"","date","FRBK"
"1001","2010-12-21",2.34
"1002","2010-12-22",2.38
"1003","2010-12-23",2.25
"1004","2010-12-27",2.32
"1005","2010-12-28",2.33
"1006","2010-12-29",2.35
"1007","2010-12-30",2.33
"1008","2010-12-31",2.44
"1009","2011-01-03",2.5
"1010","2011-01-04",2.5
"1011","2011-01-05",2.46
"1012","2011-01-06",2.5
"1013","2011-01-07",2.52
"1014","2011-01-10",2.61
"1015","2011-01-11",2.99
"1016","2011-01-12",2.83
"1017","2011-01-13",2.85
"1018","2011-01-14",3
"1019","2011-01-18",3.13
"1020","2011-01-19",3.13
"1021","2011-01-20",3.17
"1022","2011-01-21",3.23
"1023","2011-01-24",3.14
"1024","2011-01-25",3.06
"1025","2011-01-26",3.04
"1026","2011-01-27",3.2
"1027","2011-01-28",3.16
"1028","2011-01-31",3.15
"1029","2011-02-01",3.21
"1030","2011-02-02",3.23
"1031","2011-02-03",3.24
"1032","2011-02-04",3.2
"1033","2011-02-07",3.22
"1034","2011-02-08",3.2
"1035","2011-02-09",3.18
"1036","2011-02-10",3.19
"1037","2011-02-11",3.2
"1038","2011-02-14",3.19
"1039","2011-02-15",3.18
"1040","2011-02-16",3.06
"1041","2011-02-17",2.95
"1042","2011-02-18",3.02
"1043","2011-02-22",3
"1044","2011-02-23",2.96
"1045","2011-02-24",2.92
"1046","2011-02-25",2.88
"1047","2011-02-28",2.93
"1048","2011-03-01",2.93
"1049","2011-03-02",2.95
"1050","2011-03-03",2.98
"1051","2011-03-04",3.07
"1052","2011-03-07",3.02
"1053","2011-03-08",3.03
"1054","2011-03-09",3.04
"1055","2011-03-10",3
"1056","2011-03-11",2.93
"1057","2011-03-14",2.95
"1058","2011-03-15",2.9
"1059","2011-03-16",2.92
"1060","2011-03-17",2.89
"1061","2011-03-18",3.08
"1062","2011-03-21",3.02
"1063","2011-03-22",3
"1064","2011-03-23",3
"1065","2011-03-24",3
"1066","2011-03-25",3.05
"1067","2011-03-28",2.91
"1068","2011-03-29",2.75
"1069","2011-03-30",2.69
"1070","2011-03-31",2.79
"1071","2011-04-01",2.7
"1072","2011-04-04",2.75
"1073","2011-04-05",2.84
"1074","2011-04-06",2.91
"1075","2011-04-07",2.91
"1076","2011-04-08",2.84
"1077","2011-04-11",2.83
"1078","2011-04-12",2.76
"1079","2011-04-13",2.88
"1080","2011-04-14",2.77
"1081","2011-04-15",2.78
"1082","2011-04-18",2.77
"1083","2011-04-19",2.86
"1084","2011-04-20",2.77
"1085","2011-04-21",2.83
"1086","2011-04-25",2.77
"1087","2011-04-26",2.88
"1088","2011-04-27",2.74
"1089","2011-04-28",2.69
"1090","2011-04-29",2.79
"1091","2011-05-02",2.65
"1092","2011-05-03",2.68
"1093","2011-05-04",2.57
"1094","2011-05-05",2.62
"1095","2011-05-06",2.57
"1096","2011-05-09",2.62
"1097","2011-05-10",2.69
"1098","2011-05-11",2.69
"1099","2011-05-12",2.74
"1100","2011-05-13",2.7
"1101","2011-05-16",2.58
"1102","2011-05-17",2.67
"1103","2011-05-18",2.67
"1104","2011-05-19",2.63
"1105","2011-05-20",2.6
"1106","2011-05-23",2.6
"1107","2011-05-24",2.56
"1108","2011-05-25",2.54
"1109","2011-05-26",2.61
"1110","2011-05-27",2.57
"1111","2011-05-31",2.45
"1112","2011-06-01",2.48
"1113","2011-06-02",2.48
"1114","2011-06-03",2.48
"1115","2011-06-06",2.32
"1116","2011-06-07",2.28
"1117","2011-06-08",2.29
"1118","2011-06-09",2.35
"1119","2011-06-10",2.26
"1120","2011-06-13",2.23
"1121","2011-06-14",2.18
"1122","2011-06-15",2.06
"1123","2011-06-16",2.2
"1124","2011-06-17",2.27
"1125","2011-06-20",2.12
"1126","2011-06-21",2.04
"1127","2011-06-22",2.12
"1128","2011-06-23",2.1
"1129","2011-06-24",2.15
"1130","2011-06-27",2.11
"1131","2011-06-28",2.03
"1132","2011-06-29",2.12
"1133","2011-06-30",2.24
"1134","2011-07-01",2.35
"1135","2011-07-05",2.3
"1136","2011-07-06",2.09
"1137","2011-07-07",2.11
"1138","2011-07-08",2.18
"1139","2011-07-11",2.2
"1140","2011-07-12",2.19
"1141","2011-07-13",2.16
"1142","2011-07-14",2.1
"1143","2011-07-15",2.12
"1144","2011-07-18",2.06
"1145","2011-07-19",2.07
"1146","2011-07-20",2.07
"1147","2011-07-21",2.12
"1148","2011-07-22",2.1
"1149","2011-07-25",2.03
"1150","2011-07-26",2.1
"1151","2011-07-27",2.08
"1152","2011-07-28",2.07
"1153","2011-07-29",2.12
"1154","2011-08-01",2.12
"1155","2011-08-02",2.02
"1156","2011-08-03",2
"1157","2011-08-04",1.95
"1158","2011-08-05",2
"1159","2011-08-08",1.85
"1160","2011-08-09",1.81
"1161","2011-08-10",1.81
"1162","2011-08-11",1.84
"1163","2011-08-12",1.95
"1164","2011-08-15",1.92
"1165","2011-08-16",1.96
"1166","2011-08-17",1.9
"1167","2011-08-18",1.85
"1168","2011-08-19",1.82
"1169","2011-08-22",1.77
"1170","2011-08-23",1.78
"1171","2011-08-24",1.81
"1172","2011-08-25",1.79
"1173","2011-08-26",1.85
"1174","2011-08-29",1.88
"1175","2011-08-30",1.86
"1176","2011-08-31",1.92
"1177","2011-09-01",1.94
"1178","2011-09-02",1.85
"1179","2011-09-06",1.8
"1180","2011-09-07",1.8
"1181","2011-09-08",1.76
"1182","2011-09-09",1.76
"1183","2011-09-12",1.77
"1184","2011-09-13",1.75
"1185","2011-09-14",1.84
"1186","2011-09-15",1.74
"1187","2011-09-16",1.85
"1188","2011-09-19",1.71
"1189","2011-09-20",1.78
"1190","2011-09-21",1.7
"1191","2011-09-22",1.64
"1192","2011-09-23",1.71
"1193","2011-09-26",1.84
"1194","2011-09-27",1.6
"1195","2011-09-28",1.6
"1196","2011-09-29",1.64
"1197","2011-09-30",1.55
"1198","2011-10-03",1.5
"1199","2011-10-04",1.15
"1200","2011-10-05",1.52
"1201","2011-10-06",1.44
"1202","2011-10-07",1.36
"1203","2011-10-10",1.39
"1204","2011-10-11",1.45
"1205","2011-10-12",1.41
"1206","2011-10-13",1.4
"1207","2011-10-14",1.52
"1208","2011-10-17",1.49
"1209","2011-10-18",1.43
"1210","2011-10-19",1.45
"1211","2011-10-20",1.52
"1212","2011-10-21",1.53
"1213","2011-10-24",1.56
"1214","2011-10-25",1.52
"1215","2011-10-26",1.55
"1216","2011-10-27",1.64
"1217","2011-10-28",1.56
"1218","2011-10-31",1.63
"1219","2011-11-01",1.57
"1220","2011-11-02",1.51
"1221","2011-11-03",1.55
"1222","2011-11-04",1.56
"1223","2011-11-07",1.45
"1224","2011-11-08",1.4
"1225","2011-11-09",1.37
"1226","2011-11-10",1.4
"1227","2011-11-11",1.48
"1228","2011-11-14",1.39
"1229","2011-11-15",1.42
"1230","2011-11-16",1.4
"1231","2011-11-17",1.46
"1232","2011-11-18",1.48
"1233","2011-11-21",1.4
"1234","2011-11-22",1.4
"1235","2011-11-23",1.35
"1236","2011-11-25",1.39
"1237","2011-11-28",1.33
"1238","2011-11-29",1.33
"1239","2011-11-30",1.4
"1240","2011-12-01",1.3
"1241","2011-12-02",1.4
"1242","2011-12-05",1.34
"1243","2011-12-06",1.4
"1244","2011-12-07",1.52
"1245","2011-12-08",1.4
"1246","2011-12-09",1.4
"1247","2011-12-12",1.48
"1248","2011-12-13",1.47
"1249","2011-12-14",1.47
"1250","2011-12-15",1.42
"1251","2011-12-16",1.45
"1252","2011-12-19",1.35
"1253","2011-12-20",1.4
"1254","2011-12-21",1.83
"1255","2011-12-22",1.65
"1256","2011-12-23",1.55
"1257","2011-12-27",1.58
"1258","2011-12-28",1.41
"1259","2011-12-29",1.37
"1260","2011-12-30",1.45
"1261","2012-01-03",1.61
"1262","2012-01-04",1.46
"1263","2012-01-05",1.48
"1264","2012-01-06",1.5
"1265","2012-01-09",1.6
"1266","2012-01-10",1.65
"1267","2012-01-11",1.66
"1268","2012-01-12",1.7
"1269","2012-01-13",1.8
"1270","2012-01-17",1.71
"1271","2012-01-18",1.89
"1272","2012-01-19",1.77
"1273","2012-01-20",1.81
"1274","2012-01-23",1.82
"1275","2012-01-24",1.83
"1276","2012-01-25",1.85
"1277","2012-01-26",1.85
"1278","2012-01-27",1.89
"1279","2012-01-30",1.75
"1280","2012-01-31",1.75
"1281","2012-02-01",1.71
"1282","2012-02-02",1.81
"1283","2012-02-03",1.88
"1284","2012-02-06",1.8
"1285","2012-02-07",1.87
"1286","2012-02-08",1.85
"1287","2012-02-09",1.91
"1288","2012-02-10",1.86
"1289","2012-02-13",1.88
"1290","2012-02-14",2
"1291","2012-02-15",2
"1292","2012-02-16",1.95
"1293","2012-02-17",1.95
"1294","2012-02-21",2
"1295","2012-02-22",1.93
"1296","2012-02-23",2.04
"1297","2012-02-24",1.9
"1298","2012-02-27",1.9
"1299","2012-02-28",1.95
"1300","2012-02-29",2.02
"1301","2012-03-01",2.05
"1302","2012-03-02",2.03
"1303","2012-03-05",2.01
"1304","2012-03-06",2
"1305","2012-03-07",2
"1306","2012-03-08",1.9
"1307","2012-03-09",2
"1308","2012-03-12",1.95
"1309","2012-03-13",1.98
"1310","2012-03-14",2.02
"1311","2012-03-15",1.99
"1312","2012-03-16",2.04
"1313","2012-03-19",1.98
"1314","2012-03-20",2
"1315","2012-03-21",1.96
"1316","2012-03-22",1.94
"1317","2012-03-23",1.92
"1318","2012-03-26",1.9
"1319","2012-03-27",2.32
"1320","2012-03-28",2.4
"1321","2012-03-29",2.42
"1322","2012-03-30",2.36
"1323","2012-04-02",2.41
"1324","2012-04-03",2.36
"1325","2012-04-04",2.3
"1326","2012-04-05",2.36
"1327","2012-04-09",2.27
"1328","2012-04-10",2.2
"1329","2012-04-11",2.29
"1330","2012-04-12",2.15
"1331","2012-04-13",2.32
"1332","2012-04-16",2.25
"1333","2012-04-17",2.36
"1334","2012-04-18",2.37
"1335","2012-04-19",2.3
"1336","2012-04-20",2.24
"1337","2012-04-23",2.26
"1338","2012-04-24",2.29
"1339","2012-04-25",2.27
"1340","2012-04-26",2.24
"1341","2012-04-27",2.2
"1342","2012-04-30",2.16
"1343","2012-05-01",2.11
"1344","2012-05-02",2.15
"1345","2012-05-03",2.1
"1346","2012-05-04",2.1
"1347","2012-05-07",2.14
"1348","2012-05-08",2.07
"1349","2012-05-09",2.04
"1350","2012-05-10",2.08
"1351","2012-05-11",2.06
"1352","2012-05-14",2.02
"1353","2012-05-15",2.06
"1354","2012-05-16",1.96
"1355","2012-05-17",1.93
"1356","2012-05-18",1.93
"1357","2012-05-21",1.91
"1358","2012-05-22",1.92
"1359","2012-05-23",1.96
"1360","2012-05-24",1.96
"1361","2012-05-25",1.91
"1362","2012-05-29",1.92
"1363","2012-05-30",1.99
"1364","2012-05-31",1.99
"1365","2012-06-01",1.95
"1366","2012-06-04",1.9
"1367","2012-06-05",1.93
"1368","2012-06-06",1.99
"1369","2012-06-07",1.92
"1370","2012-06-08",1.98
"1371","2012-06-11",1.9
"1372","2012-06-12",1.95
"1373","2012-06-13",1.83
"1374","2012-06-14",1.8
"1375","2012-06-15",1.84
"1376","2012-06-18",1.92
"1377","2012-06-19",1.99
"1378","2012-06-20",1.95
"1379","2012-06-21",1.91
"1380","2012-06-22",2
"1381","2012-06-25",2.05
"1382","2012-06-26",2.01
"1383","2012-06-27",2.15
"1384","2012-06-28",2.08
"1385","2012-06-29",2.09
"1386","2012-07-02",2.02
"1387","2012-07-03",2.02
"1388","2012-07-05",2.03
"1389","2012-07-06",2.06
"1390","2012-07-09",2.19
"1391","2012-07-10",2.19
"1392","2012-07-11",2.17
"1393","2012-07-12",2.17
"1394","2012-07-13",2.14
"1395","2012-07-16",2.16
"1396","2012-07-17",2.23
"1397","2012-07-18",2.21
"1398","2012-07-19",2.2
"1399","2012-07-20",2.16
"1400","2012-07-23",2.2
"1401","2012-07-24",2.2
"1402","2012-07-25",2.14
"1403","2012-07-26",2.1
"1404","2012-07-27",2.17
"1405","2012-07-30",2.09
"1406","2012-07-31",2.07
"1407","2012-08-01",2.13
"1408","2012-08-02",2.07
"1409","2012-08-03",2.08
"1410","2012-08-06",2.08
"1411","2012-08-07",2.05
"1412","2012-08-08",2.04
"1413","2012-08-09",2.07
"1414","2012-08-10",2.1
"1415","2012-08-13",2
"1416","2012-08-14",2.01
"1417","2012-08-15",2
"1418","2012-08-16",2.05
"1419","2012-08-17",2
"1420","2012-08-20",2.04
"1421","2012-08-21",2.08
"1422","2012-08-22",2.01
"1423","2012-08-23",1.96
"1424","2012-08-24",2
"1425","2012-08-27",2.1
"1426","2012-08-28",2.11
"1427","2012-08-29",2.13
"1428","2012-08-30",2.12
"1429","2012-08-31",2.11
"1430","2012-09-04",2.11
"1431","2012-09-05",2.17
"1432","2012-09-06",2.19
"1433","2012-09-07",2.23
"1434","2012-09-10",2.16
"1435","2012-09-11",2.11
"1436","2012-09-12",2.03
"1437","2012-09-13",2.07
"1438","2012-09-14",2.11
"1439","2012-09-17",2.11
"1440","2012-09-18",2.11
"1441","2012-09-19",2.1
"1442","2012-09-20",2.1
"1443","2012-09-21",2.16
"1444","2012-09-24",2.14
"1445","2012-09-25",2.14
"1446","2012-09-26",2.04
"1447","2012-09-27",2.06
"1448","2012-09-28",2.12
"1449","2012-10-01",2.12
"1450","2012-10-02",2.12
"1451","2012-10-03",2.12
"1452","2012-10-04",2.1
"1453","2012-10-05",2.12
"1454","2012-10-08",2.08
"1455","2012-10-09",2.1
"1456","2012-10-10",2.21
"1457","2012-10-11",2.25
"1458","2012-10-12",2.12
"1459","2012-10-15",2.08
"1460","2012-10-16",2.07
"1461","2012-10-17",2.11
"1462","2012-10-18",2.13
"1463","2012-10-19",2.14
"1464","2012-10-22",2.11
"1465","2012-10-23",2.07
"1466","2012-10-24",2.1
"1467","2012-10-25",2.07
"1468","2012-10-26",2.1
"1469","2012-10-31",2.11
"1470","2012-11-01",2.12
"1471","2012-11-02",2.11
"1472","2012-11-05",2.1
"1473","2012-11-06",2.11
"1474","2012-11-07",2.1
"1475","2012-11-08",2.06
"1476","2012-11-09",2.1
"1477","2012-11-12",2.11
"1478","2012-11-13",2.1
"1479","2012-11-14",2.08
"1480","2012-11-15",2.06
"1481","2012-11-16",2.08
"1482","2012-11-19",2.08
"1483","2012-11-20",2.06
"1484","2012-11-21",2.07
"1485","2012-11-23",2.08
"1486","2012-11-26",2.06
"1487","2012-11-27",2.04
"1488","2012-11-28",2.08
"1489","2012-11-29",2.08
"1490","2012-11-30",2.09
"1491","2012-12-03",2.07
"1492","2012-12-04",2.08
"1493","2012-12-05",2.1
"1494","2012-12-06",2.07
"1495","2012-12-07",2.06
"1496","2012-12-10",2.02
"1497","2012-12-11",2.04
"1498","2012-12-12",2.05
"1499","2012-12-13",2.05
"1500","2012-12-14",2.02
"1501","2012-12-17",2.04
"1502","2012-12-18",2
"1503","2012-12-19",2
"1504","2012-12-20",1.98
"1505","2012-12-21",1.98
"1506","2012-12-24",1.97
"1507","2012-12-26",1.97
"1508","2012-12-27",1.98
"1509","2012-12-28",1.99
"1510","2012-12-31",2.07
"1511","2013-01-02",2.11
"1512","2013-01-03",2.14
"1513","2013-01-04",2.13
"1514","2013-01-07",2.1
"1515","2013-01-08",2.11
"1516","2013-01-09",2.11
"1517","2013-01-10",2.11
"1518","2013-01-11",2.12
"1519","2013-01-14",2.11
"1520","2013-01-15",2.13
"1521","2013-01-16",2.22
"1522","2013-01-17",2.15
"1523","2013-01-18",2.2
"1524","2013-01-22",2.2
"1525","2013-01-23",2.17
"1526","2013-01-24",2.23
"1527","2013-01-25",2.21
"1528","2013-01-28",2.29
"1529","2013-01-29",2.45
"1530","2013-01-30",2.45
"1531","2013-01-31",2.48
"1532","2013-02-01",2.53
"1533","2013-02-04",2.6
"1534","2013-02-05",2.59
"1535","2013-02-06",2.55
"1536","2013-02-07",2.53
"1537","2013-02-08",2.44
"1538","2013-02-11",2.44
"1539","2013-02-12",2.35
"1540","2013-02-13",2.41
"1541","2013-02-14",2.5
"1542","2013-02-15",2.6
"1543","2013-02-19",2.6
"1544","2013-02-20",2.6
"1545","2013-02-21",2.61
"1546","2013-02-22",2.54
"1547","2013-02-25",2.62
"1548","2013-02-26",2.58
"1549","2013-02-27",2.62
"1550","2013-02-28",2.61
"1551","2013-03-01",2.65
"1552","2013-03-04",2.61
"1553","2013-03-05",2.69
"1554","2013-03-06",2.66
"1555","2013-03-07",2.65
"1556","2013-03-08",2.66
"1557","2013-03-11",2.69
"1558","2013-03-12",2.62
"1559","2013-03-13",2.69
"1560","2013-03-14",2.7
"1561","2013-03-15",2.67
"1562","2013-03-18",2.69
"1563","2013-03-19",2.7
"1564","2013-03-20",2.7
"1565","2013-03-21",2.68
"1566","2013-03-22",2.7
"1567","2013-03-25",2.7
"1568","2013-03-26",2.73
"1569","2013-03-27",2.73
"1570","2013-03-28",2.77
"1571","2013-04-01",2.79
"1572","2013-04-02",2.75
"1573","2013-04-03",2.72
"1574","2013-04-04",2.7
"1575","2013-04-05",2.69
"1576","2013-04-08",2.72
"1577","2013-04-09",2.73
"1578","2013-04-10",2.71
"1579","2013-04-11",2.75
"1580","2013-04-12",2.74
"1581","2013-04-15",2.81
"1582","2013-04-16",2.74
"1583","2013-04-17",2.8
"1584","2013-04-18",2.71
"1585","2013-04-19",2.76
"1586","2013-04-22",2.7
"1587","2013-04-23",2.75
"1588","2013-04-24",2.74
"1589","2013-04-25",2.78
"1590","2013-04-26",2.7
"1591","2013-04-29",2.74
"1592","2013-04-30",2.71
"1593","2013-05-01",2.84
"1594","2013-05-02",2.83
"1595","2013-05-03",2.84
"1596","2013-05-06",2.9
"1597","2013-05-07",2.95
"1598","2013-05-08",2.97
"1599","2013-05-09",2.95
"1600","2013-05-10",2.95
"1601","2013-05-13",2.85
"1602","2013-05-14",2.94
"1603","2013-05-15",2.94
"1604","2013-05-16",3.02
"1605","2013-05-17",3.03
"1606","2013-05-20",3.04
"1607","2013-05-21",3.09
"1608","2013-05-22",3.07
"1609","2013-05-23",3.05
"1610","2013-05-24",3.05
"1611","2013-05-28",3.01
"1612","2013-05-29",3.05
"1613","2013-05-30",3.11
"1614","2013-05-31",3.08
"1615","2013-06-03",3.1
"1616","2013-06-04",3.16
"1617","2013-06-05",3.14
"1618","2013-06-06",3.14
"1619","2013-06-07",3.1
"1620","2013-06-10",3.14
"1621","2013-06-11",3.04
"1622","2013-06-12",2.99
"1623","2013-06-13",3
"1624","2013-06-14",2.97
"1625","2013-06-17",2.96
"1626","2013-06-18",2.89
"1627","2013-06-19",2.96
"1628","2013-06-20",2.94
"1629","2013-06-21",2.94
"1630","2013-06-24",2.85
"1631","2013-06-25",2.83
"1632","2013-06-26",2.82
"1633","2013-06-27",2.83
"1634","2013-06-28",2.85
"1635","2013-07-01",2.85
"1636","2013-07-02",2.81
"1637","2013-07-03",2.94
"1638","2013-07-05",3.02
"1639","2013-07-08",2.98
"1640","2013-07-09",3
"1641","2013-07-10",3.03
"1642","2013-07-11",3.09
"1643","2013-07-12",3.19
"1644","2013-07-15",3.2
"1645","2013-07-16",3.2
"1646","2013-07-17",3.22
"1647","2013-07-18",3.14
"1648","2013-07-19",3.2
"1649","2013-07-22",3.19
"1650","2013-07-23",3.26
"1651","2013-07-24",3.34
"1652","2013-07-25",3.33
"1653","2013-07-26",3.37
"1654","2013-07-29",3.25
"1655","2013-07-30",3.45
"1656","2013-07-31",3.36
"1657","2013-08-01",3.56
"1658","2013-08-02",3.63
"1659","2013-08-05",3.63
"1660","2013-08-06",3.51
"1661","2013-08-07",3.56
"1662","2013-08-08",3.53
"1663","2013-08-09",3.58
"1664","2013-08-12",3.53
"1665","2013-08-13",3.65
"1666","2013-08-14",3.68
"1667","2013-08-15",3.73
"1668","2013-08-16",3.5
"1669","2013-08-19",3.57
"1670","2013-08-20",3.5
"1671","2013-08-21",3.55
"1672","2013-08-22",3.74
"1673","2013-08-23",3.53
"1674","2013-08-26",3.5
"1675","2013-08-27",3.47
"1676","2013-08-28",3.48
"1677","2013-08-29",3.44
"1678","2013-08-30",3.45
"1679","2013-09-03",3.31
"1680","2013-09-04",3.28
"1681","2013-09-05",3.33
"1682","2013-09-06",3.37
"1683","2013-09-09",3.27
"1684","2013-09-10",3.27
"1685","2013-09-11",3.36
"1686","2013-09-12",3.35
"1687","2013-09-13",3.31
"1688","2013-09-16",3.21
"1689","2013-09-17",3.29
"1690","2013-09-18",3.32
"1691","2013-09-19",3.28
"1692","2013-09-20",3.3
"1693","2013-09-23",3.18
"1694","2013-09-24",3.25
"1695","2013-09-25",3.25
"1696","2013-09-26",3.21
"1697","2013-09-27",3.15
"1698","2013-09-30",3.19
"1699","2013-10-01",3.14
"1700","2013-10-02",3.24
"1701","2013-10-03",3.17
"1702","2013-10-04",3.17
"1703","2013-10-07",3.06
"1704","2013-10-08",3.04
"1705","2013-10-09",3.09
"1706","2013-10-10",3.14
"1707","2013-10-11",3.14
"1708","2013-10-14",3.05
"1709","2013-10-15",3.12
"1710","2013-10-16",3.11
"1711","2013-10-17",3.21
"1712","2013-10-18",3.24
"1713","2013-10-21",3.24
"1714","2013-10-22",3.21
"1715","2013-10-23",3.24
"1716","2013-10-24",3.3
"1717","2013-10-25",3.18
"1718","2013-10-28",3.16
"1719","2013-10-29",3.18
"1720","2013-10-30",3.16
"1721","2013-10-31",3.15
"1722","2013-11-01",3.16
"1723","2013-11-04",3.17
"1724","2013-11-05",3.16
"1725","2013-11-06",3.09
"1726","2013-11-07",3.1
"1727","2013-11-08",3.2
"1728","2013-11-11",3.17
"1729","2013-11-12",3.15
"1730","2013-11-13",3.2
"1731","2013-11-14",3.16
"1732","2013-11-15",3.12
"1733","2013-11-18",3.1
"1734","2013-11-19",3.05
"1735","2013-11-20",3.11
"1736","2013-11-21",3.13
"1737","2013-11-22",3.24
"1738","2013-11-25",3.09
"1739","2013-11-26",3.13
"1740","2013-11-27",3.2
"1741","2013-11-29",3.19
"1742","2013-12-02",3.22
"1743","2013-12-03",3.27
"1744","2013-12-04",3.27
"1745","2013-12-05",3.18
"1746","2013-12-06",3.19
"1747","2013-12-09",3.13
"1748","2013-12-10",3.12
"1749","2013-12-11",3.08
"1750","2013-12-12",3.07
"1751","2013-12-13",3.07
"1752","2013-12-16",3.08
"1753","2013-12-17",3.03
"1754","2013-12-18",3.06
"1755","2013-12-19",3.03
"1756","2013-12-20",3.05
"1757","2013-12-23",3.02
"1758","2013-12-24",3.05
"1759","2013-12-26",3.01
"1760","2013-12-27",3
"1761","2013-12-30",2.95
"1762","2013-12-31",2.98
"1763","2014-01-02",2.98
"1764","2014-01-03",3.06
"1765","2014-01-06",3.03
"1766","2014-01-07",2.99
"1767","2014-01-08",3.06
"1768","2014-01-09",3.05
"1769","2014-01-10",3.07
"1770","2014-01-13",3.05
"1771","2014-01-14",3.11
"1772","2014-01-15",3.15
"1773","2014-01-16",3.11
"1774","2014-01-17",3.15
"1775","2014-01-21",3.16
"1776","2014-01-22",3.2
"1777","2014-01-23",3.21
"1778","2014-01-24",3.16
"1779","2014-01-27",3.16
"1780","2014-01-28",3.18
"1781","2014-01-29",3.15
"1782","2014-01-30",3.18
"1783","2014-01-31",3.19
"1784","2014-02-03",3.15
"1785","2014-02-04",3.17
"1786","2014-02-05",3.1
"1787","2014-02-06",3.13
"1788","2014-02-07",3.14
"1789","2014-02-10",3.15
"1790","2014-02-11",3.05
"1791","2014-02-12",3.2
"1792","2014-02-13",3.27
"1793","2014-02-14",3.34
"1794","2014-02-18",3.42
"1795","2014-02-19",3.48
"1796","2014-02-20",3.49
"1797","2014-02-21",3.53
"1798","2014-02-24",3.6
"1799","2014-02-25",3.51
"1800","2014-02-26",3.58
"1801","2014-02-27",3.62
"1802","2014-02-28",3.68
"1803","2014-03-03",3.71
"1804","2014-03-04",3.98
"1805","2014-03-05",4.09
"1806","2014-03-06",4.06
"1807","2014-03-07",4.29
"1808","2014-03-10",4.4
"1809","2014-03-11",4.4
"1810","2014-03-12",4.38
"1811","2014-03-13",4.43
"1812","2014-03-14",4.32
"1813","2014-03-17",4.22
"1814","2014-03-18",4.24
"1815","2014-03-19",4.22
"1816","2014-03-20",4.26
"1817","2014-03-21",4.26
"1818","2014-03-24",4.02
"1819","2014-03-25",3.91
"1820","2014-03-26",3.87
"1821","2014-03-27",3.82
"1822","2014-03-28",3.91
"1823","2014-03-31",3.85
"1824","2014-04-01",3.85
"1825","2014-04-02",3.75
"1826","2014-04-03",3.65
"1827","2014-04-04",3.55
"1828","2014-04-07",3.58
"1829","2014-04-08",3.62
"1830","2014-04-09",3.6
"1831","2014-04-10",3.65
"1832","2014-04-11",3.63
"1833","2014-04-14",3.57
"1834","2014-04-15",3.7
"1835","2014-04-16",3.75
"1836","2014-04-17",3.8
"1837","2014-04-21",4.17
"1838","2014-04-22",4.23
"1839","2014-04-23",4.2
"1840","2014-04-24",4.2
"1841","2014-04-25",4.2
"1842","2014-04-28",4.2
"1843","2014-04-29",4.37
"1844","2014-04-30",4.42
"1845","2014-05-01",4.42
"1846","2014-05-02",4.34
"1847","2014-05-05",4.4
"1848","2014-05-06",4.39
"1849","2014-05-07",4.4
"1850","2014-05-08",4.29
"1851","2014-05-09",4.4
"1852","2014-05-12",4.78
"1853","2014-05-13",4.86
"1854","2014-05-14",5.16
"1855","2014-05-15",5.09
"1856","2014-05-16",5
"1857","2014-05-19",5.07
"1858","2014-05-20",5.05
"1859","2014-05-21",5.15
"1860","2014-05-22",5.05
"1861","2014-05-23",5.02
"1862","2014-05-27",5.02
"1863","2014-05-28",4.95
"1864","2014-05-29",4.9
"1865","2014-05-30",5
"1866","2014-06-02",5.03
"1867","2014-06-03",5
"1868","2014-06-04",4.97
"1869","2014-06-05",4.96
"1870","2014-06-06",5.02
"1871","2014-06-09",5
"1872","2014-06-10",5
"1873","2014-06-11",4.96
"1874","2014-06-12",4.98
"1875","2014-06-13",4.99
"1876","2014-06-16",4.99
"1877","2014-06-17",5.12
"1878","2014-06-18",5.12
"1879","2014-06-19",4.94
"1880","2014-06-20",5.16
"1881","2014-06-23",5.35
"1882","2014-06-24",5.28
"1883","2014-06-25",5.27
"1884","2014-06-26",5.22
"1885","2014-06-27",4.97
"1886","2014-06-30",5.04
"1887","2014-07-01",4.97
"1888","2014-07-02",4.94
"1889","2014-07-03",5
"1890","2014-07-07",5.12
"1891","2014-07-08",5.01
"1892","2014-07-09",5.05
"1893","2014-07-10",4.99
"1894","2014-07-11",4.88
"1895","2014-07-14",5.01
"1896","2014-07-15",5.01
"1897","2014-07-16",4.91
"1898","2014-07-17",4.78
"1899","2014-07-18",4.92
"1900","2014-07-21",4.7
"1901","2014-07-22",4.62
"1902","2014-07-23",4.68
"1903","2014-07-24",4.52
"1904","2014-07-25",4.59
"1905","2014-07-28",4.51
"1906","2014-07-29",4.43
"1907","2014-07-30",4.5
"1908","2014-07-31",4.4
"1909","2014-08-01",4.39
"1910","2014-08-04",4.34
"1911","2014-08-05",4.32
"1912","2014-08-06",4.37
"1913","2014-08-07",4.39
"1914","2014-08-08",4.53
"1915","2014-08-11",4.67
"1916","2014-08-12",4.61
"1917","2014-08-13",4.55
"1918","2014-08-14",4.56
"1919","2014-08-15",4.42
"1920","2014-08-18",4.57
"1921","2014-08-19",4.48
"1922","2014-08-20",4.44
"1923","2014-08-21",4.46
"1924","2014-08-22",4.45
"1925","2014-08-25",4.43
"1926","2014-08-26",4.5
"1927","2014-08-27",4.48
"1928","2014-08-28",4.48
"1929","2014-08-29",4.47
"1930","2014-09-02",4.46
"1931","2014-09-03",4.42
"1932","2014-09-04",4.46
"1933","2014-09-05",4.42
"1934","2014-09-08",4.49
"1935","2014-09-09",4.43
"1936","2014-09-10",4.47
