"","date","WB"
"966","2018-02-15",135.119995
"967","2018-02-16",134.740005
"968","2018-02-20",133.899994
"969","2018-02-21",136.75
"970","2018-02-22",134.710007
"971","2018-02-23",139.740005
"972","2018-02-26",132.770004
"973","2018-02-27",129.130005
"974","2018-02-28",128.520004
"975","2018-03-01",127.779999
"976","2018-03-02",130.550003
"977","2018-03-05",131.279999
"978","2018-03-06",135.600006
"979","2018-03-07",138.929993
"980","2018-03-08",137.570007
"981","2018-03-09",137.509995
"982","2018-03-12",130.679993
"983","2018-03-13",131.130005
"984","2018-03-14",131.490005
"985","2018-03-15",133.720001
"986","2018-03-16",133.029999
"987","2018-03-19",133.559998
"988","2018-03-20",135.940002
"989","2018-03-21",134.139999
"990","2018-03-22",124.809998
"991","2018-03-23",122.779999
"992","2018-03-26",128.779999
"993","2018-03-27",118.230003
"994","2018-03-28",115.089996
"995","2018-03-29",119.540001
"996","2018-04-02",115.809998
"997","2018-04-03",115.010002
"998","2018-04-04",116.529999
"999","2018-04-05",116.129997
"1000","2018-04-06",113.599998
"1001","2018-04-09",117.139999
"1002","2018-04-10",123.57
"1003","2018-04-11",123.910004
"1004","2018-04-12",122.589996
"1005","2018-04-13",114.18
"1006","2018-04-16",116.550003
"1007","2018-04-17",120.379997
"1008","2018-04-18",118.379997
"1009","2018-04-19",118.32
"1010","2018-04-20",119.089996
"1011","2018-04-23",117.949997
"1012","2018-04-24",114.129997
"1013","2018-04-25",108.879997
"1014","2018-04-26",111.610001
"1015","2018-04-27",111.870003
"1016","2018-04-30",114.519997
"1017","2018-05-01",115.5
"1018","2018-05-02",116.330002
"1019","2018-05-03",115.699997
"1020","2018-05-04",115.279999
"1021","2018-05-07",123.360001
"1022","2018-05-08",127.989998
"1023","2018-05-09",109.82
"1024","2018-05-10",112.739998
"1025","2018-05-11",107.32
"1026","2018-05-14",107.800003
"1027","2018-05-15",104.550003
"1028","2018-05-16",103.839996
"1029","2018-05-17",101.800003
"1030","2018-05-18",101.620003
"1031","2018-05-21",101.449997
"1032","2018-05-22",102.660004
"1033","2018-05-23",103.480003
"1034","2018-05-24",102.400002
"1035","2018-05-25",102.57
"1036","2018-05-29",102.209999
"1037","2018-05-30",102.260002
"1038","2018-05-31",101.910004
"1039","2018-06-01",103.300003
"1040","2018-06-04",104.370003
"1041","2018-06-05",106.190002
"1042","2018-06-06",105.169998
"1043","2018-06-07",105.199997
"1044","2018-06-08",106.540001
"1045","2018-06-11",103.839996
"1046","2018-06-12",105.889999
"1047","2018-06-13",107.370003
"1048","2018-06-14",111.309998
"1049","2018-06-15",109.68
"1050","2018-06-18",107.309998
"1051","2018-06-19",101.169998
"1052","2018-06-20",104.199997
"1053","2018-06-21",98.650002
"1054","2018-06-22",98.169998
"1055","2018-06-25",93.309998
"1056","2018-06-26",92.269997
"1057","2018-06-27",87.139999
"1058","2018-06-28",87.93
"1059","2018-06-29",88.760002
"1060","2018-07-02",89.07
"1061","2018-07-03",88.029999
"1062","2018-07-05",88.07
"1063","2018-07-06",90.440002
"1064","2018-07-09",90.970001
"1065","2018-07-10",90.279999
"1066","2018-07-11",88.620003
"1067","2018-07-12",90.650002
"1068","2018-07-13",90.669998
"1069","2018-07-16",90.269997
"1070","2018-07-17",90.739998
"1071","2018-07-18",89.510002
"1072","2018-07-19",87.07
"1073","2018-07-20",88.099998
"1074","2018-07-23",88.360001
"1075","2018-07-24",88.269997
"1076","2018-07-25",89.720001
"1077","2018-07-26",88
"1078","2018-07-27",87.050003
"1079","2018-07-30",82.099998
"1080","2018-07-31",82.75
"1081","2018-08-01",81.970001
"1082","2018-08-02",79.989998
"1083","2018-08-03",80.790001
"1084","2018-08-06",83.099998
"1085","2018-08-07",83.470001
"1086","2018-08-08",80.089996
"1087","2018-08-09",80.120003
"1088","2018-08-10",80.550003
"1089","2018-08-13",76.839996
"1090","2018-08-14",75.589996
"1091","2018-08-15",72.790001
"1092","2018-08-16",73.959999
"1093","2018-08-17",74.900002
"1094","2018-08-20",76.760002
"1095","2018-08-21",78.150002
"1096","2018-08-22",79.230003
"1097","2018-08-23",78.059998
"1098","2018-08-24",78.57
"1099","2018-08-27",80.769997
"1100","2018-08-28",80.099998
"1101","2018-08-29",79.860001
"1102","2018-08-30",76.440002
"1103","2018-08-31",76.739998
"1104","2018-09-04",76.010002
"1105","2018-09-05",72.300003
"1106","2018-09-06",72.260002
"1107","2018-09-07",72.989998
"1108","2018-09-10",70.660004
"1109","2018-09-11",68.720001
"1110","2018-09-12",69.32
"1111","2018-09-13",73.349998
"1112","2018-09-14",72.860001
"1113","2018-09-17",72.410004
"1114","2018-09-18",72.050003
"1115","2018-09-19",75.910004
"1116","2018-09-20",77.410004
"1117","2018-09-21",77.690002
"1118","2018-09-24",75.68
"1119","2018-09-25",75.699997
"1120","2018-09-26",76.080002
"1121","2018-09-27",76.199997
"1122","2018-09-28",73.129997
"1123","2018-10-01",72.519997
"1124","2018-10-02",68.400002
"1125","2018-10-03",69.370003
"1126","2018-10-04",65.540001
"1127","2018-10-05",64.25
"1128","2018-10-08",64.07
"1129","2018-10-09",61.080002
"1130","2018-10-10",56.5
"1131","2018-10-11",55.82
"1132","2018-10-12",59.639999
"1133","2018-10-15",60.369999
"1134","2018-10-16",63.139999
"1135","2018-10-17",60.66
"1136","2018-10-18",58.490002
"1137","2018-10-19",56.990002
"1138","2018-10-22",60.869999
"1139","2018-10-23",58.810001
"1140","2018-10-24",54.970001
"1141","2018-10-25",56.330002
"1142","2018-10-26",57.130001
"1143","2018-10-29",54.650002
"1144","2018-10-30",55.07
"1145","2018-10-31",59.009998
"1146","2018-11-01",66.25
"1147","2018-11-02",64.75
"1148","2018-11-05",64.139999
"1149","2018-11-06",65
"1150","2018-11-07",65.089996
"1151","2018-11-08",61.57
"1152","2018-11-09",57.16
"1153","2018-11-12",54.599998
"1154","2018-11-13",55.459999
"1155","2018-11-14",57.169998
"1156","2018-11-15",60.060001
"1157","2018-11-16",59.25
"1158","2018-11-19",56.799999
"1159","2018-11-20",56.849998
"1160","2018-11-21",60.060001
"1161","2018-11-23",56.93
"1162","2018-11-26",59.25
"1163","2018-11-27",59.099998
"1164","2018-11-28",61.990002
"1165","2018-11-29",59.73
"1166","2018-11-30",63.68
"1167","2018-12-03",66.709999
"1168","2018-12-04",65.089996
"1169","2018-12-06",62.580002
"1170","2018-12-07",61.619999
"1171","2018-12-10",61.220001
"1172","2018-12-11",63.349998
"1173","2018-12-12",64.730003
"1174","2018-12-13",63.75
"1175","2018-12-14",64.559998
"1176","2018-12-17",60.77
"1177","2018-12-18",60.619999
"1178","2018-12-19",56.369999
"1179","2018-12-20",55.380001
"1180","2018-12-21",55.450001
"1181","2018-12-24",56.32
"1182","2018-12-26",60.07
"1183","2018-12-27",58.860001
"1184","2018-12-28",58.84
"1185","2018-12-31",58.43
"1186","2019-01-02",58.939999
"1187","2019-01-03",55.970001
"1188","2019-01-04",61.23
"1189","2019-01-07",62.630001
"1190","2019-01-08",59.080002
"1191","2019-01-09",60.639999
"1192","2019-01-10",59.59
"1193","2019-01-11",57.119999
"1194","2019-01-14",54.220001
"1195","2019-01-15",54.66
"1196","2019-01-16",57.240002
"1197","2019-01-17",58.23
"1198","2019-01-18",60.799999
"1199","2019-01-22",52.509998
"1200","2019-01-23",52.200001
"1201","2019-01-24",54.369999
"1202","2019-01-25",58.189999
"1203","2019-01-28",58.330002
"1204","2019-01-29",57.66
"1205","2019-01-30",58.900002
"1206","2019-01-31",60.66
"1207","2019-02-01",60.900002
"1208","2019-02-04",61.779999
"1209","2019-02-05",62.150002
"1210","2019-02-06",62.360001
"1211","2019-02-07",60.07
"1212","2019-02-08",61.029999
"1213","2019-02-11",62.310001
"1214","2019-02-12",65.309998
"1215","2019-02-13",66.169998
"1216","2019-02-14",65.529999
"1217","2019-02-15",64.279999
"1218","2019-02-19",65.589996
"1219","2019-02-20",66.050003
"1220","2019-02-21",65.550003
"1221","2019-02-22",68.470001
"1222","2019-02-25",74.040001
"1223","2019-02-26",74.25
"1224","2019-02-27",73.139999
"1225","2019-02-28",72.25
"1226","2019-03-01",72.07
"1227","2019-03-04",72.370003
"1228","2019-03-05",69.720001
"1229","2019-03-06",67.290001
"1230","2019-03-07",62.119999
"1231","2019-03-08",61.540001
"1232","2019-03-11",64.279999
"1233","2019-03-12",63.25
"1234","2019-03-13",62.450001
"1235","2019-03-14",61.380001
"1236","2019-03-15",62.610001
"1237","2019-03-18",62.830002
"1238","2019-03-19",63.049999
"1239","2019-03-20",61.009998
"1240","2019-03-21",60.650002
"1241","2019-03-22",58.700001
"1242","2019-03-25",59.029999
"1243","2019-03-26",58.59
"1244","2019-03-27",57.889999
"1245","2019-03-28",58.330002
"1246","2019-03-29",61.990002
"1247","2019-04-01",66.400002
"1248","2019-04-02",65.900002
"1249","2019-04-03",68.940002
"1250","2019-04-04",68.739998
"1251","2019-04-05",71.059998
"1252","2019-04-08",71.910004
"1253","2019-04-09",70.800003
"1254","2019-04-10",70.57
"1255","2019-04-11",68.900002
"1256","2019-04-12",70.470001
"1257","2019-04-15",68.599998
"1258","2019-04-16",70.400002
"1259","2019-04-17",71.150002
"1260","2019-04-18",71.5
"1261","2019-04-22",72.32
"1262","2019-04-23",72
"1263","2019-04-24",70.309998
"1264","2019-04-25",69.839996
"1265","2019-04-26",67.739998
"1266","2019-04-29",67.75
"1267","2019-04-30",68.5
"1268","2019-05-01",67.940002
"1269","2019-05-02",67.110001
"1270","2019-05-03",68.790001
"1271","2019-05-06",65.230003
"1272","2019-05-07",62.439999
"1273","2019-05-08",61.950001
"1274","2019-05-09",61.790001
"1275","2019-05-10",61.43
"1276","2019-05-13",58.630001
"1277","2019-05-14",59.220001
"1278","2019-05-15",58.990002
"1279","2019-05-16",59.040001
"1280","2019-05-17",53.099998
"1281","2019-05-20",50.560001
"1282","2019-05-21",52.619999
"1283","2019-05-22",51.16
"1284","2019-05-23",45.389999
"1285","2019-05-24",43.66
"1286","2019-05-28",42.950001
"1287","2019-05-29",42.91
"1288","2019-05-30",42.02
"1289","2019-05-31",41.52
"1290","2019-06-03",41.110001
"1291","2019-06-04",42.889999
"1292","2019-06-05",41.43
"1293","2019-06-06",41.25
"1294","2019-06-07",42.400002
"1295","2019-06-10",42.919998
"1296","2019-06-11",44.200001
"1297","2019-06-12",42.41
"1298","2019-06-13",42.43
"1299","2019-06-14",41.41
"1300","2019-06-17",41.610001
"1301","2019-06-18",43.240002
"1302","2019-06-19",42.220001
"1303","2019-06-20",43.02
"1304","2019-06-21",43.209999
"1305","2019-06-24",43.02
"1306","2019-06-25",41.57
"1307","2019-06-26",42.619999
"1308","2019-06-27",43.900002
"1309","2019-06-28",43.549999
"1310","2019-07-01",43.939999
"1311","2019-07-02",44.259998
"1312","2019-07-03",44.23
"1313","2019-07-05",43.919998
"1314","2019-07-08",42.48
"1315","2019-07-09",43.209999
"1316","2019-07-10",42.330002
"1317","2019-07-11",42.23
"1318","2019-07-12",42.360001
"1319","2019-07-15",43.049999
"1320","2019-07-16",41.57
"1321","2019-07-17",40.860001
"1322","2019-07-18",39.799999
"1323","2019-07-19",40.389999
"1324","2019-07-22",39.700001
"1325","2019-07-23",40.889999
"1326","2019-07-24",41.279999
"1327","2019-07-25",40.240002
"1328","2019-07-26",40.07
"1329","2019-07-29",40.16
"1330","2019-07-30",39.919998
"1331","2019-07-31",39.169998
"1332","2019-08-01",37.299999
"1333","2019-08-02",37.759998
"1334","2019-08-05",34.889999
"1335","2019-08-06",36.139999
"1336","2019-08-07",36.09
"1337","2019-08-08",36.75
"1338","2019-08-09",35.529999
"1339","2019-08-12",35.529999
"1340","2019-08-13",36.470001
"1341","2019-08-14",35.009998
"1342","2019-08-15",35.360001
"1343","2019-08-16",37.080002
"1344","2019-08-19",42.310001
"1345","2019-08-20",42.189999
"1346","2019-08-21",41.43
"1347","2019-08-22",40.189999
"1348","2019-08-23",39.619999
"1349","2019-08-26",40.310001
"1350","2019-08-27",40.349998
"1351","2019-08-28",40.759998
"1352","2019-08-29",41.610001
"1353","2019-08-30",41.369999
"1354","2019-09-03",43.43
"1355","2019-09-04",45
"1356","2019-09-05",46.25
"1357","2019-09-06",46.900002
"1358","2019-09-09",49.610001
"1359","2019-09-10",50.209999
"1360","2019-09-11",49.810001
"1361","2019-09-12",48.970001
"1362","2019-09-13",50.169998
"1363","2019-09-16",49.790001
"1364","2019-09-17",49.77
"1365","2019-09-18",49.009998
"1366","2019-09-19",49.41
"1367","2019-09-20",47.830002
"1368","2019-09-23",47.57
"1369","2019-09-24",45.610001
"1370","2019-09-25",46.740002
"1371","2019-09-26",45.98
"1372","2019-09-27",44.549999
"1373","2019-09-30",44.75
"1374","2019-10-01",44.560001
"1375","2019-10-02",43.919998
"1376","2019-10-03",46.200001
"1377","2019-10-04",47.57
"1378","2019-10-07",48.200001
"1379","2019-10-08",46.27
"1380","2019-10-09",46.790001
"1381","2019-10-10",47.720001
"1382","2019-10-11",48.52
"1383","2019-10-14",48.57
"1384","2019-10-15",49.32
"1385","2019-10-16",50.990002
"1386","2019-10-17",50.25
"1387","2019-10-18",47.549999
"1388","2019-10-21",49.110001
"1389","2019-10-22",48.68
"1390","2019-10-23",47.970001
"1391","2019-10-24",48.34
"1392","2019-10-25",49.209999
"1393","2019-10-28",50.009998
"1394","2019-10-29",49.360001
"1395","2019-10-30",49.16
"1396","2019-10-31",49.189999
"1397","2019-11-01",50.790001
"1398","2019-11-04",52.540001
"1399","2019-11-05",52.330002
"1400","2019-11-06",51.619999
"1401","2019-11-07",54.650002
"1402","2019-11-08",54.669998
"1403","2019-11-11",53.610001
"1404","2019-11-12",53.470001
"1405","2019-11-13",52.779999
"1406","2019-11-14",43.439999
"1407","2019-11-15",43.549999
"1408","2019-11-18",42.25
"1409","2019-11-19",41.669998
"1410","2019-11-20",40.66
"1411","2019-11-21",41.43
"1412","2019-11-22",41.700001
"1413","2019-11-25",42.779999
"1414","2019-11-26",43.25
"1415","2019-11-27",43.389999
"1416","2019-11-29",42.810001
"1417","2019-12-02",43.610001
"1418","2019-12-03",42.93
"1419","2019-12-04",42.82
"1420","2019-12-05",43.860001
"1421","2019-12-06",44.169998
"1422","2019-12-09",43.77
"1423","2019-12-10",42.900002
"1424","2019-12-11",42.91
"1425","2019-12-12",43.540001
"1426","2019-12-13",43.529999
"1427","2019-12-16",44.939999
"1428","2019-12-17",45.349998
"1429","2019-12-18",46.099998
"1430","2019-12-19",46.27
"1431","2019-12-20",46.25
"1432","2019-12-23",47.119999
"1433","2019-12-24",47.209999
"1434","2019-12-26",47.77
"1435","2019-12-27",47.07
"1436","2019-12-30",46.34
"1437","2019-12-31",46.349998
"1438","2020-01-02",51.060001
"1439","2020-01-03",50.130001
"1440","2020-01-06",49.279999
"1441","2020-01-07",48.900002
"1442","2020-01-08",49.060001
"1443","2020-01-09",47.970001
"1444","2020-01-10",46.860001
"1445","2020-01-13",51.689999
"1446","2020-01-14",50.41
"1447","2020-01-15",50.369999
"1448","2020-01-16",48
"1449","2020-01-17",46.790001
"1450","2020-01-21",44.130001
"1451","2020-01-22",43.959999
"1452","2020-01-23",44.299999
"1453","2020-01-24",43.560001
"1454","2020-01-27",43.139999
"1455","2020-01-28",43.459999
"1456","2020-01-29",43.919998
"1457","2020-01-30",43.849998
"1458","2020-01-31",42.619999
"1459","2020-02-03",44.110001
"1460","2020-02-04",45.130001
"1461","2020-02-05",44.279999
"1462","2020-02-06",45.279999
"1463","2020-02-07",45.299999
"1464","2020-02-10",44.75
"1465","2020-02-11",44.220001
"1466","2020-02-12",45.380001
"1467","2020-02-13",44.080002
"1468","2020-02-14",43.560001
"1469","2020-02-18",41.689999
"1470","2020-02-19",42.950001
"1471","2020-02-20",43.73
"1472","2020-02-21",43.279999
"1473","2020-02-24",42.759998
"1474","2020-02-25",43.380001
"1475","2020-02-26",41.389999
"1476","2020-02-27",41
"1477","2020-02-28",42.139999
"1478","2020-03-02",42.619999
"1479","2020-03-03",42.66
"1480","2020-03-04",43.740002
"1481","2020-03-05",43.459999
"1482","2020-03-06",41.959999
"1483","2020-03-09",39.75
"1484","2020-03-10",41.82
"1485","2020-03-11",39.779999
"1486","2020-03-12",36.610001
"1487","2020-03-13",38.009998
"1488","2020-03-16",33.119999
"1489","2020-03-17",34.130001
"1490","2020-03-18",30.33
"1491","2020-03-19",33.34
"1492","2020-03-20",33.389999
"1493","2020-03-23",34.080002
"1494","2020-03-24",35.439999
"1495","2020-03-25",34.959999
"1496","2020-03-26",35.75
"1497","2020-03-27",33.529999
"1498","2020-03-30",32.860001
"1499","2020-03-31",33.110001
"1500","2020-04-01",32
"1501","2020-04-02",32.330002
"1502","2020-04-03",32
"1503","2020-04-06",33.880001
"1504","2020-04-07",36.639999
"1505","2020-04-08",35.540001
"1506","2020-04-09",35.619999
"1507","2020-04-13",34.389999
"1508","2020-04-14",35.240002
"1509","2020-04-15",34.900002
"1510","2020-04-16",35.810001
"1511","2020-04-17",36.689999
"1512","2020-04-20",36.259998
"1513","2020-04-21",35.459999
"1514","2020-04-22",35.939999
"1515","2020-04-23",35.950001
"1516","2020-04-24",36.490002
"1517","2020-04-27",37.18
"1518","2020-04-28",36.650002
"1519","2020-04-29",36.860001
"1520","2020-04-30",37.529999
"1521","2020-05-01",34.98
"1522","2020-05-04",34.599998
"1523","2020-05-05",35.009998
"1524","2020-05-06",35.970001
"1525","2020-05-07",36.880001
"1526","2020-05-08",36.490002
"1527","2020-05-11",36.369999
"1528","2020-05-12",36.07
"1529","2020-05-13",35.029999
"1530","2020-05-14",34.549999
"1531","2020-05-15",35.060001
"1532","2020-05-18",36.599998
"1533","2020-05-19",35.889999
"1534","2020-05-20",34.32
"1535","2020-05-21",33.09
"1536","2020-05-22",29.879999
"1537","2020-05-26",29.809999
"1538","2020-05-27",30.83
"1539","2020-05-28",29.99
"1540","2020-05-29",30.77
"1541","2020-06-01",30.76
"1542","2020-06-02",31.66
"1543","2020-06-03",32.98
"1544","2020-06-04",33.540001
"1545","2020-06-05",34.400002
"1546","2020-06-08",34.509998
"1547","2020-06-09",33.099998
"1548","2020-06-10",32.799999
"1549","2020-06-11",31.76
"1550","2020-06-12",32.470001
"1551","2020-06-15",33.43
"1552","2020-06-16",34.450001
"1553","2020-06-17",34.59
"1554","2020-06-18",35.139999
"1555","2020-06-19",34.880001
"1556","2020-06-22",33.900002
"1557","2020-06-23",34.18
"1558","2020-06-24",32.959999
"1559","2020-06-25",33.900002
"1560","2020-06-26",34.040001
"1561","2020-06-29",33.330002
"1562","2020-06-30",33.599998
"1563","2020-07-01",33.049999
"1564","2020-07-02",33.720001
"1565","2020-07-06",39.779999
"1566","2020-07-07",39.400002
"1567","2020-07-08",38.16
"1568","2020-07-09",38.139999
"1569","2020-07-10",37.389999
"1570","2020-07-13",36.849998
"1571","2020-07-14",36.279999
"1572","2020-07-15",35.900002
"1573","2020-07-16",35.900002
"1574","2020-07-17",35.360001
"1575","2020-07-20",35.360001
"1576","2020-07-21",36.220001
"1577","2020-07-22",33.880001
"1578","2020-07-23",33.330002
"1579","2020-07-24",33.720001
"1580","2020-07-27",33.110001
"1581","2020-07-28",34.09
"1582","2020-07-29",34.439999
"1583","2020-07-30",34.150002
"1584","2020-07-31",34.560001
"1585","2020-08-03",34.849998
"1586","2020-08-04",35.470001
"1587","2020-08-05",35.939999
"1588","2020-08-06",35.490002
"1589","2020-08-07",34.369999
"1590","2020-08-10",35.360001
"1591","2020-08-11",35.099998
"1592","2020-08-12",35.720001
"1593","2020-08-13",34.130001
"1594","2020-08-14",32.68
"1595","2020-08-17",33.66
"1596","2020-08-18",33.889999
"1597","2020-08-19",33.259998
"1598","2020-08-20",33.619999
"1599","2020-08-21",33.790001
"1600","2020-08-24",34.790001
"1601","2020-08-25",35.880001
"1602","2020-08-26",36.200001
"1603","2020-08-27",36.27
"1604","2020-08-28",38.490002
"1605","2020-08-31",37.299999
"1606","2020-09-01",38.450001
"1607","2020-09-02",37.93
"1608","2020-09-03",36.169998
"1609","2020-09-04",36.080002
"1610","2020-09-08",34.25
"1611","2020-09-09",34.130001
"1612","2020-09-10",33.040001
"1613","2020-09-11",33.25
"1614","2020-09-14",35.150002
"1615","2020-09-15",34.630001
"1616","2020-09-16",35.240002
"1617","2020-09-17",35.889999
"1618","2020-09-18",36.779999
"1619","2020-09-21",36.240002
"1620","2020-09-22",35.98
"1621","2020-09-23",35.369999
"1622","2020-09-24",34.52
"1623","2020-09-25",32.540001
"1624","2020-09-28",34.959999
"1625","2020-09-29",33.650002
"1626","2020-09-30",36.43
"1627","2020-10-01",37
"1628","2020-10-02",38.549999
"1629","2020-10-05",40.299999
"1630","2020-10-06",40.790001
"1631","2020-10-07",41.509998
"1632","2020-10-08",41.400002
"1633","2020-10-09",41.23
"1634","2020-10-12",40.869999
"1635","2020-10-13",39.880001
"1636","2020-10-14",38.790001
"1637","2020-10-15",37.830002
"1638","2020-10-16",38.349998
"1639","2020-10-19",38.299999
"1640","2020-10-20",38.68
"1641","2020-10-21",39.290001
"1642","2020-10-22",39.91
"1643","2020-10-23",40
"1644","2020-10-26",39.799999
"1645","2020-10-27",41.669998
"1646","2020-10-28",41.5
"1647","2020-10-29",41.849998
"1648","2020-10-30",41.549999
"1649","2020-11-02",41.610001
"1650","2020-11-03",40.529999
"1651","2020-11-04",42.810001
"1652","2020-11-05",43.91
"1653","2020-11-06",44.169998
"1654","2020-11-09",45.599998
"1655","2020-11-10",46.419998
"1656","2020-11-11",46.290001
"1657","2020-11-12",45.060001
"1658","2020-11-13",46.380001
"1659","2020-11-16",47.470001
"1660","2020-11-17",46.709999
"1661","2020-11-18",44.560001
"1662","2020-11-19",45.41
"1663","2020-11-20",45.049999
"1664","2020-11-23",44.509998
"1665","2020-11-24",44.450001
"1666","2020-11-25",43.619999
"1667","2020-11-27",43.110001
