"","date","SMMT"
"1004","2019-02-28",2.3
"1005","2019-03-01",2.27
"1006","2019-03-04",2.1
"1007","2019-03-05",2.25
"1008","2019-03-06",2.19
"1009","2019-03-07",2.15
"1010","2019-03-08",2.03
"1011","2019-03-11",2
"1012","2019-03-12",1.88
"1013","2019-03-13",1.97
"1014","2019-03-14",2.1
"1015","2019-03-15",2.029
"1016","2019-03-18",1.93
"1017","2019-03-19",1.96
"1018","2019-03-20",1.88
"1019","2019-03-21",1.862
"1020","2019-03-22",1.836
"1021","2019-03-25",1.82
"1022","2019-03-26",1.75
"1023","2019-03-27",1.82
"1024","2019-03-28",1.82
"1025","2019-03-29",1.83
"1026","2019-04-01",1.88
"1027","2019-04-02",1.8
"1028","2019-04-03",1.89
"1029","2019-04-04",1.83
"1030","2019-04-05",2
"1031","2019-04-08",1.99
"1032","2019-04-09",1.93
"1033","2019-04-10",1.95
"1034","2019-04-11",1.9
"1035","2019-04-12",1.89
"1036","2019-04-15",2.03
"1037","2019-04-16",2.02
"1038","2019-04-17",1.94
"1039","2019-04-18",1.91
"1040","2019-04-22",1.85
"1041","2019-04-23",1.99
"1042","2019-04-24",1.86
"1043","2019-04-25",1.91
"1044","2019-04-26",1.9
"1045","2019-04-29",1.88
"1046","2019-04-30",1.765
"1047","2019-05-01",1.61
"1048","2019-05-02",1.735
"1049","2019-05-03",1.77
"1050","2019-05-06",1.76
"1051","2019-05-07",1.81
"1052","2019-05-08",1.77
"1053","2019-05-09",1.77
"1054","2019-05-10",1.77
"1055","2019-05-13",1.73
"1056","2019-05-14",1.68
"1057","2019-05-15",1.6
"1058","2019-05-16",1.73
"1059","2019-05-17",1.61
"1060","2019-05-20",1.71
"1061","2019-05-21",1.7
"1062","2019-05-22",1.64
"1063","2019-05-23",1.62
"1064","2019-05-24",1.59
"1065","2019-05-28",1.55
"1066","2019-05-29",1.52
"1067","2019-05-30",1.5
"1068","2019-05-31",1.52
"1069","2019-06-03",1.53
"1070","2019-06-04",1.515
"1071","2019-06-05",1.52
"1072","2019-06-06",1.5
"1073","2019-06-07",1.53
"1074","2019-06-10",1.52
"1075","2019-06-11",1.44
"1076","2019-06-12",1.42
"1077","2019-06-13",1.26
"1078","2019-06-14",1.24
"1079","2019-06-17",1.405
"1080","2019-06-18",1.43
"1081","2019-06-19",1.437
"1082","2019-06-20",1.46
"1083","2019-06-21",1.48
"1084","2019-06-24",1.48
"1085","2019-06-25",1.449
"1086","2019-06-26",1.38
"1087","2019-06-27",1.31
"1088","2019-06-28",1.265
"1089","2019-07-01",1.31
"1090","2019-07-02",1.42
"1091","2019-07-03",1.25
"1092","2019-07-05",1.29
"1093","2019-07-08",1.3
"1094","2019-07-09",1.45
"1095","2019-07-10",1.35
"1096","2019-07-11",1.35
"1097","2019-07-12",1.34
"1098","2019-07-15",1.35
"1099","2019-07-16",1.346
"1100","2019-07-17",1.295
"1101","2019-07-18",1.31
"1102","2019-07-19",1.31
"1103","2019-07-22",1.26
"1104","2019-07-23",1.34
"1105","2019-07-24",1.374
"1106","2019-07-25",1.4
"1107","2019-07-26",1.437
"1108","2019-07-29",1.4
"1109","2019-07-30",1.31
"1110","2019-07-31",1.32
"1111","2019-08-01",1.36
"1112","2019-08-02",1.36
"1113","2019-08-05",1.3
"1114","2019-08-06",1.279
"1115","2019-08-07",1.31
"1116","2019-08-08",1.28
"1117","2019-08-09",1.31
"1118","2019-08-12",1.31
"1119","2019-08-13",1.29
"1120","2019-08-14",1.29
"1121","2019-08-15",1.29
"1122","2019-08-16",1.27
"1123","2019-08-19",1.29
"1124","2019-08-20",1.3
"1125","2019-08-21",1.26
"1126","2019-08-22",1.266
"1127","2019-08-23",1.26
"1128","2019-08-26",1.31
"1129","2019-08-27",1.26
"1130","2019-08-28",1.26
"1131","2019-08-29",1.27
"1132","2019-08-30",1.337
"1133","2019-09-03",1.38
"1134","2019-09-04",1.34
"1135","2019-09-05",1.32
"1136","2019-09-06",1.35
"1137","2019-09-09",1.37
"1138","2019-09-10",1.373
"1139","2019-09-11",1.375
"1140","2019-09-12",1.44
"1141","2019-09-13",1.405
"1142","2019-09-16",1.45
"1143","2019-09-17",1.43
"1144","2019-09-18",1.454
"1145","2019-09-19",1.45
"1146","2019-09-20",1.469
"1147","2019-09-23",1.43
"1148","2019-09-24",1.397
"1149","2019-09-25",1.43
"1150","2019-09-26",1.38
"1151","2019-09-27",1.53
"1152","2019-09-30",1.79
"1153","2019-10-01",1.652
"1154","2019-10-02",1.63
"1155","2019-10-03",1.73
"1156","2019-10-04",1.8
"1157","2019-10-07",1.79
"1158","2019-10-08",1.85
"1159","2019-10-09",1.8
"1160","2019-10-10",1.75
"1161","2019-10-11",1.65
"1162","2019-10-14",1.62
"1163","2019-10-15",1.6
"1164","2019-10-16",1.59
"1165","2019-10-17",1.615
"1166","2019-10-18",1.71
"1167","2019-10-21",1.81
"1168","2019-10-22",1.65
"1169","2019-10-23",1.74
"1170","2019-10-24",1.7
"1171","2019-10-25",1.7
"1172","2019-10-28",1.7
"1173","2019-10-29",1.79
"1174","2019-10-30",1.72
"1175","2019-10-31",1.65
"1176","2019-11-01",1.7
"1177","2019-11-04",1.68
"1178","2019-11-05",1.68
"1179","2019-11-06",1.68
"1180","2019-11-07",1.75
"1181","2019-11-08",1.67
"1182","2019-11-11",1.6
"1183","2019-11-12",1.49
"1184","2019-11-13",1.56
"1185","2019-11-14",1.53
"1186","2019-11-15",1.54
"1187","2019-11-18",1.57
"1188","2019-11-19",1.56
"1189","2019-11-20",1.545
"1190","2019-11-21",1.56
"1191","2019-11-22",1.51
"1192","2019-11-25",1.54
"1193","2019-11-26",1.52
"1194","2019-11-27",1.52
"1195","2019-11-29",1.5
"1196","2019-12-02",1.49
"1197","2019-12-03",1.47
"1198","2019-12-04",1.47
"1199","2019-12-05",1.45
"1200","2019-12-06",1.54
"1201","2019-12-09",1.6
"1202","2019-12-10",1.679
"1203","2019-12-11",1.64
"1204","2019-12-12",1.58
"1205","2019-12-13",1.53
"1206","2019-12-16",1.51
"1207","2019-12-17",1.479
"1208","2019-12-18",1.472
"1209","2019-12-19",1.45
"1210","2019-12-20",1.455
"1211","2019-12-23",1.445
"1212","2019-12-24",1.45
"1213","2019-12-26",1.57
"1214","2019-12-27",1.55
"1215","2019-12-30",1.498
"1216","2019-12-31",1.6
"1217","2020-01-02",1.47
"1218","2020-01-03",1.498
"1219","2020-01-06",1.472
"1220","2020-01-07",1.5
"1221","2020-01-08",1.487
"1222","2020-01-09",1.45
"1223","2020-01-10",1.44
"1224","2020-01-13",1.44
"1225","2020-01-14",1.455
"1226","2020-01-15",1.481
"1227","2020-01-16",1.52
"1228","2020-01-17",1.55
"1229","2020-01-21",1.495
"1230","2020-01-22",1.561
"1231","2020-01-23",1.543
"1232","2020-01-24",1.569
"1233","2020-01-27",1.53
"1234","2020-01-28",1.47
"1235","2020-01-29",1.43
"1236","2020-01-30",1.45
"1237","2020-01-31",1.53
"1238","2020-02-03",1.51
"1239","2020-02-04",1.57
"1240","2020-02-05",1.698
"1241","2020-02-06",1.68
"1242","2020-02-07",1.67
"1243","2020-02-10",1.64
"1244","2020-02-11",1.58
"1245","2020-02-12",1.5
"1246","2020-02-13",1.48
"1247","2020-02-14",1.458
"1248","2020-02-18",1.58
"1249","2020-02-19",1.45
"1250","2020-02-20",1.45
"1251","2020-02-21",1.46
"1252","2020-02-24",1.44
"1253","2020-02-25",1.44
"1254","2020-02-26",1.405
"1255","2020-02-27",1.39
"1256","2020-02-28",1.38
"1257","2020-03-02",1.6
"1258","2020-03-03",1.61
"1259","2020-03-04",1.66
"1260","2020-03-05",1.63
"1261","2020-03-06",1.65
"1262","2020-03-09",1.6
"1263","2020-03-10",1.7
"1264","2020-03-11",1.89
"1265","2020-03-12",1.88
"1266","2020-03-13",2.3
"1267","2020-03-16",2.4
"1268","2020-03-17",2.59
"1269","2020-03-18",2.75
"1270","2020-03-19",2.67
"1271","2020-03-20",2.335
"1272","2020-03-23",2.06
"1273","2020-03-24",2.12
"1274","2020-03-25",2.37
"1275","2020-03-26",2.42
"1276","2020-03-27",2.44
"1277","2020-03-30",2.37
"1278","2020-03-31",2.37
"1279","2020-04-01",2.32
"1280","2020-04-02",2.2
"1281","2020-04-03",2.31
"1282","2020-04-06",2.37
"1283","2020-04-07",2.38
"1284","2020-04-08",2.57
"1285","2020-04-09",2.67
"1286","2020-04-13",3.28
"1287","2020-04-14",4.19
"1288","2020-04-15",4.04
"1289","2020-04-16",4.4
"1290","2020-04-17",4.11
"1291","2020-04-20",3.88
"1292","2020-04-21",3.77
"1293","2020-04-22",3.95
"1294","2020-04-23",3.66
"1295","2020-04-24",3.68
"1296","2020-04-27",3.61
"1297","2020-04-28",3.81
"1298","2020-04-29",3.83
"1299","2020-04-30",3.75
"1300","2020-05-01",3.3
"1301","2020-05-04",2.98
"1302","2020-05-05",3.1
"1303","2020-05-06",3.11
"1304","2020-05-07",3.26
"1305","2020-05-08",3.41
"1306","2020-05-11",3.45
"1307","2020-05-12",3.61
"1308","2020-05-13",3.38
"1309","2020-05-14",3.38
"1310","2020-05-15",3.32
"1311","2020-05-18",3.495
"1312","2020-05-19",3.48
"1313","2020-05-20",3.55
"1314","2020-05-21",4.12
"1315","2020-05-22",4.13
"1316","2020-05-26",4.12
"1317","2020-05-27",4.2
"1318","2020-05-28",4.01
"1319","2020-05-29",4.04
"1320","2020-06-01",3.71
"1321","2020-06-02",3.75
"1322","2020-06-03",3.61
"1323","2020-06-04",3.64
"1324","2020-06-05",3.52
"1325","2020-06-08",3.33
"1326","2020-06-09",3.45
"1327","2020-06-10",3.39
"1328","2020-06-11",3.44
"1329","2020-06-12",3.49
"1330","2020-06-15",3.5
"1331","2020-06-16",3.42
"1332","2020-06-17",3.36
"1333","2020-06-18",3.24
"1334","2020-06-19",3.55
"1335","2020-06-22",3.46
"1336","2020-06-23",3.43
"1337","2020-06-24",3.33
"1338","2020-06-25",3.27
"1339","2020-06-26",3.15
"1340","2020-06-29",3.04
"1341","2020-06-30",2.97
"1342","2020-07-01",3.18
"1343","2020-07-02",3.29
"1344","2020-07-06",3.29
"1345","2020-07-07",3.33
"1346","2020-07-08",3.31
"1347","2020-07-09",3.17
"1348","2020-07-10",3.08
"1349","2020-07-13",3.16
"1350","2020-07-14",3.22
"1351","2020-07-15",3.47
"1352","2020-07-16",3.47
"1353","2020-07-17",3.66
"1354","2020-07-20",3.72
"1355","2020-07-21",3.58
"1356","2020-07-22",3.51
"1357","2020-07-23",3.48
"1358","2020-07-24",3.62
"1359","2020-07-27",3.8
"1360","2020-07-28",3.64
"1361","2020-07-29",3.57
"1362","2020-07-30",3.58
"1363","2020-07-31",3.62
"1364","2020-08-03",3.76
"1365","2020-08-04",3.63
"1366","2020-08-05",3.69
"1367","2020-08-06",3.63
"1368","2020-08-07",3.66
"1369","2020-08-10",3.63
"1370","2020-08-11",3.54
"1371","2020-08-12",3.49
"1372","2020-08-13",3.47
"1373","2020-08-14",3.37
"1374","2020-08-17",3.63
"1375","2020-08-18",3.63
"1376","2020-08-19",3.64
"1377","2020-08-20",3.59
"1378","2020-08-21",3.7
"1379","2020-08-24",3.6
"1380","2020-08-25",3.67
"1381","2020-08-26",3.63
"1382","2020-08-27",3.48
"1383","2020-08-28",3.52
"1384","2020-08-31",3.45
"1385","2020-09-01",3.45
"1386","2020-09-02",3.37
"1387","2020-09-03",3.34
"1388","2020-09-04",3.35
"1389","2020-09-08",3.28
"1390","2020-09-09",3.25
"1391","2020-09-10",3.3
"1392","2020-09-11",3.26
"1393","2020-09-14",3.22
"1394","2020-09-15",3.25
"1395","2020-09-16",3.37
"1396","2020-09-17",3.34
"1397","2020-09-18",3.38
"1398","2020-09-21",3.44
"1399","2020-09-22",3.28
"1400","2020-09-23",3.43
"1401","2020-09-24",3.33
"1402","2020-09-25",3.42
"1403","2020-09-28",3.47
"1404","2020-09-29",3.495
"1405","2020-09-30",3.44
"1406","2020-10-01",3.355
"1407","2020-10-02",3.29
"1408","2020-10-05",3.4
"1409","2020-10-06",3.48
"1410","2020-10-07",3.53
"1411","2020-10-08",3.525
"1412","2020-10-09",3.6
"1413","2020-10-12",3.69
"1414","2020-10-13",3.64
"1415","2020-10-14",3.51
"1416","2020-10-15",3.48
"1417","2020-10-16",3.5
"1418","2020-10-19",3.47
"1419","2020-10-20",3.26
"1420","2020-10-21",3.319
"1421","2020-10-22",3.3
"1422","2020-10-23",3.27
"1423","2020-10-26",3.39
"1424","2020-10-27",3.33
"1425","2020-10-28",3.32
"1426","2020-10-29",3.32
"1427","2020-10-30",3.27
"1428","2020-11-02",3.35
"1429","2020-11-03",3.35
"1430","2020-11-04",3.32
"1431","2020-11-05",3.28
"1432","2020-11-06",3.25
"1433","2020-11-09",3.29
"1434","2020-11-10",3.38
"1435","2020-11-11",3.71
"1436","2020-11-12",4.11
"1437","2020-11-13",4.85
"1438","2020-11-16",4.91
"1439","2020-11-17",4.58
"1440","2020-11-18",4.52
"1441","2020-11-19",4.53
"1442","2020-11-20",4.4
"1443","2020-11-23",4.4
"1444","2020-11-24",4.21
"1445","2020-11-25",4.28
"1446","2020-11-27",4.34
