"","date","VISL"
"1076","2016-07-27",258
"1077","2016-07-28",252
"1078","2016-07-29",252
"1079","2016-08-01",258
"1080","2016-08-02",252
"1081","2016-08-03",246
"1082","2016-08-04",264
"1083","2016-08-05",348
"1084","2016-08-08",342
"1085","2016-08-09",276
"1086","2016-08-10",270
"1087","2016-08-11",270
"1088","2016-08-12",276
"1089","2016-08-15",258
"1090","2016-08-16",258
"1091","2016-08-17",258
"1092","2016-08-18",258
"1093","2016-08-19",258
"1094","2016-08-22",252
"1095","2016-08-23",246
"1096","2016-08-24",336
"1097","2016-08-25",264
"1098","2016-08-26",276
"1099","2016-08-29",342
"1100","2016-08-30",312
"1101","2016-08-31",324
"1102","2016-09-01",318
"1103","2016-09-02",318
"1104","2016-09-06",300
"1105","2016-09-07",270
"1106","2016-09-08",264
"1107","2016-09-09",258
"1108","2016-09-12",252
"1109","2016-09-13",240
"1110","2016-09-14",234
"1111","2016-09-15",210
"1112","2016-09-16",192
"1113","2016-09-19",198
"1114","2016-09-20",198
"1115","2016-09-21",192
"1116","2016-09-22",180
"1117","2016-09-23",174
"1118","2016-09-26",162
"1119","2016-09-27",168
"1120","2016-09-28",210
"1121","2016-09-29",192
"1122","2016-09-30",174
"1123","2016-10-03",270
"1124","2016-10-04",222
"1125","2016-10-05",228
"1126","2016-10-06",222
"1127","2016-10-07",210
"1128","2016-10-10",222
"1129","2016-10-11",210
"1130","2016-10-12",192
"1131","2016-10-13",252
"1132","2016-10-14",264
"1133","2016-10-17",294
"1134","2016-10-18",276
"1135","2016-10-19",246
"1136","2016-10-20",258
"1137","2016-10-21",246
"1138","2016-10-24",246
"1139","2016-10-25",240
"1140","2016-10-26",234
"1141","2016-10-27",222
"1142","2016-10-28",228
"1143","2016-10-31",228
"1144","2016-11-01",228
"1145","2016-11-02",216
"1146","2016-11-03",210
"1147","2016-11-04",198
"1148","2016-11-07",198
"1149","2016-11-08",198
"1150","2016-11-09",204
"1151","2016-11-10",198
"1152","2016-11-11",210
"1153","2016-11-14",198
"1154","2016-11-15",204
"1155","2016-11-16",204
"1156","2016-11-17",198
"1157","2016-11-18",192
"1158","2016-11-21",186
"1159","2016-11-22",210
"1160","2016-11-23",204
"1161","2016-11-25",198
"1162","2016-11-28",198
"1163","2016-11-29",204
"1164","2016-11-30",204
"1165","2016-12-01",210
"1166","2016-12-02",204
"1167","2016-12-05",204
"1168","2016-12-06",234
"1169","2016-12-07",210
"1170","2016-12-08",234
"1171","2016-12-09",234
"1172","2016-12-12",216
"1173","2016-12-13",204
"1174","2016-12-14",198
"1175","2016-12-15",192
"1176","2016-12-16",138
"1177","2016-12-19",217.199997
"1178","2016-12-20",217.199997
"1179","2016-12-21",96
"1180","2016-12-22",89.400002
"1181","2016-12-23",88.199997
"1182","2016-12-27",82.800003
"1183","2016-12-28",77.400002
"1184","2016-12-29",85.199997
"1185","2016-12-30",81
"1186","2017-01-03",94.199997
"1187","2017-01-04",97.199997
"1188","2017-01-05",98.400002
"1189","2017-01-06",99.599998
"1190","2017-01-09",114
"1191","2017-01-10",151.800003
"1192","2017-01-11",131.399994
"1193","2017-01-12",127.199997
"1194","2017-01-13",131.399994
"1195","2017-01-17",123
"1196","2017-01-18",114
"1197","2017-01-19",105.599998
"1198","2017-01-20",112.199997
"1199","2017-01-23",106.199997
"1200","2017-01-24",100.800003
"1201","2017-01-25",103.800003
"1202","2017-01-26",104.400002
"1203","2017-01-27",102.599998
"1204","2017-01-30",99.599998
"1205","2017-01-31",102.599998
"1206","2017-02-01",126.599998
"1207","2017-02-02",127.199997
"1208","2017-02-03",112.800003
"1209","2017-02-06",108
"1210","2017-02-07",105.599998
"1211","2017-02-08",112.199997
"1212","2017-02-09",109.199997
"1213","2017-02-10",108
"1214","2017-02-13",106.199997
"1215","2017-02-14",106.800003
"1216","2017-02-15",104.400002
"1217","2017-02-16",103.800003
"1218","2017-02-17",105
"1219","2017-02-21",105.599998
"1220","2017-02-22",103.199997
"1221","2017-02-23",102.599998
"1222","2017-02-24",100.800003
"1223","2017-02-27",100.800003
"1224","2017-02-28",94.199997
"1225","2017-03-01",95.400002
"1226","2017-03-02",91.199997
"1227","2017-03-03",91.800003
"1228","2017-03-06",92.400002
"1229","2017-03-07",91.800003
"1230","2017-03-08",94.800003
"1231","2017-03-09",91.199997
"1232","2017-03-10",90
"1233","2017-03-13",88.800003
"1234","2017-03-14",87.599998
"1235","2017-03-15",85.199997
"1236","2017-03-16",85.199997
"1237","2017-03-17",89.400002
"1238","2017-03-20",85.199997
"1239","2017-03-21",94.800003
"1240","2017-03-22",93
"1241","2017-03-23",93
"1242","2017-03-24",95.400002
"1243","2017-03-27",94.800003
"1244","2017-03-28",95.400002
"1245","2017-03-29",94.800003
"1246","2017-03-30",94.199997
"1247","2017-03-31",97.199997
"1248","2017-04-03",94.800003
"1249","2017-04-04",93
"1250","2017-04-05",87.599998
"1251","2017-04-06",88.800003
"1252","2017-04-07",89.400002
"1253","2017-04-10",89.400002
"1254","2017-04-11",86.400002
"1255","2017-04-12",87
"1256","2017-04-13",87
"1257","2017-04-17",84
"1258","2017-04-18",84
"1259","2017-04-19",86.400002
"1260","2017-04-20",88.199997
"1261","2017-04-21",89.400002
"1262","2017-04-24",89.400002
"1263","2017-04-25",89.400002
"1264","2017-04-26",88.800003
"1265","2017-04-27",88.800003
"1266","2017-04-28",85.800003
"1267","2017-05-01",83.400002
"1268","2017-05-02",82.199997
"1269","2017-05-03",81.599998
"1270","2017-05-04",85.199997
"1271","2017-05-05",84
"1272","2017-05-08",85.199997
"1273","2017-05-09",84.599998
"1274","2017-05-10",87
"1275","2017-05-11",84
"1276","2017-05-12",84.599998
"1277","2017-05-15",87
"1278","2017-05-16",121.199997
"1279","2017-05-17",111.599998
"1280","2017-05-18",106.199997
"1281","2017-05-19",105
"1282","2017-05-22",112.800003
"1283","2017-05-23",115.800003
"1284","2017-05-24",117
"1285","2017-05-25",110.400002
"1286","2017-05-26",109.199997
"1287","2017-05-30",105.599998
"1288","2017-05-31",103.800003
"1289","2017-06-01",114
"1290","2017-06-02",110.400002
"1291","2017-06-05",106.800003
"1292","2017-06-06",106.800003
"1293","2017-06-07",109.199997
"1294","2017-06-08",111
"1295","2017-06-09",112.800003
"1296","2017-06-12",109.199997
"1297","2017-06-13",118.199997
"1298","2017-06-14",114
"1299","2017-06-15",111.599998
"1300","2017-06-16",113.400002
"1301","2017-06-19",116.400002
"1302","2017-06-20",118.800003
"1303","2017-06-21",117.599998
"1304","2017-06-22",110.400002
"1305","2017-06-23",108.599998
"1306","2017-06-26",104.400002
"1307","2017-06-27",102.599998
"1308","2017-06-28",102
"1309","2017-06-29",97.199997
"1310","2017-06-30",97.800003
"1311","2017-07-03",97.800003
"1312","2017-07-05",101.400002
"1313","2017-07-06",100.199997
"1314","2017-07-07",99.599998
"1315","2017-07-10",98.400002
"1316","2017-07-11",93
"1317","2017-07-12",94.199997
"1318","2017-07-13",116.400002
"1319","2017-07-14",117
"1320","2017-07-17",120.599998
"1321","2017-07-18",124.800003
"1322","2017-07-19",132
"1323","2017-07-20",139.800003
"1324","2017-07-21",147
"1325","2017-07-24",152.399994
"1326","2017-07-25",141
"1327","2017-07-26",130.800003
"1328","2017-07-27",136.199997
"1329","2017-07-28",133.800003
"1330","2017-07-31",137.399994
"1331","2017-08-01",132
"1332","2017-08-02",129.600006
"1333","2017-08-03",127.800003
"1334","2017-08-04",136.800003
"1335","2017-08-07",142.199997
"1336","2017-08-08",144
"1337","2017-08-09",142.199997
"1338","2017-08-10",135.600006
"1339","2017-08-11",134.399994
"1340","2017-08-14",137.399994
"1341","2017-08-15",132.600006
"1342","2017-08-16",121.199997
"1343","2017-08-17",109.800003
"1344","2017-08-18",109.199997
"1345","2017-08-21",104.400002
"1346","2017-08-22",104.400002
"1347","2017-08-23",108
"1348","2017-08-24",109.199997
"1349","2017-08-25",109.199997
"1350","2017-08-28",109.199997
"1351","2017-08-29",108.599998
"1352","2017-08-30",109.199997
"1353","2017-08-31",109.800003
"1354","2017-09-01",108.599998
"1355","2017-09-05",106.800003
"1356","2017-09-06",105.599998
"1357","2017-09-07",100.800003
"1358","2017-09-08",99
"1359","2017-09-11",103.199997
"1360","2017-09-12",105.599998
"1361","2017-09-13",103.800003
"1362","2017-09-14",101.400002
"1363","2017-09-15",99.599998
"1364","2017-09-18",98.400002
"1365","2017-09-19",100.199997
"1366","2017-09-20",100.199997
"1367","2017-09-21",100.800003
"1368","2017-09-22",100.199997
"1369","2017-09-25",100.800003
"1370","2017-09-26",98.400002
"1371","2017-09-27",97.800003
"1372","2017-09-28",97.800003
"1373","2017-09-29",97.199997
"1374","2017-10-02",99.599998
"1375","2017-10-03",99.599998
"1376","2017-10-04",100.199997
"1377","2017-10-05",102
"1378","2017-10-06",102
"1379","2017-10-09",102
"1380","2017-10-10",110.400002
"1381","2017-10-11",105.599998
"1382","2017-10-12",100.800003
"1383","2017-10-13",100.199997
"1384","2017-10-16",98.400002
"1385","2017-10-17",96.599998
"1386","2017-10-18",96.599998
"1387","2017-10-19",94.199997
"1388","2017-10-20",91.199997
"1389","2017-10-23",91.800003
"1390","2017-10-24",91.199997
"1391","2017-10-25",92.400002
"1392","2017-10-26",91.800003
"1393","2017-10-27",90
"1394","2017-10-30",86.400002
"1395","2017-10-31",85.800003
"1396","2017-11-01",91.199997
"1397","2017-11-02",94.800003
"1398","2017-11-03",91.800003
"1399","2017-11-06",93.599998
"1400","2017-11-07",95.400002
"1401","2017-11-08",93
"1402","2017-11-09",91.800003
"1403","2017-11-10",91.800003
"1404","2017-11-13",91.800003
"1405","2017-11-14",99
"1406","2017-11-15",89.400002
"1407","2017-11-16",92.400002
"1408","2017-11-17",99
"1409","2017-11-20",103.199997
"1410","2017-11-21",101.400002
"1411","2017-11-22",100.800003
"1412","2017-11-24",102
"1413","2017-11-27",100.199997
"1414","2017-11-28",98.400002
"1415","2017-11-29",99.599998
"1416","2017-11-30",98.400002
"1417","2017-12-01",99
"1418","2017-12-04",97.800003
"1419","2017-12-05",97.800003
"1420","2017-12-06",94.800003
"1421","2017-12-07",99.599998
"1422","2017-12-08",99.599998
"1423","2017-12-11",100.199997
"1424","2017-12-12",98.400002
"1425","2017-12-13",97.199997
"1426","2017-12-14",93
"1427","2017-12-15",94.800003
"1428","2017-12-18",96.599998
"1429","2017-12-19",97.199997
"1430","2017-12-20",98.400002
"1431","2017-12-21",99.599998
"1432","2017-12-22",97.199997
"1433","2017-12-26",96.599998
"1434","2017-12-27",98.400002
"1435","2017-12-28",97.199997
"1436","2017-12-29",97.199997
"1437","2018-01-02",96
"1438","2018-01-03",96
"1439","2018-01-04",96.599998
"1440","2018-01-05",97.199997
"1441","2018-01-08",97.800003
"1442","2018-01-09",94.199997
"1443","2018-01-10",93
"1444","2018-01-11",91.199997
"1445","2018-01-12",91.800003
"1446","2018-01-16",87.599998
"1447","2018-01-17",88.800003
"1448","2018-01-18",90.599998
"1449","2018-01-19",90.599998
"1450","2018-01-22",93
"1451","2018-01-23",93
"1452","2018-01-24",91.800003
"1453","2018-01-25",88.800003
"1454","2018-01-26",91.800003
"1455","2018-01-29",93.599998
"1456","2018-01-30",91.199997
"1457","2018-01-31",88.800003
"1458","2018-02-01",89.400002
"1459","2018-02-02",86.400002
"1460","2018-02-05",85.800003
"1461","2018-02-06",82.199997
"1462","2018-02-07",87
"1463","2018-02-08",81.599998
"1464","2018-02-09",81
"1465","2018-02-12",82.800003
"1466","2018-02-13",84
"1467","2018-02-14",85.199997
"1468","2018-02-15",84.599998
"1469","2018-02-16",86.400002
"1470","2018-02-20",86.400002
"1471","2018-02-21",83.400002
"1472","2018-02-22",84.599998
"1473","2018-02-23",84
"1474","2018-02-26",85.199997
"1475","2018-02-27",87.599998
"1476","2018-02-28",85.199997
"1477","2018-03-01",84
"1478","2018-03-02",84.599998
"1479","2018-03-05",84.599998
"1480","2018-03-06",84.599998
"1481","2018-03-07",83.400002
"1482","2018-03-08",84.599998
"1483","2018-03-09",83.400002
"1484","2018-03-12",83.400002
"1485","2018-03-13",86.400002
"1486","2018-03-14",86.400002
"1487","2018-03-15",84.599998
"1488","2018-03-16",85.199997
"1489","2018-03-19",84.599998
"1490","2018-03-20",84
"1491","2018-03-21",83.400002
"1492","2018-03-22",84
"1493","2018-03-23",81.599998
"1494","2018-03-26",78.599998
"1495","2018-03-27",77.400002
"1496","2018-03-28",77.400002
"1497","2018-03-29",62.400002
"1498","2018-04-02",52.200001
"1499","2018-04-03",68.400002
"1500","2018-04-04",65.400002
"1501","2018-04-05",57.599998
"1502","2018-04-06",60.599998
"1503","2018-04-09",54.599998
"1504","2018-04-10",54
"1505","2018-04-11",53.400002
"1506","2018-04-12",51.599998
"1507","2018-04-13",49.200001
"1508","2018-04-16",51
"1509","2018-04-17",52.200001
"1510","2018-04-18",54.599998
"1511","2018-04-19",53.400002
"1512","2018-04-20",52.799999
"1513","2018-04-23",52.799999
"1514","2018-04-24",50.400002
"1515","2018-04-25",51
"1516","2018-04-26",49.799999
"1517","2018-04-27",48
"1518","2018-04-30",47.400002
"1519","2018-05-01",46.799999
"1520","2018-05-02",47.400002
"1521","2018-05-03",48
"1522","2018-05-04",49.799999
"1523","2018-05-07",55.799999
"1524","2018-05-08",51
"1525","2018-05-09",51.599998
"1526","2018-05-10",52.200001
"1527","2018-05-11",51
"1528","2018-05-14",52.200001
"1529","2018-05-15",50.400002
"1530","2018-05-16",46.200001
"1531","2018-05-17",46.799999
"1532","2018-05-18",46.200001
"1533","2018-05-21",47.400002
"1534","2018-05-22",45
"1535","2018-05-23",51.599998
"1536","2018-05-24",46.799999
"1537","2018-05-25",42
"1538","2018-05-29",39
"1539","2018-05-30",40.799999
"1540","2018-05-31",41.400002
"1541","2018-06-01",41.400002
"1542","2018-06-04",40.200001
"1543","2018-06-05",40.799999
"1544","2018-06-06",40.200001
"1545","2018-06-07",41.400002
"1546","2018-06-08",43.200001
"1547","2018-06-11",45
"1548","2018-06-12",45.599998
"1549","2018-06-13",43.799999
"1550","2018-06-14",45
"1551","2018-06-15",44.400002
"1552","2018-06-18",43.799999
"1553","2018-06-19",43.799999
"1554","2018-06-20",43.200001
"1555","2018-06-21",42.599998
"1556","2018-06-22",42.599998
"1557","2018-06-25",40.200001
"1558","2018-06-26",40.200001
"1559","2018-06-27",39.599998
"1560","2018-06-28",39
"1561","2018-06-29",38.400002
"1562","2018-07-02",38.400002
"1563","2018-07-03",37.799999
"1564","2018-07-05",36.599998
"1565","2018-07-06",37.799999
"1566","2018-07-09",43.200001
"1567","2018-07-10",40.799999
"1568","2018-07-11",41.400002
"1569","2018-07-12",40.799999
"1570","2018-07-13",40.799999
"1571","2018-07-16",40.200001
"1572","2018-07-17",39.599998
"1573","2018-07-18",39
"1574","2018-07-19",37.799999
"1575","2018-07-20",37.799999
"1576","2018-07-23",37.799999
"1577","2018-07-24",37.200001
"1578","2018-07-25",37.799999
"1579","2018-07-26",37.799999
"1580","2018-07-27",38.400002
"1581","2018-07-30",37.799999
"1582","2018-07-31",37.799999
"1583","2018-08-01",37.200001
"1584","2018-08-02",36.599998
"1585","2018-08-03",34.799999
"1586","2018-08-06",36
"1587","2018-08-07",36.599998
"1588","2018-08-08",36
"1589","2018-08-09",35.400002
"1590","2018-08-10",34.200001
"1591","2018-08-13",37.799999
"1592","2018-08-14",36.599998
"1593","2018-08-15",30
"1594","2018-08-16",25.200001
"1595","2018-08-17",28.200001
"1596","2018-08-20",28.799999
"1597","2018-08-21",27
"1598","2018-08-22",27.6
"1599","2018-08-23",27
"1600","2018-08-24",27
"1601","2018-08-27",25.200001
"1602","2018-08-28",25.200001
"1603","2018-08-29",25.799999
"1604","2018-08-30",25.200001
"1605","2018-08-31",25.799999
"1606","2018-09-04",25.799999
"1607","2018-09-05",24.6
"1608","2018-09-06",28.799999
"1609","2018-09-07",27
"1610","2018-09-10",25.799999
"1611","2018-09-11",27.6
"1612","2018-09-12",25.799999
"1613","2018-09-13",27
"1614","2018-09-14",25.799999
"1615","2018-09-17",27.6
"1616","2018-09-18",28.799999
"1617","2018-09-19",27.6
"1618","2018-09-20",27
"1619","2018-09-21",25.200001
"1620","2018-09-24",24.6
"1621","2018-09-25",27.6
"1622","2018-09-26",25.799999
"1623","2018-09-27",25.799999
"1624","2018-09-28",25.200001
"1625","2018-10-01",25.799999
"1626","2018-10-02",24.6
"1627","2018-10-03",25.200001
"1628","2018-10-04",36
"1629","2018-10-05",33
"1630","2018-10-08",32.400002
"1631","2018-10-09",31.200001
"1632","2018-10-10",29.4
"1633","2018-10-11",28.799999
"1634","2018-10-12",28.799999
"1635","2018-10-15",29.4
"1636","2018-10-16",29.4
"1637","2018-10-17",30
"1638","2018-10-18",30.6
"1639","2018-10-19",31.200001
"1640","2018-10-22",30.6
"1641","2018-10-23",31.799999
"1642","2018-10-24",34.200001
"1643","2018-10-25",28.799999
"1644","2018-10-26",29.4
"1645","2018-10-29",27.6
"1646","2018-10-30",25.799999
"1647","2018-10-31",26.4
"1648","2018-11-01",27.6
"1649","2018-11-02",28.200001
"1650","2018-11-05",28.200001
"1651","2018-11-06",29.4
"1652","2018-11-07",28.799999
"1653","2018-11-08",28.200001
"1654","2018-11-09",27.6
"1655","2018-11-12",27.6
"1656","2018-11-13",27.6
"1657","2018-11-14",27
"1658","2018-11-15",29.4
"1659","2018-11-16",28.799999
"1660","2018-11-19",28.200001
"1661","2018-11-20",28.200001
"1662","2018-11-21",29.4
"1663","2018-11-23",27
"1664","2018-11-26",28.799999
"1665","2018-11-27",28.200001
"1666","2018-11-28",29.4
"1667","2018-11-29",28.799999
"1668","2018-11-30",27.6
"1669","2018-12-03",30
"1670","2018-12-04",28.200001
"1671","2018-12-06",26.4
"1672","2018-12-07",24
"1673","2018-12-10",22.200001
"1674","2018-12-11",19.799999
"1675","2018-12-12",20.4
"1676","2018-12-13",20.4
"1677","2018-12-14",18.6
"1678","2018-12-17",19.200001
"1679","2018-12-18",16.799999
"1680","2018-12-19",16.200001
"1681","2018-12-20",15.6
"1682","2018-12-21",13.8
"1683","2018-12-24",15
"1684","2018-12-26",15.6
"1685","2018-12-27",15
"1686","2018-12-28",16.799999
"1687","2018-12-31",18.6
"1688","2019-01-02",19.799999
"1689","2019-01-03",19.799999
"1690","2019-01-04",20.4
"1691","2019-01-07",22.200001
"1692","2019-01-08",24
"1693","2019-01-09",25.200001
"1694","2019-01-10",24
"1695","2019-01-11",24
"1696","2019-01-14",23.4
"1697","2019-01-15",24
"1698","2019-01-16",23.4
"1699","2019-01-17",22.200001
"1700","2019-01-18",19.799999
"1701","2019-01-22",21
"1702","2019-01-23",22.200001
"1703","2019-01-24",21
"1704","2019-01-25",22.200001
"1705","2019-01-28",22.200001
"1706","2019-01-29",22.799999
"1707","2019-01-30",22.200001
"1708","2019-01-31",21
"1709","2019-02-01",19.799999
"1710","2019-02-04",19.799999
"1711","2019-02-05",19.799999
"1712","2019-02-06",21
"1713","2019-02-07",21
"1714","2019-02-08",19.799999
"1715","2019-02-11",19.200001
"1716","2019-02-12",20.4
"1717","2019-02-13",20.4
"1718","2019-02-14",21
"1719","2019-02-15",21
"1720","2019-02-19",21
"1721","2019-02-20",21
"1722","2019-02-21",22.200001
"1723","2019-02-22",22.200001
"1724","2019-02-25",23.4
"1725","2019-02-26",24.6
"1726","2019-02-27",24.6
"1727","2019-02-28",24
"1728","2019-03-01",25.799999
"1729","2019-03-04",27
"1730","2019-03-05",27
"1731","2019-03-06",27.6
"1732","2019-03-07",28.200001
"1733","2019-03-08",28.200001
"1734","2019-03-11",27.6
"1735","2019-03-12",25.799999
"1736","2019-03-13",24.6
"1737","2019-03-14",26.4
"1738","2019-03-15",25.200001
"1739","2019-03-18",25.799999
"1740","2019-03-19",24
"1741","2019-03-20",21.6
"1742","2019-03-21",20.4
"1743","2019-03-22",19.799999
"1744","2019-03-25",21
"1745","2019-03-26",21.6
"1746","2019-03-27",21.6
"1747","2019-03-28",20.4
"1748","2019-03-29",21
"1749","2019-04-01",20.4
"1750","2019-04-02",22.200001
"1751","2019-04-03",21.6
"1752","2019-04-04",20.4
"1753","2019-04-05",19.200001
"1754","2019-04-08",19.200001
"1755","2019-04-09",19.200001
"1756","2019-04-10",21.6
"1757","2019-04-11",20.4
"1758","2019-04-12",20.4
"1759","2019-04-15",19.799999
"1760","2019-04-16",19.200001
"1761","2019-04-17",19.200001
"1762","2019-04-18",19.799999
"1763","2019-04-22",19.799999
"1764","2019-04-23",19.200001
"1765","2019-04-24",19.200001
"1766","2019-04-25",19.799999
"1767","2019-04-26",20.4
"1768","2019-04-29",19.799999
"1769","2019-04-30",19.200001
"1770","2019-05-01",19.200001
"1771","2019-05-02",18
"1772","2019-05-03",18.6
"1773","2019-05-06",18.6
"1774","2019-05-07",17.4
"1775","2019-05-08",16.799999
"1776","2019-05-09",16.799999
"1777","2019-05-10",14.4
"1778","2019-05-13",16.5
"1779","2019-05-14",14.16
"1780","2019-05-15",13.68
"1781","2019-05-16",9.96
"1782","2019-05-17",9.72
"1783","2019-05-20",8.94
"1784","2019-05-21",8.4
"1785","2019-05-22",9.12
"1786","2019-05-23",9.42
"1787","2019-05-24",9.9
"1788","2019-05-28",9.9
"1789","2019-05-29",9.3
"1790","2019-05-30",9.36
"1791","2019-05-31",9.9
"1792","2019-06-03",17.82
"1793","2019-06-04",13.92
"1794","2019-06-05",13.5
"1795","2019-06-06",10.86
"1796","2019-06-07",10.44
"1797","2019-06-10",10.02
"1798","2019-06-11",9.6
"1799","2019-06-12",9.6
"1800","2019-06-13",9.3
"1801","2019-06-14",9.18
"1802","2019-06-17",12.9
"1803","2019-06-18",10.74
"1804","2019-06-19",10.02
"1805","2019-06-20",9.78
"1806","2019-06-21",9.84
"1807","2019-06-24",8.88
"1808","2019-06-25",10.26
"1809","2019-06-26",9.66
"1810","2019-06-27",9.72
"1811","2019-06-28",9.6
"1812","2019-07-01",10.02
"1813","2019-07-02",9.6
"1814","2019-07-03",9.42
"1815","2019-07-05",9.6
"1816","2019-07-08",9.54
"1817","2019-07-09",9.9
"1818","2019-07-10",24.6
"1819","2019-07-11",10.8
"1820","2019-07-12",9.66
"1821","2019-07-15",8.76
"1822","2019-07-16",8.34
"1823","2019-07-17",7.92
"1824","2019-07-18",7.26
"1825","2019-07-19",6.96
"1826","2019-07-22",6
"1827","2019-07-23",6.18
"1828","2019-07-24",6.72
"1829","2019-07-25",6.36
"1830","2019-07-26",6.06
"1831","2019-07-29",6.6
"1832","2019-07-30",6.72
"1833","2019-07-31",6.9
"1834","2019-08-01",7.26
"1835","2019-08-02",6.96
"1836","2019-08-05",6.9
"1837","2019-08-06",6.96
"1838","2019-08-07",6.48
"1839","2019-08-08",6.24
"1840","2019-08-09",6.42
"1841","2019-08-12",6.12
"1842","2019-08-13",6.12
"1843","2019-08-14",5.4
"1844","2019-08-15",4.92
"1845","2019-08-16",4.92
"1846","2019-08-19",5.04
"1847","2019-08-20",5.04
"1848","2019-08-21",5.34
"1849","2019-08-22",5.22
"1850","2019-08-23",4.98
"1851","2019-08-26",4.98
"1852","2019-08-27",4.86
"1853","2019-08-28",4.92
"1854","2019-08-29",4.98
"1855","2019-08-30",4.92
"1856","2019-09-03",4.92
"1857","2019-09-04",4.92
"1858","2019-09-05",4.86
"1859","2019-09-06",4.92
"1860","2019-09-09",4.92
"1861","2019-09-10",4.8
"1862","2019-09-11",4.8
"1863","2019-09-12",4.86
"1864","2019-09-13",4.92
"1865","2019-09-16",4.92
"1866","2019-09-17",4.86
"1867","2019-09-18",4.8
"1868","2019-09-19",4.62
"1869","2019-09-20",4.14
"1870","2019-09-23",3.54
"1871","2019-09-24",3.72
"1872","2019-09-25",3.36
"1873","2019-09-26",3.42
"1874","2019-09-27",3.36
"1875","2019-09-30",3.18
"1876","2019-10-01",3.12
"1877","2019-10-02",3.3
"1878","2019-10-03",3.18
"1879","2019-10-04",3.42
"1880","2019-10-07",3.36
"1881","2019-10-08",3.06
"1882","2019-10-09",3
"1883","2019-10-10",2.94
"1884","2019-10-11",2.88
"1885","2019-10-14",3.12
"1886","2019-10-15",3.24
"1887","2019-10-16",3.18
"1888","2019-10-17",3.12
"1889","2019-10-18",3.24
"1890","2019-10-21",2.58
"1891","2019-10-22",2.46
"1892","2019-10-23",2.22
"1893","2019-10-24",2.22
"1894","2019-10-25",2.34
"1895","2019-10-28",2.28
"1896","2019-10-29",2.28
"1897","2019-10-30",2.22
"1898","2019-10-31",2.22
"1899","2019-11-01",2.22
"1900","2019-11-04",2.04
"1901","2019-11-05",2.1
"1902","2019-11-06",2.28
"1903","2019-11-07",2.04
"1904","2019-11-08",2.04
"1905","2019-11-11",2.1
"1906","2019-11-12",1.98
"1907","2019-11-13",1.98
"1908","2019-11-14",1.86
"1909","2019-11-15",1.62
"1910","2019-11-18",1.92
"1911","2019-11-19",1.68
"1912","2019-11-20",1.86
"1913","2019-11-21",1.86
"1914","2019-11-22",1.8
"1915","2019-11-25",1.5
"1916","2019-11-26",1.5
"1917","2019-11-27",1.62
"1918","2019-11-29",1.62
"1919","2019-12-02",1.56
"1920","2019-12-03",1.56
"1921","2019-12-04",1.62
"1922","2019-12-05",1.68
"1923","2019-12-06",1.56
"1924","2019-12-09",1.56
"1925","2019-12-10",1.44
"1926","2019-12-11",1.5
"1927","2019-12-12",1.44
"1928","2019-12-13",1.38
"1929","2019-12-16",1.38
"1930","2019-12-17",1.38
"1931","2019-12-18",1.44
"1932","2019-12-19",1.44
"1933","2019-12-20",1.38
"1934","2019-12-23",1.38
"1935","2019-12-24",1.32
"1936","2019-12-26",1.5
"1937","2019-12-27",1.5
"1938","2019-12-30",1.56
"1939","2019-12-31",1.5
"1940","2020-01-02",1.68
"1941","2020-01-03",1.98
"1942","2020-01-06",1.8
"1943","2020-01-07",1.68
"1944","2020-01-08",1.74
"1945","2020-01-09",1.74
"1946","2020-01-10",1.56
"1947","2020-01-13",1.56
"1948","2020-01-14",1.62
"1949","2020-01-15",1.62
"1950","2020-01-16",1.68
"1951","2020-01-17",1.98
"1952","2020-01-21",1.86
"1953","2020-01-22",1.74
"1954","2020-01-23",1.8
"1955","2020-01-24",1.74
"1956","2020-01-27",1.8
"1957","2020-01-28",2.22
"1958","2020-01-29",1.92
"1959","2020-01-30",1.8
"1960","2020-01-31",1.86
"1961","2020-02-03",1.98
"1962","2020-02-04",1.62
"1963","2020-02-05",1.8
"1964","2020-02-06",1.62
"1965","2020-02-07",1.56
"1966","2020-02-10",1.56
"1967","2020-02-11",1.44
"1968","2020-02-12",1.2
"1969","2020-02-13",1.2
"1970","2020-02-14",1.14
"1971","2020-02-18",1.14
"1972","2020-02-19",1.14
"1973","2020-02-20",1.26
"1974","2020-02-21",1.32
"1975","2020-02-24",1.26
"1976","2020-02-25",1.2
"1977","2020-02-26",1.08
"1978","2020-02-27",1.02
"1979","2020-02-28",1.08
"1980","2020-03-02",1.14
"1981","2020-03-03",1.44
"1982","2020-03-04",1.32
"1983","2020-03-05",1.2
"1984","2020-03-06",1.14
"1985","2020-03-09",1.02
"1986","2020-03-10",1.02
"1987","2020-03-11",0.96
"1988","2020-03-12",0.84
"1989","2020-03-13",0.84
"1990","2020-03-16",0.72
"1991","2020-03-17",0.78
"1992","2020-03-18",0.78
"1993","2020-03-19",0.9
"1994","2020-03-20",0.84
"1995","2020-03-23",0.84
"1996","2020-03-24",0.84
"1997","2020-03-25",0.9
"1998","2020-03-26",0.9
"1999","2020-03-27",0.96
"2000","2020-03-30",0.96
"2001","2020-03-31",1.08
"2002","2020-04-01",0.96
"2003","2020-04-02",0.9
"2004","2020-04-03",0.899998
"2005","2020-04-06",0.899998
"2006","2020-04-07",0.899998
"2007","2020-04-08",0.899998
