"","date","ARCH"
"955","2019-10-17",79.459999
"956","2019-10-18",78.980003
"957","2019-10-21",78.93
"958","2019-10-22",83.290001
"959","2019-10-23",86
"960","2019-10-24",84.940002
"961","2019-10-25",83.580002
"962","2019-10-28",83.809998
"963","2019-10-29",82.440002
"964","2019-10-30",82.059998
"965","2019-10-31",78.889999
"966","2019-11-01",79.029999
"967","2019-11-04",77.889999
"968","2019-11-05",79.410004
"969","2019-11-06",80.339996
"970","2019-11-07",78.949997
"971","2019-11-08",80.419998
"972","2019-11-11",77.760002
"973","2019-11-12",75.720001
"974","2019-11-13",75.82
"975","2019-11-14",76.879997
"976","2019-11-15",76.43
"977","2019-11-18",75.389999
"978","2019-11-19",75.470001
"979","2019-11-20",75.019997
"980","2019-11-21",75.230003
"981","2019-11-22",74.809998
"982","2019-11-25",75.470001
"983","2019-11-26",75.480003
"984","2019-11-27",75.169998
"985","2019-11-29",74.110001
"986","2019-12-02",72.809998
"987","2019-12-03",73.050003
"988","2019-12-04",74.120003
"989","2019-12-05",73.760002
"990","2019-12-06",75.25
"991","2019-12-09",75.580002
"992","2019-12-10",75.959999
"993","2019-12-11",75.419998
"994","2019-12-12",77.639999
"995","2019-12-13",74.019997
"996","2019-12-16",76.690002
"997","2019-12-17",73.889999
"998","2019-12-18",75.040001
"999","2019-12-19",73.110001
"1000","2019-12-20",70.410004
"1001","2019-12-23",70.540001
"1002","2019-12-24",71.360001
"1003","2019-12-26",71.459999
"1004","2019-12-27",71.440002
"1005","2019-12-30",71.300003
"1006","2019-12-31",71.739998
"1007","2020-01-02",73.470001
"1008","2020-01-03",73.540001
"1009","2020-01-06",72.349998
"1010","2020-01-07",71.919998
"1011","2020-01-08",70.699997
"1012","2020-01-09",71.040001
"1013","2020-01-10",69.93
"1014","2020-01-13",71.769997
"1015","2020-01-14",69.599998
"1016","2020-01-15",66.650002
"1017","2020-01-16",68.75
"1018","2020-01-17",66.300003
"1019","2020-01-21",62.450001
"1020","2020-01-22",60.939999
"1021","2020-01-23",59.790001
"1022","2020-01-24",57.209999
"1023","2020-01-27",55.5
"1024","2020-01-28",54.98
"1025","2020-01-29",54.540001
"1026","2020-01-30",54.099998
"1027","2020-01-31",51.529999
"1028","2020-02-03",51.5
"1029","2020-02-04",54.259998
"1030","2020-02-05",58.599998
"1031","2020-02-06",57.470001
"1032","2020-02-07",55.689999
"1033","2020-02-10",56.209999
"1034","2020-02-11",57.68
"1035","2020-02-12",56.509998
"1036","2020-02-13",56.919998
"1037","2020-02-14",56.009998
"1038","2020-02-18",55.220001
"1039","2020-02-19",55.32
"1040","2020-02-20",53.740002
"1041","2020-02-21",51.439999
"1042","2020-02-24",52.07
"1043","2020-02-25",50.669998
"1044","2020-02-26",46.759998
"1045","2020-02-27",48.790001
"1046","2020-02-28",50.349998
"1047","2020-03-02",46.970001
"1048","2020-03-03",46.709999
"1049","2020-03-04",47.18
"1050","2020-03-05",45.540001
"1051","2020-03-06",44.349998
"1052","2020-03-09",37.529999
"1053","2020-03-10",37.209999
"1054","2020-03-11",34.299999
"1055","2020-03-12",31.549999
"1056","2020-03-13",36.099998
"1057","2020-03-16",35.040001
"1058","2020-03-17",40.91
"1059","2020-03-18",32.57
"1060","2020-03-19",33.91
"1061","2020-03-20",33.27
"1062","2020-03-23",30.92
"1063","2020-03-24",31.35
"1064","2020-03-25",33.240002
"1065","2020-03-26",30.91
"1066","2020-03-27",27.32
"1067","2020-03-30",27.379999
"1068","2020-03-31",28.9
"1069","2020-04-01",30.51
"1070","2020-04-02",31.110001
"1071","2020-04-03",30.92
"1072","2020-04-06",32.889999
"1073","2020-04-07",30.59
"1074","2020-04-08",31.870001
"1075","2020-04-09",34.77
"1076","2020-04-13",34.52
"1077","2020-04-14",35.220001
"1078","2020-04-15",31.59
"1079","2020-04-16",28.82
"1080","2020-04-17",28.059999
"1081","2020-04-20",28.85
"1082","2020-04-21",28.09
"1083","2020-04-22",29.540001
"1084","2020-04-23",25.98
"1085","2020-04-24",23.57
"1086","2020-04-27",22.82
"1087","2020-04-28",25.610001
"1088","2020-04-29",28.440001
"1089","2020-04-30",29.190001
"1090","2020-05-01",26.82
"1091","2020-05-04",29.75
"1092","2020-05-05",27.52
"1093","2020-05-06",26.719999
"1094","2020-05-07",26.9
"1095","2020-05-08",32.580002
"1096","2020-05-11",31.6
"1097","2020-05-12",30.040001
"1098","2020-05-13",28.450001
"1099","2020-05-14",28.09
"1100","2020-05-15",29.040001
"1101","2020-05-18",30.790001
"1102","2020-05-19",31.370001
"1103","2020-05-20",33.700001
"1104","2020-05-21",32.75
"1105","2020-05-22",31.780001
"1106","2020-05-26",33.509998
"1107","2020-05-27",34.549999
"1108","2020-05-28",34.439999
"1109","2020-05-29",32.959999
"1110","2020-06-01",32.25
"1111","2020-06-02",31.25
"1112","2020-06-03",32.389999
"1113","2020-06-04",33.77
"1114","2020-06-05",37.689999
"1115","2020-06-08",40.889999
"1116","2020-06-09",39.049999
"1117","2020-06-10",37.490002
"1118","2020-06-11",32.830002
"1119","2020-06-12",33.009998
"1120","2020-06-15",33.59
"1121","2020-06-16",34.610001
"1122","2020-06-17",32.48
"1123","2020-06-18",31.43
"1124","2020-06-19",30.809999
"1125","2020-06-22",30.48
"1126","2020-06-23",30.559999
"1127","2020-06-24",29.99
"1128","2020-06-25",30.17
"1129","2020-06-26",29.209999
"1130","2020-06-29",30.049999
"1131","2020-06-30",28.41
"1132","2020-07-01",28.5
"1133","2020-07-02",29.459999
"1134","2020-07-06",29.98
"1135","2020-07-07",29.34
"1136","2020-07-08",28.799999
"1137","2020-07-09",27.4
"1138","2020-07-10",28.379999
"1139","2020-07-13",27.74
"1140","2020-07-14",28.15
"1141","2020-07-15",29.5
"1142","2020-07-16",29.42
"1143","2020-07-17",28.639999
"1144","2020-07-20",28.110001
"1145","2020-07-21",28.99
"1146","2020-07-22",28.34
"1147","2020-07-23",29.41
"1148","2020-07-24",30.559999
"1149","2020-07-27",30.02
"1150","2020-07-28",29.889999
"1151","2020-07-29",31.92
"1152","2020-07-30",30.950001
"1153","2020-07-31",31.02
"1154","2020-08-03",31.49
"1155","2020-08-04",31.42
"1156","2020-08-05",31.17
"1157","2020-08-06",31.59
"1158","2020-08-07",31.719999
"1159","2020-08-10",33.66
"1160","2020-08-11",33.59
"1161","2020-08-12",33.02
"1162","2020-08-13",32.84
"1163","2020-08-14",34.119999
"1164","2020-08-17",33.549999
"1165","2020-08-18",33.52
"1166","2020-08-19",32.93
"1167","2020-08-20",32.790001
"1168","2020-08-21",32.060001
"1169","2020-08-24",33.759998
"1170","2020-08-25",34.950001
"1171","2020-08-26",34.779999
"1172","2020-08-27",35.240002
"1173","2020-08-28",38.169998
"1174","2020-08-31",37.669998
"1175","2020-09-01",38.470001
"1176","2020-09-02",38.360001
"1177","2020-09-03",38.419998
"1178","2020-09-04",40.619999
"1179","2020-09-08",39.189999
"1180","2020-09-09",39.849998
"1181","2020-09-10",39.439999
"1182","2020-09-11",40.720001
"1183","2020-09-14",44.290001
"1184","2020-09-15",44.23
"1185","2020-09-16",46.299999
"1186","2020-09-17",48.889999
"1187","2020-09-18",52.900002
"1188","2020-09-21",50.080002
"1189","2020-09-22",50.790001
"1190","2020-09-23",46.75
"1191","2020-09-24",45.630001
"1192","2020-09-25",46.540001
"1193","2020-09-28",46.650002
"1194","2020-09-29",43.119999
"1195","2020-09-30",42.48
"1196","2020-10-01",42.560001
"1197","2020-10-02",44.790001
"1198","2020-10-05",46.23
"1199","2020-10-06",44.259998
"1200","2020-10-07",42
"1201","2020-10-08",41.889999
"1202","2020-10-09",40.27
"1203","2020-10-12",39.32
"1204","2020-10-13",37.98
"1205","2020-10-14",38
"1206","2020-10-15",37.439999
"1207","2020-10-16",37.02
"1208","2020-10-19",36.5
"1209","2020-10-20",37.900002
"1210","2020-10-21",37.220001
"1211","2020-10-22",37.220001
"1212","2020-10-23",37.34
"1213","2020-10-26",36.98
"1214","2020-10-27",36.75
"1215","2020-10-28",35.849998
"1216","2020-10-29",29.860001
"1217","2020-10-30",30.549999
"1218","2020-11-02",32.360001
"1219","2020-11-03",30.540001
"1220","2020-11-04",28.889999
"1221","2020-11-05",28.82
"1222","2020-11-06",29.629999
"1223","2020-11-09",30.790001
"1224","2020-11-10",28.950001
"1225","2020-11-11",29.700001
"1226","2020-11-12",28.049999
"1227","2020-11-13",29.309999
"1228","2020-11-16",30.66
"1229","2020-11-17",31.440001
"1230","2020-11-18",29.91
"1231","2020-11-19",30.389999
"1232","2020-11-20",29.82
"1233","2020-11-23",33.220001
"1234","2020-11-24",34.490002
"1235","2020-11-25",34.619999
"1236","2020-11-27",35.32
