"","date","CPHC"
"1013","2012-09-12",10.98
"1014","2012-09-13",10.98
"1015","2012-09-14",10.95
"1016","2012-09-17",10.95
"1017","2012-09-18",10.6
"1018","2012-09-19",10.55
"1019","2012-09-20",10.55
"1020","2012-09-21",11.9
"1021","2012-09-24",11.05
"1022","2012-09-25",10.75
"1023","2012-09-26",10.64
"1024","2012-09-27",10.23
"1025","2012-09-28",10.15
"1026","2012-10-01",10
"1027","2012-10-02",10.1
"1028","2012-10-03",10.74
"1029","2012-10-04",10.07
"1030","2012-10-05",10.05
"1031","2012-10-08",10.05
"1032","2012-10-09",9.85
"1033","2012-10-10",9.85
"1034","2012-10-11",9.85
"1035","2012-10-12",9.85
"1036","2012-10-15",9.84
"1037","2012-10-16",9.92
"1038","2012-10-17",9.96
"1039","2012-10-18",10
"1040","2012-10-19",9.85
"1041","2012-10-22",9.85
"1042","2012-10-23",9.89
"1043","2012-10-24",9.85
"1044","2012-10-25",9.75
"1045","2012-10-26",9.75
"1046","2012-10-31",10
"1047","2012-11-01",10
"1048","2012-11-02",10
"1049","2012-11-05",9.98
"1050","2012-11-06",9.99
"1051","2012-11-07",9.9
"1052","2012-11-08",9.75
"1053","2012-11-09",9.55
"1054","2012-11-12",9.27
"1055","2012-11-13",9.3
"1056","2012-11-14",9.2
"1057","2012-11-15",9.1
"1058","2012-11-16",9.5
"1059","2012-11-19",9.75
"1060","2012-11-20",9.75
"1061","2012-11-21",10.37
"1062","2012-11-23",10.25
"1063","2012-11-26",10
"1064","2012-11-27",10.05
"1065","2012-11-28",10.16
"1066","2012-11-29",9.97
"1067","2012-11-30",9.97
"1068","2012-12-03",9.97
"1069","2012-12-04",9.9
"1070","2012-12-05",9.7
"1071","2012-12-06",9.69
"1072","2012-12-07",9.6
"1073","2012-12-10",10.15
"1074","2012-12-11",10.19
"1075","2012-12-12",10.25
"1076","2012-12-13",9.84
"1077","2012-12-14",9.8
"1078","2012-12-17",9.75
"1079","2012-12-18",9.75
"1080","2012-12-19",9.8
"1081","2012-12-20",9.69
"1082","2012-12-21",9.69
"1083","2012-12-24",9.69
"1084","2012-12-26",9.97
"1085","2012-12-27",10.22
"1086","2012-12-28",10.22
"1087","2012-12-31",9.61
"1088","2013-01-02",9.8
"1089","2013-01-03",9.8
"1090","2013-01-04",10
"1091","2013-01-07",9.96
"1092","2013-01-08",10.5
"1093","2013-01-09",10.5
"1094","2013-01-10",10.5
"1095","2013-01-11",10.45
"1096","2013-01-14",10.12
"1097","2013-01-15",10.12
"1098","2013-01-16",10.45
"1099","2013-01-17",10.45
"1100","2013-01-18",10.2
"1101","2013-01-22",10.4
"1102","2013-01-23",10.36
"1103","2013-01-24",10.44
"1104","2013-01-25",10.32
"1105","2013-01-28",10.45
"1106","2013-01-29",10.74
"1107","2013-01-30",10.68
"1108","2013-01-31",10.31
"1109","2013-02-01",10.65
"1110","2013-02-04",10.79
"1111","2013-02-05",10.84
"1112","2013-02-06",10.78
"1113","2013-02-07",10.5
"1114","2013-02-08",10.5
"1115","2013-02-11",10.5
"1116","2013-02-12",10.6
"1117","2013-02-13",10.6
"1118","2013-02-14",10.6
"1119","2013-02-15",10.87
"1120","2013-02-19",10.75
"1121","2013-02-20",10.86
"1122","2013-02-21",10.86
"1123","2013-02-22",10.86
"1124","2013-02-25",10.88
"1125","2013-02-26",11.17
"1126","2013-02-27",11.4
"1127","2013-02-28",10.94
"1128","2013-03-01",11.05
"1129","2013-03-04",11.05
"1130","2013-03-05",11
"1131","2013-03-06",11
"1132","2013-03-07",10.15
"1133","2013-03-08",10.15
"1134","2013-03-11",10.28
"1135","2013-03-12",10.5
"1136","2013-03-13",10.5
"1137","2013-03-14",10.19
"1138","2013-03-15",10.93
"1139","2013-03-18",10.23
"1140","2013-03-19",10.3
"1141","2013-03-20",10.3
"1142","2013-03-21",10.3
"1143","2013-03-22",10.3
"1144","2013-03-25",10.05
"1145","2013-03-26",10.31
"1146","2013-03-27",10.55
"1147","2013-03-28",10.01
"1148","2013-04-01",10.44
"1149","2013-04-02",10.58
"1150","2013-04-03",10.58
"1151","2013-04-04",10.71
"1152","2013-04-05",10.88
"1153","2013-04-08",11.14
"1154","2013-04-09",11.05
"1155","2013-04-10",11.05
"1156","2013-04-11",11
"1157","2013-04-12",10.9
"1158","2013-04-15",11.39
"1159","2013-04-16",11.4
"1160","2013-04-17",11.4
"1161","2013-04-18",11.4
"1162","2013-04-19",11.25
"1163","2013-04-22",10.94
"1164","2013-04-23",10.94
"1165","2013-04-24",11
"1166","2013-04-25",11.25
"1167","2013-04-26",11.89
"1168","2013-04-29",11.35
"1169","2013-04-30",11.76
"1170","2013-05-01",11.76
"1171","2013-05-02",11.17
"1172","2013-05-03",11.98
"1173","2013-05-06",11.85
"1174","2013-05-07",11.56
"1175","2013-05-08",11.13
"1176","2013-05-09",11
"1177","2013-05-10",11.32
"1178","2013-05-13",11.93
"1179","2013-05-14",11.57
"1180","2013-05-15",11.68
"1181","2013-05-16",11.68
"1182","2013-05-17",11.76
"1183","2013-05-20",11.4
"1184","2013-05-21",11.4
"1185","2013-05-22",11.4
"1186","2013-05-23",11.47
"1187","2013-05-24",11.5
"1188","2013-05-28",11.41
"1189","2013-05-29",10.56
"1190","2013-05-30",10.56
"1191","2013-05-31",11
"1192","2013-06-03",10.65
"1193","2013-06-04",11.74
"1194","2013-06-05",10.84
"1195","2013-06-06",10.82
"1196","2013-06-07",10.65
"1197","2013-06-10",10.65
"1198","2013-06-11",10.65
"1199","2013-06-12",10.71
"1200","2013-06-13",10.71
"1201","2013-06-14",10.68
"1202","2013-06-17",10.68
"1203","2013-06-18",10.63
"1204","2013-06-19",10.42
"1205","2013-06-20",10.02
"1206","2013-06-21",10.24
"1207","2013-06-24",10.39
"1208","2013-06-25",10.5
"1209","2013-06-26",9.72
"1210","2013-06-27",10.51
"1211","2013-06-28",9.83
"1212","2013-07-01",9.58
"1213","2013-07-02",9.85
"1214","2013-07-03",10
"1215","2013-07-05",9.53
"1216","2013-07-08",9.89
"1217","2013-07-09",9.81
"1218","2013-07-10",10.24
"1219","2013-07-11",9.87
"1220","2013-07-12",9.75
"1221","2013-07-15",9.75
"1222","2013-07-16",9.8
"1223","2013-07-17",10.19
"1224","2013-07-18",10.51
"1225","2013-07-19",10.67
"1226","2013-07-22",10.31
"1227","2013-07-23",10.39
"1228","2013-07-24",10.25
"1229","2013-07-25",10.19
"1230","2013-07-26",9.92
"1231","2013-07-29",10.01
"1232","2013-07-30",10.43
"1233","2013-07-31",10
"1234","2013-08-01",10.33
"1235","2013-08-02",10.51
"1236","2013-08-05",10.56
"1237","2013-08-06",10.12
"1238","2013-08-07",10.12
"1239","2013-08-08",10.26
"1240","2013-08-09",10.6
"1241","2013-08-12",10.5
"1242","2013-08-13",10.53
"1243","2013-08-14",10.64
"1244","2013-08-15",10.64
"1245","2013-08-16",10.7
"1246","2013-08-19",10.65
"1247","2013-08-20",10.64
"1248","2013-08-21",10.53
"1249","2013-08-22",10.53
"1250","2013-08-23",10.7
"1251","2013-08-26",10.66
"1252","2013-08-27",10.67
"1253","2013-08-28",10.69
"1254","2013-08-29",10.5
"1255","2013-08-30",10.5
"1256","2013-09-03",10.73
"1257","2013-09-04",11.05
"1258","2013-09-05",11.11
"1259","2013-09-06",11.48
"1260","2013-09-09",11.11
"1261","2013-09-10",11.11
"1262","2013-09-11",11.13
"1263","2013-09-12",11.13
"1264","2013-09-13",11.51
"1265","2013-09-16",11.55
"1266","2013-09-17",11.13
"1267","2013-09-18",11.62
"1268","2013-09-19",11.6
"1269","2013-09-20",11.25
"1270","2013-09-23",11.33
"1271","2013-09-24",11.33
"1272","2013-09-25",11.44
"1273","2013-09-26",11.35
"1274","2013-09-27",11.41
"1275","2013-09-30",11.33
"1276","2013-10-01",11.39
"1277","2013-10-02",11.43
"1278","2013-10-03",11.45
"1279","2013-10-04",11.35
"1280","2013-10-07",11.65
"1281","2013-10-08",11.63
"1282","2013-10-09",11.56
"1283","2013-10-10",11.55
"1284","2013-10-11",11.85
"1285","2013-10-14",11.36
"1286","2013-10-15",11.05
"1287","2013-10-16",10.81
"1288","2013-10-17",10.79
"1289","2013-10-18",10.79
"1290","2013-10-21",10.76
"1291","2013-10-22",10.76
"1292","2013-10-23",10.83
"1293","2013-10-24",10.89
"1294","2013-10-25",11
"1295","2013-10-28",11
"1296","2013-10-29",11
"1297","2013-10-30",10.96
"1298","2013-10-31",10.85
"1299","2013-11-01",10.01
"1300","2013-11-04",10.09
"1301","2013-11-05",10
"1302","2013-11-06",10.06
"1303","2013-11-07",10.1
"1304","2013-11-08",10.1
"1305","2013-11-11",10.1
"1306","2013-11-12",10.13
"1307","2013-11-13",10.28
"1308","2013-11-14",10.4
"1309","2013-11-15",10.55
"1310","2013-11-18",10.78
"1311","2013-11-19",11
"1312","2013-11-20",11
"1313","2013-11-21",11
"1314","2013-11-22",11.01
"1315","2013-11-25",11.13
"1316","2013-11-26",11.11
"1317","2013-11-27",11.11
"1318","2013-11-29",11.11
"1319","2013-12-02",11.11
"1320","2013-12-03",11.11
"1321","2013-12-04",11.11
"1322","2013-12-05",11.11
"1323","2013-12-06",11
"1324","2013-12-09",10.35
"1325","2013-12-10",10.15
"1326","2013-12-11",10.3
"1327","2013-12-12",10.51
"1328","2013-12-13",10.33
"1329","2013-12-16",10.51
"1330","2013-12-17",10.66
"1331","2013-12-18",10.69
"1332","2013-12-19",11.1
"1333","2013-12-20",10.66
"1334","2013-12-23",10.78
"1335","2013-12-24",10.78
"1336","2013-12-26",11.02
"1337","2013-12-27",10.53
"1338","2013-12-30",10.55
"1339","2013-12-31",10.3
"1340","2014-01-02",10.3
"1341","2014-01-03",10.53
"1342","2014-01-06",10.91
"1343","2014-01-07",10.8
"1344","2014-01-08",11
"1345","2014-01-09",10.76
"1346","2014-01-10",10.81
"1347","2014-01-13",10.95
"1348","2014-01-14",10.74
"1349","2014-01-15",10.71
"1350","2014-01-16",10.8
"1351","2014-01-17",10.8
"1352","2014-01-21",10.9
"1353","2014-01-22",10.9
"1354","2014-01-23",11.12
"1355","2014-01-24",11.12
"1356","2014-01-27",11.27
"1357","2014-01-28",10.96
"1358","2014-01-29",10.99
"1359","2014-01-30",11.18
"1360","2014-01-31",10.93
"1361","2014-02-03",10.89
"1362","2014-02-04",10.89
"1363","2014-02-05",10.93
"1364","2014-02-06",10.88
"1365","2014-02-07",10.88
"1366","2014-02-10",10.88
"1367","2014-02-11",10.88
"1368","2014-02-12",10.26
"1369","2014-02-13",10
"1370","2014-02-14",9.98
"1371","2014-02-18",9.8
"1372","2014-02-19",10.05
"1373","2014-02-20",10.05
"1374","2014-02-21",10.05
"1375","2014-02-24",10.45
"1376","2014-02-25",10.2
"1377","2014-02-26",10.1
"1378","2014-02-27",10.06
"1379","2014-02-28",10.2
"1380","2014-03-03",10.39
"1381","2014-03-04",10.15
"1382","2014-03-05",10.94
"1383","2014-03-06",10.94
"1384","2014-03-07",10.94
"1385","2014-03-10",10.94
"1386","2014-03-11",10.76
"1387","2014-03-12",10.76
"1388","2014-03-13",10.4
"1389","2014-03-14",10.78
"1390","2014-03-17",10.75
"1391","2014-03-18",10.46
"1392","2014-03-19",10.41
"1393","2014-03-20",10.4
"1394","2014-03-21",10.56
"1395","2014-03-24",10.67
"1396","2014-03-25",10.67
"1397","2014-03-26",10.67
"1398","2014-03-27",10.8
"1399","2014-03-28",10.85
"1400","2014-03-31",11.23
"1401","2014-04-01",10.85
"1402","2014-04-02",11.01
"1403","2014-04-03",11.05
"1404","2014-04-04",11.05
"1405","2014-04-07",11.05
"1406","2014-04-08",11.18
"1407","2014-04-09",10.99
"1408","2014-04-10",11.18
"1409","2014-04-11",11.02
"1410","2014-04-14",11.06
"1411","2014-04-15",11.1
"1412","2014-04-16",10.96
"1413","2014-04-17",10.96
"1414","2014-04-21",11.25
"1415","2014-04-22",11.05
"1416","2014-04-23",11.04
"1417","2014-04-24",11.04
"1418","2014-04-25",11.25
"1419","2014-04-28",11.16
"1420","2014-04-29",11.16
"1421","2014-04-30",11.17
"1422","2014-05-01",11.17
"1423","2014-05-02",11.25
"1424","2014-05-05",11.15
"1425","2014-05-06",11.21
"1426","2014-05-07",11.2
"1427","2014-05-08",11.3
"1428","2014-05-09",11.55
"1429","2014-05-12",11.31
"1430","2014-05-13",11.3
"1431","2014-05-14",11.3
"1432","2014-05-15",11.3
"1433","2014-05-16",11.3
"1434","2014-05-19",11.3
"1435","2014-05-20",11.3
"1436","2014-05-21",11.3
"1437","2014-05-22",11.44
"1438","2014-05-23",11.47
"1439","2014-05-27",11.94
"1440","2014-05-28",11.51
"1441","2014-05-29",11.88
"1442","2014-05-30",11.41
"1443","2014-06-02",11.41
"1444","2014-06-03",11.41
"1445","2014-06-04",11.41
"1446","2014-06-05",11.5
"1447","2014-06-06",11.9
"1448","2014-06-09",12.03
"1449","2014-06-10",12
"1450","2014-06-11",12
"1451","2014-06-12",11.42
"1452","2014-06-13",11.41
"1453","2014-06-16",11.85
"1454","2014-06-17",11.62
"1455","2014-06-18",11.64
"1456","2014-06-19",11.64
"1457","2014-06-20",10.68
"1458","2014-06-23",10.76
"1459","2014-06-24",10.81
"1460","2014-06-25",10.95
"1461","2014-06-26",10.9
"1462","2014-06-27",10.6
"1463","2014-06-30",10.06
"1464","2014-07-01",10.31
"1465","2014-07-02",10.35
"1466","2014-07-03",10.61
"1467","2014-07-07",10.35
"1468","2014-07-08",10.14
"1469","2014-07-09",10.25
"1470","2014-07-10",10.25
"1471","2014-07-11",10.15
"1472","2014-07-14",10.05
"1473","2014-07-15",10
"1474","2014-07-16",9.91
"1475","2014-07-17",9.61
"1476","2014-07-18",9.67
"1477","2014-07-21",10
"1478","2014-07-22",9.95
"1479","2014-07-23",9.95
"1480","2014-07-24",9.82
"1481","2014-07-25",9.94
"1482","2014-07-28",9.81
"1483","2014-07-29",9.81
"1484","2014-07-30",9.5
"1485","2014-07-31",9.54
"1486","2014-08-01",9.43
"1487","2014-08-04",9.4
"1488","2014-08-05",9.11
"1489","2014-08-06",9.23
"1490","2014-08-07",9.29
"1491","2014-08-08",9.12
"1492","2014-08-11",9.01
"1493","2014-08-12",9.2
"1494","2014-08-13",9.89
"1495","2014-08-14",9.8
"1496","2014-08-15",9.87
"1497","2014-08-18",9.67
"1498","2014-08-19",9.86
"1499","2014-08-20",9.89
"1500","2014-08-21",9.9
"1501","2014-08-22",10.08
"1502","2014-08-25",10.25
"1503","2014-08-26",10.25
"1504","2014-08-27",10.13
"1505","2014-08-28",10.13
"1506","2014-08-29",10.16
"1507","2014-09-02",10.11
"1508","2014-09-03",10.11
"1509","2014-09-04",10.22
"1510","2014-09-05",10.05
"1511","2014-09-08",10.14
"1512","2014-09-09",10.14
"1513","2014-09-10",11.5
"1514","2014-09-11",10.36
"1515","2014-09-12",10.57
"1516","2014-09-15",10.46
"1517","2014-09-16",10.46
"1518","2014-09-17",10.13
"1519","2014-09-18",10.64
"1520","2014-09-19",10.08
"1521","2014-09-22",10.45
"1522","2014-09-23",10.07
"1523","2014-09-24",10.38
"1524","2014-09-25",10.38
"1525","2014-09-26",10.49
"1526","2014-09-29",10.49
"1527","2014-09-30",10.21
"1528","2014-10-01",10.22
"1529","2014-10-02",10.2
"1530","2014-10-03",10.19
"1531","2014-10-06",10.61
"1532","2014-10-07",10.19
"1533","2014-10-08",9.6
"1534","2014-10-09",9.8
"1535","2014-10-10",9.98
"1536","2014-10-13",9.8
"1537","2014-10-14",9.94
"1538","2014-10-15",9.7
"1539","2014-10-16",9.72
"1540","2014-10-17",9.71
"1541","2014-10-20",9.7
"1542","2014-10-21",9.7
"1543","2014-10-22",9.6
"1544","2014-10-23",9.46
"1545","2014-10-24",9.29
"1546","2014-10-27",9.34
"1547","2014-10-28",9.28
"1548","2014-10-29",8.92
"1549","2014-10-30",9.25
"1550","2014-10-31",9.3
"1551","2014-11-03",9.58
"1552","2014-11-04",9.24
"1553","2014-11-05",9.45
"1554","2014-11-06",9.5
"1555","2014-11-07",9.84
"1556","2014-11-10",9.79
"1557","2014-11-11",9.69
"1558","2014-11-12",9.8
"1559","2014-11-13",9.84
"1560","2014-11-14",9.63
"1561","2014-11-17",9.62
"1562","2014-11-18",9.7
"1563","2014-11-19",9.6
"1564","2014-11-20",9.62
"1565","2014-11-21",9.5
"1566","2014-11-24",9.5
"1567","2014-11-25",9.75
"1568","2014-11-26",9.74
"1569","2014-11-28",9.5
"1570","2014-12-01",9.85
"1571","2014-12-02",9.65
"1572","2014-12-03",9.45
"1573","2014-12-04",9.45
"1574","2014-12-05",9.76
"1575","2014-12-08",9.76
"1576","2014-12-09",9.75
"1577","2014-12-10",9.24
"1578","2014-12-11",9.31
"1579","2014-12-12",9.36
"1580","2014-12-15",9.3
"1581","2014-12-16",9.1
"1582","2014-12-17",9.04
"1583","2014-12-18",9.38
"1584","2014-12-19",9.17
"1585","2014-12-22",9.28
"1586","2014-12-23",9.48
"1587","2014-12-24",9.47
"1588","2014-12-26",9.28
"1589","2014-12-29",9.47
"1590","2014-12-30",9.28
"1591","2014-12-31",9.32
"1592","2015-01-02",9.2
"1593","2015-01-05",9.13
"1594","2015-01-06",9.2
"1595","2015-01-07",9.46
"1596","2015-01-08",9.49
"1597","2015-01-09",9.7
"1598","2015-01-12",9.7
"1599","2015-01-13",9.75
"1600","2015-01-14",9.99
"1601","2015-01-15",9.9
"1602","2015-01-16",9.7
"1603","2015-01-20",10.14
"1604","2015-01-21",9.95
"1605","2015-01-22",9.75
"1606","2015-01-23",9.83
"1607","2015-01-26",9.97
"1608","2015-01-27",9.84
"1609","2015-01-28",9.84
"1610","2015-01-29",9.84
"1611","2015-01-30",10.15
"1612","2015-02-02",9.6
"1613","2015-02-03",9.77
"1614","2015-02-04",9.9
"1615","2015-02-05",10.08
"1616","2015-02-06",10.92
"1617","2015-02-09",10.36
"1618","2015-02-10",10.45
"1619","2015-02-11",10.7
"1620","2015-02-12",10.72
"1621","2015-02-13",10.55
"1622","2015-02-17",10.55
"1623","2015-02-18",10.41
"1624","2015-02-19",10.5
"1625","2015-02-20",10.41
"1626","2015-02-23",10.96
"1627","2015-02-24",10.5
"1628","2015-02-25",10.41
"1629","2015-02-26",10.46
"1630","2015-02-27",10.31
"1631","2015-03-02",9.71
"1632","2015-03-03",10.29
"1633","2015-03-04",10.5
"1634","2015-03-05",10.07
"1635","2015-03-06",10.24
"1636","2015-03-09",10.34
"1637","2015-03-10",10.06
"1638","2015-03-11",10.13
"1639","2015-03-12",10.15
"1640","2015-03-13",10.16
"1641","2015-03-16",10.16
"1642","2015-03-17",10.15
"1643","2015-03-18",10.2
"1644","2015-03-19",10.01
"1645","2015-03-20",10.06
"1646","2015-03-23",10.03
"1647","2015-03-24",10.4
"1648","2015-03-25",10.12
"1649","2015-03-26",10.25
"1650","2015-03-27",10.18
"1651","2015-03-30",10.08
"1652","2015-03-31",10.12
"1653","2015-04-01",10.24
"1654","2015-04-02",10.22
"1655","2015-04-06",10.24
"1656","2015-04-07",10.14
"1657","2015-04-08",10.15
"1658","2015-04-09",10.12
"1659","2015-04-10",10.12
"1660","2015-04-13",10.14
"1661","2015-04-14",10.22
"1662","2015-04-15",10.25
"1663","2015-04-16",10.2
"1664","2015-04-17",10.2
"1665","2015-04-20",10.15
"1666","2015-04-21",10.2
"1667","2015-04-22",10.27
"1668","2015-04-23",10.4
"1669","2015-04-24",10.3
"1670","2015-04-27",10.2
"1671","2015-04-28",10.21
"1672","2015-04-29",10.24
"1673","2015-04-30",10.24
"1674","2015-05-01",10.22
"1675","2015-05-04",10.21
"1676","2015-05-05",10.18
"1677","2015-05-06",10.21
"1678","2015-05-07",10.27
"1679","2015-05-08",10.24
"1680","2015-05-11",10.22
"1681","2015-05-12",10.18
"1682","2015-05-13",10.25
"1683","2015-05-14",10.18
"1684","2015-05-15",10.03
"1685","2015-05-18",9.7
"1686","2015-05-19",10.19
"1687","2015-05-20",9.79
"1688","2015-05-21",9.8
"1689","2015-05-22",10
"1690","2015-05-26",10
"1691","2015-05-27",10.3
"1692","2015-05-28",10.21
"1693","2015-05-29",10.21
"1694","2015-06-01",10.9
"1695","2015-06-02",10.88
"1696","2015-06-03",10.9
"1697","2015-06-04",10.76
"1698","2015-06-05",10.71
"1699","2015-06-08",10.75
"1700","2015-06-09",10.47
"1701","2015-06-10",10.77
"1702","2015-06-11",10.81
"1703","2015-06-12",10.62
"1704","2015-06-15",10.69
"1705","2015-06-16",10.64
"1706","2015-06-17",10.78
"1707","2015-06-18",11.04
"1708","2015-06-19",11.38
"1709","2015-06-22",11.21
"1710","2015-06-23",10.82
"1711","2015-06-24",10.81
"1712","2015-06-25",10.81
"1713","2015-06-26",10.82
"1714","2015-06-29",10.9
"1715","2015-06-30",10.5
"1716","2015-07-01",10.46
"1717","2015-07-02",10.51
"1718","2015-07-06",10.73
"1719","2015-07-07",10.79
"1720","2015-07-08",10.57
"1721","2015-07-09",10.52
"1722","2015-07-10",10.69
"1723","2015-07-13",10.84
"1724","2015-07-14",10.87
"1725","2015-07-15",10.87
"1726","2015-07-16",10.85
"1727","2015-07-17",10.74
"1728","2015-07-20",10.74
"1729","2015-07-21",10.74
"1730","2015-07-22",10.74
"1731","2015-07-23",10.74
"1732","2015-07-24",10.66
"1733","2015-07-27",10.51
"1734","2015-07-28",10.56
"1735","2015-07-29",10.25
"1736","2015-07-30",10.61
"1737","2015-07-31",10.61
"1738","2015-08-03",10.52
"1739","2015-08-04",10.28
"1740","2015-08-05",10.52
"1741","2015-08-06",10.48
"1742","2015-08-07",10.44
"1743","2015-08-10",10.6
"1744","2015-08-11",10.6
"1745","2015-08-12",10.6
"1746","2015-08-13",10.6
"1747","2015-08-14",10.43
"1748","2015-08-17",10.43
"1749","2015-08-18",10.61
"1750","2015-08-19",10.61
"1751","2015-08-20",10.53
"1752","2015-08-21",10.66
"1753","2015-08-24",10.24
"1754","2015-08-25",10.21
"1755","2015-08-26",10.23
"1756","2015-08-27",10.23
"1757","2015-08-28",10.3
"1758","2015-08-31",10.38
"1759","2015-09-01",10.3
"1760","2015-09-02",10.27
"1761","2015-09-03",10.23
"1762","2015-09-04",10.23
"1763","2015-09-08",10.47
"1764","2015-09-09",10.2
"1765","2015-09-10",10.1
"1766","2015-09-11",10.1
"1767","2015-09-14",10.19
"1768","2015-09-15",10.03
"1769","2015-09-16",10.03
"1770","2015-09-17",10.18
"1771","2015-09-18",10.02
"1772","2015-09-21",10.05
"1773","2015-09-22",10.05
"1774","2015-09-23",10.19
"1775","2015-09-24",10.02
"1776","2015-09-25",10.04
"1777","2015-09-28",10.02
"1778","2015-09-29",9.89
"1779","2015-09-30",9.72
"1780","2015-10-01",9.94
"1781","2015-10-02",9.94
"1782","2015-10-05",9.89
"1783","2015-10-06",10.48
"1784","2015-10-07",10.1
"1785","2015-10-08",10.69
"1786","2015-10-09",10.64
"1787","2015-10-12",10.47
"1788","2015-10-13",10.82
"1789","2015-10-14",10.83
"1790","2015-10-15",10.81
"1791","2015-10-16",10.62
"1792","2015-10-19",10.49
"1793","2015-10-20",10.45
"1794","2015-10-21",10.45
"1795","2015-10-22",10.44
"1796","2015-10-23",10.46
"1797","2015-10-26",10.45
"1798","2015-10-27",10.44
"1799","2015-10-28",10.44
"1800","2015-10-29",10.44
"1801","2015-10-30",10.44
"1802","2015-11-02",10.38
"1803","2015-11-03",10.38
"1804","2015-11-04",10.5
"1805","2015-11-05",9.8
"1806","2015-11-06",9.88
"1807","2015-11-09",9.85
"1808","2015-11-10",10
"1809","2015-11-11",10
"1810","2015-11-12",10.4
"1811","2015-11-13",10.31
"1812","2015-11-16",9.97
"1813","2015-11-17",9.97
"1814","2015-11-18",10.35
"1815","2015-11-19",10.22
"1816","2015-11-20",10.21
"1817","2015-11-23",10.36
"1818","2015-11-24",10.48
"1819","2015-11-25",10.5
"1820","2015-11-27",10.5
"1821","2015-11-30",10.35
"1822","2015-12-01",10.5
"1823","2015-12-02",10.49
"1824","2015-12-03",10.26
"1825","2015-12-04",10.99
"1826","2015-12-07",10.8
"1827","2015-12-08",10.79
"1828","2015-12-09",10.44
"1829","2015-12-10",10.94
"1830","2015-12-11",10.73
"1831","2015-12-14",10.5
"1832","2015-12-15",10.5
"1833","2015-12-16",10.37
"1834","2015-12-17",10.99
"1835","2015-12-18",10.26
"1836","2015-12-21",10.62
"1837","2015-12-22",10.98
"1838","2015-12-23",10.27
"1839","2015-12-24",10.59
"1840","2015-12-28",10.59
"1841","2015-12-29",10.59
"1842","2015-12-30",10.59
"1843","2015-12-31",10.25
"1844","2016-01-04",10.3
"1845","2016-01-05",10.09
"1846","2016-01-06",10.09
"1847","2016-01-07",9.99
"1848","2016-01-08",10
"1849","2016-01-11",10
"1850","2016-01-12",10
"1851","2016-01-13",9.61
"1852","2016-01-14",9.92
"1853","2016-01-15",9.81
"1854","2016-01-19",9.81
"1855","2016-01-20",10
"1856","2016-01-21",10
"1857","2016-01-22",9.94
"1858","2016-01-25",9.94
"1859","2016-01-26",10
"1860","2016-01-27",9.98
"1861","2016-01-28",10.2
"1862","2016-01-29",10.02
"1863","2016-02-01",10.2
"1864","2016-02-02",10.2
"1865","2016-02-03",9.94
"1866","2016-02-04",9.7
"1867","2016-02-05",9.9
"1868","2016-02-08",9.8
"1869","2016-02-09",9.8
"1870","2016-02-10",9.74
"1871","2016-02-11",9.6
"1872","2016-02-12",9.49
"1873","2016-02-16",9.49
"1874","2016-02-17",10
"1875","2016-02-18",10
"1876","2016-02-19",10
"1877","2016-02-22",10
"1878","2016-02-23",9.97
"1879","2016-02-24",9.97
"1880","2016-02-25",9.98
"1881","2016-02-26",9.9
"1882","2016-02-29",10.12
"1883","2016-03-01",10.12
"1884","2016-03-02",10.07
"1885","2016-03-03",9.98
"1886","2016-03-04",10.25
"1887","2016-03-07",10.07
"1888","2016-03-08",10.05
"1889","2016-03-09",10.01
"1890","2016-03-10",10.01
"1891","2016-03-11",10.01
"1892","2016-03-14",10.03
"1893","2016-03-15",9.7
"1894","2016-03-16",9.83
"1895","2016-03-17",10.48
"1896","2016-03-18",10.61
"1897","2016-03-21",10.51
"1898","2016-03-22",10.52
"1899","2016-03-23",10.48
"1900","2016-03-24",10.48
"1901","2016-03-28",10.72
"1902","2016-03-29",10.36
"1903","2016-03-30",10.35
"1904","2016-03-31",10.36
"1905","2016-04-01",10.48
"1906","2016-04-04",10.35
"1907","2016-04-05",10.66
"1908","2016-04-06",10.66
"1909","2016-04-07",10.5
"1910","2016-04-08",10.01
"1911","2016-04-11",10.32
"1912","2016-04-12",10.32
"1913","2016-04-13",10.32
"1914","2016-04-14",10.32
"1915","2016-04-15",10.33
"1916","2016-04-18",10.37
"1917","2016-04-19",10.44
"1918","2016-04-20",10.5
"1919","2016-04-21",10.75
"1920","2016-04-22",10.61
"1921","2016-04-25",10.74
"1922","2016-04-26",10.62
"1923","2016-04-27",10.62
"1924","2016-04-28",10.62
"1925","2016-04-29",10.7
"1926","2016-05-02",10.65
"1927","2016-05-03",10.6
"1928","2016-05-04",10.6
"1929","2016-05-05",10.46
"1930","2016-05-06",10.38
"1931","2016-05-09",10.37
"1932","2016-05-10",10.37
"1933","2016-05-11",10.43
"1934","2016-05-12",10.43
"1935","2016-05-13",10.42
"1936","2016-05-16",10.37
"1937","2016-05-17",10.39
"1938","2016-05-18",10.39
"1939","2016-05-19",10.57
"1940","2016-05-20",10.4
"1941","2016-05-23",10.5
"1942","2016-05-24",10.59
"1943","2016-05-25",10.59
"1944","2016-05-26",10.37
"1945","2016-05-27",10.43
"1946","2016-05-31",10.58
"1947","2016-06-01",10.58
"1948","2016-06-02",10.58
"1949","2016-06-03",10.58
"1950","2016-06-06",10.55
