"","date","KOPN"
"1001","2010-12-21",4.46
"1002","2010-12-22",4.29
"1003","2010-12-23",4.29
"1004","2010-12-27",4.4
"1005","2010-12-28",4.23
"1006","2010-12-29",4.2
"1007","2010-12-30",4.24
"1008","2010-12-31",4.16
"1009","2011-01-03",4.27
"1010","2011-01-04",4.08
"1011","2011-01-05",4.1
"1012","2011-01-06",4.18
"1013","2011-01-07",4.09
"1014","2011-01-10",4.13
"1015","2011-01-11",4.09
"1016","2011-01-12",4.21
"1017","2011-01-13",4.03
"1018","2011-01-14",4.13
"1019","2011-01-18",4.1
"1020","2011-01-19",4.04
"1021","2011-01-20",3.99
"1022","2011-01-21",4.03
"1023","2011-01-24",4.05
"1024","2011-01-25",4.03
"1025","2011-01-26",4.06
"1026","2011-01-27",4.07
"1027","2011-01-28",4
"1028","2011-01-31",4.06
"1029","2011-02-01",4.16
"1030","2011-02-02",4.17
"1031","2011-02-03",4.23
"1032","2011-02-04",4.26
"1033","2011-02-07",4.31
"1034","2011-02-08",4.29
"1035","2011-02-09",4.2
"1036","2011-02-10",4.17
"1037","2011-02-11",4.15
"1038","2011-02-14",4.16
"1039","2011-02-15",4.09
"1040","2011-02-16",4.11
"1041","2011-02-17",4.15
"1042","2011-02-18",4.19
"1043","2011-02-22",4.12
"1044","2011-02-23",4.12
"1045","2011-02-24",4.17
"1046","2011-02-25",4.34
"1047","2011-02-28",4.39
"1048","2011-03-01",4.29
"1049","2011-03-02",4.35
"1050","2011-03-03",4.24
"1051","2011-03-04",4.28
"1052","2011-03-07",4.18
"1053","2011-03-08",4.23
"1054","2011-03-09",4.15
"1055","2011-03-10",4.16
"1056","2011-03-11",4.16
"1057","2011-03-14",4.22
"1058","2011-03-15",4.14
"1059","2011-03-16",4.12
"1060","2011-03-17",4.16
"1061","2011-03-18",4.24
"1062","2011-03-21",4.21
"1063","2011-03-22",4.19
"1064","2011-03-23",4.23
"1065","2011-03-24",4.27
"1066","2011-03-25",4.35
"1067","2011-03-28",4.43
"1068","2011-03-29",4.43
"1069","2011-03-30",4.54
"1070","2011-03-31",4.58
"1071","2011-04-01",4.66
"1072","2011-04-04",4.65
"1073","2011-04-05",4.68
"1074","2011-04-06",4.71
"1075","2011-04-07",4.63
"1076","2011-04-08",4.68
"1077","2011-04-11",4.58
"1078","2011-04-12",4.54
"1079","2011-04-13",4.34
"1080","2011-04-14",4.44
"1081","2011-04-15",4.47
"1082","2011-04-18",4.41
"1083","2011-04-19",4.45
"1084","2011-04-20",4.56
"1085","2011-04-21",4.5
"1086","2011-04-25",4.45
"1087","2011-04-26",4.8
"1088","2011-04-27",4.83
"1089","2011-04-28",4.88
"1090","2011-04-29",4.81
"1091","2011-05-02",4.57
"1092","2011-05-03",4.54
"1093","2011-05-04",4.45
"1094","2011-05-05",4.45
"1095","2011-05-06",4.52
"1096","2011-05-09",4.67
"1097","2011-05-10",4.88
"1098","2011-05-11",4.78
"1099","2011-05-12",4.91
"1100","2011-05-13",4.81
"1101","2011-05-16",4.74
"1102","2011-05-17",4.71
"1103","2011-05-18",4.87
"1104","2011-05-19",4.82
"1105","2011-05-20",4.83
"1106","2011-05-23",4.83
"1107","2011-05-24",4.74
"1108","2011-05-25",4.73
"1109","2011-05-26",4.87
"1110","2011-05-27",4.9
"1111","2011-05-31",5.21
"1112","2011-06-01",4.97
"1113","2011-06-02",4.93
"1114","2011-06-03",4.86
"1115","2011-06-06",4.79
"1116","2011-06-07",4.9
"1117","2011-06-08",4.88
"1118","2011-06-09",4.81
"1119","2011-06-10",4.75
"1120","2011-06-13",4.64
"1121","2011-06-14",4.87
"1122","2011-06-15",4.77
"1123","2011-06-16",4.82
"1124","2011-06-17",4.8
"1125","2011-06-20",4.83
"1126","2011-06-21",5.02
"1127","2011-06-22",4.85
"1128","2011-06-23",4.92
"1129","2011-06-24",4.85
"1130","2011-06-27",4.75
"1131","2011-06-28",4.75
"1132","2011-06-29",4.68
"1133","2011-06-30",4.71
"1134","2011-07-01",4.7
"1135","2011-07-05",4.69
"1136","2011-07-06",4.63
"1137","2011-07-07",4.67
"1138","2011-07-08",4.6
"1139","2011-07-11",4.54
"1140","2011-07-12",4.5
"1141","2011-07-13",4.5
"1142","2011-07-14",4.47
"1143","2011-07-15",4.45
"1144","2011-07-18",4.47
"1145","2011-07-19",4.59
"1146","2011-07-20",4.61
"1147","2011-07-21",4.76
"1148","2011-07-22",4.72
"1149","2011-07-25",4.59
"1150","2011-07-26",4.61
"1151","2011-07-27",4.44
"1152","2011-07-28",4.49
"1153","2011-07-29",4.3
"1154","2011-08-01",4.25
"1155","2011-08-02",4.24
"1156","2011-08-03",4.29
"1157","2011-08-04",4.04
"1158","2011-08-05",3.86
"1159","2011-08-08",3.57
"1160","2011-08-09",3.86
"1161","2011-08-10",3.58
"1162","2011-08-11",3.74
"1163","2011-08-12",3.65
"1164","2011-08-15",3.84
"1165","2011-08-16",3.67
"1166","2011-08-17",3.74
"1167","2011-08-18",3.41
"1168","2011-08-19",3.34
"1169","2011-08-22",3.52
"1170","2011-08-23",3.73
"1171","2011-08-24",3.59
"1172","2011-08-25",3.45
"1173","2011-08-26",3.53
"1174","2011-08-29",3.77
"1175","2011-08-30",3.7
"1176","2011-08-31",3.78
"1177","2011-09-01",3.67
"1178","2011-09-02",3.46
"1179","2011-09-06",3.47
"1180","2011-09-07",3.72
"1181","2011-09-08",3.45
"1182","2011-09-09",3.37
"1183","2011-09-12",3.52
"1184","2011-09-13",3.51
"1185","2011-09-14",3.61
"1186","2011-09-15",3.7
"1187","2011-09-16",3.76
"1188","2011-09-19",3.71
"1189","2011-09-20",3.59
"1190","2011-09-21",3.42
"1191","2011-09-22",3.42
"1192","2011-09-23",3.49
"1193","2011-09-26",3.6
"1194","2011-09-27",3.69
"1195","2011-09-28",3.51
"1196","2011-09-29",3.52
"1197","2011-09-30",3.43
"1198","2011-10-03",3.09
"1199","2011-10-04",3.76
"1200","2011-10-05",3.56
"1201","2011-10-06",3.62
"1202","2011-10-07",3.45
"1203","2011-10-10",3.65
"1204","2011-10-11",3.76
"1205","2011-10-12",3.93
"1206","2011-10-13",3.92
"1207","2011-10-14",4.1
"1208","2011-10-17",3.77
"1209","2011-10-18",3.95
"1210","2011-10-19",3.73
"1211","2011-10-20",3.74
"1212","2011-10-21",3.87
"1213","2011-10-24",4.04
"1214","2011-10-25",3.75
"1215","2011-10-26",3.96
"1216","2011-10-27",4
"1217","2011-10-28",4.11
"1218","2011-10-31",4.05
"1219","2011-11-01",3.8
"1220","2011-11-02",3.84
"1221","2011-11-03",4.12
"1222","2011-11-04",4.08
"1223","2011-11-07",4.02
"1224","2011-11-08",4.22
"1225","2011-11-09",3.79
"1226","2011-11-10",3.79
"1227","2011-11-11",4
"1228","2011-11-14",3.85
"1229","2011-11-15",4.05
"1230","2011-11-16",3.9
"1231","2011-11-17",3.92
"1232","2011-11-18",3.9
"1233","2011-11-21",3.66
"1234","2011-11-22",3.62
"1235","2011-11-23",3.36
"1236","2011-11-25",3.14
"1237","2011-11-28",3.31
"1238","2011-11-29",3.22
"1239","2011-11-30",3.52
"1240","2011-12-01",3.6
"1241","2011-12-02",3.67
"1242","2011-12-05",3.76
"1243","2011-12-06",3.79
"1244","2011-12-07",3.8
"1245","2011-12-08",3.68
"1246","2011-12-09",4
"1247","2011-12-12",4.03
"1248","2011-12-13",3.76
"1249","2011-12-14",3.98
"1250","2011-12-15",4.03
"1251","2011-12-16",3.81
"1252","2011-12-19",3.67
"1253","2011-12-20",4.01
"1254","2011-12-21",4.02
"1255","2011-12-22",3.98
"1256","2011-12-23",4.04
"1257","2011-12-27",4.03
"1258","2011-12-28",3.87
"1259","2011-12-29",3.94
"1260","2011-12-30",3.88
"1261","2012-01-03",3.99
"1262","2012-01-04",3.87
"1263","2012-01-05",3.97
"1264","2012-01-06",3.93
"1265","2012-01-09",3.95
"1266","2012-01-10",4
"1267","2012-01-11",4
"1268","2012-01-12",4.07
"1269","2012-01-13",3.88
"1270","2012-01-17",3.86
"1271","2012-01-18",3.98
"1272","2012-01-19",3.95
"1273","2012-01-20",3.93
"1274","2012-01-23",3.89
"1275","2012-01-24",3.9
"1276","2012-01-25",3.8
"1277","2012-01-26",3.83
"1278","2012-01-27",3.86
"1279","2012-01-30",3.88
"1280","2012-01-31",3.88
"1281","2012-02-01",4
"1282","2012-02-02",3.97
"1283","2012-02-03",4
"1284","2012-02-06",3.97
"1285","2012-02-07",3.91
"1286","2012-02-08",3.95
"1287","2012-02-09",3.88
"1288","2012-02-10",3.74
"1289","2012-02-13",3.81
"1290","2012-02-14",3.74
"1291","2012-02-15",3.75
"1292","2012-02-16",3.86
"1293","2012-02-17",3.83
"1294","2012-02-21",3.67
"1295","2012-02-22",3.63
"1296","2012-02-23",3.73
"1297","2012-02-24",3.7
"1298","2012-02-27",3.68
"1299","2012-02-28",3.68
"1300","2012-02-29",3.6
"1301","2012-03-01",3.48
"1302","2012-03-02",3.35
"1303","2012-03-05",3.34
"1304","2012-03-06",3.3
"1305","2012-03-07",3.38
"1306","2012-03-08",3.3
"1307","2012-03-09",3.39
"1308","2012-03-12",3.45
"1309","2012-03-13",3.63
"1310","2012-03-14",3.42
"1311","2012-03-15",3.49
"1312","2012-03-16",3.47
"1313","2012-03-19",3.55
"1314","2012-03-20",3.46
"1315","2012-03-21",3.5
"1316","2012-03-22",3.53
"1317","2012-03-23",3.75
"1318","2012-03-26",3.81
"1319","2012-03-27",3.99
"1320","2012-03-28",4.05
"1321","2012-03-29",4.08
"1322","2012-03-30",4.07
"1323","2012-04-02",4.05
"1324","2012-04-03",3.94
"1325","2012-04-04",3.96
"1326","2012-04-05",3.89
"1327","2012-04-09",3.77
"1328","2012-04-10",3.67
"1329","2012-04-11",3.71
"1330","2012-04-12",3.89
"1331","2012-04-13",3.77
"1332","2012-04-16",3.82
"1333","2012-04-17",3.87
"1334","2012-04-18",3.77
"1335","2012-04-19",3.8
"1336","2012-04-20",3.81
"1337","2012-04-23",3.59
"1338","2012-04-24",3.57
"1339","2012-04-25",3.68
"1340","2012-04-26",3.61
"1341","2012-04-27",3.64
"1342","2012-04-30",3.57
"1343","2012-05-01",3.52
"1344","2012-05-02",3.61
"1345","2012-05-03",3.51
"1346","2012-05-04",3.4
"1347","2012-05-07",3.49
"1348","2012-05-08",3.46
"1349","2012-05-09",3.58
"1350","2012-05-10",3.68
"1351","2012-05-11",3.56
"1352","2012-05-14",3.39
"1353","2012-05-15",3.39
"1354","2012-05-16",3.3
"1355","2012-05-17",3.28
"1356","2012-05-18",3.17
"1357","2012-05-21",3.19
"1358","2012-05-22",3.12
"1359","2012-05-23",3.18
"1360","2012-05-24",3.06
"1361","2012-05-25",3.09
"1362","2012-05-29",3.17
"1363","2012-05-30",3.07
"1364","2012-05-31",3.07
"1365","2012-06-01",3.07
"1366","2012-06-04",3.11
"1367","2012-06-05",3.08
"1368","2012-06-06",3.1
"1369","2012-06-07",3.11
"1370","2012-06-08",3.23
"1371","2012-06-11",3.12
"1372","2012-06-12",3.25
"1373","2012-06-13",3.15
"1374","2012-06-14",3.2
"1375","2012-06-15",3.21
"1376","2012-06-18",3.15
"1377","2012-06-19",3.15
"1378","2012-06-20",3.23
"1379","2012-06-21",3.14
"1380","2012-06-22",3.35
"1381","2012-06-25",3.28
"1382","2012-06-26",3.32
"1383","2012-06-27",3.41
"1384","2012-06-28",3.39
"1385","2012-06-29",3.44
"1386","2012-07-02",3.49
"1387","2012-07-03",3.47
"1388","2012-07-05",3.51
"1389","2012-07-06",3.53
"1390","2012-07-09",3.43
"1391","2012-07-10",3.44
"1392","2012-07-11",3.49
"1393","2012-07-12",3.51
"1394","2012-07-13",3.59
"1395","2012-07-16",3.54
"1396","2012-07-17",3.47
"1397","2012-07-18",3.56
"1398","2012-07-19",3.55
"1399","2012-07-20",3.48
"1400","2012-07-23",3.37
"1401","2012-07-24",3.23
"1402","2012-07-25",3.32
"1403","2012-07-26",3.47
"1404","2012-07-27",3.66
"1405","2012-07-30",3.62
"1406","2012-07-31",3.63
"1407","2012-08-01",3.54
"1408","2012-08-02",3.51
"1409","2012-08-03",3.68
"1410","2012-08-06",3.72
"1411","2012-08-07",3.52
"1412","2012-08-08",3.45
"1413","2012-08-09",3.48
"1414","2012-08-10",3.46
"1415","2012-08-13",3.31
"1416","2012-08-14",3.31
"1417","2012-08-15",3.48
"1418","2012-08-16",3.58
"1419","2012-08-17",3.47
"1420","2012-08-20",3.42
"1421","2012-08-21",3.54
"1422","2012-08-22",3.49
"1423","2012-08-23",3.46
"1424","2012-08-24",3.51
"1425","2012-08-27",3.54
"1426","2012-08-28",3.51
"1427","2012-08-29",3.52
"1428","2012-08-30",3.42
"1429","2012-08-31",3.49
"1430","2012-09-04",3.47
"1431","2012-09-05",3.55
"1432","2012-09-06",3.77
"1433","2012-09-07",3.79
"1434","2012-09-10",3.73
"1435","2012-09-11",3.74
"1436","2012-09-12",3.81
"1437","2012-09-13",3.86
"1438","2012-09-14",3.84
"1439","2012-09-17",3.84
"1440","2012-09-18",3.86
"1441","2012-09-19",3.86
"1442","2012-09-20",3.72
"1443","2012-09-21",3.85
"1444","2012-09-24",3.85
"1445","2012-09-25",3.71
"1446","2012-09-26",3.77
"1447","2012-09-27",3.84
"1448","2012-09-28",3.76
"1449","2012-10-01",3.76
"1450","2012-10-02",3.72
"1451","2012-10-03",3.71
"1452","2012-10-04",3.83
"1453","2012-10-05",3.73
"1454","2012-10-08",3.73
"1455","2012-10-09",3.67
"1456","2012-10-10",3.78
"1457","2012-10-11",3.77
"1458","2012-10-12",3.75
"1459","2012-10-15",3.78
"1460","2012-10-16",3.78
"1461","2012-10-17",3.77
"1462","2012-10-18",3.73
"1463","2012-10-19",3.71
"1464","2012-10-22",3.8
"1465","2012-10-23",3.87
"1466","2012-10-24",3.85
"1467","2012-10-25",3.84
"1468","2012-10-26",3.75
"1469","2012-10-31",3.76
"1470","2012-11-01",3.75
"1471","2012-11-02",3.59
"1472","2012-11-05",3.66
"1473","2012-11-06",3.57
"1474","2012-11-07",3.26
"1475","2012-11-08",3.2
"1476","2012-11-09",3.23
"1477","2012-11-12",3.17
"1478","2012-11-13",3.16
"1479","2012-11-14",3.06
"1480","2012-11-15",2.94
"1481","2012-11-16",2.96
"1482","2012-11-19",3.11
"1483","2012-11-20",2.97
"1484","2012-11-21",2.96
"1485","2012-11-23",3.03
"1486","2012-11-26",3.07
"1487","2012-11-27",3.19
"1488","2012-11-28",3.21
"1489","2012-11-29",3.26
"1490","2012-11-30",3.21
"1491","2012-12-03",3.12
"1492","2012-12-04",3.16
"1493","2012-12-05",3.15
"1494","2012-12-06",3.25
"1495","2012-12-07",3.1
"1496","2012-12-10",3.13
"1497","2012-12-11",3.34
"1498","2012-12-12",3.29
"1499","2012-12-13",3.19
"1500","2012-12-14",3.15
"1501","2012-12-17",3.34
"1502","2012-12-18",3.43
"1503","2012-12-19",3.38
"1504","2012-12-20",3.33
"1505","2012-12-21",3.27
"1506","2012-12-24",3.24
"1507","2012-12-26",3.2
"1508","2012-12-27",3.21
"1509","2012-12-28",3.15
"1510","2012-12-31",3.33
"1511","2013-01-02",3.49
"1512","2013-01-03",3.44
"1513","2013-01-04",3.48
"1514","2013-01-07",3.41
"1515","2013-01-08",3.29
"1516","2013-01-09",3.52
"1517","2013-01-10",3.7
"1518","2013-01-11",3.61
"1519","2013-01-14",3.65
"1520","2013-01-15",3.62
"1521","2013-01-16",3.53
"1522","2013-01-17",3.42
"1523","2013-01-18",3.39
"1524","2013-01-22",3.33
"1525","2013-01-23",3.27
"1526","2013-01-24",3.33
"1527","2013-01-25",3.23
"1528","2013-01-28",3.26
"1529","2013-01-29",3.37
"1530","2013-01-30",3.29
"1531","2013-01-31",3.46
"1532","2013-02-01",3.48
"1533","2013-02-04",3.3
"1534","2013-02-05",3.31
"1535","2013-02-06",3.27
"1536","2013-02-07",3.22
"1537","2013-02-08",3.24
"1538","2013-02-11",3.22
"1539","2013-02-12",3.31
"1540","2013-02-13",3.31
"1541","2013-02-14",3.31
"1542","2013-02-15",3.33
"1543","2013-02-19",3.25
"1544","2013-02-20",3.33
"1545","2013-02-21",3.34
"1546","2013-02-22",3.41
"1547","2013-02-25",3.21
"1548","2013-02-26",3.25
"1549","2013-02-27",3.32
"1550","2013-02-28",3.22
"1551","2013-03-01",3.17
"1552","2013-03-04",3.2
"1553","2013-03-05",3.33
"1554","2013-03-06",3.35
"1555","2013-03-07",3.47
"1556","2013-03-08",3.48
"1557","2013-03-11",3.37
"1558","2013-03-12",3.35
"1559","2013-03-13",3.42
"1560","2013-03-14",3.44
"1561","2013-03-15",3.58
"1562","2013-03-18",3.58
"1563","2013-03-19",3.56
"1564","2013-03-20",3.67
"1565","2013-03-21",3.68
"1566","2013-03-22",3.68
"1567","2013-03-25",3.65
"1568","2013-03-26",3.71
"1569","2013-03-27",3.65
"1570","2013-03-28",3.7
"1571","2013-04-01",3.55
"1572","2013-04-02",3.49
"1573","2013-04-03",3.32
"1574","2013-04-04",3.44
"1575","2013-04-05",3.44
"1576","2013-04-08",3.51
"1577","2013-04-09",3.49
"1578","2013-04-10",3.54
"1579","2013-04-11",3.43
"1580","2013-04-12",3.49
"1581","2013-04-15",3.3
"1582","2013-04-16",3.27
"1583","2013-04-17",3.2
"1584","2013-04-18",3.15
"1585","2013-04-19",3.21
"1586","2013-04-22",3.21
"1587","2013-04-23",3.2
"1588","2013-04-24",3.2
"1589","2013-04-25",3.18
"1590","2013-04-26",3.15
"1591","2013-04-29",3.24
"1592","2013-04-30",3.31
"1593","2013-05-01",3.13
"1594","2013-05-02",3.18
"1595","2013-05-03",3.3
"1596","2013-05-06",3.32
"1597","2013-05-07",3.42
"1598","2013-05-08",3.38
"1599","2013-05-09",3.19
"1600","2013-05-10",3.26
"1601","2013-05-13",3.21
"1602","2013-05-14",3.28
"1603","2013-05-15",3.38
"1604","2013-05-16",3.42
"1605","2013-05-17",3.51
"1606","2013-05-20",3.52
"1607","2013-05-21",3.51
"1608","2013-05-22",3.32
"1609","2013-05-23",3.51
"1610","2013-05-24",3.56
"1611","2013-05-28",3.63
"1612","2013-05-29",3.65
"1613","2013-05-30",3.71
"1614","2013-05-31",3.55
"1615","2013-06-03",3.78
"1616","2013-06-04",3.68
"1617","2013-06-05",3.58
"1618","2013-06-06",3.66
"1619","2013-06-07",3.61
"1620","2013-06-10",3.68
"1621","2013-06-11",3.56
"1622","2013-06-12",3.54
"1623","2013-06-13",3.57
"1624","2013-06-14",3.58
"1625","2013-06-17",3.7
"1626","2013-06-18",3.71
"1627","2013-06-19",3.61
"1628","2013-06-20",3.47
"1629","2013-06-21",3.65
"1630","2013-06-24",3.62
"1631","2013-06-25",3.55
"1632","2013-06-26",3.51
"1633","2013-06-27",3.66
"1634","2013-06-28",3.71
"1635","2013-07-01",3.68
"1636","2013-07-02",3.67
"1637","2013-07-03",3.69
"1638","2013-07-05",3.7
"1639","2013-07-08",3.71
"1640","2013-07-09",3.73
"1641","2013-07-10",3.69
"1642","2013-07-11",3.75
"1643","2013-07-12",3.75
"1644","2013-07-15",3.83
"1645","2013-07-16",3.82
"1646","2013-07-17",3.84
"1647","2013-07-18",3.81
"1648","2013-07-19",3.93
"1649","2013-07-22",3.81
"1650","2013-07-23",3.65
"1651","2013-07-24",3.7
"1652","2013-07-25",3.79
"1653","2013-07-26",3.72
"1654","2013-07-29",3.69
"1655","2013-07-30",3.69
"1656","2013-07-31",3.71
"1657","2013-08-01",3.72
"1658","2013-08-02",3.63
"1659","2013-08-05",3.67
"1660","2013-08-06",3.56
"1661","2013-08-07",3.51
"1662","2013-08-08",3.46
"1663","2013-08-09",3.42
"1664","2013-08-12",3.49
"1665","2013-08-13",3.5
"1666","2013-08-14",3.52
"1667","2013-08-15",3.35
"1668","2013-08-16",3.37
"1669","2013-08-19",3.31
"1670","2013-08-20",3.4
"1671","2013-08-21",3.35
"1672","2013-08-22",3.45
"1673","2013-08-23",3.53
"1674","2013-08-26",3.5
"1675","2013-08-27",3.33
"1676","2013-08-28",3.39
"1677","2013-08-29",3.41
"1678","2013-08-30",3.3
"1679","2013-09-03",3.37
"1680","2013-09-04",3.35
"1681","2013-09-05",3.43
"1682","2013-09-06",3.43
"1683","2013-09-09",3.46
"1684","2013-09-10",3.52
"1685","2013-09-11",3.47
"1686","2013-09-12",3.45
"1687","2013-09-13",3.51
"1688","2013-09-16",3.51
"1689","2013-09-17",3.55
"1690","2013-09-18",3.64
"1691","2013-09-19",3.63
"1692","2013-09-20",3.9
"1693","2013-09-23",3.98
"1694","2013-09-24",4.33
"1695","2013-09-25",4.16
"1696","2013-09-26",4.01
"1697","2013-09-27",3.97
"1698","2013-09-30",4.02
"1699","2013-10-01",4.2
"1700","2013-10-02",3.95
"1701","2013-10-03",3.86
"1702","2013-10-04",3.94
"1703","2013-10-07",3.91
"1704","2013-10-08",3.82
"1705","2013-10-09",3.8
"1706","2013-10-10",3.94
"1707","2013-10-11",4.01
"1708","2013-10-14",4.09
"1709","2013-10-15",4.11
"1710","2013-10-16",4.1
"1711","2013-10-17",4.15
"1712","2013-10-18",4.09
"1713","2013-10-21",4.17
"1714","2013-10-22",4.1
"1715","2013-10-23",4.08
"1716","2013-10-24",4.07
"1717","2013-10-25",4.13
"1718","2013-10-28",4.17
"1719","2013-10-29",4.2
"1720","2013-10-30",4.07
"1721","2013-10-31",3.67
"1722","2013-11-01",3.57
"1723","2013-11-04",3.61
"1724","2013-11-05",3.57
"1725","2013-11-06",3.53
"1726","2013-11-07",3.44
"1727","2013-11-08",3.52
"1728","2013-11-11",3.54
"1729","2013-11-12",3.54
"1730","2013-11-13",3.52
"1731","2013-11-14",3.46
"1732","2013-11-15",3.47
"1733","2013-11-18",3.49
"1734","2013-11-19",3.43
"1735","2013-11-20",3.43
"1736","2013-11-21",3.47
"1737","2013-11-22",3.48
"1738","2013-11-25",3.63
"1739","2013-11-26",3.78
"1740","2013-11-27",3.98
"1741","2013-11-29",4.08
"1742","2013-12-02",3.84
"1743","2013-12-03",3.84
"1744","2013-12-04",3.7
"1745","2013-12-05",3.76
"1746","2013-12-06",3.86
"1747","2013-12-09",3.75
"1748","2013-12-10",3.69
"1749","2013-12-11",3.57
"1750","2013-12-12",3.52
"1751","2013-12-13",3.54
"1752","2013-12-16",3.55
"1753","2013-12-17",3.93
"1754","2013-12-18",3.93
"1755","2013-12-19",3.89
"1756","2013-12-20",4.06
"1757","2013-12-23",4.25
"1758","2013-12-24",4.2
"1759","2013-12-26",4.28
"1760","2013-12-27",4.2
"1761","2013-12-30",4.21
"1762","2013-12-31",4.22
"1763","2014-01-02",4.3
"1764","2014-01-03",4.37
"1765","2014-01-06",4.23
"1766","2014-01-07",4.21
"1767","2014-01-08",4.18
"1768","2014-01-09",4.1
"1769","2014-01-10",4.14
"1770","2014-01-13",4.11
"1771","2014-01-14",4.32
"1772","2014-01-15",4.49
"1773","2014-01-16",4.37
"1774","2014-01-17",4.24
"1775","2014-01-21",4.26
"1776","2014-01-22",4.28
"1777","2014-01-23",4.3
"1778","2014-01-24",4.04
"1779","2014-01-27",4.02
"1780","2014-01-28",4.07
"1781","2014-01-29",3.91
"1782","2014-01-30",3.97
"1783","2014-01-31",3.84
"1784","2014-02-03",3.64
"1785","2014-02-04",3.65
"1786","2014-02-05",3.56
"1787","2014-02-06",3.76
"1788","2014-02-07",3.64
"1789","2014-02-10",3.8
"1790","2014-02-11",3.85
"1791","2014-02-12",3.93
"1792","2014-02-13",3.97
"1793","2014-02-14",3.97
"1794","2014-02-18",4.17
"1795","2014-02-19",4.2
"1796","2014-02-20",4.44
"1797","2014-02-21",4.3
"1798","2014-02-24",4.14
"1799","2014-02-25",3.99
"1800","2014-02-26",4.08
"1801","2014-02-27",4.1
"1802","2014-02-28",3.99
"1803","2014-03-03",3.97
"1804","2014-03-04",4.21
"1805","2014-03-05",4.13
"1806","2014-03-06",4.1
"1807","2014-03-07",4.06
"1808","2014-03-10",4.06
"1809","2014-03-11",3.95
"1810","2014-03-12",4
"1811","2014-03-13",3.88
"1812","2014-03-14",3.94
"1813","2014-03-17",3.87
"1814","2014-03-18",3.93
"1815","2014-03-19",3.9
"1816","2014-03-20",4.03
"1817","2014-03-21",4
"1818","2014-03-24",3.95
"1819","2014-03-25",3.96
"1820","2014-03-26",3.91
"1821","2014-03-27",3.87
"1822","2014-03-28",3.74
"1823","2014-03-31",3.78
"1824","2014-04-01",3.82
"1825","2014-04-02",3.79
"1826","2014-04-03",3.73
"1827","2014-04-04",3.56
"1828","2014-04-07",3.51
"1829","2014-04-08",3.62
"1830","2014-04-09",3.8
"1831","2014-04-10",3.6
"1832","2014-04-11",3.49
"1833","2014-04-14",3.45
"1834","2014-04-15",3.44
"1835","2014-04-16",3.5
"1836","2014-04-17",3.53
"1837","2014-04-21",3.56
"1838","2014-04-22",3.59
"1839","2014-04-23",3.5
"1840","2014-04-24",3.39
"1841","2014-04-25",3.28
"1842","2014-04-28",3.18
"1843","2014-04-29",3.22
"1844","2014-04-30",3.26
"1845","2014-05-01",3.22
"1846","2014-05-02",3.25
"1847","2014-05-05",3.19
"1848","2014-05-06",3.15
"1849","2014-05-07",3.13
"1850","2014-05-08",3.05
"1851","2014-05-09",3
"1852","2014-05-12",3.13
"1853","2014-05-13",3.05
"1854","2014-05-14",2.96
"1855","2014-05-15",2.92
"1856","2014-05-16",3.01
"1857","2014-05-19",3.08
"1858","2014-05-20",3.03
"1859","2014-05-21",2.99
"1860","2014-05-22",3.08
"1861","2014-05-23",3.17
"1862","2014-05-27",3.35
"1863","2014-05-28",3.29
"1864","2014-05-29",3.26
"1865","2014-05-30",3.18
"1866","2014-06-02",3.04
"1867","2014-06-03",3.02
"1868","2014-06-04",3.09
"1869","2014-06-05",3.25
"1870","2014-06-06",3.34
"1871","2014-06-09",3.41
"1872","2014-06-10",3.31
"1873","2014-06-11",3.24
"1874","2014-06-12",3.15
"1875","2014-06-13",3.26
"1876","2014-06-16",3.27
"1877","2014-06-17",3.33
"1878","2014-06-18",3.28
"1879","2014-06-19",3.24
"1880","2014-06-20",3.27
"1881","2014-06-23",3.35
"1882","2014-06-24",3.29
"1883","2014-06-25",3.21
"1884","2014-06-26",3.15
"1885","2014-06-27",3.33
"1886","2014-06-30",3.26
"1887","2014-07-01",3.37
"1888","2014-07-02",3.26
"1889","2014-07-03",3.27
"1890","2014-07-07",3.15
"1891","2014-07-08",3.08
"1892","2014-07-09",3.14
"1893","2014-07-10",3.1
"1894","2014-07-11",3.05
"1895","2014-07-14",3.11
"1896","2014-07-15",3.06
"1897","2014-07-16",3.08
"1898","2014-07-17",3.03
"1899","2014-07-18",3.11
"1900","2014-07-21",3.13
"1901","2014-07-22",3.16
"1902","2014-07-23",3.14
"1903","2014-07-24",3.14
"1904","2014-07-25",3.43
"1905","2014-07-28",3.57
"1906","2014-07-29",3.54
"1907","2014-07-30",3.43
"1908","2014-07-31",3.43
"1909","2014-08-01",3.37
"1910","2014-08-04",3.35
"1911","2014-08-05",3.39
"1912","2014-08-06",3.46
"1913","2014-08-07",3.73
"1914","2014-08-08",3.79
"1915","2014-08-11",3.77
"1916","2014-08-12",3.7
"1917","2014-08-13",3.68
"1918","2014-08-14",3.74
"1919","2014-08-15",3.66
"1920","2014-08-18",3.72
"1921","2014-08-19",3.72
"1922","2014-08-20",3.65
"1923","2014-08-21",3.65
"1924","2014-08-22",3.68
"1925","2014-08-25",3.82
"1926","2014-08-26",4.06
"1927","2014-08-27",4.18
"1928","2014-08-28",4.05
"1929","2014-08-29",3.97
"1930","2014-09-02",4.32
"1931","2014-09-03",4.12
"1932","2014-09-04",4.2
"1933","2014-09-05",4.15
"1934","2014-09-08",4.26
