"","date","KOS"
"1001","2015-05-04",9.35
"1002","2015-05-05",9.36
"1003","2015-05-06",9.54
"1004","2015-05-07",9.33
"1005","2015-05-08",9.39
"1006","2015-05-11",9.08
"1007","2015-05-12",9.34
"1008","2015-05-13",9.37
"1009","2015-05-14",9.23
"1010","2015-05-15",9.31
"1011","2015-05-18",9.3
"1012","2015-05-19",8.94
"1013","2015-05-20",8.96
"1014","2015-05-21",9.19
"1015","2015-05-22",9.11
"1016","2015-05-26",8.9
"1017","2015-05-27",8.84
"1018","2015-05-28",8.76
"1019","2015-05-29",8.89
"1020","2015-06-01",8.87
"1021","2015-06-02",8.9
"1022","2015-06-03",8.72
"1023","2015-06-04",8.65
"1024","2015-06-05",8.86
"1025","2015-06-08",8.93
"1026","2015-06-09",8.93
"1027","2015-06-10",9
"1028","2015-06-11",9.01
"1029","2015-06-12",8.85
"1030","2015-06-15",8.88
"1031","2015-06-16",8.97
"1032","2015-06-17",8.91
"1033","2015-06-18",8.78
"1034","2015-06-19",8.66
"1035","2015-06-22",8.73
"1036","2015-06-23",8.74
"1037","2015-06-24",8.65
"1038","2015-06-25",8.68
"1039","2015-06-26",8.57
"1040","2015-06-29",8.42
"1041","2015-06-30",8.43
"1042","2015-07-01",7.93
"1043","2015-07-02",8.08
"1044","2015-07-06",7.92
"1045","2015-07-07",8.18
"1046","2015-07-08",7.84
"1047","2015-07-09",7.9
"1048","2015-07-10",7.87
"1049","2015-07-13",7.85
"1050","2015-07-14",8
"1051","2015-07-15",7.84
"1052","2015-07-16",7.7
"1053","2015-07-17",7.44
"1054","2015-07-20",7.09
"1055","2015-07-21",7.27
"1056","2015-07-22",7.14
"1057","2015-07-23",7.17
"1058","2015-07-24",7.06
"1059","2015-07-27",6.89
"1060","2015-07-28",7.14
"1061","2015-07-29",7.31
"1062","2015-07-30",7.32
"1063","2015-07-31",7.2
"1064","2015-08-03",6.92
"1065","2015-08-04",6.91
"1066","2015-08-05",6.77
"1067","2015-08-06",7.02
"1068","2015-08-07",6.87
"1069","2015-08-10",7.29
"1070","2015-08-11",7.36
"1071","2015-08-12",7.54
"1072","2015-08-13",7.24
"1073","2015-08-14",7.06
"1074","2015-08-17",7
"1075","2015-08-18",7.11
"1076","2015-08-19",6.77
"1077","2015-08-20",6.64
"1078","2015-08-21",6.5
"1079","2015-08-24",6.2
"1080","2015-08-25",6.11
"1081","2015-08-26",6.22
"1082","2015-08-27",6.6
"1083","2015-08-28",6.86
"1084","2015-08-31",7
"1085","2015-09-01",6.68
"1086","2015-09-02",6.73
"1087","2015-09-03",6.69
"1088","2015-09-04",6.57
"1089","2015-09-08",6.68
"1090","2015-09-09",6.52
"1091","2015-09-10",6.61
"1092","2015-09-11",6.44
"1093","2015-09-14",6.41
"1094","2015-09-15",6.5
"1095","2015-09-16",6.95
"1096","2015-09-17",7.05
"1097","2015-09-18",6.77
"1098","2015-09-21",6.64
"1099","2015-09-22",6.4
"1100","2015-09-23",6
"1101","2015-09-24",5.83
"1102","2015-09-25",5.51
"1103","2015-09-28",5.39
"1104","2015-09-29",5.43
"1105","2015-09-30",5.58
"1106","2015-10-01",5.67
"1107","2015-10-02",5.97
"1108","2015-10-05",6.17
"1109","2015-10-06",6.87
"1110","2015-10-07",7.33
"1111","2015-10-08",7.56
"1112","2015-10-09",7.35
"1113","2015-10-12",7.06
"1114","2015-10-13",6.99
"1115","2015-10-14",7.11
"1116","2015-10-15",7.27
"1117","2015-10-16",7.5
"1118","2015-10-19",7.12
"1119","2015-10-20",7.11
"1120","2015-10-21",6.94
"1121","2015-10-22",6.91
"1122","2015-10-23",6.96
"1123","2015-10-26",6.78
"1124","2015-10-27",6.41
"1125","2015-10-28",6.6
"1126","2015-10-29",6.75
"1127","2015-10-30",6.82
"1128","2015-11-02",7.57
"1129","2015-11-03",7.81
"1130","2015-11-04",7.68
"1131","2015-11-05",7.77
"1132","2015-11-06",7.66
"1133","2015-11-09",7.62
"1134","2015-11-10",7.68
"1135","2015-11-11",7.31
"1136","2015-11-12",7.13
"1137","2015-11-13",7.32
"1138","2015-11-16",7.46
"1139","2015-11-17",7.22
"1140","2015-11-18",7.41
"1141","2015-11-19",7.11
"1142","2015-11-20",6.99
"1143","2015-11-23",7.17
"1144","2015-11-24",7.44
"1145","2015-11-25",7.24
"1146","2015-11-27",7.01
"1147","2015-11-30",6.71
"1148","2015-12-01",7.07
"1149","2015-12-02",7.01
"1150","2015-12-03",7
"1151","2015-12-04",6.87
"1152","2015-12-07",5.99
"1153","2015-12-08",6.07
"1154","2015-12-09",6.08
"1155","2015-12-10",6.17
"1156","2015-12-11",5.86
"1157","2015-12-14",5.6
"1158","2015-12-15",5.49
"1159","2015-12-16",5.4
"1160","2015-12-17",5.13
"1161","2015-12-18",5.01
"1162","2015-12-21",4.73
"1163","2015-12-22",5.09
"1164","2015-12-23",5.42
"1165","2015-12-24",5.29
"1166","2015-12-28",5.27
"1167","2015-12-29",5.2
"1168","2015-12-30",5.09
"1169","2015-12-31",5.2
"1170","2016-01-04",5.34
"1171","2016-01-05",5.08
"1172","2016-01-06",4.7
"1173","2016-01-07",4.41
"1174","2016-01-08",4.38
"1175","2016-01-11",4.32
"1176","2016-01-12",4.17
"1177","2016-01-13",4.19
"1178","2016-01-14",4.24
"1179","2016-01-15",3.79
"1180","2016-01-19",3.56
"1181","2016-01-20",3.5
"1182","2016-01-21",3.69
"1183","2016-01-22",3.72
"1184","2016-01-25",3.65
"1185","2016-01-26",3.83
"1186","2016-01-27",3.85
"1187","2016-01-28",4.15
"1188","2016-01-29",4.57
"1189","2016-02-01",4.47
"1190","2016-02-02",4.19
"1191","2016-02-03",4.36
"1192","2016-02-04",4.44
"1193","2016-02-05",4.38
"1194","2016-02-08",4.1
"1195","2016-02-09",3.97
"1196","2016-02-10",4.04
"1197","2016-02-11",4.01
"1198","2016-02-12",3.99
"1199","2016-02-16",3.94
"1200","2016-02-17",4.25
"1201","2016-02-18",4.04
"1202","2016-02-19",3.89
"1203","2016-02-22",4.5
"1204","2016-02-23",4.4
"1205","2016-02-24",4.46
"1206","2016-02-25",4.45
"1207","2016-02-26",4.56
"1208","2016-02-29",4.88
"1209","2016-03-01",4.92
"1210","2016-03-02",5.09
"1211","2016-03-03",5.42
"1212","2016-03-04",5.44
"1213","2016-03-07",5.61
"1214","2016-03-08",5.45
"1215","2016-03-09",5.55
"1216","2016-03-10",5.46
"1217","2016-03-11",5.7
"1218","2016-03-14",5.61
"1219","2016-03-15",5.68
"1220","2016-03-16",6.03
"1221","2016-03-17",6.04
"1222","2016-03-18",6.04
"1223","2016-03-21",6.12
"1224","2016-03-22",6.05
"1225","2016-03-23",5.6
"1226","2016-03-24",5.71
"1227","2016-03-28",5.6
"1228","2016-03-29",5.56
"1229","2016-03-30",5.64
"1230","2016-03-31",5.82
"1231","2016-04-01",5.61
"1232","2016-04-04",5.63
"1233","2016-04-05",5.64
"1234","2016-04-06",5.77
"1235","2016-04-07",5.73
"1236","2016-04-08",5.91
"1237","2016-04-11",5.84
"1238","2016-04-12",6.23
"1239","2016-04-13",6.19
"1240","2016-04-14",6.24
"1241","2016-04-15",5.89
"1242","2016-04-18",5.97
"1243","2016-04-19",6.14
"1244","2016-04-20",6.16
"1245","2016-04-21",6.2
"1246","2016-04-22",6.52
"1247","2016-04-25",6.41
"1248","2016-04-26",6.52
"1249","2016-04-27",6.66
"1250","2016-04-28",6.4
"1251","2016-04-29",6.48
"1252","2016-05-02",6.33
"1253","2016-05-03",5.88
"1254","2016-05-04",5.53
"1255","2016-05-05",5.46
"1256","2016-05-06",5.32
"1257","2016-05-09",4.64
"1258","2016-05-10",4.83
"1259","2016-05-11",5.18
"1260","2016-05-12",4.86
"1261","2016-05-13",5.01
"1262","2016-05-16",5.05
"1263","2016-05-17",5.11
"1264","2016-05-18",5.07
"1265","2016-05-19",5.08
"1266","2016-05-20",5.2
"1267","2016-05-23",5.15
"1268","2016-05-24",5.23
"1269","2016-05-25",5.36
"1270","2016-05-26",5.47
"1271","2016-05-27",5.32
"1272","2016-05-31",5.74
"1273","2016-06-01",5.6
"1274","2016-06-02",5.6
"1275","2016-06-03",5.62
"1276","2016-06-06",5.81
"1277","2016-06-07",5.87
"1278","2016-06-08",5.78
"1279","2016-06-09",5.82
"1280","2016-06-10",5.66
"1281","2016-06-13",5.64
"1282","2016-06-14",5.5
"1283","2016-06-15",5.43
"1284","2016-06-16",5.19
"1285","2016-06-17",5.48
"1286","2016-06-20",5.72
"1287","2016-06-21",5.78
"1288","2016-06-22",5.62
"1289","2016-06-23",5.81
"1290","2016-06-24",5.4
"1291","2016-06-27",5.1
"1292","2016-06-28",5.43
"1293","2016-06-29",5.4
"1294","2016-06-30",5.45
"1295","2016-07-01",5.7
"1296","2016-07-05",5.58
"1297","2016-07-06",5.65
"1298","2016-07-07",5.63
"1299","2016-07-08",5.67
"1300","2016-07-11",5.71
"1301","2016-07-12",6.14
"1302","2016-07-13",5.95
"1303","2016-07-14",5.89
"1304","2016-07-15",5.88
"1305","2016-07-18",5.8
"1306","2016-07-19",5.58
"1307","2016-07-20",5.63
"1308","2016-07-21",5.52
"1309","2016-07-22",5.52
"1310","2016-07-25",5.43
"1311","2016-07-26",5.5
"1312","2016-07-27",5.45
"1313","2016-07-28",5.48
"1314","2016-07-29",5.55
"1315","2016-08-01",5.33
"1316","2016-08-02",5.3
"1317","2016-08-03",5.44
"1318","2016-08-04",5.56
"1319","2016-08-05",5.61
"1320","2016-08-08",5.54
"1321","2016-08-09",5.41
"1322","2016-08-10",5.31
"1323","2016-08-11",5.58
"1324","2016-08-12",5.68
"1325","2016-08-15",5.89
"1326","2016-08-16",5.87
"1327","2016-08-17",5.76
"1328","2016-08-18",6.2
"1329","2016-08-19",6.27
"1330","2016-08-22",6
"1331","2016-08-23",6.12
"1332","2016-08-24",6.01
"1333","2016-08-25",6.02
"1334","2016-08-26",5.95
"1335","2016-08-29",6
"1336","2016-08-30",5.9
"1337","2016-08-31",6.21
"1338","2016-09-01",6.07
"1339","2016-09-02",6.15
"1340","2016-09-06",6.24
"1341","2016-09-07",6.36
"1342","2016-09-08",6.49
"1343","2016-09-09",6.14
"1344","2016-09-12",6.12
"1345","2016-09-13",5.95
"1346","2016-09-14",5.79
"1347","2016-09-15",5.82
"1348","2016-09-16",6.02
"1349","2016-09-19",5.89
"1350","2016-09-20",5.8
"1351","2016-09-21",6.05
"1352","2016-09-22",6.08
"1353","2016-09-23",5.75
"1354","2016-09-26",5.83
"1355","2016-09-27",5.67
"1356","2016-09-28",6.13
"1357","2016-09-29",6.39
"1358","2016-09-30",6.41
"1359","2016-10-03",6.5
"1360","2016-10-04",6.19
"1361","2016-10-05",6.32
"1362","2016-10-06",6.46
"1363","2016-10-07",6.37
"1364","2016-10-10",6.53
"1365","2016-10-11",6.34
"1366","2016-10-12",6.25
"1367","2016-10-13",6.27
"1368","2016-10-14",6.2
"1369","2016-10-17",6.13
"1370","2016-10-18",6.06
"1371","2016-10-19",6.25
"1372","2016-10-20",6.22
"1373","2016-10-21",6.16
"1374","2016-10-24",6.1
"1375","2016-10-25",5.79
"1376","2016-10-26",5.72
"1377","2016-10-27",5.62
"1378","2016-10-28",5.45
"1379","2016-10-31",5.21
"1380","2016-11-01",5.22
"1381","2016-11-02",5.01
"1382","2016-11-03",5.01
"1383","2016-11-04",4.81
"1384","2016-11-07",4.7
"1385","2016-11-08",4.62
"1386","2016-11-09",4.81
"1387","2016-11-10",4.67
"1388","2016-11-11",4.63
"1389","2016-11-14",4.78
"1390","2016-11-15",4.97
"1391","2016-11-16",4.83
"1392","2016-11-17",4.76
"1393","2016-11-18",4.9
"1394","2016-11-21",5.03
"1395","2016-11-22",5.03
"1396","2016-11-23",5.11
"1397","2016-11-25",4.92
"1398","2016-11-28",5.06
"1399","2016-11-29",4.63
"1400","2016-11-30",5.3
"1401","2016-12-01",5.18
"1402","2016-12-02",5.1
"1403","2016-12-05",5.11
"1404","2016-12-06",5.36
"1405","2016-12-07",5.4
"1406","2016-12-08",5.63
"1407","2016-12-09",5.76
"1408","2016-12-12",5.83
"1409","2016-12-13",5.87
"1410","2016-12-14",5.63
"1411","2016-12-15",5.81
"1412","2016-12-16",5.73
"1413","2016-12-19",6.32
"1414","2016-12-20",6.55
"1415","2016-12-21",6.63
"1416","2016-12-22",6.73
"1417","2016-12-23",6.93
"1418","2016-12-27",7.05
"1419","2016-12-28",6.99
"1420","2016-12-29",7.01
"1421","2016-12-30",7.01
"1422","2017-01-03",7.25
"1423","2017-01-04",7.21
"1424","2017-01-05",7.08
"1425","2017-01-06",7.08
"1426","2017-01-09",6.94
"1427","2017-01-10",6.99
"1428","2017-01-11",7.06
"1429","2017-01-12",6.63
"1430","2017-01-13",6.54
"1431","2017-01-17",6.56
"1432","2017-01-18",6.72
"1433","2017-01-19",6.71
"1434","2017-01-20",6.51
"1435","2017-01-23",6.39
"1436","2017-01-24",6.35
"1437","2017-01-25",6.32
"1438","2017-01-26",6.38
"1439","2017-01-27",6.4
"1440","2017-01-30",6.43
"1441","2017-01-31",6.54
"1442","2017-02-01",6.53
"1443","2017-02-02",6.57
"1444","2017-02-03",6.53
"1445","2017-02-06",6.51
"1446","2017-02-07",6.34
"1447","2017-02-08",6.25
"1448","2017-02-09",6.26
"1449","2017-02-10",6.29
"1450","2017-02-13",6.21
"1451","2017-02-14",6.23
"1452","2017-02-15",6.19
"1453","2017-02-16",6.02
"1454","2017-02-17",5.91
"1455","2017-02-21",6.09
"1456","2017-02-22",6.03
"1457","2017-02-23",6.01
"1458","2017-02-24",5.99
"1459","2017-02-27",6.01
"1460","2017-02-28",6.14
"1461","2017-03-01",6.31
"1462","2017-03-02",6.11
"1463","2017-03-03",5.99
"1464","2017-03-06",6.05
"1465","2017-03-07",5.84
"1466","2017-03-08",5.59
"1467","2017-03-09",5.91
"1468","2017-03-10",5.87
"1469","2017-03-13",6.02
"1470","2017-03-14",5.86
"1471","2017-03-15",5.91
"1472","2017-03-16",5.85
"1473","2017-03-17",5.85
"1474","2017-03-20",5.99
"1475","2017-03-21",5.77
"1476","2017-03-22",5.67
"1477","2017-03-23",5.66
"1478","2017-03-24",5.89
"1479","2017-03-27",5.99
"1480","2017-03-28",6.17
"1481","2017-03-29",6.39
"1482","2017-03-30",6.42
"1483","2017-03-31",6.66
"1484","2017-04-03",6.74
"1485","2017-04-04",6.93
"1486","2017-04-05",6.84
"1487","2017-04-06",6.96
"1488","2017-04-07",6.57
"1489","2017-04-10",6.58
"1490","2017-04-11",6.44
"1491","2017-04-12",6.29
"1492","2017-04-13",6.02
"1493","2017-04-17",6.1
"1494","2017-04-18",5.86
"1495","2017-04-19",5.75
"1496","2017-04-20",5.72
"1497","2017-04-21",5.69
"1498","2017-04-24",5.69
"1499","2017-04-25",5.85
"1500","2017-04-26",6.11
"1501","2017-04-27",6.03
"1502","2017-04-28",6.01
"1503","2017-05-01",5.99
"1504","2017-05-02",5.96
"1505","2017-05-03",5.94
"1506","2017-05-04",5.72
"1507","2017-05-05",5.95
"1508","2017-05-08",6.83
"1509","2017-05-09",6.37
"1510","2017-05-10",6.7
"1511","2017-05-11",6.84
"1512","2017-05-12",6.81
"1513","2017-05-15",7.3
"1514","2017-05-16",7.28
"1515","2017-05-17",7.07
"1516","2017-05-18",6.97
"1517","2017-05-19",7.59
"1518","2017-05-22",7.84
"1519","2017-05-23",7.17
"1520","2017-05-24",6.99
"1521","2017-05-25",6.65
"1522","2017-05-26",6.63
"1523","2017-05-30",6.35
"1524","2017-05-31",6
"1525","2017-06-01",6.12
"1526","2017-06-02",6.06
"1527","2017-06-05",6.05
"1528","2017-06-06",6.27
"1529","2017-06-07",6.06
"1530","2017-06-08",6.05
"1531","2017-06-09",6.15
"1532","2017-06-12",6.25
"1533","2017-06-13",6.45
"1534","2017-06-14",6.17
"1535","2017-06-15",5.96
"1536","2017-06-16",6.19
"1537","2017-06-19",5.92
"1538","2017-06-20",5.93
"1539","2017-06-21",5.8
"1540","2017-06-22",5.91
"1541","2017-06-23",6.06
"1542","2017-06-26",6.13
"1543","2017-06-27",6.07
"1544","2017-06-28",6.12
"1545","2017-06-29",6.31
"1546","2017-06-30",6.41
"1547","2017-07-03",6.52
"1548","2017-07-05",6.47
"1549","2017-07-06",6.19
"1550","2017-07-07",6.21
"1551","2017-07-10",6.27
"1552","2017-07-11",6.34
"1553","2017-07-12",6.33
"1554","2017-07-13",6.33
"1555","2017-07-14",6.42
"1556","2017-07-17",6.43
"1557","2017-07-18",6.28
"1558","2017-07-19",6.44
"1559","2017-07-20",6.41
"1560","2017-07-21",6.23
"1561","2017-07-24",6.26
"1562","2017-07-25",6.43
"1563","2017-07-26",6.57
"1564","2017-07-27",6.58
"1565","2017-07-28",6.6
"1566","2017-07-31",6.6
"1567","2017-08-01",6.48
"1568","2017-08-02",6.54
"1569","2017-08-03",6.19
"1570","2017-08-04",6.55
"1571","2017-08-07",6.85
"1572","2017-08-08",7.08
"1573","2017-08-09",7.13
"1574","2017-08-10",6.75
"1575","2017-08-11",6.83
"1576","2017-08-14",6.76
"1577","2017-08-15",6.72
"1578","2017-08-16",6.6
"1579","2017-08-17",6.75
"1580","2017-08-18",6.91
"1581","2017-08-21",6.57
"1582","2017-08-22",6.72
"1583","2017-08-23",7
"1584","2017-08-24",6.93
"1585","2017-08-25",6.92
"1586","2017-08-28",6.86
"1587","2017-08-29",6.81
"1588","2017-08-30",6.89
"1589","2017-08-31",7.04
"1590","2017-09-01",7.17
"1591","2017-09-05",7.27
"1592","2017-09-06",7.27
"1593","2017-09-07",7.38
"1594","2017-09-08",7.08
"1595","2017-09-11",7.12
"1596","2017-09-12",7.23
"1597","2017-09-13",7.34
"1598","2017-09-14",7.31
"1599","2017-09-15",7.34
"1600","2017-09-18",7.56
"1601","2017-09-19",7.61
"1602","2017-09-20",7.78
"1603","2017-09-21",7.86
"1604","2017-09-22",7.86
"1605","2017-09-25",7.97
"1606","2017-09-26",8.09
"1607","2017-09-27",8.13
"1608","2017-09-28",7.99
"1609","2017-09-29",7.96
"1610","2017-10-02",7.89
"1611","2017-10-03",7.7
"1612","2017-10-04",7.5
"1613","2017-10-05",7.7
"1614","2017-10-06",7.61
"1615","2017-10-09",7.56
"1616","2017-10-10",7.51
"1617","2017-10-11",7.64
"1618","2017-10-12",7.69
"1619","2017-10-13",7.63
"1620","2017-10-16",7.53
"1621","2017-10-17",7.61
"1622","2017-10-18",7.5
"1623","2017-10-19",7.53
"1624","2017-10-20",7.51
"1625","2017-10-23",7.44
"1626","2017-10-24",7.57
"1627","2017-10-25",7.62
"1628","2017-10-26",7.68
"1629","2017-10-27",7.77
"1630","2017-10-30",7.84
"1631","2017-10-31",7.68
"1632","2017-11-01",8.02
"1633","2017-11-02",7.93
"1634","2017-11-03",8.1
"1635","2017-11-06",8.47
"1636","2017-11-07",8.53
"1637","2017-11-08",8.29
"1638","2017-11-09",8.31
"1639","2017-11-10",8.37
"1640","2017-11-13",8.26
"1641","2017-11-14",7.87
"1642","2017-11-15",7.84
"1643","2017-11-16",7.78
"1644","2017-11-17",7.91
"1645","2017-11-20",7.91
"1646","2017-11-21",7.89
"1647","2017-11-22",8.01
"1648","2017-11-24",8.11
"1649","2017-11-27",7.87
"1650","2017-11-28",7.91
"1651","2017-11-29",7.82
"1652","2017-11-30",7.98
"1653","2017-12-01",7.99
"1654","2017-12-04",7.74
"1655","2017-12-05",7.7
"1656","2017-12-06",7.5
"1657","2017-12-07",7.55
"1658","2017-12-08",7.71
"1659","2017-12-11",7.84
"1660","2017-12-12",6.75
"1661","2017-12-13",6.61
"1662","2017-12-14",6.67
"1663","2017-12-15",6.75
"1664","2017-12-18",6.85
"1665","2017-12-19",6.84
"1666","2017-12-20",6.94
"1667","2017-12-21",6.99
"1668","2017-12-22",6.89
"1669","2017-12-26",6.96
"1670","2017-12-27",6.86
"1671","2017-12-28",6.93
"1672","2017-12-29",6.85
"1673","2018-01-02",6.98
"1674","2018-01-03",6.98
"1675","2018-01-04",6.99
"1676","2018-01-05",6.93
"1677","2018-01-08",6.79
"1678","2018-01-09",6.64
"1679","2018-01-10",6.83
"1680","2018-01-11",6.86
"1681","2018-01-12",6.98
"1682","2018-01-16",6.86
"1683","2018-01-17",6.98
"1684","2018-01-18",6.79
"1685","2018-01-19",6.9
"1686","2018-01-22",6.99
"1687","2018-01-23",7.07
"1688","2018-01-24",7.64
"1689","2018-01-25",7.45
"1690","2018-01-26",7.47
"1691","2018-01-29",7.18
"1692","2018-01-30",6.94
"1693","2018-01-31",6.91
"1694","2018-02-01",6.96
"1695","2018-02-02",6.66
"1696","2018-02-05",5.74
"1697","2018-02-06",5.86
"1698","2018-02-07",5.48
"1699","2018-02-08",5.37
"1700","2018-02-09",5.51
"1701","2018-02-12",5.34
"1702","2018-02-13",5.3
"1703","2018-02-14",5.71
"1704","2018-02-15",5.9
"1705","2018-02-16",5.73
"1706","2018-02-20",5.71
"1707","2018-02-21",5.6
"1708","2018-02-22",5.64
"1709","2018-02-23",5.72
"1710","2018-02-26",6.09
"1711","2018-02-27",5.79
"1712","2018-02-28",5.39
"1713","2018-03-01",5.55
"1714","2018-03-02",5.59
"1715","2018-03-05",5.6
"1716","2018-03-06",5.61
"1717","2018-03-07",5.56
"1718","2018-03-08",5.66
"1719","2018-03-09",5.9
"1720","2018-03-12",5.88
"1721","2018-03-13",6.07
"1722","2018-03-14",6.07
"1723","2018-03-15",6.06
"1724","2018-03-16",6.31
"1725","2018-03-19",6.06
"1726","2018-03-20",6.18
"1727","2018-03-21",6.33
"1728","2018-03-22",6.13
"1729","2018-03-23",6.25
"1730","2018-03-26",6.36
"1731","2018-03-27",6.13
"1732","2018-03-28",6.09
"1733","2018-03-29",6.3
"1734","2018-04-02",5.95
"1735","2018-04-03",6.02
"1736","2018-04-04",6.04
"1737","2018-04-05",6.25
"1738","2018-04-06",6.16
"1739","2018-04-09",6.17
"1740","2018-04-10",6.24
"1741","2018-04-11",6.48
"1742","2018-04-12",6.47
"1743","2018-04-13",6.67
"1744","2018-04-16",6.63
"1745","2018-04-17",6.67
"1746","2018-04-18",6.76
"1747","2018-04-19",6.77
"1748","2018-04-20",6.9
"1749","2018-04-23",6.88
"1750","2018-04-24",6.71
"1751","2018-04-25",6.84
"1752","2018-04-26",7.15
"1753","2018-04-27",6.92
"1754","2018-04-30",7.04
"1755","2018-05-01",7
"1756","2018-05-02",7.08
"1757","2018-05-03",7
"1758","2018-05-04",6.89
"1759","2018-05-07",7.24
"1760","2018-05-08",7.09
"1761","2018-05-09",7.04
"1762","2018-05-10",7.05
"1763","2018-05-11",6.99
"1764","2018-05-14",7.2
"1765","2018-05-15",7.28
"1766","2018-05-16",7.41
"1767","2018-05-17",7.52
"1768","2018-05-18",7.83
"1769","2018-05-21",7.64
"1770","2018-05-22",7.51
"1771","2018-05-23",7.43
"1772","2018-05-24",7.43
"1773","2018-05-25",7.1
"1774","2018-05-29",7.43
"1775","2018-05-30",7.79
"1776","2018-05-31",7.77
"1777","2018-06-01",7.95
"1778","2018-06-04",7.83
"1779","2018-06-05",7.82
"1780","2018-06-06",7.85
"1781","2018-06-07",8
"1782","2018-06-08",7.95
"1783","2018-06-11",8.11
"1784","2018-06-12",8.15
"1785","2018-06-13",8.18
"1786","2018-06-14",8.05
"1787","2018-06-15",7.75
"1788","2018-06-18",8.16
"1789","2018-06-19",8.17
"1790","2018-06-20",8.13
"1791","2018-06-21",7.81
"1792","2018-06-22",8.45
"1793","2018-06-25",8.08
"1794","2018-06-26",7.87
"1795","2018-06-27",7.99
"1796","2018-06-28",8.26
"1797","2018-06-29",8.27
"1798","2018-07-02",7.86
"1799","2018-07-03",8.03
"1800","2018-07-05",8.2
"1801","2018-07-06",8.67
"1802","2018-07-09",8.9
"1803","2018-07-10",8.77
"1804","2018-07-11",8.61
"1805","2018-07-12",8.53
"1806","2018-07-13",8.45
"1807","2018-07-16",8.2
"1808","2018-07-17",8.17
"1809","2018-07-18",8.16
"1810","2018-07-19",8.14
"1811","2018-07-20",7.94
"1812","2018-07-23",7.78
"1813","2018-07-24",7.76
"1814","2018-07-25",7.92
"1815","2018-07-26",7.77
"1816","2018-07-27",7.62
"1817","2018-07-30",7.69
"1818","2018-07-31",7.58
"1819","2018-08-01",7.68
"1820","2018-08-02",7.68
"1821","2018-08-03",7.64
"1822","2018-08-06",7.62
"1823","2018-08-07",8.04
"1824","2018-08-08",8.08
"1825","2018-08-09",7.99
"1826","2018-08-10",8.46
"1827","2018-08-13",8.36
"1828","2018-08-14",8.41
"1829","2018-08-15",7.68
"1830","2018-08-16",7.77
"1831","2018-08-17",7.88
"1832","2018-08-20",8.08
"1833","2018-08-21",8.28
"1834","2018-08-22",8.45
"1835","2018-08-23",8.44
"1836","2018-08-24",8.61
"1837","2018-08-27",8.7
"1838","2018-08-28",8.79
"1839","2018-08-29",8.91
"1840","2018-08-30",9.13
"1841","2018-08-31",9.04
"1842","2018-09-04",8.9
"1843","2018-09-05",8.69
"1844","2018-09-06",8.39
"1845","2018-09-07",8.37
"1846","2018-09-10",8.29
"1847","2018-09-11",8.57
"1848","2018-09-12",8.71
"1849","2018-09-13",8.8
"1850","2018-09-14",9.06
"1851","2018-09-17",9
"1852","2018-09-18",9.31
"1853","2018-09-19",9.36
"1854","2018-09-20",9.45
"1855","2018-09-21",9.51
"1856","2018-09-24",9.48
"1857","2018-09-25",9.65
"1858","2018-09-26",9.32
"1859","2018-09-27",9.31
"1860","2018-09-28",9.35
"1861","2018-10-01",9.6
"1862","2018-10-02",9.55
"1863","2018-10-03",9.71
"1864","2018-10-04",9.25
"1865","2018-10-05",9.21
"1866","2018-10-08",9.2
"1867","2018-10-09",9.24
"1868","2018-10-10",8.53
"1869","2018-10-11",8.28
"1870","2018-10-12",8.24
"1871","2018-10-15",8.18
"1872","2018-10-16",8.32
"1873","2018-10-17",8.12
"1874","2018-10-18",7.77
"1875","2018-10-19",7.69
"1876","2018-10-22",7.53
"1877","2018-10-23",6.92
"1878","2018-10-24",6.45
"1879","2018-10-25",6.57
"1880","2018-10-26",6.51
"1881","2018-10-29",6.12
"1882","2018-10-30",6.37
"1883","2018-10-31",6.49
"1884","2018-11-01",6.76
"1885","2018-11-02",6.5
"1886","2018-11-05",6.29
"1887","2018-11-06",5.93
"1888","2018-11-07",6.12
"1889","2018-11-08",5.91
"1890","2018-11-09",6.04
"1891","2018-11-12",5.59
"1892","2018-11-13",5.35
"1893","2018-11-14",5.67
"1894","2018-11-15",5.67
"1895","2018-11-16",5.55
"1896","2018-11-19",5.78
"1897","2018-11-20",5.27
"1898","2018-11-21",5.84
"1899","2018-11-23",5.68
"1900","2018-11-26",5.77
"1901","2018-11-27",5.65
"1902","2018-11-28",5.57
"1903","2018-11-29",5.52
"1904","2018-11-30",5.38
"1905","2018-12-03",5.82
"1906","2018-12-04",5.24
"1907","2018-12-06",5.17
"1908","2018-12-07",5.04
"1909","2018-12-10",4.73
"1910","2018-12-11",4.67
"1911","2018-12-12",4.65
"1912","2018-12-13",4.5
"1913","2018-12-14",4.28
"1914","2018-12-17",4.16
"1915","2018-12-18",3.83
"1916","2018-12-19",3.77
"1917","2018-12-20",3.72
"1918","2018-12-21",3.89
"1919","2018-12-24",3.65
"1920","2018-12-26",4.12
"1921","2018-12-27",4.15
"1922","2018-12-28",3.98
"1923","2018-12-31",4.07
"1924","2019-01-02",4.12
"1925","2019-01-03",4.22
"1926","2019-01-04",4.6
"1927","2019-01-07",4.7
"1928","2019-01-08",4.63
"1929","2019-01-09",4.95
"1930","2019-01-10",5.11
"1931","2019-01-11",5.22
"1932","2019-01-14",4.92
"1933","2019-01-15",5.15
"1934","2019-01-16",5.1
