"","date","OFS"
"1002","2016-10-31",13.15
"1003","2016-11-01",13.32
"1004","2016-11-02",13.35
"1005","2016-11-03",13.09
"1006","2016-11-04",13.05
"1007","2016-11-07",12.55
"1008","2016-11-08",12.51
"1009","2016-11-09",12.51
"1010","2016-11-10",12.62
"1011","2016-11-11",12.57
"1012","2016-11-14",12.72
"1013","2016-11-15",13.08
"1014","2016-11-16",13.57
"1015","2016-11-17",13.8
"1016","2016-11-18",13.53
"1017","2016-11-21",13.27
"1018","2016-11-22",12.84
"1019","2016-11-23",13.04
"1020","2016-11-25",12.93
"1021","2016-11-28",12.78
"1022","2016-11-29",12.73
"1023","2016-11-30",12.81
"1024","2016-12-01",12.71
"1025","2016-12-02",12.8
"1026","2016-12-05",12.85
"1027","2016-12-06",12.9
"1028","2016-12-07",13.2
"1029","2016-12-08",13.24
"1030","2016-12-09",13.23
"1031","2016-12-12",13.25
"1032","2016-12-13",13.39
"1033","2016-12-14",13.18
"1034","2016-12-15",13.06
"1035","2016-12-16",13.05
"1036","2016-12-19",13.12
"1037","2016-12-20",13.47
"1038","2016-12-21",13.61
"1039","2016-12-22",13.59
"1040","2016-12-23",13.63
"1041","2016-12-27",13.76
"1042","2016-12-28",13.51
"1043","2016-12-29",13.54
"1044","2016-12-30",13.76
"1045","2017-01-03",14
"1046","2017-01-04",14.25
"1047","2017-01-05",14.05
"1048","2017-01-06",13.98
"1049","2017-01-09",13.94
"1050","2017-01-10",13.97
"1051","2017-01-11",14.02
"1052","2017-01-12",14.18
"1053","2017-01-13",14.29
"1054","2017-01-17",14.44
"1055","2017-01-18",14.48
"1056","2017-01-19",14.42
"1057","2017-01-20",14.37
"1058","2017-01-23",14.39
"1059","2017-01-24",14.48
"1060","2017-01-25",14.39
"1061","2017-01-26",14.48
"1062","2017-01-27",14.5
"1063","2017-01-30",14.44
"1064","2017-01-31",14.32
"1065","2017-02-01",14.42
"1066","2017-02-02",14.27
"1067","2017-02-03",14.35
"1068","2017-02-06",14.49
"1069","2017-02-07",14.45
"1070","2017-02-08",14.39
"1071","2017-02-09",14.33
"1072","2017-02-10",14.32
"1073","2017-02-13",14.39
"1074","2017-02-14",14.5
"1075","2017-02-15",14.5
"1076","2017-02-16",14.48
"1077","2017-02-17",14.5
"1078","2017-02-21",14.5
"1079","2017-02-22",14.49
"1080","2017-02-23",14.5
"1081","2017-02-24",14.56
"1082","2017-02-27",14.7
"1083","2017-02-28",14.63
"1084","2017-03-01",14.69
"1085","2017-03-02",14.69
"1086","2017-03-03",14.75
"1087","2017-03-06",14.62
"1088","2017-03-07",14.63
"1089","2017-03-08",14.94
"1090","2017-03-09",14.75
"1091","2017-03-10",14.95
"1092","2017-03-13",14.9
"1093","2017-03-14",14.9
"1094","2017-03-15",14.99
"1095","2017-03-16",14.94
"1096","2017-03-17",14.62
"1097","2017-03-20",14.73
"1098","2017-03-21",14.86
"1099","2017-03-22",14.75
"1100","2017-03-23",14.95
"1101","2017-03-24",15.1
"1102","2017-03-27",15.06
"1103","2017-03-28",15.22
"1104","2017-03-29",14.98
"1105","2017-03-30",14.02
"1106","2017-03-31",14.19
"1107","2017-04-03",14.4
"1108","2017-04-04",14.23
"1109","2017-04-05",14.17
"1110","2017-04-06",14.58
"1111","2017-04-07",14.37
"1112","2017-04-10",14.19
"1113","2017-04-11",14.3
"1114","2017-04-12",14.35
"1115","2017-04-13",14.19
"1116","2017-04-17",14.27
"1117","2017-04-18",14.37
"1118","2017-04-19",14.42
"1119","2017-04-20",14.29
"1120","2017-04-21",14.41
"1121","2017-04-24",14.43
"1122","2017-04-25",14.35
"1123","2017-04-26",14.45
"1124","2017-04-27",14.44
"1125","2017-04-28",14.46
"1126","2017-05-01",14.46
"1127","2017-05-02",14.44
"1128","2017-05-03",14.41
"1129","2017-05-04",13.63
"1130","2017-05-05",14.35
"1131","2017-05-08",14.24
"1132","2017-05-09",14.36
"1133","2017-05-10",14.25
"1134","2017-05-11",14.31
"1135","2017-05-12",14.23
"1136","2017-05-15",14.26
"1137","2017-05-16",14.16
"1138","2017-05-17",14.16
"1139","2017-05-18",14.2
"1140","2017-05-19",14.13
"1141","2017-05-22",14.13
"1142","2017-05-23",14.23
"1143","2017-05-24",14.14
"1144","2017-05-25",14.07
"1145","2017-05-26",14.12
"1146","2017-05-30",14.25
"1147","2017-05-31",14.07
"1148","2017-06-01",14.21
"1149","2017-06-02",14.18
"1150","2017-06-05",14.2
"1151","2017-06-06",14.17
"1152","2017-06-07",14.19
"1153","2017-06-08",14.21
"1154","2017-06-09",14.17
"1155","2017-06-12",14.16
"1156","2017-06-13",14.2
"1157","2017-06-14",13.95
"1158","2017-06-15",13.89
"1159","2017-06-16",14.07
"1160","2017-06-19",14.08
"1161","2017-06-20",13.97
"1162","2017-06-21",14.03
"1163","2017-06-22",14.07
"1164","2017-06-23",13.97
"1165","2017-06-26",14.16
"1166","2017-06-27",14.15
"1167","2017-06-28",14.16
"1168","2017-06-29",14.19
"1169","2017-06-30",14.31
"1170","2017-07-03",14.07
"1171","2017-07-05",13.95
"1172","2017-07-06",14.03
"1173","2017-07-07",14.12
"1174","2017-07-10",14.2
"1175","2017-07-11",14.24
"1176","2017-07-12",14.22
"1177","2017-07-13",14.2
"1178","2017-07-14",14.1
"1179","2017-07-17",14.14
"1180","2017-07-18",14.2
"1181","2017-07-19",14.24
"1182","2017-07-20",14.22
"1183","2017-07-21",14.14
"1184","2017-07-24",14.25
"1185","2017-07-25",14.2
"1186","2017-07-26",14.21
"1187","2017-07-27",14.16
"1188","2017-07-28",14.18
"1189","2017-07-31",14.09
"1190","2017-08-01",14.22
"1191","2017-08-02",14.27
"1192","2017-08-03",14.23
"1193","2017-08-04",13.66
"1194","2017-08-07",13.4
"1195","2017-08-08",13.3
"1196","2017-08-09",13.24
"1197","2017-08-10",13.11
"1198","2017-08-11",12.9
"1199","2017-08-14",13.32
"1200","2017-08-15",13.26
"1201","2017-08-16",13.39
"1202","2017-08-17",13.59
"1203","2017-08-18",13.33
"1204","2017-08-21",12.96
"1205","2017-08-22",13.03
"1206","2017-08-23",13
"1207","2017-08-24",13
"1208","2017-08-25",12.95
"1209","2017-08-28",12.87
"1210","2017-08-29",13.08
"1211","2017-08-30",13.02
"1212","2017-08-31",12.99
"1213","2017-09-01",13.09
"1214","2017-09-05",12.93
"1215","2017-09-06",13.09
"1216","2017-09-07",12.94
"1217","2017-09-08",13.1
"1218","2017-09-11",13.16
"1219","2017-09-12",13.41
"1220","2017-09-13",13.49
"1221","2017-09-14",13.13
"1222","2017-09-15",13.16
"1223","2017-09-18",13.01
"1224","2017-09-19",13.04
"1225","2017-09-20",13.02
"1226","2017-09-21",13
"1227","2017-09-22",13.01
"1228","2017-09-25",12.98
"1229","2017-09-26",13
"1230","2017-09-27",13.02
"1231","2017-09-28",13.06
"1232","2017-09-29",13.17
"1233","2017-10-02",13.1
"1234","2017-10-03",13.04
"1235","2017-10-04",13.08
"1236","2017-10-05",13.12
"1237","2017-10-06",13.1
"1238","2017-10-09",13.12
"1239","2017-10-10",13.15
"1240","2017-10-11",13.09
"1241","2017-10-12",13.16
"1242","2017-10-13",13.18
"1243","2017-10-16",13.06
"1244","2017-10-17",13.12
"1245","2017-10-18",13.07
"1246","2017-10-19",13.11
"1247","2017-10-20",13.16
"1248","2017-10-23",13.05
"1249","2017-10-24",13.12
"1250","2017-10-25",12.98
"1251","2017-10-26",12.93
"1252","2017-10-27",12.99
"1253","2017-10-30",12.93
"1254","2017-10-31",13.01
"1255","2017-11-01",12.9
"1256","2017-11-02",12.71
"1257","2017-11-03",12.76
"1258","2017-11-06",12.6
"1259","2017-11-07",12.43
"1260","2017-11-08",12.33
"1261","2017-11-09",12.27
"1262","2017-11-10",12.1
"1263","2017-11-13",12.02
"1264","2017-11-14",11.96
"1265","2017-11-15",11.85
"1266","2017-11-16",11.88
"1267","2017-11-17",12.03
"1268","2017-11-20",12.18
"1269","2017-11-21",12.19
"1270","2017-11-22",12.1
"1271","2017-11-24",12.32
"1272","2017-11-27",12.19
"1273","2017-11-28",12.11
"1274","2017-11-29",12.29
"1275","2017-11-30",12.16
"1276","2017-12-01",12.25
"1277","2017-12-04",12.32
"1278","2017-12-05",12.29
"1279","2017-12-06",12.35
"1280","2017-12-07",12.2
"1281","2017-12-08",12.15
"1282","2017-12-11",12.3
"1283","2017-12-12",12.46
"1284","2017-12-13",12.58
"1285","2017-12-14",12.11
"1286","2017-12-15",11.98
"1287","2017-12-18",12.02
"1288","2017-12-19",11.97
"1289","2017-12-20",11.87
"1290","2017-12-21",11.99
"1291","2017-12-22",12.06
"1292","2017-12-26",12.02
"1293","2017-12-27",12.04
"1294","2017-12-28",11.91
"1295","2017-12-29",11.9
"1296","2018-01-02",11.98
"1297","2018-01-03",12.16
"1298","2018-01-04",12.06
"1299","2018-01-05",11.99
"1300","2018-01-08",11.96
"1301","2018-01-09",11.97
"1302","2018-01-10",12.03
"1303","2018-01-11",12.14
"1304","2018-01-12",12.06
"1305","2018-01-16",12.02
"1306","2018-01-17",11.98
"1307","2018-01-18",11.97
"1308","2018-01-19",11.91
"1309","2018-01-22",11.9
"1310","2018-01-23",11.88
"1311","2018-01-24",11.76
"1312","2018-01-25",11.87
"1313","2018-01-26",11.7
"1314","2018-01-29",11.55
"1315","2018-01-30",11.82
"1316","2018-01-31",11.84
"1317","2018-02-01",11.69
"1318","2018-02-02",11.45
"1319","2018-02-05",11.06
"1320","2018-02-06",11.08
"1321","2018-02-07",11.45
"1322","2018-02-08",11.27
"1323","2018-02-09",11.19
"1324","2018-02-12",11.46
"1325","2018-02-13",11.51
"1326","2018-02-14",11.43
"1327","2018-02-15",11.47
"1328","2018-02-16",11.4
"1329","2018-02-20",11.35
"1330","2018-02-21",11.41
"1331","2018-02-22",11.41
"1332","2018-02-23",11.59
"1333","2018-02-26",11.56
"1334","2018-02-27",11.42
"1335","2018-02-28",11.35
"1336","2018-03-01",11.25
"1337","2018-03-02",11.34
"1338","2018-03-05",11.51
"1339","2018-03-06",11.8
"1340","2018-03-07",11.81
"1341","2018-03-08",11.71
"1342","2018-03-09",11.84
"1343","2018-03-12",12.04
"1344","2018-03-13",12.07
"1345","2018-03-14",12.05
"1346","2018-03-15",12.06
"1347","2018-03-16",12.17
"1348","2018-03-19",12.26
"1349","2018-03-20",12.5
"1350","2018-03-21",11.48
"1351","2018-03-22",11.65
"1352","2018-03-23",11.35
"1353","2018-03-26",11.18
"1354","2018-03-27",11.19
"1355","2018-03-28",10.98
"1356","2018-03-29",11.22
"1357","2018-04-02",11.11
"1358","2018-04-03",10.95
"1359","2018-04-04",11
"1360","2018-04-05",11.02
"1361","2018-04-06",10.97
"1362","2018-04-09",10.97
"1363","2018-04-10",10.87
"1364","2018-04-11",10.97
"1365","2018-04-12",10.84
"1366","2018-04-13",10.72
"1367","2018-04-16",10.72
"1368","2018-04-17",10.81
"1369","2018-04-18",10.87
"1370","2018-04-19",10.82
"1371","2018-04-20",10.84
"1372","2018-04-23",10.75
"1373","2018-04-24",10.77
"1374","2018-04-25",10.67
"1375","2018-04-26",10.68
"1376","2018-04-27",10.69
"1377","2018-04-30",10.68
"1378","2018-05-01",10.65
"1379","2018-05-02",10.7
"1380","2018-05-03",10.65
"1381","2018-05-04",10.8
"1382","2018-05-07",10.79
"1383","2018-05-08",10.75
"1384","2018-05-09",10.86
"1385","2018-05-10",10.98
"1386","2018-05-11",11.16
"1387","2018-05-14",11.17
"1388","2018-05-15",10.92
"1389","2018-05-16",10.94
"1390","2018-05-17",10.95
"1391","2018-05-18",10.97
"1392","2018-05-21",11.16
"1393","2018-05-22",11.09
"1394","2018-05-23",11.04
"1395","2018-05-24",11.31
"1396","2018-05-25",11.21
"1397","2018-05-29",11.12
"1398","2018-05-30",11.16
"1399","2018-05-31",11.19
"1400","2018-06-01",11.18
"1401","2018-06-04",11.34
"1402","2018-06-05",11.47
"1403","2018-06-06",11.57
"1404","2018-06-07",11.61
"1405","2018-06-08",11.93
"1406","2018-06-11",11.94
"1407","2018-06-12",11.94
"1408","2018-06-13",11.97
"1409","2018-06-14",12.13
"1410","2018-06-15",12.02
"1411","2018-06-18",12.08
"1412","2018-06-19",12.13
"1413","2018-06-20",12.2
"1414","2018-06-21",12.01
"1415","2018-06-22",11.56
"1416","2018-06-25",11.32
"1417","2018-06-26",11.37
"1418","2018-06-27",11.42
"1419","2018-06-28",11.44
"1420","2018-06-29",11.46
"1421","2018-07-02",11.69
"1422","2018-07-03",11.66
"1423","2018-07-05",11.6
"1424","2018-07-06",11.56
"1425","2018-07-09",11.59
"1426","2018-07-10",11.59
"1427","2018-07-11",11.54
"1428","2018-07-12",11.55
"1429","2018-07-13",11.55
"1430","2018-07-16",11.62
"1431","2018-07-17",11.66
"1432","2018-07-18",11.63
"1433","2018-07-19",11.59
"1434","2018-07-20",11.58
"1435","2018-07-23",11.63
"1436","2018-07-24",11.67
"1437","2018-07-25",11.52
"1438","2018-07-26",11.52
"1439","2018-07-27",11.53
"1440","2018-07-30",11.48
"1441","2018-07-31",11.57
"1442","2018-08-01",11.54
"1443","2018-08-02",11.59
"1444","2018-08-03",11.71
"1445","2018-08-06",11.73
"1446","2018-08-07",11.76
"1447","2018-08-08",11.84
"1448","2018-08-09",11.83
"1449","2018-08-10",11.83
"1450","2018-08-13",11.8
"1451","2018-08-14",11.86
"1452","2018-08-15",11.95
"1453","2018-08-16",11.95
"1454","2018-08-17",12.05
"1455","2018-08-20",12.23
"1456","2018-08-21",12.31
"1457","2018-08-22",12.29
"1458","2018-08-23",12.28
"1459","2018-08-24",12.37
"1460","2018-08-27",12.32
"1461","2018-08-28",12.02
"1462","2018-08-29",12.11
"1463","2018-08-30",12.3
"1464","2018-08-31",12.33
"1465","2018-09-04",12.39
"1466","2018-09-05",12.4
"1467","2018-09-06",12.45
"1468","2018-09-07",12.54
"1469","2018-09-10",12.7
"1470","2018-09-11",12.67
"1471","2018-09-12",12.7
"1472","2018-09-13",12.62
"1473","2018-09-14",12.39
"1474","2018-09-17",12.45
"1475","2018-09-18",12.29
"1476","2018-09-19",12.16
"1477","2018-09-20",12.33
"1478","2018-09-21",12
"1479","2018-09-24",12.29
"1480","2018-09-25",12.1
"1481","2018-09-26",12.25
"1482","2018-09-27",12.1
"1483","2018-09-28",11.9
"1484","2018-10-01",11.87
"1485","2018-10-02",11.78
"1486","2018-10-03",11.74
"1487","2018-10-04",11.95
"1488","2018-10-05",11.72
"1489","2018-10-08",11.45
"1490","2018-10-09",11.8
"1491","2018-10-10",11.51
"1492","2018-10-11",11.47
"1493","2018-10-12",11.29
"1494","2018-10-15",11.26
"1495","2018-10-16",11.47
"1496","2018-10-17",11.34
"1497","2018-10-18",11.56
"1498","2018-10-19",11.26
"1499","2018-10-22",11.24
"1500","2018-10-23",11.2
"1501","2018-10-24",11
"1502","2018-10-25",11.07
"1503","2018-10-26",11
"1504","2018-10-29",10.92
"1505","2018-10-30",10.72
"1506","2018-10-31",10.8
"1507","2018-11-01",10.98
"1508","2018-11-02",11.14
"1509","2018-11-05",11.44
"1510","2018-11-06",11.53
"1511","2018-11-07",11.36
"1512","2018-11-08",11.29
"1513","2018-11-09",11.29
"1514","2018-11-12",11.37
"1515","2018-11-13",11.38
"1516","2018-11-14",11.31
"1517","2018-11-15",11.3
"1518","2018-11-16",11.3
"1519","2018-11-19",11.3
"1520","2018-11-20",11.11
"1521","2018-11-21",11.05
"1522","2018-11-23",11.2
"1523","2018-11-26",11.24
"1524","2018-11-27",11.34
"1525","2018-11-28",11.4
"1526","2018-11-29",11.44
"1527","2018-11-30",11.33
"1528","2018-12-03",11.31
"1529","2018-12-04",11.2
"1530","2018-12-06",11.34
"1531","2018-12-07",11.24
"1532","2018-12-10",11.23
"1533","2018-12-11",11.35
"1534","2018-12-12",11.35
"1535","2018-12-13",11.38
"1536","2018-12-14",10.95
"1537","2018-12-17",10.06
"1538","2018-12-18",9.89
"1539","2018-12-19",10.48
"1540","2018-12-20",9.95
"1541","2018-12-21",9.93
"1542","2018-12-24",9.97
"1543","2018-12-26",10.04
"1544","2018-12-27",10.3
"1545","2018-12-28",10.47
"1546","2018-12-31",10.6
"1547","2019-01-02",10.77
"1548","2019-01-03",10.9
"1549","2019-01-04",10.8
"1550","2019-01-07",10.86
"1551","2019-01-08",11.26
"1552","2019-01-09",11
"1553","2019-01-10",10.95
"1554","2019-01-11",10.99
"1555","2019-01-14",11
"1556","2019-01-15",11.04
"1557","2019-01-16",11.15
"1558","2019-01-17",11.06
"1559","2019-01-18",11.1
"1560","2019-01-22",11.1
"1561","2019-01-23",11.12
"1562","2019-01-24",11.29
"1563","2019-01-25",11.26
"1564","2019-01-28",11.23
"1565","2019-01-29",11.22
"1566","2019-01-30",11.26
"1567","2019-01-31",11.24
"1568","2019-02-01",11.31
"1569","2019-02-04",11.57
"1570","2019-02-05",11.73
"1571","2019-02-06",11.61
"1572","2019-02-07",11.62
"1573","2019-02-08",11.27
"1574","2019-02-11",11.33
"1575","2019-02-12",11.42
"1576","2019-02-13",11.54
"1577","2019-02-14",11.59
"1578","2019-02-15",11.54
"1579","2019-02-19",11.66
"1580","2019-02-20",11.62
"1581","2019-02-21",11.79
"1582","2019-02-22",12.24
"1583","2019-02-25",12.14
"1584","2019-02-26",12.16
"1585","2019-02-27",12
"1586","2019-02-28",11.99
"1587","2019-03-01",12.1
"1588","2019-03-04",12.05
"1589","2019-03-05",11.98
"1590","2019-03-06",11.9
"1591","2019-03-07",12
"1592","2019-03-08",12.04
"1593","2019-03-11",12.08
"1594","2019-03-12",12.11
"1595","2019-03-13",12.09
"1596","2019-03-14",12.03
"1597","2019-03-15",12.1
"1598","2019-03-18",12.33
"1599","2019-03-19",12.39
"1600","2019-03-20",12.52
"1601","2019-03-21",12.01
"1602","2019-03-22",11.93
"1603","2019-03-25",11.69
"1604","2019-03-26",11.85
"1605","2019-03-27",11.85
"1606","2019-03-28",11.81
"1607","2019-03-29",11.75
"1608","2019-04-01",11.9
"1609","2019-04-02",11.98
"1610","2019-04-03",11.85
"1611","2019-04-04",11.99
"1612","2019-04-05",12
"1613","2019-04-08",12.09
"1614","2019-04-09",12.08
"1615","2019-04-10",12.08
"1616","2019-04-11",12.25
"1617","2019-04-12",12.26
"1618","2019-04-15",12.29
"1619","2019-04-16",12.23
"1620","2019-04-17",12.21
"1621","2019-04-18",12.12
"1622","2019-04-22",12.16
"1623","2019-04-23",12.28
"1624","2019-04-24",12.43
"1625","2019-04-25",12.45
"1626","2019-04-26",12.51
"1627","2019-04-29",12.47
"1628","2019-04-30",12.47
"1629","2019-05-01",12.5
"1630","2019-05-02",12.64
"1631","2019-05-03",12.57
"1632","2019-05-06",12.4
"1633","2019-05-07",12.24
"1634","2019-05-08",12.13
"1635","2019-05-09",12.27
"1636","2019-05-10",12.33
"1637","2019-05-13",12.44
"1638","2019-05-14",12.3
"1639","2019-05-15",12.33
"1640","2019-05-16",12.3
"1641","2019-05-17",12.32
"1642","2019-05-20",12.23
"1643","2019-05-21",12.34
"1644","2019-05-22",12.34
"1645","2019-05-23",12.32
"1646","2019-05-24",12.33
"1647","2019-05-28",12.35
"1648","2019-05-29",12.36
"1649","2019-05-30",12.2
"1650","2019-05-31",12.01
"1651","2019-06-03",12.19
"1652","2019-06-04",12.27
"1653","2019-06-05",12.18
"1654","2019-06-06",12.29
"1655","2019-06-07",12.28
"1656","2019-06-10",12.53
"1657","2019-06-11",12.49
"1658","2019-06-12",12.5
"1659","2019-06-13",12.47
"1660","2019-06-14",12.49
"1661","2019-06-17",12.59
"1662","2019-06-18",12.72
"1663","2019-06-19",12.8
"1664","2019-06-20",12.4
"1665","2019-06-21",12.4
"1666","2019-06-24",12.35
"1667","2019-06-25",11.87
"1668","2019-06-26",12
"1669","2019-06-27",12
"1670","2019-06-28",12
"1671","2019-07-01",12.27
"1672","2019-07-02",12.03
"1673","2019-07-03",12.2
"1674","2019-07-05",12.26
"1675","2019-07-08",12.23
"1676","2019-07-09",12.14
"1677","2019-07-10",12.16
"1678","2019-07-11",12.09
"1679","2019-07-12",11.99
"1680","2019-07-15",11.88
"1681","2019-07-16",11.8
"1682","2019-07-17",11.53
"1683","2019-07-18",11.56
"1684","2019-07-19",11.26
"1685","2019-07-22",11.09
"1686","2019-07-23",11.03
"1687","2019-07-24",11.1
"1688","2019-07-25",11.11
"1689","2019-07-26",11.14
"1690","2019-07-29",11.12
"1691","2019-07-30",11.31
"1692","2019-07-31",11.03
"1693","2019-08-01",10.98
"1694","2019-08-02",11.19
"1695","2019-08-05",11.12
"1696","2019-08-06",11.28
"1697","2019-08-07",11.19
"1698","2019-08-08",11.26
"1699","2019-08-09",11.34
"1700","2019-08-12",11.21
"1701","2019-08-13",11.28
"1702","2019-08-14",11.05
"1703","2019-08-15",11.13
"1704","2019-08-16",11.25
"1705","2019-08-19",11.2
"1706","2019-08-20",11.46
"1707","2019-08-21",11.3
"1708","2019-08-22",11.45
"1709","2019-08-23",11.28
"1710","2019-08-26",11.2
"1711","2019-08-27",11.18
"1712","2019-08-28",11.03
"1713","2019-08-29",11.09
"1714","2019-08-30",11.45
"1715","2019-09-03",11.68
"1716","2019-09-04",11.41
"1717","2019-09-05",11.22
"1718","2019-09-06",11.32
"1719","2019-09-09",11.44
"1720","2019-09-10",11.47
"1721","2019-09-11",11.54
"1722","2019-09-12",11.62
"1723","2019-09-13",11.67
"1724","2019-09-16",11.89
"1725","2019-09-17",11.9
"1726","2019-09-18",12
"1727","2019-09-19",12.06
"1728","2019-09-20",11.58
"1729","2019-09-23",11.54
"1730","2019-09-24",11.48
"1731","2019-09-25",11.5
"1732","2019-09-26",11.64
"1733","2019-09-27",11.7
"1734","2019-09-30",11.61
"1735","2019-10-01",11.62
"1736","2019-10-02",11.74
"1737","2019-10-03",11.65
"1738","2019-10-04",11.63
"1739","2019-10-07",11.69
"1740","2019-10-08",11.65
"1741","2019-10-09",11.64
"1742","2019-10-10",11.7
"1743","2019-10-11",11.8
"1744","2019-10-14",11.66
"1745","2019-10-15",11.7
"1746","2019-10-16",11.75
"1747","2019-10-17",11.73
"1748","2019-10-18",11.76
"1749","2019-10-21",11.74
"1750","2019-10-22",11.75
"1751","2019-10-23",11.75
"1752","2019-10-24",11.77
"1753","2019-10-25",11.76
"1754","2019-10-28",11.76
"1755","2019-10-29",11.75
"1756","2019-10-30",11.8
"1757","2019-10-31",11.91
"1758","2019-11-01",11.85
"1759","2019-11-04",11.85
"1760","2019-11-05",11.9
"1761","2019-11-06",11.98
"1762","2019-11-07",12
"1763","2019-11-08",12.01
"1764","2019-11-11",11.92
"1765","2019-11-12",11.92
"1766","2019-11-13",11.92
"1767","2019-11-14",11.94
"1768","2019-11-15",11.95
"1769","2019-11-18",12
"1770","2019-11-19",12
"1771","2019-11-20",11.93
"1772","2019-11-21",11.65
"1773","2019-11-22",11.56
"1774","2019-11-25",11.28
"1775","2019-11-26",11.1
"1776","2019-11-27",11.2
"1777","2019-11-29",11.26
"1778","2019-12-02",11.24
"1779","2019-12-03",11.31
"1780","2019-12-04",11.28
"1781","2019-12-05",11.33
"1782","2019-12-06",11.34
"1783","2019-12-09",11.22
"1784","2019-12-10",11.21
"1785","2019-12-11",11.02
"1786","2019-12-12",10.99
"1787","2019-12-13",11.04
"1788","2019-12-16",11.04
"1789","2019-12-17",11.17
"1790","2019-12-18",11.41
"1791","2019-12-19",11.54
"1792","2019-12-20",11.64
"1793","2019-12-23",11.17
"1794","2019-12-24",11.17
"1795","2019-12-26",11.16
"1796","2019-12-27",11.31
"1797","2019-12-30",11.24
"1798","2019-12-31",11.17
"1799","2020-01-02",11
"1800","2020-01-03",11.13
"1801","2020-01-06",11.11
"1802","2020-01-07",11.09
"1803","2020-01-08",11.12
"1804","2020-01-09",11.05
"1805","2020-01-10",11.1
"1806","2020-01-13",11.07
"1807","2020-01-14",11.15
"1808","2020-01-15",11.39
"1809","2020-01-16",11.3
"1810","2020-01-17",11.5
"1811","2020-01-21",11.47
"1812","2020-01-22",11.48
"1813","2020-01-23",11.5
"1814","2020-01-24",11.44
"1815","2020-01-27",11.25
"1816","2020-01-28",11.3
"1817","2020-01-29",11.4
"1818","2020-01-30",11.42
"1819","2020-01-31",11.43
"1820","2020-02-03",11.49
"1821","2020-02-04",11.55
"1822","2020-02-05",11.47
"1823","2020-02-06",11.56
"1824","2020-02-07",11.54
"1825","2020-02-10",11.53
"1826","2020-02-11",11.55
"1827","2020-02-12",11.6
"1828","2020-02-13",11.6
"1829","2020-02-14",11.73
"1830","2020-02-18",11.97
"1831","2020-02-19",11.92
"1832","2020-02-20",11.95
"1833","2020-02-21",11.6
"1834","2020-02-24",11.18
"1835","2020-02-25",10.3
"1836","2020-02-26",10.78
"1837","2020-02-27",10.16
"1838","2020-02-28",10.15
"1839","2020-03-02",10.6
"1840","2020-03-03",10.22
"1841","2020-03-04",10.65
"1842","2020-03-05",10.3
"1843","2020-03-06",10.04
"1844","2020-03-09",9.6
"1845","2020-03-10",9.65
"1846","2020-03-11",8.62
"1847","2020-03-12",6.32
"1848","2020-03-13",7.77
"1849","2020-03-16",6.08
"1850","2020-03-17",5.5
"1851","2020-03-18",3.7
"1852","2020-03-19",5.25
"1853","2020-03-20",5.51
"1854","2020-03-23",3.91
"1855","2020-03-24",4.06
"1856","2020-03-25",4
"1857","2020-03-26",5.02
"1858","2020-03-27",4.54
"1859","2020-03-30",4.13
"1860","2020-03-31",4.07
"1861","2020-04-01",3.88
"1862","2020-04-02",3.7
"1863","2020-04-03",3.52
"1864","2020-04-06",3.93
"1865","2020-04-07",4.06
"1866","2020-04-08",4.52
"1867","2020-04-09",4.88
"1868","2020-04-13",4.78
"1869","2020-04-14",4.88
"1870","2020-04-15",4.45
"1871","2020-04-16",4.36
"1872","2020-04-17",4.75
"1873","2020-04-20",4.59
"1874","2020-04-21",4.57
"1875","2020-04-22",4.32
"1876","2020-04-23",4.4
"1877","2020-04-24",4.4
"1878","2020-04-27",4.39
"1879","2020-04-28",4.36
"1880","2020-04-29",4.36
"1881","2020-04-30",4.38
"1882","2020-05-01",4.75
"1883","2020-05-04",4.65
"1884","2020-05-05",4.61
"1885","2020-05-06",4.88
"1886","2020-05-07",4.99
"1887","2020-05-08",4.9
"1888","2020-05-11",4.61
"1889","2020-05-12",4.52
"1890","2020-05-13",4.15
"1891","2020-05-14",4.26
"1892","2020-05-15",4.09
"1893","2020-05-18",4.2
"1894","2020-05-19",4.25
"1895","2020-05-20",4.48
"1896","2020-05-21",4.47
"1897","2020-05-22",4.56
"1898","2020-05-26",4.89
"1899","2020-05-27",4.9
"1900","2020-05-28",4.99
"1901","2020-05-29",4.99
"1902","2020-06-01",4.84
"1903","2020-06-02",4.66
"1904","2020-06-03",4.65
"1905","2020-06-04",5.01
"1906","2020-06-05",5.26
"1907","2020-06-08",5.7
"1908","2020-06-09",5.65
"1909","2020-06-10",5.25
"1910","2020-06-11",5.01
"1911","2020-06-12",5.16
"1912","2020-06-15",5.15
"1913","2020-06-16",5.16
"1914","2020-06-17",5.15
"1915","2020-06-18",5.06
"1916","2020-06-19",5.19
"1917","2020-06-22",5.06
"1918","2020-06-23",4.88
"1919","2020-06-24",4.52
"1920","2020-06-25",4.57
"1921","2020-06-26",4.54
"1922","2020-06-29",4.51
"1923","2020-06-30",4.52
"1924","2020-07-01",4.51
"1925","2020-07-02",4.53
"1926","2020-07-06",4.63
"1927","2020-07-07",4.7
"1928","2020-07-08",4.65
"1929","2020-07-09",4.36
"1930","2020-07-10",4.39
"1931","2020-07-13",4.27
"1932","2020-07-14",4.18
"1933","2020-07-15",4.25
"1934","2020-07-16",4.18
"1935","2020-07-17",4.16
"1936","2020-07-20",4.16
