"","date","STKL"
"1001","2010-12-21",8.46
"1002","2010-12-22",8.08
"1003","2010-12-23",7.93
"1004","2010-12-27",8.06
"1005","2010-12-28",7.97
"1006","2010-12-29",7.9
"1007","2010-12-30",7.75
"1008","2010-12-31",7.82
"1009","2011-01-03",7.72
"1010","2011-01-04",7.61
"1011","2011-01-05",7.98
"1012","2011-01-06",7.88
"1013","2011-01-07",8.18
"1014","2011-01-10",8.04
"1015","2011-01-11",8.39
"1016","2011-01-12",8.43
"1017","2011-01-13",8.44
"1018","2011-01-14",8.42
"1019","2011-01-18",8.2
"1020","2011-01-19",7.83
"1021","2011-01-20",7.55
"1022","2011-01-21",7.69
"1023","2011-01-24",7.57
"1024","2011-01-25",7.41
"1025","2011-01-26",7.49
"1026","2011-01-27",7.45
"1027","2011-01-28",7.05
"1028","2011-01-31",7.35
"1029","2011-02-01",7.37
"1030","2011-02-02",6.71
"1031","2011-02-03",6.94
"1032","2011-02-04",7.06
"1033","2011-02-07",7.2
"1034","2011-02-08",7.22
"1035","2011-02-09",7.14
"1036","2011-02-10",7.2
"1037","2011-02-11",6.95
"1038","2011-02-14",7.14
"1039","2011-02-15",7.03
"1040","2011-02-16",7.22
"1041","2011-02-17",7.29
"1042","2011-02-18",7.32
"1043","2011-02-22",7.07
"1044","2011-02-23",6.82
"1045","2011-02-24",6.72
"1046","2011-02-25",6.85
"1047","2011-02-28",6.87
"1048","2011-03-01",6.94
"1049","2011-03-02",7.13
"1050","2011-03-03",7.12
"1051","2011-03-04",7
"1052","2011-03-07",7.02
"1053","2011-03-08",7.23
"1054","2011-03-09",6.99
"1055","2011-03-10",6.86
"1056","2011-03-11",6.7
"1057","2011-03-14",6.62
"1058","2011-03-15",6.48
"1059","2011-03-16",6.46
"1060","2011-03-17",6.35
"1061","2011-03-18",6.47
"1062","2011-03-21",6.62
"1063","2011-03-22",6.64
"1064","2011-03-23",6.74
"1065","2011-03-24",6.73
"1066","2011-03-25",6.84
"1067","2011-03-28",7.04
"1068","2011-03-29",7.15
"1069","2011-03-30",7.26
"1070","2011-03-31",7.43
"1071","2011-04-01",7.65
"1072","2011-04-04",7.56
"1073","2011-04-05",7.67
"1074","2011-04-06",7.87
"1075","2011-04-07",7.95
"1076","2011-04-08",7.89
"1077","2011-04-11",7.73
"1078","2011-04-12",7.39
"1079","2011-04-13",7.25
"1080","2011-04-14",7.35
"1081","2011-04-15",7.2
"1082","2011-04-18",7.05
"1083","2011-04-19",7.06
"1084","2011-04-20",7.16
"1085","2011-04-21",7.15
"1086","2011-04-25",7.05
"1087","2011-04-26",7.02
"1088","2011-04-27",7.06
"1089","2011-04-28",7.06
"1090","2011-04-29",7.06
"1091","2011-05-02",7
"1092","2011-05-03",7.01
"1093","2011-05-04",7
"1094","2011-05-05",6.9
"1095","2011-05-06",7.02
"1096","2011-05-09",7.21
"1097","2011-05-10",7.35
"1098","2011-05-11",7.42
"1099","2011-05-12",7.46
"1100","2011-05-13",7.26
"1101","2011-05-16",7.3
"1102","2011-05-17",7.39
"1103","2011-05-18",7.55
"1104","2011-05-19",7.71
"1105","2011-05-20",7.81
"1106","2011-05-23",7.67
"1107","2011-05-24",7.7
"1108","2011-05-25",7.67
"1109","2011-05-26",7.67
"1110","2011-05-27",7.72
"1111","2011-05-31",7.77
"1112","2011-06-01",7.69
"1113","2011-06-02",7.52
"1114","2011-06-03",7.4
"1115","2011-06-06",7.55
"1116","2011-06-07",7.95
"1117","2011-06-08",7.67
"1118","2011-06-09",7.71
"1119","2011-06-10",7.19
"1120","2011-06-13",7.03
"1121","2011-06-14",7.07
"1122","2011-06-15",6.71
"1123","2011-06-16",6.69
"1124","2011-06-17",6.65
"1125","2011-06-20",6.74
"1126","2011-06-21",6.87
"1127","2011-06-22",6.87
"1128","2011-06-23",6.84
"1129","2011-06-24",6.82
"1130","2011-06-27",6.8
"1131","2011-06-28",7.25
"1132","2011-06-29",7.06
"1133","2011-06-30",7.11
"1134","2011-07-01",7.22
"1135","2011-07-05",6.96
"1136","2011-07-06",7
"1137","2011-07-07",6.95
"1138","2011-07-08",6.88
"1139","2011-07-11",6.6
"1140","2011-07-12",6.52
"1141","2011-07-13",6.79
"1142","2011-07-14",6.54
"1143","2011-07-15",6.56
"1144","2011-07-18",6.54
"1145","2011-07-19",6.78
"1146","2011-07-20",6.6
"1147","2011-07-21",6.62
"1148","2011-07-22",6.54
"1149","2011-07-25",6.5
"1150","2011-07-26",6.32
"1151","2011-07-27",6.07
"1152","2011-07-28",6.08
"1153","2011-07-29",5.89
"1154","2011-08-01",5.84
"1155","2011-08-02",5.62
"1156","2011-08-03",5.82
"1157","2011-08-04",5.17
"1158","2011-08-05",5.22
"1159","2011-08-08",4.88
"1160","2011-08-09",4.99
"1161","2011-08-10",5.17
"1162","2011-08-11",5.15
"1163","2011-08-12",5.16
"1164","2011-08-15",5.45
"1165","2011-08-16",5.5
"1166","2011-08-17",5.31
"1167","2011-08-18",4.93
"1168","2011-08-19",4.73
"1169","2011-08-22",4.91
"1170","2011-08-23",4.98
"1171","2011-08-24",5.28
"1172","2011-08-25",5.31
"1173","2011-08-26",5.08
"1174","2011-08-29",5.18
"1175","2011-08-30",5.01
"1176","2011-08-31",5.23
"1177","2011-09-01",5.03
"1178","2011-09-02",4.98
"1179","2011-09-06",4.74
"1180","2011-09-07",4.97
"1181","2011-09-08",5.09
"1182","2011-09-09",4.97
"1183","2011-09-12",4.88
"1184","2011-09-13",4.87
"1185","2011-09-14",4.92
"1186","2011-09-15",5.02
"1187","2011-09-16",5.02
"1188","2011-09-19",5.09
"1189","2011-09-20",5.09
"1190","2011-09-21",5.12
"1191","2011-09-22",4.96
"1192","2011-09-23",4.93
"1193","2011-09-26",4.87
"1194","2011-09-27",4.71
"1195","2011-09-28",4.64
"1196","2011-09-29",4.85
"1197","2011-09-30",4.93
"1198","2011-10-03",4.64
"1199","2011-10-04",4.57
"1200","2011-10-05",4.67
"1201","2011-10-06",4.99
"1202","2011-10-07",5.02
"1203","2011-10-10",5.19
"1204","2011-10-11",5.25
"1205","2011-10-12",5.32
"1206","2011-10-13",5.49
"1207","2011-10-14",5.45
"1208","2011-10-17",5.13
"1209","2011-10-18",5.34
"1210","2011-10-19",5.35
"1211","2011-10-20",5.33
"1212","2011-10-21",5.3
"1213","2011-10-24",5.49
"1214","2011-10-25",5.28
"1215","2011-10-26",5.32
"1216","2011-10-27",5.54
"1217","2011-10-28",5.28
"1218","2011-10-31",5.2
"1219","2011-11-01",5.01
"1220","2011-11-02",5.1
"1221","2011-11-03",5.3
"1222","2011-11-04",5.16
"1223","2011-11-07",5.05
"1224","2011-11-08",5.14
"1225","2011-11-09",4.88
"1226","2011-11-10",4.83
"1227","2011-11-11",4.99
"1228","2011-11-14",4.73
"1229","2011-11-15",4.87
"1230","2011-11-16",5.1
"1231","2011-11-17",5.25
"1232","2011-11-18",5.73
"1233","2011-11-21",5.48
"1234","2011-11-22",5.46
"1235","2011-11-23",5.27
"1236","2011-11-25",5.08
"1237","2011-11-28",5
"1238","2011-11-29",5.06
"1239","2011-11-30",4.99
"1240","2011-12-01",4.93
"1241","2011-12-02",4.83
"1242","2011-12-05",4.81
"1243","2011-12-06",4.74
"1244","2011-12-07",4.95
"1245","2011-12-08",4.8
"1246","2011-12-09",5.07
"1247","2011-12-12",5.07
"1248","2011-12-13",5.04
"1249","2011-12-14",5.08
"1250","2011-12-15",5.02
"1251","2011-12-16",5.03
"1252","2011-12-19",4.95
"1253","2011-12-20",5.05
"1254","2011-12-21",5.28
"1255","2011-12-22",5.16
"1256","2011-12-23",5.17
"1257","2011-12-27",5.01
"1258","2011-12-28",4.84
"1259","2011-12-29",4.81
"1260","2011-12-30",4.82
"1261","2012-01-03",4.87
"1262","2012-01-04",4.55
"1263","2012-01-05",4.65
"1264","2012-01-06",4.51
"1265","2012-01-09",4.16
"1266","2012-01-10",4.25
"1267","2012-01-11",4.3
"1268","2012-01-12",4.6
"1269","2012-01-13",4.47
"1270","2012-01-17",4.59
"1271","2012-01-18",4.47
"1272","2012-01-19",4.34
"1273","2012-01-20",4.27
"1274","2012-01-23",4.28
"1275","2012-01-24",4.34
"1276","2012-01-25",4.45
"1277","2012-01-26",4.5
"1278","2012-01-27",4.67
"1279","2012-01-30",4.82
"1280","2012-01-31",4.88
"1281","2012-02-01",5
"1282","2012-02-02",5.05
"1283","2012-02-03",5.09
"1284","2012-02-06",5.2
"1285","2012-02-07",5.23
"1286","2012-02-08",5.5
"1287","2012-02-09",5.25
"1288","2012-02-10",5.22
"1289","2012-02-13",5.27
"1290","2012-02-14",5.32
"1291","2012-02-15",5.29
"1292","2012-02-16",5.24
"1293","2012-02-17",5.28
"1294","2012-02-21",5.27
"1295","2012-02-22",5.28
"1296","2012-02-23",5.27
"1297","2012-02-24",5.28
"1298","2012-02-27",5.12
"1299","2012-02-28",5.08
"1300","2012-02-29",5.02
"1301","2012-03-01",5.05
"1302","2012-03-02",5.15
"1303","2012-03-05",5.08
"1304","2012-03-06",5.11
"1305","2012-03-07",5.21
"1306","2012-03-08",5.27
"1307","2012-03-09",5.25
"1308","2012-03-12",5.23
"1309","2012-03-13",5.35
"1310","2012-03-14",5.28
"1311","2012-03-15",5.31
"1312","2012-03-16",5.27
"1313","2012-03-19",5.32
"1314","2012-03-20",5.31
"1315","2012-03-21",5.27
"1316","2012-03-22",5.23
"1317","2012-03-23",5.25
"1318","2012-03-26",5.45
"1319","2012-03-27",5.39
"1320","2012-03-28",5.41
"1321","2012-03-29",5.41
"1322","2012-03-30",5.47
"1323","2012-04-02",5.6
"1324","2012-04-03",5.75
"1325","2012-04-04",5.54
"1326","2012-04-05",5.47
"1327","2012-04-09",5.43
"1328","2012-04-10",5.44
"1329","2012-04-11",5.47
"1330","2012-04-12",5.53
"1331","2012-04-13",5.47
"1332","2012-04-16",5.44
"1333","2012-04-17",5.62
"1334","2012-04-18",5.71
"1335","2012-04-19",5.68
"1336","2012-04-20",5.68
"1337","2012-04-23",5.43
"1338","2012-04-24",5.67
"1339","2012-04-25",5.72
"1340","2012-04-26",5.68
"1341","2012-04-27",5.75
"1342","2012-04-30",5.81
"1343","2012-05-01",5.76
"1344","2012-05-02",5.65
"1345","2012-05-03",5.54
"1346","2012-05-04",5.6
"1347","2012-05-07",5.73
"1348","2012-05-08",5.66
"1349","2012-05-09",5.89
"1350","2012-05-10",5.89
"1351","2012-05-11",5.97
"1352","2012-05-14",5.92
"1353","2012-05-15",5.95
"1354","2012-05-16",5.86
"1355","2012-05-17",5.92
"1356","2012-05-18",5.82
"1357","2012-05-21",5.62
"1358","2012-05-22",5.85
"1359","2012-05-23",5.8
"1360","2012-05-24",5.81
"1361","2012-05-25",5.85
"1362","2012-05-29",5.93
"1363","2012-05-30",5.96
"1364","2012-05-31",6.02
"1365","2012-06-01",5.91
"1366","2012-06-04",5.89
"1367","2012-06-05",6
"1368","2012-06-06",6.13
"1369","2012-06-07",6.05
"1370","2012-06-08",5.99
"1371","2012-06-11",5.77
"1372","2012-06-12",5.84
"1373","2012-06-13",5.77
"1374","2012-06-14",5.74
"1375","2012-06-15",5.79
"1376","2012-06-18",5.71
"1377","2012-06-19",5.73
"1378","2012-06-20",5.77
"1379","2012-06-21",5.7
"1380","2012-06-22",5.51
"1381","2012-06-25",5.48
"1382","2012-06-26",5.47
"1383","2012-06-27",5.42
"1384","2012-06-28",5.54
"1385","2012-06-29",5.61
"1386","2012-07-02",5.77
"1387","2012-07-03",5.88
"1388","2012-07-05",5.77
"1389","2012-07-06",5.87
"1390","2012-07-09",5.73
"1391","2012-07-10",5.71
"1392","2012-07-11",5.8
"1393","2012-07-12",5.73
"1394","2012-07-13",5.73
"1395","2012-07-16",5.6
"1396","2012-07-17",5.48
"1397","2012-07-18",5.32
"1398","2012-07-19",5.41
"1399","2012-07-20",5.37
"1400","2012-07-23",5.35
"1401","2012-07-24",5.27
"1402","2012-07-25",5.19
"1403","2012-07-26",5.23
"1404","2012-07-27",5.37
"1405","2012-07-30",5.41
"1406","2012-07-31",5.34
"1407","2012-08-01",5.2
"1408","2012-08-02",5.15
"1409","2012-08-03",5.08
"1410","2012-08-06",4.91
"1411","2012-08-07",5.05
"1412","2012-08-08",5.14
"1413","2012-08-09",5.1
"1414","2012-08-10",5.12
"1415","2012-08-13",5.18
"1416","2012-08-14",5.11
"1417","2012-08-15",5.08
"1418","2012-08-16",5.11
"1419","2012-08-17",5.35
"1420","2012-08-20",5.52
"1421","2012-08-21",5.41
"1422","2012-08-22",5.48
"1423","2012-08-23",5.73
"1424","2012-08-24",5.9
"1425","2012-08-27",5.87
"1426","2012-08-28",5.87
"1427","2012-08-29",5.98
"1428","2012-08-30",5.95
"1429","2012-08-31",6
"1430","2012-09-04",5.96
"1431","2012-09-05",6.05
"1432","2012-09-06",6.21
"1433","2012-09-07",6.24
"1434","2012-09-10",6.17
"1435","2012-09-11",6.09
"1436","2012-09-12",6.15
"1437","2012-09-13",6.46
"1438","2012-09-14",6.24
"1439","2012-09-17",6.3
"1440","2012-09-18",6.27
"1441","2012-09-19",6.48
"1442","2012-09-20",6.5
"1443","2012-09-21",6.69
"1444","2012-09-24",6.48
"1445","2012-09-25",6.51
"1446","2012-09-26",6.25
"1447","2012-09-27",6.35
"1448","2012-09-28",6.39
"1449","2012-10-01",6.29
"1450","2012-10-02",6.2
"1451","2012-10-03",6.36
"1452","2012-10-04",6.33
"1453","2012-10-05",6.37
"1454","2012-10-08",6.36
"1455","2012-10-09",6.18
"1456","2012-10-10",6.11
"1457","2012-10-11",6.09
"1458","2012-10-12",6.15
"1459","2012-10-15",6.18
"1460","2012-10-16",6.25
"1461","2012-10-17",6.42
"1462","2012-10-18",6.32
"1463","2012-10-19",6.25
"1464","2012-10-22",6.25
"1465","2012-10-23",6.14
"1466","2012-10-24",5.95
"1467","2012-10-25",6.12
"1468","2012-10-26",5.97
"1469","2012-10-31",5.99
"1470","2012-11-01",6.03
"1471","2012-11-02",6.11
"1472","2012-11-05",6.07
"1473","2012-11-06",6.01
"1474","2012-11-07",6.05
"1475","2012-11-08",6.01
"1476","2012-11-09",5.95
"1477","2012-11-12",5.93
"1478","2012-11-13",5.99
"1479","2012-11-14",6
"1480","2012-11-15",5.99
"1481","2012-11-16",6.1
"1482","2012-11-19",6.16
"1483","2012-11-20",6.24
"1484","2012-11-21",6.33
"1485","2012-11-23",6.44
"1486","2012-11-26",6.32
"1487","2012-11-27",6.27
"1488","2012-11-28",6.18
"1489","2012-11-29",6.16
"1490","2012-11-30",6.24
"1491","2012-12-03",6.21
"1492","2012-12-04",6.22
"1493","2012-12-05",6.23
"1494","2012-12-06",6.2
"1495","2012-12-07",6.16
"1496","2012-12-10",6.12
"1497","2012-12-11",6.08
"1498","2012-12-12",6.1
"1499","2012-12-13",6.1
"1500","2012-12-14",5.96
"1501","2012-12-17",5.94
"1502","2012-12-18",5.96
"1503","2012-12-19",5.85
"1504","2012-12-20",5.84
"1505","2012-12-21",5.63
"1506","2012-12-24",5.62
"1507","2012-12-26",5.45
"1508","2012-12-27",5.56
"1509","2012-12-28",5.59
"1510","2012-12-31",5.63
"1511","2013-01-02",5.83
"1512","2013-01-03",5.91
"1513","2013-01-04",6.09
"1514","2013-01-07",6.07
"1515","2013-01-08",6.14
"1516","2013-01-09",6.23
"1517","2013-01-10",6.27
"1518","2013-01-11",6.32
"1519","2013-01-14",6.39
"1520","2013-01-15",6.48
"1521","2013-01-16",6.37
"1522","2013-01-17",6.5
"1523","2013-01-18",6.64
"1524","2013-01-22",6.68
"1525","2013-01-23",6.88
"1526","2013-01-24",6.8
"1527","2013-01-25",6.98
"1528","2013-01-28",6.89
"1529","2013-01-29",6.88
"1530","2013-01-30",7
"1531","2013-01-31",7.16
"1532","2013-02-01",7.29
"1533","2013-02-04",7.19
"1534","2013-02-05",7.46
"1535","2013-02-06",7.33
"1536","2013-02-07",7.43
"1537","2013-02-08",7.33
"1538","2013-02-11",7.42
"1539","2013-02-12",7.5
"1540","2013-02-13",7.54
"1541","2013-02-14",7.5
"1542","2013-02-15",7.37
"1543","2013-02-19",7.16
"1544","2013-02-20",7.26
"1545","2013-02-21",7.1
"1546","2013-02-22",7.13
"1547","2013-02-25",6.99
"1548","2013-02-26",6.86
"1549","2013-02-27",6.89
"1550","2013-02-28",6.94
"1551","2013-03-01",7.16
"1552","2013-03-04",7.09
"1553","2013-03-05",7.06
"1554","2013-03-06",6.97
"1555","2013-03-07",6.89
"1556","2013-03-08",6.8
"1557","2013-03-11",6.66
"1558","2013-03-12",6.71
"1559","2013-03-13",6.71
"1560","2013-03-14",6.77
"1561","2013-03-15",6.76
"1562","2013-03-18",6.75
"1563","2013-03-19",6.68
"1564","2013-03-20",6.98
"1565","2013-03-21",6.96
"1566","2013-03-22",6.78
"1567","2013-03-25",7.06
"1568","2013-03-26",7.1
"1569","2013-03-27",6.94
"1570","2013-03-28",7.2
"1571","2013-04-01",7.14
"1572","2013-04-02",7.03
"1573","2013-04-03",7.05
"1574","2013-04-04",7.05
"1575","2013-04-05",7.11
"1576","2013-04-08",7.11
"1577","2013-04-09",7.18
"1578","2013-04-10",7.24
"1579","2013-04-11",7.41
"1580","2013-04-12",7.5
"1581","2013-04-15",7.51
"1582","2013-04-16",7.48
"1583","2013-04-17",7.4
"1584","2013-04-18",7.47
"1585","2013-04-19",7.39
"1586","2013-04-22",7.47
"1587","2013-04-23",7.6
"1588","2013-04-24",7.65
"1589","2013-04-25",7.53
"1590","2013-04-26",7.49
"1591","2013-04-29",7.32
"1592","2013-04-30",7.27
"1593","2013-05-01",7.27
"1594","2013-05-02",7.46
"1595","2013-05-03",7.46
"1596","2013-05-06",7.36
"1597","2013-05-07",7.08
"1598","2013-05-08",7.19
"1599","2013-05-09",7.12
"1600","2013-05-10",7.08
"1601","2013-05-13",7.02
"1602","2013-05-14",7.07
"1603","2013-05-15",7.19
"1604","2013-05-16",7.16
"1605","2013-05-17",7.18
"1606","2013-05-20",7.24
"1607","2013-05-21",7.34
"1608","2013-05-22",7.53
"1609","2013-05-23",7.59
"1610","2013-05-24",7.5
"1611","2013-05-28",7.46
"1612","2013-05-29",7.5
"1613","2013-05-30",7.79
"1614","2013-05-31",7.82
"1615","2013-06-03",7.95
"1616","2013-06-04",7.96
"1617","2013-06-05",7.93
"1618","2013-06-06",7.85
"1619","2013-06-07",7.91
"1620","2013-06-10",7.85
"1621","2013-06-11",7.58
"1622","2013-06-12",7.46
"1623","2013-06-13",7.62
"1624","2013-06-14",7.83
"1625","2013-06-17",7.87
"1626","2013-06-18",8.01
"1627","2013-06-19",8.1
"1628","2013-06-20",8.02
"1629","2013-06-21",7.9
"1630","2013-06-24",7.83
"1631","2013-06-25",7.81
"1632","2013-06-26",7.64
"1633","2013-06-27",7.7
"1634","2013-06-28",7.59
"1635","2013-07-01",7.7
"1636","2013-07-02",7.85
"1637","2013-07-03",7.8
"1638","2013-07-05",7.79
"1639","2013-07-08",8.04
"1640","2013-07-09",7.97
"1641","2013-07-10",8.1
"1642","2013-07-11",8.12
"1643","2013-07-12",8.27
"1644","2013-07-15",8.55
"1645","2013-07-16",8.31
"1646","2013-07-17",8.38
"1647","2013-07-18",8.29
"1648","2013-07-19",8.47
"1649","2013-07-22",8.57
"1650","2013-07-23",8.6
"1651","2013-07-24",8.56
"1652","2013-07-25",8.71
"1653","2013-07-26",8.65
"1654","2013-07-29",8.54
"1655","2013-07-30",8.26
"1656","2013-07-31",8.08
"1657","2013-08-01",8.31
"1658","2013-08-02",8.29
"1659","2013-08-05",8.37
"1660","2013-08-06",8.23
"1661","2013-08-07",8.19
"1662","2013-08-08",8.45
"1663","2013-08-09",9.01
"1664","2013-08-12",9.17
"1665","2013-08-13",9
"1666","2013-08-14",9.02
"1667","2013-08-15",8.85
"1668","2013-08-16",8.85
"1669","2013-08-19",8.89
"1670","2013-08-20",8.93
"1671","2013-08-21",8.84
"1672","2013-08-22",8.82
"1673","2013-08-23",8.96
"1674","2013-08-26",8.78
"1675","2013-08-27",8.83
"1676","2013-08-28",8.82
"1677","2013-08-29",8.82
"1678","2013-08-30",8.95
"1679","2013-09-03",9.04
"1680","2013-09-04",9.01
"1681","2013-09-05",9.1
"1682","2013-09-06",9.3
"1683","2013-09-09",9.5
"1684","2013-09-10",9.73
"1685","2013-09-11",9.82
"1686","2013-09-12",9.5
"1687","2013-09-13",9.64
"1688","2013-09-16",9.6
"1689","2013-09-17",9.61
"1690","2013-09-18",9.68
"1691","2013-09-19",9.98
"1692","2013-09-20",9.8
"1693","2013-09-23",9.64
"1694","2013-09-24",9.7
"1695","2013-09-25",10.15
"1696","2013-09-26",10
"1697","2013-09-27",9.83
"1698","2013-09-30",9.72
"1699","2013-10-01",9.78
"1700","2013-10-02",9.79
"1701","2013-10-03",9.79
"1702","2013-10-04",9.95
"1703","2013-10-07",9.97
"1704","2013-10-08",9.66
"1705","2013-10-09",9.69
"1706","2013-10-10",9.99
"1707","2013-10-11",10
"1708","2013-10-14",9.95
"1709","2013-10-15",9.86
"1710","2013-10-16",10.16
"1711","2013-10-17",10.52
"1712","2013-10-18",10.46
"1713","2013-10-21",10.54
"1714","2013-10-22",10.63
"1715","2013-10-23",10.78
"1716","2013-10-24",10.84
"1717","2013-10-25",10.83
"1718","2013-10-28",10.98
"1719","2013-10-29",10.97
"1720","2013-10-30",10.85
"1721","2013-10-31",10.77
"1722","2013-11-01",10.54
"1723","2013-11-04",10.8
"1724","2013-11-05",10.7
"1725","2013-11-06",8.89
"1726","2013-11-07",9.49
"1727","2013-11-08",9.27
"1728","2013-11-11",9.03
"1729","2013-11-12",9.09
"1730","2013-11-13",9.13
"1731","2013-11-14",9.49
"1732","2013-11-15",9.39
"1733","2013-11-18",9.41
"1734","2013-11-19",9.41
"1735","2013-11-20",9.4
"1736","2013-11-21",9.19
"1737","2013-11-22",9.12
"1738","2013-11-25",9.09
"1739","2013-11-26",9.1
"1740","2013-11-27",9.22
"1741","2013-11-29",9.25
"1742","2013-12-02",9.1
"1743","2013-12-03",9.03
"1744","2013-12-04",9.16
"1745","2013-12-05",9.22
"1746","2013-12-06",9.29
"1747","2013-12-09",9
"1748","2013-12-10",8.82
"1749","2013-12-11",8.42
"1750","2013-12-12",8.43
"1751","2013-12-13",8.67
"1752","2013-12-16",8.59
"1753","2013-12-17",8.63
"1754","2013-12-18",8.68
"1755","2013-12-19",8.84
"1756","2013-12-20",9.26
"1757","2013-12-23",9.33
"1758","2013-12-24",9.45
"1759","2013-12-26",9.45
"1760","2013-12-27",9.62
"1761","2013-12-30",9.88
"1762","2013-12-31",10.01
"1763","2014-01-02",9.91
"1764","2014-01-03",9.92
"1765","2014-01-06",9.73
"1766","2014-01-07",9.96
"1767","2014-01-08",10.4
"1768","2014-01-09",10.55
"1769","2014-01-10",10.58
"1770","2014-01-13",10.29
"1771","2014-01-14",10.12
"1772","2014-01-15",10.33
"1773","2014-01-16",10.34
"1774","2014-01-17",10.37
"1775","2014-01-21",10.47
"1776","2014-01-22",10.35
"1777","2014-01-23",10.15
"1778","2014-01-24",9.67
"1779","2014-01-27",9.62
"1780","2014-01-28",9.77
"1781","2014-01-29",9.55
"1782","2014-01-30",9.54
"1783","2014-01-31",9.35
"1784","2014-02-03",9.07
"1785","2014-02-04",9.28
"1786","2014-02-05",9.13
"1787","2014-02-06",9.31
"1788","2014-02-07",9.16
"1789","2014-02-10",9.03
"1790","2014-02-11",9.2
"1791","2014-02-12",9.19
"1792","2014-02-13",9.1
"1793","2014-02-14",9.14
"1794","2014-02-18",9.16
"1795","2014-02-19",9.28
"1796","2014-02-20",9.48
"1797","2014-02-21",9.39
"1798","2014-02-24",9.74
"1799","2014-02-25",9.5
"1800","2014-02-26",9.5
"1801","2014-02-27",9.6
"1802","2014-02-28",9.71
"1803","2014-03-03",9.7
"1804","2014-03-04",9.85
"1805","2014-03-05",9.68
"1806","2014-03-06",9.62
"1807","2014-03-07",10
"1808","2014-03-10",10.28
"1809","2014-03-11",10.34
"1810","2014-03-12",10.72
"1811","2014-03-13",10.78
"1812","2014-03-14",11
"1813","2014-03-17",11.09
"1814","2014-03-18",10.75
"1815","2014-03-19",10.52
"1816","2014-03-20",10.55
"1817","2014-03-21",10.68
"1818","2014-03-24",10.81
"1819","2014-03-25",11.02
"1820","2014-03-26",11.34
"1821","2014-03-27",11.66
"1822","2014-03-28",11.76
"1823","2014-03-31",11.81
"1824","2014-04-01",12.21
"1825","2014-04-02",12
"1826","2014-04-03",12.05
"1827","2014-04-04",11.9
"1828","2014-04-07",11.43
"1829","2014-04-08",11.51
"1830","2014-04-09",11.82
"1831","2014-04-10",11.5
"1832","2014-04-11",11.75
"1833","2014-04-14",11.9
"1834","2014-04-15",12.17
"1835","2014-04-16",12.01
"1836","2014-04-17",11.61
"1837","2014-04-21",11.58
"1838","2014-04-22",11.7
"1839","2014-04-23",11.6
"1840","2014-04-24",11.75
"1841","2014-04-25",11.48
"1842","2014-04-28",11.2
"1843","2014-04-29",11.5
"1844","2014-04-30",11.67
"1845","2014-05-01",11.88
"1846","2014-05-02",11.86
"1847","2014-05-05",11.84
"1848","2014-05-06",11.66
"1849","2014-05-07",11.29
"1850","2014-05-08",10.83
"1851","2014-05-09",10.94
"1852","2014-05-12",11.3
"1853","2014-05-13",11.25
"1854","2014-05-14",12.65
"1855","2014-05-15",12.4
"1856","2014-05-16",12.51
"1857","2014-05-19",12.24
"1858","2014-05-20",12.25
"1859","2014-05-21",12.58
"1860","2014-05-22",12.91
"1861","2014-05-23",13.02
"1862","2014-05-27",13.5
"1863","2014-05-28",13.46
"1864","2014-05-29",13.51
"1865","2014-05-30",13.45
"1866","2014-06-02",13.16
"1867","2014-06-03",13.03
"1868","2014-06-04",13.05
"1869","2014-06-05",13.19
"1870","2014-06-06",13.11
"1871","2014-06-09",13.24
"1872","2014-06-10",13.19
"1873","2014-06-11",13.01
"1874","2014-06-12",12.97
"1875","2014-06-13",12.82
"1876","2014-06-16",12.85
"1877","2014-06-17",12.99
"1878","2014-06-18",13.32
"1879","2014-06-19",13.54
"1880","2014-06-20",13.5
"1881","2014-06-23",13.5
"1882","2014-06-24",13.47
"1883","2014-06-25",13.49
"1884","2014-06-26",13.52
"1885","2014-06-27",13.5
"1886","2014-06-30",14.08
"1887","2014-07-01",13.92
"1888","2014-07-02",13.99
"1889","2014-07-03",14.07
"1890","2014-07-07",13.91
"1891","2014-07-08",13.63
"1892","2014-07-09",13.81
"1893","2014-07-10",13.72
"1894","2014-07-11",13.7
"1895","2014-07-14",13.59
"1896","2014-07-15",13.49
"1897","2014-07-16",13.53
"1898","2014-07-17",13.35
"1899","2014-07-18",13.71
"1900","2014-07-21",13.75
"1901","2014-07-22",13.95
"1902","2014-07-23",13.84
"1903","2014-07-24",13.87
"1904","2014-07-25",13.61
"1905","2014-07-28",13.5
"1906","2014-07-29",13.52
"1907","2014-07-30",12.9
"1908","2014-07-31",12.36
"1909","2014-08-01",12.6
"1910","2014-08-04",12.88
"1911","2014-08-05",13.15
"1912","2014-08-06",13.01
"1913","2014-08-07",13.17
"1914","2014-08-08",13.55
"1915","2014-08-11",13.86
"1916","2014-08-12",13.5
"1917","2014-08-13",13.14
"1918","2014-08-14",13.84
"1919","2014-08-15",13.52
"1920","2014-08-18",13.4
"1921","2014-08-19",13.29
"1922","2014-08-20",13.34
"1923","2014-08-21",13.28
"1924","2014-08-22",13.24
"1925","2014-08-25",13.3
"1926","2014-08-26",13.24
"1927","2014-08-27",13.21
"1928","2014-08-28",12.95
"1929","2014-08-29",13.29
"1930","2014-09-02",13.05
"1931","2014-09-03",13
"1932","2014-09-04",12.95
"1933","2014-09-05",12.86
"1934","2014-09-08",12.73
"1935","2014-09-09",12.83
