"","date","ERII"
"1003","2012-06-22",2.52
"1004","2012-06-25",2.47
"1005","2012-06-26",2.49
"1006","2012-06-27",2.44
"1007","2012-06-28",2.32
"1008","2012-06-29",2.4
"1009","2012-07-02",2.44
"1010","2012-07-03",2.45
"1011","2012-07-05",2.46
"1012","2012-07-06",2.36
"1013","2012-07-09",2.35
"1014","2012-07-10",2.32
"1015","2012-07-11",2.42
"1016","2012-07-12",2.5
"1017","2012-07-13",2.49
"1018","2012-07-16",2.46
"1019","2012-07-17",2.49
"1020","2012-07-18",2.51
"1021","2012-07-19",2.45
"1022","2012-07-20",2.41
"1023","2012-07-23",2.32
"1024","2012-07-24",2.24
"1025","2012-07-25",2.21
"1026","2012-07-26",2.31
"1027","2012-07-27",2.39
"1028","2012-07-30",2.36
"1029","2012-07-31",2.25
"1030","2012-08-01",2.1
"1031","2012-08-02",2.37
"1032","2012-08-03",2.45
"1033","2012-08-06",2.5
"1034","2012-08-07",2.51
"1035","2012-08-08",2.5
"1036","2012-08-09",2.44
"1037","2012-08-10",2.46
"1038","2012-08-13",2.5
"1039","2012-08-14",2.48
"1040","2012-08-15",2.49
"1041","2012-08-16",2.6
"1042","2012-08-17",2.73
"1043","2012-08-20",2.67
"1044","2012-08-21",2.64
"1045","2012-08-22",2.66
"1046","2012-08-23",2.61
"1047","2012-08-24",2.65
"1048","2012-08-27",2.58
"1049","2012-08-28",2.6
"1050","2012-08-29",2.55
"1051","2012-08-30",2.53
"1052","2012-08-31",2.52
"1053","2012-09-04",2.45
"1054","2012-09-05",2.43
"1055","2012-09-06",2.47
"1056","2012-09-07",2.47
"1057","2012-09-10",2.42
"1058","2012-09-11",2.41
"1059","2012-09-12",2.5
"1060","2012-09-13",2.57
"1061","2012-09-14",2.66
"1062","2012-09-17",2.65
"1063","2012-09-18",2.6
"1064","2012-09-19",2.71
"1065","2012-09-20",2.8
"1066","2012-09-21",2.8
"1067","2012-09-24",2.84
"1068","2012-09-25",2.9
"1069","2012-09-26",2.87
"1070","2012-09-27",2.98
"1071","2012-09-28",2.95
"1072","2012-10-01",2.86
"1073","2012-10-02",2.94
"1074","2012-10-03",2.96
"1075","2012-10-04",2.8
"1076","2012-10-05",2.94
"1077","2012-10-08",2.91
"1078","2012-10-09",2.72
"1079","2012-10-10",2.87
"1080","2012-10-11",3.02
"1081","2012-10-12",2.99
"1082","2012-10-15",3.02
"1083","2012-10-16",3.21
"1084","2012-10-17",3.2
"1085","2012-10-18",3.08
"1086","2012-10-19",3.02
"1087","2012-10-22",2.99
"1088","2012-10-23",2.98
"1089","2012-10-24",3
"1090","2012-10-25",3.03
"1091","2012-10-26",3.05
"1092","2012-10-31",2.97
"1093","2012-11-01",2.99
"1094","2012-11-02",3.15
"1095","2012-11-05",3.08
"1096","2012-11-06",3.1
"1097","2012-11-07",2.88
"1098","2012-11-08",2.8
"1099","2012-11-09",2.83
"1100","2012-11-12",2.82
"1101","2012-11-13",2.67
"1102","2012-11-14",2.51
"1103","2012-11-15",2.46
"1104","2012-11-16",2.48
"1105","2012-11-19",2.59
"1106","2012-11-20",2.87
"1107","2012-11-21",2.91
"1108","2012-11-23",3.17
"1109","2012-11-26",3.19
"1110","2012-11-27",3.14
"1111","2012-11-28",3.05
"1112","2012-11-29",3.11
"1113","2012-11-30",3.12
"1114","2012-12-03",3.26
"1115","2012-12-04",3.45
"1116","2012-12-05",3.31
"1117","2012-12-06",3.35
"1118","2012-12-07",3.24
"1119","2012-12-10",3.24
"1120","2012-12-11",3.39
"1121","2012-12-12",3.28
"1122","2012-12-13",3.28
"1123","2012-12-14",3.28
"1124","2012-12-17",3.44
"1125","2012-12-18",3.43
"1126","2012-12-19",3.35
"1127","2012-12-20",3.3
"1128","2012-12-21",3.27
"1129","2012-12-24",3.3
"1130","2012-12-26",3.3
"1131","2012-12-27",3.38
"1132","2012-12-28",3.33
"1133","2012-12-31",3.4
"1134","2013-01-02",3.42
"1135","2013-01-03",3.35
"1136","2013-01-04",3.42
"1137","2013-01-07",3.4
"1138","2013-01-08",3.47
"1139","2013-01-09",3.68
"1140","2013-01-10",3.73
"1141","2013-01-11",3.81
"1142","2013-01-14",3.91
"1143","2013-01-15",3.64
"1144","2013-01-16",3.67
"1145","2013-01-17",3.76
"1146","2013-01-18",3.7
"1147","2013-01-22",3.78
"1148","2013-01-23",3.66
"1149","2013-01-24",3.4
"1150","2013-01-25",3.52
"1151","2013-01-28",3.72
"1152","2013-01-29",3.76
"1153","2013-01-30",3.65
"1154","2013-01-31",3.73
"1155","2013-02-01",3.83
"1156","2013-02-04",3.65
"1157","2013-02-05",3.67
"1158","2013-02-06",3.72
"1159","2013-02-07",3.68
"1160","2013-02-08",3.68
"1161","2013-02-11",3.72
"1162","2013-02-12",3.97
"1163","2013-02-13",3.83
"1164","2013-02-14",3.97
"1165","2013-02-15",4.05
"1166","2013-02-19",4.14
"1167","2013-02-20",4.13
"1168","2013-02-21",4.18
"1169","2013-02-22",4.47
"1170","2013-02-25",4.24
"1171","2013-02-26",4.28
"1172","2013-02-27",4.35
"1173","2013-02-28",4.92
"1174","2013-03-01",4.58
"1175","2013-03-04",4.38
"1176","2013-03-05",4.61
"1177","2013-03-06",4.59
"1178","2013-03-07",4.7
"1179","2013-03-08",4.25
"1180","2013-03-11",3.92
"1181","2013-03-12",3.89
"1182","2013-03-13",3.74
"1183","2013-03-14",3.92
"1184","2013-03-15",3.88
"1185","2013-03-18",3.83
"1186","2013-03-19",3.54
"1187","2013-03-20",3.83
"1188","2013-03-21",3.9
"1189","2013-03-22",3.67
"1190","2013-03-25",3.93
"1191","2013-03-26",3.8
"1192","2013-03-27",3.62
"1193","2013-03-28",3.7
"1194","2013-04-01",3.61
"1195","2013-04-02",3.53
"1196","2013-04-03",3.6
"1197","2013-04-04",3.62
"1198","2013-04-05",3.49
"1199","2013-04-08",3.52
"1200","2013-04-09",3.41
"1201","2013-04-10",3.74
"1202","2013-04-11",3.59
"1203","2013-04-12",3.6
"1204","2013-04-15",3.37
"1205","2013-04-16",3.55
"1206","2013-04-17",3.27
"1207","2013-04-18",3.39
"1208","2013-04-19",3.39
"1209","2013-04-22",3.46
"1210","2013-04-23",3.64
"1211","2013-04-24",3.84
"1212","2013-04-25",3.62
"1213","2013-04-26",3.71
"1214","2013-04-29",3.68
"1215","2013-04-30",3.66
"1216","2013-05-01",3.48
"1217","2013-05-02",3.67
"1218","2013-05-03",3.86
"1219","2013-05-06",3.74
"1220","2013-05-07",3.78
"1221","2013-05-08",3.83
"1222","2013-05-09",3.65
"1223","2013-05-10",3.57
"1224","2013-05-13",3.5
"1225","2013-05-14",3.5
"1226","2013-05-15",3.8
"1227","2013-05-16",3.8
"1228","2013-05-17",3.83
"1229","2013-05-20",3.71
"1230","2013-05-21",3.72
"1231","2013-05-22",3.7
"1232","2013-05-23",3.69
"1233","2013-05-24",3.72
"1234","2013-05-28",4
"1235","2013-05-29",3.95
"1236","2013-05-30",4.03
"1237","2013-05-31",4.13
"1238","2013-06-03",4.26
"1239","2013-06-04",4.03
"1240","2013-06-05",3.93
"1241","2013-06-06",3.95
"1242","2013-06-07",4
"1243","2013-06-10",4.06
"1244","2013-06-11",4.09
"1245","2013-06-12",4.01
"1246","2013-06-13",4.18
"1247","2013-06-14",3.96
"1248","2013-06-17",4.19
"1249","2013-06-18",4.37
"1250","2013-06-19",4.28
"1251","2013-06-20",3.97
"1252","2013-06-21",4.37
"1253","2013-06-24",4.36
"1254","2013-06-25",4.32
"1255","2013-06-26",4.12
"1256","2013-06-27",4.3
"1257","2013-06-28",4.13
"1258","2013-07-01",4.21
"1259","2013-07-02",4.28
"1260","2013-07-03",4.27
"1261","2013-07-05",4.33
"1262","2013-07-08",4.3
"1263","2013-07-09",4.14
"1264","2013-07-10",4.08
"1265","2013-07-11",4.17
"1266","2013-07-12",4.34
"1267","2013-07-15",4.38
"1268","2013-07-16",4.4
"1269","2013-07-17",4.27
"1270","2013-07-18",4.29
"1271","2013-07-19",4.28
"1272","2013-07-22",4.36
"1273","2013-07-23",4.28
"1274","2013-07-24",4.32
"1275","2013-07-25",4.5
"1276","2013-07-26",4.44
"1277","2013-07-29",4.19
"1278","2013-07-30",4.24
"1279","2013-07-31",4.37
"1280","2013-08-01",4.41
"1281","2013-08-02",4.43
"1282","2013-08-05",4.64
"1283","2013-08-06",4.71
"1284","2013-08-07",4.81
"1285","2013-08-08",4.97
"1286","2013-08-09",4.94
"1287","2013-08-12",4.99
"1288","2013-08-13",4.95
"1289","2013-08-14",4.88
"1290","2013-08-15",4.99
"1291","2013-08-16",4.77
"1292","2013-08-19",4.89
"1293","2013-08-20",5
"1294","2013-08-21",4.85
"1295","2013-08-22",5.12
"1296","2013-08-23",5.69
"1297","2013-08-26",5.84
"1298","2013-08-27",5.35
"1299","2013-08-28",5.27
"1300","2013-08-29",5.17
"1301","2013-08-30",5.11
"1302","2013-09-03",5.43
"1303","2013-09-04",5.49
"1304","2013-09-05",5.26
"1305","2013-09-06",5.55
"1306","2013-09-09",6.28
"1307","2013-09-10",5.88
"1308","2013-09-11",6.16
"1309","2013-09-12",6.07
"1310","2013-09-13",6.1
"1311","2013-09-16",6.08
"1312","2013-09-17",6.3
"1313","2013-09-18",6.75
"1314","2013-09-19",6.77
"1315","2013-09-20",7.67
"1316","2013-09-23",7.07
"1317","2013-09-24",7.03
"1318","2013-09-25",7.01
"1319","2013-09-26",7.32
"1320","2013-09-27",7.12
"1321","2013-09-30",7.24
"1322","2013-10-01",7.4
"1323","2013-10-02",7.36
"1324","2013-10-03",6.85
"1325","2013-10-04",6.76
"1326","2013-10-07",6.78
"1327","2013-10-08",6.34
"1328","2013-10-09",5.98
"1329","2013-10-10",6.2
"1330","2013-10-11",6.19
"1331","2013-10-14",6.26
"1332","2013-10-15",6.24
"1333","2013-10-16",6.31
"1334","2013-10-17",6.47
"1335","2013-10-18",6.69
"1336","2013-10-21",6.73
"1337","2013-10-22",6.61
"1338","2013-10-23",6.42
"1339","2013-10-24",6.25
"1340","2013-10-25",6.29
"1341","2013-10-28",6.13
"1342","2013-10-29",6.32
"1343","2013-10-30",6.21
"1344","2013-10-31",5.85
"1345","2013-11-01",6.04
"1346","2013-11-04",5.8
"1347","2013-11-05",5.86
"1348","2013-11-06",5.59
"1349","2013-11-07",4.74
"1350","2013-11-08",5.1
"1351","2013-11-11",4.86
"1352","2013-11-12",4.69
"1353","2013-11-13",4.81
"1354","2013-11-14",4.81
"1355","2013-11-15",4.79
"1356","2013-11-18",4.79
"1357","2013-11-19",4.69
"1358","2013-11-20",4.71
"1359","2013-11-21",4.74
"1360","2013-11-22",4.8
"1361","2013-11-25",4.79
"1362","2013-11-26",4.82
"1363","2013-11-27",4.97
"1364","2013-11-29",4.95
"1365","2013-12-02",5.01
"1366","2013-12-03",5.04
"1367","2013-12-04",5.06
"1368","2013-12-05",5.07
"1369","2013-12-06",5.11
"1370","2013-12-09",5
"1371","2013-12-10",4.99
"1372","2013-12-11",4.94
"1373","2013-12-12",5.04
"1374","2013-12-13",4.95
"1375","2013-12-16",5.11
"1376","2013-12-17",5.38
"1377","2013-12-18",5.5
"1378","2013-12-19",5.31
"1379","2013-12-20",5.46
"1380","2013-12-23",5.64
"1381","2013-12-24",5.52
"1382","2013-12-26",5.56
"1383","2013-12-27",5.56
"1384","2013-12-30",5.77
"1385","2013-12-31",5.55
"1386","2014-01-02",5.37
"1387","2014-01-03",5.39
"1388","2014-01-06",5.45
"1389","2014-01-07",5.45
"1390","2014-01-08",5.42
"1391","2014-01-09",5.36
"1392","2014-01-10",5.4
"1393","2014-01-13",4.99
"1394","2014-01-14",5.01
"1395","2014-01-15",5.04
"1396","2014-01-16",5
"1397","2014-01-17",4.98
"1398","2014-01-21",4.78
"1399","2014-01-22",4.47
"1400","2014-01-23",4.15
"1401","2014-01-24",4.05
"1402","2014-01-27",4.05
"1403","2014-01-28",4.14
"1404","2014-01-29",4.08
"1405","2014-01-30",4.44
"1406","2014-01-31",4.28
"1407","2014-02-03",4.05
"1408","2014-02-04",4.04
"1409","2014-02-05",4.06
"1410","2014-02-06",4.11
"1411","2014-02-07",4.05
"1412","2014-02-10",3.98
"1413","2014-02-11",3.98
"1414","2014-02-12",4.28
"1415","2014-02-13",4.27
"1416","2014-02-14",4.36
"1417","2014-02-18",4.59
"1418","2014-02-19",4.4
"1419","2014-02-20",4.65
"1420","2014-02-21",4.56
"1421","2014-02-24",4.55
"1422","2014-02-25",4.42
"1423","2014-02-26",4.58
"1424","2014-02-27",4.56
"1425","2014-02-28",4.48
"1426","2014-03-03",4.47
"1427","2014-03-04",4.81
"1428","2014-03-05",4.75
"1429","2014-03-06",6.49
"1430","2014-03-07",5.98
"1431","2014-03-10",6.09
"1432","2014-03-11",5.87
"1433","2014-03-12",6
"1434","2014-03-13",5.78
"1435","2014-03-14",5.69
"1436","2014-03-17",5.85
"1437","2014-03-18",5.87
"1438","2014-03-19",5.73
"1439","2014-03-20",5.78
"1440","2014-03-21",5.58
"1441","2014-03-24",5.5
"1442","2014-03-25",5.54
"1443","2014-03-26",5.41
"1444","2014-03-27",5.27
"1445","2014-03-28",5.27
"1446","2014-03-31",5.32
"1447","2014-04-01",5.35
"1448","2014-04-02",5.38
"1449","2014-04-03",5.26
"1450","2014-04-04",5.05
"1451","2014-04-07",4.85
"1452","2014-04-08",4.92
"1453","2014-04-09",5.2
"1454","2014-04-10",4.97
"1455","2014-04-11",4.85
"1456","2014-04-14",4.82
"1457","2014-04-15",4.86
"1458","2014-04-16",4.94
"1459","2014-04-17",5.04
"1460","2014-04-21",4.96
"1461","2014-04-22",5.18
"1462","2014-04-23",4.94
"1463","2014-04-24",4.96
"1464","2014-04-25",4.95
"1465","2014-04-28",4.96
"1466","2014-04-29",4.96
"1467","2014-04-30",5.11
"1468","2014-05-01",5.14
"1469","2014-05-02",5.37
"1470","2014-05-05",5.4
"1471","2014-05-06",5.4
"1472","2014-05-07",5.05
"1473","2014-05-08",4.43
"1474","2014-05-09",4.61
"1475","2014-05-12",4.72
"1476","2014-05-13",4.63
"1477","2014-05-14",4.33
"1478","2014-05-15",4.27
"1479","2014-05-16",4.33
"1480","2014-05-19",4.59
"1481","2014-05-20",4.59
"1482","2014-05-21",4.52
"1483","2014-05-22",4.87
"1484","2014-05-23",4.9
"1485","2014-05-27",5.12
"1486","2014-05-28",5.11
"1487","2014-05-29",5.23
"1488","2014-05-30",5.18
"1489","2014-06-02",5.42
"1490","2014-06-03",5.39
"1491","2014-06-04",5.56
"1492","2014-06-05",5.58
"1493","2014-06-06",5.69
"1494","2014-06-09",5.79
"1495","2014-06-10",5.71
"1496","2014-06-11",5.73
"1497","2014-06-12",5.7
"1498","2014-06-13",5.83
"1499","2014-06-16",5.75
"1500","2014-06-17",6.07
"1501","2014-06-18",6.15
"1502","2014-06-19",5.89
"1503","2014-06-20",5.91
"1504","2014-06-23",5.5
"1505","2014-06-24",5.1
"1506","2014-06-25",5.3
"1507","2014-06-26",5.44
"1508","2014-06-27",5.48
"1509","2014-06-30",4.92
"1510","2014-07-01",5.07
"1511","2014-07-02",4.88
"1512","2014-07-03",4.91
"1513","2014-07-07",4.64
"1514","2014-07-08",4.54
"1515","2014-07-09",4.66
"1516","2014-07-10",4.59
"1517","2014-07-11",4.65
"1518","2014-07-14",4.79
"1519","2014-07-15",4.57
"1520","2014-07-16",4.63
"1521","2014-07-17",4.56
"1522","2014-07-18",4.56
"1523","2014-07-21",4.58
"1524","2014-07-22",4.81
"1525","2014-07-23",4.58
"1526","2014-07-24",4.54
"1527","2014-07-25",4.58
"1528","2014-07-28",4.55
"1529","2014-07-29",4.5
"1530","2014-07-30",4.59
"1531","2014-07-31",4.48
"1532","2014-08-01",4.33
"1533","2014-08-04",4.23
"1534","2014-08-05",4.11
"1535","2014-08-06",4.13
"1536","2014-08-07",3.88
"1537","2014-08-08",4.15
"1538","2014-08-11",4.1
"1539","2014-08-12",4.24
"1540","2014-08-13",4.32
"1541","2014-08-14",4.33
"1542","2014-08-15",4.48
"1543","2014-08-18",4.65
"1544","2014-08-19",4.66
"1545","2014-08-20",4.62
"1546","2014-08-21",4.57
"1547","2014-08-22",4.56
"1548","2014-08-25",4.62
"1549","2014-08-26",4.63
"1550","2014-08-27",4.67
"1551","2014-08-28",4.63
"1552","2014-08-29",4.74
"1553","2014-09-02",4.73
"1554","2014-09-03",4.41
"1555","2014-09-04",4.55
"1556","2014-09-05",4.44
"1557","2014-09-08",4.39
"1558","2014-09-09",4.36
"1559","2014-09-10",4.18
"1560","2014-09-11",4.03
"1561","2014-09-12",4.08
"1562","2014-09-15",3.94
"1563","2014-09-16",3.82
"1564","2014-09-17",3.95
"1565","2014-09-18",3.84
"1566","2014-09-19",3.87
"1567","2014-09-22",3.89
"1568","2014-09-23",3.79
"1569","2014-09-24",3.79
"1570","2014-09-25",3.76
"1571","2014-09-26",3.72
"1572","2014-09-29",3.61
"1573","2014-09-30",3.54
"1574","2014-10-01",3.31
"1575","2014-10-02",3.73
"1576","2014-10-03",3.87
"1577","2014-10-06",3.68
"1578","2014-10-07",3.67
"1579","2014-10-08",3.78
"1580","2014-10-09",3.64
"1581","2014-10-10",3.56
"1582","2014-10-13",3.67
"1583","2014-10-14",3.68
"1584","2014-10-15",3.8
"1585","2014-10-16",4.02
"1586","2014-10-17",4.05
"1587","2014-10-20",4.14
"1588","2014-10-21",4.35
"1589","2014-10-22",4.39
"1590","2014-10-23",4.57
"1591","2014-10-24",4.72
"1592","2014-10-27",4.75
"1593","2014-10-28",4.75
"1594","2014-10-29",4.67
"1595","2014-10-30",4.67
"1596","2014-10-31",4.58
"1597","2014-11-03",4.44
"1598","2014-11-04",4.29
"1599","2014-11-05",4.26
"1600","2014-11-06",4.42
"1601","2014-11-07",4.79
"1602","2014-11-10",4.98
"1603","2014-11-11",4.43
"1604","2014-11-12",4.83
"1605","2014-11-13",4.69
"1606","2014-11-14",4.66
"1607","2014-11-17",4.7
"1608","2014-11-18",4.9
"1609","2014-11-19",4.87
"1610","2014-11-20",5
"1611","2014-11-21",4.98
"1612","2014-11-24",5.26
"1613","2014-11-25",4.93
"1614","2014-11-26",4.9
"1615","2014-11-28",4.75
"1616","2014-12-01",4.44
"1617","2014-12-02",4.49
"1618","2014-12-03",4.53
"1619","2014-12-04",4.68
"1620","2014-12-05",4.92
"1621","2014-12-08",4.76
"1622","2014-12-09",4.73
"1623","2014-12-10",4.5
"1624","2014-12-11",4.66
"1625","2014-12-12",4.72
"1626","2014-12-15",4.72
"1627","2014-12-16",4.65
"1628","2014-12-17",4.73
"1629","2014-12-18",4.71
"1630","2014-12-19",4.74
"1631","2014-12-22",5.09
"1632","2014-12-23",5.09
"1633","2014-12-24",5.06
"1634","2014-12-26",5.14
"1635","2014-12-29",5.37
"1636","2014-12-30",5.36
"1637","2014-12-31",5.27
"1638","2015-01-02",5.21
"1639","2015-01-05",4.87
"1640","2015-01-06",4.57
"1641","2015-01-07",4.67
"1642","2015-01-08",4.81
"1643","2015-01-09",4.67
"1644","2015-01-12",4.59
"1645","2015-01-13",4.44
"1646","2015-01-14",3.9
"1647","2015-01-15",3.75
"1648","2015-01-16",3.74
"1649","2015-01-20",3.72
"1650","2015-01-21",3.68
"1651","2015-01-22",3.61
"1652","2015-01-23",3.42
"1653","2015-01-26",3.37
"1654","2015-01-27",3.37
"1655","2015-01-28",3.32
"1656","2015-01-29",3.34
"1657","2015-01-30",3.3
"1658","2015-02-02",3.28
"1659","2015-02-03",3.55
"1660","2015-02-04",3.46
"1661","2015-02-05",3.5
"1662","2015-02-06",3.53
"1663","2015-02-09",3.62
"1664","2015-02-10",3.54
"1665","2015-02-11",3.38
"1666","2015-02-12",3.35
"1667","2015-02-13",3.36
"1668","2015-02-17",3.32
"1669","2015-02-18",3.43
"1670","2015-02-19",3.44
"1671","2015-02-20",3.36
"1672","2015-02-23",3.27
"1673","2015-02-24",3.39
"1674","2015-02-25",3.27
"1675","2015-02-26",3.4
"1676","2015-02-27",3.39
"1677","2015-03-02",3.44
"1678","2015-03-03",3.35
"1679","2015-03-04",3.27
"1680","2015-03-05",3.26
"1681","2015-03-06",2.79
"1682","2015-03-09",2.85
"1683","2015-03-10",2.75
"1684","2015-03-11",2.82
"1685","2015-03-12",2.94
"1686","2015-03-13",3.05
"1687","2015-03-16",3.09
"1688","2015-03-17",2.96
"1689","2015-03-18",2.98
"1690","2015-03-19",3
"1691","2015-03-20",2.85
"1692","2015-03-23",2.86
"1693","2015-03-24",2.89
"1694","2015-03-25",2.81
"1695","2015-03-26",2.73
"1696","2015-03-27",2.64
"1697","2015-03-30",2.59
"1698","2015-03-31",2.59
"1699","2015-04-01",2.88
"1700","2015-04-02",2.96
"1701","2015-04-06",3.17
"1702","2015-04-07",3.44
"1703","2015-04-08",3.49
"1704","2015-04-09",3.4
"1705","2015-04-10",3.44
"1706","2015-04-13",3.37
"1707","2015-04-14",3.33
"1708","2015-04-15",3.43
"1709","2015-04-16",3.37
"1710","2015-04-17",3.26
"1711","2015-04-20",3.3
"1712","2015-04-21",3.13
"1713","2015-04-22",3.22
"1714","2015-04-23",3.37
"1715","2015-04-24",3.22
"1716","2015-04-27",3.3
"1717","2015-04-28",3.3
"1718","2015-04-29",3.15
"1719","2015-04-30",2.97
"1720","2015-05-01",2.91
"1721","2015-05-04",2.88
"1722","2015-05-05",2.82
"1723","2015-05-06",2.82
"1724","2015-05-07",2.89
"1725","2015-05-08",2.82
"1726","2015-05-11",2.86
"1727","2015-05-12",2.76
"1728","2015-05-13",2.88
"1729","2015-05-14",3.01
"1730","2015-05-15",2.96
"1731","2015-05-18",3
"1732","2015-05-19",2.89
"1733","2015-05-20",2.84
"1734","2015-05-21",2.84
"1735","2015-05-22",2.81
"1736","2015-05-26",2.71
"1737","2015-05-27",2.71
"1738","2015-05-28",2.65
"1739","2015-05-29",2.66
"1740","2015-06-01",2.62
"1741","2015-06-02",2.7
"1742","2015-06-03",2.74
"1743","2015-06-04",2.85
"1744","2015-06-05",2.87
"1745","2015-06-08",2.61
"1746","2015-06-09",2.66
"1747","2015-06-10",2.75
"1748","2015-06-11",2.73
"1749","2015-06-12",2.71
"1750","2015-06-15",2.63
"1751","2015-06-16",2.53
"1752","2015-06-17",2.57
"1753","2015-06-18",2.6
"1754","2015-06-19",2.51
"1755","2015-06-22",2.73
"1756","2015-06-23",2.92
"1757","2015-06-24",2.88
"1758","2015-06-25",2.84
"1759","2015-06-26",2.7
"1760","2015-06-29",2.56
"1761","2015-06-30",2.74
"1762","2015-07-01",2.55
"1763","2015-07-02",2.55
"1764","2015-07-06",2.52
"1765","2015-07-07",2.52
"1766","2015-07-08",2.38
"1767","2015-07-09",2.46
"1768","2015-07-10",2.48
"1769","2015-07-13",2.8
"1770","2015-07-14",2.78
"1771","2015-07-15",2.73
"1772","2015-07-16",2.82
"1773","2015-07-17",2.75
"1774","2015-07-20",2.64
"1775","2015-07-21",2.61
"1776","2015-07-22",2.63
"1777","2015-07-23",2.5
"1778","2015-07-24",2.36
"1779","2015-07-27",2.47
"1780","2015-07-28",2.7
"1781","2015-07-29",2.63
"1782","2015-07-30",2.74
"1783","2015-07-31",2.63
"1784","2015-08-03",2.63
"1785","2015-08-04",2.65
"1786","2015-08-05",2.7
"1787","2015-08-06",2.61
"1788","2015-08-07",2.75
"1789","2015-08-10",2.76
"1790","2015-08-11",2.77
"1791","2015-08-12",2.82
"1792","2015-08-13",2.84
"1793","2015-08-14",2.86
"1794","2015-08-17",2.91
"1795","2015-08-18",3.03
"1796","2015-08-19",2.9
"1797","2015-08-20",2.84
"1798","2015-08-21",2.89
"1799","2015-08-24",2.92
"1800","2015-08-25",2.74
"1801","2015-08-26",2.67
"1802","2015-08-27",2.68
"1803","2015-08-28",2.69
"1804","2015-08-31",2.67
"1805","2015-09-01",2.63
"1806","2015-09-02",2.58
"1807","2015-09-03",2.58
"1808","2015-09-04",2.56
"1809","2015-09-08",2.56
"1810","2015-09-09",2.64
"1811","2015-09-10",2.49
"1812","2015-09-11",2.4
"1813","2015-09-14",2.28
"1814","2015-09-15",2.32
"1815","2015-09-16",2.37
"1816","2015-09-17",2.39
"1817","2015-09-18",2.42
"1818","2015-09-21",2.43
"1819","2015-09-22",2.36
"1820","2015-09-23",2.31
"1821","2015-09-24",2.29
"1822","2015-09-25",2.23
"1823","2015-09-28",2.16
"1824","2015-09-29",2.11
"1825","2015-09-30",2.14
"1826","2015-10-01",2.14
"1827","2015-10-02",2.24
"1828","2015-10-05",2.43
"1829","2015-10-06",2.51
"1830","2015-10-07",2.59
"1831","2015-10-08",2.65
"1832","2015-10-09",2.65
"1833","2015-10-12",2.63
"1834","2015-10-13",2.49
"1835","2015-10-14",2.46
"1836","2015-10-15",2.47
"1837","2015-10-16",2.46
"1838","2015-10-19",2.46
"1839","2015-10-20",7.32
"1840","2015-10-21",6.75
"1841","2015-10-22",7.76
"1842","2015-10-23",7.39
"1843","2015-10-26",7.14
"1844","2015-10-27",6.91
"1845","2015-10-28",7.38
"1846","2015-10-29",6.99
"1847","2015-10-30",7.17
"1848","2015-11-02",7.77
"1849","2015-11-03",7.43
"1850","2015-11-04",7.49
"1851","2015-11-05",7.42
"1852","2015-11-06",8.62
"1853","2015-11-09",8.17
"1854","2015-11-10",8.06
"1855","2015-11-11",7.74
"1856","2015-11-12",7.59
"1857","2015-11-13",7.48
"1858","2015-11-16",7.5
"1859","2015-11-17",7.08
"1860","2015-11-18",7.21
"1861","2015-11-19",7.05
"1862","2015-11-20",6.96
"1863","2015-11-23",7.15
"1864","2015-11-24",7.03
"1865","2015-11-25",7.05
"1866","2015-11-27",7.29
"1867","2015-11-30",7.34
"1868","2015-12-01",7.54
"1869","2015-12-02",7.38
"1870","2015-12-03",7.24
"1871","2015-12-04",7.31
"1872","2015-12-07",6.91
"1873","2015-12-08",6.88
"1874","2015-12-09",7.04
"1875","2015-12-10",7.07
"1876","2015-12-11",6.85
"1877","2015-12-14",6.86
"1878","2015-12-15",7.1
"1879","2015-12-16",7.44
"1880","2015-12-17",7.46
"1881","2015-12-18",7.36
"1882","2015-12-21",7.15
"1883","2015-12-22",7.07
"1884","2015-12-23",7.1
"1885","2015-12-24",7.15
"1886","2015-12-28",7.1
"1887","2015-12-29",7.17
"1888","2015-12-30",7.16
"1889","2015-12-31",7.07
"1890","2016-01-04",6.9
"1891","2016-01-05",6.93
"1892","2016-01-06",6.96
"1893","2016-01-07",6.79
"1894","2016-01-08",6.84
"1895","2016-01-11",6.19
"1896","2016-01-12",5.99
"1897","2016-01-13",5.9
"1898","2016-01-14",6.67
"1899","2016-01-15",6.37
"1900","2016-01-19",5.93
"1901","2016-01-20",6.02
"1902","2016-01-21",5.97
"1903","2016-01-22",6.19
"1904","2016-01-25",6.03
"1905","2016-01-26",5.98
"1906","2016-01-27",5.96
"1907","2016-01-28",5.9
"1908","2016-01-29",6.2
"1909","2016-02-01",6
"1910","2016-02-02",5.85
"1911","2016-02-03",5.66
"1912","2016-02-04",5.65
"1913","2016-02-05",5.85
"1914","2016-02-08",5.71
"1915","2016-02-09",5.58
"1916","2016-02-10",5.61
"1917","2016-02-11",5.36
"1918","2016-02-12",5.57
"1919","2016-02-16",6.04
"1920","2016-02-17",6.4
"1921","2016-02-18",6.25
"1922","2016-02-19",6.38
"1923","2016-02-22",6.39
"1924","2016-02-23",6.2
"1925","2016-02-24",6.32
"1926","2016-02-25",6.89
"1927","2016-02-26",7.07
"1928","2016-02-29",7.26
"1929","2016-03-01",7.66
"1930","2016-03-02",8
"1931","2016-03-03",7.68
"1932","2016-03-04",7.55
"1933","2016-03-07",8.57
"1934","2016-03-08",8.52
"1935","2016-03-09",9.47
"1936","2016-03-10",9.58
