"","date","SBGI"
"1002","2010-12-22",8.32
"1003","2010-12-23",8.34
"1004","2010-12-27",8.32
"1005","2010-12-28",8.16
"1006","2010-12-29",8.25
"1007","2010-12-30",8.13
"1008","2010-12-31",8.18
"1009","2011-01-03",8.33
"1010","2011-01-04",8.15
"1011","2011-01-05",8.27
"1012","2011-01-06",8.01
"1013","2011-01-07",7.95
"1014","2011-01-10",8.03
"1015","2011-01-11",8.15
"1016","2011-01-12",8.29
"1017","2011-01-13",8.12
"1018","2011-01-14",8.05
"1019","2011-01-18",8.09
"1020","2011-01-19",7.95
"1021","2011-01-20",7.82
"1022","2011-01-21",7.83
"1023","2011-01-24",7.99
"1024","2011-01-25",8.22
"1025","2011-01-26",8.65
"1026","2011-01-27",8.56
"1027","2011-01-28",8.43
"1028","2011-01-31",8.77
"1029","2011-02-01",9.11
"1030","2011-02-02",9.15
"1031","2011-02-03",9.45
"1032","2011-02-04",9.35
"1033","2011-02-07",9.57
"1034","2011-02-08",9.95
"1035","2011-02-09",10.99
"1036","2011-02-10",11.78
"1037","2011-02-11",12.14
"1038","2011-02-14",12.17
"1039","2011-02-15",12.41
"1040","2011-02-16",12.6
"1041","2011-02-17",12.89
"1042","2011-02-18",13
"1043","2011-02-22",12.77
"1044","2011-02-23",12.34
"1045","2011-02-24",12.41
"1046","2011-02-25",12.89
"1047","2011-02-28",12.94
"1048","2011-03-01",12.21
"1049","2011-03-02",12.52
"1050","2011-03-03",12.88
"1051","2011-03-04",12.8
"1052","2011-03-07",12.51
"1053","2011-03-08",12.55
"1054","2011-03-09",12.71
"1055","2011-03-10",12.5
"1056","2011-03-11",12.16
"1057","2011-03-14",12.03
"1058","2011-03-15",11.66
"1059","2011-03-16",11.5
"1060","2011-03-17",11.72
"1061","2011-03-18",11.51
"1062","2011-03-21",12.2
"1063","2011-03-22",12.07
"1064","2011-03-23",12.24
"1065","2011-03-24",12.23
"1066","2011-03-25",12.12
"1067","2011-03-28",12.17
"1068","2011-03-29",12.19
"1069","2011-03-30",12.48
"1070","2011-03-31",12.54
"1071","2011-04-01",12.7
"1072","2011-04-04",12.59
"1073","2011-04-05",12.21
"1074","2011-04-06",12.02
"1075","2011-04-07",11.76
"1076","2011-04-08",11.63
"1077","2011-04-11",11.26
"1078","2011-04-12",10.84
"1079","2011-04-13",11.04
"1080","2011-04-14",11
"1081","2011-04-15",11
"1082","2011-04-18",10.8
"1083","2011-04-19",10.68
"1084","2011-04-20",11.14
"1085","2011-04-21",11.08
"1086","2011-04-25",11.07
"1087","2011-04-26",11.4
"1088","2011-04-27",11.69
"1089","2011-04-28",11.5
"1090","2011-04-29",11.49
"1091","2011-05-02",11.47
"1092","2011-05-03",11.01
"1093","2011-05-04",10.51
"1094","2011-05-05",10.57
"1095","2011-05-06",10.6
"1096","2011-05-09",10.25
"1097","2011-05-10",10.44
"1098","2011-05-11",10.32
"1099","2011-05-12",10.12
"1100","2011-05-13",10.01
"1101","2011-05-16",9.9
"1102","2011-05-17",10.03
"1103","2011-05-18",10.6
"1104","2011-05-19",10.45
"1105","2011-05-20",10.36
"1106","2011-05-23",9.79
"1107","2011-05-24",9.54
"1108","2011-05-25",9.37
"1109","2011-05-26",9.49
"1110","2011-05-27",9.47
"1111","2011-05-31",9.62
"1112","2011-06-01",9.44
"1113","2011-06-02",9.52
"1114","2011-06-03",9.52
"1115","2011-06-06",9.24
"1116","2011-06-07",9.3
"1117","2011-06-08",9.39
"1118","2011-06-09",9.64
"1119","2011-06-10",9.25
"1120","2011-06-13",9.54
"1121","2011-06-14",10.03
"1122","2011-06-15",9.83
"1123","2011-06-16",9.8
"1124","2011-06-17",9.84
"1125","2011-06-20",10.01
"1126","2011-06-21",10.55
"1127","2011-06-22",10.25
"1128","2011-06-23",10.35
"1129","2011-06-24",10.43
"1130","2011-06-27",10.72
"1131","2011-06-28",10.99
"1132","2011-06-29",11
"1133","2011-06-30",10.98
"1134","2011-07-01",11.02
"1135","2011-07-05",11.14
"1136","2011-07-06",10.6
"1137","2011-07-07",10.8
"1138","2011-07-08",10.78
"1139","2011-07-11",10.38
"1140","2011-07-12",10.27
"1141","2011-07-13",10.29
"1142","2011-07-14",10.14
"1143","2011-07-15",10.08
"1144","2011-07-18",9.76
"1145","2011-07-19",10.28
"1146","2011-07-20",10.66
"1147","2011-07-21",11.06
"1148","2011-07-22",11.16
"1149","2011-07-25",10.76
"1150","2011-07-26",10.85
"1151","2011-07-27",10.14
"1152","2011-07-28",9.97
"1153","2011-07-29",9.91
"1154","2011-08-01",10.29
"1155","2011-08-02",9.72
"1156","2011-08-03",9.27
"1157","2011-08-04",8.36
"1158","2011-08-05",7.98
"1159","2011-08-08",7.2
"1160","2011-08-09",7.37
"1161","2011-08-10",6.99
"1162","2011-08-11",7.4
"1163","2011-08-12",7.47
"1164","2011-08-15",7.84
"1165","2011-08-16",7.68
"1166","2011-08-17",8.21
"1167","2011-08-18",7.74
"1168","2011-08-19",7.49
"1169","2011-08-22",7.23
"1170","2011-08-23",7.53
"1171","2011-08-24",7.53
"1172","2011-08-25",7.37
"1173","2011-08-26",7.62
"1174","2011-08-29",8.2
"1175","2011-08-30",7.75
"1176","2011-08-31",7.81
"1177","2011-09-01",7.36
"1178","2011-09-02",6.9
"1179","2011-09-06",6.93
"1180","2011-09-07",7.27
"1181","2011-09-08",7
"1182","2011-09-09",7.18
"1183","2011-09-12",7.38
"1184","2011-09-13",7.7
"1185","2011-09-14",8.18
"1186","2011-09-15",8.13
"1187","2011-09-16",8.21
"1188","2011-09-19",8.08
"1189","2011-09-20",7.9
"1190","2011-09-21",7.61
"1191","2011-09-22",7.35
"1192","2011-09-23",7.62
"1193","2011-09-26",7.81
"1194","2011-09-27",7.71
"1195","2011-09-28",7.27
"1196","2011-09-29",7.51
"1197","2011-09-30",7.17
"1198","2011-10-03",6.95
"1199","2011-10-04",7.53
"1200","2011-10-05",7.93
"1201","2011-10-06",8.04
"1202","2011-10-07",7.88
"1203","2011-10-10",8.67
"1204","2011-10-11",8.59
"1205","2011-10-12",9
"1206","2011-10-13",8.94
"1207","2011-10-14",8.97
"1208","2011-10-17",8.53
"1209","2011-10-18",8.89
"1210","2011-10-19",8.74
"1211","2011-10-20",8.95
"1212","2011-10-21",9.1
"1213","2011-10-24",9.52
"1214","2011-10-25",9.17
"1215","2011-10-26",9.56
"1216","2011-10-27",9.64
"1217","2011-10-28",9.82
"1218","2011-10-31",9.58
"1219","2011-11-01",8.93
"1220","2011-11-02",10.65
"1221","2011-11-03",10.03
"1222","2011-11-04",9.97
"1223","2011-11-07",9.99
"1224","2011-11-08",9.8
"1225","2011-11-09",9.29
"1226","2011-11-10",9.61
"1227","2011-11-11",9.7
"1228","2011-11-14",9.59
"1229","2011-11-15",9.72
"1230","2011-11-16",9.57
"1231","2011-11-17",9.68
"1232","2011-11-18",9.57
"1233","2011-11-21",9.21
"1234","2011-11-22",9.13
"1235","2011-11-23",8.89
"1236","2011-11-25",8.94
"1237","2011-11-28",9.43
"1238","2011-11-29",9.72
"1239","2011-11-30",10.34
"1240","2011-12-01",10.36
"1241","2011-12-02",10.32
"1242","2011-12-05",10.67
"1243","2011-12-06",10.98
"1244","2011-12-07",11.01
"1245","2011-12-08",10.56
"1246","2011-12-09",11.07
"1247","2011-12-12",11.16
"1248","2011-12-13",10.57
"1249","2011-12-14",10.34
"1250","2011-12-15",10.55
"1251","2011-12-16",10.6
"1252","2011-12-19",10.52
"1253","2011-12-20",11.06
"1254","2011-12-21",11.39
"1255","2011-12-22",11.42
"1256","2011-12-23",11.5
"1257","2011-12-27",11.42
"1258","2011-12-28",11.16
"1259","2011-12-29",11.36
"1260","2011-12-30",11.33
"1261","2012-01-03",11.91
"1262","2012-01-04",12.2
"1263","2012-01-05",12.48
"1264","2012-01-06",12.51
"1265","2012-01-09",12.53
"1266","2012-01-10",12.46
"1267","2012-01-11",12.57
"1268","2012-01-12",12.74
"1269","2012-01-13",12.46
"1270","2012-01-17",12.64
"1271","2012-01-18",12.64
"1272","2012-01-19",12.93
"1273","2012-01-20",12.92
"1274","2012-01-23",12.74
"1275","2012-01-24",12.92
"1276","2012-01-25",12.88
"1277","2012-01-26",12.78
"1278","2012-01-27",12.95
"1279","2012-01-30",12.47
"1280","2012-01-31",12.28
"1281","2012-02-01",12.83
"1282","2012-02-02",12.41
"1283","2012-02-03",12.77
"1284","2012-02-06",12.49
"1285","2012-02-07",12.44
"1286","2012-02-08",12.15
"1287","2012-02-09",12.17
"1288","2012-02-10",12.26
"1289","2012-02-13",12.18
"1290","2012-02-14",12.03
"1291","2012-02-15",11.76
"1292","2012-02-16",11.56
"1293","2012-02-17",11.7
"1294","2012-02-21",11.69
"1295","2012-02-22",11.7
"1296","2012-02-23",12.04
"1297","2012-02-24",11.98
"1298","2012-02-27",11.8
"1299","2012-02-28",11.76
"1300","2012-02-29",11.42
"1301","2012-03-01",11.16
"1302","2012-03-02",11.5
"1303","2012-03-05",11.39
"1304","2012-03-06",11.23
"1305","2012-03-07",11.33
"1306","2012-03-08",11.37
"1307","2012-03-09",11.68
"1308","2012-03-12",11.49
"1309","2012-03-13",11.81
"1310","2012-03-14",11.75
"1311","2012-03-15",11.85
"1312","2012-03-16",11.66
"1313","2012-03-19",11.48
"1314","2012-03-20",11.3
"1315","2012-03-21",11.33
"1316","2012-03-22",11.22
"1317","2012-03-23",11.68
"1318","2012-03-26",11.89
"1319","2012-03-27",11.58
"1320","2012-03-28",11.28
"1321","2012-03-29",11.28
"1322","2012-03-30",11.06
"1323","2012-04-02",11.33
"1324","2012-04-03",11.06
"1325","2012-04-04",10.7
"1326","2012-04-05",10.8
"1327","2012-04-09",10.43
"1328","2012-04-10",10
"1329","2012-04-11",10.01
"1330","2012-04-12",10.02
"1331","2012-04-13",9.88
"1332","2012-04-16",9.73
"1333","2012-04-17",9.84
"1334","2012-04-18",9.73
"1335","2012-04-19",9.56
"1336","2012-04-20",9.5
"1337","2012-04-23",9.31
"1338","2012-04-24",9.48
"1339","2012-04-25",10.05
"1340","2012-04-26",10.03
"1341","2012-04-27",10.4
"1342","2012-04-30",10.28
"1343","2012-05-01",10.32
"1344","2012-05-02",10.62
"1345","2012-05-03",10.24
"1346","2012-05-04",9.86
"1347","2012-05-07",9.69
"1348","2012-05-08",9.98
"1349","2012-05-09",9.87
"1350","2012-05-10",9.78
"1351","2012-05-11",9.59
"1352","2012-05-14",9.3
"1353","2012-05-15",9.13
"1354","2012-05-16",8.69
"1355","2012-05-17",8.17
"1356","2012-05-18",8.31
"1357","2012-05-21",8.63
"1358","2012-05-22",8.61
"1359","2012-05-23",8.5
"1360","2012-05-24",8.48
"1361","2012-05-25",8.47
"1362","2012-05-29",8.41
"1363","2012-05-30",8.11
"1364","2012-05-31",8.14
"1365","2012-06-01",8.1
"1366","2012-06-04",8.12
"1367","2012-06-05",8.24
"1368","2012-06-06",8.16
"1369","2012-06-07",8.02
"1370","2012-06-08",8.03
"1371","2012-06-11",7.92
"1372","2012-06-12",8.1
"1373","2012-06-13",7.92
"1374","2012-06-14",8.27
"1375","2012-06-15",8.35
"1376","2012-06-18",8.25
"1377","2012-06-19",8.37
"1378","2012-06-20",8.5
"1379","2012-06-21",8.41
"1380","2012-06-22",8.58
"1381","2012-06-25",8.35
"1382","2012-06-26",8.7
"1383","2012-06-27",8.74
"1384","2012-06-28",8.64
"1385","2012-06-29",9.06
"1386","2012-07-02",9.41
"1387","2012-07-03",10.07
"1388","2012-07-05",9.88
"1389","2012-07-06",9.93
"1390","2012-07-09",9.83
"1391","2012-07-10",9.71
"1392","2012-07-11",9.61
"1393","2012-07-12",9.51
"1394","2012-07-13",9.81
"1395","2012-07-16",9.91
"1396","2012-07-17",10.09
"1397","2012-07-18",9.85
"1398","2012-07-19",9.79
"1399","2012-07-20",9.81
"1400","2012-07-23",9.55
"1401","2012-07-24",9.41
"1402","2012-07-25",9.72
"1403","2012-07-26",9.78
"1404","2012-07-27",10.12
"1405","2012-07-30",10.17
"1406","2012-07-31",10.2
"1407","2012-08-01",11.51
"1408","2012-08-02",11.23
"1409","2012-08-03",11.67
"1410","2012-08-06",11.71
"1411","2012-08-07",11.91
"1412","2012-08-08",11.81
"1413","2012-08-09",11.35
"1414","2012-08-10",11.53
"1415","2012-08-13",11.5
"1416","2012-08-14",11.19
"1417","2012-08-15",11.39
"1418","2012-08-16",11.26
"1419","2012-08-17",11.59
"1420","2012-08-20",11.71
"1421","2012-08-21",12.02
"1422","2012-08-22",11.82
"1423","2012-08-23",11.61
"1424","2012-08-24",11.69
"1425","2012-08-27",11.82
"1426","2012-08-28",11.78
"1427","2012-08-29",11.61
"1428","2012-08-30",11.56
"1429","2012-08-31",11.56
"1430","2012-09-04",11.67
"1431","2012-09-05",11.76
"1432","2012-09-06",12
"1433","2012-09-07",12.41
"1434","2012-09-10",12.15
"1435","2012-09-11",12.21
"1436","2012-09-12",12.02
"1437","2012-09-13",12.4
"1438","2012-09-14",12.45
"1439","2012-09-17",12.2
"1440","2012-09-18",12.07
"1441","2012-09-19",12.34
"1442","2012-09-20",12.24
"1443","2012-09-21",12.54
"1444","2012-09-24",12.56
"1445","2012-09-25",11.87
"1446","2012-09-26",11.48
"1447","2012-09-27",11.56
"1448","2012-09-28",11.21
"1449","2012-10-01",11.66
"1450","2012-10-02",11.35
"1451","2012-10-03",11.55
"1452","2012-10-04",11.64
"1453","2012-10-05",11.67
"1454","2012-10-08",11.41
"1455","2012-10-09",11.46
"1456","2012-10-10",11.68
"1457","2012-10-11",12.16
"1458","2012-10-12",12.17
"1459","2012-10-15",12.18
"1460","2012-10-16",12.23
"1461","2012-10-17",12.92
"1462","2012-10-18",12.75
"1463","2012-10-19",12.5
"1464","2012-10-22",12.41
"1465","2012-10-23",12.15
"1466","2012-10-24",12.13
"1467","2012-10-25",11.72
"1468","2012-10-26",12.22
"1469","2012-10-31",12.6
"1470","2012-11-01",12.27
"1471","2012-11-02",12.43
"1472","2012-11-05",12.46
"1473","2012-11-06",12.56
"1474","2012-11-07",12.11
"1475","2012-11-08",12.15
"1476","2012-11-09",12.24
"1477","2012-11-12",11.84
"1478","2012-11-13",11.56
"1479","2012-11-14",11.2
"1480","2012-11-15",10.93
"1481","2012-11-16",11.07
"1482","2012-11-19",11.27
"1483","2012-11-20",11.39
"1484","2012-11-21",11.42
"1485","2012-11-23",11.66
"1486","2012-11-26",11.6
"1487","2012-11-27",11.56
"1488","2012-11-28",10.81
"1489","2012-11-29",11.18
"1490","2012-11-30",11.03
"1491","2012-12-03",10.79
"1492","2012-12-04",11
"1493","2012-12-05",10.82
"1494","2012-12-06",10.39
"1495","2012-12-07",10.6
"1496","2012-12-10",11.05
"1497","2012-12-11",11.2
"1498","2012-12-12",11.18
"1499","2012-12-13",11.09
"1500","2012-12-14",11.04
"1501","2012-12-17",11.47
"1502","2012-12-18",11.61
"1503","2012-12-19",12.4
"1504","2012-12-20",12.54
"1505","2012-12-21",12.64
"1506","2012-12-24",12.54
"1507","2012-12-26",12.54
"1508","2012-12-27",12.52
"1509","2012-12-28",12.41
"1510","2012-12-31",12.62
"1511","2013-01-02",13.25
"1512","2013-01-03",13.54
"1513","2013-01-04",13.46
"1514","2013-01-07",12.88
"1515","2013-01-08",13.12
"1516","2013-01-09",13.04
"1517","2013-01-10",13.09
"1518","2013-01-11",12.95
"1519","2013-01-14",12.92
"1520","2013-01-15",12.92
"1521","2013-01-16",12.82
"1522","2013-01-17",13
"1523","2013-01-18",13.12
"1524","2013-01-22",12.97
"1525","2013-01-23",13.28
"1526","2013-01-24",13.47
"1527","2013-01-25",13.81
"1528","2013-01-28",14.1
"1529","2013-01-29",13.75
"1530","2013-01-30",13.65
"1531","2013-01-31",13.78
"1532","2013-02-01",13.97
"1533","2013-02-04",13.72
"1534","2013-02-05",14.21
"1535","2013-02-06",14.49
"1536","2013-02-07",14.21
"1537","2013-02-08",14.12
"1538","2013-02-11",14.27
"1539","2013-02-12",14.29
"1540","2013-02-13",14.22
"1541","2013-02-14",14.55
"1542","2013-02-15",14.62
"1543","2013-02-19",14.57
"1544","2013-02-20",14.19
"1545","2013-02-21",13.82
"1546","2013-02-22",14.21
"1547","2013-02-25",13.85
"1548","2013-02-26",14.15
"1549","2013-02-27",14.39
"1550","2013-02-28",14.08
"1551","2013-03-01",15.86
"1552","2013-03-04",17
"1553","2013-03-05",17.93
"1554","2013-03-06",17.85
"1555","2013-03-07",17.879999
"1556","2013-03-08",18.25
"1557","2013-03-11",18.02
"1558","2013-03-12",17.67
"1559","2013-03-13",17.67
"1560","2013-03-14",17.92
"1561","2013-03-15",17.790001
"1562","2013-03-18",17.68
"1563","2013-03-19",17.639999
"1564","2013-03-20",17.790001
"1565","2013-03-21",17.809999
"1566","2013-03-22",18.17
"1567","2013-03-25",19.18
"1568","2013-03-26",19.209999
"1569","2013-03-27",19.719999
"1570","2013-03-28",20.290001
"1571","2013-04-01",19.610001
"1572","2013-04-02",20.25
"1573","2013-04-03",19.790001
"1574","2013-04-04",19.99
"1575","2013-04-05",20.440001
"1576","2013-04-08",21.030001
"1577","2013-04-09",20.41
"1578","2013-04-10",21.83
"1579","2013-04-11",23.690001
"1580","2013-04-12",27.6
"1581","2013-04-15",25.41
"1582","2013-04-16",26.389999
"1583","2013-04-17",25.889999
"1584","2013-04-18",25.09
"1585","2013-04-19",25.75
"1586","2013-04-22",26.25
"1587","2013-04-23",26.700001
"1588","2013-04-24",26.889999
"1589","2013-04-25",27.440001
"1590","2013-04-26",27.49
"1591","2013-04-29",26.690001
"1592","2013-04-30",26.799999
"1593","2013-05-01",27.57
"1594","2013-05-02",27.18
"1595","2013-05-03",27.18
"1596","2013-05-06",27.200001
"1597","2013-05-07",27.190001
"1598","2013-05-08",27.110001
"1599","2013-05-09",28.15
"1600","2013-05-10",28.25
"1601","2013-05-13",28.01
"1602","2013-05-14",27.65
"1603","2013-05-15",27.35
"1604","2013-05-16",26.549999
"1605","2013-05-17",26.75
"1606","2013-05-20",26.15
"1607","2013-05-21",26.549999
"1608","2013-05-22",26.35
"1609","2013-05-23",26.67
"1610","2013-05-24",26.530001
"1611","2013-05-28",27.389999
"1612","2013-05-29",27.16
"1613","2013-05-30",27.389999
"1614","2013-05-31",27.030001
"1615","2013-06-03",26
"1616","2013-06-04",25.549999
"1617","2013-06-05",24.030001
"1618","2013-06-06",24.68
"1619","2013-06-07",25.389999
"1620","2013-06-10",24.93
"1621","2013-06-11",25.030001
"1622","2013-06-12",24.09
"1623","2013-06-13",27.15
"1624","2013-06-14",27.4
"1625","2013-06-17",28.450001
"1626","2013-06-18",28.57
"1627","2013-06-19",29.200001
"1628","2013-06-20",27.93
"1629","2013-06-21",28.43
"1630","2013-06-24",27.709999
"1631","2013-06-25",28.629999
"1632","2013-06-26",29.940001
"1633","2013-06-27",29.530001
"1634","2013-06-28",29.370001
"1635","2013-07-01",29.290001
"1636","2013-07-02",29.34
"1637","2013-07-03",29.469999
"1638","2013-07-05",29.59
"1639","2013-07-08",31.450001
"1640","2013-07-09",31.83
"1641","2013-07-10",31.129999
"1642","2013-07-11",30.66
"1643","2013-07-12",31.24
"1644","2013-07-15",31.299999
"1645","2013-07-16",30.16
"1646","2013-07-17",30.4
"1647","2013-07-18",30.629999
"1648","2013-07-19",29.75
"1649","2013-07-22",29.1
"1650","2013-07-23",28.51
"1651","2013-07-24",28.950001
"1652","2013-07-25",29.75
"1653","2013-07-26",29.809999
"1654","2013-07-29",30.1
"1655","2013-07-30",28.57
"1656","2013-07-31",28.209999
"1657","2013-08-01",27.809999
"1658","2013-08-02",28.059999
"1659","2013-08-05",28.16
"1660","2013-08-06",27.469999
"1661","2013-08-07",26.58
"1662","2013-08-08",25.99
"1663","2013-08-09",25.5
"1664","2013-08-12",24.860001
"1665","2013-08-13",24.799999
"1666","2013-08-14",24.040001
"1667","2013-08-15",24.17
"1668","2013-08-16",24.280001
"1669","2013-08-19",24.18
"1670","2013-08-20",24.91
"1671","2013-08-21",24.700001
"1672","2013-08-22",25.389999
"1673","2013-08-23",25.959999
"1674","2013-08-26",25.26
"1675","2013-08-27",24.889999
"1676","2013-08-28",24.01
"1677","2013-08-29",24.530001
"1678","2013-08-30",23.92
"1679","2013-09-03",24.450001
"1680","2013-09-04",25.940001
"1681","2013-09-05",25.950001
"1682","2013-09-06",26.299999
"1683","2013-09-09",26.99
"1684","2013-09-10",28.41
"1685","2013-09-11",28.74
"1686","2013-09-12",28.629999
"1687","2013-09-13",29.18
"1688","2013-09-16",28.6
"1689","2013-09-17",29.719999
"1690","2013-09-18",29.4
"1691","2013-09-19",29.42
"1692","2013-09-20",29.23
"1693","2013-09-23",30.610001
"1694","2013-09-24",31.52
"1695","2013-09-25",31.719999
"1696","2013-09-26",33.349998
"1697","2013-09-27",34.040001
"1698","2013-09-30",33.52
"1699","2013-10-01",33.889999
"1700","2013-10-02",33.84
"1701","2013-10-03",33.849998
"1702","2013-10-04",34.740002
"1703","2013-10-07",34.360001
"1704","2013-10-08",32.549999
"1705","2013-10-09",32.389999
"1706","2013-10-10",33.040001
"1707","2013-10-11",34.68
"1708","2013-10-14",34.59
"1709","2013-10-15",34.290001
"1710","2013-10-16",34.490002
"1711","2013-10-17",34.400002
"1712","2013-10-18",35.330002
"1713","2013-10-21",35.310001
"1714","2013-10-22",34.950001
"1715","2013-10-23",34.490002
"1716","2013-10-24",35.48
"1717","2013-10-25",34.57
"1718","2013-10-28",32.810001
"1719","2013-10-29",32.93
"1720","2013-10-30",31.959999
"1721","2013-10-31",32.049999
"1722","2013-11-01",32.299999
"1723","2013-11-04",33.290001
"1724","2013-11-05",33.849998
"1725","2013-11-06",34.169998
"1726","2013-11-07",31.860001
"1727","2013-11-08",33.970001
"1728","2013-11-11",34.25
"1729","2013-11-12",33.560001
"1730","2013-11-13",34.18
"1731","2013-11-14",33.970001
"1732","2013-11-15",33.599998
"1733","2013-11-18",32.529999
"1734","2013-11-19",31.68
"1735","2013-11-20",31.469999
"1736","2013-11-21",31.35
"1737","2013-11-22",32.509998
"1738","2013-11-25",32.119999
"1739","2013-11-26",32.720001
"1740","2013-11-27",32.619999
"1741","2013-11-29",32.82
"1742","2013-12-02",33.419998
"1743","2013-12-03",32.950001
"1744","2013-12-04",33.610001
"1745","2013-12-05",33.52
"1746","2013-12-06",33.5
"1747","2013-12-09",33.18
"1748","2013-12-10",33.669998
"1749","2013-12-11",32.919998
"1750","2013-12-12",33.939999
"1751","2013-12-13",33.77
"1752","2013-12-16",33.830002
"1753","2013-12-17",33.630001
"1754","2013-12-18",34.080002
"1755","2013-12-19",33.630001
"1756","2013-12-20",33.779999
"1757","2013-12-23",34.82
"1758","2013-12-24",34.77
"1759","2013-12-26",34.959999
"1760","2013-12-27",34.450001
"1761","2013-12-30",34.709999
"1762","2013-12-31",35.73
"1763","2014-01-02",35.41
"1764","2014-01-03",36.740002
"1765","2014-01-06",36.34
"1766","2014-01-07",36.57
"1767","2014-01-08",36.490002
"1768","2014-01-09",35.689999
"1769","2014-01-10",36.209999
"1770","2014-01-13",34.689999
"1771","2014-01-14",33.860001
"1772","2014-01-15",31.77
"1773","2014-01-16",31.889999
"1774","2014-01-17",31.98
"1775","2014-01-21",31.18
"1776","2014-01-22",30.620001
"1777","2014-01-23",30.9
"1778","2014-01-24",30.110001
"1779","2014-01-27",29.700001
"1780","2014-01-28",30.35
"1781","2014-01-29",30.190001
"1782","2014-01-30",30.57
"1783","2014-01-31",31.42
"1784","2014-02-03",30.09
"1785","2014-02-04",28.860001
"1786","2014-02-05",28.620001
"1787","2014-02-06",29.5
"1788","2014-02-07",28.82
"1789","2014-02-10",28.17
"1790","2014-02-11",27.860001
"1791","2014-02-12",26.34
"1792","2014-02-13",27.43
"1793","2014-02-14",28.469999
"1794","2014-02-18",29.610001
"1795","2014-02-19",28.780001
"1796","2014-02-20",29.790001
"1797","2014-02-21",29.690001
"1798","2014-02-24",29.83
"1799","2014-02-25",29.26
"1800","2014-02-26",28.08
"1801","2014-02-27",28.32
"1802","2014-02-28",29.620001
"1803","2014-03-03",28.42
"1804","2014-03-04",30.129999
"1805","2014-03-05",30.07
"1806","2014-03-06",28.73
"1807","2014-03-07",28.200001
"1808","2014-03-10",27.549999
"1809","2014-03-11",27.030001
"1810","2014-03-12",27.1
"1811","2014-03-13",25.77
"1812","2014-03-14",26.559999
"1813","2014-03-17",24.42
"1814","2014-03-18",25.41
"1815","2014-03-19",26.030001
"1816","2014-03-20",27.030001
"1817","2014-03-21",27.450001
"1818","2014-03-24",26.91
"1819","2014-03-25",27.01
"1820","2014-03-26",27.08
"1821","2014-03-27",26.42
"1822","2014-03-28",26.530001
"1823","2014-03-31",27.09
"1824","2014-04-01",26.99
"1825","2014-04-02",27.16
"1826","2014-04-03",26.530001
"1827","2014-04-04",26.040001
"1828","2014-04-07",25.120001
"1829","2014-04-08",27.370001
"1830","2014-04-09",29.110001
"1831","2014-04-10",27.82
"1832","2014-04-11",27.110001
"1833","2014-04-14",27.41
"1834","2014-04-15",27.34
"1835","2014-04-16",27.41
"1836","2014-04-17",27.549999
"1837","2014-04-21",27.549999
"1838","2014-04-22",27.65
"1839","2014-04-23",27.860001
"1840","2014-04-24",28.07
"1841","2014-04-25",27.52
"1842","2014-04-28",27.049999
"1843","2014-04-29",26.66
"1844","2014-04-30",26.73
"1845","2014-05-01",27.41
"1846","2014-05-02",27.9
"1847","2014-05-05",28.969999
"1848","2014-05-06",28.709999
"1849","2014-05-07",28.129999
"1850","2014-05-08",27.110001
"1851","2014-05-09",27.469999
"1852","2014-05-12",28.5
"1853","2014-05-13",28.209999
"1854","2014-05-14",27.559999
"1855","2014-05-15",27.9
"1856","2014-05-16",29.07
"1857","2014-05-19",29.33
"1858","2014-05-20",29.389999
"1859","2014-05-21",29.68
"1860","2014-05-22",29.709999
"1861","2014-05-23",30.200001
"1862","2014-05-27",30.059999
"1863","2014-05-28",30.34
"1864","2014-05-29",30.360001
"1865","2014-05-30",29.58
"1866","2014-06-02",30.139999
"1867","2014-06-03",30.450001
"1868","2014-06-04",30.459999
"1869","2014-06-05",31
"1870","2014-06-06",30.67
"1871","2014-06-09",30.84
"1872","2014-06-10",31.49
"1873","2014-06-11",31.299999
"1874","2014-06-12",30.92
"1875","2014-06-13",31.23
"1876","2014-06-16",31.32
"1877","2014-06-17",30.110001
"1878","2014-06-18",31.01
"1879","2014-06-19",29.67
"1880","2014-06-20",29.26
"1881","2014-06-23",29.24
"1882","2014-06-24",29.24
"1883","2014-06-25",33.799999
"1884","2014-06-26",33.639999
"1885","2014-06-27",34.619999
"1886","2014-06-30",34.75
"1887","2014-07-01",35.529999
"1888","2014-07-02",35.740002
"1889","2014-07-03",35.900002
"1890","2014-07-07",35.43
"1891","2014-07-08",34.490002
"1892","2014-07-09",34.98
"1893","2014-07-10",33.720001
"1894","2014-07-11",34.169998
"1895","2014-07-14",33.27
"1896","2014-07-15",33.099998
"1897","2014-07-16",32.950001
"1898","2014-07-17",33.389999
"1899","2014-07-18",34.009998
"1900","2014-07-21",33.950001
"1901","2014-07-22",34.450001
"1902","2014-07-23",33.98
"1903","2014-07-24",33.529999
"1904","2014-07-25",33.610001
"1905","2014-07-28",33.349998
"1906","2014-07-29",32.970001
"1907","2014-07-30",33.18
"1908","2014-07-31",32.310001
"1909","2014-08-01",32.349998
"1910","2014-08-04",32.630001
"1911","2014-08-05",31.809999
"1912","2014-08-06",32.299999
"1913","2014-08-07",32.150002
"1914","2014-08-08",32.279999
"1915","2014-08-11",32.290001
"1916","2014-08-12",30.76
"1917","2014-08-13",30.24
"1918","2014-08-14",29.959999
"1919","2014-08-15",29.01
"1920","2014-08-18",29.450001
"1921","2014-08-19",29.15
