"","date","HONE"
"945","2020-04-01",7.3
"946","2020-04-02",7.44
"947","2020-04-03",7.15
"948","2020-04-06",7.38
"949","2020-04-07",7.35
"950","2020-04-08",7.73
"951","2020-04-09",8.13
"952","2020-04-13",7.73
"953","2020-04-14",7.55
"954","2020-04-15",7.13
"955","2020-04-16",7.16
"956","2020-04-17",7.38
"957","2020-04-20",7.18
"958","2020-04-21",7.16
"959","2020-04-22",7.22
"960","2020-04-23",7.44
"961","2020-04-24",7.5
"962","2020-04-27",7.81
"963","2020-04-28",8.28
"964","2020-04-29",8.4
"965","2020-04-30",8.02
"966","2020-05-01",7.83
"967","2020-05-04",7.67
"968","2020-05-05",7.59
"969","2020-05-06",7.665
"970","2020-05-07",7.73
"971","2020-05-08",8.05
"972","2020-05-11",7.76
"973","2020-05-12",7.38
"974","2020-05-13",7.17
"975","2020-05-14",7.42
"976","2020-05-15",7.55
"977","2020-05-18",8.035
"978","2020-05-19",7.69
"979","2020-05-20",8
"980","2020-05-21",8
"981","2020-05-22",7.92
"982","2020-05-26",8.18
"983","2020-05-27",8.435
"984","2020-05-28",8.16
"985","2020-05-29",7.97
"986","2020-06-01",7.93
"987","2020-06-02",8.04
"988","2020-06-03",8.39
"989","2020-06-04",8.49
"990","2020-06-05",9.05
"991","2020-06-08",9.54
"992","2020-06-09",9.47
"993","2020-06-10",8.99
"994","2020-06-11",8.34
"995","2020-06-12",8.7
"996","2020-06-15",8.82
"997","2020-06-16",8.985
"998","2020-06-17",8.63
"999","2020-06-18",8.57
"1000","2020-06-19",8.56
"1001","2020-06-22",8.67
"1002","2020-06-23",8.64
"1003","2020-06-24",8.39
"1004","2020-06-25",8.51
"1005","2020-06-26",7.74
"1006","2020-06-29",8.27
"1007","2020-06-30",8.54
"1008","2020-07-01",8.21
"1009","2020-07-02",8.17
"1010","2020-07-06",8.21
"1011","2020-07-07",7.98
"1012","2020-07-08",7.98
"1013","2020-07-09",7.54
"1014","2020-07-10",7.9
"1015","2020-07-13",7.88
"1016","2020-07-14",7.79
"1017","2020-07-15",8.2
"1018","2020-07-16",8.195
"1019","2020-07-17",8.105
"1020","2020-07-20",8.04
"1021","2020-07-21",8.43
"1022","2020-07-22",8.3
"1023","2020-07-23",8.87
"1024","2020-07-24",8.96
"1025","2020-07-27",8.83
"1026","2020-07-28",8.8
"1027","2020-07-29",8.92
"1028","2020-07-30",8.78
"1029","2020-07-31",8.66
"1030","2020-08-03",8.45
"1031","2020-08-04",8.5
"1032","2020-08-05",8.7
"1033","2020-08-06",8.72
"1034","2020-08-07",9.04
"1035","2020-08-10",9.195
"1036","2020-08-11",9.29
"1037","2020-08-12",9.22
"1038","2020-08-13",9
"1039","2020-08-14",9.15
"1040","2020-08-17",9.2
"1041","2020-08-18",9.13
"1042","2020-08-19",9.13
"1043","2020-08-20",8.94
"1044","2020-08-21",8.95
"1045","2020-08-24",9.07
"1046","2020-08-25",9.13
"1047","2020-08-26",9
"1048","2020-08-27",9.02
"1049","2020-08-28",8.86
"1050","2020-08-31",8.65
"1051","2020-09-01",8.585
"1052","2020-09-02",8.54
"1053","2020-09-03",8.65
"1054","2020-09-04",8.95
"1055","2020-09-08",8.7
"1056","2020-09-09",8.56
"1057","2020-09-10",8.605
"1058","2020-09-11",8.62
"1059","2020-09-14",8.75
"1060","2020-09-15",8.63
"1061","2020-09-16",8.64
"1062","2020-09-17",8.57
"1063","2020-09-18",8.66
"1064","2020-09-21",8.13
"1065","2020-09-22",7.93
"1066","2020-09-23",7.69
"1067","2020-09-24",7.76
"1068","2020-09-25",7.78
"1069","2020-09-28",7.93
"1070","2020-09-29",7.97
"1071","2020-09-30",8.07
"1072","2020-10-01",8.06
"1073","2020-10-02",8.31
"1074","2020-10-05",8.62
"1075","2020-10-06",8.56
"1076","2020-10-07",8.82
"1077","2020-10-08",8.95
"1078","2020-10-09",8.86
"1079","2020-10-12",9.06
"1080","2020-10-13",8.83
"1081","2020-10-14",8.56
"1082","2020-10-15",8.74
"1083","2020-10-16",8.85
"1084","2020-10-19",8.9
"1085","2020-10-20",9.03
"1086","2020-10-21",9.07
"1087","2020-10-22",9.5
"1088","2020-10-23",9.64
"1089","2020-10-26",9.465
"1090","2020-10-27",9.26
"1091","2020-10-28",9.24
"1092","2020-10-29",9.42
"1093","2020-10-30",9.4
"1094","2020-11-02",9.46
"1095","2020-11-03",9.56
"1096","2020-11-04",9.1
"1097","2020-11-05",9.43
"1098","2020-11-06",9.37
"1099","2020-11-09",9.79
"1100","2020-11-10",10.09
"1101","2020-11-11",9.98
"1102","2020-11-12",9.86
"1103","2020-11-13",10.03
"1104","2020-11-16",10.25
"1105","2020-11-17",10.3
"1106","2020-11-18",10.19
"1107","2020-11-19",10.16
"1108","2020-11-20",10.1
"1109","2020-11-23",10.19
"1110","2020-11-24",10.5
"1111","2020-11-25",10.4
"1112","2020-11-27",10.28
