"","date","MUFG"
"1001","2010-12-21",5.24
"1002","2010-12-22",5.28
"1003","2010-12-23",5.3
"1004","2010-12-27",5.3
"1005","2010-12-28",5.34
"1006","2010-12-29",5.42
"1007","2010-12-30",5.36
"1008","2010-12-31",5.41
"1009","2011-01-03",5.48
"1010","2011-01-04",5.43
"1011","2011-01-05",5.3
"1012","2011-01-06",5.34
"1013","2011-01-07",5.31
"1014","2011-01-10",5.32
"1015","2011-01-11",5.33
"1016","2011-01-12",5.55
"1017","2011-01-13",5.55
"1018","2011-01-14",5.55
"1019","2011-01-18",5.53
"1020","2011-01-19",5.54
"1021","2011-01-20",5.47
"1022","2011-01-21",5.35
"1023","2011-01-24",5.34
"1024","2011-01-25",5.49
"1025","2011-01-26",5.42
"1026","2011-01-27",5.4
"1027","2011-01-28",5.2
"1028","2011-01-31",5.2
"1029","2011-02-01",5.2
"1030","2011-02-02",5.36
"1031","2011-02-03",5.4
"1032","2011-02-04",5.37
"1033","2011-02-07",5.45
"1034","2011-02-08",5.52
"1035","2011-02-09",5.49
"1036","2011-02-10",5.43
"1037","2011-02-11",5.46
"1038","2011-02-14",5.57
"1039","2011-02-15",5.52
"1040","2011-02-16",5.59
"1041","2011-02-17",5.64
"1042","2011-02-18",5.61
"1043","2011-02-22",5.42
"1044","2011-02-23",5.39
"1045","2011-02-24",5.42
"1046","2011-02-25",5.5
"1047","2011-02-28",5.53
"1048","2011-03-01",5.6
"1049","2011-03-02",5.5
"1050","2011-03-03",5.52
"1051","2011-03-04",5.46
"1052","2011-03-07",5.37
"1053","2011-03-08",5.37
"1054","2011-03-09",5.38
"1055","2011-03-10",5.24
"1056","2011-03-11",5.1
"1057","2011-03-14",4.88
"1058","2011-03-15",4.83
"1059","2011-03-16",4.53
"1060","2011-03-17",4.66
"1061","2011-03-18",4.75
"1062","2011-03-21",4.79
"1063","2011-03-22",4.88
"1064","2011-03-23",4.97
"1065","2011-03-24",4.86
"1066","2011-03-25",4.85
"1067","2011-03-28",4.75
"1068","2011-03-29",4.61
"1069","2011-03-30",4.54
"1070","2011-03-31",4.6
"1071","2011-04-01",4.63
"1072","2011-04-04",4.57
"1073","2011-04-05",4.51
"1074","2011-04-06",4.4
"1075","2011-04-07",4.47
"1076","2011-04-08",4.58
"1077","2011-04-11",4.56
"1078","2011-04-12",4.59
"1079","2011-04-13",4.68
"1080","2011-04-14",4.74
"1081","2011-04-15",4.69
"1082","2011-04-18",4.59
"1083","2011-04-19",4.58
"1084","2011-04-20",4.57
"1085","2011-04-21",4.52
"1086","2011-04-25",4.62
"1087","2011-04-26",4.66
"1088","2011-04-27",4.66
"1089","2011-04-28",4.76
"1090","2011-04-29",4.77
"1091","2011-05-02",4.8
"1092","2011-05-03",4.83
"1093","2011-05-04",4.84
"1094","2011-05-05",4.78
"1095","2011-05-06",4.85
"1096","2011-05-09",4.9
"1097","2011-05-10",4.98
"1098","2011-05-11",4.84
"1099","2011-05-12",4.85
"1100","2011-05-13",4.68
"1101","2011-05-16",4.68
"1102","2011-05-17",4.65
"1103","2011-05-18",4.73
"1104","2011-05-19",4.62
"1105","2011-05-20",4.52
"1106","2011-05-23",4.47
"1107","2011-05-24",4.47
"1108","2011-05-25",4.55
"1109","2011-05-26",4.54
"1110","2011-05-27",4.61
"1111","2011-05-31",4.57
"1112","2011-06-01",4.6
"1113","2011-06-02",4.57
"1114","2011-06-03",4.55
"1115","2011-06-06",4.4
"1116","2011-06-07",4.5
"1117","2011-06-08",4.5
"1118","2011-06-09",4.51
"1119","2011-06-10",4.45
"1120","2011-06-13",4.5
"1121","2011-06-14",4.61
"1122","2011-06-15",4.5
"1123","2011-06-16",4.49
"1124","2011-06-17",4.46
"1125","2011-06-20",4.48
"1126","2011-06-21",4.49
"1127","2011-06-22",4.55
"1128","2011-06-23",4.55
"1129","2011-06-24",4.6
"1130","2011-06-27",4.64
"1131","2011-06-28",4.66
"1132","2011-06-29",4.72
"1133","2011-06-30",4.83
"1134","2011-07-01",4.98
"1135","2011-07-05",5.05
"1136","2011-07-06",5.01
"1137","2011-07-07",5.13
"1138","2011-07-08",5.05
"1139","2011-07-11",4.94
"1140","2011-07-12",4.92
"1141","2011-07-13",5
"1142","2011-07-14",4.92
"1143","2011-07-15",4.94
"1144","2011-07-18",4.87
"1145","2011-07-19",4.84
"1146","2011-07-20",4.93
"1147","2011-07-21",5.1
"1148","2011-07-22",5.18
"1149","2011-07-25",5.12
"1150","2011-07-26",5.2
"1151","2011-07-27",5.1
"1152","2011-07-28",5.08
"1153","2011-07-29",5.07
"1154","2011-08-01",5.19
"1155","2011-08-02",5.08
"1156","2011-08-03",5.07
"1157","2011-08-04",4.8
"1158","2011-08-05",4.84
"1159","2011-08-08",4.57
"1160","2011-08-09",4.72
"1161","2011-08-10",4.57
"1162","2011-08-11",4.67
"1163","2011-08-12",4.64
"1164","2011-08-15",4.71
"1165","2011-08-16",4.58
"1166","2011-08-17",4.72
"1167","2011-08-18",4.52
"1168","2011-08-19",4.53
"1169","2011-08-22",4.45
"1170","2011-08-23",4.42
"1171","2011-08-24",4.28
"1172","2011-08-25",4.19
"1173","2011-08-26",4.3
"1174","2011-08-29",4.38
"1175","2011-08-30",4.36
"1176","2011-08-31",4.5
"1177","2011-09-01",4.42
"1178","2011-09-02",4.32
"1179","2011-09-06",4.18
"1180","2011-09-07",4.26
"1181","2011-09-08",4.15
"1182","2011-09-09",4.16
"1183","2011-09-12",4.13
"1184","2011-09-13",4.24
"1185","2011-09-14",4.27
"1186","2011-09-15",4.33
"1187","2011-09-16",4.42
"1188","2011-09-19",4.39
"1189","2011-09-20",4.31
"1190","2011-09-21",4.23
"1191","2011-09-22",4.12
"1192","2011-09-23",4.22
"1193","2011-09-26",4.34
"1194","2011-09-27",4.41
"1195","2011-09-28",4.44
"1196","2011-09-29",4.55
"1197","2011-09-30",4.45
"1198","2011-10-03",4.34
"1199","2011-10-04",4.28
"1200","2011-10-05",4.26
"1201","2011-10-06",4.28
"1202","2011-10-07",4.22
"1203","2011-10-10",4.34
"1204","2011-10-11",4.34
"1205","2011-10-12",4.34
"1206","2011-10-13",4.38
"1207","2011-10-14",4.37
"1208","2011-10-17",4.33
"1209","2011-10-18",4.4
"1210","2011-10-19",4.37
"1211","2011-10-20",4.38
"1212","2011-10-21",4.41
"1213","2011-10-24",4.41
"1214","2011-10-25",4.37
"1215","2011-10-26",4.36
"1216","2011-10-27",4.66
"1217","2011-10-28",4.66
"1218","2011-10-31",4.33
"1219","2011-11-01",4.24
"1220","2011-11-02",4.23
"1221","2011-11-03",4.31
"1222","2011-11-04",4.25
"1223","2011-11-07",4.35
"1224","2011-11-08",4.32
"1225","2011-11-09",4.2
"1226","2011-11-10",4.2
"1227","2011-11-11",4.24
"1228","2011-11-14",4.3
"1229","2011-11-15",4.27
"1230","2011-11-16",4.19
"1231","2011-11-17",4.18
"1232","2011-11-18",4.19
"1233","2011-11-21",4.08
"1234","2011-11-22",4.12
"1235","2011-11-23",4.04
"1236","2011-11-25",4.06
"1237","2011-11-28",4.17
"1238","2011-11-29",4.17
"1239","2011-11-30",4.34
"1240","2011-12-01",4.33
"1241","2011-12-02",4.33
"1242","2011-12-05",4.41
"1243","2011-12-06",4.42
"1244","2011-12-07",4.47
"1245","2011-12-08",4.31
"1246","2011-12-09",4.41
"1247","2011-12-12",4.36
"1248","2011-12-13",4.25
"1249","2011-12-14",4.14
"1250","2011-12-15",4.17
"1251","2011-12-16",4.17
"1252","2011-12-19",4.03
"1253","2011-12-20",4.22
"1254","2011-12-21",4.12
"1255","2011-12-22",4.16
"1256","2011-12-23",4.19
"1257","2011-12-27",4.11
"1258","2011-12-28",4.04
"1259","2011-12-29",4.15
"1260","2011-12-30",4.19
"1261","2012-01-03",4.3
"1262","2012-01-04",4.34
"1263","2012-01-05",4.29
"1264","2012-01-06",4.24
"1265","2012-01-09",4.3
"1266","2012-01-10",4.33
"1267","2012-01-11",4.36
"1268","2012-01-12",4.34
"1269","2012-01-13",4.29
"1270","2012-01-17",4.28
"1271","2012-01-18",4.29
"1272","2012-01-19",4.35
"1273","2012-01-20",4.54
"1274","2012-01-23",4.63
"1275","2012-01-24",4.59
"1276","2012-01-25",4.6
"1277","2012-01-26",4.54
"1278","2012-01-27",4.56
"1279","2012-01-30",4.59
"1280","2012-01-31",4.59
"1281","2012-02-01",4.76
"1282","2012-02-02",4.8
"1283","2012-02-03",4.89
"1284","2012-02-06",4.87
"1285","2012-02-07",4.9
"1286","2012-02-08",5.01
"1287","2012-02-09",5.05
"1288","2012-02-10",4.88
"1289","2012-02-13",4.95
"1290","2012-02-14",4.98
"1291","2012-02-15",5.13
"1292","2012-02-16",5.13
"1293","2012-02-17",5.13
"1294","2012-02-21",5.08
"1295","2012-02-22",5.07
"1296","2012-02-23",5.08
"1297","2012-02-24",5.17
"1298","2012-02-27",5.14
"1299","2012-02-28",5.25
"1300","2012-02-29",5.11
"1301","2012-03-01",5.16
"1302","2012-03-02",5.06
"1303","2012-03-05",5.03
"1304","2012-03-06",4.94
"1305","2012-03-07",4.99
"1306","2012-03-08",5.11
"1307","2012-03-09",5.15
"1308","2012-03-12",5.08
"1309","2012-03-13",5.2
"1310","2012-03-14",5.17
"1311","2012-03-15",5.14
"1312","2012-03-16",5.22
"1313","2012-03-19",5.32
"1314","2012-03-20",5.26
"1315","2012-03-21",5.15
"1316","2012-03-22",5.15
"1317","2012-03-23",5.11
"1318","2012-03-26",5.14
"1319","2012-03-27",5.15
"1320","2012-03-28",5.13
"1321","2012-03-29",5.05
"1322","2012-03-30",4.98
"1323","2012-04-02",5.16
"1324","2012-04-03",5.02
"1325","2012-04-04",4.89
"1326","2012-04-05",4.86
"1327","2012-04-09",4.76
"1328","2012-04-10",4.7
"1329","2012-04-11",4.83
"1330","2012-04-12",4.83
"1331","2012-04-13",4.85
"1332","2012-04-16",4.78
"1333","2012-04-17",4.82
"1334","2012-04-18",4.85
"1335","2012-04-19",4.85
"1336","2012-04-20",4.84
"1337","2012-04-23",4.75
"1338","2012-04-24",4.72
"1339","2012-04-25",4.75
"1340","2012-04-26",4.81
"1341","2012-04-27",4.79
"1342","2012-04-30",4.76
"1343","2012-05-01",4.69
"1344","2012-05-02",4.65
"1345","2012-05-03",4.6
"1346","2012-05-04",4.57
"1347","2012-05-07",4.59
"1348","2012-05-08",4.51
"1349","2012-05-09",4.48
"1350","2012-05-10",4.46
"1351","2012-05-11",4.39
"1352","2012-05-14",4.35
"1353","2012-05-15",4.33
"1354","2012-05-16",4.23
"1355","2012-05-17",4.29
"1356","2012-05-18",4.2
"1357","2012-05-21",4.26
"1358","2012-05-22",4.25
"1359","2012-05-23",4.26
"1360","2012-05-24",4.3
"1361","2012-05-25",4.26
"1362","2012-05-29",4.35
"1363","2012-05-30",4.22
"1364","2012-05-31",4.29
"1365","2012-06-01",4.17
"1366","2012-06-04",4.23
"1367","2012-06-05",4.31
"1368","2012-06-06",4.38
"1369","2012-06-07",4.4
"1370","2012-06-08",4.35
"1371","2012-06-11",4.29
"1372","2012-06-12",4.37
"1373","2012-06-13",4.34
"1374","2012-06-14",4.4
"1375","2012-06-15",4.5
"1376","2012-06-18",4.54
"1377","2012-06-19",4.57
"1378","2012-06-20",4.65
"1379","2012-06-21",4.55
"1380","2012-06-22",4.58
"1381","2012-06-25",4.47
"1382","2012-06-26",4.46
"1383","2012-06-27",4.55
"1384","2012-06-28",4.61
"1385","2012-06-29",4.75
"1386","2012-07-02",4.75
"1387","2012-07-03",4.91
"1388","2012-07-05",4.91
"1389","2012-07-06",4.85
"1390","2012-07-09",4.83
"1391","2012-07-10",4.75
"1392","2012-07-11",4.83
"1393","2012-07-12",4.71
"1394","2012-07-13",4.76
"1395","2012-07-16",4.72
"1396","2012-07-17",4.75
"1397","2012-07-18",4.73
"1398","2012-07-19",4.81
"1399","2012-07-20",4.59
"1400","2012-07-23",4.53
"1401","2012-07-24",4.47
"1402","2012-07-25",4.5
"1403","2012-07-26",4.77
"1404","2012-07-27",4.94
"1405","2012-07-30",4.9
"1406","2012-07-31",4.86
"1407","2012-08-01",4.74
"1408","2012-08-02",4.7
"1409","2012-08-03",4.78
"1410","2012-08-06",4.78
"1411","2012-08-07",4.85
"1412","2012-08-08",4.77
"1413","2012-08-09",4.73
"1414","2012-08-10",4.71
"1415","2012-08-13",4.72
"1416","2012-08-14",4.6
"1417","2012-08-15",4.55
"1418","2012-08-16",4.58
"1419","2012-08-17",4.65
"1420","2012-08-20",4.63
"1421","2012-08-21",4.67
"1422","2012-08-22",4.69
"1423","2012-08-23",4.68
"1424","2012-08-24",4.67
"1425","2012-08-27",4.62
"1426","2012-08-28",4.58
"1427","2012-08-29",4.62
"1428","2012-08-30",4.55
"1429","2012-08-31",4.54
"1430","2012-09-04",4.54
"1431","2012-09-05",4.47
"1432","2012-09-06",4.57
"1433","2012-09-07",4.62
"1434","2012-09-10",4.63
"1435","2012-09-11",4.63
"1436","2012-09-12",4.73
"1437","2012-09-13",4.84
"1438","2012-09-14",4.92
"1439","2012-09-17",4.87
"1440","2012-09-18",4.94
"1441","2012-09-19",4.88
"1442","2012-09-20",4.81
"1443","2012-09-21",4.75
"1444","2012-09-24",4.78
"1445","2012-09-25",4.72
"1446","2012-09-26",4.69
"1447","2012-09-27",4.77
"1448","2012-09-28",4.65
"1449","2012-10-01",4.61
"1450","2012-10-02",4.56
"1451","2012-10-03",4.57
"1452","2012-10-04",4.7
"1453","2012-10-05",4.66
"1454","2012-10-08",4.62
"1455","2012-10-09",4.49
"1456","2012-10-10",4.5
"1457","2012-10-11",4.54
"1458","2012-10-12",4.54
"1459","2012-10-15",4.54
"1460","2012-10-16",4.63
"1461","2012-10-17",4.63
"1462","2012-10-18",4.66
"1463","2012-10-19",4.58
"1464","2012-10-22",4.67
"1465","2012-10-23",4.52
"1466","2012-10-24",4.53
"1467","2012-10-25",4.55
"1468","2012-10-26",4.52
"1469","2012-10-31",4.49
"1470","2012-11-01",4.52
"1471","2012-11-02",4.46
"1472","2012-11-05",4.46
"1473","2012-11-06",4.47
"1474","2012-11-07",4.38
"1475","2012-11-08",4.37
"1476","2012-11-09",4.41
"1477","2012-11-12",4.36
"1478","2012-11-13",4.35
"1479","2012-11-14",4.26
"1480","2012-11-15",4.39
"1481","2012-11-16",4.5
"1482","2012-11-19",4.54
"1483","2012-11-20",4.55
"1484","2012-11-21",4.54
"1485","2012-11-23",4.62
"1486","2012-11-26",4.59
"1487","2012-11-27",4.53
"1488","2012-11-28",4.54
"1489","2012-11-29",4.61
"1490","2012-11-30",4.61
"1491","2012-12-03",4.56
"1492","2012-12-04",4.52
"1493","2012-12-05",4.54
"1494","2012-12-06",4.56
"1495","2012-12-07",4.65
"1496","2012-12-10",4.59
"1497","2012-12-11",4.55
"1498","2012-12-12",4.55
"1499","2012-12-13",4.55
"1500","2012-12-14",4.62
"1501","2012-12-17",4.71
"1502","2012-12-18",4.93
"1503","2012-12-19",5.13
"1504","2012-12-20",5.26
"1505","2012-12-21",5.28
"1506","2012-12-24",5.28
"1507","2012-12-26",5.29
"1508","2012-12-27",5.28
"1509","2012-12-28",5.29
"1510","2012-12-31",5.42
"1511","2013-01-02",5.56
"1512","2013-01-03",5.47
"1513","2013-01-04",5.5
"1514","2013-01-07",5.42
"1515","2013-01-08",5.22
"1516","2013-01-09",5.36
"1517","2013-01-10",5.43
"1518","2013-01-11",5.42
"1519","2013-01-14",5.45
"1520","2013-01-15",5.44
"1521","2013-01-16",5.35
"1522","2013-01-17",5.39
"1523","2013-01-18",5.41
"1524","2013-01-22",5.25
"1525","2013-01-23",5.23
"1526","2013-01-24",5.33
"1527","2013-01-25",5.31
"1528","2013-01-28",5.26
"1529","2013-01-29",5.47
"1530","2013-01-30",5.53
"1531","2013-01-31",5.66
"1532","2013-02-01",5.59
"1533","2013-02-04",5.62
"1534","2013-02-05",5.65
"1535","2013-02-06",5.65
"1536","2013-02-07",5.71
"1537","2013-02-08",5.69
"1538","2013-02-11",5.77
"1539","2013-02-12",5.81
"1540","2013-02-13",5.72
"1541","2013-02-14",5.57
"1542","2013-02-15",5.51
"1543","2013-02-19",5.7
"1544","2013-02-20",5.61
"1545","2013-02-21",5.49
"1546","2013-02-22",5.57
"1547","2013-02-25",5.51
"1548","2013-02-26",5.59
"1549","2013-02-27",5.55
"1550","2013-02-28",5.54
"1551","2013-03-01",5.64
"1552","2013-03-04",5.69
"1553","2013-03-05",5.73
"1554","2013-03-06",5.79
"1555","2013-03-07",5.65
"1556","2013-03-08",5.65
"1557","2013-03-11",5.97
"1558","2013-03-12",5.87
"1559","2013-03-13",6.05
"1560","2013-03-14",6.1
"1561","2013-03-15",6.01
"1562","2013-03-18",5.96
"1563","2013-03-19",6
"1564","2013-03-20",6.06
"1565","2013-03-21",5.98
"1566","2013-03-22",6.02
"1567","2013-03-25",5.95
"1568","2013-03-26",5.92
"1569","2013-03-27",5.96
"1570","2013-03-28",6
"1571","2013-04-01",5.63
"1572","2013-04-02",5.9
"1573","2013-04-03",5.8
"1574","2013-04-04",6.27
"1575","2013-04-05",6.56
"1576","2013-04-08",6.61
"1577","2013-04-09",6.41
"1578","2013-04-10",6.73
"1579","2013-04-11",6.84
"1580","2013-04-12",6.82
"1581","2013-04-15",6.66
"1582","2013-04-16",6.7
"1583","2013-04-17",6.65
"1584","2013-04-18",6.62
"1585","2013-04-19",6.65
"1586","2013-04-22",6.57
"1587","2013-04-23",6.62
"1588","2013-04-24",6.54
"1589","2013-04-25",6.7
"1590","2013-04-26",6.79
"1591","2013-04-29",6.81
"1592","2013-04-30",6.78
"1593","2013-05-01",6.7
"1594","2013-05-02",6.76
"1595","2013-05-03",6.89
"1596","2013-05-06",6.83
"1597","2013-05-07",6.8
"1598","2013-05-08",6.77
"1599","2013-05-09",6.67
"1600","2013-05-10",6.7
"1601","2013-05-13",7.2
"1602","2013-05-14",7.12
"1603","2013-05-15",7.28
"1604","2013-05-16",6.82
"1605","2013-05-17",6.9
"1606","2013-05-20",6.84
"1607","2013-05-21",6.74
"1608","2013-05-22",6.75
"1609","2013-05-23",6.32
"1610","2013-05-24",6.09
"1611","2013-05-28",6.05
"1612","2013-05-29",5.99
"1613","2013-05-30",6.01
"1614","2013-05-31",5.94
"1615","2013-06-03",5.68
"1616","2013-06-04",5.99
"1617","2013-06-05",5.74
"1618","2013-06-06",5.8
"1619","2013-06-07",6.01
"1620","2013-06-10",6.1
"1621","2013-06-11",6.2
"1622","2013-06-12",6.13
"1623","2013-06-13",6.28
"1624","2013-06-14",5.95
"1625","2013-06-17",6.12
"1626","2013-06-18",6.15
"1627","2013-06-19",6.11
"1628","2013-06-20",5.85
"1629","2013-06-21",5.98
"1630","2013-06-24",5.83
"1631","2013-06-25",6
"1632","2013-06-26",5.96
"1633","2013-06-27",6.07
"1634","2013-06-28",6.21
"1635","2013-07-01",6.33
"1636","2013-07-02",6.32
"1637","2013-07-03",6.41
"1638","2013-07-05",6.44
"1639","2013-07-08",6.38
"1640","2013-07-09",6.45
"1641","2013-07-10",6.44
"1642","2013-07-11",6.61
"1643","2013-07-12",6.54
"1644","2013-07-15",6.67
"1645","2013-07-16",6.6
"1646","2013-07-17",6.67
"1647","2013-07-18",6.73
"1648","2013-07-19",6.81
"1649","2013-07-22",6.78
"1650","2013-07-23",6.74
"1651","2013-07-24",6.65
"1652","2013-07-25",6.57
"1653","2013-07-26",6.32
"1654","2013-07-29",6.12
"1655","2013-07-30",6.17
"1656","2013-07-31",6.25
"1657","2013-08-01",6.35
"1658","2013-08-02",6.42
"1659","2013-08-05",6.47
"1660","2013-08-06",6.41
"1661","2013-08-07",6.29
"1662","2013-08-08",6.28
"1663","2013-08-09",6.3
"1664","2013-08-12",6.24
"1665","2013-08-13",6.27
"1666","2013-08-14",6.18
"1667","2013-08-15",6.12
"1668","2013-08-16",6.14
"1669","2013-08-19",6.06
"1670","2013-08-20",6.07
"1671","2013-08-21",5.93
"1672","2013-08-22",6.06
"1673","2013-08-23",6.15
"1674","2013-08-26",6.06
"1675","2013-08-27",6.01
"1676","2013-08-28",5.99
"1677","2013-08-29",5.95
"1678","2013-08-30",5.83
"1679","2013-09-03",6.09
"1680","2013-09-04",6.27
"1681","2013-09-05",6.22
"1682","2013-09-06",6.21
"1683","2013-09-09",6.34
"1684","2013-09-10",6.43
"1685","2013-09-11",6.35
"1686","2013-09-12",6.36
"1687","2013-09-13",6.32
"1688","2013-09-16",6.42
"1689","2013-09-17",6.43
"1690","2013-09-18",6.67
"1691","2013-09-19",6.63
"1692","2013-09-20",6.56
"1693","2013-09-23",6.56
"1694","2013-09-24",6.58
"1695","2013-09-25",6.52
"1696","2013-09-26",6.61
"1697","2013-09-27",6.52
"1698","2013-09-30",6.41
"1699","2013-10-01",6.37
"1700","2013-10-02",6.35
"1701","2013-10-03",6.3
"1702","2013-10-04",6.33
"1703","2013-10-07",6.25
"1704","2013-10-08",6.23
"1705","2013-10-09",6.41
"1706","2013-10-10",6.42
"1707","2013-10-11",6.5
"1708","2013-10-14",6.53
"1709","2013-10-15",6.43
"1710","2013-10-16",6.49
"1711","2013-10-17",6.59
"1712","2013-10-18",6.59
"1713","2013-10-21",6.51
"1714","2013-10-22",6.56
"1715","2013-10-23",6.42
"1716","2013-10-24",6.44
"1717","2013-10-25",6.38
"1718","2013-10-28",6.4
"1719","2013-10-29",6.45
"1720","2013-10-30",6.43
"1721","2013-10-31",6.4
"1722","2013-11-01",6.36
"1723","2013-11-04",6.36
"1724","2013-11-05",6.25
"1725","2013-11-06",6.32
"1726","2013-11-07",6.21
"1727","2013-11-08",6.24
"1728","2013-11-11",6.24
"1729","2013-11-12",6.33
"1730","2013-11-13",6.53
"1731","2013-11-14",6.49
"1732","2013-11-15",6.66
"1733","2013-11-18",6.68
"1734","2013-11-19",6.61
"1735","2013-11-20",6.58
"1736","2013-11-21",6.66
"1737","2013-11-22",6.56
"1738","2013-11-25",6.49
"1739","2013-11-26",6.55
"1740","2013-11-27",6.49
"1741","2013-11-29",6.49
"1742","2013-12-02",6.45
"1743","2013-12-03",6.41
"1744","2013-12-04",6.32
"1745","2013-12-05",6.3
"1746","2013-12-06",6.36
"1747","2013-12-09",6.34
"1748","2013-12-10",6.3
"1749","2013-12-11",6.25
"1750","2013-12-12",6.28
"1751","2013-12-13",6.16
"1752","2013-12-16",6.19
"1753","2013-12-17",6.15
"1754","2013-12-18",6.37
"1755","2013-12-19",6.3
"1756","2013-12-20",6.33
"1757","2013-12-23",6.35
"1758","2013-12-24",6.28
"1759","2013-12-26",6.45
"1760","2013-12-27",6.51
"1761","2013-12-30",6.67
"1762","2013-12-31",6.68
"1763","2014-01-02",6.57
"1764","2014-01-03",6.56
"1765","2014-01-06",6.55
"1766","2014-01-07",6.53
"1767","2014-01-08",6.57
"1768","2014-01-09",6.47
"1769","2014-01-10",6.55
"1770","2014-01-13",6.48
"1771","2014-01-14",6.5
"1772","2014-01-15",6.5
"1773","2014-01-16",6.46
"1774","2014-01-17",6.48
"1775","2014-01-21",6.43
"1776","2014-01-22",6.5
"1777","2014-01-23",6.37
"1778","2014-01-24",6.31
"1779","2014-01-27",6.18
"1780","2014-01-28",6.23
"1781","2014-01-29",6.22
"1782","2014-01-30",6.17
"1783","2014-01-31",6.04
"1784","2014-02-03",5.88
"1785","2014-02-04",5.9
"1786","2014-02-05",5.9
"1787","2014-02-06",5.87
"1788","2014-02-07",5.96
"1789","2014-02-10",5.9
"1790","2014-02-11",6
"1791","2014-02-12",5.99
"1792","2014-02-13",5.93
"1793","2014-02-14",5.84
"1794","2014-02-18",6.13
"1795","2014-02-19",6.03
"1796","2014-02-20",5.92
"1797","2014-02-21",5.91
"1798","2014-02-24",5.91
"1799","2014-02-25",5.94
"1800","2014-02-26",5.87
"1801","2014-02-27",5.8
"1802","2014-02-28",5.82
"1803","2014-03-03",5.75
"1804","2014-03-04",5.84
"1805","2014-03-05",5.73
"1806","2014-03-06",5.93
"1807","2014-03-07",5.84
"1808","2014-03-10",5.81
"1809","2014-03-11",5.76
"1810","2014-03-12",5.68
"1811","2014-03-13",5.6
"1812","2014-03-14",5.53
"1813","2014-03-17",5.59
"1814","2014-03-18",5.55
"1815","2014-03-19",5.52
"1816","2014-03-20",5.41
"1817","2014-03-21",5.39
"1818","2014-03-24",5.26
"1819","2014-03-25",5.34
"1820","2014-03-26",5.25
"1821","2014-03-27",5.29
"1822","2014-03-28",5.42
"1823","2014-03-31",5.54
"1824","2014-04-01",5.51
"1825","2014-04-02",5.62
"1826","2014-04-03",5.58
"1827","2014-04-04",5.54
"1828","2014-04-07",5.47
"1829","2014-04-08",5.37
"1830","2014-04-09",5.41
"1831","2014-04-10",5.27
"1832","2014-04-11",5.22
"1833","2014-04-14",5.36
"1834","2014-04-15",5.4
"1835","2014-04-16",5.56
"1836","2014-04-17",5.56
"1837","2014-04-21",5.48
"1838","2014-04-22",5.4
"1839","2014-04-23",5.48
"1840","2014-04-24",5.39
"1841","2014-04-25",5.33
"1842","2014-04-28",5.33
"1843","2014-04-29",5.36
"1844","2014-04-30",5.35
"1845","2014-05-01",5.4
"1846","2014-05-02",5.51
"1847","2014-05-05",5.5
"1848","2014-05-06",5.48
"1849","2014-05-07",5.41
"1850","2014-05-08",5.43
"1851","2014-05-09",5.45
"1852","2014-05-12",5.56
"1853","2014-05-13",5.63
"1854","2014-05-14",5.68
"1855","2014-05-15",5.62
"1856","2014-05-16",5.54
"1857","2014-05-19",5.49
"1858","2014-05-20",5.35
"1859","2014-05-21",5.45
"1860","2014-05-22",5.51
"1861","2014-05-23",5.62
"1862","2014-05-27",5.65
"1863","2014-05-28",5.57
"1864","2014-05-29",5.66
"1865","2014-05-30",5.63
"1866","2014-06-02",5.73
"1867","2014-06-03",5.8
"1868","2014-06-04",5.82
"1869","2014-06-05",5.82
"1870","2014-06-06",5.88
"1871","2014-06-09",5.93
"1872","2014-06-10",5.89
"1873","2014-06-11",5.94
"1874","2014-06-12",6.03
"1875","2014-06-13",6.03
"1876","2014-06-16",6.02
"1877","2014-06-17",6
"1878","2014-06-18",6.1
"1879","2014-06-19",6.23
"1880","2014-06-20",6.27
"1881","2014-06-23",6.21
"1882","2014-06-24",6.13
"1883","2014-06-25",6.14
"1884","2014-06-26",6.09
"1885","2014-06-27",6.08
"1886","2014-06-30",6.15
"1887","2014-07-01",6.26
"1888","2014-07-02",6.28
"1889","2014-07-03",6.23
"1890","2014-07-07",6.1
"1891","2014-07-08",6.1
"1892","2014-07-09",6.04
"1893","2014-07-10",5.91
"1894","2014-07-11",5.9
"1895","2014-07-14",5.94
"1896","2014-07-15",5.98
"1897","2014-07-16",5.98
"1898","2014-07-17",5.91
"1899","2014-07-18",5.95
"1900","2014-07-21",5.92
"1901","2014-07-22",5.89
"1902","2014-07-23",5.87
"1903","2014-07-24",5.86
"1904","2014-07-25",5.85
"1905","2014-07-28",5.97
"1906","2014-07-29",5.89
"1907","2014-07-30",5.97
"1908","2014-07-31",5.9
"1909","2014-08-01",5.98
"1910","2014-08-04",5.91
"1911","2014-08-05",5.8
"1912","2014-08-06",5.73
"1913","2014-08-07",5.72
"1914","2014-08-08",5.69
"1915","2014-08-11",5.72
"1916","2014-08-12",5.72
"1917","2014-08-13",5.8
"1918","2014-08-14",5.75
"1919","2014-08-15",5.72
"1920","2014-08-18",5.78
"1921","2014-08-19",5.77
"1922","2014-08-20",5.71
"1923","2014-08-21",5.81
"1924","2014-08-22",5.8
"1925","2014-08-25",5.81
"1926","2014-08-26",5.75
"1927","2014-08-27",5.73
"1928","2014-08-28",5.71
"1929","2014-08-29",5.77
"1930","2014-09-02",5.83
"1931","2014-09-03",5.86
"1932","2014-09-04",5.81
"1933","2014-09-05",5.77
