"","date","SIFY"
"1001","2010-12-21",1.96
"1002","2010-12-22",2.2
"1003","2010-12-23",2.05
"1004","2010-12-27",2.02
"1005","2010-12-28",2.03
"1006","2010-12-29",2.2
"1007","2010-12-30",2.31
"1008","2010-12-31",2.26
"1009","2011-01-03",2.19
"1010","2011-01-04",2.14
"1011","2011-01-05",2.18
"1012","2011-01-06",2.2
"1013","2011-01-07",2.31
"1014","2011-01-10",2.48
"1015","2011-01-11",2.5
"1016","2011-01-12",2.46
"1017","2011-01-13",2.52
"1018","2011-01-14",2.88
"1019","2011-01-18",3.35
"1020","2011-01-19",3.12
"1021","2011-01-20",2.94
"1022","2011-01-21",2.84
"1023","2011-01-24",2.66
"1024","2011-01-25",2.66
"1025","2011-01-26",2.6
"1026","2011-01-27",2.61
"1027","2011-01-28",2.53
"1028","2011-01-31",2.33
"1029","2011-02-01",2.41
"1030","2011-02-02",2.48
"1031","2011-02-03",2.64
"1032","2011-02-04",2.58
"1033","2011-02-07",2.51
"1034","2011-02-08",2.45
"1035","2011-02-09",2.45
"1036","2011-02-10",2.53
"1037","2011-02-11",2.9
"1038","2011-02-14",2.86
"1039","2011-02-15",2.8
"1040","2011-02-16",2.78
"1041","2011-02-17",2.74
"1042","2011-02-18",2.73
"1043","2011-02-22",2.7
"1044","2011-02-23",2.57
"1045","2011-02-24",2.49
"1046","2011-02-25",2.61
"1047","2011-02-28",2.68
"1048","2011-03-01",2.71
"1049","2011-03-02",2.67
"1050","2011-03-03",2.77
"1051","2011-03-04",2.79
"1052","2011-03-07",2.72
"1053","2011-03-08",2.95
"1054","2011-03-09",3.18
"1055","2011-03-10",2.9
"1056","2011-03-11",3.04
"1057","2011-03-14",3.11
"1058","2011-03-15",3.02
"1059","2011-03-16",3.07
"1060","2011-03-17",3.15
"1061","2011-03-18",3.25
"1062","2011-03-21",3.34
"1063","2011-03-22",3.52
"1064","2011-03-23",3.5
"1065","2011-03-24",3.39
"1066","2011-03-25",3.45
"1067","2011-03-28",3.33
"1068","2011-03-29",3.63
"1069","2011-03-30",3.68
"1070","2011-03-31",3.59
"1071","2011-04-01",3.65
"1072","2011-04-04",3.89
"1073","2011-04-05",4.04
"1074","2011-04-06",4.21
"1075","2011-04-07",4.38
"1076","2011-04-08",4.22
"1077","2011-04-11",4.52
"1078","2011-04-12",4.57
"1079","2011-04-13",5.41
"1080","2011-04-14",5.97
"1081","2011-04-15",5.81
"1082","2011-04-18",5.86
"1083","2011-04-19",6.46
"1084","2011-04-20",6.24
"1085","2011-04-21",6.45
"1086","2011-04-25",6.84
"1087","2011-04-26",7.22
"1088","2011-04-27",7.53
"1089","2011-04-28",8.14
"1090","2011-04-29",8.25
"1091","2011-05-02",6.75
"1092","2011-05-03",5.9
"1093","2011-05-04",6.5
"1094","2011-05-05",6.22
"1095","2011-05-06",5.86
"1096","2011-05-09",5.62
"1097","2011-05-10",5.63
"1098","2011-05-11",5.29
"1099","2011-05-12",5.33
"1100","2011-05-13",5.3
"1101","2011-05-16",4.41
"1102","2011-05-17",4.32
"1103","2011-05-18",4.62
"1104","2011-05-19",4.74
"1105","2011-05-20",4.74
"1106","2011-05-23",4.43
"1107","2011-05-24",5.62
"1108","2011-05-25",5.65
"1109","2011-05-26",5.7
"1110","2011-05-27",5.7
"1111","2011-05-31",5.67
"1112","2011-06-01",5.72
"1113","2011-06-02",5.58
"1114","2011-06-03",5.23
"1115","2011-06-06",4.78
"1116","2011-06-07",4.65
"1117","2011-06-08",4.36
"1118","2011-06-09",4.58
"1119","2011-06-10",4.37
"1120","2011-06-13",4.24
"1121","2011-06-14",4.34
"1122","2011-06-15",4.36
"1123","2011-06-16",4.26
"1124","2011-06-17",4.14
"1125","2011-06-20",4
"1126","2011-06-21",4.26
"1127","2011-06-22",4.16
"1128","2011-06-23",4.3
"1129","2011-06-24",4.39
"1130","2011-06-27",4.24
"1131","2011-06-28",4.5
"1132","2011-06-29",4.62
"1133","2011-06-30",4.61
"1134","2011-07-01",4.74
"1135","2011-07-05",5.38
"1136","2011-07-06",5.57
"1137","2011-07-07",5.23
"1138","2011-07-08",5.37
"1139","2011-07-11",5.29
"1140","2011-07-12",5.07
"1141","2011-07-13",5.27
"1142","2011-07-14",5.53
"1143","2011-07-15",6.09
"1144","2011-07-18",6.28
"1145","2011-07-19",5.94
"1146","2011-07-20",5.68
"1147","2011-07-21",4.65
"1148","2011-07-22",4.42
"1149","2011-07-25",4.3
"1150","2011-07-26",4.1
"1151","2011-07-27",4.06
"1152","2011-07-28",4.02
"1153","2011-07-29",4.9
"1154","2011-08-01",5.48
"1155","2011-08-02",4.94
"1156","2011-08-03",5.22
"1157","2011-08-04",4.71
"1158","2011-08-05",4.97
"1159","2011-08-08",4.12
"1160","2011-08-09",4.48
"1161","2011-08-10",4.29
"1162","2011-08-11",4.42
"1163","2011-08-12",4.63
"1164","2011-08-15",4.89
"1165","2011-08-16",4.63
"1166","2011-08-17",4.53
"1167","2011-08-18",4.37
"1168","2011-08-19",4.28
"1169","2011-08-22",4
"1170","2011-08-23",4.37
"1171","2011-08-24",4.32
"1172","2011-08-25",4.23
"1173","2011-08-26",4.31
"1174","2011-08-29",4.48
"1175","2011-08-30",4.73
"1176","2011-08-31",4.8
"1177","2011-09-01",4.65
"1178","2011-09-02",4.44
"1179","2011-09-06",4.37
"1180","2011-09-07",4.55
"1181","2011-09-08",4.55
"1182","2011-09-09",4.38
"1183","2011-09-12",4.41
"1184","2011-09-13",4.42
"1185","2011-09-14",4.64
"1186","2011-09-15",4.89
"1187","2011-09-16",4.94
"1188","2011-09-19",5.05
"1189","2011-09-20",5.05
"1190","2011-09-21",4.87
"1191","2011-09-22",4.55
"1192","2011-09-23",4.64
"1193","2011-09-26",4.51
"1194","2011-09-27",4.54
"1195","2011-09-28",4.3
"1196","2011-09-29",4.13
"1197","2011-09-30",3.99
"1198","2011-10-03",3.13
"1199","2011-10-04",2.84
"1200","2011-10-05",3.01
"1201","2011-10-06",2.97
"1202","2011-10-07",2.87
"1203","2011-10-10",3.1
"1204","2011-10-11",3.28
"1205","2011-10-12",3.43
"1206","2011-10-13",3.31
"1207","2011-10-14",3.48
"1208","2011-10-17",3.28
"1209","2011-10-18",3.33
"1210","2011-10-19",3.22
"1211","2011-10-20",3.32
"1212","2011-10-21",3.38
"1213","2011-10-24",3.63
"1214","2011-10-25",3.42
"1215","2011-10-26",3.46
"1216","2011-10-27",3.75
"1217","2011-10-28",3.87
"1218","2011-10-31",6.3
"1219","2011-11-01",4.79
"1220","2011-11-02",4.76
"1221","2011-11-03",4.91
"1222","2011-11-04",4.94
"1223","2011-11-07",5.05
"1224","2011-11-08",5.16
"1225","2011-11-09",4.85
"1226","2011-11-10",4.68
"1227","2011-11-11",4.78
"1228","2011-11-14",4.77
"1229","2011-11-15",4.9
"1230","2011-11-16",4.78
"1231","2011-11-17",4.68
"1232","2011-11-18",4.75
"1233","2011-11-21",4
"1234","2011-11-22",4.19
"1235","2011-11-23",4.17
"1236","2011-11-25",4.09
"1237","2011-11-28",4.23
"1238","2011-11-29",4.15
"1239","2011-11-30",4.28
"1240","2011-12-01",4.32
"1241","2011-12-02",4.4
"1242","2011-12-05",4.46
"1243","2011-12-06",4.27
"1244","2011-12-07",4.24
"1245","2011-12-08",4.17
"1246","2011-12-09",4.33
"1247","2011-12-12",4.16
"1248","2011-12-13",4.1
"1249","2011-12-14",4.02
"1250","2011-12-15",3.8
"1251","2011-12-16",4.28
"1252","2011-12-19",4.18
"1253","2011-12-20",4.18
"1254","2011-12-21",4.27
"1255","2011-12-22",4.24
"1256","2011-12-23",4.17
"1257","2011-12-27",4.17
"1258","2011-12-28",4.11
"1259","2011-12-29",4.09
"1260","2011-12-30",4.02
"1261","2012-01-03",4.3
"1262","2012-01-04",4.28
"1263","2012-01-05",4.2
"1264","2012-01-06",4.23
"1265","2012-01-09",4.3
"1266","2012-01-10",4.63
"1267","2012-01-11",4.78
"1268","2012-01-12",4.75
"1269","2012-01-13",4.7
"1270","2012-01-17",4.8
"1271","2012-01-18",4.92
"1272","2012-01-19",4.99
"1273","2012-01-20",5.02
"1274","2012-01-23",5.26
"1275","2012-01-24",5.21
"1276","2012-01-25",4.89
"1277","2012-01-26",4.88
"1278","2012-01-27",5.01
"1279","2012-01-30",4.76
"1280","2012-01-31",4.56
"1281","2012-02-01",4.36
"1282","2012-02-02",4.48
"1283","2012-02-03",4.5
"1284","2012-02-06",4.35
"1285","2012-02-07",4.36
"1286","2012-02-08",4.38
"1287","2012-02-09",4.39
"1288","2012-02-10",4.26
"1289","2012-02-13",4.22
"1290","2012-02-14",4.23
"1291","2012-02-15",4.06
"1292","2012-02-16",4.07
"1293","2012-02-17",4.05
"1294","2012-02-21",4.13
"1295","2012-02-22",4.01
"1296","2012-02-23",3.95
"1297","2012-02-24",3.88
"1298","2012-02-27",3.75
"1299","2012-02-28",3.92
"1300","2012-02-29",3.83
"1301","2012-03-01",3.78
"1302","2012-03-02",4.05
"1303","2012-03-05",3.88
"1304","2012-03-06",3.71
"1305","2012-03-07",3.69
"1306","2012-03-08",3.74
"1307","2012-03-09",3.71
"1308","2012-03-12",3.69
"1309","2012-03-13",3.72
"1310","2012-03-14",3.66
"1311","2012-03-15",3.66
"1312","2012-03-16",3.66
"1313","2012-03-19",3.59
"1314","2012-03-20",3.61
"1315","2012-03-21",3.54
"1316","2012-03-22",3.52
"1317","2012-03-23",3.41
"1318","2012-03-26",3.29
"1319","2012-03-27",3.5
"1320","2012-03-28",3.38
"1321","2012-03-29",3.29
"1322","2012-03-30",3.25
"1323","2012-04-02",3.27
"1324","2012-04-03",3.31
"1325","2012-04-04",3.18
"1326","2012-04-05",3.15
"1327","2012-04-09",3.14
"1328","2012-04-10",3.12
"1329","2012-04-11",3.13
"1330","2012-04-12",3.35
"1331","2012-04-13",3.2
"1332","2012-04-16",3.11
"1333","2012-04-17",3.12
"1334","2012-04-18",3.08
"1335","2012-04-19",3.08
"1336","2012-04-20",3.23
"1337","2012-04-23",3.16
"1338","2012-04-24",3.12
"1339","2012-04-25",3.15
"1340","2012-04-26",3.16
"1341","2012-04-27",3.1
"1342","2012-04-30",3.01
"1343","2012-05-01",2.99
"1344","2012-05-02",2.93
"1345","2012-05-03",2.87
"1346","2012-05-04",2.8
"1347","2012-05-07",2.67
"1348","2012-05-08",2.54
"1349","2012-05-09",2.54
"1350","2012-05-10",2.54
"1351","2012-05-11",2.5
"1352","2012-05-14",2.43
"1353","2012-05-15",2.43
"1354","2012-05-16",2.35
"1355","2012-05-17",2.3
"1356","2012-05-18",2.11
"1357","2012-05-21",2.27
"1358","2012-05-22",2.22
"1359","2012-05-23",2.29
"1360","2012-05-24",2.25
"1361","2012-05-25",2.2
"1362","2012-05-29",2.22
"1363","2012-05-30",2.24
"1364","2012-05-31",2.13
"1365","2012-06-01",2.08
"1366","2012-06-04",2.06
"1367","2012-06-05",2.13
"1368","2012-06-06",2.2
"1369","2012-06-07",2.34
"1370","2012-06-08",2.3
"1371","2012-06-11",2.17
"1372","2012-06-12",2.21
"1373","2012-06-13",2.17
"1374","2012-06-14",2.16
"1375","2012-06-15",1.97
"1376","2012-06-18",2.04
"1377","2012-06-19",2
"1378","2012-06-20",2.06
"1379","2012-06-21",2.05
"1380","2012-06-22",2.15
"1381","2012-06-25",2.11
"1382","2012-06-26",2.14
"1383","2012-06-27",2.31
"1384","2012-06-28",2.38
"1385","2012-06-29",2.41
"1386","2012-07-02",2.37
"1387","2012-07-03",2.45
"1388","2012-07-05",2.5
"1389","2012-07-06",2.5
"1390","2012-07-09",2.47
"1391","2012-07-10",2.34
"1392","2012-07-11",2.34
"1393","2012-07-12",2.36
"1394","2012-07-13",2.4
"1395","2012-07-16",2.4
"1396","2012-07-17",2.28
"1397","2012-07-18",2.41
"1398","2012-07-19",2.37
"1399","2012-07-20",2.28
"1400","2012-07-23",2.3
"1401","2012-07-24",2.19
"1402","2012-07-25",2.12
"1403","2012-07-26",2.12
"1404","2012-07-27",2.12
"1405","2012-07-30",2.15
"1406","2012-07-31",2.18
"1407","2012-08-01",2.11
"1408","2012-08-02",2.08
"1409","2012-08-03",2.11
"1410","2012-08-06",2.11
"1411","2012-08-07",2.13
"1412","2012-08-08",2.13
"1413","2012-08-09",2.1
"1414","2012-08-10",2.07
"1415","2012-08-13",2.04
"1416","2012-08-14",2.07
"1417","2012-08-15",2.1
"1418","2012-08-16",2.1
"1419","2012-08-17",2.1
"1420","2012-08-20",2.08
"1421","2012-08-21",2.12
"1422","2012-08-22",2.09
"1423","2012-08-23",2.09
"1424","2012-08-24",2.04
"1425","2012-08-27",2.12
"1426","2012-08-28",2.1
"1427","2012-08-29",2.08
"1428","2012-08-30",2.06
"1429","2012-08-31",2.1
"1430","2012-09-04",2.11
"1431","2012-09-05",2.1
"1432","2012-09-06",2.17
"1433","2012-09-07",2.24
"1434","2012-09-10",2.44
"1435","2012-09-11",2.61
"1436","2012-09-12",2.65
"1437","2012-09-13",2.6
"1438","2012-09-14",2.62
"1439","2012-09-17",2.5
"1440","2012-09-18",2.57
"1441","2012-09-19",2.52
"1442","2012-09-20",2.42
"1443","2012-09-21",2.47
"1444","2012-09-24",2.37
"1445","2012-09-25",2.33
"1446","2012-09-26",2.21
"1447","2012-09-27",2.18
"1448","2012-09-28",2.3
"1449","2012-10-01",2.26
"1450","2012-10-02",2.28
"1451","2012-10-03",2.27
"1452","2012-10-04",2.3
"1453","2012-10-05",2.25
"1454","2012-10-08",2.32
"1455","2012-10-09",2.23
"1456","2012-10-10",2.15
"1457","2012-10-11",2.15
"1458","2012-10-12",2.17
"1459","2012-10-15",2.19
"1460","2012-10-16",2.29
"1461","2012-10-17",2.71
"1462","2012-10-18",2.59
"1463","2012-10-19",2.51
"1464","2012-10-22",2.3
"1465","2012-10-23",2.29
"1466","2012-10-24",2.22
"1467","2012-10-25",2.32
"1468","2012-10-26",2.21
"1469","2012-10-31",1.81
"1470","2012-11-01",1.97
"1471","2012-11-02",1.92
"1472","2012-11-05",1.96
"1473","2012-11-06",2
"1474","2012-11-07",1.92
"1475","2012-11-08",1.85
"1476","2012-11-09",1.87
"1477","2012-11-12",1.89
"1478","2012-11-13",1.9
"1479","2012-11-14",1.81
"1480","2012-11-15",1.81
"1481","2012-11-16",1.75
"1482","2012-11-19",1.82
"1483","2012-11-20",1.78
"1484","2012-11-21",1.76
"1485","2012-11-23",1.76
"1486","2012-11-26",1.78
"1487","2012-11-27",1.95
"1488","2012-11-28",1.91
"1489","2012-11-29",2.06
"1490","2012-11-30",2
"1491","2012-12-03",2.02
"1492","2012-12-04",2
"1493","2012-12-05",2
"1494","2012-12-06",2.01
"1495","2012-12-07",1.96
"1496","2012-12-10",1.97
"1497","2012-12-11",1.97
"1498","2012-12-12",1.94
"1499","2012-12-13",1.95
"1500","2012-12-14",1.93
"1501","2012-12-17",1.93
"1502","2012-12-18",2.01
"1503","2012-12-19",2.15
"1504","2012-12-20",2.15
"1505","2012-12-21",2.08
"1506","2012-12-24",2
"1507","2012-12-26",1.94
"1508","2012-12-27",1.97
"1509","2012-12-28",1.92
"1510","2012-12-31",1.94
"1511","2013-01-02",2.03
"1512","2013-01-03",2.11
"1513","2013-01-04",2.15
"1514","2013-01-07",2.11
"1515","2013-01-08",2.05
"1516","2013-01-09",2.04
"1517","2013-01-10",2.05
"1518","2013-01-11",2.28
"1519","2013-01-14",2.34
"1520","2013-01-15",2.31
"1521","2013-01-16",2.26
"1522","2013-01-17",2.27
"1523","2013-01-18",2.26
"1524","2013-01-22",2.28
"1525","2013-01-23",2.34
"1526","2013-01-24",2.29
"1527","2013-01-25",2.31
"1528","2013-01-28",2.4
"1529","2013-01-29",2.22
"1530","2013-01-30",2.11
"1531","2013-01-31",2.1
"1532","2013-02-01",2.11
"1533","2013-02-04",2.04
"1534","2013-02-05",2.08
"1535","2013-02-06",2.1
"1536","2013-02-07",2.08
"1537","2013-02-08",2.08
"1538","2013-02-11",2.12
"1539","2013-02-12",2.1
"1540","2013-02-13",2.06
"1541","2013-02-14",2.01
"1542","2013-02-15",2.03
"1543","2013-02-19",2.07
"1544","2013-02-20",2
"1545","2013-02-21",1.94
"1546","2013-02-22",1.96
"1547","2013-02-25",1.96
"1548","2013-02-26",1.96
"1549","2013-02-27",1.98
"1550","2013-02-28",1.96
"1551","2013-03-01",1.96
"1552","2013-03-04",1.94
"1553","2013-03-05",1.97
"1554","2013-03-06",2
"1555","2013-03-07",1.99
"1556","2013-03-08",2.09
"1557","2013-03-11",2.09
"1558","2013-03-12",2
"1559","2013-03-13",1.97
"1560","2013-03-14",1.99
"1561","2013-03-15",1.97
"1562","2013-03-18",1.99
"1563","2013-03-19",2
"1564","2013-03-20",1.97
"1565","2013-03-21",2
"1566","2013-03-22",2
"1567","2013-03-25",2.01
"1568","2013-03-26",2.07
"1569","2013-03-27",1.98
"1570","2013-03-28",1.96
"1571","2013-04-01",1.95
"1572","2013-04-02",1.91
"1573","2013-04-03",1.91
"1574","2013-04-04",1.91
"1575","2013-04-05",1.89
"1576","2013-04-08",1.91
"1577","2013-04-09",1.9
"1578","2013-04-10",1.91
"1579","2013-04-11",1.95
"1580","2013-04-12",1.94
"1581","2013-04-15",1.91
"1582","2013-04-16",1.92
"1583","2013-04-17",1.94
"1584","2013-04-18",1.92
"1585","2013-04-19",1.88
"1586","2013-04-22",1.83
"1587","2013-04-23",1.77
"1588","2013-04-24",1.84
"1589","2013-04-25",1.81
"1590","2013-04-26",1.91
"1591","2013-04-29",1.92
"1592","2013-04-30",1.84
"1593","2013-05-01",1.83
"1594","2013-05-02",1.83
"1595","2013-05-03",1.83
"1596","2013-05-06",2.01
"1597","2013-05-07",1.97
"1598","2013-05-08",1.95
"1599","2013-05-09",1.93
"1600","2013-05-10",1.95
"1601","2013-05-13",1.92
"1602","2013-05-14",1.95
"1603","2013-05-15",1.94
"1604","2013-05-16",1.93
"1605","2013-05-17",1.95
"1606","2013-05-20",2.03
"1607","2013-05-21",1.96
"1608","2013-05-22",1.96
"1609","2013-05-23",1.95
"1610","2013-05-24",1.98
"1611","2013-05-28",1.99
"1612","2013-05-29",1.95
"1613","2013-05-30",1.98
"1614","2013-05-31",1.97
"1615","2013-06-03",1.92
"1616","2013-06-04",1.92
"1617","2013-06-05",1.9
"1618","2013-06-06",1.92
"1619","2013-06-07",1.92
"1620","2013-06-10",1.9
"1621","2013-06-11",1.89
"1622","2013-06-12",1.88
"1623","2013-06-13",1.88
"1624","2013-06-14",1.88
"1625","2013-06-17",1.87
"1626","2013-06-18",1.85
"1627","2013-06-19",1.86
"1628","2013-06-20",1.83
"1629","2013-06-21",1.76
"1630","2013-06-24",1.72
"1631","2013-06-25",1.8
"1632","2013-06-26",1.8
"1633","2013-06-27",1.77
"1634","2013-06-28",1.75
"1635","2013-07-01",1.78
"1636","2013-07-02",1.78
"1637","2013-07-03",1.78
"1638","2013-07-05",1.82
"1639","2013-07-08",1.83
"1640","2013-07-09",1.75
"1641","2013-07-10",1.82
"1642","2013-07-11",1.81
"1643","2013-07-12",1.83
"1644","2013-07-15",1.8
"1645","2013-07-16",1.84
"1646","2013-07-17",1.92
"1647","2013-07-18",2.04
"1648","2013-07-19",2
"1649","2013-07-22",1.94
"1650","2013-07-23",1.98
"1651","2013-07-24",1.92
"1652","2013-07-25",1.9
"1653","2013-07-26",1.84
"1654","2013-07-29",1.83
"1655","2013-07-30",1.85
"1656","2013-07-31",1.89
"1657","2013-08-01",1.9
"1658","2013-08-02",1.87
"1659","2013-08-05",1.86
"1660","2013-08-06",1.84
"1661","2013-08-07",1.82
"1662","2013-08-08",1.83
"1663","2013-08-09",1.82
"1664","2013-08-12",1.81
"1665","2013-08-13",1.85
"1666","2013-08-14",1.9
"1667","2013-08-15",1.82
"1668","2013-08-16",1.73
"1669","2013-08-19",1.72
"1670","2013-08-20",1.72
"1671","2013-08-21",1.69
"1672","2013-08-22",1.72
"1673","2013-08-23",1.76
"1674","2013-08-26",1.78
"1675","2013-08-27",1.69
"1676","2013-08-28",2.05
"1677","2013-08-29",1.89
"1678","2013-08-30",1.78
"1679","2013-09-03",1.81
"1680","2013-09-04",1.84
"1681","2013-09-05",1.9
"1682","2013-09-06",1.88
"1683","2013-09-09",1.89
"1684","2013-09-10",1.91
"1685","2013-09-11",1.91
"1686","2013-09-12",1.89
"1687","2013-09-13",1.87
"1688","2013-09-16",1.84
"1689","2013-09-17",1.87
"1690","2013-09-18",1.86
"1691","2013-09-19",1.87
"1692","2013-09-20",1.83
"1693","2013-09-23",1.81
"1694","2013-09-24",1.83
"1695","2013-09-25",1.84
"1696","2013-09-26",1.83
"1697","2013-09-27",1.82
"1698","2013-09-30",1.81
"1699","2013-10-01",1.86
"1700","2013-10-02",1.82
"1701","2013-10-03",1.83
"1702","2013-10-04",1.88
"1703","2013-10-07",1.97
"1704","2013-10-08",1.87
"1705","2013-10-09",1.84
"1706","2013-10-10",1.97
"1707","2013-10-11",2.1
"1708","2013-10-14",2.19
"1709","2013-10-15",2.13
"1710","2013-10-16",2.08
"1711","2013-10-17",2.07
"1712","2013-10-18",2.26
"1713","2013-10-21",2.57
"1714","2013-10-22",2.73
"1715","2013-10-23",2.18
"1716","2013-10-24",2.1
"1717","2013-10-25",2
"1718","2013-10-28",1.98
"1719","2013-10-29",2.01
"1720","2013-10-30",1.96
"1721","2013-10-31",1.95
"1722","2013-11-01",1.97
"1723","2013-11-04",1.99
"1724","2013-11-05",1.97
"1725","2013-11-06",1.93
"1726","2013-11-07",1.91
"1727","2013-11-08",1.92
"1728","2013-11-11",1.99
"1729","2013-11-12",1.95
"1730","2013-11-13",1.95
"1731","2013-11-14",1.91
"1732","2013-11-15",1.92
"1733","2013-11-18",1.9
"1734","2013-11-19",1.87
"1735","2013-11-20",1.87
"1736","2013-11-21",1.89
"1737","2013-11-22",1.91
"1738","2013-11-25",1.91
"1739","2013-11-26",1.9
"1740","2013-11-27",1.91
"1741","2013-11-29",1.93
"1742","2013-12-02",2.02
"1743","2013-12-03",2.06
"1744","2013-12-04",2.08
"1745","2013-12-05",2.03
"1746","2013-12-06",2
"1747","2013-12-09",2.01
"1748","2013-12-10",2.02
"1749","2013-12-11",1.94
"1750","2013-12-12",1.91
"1751","2013-12-13",1.92
"1752","2013-12-16",1.92
"1753","2013-12-17",1.91
"1754","2013-12-18",1.92
"1755","2013-12-19",1.93
"1756","2013-12-20",1.92
"1757","2013-12-23",1.95
"1758","2013-12-24",1.98
"1759","2013-12-26",2
"1760","2013-12-27",2.06
"1761","2013-12-30",2.12
"1762","2013-12-31",2.12
"1763","2014-01-02",2.16
"1764","2014-01-03",2.22
"1765","2014-01-06",2.12
"1766","2014-01-07",2.18
"1767","2014-01-08",2.28
"1768","2014-01-09",2.2
"1769","2014-01-10",2.24
"1770","2014-01-13",2.16
"1771","2014-01-14",2.19
"1772","2014-01-15",2.26
"1773","2014-01-16",2.41
"1774","2014-01-17",2.23
"1775","2014-01-21",2.07
"1776","2014-01-22",2
"1777","2014-01-23",1.97
"1778","2014-01-24",1.98
"1779","2014-01-27",1.94
"1780","2014-01-28",1.96
"1781","2014-01-29",1.93
"1782","2014-01-30",1.93
"1783","2014-01-31",1.94
"1784","2014-02-03",1.91
"1785","2014-02-04",1.91
"1786","2014-02-05",1.89
"1787","2014-02-06",1.94
"1788","2014-02-07",1.97
"1789","2014-02-10",1.96
"1790","2014-02-11",1.98
"1791","2014-02-12",1.98
"1792","2014-02-13",1.99
"1793","2014-02-14",1.99
"1794","2014-02-18",2.02
"1795","2014-02-19",2.03
"1796","2014-02-20",2.11
"1797","2014-02-21",2.03
"1798","2014-02-24",2.05
"1799","2014-02-25",2.01
"1800","2014-02-26",1.99
"1801","2014-02-27",1.99
"1802","2014-02-28",1.98
"1803","2014-03-03",2.02
"1804","2014-03-04",2.03
"1805","2014-03-05",2.12
"1806","2014-03-06",2.09
"1807","2014-03-07",2.02
"1808","2014-03-10",2.01
"1809","2014-03-11",2.05
"1810","2014-03-12",2.03
"1811","2014-03-13",2.01
"1812","2014-03-14",2
"1813","2014-03-17",2.02
"1814","2014-03-18",2.13
"1815","2014-03-19",2.04
"1816","2014-03-20",2.02
"1817","2014-03-21",2.01
"1818","2014-03-24",2.1
"1819","2014-03-25",2.11
"1820","2014-03-26",2.01
"1821","2014-03-27",2.02
"1822","2014-03-28",2.05
"1823","2014-03-31",2.08
"1824","2014-04-01",2.13
"1825","2014-04-02",2.17
"1826","2014-04-03",2.14
"1827","2014-04-04",2.09
"1828","2014-04-07",2.06
"1829","2014-04-08",2.04
"1830","2014-04-09",2.08
"1831","2014-04-10",2.06
"1832","2014-04-11",1.98
"1833","2014-04-14",2.02
"1834","2014-04-15",1.97
"1835","2014-04-16",1.99
"1836","2014-04-17",2
"1837","2014-04-21",2.04
"1838","2014-04-22",2.02
"1839","2014-04-23",2.01
"1840","2014-04-24",1.98
"1841","2014-04-25",1.97
"1842","2014-04-28",1.95
"1843","2014-04-29",1.95
"1844","2014-04-30",1.92
"1845","2014-05-01",1.92
"1846","2014-05-02",1.89
"1847","2014-05-05",1.9
"1848","2014-05-06",1.91
"1849","2014-05-07",1.85
"1850","2014-05-08",1.85
"1851","2014-05-09",1.84
"1852","2014-05-12",1.84
"1853","2014-05-13",1.87
"1854","2014-05-14",1.87
"1855","2014-05-15",1.92
"1856","2014-05-16",2
"1857","2014-05-19",2
"1858","2014-05-20",1.91
"1859","2014-05-21",2.19
"1860","2014-05-22",2.06
"1861","2014-05-23",2.15
"1862","2014-05-27",2.12
"1863","2014-05-28",2.13
"1864","2014-05-29",2.18
"1865","2014-05-30",2.07
"1866","2014-06-02",2.04
"1867","2014-06-03",1.98
"1868","2014-06-04",1.96
"1869","2014-06-05",1.98
"1870","2014-06-06",2.08
"1871","2014-06-09",2.17
"1872","2014-06-10",2.24
"1873","2014-06-11",2.44
"1874","2014-06-12",2.34
"1875","2014-06-13",2.34
"1876","2014-06-16",2.55
"1877","2014-06-17",2.4
"1878","2014-06-18",2.36
"1879","2014-06-19",2.27
"1880","2014-06-20",2.23
"1881","2014-06-23",2.28
"1882","2014-06-24",2.15
"1883","2014-06-25",2.2
"1884","2014-06-26",2.21
"1885","2014-06-27",2.22
"1886","2014-06-30",2.24
"1887","2014-07-01",2.3
"1888","2014-07-02",2.26
"1889","2014-07-03",2.26
"1890","2014-07-07",2.1
"1891","2014-07-08",2.07
"1892","2014-07-09",2.08
"1893","2014-07-10",2
"1894","2014-07-11",2.03
"1895","2014-07-14",2.05
"1896","2014-07-15",2.02
"1897","2014-07-16",2.01
"1898","2014-07-17",1.97
"1899","2014-07-18",2.02
"1900","2014-07-21",2.01
"1901","2014-07-22",2.04
"1902","2014-07-23",2.14
"1903","2014-07-24",2.1
"1904","2014-07-25",2.02
"1905","2014-07-28",2.07
"1906","2014-07-29",2.03
"1907","2014-07-30",2.05
"1908","2014-07-31",2
"1909","2014-08-01",1.98
"1910","2014-08-04",2.02
"1911","2014-08-05",1.99
"1912","2014-08-06",1.99
"1913","2014-08-07",2
"1914","2014-08-08",1.99
"1915","2014-08-11",2.05
"1916","2014-08-12",2.07
"1917","2014-08-13",2.07
"1918","2014-08-14",2.02
"1919","2014-08-15",2
"1920","2014-08-18",2.02
"1921","2014-08-19",2.02
"1922","2014-08-20",2
"1923","2014-08-21",1.99
"1924","2014-08-22",2.02
"1925","2014-08-25",2.04
"1926","2014-08-26",2.05
"1927","2014-08-27",2.05
"1928","2014-08-28",2.03
"1929","2014-08-29",2.04
"1930","2014-09-02",2.05
"1931","2014-09-03",2.07
"1932","2014-09-04",2.07
"1933","2014-09-05",2.07
"1934","2014-09-08",2.1
"1935","2014-09-09",2.07
"1936","2014-09-10",2.03
