"","date","ODC"
"490","2008-12-10",18.379999
"491","2008-12-11",16.93
"492","2008-12-12",17.9
"493","2008-12-15",17.27
"494","2008-12-16",17.700001
"495","2008-12-17",18.09
"496","2008-12-18",18
"497","2008-12-19",17.99
"498","2008-12-22",18.299999
"499","2008-12-23",18.280001
"500","2008-12-24",18.309999
"501","2008-12-26",18.34
"502","2008-12-29",18.17
"503","2008-12-30",17.99
"504","2008-12-31",18.75
"505","2009-01-02",18.34
"506","2009-01-05",17.190001
"507","2009-01-06",17.43
"508","2009-01-07",17.75
"509","2009-01-08",17.25
"510","2009-01-09",17.549999
"511","2009-01-12",17.09
"512","2009-01-13",16.780001
"513","2009-01-14",16.540001
"514","2009-01-15",16.23
"515","2009-01-16",16.190001
"516","2009-01-20",16.290001
"517","2009-01-21",16.299999
"518","2009-01-22",16.4
"519","2009-01-23",16.190001
"520","2009-01-26",16.129999
"521","2009-01-27",15.44
"522","2009-01-28",16.700001
"523","2009-01-29",16.540001
"524","2009-01-30",16.049999
"525","2009-02-02",15.23
"526","2009-02-03",15.45
"527","2009-02-04",15.61
"528","2009-02-05",15.88
"529","2009-02-06",16.4
"530","2009-02-09",15.73
"531","2009-02-10",15.71
"532","2009-02-11",15.58
"533","2009-02-12",15.72
"534","2009-02-13",15.95
"535","2009-02-17",15.73
"536","2009-02-18",15.7
"537","2009-02-19",15.73
"538","2009-02-20",15.56
"539","2009-02-23",15.2
"540","2009-02-24",15.17
"541","2009-02-25",14.9
"542","2009-02-26",14.91
"543","2009-02-27",14.55
"544","2009-03-02",14.03
"545","2009-03-03",14.2
"546","2009-03-04",14.2
"547","2009-03-05",13.4
"548","2009-03-06",13.11
"549","2009-03-09",13
"550","2009-03-10",13.64
"551","2009-03-11",15
"552","2009-03-12",14.75
"553","2009-03-13",14.74
"554","2009-03-16",14.77
"555","2009-03-17",14.67
"556","2009-03-18",14.54
"557","2009-03-19",14.44
"558","2009-03-20",14.29
"559","2009-03-23",14.11
"560","2009-03-24",13.99
"561","2009-03-25",14.13
"562","2009-03-26",14.25
"563","2009-03-27",14.06
"564","2009-03-30",14.26
"565","2009-03-31",14.75
"566","2009-04-01",14.18
"567","2009-04-02",14.43
"568","2009-04-03",14.43
"569","2009-04-06",14.6
"570","2009-04-07",15.55
"571","2009-04-08",15.7
"572","2009-04-09",16
"573","2009-04-13",15.89
"574","2009-04-14",15.59
"575","2009-04-15",15.2
"576","2009-04-16",15.19
"577","2009-04-17",15.28
"578","2009-04-20",15.41
"579","2009-04-21",15.64
"580","2009-04-22",15.97
"581","2009-04-23",15.83
"582","2009-04-24",15.69
"583","2009-04-27",16.07
"584","2009-04-28",15.72
"585","2009-04-29",16.299999
"586","2009-04-30",16.139999
"587","2009-05-01",16.200001
"588","2009-05-04",16.5
"589","2009-05-05",15.82
"590","2009-05-06",16.01
"591","2009-05-07",15.65
"592","2009-05-08",16.450001
"593","2009-05-11",16.379999
"594","2009-05-12",16.17
"595","2009-05-13",16.440001
"596","2009-05-14",16.25
"597","2009-05-15",16.370001
"598","2009-05-18",16.5
"599","2009-05-19",16.35
"600","2009-05-20",16.200001
"601","2009-05-21",16.040001
"602","2009-05-22",16.120001
"603","2009-05-26",16.299999
"604","2009-05-27",16.48
"605","2009-05-28",16.43
"606","2009-05-29",16.4
"607","2009-06-01",16.49
"608","2009-06-02",16.66
"609","2009-06-03",16.879999
"610","2009-06-04",17.700001
"611","2009-06-05",17.83
"612","2009-06-08",18.82
"613","2009-06-09",18.709999
"614","2009-06-10",17.84
"615","2009-06-11",18.26
"616","2009-06-12",18.76
"617","2009-06-15",14.28
"618","2009-06-16",14.18
"619","2009-06-17",14.31
"620","2009-06-18",14.28
"621","2009-06-19",14.94
"622","2009-06-22",14.65
"623","2009-06-23",14.65
"624","2009-06-24",14.35
"625","2009-06-25",14.59
"626","2009-06-26",15.48
"627","2009-06-29",14.8
"628","2009-06-30",14.85
"629","2009-07-01",15.26
"630","2009-07-02",14.7
"631","2009-07-06",14.93
"632","2009-07-07",14.87
"633","2009-07-08",14.18
"634","2009-07-09",14.16
"635","2009-07-10",14.44
"636","2009-07-13",14.76
"637","2009-07-14",14.36
"638","2009-07-15",14.72
"639","2009-07-16",14.89
"640","2009-07-17",14.78
"641","2009-07-20",15.1
"642","2009-07-21",14.85
"643","2009-07-22",15.02
"644","2009-07-23",15.2
"645","2009-07-24",15.93
"646","2009-07-27",15.99
"647","2009-07-28",15.86
"648","2009-07-29",15.61
"649","2009-07-30",15.9
"650","2009-07-31",15.75
"651","2009-08-03",16
"652","2009-08-04",16.16
"653","2009-08-05",15.9
"654","2009-08-06",15.48
"655","2009-08-07",15.93
"656","2009-08-10",16.01
"657","2009-08-11",15.6
"658","2009-08-12",15.75
"659","2009-08-13",16.040001
"660","2009-08-14",15.17
"661","2009-08-17",15.28
"662","2009-08-18",15.68
"663","2009-08-19",15.8
"664","2009-08-20",15.97
"665","2009-08-21",16.84
"666","2009-08-24",16.809999
"667","2009-08-25",16.75
"668","2009-08-26",16.25
"669","2009-08-27",16.549999
"670","2009-08-28",16.190001
"671","2009-08-31",15.69
"672","2009-09-01",15.26
"673","2009-09-02",15.03
"674","2009-09-03",14.99
"675","2009-09-04",14.45
"676","2009-09-08",14.23
"677","2009-09-09",14.18
"678","2009-09-10",14.4
"679","2009-09-11",14.45
"680","2009-09-14",14.51
"681","2009-09-15",14.49
"682","2009-09-16",14.94
"683","2009-09-17",14.72
"684","2009-09-18",14.31
"685","2009-09-21",14.4
"686","2009-09-22",14.45
"687","2009-09-23",14.64
"688","2009-09-24",14.82
"689","2009-09-25",15.17
"690","2009-09-28",15.4
"691","2009-09-29",15.54
"692","2009-09-30",14.5
"693","2009-10-01",14.58
"694","2009-10-02",14.78
"695","2009-10-05",14.91
"696","2009-10-06",15.57
"697","2009-10-07",15.32
"698","2009-10-08",15.21
"699","2009-10-09",15.62
"700","2009-10-12",15.13
"701","2009-10-13",14.9
"702","2009-10-14",15.05
"703","2009-10-15",15.1
"704","2009-10-16",15.53
"705","2009-10-19",15.62
"706","2009-10-20",15.34
"707","2009-10-21",15.26
"708","2009-10-22",15.25
"709","2009-10-23",15.12
"710","2009-10-26",15.14
"711","2009-10-27",15.25
"712","2009-10-28",15.16
"713","2009-10-29",15.25
"714","2009-10-30",15.29
"715","2009-11-02",15.75
"716","2009-11-03",15.32
"717","2009-11-04",14.92
"718","2009-11-05",15.28
"719","2009-11-06",15.42
"720","2009-11-09",15.44
"721","2009-11-10",15.25
"722","2009-11-11",15.35
"723","2009-11-12",15.09
"724","2009-11-13",15.16
"725","2009-11-16",15.36
"726","2009-11-17",15.41
"727","2009-11-18",15.2
"728","2009-11-19",15.19
"729","2009-11-20",15.16
"730","2009-11-23",15.31
"731","2009-11-24",15.33
"732","2009-11-25",15.16
"733","2009-11-27",15
"734","2009-11-30",14.97
"735","2009-12-01",14.89
"736","2009-12-02",15.17
"737","2009-12-03",15.02
"738","2009-12-04",15.5
"739","2009-12-07",15.49
"740","2009-12-08",15.39
"741","2009-12-09",15.39
"742","2009-12-10",15.34
"743","2009-12-11",15.36
"744","2009-12-14",15.84
"745","2009-12-15",15.29
"746","2009-12-16",15.33
"747","2009-12-17",15.4
"748","2009-12-18",15.47
"749","2009-12-21",15.52
"750","2009-12-22",15.4
"751","2009-12-23",15.69
"752","2009-12-24",15.55
"753","2009-12-28",15.46
"754","2009-12-29",15.5
"755","2009-12-30",15.48
"756","2009-12-31",15.5
"757","2010-01-04",15.97
"758","2010-01-05",15.58
"759","2010-01-06",15.47
"760","2010-01-07",15.71
"761","2010-01-08",15.92
"762","2010-01-11",16.049999
"763","2010-01-12",16.1
"764","2010-01-13",15.65
"765","2010-01-14",15.59
"766","2010-01-15",15.71
"767","2010-01-19",15.68
"768","2010-01-20",15.89
"769","2010-01-21",15.64
"770","2010-01-22",15.64
"771","2010-01-25",15.87
"772","2010-01-26",16.1
"773","2010-01-27",16.030001
"774","2010-01-28",15.58
"775","2010-01-29",15.88
"776","2010-02-01",15.93
"777","2010-02-02",15.89
"778","2010-02-03",15.7
"779","2010-02-04",15.45
"780","2010-02-05",15.47
"781","2010-02-08",15.3
"782","2010-02-09",15.81
"783","2010-02-10",15.82
"784","2010-02-11",16.290001
"785","2010-02-12",16.200001
"786","2010-02-16",16.25
"787","2010-02-17",16.219999
"788","2010-02-18",16.73
"789","2010-02-19",16.82
"790","2010-02-22",16.280001
"791","2010-02-23",16.190001
"792","2010-02-24",16.459999
"793","2010-02-25",16.91
"794","2010-02-26",16.200001
"795","2010-03-01",16.48
"796","2010-03-02",16.75
"797","2010-03-03",17
"798","2010-03-04",17.26
"799","2010-03-05",17.610001
"800","2010-03-08",17.959999
"801","2010-03-09",17.9
"802","2010-03-10",18.049999
"803","2010-03-11",18.219999
"804","2010-03-12",17.98
"805","2010-03-15",18.59
"806","2010-03-16",18.67
"807","2010-03-17",18.540001
"808","2010-03-18",18.629999
"809","2010-03-19",18.950001
"810","2010-03-22",18.709999
"811","2010-03-23",19.190001
"812","2010-03-24",19.129999
"813","2010-03-25",19.360001
"814","2010-03-26",19.09
"815","2010-03-29",19.49
"816","2010-03-30",19.73
"817","2010-03-31",19.33
"818","2010-04-01",19.25
"819","2010-04-05",19.129999
"820","2010-04-06",19.940001
"821","2010-04-07",19.950001
"822","2010-04-08",19.66
"823","2010-04-09",19.969999
"824","2010-04-12",20.1
"825","2010-04-13",20
"826","2010-04-14",19.959999
"827","2010-04-15",19.700001
"828","2010-04-16",19.940001
"829","2010-04-19",19.99
"830","2010-04-20",20
"831","2010-04-21",20.209999
"832","2010-04-22",20.35
"833","2010-04-23",20.6
"834","2010-04-26",20.559999
"835","2010-04-27",20.129999
"836","2010-04-28",20.469999
"837","2010-04-29",20.52
"838","2010-04-30",20.5
"839","2010-05-03",20.889999
"840","2010-05-04",20.6
"841","2010-05-05",20.24
"842","2010-05-06",21.34
"843","2010-05-07",20.68
"844","2010-05-10",21.26
"845","2010-05-11",21.24
"846","2010-05-12",22
"847","2010-05-13",21.790001
"848","2010-05-14",21.190001
"849","2010-05-17",21.639999
"850","2010-05-18",21.290001
"851","2010-05-19",20.799999
"852","2010-05-20",19.879999
"853","2010-05-21",20.190001
"854","2010-05-24",19.639999
"855","2010-05-25",20
"856","2010-05-26",20.17
"857","2010-05-27",20.18
"858","2010-05-28",19.65
"859","2010-06-01",19.4
"860","2010-06-02",19.629999
"861","2010-06-03",20
"862","2010-06-04",19.65
"863","2010-06-07",19.790001
"864","2010-06-08",19.84
"865","2010-06-09",19.719999
"866","2010-06-10",20.17
"867","2010-06-11",20.309999
"868","2010-06-14",21.93
"869","2010-06-15",22.809999
"870","2010-06-16",22.610001
"871","2010-06-17",23
"872","2010-06-18",22.83
"873","2010-06-21",22.809999
"874","2010-06-22",22.639999
"875","2010-06-23",22.940001
"876","2010-06-24",22.9
"877","2010-06-25",23
"878","2010-06-28",23
"879","2010-06-29",22.469999
"880","2010-06-30",22.950001
"881","2010-07-01",22.77
"882","2010-07-02",22.91
"883","2010-07-06",22.73
"884","2010-07-07",22.93
"885","2010-07-08",23.1
"886","2010-07-09",23.049999
"887","2010-07-12",22.85
"888","2010-07-13",23.120001
"889","2010-07-14",22.940001
"890","2010-07-15",22.76
"891","2010-07-16",22.15
"892","2010-07-19",22.219999
"893","2010-07-20",22.52
"894","2010-07-21",22.26
"895","2010-07-22",22.58
"896","2010-07-23",22.370001
"897","2010-07-26",22.200001
"898","2010-07-27",21.889999
"899","2010-07-28",21.74
"900","2010-07-29",21.83
"901","2010-07-30",21.879999
"902","2010-08-02",21.870001
"903","2010-08-03",21.58
"904","2010-08-04",21.74
"905","2010-08-05",21.49
"906","2010-08-06",21.15
"907","2010-08-09",20.75
"908","2010-08-10",21.01
"909","2010-08-11",20.15
"910","2010-08-12",19.48
"911","2010-08-13",19.530001
"912","2010-08-16",20.15
"913","2010-08-17",20.51
"914","2010-08-18",20.530001
"915","2010-08-19",19.32
"916","2010-08-20",19.809999
"917","2010-08-23",19.620001
"918","2010-08-24",19.860001
"919","2010-08-25",19.99
"920","2010-08-26",20
"921","2010-08-27",20.450001
"922","2010-08-30",20.35
"923","2010-08-31",20.530001
"924","2010-09-01",21.24
"925","2010-09-02",21.48
"926","2010-09-03",21.43
"927","2010-09-07",20.73
"928","2010-09-08",20.98
"929","2010-09-09",21.469999
"930","2010-09-10",22.01
"931","2010-09-13",22.16
"932","2010-09-14",21.77
"933","2010-09-15",21.99
"934","2010-09-16",21.780001
"935","2010-09-17",21.34
"936","2010-09-20",21.469999
"937","2010-09-21",21.83
"938","2010-09-22",20.9
"939","2010-09-23",20.639999
"940","2010-09-24",21.379999
"941","2010-09-27",21.379999
"942","2010-09-28",21.209999
"943","2010-09-29",21.959999
"944","2010-09-30",21.51
"945","2010-10-01",21.790001
"946","2010-10-04",21.74
"947","2010-10-05",21.99
"948","2010-10-06",21.82
"949","2010-10-07",21.32
"950","2010-10-08",21.77
"951","2010-10-11",21.98
"952","2010-10-12",21.98
"953","2010-10-13",21.389999
"954","2010-10-14",20.25
"955","2010-10-15",20.9
"956","2010-10-18",20.41
"957","2010-10-19",20.58
"958","2010-10-20",20.66
"959","2010-10-21",21.629999
"960","2010-10-22",21.92
"961","2010-10-25",21.92
"962","2010-10-26",21.940001
"963","2010-10-27",21.360001
"964","2010-10-28",20.870001
"965","2010-10-29",21.99
"966","2010-11-01",21.469999
"967","2010-11-02",21.99
"968","2010-11-03",21.969999
"969","2010-11-04",21.219999
"970","2010-11-05",21.959999
"971","2010-11-08",22.1
"972","2010-11-09",21.780001
"973","2010-11-10",22.09
"974","2010-11-11",21.620001
"975","2010-11-12",21.559999
"976","2010-11-15",21.559999
"977","2010-11-16",21.52
"978","2010-11-17",21.32
