"","date","PFIN"
"1004","2010-12-27",3.31
"1005","2010-12-28",3.4
"1006","2010-12-29",3.45
"1007","2010-12-30",3.35
"1008","2010-12-31",3.64
"1009","2011-01-03",3.54
"1010","2011-01-04",3.4
"1011","2011-01-05",3.28
"1012","2011-01-06",3.45
"1013","2011-01-07",3.48
"1014","2011-01-10",3.48
"1015","2011-01-11",3.48
"1016","2011-01-12",3.35
"1017","2011-01-13",3.49
"1018","2011-01-14",3.45
"1019","2011-01-18",3.55
"1020","2011-01-19",3.3
"1021","2011-01-20",3.47
"1022","2011-01-21",3.4
"1023","2011-01-24",3.4
"1024","2011-01-25",3.7
"1025","2011-01-26",3.65
"1026","2011-01-27",3.73
"1027","2011-01-28",3.73
"1028","2011-01-31",3.74
"1029","2011-02-01",3.43
"1030","2011-02-02",3.41
"1031","2011-02-03",3.45
"1032","2011-02-04",3.45
"1033","2011-02-07",3.74
"1034","2011-02-08",3.71
"1035","2011-02-09",3.71
"1036","2011-02-10",3.71
"1037","2011-02-11",3.5
"1038","2011-02-14",3.33
"1039","2011-02-15",3.44
"1040","2011-02-16",3.4
"1041","2011-02-17",3.26
"1042","2011-02-18",3.23
"1043","2011-02-22",3.26
"1044","2011-02-23",3.29
"1045","2011-02-24",3.28
"1046","2011-02-25",3.38
"1047","2011-02-28",3.27
"1048","2011-03-01",3.27
"1049","2011-03-02",3.23
"1050","2011-03-03",3.23
"1051","2011-03-04",3.23
"1052","2011-03-07",3.34
"1053","2011-03-08",3.25
"1054","2011-03-09",3.28
"1055","2011-03-10",3.28
"1056","2011-03-11",3.28
"1057","2011-03-14",3.39
"1058","2011-03-15",3.23
"1059","2011-03-16",3.25
"1060","2011-03-17",3.35
"1061","2011-03-18",3.36
"1062","2011-03-21",3.25
"1063","2011-03-22",3.3
"1064","2011-03-23",3.31
"1065","2011-03-24",3.31
"1066","2011-03-25",3.5
"1067","2011-03-28",3.4
"1068","2011-03-29",3.42
"1069","2011-03-30",3.22
"1070","2011-03-31",3.59
"1071","2011-04-01",3.58
"1072","2011-04-04",4.2
"1073","2011-04-05",3.91
"1074","2011-04-06",3.79
"1075","2011-04-07",3.88
"1076","2011-04-08",3.79
"1077","2011-04-11",3.9
"1078","2011-04-12",3.8
"1079","2011-04-13",3.94
"1080","2011-04-14",3.94
"1081","2011-04-15",3.97
"1082","2011-04-18",3.92
"1083","2011-04-19",3.95
"1084","2011-04-20",3.92
"1085","2011-04-21",3.92
"1086","2011-04-25",3.9
"1087","2011-04-26",3.84
"1088","2011-04-27",3.84
"1089","2011-04-28",3.84
"1090","2011-04-29",3.8
"1091","2011-05-02",3.83
"1092","2011-05-03",3.82
"1093","2011-05-04",3.8
"1094","2011-05-05",3.77
"1095","2011-05-06",3.89
"1096","2011-05-09",3.87
"1097","2011-05-10",3.99
"1098","2011-05-11",4
"1099","2011-05-12",4.44
"1100","2011-05-13",4.42
"1101","2011-05-16",4.56
"1102","2011-05-17",4.5
"1103","2011-05-18",4.35
"1104","2011-05-19",4.4
"1105","2011-05-20",4.35
"1106","2011-05-23",4.39
"1107","2011-05-24",4.45
"1108","2011-05-25",4.43
"1109","2011-05-26",4.38
"1110","2011-05-27",4.4
"1111","2011-05-31",4.39
"1112","2011-06-01",4.43
"1113","2011-06-02",4.45
"1114","2011-06-03",4.45
"1115","2011-06-06",4.44
"1116","2011-06-07",4.42
"1117","2011-06-08",4.42
"1118","2011-06-09",4.48
"1119","2011-06-10",4.44
"1120","2011-06-13",4.42
"1121","2011-06-14",4.53
"1122","2011-06-15",4.65
"1123","2011-06-16",4.54
"1124","2011-06-17",4.38
"1125","2011-06-20",4.37
"1126","2011-06-21",4.6
"1127","2011-06-22",4.55
"1128","2011-06-23",4.55
"1129","2011-06-24",4.42
"1130","2011-06-27",4.49
"1131","2011-06-28",4.48
"1132","2011-06-29",4.38
"1133","2011-06-30",4.39
"1134","2011-07-01",4.45
"1135","2011-07-05",4.56
"1136","2011-07-06",4.7
"1137","2011-07-07",4.7
"1138","2011-07-08",4.7
"1139","2011-07-11",4.73
"1140","2011-07-12",4.75
"1141","2011-07-13",4.75
"1142","2011-07-14",4.7
"1143","2011-07-15",4.64
"1144","2011-07-18",4.75
"1145","2011-07-19",4.9
"1146","2011-07-20",4.94
"1147","2011-07-21",4.94
"1148","2011-07-22",4.95
"1149","2011-07-25",4.98
"1150","2011-07-26",4.97
"1151","2011-07-27",4.92
"1152","2011-07-28",4.73
"1153","2011-07-29",4.88
"1154","2011-08-01",4.92
"1155","2011-08-02",4.8
"1156","2011-08-03",4.92
"1157","2011-08-04",4.76
"1158","2011-08-05",4.25
"1159","2011-08-08",3.88
"1160","2011-08-09",3.81
"1161","2011-08-10",3.81
"1162","2011-08-11",4.49
"1163","2011-08-12",4.54
"1164","2011-08-15",4.52
"1165","2011-08-16",4.95
"1166","2011-08-17",5.18
"1167","2011-08-18",4.99
"1168","2011-08-19",4.93
"1169","2011-08-22",4.83
"1170","2011-08-23",4.8
"1171","2011-08-24",4.85
"1172","2011-08-25",4.84
"1173","2011-08-26",4.83
"1174","2011-08-29",4.85
"1175","2011-08-30",4.93
"1176","2011-08-31",4.93
"1177","2011-09-01",4.77
"1178","2011-09-02",4.89
"1179","2011-09-06",4.83
"1180","2011-09-07",4.73
"1181","2011-09-08",4.83
"1182","2011-09-09",4.72
"1183","2011-09-12",4.67
"1184","2011-09-13",4.66
"1185","2011-09-14",4.5
"1186","2011-09-15",4.4
"1187","2011-09-16",4.52
"1188","2011-09-19",4.43
"1189","2011-09-20",4.53
"1190","2011-09-21",4.49
"1191","2011-09-22",4.16
"1192","2011-09-23",4.04
"1193","2011-09-26",4.2
"1194","2011-09-27",4.23
"1195","2011-09-28",4.24
"1196","2011-09-29",4.2
"1197","2011-09-30",4.18
"1198","2011-10-03",3.84
"1199","2011-10-04",3.6
"1200","2011-10-05",3.66
"1201","2011-10-06",3.7
"1202","2011-10-07",3.77
"1203","2011-10-10",3.9
"1204","2011-10-11",3.92
"1205","2011-10-12",3.98
"1206","2011-10-13",4.1
"1207","2011-10-14",4.1
"1208","2011-10-17",4.2
"1209","2011-10-18",4.3
"1210","2011-10-19",4.3
"1211","2011-10-20",4.28
"1212","2011-10-21",3.85
"1213","2011-10-24",4.03
"1214","2011-10-25",4.05
"1215","2011-10-26",4.09
"1216","2011-10-27",4.05
"1217","2011-10-28",4.06
"1218","2011-10-31",4.13
"1219","2011-11-01",4.2
"1220","2011-11-02",4.2
"1221","2011-11-03",4.35
"1222","2011-11-04",4.34
"1223","2011-11-07",4.4
"1224","2011-11-08",3.72
"1225","2011-11-09",3.63
"1226","2011-11-10",3.6
"1227","2011-11-11",3.74
"1228","2011-11-14",3.58
"1229","2011-11-15",3.68
"1230","2011-11-16",3.55
"1231","2011-11-17",3.55
"1232","2011-11-18",3.61
"1233","2011-11-21",3.58
"1234","2011-11-22",3.69
"1235","2011-11-23",3.55
"1236","2011-11-25",3.55
"1237","2011-11-28",3.55
"1238","2011-11-29",3.55
"1239","2011-11-30",3.49
"1240","2011-12-01",3.56
"1241","2011-12-02",3.46
"1242","2011-12-05",3.42
"1243","2011-12-06",3.48
"1244","2011-12-07",3.4
"1245","2011-12-08",3.65
"1246","2011-12-09",3.69
"1247","2011-12-12",3.7
"1248","2011-12-13",3.8
"1249","2011-12-14",3.5
"1250","2011-12-15",3.5
"1251","2011-12-16",3.51
"1252","2011-12-19",3.55
"1253","2011-12-20",3.56
"1254","2011-12-21",3.76
"1255","2011-12-22",3.52
"1256","2011-12-23",3.46
"1257","2011-12-27",3.46
"1258","2011-12-28",3.53
"1259","2011-12-29",3.54
"1260","2011-12-30",3.46
"1261","2012-01-03",3.55
"1262","2012-01-04",3.54
"1263","2012-01-05",3.5
"1264","2012-01-06",3.49
"1265","2012-01-09",3.5
"1266","2012-01-10",3.4
"1267","2012-01-11",3.42
"1268","2012-01-12",3.42
"1269","2012-01-13",3.42
"1270","2012-01-17",3.53
"1271","2012-01-18",3.65
"1272","2012-01-19",3.79
"1273","2012-01-20",3.74
"1274","2012-01-23",3.6
"1275","2012-01-24",3.63
"1276","2012-01-25",3.82
"1277","2012-01-26",3.8
"1278","2012-01-27",3.8
"1279","2012-01-30",3.84
"1280","2012-01-31",3.94
"1281","2012-02-01",4
"1282","2012-02-02",3.98
"1283","2012-02-03",3.97
"1284","2012-02-06",4
"1285","2012-02-07",4.05
"1286","2012-02-08",4.06
"1287","2012-02-09",4.1
"1288","2012-02-10",4.1
"1289","2012-02-13",4.02
"1290","2012-02-14",4
"1291","2012-02-15",4
"1292","2012-02-16",4.05
"1293","2012-02-17",4.1
"1294","2012-02-21",4.18
"1295","2012-02-22",4.05
"1296","2012-02-23",4.05
"1297","2012-02-24",4.05
"1298","2012-02-27",4.17
"1299","2012-02-28",4.01
"1300","2012-02-29",4.14
"1301","2012-03-01",4.05
"1302","2012-03-02",4.1
"1303","2012-03-05",4.1
"1304","2012-03-06",4.02
"1305","2012-03-07",4.04
"1306","2012-03-08",4.09
"1307","2012-03-09",4.09
"1308","2012-03-12",4.09
"1309","2012-03-13",4.13
"1310","2012-03-14",4.1
"1311","2012-03-15",4.14
"1312","2012-03-16",4.12
"1313","2012-03-19",4.15
"1314","2012-03-20",4.15
"1315","2012-03-21",4.22
"1316","2012-03-22",4.43
"1317","2012-03-23",4.46
"1318","2012-03-26",4.58
"1319","2012-03-27",4.7
"1320","2012-03-28",4.01
"1321","2012-03-29",3.97
"1322","2012-03-30",3.89
"1323","2012-04-02",4.04
"1324","2012-04-03",4.1
"1325","2012-04-04",4.2
"1326","2012-04-05",4.22
"1327","2012-04-09",4.18
"1328","2012-04-10",3.95
"1329","2012-04-11",4.05
"1330","2012-04-12",3.94
"1331","2012-04-13",4.15
"1332","2012-04-16",4.03
"1333","2012-04-17",4.07
"1334","2012-04-18",4.12
"1335","2012-04-19",4.1
"1336","2012-04-20",4.01
"1337","2012-04-23",4.4
"1338","2012-04-24",4.43
"1339","2012-04-25",4.44
"1340","2012-04-26",4.5
"1341","2012-04-27",4.41
"1342","2012-04-30",4.48
"1343","2012-05-01",4.45
"1344","2012-05-02",4.4
"1345","2012-05-03",4.46
"1346","2012-05-04",4.27
"1347","2012-05-07",4.26
"1348","2012-05-08",4.24
"1349","2012-05-09",4.03
"1350","2012-05-10",4.49
"1351","2012-05-11",4.45
"1352","2012-05-14",4.62
"1353","2012-05-15",4.37
"1354","2012-05-16",4.3
"1355","2012-05-17",4.19
"1356","2012-05-18",4.2
"1357","2012-05-21",4.47
"1358","2012-05-22",4.42
"1359","2012-05-23",4.48
"1360","2012-05-24",4.43
"1361","2012-05-25",4.59
"1362","2012-05-29",4.7
"1363","2012-05-30",4.69
"1364","2012-05-31",4.6
"1365","2012-06-01",4.37
"1366","2012-06-04",4.35
"1367","2012-06-05",4.35
"1368","2012-06-06",4.4
"1369","2012-06-07",4.41
"1370","2012-06-08",4.25
"1371","2012-06-11",4.52
"1372","2012-06-12",4.39
"1373","2012-06-13",4.4
"1374","2012-06-14",4.45
"1375","2012-06-15",4.45
"1376","2012-06-18",4.53
"1377","2012-06-19",4.55
"1378","2012-06-20",4.36
"1379","2012-06-21",4.6
"1380","2012-06-22",4.95
"1381","2012-06-25",4.81
"1382","2012-06-26",4.95
"1383","2012-06-27",4.93
"1384","2012-06-28",4.75
"1385","2012-06-29",5.05
"1386","2012-07-02",4.83
"1387","2012-07-03",5.22
"1388","2012-07-05",5.02
"1389","2012-07-06",5.19
"1390","2012-07-09",5.62
"1391","2012-07-10",5.55
"1392","2012-07-11",5.74
"1393","2012-07-12",5.73
"1394","2012-07-13",5.66
"1395","2012-07-16",5.49
"1396","2012-07-17",5.7
"1397","2012-07-18",5.56
"1398","2012-07-19",5.57
"1399","2012-07-20",5.52
"1400","2012-07-23",5.55
"1401","2012-07-24",5.55
"1402","2012-07-25",5.21
"1403","2012-07-26",5.05
"1404","2012-07-27",5.09
"1405","2012-07-30",5.03
"1406","2012-07-31",5.27
"1407","2012-08-01",5.3
"1408","2012-08-02",5.46
"1409","2012-08-03",5.46
"1410","2012-08-06",5.35
"1411","2012-08-07",5.65
"1412","2012-08-08",5.68
"1413","2012-08-09",6
"1414","2012-08-10",6
"1415","2012-08-13",5.97
"1416","2012-08-14",6
"1417","2012-08-15",5.85
"1418","2012-08-16",6.24
"1419","2012-08-17",6.24
"1420","2012-08-20",6.2
"1421","2012-08-21",5.9
"1422","2012-08-22",5.85
"1423","2012-08-23",5.78
"1424","2012-08-24",5.33
"1425","2012-08-27",5.67
"1426","2012-08-28",6.04
"1427","2012-08-29",6
"1428","2012-08-30",5.99
"1429","2012-08-31",5.88
"1430","2012-09-04",5.65
"1431","2012-09-05",5.51
"1432","2012-09-06",5.75
"1433","2012-09-07",5.92
"1434","2012-09-10",5.9
"1435","2012-09-11",5.88
"1436","2012-09-12",5.98
"1437","2012-09-13",5.87
"1438","2012-09-14",5.72
"1439","2012-09-17",5.74
"1440","2012-09-18",5.63
"1441","2012-09-19",5.65
"1442","2012-09-20",5.65
"1443","2012-09-21",5.68
"1444","2012-09-24",5.66
"1445","2012-09-25",5.76
"1446","2012-09-26",5.65
"1447","2012-09-27",5.75
"1448","2012-09-28",5.62
"1449","2012-10-01",5.8
"1450","2012-10-02",5.63
"1451","2012-10-03",5.56
"1452","2012-10-04",5.6
"1453","2012-10-05",5.57
"1454","2012-10-08",5.5
"1455","2012-10-09",5.59
"1456","2012-10-10",5.59
"1457","2012-10-11",5.56
"1458","2012-10-12",5.56
"1459","2012-10-15",5.56
"1460","2012-10-16",5.6
"1461","2012-10-17",5.6
"1462","2012-10-18",5.8
"1463","2012-10-19",5.74
"1464","2012-10-22",5.87
"1465","2012-10-23",5.72
"1466","2012-10-24",5.98
"1467","2012-10-25",5.75
"1468","2012-10-26",6.1
"1469","2012-10-31",6.08
"1470","2012-11-01",6.03
"1471","2012-11-02",6.04
"1472","2012-11-05",5.83
"1473","2012-11-06",5.95
"1474","2012-11-07",5.78
"1475","2012-11-08",5.89
"1476","2012-11-09",6.01
"1477","2012-11-12",5.95
"1478","2012-11-13",5.9
"1479","2012-11-14",5.91
"1480","2012-11-15",5.71
"1481","2012-11-16",5.51
"1482","2012-11-19",5.68
"1483","2012-11-20",5.74
"1484","2012-11-21",5.75
"1485","2012-11-23",5.68
"1486","2012-11-26",5.75
"1487","2012-11-27",5.94
"1488","2012-11-28",5.88
"1489","2012-11-29",5.87
"1490","2012-11-30",5.89
"1491","2012-12-03",6
"1492","2012-12-04",6
"1493","2012-12-05",6.05
"1494","2012-12-06",6.08
"1495","2012-12-07",6.05
"1496","2012-12-10",5.99
"1497","2012-12-11",6.02
"1498","2012-12-12",5.9
"1499","2012-12-13",5.91
"1500","2012-12-14",6.02
"1501","2012-12-17",6.13
"1502","2012-12-18",6.13
"1503","2012-12-19",6.14
"1504","2012-12-20",6.23
"1505","2012-12-21",6.13
"1506","2012-12-24",5.93
"1507","2012-12-26",6.18
"1508","2012-12-27",6.01
"1509","2012-12-28",6.04
"1510","2012-12-31",6.24
"1511","2013-01-02",6.92
"1512","2013-01-03",7.36
"1513","2013-01-04",7.38
"1514","2013-01-07",7.37
"1515","2013-01-08",7.36
"1516","2013-01-09",7.93
"1517","2013-01-10",7.69
"1518","2013-01-11",7.47
"1519","2013-01-14",7.4
"1520","2013-01-15",8.22
"1521","2013-01-16",8.1
"1522","2013-01-17",8.66
"1523","2013-01-18",8.66
"1524","2013-01-22",8.9
"1525","2013-01-23",8.7
"1526","2013-01-24",8.47
"1527","2013-01-25",9
"1528","2013-01-28",8.99
"1529","2013-01-29",8.75
"1530","2013-01-30",8.5
"1531","2013-01-31",8.4
"1532","2013-02-01",7.26
"1533","2013-02-04",7.35
"1534","2013-02-05",7.32
"1535","2013-02-06",7
"1536","2013-02-07",7.37
"1537","2013-02-08",7.47
"1538","2013-02-11",8
"1539","2013-02-12",7.58
"1540","2013-02-13",7.86
"1541","2013-02-14",8.08
"1542","2013-02-15",7.7
"1543","2013-02-19",7.75
"1544","2013-02-20",7.15
"1545","2013-02-21",7.21
"1546","2013-02-22",7.35
"1547","2013-02-25",7.39
"1548","2013-02-26",7.36
"1549","2013-02-27",7.3
"1550","2013-02-28",7.13
"1551","2013-03-01",7.21
"1552","2013-03-04",7.4
"1553","2013-03-05",7.26
"1554","2013-03-06",7.58
"1555","2013-03-07",7.83
"1556","2013-03-08",7.92
"1557","2013-03-11",7.94
"1558","2013-03-12",8.29
"1559","2013-03-13",8.18
"1560","2013-03-14",8.17
"1561","2013-03-15",8.29
"1562","2013-03-18",8.25
"1563","2013-03-19",8.3
"1564","2013-03-20",8.55
"1565","2013-03-21",8.66
"1566","2013-03-22",8.67
"1567","2013-03-25",8.26
"1568","2013-03-26",8.37
"1569","2013-03-27",7.46
"1570","2013-03-28",7.76
"1571","2013-04-01",8.23
"1572","2013-04-02",8.37
"1573","2013-04-03",8.04
"1574","2013-04-04",8.29
"1575","2013-04-05",8.05
"1576","2013-04-08",8.21
"1577","2013-04-09",8.2
"1578","2013-04-10",8.2
"1579","2013-04-11",8.21
"1580","2013-04-12",8.1
"1581","2013-04-15",7.74
"1582","2013-04-16",8
"1583","2013-04-17",7.77
"1584","2013-04-18",7.77
"1585","2013-04-19",7.63
"1586","2013-04-22",8.09
"1587","2013-04-23",8.29
"1588","2013-04-24",8.5
"1589","2013-04-25",8.68
"1590","2013-04-26",8.47
"1591","2013-04-29",8.03
"1592","2013-04-30",7.83
"1593","2013-05-01",7.21
"1594","2013-05-02",7.82
"1595","2013-05-03",7.91
"1596","2013-05-06",8.26
"1597","2013-05-07",8.39
"1598","2013-05-08",8.43
"1599","2013-05-09",8.25
"1600","2013-05-10",8.43
"1601","2013-05-13",8.22
"1602","2013-05-14",7.81
"1603","2013-05-15",8.07
"1604","2013-05-16",8.34
"1605","2013-05-17",8.44
"1606","2013-05-20",8.28
"1607","2013-05-21",8.91
"1608","2013-05-22",8.86
"1609","2013-05-23",8.78
"1610","2013-05-24",8.75
"1611","2013-05-28",8.95
"1612","2013-05-29",9.01
"1613","2013-05-30",8.76
"1614","2013-05-31",8.27
"1615","2013-06-03",7.98
"1616","2013-06-04",8.12
"1617","2013-06-05",7.95
"1618","2013-06-06",8.11
"1619","2013-06-07",8.28
"1620","2013-06-10",8.06
"1621","2013-06-11",8.47
"1622","2013-06-12",8.22
"1623","2013-06-13",8.21
"1624","2013-06-14",8.12
"1625","2013-06-17",8.05
"1626","2013-06-18",7.83
"1627","2013-06-19",7.89
"1628","2013-06-20",7.94
"1629","2013-06-21",7.88
"1630","2013-06-24",7.6
"1631","2013-06-25",7.74
"1632","2013-06-26",7.83
"1633","2013-06-27",7.99
"1634","2013-06-28",8.09
"1635","2013-07-01",7.91
"1636","2013-07-02",8.05
"1637","2013-07-03",8.45
"1638","2013-07-05",8.4
"1639","2013-07-08",8.7
"1640","2013-07-09",8.69
"1641","2013-07-10",8.46
"1642","2013-07-11",8.29
"1643","2013-07-12",8.05
"1644","2013-07-15",8.2
"1645","2013-07-16",8.32
"1646","2013-07-17",8.32
"1647","2013-07-18",8.35
"1648","2013-07-19",8.13
"1649","2013-07-22",8.11
"1650","2013-07-23",8.12
"1651","2013-07-24",8.13
"1652","2013-07-25",8.18
"1653","2013-07-26",8.15
"1654","2013-07-29",8.18
"1655","2013-07-30",8.24
"1656","2013-07-31",8.16
"1657","2013-08-01",8.74
"1658","2013-08-02",8.79
"1659","2013-08-05",8.86
"1660","2013-08-06",8.83
"1661","2013-08-07",8.57
"1662","2013-08-08",8.58
"1663","2013-08-09",8.62
"1664","2013-08-12",8.25
"1665","2013-08-13",7.5
"1666","2013-08-14",7.8
"1667","2013-08-15",7.6
"1668","2013-08-16",7.65
"1669","2013-08-19",7.98
"1670","2013-08-20",7.86
"1671","2013-08-21",7.92
"1672","2013-08-22",7.85
"1673","2013-08-23",7.87
"1674","2013-08-26",7.9
"1675","2013-08-27",7.62
"1676","2013-08-28",7.37
"1677","2013-08-29",6.9
"1678","2013-08-30",7.3
"1679","2013-09-03",7.33
"1680","2013-09-04",7.25
"1681","2013-09-05",7.25
"1682","2013-09-06",7.25
"1683","2013-09-09",7.11
"1684","2013-09-10",7.2
"1685","2013-09-11",7.45
"1686","2013-09-12",7.72
"1687","2013-09-13",8.03
"1688","2013-09-16",8.05
"1689","2013-09-17",7.94
"1690","2013-09-18",7.75
"1691","2013-09-19",7.53
"1692","2013-09-20",7.44
"1693","2013-09-23",7.25
"1694","2013-09-24",7.35
"1695","2013-09-25",7.57
"1696","2013-09-26",7.75
"1697","2013-09-27",7.7
"1698","2013-09-30",7.67
"1699","2013-10-01",7.85
"1700","2013-10-02",7.67
"1701","2013-10-03",7.61
"1702","2013-10-04",7.72
"1703","2013-10-07",7.54
"1704","2013-10-08",7.53
"1705","2013-10-09",7.55
"1706","2013-10-10",7.61
"1707","2013-10-11",7.58
"1708","2013-10-14",7.45
"1709","2013-10-15",7.66
"1710","2013-10-16",7.41
"1711","2013-10-17",7.54
"1712","2013-10-18",7.59
"1713","2013-10-21",7.47
"1714","2013-10-22",7.45
"1715","2013-10-23",7.47
"1716","2013-10-24",7.4
"1717","2013-10-25",7.42
"1718","2013-10-28",7.45
"1719","2013-10-29",7.74
"1720","2013-10-30",7.73
"1721","2013-10-31",7.6
"1722","2013-11-01",7.72
"1723","2013-11-04",7.73
"1724","2013-11-05",7.77
"1725","2013-11-06",7.75
"1726","2013-11-07",7.7
"1727","2013-11-08",7.51
"1728","2013-11-11",7.46
"1729","2013-11-12",7.66
"1730","2013-11-13",7.49
"1731","2013-11-14",7.35
"1732","2013-11-15",7.39
"1733","2013-11-18",7.03
"1734","2013-11-19",7.31
"1735","2013-11-20",7.06
"1736","2013-11-21",7.15
"1737","2013-11-22",7.18
"1738","2013-11-25",7.09
"1739","2013-11-26",7.01
"1740","2013-11-27",6.89
"1741","2013-11-29",6.8
"1742","2013-12-02",6.66
"1743","2013-12-03",6.5
"1744","2013-12-04",6.4
"1745","2013-12-05",6.6
"1746","2013-12-06",6.51
"1747","2013-12-09",6.26
"1748","2013-12-10",6.45
"1749","2013-12-11",6.46
"1750","2013-12-12",6.55
"1751","2013-12-13",6.45
"1752","2013-12-16",6.5
"1753","2013-12-17",6.52
"1754","2013-12-18",6.58
"1755","2013-12-19",6.71
"1756","2013-12-20",6.52
"1757","2013-12-23",6.48
"1758","2013-12-24",6.66
"1759","2013-12-26",6.55
"1760","2013-12-27",6.64
"1761","2013-12-30",6.69
"1762","2013-12-31",6.98
"1763","2014-01-02",7.08
"1764","2014-01-03",7.11
"1765","2014-01-06",7.18
"1766","2014-01-07",7.18
"1767","2014-01-08",7.44
"1768","2014-01-09",7.28
"1769","2014-01-10",7
"1770","2014-01-13",7.15
"1771","2014-01-14",7.23
"1772","2014-01-15",7.05
"1773","2014-01-16",7.06
"1774","2014-01-17",7.11
"1775","2014-01-21",7.24
"1776","2014-01-22",7.35
"1777","2014-01-23",7.25
"1778","2014-01-24",7.25
"1779","2014-01-27",7.17
"1780","2014-01-28",7.51
"1781","2014-01-29",7.2
"1782","2014-01-30",7.17
"1783","2014-01-31",7.28
"1784","2014-02-03",7.26
"1785","2014-02-04",7.2
"1786","2014-02-05",7.25
"1787","2014-02-06",7.11
"1788","2014-02-07",7.41
"1789","2014-02-10",7.26
"1790","2014-02-11",7.37
"1791","2014-02-12",7.34
"1792","2014-02-13",7.5
"1793","2014-02-14",7.38
"1794","2014-02-18",7.43
"1795","2014-02-19",7.5
"1796","2014-02-20",7.5
"1797","2014-02-21",7.5
"1798","2014-02-24",7.56
"1799","2014-02-25",7.7
"1800","2014-02-26",7.52
"1801","2014-02-27",7.48
"1802","2014-02-28",7.6
"1803","2014-03-03",7.6
"1804","2014-03-04",7.43
"1805","2014-03-05",7.54
"1806","2014-03-06",7.42
"1807","2014-03-07",7.41
"1808","2014-03-10",7.43
"1809","2014-03-11",7.55
"1810","2014-03-12",7.42
"1811","2014-03-13",7.53
"1812","2014-03-14",7.31
"1813","2014-03-17",7.35
"1814","2014-03-18",7.51
"1815","2014-03-19",7.46
"1816","2014-03-20",7.51
"1817","2014-03-21",7.73
"1818","2014-03-24",7.72
"1819","2014-03-25",7.81
"1820","2014-03-26",7.64
"1821","2014-03-27",7.65
"1822","2014-03-28",7.69
"1823","2014-03-31",7.8
"1824","2014-04-01",7.8
"1825","2014-04-02",7.99
"1826","2014-04-03",8
"1827","2014-04-04",7.85
"1828","2014-04-07",7.81
"1829","2014-04-08",8.04
"1830","2014-04-09",8.25
"1831","2014-04-10",8.13
"1832","2014-04-11",8.02
"1833","2014-04-14",8.2
"1834","2014-04-15",8.15
"1835","2014-04-16",8.2
"1836","2014-04-17",8.2
"1837","2014-04-21",8.35
"1838","2014-04-22",8.33
"1839","2014-04-23",8.4
"1840","2014-04-24",8.54
"1841","2014-04-25",8.23
"1842","2014-04-28",8.25
"1843","2014-04-29",8.25
"1844","2014-04-30",8.21
"1845","2014-05-01",8
"1846","2014-05-02",7.9
"1847","2014-05-05",7.85
"1848","2014-05-06",7.84
"1849","2014-05-07",7.88
"1850","2014-05-08",7.81
"1851","2014-05-09",7.4
"1852","2014-05-12",7.44
"1853","2014-05-13",7.33
"1854","2014-05-14",7.33
"1855","2014-05-15",7.14
"1856","2014-05-16",7.69
"1857","2014-05-19",7.99
"1858","2014-05-20",7.75
"1859","2014-05-21",7.43
"1860","2014-05-22",7.64
"1861","2014-05-23",7.31
"1862","2014-05-27",7.32
"1863","2014-05-28",7.35
"1864","2014-05-29",7.47
"1865","2014-05-30",7.5
"1866","2014-06-02",7.66
"1867","2014-06-03",7.71
"1868","2014-06-04",7.65
"1869","2014-06-05",7.84
"1870","2014-06-06",7.85
"1871","2014-06-09",7.88
"1872","2014-06-10",7.97
"1873","2014-06-11",7.99
"1874","2014-06-12",7.86
"1875","2014-06-13",7.87
"1876","2014-06-16",7.76
"1877","2014-06-17",7.9
"1878","2014-06-18",7.92
"1879","2014-06-19",7.93
"1880","2014-06-20",7.94
"1881","2014-06-23",8
"1882","2014-06-24",8
"1883","2014-06-25",7.91
"1884","2014-06-26",7.86
"1885","2014-06-27",7.53
"1886","2014-06-30",7.85
"1887","2014-07-01",7.63
"1888","2014-07-02",7.81
"1889","2014-07-03",7.82
"1890","2014-07-07",8.02
"1891","2014-07-08",8
"1892","2014-07-09",7.84
"1893","2014-07-10",7.85
"1894","2014-07-11",7.76
"1895","2014-07-14",7.75
"1896","2014-07-15",7.85
"1897","2014-07-16",7.71
"1898","2014-07-17",7.81
"1899","2014-07-18",7.85
"1900","2014-07-21",7.88
"1901","2014-07-22",7.88
"1902","2014-07-23",7.73
"1903","2014-07-24",7.97
"1904","2014-07-25",7.8
"1905","2014-07-28",7.91
"1906","2014-07-29",8.04
"1907","2014-07-30",7.97
"1908","2014-07-31",8.04
"1909","2014-08-01",8.02
"1910","2014-08-04",8.01
"1911","2014-08-05",7.98
"1912","2014-08-06",7.88
"1913","2014-08-07",7.89
"1914","2014-08-08",7.86
"1915","2014-08-11",7.97
"1916","2014-08-12",7.31
"1917","2014-08-13",7.32
"1918","2014-08-14",7.7
"1919","2014-08-15",7.89
"1920","2014-08-18",7.85
"1921","2014-08-19",7.85
"1922","2014-08-20",7.75
"1923","2014-08-21",7.85
"1924","2014-08-22",7.83
"1925","2014-08-25",7.78
"1926","2014-08-26",7.8
"1927","2014-08-27",7.83
"1928","2014-08-28",7.78
"1929","2014-08-29",7.78
"1930","2014-09-02",7.8
"1931","2014-09-03",7.82
"1932","2014-09-04",7.83
"1933","2014-09-05",7.8
"1934","2014-09-08",7.89
"1935","2014-09-09",7.89
"1936","2014-09-10",7.95
"1937","2014-09-11",7.97
"1938","2014-09-12",7.96
