"","date","RGEN"
"1000","2010-12-20",4.02
"1001","2010-12-21",4.11
"1002","2010-12-22",4.21
"1003","2010-12-23",4.28
"1004","2010-12-27",4.67
"1005","2010-12-28",4.75
"1006","2010-12-29",4.65
"1007","2010-12-30",4.73
"1008","2010-12-31",4.69
"1009","2011-01-03",4.52
"1010","2011-01-04",4.4
"1011","2011-01-05",4.45
"1012","2011-01-06",4.47
"1013","2011-01-07",4.37
"1014","2011-01-10",4.44
"1015","2011-01-11",4.5
"1016","2011-01-12",4.62
"1017","2011-01-13",4.65
"1018","2011-01-14",4.52
"1019","2011-01-18",4.74
"1020","2011-01-19",4.78
"1021","2011-01-20",5.04
"1022","2011-01-21",4.8
"1023","2011-01-24",5.16
"1024","2011-01-25",5.21
"1025","2011-01-26",5.25
"1026","2011-01-27",5.25
"1027","2011-01-28",5.1
"1028","2011-01-31",5.17
"1029","2011-02-01",5.2
"1030","2011-02-02",5.22
"1031","2011-02-03",5.28
"1032","2011-02-04",5.34
"1033","2011-02-07",5.21
"1034","2011-02-08",5.16
"1035","2011-02-09",5.05
"1036","2011-02-10",4.97
"1037","2011-02-11",4.76
"1038","2011-02-14",4.88
"1039","2011-02-15",4.85
"1040","2011-02-16",4.78
"1041","2011-02-17",4.79
"1042","2011-02-18",4.78
"1043","2011-02-22",4.71
"1044","2011-02-23",4.69
"1045","2011-02-24",4.85
"1046","2011-02-25",4.84
"1047","2011-02-28",4.82
"1048","2011-03-01",4.9
"1049","2011-03-02",4.89
"1050","2011-03-03",4.85
"1051","2011-03-04",4.91
"1052","2011-03-07",3.54
"1053","2011-03-08",3.45
"1054","2011-03-09",3.36
"1055","2011-03-10",3.49
"1056","2011-03-11",3.65
"1057","2011-03-14",3.64
"1058","2011-03-15",3.56
"1059","2011-03-16",3.53
"1060","2011-03-17",3.71
"1061","2011-03-18",3.68
"1062","2011-03-21",3.75
"1063","2011-03-22",3.8
"1064","2011-03-23",3.87
"1065","2011-03-24",3.91
"1066","2011-03-25",3.74
"1067","2011-03-28",3.71
"1068","2011-03-29",3.71
"1069","2011-03-30",3.7
"1070","2011-03-31",3.74
"1071","2011-04-01",3.88
"1072","2011-04-04",3.89
"1073","2011-04-05",3.89
"1074","2011-04-06",3.9
"1075","2011-04-07",3.98
"1076","2011-04-08",4.06
"1077","2011-04-11",4.01
"1078","2011-04-12",4.01
"1079","2011-04-13",4
"1080","2011-04-14",4.12
"1081","2011-04-15",4.1
"1082","2011-04-18",4.02
"1083","2011-04-19",4.03
"1084","2011-04-20",4.07
"1085","2011-04-21",3.99
"1086","2011-04-25",3.96
"1087","2011-04-26",3.82
"1088","2011-04-27",4.01
"1089","2011-04-28",4.03
"1090","2011-04-29",4
"1091","2011-05-02",4.05
"1092","2011-05-03",4.02
"1093","2011-05-04",3.99
"1094","2011-05-05",4
"1095","2011-05-06",4.03
"1096","2011-05-09",3.88
"1097","2011-05-10",3.83
"1098","2011-05-11",3.81
"1099","2011-05-12",3.88
"1100","2011-05-13",3.83
"1101","2011-05-16",3.77
"1102","2011-05-17",3.7
"1103","2011-05-18",3.69
"1104","2011-05-19",3.79
"1105","2011-05-20",3.77
"1106","2011-05-23",3.78
"1107","2011-05-24",3.71
"1108","2011-05-25",3.72
"1109","2011-05-26",3.71
"1110","2011-05-27",3.83
"1111","2011-05-31",3.81
"1112","2011-06-01",3.78
"1113","2011-06-02",3.8
"1114","2011-06-03",3.79
"1115","2011-06-06",3.72
"1116","2011-06-07",3.71
"1117","2011-06-08",3.76
"1118","2011-06-09",3.66
"1119","2011-06-10",3.66
"1120","2011-06-13",3.57
"1121","2011-06-14",3.55
"1122","2011-06-15",3.52
"1123","2011-06-16",3.53
"1124","2011-06-17",3.56
"1125","2011-06-20",3.51
"1126","2011-06-21",3.5
"1127","2011-06-22",3.39
"1128","2011-06-23",3.56
"1129","2011-06-24",3.55
"1130","2011-06-27",3.58
"1131","2011-06-28",3.6
"1132","2011-06-29",3.62
"1133","2011-06-30",3.64
"1134","2011-07-01",3.6
"1135","2011-07-05",3.53
"1136","2011-07-06",3.51
"1137","2011-07-07",3.5
"1138","2011-07-08",3.53
"1139","2011-07-11",3.56
"1140","2011-07-12",3.6
"1141","2011-07-13",3.71
"1142","2011-07-14",3.71
"1143","2011-07-15",3.71
"1144","2011-07-18",3.7
"1145","2011-07-19",3.68
"1146","2011-07-20",3.65
"1147","2011-07-21",3.69
"1148","2011-07-22",3.7
"1149","2011-07-25",3.69
"1150","2011-07-26",3.75
"1151","2011-07-27",3.72
"1152","2011-07-28",3.61
"1153","2011-07-29",3.53
"1154","2011-08-01",3.48
"1155","2011-08-02",3.43
"1156","2011-08-03",3.4
"1157","2011-08-04",3.41
"1158","2011-08-05",3.51
"1159","2011-08-08",3.38
"1160","2011-08-09",3.32
"1161","2011-08-10",3.45
"1162","2011-08-11",3.32
"1163","2011-08-12",3.44
"1164","2011-08-15",3.5
"1165","2011-08-16",3.43
"1166","2011-08-17",3.37
"1167","2011-08-18",3.31
"1168","2011-08-19",3.3
"1169","2011-08-22",3.29
"1170","2011-08-23",3.3
"1171","2011-08-24",3.3
"1172","2011-08-25",3.3
"1173","2011-08-26",3.32
"1174","2011-08-29",3.28
"1175","2011-08-30",3.29
"1176","2011-08-31",3.31
"1177","2011-09-01",3.36
"1178","2011-09-02",3.31
"1179","2011-09-06",3.28
"1180","2011-09-07",3.24
"1181","2011-09-08",3.32
"1182","2011-09-09",3.33
"1183","2011-09-12",3.25
"1184","2011-09-13",3.32
"1185","2011-09-14",3.34
"1186","2011-09-15",3.28
"1187","2011-09-16",3.29
"1188","2011-09-19",3.27
"1189","2011-09-20",3.32
"1190","2011-09-21",3.31
"1191","2011-09-22",3.22
"1192","2011-09-23",3.24
"1193","2011-09-26",3.2
"1194","2011-09-27",3.21
"1195","2011-09-28",3.22
"1196","2011-09-29",3.24
"1197","2011-09-30",3.26
"1198","2011-10-03",3.11
"1199","2011-10-04",3.22
"1200","2011-10-05",3.27
"1201","2011-10-06",3.25
"1202","2011-10-07",3.14
"1203","2011-10-10",3.11
"1204","2011-10-11",3.25
"1205","2011-10-12",3.16
"1206","2011-10-13",3.15
"1207","2011-10-14",3.23
"1208","2011-10-17",3.23
"1209","2011-10-18",3.2
"1210","2011-10-19",3.19
"1211","2011-10-20",3.18
"1212","2011-10-21",3.21
"1213","2011-10-24",3.22
"1214","2011-10-25",3.21
"1215","2011-10-26",3.2
"1216","2011-10-27",3.26
"1217","2011-10-28",3.39
"1218","2011-10-31",3.43
"1219","2011-11-01",3.37
"1220","2011-11-02",3.34
"1221","2011-11-03",3.3
"1222","2011-11-04",3.39
"1223","2011-11-07",3.37
"1224","2011-11-08",3.35
"1225","2011-11-09",3.36
"1226","2011-11-10",3.35
"1227","2011-11-11",3.38
"1228","2011-11-14",3.3
"1229","2011-11-15",3.33
"1230","2011-11-16",3.35
"1231","2011-11-17",3.29
"1232","2011-11-18",3.31
"1233","2011-11-21",3.27
"1234","2011-11-22",3.25
"1235","2011-11-23",3.23
"1236","2011-11-25",3.26
"1237","2011-11-28",3.34
"1238","2011-11-29",3.33
"1239","2011-11-30",3.38
"1240","2011-12-01",3.32
"1241","2011-12-02",3.31
"1242","2011-12-05",3.31
"1243","2011-12-06",3.27
"1244","2011-12-07",3.3
"1245","2011-12-08",3.25
"1246","2011-12-09",3.3
"1247","2011-12-12",3.25
"1248","2011-12-13",3.23
"1249","2011-12-14",3.32
"1250","2011-12-15",3.22
"1251","2011-12-16",3.29
"1252","2011-12-19",3.3
"1253","2011-12-20",3.33
"1254","2011-12-21",3.37
"1255","2011-12-22",3.47
"1256","2011-12-23",3.51
"1257","2011-12-27",3.47
"1258","2011-12-28",3.5
"1259","2011-12-29",3.51
"1260","2011-12-30",3.47
"1261","2012-01-03",3.5
"1262","2012-01-04",3.42
"1263","2012-01-05",3.46
"1264","2012-01-06",3.45
"1265","2012-01-09",3.44
"1266","2012-01-10",3.55
"1267","2012-01-11",3.56
"1268","2012-01-12",3.57
"1269","2012-01-13",3.55
"1270","2012-01-17",3.52
"1271","2012-01-18",3.63
"1272","2012-01-19",3.56
"1273","2012-01-20",3.61
"1274","2012-01-23",3.57
"1275","2012-01-24",3.51
"1276","2012-01-25",3.89
"1277","2012-01-26",3.99
"1278","2012-01-27",3.94
"1279","2012-01-30",4
"1280","2012-01-31",4.01
"1281","2012-02-01",4.04
"1282","2012-02-02",3.99
"1283","2012-02-03",4.14
"1284","2012-02-06",4.13
"1285","2012-02-07",4.2
"1286","2012-02-08",4.2
"1287","2012-02-09",4.22
"1288","2012-02-10",4.21
"1289","2012-02-13",4.15
"1290","2012-02-14",4.07
"1291","2012-02-15",4.04
"1292","2012-02-16",4.13
"1293","2012-02-17",4.21
"1294","2012-02-21",4.31
"1295","2012-02-22",4.26
"1296","2012-02-23",4.25
"1297","2012-02-24",4.29
"1298","2012-02-27",4.38
"1299","2012-02-28",4.32
"1300","2012-02-29",4.41
"1301","2012-03-01",4.63
"1302","2012-03-02",4.69
"1303","2012-03-05",4.68
"1304","2012-03-06",4.68
"1305","2012-03-07",4.78
"1306","2012-03-08",4.99
"1307","2012-03-09",4.85
"1308","2012-03-12",4.7
"1309","2012-03-13",4.67
"1310","2012-03-14",4.81
"1311","2012-03-15",4.87
"1312","2012-03-16",4.74
"1313","2012-03-19",4.7
"1314","2012-03-20",4.72
"1315","2012-03-21",4.81
"1316","2012-03-22",4.99
"1317","2012-03-23",4.93
"1318","2012-03-26",5.05
"1319","2012-03-27",5.37
"1320","2012-03-28",5.73
"1321","2012-03-29",5.89
"1322","2012-03-30",5.9
"1323","2012-04-02",6.18
"1324","2012-04-03",6.37
"1325","2012-04-04",6.22
"1326","2012-04-05",6.25
"1327","2012-04-09",6.22
"1328","2012-04-10",6.1
"1329","2012-04-11",6.13
"1330","2012-04-12",6.17
"1331","2012-04-13",6.22
"1332","2012-04-16",6.35
"1333","2012-04-17",6.37
"1334","2012-04-18",6.15
"1335","2012-04-19",6.24
"1336","2012-04-20",6.18
"1337","2012-04-23",6.29
"1338","2012-04-24",6.36
"1339","2012-04-25",7.26
"1340","2012-04-26",4.34
"1341","2012-04-27",4.5
"1342","2012-04-30",4.41
"1343","2012-05-01",4.61
"1344","2012-05-02",4.66
"1345","2012-05-03",4.87
"1346","2012-05-04",4.86
"1347","2012-05-07",4.94
"1348","2012-05-08",4.73
"1349","2012-05-09",4.66
"1350","2012-05-10",4.7
"1351","2012-05-11",4.87
"1352","2012-05-14",4.69
"1353","2012-05-15",4.71
"1354","2012-05-16",4.68
"1355","2012-05-17",4.44
"1356","2012-05-18",4.48
"1357","2012-05-21",4.59
"1358","2012-05-22",4.54
"1359","2012-05-23",4.53
"1360","2012-05-24",4.53
"1361","2012-05-25",4.37
"1362","2012-05-29",4.39
"1363","2012-05-30",4.27
"1364","2012-05-31",4.09
"1365","2012-06-01",4.09
"1366","2012-06-04",4.05
"1367","2012-06-05",4.04
"1368","2012-06-06",4.03
"1369","2012-06-07",4.04
"1370","2012-06-08",4.03
"1371","2012-06-11",3.91
"1372","2012-06-12",3.92
"1373","2012-06-13",3.8
"1374","2012-06-14",4.14
"1375","2012-06-15",4.15
"1376","2012-06-18",4.27
"1377","2012-06-19",4.39
"1378","2012-06-20",4.39
"1379","2012-06-21",4.38
"1380","2012-06-22",3.95
"1381","2012-06-25",4.08
"1382","2012-06-26",4.18
"1383","2012-06-27",4.37
"1384","2012-06-28",4.27
"1385","2012-06-29",4.3
"1386","2012-07-02",4.33
"1387","2012-07-03",4.39
"1388","2012-07-05",4.42
"1389","2012-07-06",4.39
"1390","2012-07-09",4.53
"1391","2012-07-10",4.42
"1392","2012-07-11",4.27
"1393","2012-07-12",4.18
"1394","2012-07-13",4.32
"1395","2012-07-16",4.25
"1396","2012-07-17",4.17
"1397","2012-07-18",4.06
"1398","2012-07-19",3.99
"1399","2012-07-20",3.89
"1400","2012-07-23",4
"1401","2012-07-24",3.91
"1402","2012-07-25",3.81
"1403","2012-07-26",3.82
"1404","2012-07-27",3.99
"1405","2012-07-30",4.05
"1406","2012-07-31",4.02
"1407","2012-08-01",3.92
"1408","2012-08-02",4.54
"1409","2012-08-03",4.68
"1410","2012-08-06",4.71
"1411","2012-08-07",4.71
"1412","2012-08-08",4.67
"1413","2012-08-09",4.71
"1414","2012-08-10",4.65
"1415","2012-08-13",4.71
"1416","2012-08-14",4.75
"1417","2012-08-15",4.72
"1418","2012-08-16",4.96
"1419","2012-08-17",5.05
"1420","2012-08-20",5.11
"1421","2012-08-21",5.13
"1422","2012-08-22",5.17
"1423","2012-08-23",5.23
"1424","2012-08-24",5.25
"1425","2012-08-27",5.62
"1426","2012-08-28",5.5
"1427","2012-08-29",5.51
"1428","2012-08-30",5.49
"1429","2012-08-31",5.69
"1430","2012-09-04",5.61
"1431","2012-09-05",5.47
"1432","2012-09-06",5.52
"1433","2012-09-07",5.37
"1434","2012-09-10",6.02
"1435","2012-09-11",5.98
"1436","2012-09-12",6.01
"1437","2012-09-13",5.97
"1438","2012-09-14",5.83
"1439","2012-09-17",5.82
"1440","2012-09-18",5.86
"1441","2012-09-19",5.88
"1442","2012-09-20",5.98
"1443","2012-09-21",5.99
"1444","2012-09-24",6.1
"1445","2012-09-25",6.3
"1446","2012-09-26",6.07
"1447","2012-09-27",5.95
"1448","2012-09-28",5.96
"1449","2012-10-01",6.05
"1450","2012-10-02",6.12
"1451","2012-10-03",6.15
"1452","2012-10-04",5.98
"1453","2012-10-05",5.92
"1454","2012-10-08",5.81
"1455","2012-10-09",5.59
"1456","2012-10-10",5.49
"1457","2012-10-11",5.79
"1458","2012-10-12",5.82
"1459","2012-10-15",5.79
"1460","2012-10-16",5.66
"1461","2012-10-17",5.72
"1462","2012-10-18",5.56
"1463","2012-10-19",5.38
"1464","2012-10-22",5.23
"1465","2012-10-23",5.2
"1466","2012-10-24",5.32
"1467","2012-10-25",5.43
"1468","2012-10-26",5.2
"1469","2012-10-31",5.1
"1470","2012-11-01",5.02
"1471","2012-11-02",5.02
"1472","2012-11-05",5.07
"1473","2012-11-06",5.07
"1474","2012-11-07",4.98
"1475","2012-11-08",5.48
"1476","2012-11-09",5.49
"1477","2012-11-12",5.33
"1478","2012-11-13",5.29
"1479","2012-11-14",5.3
"1480","2012-11-15",5.28
"1481","2012-11-16",5.48
"1482","2012-11-19",5.84
"1483","2012-11-20",5.68
"1484","2012-11-21",5.98
"1485","2012-11-23",5.87
"1486","2012-11-26",6.19
"1487","2012-11-27",6.38
"1488","2012-11-28",6.33
"1489","2012-11-29",6.52
"1490","2012-11-30",6.45
"1491","2012-12-03",6.27
"1492","2012-12-04",6.13
"1493","2012-12-05",6.07
"1494","2012-12-06",6.02
"1495","2012-12-07",6.04
"1496","2012-12-10",6.1
"1497","2012-12-11",6.38
"1498","2012-12-12",6.25
"1499","2012-12-13",6.23
"1500","2012-12-14",6.38
"1501","2012-12-17",6.49
"1502","2012-12-18",6.47
"1503","2012-12-19",6.38
"1504","2012-12-20",6.47
"1505","2012-12-21",6.39
"1506","2012-12-24",6.36
"1507","2012-12-26",6.2
"1508","2012-12-27",6.19
"1509","2012-12-28",6.08
"1510","2012-12-31",6.28
"1511","2013-01-02",6.63
"1512","2013-01-03",6.88
"1513","2013-01-04",6.93
"1514","2013-01-07",6.81
"1515","2013-01-08",7.02
"1516","2013-01-09",7.06
"1517","2013-01-10",7.14
"1518","2013-01-11",6.91
"1519","2013-01-14",6.81
"1520","2013-01-15",6.92
"1521","2013-01-16",6.87
"1522","2013-01-17",6.88
"1523","2013-01-18",6.83
"1524","2013-01-22",7.04
"1525","2013-01-23",6.85
"1526","2013-01-24",6.95
"1527","2013-01-25",7.1
"1528","2013-01-28",7.08
"1529","2013-01-29",7
"1530","2013-01-30",6.89
"1531","2013-01-31",6.9
"1532","2013-02-01",6.95
"1533","2013-02-04",6.73
"1534","2013-02-05",6.7
"1535","2013-02-06",6.66
"1536","2013-02-07",6.51
"1537","2013-02-08",6.77
"1538","2013-02-11",6.45
"1539","2013-02-12",6.57
"1540","2013-02-13",6.5
"1541","2013-02-14",6.53
"1542","2013-02-15",6.5
"1543","2013-02-19",6.48
"1544","2013-02-20",6.02
"1545","2013-02-21",5.98
"1546","2013-02-22",6.28
"1547","2013-02-25",6.15
"1548","2013-02-26",6.2
"1549","2013-02-27",6.25
"1550","2013-02-28",6.23
"1551","2013-03-01",6.28
"1552","2013-03-04",6.33
"1553","2013-03-05",6.37
"1554","2013-03-06",6.4
"1555","2013-03-07",6.72
"1556","2013-03-08",6.77
"1557","2013-03-11",6.68
"1558","2013-03-12",6.54
"1559","2013-03-13",6.56
"1560","2013-03-14",6.62
"1561","2013-03-15",6.47
"1562","2013-03-18",6.29
"1563","2013-03-19",6.44
"1564","2013-03-20",6.3
"1565","2013-03-21",6.45
"1566","2013-03-22",6.46
"1567","2013-03-25",6.68
"1568","2013-03-26",6.89
"1569","2013-03-27",6.9
"1570","2013-03-28",6.91
"1571","2013-04-01",6.79
"1572","2013-04-02",7.07
"1573","2013-04-03",7.31
"1574","2013-04-04",8.06
"1575","2013-04-05",8.18
"1576","2013-04-08",8.6
"1577","2013-04-09",8.65
"1578","2013-04-10",9.1
"1579","2013-04-11",8.76
"1580","2013-04-12",8.82
"1581","2013-04-15",8.48
"1582","2013-04-16",8.67
"1583","2013-04-17",8.41
"1584","2013-04-18",8.38
"1585","2013-04-19",8.86
"1586","2013-04-22",8.79
"1587","2013-04-23",9.08
"1588","2013-04-24",8.87
"1589","2013-04-25",8.97
"1590","2013-04-26",8.84
"1591","2013-04-29",8.96
"1592","2013-04-30",8.96
"1593","2013-05-01",8.68
"1594","2013-05-02",8.8
"1595","2013-05-03",8.93
"1596","2013-05-06",8.84
"1597","2013-05-07",9.23
"1598","2013-05-08",9.36
"1599","2013-05-09",9.36
"1600","2013-05-10",8.98
"1601","2013-05-13",9.09
"1602","2013-05-14",8.89
"1603","2013-05-15",8.99
"1604","2013-05-16",8.88
"1605","2013-05-17",8.85
"1606","2013-05-20",8.7
"1607","2013-05-21",8.61
"1608","2013-05-22",8.23
"1609","2013-05-23",8.5
"1610","2013-05-24",8.48
"1611","2013-05-28",8.5
"1612","2013-05-29",8.44
"1613","2013-05-30",8.49
"1614","2013-05-31",8.28
"1615","2013-06-03",8.22
"1616","2013-06-04",8.11
"1617","2013-06-05",7.86
"1618","2013-06-06",8.11
"1619","2013-06-07",8.09
"1620","2013-06-10",8.14
"1621","2013-06-11",8.04
"1622","2013-06-12",7.74
"1623","2013-06-13",7.69
"1624","2013-06-14",7.61
"1625","2013-06-17",7.64
"1626","2013-06-18",7.92
"1627","2013-06-19",7.69
"1628","2013-06-20",7.58
"1629","2013-06-21",7.99
"1630","2013-06-24",7.84
"1631","2013-06-25",7.63
"1632","2013-06-26",7.76
"1633","2013-06-27",7.92
"1634","2013-06-28",8.24
"1635","2013-07-01",8.4
"1636","2013-07-02",8.58
"1637","2013-07-03",8.68
"1638","2013-07-05",8.87
"1639","2013-07-08",9.13
"1640","2013-07-09",9.28
"1641","2013-07-10",9.5
"1642","2013-07-11",9.67
"1643","2013-07-12",9.61
"1644","2013-07-15",9.92
"1645","2013-07-16",9.81
"1646","2013-07-17",9.95
"1647","2013-07-18",9.89
"1648","2013-07-19",9.78
"1649","2013-07-22",9.71
"1650","2013-07-23",9.74
"1651","2013-07-24",9.77
"1652","2013-07-25",9.94
"1653","2013-07-26",10.19
"1654","2013-07-29",10.01
"1655","2013-07-30",10.1
"1656","2013-07-31",10.17
"1657","2013-08-01",10.23
"1658","2013-08-02",10.16
"1659","2013-08-05",10.04
"1660","2013-08-06",9.88
"1661","2013-08-07",9.83
"1662","2013-08-08",10.01
"1663","2013-08-09",10.04
"1664","2013-08-12",10.25
"1665","2013-08-13",10.27
"1666","2013-08-14",10.05
"1667","2013-08-15",9.83
"1668","2013-08-16",9.87
"1669","2013-08-19",9.91
"1670","2013-08-20",10.04
"1671","2013-08-21",10.07
"1672","2013-08-22",10.27
"1673","2013-08-23",10.18
"1674","2013-08-26",10.19
"1675","2013-08-27",9.95
"1676","2013-08-28",9.92
"1677","2013-08-29",9.83
"1678","2013-08-30",9.76
"1679","2013-09-03",9.71
"1680","2013-09-04",9.68
"1681","2013-09-05",9.77
"1682","2013-09-06",9.94
"1683","2013-09-09",10.04
"1684","2013-09-10",10.04
"1685","2013-09-11",10
"1686","2013-09-12",9.79
"1687","2013-09-13",9.9
"1688","2013-09-16",9.97
"1689","2013-09-17",10.07
"1690","2013-09-18",10.21
"1691","2013-09-19",10.2
"1692","2013-09-20",10.14
"1693","2013-09-23",10.33
"1694","2013-09-24",10.94
"1695","2013-09-25",11.13
"1696","2013-09-26",11.26
"1697","2013-09-27",11.36
"1698","2013-09-30",11.09
"1699","2013-10-01",11.33
"1700","2013-10-02",11.28
"1701","2013-10-03",10.93
"1702","2013-10-04",11.11
"1703","2013-10-07",10.73
"1704","2013-10-08",10.22
"1705","2013-10-09",10.31
"1706","2013-10-10",10.44
"1707","2013-10-11",10.46
"1708","2013-10-14",10.62
"1709","2013-10-15",10.38
"1710","2013-10-16",10.48
"1711","2013-10-17",10.49
"1712","2013-10-18",10.34
"1713","2013-10-21",10.25
"1714","2013-10-22",10.19
"1715","2013-10-23",10
"1716","2013-10-24",10.24
"1717","2013-10-25",10.16
"1718","2013-10-28",10.36
"1719","2013-10-29",11.06
"1720","2013-10-30",10.96
"1721","2013-10-31",10.94
"1722","2013-11-01",11.15
"1723","2013-11-04",11.15
"1724","2013-11-05",11.36
"1725","2013-11-06",10.98
"1726","2013-11-07",11.51
"1727","2013-11-08",11.95
"1728","2013-11-11",12.48
"1729","2013-11-12",12.58
"1730","2013-11-13",12.78
"1731","2013-11-14",12.64
"1732","2013-11-15",12.91
"1733","2013-11-18",12.9
"1734","2013-11-19",12.78
"1735","2013-11-20",13.09
"1736","2013-11-21",13.62
"1737","2013-11-22",13.18
"1738","2013-11-25",13.5
"1739","2013-11-26",13.5
"1740","2013-11-27",13.42
"1741","2013-11-29",13.47
"1742","2013-12-02",13.45
"1743","2013-12-03",13.31
"1744","2013-12-04",13.24
"1745","2013-12-05",12.83
"1746","2013-12-06",12.7
"1747","2013-12-09",12.47
"1748","2013-12-10",12.69
"1749","2013-12-11",12.49
"1750","2013-12-12",12.72
"1751","2013-12-13",12.72
"1752","2013-12-16",12.81
"1753","2013-12-17",12.62
"1754","2013-12-18",12.84
"1755","2013-12-19",12.65
"1756","2013-12-20",12.69
"1757","2013-12-23",12.89
"1758","2013-12-24",12.76
"1759","2013-12-26",12.88
"1760","2013-12-27",12.66
"1761","2013-12-30",12.79
"1762","2013-12-31",13.64
"1763","2014-01-02",12.63
"1764","2014-01-03",12.77
"1765","2014-01-06",12.76
"1766","2014-01-07",12.86
"1767","2014-01-08",12.77
"1768","2014-01-09",12.3
"1769","2014-01-10",12.46
"1770","2014-01-13",12.34
"1771","2014-01-14",12.37
"1772","2014-01-15",12.3
"1773","2014-01-16",12.6
"1774","2014-01-17",12.65
"1775","2014-01-21",12.98
"1776","2014-01-22",14.13
"1777","2014-01-23",14.57
"1778","2014-01-24",14.28
"1779","2014-01-27",14.04
"1780","2014-01-28",14.49
"1781","2014-01-29",14.41
"1782","2014-01-30",15.82
"1783","2014-01-31",15.48
"1784","2014-02-03",14.63
"1785","2014-02-04",14.43
"1786","2014-02-05",14.03
"1787","2014-02-06",13.85
"1788","2014-02-07",14.83
"1789","2014-02-10",14.7
"1790","2014-02-11",14.78
"1791","2014-02-12",14.59
"1792","2014-02-13",15.09
"1793","2014-02-14",15.86
"1794","2014-02-18",16.07
"1795","2014-02-19",15.55
"1796","2014-02-20",16
"1797","2014-02-21",16.219999
"1798","2014-02-24",16.43
"1799","2014-02-25",16.57
"1800","2014-02-26",16.34
"1801","2014-02-27",15.91
"1802","2014-02-28",14.97
"1803","2014-03-03",15.02
"1804","2014-03-04",15.13
"1805","2014-03-05",15.49
"1806","2014-03-06",14.17
"1807","2014-03-07",14.12
"1808","2014-03-10",14.21
"1809","2014-03-11",14.92
"1810","2014-03-12",15.14
"1811","2014-03-13",14.92
"1812","2014-03-14",14.98
"1813","2014-03-17",14.73
"1814","2014-03-18",15.53
"1815","2014-03-19",15.45
"1816","2014-03-20",15.57
"1817","2014-03-21",14.92
"1818","2014-03-24",13.95
"1819","2014-03-25",13.47
"1820","2014-03-26",12.95
"1821","2014-03-27",12.82
"1822","2014-03-28",12.48
"1823","2014-03-31",12.86
"1824","2014-04-01",13.55
"1825","2014-04-02",13.57
"1826","2014-04-03",13.16
"1827","2014-04-04",13.26
"1828","2014-04-07",14.1
"1829","2014-04-08",13.55
"1830","2014-04-09",14.25
"1831","2014-04-10",13.68
"1832","2014-04-11",13.65
"1833","2014-04-14",13.67
"1834","2014-04-15",14.37
"1835","2014-04-16",15.4
"1836","2014-04-17",15.84
"1837","2014-04-21",15.66
"1838","2014-04-22",15.99
"1839","2014-04-23",15.84
"1840","2014-04-24",15.66
"1841","2014-04-25",15.61
"1842","2014-04-28",15.84
"1843","2014-04-29",15.98
"1844","2014-04-30",15.85
"1845","2014-05-01",15.68
"1846","2014-05-02",16.299999
"1847","2014-05-05",16.549999
"1848","2014-05-06",16.33
"1849","2014-05-07",16.98
"1850","2014-05-08",17.290001
"1851","2014-05-09",17.83
"1852","2014-05-12",18.540001
"1853","2014-05-13",18.15
"1854","2014-05-14",17.98
"1855","2014-05-15",18.120001
"1856","2014-05-16",17.719999
"1857","2014-05-19",18.209999
"1858","2014-05-20",18.15
"1859","2014-05-21",18.58
"1860","2014-05-22",19.059999
"1861","2014-05-23",19.08
"1862","2014-05-27",19
"1863","2014-05-28",18.51
"1864","2014-05-29",19.370001
"1865","2014-05-30",19.24
"1866","2014-06-02",19.16
"1867","2014-06-03",19.16
"1868","2014-06-04",20.48
"1869","2014-06-05",20.299999
"1870","2014-06-06",20.41
"1871","2014-06-09",20.030001
"1872","2014-06-10",20.370001
"1873","2014-06-11",19.82
"1874","2014-06-12",19.540001
"1875","2014-06-13",19.76
"1876","2014-06-16",19.99
"1877","2014-06-17",20.32
"1878","2014-06-18",20.639999
"1879","2014-06-19",20.76
"1880","2014-06-20",21.98
"1881","2014-06-23",21.6
"1882","2014-06-24",21.91
"1883","2014-06-25",22.01
"1884","2014-06-26",22.709999
"1885","2014-06-27",22.639999
"1886","2014-06-30",22.790001
"1887","2014-07-01",23.85
"1888","2014-07-02",23.469999
"1889","2014-07-03",23.780001
"1890","2014-07-07",22.700001
"1891","2014-07-08",22.719999
"1892","2014-07-09",23.450001
"1893","2014-07-10",23.77
"1894","2014-07-11",24.1
"1895","2014-07-14",24.5
"1896","2014-07-15",23.370001
"1897","2014-07-16",22.74
"1898","2014-07-17",22.209999
"1899","2014-07-18",23.200001
"1900","2014-07-21",23.16
"1901","2014-07-22",23.49
"1902","2014-07-23",23.68
"1903","2014-07-24",23
"1904","2014-07-25",22.68
"1905","2014-07-28",22.059999
"1906","2014-07-29",22.219999
"1907","2014-07-30",22.41
"1908","2014-07-31",20.969999
"1909","2014-08-01",21.129999
"1910","2014-08-04",21.280001
"1911","2014-08-05",21.23
"1912","2014-08-06",21.469999
"1913","2014-08-07",21.209999
"1914","2014-08-08",21.290001
"1915","2014-08-11",22.34
"1916","2014-08-12",20.530001
"1917","2014-08-13",20.309999
"1918","2014-08-14",19.18
"1919","2014-08-15",19.18
"1920","2014-08-18",20.469999
"1921","2014-08-19",20.370001
"1922","2014-08-20",19.92
"1923","2014-08-21",20.370001
"1924","2014-08-22",20.27
"1925","2014-08-25",20.690001
"1926","2014-08-26",20.66
"1927","2014-08-27",20.200001
"1928","2014-08-28",19.629999
"1929","2014-08-29",19.059999
"1930","2014-09-02",19.799999
