"","date","ATH"
"956","2020-09-28",34.869999
"957","2020-09-29",34
"958","2020-09-30",34.080002
"959","2020-10-01",35.639999
"960","2020-10-02",36.220001
"961","2020-10-05",37
"962","2020-10-06",36.290001
"963","2020-10-07",36.860001
"964","2020-10-08",37.389999
"965","2020-10-09",37.009998
"966","2020-10-12",37.02
"967","2020-10-13",35.919998
"968","2020-10-14",35.700001
"969","2020-10-15",35.720001
"970","2020-10-16",35.290001
"971","2020-10-19",34.459999
"972","2020-10-20",34.48
"973","2020-10-21",34.009998
"974","2020-10-22",33.77
"975","2020-10-23",34.240002
"976","2020-10-26",33.310001
"977","2020-10-27",31.969999
"978","2020-10-28",30.799999
"979","2020-10-29",31.67
"980","2020-10-30",32.080002
"981","2020-11-02",32.419998
"982","2020-11-03",34.990002
"983","2020-11-04",33.82
"984","2020-11-05",35.18
"985","2020-11-06",34.91
"986","2020-11-09",40.580002
"987","2020-11-10",40.91
"988","2020-11-11",41.709999
"989","2020-11-12",40.380001
"990","2020-11-13",41.869999
"991","2020-11-16",42.959999
"992","2020-11-17",43.220001
"993","2020-11-18",43.200001
"994","2020-11-19",43.02
"995","2020-11-20",42.970001
"996","2020-11-23",44.720001
"997","2020-11-24",46.84
"998","2020-11-25",46.18
"999","2020-11-27",45.919998
