"","date","DORM"
"1001","2010-12-21",18.174999
"1002","2010-12-22",18.135
"1003","2010-12-23",17.995001
"1004","2010-12-27",18.334999
"1005","2010-12-28",17.75
"1006","2010-12-29",17.844999
"1007","2010-12-30",17.965
"1008","2010-12-31",18.120001
"1009","2011-01-03",18.98
"1010","2011-01-04",18.5
"1011","2011-01-05",18.555
"1012","2011-01-06",18.209999
"1013","2011-01-07",17.924999
"1014","2011-01-10",18.860001
"1015","2011-01-11",18.975
"1016","2011-01-12",18.790001
"1017","2011-01-13",18.165001
"1018","2011-01-14",18.334999
"1019","2011-01-18",17.625
"1020","2011-01-19",17.25
"1021","2011-01-20",16.610001
"1022","2011-01-21",16.379999
"1023","2011-01-24",16.35
"1024","2011-01-25",16.74
"1025","2011-01-26",17.045
"1026","2011-01-27",17.040001
"1027","2011-01-28",15.76
"1028","2011-01-31",16.084999
"1029","2011-02-01",17.02
"1030","2011-02-02",17.190001
"1031","2011-02-03",17.254999
"1032","2011-02-04",16.844999
"1033","2011-02-07",17.525
"1034","2011-02-08",17.469999
"1035","2011-02-09",17.045
"1036","2011-02-10",16.615
"1037","2011-02-11",16.875
"1038","2011-02-14",16.805
"1039","2011-02-15",16.355
"1040","2011-02-16",17.059999
"1041","2011-02-17",17.389999
"1042","2011-02-18",17.125
"1043","2011-02-22",16.674999
"1044","2011-02-23",16.299999
"1045","2011-02-24",16.665001
"1046","2011-02-25",17.135
"1047","2011-02-28",17.334999
"1048","2011-03-01",16.540001
"1049","2011-03-02",17.129999
"1050","2011-03-03",17.67
"1051","2011-03-04",17.885
"1052","2011-03-07",17.969999
"1053","2011-03-08",18.455
"1054","2011-03-09",18.09
"1055","2011-03-10",17.4
"1056","2011-03-11",17.184999
"1057","2011-03-14",17.01
"1058","2011-03-15",17.105
"1059","2011-03-16",16.995001
"1060","2011-03-17",17.014999
"1061","2011-03-18",18.545
"1062","2011-03-21",19.225
"1063","2011-03-22",19.115
"1064","2011-03-23",18.93
"1065","2011-03-24",20.09
"1066","2011-03-25",19.969999
"1067","2011-03-28",19.799999
"1068","2011-03-29",19.969999
"1069","2011-03-30",20.530001
"1070","2011-03-31",21.045
"1071","2011-04-01",20.75
"1072","2011-04-04",20.66
"1073","2011-04-05",20.325001
"1074","2011-04-06",20.715
"1075","2011-04-07",20.145
"1076","2011-04-08",19.695
"1077","2011-04-11",19.52
"1078","2011-04-12",19.290001
"1079","2011-04-13",19.025
"1080","2011-04-14",19.965
"1081","2011-04-15",19.49
"1082","2011-04-18",18.815001
"1083","2011-04-19",18.865
"1084","2011-04-20",19.950001
"1085","2011-04-21",19.9
"1086","2011-04-25",19.785
"1087","2011-04-26",19.459999
"1088","2011-04-27",19.495001
"1089","2011-04-28",19.16
"1090","2011-04-29",19.5
"1091","2011-05-02",18.639999
"1092","2011-05-03",18.905001
"1093","2011-05-04",18.504999
"1094","2011-05-05",18.389999
"1095","2011-05-06",18.514999
"1096","2011-05-09",18.91
"1097","2011-05-10",18.76
"1098","2011-05-11",18.575001
"1099","2011-05-12",18.775
"1100","2011-05-13",17.934999
"1101","2011-05-16",17.17
"1102","2011-05-17",16.965
"1103","2011-05-18",17.41
"1104","2011-05-19",17.565001
"1105","2011-05-20",17.215
"1106","2011-05-23",17
"1107","2011-05-24",17.190001
"1108","2011-05-25",17.865
"1109","2011-05-26",18.17
"1110","2011-05-27",18.465
"1111","2011-05-31",18.93
"1112","2011-06-01",18.514999
"1113","2011-06-02",18.52
"1114","2011-06-03",18.235001
"1115","2011-06-06",18.235001
"1116","2011-06-07",18.360001
"1117","2011-06-08",18.075001
"1118","2011-06-09",18.275
"1119","2011-06-10",18.030001
"1120","2011-06-13",17.754999
"1121","2011-06-14",18.705
"1122","2011-06-15",17.775
"1123","2011-06-16",17.469999
"1124","2011-06-17",17.415001
"1125","2011-06-20",17.605
"1126","2011-06-21",18.615
"1127","2011-06-22",18.190001
"1128","2011-06-23",18.799999
"1129","2011-06-24",18.924999
"1130","2011-06-27",19
"1131","2011-06-28",19.6
"1132","2011-06-29",19.440001
"1133","2011-06-30",19.790001
"1134","2011-07-01",20.27
"1135","2011-07-05",20.475
"1136","2011-07-06",20.535
"1137","2011-07-07",20.775
"1138","2011-07-08",20.754999
"1139","2011-07-11",20.525
"1140","2011-07-12",20.584999
"1141","2011-07-13",21.215
"1142","2011-07-14",20.885
"1143","2011-07-15",20.860001
"1144","2011-07-18",20.565001
"1145","2011-07-19",21.135
"1146","2011-07-20",20.895
"1147","2011-07-21",20.84
"1148","2011-07-22",20.745001
"1149","2011-07-25",20.545
"1150","2011-07-26",19.375
"1151","2011-07-27",18.690001
"1152","2011-07-28",17.940001
"1153","2011-07-29",17.865
"1154","2011-08-01",17.690001
"1155","2011-08-02",16.91
"1156","2011-08-03",17.895
"1157","2011-08-04",16.99
"1158","2011-08-05",16.705
"1159","2011-08-08",14.915
"1160","2011-08-09",16.514999
"1161","2011-08-10",15.06
"1162","2011-08-11",16.245001
"1163","2011-08-12",16.209999
"1164","2011-08-15",16.764999
"1165","2011-08-16",16.264999
"1166","2011-08-17",16.174999
"1167","2011-08-18",14.72
"1168","2011-08-19",13.975
"1169","2011-08-22",13.915
"1170","2011-08-23",15.65
"1171","2011-08-24",15.97
"1172","2011-08-25",15.365
"1173","2011-08-26",16.075001
"1174","2011-08-29",16.635
"1175","2011-08-30",16.299999
"1176","2011-08-31",16.174999
"1177","2011-09-01",15.275
"1178","2011-09-02",14.455
"1179","2011-09-06",13.99
"1180","2011-09-07",14.38
"1181","2011-09-08",14.21
"1182","2011-09-09",13.935
"1183","2011-09-12",13.775
"1184","2011-09-13",14.48
"1185","2011-09-14",15.135
"1186","2011-09-15",15.225
"1187","2011-09-16",15.355
"1188","2011-09-19",15.19
"1189","2011-09-20",15
"1190","2011-09-21",13.965
"1191","2011-09-22",14.105
"1192","2011-09-23",14.22
"1193","2011-09-26",15.565
"1194","2011-09-27",16.385
"1195","2011-09-28",15.795
"1196","2011-09-29",16.865
"1197","2011-09-30",16.525
"1198","2011-10-03",15.71
"1199","2011-10-04",17.139999
"1200","2011-10-05",17.440001
"1201","2011-10-06",17.955
"1202","2011-10-07",17.01
"1203","2011-10-10",18.450001
"1204","2011-10-11",18.77
"1205","2011-10-12",19.139999
"1206","2011-10-13",19.225
"1207","2011-10-14",19.27
"1208","2011-10-17",17.969999
"1209","2011-10-18",17.540001
"1210","2011-10-19",16.870001
"1211","2011-10-20",16.780001
"1212","2011-10-21",17.290001
"1213","2011-10-24",18.514999
"1214","2011-10-25",18.5
"1215","2011-10-26",18.674999
"1216","2011-10-27",19.455
"1217","2011-10-28",19.139999
"1218","2011-10-31",19.055
"1219","2011-11-01",18.485001
"1220","2011-11-02",18.969999
"1221","2011-11-03",19.065001
"1222","2011-11-04",18.940001
"1223","2011-11-07",18.870001
"1224","2011-11-08",18.940001
"1225","2011-11-09",17.49
"1226","2011-11-10",17.82
"1227","2011-11-11",18.615
"1228","2011-11-14",18.530001
"1229","2011-11-15",18.924999
"1230","2011-11-16",18.434999
"1231","2011-11-17",18.530001
"1232","2011-11-18",19.02
"1233","2011-11-21",18.865
"1234","2011-11-22",18.955
"1235","2011-11-23",18.684999
"1236","2011-11-25",17.870001
"1237","2011-11-28",18.915001
"1238","2011-11-29",18.450001
"1239","2011-11-30",19.34
"1240","2011-12-01",18.75
"1241","2011-12-02",18.99
"1242","2011-12-05",18.940001
"1243","2011-12-06",18.995001
"1244","2011-12-07",19.280001
"1245","2011-12-08",18.76
"1246","2011-12-09",19.809999
"1247","2011-12-12",19.379999
"1248","2011-12-13",19.27
"1249","2011-12-14",18.504999
"1250","2011-12-15",18.629999
"1251","2011-12-16",18.51
"1252","2011-12-19",18.51
"1253","2011-12-20",19.33
"1254","2011-12-21",19.41
"1255","2011-12-22",19.165001
"1256","2011-12-23",18.995001
"1257","2011-12-27",18.99
"1258","2011-12-28",18.504999
"1259","2011-12-29",18.684999
"1260","2011-12-30",18.465
"1261","2012-01-03",18.754999
"1262","2012-01-04",18.559999
"1263","2012-01-05",18.855
"1264","2012-01-06",18.67
"1265","2012-01-09",18.440001
"1266","2012-01-10",19.41
"1267","2012-01-11",19.485001
"1268","2012-01-12",20.049999
"1269","2012-01-13",19.745001
"1270","2012-01-17",19.370001
"1271","2012-01-18",19.895
"1272","2012-01-19",19.889999
"1273","2012-01-20",20.875
"1274","2012-01-23",21.225
"1275","2012-01-24",21.280001
"1276","2012-01-25",21.395
"1277","2012-01-26",21.450001
"1278","2012-01-27",21.635
"1279","2012-01-30",21.6
"1280","2012-01-31",21.745001
"1281","2012-02-01",22.285
"1282","2012-02-02",22.84
"1283","2012-02-03",23.785
"1284","2012-02-06",23.735001
"1285","2012-02-07",23.725
"1286","2012-02-08",23.625
"1287","2012-02-09",23.455
"1288","2012-02-10",23.225
"1289","2012-02-13",23.565001
"1290","2012-02-14",23.059999
"1291","2012-02-15",22.52
"1292","2012-02-16",23.115
"1293","2012-02-17",22.905001
"1294","2012-02-21",22.995001
"1295","2012-02-22",22.700001
"1296","2012-02-23",23.58
"1297","2012-02-24",22.99
"1298","2012-02-27",23.264999
"1299","2012-02-28",23.245001
"1300","2012-02-29",22.705
"1301","2012-03-01",23.040001
"1302","2012-03-02",21.785
"1303","2012-03-05",22.355
"1304","2012-03-06",22.040001
"1305","2012-03-07",22
"1306","2012-03-08",22.465
"1307","2012-03-09",22.815001
"1308","2012-03-12",22.709999
"1309","2012-03-13",23.985001
"1310","2012-03-14",23.65
"1311","2012-03-15",22.754999
"1312","2012-03-16",23.190001
"1313","2012-03-19",23.42
"1314","2012-03-20",23.209999
"1315","2012-03-21",23.360001
"1316","2012-03-22",23.25
"1317","2012-03-23",23.66
"1318","2012-03-26",24.684999
"1319","2012-03-27",25.030001
"1320","2012-03-28",25.58
"1321","2012-03-29",25.360001
"1322","2012-03-30",25.299999
"1323","2012-04-02",25.549999
"1324","2012-04-03",25.254999
"1325","2012-04-04",24.700001
"1326","2012-04-05",24.995001
"1327","2012-04-09",24.52
"1328","2012-04-10",24.139999
"1329","2012-04-11",24.209999
"1330","2012-04-12",24.584999
"1331","2012-04-13",23.895
"1332","2012-04-16",23.834999
"1333","2012-04-17",24.18
"1334","2012-04-18",23.805
"1335","2012-04-19",23.76
"1336","2012-04-20",23.950001
"1337","2012-04-23",23.280001
"1338","2012-04-24",23.26
"1339","2012-04-25",24.084999
"1340","2012-04-26",23.83
"1341","2012-04-27",24.655001
"1342","2012-04-30",23.889999
"1343","2012-05-01",24.299999
"1344","2012-05-02",24.83
"1345","2012-05-03",25.205
"1346","2012-05-04",24.805
"1347","2012-05-07",25.235001
"1348","2012-05-08",25.225
"1349","2012-05-09",25.25
"1350","2012-05-10",25.309999
"1351","2012-05-11",24.805
"1352","2012-05-14",24.48
"1353","2012-05-15",24.495001
"1354","2012-05-16",25.705
"1355","2012-05-17",25.924999
"1356","2012-05-18",24.92
"1357","2012-05-21",24.32
"1358","2012-05-22",23.9
"1359","2012-05-23",23.575001
"1360","2012-05-24",23.334999
"1361","2012-05-25",24.02
"1362","2012-05-29",24.67
"1363","2012-05-30",24.42
"1364","2012-05-31",24.07
"1365","2012-06-01",22.575001
"1366","2012-06-04",22.455
"1367","2012-06-05",22.105
"1368","2012-06-06",22.790001
"1369","2012-06-07",22.795
"1370","2012-06-08",23.25
"1371","2012-06-11",22.940001
"1372","2012-06-12",23.25
"1373","2012-06-13",22.924999
"1374","2012-06-14",23.049999
"1375","2012-06-15",22.83
"1376","2012-06-18",22.280001
"1377","2012-06-19",22.9
"1378","2012-06-20",22.9
"1379","2012-06-21",23.1
"1380","2012-06-22",23.15
"1381","2012-06-25",23.1
"1382","2012-06-26",23.549999
"1383","2012-06-27",23.440001
"1384","2012-06-28",23.66
"1385","2012-06-29",25.09
"1386","2012-07-02",25.02
"1387","2012-07-03",25.950001
"1388","2012-07-05",25.82
"1389","2012-07-06",25.549999
"1390","2012-07-09",25.5
"1391","2012-07-10",25.52
"1392","2012-07-11",25.549999
"1393","2012-07-12",24.85
"1394","2012-07-13",25.030001
"1395","2012-07-16",24.68
"1396","2012-07-17",25.07
"1397","2012-07-18",25.82
"1398","2012-07-19",25.870001
"1399","2012-07-20",25.629999
"1400","2012-07-23",25.049999
"1401","2012-07-24",24.709999
"1402","2012-07-25",24.34
"1403","2012-07-26",24.67
"1404","2012-07-27",25.379999
"1405","2012-07-30",24.879999
"1406","2012-07-31",28.719999
"1407","2012-08-01",27.76
"1408","2012-08-02",27.76
"1409","2012-08-03",28.32
"1410","2012-08-06",29.26
"1411","2012-08-07",30.139999
"1412","2012-08-08",29.67
"1413","2012-08-09",29.450001
"1414","2012-08-10",28.959999
"1415","2012-08-13",29.24
"1416","2012-08-14",29.24
"1417","2012-08-15",29.040001
"1418","2012-08-16",29.540001
"1419","2012-08-17",29.690001
"1420","2012-08-20",29.58
"1421","2012-08-21",29.16
"1422","2012-08-22",28.99
"1423","2012-08-23",28.620001
"1424","2012-08-24",28.309999
"1425","2012-08-27",28.459999
"1426","2012-08-28",28.719999
"1427","2012-08-29",28.91
"1428","2012-08-30",28.82
"1429","2012-08-31",29.48
"1430","2012-09-04",29.360001
"1431","2012-09-05",29.09
"1432","2012-09-06",29.66
"1433","2012-09-07",29.719999
"1434","2012-09-10",29.879999
"1435","2012-09-11",29.620001
"1436","2012-09-12",29.6
"1437","2012-09-13",29.950001
"1438","2012-09-14",29.93
"1439","2012-09-17",29.73
"1440","2012-09-18",29.65
"1441","2012-09-19",29.83
"1442","2012-09-20",30.08
"1443","2012-09-21",30.389999
"1444","2012-09-24",30.860001
"1445","2012-09-25",31.83
"1446","2012-09-26",31.57
"1447","2012-09-27",31.639999
"1448","2012-09-28",31.51
"1449","2012-10-01",31.77
"1450","2012-10-02",31.74
"1451","2012-10-03",31.91
"1452","2012-10-04",32.279999
"1453","2012-10-05",32.049999
"1454","2012-10-08",31.58
"1455","2012-10-09",30.610001
"1456","2012-10-10",30.58
"1457","2012-10-11",30.450001
"1458","2012-10-12",30.17
"1459","2012-10-15",30.59
"1460","2012-10-16",30.530001
"1461","2012-10-17",30.799999
"1462","2012-10-18",30.209999
"1463","2012-10-19",29.6
"1464","2012-10-22",29.559999
"1465","2012-10-23",29.48
"1466","2012-10-24",29.950001
"1467","2012-10-25",30.42
"1468","2012-10-26",30.17
"1469","2012-10-31",30.549999
"1470","2012-11-01",33.18
"1471","2012-11-02",33.419998
"1472","2012-11-05",33.75
"1473","2012-11-06",33.990002
"1474","2012-11-07",33.23
"1475","2012-11-08",32.259998
"1476","2012-11-09",32.470001
"1477","2012-11-12",32.380001
"1478","2012-11-13",31.870001
"1479","2012-11-14",31.16
"1480","2012-11-15",30.709999
"1481","2012-11-16",31.35
"1482","2012-11-19",32
"1483","2012-11-20",33.259998
"1484","2012-11-21",33.689999
"1485","2012-11-23",33.490002
"1486","2012-11-26",34.080002
"1487","2012-11-27",33.740002
"1488","2012-11-28",33.860001
"1489","2012-11-29",34.220001
"1490","2012-11-30",34.200001
"1491","2012-12-03",34.029999
"1492","2012-12-04",33.880001
"1493","2012-12-05",34.509998
"1494","2012-12-06",34.5
"1495","2012-12-07",33.990002
"1496","2012-12-10",34.459999
"1497","2012-12-11",34.630001
"1498","2012-12-12",34.689999
"1499","2012-12-13",33.310001
"1500","2012-12-14",33.029999
"1501","2012-12-17",33.040001
"1502","2012-12-18",33.48
"1503","2012-12-19",33.43
"1504","2012-12-20",33.939999
"1505","2012-12-21",33.630001
"1506","2012-12-24",33.779999
"1507","2012-12-26",33.810001
"1508","2012-12-27",33.860001
"1509","2012-12-28",34.150002
"1510","2012-12-31",35.34
"1511","2013-01-02",36.57
"1512","2013-01-03",35.880001
"1513","2013-01-04",35.880001
"1514","2013-01-07",35.02
"1515","2013-01-08",35.610001
"1516","2013-01-09",35.490002
"1517","2013-01-10",35.490002
"1518","2013-01-11",34.869999
"1519","2013-01-14",34.669998
"1520","2013-01-15",34.720001
"1521","2013-01-16",34.5
"1522","2013-01-17",34.75
"1523","2013-01-18",34.639999
"1524","2013-01-22",34.650002
"1525","2013-01-23",34.73
"1526","2013-01-24",36.57
"1527","2013-01-25",36.91
"1528","2013-01-28",36.470001
"1529","2013-01-29",35.93
"1530","2013-01-30",34.27
"1531","2013-01-31",34.630001
"1532","2013-02-01",35.560001
"1533","2013-02-04",34.650002
"1534","2013-02-05",34.810001
"1535","2013-02-06",34.970001
"1536","2013-02-07",35.549999
"1537","2013-02-08",36.150002
"1538","2013-02-11",36.700001
"1539","2013-02-12",36.860001
"1540","2013-02-13",37.310001
"1541","2013-02-14",37.630001
"1542","2013-02-15",37.650002
"1543","2013-02-19",38.34
"1544","2013-02-20",37.259998
"1545","2013-02-21",33.509998
"1546","2013-02-22",34.580002
"1547","2013-02-25",34.299999
"1548","2013-02-26",34.75
"1549","2013-02-27",35.16
"1550","2013-02-28",34.959999
"1551","2013-03-01",35.560001
"1552","2013-03-04",35.610001
"1553","2013-03-05",36.09
"1554","2013-03-06",36.18
"1555","2013-03-07",36.27
"1556","2013-03-08",36.84
"1557","2013-03-11",37.290001
"1558","2013-03-12",36.669998
"1559","2013-03-13",36.790001
"1560","2013-03-14",37.580002
"1561","2013-03-15",37.759998
"1562","2013-03-18",37.650002
"1563","2013-03-19",37.57
"1564","2013-03-20",37.59
"1565","2013-03-21",38.200001
"1566","2013-03-22",37.549999
"1567","2013-03-25",36.860001
"1568","2013-03-26",36.73
"1569","2013-03-27",37.380001
"1570","2013-03-28",37.209999
"1571","2013-04-01",36.610001
"1572","2013-04-02",36.740002
"1573","2013-04-03",35.759998
"1574","2013-04-04",36.099998
"1575","2013-04-05",36.57
"1576","2013-04-08",36.009998
"1577","2013-04-09",36.220001
"1578","2013-04-10",37.09
"1579","2013-04-11",37.07
"1580","2013-04-12",37.27
"1581","2013-04-15",35.66
"1582","2013-04-16",36.32
"1583","2013-04-17",34.57
"1584","2013-04-18",33.799999
"1585","2013-04-19",35.25
"1586","2013-04-22",35.209999
"1587","2013-04-23",35.639999
"1588","2013-04-24",35.439999
"1589","2013-04-25",35.810001
"1590","2013-04-26",36.09
"1591","2013-04-29",36.330002
"1592","2013-04-30",37.740002
"1593","2013-05-01",39.43
"1594","2013-05-02",40.290001
"1595","2013-05-03",40.450001
"1596","2013-05-06",40.970001
"1597","2013-05-07",41.43
"1598","2013-05-08",41.93
"1599","2013-05-09",41.959999
"1600","2013-05-10",42.720001
"1601","2013-05-13",42.990002
"1602","2013-05-14",43.91
"1603","2013-05-15",44.310001
"1604","2013-05-16",44.75
"1605","2013-05-17",45.310001
"1606","2013-05-20",45.720001
"1607","2013-05-21",45.540001
"1608","2013-05-22",43.52
"1609","2013-05-23",44.209999
"1610","2013-05-24",44.450001
"1611","2013-05-28",45.639999
"1612","2013-05-29",45.279999
"1613","2013-05-30",45.380001
"1614","2013-05-31",44.529999
"1615","2013-06-03",45.389999
"1616","2013-06-04",45.490002
"1617","2013-06-05",44.740002
"1618","2013-06-06",45.869999
"1619","2013-06-07",45.869999
"1620","2013-06-10",46.439999
"1621","2013-06-11",46.09
"1622","2013-06-12",46.099998
"1623","2013-06-13",46.84
"1624","2013-06-14",45.889999
"1625","2013-06-17",45.779999
"1626","2013-06-18",46.689999
"1627","2013-06-19",45.759998
"1628","2013-06-20",44.709999
"1629","2013-06-21",45.330002
"1630","2013-06-24",44.419998
"1631","2013-06-25",45.310001
"1632","2013-06-26",45.700001
"1633","2013-06-27",46.009998
"1634","2013-06-28",45.630001
"1635","2013-07-01",46.09
"1636","2013-07-02",46.169998
"1637","2013-07-03",46.099998
"1638","2013-07-05",46.18
"1639","2013-07-08",46.450001
"1640","2013-07-09",46.360001
"1641","2013-07-10",46.18
"1642","2013-07-11",46.27
"1643","2013-07-12",46.889999
"1644","2013-07-15",46.490002
"1645","2013-07-16",45.52
"1646","2013-07-17",46.220001
"1647","2013-07-18",47.400002
"1648","2013-07-19",46.880001
"1649","2013-07-22",47.080002
"1650","2013-07-23",46.82
"1651","2013-07-24",46.860001
"1652","2013-07-25",47.439999
"1653","2013-07-26",47.049999
"1654","2013-07-29",46.98
"1655","2013-07-30",47.23
"1656","2013-07-31",47.080002
"1657","2013-08-01",47.91
"1658","2013-08-02",48.869999
"1659","2013-08-05",48.77
"1660","2013-08-06",48.84
"1661","2013-08-07",48.34
"1662","2013-08-08",48.639999
"1663","2013-08-09",48.82
"1664","2013-08-12",49.18
"1665","2013-08-13",51.360001
"1666","2013-08-14",52.130001
"1667","2013-08-15",51.650002
"1668","2013-08-16",50.93
"1669","2013-08-19",50.130001
"1670","2013-08-20",51.560001
"1671","2013-08-21",50.700001
"1672","2013-08-22",51.59
"1673","2013-08-23",51.689999
"1674","2013-08-26",51.560001
"1675","2013-08-27",50.099998
"1676","2013-08-28",50.349998
"1677","2013-08-29",51.18
"1678","2013-08-30",50.240002
"1679","2013-09-03",50.93
"1680","2013-09-04",50.07
"1681","2013-09-05",50.040001
"1682","2013-09-06",50.09
"1683","2013-09-09",50.209999
"1684","2013-09-10",50.310001
"1685","2013-09-11",50.669998
"1686","2013-09-12",50.080002
"1687","2013-09-13",50.139999
"1688","2013-09-16",50.18
"1689","2013-09-17",50.369999
"1690","2013-09-18",50.689999
"1691","2013-09-19",50.860001
"1692","2013-09-20",50.509998
"1693","2013-09-23",50.59
"1694","2013-09-24",50.619999
"1695","2013-09-25",50.299999
"1696","2013-09-26",50.209999
"1697","2013-09-27",49.68
"1698","2013-09-30",49.549999
"1699","2013-10-01",50.830002
"1700","2013-10-02",50.810001
"1701","2013-10-03",49.98
"1702","2013-10-04",49.740002
"1703","2013-10-07",48.93
"1704","2013-10-08",47.150002
"1705","2013-10-09",47.279999
"1706","2013-10-10",48.68
"1707","2013-10-11",48.84
"1708","2013-10-14",48.759998
"1709","2013-10-15",48.240002
"1710","2013-10-16",48.290001
"1711","2013-10-17",48.650002
"1712","2013-10-18",48.669998
"1713","2013-10-21",48.98
"1714","2013-10-22",48.990002
"1715","2013-10-23",48.630001
"1716","2013-10-24",48.66
"1717","2013-10-25",48.939999
"1718","2013-10-28",48.990002
"1719","2013-10-29",49.259998
"1720","2013-10-30",48.849998
"1721","2013-10-31",48.610001
"1722","2013-11-01",47.009998
"1723","2013-11-04",48.599998
"1724","2013-11-05",47.939999
"1725","2013-11-06",47.299999
"1726","2013-11-07",47.02
"1727","2013-11-08",47.099998
"1728","2013-11-11",47.25
"1729","2013-11-12",46.939999
"1730","2013-11-13",47.009998
"1731","2013-11-14",46.959999
"1732","2013-11-15",46.950001
"1733","2013-11-18",48.509998
"1734","2013-11-19",48.650002
"1735","2013-11-20",48.439999
"1736","2013-11-21",49.299999
"1737","2013-11-22",48.650002
"1738","2013-11-25",48.889999
"1739","2013-11-26",49.810001
"1740","2013-11-27",49.900002
"1741","2013-11-29",49.779999
"1742","2013-12-02",49.169998
"1743","2013-12-03",48.939999
"1744","2013-12-04",48.810001
"1745","2013-12-05",50.130001
"1746","2013-12-06",51.790001
"1747","2013-12-09",52.810001
"1748","2013-12-10",54.5
"1749","2013-12-11",54.43
"1750","2013-12-12",54.560001
"1751","2013-12-13",54.580002
"1752","2013-12-16",54.779999
"1753","2013-12-17",54.919998
"1754","2013-12-18",54.880001
"1755","2013-12-19",56.099998
"1756","2013-12-20",55.950001
"1757","2013-12-23",55.689999
"1758","2013-12-24",55.73
"1759","2013-12-26",55.439999
"1760","2013-12-27",55.09
"1761","2013-12-30",55.689999
"1762","2013-12-31",56.040001
"1763","2014-01-02",55.029999
"1764","2014-01-03",54.720001
"1765","2014-01-06",53.439999
"1766","2014-01-07",54.02
"1767","2014-01-08",53.970001
"1768","2014-01-09",52.610001
"1769","2014-01-10",52.959999
"1770","2014-01-13",51.66
"1771","2014-01-14",52
"1772","2014-01-15",51.48
"1773","2014-01-16",51
"1774","2014-01-17",49.18
"1775","2014-01-21",49.849998
"1776","2014-01-22",51.299999
"1777","2014-01-23",50.889999
"1778","2014-01-24",50.299999
"1779","2014-01-27",50.459999
"1780","2014-01-28",51.509998
"1781","2014-01-29",51.25
"1782","2014-01-30",52.16
"1783","2014-01-31",52.16
"1784","2014-02-03",50.419998
"1785","2014-02-04",50.470001
"1786","2014-02-05",50.009998
"1787","2014-02-06",51.18
"1788","2014-02-07",52.73
"1789","2014-02-10",52.299999
"1790","2014-02-11",51.84
"1791","2014-02-12",51.919998
"1792","2014-02-13",52.540001
"1793","2014-02-14",52.360001
"1794","2014-02-18",51.830002
"1795","2014-02-19",56.150002
"1796","2014-02-20",56.470001
"1797","2014-02-21",56.279999
"1798","2014-02-24",56.82
"1799","2014-02-25",55.860001
"1800","2014-02-26",56.869999
"1801","2014-02-27",57.099998
"1802","2014-02-28",57.619999
"1803","2014-03-03",57.060001
"1804","2014-03-04",58.639999
"1805","2014-03-05",59.130001
"1806","2014-03-06",59.700001
"1807","2014-03-07",59.919998
"1808","2014-03-10",59.860001
"1809","2014-03-11",59.169998
"1810","2014-03-12",58.91
"1811","2014-03-13",58.360001
"1812","2014-03-14",58.290001
"1813","2014-03-17",58.099998
"1814","2014-03-18",58.950001
"1815","2014-03-19",58.759998
"1816","2014-03-20",58.990002
"1817","2014-03-21",60.080002
"1818","2014-03-24",58.849998
"1819","2014-03-25",58.810001
"1820","2014-03-26",59.060001
"1821","2014-03-27",58.009998
"1822","2014-03-28",58.009998
"1823","2014-03-31",59.060001
"1824","2014-04-01",60.709999
"1825","2014-04-02",60.669998
"1826","2014-04-03",60.209999
"1827","2014-04-04",57.98
"1828","2014-04-07",57.59
"1829","2014-04-08",57.880001
"1830","2014-04-09",57.869999
"1831","2014-04-10",56.98
"1832","2014-04-11",55.939999
"1833","2014-04-14",56.07
"1834","2014-04-15",56.650002
"1835","2014-04-16",57.849998
"1836","2014-04-17",57.880001
"1837","2014-04-21",57.59
"1838","2014-04-22",57.869999
"1839","2014-04-23",57.740002
"1840","2014-04-24",57.720001
"1841","2014-04-25",57.119999
"1842","2014-04-28",56.23
"1843","2014-04-29",57.099998
"1844","2014-04-30",57.549999
"1845","2014-05-01",57.09
"1846","2014-05-02",57.639999
"1847","2014-05-05",57.48
"1848","2014-05-06",56.709999
"1849","2014-05-07",55.220001
"1850","2014-05-08",54.48
"1851","2014-05-09",54.360001
"1852","2014-05-12",55.939999
"1853","2014-05-13",54.860001
"1854","2014-05-14",53.689999
"1855","2014-05-15",52.689999
"1856","2014-05-16",52.919998
"1857","2014-05-19",52.93
"1858","2014-05-20",52.799999
"1859","2014-05-21",53.299999
"1860","2014-05-22",53.84
"1861","2014-05-23",54.450001
"1862","2014-05-27",55.34
"1863","2014-05-28",55.330002
"1864","2014-05-29",54.259998
"1865","2014-05-30",53.130001
"1866","2014-06-02",52.700001
"1867","2014-06-03",52.939999
"1868","2014-06-04",52.220001
"1869","2014-06-05",52.669998
"1870","2014-06-06",52.619999
"1871","2014-06-09",53.25
"1872","2014-06-10",54.009998
"1873","2014-06-11",53.709999
"1874","2014-06-12",52.880001
"1875","2014-06-13",51.990002
"1876","2014-06-16",50.060001
"1877","2014-06-17",50.509998
"1878","2014-06-18",50.52
"1879","2014-06-19",51.540001
"1880","2014-06-20",51.580002
"1881","2014-06-23",48.66
"1882","2014-06-24",47.990002
"1883","2014-06-25",48.029999
"1884","2014-06-26",48.41
"1885","2014-06-27",49.75
"1886","2014-06-30",49.32
"1887","2014-07-01",49.470001
"1888","2014-07-02",49.32
"1889","2014-07-03",49.720001
"1890","2014-07-07",49.84
"1891","2014-07-08",49.490002
"1892","2014-07-09",49
"1893","2014-07-10",48.73
"1894","2014-07-11",49.23
"1895","2014-07-14",49.389999
"1896","2014-07-15",48.950001
"1897","2014-07-16",48.759998
"1898","2014-07-17",48.599998
