"","date","RPD"
"976","2019-06-03",48.009998
"977","2019-06-04",50.619999
"978","2019-06-05",52.139999
"979","2019-06-06",52.299999
"980","2019-06-07",51.599998
"981","2019-06-10",53.59
"982","2019-06-11",51.779999
"983","2019-06-12",52.669998
"984","2019-06-13",52.669998
"985","2019-06-14",52.48
"986","2019-06-17",53.5
"987","2019-06-18",53.009998
"988","2019-06-19",54.540001
"989","2019-06-20",57.299999
"990","2019-06-21",57.380001
"991","2019-06-24",55.540001
"992","2019-06-25",54.060001
"993","2019-06-26",53.43
"994","2019-06-27",55.790001
"995","2019-06-28",57.84
"996","2019-07-01",57.810001
"997","2019-07-02",57.990002
"998","2019-07-03",59.259998
"999","2019-07-05",59.529999
"1000","2019-07-08",59.349998
"1001","2019-07-09",60.439999
"1002","2019-07-10",62.07
"1003","2019-07-11",62.709999
"1004","2019-07-12",62.830002
"1005","2019-07-15",63.049999
"1006","2019-07-16",62
"1007","2019-07-17",63.130001
"1008","2019-07-18",63.200001
"1009","2019-07-19",62.77
"1010","2019-07-22",63.150002
"1011","2019-07-23",63.59
"1012","2019-07-24",64.559998
"1013","2019-07-25",64.080002
"1014","2019-07-26",65.190002
"1015","2019-07-29",63.490002
"1016","2019-07-30",63.59
"1017","2019-07-31",60.650002
"1018","2019-08-01",61.060001
"1019","2019-08-02",57.91
"1020","2019-08-05",55.400002
"1021","2019-08-06",55.459999
"1022","2019-08-07",55.040001
"1023","2019-08-08",57.82
"1024","2019-08-09",57.060001
"1025","2019-08-12",56.380001
"1026","2019-08-13",57.57
"1027","2019-08-14",54.619999
"1028","2019-08-15",53.41
"1029","2019-08-16",53.48
"1030","2019-08-19",53.900002
"1031","2019-08-20",53.709999
"1032","2019-08-21",54.43
"1033","2019-08-22",55.049999
"1034","2019-08-23",53.549999
"1035","2019-08-26",54.34
"1036","2019-08-27",54.09
"1037","2019-08-28",53.41
"1038","2019-08-29",54.150002
"1039","2019-08-30",53.689999
"1040","2019-09-03",53.02
"1041","2019-09-04",53.52
"1042","2019-09-05",56.639999
"1043","2019-09-06",55.73
"1044","2019-09-09",52.330002
"1045","2019-09-10",49.900002
"1046","2019-09-11",49.77
"1047","2019-09-12",50.200001
"1048","2019-09-13",49.669998
"1049","2019-09-16",51.07
"1050","2019-09-17",51.639999
"1051","2019-09-18",51.66
"1052","2019-09-19",50.98
"1053","2019-09-20",51.880001
"1054","2019-09-23",51.360001
"1055","2019-09-24",49.779999
"1056","2019-09-25",48.5
"1057","2019-09-26",47.540001
"1058","2019-09-27",44.709999
"1059","2019-09-30",45.389999
"1060","2019-10-01",44.419998
"1061","2019-10-02",44.119999
"1062","2019-10-03",46.849998
"1063","2019-10-04",47.959999
"1064","2019-10-07",48.540001
"1065","2019-10-08",47.709999
"1066","2019-10-09",48.5
"1067","2019-10-10",48.009998
"1068","2019-10-11",50
"1069","2019-10-14",50
"1070","2019-10-15",50.459999
"1071","2019-10-16",48.689999
"1072","2019-10-17",48.84
"1073","2019-10-18",45.950001
"1074","2019-10-21",46.049999
"1075","2019-10-22",46.740002
"1076","2019-10-23",46.68
"1077","2019-10-24",48.419998
"1078","2019-10-25",49.389999
"1079","2019-10-28",49.950001
"1080","2019-10-29",48.619999
"1081","2019-10-30",50.59
"1082","2019-10-31",50.09
"1083","2019-11-01",52.029999
"1084","2019-11-04",50.799999
"1085","2019-11-05",48.939999
"1086","2019-11-06",50.66
"1087","2019-11-07",50.93
"1088","2019-11-08",51.549999
"1089","2019-11-11",51.080002
"1090","2019-11-12",51.200001
"1091","2019-11-13",52.290001
"1092","2019-11-14",52.82
"1093","2019-11-15",53.419998
"1094","2019-11-18",53.139999
"1095","2019-11-19",54.490002
"1096","2019-11-20",54.689999
"1097","2019-11-21",55.09
"1098","2019-11-22",54.110001
"1099","2019-11-25",55.209999
"1100","2019-11-26",55.540001
"1101","2019-11-27",55.950001
"1102","2019-11-29",56.07
"1103","2019-12-02",53.369999
"1104","2019-12-03",53.610001
"1105","2019-12-04",54.130001
"1106","2019-12-05",54.240002
"1107","2019-12-06",54.029999
"1108","2019-12-09",53.060001
"1109","2019-12-10",53.07
"1110","2019-12-11",52.869999
"1111","2019-12-12",52.450001
"1112","2019-12-13",56.59
"1113","2019-12-16",56.169998
"1114","2019-12-17",56
"1115","2019-12-18",56.650002
"1116","2019-12-19",58.259998
"1117","2019-12-20",57.66
"1118","2019-12-23",57.400002
"1119","2019-12-24",57.099998
"1120","2019-12-26",57.279999
"1121","2019-12-27",57.279999
"1122","2019-12-30",56.369999
"1123","2019-12-31",56.02
"1124","2020-01-02",57.700001
"1125","2020-01-03",58.700001
"1126","2020-01-06",60.580002
"1127","2020-01-07",60.799999
"1128","2020-01-08",60.32
"1129","2020-01-09",61.459999
"1130","2020-01-10",62.09
"1131","2020-01-13",63.040001
"1132","2020-01-14",63.169998
"1133","2020-01-15",62.290001
"1134","2020-01-16",62.700001
"1135","2020-01-17",62.77
"1136","2020-01-21",61.700001
"1137","2020-01-22",61.790001
"1138","2020-01-23",61.915001
"1139","2020-01-24",62.259998
"1140","2020-01-27",60.439999
"1141","2020-01-28",60.779999
"1142","2020-01-29",60.68
"1143","2020-01-30",60.540001
"1144","2020-01-31",59.380001
"1145","2020-02-03",60.939999
"1146","2020-02-04",62.540001
"1147","2020-02-05",62.34
"1148","2020-02-06",61.200001
"1149","2020-02-07",60.349998
"1150","2020-02-10",62.380001
"1151","2020-02-11",56.580002
"1152","2020-02-12",55.900002
"1153","2020-02-13",55.5
"1154","2020-02-14",55.23
"1155","2020-02-18",55.740002
"1156","2020-02-19",55.16
"1157","2020-02-20",54.43
"1158","2020-02-21",52.990002
"1159","2020-02-24",51.18
"1160","2020-02-25",48.259998
"1161","2020-02-26",48.494999
"1162","2020-02-27",46.82
"1163","2020-02-28",46.299999
"1164","2020-03-02",46.48
"1165","2020-03-03",45.959999
"1166","2020-03-04",48.830002
"1167","2020-03-05",46.889999
"1168","2020-03-06",45.060001
"1169","2020-03-09",41.189999
"1170","2020-03-10",42.419998
"1171","2020-03-11",41.040001
"1172","2020-03-12",38.68
"1173","2020-03-13",38.669998
"1174","2020-03-16",33.400002
"1175","2020-03-17",37.580002
"1176","2020-03-18",34.990002
"1177","2020-03-19",35.759998
"1178","2020-03-20",37.189999
"1179","2020-03-23",38
"1180","2020-03-24",41.700001
"1181","2020-03-25",42.369999
"1182","2020-03-26",46.27
"1183","2020-03-27",44.290001
"1184","2020-03-30",44.389999
"1185","2020-03-31",43.330002
"1186","2020-04-01",39.939999
"1187","2020-04-02",37.709999
"1188","2020-04-03",35.75
"1189","2020-04-06",39.389999
"1190","2020-04-07",38.52
"1191","2020-04-08",39.779999
"1192","2020-04-09",41.240002
"1193","2020-04-13",41.689999
"1194","2020-04-14",44.369999
"1195","2020-04-15",43.91
"1196","2020-04-16",43.32
"1197","2020-04-17",44.919998
"1198","2020-04-20",46.610001
"1199","2020-04-21",44.02
"1200","2020-04-22",45.950001
"1201","2020-04-23",46.099998
"1202","2020-04-24",46.439999
"1203","2020-04-27",47.959999
"1204","2020-04-28",46.939999
"1205","2020-04-29",45.810001
"1206","2020-04-30",45.549999
"1207","2020-05-01",44.34
"1208","2020-05-04",45.66
"1209","2020-05-05",46.66
"1210","2020-05-06",47.75
"1211","2020-05-07",50.799999
"1212","2020-05-08",48.779999
"1213","2020-05-11",50.009998
"1214","2020-05-12",47.310001
"1215","2020-05-13",45.84
"1216","2020-05-14",45.619999
"1217","2020-05-15",46.720001
"1218","2020-05-18",46.330002
"1219","2020-05-19",45.740002
"1220","2020-05-20",46.439999
"1221","2020-05-21",45.650002
"1222","2020-05-22",45.709999
"1223","2020-05-26",45.959999
"1224","2020-05-27",46.509998
"1225","2020-05-28",47.470001
"1226","2020-05-29",48.889999
"1227","2020-06-01",49.43
"1228","2020-06-02",50.220001
"1229","2020-06-03",51.200001
"1230","2020-06-04",48.764999
"1231","2020-06-05",49.919998
"1232","2020-06-08",51.549999
"1233","2020-06-09",51.419998
"1234","2020-06-10",50.93
"1235","2020-06-11",47.040001
"1236","2020-06-12",47.279999
"1237","2020-06-15",48.400002
"1238","2020-06-16",48.939999
"1239","2020-06-17",48.57
"1240","2020-06-18",48.830002
"1241","2020-06-19",49.084999
"1242","2020-06-22",49.990002
"1243","2020-06-23",49.459999
"1244","2020-06-24",48.040001
"1245","2020-06-25",49.32
"1246","2020-06-26",49.66
"1247","2020-06-29",49.810001
"1248","2020-06-30",51.02
"1249","2020-07-01",52.869999
"1250","2020-07-02",53.400002
"1251","2020-07-06",52.869999
"1252","2020-07-07",53.080002
"1253","2020-07-08",55.299999
"1254","2020-07-09",55.880001
"1255","2020-07-10",55.950001
"1256","2020-07-13",53.41
"1257","2020-07-14",54.82
"1258","2020-07-15",55.779999
"1259","2020-07-16",54.490002
"1260","2020-07-17",54.23
"1261","2020-07-20",57.439999
"1262","2020-07-21",57.259998
"1263","2020-07-22",56.77
"1264","2020-07-23",56.490002
"1265","2020-07-24",55.310001
"1266","2020-07-27",56.23
"1267","2020-07-28",55.580002
"1268","2020-07-29",58.759998
"1269","2020-07-30",59.009998
"1270","2020-07-31",59.57
"1271","2020-08-03",59.970001
"1272","2020-08-04",60.5
"1273","2020-08-05",60.880001
"1274","2020-08-06",59.580002
"1275","2020-08-07",59.220001
"1276","2020-08-10",58.09
"1277","2020-08-11",57.009998
"1278","2020-08-12",57.389999
"1279","2020-08-13",59.889999
"1280","2020-08-14",59.509998
"1281","2020-08-17",60.16
"1282","2020-08-18",61.189999
"1283","2020-08-19",61.610001
"1284","2020-08-20",63.299999
"1285","2020-08-21",62.48
"1286","2020-08-24",62.799999
"1287","2020-08-25",63.110001
"1288","2020-08-26",64.57
"1289","2020-08-27",63.98
"1290","2020-08-28",64.25
"1291","2020-08-31",64.57
"1292","2020-09-01",66.459999
"1293","2020-09-02",67.080002
"1294","2020-09-03",65.110001
"1295","2020-09-04",61.25
"1296","2020-09-08",59.93
"1297","2020-09-09",61.419998
"1298","2020-09-10",60.860001
"1299","2020-09-11",59.98
"1300","2020-09-14",61.66
"1301","2020-09-15",62.060001
"1302","2020-09-16",61.880001
"1303","2020-09-17",60.66
"1304","2020-09-18",59.700001
"1305","2020-09-21",61.119999
"1306","2020-09-22",61.580002
"1307","2020-09-23",59.700001
"1308","2020-09-24",59.43
"1309","2020-09-25",60.82
"1310","2020-09-28",61.59
"1311","2020-09-29",61.299999
"1312","2020-09-30",61.240002
"1313","2020-10-01",61.130001
"1314","2020-10-02",59.73
"1315","2020-10-05",61.330002
"1316","2020-10-06",61.740002
"1317","2020-10-07",64.040001
"1318","2020-10-08",65
"1319","2020-10-09",65.720001
"1320","2020-10-12",65.559998
"1321","2020-10-13",65.300003
"1322","2020-10-14",64.339996
"1323","2020-10-15",65.650002
"1324","2020-10-16",65.830002
"1325","2020-10-19",65.919998
"1326","2020-10-20",64.449997
"1327","2020-10-21",63.220001
"1328","2020-10-22",64.169998
"1329","2020-10-23",65.709999
"1330","2020-10-26",65.139999
"1331","2020-10-27",64.809998
"1332","2020-10-28",63.900002
"1333","2020-10-29",63.869999
"1334","2020-10-30",61.93
"1335","2020-11-02",62.279999
"1336","2020-11-03",63.799999
"1337","2020-11-04",66.290001
"1338","2020-11-05",68.519997
"1339","2020-11-06",68.589996
"1340","2020-11-09",68.970001
"1341","2020-11-10",65.519997
"1342","2020-11-11",67.879997
"1343","2020-11-12",68.169998
"1344","2020-11-13",69.330002
"1345","2020-11-16",70
"1346","2020-11-17",70.309998
"1347","2020-11-18",70.589996
"1348","2020-11-19",71.589996
"1349","2020-11-20",71.720001
"1350","2020-11-23",71.760002
"1351","2020-11-24",72.459999
"1352","2020-11-25",73.830002
"1353","2020-11-27",74.889999
