"","date","GNK"
"1017","2018-07-26",15.06
"1018","2018-07-27",14.73
"1019","2018-07-30",14.52
"1020","2018-07-31",14.85
"1021","2018-08-01",14.71
"1022","2018-08-02",14.75
"1023","2018-08-03",14.57
"1024","2018-08-06",14.79
"1025","2018-08-07",14.74
"1026","2018-08-08",14.51
"1027","2018-08-09",13.88
"1028","2018-08-10",13.49
"1029","2018-08-13",13.19
"1030","2018-08-14",13.2
"1031","2018-08-15",12.6
"1032","2018-08-16",12.52
"1033","2018-08-17",13.05
"1034","2018-08-20",13.37
"1035","2018-08-21",13.9
"1036","2018-08-22",14.12
"1037","2018-08-23",13.85
"1038","2018-08-24",13.99
"1039","2018-08-27",14.05
"1040","2018-08-28",14.42
"1041","2018-08-29",14.37
"1042","2018-08-30",14.09
"1043","2018-08-31",13.73
"1044","2018-09-04",13.3
"1045","2018-09-05",12.8
"1046","2018-09-06",12.54
"1047","2018-09-07",12.48
"1048","2018-09-10",12.68
"1049","2018-09-11",12.95
"1050","2018-09-12",12.77
"1051","2018-09-13",12.55
"1052","2018-09-14",13.13
"1053","2018-09-17",12.92
"1054","2018-09-18",13.13
"1055","2018-09-19",13.3
"1056","2018-09-20",13.72
"1057","2018-09-21",13.62
"1058","2018-09-24",13.61
"1059","2018-09-25",13.7
"1060","2018-09-26",13.28
"1061","2018-09-27",13.54
"1062","2018-09-28",14
"1063","2018-10-01",14.63
"1064","2018-10-02",14.4
"1065","2018-10-03",14.65
"1066","2018-10-04",14.38
"1067","2018-10-05",14.43
"1068","2018-10-08",14.1
"1069","2018-10-09",13.91
"1070","2018-10-10",12.91
"1071","2018-10-11",12.45
"1072","2018-10-12",12.91
"1073","2018-10-15",12.76
"1074","2018-10-16",12.67
"1075","2018-10-17",12.18
"1076","2018-10-18",12.36
"1077","2018-10-19",12.17
"1078","2018-10-22",12.49
"1079","2018-10-23",11.79
"1080","2018-10-24",10.79
"1081","2018-10-25",11.11
"1082","2018-10-26",10.76
"1083","2018-10-29",10.74
"1084","2018-10-30",10.55
"1085","2018-10-31",11.02
"1086","2018-11-01",11.21
"1087","2018-11-02",11.31
"1088","2018-11-05",10.93
"1089","2018-11-06",10.98
"1090","2018-11-07",10.48
"1091","2018-11-08",10.27
"1092","2018-11-09",10.4
"1093","2018-11-12",10.1
"1094","2018-11-13",9.32
"1095","2018-11-14",8.86
"1096","2018-11-15",8.83
"1097","2018-11-16",8.97
"1098","2018-11-19",8.72
"1099","2018-11-20",8.26
"1100","2018-11-21",8.71
"1101","2018-11-23",8.37
"1102","2018-11-26",8.67
"1103","2018-11-27",9.04
"1104","2018-11-28",8.82
"1105","2018-11-29",8.66
"1106","2018-11-30",8.35
"1107","2018-12-03",8.86
"1108","2018-12-04",8.47
"1109","2018-12-06",8.22
"1110","2018-12-07",8.09
"1111","2018-12-10",8.15
"1112","2018-12-11",8.19
"1113","2018-12-12",8.21
"1114","2018-12-13",8.29
"1115","2018-12-14",8.02
"1116","2018-12-17",7.85
"1117","2018-12-18",7.89
"1118","2018-12-19",8
"1119","2018-12-20",7.43
"1120","2018-12-21",7.58
"1121","2018-12-24",7.54
"1122","2018-12-26",8
"1123","2018-12-27",7.75
"1124","2018-12-28",7.8
"1125","2018-12-31",7.89
"1126","2019-01-02",8.29
"1127","2019-01-03",8.39
"1128","2019-01-04",8.81
"1129","2019-01-07",9.28
"1130","2019-01-08",9.6
"1131","2019-01-09",9.29
"1132","2019-01-10",9
"1133","2019-01-11",8.84
"1134","2019-01-14",8.58
"1135","2019-01-15",8.3
"1136","2019-01-16",8.37
"1137","2019-01-17",8.46
"1138","2019-01-18",8.9
"1139","2019-01-22",8.26
"1140","2019-01-23",8.22
"1141","2019-01-24",8.41
"1142","2019-01-25",8.23
"1143","2019-01-28",7.54
"1144","2019-01-29",7.26
"1145","2019-01-30",7.51
"1146","2019-01-31",7.37
"1147","2019-02-01",7.55
"1148","2019-02-04",7.29
"1149","2019-02-05",7.44
"1150","2019-02-06",7.73
"1151","2019-02-07",7.31
"1152","2019-02-08",7.35
"1153","2019-02-11",7.44
"1154","2019-02-12",7.87
"1155","2019-02-13",7.86
"1156","2019-02-14",7.94
"1157","2019-02-15",8.28
"1158","2019-02-19",8.02
"1159","2019-02-20",7.93
"1160","2019-02-21",8.19
"1161","2019-02-22",8.41
"1162","2019-02-25",8.3
"1163","2019-02-26",8.39
"1164","2019-02-27",8.13
"1165","2019-02-28",8.14
"1166","2019-03-01",8.22
"1167","2019-03-04",8.39
"1168","2019-03-05",8.74
"1169","2019-03-06",8.61
"1170","2019-03-07",8.21
"1171","2019-03-08",7.85
"1172","2019-03-11",8.31
"1173","2019-03-12",8.58
"1174","2019-03-13",8.6
"1175","2019-03-14",8.63
"1176","2019-03-15",8.57
"1177","2019-03-18",8.56
"1178","2019-03-19",8.56
"1179","2019-03-20",8.36
"1180","2019-03-21",8.35
"1181","2019-03-22",7.77
"1182","2019-03-25",7.91
"1183","2019-03-26",7.47
"1184","2019-03-27",7.3
"1185","2019-03-28",7.35
"1186","2019-03-29",7.46
"1187","2019-04-01",7.88
"1188","2019-04-02",7.72
"1189","2019-04-03",7.89
"1190","2019-04-04",8.1
"1191","2019-04-05",8.29
"1192","2019-04-08",8.42
"1193","2019-04-09",8.5
"1194","2019-04-10",8.66
"1195","2019-04-11",8.54
"1196","2019-04-12",8.51
"1197","2019-04-15",8.46
"1198","2019-04-16",8.57
"1199","2019-04-17",8.74
"1200","2019-04-18",8.67
"1201","2019-04-22",8.81
"1202","2019-04-23",9.22
"1203","2019-04-24",9.02
"1204","2019-04-25",8.7
"1205","2019-04-26",8.87
"1206","2019-04-29",9.72
"1207","2019-04-30",10.1
"1208","2019-05-01",10.33
"1209","2019-05-02",9.95
"1210","2019-05-03",10.14
"1211","2019-05-06",9.78
"1212","2019-05-07",8.83
"1213","2019-05-08",9.31
"1214","2019-05-09",8.71
"1215","2019-05-10",9.07
"1216","2019-05-13",8.41
"1217","2019-05-14",8.3
"1218","2019-05-15",8.62
"1219","2019-05-16",8.49
"1220","2019-05-17",8.13
"1221","2019-05-20",7.94
"1222","2019-05-21",7.87
"1223","2019-05-22",7.74
"1224","2019-05-23",7.57
"1225","2019-05-24",7.43
"1226","2019-05-28",7.49
"1227","2019-05-29",7.45
"1228","2019-05-30",7.37
"1229","2019-05-31",7.23
"1230","2019-06-03",7.54
"1231","2019-06-04",7.72
"1232","2019-06-05",7.56
"1233","2019-06-06",7.53
"1234","2019-06-07",7.75
"1235","2019-06-10",7.46
"1236","2019-06-11",7.54
"1237","2019-06-12",7.22
"1238","2019-06-13",7.48
"1239","2019-06-14",7.18
"1240","2019-06-17",7.3
"1241","2019-06-18",7.73
"1242","2019-06-19",8.06
"1243","2019-06-20",8.06
"1244","2019-06-21",7.86
"1245","2019-06-24",7.61
"1246","2019-06-25",7.64
"1247","2019-06-26",7.8
"1248","2019-06-27",8.2
"1249","2019-06-28",8.44
"1250","2019-07-01",8.7
"1251","2019-07-02",8.59
"1252","2019-07-03",8.73
"1253","2019-07-05",9.87
"1254","2019-07-08",10.31
"1255","2019-07-09",10.62
"1256","2019-07-10",10.74
"1257","2019-07-11",10.73
"1258","2019-07-12",10.91
"1259","2019-07-15",10.66
"1260","2019-07-16",10.51
"1261","2019-07-17",9.99
"1262","2019-07-18",10.01
"1263","2019-07-19",10.41
"1264","2019-07-22",10.97
"1265","2019-07-23",10.7
"1266","2019-07-24",10.24
"1267","2019-07-25",9.85
"1268","2019-07-26",9.98
"1269","2019-07-29",9.76
"1270","2019-07-30",9.7
"1271","2019-07-31",9.62
"1272","2019-08-01",9.23
"1273","2019-08-02",9.11
"1274","2019-08-05",8.5
"1275","2019-08-06",8.74
"1276","2019-08-07",8.51
"1277","2019-08-08",8.46
"1278","2019-08-09",8.13
"1279","2019-08-12",7.98
"1280","2019-08-13",8.16
"1281","2019-08-14",7.98
"1282","2019-08-15",7.89
"1283","2019-08-16",8.06
"1284","2019-08-19",8.54
"1285","2019-08-20",8.58
"1286","2019-08-21",8.83
"1287","2019-08-22",8.77
"1288","2019-08-23",8.55
"1289","2019-08-26",8.66
"1290","2019-08-27",8.71
"1291","2019-08-28",8.71
"1292","2019-08-29",8.94
"1293","2019-08-30",9.56
"1294","2019-09-03",9.63
"1295","2019-09-04",9.79
"1296","2019-09-05",10.06
"1297","2019-09-06",10.01
"1298","2019-09-09",10.27
"1299","2019-09-10",10.31
"1300","2019-09-11",10.48
"1301","2019-09-12",10.57
"1302","2019-09-13",10.97
"1303","2019-09-16",10.59
"1304","2019-09-17",10.2
"1305","2019-09-18",10.12
"1306","2019-09-19",9.76
"1307","2019-09-20",9.56
"1308","2019-09-23",9.7
"1309","2019-09-24",9.41
"1310","2019-09-25",9.44
"1311","2019-09-26",9.16
"1312","2019-09-27",9.36
"1313","2019-09-30",9.2
"1314","2019-10-01",8.92
"1315","2019-10-02",8.75
"1316","2019-10-03",8.93
"1317","2019-10-04",9.42
"1318","2019-10-07",9.54
"1319","2019-10-08",9.29
"1320","2019-10-09",9.76
"1321","2019-10-10",10.27
"1322","2019-10-11",10.37
"1323","2019-10-14",10.11
"1324","2019-10-15",9.92
"1325","2019-10-16",10.2
"1326","2019-10-17",10.2
"1327","2019-10-18",10.04
"1328","2019-10-21",10.02
"1329","2019-10-22",9.95
"1330","2019-10-23",10.99
"1331","2019-10-24",11.1
"1332","2019-10-25",10.51
"1333","2019-10-28",10.74
"1334","2019-10-29",10.85
"1335","2019-10-30",10.45
"1336","2019-10-31",9.88
"1337","2019-11-01",10.22
"1338","2019-11-04",10.62
"1339","2019-11-05",10.41
"1340","2019-11-06",9.9
"1341","2019-11-07",10.87
"1342","2019-11-08",11.43
"1343","2019-11-11",11.14
"1344","2019-11-12",11.35
"1345","2019-11-13",10.89
"1346","2019-11-14",10.85
"1347","2019-11-15",10.89
"1348","2019-11-18",10.86
"1349","2019-11-19",10.72
"1350","2019-11-20",10.22
"1351","2019-11-21",10.35
"1352","2019-11-22",10.33
"1353","2019-11-25",10.32
"1354","2019-11-26",10.37
"1355","2019-11-27",10.51
"1356","2019-11-29",10.5
"1357","2019-12-02",10.4
"1358","2019-12-03",10.03
"1359","2019-12-04",10.17
"1360","2019-12-05",10
"1361","2019-12-06",10.2
"1362","2019-12-09",10.22
"1363","2019-12-10",10.44
"1364","2019-12-11",10.26
"1365","2019-12-12",9.95
"1366","2019-12-13",9.71
"1367","2019-12-16",9.71
"1368","2019-12-17",9.66
"1369","2019-12-18",10.08
"1370","2019-12-19",10.66
"1371","2019-12-20",10.72
"1372","2019-12-23",10.76
"1373","2019-12-24",10.76
"1374","2019-12-26",10.86
"1375","2019-12-27",10.6
"1376","2019-12-30",10.63
"1377","2019-12-31",10.62
"1378","2020-01-02",10.37
"1379","2020-01-03",10.3
"1380","2020-01-06",10.16
"1381","2020-01-07",10.44
"1382","2020-01-08",10.33
"1383","2020-01-09",10.15
"1384","2020-01-10",10.07
"1385","2020-01-13",9.88
"1386","2020-01-14",10
"1387","2020-01-15",9.88
"1388","2020-01-16",9.78
"1389","2020-01-17",9.74
"1390","2020-01-21",9.39
"1391","2020-01-22",9.14
"1392","2020-01-23",8.99
"1393","2020-01-24",8.73
"1394","2020-01-27",8.4
"1395","2020-01-28",8.31
"1396","2020-01-29",8.35
"1397","2020-01-30",8.22
"1398","2020-01-31",7.87
"1399","2020-02-03",7.64
"1400","2020-02-04",7.89
"1401","2020-02-05",8.12
"1402","2020-02-06",8.05
"1403","2020-02-07",7.69
"1404","2020-02-10",7.62
"1405","2020-02-11",8.28
"1406","2020-02-12",8.27
"1407","2020-02-13",7.81
"1408","2020-02-14",7.8
"1409","2020-02-18",7.65
"1410","2020-02-19",7.97
"1411","2020-02-20",8.16
"1412","2020-02-21",7.86
"1413","2020-02-24",7.53
"1414","2020-02-25",7.06
"1415","2020-02-26",6.94
"1416","2020-02-27",7.26
"1417","2020-02-28",7.68
"1418","2020-03-02",7.16
"1419","2020-03-03",7.14
"1420","2020-03-04",7.06
"1421","2020-03-05",6.75
"1422","2020-03-06",6.67
"1423","2020-03-09",5.83
"1424","2020-03-10",6.49
"1425","2020-03-11",6.36
"1426","2020-03-12",5.12
"1427","2020-03-13",5.7
"1428","2020-03-16",4.64
"1429","2020-03-17",4.84
"1430","2020-03-18",4.51
"1431","2020-03-19",5.37
"1432","2020-03-20",4.85
"1433","2020-03-23",4.95
"1434","2020-03-24",4.82
"1435","2020-03-25",4.71
"1436","2020-03-26",5.76
"1437","2020-03-27",5.58
"1438","2020-03-30",5.86
"1439","2020-03-31",6.42
"1440","2020-04-01",5.88
"1441","2020-04-02",5.79
"1442","2020-04-03",5.25
"1443","2020-04-06",6.16
"1444","2020-04-07",5.6
"1445","2020-04-08",5.31
"1446","2020-04-09",5.56
"1447","2020-04-13",5.66
"1448","2020-04-14",6.21
"1449","2020-04-15",6.02
"1450","2020-04-16",6.34
"1451","2020-04-17",6.46
"1452","2020-04-20",6.01
"1453","2020-04-21",5.73
"1454","2020-04-22",5.57
"1455","2020-04-23",5.62
"1456","2020-04-24",5.6
"1457","2020-04-27",5.81
"1458","2020-04-28",6.18
"1459","2020-04-29",5.84
"1460","2020-04-30",5.83
"1461","2020-05-01",5.48
"1462","2020-05-04",5.48
"1463","2020-05-05",5.29
"1464","2020-05-06",5.1
"1465","2020-05-07",4.88
"1466","2020-05-08",5.39
"1467","2020-05-11",4.89
"1468","2020-05-12",4.71
"1469","2020-05-13",4.51
"1470","2020-05-14",4.57
"1471","2020-05-15",4.58
"1472","2020-05-18",4.89
"1473","2020-05-19",4.7
"1474","2020-05-20",4.86
"1475","2020-05-21",4.85
"1476","2020-05-22",4.79
"1477","2020-05-26",4.76
"1478","2020-05-27",4.99
"1479","2020-05-28",4.84
"1480","2020-05-29",4.72
"1481","2020-06-01",4.94
"1482","2020-06-02",5.37
"1483","2020-06-03",6.43
"1484","2020-06-04",6.49
"1485","2020-06-05",6.94
"1486","2020-06-08",7.18
"1487","2020-06-09",6.95
"1488","2020-06-10",6.81
"1489","2020-06-11",6.2
"1490","2020-06-12",6.5
"1491","2020-06-15",6.64
"1492","2020-06-16",6.98
"1493","2020-06-17",6.95
"1494","2020-06-18",7.39
"1495","2020-06-19",7.08
"1496","2020-06-22",6.76
"1497","2020-06-23",6.93
"1498","2020-06-24",6.5
"1499","2020-06-25",6.42
"1500","2020-06-26",6
"1501","2020-06-29",6.27
"1502","2020-06-30",6.28
"1503","2020-07-01",6.29
"1504","2020-07-02",6.31
"1505","2020-07-06",6.87
"1506","2020-07-07",6.37
"1507","2020-07-08",6.41
"1508","2020-07-09",6.02
"1509","2020-07-10",6.11
"1510","2020-07-13",5.96
"1511","2020-07-14",6.03
"1512","2020-07-15",5.98
"1513","2020-07-16",6.02
"1514","2020-07-17",5.98
"1515","2020-07-20",5.96
"1516","2020-07-21",6.11
"1517","2020-07-22",6.06
"1518","2020-07-23",6.08
"1519","2020-07-24",6.11
"1520","2020-07-27",6.25
"1521","2020-07-28",6.21
"1522","2020-07-29",7
"1523","2020-07-30",7.1
"1524","2020-07-31",6.79
"1525","2020-08-03",6.66
"1526","2020-08-04",6.62
"1527","2020-08-05",6.74
"1528","2020-08-06",7.14
"1529","2020-08-07",7.03
"1530","2020-08-10",7.41
"1531","2020-08-11",7.71
"1532","2020-08-12",7.61
"1533","2020-08-13",7.65
"1534","2020-08-14",7.86
"1535","2020-08-17",7.77
"1536","2020-08-18",7.53
"1537","2020-08-19",7.28
"1538","2020-08-20",7.13
"1539","2020-08-21",6.95
"1540","2020-08-24",7.05
"1541","2020-08-25",7.18
"1542","2020-08-26",7.1
"1543","2020-08-27",6.94
"1544","2020-08-28",7.16
"1545","2020-08-31",7.11
"1546","2020-09-01",6.59
"1547","2020-09-02",6.46
"1548","2020-09-03",6.21
"1549","2020-09-04",6.35
"1550","2020-09-08",6.53
"1551","2020-09-09",6.51
"1552","2020-09-10",6.66
"1553","2020-09-11",6.9
"1554","2020-09-14",7.31
"1555","2020-09-15",7.14
"1556","2020-09-16",7.46
"1557","2020-09-17",7.43
"1558","2020-09-18",7.29
"1559","2020-09-21",6.61
"1560","2020-09-22",6.38
"1561","2020-09-23",6.37
"1562","2020-09-24",6.6
"1563","2020-09-25",6.68
"1564","2020-09-28",6.73
"1565","2020-09-29",6.77
"1566","2020-09-30",6.9
"1567","2020-10-01",7.28
"1568","2020-10-02",7.77
"1569","2020-10-05",8.04
"1570","2020-10-06",7.79
"1571","2020-10-07",7.44
"1572","2020-10-08",7.69
"1573","2020-10-09",7.49
"1574","2020-10-12",7.44
"1575","2020-10-13",7.31
"1576","2020-10-14",7.43
"1577","2020-10-15",7.55
"1578","2020-10-16",7.32
"1579","2020-10-19",7.2
"1580","2020-10-20",7.39
"1581","2020-10-21",7.35
"1582","2020-10-22",7.44
"1583","2020-10-23",7.6
"1584","2020-10-26",7.29
"1585","2020-10-27",7.19
"1586","2020-10-28",6.58
"1587","2020-10-29",6.59
"1588","2020-10-30",6.46
"1589","2020-11-02",6.54
"1590","2020-11-03",6.54
"1591","2020-11-04",6.51
"1592","2020-11-05",6.46
"1593","2020-11-06",6.57
"1594","2020-11-09",7
"1595","2020-11-10",6.97
"1596","2020-11-11",6.9
"1597","2020-11-12",6.81
"1598","2020-11-13",6.99
"1599","2020-11-16",7.24
"1600","2020-11-17",7.19
"1601","2020-11-18",7.4
"1602","2020-11-19",7.39
"1603","2020-11-20",7.4
"1604","2020-11-23",8.01
"1605","2020-11-24",7.38
"1606","2020-11-25",7.23
"1607","2020-11-27",7.54
