"","date","AJRD"
"1002","2010-12-22",5.24
"1003","2010-12-23",5.14
"1004","2010-12-27",5.23
"1005","2010-12-28",5.15
"1006","2010-12-29",5.11
"1007","2010-12-30",5.23
"1008","2010-12-31",5.17
"1009","2011-01-03",5.33
"1010","2011-01-04",5.23
"1011","2011-01-05",5.29
"1012","2011-01-06",5.28
"1013","2011-01-07",5.26
"1014","2011-01-10",5.12
"1015","2011-01-11",5.1
"1016","2011-01-12",5.21
"1017","2011-01-13",5.17
"1018","2011-01-14",5.17
"1019","2011-01-18",5.15
"1020","2011-01-19",5.14
"1021","2011-01-20",5.12
"1022","2011-01-21",5.09
"1023","2011-01-24",5.13
"1024","2011-01-25",5.29
"1025","2011-01-26",5.36
"1026","2011-01-27",5.3
"1027","2011-01-28",5.08
"1028","2011-01-31",5.13
"1029","2011-02-01",5.16
"1030","2011-02-02",5.16
"1031","2011-02-03",5.15
"1032","2011-02-04",5.16
"1033","2011-02-07",5.22
"1034","2011-02-08",5.22
"1035","2011-02-09",5.2
"1036","2011-02-10",5.21
"1037","2011-02-11",5.21
"1038","2011-02-14",5.19
"1039","2011-02-15",5.18
"1040","2011-02-16",5.2
"1041","2011-02-17",5.19
"1042","2011-02-18",5.2
"1043","2011-02-22",5.18
"1044","2011-02-23",5.12
"1045","2011-02-24",5.09
"1046","2011-02-25",5.24
"1047","2011-02-28",5.19
"1048","2011-03-01",5.14
"1049","2011-03-02",5.17
"1050","2011-03-03",5.17
"1051","2011-03-04",5.2
"1052","2011-03-07",5.18
"1053","2011-03-08",5.71
"1054","2011-03-09",5.64
"1055","2011-03-10",5.38
"1056","2011-03-11",5.48
"1057","2011-03-14",5.41
"1058","2011-03-15",5.54
"1059","2011-03-16",5.35
"1060","2011-03-17",5.35
"1061","2011-03-18",5.55
"1062","2011-03-21",5.61
"1063","2011-03-22",5.58
"1064","2011-03-23",5.56
"1065","2011-03-24",5.63
"1066","2011-03-25",5.68
"1067","2011-03-28",5.78
"1068","2011-03-29",5.85
"1069","2011-03-30",6.01
"1070","2011-03-31",5.98
"1071","2011-04-01",6.23
"1072","2011-04-04",6.13
"1073","2011-04-05",6.11
"1074","2011-04-06",6.14
"1075","2011-04-07",6.11
"1076","2011-04-08",6.89
"1077","2011-04-11",6.81
"1078","2011-04-12",6.64
"1079","2011-04-13",6.66
"1080","2011-04-14",6.62
"1081","2011-04-15",6.69
"1082","2011-04-18",6.62
"1083","2011-04-19",6.43
"1084","2011-04-20",6.48
"1085","2011-04-21",6.44
"1086","2011-04-25",6.32
"1087","2011-04-26",6.46
"1088","2011-04-27",6.47
"1089","2011-04-28",6.65
"1090","2011-04-29",6.53
"1091","2011-05-02",6.45
"1092","2011-05-03",6.28
"1093","2011-05-04",6.19
"1094","2011-05-05",6.22
"1095","2011-05-06",6.27
"1096","2011-05-09",6.24
"1097","2011-05-10",6.42
"1098","2011-05-11",6.4
"1099","2011-05-12",6.5
"1100","2011-05-13",6.37
"1101","2011-05-16",6.42
"1102","2011-05-17",6.2
"1103","2011-05-18",6.26
"1104","2011-05-19",6.28
"1105","2011-05-20",6.1
"1106","2011-05-23",6.01
"1107","2011-05-24",5.91
"1108","2011-05-25",6.01
"1109","2011-05-26",6.04
"1110","2011-05-27",6.02
"1111","2011-05-31",6.28
"1112","2011-06-01",6.23
"1113","2011-06-02",6.08
"1114","2011-06-03",5.98
"1115","2011-06-06",5.94
"1116","2011-06-07",5.98
"1117","2011-06-08",5.88
"1118","2011-06-09",5.96
"1119","2011-06-10",5.88
"1120","2011-06-13",5.9
"1121","2011-06-14",6.08
"1122","2011-06-15",5.93
"1123","2011-06-16",6.15
"1124","2011-06-17",6.19
"1125","2011-06-20",6.18
"1126","2011-06-21",6.38
"1127","2011-06-22",6.41
"1128","2011-06-23",6.4
"1129","2011-06-24",6.27
"1130","2011-06-27",6.34
"1131","2011-06-28",6.47
"1132","2011-06-29",6.43
"1133","2011-06-30",6.42
"1134","2011-07-01",6.45
"1135","2011-07-05",6.42
"1136","2011-07-06",6.33
"1137","2011-07-07",6.38
"1138","2011-07-08",6.37
"1139","2011-07-11",6.31
"1140","2011-07-12",6.44
"1141","2011-07-13",6.57
"1142","2011-07-14",6.27
"1143","2011-07-15",6.25
"1144","2011-07-18",6.01
"1145","2011-07-19",6.14
"1146","2011-07-20",6.11
"1147","2011-07-21",6.23
"1148","2011-07-22",6.16
"1149","2011-07-25",5.99
"1150","2011-07-26",5.9
"1151","2011-07-27",5.7
"1152","2011-07-28",5.67
"1153","2011-07-29",5.66
"1154","2011-08-01",5.65
"1155","2011-08-02",5.46
"1156","2011-08-03",5.21
"1157","2011-08-04",5.01
"1158","2011-08-05",4.92
"1159","2011-08-08",4.52
"1160","2011-08-09",4.83
"1161","2011-08-10",4.41
"1162","2011-08-11",4.59
"1163","2011-08-12",4.62
"1164","2011-08-15",4.66
"1165","2011-08-16",4.61
"1166","2011-08-17",4.44
"1167","2011-08-18",4.25
"1168","2011-08-19",4.04
"1169","2011-08-22",4.03
"1170","2011-08-23",4.12
"1171","2011-08-24",4.22
"1172","2011-08-25",4.05
"1173","2011-08-26",4.07
"1174","2011-08-29",4.23
"1175","2011-08-30",4.39
"1176","2011-08-31",4.45
"1177","2011-09-01",4.27
"1178","2011-09-02",4.02
"1179","2011-09-06",4.02
"1180","2011-09-07",4.24
"1181","2011-09-08",4.18
"1182","2011-09-09",3.98
"1183","2011-09-12",4
"1184","2011-09-13",4.01
"1185","2011-09-14",4.02
"1186","2011-09-15",4.1
"1187","2011-09-16",4.14
"1188","2011-09-19",3.99
"1189","2011-09-20",4.04
"1190","2011-09-21",3.93
"1191","2011-09-22",3.86
"1192","2011-09-23",3.89
"1193","2011-09-26",3.87
"1194","2011-09-27",4.11
"1195","2011-09-28",4.04
"1196","2011-09-29",4.2
"1197","2011-09-30",4.49
"1198","2011-10-03",4.01
"1199","2011-10-04",4.29
"1200","2011-10-05",4.31
"1201","2011-10-06",4.41
"1202","2011-10-07",4.29
"1203","2011-10-10",4.43
"1204","2011-10-11",4.48
"1205","2011-10-12",4.58
"1206","2011-10-13",4.46
"1207","2011-10-14",4.58
"1208","2011-10-17",4.41
"1209","2011-10-18",4.63
"1210","2011-10-19",4.49
"1211","2011-10-20",4.53
"1212","2011-10-21",4.7
"1213","2011-10-24",4.94
"1214","2011-10-25",4.78
"1215","2011-10-26",4.89
"1216","2011-10-27",5.1
"1217","2011-10-28",5.03
"1218","2011-10-31",4.86
"1219","2011-11-01",4.7
"1220","2011-11-02",4.8
"1221","2011-11-03",5.02
"1222","2011-11-04",4.99
"1223","2011-11-07",5.04
"1224","2011-11-08",5.04
"1225","2011-11-09",4.84
"1226","2011-11-10",4.79
"1227","2011-11-11",4.97
"1228","2011-11-14",4.87
"1229","2011-11-15",5.02
"1230","2011-11-16",4.92
"1231","2011-11-17",4.82
"1232","2011-11-18",4.83
"1233","2011-11-21",4.8
"1234","2011-11-22",4.65
"1235","2011-11-23",4.74
"1236","2011-11-25",4.78
"1237","2011-11-28",5.09
"1238","2011-11-29",5.06
"1239","2011-11-30",5.44
"1240","2011-12-01",5.43
"1241","2011-12-02",5.42
"1242","2011-12-05",5.54
"1243","2011-12-06",5.66
"1244","2011-12-07",5.57
"1245","2011-12-08",5.34
"1246","2011-12-09",5.57
"1247","2011-12-12",5.44
"1248","2011-12-13",5.28
"1249","2011-12-14",5.42
"1250","2011-12-15",5.36
"1251","2011-12-16",5.37
"1252","2011-12-19",5.22
"1253","2011-12-20",5.51
"1254","2011-12-21",5.42
"1255","2011-12-22",5.5
"1256","2011-12-23",5.5
"1257","2011-12-27",5.42
"1258","2011-12-28",5.27
"1259","2011-12-29",5.39
"1260","2011-12-30",5.32
"1261","2012-01-03",5.49
"1262","2012-01-04",5.35
"1263","2012-01-05",5.41
"1264","2012-01-06",5.42
"1265","2012-01-09",5.46
"1266","2012-01-10",5.5
"1267","2012-01-11",5.48
"1268","2012-01-12",5.47
"1269","2012-01-13",5.45
"1270","2012-01-17",5.37
"1271","2012-01-18",5.39
"1272","2012-01-19",5.47
"1273","2012-01-20",5.46
"1274","2012-01-23",5.45
"1275","2012-01-24",5.58
"1276","2012-01-25",5.53
"1277","2012-01-26",5.53
"1278","2012-01-27",5.6
"1279","2012-01-30",5.49
"1280","2012-01-31",5.49
"1281","2012-02-01",5.91
"1282","2012-02-02",5.88
"1283","2012-02-03",6
"1284","2012-02-06",6
"1285","2012-02-07",5.45
"1286","2012-02-08",5.56
"1287","2012-02-09",5.7
"1288","2012-02-10",5.66
"1289","2012-02-13",5.67
"1290","2012-02-14",5.69
"1291","2012-02-15",5.7
"1292","2012-02-16",5.7
"1293","2012-02-17",5.78
"1294","2012-02-21",5.65
"1295","2012-02-22",5.58
"1296","2012-02-23",5.73
"1297","2012-02-24",5.61
"1298","2012-02-27",5.83
"1299","2012-02-28",5.71
"1300","2012-02-29",6
"1301","2012-03-01",5.93
"1302","2012-03-02",5.8
"1303","2012-03-05",5.98
"1304","2012-03-06",5.82
"1305","2012-03-07",5.96
"1306","2012-03-08",5.99
"1307","2012-03-09",6.15
"1308","2012-03-12",6.21
"1309","2012-03-13",6.35
"1310","2012-03-14",6.34
"1311","2012-03-15",6.48
"1312","2012-03-16",6.35
"1313","2012-03-19",6.56
"1314","2012-03-20",6.45
"1315","2012-03-21",6.5
"1316","2012-03-22",6.34
"1317","2012-03-23",6.53
"1318","2012-03-26",6.84
"1319","2012-03-27",6.76
"1320","2012-03-28",6.82
"1321","2012-03-29",6.95
"1322","2012-03-30",7.1
"1323","2012-04-02",7.1
"1324","2012-04-03",7.07
"1325","2012-04-04",6.84
"1326","2012-04-05",7.02
"1327","2012-04-09",6.8
"1328","2012-04-10",6.61
"1329","2012-04-11",6.73
"1330","2012-04-12",6.86
"1331","2012-04-13",6.72
"1332","2012-04-16",6.82
"1333","2012-04-17",6.96
"1334","2012-04-18",6.85
"1335","2012-04-19",6.69
"1336","2012-04-20",6.81
"1337","2012-04-23",6.6
"1338","2012-04-24",6.85
"1339","2012-04-25",6.85
"1340","2012-04-26",6.82
"1341","2012-04-27",6.97
"1342","2012-04-30",6.87
"1343","2012-05-01",6.88
"1344","2012-05-02",6.92
"1345","2012-05-03",6.87
"1346","2012-05-04",6.69
"1347","2012-05-07",6.76
"1348","2012-05-08",6.79
"1349","2012-05-09",6.86
"1350","2012-05-10",6.76
"1351","2012-05-11",6.66
"1352","2012-05-14",6.63
"1353","2012-05-15",6.62
"1354","2012-05-16",6.46
"1355","2012-05-17",6.16
"1356","2012-05-18",6.02
"1357","2012-05-21",6.05
"1358","2012-05-22",6.03
"1359","2012-05-23",6.2
"1360","2012-05-24",6.17
"1361","2012-05-25",6.09
"1362","2012-05-29",6.12
"1363","2012-05-30",6.07
"1364","2012-05-31",6.12
"1365","2012-06-01",5.8
"1366","2012-06-04",5.79
"1367","2012-06-05",5.86
"1368","2012-06-06",6.01
"1369","2012-06-07",5.95
"1370","2012-06-08",6.09
"1371","2012-06-11",6.01
"1372","2012-06-12",6.02
"1373","2012-06-13",5.9
"1374","2012-06-14",6.06
"1375","2012-06-15",5.88
"1376","2012-06-18",5.91
"1377","2012-06-19",6.21
"1378","2012-06-20",6.14
"1379","2012-06-21",5.93
"1380","2012-06-22",6.1
"1381","2012-06-25",6
"1382","2012-06-26",5.95
"1383","2012-06-27",6.13
"1384","2012-06-28",6.01
"1385","2012-06-29",6.51
"1386","2012-07-02",6.57
"1387","2012-07-03",6.73
"1388","2012-07-05",6.65
"1389","2012-07-06",6.5
"1390","2012-07-09",6.57
"1391","2012-07-10",6.58
"1392","2012-07-11",6.54
"1393","2012-07-12",6.51
"1394","2012-07-13",6.71
"1395","2012-07-16",6.7
"1396","2012-07-17",6.69
"1397","2012-07-18",6.73
"1398","2012-07-19",6.69
"1399","2012-07-20",6.75
"1400","2012-07-23",7.58
"1401","2012-07-24",7.85
"1402","2012-07-25",8.11
"1403","2012-07-26",8.13
"1404","2012-07-27",8.34
"1405","2012-07-30",8.38
"1406","2012-07-31",8.45
"1407","2012-08-01",8.04
"1408","2012-08-02",7.87
"1409","2012-08-03",8.14
"1410","2012-08-06",7.97
"1411","2012-08-07",8.15
"1412","2012-08-08",8.17
"1413","2012-08-09",8.17
"1414","2012-08-10",8.18
"1415","2012-08-13",8.58
"1416","2012-08-14",8.69
"1417","2012-08-15",8.8
"1418","2012-08-16",8.85
"1419","2012-08-17",8.7
"1420","2012-08-20",8.76
"1421","2012-08-21",8.75
"1422","2012-08-22",8.75
"1423","2012-08-23",8.52
"1424","2012-08-24",8.89
"1425","2012-08-27",8.95
"1426","2012-08-28",9
"1427","2012-08-29",9.11
"1428","2012-08-30",9.12
"1429","2012-08-31",9.13
"1430","2012-09-04",9.31
"1431","2012-09-05",9.61
"1432","2012-09-06",9.84
"1433","2012-09-07",9.87
"1434","2012-09-10",9.79
"1435","2012-09-11",9.81
"1436","2012-09-12",9.94
"1437","2012-09-13",10.03
"1438","2012-09-14",9.97
"1439","2012-09-17",9.91
"1440","2012-09-18",9.87
"1441","2012-09-19",10.17
"1442","2012-09-20",10.12
"1443","2012-09-21",10.1
"1444","2012-09-24",9.88
"1445","2012-09-25",9.59
"1446","2012-09-26",9.49
"1447","2012-09-27",9.74
"1448","2012-09-28",9.49
"1449","2012-10-01",9.81
"1450","2012-10-02",10.04
"1451","2012-10-03",10.19
"1452","2012-10-04",9.99
"1453","2012-10-05",9.96
"1454","2012-10-08",9.89
"1455","2012-10-09",9.68
"1456","2012-10-10",9.83
"1457","2012-10-11",9.39
"1458","2012-10-12",9.27
"1459","2012-10-15",9.24
"1460","2012-10-16",9.24
"1461","2012-10-17",9.35
"1462","2012-10-18",9.17
"1463","2012-10-19",9.05
"1464","2012-10-22",8.9
"1465","2012-10-23",8.85
"1466","2012-10-24",8.87
"1467","2012-10-25",8.73
"1468","2012-10-26",8.75
"1469","2012-10-31",8.82
"1470","2012-11-01",8.98
"1471","2012-11-02",8.77
"1472","2012-11-05",8.84
"1473","2012-11-06",9.16
"1474","2012-11-07",8.96
"1475","2012-11-08",8.75
"1476","2012-11-09",8.7
"1477","2012-11-12",8.68
"1478","2012-11-13",8.65
"1479","2012-11-14",8.22
"1480","2012-11-15",8.2
"1481","2012-11-16",8.15
"1482","2012-11-19",8.34
"1483","2012-11-20",8.33
"1484","2012-11-21",8.42
"1485","2012-11-23",8.47
"1486","2012-11-26",8.6
"1487","2012-11-27",8.92
"1488","2012-11-28",9.04
"1489","2012-11-29",9.1
"1490","2012-11-30",9.2
"1491","2012-12-03",9.04
"1492","2012-12-04",9.08
"1493","2012-12-05",9.01
"1494","2012-12-06",8.9
"1495","2012-12-07",8.96
"1496","2012-12-10",9.01
"1497","2012-12-11",9.09
"1498","2012-12-12",8.85
"1499","2012-12-13",8.77
"1500","2012-12-14",8.73
"1501","2012-12-17",9.05
"1502","2012-12-18",9.15
"1503","2012-12-19",9.24
"1504","2012-12-20",9.22
"1505","2012-12-21",9
"1506","2012-12-24",9.03
"1507","2012-12-26",8.95
"1508","2012-12-27",9.03
"1509","2012-12-28",8.99
"1510","2012-12-31",9.15
"1511","2013-01-02",9.49
"1512","2013-01-03",9.65
"1513","2013-01-04",9.68
"1514","2013-01-07",9.6
"1515","2013-01-08",9.76
"1516","2013-01-09",9.9
"1517","2013-01-10",10
"1518","2013-01-11",9.94
"1519","2013-01-14",9.75
"1520","2013-01-15",9.81
"1521","2013-01-16",9.98
"1522","2013-01-17",10.04
"1523","2013-01-18",10.51
"1524","2013-01-22",11.3
"1525","2013-01-23",11.2
"1526","2013-01-24",11.32
"1527","2013-01-25",11.27
"1528","2013-01-28",10.74
"1529","2013-01-29",10.99
"1530","2013-01-30",10.78
"1531","2013-01-31",10.73
"1532","2013-02-01",10.5
"1533","2013-02-04",10.24
"1534","2013-02-05",10.37
"1535","2013-02-06",10.58
"1536","2013-02-07",10.57
"1537","2013-02-08",10.69
"1538","2013-02-11",10.76
"1539","2013-02-12",11.4
"1540","2013-02-13",11.7
"1541","2013-02-14",11.87
"1542","2013-02-15",11.73
"1543","2013-02-19",11.66
"1544","2013-02-20",11.79
"1545","2013-02-21",11.48
"1546","2013-02-22",11.66
"1547","2013-02-25",11.38
"1548","2013-02-26",11.65
"1549","2013-02-27",12.14
"1550","2013-02-28",12.05
"1551","2013-03-01",12.29
"1552","2013-03-04",12.22
"1553","2013-03-05",12.45
"1554","2013-03-06",12.5
"1555","2013-03-07",12.61
"1556","2013-03-08",12.68
"1557","2013-03-11",12.68
"1558","2013-03-12",12.42
"1559","2013-03-13",12.57
"1560","2013-03-14",12.8
"1561","2013-03-15",12.79
"1562","2013-03-18",12.74
"1563","2013-03-19",12.65
"1564","2013-03-20",12.89
"1565","2013-03-21",13.4
"1566","2013-03-22",13.57
"1567","2013-03-25",13.38
"1568","2013-03-26",13.35
"1569","2013-03-27",13.36
"1570","2013-03-28",13.3
"1571","2013-04-01",13.5
"1572","2013-04-02",13.68
"1573","2013-04-03",13.69
"1574","2013-04-04",13.83
"1575","2013-04-05",13.69
"1576","2013-04-08",13.56
"1577","2013-04-09",13.23
"1578","2013-04-10",13.34
"1579","2013-04-11",13.23
"1580","2013-04-12",12.97
"1581","2013-04-15",12.57
"1582","2013-04-16",12.59
"1583","2013-04-17",12.35
"1584","2013-04-18",12.19
"1585","2013-04-19",12.43
"1586","2013-04-22",12.4
"1587","2013-04-23",12.76
"1588","2013-04-24",13.12
"1589","2013-04-25",13.15
"1590","2013-04-26",13.06
"1591","2013-04-29",13.01
"1592","2013-04-30",13.07
"1593","2013-05-01",12.94
"1594","2013-05-02",13.32
"1595","2013-05-03",13.47
"1596","2013-05-06",13.5
"1597","2013-05-07",13.69
"1598","2013-05-08",13.79
"1599","2013-05-09",13.69
"1600","2013-05-10",13.87
"1601","2013-05-13",13.81
"1602","2013-05-14",13.89
"1603","2013-05-15",13.87
"1604","2013-05-16",13.79
"1605","2013-05-17",13.86
"1606","2013-05-20",13.84
"1607","2013-05-21",13.81
"1608","2013-05-22",13.67
"1609","2013-05-23",13.73
"1610","2013-05-24",13.74
"1611","2013-05-28",13.85
"1612","2013-05-29",13.83
"1613","2013-05-30",13.89
"1614","2013-05-31",13.68
"1615","2013-06-03",13.64
"1616","2013-06-04",13.47
"1617","2013-06-05",13.48
"1618","2013-06-06",13.74
"1619","2013-06-07",14.37
"1620","2013-06-10",14.76
"1621","2013-06-11",15.15
"1622","2013-06-12",15.29
"1623","2013-06-13",15.46
"1624","2013-06-14",15.29
"1625","2013-06-17",15.96
"1626","2013-06-18",16.559999
"1627","2013-06-19",16.6
"1628","2013-06-20",16.219999
"1629","2013-06-21",16.299999
"1630","2013-06-24",15.58
"1631","2013-06-25",15.75
"1632","2013-06-26",16.1
"1633","2013-06-27",16.52
"1634","2013-06-28",16.26
"1635","2013-07-01",16.959999
"1636","2013-07-02",16.790001
"1637","2013-07-03",16.68
"1638","2013-07-05",17.09
"1639","2013-07-08",16.879999
"1640","2013-07-09",16.790001
"1641","2013-07-10",16.75
"1642","2013-07-11",16.799999
"1643","2013-07-12",17.01
"1644","2013-07-15",17
"1645","2013-07-16",16.85
"1646","2013-07-17",16.959999
"1647","2013-07-18",17.17
"1648","2013-07-19",17.01
"1649","2013-07-22",16.9
"1650","2013-07-23",16.889999
"1651","2013-07-24",17.309999
"1652","2013-07-25",17.35
"1653","2013-07-26",17.49
"1654","2013-07-29",17.459999
"1655","2013-07-30",17.629999
"1656","2013-07-31",17.51
"1657","2013-08-01",17.139999
"1658","2013-08-02",17.5
"1659","2013-08-05",17.25
"1660","2013-08-06",17
"1661","2013-08-07",16.799999
"1662","2013-08-08",16.75
"1663","2013-08-09",16.389999
"1664","2013-08-12",16.200001
"1665","2013-08-13",16.25
"1666","2013-08-14",16.23
"1667","2013-08-15",15.9
"1668","2013-08-16",15.87
"1669","2013-08-19",15.71
"1670","2013-08-20",15.83
"1671","2013-08-21",15.67
"1672","2013-08-22",15.61
"1673","2013-08-23",15.61
"1674","2013-08-26",15.39
"1675","2013-08-27",14.91
"1676","2013-08-28",14.88
"1677","2013-08-29",15.11
"1678","2013-08-30",15.07
"1679","2013-09-03",15.51
"1680","2013-09-04",15.46
"1681","2013-09-05",15.47
"1682","2013-09-06",15.31
"1683","2013-09-09",15.43
"1684","2013-09-10",15.64
"1685","2013-09-11",15.66
"1686","2013-09-12",15.91
"1687","2013-09-13",16.15
"1688","2013-09-16",16.07
"1689","2013-09-17",16.41
"1690","2013-09-18",16.75
"1691","2013-09-19",16.799999
"1692","2013-09-20",16.77
"1693","2013-09-23",16.4
"1694","2013-09-24",16.440001
"1695","2013-09-25",16.15
"1696","2013-09-26",16.26
"1697","2013-09-27",16.200001
"1698","2013-09-30",16.030001
"1699","2013-10-01",16.27
"1700","2013-10-02",16.07
"1701","2013-10-03",15.72
"1702","2013-10-04",15.67
"1703","2013-10-07",15.42
"1704","2013-10-08",15.49
"1705","2013-10-09",15.71
"1706","2013-10-10",16.32
"1707","2013-10-11",16.84
"1708","2013-10-14",16.639999
"1709","2013-10-15",16.629999
"1710","2013-10-16",15.19
"1711","2013-10-17",15.55
"1712","2013-10-18",15.7
"1713","2013-10-21",15.44
"1714","2013-10-22",15.42
"1715","2013-10-23",15.47
"1716","2013-10-24",16.01
"1717","2013-10-25",16.59
"1718","2013-10-28",16.75
"1719","2013-10-29",17.110001
"1720","2013-10-30",16.92
"1721","2013-10-31",16.799999
"1722","2013-11-01",16.76
"1723","2013-11-04",16.92
"1724","2013-11-05",17.040001
"1725","2013-11-06",17.25
"1726","2013-11-07",17.139999
"1727","2013-11-08",17.530001
"1728","2013-11-11",17.540001
"1729","2013-11-12",17.52
"1730","2013-11-13",17.690001
"1731","2013-11-14",17.620001
"1732","2013-11-15",17.690001
"1733","2013-11-18",17.52
"1734","2013-11-19",17.209999
"1735","2013-11-20",17.200001
"1736","2013-11-21",17.58
"1737","2013-11-22",17.66
"1738","2013-11-25",18.059999
"1739","2013-11-26",18.1
"1740","2013-11-27",18.35
"1741","2013-11-29",18.34
"1742","2013-12-02",18.01
"1743","2013-12-03",17.799999
"1744","2013-12-04",17.559999
"1745","2013-12-05",17.57
"1746","2013-12-06",17.780001
"1747","2013-12-09",17.860001
"1748","2013-12-10",17.280001
"1749","2013-12-11",16.77
"1750","2013-12-12",16.73
"1751","2013-12-13",16.9
"1752","2013-12-16",17.4
"1753","2013-12-17",17.41
"1754","2013-12-18",17.65
"1755","2013-12-19",17.639999
"1756","2013-12-20",17.83
"1757","2013-12-23",17.940001
"1758","2013-12-24",17.91
"1759","2013-12-26",17.93
"1760","2013-12-27",18
"1761","2013-12-30",17.99
"1762","2013-12-31",18.02
"1763","2014-01-02",17.790001
"1764","2014-01-03",17.790001
"1765","2014-01-06",17.67
"1766","2014-01-07",17.77
"1767","2014-01-08",17.77
"1768","2014-01-09",17.940001
"1769","2014-01-10",18.07
"1770","2014-01-13",17.98
"1771","2014-01-14",17.93
"1772","2014-01-15",18.17
"1773","2014-01-16",18.049999
"1774","2014-01-17",17.83
"1775","2014-01-21",17.709999
"1776","2014-01-22",17.65
"1777","2014-01-23",17.6
"1778","2014-01-24",17.190001
"1779","2014-01-27",16.93
"1780","2014-01-28",17.190001
"1781","2014-01-29",16.809999
"1782","2014-01-30",16.9
"1783","2014-01-31",17.02
"1784","2014-02-03",16.4
"1785","2014-02-04",16.48
"1786","2014-02-05",16.59
"1787","2014-02-06",16.969999
"1788","2014-02-07",17.91
"1789","2014-02-10",17.74
"1790","2014-02-11",17.83
"1791","2014-02-12",18.059999
"1792","2014-02-13",18.4
"1793","2014-02-14",18.799999
"1794","2014-02-18",18.799999
"1795","2014-02-19",18.84
"1796","2014-02-20",19
"1797","2014-02-21",19.01
"1798","2014-02-24",18.9
"1799","2014-02-25",18.68
"1800","2014-02-26",18.73
"1801","2014-02-27",18.9
"1802","2014-02-28",18.629999
"1803","2014-03-03",18.9
"1804","2014-03-04",19.459999
"1805","2014-03-05",19.23
"1806","2014-03-06",19.41
"1807","2014-03-07",19.32
"1808","2014-03-10",19.360001
"1809","2014-03-11",19.110001
"1810","2014-03-12",18.950001
"1811","2014-03-13",18.65
"1812","2014-03-14",19
"1813","2014-03-17",19.219999
"1814","2014-03-18",19.6
"1815","2014-03-19",19.4
"1816","2014-03-20",19.370001
"1817","2014-03-21",19.360001
"1818","2014-03-24",19.01
"1819","2014-03-25",18.950001
"1820","2014-03-26",18.41
"1821","2014-03-27",18.34
"1822","2014-03-28",18.6
"1823","2014-03-31",18.27
"1824","2014-04-01",18.709999
"1825","2014-04-02",18.360001
"1826","2014-04-03",17.77
"1827","2014-04-04",17.25
"1828","2014-04-07",17.27
"1829","2014-04-08",17.33
"1830","2014-04-09",17.68
"1831","2014-04-10",17.35
"1832","2014-04-11",17.120001
"1833","2014-04-14",16.940001
"1834","2014-04-15",16.76
"1835","2014-04-16",17.34
"1836","2014-04-17",17.209999
"1837","2014-04-21",17.17
"1838","2014-04-22",17.299999
"1839","2014-04-23",17.32
"1840","2014-04-24",17.51
"1841","2014-04-25",17.5
"1842","2014-04-28",17.530001
"1843","2014-04-29",17.450001
"1844","2014-04-30",17.559999
"1845","2014-05-01",17.59
"1846","2014-05-02",17.66
"1847","2014-05-05",17.780001
"1848","2014-05-06",17.6
"1849","2014-05-07",17.59
"1850","2014-05-08",17.5
"1851","2014-05-09",17.700001
"1852","2014-05-12",18.049999
"1853","2014-05-13",17.959999
"1854","2014-05-14",17.75
"1855","2014-05-15",17.709999
"1856","2014-05-16",17.889999
"1857","2014-05-19",18
"1858","2014-05-20",18.02
"1859","2014-05-21",18.139999
"1860","2014-05-22",18.6
"1861","2014-05-23",18.860001
"1862","2014-05-27",18.959999
"1863","2014-05-28",18.889999
"1864","2014-05-29",18.83
"1865","2014-05-30",18.610001
"1866","2014-06-02",18.639999
"1867","2014-06-03",18.5
"1868","2014-06-04",18.610001
"1869","2014-06-05",19
"1870","2014-06-06",19.219999
"1871","2014-06-09",19.34
"1872","2014-06-10",19.690001
"1873","2014-06-11",19.389999
"1874","2014-06-12",19.110001
"1875","2014-06-13",19.209999
"1876","2014-06-16",19.23
"1877","2014-06-17",19.25
"1878","2014-06-18",19.32
"1879","2014-06-19",19.33
"1880","2014-06-20",19.51
"1881","2014-06-23",19.440001
"1882","2014-06-24",19.139999
"1883","2014-06-25",19.02
"1884","2014-06-26",19
"1885","2014-06-27",19.09
"1886","2014-06-30",19.1
"1887","2014-07-01",19.01
"1888","2014-07-02",18.889999
"1889","2014-07-03",19
"1890","2014-07-07",18.75
"1891","2014-07-08",18.360001
"1892","2014-07-09",18.42
"1893","2014-07-10",17.98
"1894","2014-07-11",18.27
"1895","2014-07-14",18.299999
"1896","2014-07-15",18.24
"1897","2014-07-16",18.34
"1898","2014-07-17",18.27
"1899","2014-07-18",18.41
"1900","2014-07-21",18.459999
"1901","2014-07-22",18.370001
"1902","2014-07-23",18.290001
"1903","2014-07-24",18.01
"1904","2014-07-25",17.84
"1905","2014-07-28",18
"1906","2014-07-29",17.9
"1907","2014-07-30",17.959999
"1908","2014-07-31",17.75
"1909","2014-08-01",17.99
"1910","2014-08-04",18.17
"1911","2014-08-05",18.32
"1912","2014-08-06",18.35
"1913","2014-08-07",18.030001
"1914","2014-08-08",18.219999
"1915","2014-08-11",18.42
"1916","2014-08-12",18.02
"1917","2014-08-13",18.190001
"1918","2014-08-14",18.52
"1919","2014-08-15",18.52
"1920","2014-08-18",18.48
"1921","2014-08-19",18.440001
"1922","2014-08-20",18.450001
"1923","2014-08-21",18.540001
"1924","2014-08-22",18.389999
"1925","2014-08-25",18.43
"1926","2014-08-26",18.5
"1927","2014-08-27",18.52
"1928","2014-08-28",18.370001
