"","date","OSB"
"964","2019-12-16",26.25
"965","2019-12-17",26.51
"966","2019-12-18",26.48
"967","2019-12-19",26.51
"968","2019-12-20",26.77
"969","2019-12-23",26.940001
"970","2019-12-24",26.639999
"971","2019-12-26",26.92
"972","2019-12-27",27.07
"973","2019-12-30",26.870001
"974","2019-12-31",26.73
"975","2020-01-02",26.700001
"976","2020-01-03",25.860001
"977","2020-01-06",26.700001
"978","2020-01-07",26.77
"979","2020-01-08",27.469999
"980","2020-01-09",28.6
"981","2020-01-10",28.51
"982","2020-01-13",28.639999
"983","2020-01-14",28.15
"984","2020-01-15",28.43
"985","2020-01-16",28.379999
"986","2020-01-17",30.5
"987","2020-01-21",29.690001
"988","2020-01-22",29.85
"989","2020-01-23",29.639999
"990","2020-01-24",29.58
"991","2020-01-27",29.5
"992","2020-01-28",29.65
"993","2020-01-29",29.620001
"994","2020-01-30",29.5
"995","2020-01-31",29.35
"996","2020-02-03",30
"997","2020-02-04",29.879999
"998","2020-02-05",30.93
"999","2020-02-06",30.370001
"1000","2020-02-07",30.65
"1001","2020-02-10",30.889999
"1002","2020-02-11",31.219999
"1003","2020-02-12",32.630001
"1004","2020-02-13",32.970001
"1005","2020-02-14",33.549999
"1006","2020-02-18",32.200001
"1007","2020-02-19",32.360001
"1008","2020-02-20",32.610001
"1009","2020-02-21",32.57
"1010","2020-02-24",31.969999
"1011","2020-02-25",30.4
"1012","2020-02-26",29.389999
"1013","2020-02-27",27.190001
"1014","2020-02-28",26.690001
"1015","2020-03-02",27
"1016","2020-03-03",27.379999
"1017","2020-03-04",28.51
"1018","2020-03-05",27.91
"1019","2020-03-06",25.709999
"1020","2020-03-09",20.5
"1021","2020-03-10",20.629999
"1022","2020-03-11",19.030001
"1023","2020-03-12",14.8
"1024","2020-03-13",17.049999
"1025","2020-03-16",13.28
"1026","2020-03-17",12.09
"1027","2020-03-18",10.45
"1028","2020-03-19",11.42
"1029","2020-03-20",10.37
"1030","2020-03-23",10.22
"1031","2020-03-24",12.82
"1032","2020-03-25",14.1
"1033","2020-03-26",13.46
"1034","2020-03-27",13.06
"1035","2020-03-30",12.42
"1036","2020-03-31",11.84
"1037","2020-04-01",10.73
"1038","2020-04-02",10.76
"1039","2020-04-03",10.33
"1040","2020-04-06",11.69
"1041","2020-04-07",11.55
"1042","2020-04-08",11.93
"1043","2020-04-09",13.21
"1044","2020-04-13",13.03
"1045","2020-04-14",13.05
"1046","2020-04-15",12.52
"1047","2020-04-16",11.43
"1048","2020-04-17",12.25
"1049","2020-04-20",12.11
"1050","2020-04-21",11.55
"1051","2020-04-22",11.92
"1052","2020-04-23",12.56
"1053","2020-04-24",12.85
"1054","2020-04-27",13.75
"1055","2020-04-28",15.4
"1056","2020-04-29",16.809999
"1057","2020-04-30",16.190001
"1058","2020-05-01",15.64
"1059","2020-05-04",16.059999
"1060","2020-05-05",15.51
"1061","2020-05-06",16.700001
"1062","2020-05-07",16.15
"1063","2020-05-08",17.950001
"1064","2020-05-11",17.559999
"1065","2020-05-12",17.02
"1066","2020-05-13",16.18
"1067","2020-05-14",16.15
"1068","2020-05-15",16.4
"1069","2020-05-18",17.879999
"1070","2020-05-19",18.42
"1071","2020-05-20",18.709999
"1072","2020-05-21",18.33
"1073","2020-05-22",18.76
"1074","2020-05-26",19.959999
"1075","2020-05-27",20.290001
"1076","2020-05-28",19.889999
"1077","2020-05-29",19.139999
"1078","2020-06-01",19.780001
"1079","2020-06-02",20.690001
"1080","2020-06-03",20.58
"1081","2020-06-04",21.76
"1082","2020-06-05",22.08
"1083","2020-06-08",22.24
"1084","2020-06-09",22.27
"1085","2020-06-10",21.129999
"1086","2020-06-11",18.98
"1087","2020-06-12",19.610001
"1088","2020-06-15",20.18
"1089","2020-06-16",20.959999
"1090","2020-06-17",20.620001
"1091","2020-06-18",20.719999
"1092","2020-06-19",21.139999
"1093","2020-06-22",21.639999
"1094","2020-06-23",22.709999
"1095","2020-06-24",21.459999
"1096","2020-06-25",20.77
"1097","2020-06-26",20.889999
"1098","2020-06-29",22.09
"1099","2020-06-30",22.809999
"1100","2020-07-01",21.82
"1101","2020-07-02",23.440001
"1102","2020-07-06",24.059999
"1103","2020-07-07",24.299999
"1104","2020-07-08",25.219999
"1105","2020-07-09",25.059999
"1106","2020-07-10",26.610001
"1107","2020-07-13",25.99
"1108","2020-07-14",27.559999
"1109","2020-07-15",28.58
"1110","2020-07-16",28.92
"1111","2020-07-17",29.719999
"1112","2020-07-20",29.58
"1113","2020-07-21",29.83
"1114","2020-07-22",30.42
"1115","2020-07-23",30.879999
"1116","2020-07-24",31.84
"1117","2020-07-27",32.869999
"1118","2020-07-28",32.099998
"1119","2020-07-29",32.16
"1120","2020-07-30",32.439999
"1121","2020-07-31",32.57
"1122","2020-08-03",32.77
"1123","2020-08-04",31.75
"1124","2020-08-05",30.940001
"1125","2020-08-06",31.299999
"1126","2020-08-07",32.599998
"1127","2020-08-10",32.119999
"1128","2020-08-11",31.5
"1129","2020-08-12",32.77
"1130","2020-08-13",33.16
"1131","2020-08-14",33.119999
"1132","2020-08-17",34.57
"1133","2020-08-18",34.150002
"1134","2020-08-19",35.759998
"1135","2020-08-20",35.41
"1136","2020-08-21",35.360001
"1137","2020-08-24",35.209999
"1138","2020-08-25",34.759998
"1139","2020-08-26",35.939999
"1140","2020-08-27",36.060001
"1141","2020-08-28",36.209999
"1142","2020-08-31",34.200001
"1143","2020-09-01",35.540001
"1144","2020-09-02",35.099998
"1145","2020-09-03",33.400002
"1146","2020-09-04",33.48
"1147","2020-09-08",32.59
"1148","2020-09-09",33.16
"1149","2020-09-10",32.75
"1150","2020-09-11",31.719999
"1151","2020-09-14",33.27
"1152","2020-09-15",31.98
"1153","2020-09-16",31.32
"1154","2020-09-17",31.16
"1155","2020-09-18",30.950001
"1156","2020-09-21",29.299999
"1157","2020-09-22",29.66
"1158","2020-09-23",28.82
"1159","2020-09-24",29.17
"1160","2020-09-25",28.76
"1161","2020-09-28",29.190001
"1162","2020-09-29",29.76
"1163","2020-09-30",29.5
"1164","2020-10-01",30.32
"1165","2020-10-02",30.219999
"1166","2020-10-05",30.92
"1167","2020-10-06",30.309999
"1168","2020-10-07",31.6
"1169","2020-10-08",31.639999
"1170","2020-10-09",31.33
"1171","2020-10-12",31.360001
"1172","2020-10-13",30.780001
"1173","2020-10-14",30.83
"1174","2020-10-15",30.9
"1175","2020-10-16",31.27
"1176","2020-10-19",32.09
"1177","2020-10-20",33.950001
"1178","2020-10-21",34.700001
"1179","2020-10-22",34.529999
"1180","2020-10-23",34.169998
"1181","2020-10-26",32.380001
"1182","2020-10-27",32.619999
"1183","2020-10-28",31.469999
"1184","2020-10-29",32.650002
"1185","2020-10-30",32.860001
"1186","2020-11-02",34.200001
"1187","2020-11-03",36.220001
"1188","2020-11-04",35.970001
"1189","2020-11-05",34.709999
"1190","2020-11-06",33.619999
"1191","2020-11-09",32.150002
"1192","2020-11-10",32.759998
"1193","2020-11-11",32.75
"1194","2020-11-12",31.32
"1195","2020-11-13",32
"1196","2020-11-16",33.470001
"1197","2020-11-17",33.619999
"1198","2020-11-18",33.209999
"1199","2020-11-19",37
"1200","2020-11-20",36.209999
"1201","2020-11-23",37.27
"1202","2020-11-24",38.610001
"1203","2020-11-25",37.939999
"1204","2020-11-27",37.02
