"","date","PBCTP"
"596","2019-03-11",24.15
"597","2019-03-12",24.27
"598","2019-03-13",24.41
"599","2019-03-14",24.52
"600","2019-03-15",24.58
"601","2019-03-18",24.629999
"602","2019-03-19",24.549999
"603","2019-03-20",24.629999
"604","2019-03-21",24.860001
"605","2019-03-22",24.77
"606","2019-03-25",24.73
"607","2019-03-26",24.75
"608","2019-03-27",24.790001
"609","2019-03-28",24.780001
"610","2019-03-29",24.83
"611","2019-04-01",25.34
"612","2019-04-02",25.440001
"613","2019-04-03",25.51
"614","2019-04-04",25.870001
"615","2019-04-05",25.85
"616","2019-04-08",25.780001
"617","2019-04-09",25.469999
"618","2019-04-10",25.48
"619","2019-04-11",25.57
"620","2019-04-12",25.790001
"621","2019-04-15",25.889999
"622","2019-04-16",26.049999
"623","2019-04-17",26.02
"624","2019-04-18",25.98
"625","2019-04-22",25.82
"626","2019-04-23",26
"627","2019-04-24",25.882999
"628","2019-04-25",25.59
"629","2019-04-26",25.469999
"630","2019-04-29",25.663
"631","2019-04-30",25.799999
"632","2019-05-01",25.889999
"633","2019-05-02",25.9
"634","2019-05-03",25.940001
"635","2019-05-06",25.940001
"636","2019-05-07",25.99
"637","2019-05-08",26.120001
"638","2019-05-09",26.049999
"639","2019-05-10",26.120001
"640","2019-05-13",25.969999
"641","2019-05-14",26.15
"642","2019-05-15",26.25
"643","2019-05-16",26.26
"644","2019-05-17",26.15
"645","2019-05-20",25.68
"646","2019-05-21",26.16
"647","2019-05-22",26.16
"648","2019-05-23",26.129999
"649","2019-05-24",26
"650","2019-05-28",26.290001
"651","2019-05-29",26.209999
"652","2019-05-30",26.26
"653","2019-05-31",25.74
"654","2019-06-03",25.77
"655","2019-06-04",25.870001
"656","2019-06-05",25.92
"657","2019-06-06",25.950001
"658","2019-06-07",26.09
"659","2019-06-10",26.23
"660","2019-06-11",26.1
"661","2019-06-12",26
"662","2019-06-13",26.120001
"663","2019-06-14",26.129999
"664","2019-06-17",26.34
"665","2019-06-18",26.43
"666","2019-06-19",26.35
"667","2019-06-20",26.719999
"668","2019-06-21",26.559999
"669","2019-06-24",26.49
"670","2019-06-25",26.35
"671","2019-06-26",26.17
"672","2019-06-27",26.049999
"673","2019-06-28",25.99
"674","2019-07-01",26.1
"675","2019-07-02",26.67
"676","2019-07-03",26.879999
"677","2019-07-05",26.6
"678","2019-07-08",26.51
"679","2019-07-09",26.57
"680","2019-07-10",26.32
"681","2019-07-11",26.35
"682","2019-07-12",26.549999
"683","2019-07-15",26.639999
"684","2019-07-16",26.65
"685","2019-07-17",26.74
"686","2019-07-18",26.85
"687","2019-07-19",27.25
"688","2019-07-22",27.1
"689","2019-07-23",27.059999
"690","2019-07-24",27.16
"691","2019-07-25",27.209999
"692","2019-07-26",27.16
"693","2019-07-29",27.549999
"694","2019-07-30",27.129999
"695","2019-07-31",26.92
"696","2019-08-01",27.014999
"697","2019-08-02",26.99
"698","2019-08-05",26.459999
"699","2019-08-06",26.629999
"700","2019-08-07",26.445
"701","2019-08-08",26.870001
"702","2019-08-09",26.889999
"703","2019-08-12",26.9
"704","2019-08-13",27.15
"705","2019-08-14",26.969999
"706","2019-08-15",27.15
"707","2019-08-16",27.059999
"708","2019-08-19",26.84
"709","2019-08-20",26.950001
"710","2019-08-21",27.01
"711","2019-08-22",26.75
"712","2019-08-23",26.620001
"713","2019-08-26",26.85
"714","2019-08-27",27.33
"715","2019-08-28",27.67
"716","2019-08-29",27.219999
"717","2019-08-30",27.690001
"718","2019-09-03",27.610001
"719","2019-09-04",27.709999
"720","2019-09-05",27.805
"721","2019-09-06",27.620001
"722","2019-09-09",27.629999
"723","2019-09-10",27.66
"724","2019-09-11",27.77
"725","2019-09-12",27.73
"726","2019-09-13",27.59
"727","2019-09-16",27.65
"728","2019-09-17",27.780001
"729","2019-09-18",27.969999
"730","2019-09-19",28.18
"731","2019-09-20",28.049999
"732","2019-09-23",28.700001
"733","2019-09-24",28.379999
"734","2019-09-25",28.379999
"735","2019-09-26",28.200001
"736","2019-09-27",27.85
"737","2019-09-30",27.51
"738","2019-10-01",27.690001
"739","2019-10-02",27.4
"740","2019-10-03",27.365
"741","2019-10-04",27.290001
"742","2019-10-07",27.23
"743","2019-10-08",27.16
"744","2019-10-09",27.26
"745","2019-10-10",27.299999
"746","2019-10-11",27.32
"747","2019-10-14",27.190001
"748","2019-10-15",27.045
"749","2019-10-16",27.1
"750","2019-10-17",27.030001
"751","2019-10-18",26.84
"752","2019-10-21",26.875
"753","2019-10-22",27.08
"754","2019-10-23",27.17
"755","2019-10-24",27.209999
"756","2019-10-25",27.200001
"757","2019-10-28",27.16
"758","2019-10-29",27.07
"759","2019-10-30",27.24
"760","2019-10-31",26.93
"761","2019-11-01",27.17
"762","2019-11-04",27.17
"763","2019-11-05",27.24
"764","2019-11-06",27.23
"765","2019-11-07",27.040001
"766","2019-11-08",27.15
"767","2019-11-11",27.16
"768","2019-11-12",27.200001
"769","2019-11-13",27.27
"770","2019-11-14",27.139999
"771","2019-11-15",27.299999
"772","2019-11-18",27.27
"773","2019-11-19",27.290001
"774","2019-11-20",27.299999
"775","2019-11-21",27.32
"776","2019-11-22",27.349001
"777","2019-11-25",27.33
"778","2019-11-26",27.299999
"779","2019-11-27",26.860001
"780","2019-11-29",26.719999
"781","2019-12-02",26.57
"782","2019-12-03",26.799999
"783","2019-12-04",26.83
"784","2019-12-05",26.74
"785","2019-12-06",26.695
"786","2019-12-09",26.799999
"787","2019-12-10",26.889999
"788","2019-12-11",27.02
"789","2019-12-12",26.99
"790","2019-12-13",27.030001
"791","2019-12-16",27.200001
"792","2019-12-17",27.25
"793","2019-12-18",27.299999
"794","2019-12-19",27.25
"795","2019-12-20",27.360001
"796","2019-12-23",27.530001
"797","2019-12-24",27.518
"798","2019-12-26",27.74
"799","2019-12-27",28.059999
"800","2019-12-30",28.030001
"801","2019-12-31",28.16
"802","2020-01-02",28.67
"803","2020-01-03",28.825001
"804","2020-01-06",28.57
"805","2020-01-07",28.1
"806","2020-01-08",28.09
"807","2020-01-09",28.129999
"808","2020-01-10",28.108999
"809","2020-01-13",28.43
"810","2020-01-14",28.459999
"811","2020-01-15",28.309999
"812","2020-01-16",28.538
"813","2020-01-17",28.41
"814","2020-01-21",28.389999
"815","2020-01-22",28.552
"816","2020-01-23",28.450001
"817","2020-01-24",28.415001
"818","2020-01-27",28.290001
"819","2020-01-28",28.33
"820","2020-01-29",28.5
"821","2020-01-30",28.540001
"822","2020-01-31",28.57
"823","2020-02-03",28.59
"824","2020-02-04",28.26
"825","2020-02-05",28.379999
"826","2020-02-06",28.389999
"827","2020-02-07",28.66
"828","2020-02-10",28.790001
"829","2020-02-11",28.889999
"830","2020-02-12",28.809999
"831","2020-02-13",28.66
"832","2020-02-14",28.99
"833","2020-02-18",29.056
"834","2020-02-19",28.76
"835","2020-02-20",29.129999
"836","2020-02-21",28.809999
"837","2020-02-24",28.809999
"838","2020-02-25",28.49
"839","2020-02-26",27.85
"840","2020-02-27",27.469999
"841","2020-02-28",26.59
"842","2020-03-02",26.76
"843","2020-03-03",27.15
"844","2020-03-04",27.235001
"845","2020-03-05",26.700001
"846","2020-03-06",26.48
"847","2020-03-09",25.35
"848","2020-03-10",26.1
"849","2020-03-11",25.549999
"850","2020-03-12",23.51
"851","2020-03-13",23.110001
"852","2020-03-16",20.629999
"853","2020-03-17",20.42
"854","2020-03-18",15.5
"855","2020-03-19",16.91
"856","2020-03-20",19.35
"857","2020-03-23",17.08
"858","2020-03-24",18.75
"859","2020-03-25",22.790001
"860","2020-03-26",23.629999
"861","2020-03-27",23.110001
"862","2020-03-30",23.450001
"863","2020-03-31",23.459999
"864","2020-04-01",21.15
"865","2020-04-02",21
"866","2020-04-03",19.9
"867","2020-04-06",20.4
"868","2020-04-07",21.66
"869","2020-04-08",22.559999
"870","2020-04-09",23.440001
"871","2020-04-13",24.23
"872","2020-04-14",24.549999
"873","2020-04-15",24.91
"874","2020-04-16",24.809999
"875","2020-04-17",24.950001
"876","2020-04-20",24.610001
"877","2020-04-21",23.5
"878","2020-04-22",24.5
"879","2020-04-23",25
"880","2020-04-24",25.219999
"881","2020-04-27",25.379999
"882","2020-04-28",26
"883","2020-04-29",26.049999
"884","2020-04-30",25.5
"885","2020-05-01",25.09
"886","2020-05-04",25.629999
"887","2020-05-05",25.299999
"888","2020-05-06",25.889999
"889","2020-05-07",25.309999
"890","2020-05-08",25.75
"891","2020-05-11",25.629999
"892","2020-05-12",26.42
"893","2020-05-13",25.85
"894","2020-05-14",25.940001
"895","2020-05-15",25.799999
"896","2020-05-18",26
"897","2020-05-19",25.945999
"898","2020-05-20",26.15
"899","2020-05-21",25.969999
"900","2020-05-22",26.27
"901","2020-05-26",26
"902","2020-05-27",26.370001
"903","2020-05-28",26.08
"904","2020-05-29",25.92
"905","2020-06-01",25.85
"906","2020-06-02",25.85
"907","2020-06-03",25.68
"908","2020-06-04",25.43
"909","2020-06-05",25.52
"910","2020-06-08",25.299999
"911","2020-06-09",25.01
"912","2020-06-10",24.799999
"913","2020-06-11",23.549999
"914","2020-06-12",23.459999
"915","2020-06-15",23.219999
"916","2020-06-16",23.280001
"917","2020-06-17",23.440001
"918","2020-06-18",23.83
"919","2020-06-19",24.1
"920","2020-06-22",23.809999
"921","2020-06-23",23.879999
"922","2020-06-24",23.93
"923","2020-06-25",24.26
"924","2020-06-26",24.440001
"925","2020-06-29",24.190001
"926","2020-06-30",23.629999
"927","2020-07-01",23.940001
"928","2020-07-02",24.15
"929","2020-07-06",24.5
"930","2020-07-07",24.51
"931","2020-07-08",24.040001
"932","2020-07-09",24.469999
"933","2020-07-10",24.74
"934","2020-07-13",24
"935","2020-07-14",23.870001
"936","2020-07-15",24.34
"937","2020-07-16",24.76
"938","2020-07-17",24.950001
"939","2020-07-20",25.33
"940","2020-07-21",25.15
"941","2020-07-22",25.379999
"942","2020-07-23",25.25
"943","2020-07-24",25.08
"944","2020-07-27",25
"945","2020-07-28",25.43
"946","2020-07-29",25.9
"947","2020-07-30",26.049999
"948","2020-07-31",26.620001
"949","2020-08-03",26.18
"950","2020-08-04",26.85
"951","2020-08-05",26.17
"952","2020-08-06",25.639999
"953","2020-08-07",25.705
"954","2020-08-10",26.48
"955","2020-08-11",26.9
"956","2020-08-12",26.75
"957","2020-08-13",26.23
"958","2020-08-14",27.15
"959","2020-08-17",27.700001
"960","2020-08-18",27.799999
"961","2020-08-19",27.530001
"962","2020-08-20",27.280001
"963","2020-08-21",26.950001
"964","2020-08-24",27.6
"965","2020-08-25",26.950001
"966","2020-08-26",27.1
"967","2020-08-27",26.959999
"968","2020-08-28",27.280001
"969","2020-08-31",26.6
"970","2020-09-01",26.700001
"971","2020-09-02",26.16
"972","2020-09-03",26.549999
