"","date","TCMD"
"962","2020-05-22",49.130001
"963","2020-05-26",49.009998
"964","2020-05-27",51.810001
"965","2020-05-28",52.84
"966","2020-05-29",48.450001
"967","2020-06-01",49.540001
"968","2020-06-02",48.59
"969","2020-06-03",51.080002
"970","2020-06-04",50.380001
"971","2020-06-05",52.540001
"972","2020-06-08",47.259998
"973","2020-06-09",45.669998
"974","2020-06-10",44.740002
"975","2020-06-11",39.560001
"976","2020-06-12",40.77
"977","2020-06-15",41.549999
"978","2020-06-16",41.439999
"979","2020-06-17",41.959999
"980","2020-06-18",41.299999
"981","2020-06-19",41.77
"982","2020-06-22",41.98
"983","2020-06-23",43.07
"984","2020-06-24",41.139999
"985","2020-06-25",42
"986","2020-06-26",40.900002
"987","2020-06-29",41.27
"988","2020-06-30",41.43
"989","2020-07-01",40.84
"990","2020-07-02",40.869999
"991","2020-07-06",39.990002
"992","2020-07-07",38.040001
"993","2020-07-08",37.349998
"994","2020-07-09",36.73
"995","2020-07-10",36.02
"996","2020-07-13",35.990002
"997","2020-07-14",35.650002
"998","2020-07-15",37.43
"999","2020-07-16",37.279999
"1000","2020-07-17",38.290001
"1001","2020-07-20",37.43
"1002","2020-07-21",37.139999
"1003","2020-07-22",37.91
"1004","2020-07-23",38.529999
"1005","2020-07-24",38.040001
"1006","2020-07-27",38.689999
"1007","2020-07-28",39.029999
"1008","2020-07-29",42.740002
"1009","2020-07-30",42.799999
"1010","2020-07-31",40.98
"1011","2020-08-03",43.279999
"1012","2020-08-04",35.52
"1013","2020-08-05",36.5
"1014","2020-08-06",37.18
"1015","2020-08-07",37.549999
"1016","2020-08-10",38.470001
"1017","2020-08-11",38.099998
"1018","2020-08-12",37.049999
"1019","2020-08-13",38.18
"1020","2020-08-14",35.860001
"1021","2020-08-17",36.73
"1022","2020-08-18",36.57
"1023","2020-08-19",36.619999
"1024","2020-08-20",36.470001
"1025","2020-08-21",34.77
"1026","2020-08-24",34.27
"1027","2020-08-25",34.75
"1028","2020-08-26",35.169998
"1029","2020-08-27",36.75
"1030","2020-08-28",36.709999
"1031","2020-08-31",38.43
"1032","2020-09-01",37.130001
"1033","2020-09-02",36.939999
"1034","2020-09-03",36.189999
"1035","2020-09-04",35.77
"1036","2020-09-08",36.189999
"1037","2020-09-09",36.48
"1038","2020-09-10",35.119999
"1039","2020-09-11",33.990002
"1040","2020-09-14",33.939999
"1041","2020-09-15",33.310001
"1042","2020-09-16",33.009998
"1043","2020-09-17",32.610001
"1044","2020-09-18",32.209999
"1045","2020-09-21",32.200001
"1046","2020-09-22",32.669998
"1047","2020-09-23",31.299999
"1048","2020-09-24",31.469999
"1049","2020-09-25",33.689999
"1050","2020-09-28",34.93
"1051","2020-09-29",35.75
"1052","2020-09-30",36.59
"1053","2020-10-01",36.869999
"1054","2020-10-02",37.189999
"1055","2020-10-05",37.939999
"1056","2020-10-06",38.689999
"1057","2020-10-07",39.25
"1058","2020-10-08",39.529999
"1059","2020-10-09",35.639999
"1060","2020-10-12",36.450001
"1061","2020-10-13",37.459999
"1062","2020-10-14",36.759998
"1063","2020-10-15",35.639999
"1064","2020-10-16",36.68
"1065","2020-10-19",36.139999
"1066","2020-10-20",36.080002
"1067","2020-10-21",35.959999
"1068","2020-10-22",37.799999
"1069","2020-10-23",39.299999
"1070","2020-10-26",38.150002
"1071","2020-10-27",38.849998
"1072","2020-10-28",38.5
"1073","2020-10-29",38.310001
"1074","2020-10-30",36.580002
"1075","2020-11-02",37.169998
"1076","2020-11-03",38.540001
"1077","2020-11-04",36.290001
"1078","2020-11-05",34.740002
"1079","2020-11-06",35.610001
"1080","2020-11-09",39.669998
"1081","2020-11-10",40.700001
"1082","2020-11-11",38.66
"1083","2020-11-12",38.189999
"1084","2020-11-13",41.490002
"1085","2020-11-16",43.110001
"1086","2020-11-17",42.880001
"1087","2020-11-18",43.950001
"1088","2020-11-19",42.919998
"1089","2020-11-20",42.900002
"1090","2020-11-23",42.889999
"1091","2020-11-24",45.389999
"1092","2020-11-25",42.709999
"1093","2020-11-27",42.610001
