"","date","ADMA"
"1005","2017-10-12",2.91
"1006","2017-10-13",2.96
"1007","2017-10-16",2.97
"1008","2017-10-17",2.93
"1009","2017-10-18",2.76
"1010","2017-10-19",2.86
"1011","2017-10-20",3.05
"1012","2017-10-23",2.97
"1013","2017-10-24",2.86
"1014","2017-10-25",2.79
"1015","2017-10-26",2.79
"1016","2017-10-27",2.76
"1017","2017-10-30",2.53
"1018","2017-10-31",2.34
"1019","2017-11-01",2.44
"1020","2017-11-02",2.205
"1021","2017-11-03",2.24
"1022","2017-11-06",2.06
"1023","2017-11-07",2.24
"1024","2017-11-08",2.16
"1025","2017-11-09",2.4
"1026","2017-11-10",2.32
"1027","2017-11-13",2.48
"1028","2017-11-14",2.75
"1029","2017-11-15",3.06
"1030","2017-11-16",3.2
"1031","2017-11-17",2.85
"1032","2017-11-20",2.87
"1033","2017-11-21",2.9
"1034","2017-11-22",3.17
"1035","2017-11-24",3.19
"1036","2017-11-27",3.13
"1037","2017-11-28",3.08
"1038","2017-11-29",2.96
"1039","2017-11-30",2.9
"1040","2017-12-01",2.98
"1041","2017-12-04",2.77
"1042","2017-12-05",2.78
"1043","2017-12-06",2.75
"1044","2017-12-07",2.71
"1045","2017-12-08",2.76
"1046","2017-12-11",2.61
"1047","2017-12-12",2.58
"1048","2017-12-13",2.53
"1049","2017-12-14",2.48
"1050","2017-12-15",2.63
"1051","2017-12-18",2.69
"1052","2017-12-19",2.58
"1053","2017-12-20",2.59
"1054","2017-12-21",2.53
"1055","2017-12-22",2.64
"1056","2017-12-26",2.93
"1057","2017-12-27",3.14
"1058","2017-12-28",3.08
"1059","2017-12-29",3.21
"1060","2018-01-02",3.3
"1061","2018-01-03",3.21
"1062","2018-01-04",3.29
"1063","2018-01-05",3.23
"1064","2018-01-08",3.3
"1065","2018-01-09",3.44
"1066","2018-01-10",3.37
"1067","2018-01-11",3.69
"1068","2018-01-12",3.57
"1069","2018-01-16",3.58
"1070","2018-01-17",3.58
"1071","2018-01-18",3.66
"1072","2018-01-19",3.54
"1073","2018-01-22",3.58
"1074","2018-01-23",3.67
"1075","2018-01-24",3.66
"1076","2018-01-25",3.8
"1077","2018-01-26",3.94
"1078","2018-01-29",4.03
"1079","2018-01-30",3.82
"1080","2018-01-31",3.72
"1081","2018-02-01",3.78
"1082","2018-02-02",3.71
"1083","2018-02-05",3.48
"1084","2018-02-06",3.8
"1085","2018-02-07",3.81
"1086","2018-02-08",3.64
"1087","2018-02-09",3.71
"1088","2018-02-12",3.83
"1089","2018-02-13",3.95
"1090","2018-02-14",4.02
"1091","2018-02-15",3.94
"1092","2018-02-16",3.89
"1093","2018-02-20",3.86
"1094","2018-02-21",3.89
"1095","2018-02-22",3.77
"1096","2018-02-23",3.78
"1097","2018-02-26",3.77
"1098","2018-02-27",3.9
"1099","2018-02-28",3.75
"1100","2018-03-01",3.86
"1101","2018-03-02",3.92
"1102","2018-03-05",3.84
"1103","2018-03-06",3.91
"1104","2018-03-07",4.23
"1105","2018-03-08",4.45
"1106","2018-03-09",4.33
"1107","2018-03-12",4.3
"1108","2018-03-13",4.46
"1109","2018-03-14",4.53
"1110","2018-03-15",4.49
"1111","2018-03-16",4.52
"1112","2018-03-19",4.78
"1113","2018-03-20",4.86
"1114","2018-03-21",4.97
"1115","2018-03-22",5.11
"1116","2018-03-23",5.15
"1117","2018-03-26",5.21
"1118","2018-03-27",5.02
"1119","2018-03-28",4.66
"1120","2018-03-29",4.6
"1121","2018-04-02",4.39
"1122","2018-04-03",4.69
"1123","2018-04-04",4.97
"1124","2018-04-05",5.11
"1125","2018-04-06",5.19
"1126","2018-04-09",5.31
"1127","2018-04-10",5.15
"1128","2018-04-11",5.24
"1129","2018-04-12",5.29
"1130","2018-04-13",5.2
"1131","2018-04-16",5.07
"1132","2018-04-17",4.85
"1133","2018-04-18",4.72
"1134","2018-04-19",4.82
"1135","2018-04-20",4.88
"1136","2018-04-23",5.13
"1137","2018-04-24",4.92
"1138","2018-04-25",4.93
"1139","2018-04-26",4.96
"1140","2018-04-27",5.1
"1141","2018-04-30",4.97
"1142","2018-05-01",4.96
"1143","2018-05-02",4.77
"1144","2018-05-03",4.72
"1145","2018-05-04",4.93
"1146","2018-05-07",4.91
"1147","2018-05-08",4.76
"1148","2018-05-09",4.79
"1149","2018-05-10",4.81
"1150","2018-05-11",4.99
"1151","2018-05-14",5.26
"1152","2018-05-15",5.28
"1153","2018-05-16",5.13
"1154","2018-05-17",5.42
"1155","2018-05-18",5.44
"1156","2018-05-21",5.18
"1157","2018-05-22",5.38
"1158","2018-05-23",5.24
"1159","2018-05-24",5.28
"1160","2018-05-25",5.29
"1161","2018-05-29",5.01
"1162","2018-05-30",5.27
"1163","2018-05-31",5.42
"1164","2018-06-01",5.39
"1165","2018-06-04",4.96
"1166","2018-06-05",5.04
"1167","2018-06-06",4.99
"1168","2018-06-07",4.78
"1169","2018-06-08",4.74
"1170","2018-06-11",4.64
"1171","2018-06-12",4.85
"1172","2018-06-13",4.79
"1173","2018-06-14",4.88
"1174","2018-06-15",5.04
"1175","2018-06-18",5.12
"1176","2018-06-19",4.96
"1177","2018-06-20",4.99
"1178","2018-06-21",4.86
"1179","2018-06-22",4.91
"1180","2018-06-25",4.68
"1181","2018-06-26",4.65
"1182","2018-06-27",4.54
"1183","2018-06-28",4.54
"1184","2018-06-29",4.51
"1185","2018-07-02",4.52
"1186","2018-07-03",4.61
"1187","2018-07-05",4.6
"1188","2018-07-06",4.4
"1189","2018-07-09",4.4
"1190","2018-07-10",4.39
"1191","2018-07-11",4.4
"1192","2018-07-12",4.53
"1193","2018-07-13",4.67
"1194","2018-07-16",4.59
"1195","2018-07-17",4.83
"1196","2018-07-18",4.61
"1197","2018-07-19",4.81
"1198","2018-07-20",4.84
"1199","2018-07-23",4.94
"1200","2018-07-24",4.94
"1201","2018-07-25",4.94
"1202","2018-07-26",6
"1203","2018-07-27",6.09
"1204","2018-07-30",6.28
"1205","2018-07-31",6.52
"1206","2018-08-01",6.4
"1207","2018-08-02",6.25
"1208","2018-08-03",6.23
"1209","2018-08-06",6.28
"1210","2018-08-07",6.25
"1211","2018-08-08",6.11
"1212","2018-08-09",6.28
"1213","2018-08-10",6.17
"1214","2018-08-13",6.02
"1215","2018-08-14",5.99
"1216","2018-08-15",5.87
"1217","2018-08-16",5.52
"1218","2018-08-17",5.6
"1219","2018-08-20",5.43
"1220","2018-08-21",5.65
"1221","2018-08-22",5.59
"1222","2018-08-23",5.515
"1223","2018-08-24",5.72
"1224","2018-08-27",5.74
"1225","2018-08-28",6.04
"1226","2018-08-29",6.2
"1227","2018-08-30",6.38
"1228","2018-08-31",6.39
"1229","2018-09-04",6.46
"1230","2018-09-05",6.85
"1231","2018-09-06",6.61
"1232","2018-09-07",6.3
"1233","2018-09-10",6.48
"1234","2018-09-11",6.25
"1235","2018-09-12",6.26
"1236","2018-09-13",6.34
"1237","2018-09-14",6.26
"1238","2018-09-17",6.46
"1239","2018-09-18",6.47
"1240","2018-09-19",6.49
"1241","2018-09-20",6.57
"1242","2018-09-21",6.15
"1243","2018-09-24",6.29
"1244","2018-09-25",6.42
"1245","2018-09-26",6.2
"1246","2018-09-27",6.2
"1247","2018-09-28",6.21
"1248","2018-10-01",5.85
"1249","2018-10-02",5.9
"1250","2018-10-03",6.12
"1251","2018-10-04",6
"1252","2018-10-05",5.91
"1253","2018-10-08",5.77
"1254","2018-10-09",5.94
"1255","2018-10-10",5.7
"1256","2018-10-11",5.555
"1257","2018-10-12",5.23
"1258","2018-10-15",5.36
"1259","2018-10-16",5.29
"1260","2018-10-17",5.37
"1261","2018-10-18",5.58
"1262","2018-10-19",5.53
"1263","2018-10-22",5.5
"1264","2018-10-23",5.48
"1265","2018-10-24",5.49
"1266","2018-10-25",5.61
"1267","2018-10-26",5.33
"1268","2018-10-29",5.03
"1269","2018-10-30",5.36
"1270","2018-10-31",5.37
"1271","2018-11-01",5.53
"1272","2018-11-02",5.62
"1273","2018-11-05",5.6
"1274","2018-11-06",5.49
"1275","2018-11-07",5.76
"1276","2018-11-08",5.74
"1277","2018-11-09",5.26
"1278","2018-11-12",5.16
"1279","2018-11-13",5.11
"1280","2018-11-14",5.01
"1281","2018-11-15",5.03
"1282","2018-11-16",5.15
"1283","2018-11-19",5.01
"1284","2018-11-20",5.01
"1285","2018-11-21",5.1
"1286","2018-11-23",5.16
"1287","2018-11-26",5.41
"1288","2018-11-27",5.39
"1289","2018-11-28",5.4
"1290","2018-11-29",5.41
"1291","2018-11-30",5.27
"1292","2018-12-03",5.26
"1293","2018-12-04",4.94
"1294","2018-12-06",4.93
"1295","2018-12-07",4.74
"1296","2018-12-10",4.45
"1297","2018-12-11",4.77
"1298","2018-12-12",4.75
"1299","2018-12-13",4.83
"1300","2018-12-14",4.53
"1301","2018-12-17",4.45
"1302","2018-12-18",4.01
"1303","2018-12-19",4.21
"1304","2018-12-20",2.29
"1305","2018-12-21",2.41
"1306","2018-12-24",2.39
"1307","2018-12-26",2.17
"1308","2018-12-27",2.34
"1309","2018-12-28",2.23
"1310","2018-12-31",2.39
"1311","2019-01-02",2.62
"1312","2019-01-03",2.81
"1313","2019-01-04",2.95
"1314","2019-01-07",3.14
"1315","2019-01-08",3.41
"1316","2019-01-09",3.42
"1317","2019-01-10",3.39
"1318","2019-01-11",3.35
"1319","2019-01-14",3.31
"1320","2019-01-15",3.24
"1321","2019-01-16",3.4
"1322","2019-01-17",3.36
"1323","2019-01-18",3.36
"1324","2019-01-22",3.4
"1325","2019-01-23",3.22
"1326","2019-01-24",3.23
"1327","2019-01-25",3.22
"1328","2019-01-28",3.13
"1329","2019-01-29",3.07
"1330","2019-01-30",3.15
"1331","2019-01-31",2.95
"1332","2019-02-01",2.82
"1333","2019-02-04",2.94
"1334","2019-02-05",2.89
"1335","2019-02-06",2.78
"1336","2019-02-07",2.61
"1337","2019-02-08",2.77
"1338","2019-02-11",2.88
"1339","2019-02-12",3.48
"1340","2019-02-13",3.6
"1341","2019-02-14",3.82
"1342","2019-02-15",4.22
"1343","2019-02-19",4.005
"1344","2019-02-20",4
"1345","2019-02-21",3.98
"1346","2019-02-22",4.35
"1347","2019-02-25",4.25
"1348","2019-02-26",4.28
"1349","2019-02-27",4.2
"1350","2019-02-28",4.09
"1351","2019-03-01",4.17
"1352","2019-03-04",4.26
"1353","2019-03-05",4.15
"1354","2019-03-06",4.17
"1355","2019-03-07",3.95
"1356","2019-03-08",4.01
"1357","2019-03-11",3.89
"1358","2019-03-12",3.93
"1359","2019-03-13",3.89
"1360","2019-03-14",3.93
"1361","2019-03-15",3.99
"1362","2019-03-18",4.24
"1363","2019-03-19",3.97
"1364","2019-03-20",3.9
"1365","2019-03-21",3.5
"1366","2019-03-22",3.31
"1367","2019-03-25",3.3
"1368","2019-03-26",3.35
"1369","2019-03-27",3.54
"1370","2019-03-28",3.29
"1371","2019-03-29",3.79
"1372","2019-04-01",4.07
"1373","2019-04-02",5.06
"1374","2019-04-03",5.12
"1375","2019-04-04",5.19
"1376","2019-04-05",5.08
"1377","2019-04-08",5.14
"1378","2019-04-09",5.11
"1379","2019-04-10",5.24
"1380","2019-04-11",4.97
"1381","2019-04-12",4.93
"1382","2019-04-15",4.95
"1383","2019-04-16",4.85
"1384","2019-04-17",4.68
"1385","2019-04-18",4.62
"1386","2019-04-22",4.58
"1387","2019-04-23",4.73
"1388","2019-04-24",4.78
"1389","2019-04-25",4.66
"1390","2019-04-26",4.7
"1391","2019-04-29",4.67
"1392","2019-04-30",4.63
"1393","2019-05-01",4.48
"1394","2019-05-02",4.46
"1395","2019-05-03",4.87
"1396","2019-05-06",4.79
"1397","2019-05-07",4.8
"1398","2019-05-08",5.02
"1399","2019-05-09",5.17
"1400","2019-05-10",4.95
"1401","2019-05-13",4.75
"1402","2019-05-14",4.4
"1403","2019-05-15",4.45
"1404","2019-05-16",4.22
"1405","2019-05-17",4.03
"1406","2019-05-20",4.18
"1407","2019-05-21",4.34
"1408","2019-05-22",4.7
"1409","2019-05-23",4.7
"1410","2019-05-24",4.6
"1411","2019-05-28",4.46
"1412","2019-05-29",4.39
"1413","2019-05-30",4.38
"1414","2019-05-31",4.15
"1415","2019-06-03",4.2
"1416","2019-06-04",4.39
"1417","2019-06-05",4.31
"1418","2019-06-06",3.77
"1419","2019-06-07",3.78
"1420","2019-06-10",3.77
"1421","2019-06-11",3.62
"1422","2019-06-12",3.52
"1423","2019-06-13",3.84
"1424","2019-06-14",3.77
"1425","2019-06-17",3.82
"1426","2019-06-18",3.75
"1427","2019-06-19",3.63
"1428","2019-06-20",3.65
"1429","2019-06-21",3.68
"1430","2019-06-24",3.69
"1431","2019-06-25",3.63
"1432","2019-06-26",3.59
"1433","2019-06-27",3.74
"1434","2019-06-28",3.87
"1435","2019-07-01",3.69
"1436","2019-07-02",3.86
"1437","2019-07-03",3.72
"1438","2019-07-05",3.59
"1439","2019-07-08",3.77
"1440","2019-07-09",4.03
"1441","2019-07-10",4.02
"1442","2019-07-11",3.9
"1443","2019-07-12",4.07
"1444","2019-07-15",4.04
"1445","2019-07-16",4.05
"1446","2019-07-17",4.02
"1447","2019-07-18",3.89
"1448","2019-07-19",3.89
"1449","2019-07-22",3.73
"1450","2019-07-23",3.63
"1451","2019-07-24",3.71
"1452","2019-07-25",3.64
"1453","2019-07-26",3.64
"1454","2019-07-29",3.55
"1455","2019-07-30",3.61
"1456","2019-07-31",3.62
"1457","2019-08-01",3.55
"1458","2019-08-02",3.48
"1459","2019-08-05",3.26
"1460","2019-08-06",3.19
"1461","2019-08-07",3.35
"1462","2019-08-08",3.47
"1463","2019-08-09",3.48
"1464","2019-08-12",3.71
"1465","2019-08-13",3.86
"1466","2019-08-14",3.92
"1467","2019-08-15",3.9
"1468","2019-08-16",3.95
"1469","2019-08-19",4.1
"1470","2019-08-20",4.06
"1471","2019-08-21",4.06
"1472","2019-08-22",4.08
"1473","2019-08-23",4.04
"1474","2019-08-26",4.35
"1475","2019-08-27",4.18
"1476","2019-08-28",4.32
"1477","2019-08-29",4.42
"1478","2019-08-30",4.48
"1479","2019-09-03",4.3
"1480","2019-09-04",4.23
"1481","2019-09-05",4.38
"1482","2019-09-06",4.7
"1483","2019-09-09",5.04
"1484","2019-09-10",5.22
"1485","2019-09-11",5.39
"1486","2019-09-12",5.22
"1487","2019-09-13",5.1
"1488","2019-09-16",5.13
"1489","2019-09-17",5.24
"1490","2019-09-18",5.29
"1491","2019-09-19",5.25
"1492","2019-09-20",5.32
"1493","2019-09-23",5.18
"1494","2019-09-24",5.08
"1495","2019-09-25",4.81
"1496","2019-09-26",4.61
"1497","2019-09-27",4.64
"1498","2019-09-30",4.45
"1499","2019-10-01",4.45
"1500","2019-10-02",4.42
"1501","2019-10-03",4.165
"1502","2019-10-04",4.14
"1503","2019-10-07",4.09
"1504","2019-10-08",3.96
"1505","2019-10-09",3.89
"1506","2019-10-10",3.9
"1507","2019-10-11",3.955
"1508","2019-10-14",3.91
"1509","2019-10-15",4.17
"1510","2019-10-16",4.34
"1511","2019-10-17",4.42
"1512","2019-10-18",4.48
"1513","2019-10-21",4.77
"1514","2019-10-22",4.78
"1515","2019-10-23",4.71
"1516","2019-10-24",4.68
"1517","2019-10-25",4.77
"1518","2019-10-28",4.76
"1519","2019-10-29",4.94
"1520","2019-10-30",4.91
"1521","2019-10-31",4.89
"1522","2019-11-01",4.97
"1523","2019-11-04",5.15
"1524","2019-11-05",5.14
"1525","2019-11-06",4.98
"1526","2019-11-07",4.52
"1527","2019-11-08",4.31
"1528","2019-11-11",4.39
"1529","2019-11-12",4.19
"1530","2019-11-13",4.33
"1531","2019-11-14",4.05
"1532","2019-11-15",4.14
"1533","2019-11-18",4.07
"1534","2019-11-19",4.3
"1535","2019-11-20",4.32
"1536","2019-11-21",4.46
"1537","2019-11-22",4.48
"1538","2019-11-25",4.43
"1539","2019-11-26",4.57
"1540","2019-11-27",4.71
"1541","2019-11-29",4.75
"1542","2019-12-02",4.69
"1543","2019-12-03",4.36
"1544","2019-12-04",4.23
"1545","2019-12-05",4.13
"1546","2019-12-06",4.32
"1547","2019-12-09",4.15
"1548","2019-12-10",4.09
"1549","2019-12-11",4.17
"1550","2019-12-12",4.14
"1551","2019-12-13",4.08
"1552","2019-12-16",3.98
"1553","2019-12-17",4.06
"1554","2019-12-18",4.15
"1555","2019-12-19",4.17
"1556","2019-12-20",4.23
"1557","2019-12-23",4.22
"1558","2019-12-24",4.09
"1559","2019-12-26",4.05
"1560","2019-12-27",3.95
"1561","2019-12-30",3.92
"1562","2019-12-31",4
"1563","2020-01-02",3.935
"1564","2020-01-03",3.76
"1565","2020-01-06",3.67
"1566","2020-01-07",3.76
"1567","2020-01-08",3.72
"1568","2020-01-09",4.4
"1569","2020-01-10",4.51
"1570","2020-01-13",4.35
"1571","2020-01-14",4.44
"1572","2020-01-15",4.4
"1573","2020-01-16",4.59
"1574","2020-01-17",4.46
"1575","2020-01-21",4.44
"1576","2020-01-22",4.57
"1577","2020-01-23",4.54
"1578","2020-01-24",4.26
"1579","2020-01-27",4.16
"1580","2020-01-28",4.1
"1581","2020-01-29",4.14
"1582","2020-01-30",4.08
"1583","2020-01-31",3.96
"1584","2020-02-03",4.01
"1585","2020-02-04",3.955
"1586","2020-02-05",4.09
"1587","2020-02-06",4
"1588","2020-02-07",3.315
"1589","2020-02-10",3.46
"1590","2020-02-11",3.585
"1591","2020-02-12",3.58
"1592","2020-02-13",3.51
"1593","2020-02-14",3.51
"1594","2020-02-18",3.71
"1595","2020-02-19",3.87
"1596","2020-02-20",3.93
"1597","2020-02-21",3.67
"1598","2020-02-24",3.5
"1599","2020-02-25",3.33
"1600","2020-02-26",3.19
"1601","2020-02-27",2.92
"1602","2020-02-28",2.915
"1603","2020-03-02",2.97
"1604","2020-03-03",3
"1605","2020-03-04",3.39
"1606","2020-03-05",3.2
"1607","2020-03-06",2.99
"1608","2020-03-09",2.67
"1609","2020-03-10",2.59
"1610","2020-03-11",2.31
"1611","2020-03-12",2.19
"1612","2020-03-13",2.16
"1613","2020-03-16",1.8
"1614","2020-03-17",2
"1615","2020-03-18",1.5
"1616","2020-03-19",2.11
"1617","2020-03-20",2.25
"1618","2020-03-23",3.06
"1619","2020-03-24",2.88
"1620","2020-03-25",2.98
"1621","2020-03-26",3.11
"1622","2020-03-27",3.07
"1623","2020-03-30",2.87
"1624","2020-03-31",2.88
"1625","2020-04-01",2.46
"1626","2020-04-02",2.59
"1627","2020-04-03",3.09
"1628","2020-04-06",3.18
"1629","2020-04-07",2.94
"1630","2020-04-08",2.77
"1631","2020-04-09",2.73
"1632","2020-04-13",2.73
"1633","2020-04-14",2.84
"1634","2020-04-15",2.75
"1635","2020-04-16",2.7
"1636","2020-04-17",2.69
"1637","2020-04-20",2.8
"1638","2020-04-21",2.67
"1639","2020-04-22",2.67
"1640","2020-04-23",2.83
"1641","2020-04-24",3.06
"1642","2020-04-27",3.18
"1643","2020-04-28",2.93
"1644","2020-04-29",3.09
"1645","2020-04-30",2.95
"1646","2020-05-01",3.01
"1647","2020-05-04",3.14
"1648","2020-05-05",3.17
"1649","2020-05-06",3.2
"1650","2020-05-07",2.62
"1651","2020-05-08",2.415
"1652","2020-05-11",2.67
"1653","2020-05-12",2.55
"1654","2020-05-13",2.49
"1655","2020-05-14",2.49
"1656","2020-05-15",2.62
"1657","2020-05-18",2.6
"1658","2020-05-19",2.62
"1659","2020-05-20",2.76
"1660","2020-05-21",2.91
"1661","2020-05-22",2.84
"1662","2020-05-26",2.94
"1663","2020-05-27",3.03
"1664","2020-05-28",2.86
"1665","2020-05-29",3.29
"1666","2020-06-01",3.06
"1667","2020-06-02",2.9
"1668","2020-06-03",2.86
"1669","2020-06-04",3.1
"1670","2020-06-05",2.975
"1671","2020-06-08",3.06
"1672","2020-06-09",3.02
"1673","2020-06-10",2.9
"1674","2020-06-11",2.8
"1675","2020-06-12",2.92
"1676","2020-06-15",3.09
"1677","2020-06-16",3.09
"1678","2020-06-17",2.96
"1679","2020-06-18",2.94
"1680","2020-06-19",2.87
"1681","2020-06-22",2.95
"1682","2020-06-23",2.96
"1683","2020-06-24",2.85
"1684","2020-06-25",2.97
"1685","2020-06-26",2.97
"1686","2020-06-29",2.95
"1687","2020-06-30",2.93
"1688","2020-07-01",2.85
"1689","2020-07-02",2.89
"1690","2020-07-06",2.82
"1691","2020-07-07",2.94
"1692","2020-07-08",2.89
"1693","2020-07-09",2.87
"1694","2020-07-10",2.83
"1695","2020-07-13",2.76
"1696","2020-07-14",2.82
"1697","2020-07-15",2.9
"1698","2020-07-16",3.09
"1699","2020-07-17",3.18
"1700","2020-07-20",3.29
"1701","2020-07-21",3.19
"1702","2020-07-22",3.02
"1703","2020-07-23",2.96
"1704","2020-07-24",2.9
"1705","2020-07-27",2.88
"1706","2020-07-28",2.79
"1707","2020-07-29",2.84
"1708","2020-07-30",3.74
"1709","2020-07-31",3.57
"1710","2020-08-03",3.38
"1711","2020-08-04",3.37
"1712","2020-08-05",3.56
"1713","2020-08-06",2.855
"1714","2020-08-07",2.9
"1715","2020-08-10",3.04
"1716","2020-08-11",2.87
"1717","2020-08-12",2.91
"1718","2020-08-13",3.03
"1719","2020-08-14",3.12
"1720","2020-08-17",3.12
"1721","2020-08-18",3.13
"1722","2020-08-19",2.83
"1723","2020-08-20",2.66
"1724","2020-08-21",2.52
"1725","2020-08-24",2.87
"1726","2020-08-25",2.83
"1727","2020-08-26",2.79
"1728","2020-08-27",2.75
"1729","2020-08-28",2.745
"1730","2020-08-31",2.55
"1731","2020-09-01",2.4
"1732","2020-09-02",2.28
"1733","2020-09-03",2.23
"1734","2020-09-04",2.22
"1735","2020-09-08",2.285
"1736","2020-09-09",2.21
"1737","2020-09-10",2.28
"1738","2020-09-11",2.24
"1739","2020-09-14",2.37
"1740","2020-09-15",2.34
"1741","2020-09-16",2.4
"1742","2020-09-17",2.41
"1743","2020-09-18",2.38
"1744","2020-09-21",2.26
"1745","2020-09-22",2.23
"1746","2020-09-23",2.12
"1747","2020-09-24",2.04
"1748","2020-09-25",2.18
"1749","2020-09-28",2.17
"1750","2020-09-29",2.2
"1751","2020-09-30",2.39
"1752","2020-10-01",2.23
"1753","2020-10-02",2.485
"1754","2020-10-05",2.49
"1755","2020-10-06",2.42
"1756","2020-10-07",2.56
"1757","2020-10-08",2.5
"1758","2020-10-09",2.49
"1759","2020-10-12",2.42
"1760","2020-10-13",2.41
"1761","2020-10-14",2.29
"1762","2020-10-15",2.34
"1763","2020-10-16",2.27
"1764","2020-10-19",2.24
"1765","2020-10-20",2.2
"1766","2020-10-21",2.165
"1767","2020-10-22",2.29
"1768","2020-10-23",2.25
"1769","2020-10-26",2.2
"1770","2020-10-27",2.13
"1771","2020-10-28",2.06
"1772","2020-10-29",2.03
"1773","2020-10-30",1.99
"1774","2020-11-02",2.08
"1775","2020-11-03",2.08
"1776","2020-11-04",2.14
"1777","2020-11-05",2.11
"1778","2020-11-06",1.91
"1779","2020-11-09",1.81
"1780","2020-11-10",1.82
"1781","2020-11-11",1.83
"1782","2020-11-12",1.9
"1783","2020-11-13",1.92
"1784","2020-11-16",1.9
"1785","2020-11-17",1.88
"1786","2020-11-18",1.82
"1787","2020-11-19",1.8
"1788","2020-11-20",1.85
"1789","2020-11-23",1.82
"1790","2020-11-24",1.85
"1791","2020-11-25",1.83
"1792","2020-11-27",1.9
