"","date","RCON"
"454","2011-05-17",8.1
"455","2011-05-18",8.05
"456","2011-05-19",8.2
"457","2011-05-20",8.05
"458","2011-05-23",8.05
"459","2011-05-24",8.05
"460","2011-05-25",8
"461","2011-05-26",7.85
"462","2011-05-27",8
"463","2011-05-31",7.25
"464","2011-06-01",7.25
"465","2011-06-02",7.85
"466","2011-06-03",7.3
"467","2011-06-06",7.3
"468","2011-06-07",6.75
"469","2011-06-08",5.95
"470","2011-06-09",5.35
"471","2011-06-10",13.35
"472","2011-06-13",17
"473","2011-06-14",15
"474","2011-06-15",12
"475","2011-06-16",11.9
"476","2011-06-17",10.5
"477","2011-06-20",12.5
"478","2011-06-21",12.5
"479","2011-06-22",13.75
"480","2011-06-23",14
"481","2011-06-24",12.75
"482","2011-06-27",12.55
"483","2011-06-28",12.2
"484","2011-06-29",11.65
"485","2011-06-30",11.95
"486","2011-07-01",11.25
"487","2011-07-05",9.5
"488","2011-07-06",10
"489","2011-07-07",9.9
"490","2011-07-08",9.9
"491","2011-07-11",9.65
"492","2011-07-12",9.55
"493","2011-07-13",9.9
"494","2011-07-14",9.8
"495","2011-07-15",10
"496","2011-07-18",9.25
"497","2011-07-19",11.35
"498","2011-07-20",10.9
"499","2011-07-21",11.45
"500","2011-07-22",11.8
"501","2011-07-25",10.35
"502","2011-07-26",10.4
"503","2011-07-27",9.75
"504","2011-07-28",9.9
"505","2011-07-29",8.15
"506","2011-08-01",7.9
"507","2011-08-02",8.55
"508","2011-08-03",8.5
"509","2011-08-04",7.5
"510","2011-08-05",10.25
"511","2011-08-08",7.75
"512","2011-08-09",8.7
"513","2011-08-10",7.9
"514","2011-08-11",8.9
"515","2011-08-12",8.75
"516","2011-08-15",8.75
"517","2011-08-16",8.95
"518","2011-08-17",8.95
"519","2011-08-18",7.75
"520","2011-08-19",7.95
"521","2011-08-22",7.75
"522","2011-08-23",8.4
"523","2011-08-24",7.3
"524","2011-08-25",7.75
"525","2011-08-26",8.15
"526","2011-08-29",8.1
"527","2011-08-30",8
"528","2011-08-31",7.4
"529","2011-09-01",6.75
"530","2011-09-02",7.45
"531","2011-09-06",7.25
"532","2011-09-07",6.65
"533","2011-09-08",6.25
"534","2011-09-09",5.75
"535","2011-09-12",5.65
"536","2011-09-13",5.65
"537","2011-09-14",5.95
"538","2011-09-15",5.9
"539","2011-09-16",6
"540","2011-09-19",5.8
"541","2011-09-20",5.7
"542","2011-09-21",5.4
"543","2011-09-22",5.65
"544","2011-09-23",5.15
"545","2011-09-26",5.3
"546","2011-09-27",5
"547","2011-09-28",5.2
"548","2011-09-29",3.85
"549","2011-09-30",4.25
"550","2011-10-03",4
"551","2011-10-04",3.95
"552","2011-10-05",3.75
"553","2011-10-06",4
"554","2011-10-07",3.8
"555","2011-10-10",3.55
"556","2011-10-11",3.8
"557","2011-10-12",3.5
"558","2011-10-13",3.45
"559","2011-10-14",3.8
"560","2011-10-17",4.5
"561","2011-10-18",4.9
"562","2011-10-19",5
"563","2011-10-20",5.1
"564","2011-10-21",4.6
"565","2011-10-24",4.5
"566","2011-10-25",4.2
"567","2011-10-26",4.2
"568","2011-10-27",4.4
"569","2011-10-28",4
"570","2011-10-31",4.15
"571","2011-11-01",4.35
"572","2011-11-02",4
"573","2011-11-03",3.95
"574","2011-11-04",4.1
"575","2011-11-07",4
"576","2011-11-08",3.7
"577","2011-11-09",3.65
"578","2011-11-10",3.6
"579","2011-11-11",3.6
"580","2011-11-14",3.7
"581","2011-11-15",3.7
"582","2011-11-16",3.45
"583","2011-11-17",4
"584","2011-11-18",3.6
"585","2011-11-21",3.55
"586","2011-11-22",3
"587","2011-11-23",3.1
"588","2011-11-25",2.5
"589","2011-11-28",2.85
"590","2011-11-29",2.35
"591","2011-11-30",2.05
"592","2011-12-01",2.2
"593","2011-12-02",1.8
"594","2011-12-05",2.4
"595","2011-12-06",2.25
"596","2011-12-07",2.4
"597","2011-12-08",2.4
"598","2011-12-09",2.5
"599","2011-12-12",3.3
"600","2011-12-13",3.25
"601","2011-12-14",2.45
"602","2011-12-15",2.05
"603","2011-12-16",2.1
"604","2011-12-19",2
"605","2011-12-20",1.8
"606","2011-12-21",2
"607","2011-12-22",1.95
"608","2011-12-23",1.7
"609","2011-12-27",1.75
"610","2011-12-28",1.5
"611","2011-12-29",2
"612","2011-12-30",1.5
"613","2012-01-03",1.7
"614","2012-01-04",2.1
"615","2012-01-05",1.95
"616","2012-01-06",2.25
"617","2012-01-09",2.2
"618","2012-01-10",2
"619","2012-01-11",2
"620","2012-01-12",2.4
"621","2012-01-13",2.35
"622","2012-01-17",2.4
"623","2012-01-18",2.4
"624","2012-01-19",2
"625","2012-01-20",2.1
"626","2012-01-23",2.15
"627","2012-01-24",2.15
"628","2012-01-25",2.2
"629","2012-01-26",2.05
"630","2012-01-27",2.1
"631","2012-01-30",2.25
"632","2012-01-31",2.25
"633","2012-02-01",2.35
"634","2012-02-02",2.05
"635","2012-02-03",2
"636","2012-02-06",2.15
"637","2012-02-07",3.5
"638","2012-02-08",4.25
"639","2012-02-09",4.5
"640","2012-02-10",4.1
"641","2012-02-13",3.5
"642","2012-02-14",3.4
"643","2012-02-15",3.25
"644","2012-02-16",3.7
"645","2012-02-17",3.7
"646","2012-02-21",3.8
"647","2012-02-22",4.05
"648","2012-02-23",4.25
"649","2012-02-24",4.3
"650","2012-02-27",3.8
"651","2012-02-28",3.85
"652","2012-02-29",3.85
"653","2012-03-01",4.35
"654","2012-03-02",3.8
"655","2012-03-05",3.8
"656","2012-03-06",3.8
"657","2012-03-07",3.65
"658","2012-03-08",3.85
"659","2012-03-09",3.75
"660","2012-03-12",3.5
"661","2012-03-13",3.5
"662","2012-03-14",3.75
"663","2012-03-15",3.75
"664","2012-03-16",4.2
"665","2012-03-19",11.25
"666","2012-03-20",19.6
"667","2012-03-21",17.5
"668","2012-03-22",14.55
"669","2012-03-23",14.8
"670","2012-03-26",11.2
"671","2012-03-27",10.6
"672","2012-03-28",10.75
"673","2012-03-29",11.4
"674","2012-03-30",10.9
"675","2012-04-02",10.5
"676","2012-04-03",10.45
"677","2012-04-04",15.65
"678","2012-04-05",11.5
"679","2012-04-09",10.95
"680","2012-04-10",12.2
"681","2012-04-11",11.65
"682","2012-04-12",11.5
"683","2012-04-13",11.05
"684","2012-04-16",10.65
"685","2012-04-17",11.3
"686","2012-04-18",11.1
"687","2012-04-19",11.15
"688","2012-04-20",11
"689","2012-04-23",10.2
"690","2012-04-24",10.1
"691","2012-04-25",10.75
"692","2012-04-26",13.05
"693","2012-04-27",11.6
"694","2012-04-30",12.6
"695","2012-05-01",13.2
"696","2012-05-02",12.3
"697","2012-05-03",11.5
"698","2012-05-04",11.2
"699","2012-05-07",11.1
"700","2012-05-08",11.25
"701","2012-05-09",10.75
"702","2012-05-10",10.65
"703","2012-05-11",10.55
"704","2012-05-14",10.4
"705","2012-05-15",10.7
"706","2012-05-16",10.25
"707","2012-05-17",9.6
"708","2012-05-18",8.15
"709","2012-05-21",8.25
"710","2012-05-22",8.25
"711","2012-05-23",11.5
"712","2012-05-24",10.2
"713","2012-05-25",11.75
"714","2012-05-29",10.55
"715","2012-05-30",11
"716","2012-05-31",10.7
"717","2012-06-01",10
"718","2012-06-04",9.75
"719","2012-06-05",10.6
"720","2012-06-06",10.5
"721","2012-06-07",10.5
"722","2012-06-08",10.75
"723","2012-06-11",10.2
"724","2012-06-12",10.25
"725","2012-06-13",9.75
"726","2012-06-14",9.95
"727","2012-06-15",9.95
"728","2012-06-18",10
"729","2012-06-19",10.4
"730","2012-06-20",10.65
"731","2012-06-21",10.1
"732","2012-06-22",10.2
"733","2012-06-25",9.65
"734","2012-06-26",9.65
"735","2012-06-27",9.6
"736","2012-06-28",9.05
"737","2012-06-29",9.2
"738","2012-07-02",9.05
"739","2012-07-03",9.1
"740","2012-07-05",9.35
"741","2012-07-06",9.4
"742","2012-07-09",9.2
"743","2012-07-10",9.1
"744","2012-07-11",9.15
"745","2012-07-12",9.15
"746","2012-07-13",9.15
"747","2012-07-16",9.2
"748","2012-07-17",9.4
"749","2012-07-18",8.95
"750","2012-07-19",8.95
"751","2012-07-20",8.8
"752","2012-07-23",7.55
"753","2012-07-24",7.15
"754","2012-07-25",7.4
"755","2012-07-26",7.5
"756","2012-07-27",7.2
"757","2012-07-30",7.25
"758","2012-07-31",7.85
"759","2012-08-01",7.35
"760","2012-08-02",7.35
"761","2012-08-03",7.5
"762","2012-08-06",9.05
"763","2012-08-07",9.75
"764","2012-08-08",9.5
"765","2012-08-09",9.35
"766","2012-08-10",9.6
"767","2012-08-13",9.6
"768","2012-08-14",9.75
"769","2012-08-15",9.85
"770","2012-08-16",9.8
"771","2012-08-17",9.25
"772","2012-08-20",8.45
"773","2012-08-21",8.55
"774","2012-08-22",9.1
"775","2012-08-23",9.45
"776","2012-08-24",8.95
"777","2012-08-27",8.7
"778","2012-08-28",9.5
"779","2012-08-29",8.85
"780","2012-08-30",8.75
"781","2012-08-31",9.05
"782","2012-09-04",8.5
"783","2012-09-05",8.25
"784","2012-09-06",8.25
"785","2012-09-07",8.4
"786","2012-09-10",8.1
"787","2012-09-11",8.4
"788","2012-09-12",7.9
"789","2012-09-13",8.1
"790","2012-09-14",8.3
"791","2012-09-17",8.85
"792","2012-09-18",8.7
"793","2012-09-19",8.35
"794","2012-09-20",8
"795","2012-09-21",7.95
"796","2012-09-24",7.9
"797","2012-09-25",8.4
"798","2012-09-26",7.9
"799","2012-09-27",8.05
"800","2012-09-28",8.05
"801","2012-10-01",8.05
"802","2012-10-02",8.1
"803","2012-10-03",8.05
"804","2012-10-04",8.05
"805","2012-10-05",7.9
"806","2012-10-08",7.9
"807","2012-10-09",7.85
"808","2012-10-10",7.5
"809","2012-10-11",7.45
"810","2012-10-12",7.25
"811","2012-10-15",7.3
"812","2012-10-16",7
"813","2012-10-17",6.35
"814","2012-10-18",5.15
"815","2012-10-19",5.5
"816","2012-10-22",5.45
"817","2012-10-23",5.5
"818","2012-10-24",5.75
"819","2012-10-25",5.35
"820","2012-10-26",6.5
"821","2012-10-31",8
"822","2012-11-01",7.2
"823","2012-11-02",7.55
"824","2012-11-05",8.45
"825","2012-11-06",7.95
"826","2012-11-07",6.95
"827","2012-11-08",7.1
"828","2012-11-09",6.6
"829","2012-11-12",6.45
"830","2012-11-13",6.15
"831","2012-11-14",5.8
"832","2012-11-15",13.8
"833","2012-11-16",9.75
"834","2012-11-19",9.2
"835","2012-11-20",10.4
"836","2012-11-21",9.7
"837","2012-11-23",9.1
"838","2012-11-26",8.8
"839","2012-11-27",8.85
"840","2012-11-28",8.7
"841","2012-11-29",8.15
"842","2012-11-30",7.95
"843","2012-12-03",8.75
"844","2012-12-04",8.5
"845","2012-12-05",8.2
"846","2012-12-06",8.25
"847","2012-12-07",8.1
"848","2012-12-10",7.9
"849","2012-12-11",7.6
"850","2012-12-12",7.5
"851","2012-12-13",7.4
"852","2012-12-14",7.05
"853","2012-12-17",7.05
"854","2012-12-18",7.1
"855","2012-12-19",7.55
"856","2012-12-20",7.9
"857","2012-12-21",7.75
"858","2012-12-24",7.75
"859","2012-12-26",7.4
"860","2012-12-27",7.2
"861","2012-12-28",7.05
"862","2012-12-31",7
"863","2013-01-02",7.15
"864","2013-01-03",7.2
"865","2013-01-04",7.5
"866","2013-01-07",7.9
"867","2013-01-08",7.75
"868","2013-01-09",8.5
"869","2013-01-10",8.3
"870","2013-01-11",8
"871","2013-01-14",8.2
"872","2013-01-15",8.3
"873","2013-01-16",8.15
"874","2013-01-17",8.7
"875","2013-01-18",8.85
"876","2013-01-22",8.6
"877","2013-01-23",8.3
"878","2013-01-24",8.45
"879","2013-01-25",8.6
"880","2013-01-28",8.25
"881","2013-01-29",8.25
"882","2013-01-30",8.2
"883","2013-01-31",8
"884","2013-02-01",8.2
"885","2013-02-04",8.35
"886","2013-02-05",8.85
"887","2013-02-06",9.15
"888","2013-02-07",9.25
"889","2013-02-08",9.5
"890","2013-02-11",9.55
"891","2013-02-12",9.75
"892","2013-02-13",11.5
"893","2013-02-14",10.75
"894","2013-02-15",11.3
"895","2013-02-19",11.2
"896","2013-02-20",10.8
"897","2013-02-21",10.5
"898","2013-02-22",10.85
"899","2013-02-25",10.05
"900","2013-02-26",9.2
"901","2013-02-27",9.15
"902","2013-02-28",9.1
"903","2013-03-01",9.1
"904","2013-03-04",9.3
"905","2013-03-05",9
"906","2013-03-06",8.8
"907","2013-03-07",9.35
"908","2013-03-08",9.15
"909","2013-03-11",9.8
"910","2013-03-12",9.5
"911","2013-03-13",9.65
"912","2013-03-14",9.25
"913","2013-03-15",9.35
"914","2013-03-18",9.4
"915","2013-03-19",8.95
"916","2013-03-20",9.55
"917","2013-03-21",9.15
"918","2013-03-22",9.05
"919","2013-03-25",9.25
"920","2013-03-26",9.4
"921","2013-03-27",9.05
"922","2013-03-28",9.05
"923","2013-04-01",9.15
"924","2013-04-02",9.25
"925","2013-04-03",9.05
"926","2013-04-04",9.05
"927","2013-04-05",9
"928","2013-04-08",9.05
"929","2013-04-09",9
"930","2013-04-10",8.85
"931","2013-04-11",9.05
"932","2013-04-12",9.25
"933","2013-04-15",8.95
"934","2013-04-16",9.6
"935","2013-04-17",9.15
"936","2013-04-18",9.2
"937","2013-04-19",9.95
"938","2013-04-22",9.6
"939","2013-04-23",10.15
"940","2013-04-24",10.15
"941","2013-04-25",10.3
"942","2013-04-26",10.05
"943","2013-04-29",10.2
"944","2013-04-30",10.4
"945","2013-05-01",10.7
"946","2013-05-02",11.4
"947","2013-05-03",11.2
"948","2013-05-06",10.4
"949","2013-05-07",10.4
"950","2013-05-08",10.45
"951","2013-05-09",10.45
"952","2013-05-10",10.65
"953","2013-05-13",9.15
"954","2013-05-14",9.25
"955","2013-05-15",9
"956","2013-05-16",8.9
"957","2013-05-17",8.5
"958","2013-05-20",8.55
"959","2013-05-21",8.3
"960","2013-05-22",11
"961","2013-05-23",10
"962","2013-05-24",9.5
"963","2013-05-28",9.95
"964","2013-05-29",10.25
"965","2013-05-30",10.1
"966","2013-05-31",9.8
"967","2013-06-03",9.5
"968","2013-06-04",9.45
"969","2013-06-05",9.1
"970","2013-06-06",9.35
"971","2013-06-07",9.35
"972","2013-06-10",9.6
"973","2013-06-11",10.05
"974","2013-06-12",9.95
"975","2013-06-13",9.6
"976","2013-06-14",9.8
"977","2013-06-17",9.95
"978","2013-06-18",9.9
"979","2013-06-19",9.55
"980","2013-06-20",9.1
"981","2013-06-21",8.6
"982","2013-06-24",8.75
"983","2013-06-25",8.95
"984","2013-06-26",9
"985","2013-06-27",9.05
"986","2013-06-28",9.4
"987","2013-07-01",9.2
"988","2013-07-02",9.65
"989","2013-07-03",9.5
"990","2013-07-05",9.1
"991","2013-07-08",9.75
"992","2013-07-09",9.2
"993","2013-07-10",9.35
"994","2013-07-11",9.2
"995","2013-07-12",9.2
"996","2013-07-15",9.15
"997","2013-07-16",9.2
