"","date","WSTL"
"1005","2010-12-28",12.92
"1006","2010-12-29",12.8
"1007","2010-12-30",12.92
"1008","2010-12-31",13.08
"1009","2011-01-03",13.4
"1010","2011-01-04",13.6
"1011","2011-01-05",14.84
"1012","2011-01-06",14.88
"1013","2011-01-07",14.44
"1014","2011-01-10",14.2
"1015","2011-01-11",14.12
"1016","2011-01-12",14.24
"1017","2011-01-13",14.24
"1018","2011-01-14",14.16
"1019","2011-01-18",14.48
"1020","2011-01-19",14.4
"1021","2011-01-20",11.8
"1022","2011-01-21",12.2
"1023","2011-01-24",12.6
"1024","2011-01-25",12.92
"1025","2011-01-26",13.12
"1026","2011-01-27",13
"1027","2011-01-28",12.64
"1028","2011-01-31",12.36
"1029","2011-02-01",12.64
"1030","2011-02-02",12.72
"1031","2011-02-03",12.6
"1032","2011-02-04",12.68
"1033","2011-02-07",13.28
"1034","2011-02-08",13.68
"1035","2011-02-09",13.4
"1036","2011-02-10",13.44
"1037","2011-02-11",13.36
"1038","2011-02-14",13.44
"1039","2011-02-15",13.52
"1040","2011-02-16",13.4
"1041","2011-02-17",13.32
"1042","2011-02-18",13.68
"1043","2011-02-22",13.48
"1044","2011-02-23",13.04
"1045","2011-02-24",12.96
"1046","2011-02-25",13.28
"1047","2011-02-28",13.08
"1048","2011-03-01",13.32
"1049","2011-03-02",13.28
"1050","2011-03-03",13.12
"1051","2011-03-04",13.32
"1052","2011-03-07",13.76
"1053","2011-03-08",13.2
"1054","2011-03-09",13.16
"1055","2011-03-10",12.84
"1056","2011-03-11",13
"1057","2011-03-14",12.68
"1058","2011-03-15",12.24
"1059","2011-03-16",11.72
"1060","2011-03-17",11.68
"1061","2011-03-18",13.8
"1062","2011-03-21",14.04
"1063","2011-03-22",13.56
"1064","2011-03-23",13.84
"1065","2011-03-24",13.76
"1066","2011-03-25",13.88
"1067","2011-03-28",13.76
"1068","2011-03-29",13.8
"1069","2011-03-30",14
"1070","2011-03-31",14
"1071","2011-04-01",13.8
"1072","2011-04-04",13.84
"1073","2011-04-05",14.12
"1074","2011-04-06",15.44
"1075","2011-04-07",14.96
"1076","2011-04-08",14.64
"1077","2011-04-11",14.8
"1078","2011-04-12",14.4
"1079","2011-04-13",14.6
"1080","2011-04-14",14.4
"1081","2011-04-15",14.6
"1082","2011-04-18",14.12
"1083","2011-04-19",14.08
"1084","2011-04-20",13.96
"1085","2011-04-21",14.32
"1086","2011-04-25",14.44
"1087","2011-04-26",14.6
"1088","2011-04-27",14.64
"1089","2011-04-28",14.56
"1090","2011-04-29",14.4
"1091","2011-05-02",14.6
"1092","2011-05-03",14.44
"1093","2011-05-04",14.52
"1094","2011-05-05",14.28
"1095","2011-05-06",14.16
"1096","2011-05-09",14.6
"1097","2011-05-10",14.92
"1098","2011-05-11",15.16
"1099","2011-05-12",15
"1100","2011-05-13",14.48
"1101","2011-05-16",14
"1102","2011-05-17",14.16
"1103","2011-05-18",14.4
"1104","2011-05-19",14.2
"1105","2011-05-20",14.08
"1106","2011-05-23",13.68
"1107","2011-05-24",13.88
"1108","2011-05-25",13.76
"1109","2011-05-26",13.52
"1110","2011-05-27",13.68
"1111","2011-05-31",13.72
"1112","2011-06-01",14
"1113","2011-06-02",14.2
"1114","2011-06-03",14.36
"1115","2011-06-06",14.4
"1116","2011-06-07",14.44
"1117","2011-06-08",14.36
"1118","2011-06-09",14.4
"1119","2011-06-10",14.36
"1120","2011-06-13",14.36
"1121","2011-06-14",14.4
"1122","2011-06-15",14.36
"1123","2011-06-16",14.4
"1124","2011-06-17",14.28
"1125","2011-06-20",14.4
"1126","2011-06-21",14.4
"1127","2011-06-22",14.32
"1128","2011-06-23",14.36
"1129","2011-06-24",13.72
"1130","2011-06-27",14.32
"1131","2011-06-28",14.36
"1132","2011-06-29",14.28
"1133","2011-06-30",14.28
"1134","2011-07-01",14.4
"1135","2011-07-05",14.36
"1136","2011-07-06",14.32
"1137","2011-07-07",14.36
"1138","2011-07-08",14.28
"1139","2011-07-11",14.24
"1140","2011-07-12",13.96
"1141","2011-07-13",13.8
"1142","2011-07-14",13.52
"1143","2011-07-15",13.52
"1144","2011-07-18",13.36
"1145","2011-07-19",13.44
"1146","2011-07-20",13.6
"1147","2011-07-21",12.44
"1148","2011-07-22",12.16
"1149","2011-07-25",12.2
"1150","2011-07-26",12.08
"1151","2011-07-27",11.8
"1152","2011-07-28",11.32
"1153","2011-07-29",11.4
"1154","2011-08-01",11.76
"1155","2011-08-02",11.48
"1156","2011-08-03",11.8
"1157","2011-08-04",11.04
"1158","2011-08-05",11.2
"1159","2011-08-08",9.72
"1160","2011-08-09",10.28
"1161","2011-08-10",9.76
"1162","2011-08-11",10.24
"1163","2011-08-12",9.96
"1164","2011-08-15",10.56
"1165","2011-08-16",10.04
"1166","2011-08-17",9.96
"1167","2011-08-18",9.36
"1168","2011-08-19",9.64
"1169","2011-08-22",9.84
"1170","2011-08-23",10.12
"1171","2011-08-24",10.08
"1172","2011-08-25",9.64
"1173","2011-08-26",9.88
"1174","2011-08-29",10.2
"1175","2011-08-30",9.96
"1176","2011-08-31",9.96
"1177","2011-09-01",9.56
"1178","2011-09-02",9.08
"1179","2011-09-06",8.84
"1180","2011-09-07",9.04
"1181","2011-09-08",9
"1182","2011-09-09",8.76
"1183","2011-09-12",8.88
"1184","2011-09-13",9.16
"1185","2011-09-14",9.2
"1186","2011-09-15",9.16
"1187","2011-09-16",9.08
"1188","2011-09-19",8.48
"1189","2011-09-20",8.52
"1190","2011-09-21",8.56
"1191","2011-09-22",8.84
"1192","2011-09-23",9.48
"1193","2011-09-26",9.44
"1194","2011-09-27",9.44
"1195","2011-09-28",8.96
"1196","2011-09-29",9
"1197","2011-09-30",8.64
"1198","2011-10-03",8.04
"1199","2011-10-04",8.44
"1200","2011-10-05",8.6
"1201","2011-10-06",9
"1202","2011-10-07",8.68
"1203","2011-10-10",9.12
"1204","2011-10-11",9.16
"1205","2011-10-12",9.64
"1206","2011-10-13",9.56
"1207","2011-10-14",9.8
"1208","2011-10-17",9.08
"1209","2011-10-18",9.96
"1210","2011-10-19",9.44
"1211","2011-10-20",8.36
"1212","2011-10-21",8
"1213","2011-10-24",8.4
"1214","2011-10-25",8.2
"1215","2011-10-26",8.24
"1216","2011-10-27",8.52
"1217","2011-10-28",8.36
"1218","2011-10-31",8.04
"1219","2011-11-01",7.92
"1220","2011-11-02",8.4
"1221","2011-11-03",8.36
"1222","2011-11-04",8.4
"1223","2011-11-07",8.32
"1224","2011-11-08",8.44
"1225","2011-11-09",8.08
"1226","2011-11-10",8.32
"1227","2011-11-11",8.44
"1228","2011-11-14",8.24
"1229","2011-11-15",8.32
"1230","2011-11-16",8.24
"1231","2011-11-17",7.96
"1232","2011-11-18",8.32
"1233","2011-11-21",8
"1234","2011-11-22",8.08
"1235","2011-11-23",8.08
"1236","2011-11-25",8.08
"1237","2011-11-28",8.4
"1238","2011-11-29",8.32
"1239","2011-11-30",8.92
"1240","2011-12-01",8.2
"1241","2011-12-02",8.36
"1242","2011-12-05",8.4
"1243","2011-12-06",8.36
"1244","2011-12-07",8.32
"1245","2011-12-08",8.2
"1246","2011-12-09",8.52
"1247","2011-12-12",8.48
"1248","2011-12-13",8.16
"1249","2011-12-14",8.2
"1250","2011-12-15",8.12
"1251","2011-12-16",8.12
"1252","2011-12-19",8.08
"1253","2011-12-20",8.32
"1254","2011-12-21",9
"1255","2011-12-22",9
"1256","2011-12-23",9
"1257","2011-12-27",9
"1258","2011-12-28",8.76
"1259","2011-12-29",9
"1260","2011-12-30",8.88
"1261","2012-01-03",9
"1262","2012-01-04",8.96
"1263","2012-01-05",9
"1264","2012-01-06",8.96
"1265","2012-01-09",8.96
"1266","2012-01-10",9.08
"1267","2012-01-11",9.12
"1268","2012-01-12",9.6
"1269","2012-01-13",9.4
"1270","2012-01-17",9.56
"1271","2012-01-18",9.52
"1272","2012-01-19",9.44
"1273","2012-01-20",9.76
"1274","2012-01-23",9.56
"1275","2012-01-24",9.8
"1276","2012-01-25",9.08
"1277","2012-01-26",9.04
"1278","2012-01-27",9
"1279","2012-01-30",9.04
"1280","2012-01-31",8.8
"1281","2012-02-01",8.84
"1282","2012-02-02",8.96
"1283","2012-02-03",9.28
"1284","2012-02-06",9.24
"1285","2012-02-07",9
"1286","2012-02-08",8.92
"1287","2012-02-09",9.24
"1288","2012-02-10",9.2
"1289","2012-02-13",9.48
"1290","2012-02-14",9.32
"1291","2012-02-15",9.48
"1292","2012-02-16",9.68
"1293","2012-02-17",9.68
"1294","2012-02-21",9.52
"1295","2012-02-22",9.44
"1296","2012-02-23",9.64
"1297","2012-02-24",9.6
"1298","2012-02-27",9.6
"1299","2012-02-28",9.56
"1300","2012-02-29",9.16
"1301","2012-03-01",9.12
"1302","2012-03-02",9.04
"1303","2012-03-05",9.36
"1304","2012-03-06",8.92
"1305","2012-03-07",9.24
"1306","2012-03-08",9.56
"1307","2012-03-09",9.4
"1308","2012-03-12",9.52
"1309","2012-03-13",9.52
"1310","2012-03-14",9.48
"1311","2012-03-15",9.52
"1312","2012-03-16",9.64
"1313","2012-03-19",9.68
"1314","2012-03-20",9.48
"1315","2012-03-21",9.52
"1316","2012-03-22",9.56
"1317","2012-03-23",9.52
"1318","2012-03-26",9.8
"1319","2012-03-27",9.52
"1320","2012-03-28",9.52
"1321","2012-03-29",9.4
"1322","2012-03-30",9.32
"1323","2012-04-02",9.56
"1324","2012-04-03",9.4
"1325","2012-04-04",9.48
"1326","2012-04-05",9.24
"1327","2012-04-09",8.8
"1328","2012-04-10",8.76
"1329","2012-04-11",9
"1330","2012-04-12",9.12
"1331","2012-04-13",8.88
"1332","2012-04-16",8.88
"1333","2012-04-17",8.96
"1334","2012-04-18",8.92
"1335","2012-04-19",8.96
"1336","2012-04-20",9
"1337","2012-04-23",8.88
"1338","2012-04-24",9.04
"1339","2012-04-25",9.04
"1340","2012-04-26",9.2
"1341","2012-04-27",9.36
"1342","2012-04-30",9.12
"1343","2012-05-01",8.96
"1344","2012-05-02",9.16
"1345","2012-05-03",8.88
"1346","2012-05-04",8.64
"1347","2012-05-07",8.64
"1348","2012-05-08",8.52
"1349","2012-05-09",8.6
"1350","2012-05-10",8.8
"1351","2012-05-11",8.6
"1352","2012-05-14",8.64
"1353","2012-05-15",8.52
"1354","2012-05-16",8.44
"1355","2012-05-17",8.76
"1356","2012-05-18",8.76
"1357","2012-05-21",9.16
"1358","2012-05-22",8.68
"1359","2012-05-23",8.56
"1360","2012-05-24",8.56
"1361","2012-05-25",8.6
"1362","2012-05-29",8.64
"1363","2012-05-30",8.6
"1364","2012-05-31",8.64
"1365","2012-06-01",8.56
"1366","2012-06-04",8.68
"1367","2012-06-05",8.76
"1368","2012-06-06",9.08
"1369","2012-06-07",8.76
"1370","2012-06-08",8.96
"1371","2012-06-11",8.64
"1372","2012-06-12",8.68
"1373","2012-06-13",8.6
"1374","2012-06-14",8.76
"1375","2012-06-15",8.88
"1376","2012-06-18",8.8
"1377","2012-06-19",9.16
"1378","2012-06-20",8.92
"1379","2012-06-21",8.76
"1380","2012-06-22",8.92
"1381","2012-06-25",9.04
"1382","2012-06-26",8.96
"1383","2012-06-27",9.32
"1384","2012-06-28",9.28
"1385","2012-06-29",9.52
"1386","2012-07-02",9.4
"1387","2012-07-03",9.4
"1388","2012-07-05",9.2
"1389","2012-07-06",9.36
"1390","2012-07-09",9.28
"1391","2012-07-10",9.28
"1392","2012-07-11",9.36
"1393","2012-07-12",9
"1394","2012-07-13",9.12
"1395","2012-07-16",8.96
"1396","2012-07-17",8.96
"1397","2012-07-18",9
"1398","2012-07-19",8.96
"1399","2012-07-20",8.72
"1400","2012-07-23",8.72
"1401","2012-07-24",8.72
"1402","2012-07-25",8.72
"1403","2012-07-26",8.8
"1404","2012-07-27",9.12
"1405","2012-07-30",9.04
"1406","2012-07-31",8.76
"1407","2012-08-01",8.76
"1408","2012-08-02",8.88
"1409","2012-08-03",9.12
"1410","2012-08-06",8.8
"1411","2012-08-07",8.76
"1412","2012-08-08",8.88
"1413","2012-08-09",8.84
"1414","2012-08-10",8.84
"1415","2012-08-13",8.8
"1416","2012-08-14",8.72
"1417","2012-08-15",8.84
"1418","2012-08-16",8.8
"1419","2012-08-17",8.92
"1420","2012-08-20",8.88
"1421","2012-08-21",8.72
"1422","2012-08-22",8.72
"1423","2012-08-23",8.68
"1424","2012-08-24",8.72
"1425","2012-08-27",8.68
"1426","2012-08-28",8.76
"1427","2012-08-29",8.72
"1428","2012-08-30",8.68
"1429","2012-08-31",8.56
"1430","2012-09-04",8.56
"1431","2012-09-05",8.64
"1432","2012-09-06",8.48
"1433","2012-09-07",7.96
"1434","2012-09-10",8
"1435","2012-09-11",8.28
"1436","2012-09-12",8.32
"1437","2012-09-13",8.52
"1438","2012-09-14",8.68
"1439","2012-09-17",8.68
"1440","2012-09-18",8.68
"1441","2012-09-19",8.72
"1442","2012-09-20",8.68
"1443","2012-09-21",8.72
"1444","2012-09-24",8.8
"1445","2012-09-25",8.56
"1446","2012-09-26",8.72
"1447","2012-09-27",8.6
"1448","2012-09-28",8.56
"1449","2012-10-01",8.76
"1450","2012-10-02",8.68
"1451","2012-10-03",8.48
"1452","2012-10-04",8.6
"1453","2012-10-05",8.56
"1454","2012-10-08",8.52
"1455","2012-10-09",8.28
"1456","2012-10-10",8.4
"1457","2012-10-11",8.4
"1458","2012-10-12",8.36
"1459","2012-10-15",8.36
"1460","2012-10-16",8.48
"1461","2012-10-17",8.48
"1462","2012-10-18",8
"1463","2012-10-19",8.12
"1464","2012-10-22",8.24
"1465","2012-10-23",8.32
"1466","2012-10-24",8.08
"1467","2012-10-25",8.08
"1468","2012-10-26",8.16
"1469","2012-10-31",8.16
"1470","2012-11-01",7.96
"1471","2012-11-02",7.76
"1472","2012-11-05",7.8
"1473","2012-11-06",8.16
"1474","2012-11-07",7.68
"1475","2012-11-08",7.52
"1476","2012-11-09",7.48
"1477","2012-11-12",7.52
"1478","2012-11-13",7.6
"1479","2012-11-14",7.32
"1480","2012-11-15",7.24
"1481","2012-11-16",7
"1482","2012-11-19",7.16
"1483","2012-11-20",7.4
"1484","2012-11-21",7.64
"1485","2012-11-23",7.68
"1486","2012-11-26",7.88
"1487","2012-11-27",7.6
"1488","2012-11-28",7.76
"1489","2012-11-29",7.88
"1490","2012-11-30",7.8
"1491","2012-12-03",7.84
"1492","2012-12-04",7.84
"1493","2012-12-05",7.76
"1494","2012-12-06",7.88
"1495","2012-12-07",7.84
"1496","2012-12-10",7.8
"1497","2012-12-11",7.96
"1498","2012-12-12",7.84
"1499","2012-12-13",7.76
"1500","2012-12-14",7.92
"1501","2012-12-17",7.84
"1502","2012-12-18",8.2
"1503","2012-12-19",8.16
"1504","2012-12-20",8.4
"1505","2012-12-21",8.12
"1506","2012-12-24",8.04
"1507","2012-12-26",7.8
"1508","2012-12-27",7.6
"1509","2012-12-28",7.44
"1510","2012-12-31",7.4
"1511","2013-01-02",7.28
"1512","2013-01-03",7.36
"1513","2013-01-04",7.64
"1514","2013-01-07",7.52
"1515","2013-01-08",7.48
"1516","2013-01-09",7.64
"1517","2013-01-10",7.52
"1518","2013-01-11",7.52
"1519","2013-01-14",7.64
"1520","2013-01-15",7.48
"1521","2013-01-16",7.56
"1522","2013-01-17",7.68
"1523","2013-01-18",7.6
"1524","2013-01-22",7.64
"1525","2013-01-23",7.6
"1526","2013-01-24",7.48
"1527","2013-01-25",7.36
"1528","2013-01-28",7.56
"1529","2013-01-29",7.6
"1530","2013-01-30",7.32
"1531","2013-01-31",7.32
"1532","2013-02-01",7.4
"1533","2013-02-04",7.28
"1534","2013-02-05",7.68
"1535","2013-02-06",7.52
"1536","2013-02-07",7.64
"1537","2013-02-08",7.64
"1538","2013-02-11",7.44
"1539","2013-02-12",7.64
"1540","2013-02-13",7.56
"1541","2013-02-14",7.48
"1542","2013-02-15",7.64
"1543","2013-02-19",7.6
"1544","2013-02-20",7.12
"1545","2013-02-21",7.2
"1546","2013-02-22",7.24
"1547","2013-02-25",7.12
"1548","2013-02-26",7.24
"1549","2013-02-27",7.28
"1550","2013-02-28",7.28
"1551","2013-03-01",7.2
"1552","2013-03-04",7.32
"1553","2013-03-05",7.36
"1554","2013-03-06",7.32
"1555","2013-03-07",7.2
"1556","2013-03-08",7.28
"1557","2013-03-11",7.32
"1558","2013-03-12",7.24
"1559","2013-03-13",7.44
"1560","2013-03-14",7.36
"1561","2013-03-15",7.4
"1562","2013-03-18",8.32
"1563","2013-03-19",8.6
"1564","2013-03-20",8.36
"1565","2013-03-21",8.2
"1566","2013-03-22",8.32
"1567","2013-03-25",8.24
"1568","2013-03-26",8.28
"1569","2013-03-27",8.16
"1570","2013-03-28",8.04
"1571","2013-04-01",8.16
"1572","2013-04-02",8.12
"1573","2013-04-03",8.2
"1574","2013-04-04",8.08
"1575","2013-04-05",8.04
"1576","2013-04-08",8.24
"1577","2013-04-09",8.04
"1578","2013-04-10",8.28
"1579","2013-04-11",8.32
"1580","2013-04-12",8.36
"1581","2013-04-15",8
"1582","2013-04-16",8.2
"1583","2013-04-17",7.96
"1584","2013-04-18",7.92
"1585","2013-04-19",8
"1586","2013-04-22",8.04
"1587","2013-04-23",8.16
"1588","2013-04-24",8.16
"1589","2013-04-25",8.08
"1590","2013-04-26",8
"1591","2013-04-29",8
"1592","2013-04-30",7.84
"1593","2013-05-01",7.64
"1594","2013-05-02",7.84
"1595","2013-05-03",7.84
"1596","2013-05-06",7.8
"1597","2013-05-07",7.8
"1598","2013-05-08",7.76
"1599","2013-05-09",7.72
"1600","2013-05-10",7.8
"1601","2013-05-13",7.84
"1602","2013-05-14",7.92
"1603","2013-05-15",8.2
"1604","2013-05-16",8.2
"1605","2013-05-17",8.12
"1606","2013-05-20",7.96
"1607","2013-05-21",7.88
"1608","2013-05-22",7.8
"1609","2013-05-23",8.32
"1610","2013-05-24",8.36
"1611","2013-05-28",8.76
"1612","2013-05-29",8.72
"1613","2013-05-30",8.92
"1614","2013-05-31",8.76
"1615","2013-06-03",9.2
"1616","2013-06-04",9.32
"1617","2013-06-05",9.04
"1618","2013-06-06",9.2
"1619","2013-06-07",9.44
"1620","2013-06-10",9.64
"1621","2013-06-11",9.68
"1622","2013-06-12",9.48
"1623","2013-06-13",9.64
"1624","2013-06-14",9.52
"1625","2013-06-17",9.8
"1626","2013-06-18",9.8
"1627","2013-06-19",9.76
"1628","2013-06-20",9.28
"1629","2013-06-21",9.48
"1630","2013-06-24",9.36
"1631","2013-06-25",9.8
"1632","2013-06-26",10
"1633","2013-06-27",10
"1634","2013-06-28",9.56
"1635","2013-07-01",9.76
"1636","2013-07-02",9.92
"1637","2013-07-03",10.08
"1638","2013-07-05",10
"1639","2013-07-08",9.76
"1640","2013-07-09",9.76
"1641","2013-07-10",9.76
"1642","2013-07-11",9.8
"1643","2013-07-12",9.76
"1644","2013-07-15",10
"1645","2013-07-16",10.2
"1646","2013-07-17",10.28
"1647","2013-07-18",10.32
"1648","2013-07-19",10.52
"1649","2013-07-22",10.52
"1650","2013-07-23",10.32
"1651","2013-07-24",10.64
"1652","2013-07-25",10.72
"1653","2013-07-26",11
"1654","2013-07-29",10.84
"1655","2013-07-30",10.6
"1656","2013-07-31",10.36
"1657","2013-08-01",11.32
"1658","2013-08-02",11.48
"1659","2013-08-05",11.36
"1660","2013-08-06",11.44
"1661","2013-08-07",11.4
"1662","2013-08-08",11.76
"1663","2013-08-09",11.8
"1664","2013-08-12",12.08
"1665","2013-08-13",12.2
"1666","2013-08-14",12.36
"1667","2013-08-15",12.04
"1668","2013-08-16",12.12
"1669","2013-08-19",11.64
"1670","2013-08-20",12.08
"1671","2013-08-21",12.04
"1672","2013-08-22",12.16
"1673","2013-08-23",12.2
"1674","2013-08-26",12.12
"1675","2013-08-27",11.48
"1676","2013-08-28",11.56
"1677","2013-08-29",12.36
"1678","2013-08-30",11.88
"1679","2013-09-03",12.16
"1680","2013-09-04",12.28
"1681","2013-09-05",12.24
"1682","2013-09-06",12.32
"1683","2013-09-09",12.44
"1684","2013-09-10",12.52
"1685","2013-09-11",13.04
"1686","2013-09-12",12.96
"1687","2013-09-13",13.16
"1688","2013-09-16",13.36
"1689","2013-09-17",14.28
"1690","2013-09-18",13.88
"1691","2013-09-19",13.76
"1692","2013-09-20",13.44
"1693","2013-09-23",13.24
"1694","2013-09-24",13.16
"1695","2013-09-25",13.4
"1696","2013-09-26",13.44
"1697","2013-09-27",13.36
"1698","2013-09-30",13.4
"1699","2013-10-01",13.44
"1700","2013-10-02",13.32
"1701","2013-10-03",13.48
"1702","2013-10-04",13.8
"1703","2013-10-07",13.8
"1704","2013-10-08",13.44
"1705","2013-10-09",13.72
"1706","2013-10-10",13.92
"1707","2013-10-11",13.88
"1708","2013-10-14",14.04
"1709","2013-10-15",13.72
"1710","2013-10-16",13.76
"1711","2013-10-17",14.28
"1712","2013-10-18",14.28
"1713","2013-10-21",14.52
"1714","2013-10-22",14.68
"1715","2013-10-23",14.52
"1716","2013-10-24",14.6
"1717","2013-10-25",14.16
"1718","2013-10-28",14
"1719","2013-10-29",14.28
"1720","2013-10-30",13.92
"1721","2013-10-31",14.36
"1722","2013-11-01",13.76
"1723","2013-11-04",14
"1724","2013-11-05",13.6
"1725","2013-11-06",13.8
"1726","2013-11-07",16.440001
"1727","2013-11-08",16.24
"1728","2013-11-11",15.96
"1729","2013-11-12",15.56
"1730","2013-11-13",16.4
"1731","2013-11-14",15.8
"1732","2013-11-15",15.44
"1733","2013-11-18",15
"1734","2013-11-19",15.4
"1735","2013-11-20",15.64
"1736","2013-11-21",16.120001
"1737","2013-11-22",16
"1738","2013-11-25",15.88
"1739","2013-11-26",16
"1740","2013-11-27",16.6
"1741","2013-11-29",16.68
"1742","2013-12-02",16.24
"1743","2013-12-03",16.120001
"1744","2013-12-04",16.360001
"1745","2013-12-05",16.200001
"1746","2013-12-06",16.24
"1747","2013-12-09",16.120001
"1748","2013-12-10",15.76
"1749","2013-12-11",15.4
"1750","2013-12-12",15.64
"1751","2013-12-13",15.6
"1752","2013-12-16",15.6
"1753","2013-12-17",15.52
"1754","2013-12-18",15.56
"1755","2013-12-19",15.56
"1756","2013-12-20",15.96
"1757","2013-12-23",16.120001
"1758","2013-12-24",16.24
"1759","2013-12-26",16.120001
"1760","2013-12-27",16.040001
"1761","2013-12-30",16.24
"1762","2013-12-31",16.200001
"1763","2014-01-02",15.64
"1764","2014-01-03",15.4
"1765","2014-01-06",15.16
"1766","2014-01-07",15.2
"1767","2014-01-08",15.04
"1768","2014-01-09",15.2
"1769","2014-01-10",14.4
"1770","2014-01-13",13.44
"1771","2014-01-14",13.92
"1772","2014-01-15",14.16
"1773","2014-01-16",14.12
"1774","2014-01-17",13.6
"1775","2014-01-21",13.48
"1776","2014-01-22",13.92
"1777","2014-01-23",13.92
"1778","2014-01-24",13.64
"1779","2014-01-27",13.24
"1780","2014-01-28",13.64
"1781","2014-01-29",13.68
"1782","2014-01-30",15.08
"1783","2014-01-31",15
"1784","2014-02-03",14.6
"1785","2014-02-04",15.44
"1786","2014-02-05",15.8
"1787","2014-02-06",16.360001
"1788","2014-02-07",16.32
"1789","2014-02-10",16.24
"1790","2014-02-11",16.08
"1791","2014-02-12",16.200001
"1792","2014-02-13",16.040001
"1793","2014-02-14",16.32
"1794","2014-02-18",17.52
"1795","2014-02-19",16.68
"1796","2014-02-20",16.879999
"1797","2014-02-21",16.48
"1798","2014-02-24",16.360001
"1799","2014-02-25",16.16
"1800","2014-02-26",16.280001
"1801","2014-02-27",16.24
"1802","2014-02-28",16.52
"1803","2014-03-03",17.92
"1804","2014-03-04",18.16
"1805","2014-03-05",18.360001
"1806","2014-03-06",18.040001
"1807","2014-03-07",17.6
"1808","2014-03-10",17.4
"1809","2014-03-11",16.879999
"1810","2014-03-12",16.639999
"1811","2014-03-13",16.32
"1812","2014-03-14",16.200001
"1813","2014-03-17",15.48
"1814","2014-03-18",15.56
"1815","2014-03-19",15.16
"1816","2014-03-20",15.32
"1817","2014-03-21",15.16
"1818","2014-03-24",14.92
"1819","2014-03-25",14.68
"1820","2014-03-26",14.24
"1821","2014-03-27",14
"1822","2014-03-28",14.4
"1823","2014-03-31",14.76
"1824","2014-04-01",15.76
"1825","2014-04-02",15.76
"1826","2014-04-03",15.12
"1827","2014-04-04",14.56
"1828","2014-04-07",13.76
"1829","2014-04-08",14.08
"1830","2014-04-09",14.4
"1831","2014-04-10",13.48
"1832","2014-04-11",13.32
"1833","2014-04-14",13.24
"1834","2014-04-15",13
"1835","2014-04-16",13.12
"1836","2014-04-17",13.12
"1837","2014-04-21",13.16
"1838","2014-04-22",13.76
"1839","2014-04-23",13.64
"1840","2014-04-24",13.36
"1841","2014-04-25",13.4
"1842","2014-04-28",13.08
"1843","2014-04-29",12.48
"1844","2014-04-30",13.04
"1845","2014-05-01",12.76
"1846","2014-05-02",12.56
"1847","2014-05-05",12.56
"1848","2014-05-06",12.16
"1849","2014-05-07",12.52
"1850","2014-05-08",12.04
"1851","2014-05-09",12.4
"1852","2014-05-12",13
"1853","2014-05-13",12.92
"1854","2014-05-14",12.2
"1855","2014-05-15",12.32
"1856","2014-05-16",12.16
"1857","2014-05-19",12.16
"1858","2014-05-20",11.56
"1859","2014-05-21",12.2
"1860","2014-05-22",10.36
"1861","2014-05-23",10.36
"1862","2014-05-27",10
"1863","2014-05-28",10.24
"1864","2014-05-29",10
"1865","2014-05-30",9.84
"1866","2014-06-02",9.6
"1867","2014-06-03",9.56
"1868","2014-06-04",9.24
"1869","2014-06-05",9.24
"1870","2014-06-06",9.32
"1871","2014-06-09",9.6
"1872","2014-06-10",9.8
"1873","2014-06-11",9.96
"1874","2014-06-12",9.8
"1875","2014-06-13",9.84
"1876","2014-06-16",9.52
"1877","2014-06-17",9.32
"1878","2014-06-18",9.36
"1879","2014-06-19",9.36
"1880","2014-06-20",9.56
"1881","2014-06-23",9.32
"1882","2014-06-24",9.2
"1883","2014-06-25",9.12
"1884","2014-06-26",9.08
"1885","2014-06-27",9.16
"1886","2014-06-30",9.8
"1887","2014-07-01",9.96
"1888","2014-07-02",10.04
"1889","2014-07-03",10
"1890","2014-07-07",10.12
"1891","2014-07-08",9.48
"1892","2014-07-09",9.52
"1893","2014-07-10",9.28
"1894","2014-07-11",9
"1895","2014-07-14",9
"1896","2014-07-15",8.28
"1897","2014-07-16",8.24
"1898","2014-07-17",8.2
"1899","2014-07-18",8.44
"1900","2014-07-21",8.48
"1901","2014-07-22",8.4
"1902","2014-07-23",8.32
"1903","2014-07-24",8.36
"1904","2014-07-25",8.36
"1905","2014-07-28",8.16
"1906","2014-07-29",8.24
"1907","2014-07-30",8
"1908","2014-07-31",6.92
"1909","2014-08-01",6.84
"1910","2014-08-04",6.76
"1911","2014-08-05",6.88
"1912","2014-08-06",6.92
"1913","2014-08-07",6.8
"1914","2014-08-08",6.88
"1915","2014-08-11",6.92
"1916","2014-08-12",6.76
"1917","2014-08-13",6.92
"1918","2014-08-14",6.88
"1919","2014-08-15",6.84
"1920","2014-08-18",6.84
"1921","2014-08-19",7.28
"1922","2014-08-20",7.16
"1923","2014-08-21",7.24
"1924","2014-08-22",7.32
"1925","2014-08-25",7.36
"1926","2014-08-26",7.52
"1927","2014-08-27",7.76
"1928","2014-08-28",7.68
"1929","2014-08-29",7.68
"1930","2014-09-02",7.76
"1931","2014-09-03",7.84
"1932","2014-09-04",7.76
"1933","2014-09-05",7.56
"1934","2014-09-08",7.56
"1935","2014-09-09",7.76
"1936","2014-09-10",7.56
"1937","2014-09-11",7.52
"1938","2014-09-12",7.4
"1939","2014-09-15",7.4
"1940","2014-09-16",7.4
"1941","2014-09-17",7.48
"1942","2014-09-18",7.44
