"","date","WTM"
"1003","2010-12-23",334.429993
"1004","2010-12-27",336.200012
"1005","2010-12-28",336.600006
"1006","2010-12-29",338
"1007","2010-12-30",337.119995
"1008","2010-12-31",335.600006
"1009","2011-01-03",343.76001
"1010","2011-01-04",344.209991
"1011","2011-01-05",344.839996
"1012","2011-01-06",342.950012
"1013","2011-01-07",345.850006
"1014","2011-01-10",344.799988
"1015","2011-01-11",350.23999
"1016","2011-01-12",352.329987
"1017","2011-01-13",349.040009
"1018","2011-01-14",347.420013
"1019","2011-01-18",345.350006
"1020","2011-01-19",340.5
"1021","2011-01-20",347.98999
"1022","2011-01-21",342.910004
"1023","2011-01-24",343.149994
"1024","2011-01-25",342.109985
"1025","2011-01-26",343.609985
"1026","2011-01-27",342.730011
"1027","2011-01-28",341.25
"1028","2011-01-31",340
"1029","2011-02-01",343.429993
"1030","2011-02-02",341.5
"1031","2011-02-03",347.179993
"1032","2011-02-04",350.869995
"1033","2011-02-07",360.230011
"1034","2011-02-08",363.369995
"1035","2011-02-09",363.529999
"1036","2011-02-10",365
"1037","2011-02-11",366.049988
"1038","2011-02-14",364.5
"1039","2011-02-15",363.899994
"1040","2011-02-16",365.670013
"1041","2011-02-17",368.25
"1042","2011-02-18",370.25
"1043","2011-02-22",365.600006
"1044","2011-02-23",363.130005
"1045","2011-02-24",363.600006
"1046","2011-02-25",378.5
"1047","2011-02-28",379.75
"1048","2011-03-01",375.640015
"1049","2011-03-02",370.570007
"1050","2011-03-03",378.959991
"1051","2011-03-04",373.5
"1052","2011-03-07",375.029999
"1053","2011-03-08",372.799988
"1054","2011-03-09",372.170013
"1055","2011-03-10",367
"1056","2011-03-11",363.529999
"1057","2011-03-14",363.549988
"1058","2011-03-15",355
"1059","2011-03-16",351.179993
"1060","2011-03-17",352.5
"1061","2011-03-18",363.5
"1062","2011-03-21",363.649994
"1063","2011-03-22",360
"1064","2011-03-23",360.329987
"1065","2011-03-24",362.929993
"1066","2011-03-25",367.070007
"1067","2011-03-28",365.209991
"1068","2011-03-29",364.700012
"1069","2011-03-30",362
"1070","2011-03-31",364.200012
"1071","2011-04-01",367.01001
"1072","2011-04-04",369.970001
"1073","2011-04-05",368.049988
"1074","2011-04-06",372.869995
"1075","2011-04-07",370.880005
"1076","2011-04-08",370.579987
"1077","2011-04-11",375.070007
"1078","2011-04-12",374.98999
"1079","2011-04-13",370.839996
"1080","2011-04-14",371.929993
"1081","2011-04-15",368.880005
"1082","2011-04-18",369.970001
"1083","2011-04-19",365.970001
"1084","2011-04-20",370.450012
"1085","2011-04-21",368.339996
"1086","2011-04-25",363.73999
"1087","2011-04-26",360
"1088","2011-04-27",354.910004
"1089","2011-04-28",359.98999
"1090","2011-04-29",357.51001
"1091","2011-05-02",352.820007
"1092","2011-05-03",352.089996
"1093","2011-05-04",346.5
"1094","2011-05-05",359.290009
"1095","2011-05-06",353.920013
"1096","2011-05-09",350.459991
"1097","2011-05-10",353.549988
"1098","2011-05-11",349.029999
"1099","2011-05-12",349.600006
"1100","2011-05-13",349.01001
"1101","2011-05-16",347.109985
"1102","2011-05-17",343.630005
"1103","2011-05-18",395.179993
"1104","2011-05-19",396
"1105","2011-05-20",392.549988
"1106","2011-05-23",390.540009
"1107","2011-05-24",394.589996
"1108","2011-05-25",392
"1109","2011-05-26",402
"1110","2011-05-27",407.200012
"1111","2011-05-31",409.5
"1112","2011-06-01",406.23999
"1113","2011-06-02",405.859985
"1114","2011-06-03",406
"1115","2011-06-06",394.929993
"1116","2011-06-07",401.929993
"1117","2011-06-08",402.619995
"1118","2011-06-09",402.359985
"1119","2011-06-10",403
"1120","2011-06-13",402.660004
"1121","2011-06-14",402
"1122","2011-06-15",399.899994
"1123","2011-06-16",404.980011
"1124","2011-06-17",397.309998
"1125","2011-06-20",396.910004
"1126","2011-06-21",398.51001
"1127","2011-06-22",398.149994
"1128","2011-06-23",401.73999
"1129","2011-06-24",403
"1130","2011-06-27",406.049988
"1131","2011-06-28",406.880005
"1132","2011-06-29",423.600006
"1133","2011-06-30",420.160004
"1134","2011-07-01",430.5
"1135","2011-07-05",415.799988
"1136","2011-07-06",415
"1137","2011-07-07",419
"1138","2011-07-08",416.73999
"1139","2011-07-11",416.23999
"1140","2011-07-12",416.73999
"1141","2011-07-13",416.350006
"1142","2011-07-14",416.519989
"1143","2011-07-15",416.109985
"1144","2011-07-18",421.220001
"1145","2011-07-19",424.299988
"1146","2011-07-20",422.540009
"1147","2011-07-21",431.320007
"1148","2011-07-22",426.829987
"1149","2011-07-25",426.279999
"1150","2011-07-26",425.459991
"1151","2011-07-27",419.809998
"1152","2011-07-28",421.119995
"1153","2011-07-29",421.390015
"1154","2011-08-01",424
"1155","2011-08-02",425.390015
"1156","2011-08-03",421.019989
"1157","2011-08-04",405
"1158","2011-08-05",403.149994
"1159","2011-08-08",377
"1160","2011-08-09",413.390015
"1161","2011-08-10",391
"1162","2011-08-11",411.25
"1163","2011-08-12",405
"1164","2011-08-15",409.290009
"1165","2011-08-16",403
"1166","2011-08-17",410.019989
"1167","2011-08-18",401.109985
"1168","2011-08-19",408.059998
"1169","2011-08-22",397.850006
"1170","2011-08-23",401.829987
"1171","2011-08-24",403.700012
"1172","2011-08-25",395.75
"1173","2011-08-26",394.809998
"1174","2011-08-29",400
"1175","2011-08-30",398
"1176","2011-08-31",400
"1177","2011-09-01",396.109985
"1178","2011-09-02",393.700012
"1179","2011-09-06",391.910004
"1180","2011-09-07",392.799988
"1181","2011-09-08",390.5
"1182","2011-09-09",390.149994
"1183","2011-09-12",393.75
"1184","2011-09-13",394
"1185","2011-09-14",402.320007
"1186","2011-09-15",408.299988
"1187","2011-09-16",407.019989
"1188","2011-09-19",400
"1189","2011-09-20",403
"1190","2011-09-21",397.269989
"1191","2011-09-22",394.019989
"1192","2011-09-23",393.5
"1193","2011-09-26",405.940002
"1194","2011-09-27",398.420013
"1195","2011-09-28",396
"1196","2011-09-29",404.899994
"1197","2011-09-30",405.75
"1198","2011-10-03",403.899994
"1199","2011-10-04",414.450012
"1200","2011-10-05",406.730011
"1201","2011-10-06",412.450012
"1202","2011-10-07",398.209991
"1203","2011-10-10",406.059998
"1204","2011-10-11",400.839996
"1205","2011-10-12",406.019989
"1206","2011-10-13",411.119995
"1207","2011-10-14",420.450012
"1208","2011-10-17",414.779999
"1209","2011-10-18",417
"1210","2011-10-19",413.850006
"1211","2011-10-20",415
"1212","2011-10-21",420.75
"1213","2011-10-24",423.609985
"1214","2011-10-25",415
"1215","2011-10-26",418
"1216","2011-10-27",435.850006
"1217","2011-10-28",429.540009
"1218","2011-10-31",420
"1219","2011-11-01",415.649994
"1220","2011-11-02",424.549988
"1221","2011-11-03",430.230011
"1222","2011-11-04",424.540009
"1223","2011-11-07",427.98999
"1224","2011-11-08",428.350006
"1225","2011-11-09",426.5
"1226","2011-11-10",429.5
"1227","2011-11-11",428.980011
"1228","2011-11-14",423
"1229","2011-11-15",421.529999
"1230","2011-11-16",418.899994
"1231","2011-11-17",421.119995
"1232","2011-11-18",423.190002
"1233","2011-11-21",416
"1234","2011-11-22",413.309998
"1235","2011-11-23",407.440002
"1236","2011-11-25",412
"1237","2011-11-28",417.600006
"1238","2011-11-29",411.720001
"1239","2011-11-30",424.399994
"1240","2011-12-01",422.51001
"1241","2011-12-02",425.579987
"1242","2011-12-05",430.700012
"1243","2011-12-06",433.899994
"1244","2011-12-07",438.480011
"1245","2011-12-08",437.269989
"1246","2011-12-09",440
"1247","2011-12-12",437.019989
"1248","2011-12-13",438.940002
"1249","2011-12-14",437
"1250","2011-12-15",429.660004
"1251","2011-12-16",427.059998
"1252","2011-12-19",422.5
"1253","2011-12-20",439.690002
"1254","2011-12-21",445.209991
"1255","2011-12-22",448.420013
"1256","2011-12-23",447.75
"1257","2011-12-27",452.700012
"1258","2011-12-28",447.799988
"1259","2011-12-29",450
"1260","2011-12-30",453.459991
"1261","2012-01-03",455.839996
"1262","2012-01-04",452.709991
"1263","2012-01-05",452.73999
"1264","2012-01-06",445.149994
"1265","2012-01-09",451.410004
"1266","2012-01-10",459.980011
"1267","2012-01-11",459.980011
"1268","2012-01-12",462.839996
"1269","2012-01-13",453.470001
"1270","2012-01-17",439.940002
"1271","2012-01-18",449.140015
"1272","2012-01-19",449.670013
"1273","2012-01-20",450.299988
"1274","2012-01-23",449
"1275","2012-01-24",448.549988
"1276","2012-01-25",446.609985
"1277","2012-01-26",453.75
"1278","2012-01-27",457.160004
"1279","2012-01-30",454.640015
"1280","2012-01-31",451.23999
"1281","2012-02-01",453.380005
"1282","2012-02-02",458.480011
"1283","2012-02-03",472.5
"1284","2012-02-06",472.51001
"1285","2012-02-07",472.709991
"1286","2012-02-08",468.100006
"1287","2012-02-09",474.859985
"1288","2012-02-10",467.029999
"1289","2012-02-13",468
"1290","2012-02-14",465.670013
"1291","2012-02-15",470.700012
"1292","2012-02-16",478.570007
"1293","2012-02-17",481
"1294","2012-02-21",483.869995
"1295","2012-02-22",481.76001
"1296","2012-02-23",496.149994
"1297","2012-02-24",498.450012
"1298","2012-02-27",498.320007
"1299","2012-02-28",496.059998
"1300","2012-02-29",496.220001
"1301","2012-03-01",498.630005
"1302","2012-03-02",496.950012
"1303","2012-03-05",498.200012
"1304","2012-03-06",496.309998
"1305","2012-03-07",498.5
"1306","2012-03-08",498
"1307","2012-03-09",498.779999
"1308","2012-03-12",497.170013
"1309","2012-03-13",499.799988
"1310","2012-03-14",499.070007
"1311","2012-03-15",498.850006
"1312","2012-03-16",498.700012
"1313","2012-03-19",499.899994
"1314","2012-03-20",498.709991
"1315","2012-03-21",499.119995
"1316","2012-03-22",498.5
"1317","2012-03-23",505.399994
"1318","2012-03-26",511.630005
"1319","2012-03-27",502.5
"1320","2012-03-28",510.25
"1321","2012-03-29",502.5
"1322","2012-03-30",501.720001
"1323","2012-04-02",511.25
"1324","2012-04-03",508
"1325","2012-04-04",501.059998
"1326","2012-04-05",509.5
"1327","2012-04-09",510.040009
"1328","2012-04-10",505.279999
"1329","2012-04-11",510.940002
"1330","2012-04-12",515.330017
"1331","2012-04-13",515.25
"1332","2012-04-16",521.549988
"1333","2012-04-17",523
"1334","2012-04-18",524.549988
"1335","2012-04-19",519.700012
"1336","2012-04-20",517.77002
"1337","2012-04-23",518
"1338","2012-04-24",521.929993
"1339","2012-04-25",518.599976
"1340","2012-04-26",522.669983
"1341","2012-04-27",530.719971
"1342","2012-04-30",523
"1343","2012-05-01",526.130005
"1344","2012-05-02",523.320007
"1345","2012-05-03",523.450012
"1346","2012-05-04",523.73999
"1347","2012-05-07",529.27002
"1348","2012-05-08",541
"1349","2012-05-09",539.549988
"1350","2012-05-10",547.669983
"1351","2012-05-11",539.02002
"1352","2012-05-14",535.01001
"1353","2012-05-15",538.369995
"1354","2012-05-16",538.97998
"1355","2012-05-17",533.309998
"1356","2012-05-18",525.099976
"1357","2012-05-21",523.419983
"1358","2012-05-22",526.099976
"1359","2012-05-23",519
"1360","2012-05-24",530
"1361","2012-05-25",521.27002
"1362","2012-05-29",523.960022
"1363","2012-05-30",517.150024
"1364","2012-05-31",515.02002
"1365","2012-06-01",513.5
"1366","2012-06-04",512.549988
"1367","2012-06-05",512.320007
"1368","2012-06-06",518
"1369","2012-06-07",514.700012
"1370","2012-06-08",512.02002
"1371","2012-06-11",507.320007
"1372","2012-06-12",513.049988
"1373","2012-06-13",505.920013
"1374","2012-06-14",501.299988
"1375","2012-06-15",502.380005
"1376","2012-06-18",503.799988
"1377","2012-06-19",509.910004
"1378","2012-06-20",509
"1379","2012-06-21",500.540009
"1380","2012-06-22",501
"1381","2012-06-25",495.049988
"1382","2012-06-26",500.600006
"1383","2012-06-27",508.079987
"1384","2012-06-28",507.640015
"1385","2012-06-29",521.75
"1386","2012-07-02",525.039978
"1387","2012-07-03",523.109985
"1388","2012-07-05",520.549988
"1389","2012-07-06",521.630005
"1390","2012-07-09",520.849976
"1391","2012-07-10",522.630005
"1392","2012-07-11",535.049988
"1393","2012-07-12",533.869995
"1394","2012-07-13",534.690002
"1395","2012-07-16",531.030029
"1396","2012-07-17",534.700012
"1397","2012-07-18",535
"1398","2012-07-19",534
"1399","2012-07-20",529
"1400","2012-07-23",530.940002
"1401","2012-07-24",522.47998
"1402","2012-07-25",525.369995
"1403","2012-07-26",532.940002
"1404","2012-07-27",527.929993
"1405","2012-07-30",510.690002
"1406","2012-07-31",510.589996
"1407","2012-08-01",513.179993
"1408","2012-08-02",512.98999
"1409","2012-08-03",510.799988
"1410","2012-08-06",516.5
"1411","2012-08-07",516.960022
"1412","2012-08-08",515.450012
"1413","2012-08-09",513.580017
"1414","2012-08-10",523
"1415","2012-08-13",523.690002
"1416","2012-08-14",516.52002
"1417","2012-08-15",515.429993
"1418","2012-08-16",517.880005
"1419","2012-08-17",523
"1420","2012-08-20",530
"1421","2012-08-21",522.080017
"1422","2012-08-22",520
"1423","2012-08-23",515.47998
"1424","2012-08-24",511.76001
"1425","2012-08-27",513.47998
"1426","2012-08-28",511.890015
"1427","2012-08-29",512.369995
"1428","2012-08-30",516.549988
"1429","2012-08-31",520.340027
"1430","2012-09-04",528.369995
"1431","2012-09-05",527.609985
"1432","2012-09-06",529.75
"1433","2012-09-07",528.929993
"1434","2012-09-10",527.460022
"1435","2012-09-11",534.580017
"1436","2012-09-12",534.630005
"1437","2012-09-13",522.590027
"1438","2012-09-14",529
"1439","2012-09-17",530.140015
"1440","2012-09-18",533.549988
"1441","2012-09-19",527.26001
"1442","2012-09-20",525
"1443","2012-09-21",521.25
"1444","2012-09-24",520
"1445","2012-09-25",515.609985
"1446","2012-09-26",509.600006
"1447","2012-09-27",516.5
"1448","2012-09-28",513.340027
"1449","2012-10-01",514.590027
"1450","2012-10-02",515.950012
"1451","2012-10-03",513.98999
"1452","2012-10-04",522.700012
"1453","2012-10-05",524.900024
"1454","2012-10-08",523.320007
"1455","2012-10-09",511.940002
"1456","2012-10-10",517.02002
"1457","2012-10-11",513.530029
"1458","2012-10-12",514.5
"1459","2012-10-15",516.25
"1460","2012-10-16",513.26001
"1461","2012-10-17",510.980011
"1462","2012-10-18",519.130005
"1463","2012-10-19",514.109985
"1464","2012-10-22",512.5
"1465","2012-10-23",513.01001
"1466","2012-10-24",514.659973
"1467","2012-10-25",514
"1468","2012-10-26",512.299988
"1469","2012-10-31",512.700012
"1470","2012-11-01",514.340027
"1471","2012-11-02",514
"1472","2012-11-05",511.5
"1473","2012-11-06",516.5
"1474","2012-11-07",508.98999
"1475","2012-11-08",514.75
"1476","2012-11-09",517.669983
"1477","2012-11-12",513.400024
"1478","2012-11-13",510.179993
"1479","2012-11-14",510.799988
"1480","2012-11-15",513.72998
"1481","2012-11-16",508.660004
"1482","2012-11-19",508.76001
"1483","2012-11-20",509.5
"1484","2012-11-21",514.179993
"1485","2012-11-23",516.690002
"1486","2012-11-26",514.900024
"1487","2012-11-27",517.869995
"1488","2012-11-28",511.190002
"1489","2012-11-29",512.059998
"1490","2012-11-30",515.26001
"1491","2012-12-03",517.119995
"1492","2012-12-04",516.969971
"1493","2012-12-05",517.349976
"1494","2012-12-06",519.01001
"1495","2012-12-07",520
"1496","2012-12-10",519.919983
"1497","2012-12-11",520
"1498","2012-12-12",519.409973
"1499","2012-12-13",515
"1500","2012-12-14",518.48999
"1501","2012-12-17",519.599976
"1502","2012-12-18",520.02002
"1503","2012-12-19",524.679993
"1504","2012-12-20",522.900024
"1505","2012-12-21",514.650024
"1506","2012-12-24",513.440002
"1507","2012-12-26",513
"1508","2012-12-27",512.099976
"1509","2012-12-28",512.26001
"1510","2012-12-31",515
"1511","2013-01-02",523.5
"1512","2013-01-03",530.570007
"1513","2013-01-04",534.97998
"1514","2013-01-07",535.900024
"1515","2013-01-08",535.48999
"1516","2013-01-09",539.599976
"1517","2013-01-10",542
"1518","2013-01-11",544.25
"1519","2013-01-14",544.159973
"1520","2013-01-15",541.559998
"1521","2013-01-16",533.469971
"1522","2013-01-17",528.73999
"1523","2013-01-18",532.98999
"1524","2013-01-22",543.919983
"1525","2013-01-23",545.789978
"1526","2013-01-24",543.98999
"1527","2013-01-25",544.530029
"1528","2013-01-28",546.799988
"1529","2013-01-29",552.429993
"1530","2013-01-30",544.059998
"1531","2013-01-31",550.659973
"1532","2013-02-01",562.25
"1533","2013-02-04",555.25
"1534","2013-02-05",556
"1535","2013-02-06",553.640015
"1536","2013-02-07",556.549988
"1537","2013-02-08",562.25
"1538","2013-02-11",564.080017
"1539","2013-02-12",567.5
"1540","2013-02-13",567.099976
"1541","2013-02-14",563
"1542","2013-02-15",564.51001
"1543","2013-02-19",564
"1544","2013-02-20",563.01001
"1545","2013-02-21",566
"1546","2013-02-22",567.340027
"1547","2013-02-25",557.109985
"1548","2013-02-26",551
"1549","2013-02-27",562.599976
"1550","2013-02-28",565
"1551","2013-03-01",566.849976
"1552","2013-03-04",565
"1553","2013-03-05",569.75
"1554","2013-03-06",572.5
"1555","2013-03-07",551.710022
"1556","2013-03-08",560.039978
"1557","2013-03-11",549.409973
"1558","2013-03-12",544.299988
"1559","2013-03-13",554.900024
"1560","2013-03-14",563.570007
"1561","2013-03-15",579.309998
"1562","2013-03-18",571.830017
"1563","2013-03-19",573.72998
"1564","2013-03-20",562.140015
"1565","2013-03-21",566.25
"1566","2013-03-22",570.150024
"1567","2013-03-25",565.409973
"1568","2013-03-26",567.549988
"1569","2013-03-27",566.210022
"1570","2013-03-28",567.119995
"1571","2013-04-01",569
"1572","2013-04-02",571.01001
"1573","2013-04-03",566.299988
"1574","2013-04-04",576.320007
"1575","2013-04-05",576.650024
"1576","2013-04-08",579
"1577","2013-04-09",580.030029
"1578","2013-04-10",579.02002
"1579","2013-04-11",581.900024
"1580","2013-04-12",580.969971
"1581","2013-04-15",579.450012
"1582","2013-04-16",587.159973
"1583","2013-04-17",571
"1584","2013-04-18",568.099976
"1585","2013-04-19",568
"1586","2013-04-22",570.580017
"1587","2013-04-23",577.900024
"1588","2013-04-24",582
"1589","2013-04-25",580
"1590","2013-04-26",581
"1591","2013-04-29",576
"1592","2013-04-30",578.309998
"1593","2013-05-01",573.570007
"1594","2013-05-02",565.030029
"1595","2013-05-03",569.849976
"1596","2013-05-06",576.359985
"1597","2013-05-07",581.650024
"1598","2013-05-08",592.679993
"1599","2013-05-09",588.630005
"1600","2013-05-10",594.47998
"1601","2013-05-13",585.690002
"1602","2013-05-14",588.690002
"1603","2013-05-15",608.25
"1604","2013-05-16",606.559998
"1605","2013-05-17",606.799988
"1606","2013-05-20",606.799988
"1607","2013-05-21",607.400024
"1608","2013-05-22",601.75
"1609","2013-05-23",604.27002
"1610","2013-05-24",602.030029
"1611","2013-05-28",610.5
"1612","2013-05-29",605.5
"1613","2013-05-30",600
"1614","2013-05-31",591.169983
"1615","2013-06-03",598.690002
"1616","2013-06-04",592.960022
"1617","2013-06-05",585.030029
"1618","2013-06-06",588.02002
"1619","2013-06-07",593.52002
"1620","2013-06-10",590.909973
"1621","2013-06-11",583.01001
"1622","2013-06-12",576.849976
"1623","2013-06-13",574.599976
"1624","2013-06-14",568.650024
"1625","2013-06-17",575
"1626","2013-06-18",575.5
"1627","2013-06-19",574.359985
"1628","2013-06-20",574.150024
"1629","2013-06-21",575
"1630","2013-06-24",570.47998
"1631","2013-06-25",574.799988
"1632","2013-06-26",577.419983
"1633","2013-06-27",577.880005
"1634","2013-06-28",574.940002
"1635","2013-07-01",588
"1636","2013-07-02",587
"1637","2013-07-03",587
"1638","2013-07-05",590.219971
"1639","2013-07-08",594.200012
"1640","2013-07-09",599.969971
"1641","2013-07-10",598.73999
"1642","2013-07-11",593.460022
"1643","2013-07-12",599
"1644","2013-07-15",597.179993
"1645","2013-07-16",598
"1646","2013-07-17",600.440002
"1647","2013-07-18",604.02002
"1648","2013-07-19",604.440002
"1649","2013-07-22",604.549988
"1650","2013-07-23",601.25
"1651","2013-07-24",603.059998
"1652","2013-07-25",603.049988
"1653","2013-07-26",602.75
"1654","2013-07-29",599.01001
"1655","2013-07-30",601.150024
"1656","2013-07-31",598
"1657","2013-08-01",598.619995
"1658","2013-08-02",595.919983
"1659","2013-08-05",597
"1660","2013-08-06",589.359985
"1661","2013-08-07",584.299988
"1662","2013-08-08",582.72998
"1663","2013-08-09",576.5
"1664","2013-08-12",573.849976
"1665","2013-08-13",572.609985
"1666","2013-08-14",572
"1667","2013-08-15",566.26001
"1668","2013-08-16",564.5
"1669","2013-08-19",558.75
"1670","2013-08-20",560.549988
"1671","2013-08-21",560
"1672","2013-08-22",569.5
"1673","2013-08-23",569.950012
"1674","2013-08-26",566.549988
"1675","2013-08-27",561.5
"1676","2013-08-28",560.02002
"1677","2013-08-29",560.75
"1678","2013-08-30",559.75
"1679","2013-09-03",555.820007
"1680","2013-09-04",564.400024
"1681","2013-09-05",566
"1682","2013-09-06",558.349976
"1683","2013-09-09",574.940002
"1684","2013-09-10",573.650024
"1685","2013-09-11",572.299988
"1686","2013-09-12",572.549988
"1687","2013-09-13",572.090027
"1688","2013-09-16",575.97998
"1689","2013-09-17",574.25
"1690","2013-09-18",576.619995
"1691","2013-09-19",576.320007
"1692","2013-09-20",567.030029
"1693","2013-09-23",570.450012
"1694","2013-09-24",571.099976
"1695","2013-09-25",573.799988
"1696","2013-09-26",574.76001
"1697","2013-09-27",572.5
"1698","2013-09-30",567.619995
"1699","2013-10-01",571
"1700","2013-10-02",576.150024
"1701","2013-10-03",575
"1702","2013-10-04",579
"1703","2013-10-07",575
"1704","2013-10-08",571.51001
"1705","2013-10-09",568.030029
"1706","2013-10-10",576.919983
"1707","2013-10-11",576.840027
"1708","2013-10-14",577.849976
"1709","2013-10-15",573.97998
"1710","2013-10-16",570.710022
"1711","2013-10-17",575.200012
"1712","2013-10-18",577.799988
"1713","2013-10-21",576.900024
"1714","2013-10-22",577.039978
"1715","2013-10-23",577.599976
"1716","2013-10-24",577.570007
"1717","2013-10-25",579
"1718","2013-10-28",580.169983
"1719","2013-10-29",581.099976
"1720","2013-10-30",577.130005
"1721","2013-10-31",584.070007
"1722","2013-11-01",588.820007
"1723","2013-11-04",588.400024
"1724","2013-11-05",590.02002
"1725","2013-11-06",588.02002
"1726","2013-11-07",592.02002
"1727","2013-11-08",595.150024
"1728","2013-11-11",594.01001
"1729","2013-11-12",595.039978
"1730","2013-11-13",596.599976
"1731","2013-11-14",599.820007
"1732","2013-11-15",600.869995
"1733","2013-11-18",602.51001
"1734","2013-11-19",602.27002
"1735","2013-11-20",601.059998
"1736","2013-11-21",604
"1737","2013-11-22",601.840027
"1738","2013-11-25",602.179993
"1739","2013-11-26",604.400024
"1740","2013-11-27",606.309998
"1741","2013-11-29",602.830017
"1742","2013-12-02",603.690002
"1743","2013-12-03",594.299988
"1744","2013-12-04",589.719971
"1745","2013-12-05",582.01001
"1746","2013-12-06",594.650024
"1747","2013-12-09",598.150024
"1748","2013-12-10",594.210022
"1749","2013-12-11",588.059998
"1750","2013-12-12",593.98999
"1751","2013-12-13",600.98999
"1752","2013-12-16",593.799988
"1753","2013-12-17",587
"1754","2013-12-18",595.460022
"1755","2013-12-19",588.380005
"1756","2013-12-20",597
"1757","2013-12-23",598.880005
"1758","2013-12-24",601
"1759","2013-12-26",599.549988
"1760","2013-12-27",602
"1761","2013-12-30",601.969971
"1762","2013-12-31",603.080017
"1763","2014-01-02",600.859985
"1764","2014-01-03",593.820007
"1765","2014-01-06",589
"1766","2014-01-07",594.690002
"1767","2014-01-08",596.72998
"1768","2014-01-09",589.869995
"1769","2014-01-10",590.539978
"1770","2014-01-13",589.049988
"1771","2014-01-14",590.450012
"1772","2014-01-15",592.72998
"1773","2014-01-16",590.700012
"1774","2014-01-17",592.780029
"1775","2014-01-21",592.909973
"1776","2014-01-22",593.75
"1777","2014-01-23",594.849976
"1778","2014-01-24",588.469971
"1779","2014-01-27",587.650024
"1780","2014-01-28",588.919983
"1781","2014-01-29",575
"1782","2014-01-30",573.309998
"1783","2014-01-31",564.700012
"1784","2014-02-03",561.609985
"1785","2014-02-04",559.26001
"1786","2014-02-05",563
"1787","2014-02-06",565.929993
"1788","2014-02-07",579.690002
"1789","2014-02-10",582
"1790","2014-02-11",580.48999
"1791","2014-02-12",583.460022
"1792","2014-02-13",583.590027
"1793","2014-02-14",578.580017
"1794","2014-02-18",577.919983
"1795","2014-02-19",579.130005
"1796","2014-02-20",585.5
"1797","2014-02-21",583.76001
"1798","2014-02-24",579.190002
"1799","2014-02-25",578.669983
"1800","2014-02-26",576.75
"1801","2014-02-27",579.51001
"1802","2014-02-28",579.559998
"1803","2014-03-03",578
"1804","2014-03-04",578.159973
"1805","2014-03-05",580.880005
"1806","2014-03-06",579.159973
"1807","2014-03-07",581.969971
"1808","2014-03-10",585.97998
"1809","2014-03-11",582.049988
"1810","2014-03-12",583.380005
"1811","2014-03-13",575.880005
"1812","2014-03-14",577.780029
"1813","2014-03-17",577.400024
"1814","2014-03-18",583.25
"1815","2014-03-19",579.849976
"1816","2014-03-20",583.22998
"1817","2014-03-21",586.919983
"1818","2014-03-24",584.580017
"1819","2014-03-25",591.090027
"1820","2014-03-26",596
"1821","2014-03-27",590.059998
"1822","2014-03-28",592.539978
"1823","2014-03-31",599.900024
"1824","2014-04-01",595.150024
"1825","2014-04-02",597.690002
"1826","2014-04-03",597.669983
"1827","2014-04-04",596
"1828","2014-04-07",594.099976
"1829","2014-04-08",595
"1830","2014-04-09",595.049988
"1831","2014-04-10",585.909973
"1832","2014-04-11",592.619995
"1833","2014-04-14",591.969971
"1834","2014-04-15",591.099976
"1835","2014-04-16",596.469971
"1836","2014-04-17",598.409973
"1837","2014-04-21",599.049988
"1838","2014-04-22",599.289978
"1839","2014-04-23",602.099976
"1840","2014-04-24",597.799988
"1841","2014-04-25",590
"1842","2014-04-28",587.849976
"1843","2014-04-29",591.539978
"1844","2014-04-30",596.26001
"1845","2014-05-01",597.460022
"1846","2014-05-02",599.609985
"1847","2014-05-05",594.390015
"1848","2014-05-06",592.590027
"1849","2014-05-07",597.909973
"1850","2014-05-08",595.950012
"1851","2014-05-09",592.169983
"1852","2014-05-12",595
"1853","2014-05-13",591.179993
"1854","2014-05-14",587.679993
"1855","2014-05-15",589.940002
"1856","2014-05-16",589.289978
"1857","2014-05-19",593.700012
"1858","2014-05-20",588.070007
"1859","2014-05-21",589.22998
"1860","2014-05-22",589.429993
"1861","2014-05-23",589.099976
"1862","2014-05-27",589.070007
"1863","2014-05-28",590
"1864","2014-05-29",592.309998
"1865","2014-05-30",590.52002
"1866","2014-06-02",591.130005
"1867","2014-06-03",590
"1868","2014-06-04",594.02002
"1869","2014-06-05",594.98999
"1870","2014-06-06",599
"1871","2014-06-09",599.01001
"1872","2014-06-10",599.469971
"1873","2014-06-11",598
"1874","2014-06-12",600.809998
"1875","2014-06-13",600.659973
"1876","2014-06-16",599.099976
"1877","2014-06-17",600.429993
"1878","2014-06-18",599.47998
"1879","2014-06-19",599.880005
"1880","2014-06-20",599
"1881","2014-06-23",600
"1882","2014-06-24",600.23999
"1883","2014-06-25",604
"1884","2014-06-26",606
"1885","2014-06-27",607.950012
"1886","2014-06-30",608.440002
"1887","2014-07-01",606.5
"1888","2014-07-02",608.150024
"1889","2014-07-03",608.849976
"1890","2014-07-07",608.73999
"1891","2014-07-08",607.02002
"1892","2014-07-09",610.01001
"1893","2014-07-10",611
"1894","2014-07-11",613.109985
"1895","2014-07-14",616.380005
"1896","2014-07-15",621
"1897","2014-07-16",621
"1898","2014-07-17",618.01001
"1899","2014-07-18",618.01001
"1900","2014-07-21",611.789978
"1901","2014-07-22",606.380005
"1902","2014-07-23",608.950012
"1903","2014-07-24",610.090027
"1904","2014-07-25",608.98999
"1905","2014-07-28",614.080017
"1906","2014-07-29",613.099976
