"","date","GOODM"
"476","2018-04-13",24.99
"477","2018-04-16",25.09
"478","2018-04-17",24.99
"479","2018-04-18",25.028999
"480","2018-04-19",24.85
"481","2018-04-20",24.950001
"482","2018-04-23",24.969999
"483","2018-04-24",24.719999
"484","2018-04-25",24.832001
"485","2018-04-26",25
"486","2018-04-27",24.99
"487","2018-04-30",24.99
"488","2018-05-01",25
"489","2018-05-02",24.975
"490","2018-05-03",24.98
"491","2018-05-04",24.950001
"492","2018-05-07",24.950001
"493","2018-05-08",24.969999
"494","2018-05-09",24.9
"495","2018-05-10",25.083
"496","2018-05-11",25.09
"497","2018-05-14",25.245001
"498","2018-05-15",25.120001
"499","2018-05-16",25.120001
"500","2018-05-17",24.969
"501","2018-05-18",25.128
"502","2018-05-21",24.940001
"503","2018-05-22",24.945
"504","2018-05-23",24.940001
"505","2018-05-24",24.9
"506","2018-05-25",24.9
"507","2018-05-29",24.67
"508","2018-05-30",24.917999
"509","2018-05-31",24.871
"510","2018-06-01",24.855
"511","2018-06-04",24.915001
"512","2018-06-05",25
"513","2018-06-06",24.98
"514","2018-06-07",25.004999
"515","2018-06-08",24.98
"516","2018-06-11",25.24
"517","2018-06-12",25.200001
"518","2018-06-13",25.222
"519","2018-06-14",25.24
"520","2018-06-15",25.370001
"521","2018-06-18",25.43
"522","2018-06-19",25.299999
"523","2018-06-20",25.209999
"524","2018-06-21",25.233
"525","2018-06-22",25.280001
"526","2018-06-25",25.48
"527","2018-06-26",25.4
"528","2018-06-27",25.35
"529","2018-06-28",25.395
"530","2018-06-29",25.410999
"531","2018-07-02",25.32
"532","2018-07-03",25.35
"533","2018-07-05",25.563
"534","2018-07-06",25.433001
"535","2018-07-09",25.406
"536","2018-07-10",25.530001
"537","2018-07-11",25.389
"538","2018-07-12",25.370001
"539","2018-07-13",25.579
"540","2018-07-16",25.559999
"541","2018-07-17",25.469999
"542","2018-07-18",25.51
"543","2018-07-19",25.481001
"544","2018-07-20",25.469
"545","2018-07-23",25.386
"546","2018-07-24",25.489
"547","2018-07-25",25.48
"548","2018-07-26",25.382
"549","2018-07-27",25.469999
"550","2018-07-30",25.469999
"551","2018-07-31",25.375
"552","2018-08-01",25.530001
"553","2018-08-02",25.399
"554","2018-08-03",25.441999
"555","2018-08-06",25.450001
"556","2018-08-07",25.405001
"557","2018-08-08",25.405001
"558","2018-08-09",25.450001
"559","2018-08-10",25.469999
"560","2018-08-13",25.309999
"561","2018-08-14",25.299999
"562","2018-08-15",25.4
"563","2018-08-16",25.4
"564","2018-08-17",25.4
"565","2018-08-20",25.355
"566","2018-08-21",25.25
"567","2018-08-22",25.299999
"568","2018-08-23",25.4
"569","2018-08-24",25.436001
"570","2018-08-27",25.417999
"571","2018-08-28",25.417999
"572","2018-08-29",25.41
"573","2018-08-30",25.450001
"574","2018-08-31",25.450001
"575","2018-09-04",25.429001
"576","2018-09-05",25.427999
"577","2018-09-06",25.429001
"578","2018-09-07",25.367001
"579","2018-09-10",25.450001
"580","2018-09-11",25.41
"581","2018-09-12",25.476
"582","2018-09-13",25.486
"583","2018-09-14",25.518999
"584","2018-09-17",25.452999
"585","2018-09-18",25.301001
"586","2018-09-19",25.15
"587","2018-09-20",25.25
"588","2018-09-21",25.1
"589","2018-09-24",25.030001
"590","2018-09-25",25.040001
"591","2018-09-26",24.860001
"592","2018-09-27",24.870001
"593","2018-09-28",25.247999
"594","2018-10-01",25.215
"595","2018-10-02",24.98
"596","2018-10-03",24.950001
"597","2018-10-04",25.1
"598","2018-10-05",24.922001
"599","2018-10-08",24.950001
"600","2018-10-09",24.9
"601","2018-10-10",25
"602","2018-10-11",24.9
"603","2018-10-12",24.955
"604","2018-10-15",25.09
"605","2018-10-16",25
"606","2018-10-17",24.959999
"607","2018-10-18",24.927
"608","2018-10-19",24.959999
"609","2018-10-22",24.870001
"610","2018-10-23",24.813999
"611","2018-10-24",24.77
"612","2018-10-25",24.85
"613","2018-10-26",24.695999
"614","2018-10-29",24.85
"615","2018-10-30",24.830999
"616","2018-10-31",24.9
"617","2018-11-01",24.75
"618","2018-11-02",24.860001
"619","2018-11-05",24.9
"620","2018-11-06",24.969999
"621","2018-11-07",25
"622","2018-11-08",25.040001
"623","2018-11-09",25
"624","2018-11-12",25.01
"625","2018-11-13",25.076
"626","2018-11-14",25.198999
"627","2018-11-15",25.200001
"628","2018-11-16",25.33
"629","2018-11-19",25.110001
"630","2018-11-20",25.08
"631","2018-11-21",25.18
"632","2018-11-23",24.99
"633","2018-11-26",25
"634","2018-11-27",24.889
"635","2018-11-28",24.870001
"636","2018-11-29",24.93
"637","2018-11-30",24.855
"638","2018-12-03",24.799999
"639","2018-12-04",24.719999
"640","2018-12-06",24.785999
"641","2018-12-07",24.75
"642","2018-12-10",24.639999
"643","2018-12-11",24.57
"644","2018-12-12",24.67
"645","2018-12-13",24.607
"646","2018-12-14",24.618
"647","2018-12-17",24.549999
"648","2018-12-18",24.315001
"649","2018-12-19",24.01
"650","2018-12-20",23.959999
"651","2018-12-21",23.799999
"652","2018-12-24",23.233999
"653","2018-12-26",23.266001
"654","2018-12-27",23.030001
"655","2018-12-28",23.188
"656","2018-12-31",23.280001
"657","2019-01-02",23.778999
"658","2019-01-03",23.712999
"659","2019-01-04",23.6
"660","2019-01-07",23.65
"661","2019-01-08",24.23
"662","2019-01-09",24.91
"663","2019-01-10",24.5
"664","2019-01-11",24.907
"665","2019-01-14",25.139999
"666","2019-01-15",25.32
"667","2019-01-16",25.200001
"668","2019-01-17",25
"669","2019-01-18",24.67
"670","2019-01-22",24.664
"671","2019-01-23",25.200001
"672","2019-01-24",25.225
"673","2019-01-25",25.09
"674","2019-01-28",25.219999
"675","2019-01-29",25.219
"676","2019-01-30",25.190001
"677","2019-01-31",25.219999
"678","2019-02-01",25.252001
"679","2019-02-04",25.26
"680","2019-02-05",25.275
"681","2019-02-06",25.25
"682","2019-02-07",25.291
"683","2019-02-08",25.299999
"684","2019-02-11",25.165001
"685","2019-02-12",25.15
"686","2019-02-13",25.225
"687","2019-02-14",25.320999
"688","2019-02-15",25.299999
"689","2019-02-19",25.18
"690","2019-02-20",25.139999
"691","2019-02-21",25.15
"692","2019-02-22",25.35
"693","2019-02-25",25.43
"694","2019-02-26",25.799999
"695","2019-02-27",25.389999
"696","2019-02-28",25.513
"697","2019-03-01",25.566
"698","2019-03-04",25.530001
"699","2019-03-05",25.540001
"700","2019-03-06",25.639999
"701","2019-03-07",25.639999
"702","2019-03-08",25.65
"703","2019-03-11",25.530001
"704","2019-03-12",25.503
"705","2019-03-13",25.629999
"706","2019-03-14",25.6
"707","2019-03-15",25.6
"708","2019-03-18",25.57
"709","2019-03-19",25.41
"710","2019-03-20",25.549
"711","2019-03-21",25.51
"712","2019-03-22",25.6
"713","2019-03-25",25.4
"714","2019-03-26",25.4
"715","2019-03-27",25.33
"716","2019-03-28",25.450001
"717","2019-03-29",25.6
"718","2019-04-01",25.75
"719","2019-04-02",25.66
"720","2019-04-03",25.879999
"721","2019-04-04",25.638
"722","2019-04-05",25.638
"723","2019-04-08",25.530001
"724","2019-04-09",25.507
"725","2019-04-10",25.65
"726","2019-04-11",25.554001
"727","2019-04-12",25.299999
"728","2019-04-15",25.32
"729","2019-04-16",25.549
"730","2019-04-17",25.59
"731","2019-04-18",25.677
"732","2019-04-22",25.610001
"733","2019-04-23",25.549999
"734","2019-04-24",25.440001
"735","2019-04-25",25.219999
"736","2019-04-26",25.25
"737","2019-04-29",25.25
"738","2019-04-30",25.26
"739","2019-05-01",25.285
"740","2019-05-02",25.533001
"741","2019-05-03",25.367001
"742","2019-05-06",25.49
"743","2019-05-07",25.48
"744","2019-05-08",25.4
"745","2019-05-09",25.299999
"746","2019-05-10",25.280001
"747","2019-05-13",25.299999
"748","2019-05-14",25.408001
"749","2019-05-15",25.325001
"750","2019-05-16",25.4
"751","2019-05-17",25.339001
"752","2019-05-20",25.325001
"753","2019-05-21",25.17
"754","2019-05-22",25
"755","2019-05-23",25.25
"756","2019-05-24",25.299999
"757","2019-05-28",25.450001
"758","2019-05-29",25.5
"759","2019-05-30",25.450001
"760","2019-05-31",25.51
"761","2019-06-03",25.620001
"762","2019-06-04",25.596001
"763","2019-06-05",25.493
"764","2019-06-06",25.5
"765","2019-06-07",25.67
"766","2019-06-10",25.49
"767","2019-06-11",25.583
"768","2019-06-12",25.65
"769","2019-06-13",25.6
"770","2019-06-14",25.559999
"771","2019-06-17",25.589001
"772","2019-06-18",25.559999
"773","2019-06-19",25.59
"774","2019-06-20",25.59
"775","2019-06-21",25.5
"776","2019-06-24",25.559999
"777","2019-06-25",25.605
"778","2019-06-26",25.559999
"779","2019-06-27",25.469999
"780","2019-06-28",25.35
"781","2019-07-01",25.26
"782","2019-07-02",25.356001
"783","2019-07-03",25.356001
"784","2019-07-05",25.441
"785","2019-07-08",25.4
"786","2019-07-09",25.58
"787","2019-07-10",25.59
"788","2019-07-11",25.59
"789","2019-07-12",25.632999
"790","2019-07-15",25.52
"791","2019-07-16",25.620001
"792","2019-07-17",25.490999
"793","2019-07-18",25.459999
"794","2019-07-19",25.375
"795","2019-07-22",25.25
"796","2019-07-23",25.25
"797","2019-07-24",25.25
"798","2019-07-25",25.24
"799","2019-07-26",25.209999
"800","2019-07-29",25.59
"801","2019-07-30",25.6
"802","2019-07-31",25.490999
"803","2019-08-01",25.75
"804","2019-08-02",25.691999
"805","2019-08-05",25.85
"806","2019-08-06",25.549999
"807","2019-08-07",25.627001
"808","2019-08-08",25.502001
"809","2019-08-09",25.65
"810","2019-08-12",25.743
"811","2019-08-13",25.700001
"812","2019-08-14",25.75
"813","2019-08-15",25.389999
"814","2019-08-16",25.41
"815","2019-08-19",25.43
"816","2019-08-20",25.43
"817","2019-08-21",25.478001
"818","2019-08-22",25.51
"819","2019-08-23",25.5
"820","2019-08-26",25.5
"821","2019-08-27",25.561001
"822","2019-08-28",25.68
"823","2019-08-29",25.700001
"824","2019-08-30",25.940001
"825","2019-09-03",25.862
"826","2019-09-04",25.76
"827","2019-09-05",25.863001
"828","2019-09-06",25.860001
"829","2019-09-09",26.129999
"830","2019-09-10",26.157
"831","2019-09-11",25.989
"832","2019-09-12",26.1
"833","2019-09-13",25.916
"834","2019-09-16",26
"835","2019-09-17",25.924999
"836","2019-09-18",25.860001
"837","2019-09-19",25.791
"838","2019-09-20",25.91
"839","2019-09-23",25.91
"840","2019-09-24",25.9
"841","2019-09-25",25.9
"842","2019-09-26",25.879999
"843","2019-09-27",25.83
"844","2019-09-30",25.809999
"845","2019-10-01",25.870001
"846","2019-10-02",25.99
"847","2019-10-03",26.040001
"848","2019-10-04",26.016001
"849","2019-10-07",26.139999
"850","2019-10-08",25.941999
"851","2019-10-09",26.24
"852","2019-10-10",26.07
"853","2019-10-11",26.035
"854","2019-10-14",26.1
"855","2019-10-15",26.1
"856","2019-10-16",26.107
"857","2019-10-17",26.143
"858","2019-10-18",26.25
"859","2019-10-21",26.142
"860","2019-10-22",26.007999
"861","2019-10-23",26.24
"862","2019-10-24",25.997
"863","2019-10-25",26.055
"864","2019-10-28",26.1
"865","2019-10-29",26.450001
"866","2019-10-30",26.35
"867","2019-10-31",26.450001
"868","2019-11-01",26.700001
"869","2019-11-04",26.5
"870","2019-11-05",26.290001
"871","2019-11-06",26.183001
"872","2019-11-07",26.15
"873","2019-11-08",26.110001
"874","2019-11-11",26.15
"875","2019-11-12",26.18
"876","2019-11-13",26.18
"877","2019-11-14",26.190001
"878","2019-11-15",26.205999
"879","2019-11-18",26
"880","2019-11-19",26
"881","2019-11-20",25.9
"882","2019-11-21",25.950001
"883","2019-11-22",26.110001
"884","2019-11-25",26.049999
"885","2019-11-26",26.018999
"886","2019-11-27",25.945
"887","2019-11-29",25.99
"888","2019-12-02",26.006001
"889","2019-12-03",25.959999
"890","2019-12-04",25.910999
"891","2019-12-05",25.83
"892","2019-12-06",26.034
"893","2019-12-09",25.950001
"894","2019-12-10",26.17
"895","2019-12-11",25.950001
"896","2019-12-12",25.780001
"897","2019-12-13",25.780001
"898","2019-12-16",25.886999
"899","2019-12-17",25.799999
"900","2019-12-18",25.700001
"901","2019-12-19",25.65
"902","2019-12-20",25.889999
"903","2019-12-23",25.761999
"904","2019-12-24",25.839001
"905","2019-12-26",25.756001
"906","2019-12-27",25.700001
"907","2019-12-30",25.85
"908","2019-12-31",25.733999
"909","2020-01-02",25.74
"910","2020-01-03",25.83
"911","2020-01-06",25.93
"912","2020-01-07",25.940001
"913","2020-01-08",25.98
"914","2020-01-09",25.962
"915","2020-01-10",26.030001
"916","2020-01-13",26
"917","2020-01-14",25.959999
"918","2020-01-15",26.01
"919","2020-01-16",26.41
"920","2020-01-17",26.379999
"921","2020-01-21",26.27
"922","2020-01-22",26.6
"923","2020-01-23",26.6
"924","2020-01-24",26.334
"925","2020-01-27",26.25
"926","2020-01-28",26.450001
"927","2020-01-29",26.25
"928","2020-01-30",26.249001
"929","2020-01-31",26.129999
"930","2020-02-03",26.200001
"931","2020-02-04",26.27
"932","2020-02-05",26.212
"933","2020-02-06",26.219999
"934","2020-02-07",26.201
"935","2020-02-10",26.27
"936","2020-02-11",26.32
"937","2020-02-12",26.370001
"938","2020-02-13",26.35
"939","2020-02-14",26.370001
"940","2020-02-18",26.288
"941","2020-02-19",26.209999
"942","2020-02-20",26.139999
"943","2020-02-21",26.129999
"944","2020-02-24",26.18
"945","2020-02-25",25.98
"946","2020-02-26",25.976999
"947","2020-02-27",25.75
"948","2020-02-28",25.200001
"949","2020-03-02",25.830999
"950","2020-03-03",25.424999
"951","2020-03-04",25.674999
"952","2020-03-05",25.379999
"953","2020-03-06",25.497
"954","2020-03-09",25.09
"955","2020-03-10",25.219999
"956","2020-03-11",25.26
"957","2020-03-12",24.232
"958","2020-03-13",24.264999
"959","2020-03-16",22.518
"960","2020-03-17",22.25
"961","2020-03-18",11.02
"962","2020-03-19",15.728
"963","2020-03-20",17.950001
"964","2020-03-23",18.6
"965","2020-03-24",20
"966","2020-03-25",20.299999
"967","2020-03-26",20.700001
"968","2020-03-27",20.98
"969","2020-03-30",20.08
"970","2020-03-31",20.289
"971","2020-04-01",19.104
"972","2020-04-02",19.732
"973","2020-04-03",18.5
