"","date","RETA"
"958","2020-03-17",135.119995
"959","2020-03-18",126.709999
"960","2020-03-19",139.259995
"961","2020-03-20",124.160004
"962","2020-03-23",129.25
"963","2020-03-24",138.5
"964","2020-03-25",139.059998
"965","2020-03-26",148.899994
"966","2020-03-27",149.990005
"967","2020-03-30",161.880005
"968","2020-03-31",144.339996
"969","2020-04-01",132.770004
"970","2020-04-02",135.369995
"971","2020-04-03",128.860001
"972","2020-04-06",138.289993
"973","2020-04-07",134.649994
"974","2020-04-08",137.419998
"975","2020-04-09",141.190002
"976","2020-04-13",137.729996
"977","2020-04-14",145.679993
"978","2020-04-15",143
"979","2020-04-16",140.710007
"980","2020-04-17",149.330002
"981","2020-04-20",155.940002
"982","2020-04-21",148.070007
"983","2020-04-22",152.649994
"984","2020-04-23",154.460007
"985","2020-04-24",160.470001
"986","2020-04-27",167.320007
"987","2020-04-28",161.940002
"988","2020-04-29",165.990005
"989","2020-04-30",158.160004
"990","2020-05-01",148.559998
"991","2020-05-04",152.279999
"992","2020-05-05",157.570007
"993","2020-05-06",160.440002
"994","2020-05-07",160.529999
"995","2020-05-08",162.229996
"996","2020-05-11",164.309998
"997","2020-05-12",165.539993
"998","2020-05-13",150.539993
"999","2020-05-14",153.529999
"1000","2020-05-15",154.770004
"1001","2020-05-18",152.830002
"1002","2020-05-19",150
"1003","2020-05-20",157.259995
"1004","2020-05-21",158.360001
"1005","2020-05-22",160
"1006","2020-05-26",157.759995
"1007","2020-05-27",152.779999
"1008","2020-05-28",147.240005
"1009","2020-05-29",145.320007
"1010","2020-06-01",139.910004
"1011","2020-06-02",140.330002
"1012","2020-06-03",135.419998
"1013","2020-06-04",129.529999
"1014","2020-06-05",126.300003
"1015","2020-06-08",137
"1016","2020-06-09",132.850006
"1017","2020-06-10",130.919998
"1018","2020-06-11",167.679993
"1019","2020-06-12",163.25
"1020","2020-06-15",161.119995
"1021","2020-06-16",162.550003
"1022","2020-06-17",160.820007
"1023","2020-06-18",160.449997
"1024","2020-06-19",176.559998
"1025","2020-06-22",175.559998
"1026","2020-06-23",172.309998
"1027","2020-06-24",162.990005
"1028","2020-06-25",166.520004
"1029","2020-06-26",163.169998
"1030","2020-06-29",153.929993
"1031","2020-06-30",156.020004
"1032","2020-07-01",153.910004
"1033","2020-07-02",157.850006
"1034","2020-07-06",160.429993
"1035","2020-07-07",155.639999
"1036","2020-07-08",158
"1037","2020-07-09",156.119995
"1038","2020-07-10",154.399994
"1039","2020-07-13",153.029999
"1040","2020-07-14",149.520004
"1041","2020-07-15",153.919998
"1042","2020-07-16",154.639999
"1043","2020-07-17",160.970001
"1044","2020-07-20",163.339996
"1045","2020-07-21",159.270004
"1046","2020-07-22",159.610001
"1047","2020-07-23",156.710007
"1048","2020-07-24",157.360001
"1049","2020-07-27",159.199997
"1050","2020-07-28",152.970001
"1051","2020-07-29",154.199997
"1052","2020-07-30",153.589996
"1053","2020-07-31",147.699997
"1054","2020-08-03",149.289993
"1055","2020-08-04",148.839996
"1056","2020-08-05",151.399994
"1057","2020-08-06",151.899994
"1058","2020-08-07",156.199997
"1059","2020-08-10",104.410004
"1060","2020-08-11",103.599998
"1061","2020-08-12",103.309998
"1062","2020-08-13",104.419998
"1063","2020-08-14",102.209999
"1064","2020-08-17",109.050003
"1065","2020-08-18",107.709999
"1066","2020-08-19",107.540001
"1067","2020-08-20",107.360001
"1068","2020-08-21",105.110001
"1069","2020-08-24",102.010002
"1070","2020-08-25",102.980003
"1071","2020-08-26",101.989998
"1072","2020-08-27",104.169998
"1073","2020-08-28",106.040001
"1074","2020-08-31",104.949997
"1075","2020-09-01",105
"1076","2020-09-02",105.889999
"1077","2020-09-03",100.790001
"1078","2020-09-04",97.360001
"1079","2020-09-08",97.190002
"1080","2020-09-09",100.790001
"1081","2020-09-10",100.300003
"1082","2020-09-11",99.089996
"1083","2020-09-14",101.480003
"1084","2020-09-15",101.309998
"1085","2020-09-16",105.209999
"1086","2020-09-17",103.360001
"1087","2020-09-18",105.489998
"1088","2020-09-21",104.419998
"1089","2020-09-22",111.110001
"1090","2020-09-23",108.610001
"1091","2020-09-24",102.739998
"1092","2020-09-25",93.830002
"1093","2020-09-28",93.529999
"1094","2020-09-29",94.779999
"1095","2020-09-30",97.419998
"1096","2020-10-01",103.449997
"1097","2020-10-02",102.029999
"1098","2020-10-05",106.239998
"1099","2020-10-06",111.050003
"1100","2020-10-07",109.900002
"1101","2020-10-08",111.769997
"1102","2020-10-09",109.730003
"1103","2020-10-12",110.349998
"1104","2020-10-13",110.589996
"1105","2020-10-14",110.709999
"1106","2020-10-15",108.910004
"1107","2020-10-16",112.779999
"1108","2020-10-19",113.07
"1109","2020-10-20",115.620003
"1110","2020-10-21",114.309998
"1111","2020-10-22",116.150002
"1112","2020-10-23",117.279999
"1113","2020-10-26",114.629997
"1114","2020-10-27",119.050003
"1115","2020-10-28",116.889999
"1116","2020-10-29",117.650002
"1117","2020-10-30",116.709999
"1118","2020-11-02",114.949997
"1119","2020-11-03",121.75
"1120","2020-11-04",127.889999
"1121","2020-11-05",128.289993
"1122","2020-11-06",131.889999
"1123","2020-11-09",174.660004
"1124","2020-11-10",184.619995
"1125","2020-11-11",178.720001
"1126","2020-11-12",174.399994
"1127","2020-11-13",175.580002
"1128","2020-11-16",170.399994
"1129","2020-11-17",167.690002
"1130","2020-11-18",170.240005
"1131","2020-11-19",163.820007
"1132","2020-11-20",162.759995
"1133","2020-11-23",163.630005
"1134","2020-11-24",164.460007
"1135","2020-11-25",151.889999
"1136","2020-11-27",157.259995
