"","date","USFD"
"960","2020-03-19",12.67
"961","2020-03-20",12.99
"962","2020-03-23",13.29
"963","2020-03-24",15.29
"964","2020-03-25",16.940001
"965","2020-03-26",18.959999
"966","2020-03-27",18.02
"967","2020-03-30",18.25
"968","2020-03-31",17.709999
"969","2020-04-01",15.31
"970","2020-04-02",15.12
"971","2020-04-03",14.06
"972","2020-04-06",17.139999
"973","2020-04-07",16.73
"974","2020-04-08",18.08
"975","2020-04-09",18.540001
"976","2020-04-13",17.99
"977","2020-04-14",18
"978","2020-04-15",17.23
"979","2020-04-16",15.97
"980","2020-04-17",17.290001
"981","2020-04-20",17.34
"982","2020-04-21",17.389999
"983","2020-04-22",18.549999
"984","2020-04-23",17.709999
"985","2020-04-24",19.51
"986","2020-04-27",20.32
"987","2020-04-28",21.02
"988","2020-04-29",22.370001
"989","2020-04-30",21.5
"990","2020-05-01",19.469999
"991","2020-05-04",19.940001
"992","2020-05-05",18.84
"993","2020-05-06",18.290001
"994","2020-05-07",18.889999
"995","2020-05-08",19.620001
"996","2020-05-11",18.51
"997","2020-05-12",17.51
"998","2020-05-13",16.77
"999","2020-05-14",17.35
"1000","2020-05-15",17.15
"1001","2020-05-18",19.209999
"1002","2020-05-19",18.35
"1003","2020-05-20",18.790001
"1004","2020-05-21",18.549999
"1005","2020-05-22",17.809999
"1006","2020-05-26",19.33
"1007","2020-05-27",20.99
"1008","2020-05-28",19.4
"1009","2020-05-29",19.139999
"1010","2020-06-01",19.91
"1011","2020-06-02",19.84
"1012","2020-06-03",21.33
"1013","2020-06-04",21.110001
"1014","2020-06-05",23.4
"1015","2020-06-08",25.290001
"1016","2020-06-09",22.959999
"1017","2020-06-10",21.01
"1018","2020-06-11",20.16
"1019","2020-06-12",20.209999
"1020","2020-06-15",20.32
"1021","2020-06-16",20.799999
"1022","2020-06-17",19.91
"1023","2020-06-18",19.99
"1024","2020-06-19",19.200001
"1025","2020-06-22",19.1
"1026","2020-06-23",20.700001
"1027","2020-06-24",19.860001
"1028","2020-06-25",19.85
"1029","2020-06-26",19.1
"1030","2020-06-29",19.98
"1031","2020-06-30",19.719999
"1032","2020-07-01",20.040001
"1033","2020-07-02",19.700001
"1034","2020-07-06",20.059999
"1035","2020-07-07",19.690001
"1036","2020-07-08",19.969999
"1037","2020-07-09",18.940001
"1038","2020-07-10",20.030001
"1039","2020-07-13",19.83
"1040","2020-07-14",19.719999
"1041","2020-07-15",21.459999
"1042","2020-07-16",21.08
"1043","2020-07-17",21.16
"1044","2020-07-20",20.91
"1045","2020-07-21",21.32
"1046","2020-07-22",21.68
"1047","2020-07-23",20.959999
"1048","2020-07-24",20.959999
"1049","2020-07-27",20.75
"1050","2020-07-28",20.34
"1051","2020-07-29",20.870001
"1052","2020-07-30",20.27
"1053","2020-07-31",20.299999
"1054","2020-08-03",20.120001
"1055","2020-08-04",21.68
"1056","2020-08-05",21.950001
"1057","2020-08-06",22.690001
"1058","2020-08-07",23.24
"1059","2020-08-10",23.85
"1060","2020-08-11",24.48
"1061","2020-08-12",24.01
"1062","2020-08-13",24.16
"1063","2020-08-14",24.299999
"1064","2020-08-17",24.370001
"1065","2020-08-18",24.09
"1066","2020-08-19",23.6
"1067","2020-08-20",23.27
"1068","2020-08-21",22.299999
"1069","2020-08-24",23.309999
"1070","2020-08-25",22.969999
"1071","2020-08-26",22.75
"1072","2020-08-27",23.959999
"1073","2020-08-28",25.049999
"1074","2020-08-31",24.35
"1075","2020-09-01",24
"1076","2020-09-02",24.48
"1077","2020-09-03",24.299999
"1078","2020-09-04",24.309999
"1079","2020-09-08",23.25
"1080","2020-09-09",23.84
"1081","2020-09-10",23.9
"1082","2020-09-11",23.450001
"1083","2020-09-14",24.27
"1084","2020-09-15",24.98
"1085","2020-09-16",25.309999
"1086","2020-09-17",25.540001
"1087","2020-09-18",25.280001
"1088","2020-09-21",23.68
"1089","2020-09-22",23.780001
"1090","2020-09-23",22.57
"1091","2020-09-24",22.58
"1092","2020-09-25",22.67
"1093","2020-09-28",23.040001
"1094","2020-09-29",22.1
"1095","2020-09-30",22.219999
"1096","2020-10-01",22.58
"1097","2020-10-02",22.799999
"1098","2020-10-05",22.41
"1099","2020-10-06",23.190001
"1100","2020-10-07",23.389999
"1101","2020-10-08",23.77
"1102","2020-10-09",24.309999
"1103","2020-10-12",25.120001
"1104","2020-10-13",24.190001
"1105","2020-10-14",24.68
"1106","2020-10-15",25.030001
"1107","2020-10-16",24.83
"1108","2020-10-19",24.559999
"1109","2020-10-20",24.950001
"1110","2020-10-21",24.65
"1111","2020-10-22",25.129999
"1112","2020-10-23",25.290001
"1113","2020-10-26",23.440001
"1114","2020-10-27",22.389999
"1115","2020-10-28",21.299999
"1116","2020-10-29",21.190001
"1117","2020-10-30",20.9
"1118","2020-11-02",21.43
"1119","2020-11-03",23.040001
"1120","2020-11-04",22.66
"1121","2020-11-05",23.280001
"1122","2020-11-06",23.32
"1123","2020-11-09",30.07
"1124","2020-11-10",31.120001
"1125","2020-11-11",28.75
"1126","2020-11-12",27.950001
"1127","2020-11-13",30.059999
"1128","2020-11-16",31.18
"1129","2020-11-17",31.139999
"1130","2020-11-18",30.43
"1131","2020-11-19",30.73
"1132","2020-11-20",30.01
"1133","2020-11-23",30.559999
"1134","2020-11-24",31.98
"1135","2020-11-25",31.98
"1136","2020-11-27",32.25
