"","date","MTDR"
"983","2015-12-29",20.459999
"984","2015-12-30",19.83
"985","2015-12-31",19.77
"986","2016-01-04",19.34
"987","2016-01-05",18.82
"988","2016-01-06",17.290001
"989","2016-01-07",15.91
"990","2016-01-08",15.55
"991","2016-01-11",14.48
"992","2016-01-12",13.92
"993","2016-01-13",13.34
"994","2016-01-14",14.36
"995","2016-01-15",13.69
"996","2016-01-19",12.58
"997","2016-01-20",13.31
"998","2016-01-21",13.98
"999","2016-01-22",14.58
"1000","2016-01-25",13.22
"1001","2016-01-26",13.95
"1002","2016-01-27",13.91
"1003","2016-01-28",15.37
"1004","2016-01-29",16.030001
"1005","2016-02-01",15
"1006","2016-02-02",14.35
"1007","2016-02-03",15.07
"1008","2016-02-04",15.46
"1009","2016-02-05",15.7
"1010","2016-02-08",15.97
"1011","2016-02-09",14.39
"1012","2016-02-10",14.3
"1013","2016-02-11",13.71
"1014","2016-02-12",14.72
"1015","2016-02-16",15.14
"1016","2016-02-17",15.79
"1017","2016-02-18",15.13
"1018","2016-02-19",15
"1019","2016-02-22",16.41
"1020","2016-02-23",15.35
"1021","2016-02-24",15.77
"1022","2016-02-25",15.93
"1023","2016-02-26",16.540001
"1024","2016-02-29",16.139999
"1025","2016-03-01",16.610001
"1026","2016-03-02",17.959999
"1027","2016-03-03",19.200001
"1028","2016-03-04",19.93
"1029","2016-03-07",19.82
"1030","2016-03-08",18.17
"1031","2016-03-09",18.709999
"1032","2016-03-10",19.040001
"1033","2016-03-11",20.34
"1034","2016-03-14",19.77
"1035","2016-03-15",19.459999
"1036","2016-03-16",20.15
"1037","2016-03-17",20.43
"1038","2016-03-18",19.99
"1039","2016-03-21",19.93
"1040","2016-03-22",20.74
"1041","2016-03-23",18.77
"1042","2016-03-24",18.83
"1043","2016-03-28",18.459999
"1044","2016-03-29",18.74
"1045","2016-03-30",18.540001
"1046","2016-03-31",18.959999
"1047","2016-04-01",18.950001
"1048","2016-04-04",18.809999
"1049","2016-04-05",18.65
"1050","2016-04-06",19.639999
"1051","2016-04-07",19.51
"1052","2016-04-08",20.209999
"1053","2016-04-11",19.98
"1054","2016-04-12",21.389999
"1055","2016-04-13",21.27
"1056","2016-04-14",21.629999
"1057","2016-04-15",21.129999
"1058","2016-04-18",21.440001
"1059","2016-04-19",22.02
"1060","2016-04-20",21.57
"1061","2016-04-21",21.27
"1062","2016-04-22",22.08
"1063","2016-04-25",21.42
"1064","2016-04-26",22.040001
"1065","2016-04-27",22.360001
"1066","2016-04-28",21.77
"1067","2016-04-29",21.549999
"1068","2016-05-02",21.84
"1069","2016-05-03",20.83
"1070","2016-05-04",19.639999
"1071","2016-05-05",20.059999
"1072","2016-05-06",20.08
"1073","2016-05-09",19.610001
"1074","2016-05-10",20.870001
"1075","2016-05-11",21.25
"1076","2016-05-12",21.59
"1077","2016-05-13",20.700001
"1078","2016-05-16",21.83
"1079","2016-05-17",22.5
"1080","2016-05-18",22.219999
"1081","2016-05-19",21.75
"1082","2016-05-20",22.040001
"1083","2016-05-23",21.91
"1084","2016-05-24",22.030001
"1085","2016-05-25",22.540001
"1086","2016-05-26",23.01
"1087","2016-05-27",22.469999
"1088","2016-05-31",22.719999
"1089","2016-06-01",22.860001
"1090","2016-06-02",22.780001
"1091","2016-06-03",22.52
"1092","2016-06-06",23.379999
"1093","2016-06-07",24.219999
"1094","2016-06-08",24.219999
"1095","2016-06-09",23.709999
"1096","2016-06-10",22.290001
"1097","2016-06-13",22.1
"1098","2016-06-14",22.08
"1099","2016-06-15",22.26
"1100","2016-06-16",21.66
"1101","2016-06-17",22.280001
"1102","2016-06-20",22.379999
"1103","2016-06-21",22.690001
"1104","2016-06-22",22.290001
"1105","2016-06-23",22.719999
"1106","2016-06-24",20.68
"1107","2016-06-27",19.52
"1108","2016-06-28",20.07
"1109","2016-06-29",21.17
"1110","2016-06-30",19.799999
"1111","2016-07-01",20.52
"1112","2016-07-05",19.76
"1113","2016-07-06",20.24
"1114","2016-07-07",19.780001
"1115","2016-07-08",20.790001
"1116","2016-07-11",20.790001
"1117","2016-07-12",22.360001
"1118","2016-07-13",21.790001
"1119","2016-07-14",22
"1120","2016-07-15",22.049999
"1121","2016-07-18",22.24
"1122","2016-07-19",21.450001
"1123","2016-07-20",21.219999
"1124","2016-07-21",21.07
"1125","2016-07-22",21.08
"1126","2016-07-25",20.09
"1127","2016-07-26",20.35
"1128","2016-07-27",19.780001
"1129","2016-07-28",20.299999
"1130","2016-07-29",21.09
"1131","2016-08-01",19.540001
"1132","2016-08-02",19.309999
"1133","2016-08-03",20.049999
"1134","2016-08-04",21.190001
"1135","2016-08-05",21.6
"1136","2016-08-08",21.92
"1137","2016-08-09",22.08
"1138","2016-08-10",22.07
"1139","2016-08-11",22.940001
"1140","2016-08-12",23.049999
"1141","2016-08-15",23.66
"1142","2016-08-16",23.49
"1143","2016-08-17",23.139999
"1144","2016-08-18",24.27
"1145","2016-08-19",23.52
"1146","2016-08-22",22.700001
"1147","2016-08-23",22.85
"1148","2016-08-24",23.360001
"1149","2016-08-25",23.6
"1150","2016-08-26",23.9
"1151","2016-08-29",24.059999
"1152","2016-08-30",23.440001
"1153","2016-08-31",22.950001
"1154","2016-09-01",23
"1155","2016-09-02",23.719999
"1156","2016-09-06",23.940001
"1157","2016-09-07",24.08
"1158","2016-09-08",24.059999
"1159","2016-09-09",22.860001
"1160","2016-09-12",22.93
"1161","2016-09-13",21.629999
"1162","2016-09-14",20.93
"1163","2016-09-15",21.18
"1164","2016-09-16",20.690001
"1165","2016-09-19",21
"1166","2016-09-20",20.49
"1167","2016-09-21",21.950001
"1168","2016-09-22",22.34
"1169","2016-09-23",21.200001
"1170","2016-09-26",21.07
"1171","2016-09-27",20.469999
"1172","2016-09-28",23.030001
"1173","2016-09-29",23.969999
"1174","2016-09-30",24.34
"1175","2016-10-03",23.59
"1176","2016-10-04",22.99
"1177","2016-10-05",23.82
"1178","2016-10-06",23.940001
"1179","2016-10-07",23.68
"1180","2016-10-10",24.27
"1181","2016-10-11",24.200001
"1182","2016-10-12",23.879999
"1183","2016-10-13",23.67
"1184","2016-10-14",23.23
"1185","2016-10-17",23.27
"1186","2016-10-18",23.08
"1187","2016-10-19",23.66
"1188","2016-10-20",23.379999
"1189","2016-10-21",23.940001
"1190","2016-10-24",24.110001
"1191","2016-10-25",23.309999
"1192","2016-10-26",22.700001
"1193","2016-10-27",22.559999
"1194","2016-10-28",22.290001
"1195","2016-10-31",21.809999
"1196","2016-11-01",22.639999
"1197","2016-11-02",21.309999
"1198","2016-11-03",21
"1199","2016-11-04",20.67
"1200","2016-11-07",21.280001
"1201","2016-11-08",21.85
"1202","2016-11-09",22.9
"1203","2016-11-10",23.26
"1204","2016-11-11",23.299999
"1205","2016-11-14",23.379999
"1206","2016-11-15",24.709999
"1207","2016-11-16",24.26
"1208","2016-11-17",24
"1209","2016-11-18",24.51
"1210","2016-11-21",25.74
"1211","2016-11-22",25.68
"1212","2016-11-23",25.790001
"1213","2016-11-25",25.41
"1214","2016-11-28",23.709999
"1215","2016-11-29",22.68
"1216","2016-11-30",26.639999
"1217","2016-12-01",26.32
"1218","2016-12-02",25.66
"1219","2016-12-05",25.43
"1220","2016-12-06",24.940001
"1221","2016-12-07",24.799999
"1222","2016-12-08",25.620001
"1223","2016-12-09",25.969999
"1224","2016-12-12",26.15
"1225","2016-12-13",26.440001
"1226","2016-12-14",25.42
"1227","2016-12-15",26
"1228","2016-12-16",25.92
"1229","2016-12-19",26.040001
"1230","2016-12-20",25.280001
"1231","2016-12-21",25.07
"1232","2016-12-22",25.120001
"1233","2016-12-23",25.459999
"1234","2016-12-27",26.219999
"1235","2016-12-28",25.84
"1236","2016-12-29",26.01
"1237","2016-12-30",25.76
"1238","2017-01-03",26.190001
"1239","2017-01-04",26.98
"1240","2017-01-05",26.950001
"1241","2017-01-06",26.530001
"1242","2017-01-09",25.34
"1243","2017-01-10",25.23
"1244","2017-01-11",25.01
"1245","2017-01-12",24.440001
"1246","2017-01-13",24.32
"1247","2017-01-17",24.67
"1248","2017-01-18",24.4
"1249","2017-01-19",24.459999
"1250","2017-01-20",25.190001
"1251","2017-01-23",25.120001
"1252","2017-01-24",26.15
"1253","2017-01-25",26.879999
"1254","2017-01-26",27.139999
"1255","2017-01-27",26.620001
"1256","2017-01-30",25.82
"1257","2017-01-31",26.33
"1258","2017-02-01",26.02
"1259","2017-02-02",26.32
"1260","2017-02-03",28.459999
"1261","2017-02-06",27.73
"1262","2017-02-07",27.09
"1263","2017-02-08",26.27
"1264","2017-02-09",26.950001
"1265","2017-02-10",27.26
"1266","2017-02-13",26.879999
"1267","2017-02-14",26.969999
"1268","2017-02-15",27.26
"1269","2017-02-16",26.860001
"1270","2017-02-17",26.799999
"1271","2017-02-21",26.74
"1272","2017-02-22",25.559999
"1273","2017-02-23",25.299999
"1274","2017-02-24",24.42
"1275","2017-02-27",24.559999
"1276","2017-02-28",24.07
"1277","2017-03-01",24.969999
"1278","2017-03-02",24.09
"1279","2017-03-03",23.9
"1280","2017-03-06",24.02
"1281","2017-03-07",23.940001
"1282","2017-03-08",22.540001
"1283","2017-03-09",23.51
"1284","2017-03-10",23.32
"1285","2017-03-13",23.129999
"1286","2017-03-14",22.92
"1287","2017-03-15",23.879999
"1288","2017-03-16",23.26
"1289","2017-03-17",23.1
"1290","2017-03-20",23.059999
"1291","2017-03-21",22.66
"1292","2017-03-22",22.09
"1293","2017-03-23",21.85
"1294","2017-03-24",21.84
"1295","2017-03-27",22.190001
"1296","2017-03-28",22.84
"1297","2017-03-29",23.33
"1298","2017-03-30",23.43
"1299","2017-03-31",23.790001
"1300","2017-04-03",23.68
"1301","2017-04-04",23.99
"1302","2017-04-05",23.83
"1303","2017-04-06",24.07
"1304","2017-04-07",23.690001
"1305","2017-04-10",24.120001
"1306","2017-04-11",24.1
"1307","2017-04-12",23.309999
"1308","2017-04-13",22.360001
"1309","2017-04-17",22.67
"1310","2017-04-18",22.209999
"1311","2017-04-19",21.219999
"1312","2017-04-20",21.42
"1313","2017-04-21",21.76
"1314","2017-04-24",22.030001
"1315","2017-04-25",22.73
"1316","2017-04-26",22.790001
"1317","2017-04-27",21.93
"1318","2017-04-28",21.68
"1319","2017-05-01",21.709999
"1320","2017-05-02",21.43
"1321","2017-05-03",21.879999
"1322","2017-05-04",22.09
"1323","2017-05-05",23.41
"1324","2017-05-08",23.870001
"1325","2017-05-09",23.790001
"1326","2017-05-10",24.309999
"1327","2017-05-11",23.75
"1328","2017-05-12",23.5
"1329","2017-05-15",23.719999
"1330","2017-05-16",23.610001
"1331","2017-05-17",23.33
"1332","2017-05-18",23.26
"1333","2017-05-19",24.35
"1334","2017-05-22",23.91
"1335","2017-05-23",24.02
"1336","2017-05-24",23.48
"1337","2017-05-25",22.700001
"1338","2017-05-26",23.889999
"1339","2017-05-30",23.6
"1340","2017-05-31",22.790001
"1341","2017-06-01",23.450001
"1342","2017-06-02",23.18
"1343","2017-06-05",22.889999
"1344","2017-06-06",23.639999
"1345","2017-06-07",22.26
"1346","2017-06-08",22.27
"1347","2017-06-09",23.15
"1348","2017-06-12",23.42
"1349","2017-06-13",23.85
"1350","2017-06-14",22.98
"1351","2017-06-15",21.6
"1352","2017-06-16",21.620001
"1353","2017-06-19",21.48
"1354","2017-06-20",21.74
"1355","2017-06-21",21.139999
"1356","2017-06-22",20.58
"1357","2017-06-23",20.74
"1358","2017-06-26",20.549999
"1359","2017-06-27",20.299999
"1360","2017-06-28",20.620001
"1361","2017-06-29",21.01
"1362","2017-06-30",21.370001
"1363","2017-07-03",21.98
"1364","2017-07-05",21.51
"1365","2017-07-06",21.059999
"1366","2017-07-07",21.120001
"1367","2017-07-10",21.65
"1368","2017-07-11",21.950001
"1369","2017-07-12",22.040001
"1370","2017-07-13",22.530001
"1371","2017-07-14",22.76
"1372","2017-07-17",22.959999
"1373","2017-07-18",22.620001
"1374","2017-07-19",23.49
"1375","2017-07-20",23.110001
"1376","2017-07-21",22.969999
"1377","2017-07-24",23.32
"1378","2017-07-25",24.309999
"1379","2017-07-26",24.190001
"1380","2017-07-27",24.629999
"1381","2017-07-28",24.74
"1382","2017-07-31",24.26
"1383","2017-08-01",24
"1384","2017-08-02",24.040001
"1385","2017-08-03",21.860001
"1386","2017-08-04",23.42
"1387","2017-08-07",23.790001
"1388","2017-08-08",23.709999
"1389","2017-08-09",24.280001
"1390","2017-08-10",24.17
"1391","2017-08-11",24.25
"1392","2017-08-14",23.59
"1393","2017-08-15",23.73
"1394","2017-08-16",23.559999
"1395","2017-08-17",22.860001
"1396","2017-08-18",23.24
"1397","2017-08-21",23.01
"1398","2017-08-22",23.23
"1399","2017-08-23",23.32
"1400","2017-08-24",23.26
"1401","2017-08-25",23.34
"1402","2017-08-28",23.25
"1403","2017-08-29",22.959999
"1404","2017-08-30",22.940001
"1405","2017-08-31",23.58
"1406","2017-09-01",23.92
"1407","2017-09-05",23.780001
"1408","2017-09-06",24.440001
"1409","2017-09-07",24.200001
"1410","2017-09-08",23.01
"1411","2017-09-11",23.040001
"1412","2017-09-12",23.280001
"1413","2017-09-13",24.01
"1414","2017-09-14",23.940001
"1415","2017-09-15",24.389999
"1416","2017-09-18",24.75
"1417","2017-09-19",24.74
"1418","2017-09-20",25.41
"1419","2017-09-21",25.68
"1420","2017-09-22",25.469999
"1421","2017-09-25",26.76
"1422","2017-09-26",26.99
"1423","2017-09-27",27.35
"1424","2017-09-28",27.34
"1425","2017-09-29",27.15
"1426","2017-10-02",27.18
"1427","2017-10-03",27.67
"1428","2017-10-04",27.32
"1429","2017-10-05",26.48
"1430","2017-10-06",25.940001
"1431","2017-10-09",26.15
"1432","2017-10-10",25.73
"1433","2017-10-11",26
"1434","2017-10-12",25.84
"1435","2017-10-13",25.84
"1436","2017-10-16",26.540001
"1437","2017-10-17",26.49
"1438","2017-10-18",26.26
"1439","2017-10-19",25.84
"1440","2017-10-20",25.790001
"1441","2017-10-23",25.4
"1442","2017-10-24",25.110001
"1443","2017-10-25",24.73
"1444","2017-10-26",24.73
"1445","2017-10-27",25.530001
"1446","2017-10-30",26.049999
"1447","2017-10-31",26.549999
"1448","2017-11-01",27.059999
"1449","2017-11-02",26.719999
"1450","2017-11-03",27
"1451","2017-11-06",28.190001
"1452","2017-11-07",28.32
"1453","2017-11-08",27.98
"1454","2017-11-09",28.6
"1455","2017-11-10",28.83
"1456","2017-11-13",28.25
"1457","2017-11-14",27.709999
"1458","2017-11-15",27.08
"1459","2017-11-16",26.98
"1460","2017-11-17",27.059999
"1461","2017-11-20",27.030001
"1462","2017-11-21",27.559999
"1463","2017-11-22",28.07
"1464","2017-11-24",28.360001
"1465","2017-11-27",27.540001
"1466","2017-11-28",27.99
"1467","2017-11-29",27.870001
"1468","2017-11-30",28.6
"1469","2017-12-01",29.139999
"1470","2017-12-04",28.32
"1471","2017-12-05",27.889999
"1472","2017-12-06",27.15
"1473","2017-12-07",27.85
"1474","2017-12-08",27.610001
"1475","2017-12-11",27.73
"1476","2017-12-12",27.4
"1477","2017-12-13",27.25
"1478","2017-12-14",26.969999
"1479","2017-12-15",26.65
"1480","2017-12-18",27.5
"1481","2017-12-19",27.5
"1482","2017-12-20",28.51
"1483","2017-12-21",29.92
"1484","2017-12-22",30.23
"1485","2017-12-26",31.35
"1486","2017-12-27",31.120001
"1487","2017-12-28",31.32
"1488","2017-12-29",31.129999
"1489","2018-01-02",31.59
"1490","2018-01-03",31.92
"1491","2018-01-04",32.25
"1492","2018-01-05",31.549999
"1493","2018-01-08",32.189999
"1494","2018-01-09",31.559999
"1495","2018-01-10",31.83
"1496","2018-01-11",32.73
"1497","2018-01-12",32.75
"1498","2018-01-16",32.18
"1499","2018-01-17",32.209999
"1500","2018-01-18",32.189999
"1501","2018-01-19",31.66
"1502","2018-01-22",32.619999
"1503","2018-01-23",33.299999
"1504","2018-01-24",33.240002
"1505","2018-01-25",32.669998
"1506","2018-01-26",32.869999
"1507","2018-01-29",32.68
"1508","2018-01-30",32.130001
"1509","2018-01-31",32.41
"1510","2018-02-01",32.990002
"1511","2018-02-02",31.18
"1512","2018-02-05",30.370001
"1513","2018-02-06",30.07
"1514","2018-02-07",29.43
"1515","2018-02-08",27.950001
"1516","2018-02-09",28.25
"1517","2018-02-12",28.959999
"1518","2018-02-13",28.26
"1519","2018-02-14",29.57
"1520","2018-02-15",29.57
"1521","2018-02-16",29.68
"1522","2018-02-20",29.360001
"1523","2018-02-21",28.68
"1524","2018-02-22",29.139999
"1525","2018-02-23",30.02
"1526","2018-02-26",30.24
"1527","2018-02-27",29.67
"1528","2018-02-28",28.860001
"1529","2018-03-01",28.860001
"1530","2018-03-02",29.700001
"1531","2018-03-05",30.969999
"1532","2018-03-06",29.01
"1533","2018-03-07",28.43
"1534","2018-03-08",28.299999
"1535","2018-03-09",29.33
"1536","2018-03-12",29.32
"1537","2018-03-13",28.92
"1538","2018-03-14",28.860001
"1539","2018-03-15",28.52
"1540","2018-03-16",28.870001
"1541","2018-03-19",28
"1542","2018-03-20",28.83
"1543","2018-03-21",29.889999
"1544","2018-03-22",29.200001
"1545","2018-03-23",29.110001
"1546","2018-03-26",29.370001
"1547","2018-03-27",28.32
"1548","2018-03-28",28.75
"1549","2018-03-29",29.91
"1550","2018-04-02",28.1
"1551","2018-04-03",28.870001
"1552","2018-04-04",28.690001
"1553","2018-04-05",28.93
"1554","2018-04-06",27.6
"1555","2018-04-09",27.940001
"1556","2018-04-10",29.82
"1557","2018-04-11",30.860001
"1558","2018-04-12",30.629999
"1559","2018-04-13",31.389999
"1560","2018-04-16",31.389999
"1561","2018-04-17",32.080002
"1562","2018-04-18",32.75
"1563","2018-04-19",33.080002
"1564","2018-04-20",33.02
"1565","2018-04-23",33.720001
"1566","2018-04-24",33.299999
"1567","2018-04-25",33.720001
"1568","2018-04-26",33.349998
"1569","2018-04-27",32.450001
"1570","2018-04-30",32.740002
"1571","2018-05-01",32.66
"1572","2018-05-02",32.59
"1573","2018-05-03",31
"1574","2018-05-04",31.51
"1575","2018-05-07",32.57
"1576","2018-05-08",33.59
"1577","2018-05-09",34.189999
"1578","2018-05-10",34.130001
"1579","2018-05-11",33.779999
"1580","2018-05-14",33.810001
"1581","2018-05-15",32.869999
"1582","2018-05-16",33.23
"1583","2018-05-17",34.279999
"1584","2018-05-18",33.209999
"1585","2018-05-21",33.119999
"1586","2018-05-22",31.799999
"1587","2018-05-23",31.059999
"1588","2018-05-24",29.790001
"1589","2018-05-25",28.67
"1590","2018-05-29",28.48
"1591","2018-05-30",29.059999
"1592","2018-05-31",28.07
"1593","2018-06-01",26.4
"1594","2018-06-04",25.780001
"1595","2018-06-05",25.93
"1596","2018-06-06",25.91
"1597","2018-06-07",26.93
"1598","2018-06-08",25.969999
"1599","2018-06-11",25.91
"1600","2018-06-12",26.629999
"1601","2018-06-13",26.610001
"1602","2018-06-14",26.43
"1603","2018-06-15",26.129999
"1604","2018-06-18",26.299999
"1605","2018-06-19",27.690001
"1606","2018-06-20",28.440001
"1607","2018-06-21",27.02
"1608","2018-06-22",27.860001
"1609","2018-06-25",27.4
"1610","2018-06-26",28.809999
"1611","2018-06-27",30.059999
"1612","2018-06-28",30.139999
"1613","2018-06-29",30.049999
"1614","2018-07-02",29.209999
"1615","2018-07-03",29.65
"1616","2018-07-05",29.879999
"1617","2018-07-06",30.940001
"1618","2018-07-09",32.52
"1619","2018-07-10",32.990002
"1620","2018-07-11",31.73
"1621","2018-07-12",31.93
"1622","2018-07-13",31.809999
"1623","2018-07-16",31.67
"1624","2018-07-17",32.02
"1625","2018-07-18",31.74
"1626","2018-07-19",32.330002
"1627","2018-07-20",31.98
"1628","2018-07-23",31.940001
"1629","2018-07-24",32.349998
"1630","2018-07-25",32.830002
"1631","2018-07-26",32.98
"1632","2018-07-27",32.82
"1633","2018-07-30",33.529999
"1634","2018-07-31",33.5
"1635","2018-08-01",33.189999
"1636","2018-08-02",32.779999
"1637","2018-08-03",31.139999
"1638","2018-08-06",31.33
"1639","2018-08-07",31.98
"1640","2018-08-08",31.57
"1641","2018-08-09",32.009998
"1642","2018-08-10",32.720001
"1643","2018-08-13",31.42
"1644","2018-08-14",31.65
"1645","2018-08-15",29.790001
"1646","2018-08-16",30.09
"1647","2018-08-17",30.59
"1648","2018-08-20",30.52
"1649","2018-08-21",31.67
"1650","2018-08-22",32.560001
"1651","2018-08-23",32.200001
"1652","2018-08-24",32.610001
"1653","2018-08-27",32.580002
"1654","2018-08-28",32.23
"1655","2018-08-29",32.830002
"1656","2018-08-30",33.52
"1657","2018-08-31",32.740002
"1658","2018-09-04",31.98
"1659","2018-09-05",31.809999
"1660","2018-09-06",31.290001
"1661","2018-09-07",30.82
"1662","2018-09-10",30.85
"1663","2018-09-11",32.080002
"1664","2018-09-12",33.459999
"1665","2018-09-13",31.129999
"1666","2018-09-14",31.049999
"1667","2018-09-17",30.879999
"1668","2018-09-18",31.74
"1669","2018-09-19",32.419998
"1670","2018-09-20",32.110001
"1671","2018-09-21",32.52
"1672","2018-09-24",33.189999
"1673","2018-09-25",32.860001
"1674","2018-09-26",32.060001
"1675","2018-09-27",33.009998
"1676","2018-09-28",33.049999
"1677","2018-10-01",33
"1678","2018-10-02",33.110001
"1679","2018-10-03",34.220001
"1680","2018-10-04",33.91
"1681","2018-10-05",33.509998
"1682","2018-10-08",32.849998
"1683","2018-10-09",33.630001
"1684","2018-10-10",32.16
"1685","2018-10-11",30.299999
"1686","2018-10-12",31.1
"1687","2018-10-15",31.559999
"1688","2018-10-16",32.07
"1689","2018-10-17",31.98
"1690","2018-10-18",31.690001
"1691","2018-10-19",31.74
"1692","2018-10-22",31.51
"1693","2018-10-23",29.790001
"1694","2018-10-24",27.879999
"1695","2018-10-25",28.85
"1696","2018-10-26",28.84
"1697","2018-10-29",27.879999
"1698","2018-10-30",28.84
"1699","2018-10-31",28.84
"1700","2018-11-01",28.92
"1701","2018-11-02",27.379999
"1702","2018-11-05",28.129999
"1703","2018-11-06",27.549999
"1704","2018-11-07",28.690001
"1705","2018-11-08",26.99
"1706","2018-11-09",26.559999
"1707","2018-11-12",24.790001
"1708","2018-11-13",23.83
"1709","2018-11-14",23.9
"1710","2018-11-15",24.68
"1711","2018-11-16",24.709999
"1712","2018-11-19",24.450001
"1713","2018-11-20",22.99
"1714","2018-11-21",23.389999
"1715","2018-11-23",22.299999
"1716","2018-11-26",22.74
"1717","2018-11-27",21.940001
"1718","2018-11-28",22.73
"1719","2018-11-29",23.34
"1720","2018-11-30",22.799999
"1721","2018-12-03",24.360001
"1722","2018-12-04",23.370001
"1723","2018-12-06",21.74
"1724","2018-12-07",21.290001
"1725","2018-12-10",19.690001
"1726","2018-12-11",19.08
"1727","2018-12-12",19.09
"1728","2018-12-13",18.57
"1729","2018-12-14",17.370001
"1730","2018-12-17",16.780001
"1731","2018-12-18",16.49
"1732","2018-12-19",16.139999
"1733","2018-12-20",15.64
"1734","2018-12-21",14.76
"1735","2018-12-24",14.12
"1736","2018-12-26",15.89
"1737","2018-12-27",15.83
"1738","2018-12-28",15.49
"1739","2018-12-31",15.53
"1740","2019-01-02",16.07
"1741","2019-01-03",15.93
"1742","2019-01-04",17.030001
"1743","2019-01-07",18.26
"1744","2019-01-08",18.9
"1745","2019-01-09",19.76
"1746","2019-01-10",19.780001
"1747","2019-01-11",19.34
"1748","2019-01-14",18.950001
"1749","2019-01-15",19.43
"1750","2019-01-16",19.51
"1751","2019-01-17",19.41
"1752","2019-01-18",19.92
"1753","2019-01-22",18.809999
"1754","2019-01-23",18.52
"1755","2019-01-24",18.719999
"1756","2019-01-25",19.290001
"1757","2019-01-28",18.889999
"1758","2019-01-29",19.24
"1759","2019-01-30",19.860001
"1760","2019-01-31",19.5
"1761","2019-02-01",19.66
"1762","2019-02-04",19.58
"1763","2019-02-05",18.870001
"1764","2019-02-06",18.59
"1765","2019-02-07",17.540001
"1766","2019-02-08",17.26
"1767","2019-02-11",17.41
"1768","2019-02-12",17.639999
"1769","2019-02-13",17.870001
"1770","2019-02-14",18.219999
"1771","2019-02-15",19.309999
"1772","2019-02-19",18.700001
"1773","2019-02-20",18.940001
"1774","2019-02-21",18.059999
"1775","2019-02-22",18.700001
"1776","2019-02-25",18.85
"1777","2019-02-26",17.91
"1778","2019-02-27",18.99
"1779","2019-02-28",18.6
"1780","2019-03-01",18.030001
"1781","2019-03-04",17.99
"1782","2019-03-05",18.32
"1783","2019-03-06",17.469999
"1784","2019-03-07",17.18
"1785","2019-03-08",16.700001
"1786","2019-03-11",17.17
"1787","2019-03-12",18.190001
"1788","2019-03-13",18.6
"1789","2019-03-14",18.530001
"1790","2019-03-15",18.690001
"1791","2019-03-18",19.129999
"1792","2019-03-19",19.059999
"1793","2019-03-20",19.65
"1794","2019-03-21",20
"1795","2019-03-22",18.91
"1796","2019-03-25",18.84
"1797","2019-03-26",19.51
"1798","2019-03-27",19.620001
"1799","2019-03-28",19.690001
"1800","2019-03-29",19.33
"1801","2019-04-01",19.6
"1802","2019-04-02",19.459999
"1803","2019-04-03",17.969999
"1804","2019-04-04",18.48
"1805","2019-04-05",19.540001
"1806","2019-04-08",19.940001
"1807","2019-04-09",19.950001
"1808","2019-04-10",20.280001
"1809","2019-04-11",19.42
"1810","2019-04-12",20.950001
"1811","2019-04-15",20.82
"1812","2019-04-16",21.049999
"1813","2019-04-17",20.93
"1814","2019-04-18",20.82
"1815","2019-04-22",21.889999
"1816","2019-04-23",21.799999
"1817","2019-04-24",21.200001
"1818","2019-04-25",20.73
"1819","2019-04-26",19.719999
"1820","2019-04-29",19.780001
"1821","2019-04-30",19.690001
"1822","2019-05-01",18.74
"1823","2019-05-02",18.440001
"1824","2019-05-03",19.15
"1825","2019-05-06",19.48
"1826","2019-05-07",19.02
"1827","2019-05-08",19.65
"1828","2019-05-09",19.93
"1829","2019-05-10",19.92
"1830","2019-05-13",19.33
"1831","2019-05-14",20.01
"1832","2019-05-15",20.620001
"1833","2019-05-16",20.799999
"1834","2019-05-17",20
"1835","2019-05-20",20.01
"1836","2019-05-21",20.709999
"1837","2019-05-22",19.66
"1838","2019-05-23",17.809999
"1839","2019-05-24",17.66
"1840","2019-05-28",17.549999
"1841","2019-05-29",17.719999
"1842","2019-05-30",16.92
"1843","2019-05-31",16.440001
"1844","2019-06-03",16.66
"1845","2019-06-04",16.99
"1846","2019-06-05",16.08
"1847","2019-06-06",16.280001
"1848","2019-06-07",16.790001
"1849","2019-06-10",16.83
"1850","2019-06-11",17.309999
"1851","2019-06-12",16.51
"1852","2019-06-13",17.360001
"1853","2019-06-14",16.85
"1854","2019-06-17",17.18
"1855","2019-06-18",17.870001
"1856","2019-06-19",17.940001
"1857","2019-06-20",18.889999
"1858","2019-06-21",18.690001
"1859","2019-06-24",18.309999
"1860","2019-06-25",18.16
"1861","2019-06-26",18.870001
"1862","2019-06-27",19.049999
"1863","2019-06-28",19.879999
"1864","2019-07-01",19.549999
"1865","2019-07-02",18.690001
"1866","2019-07-03",18.67
"1867","2019-07-05",19.059999
"1868","2019-07-08",19.059999
"1869","2019-07-09",18.85
"1870","2019-07-10",19.780001
"1871","2019-07-11",19.629999
"1872","2019-07-12",19.68
"1873","2019-07-15",19
"1874","2019-07-16",18.58
"1875","2019-07-17",17.52
"1876","2019-07-18",17.620001
"1877","2019-07-19",17.66
"1878","2019-07-22",17.530001
"1879","2019-07-23",18.02
"1880","2019-07-24",18.07
"1881","2019-07-25",17.200001
"1882","2019-07-26",16.65
"1883","2019-07-29",16.190001
"1884","2019-07-30",17.059999
"1885","2019-07-31",17.629999
"1886","2019-08-01",17.01
"1887","2019-08-02",16.629999
"1888","2019-08-05",15.02
"1889","2019-08-06",15.22
