"","date","GNE"
"1001","2015-10-19",13.51
"1002","2015-10-20",13.52
"1003","2015-10-21",12.87
"1004","2015-10-22",12.56
"1005","2015-10-23",12.59
"1006","2015-10-26",11.97
"1007","2015-10-27",10.85
"1008","2015-10-28",11.33
"1009","2015-10-29",10.96
"1010","2015-10-30",11.34
"1011","2015-11-02",11.7
"1012","2015-11-03",11.61
"1013","2015-11-04",12.31
"1014","2015-11-05",12.65
"1015","2015-11-06",12.41
"1016","2015-11-09",11.73
"1017","2015-11-10",11.9
"1018","2015-11-11",11.8
"1019","2015-11-12",11.34
"1020","2015-11-13",11.28
"1021","2015-11-16",11.73
"1022","2015-11-17",11.12
"1023","2015-11-18",11.02
"1024","2015-11-19",11.3
"1025","2015-11-20",11.44
"1026","2015-11-23",11.92
"1027","2015-11-24",11.78
"1028","2015-11-25",11.75
"1029","2015-11-27",11.49
"1030","2015-11-30",11.43
"1031","2015-12-01",11.48
"1032","2015-12-02",11.41
"1033","2015-12-03",11.37
"1034","2015-12-04",11.52
"1035","2015-12-07",10.23
"1036","2015-12-08",10.21
"1037","2015-12-09",10.24
"1038","2015-12-10",10
"1039","2015-12-11",9.31
"1040","2015-12-14",9.1
"1041","2015-12-15",9.22
"1042","2015-12-16",9.93
"1043","2015-12-17",10.22
"1044","2015-12-18",10.72
"1045","2015-12-21",10.94
"1046","2015-12-22",11.45
"1047","2015-12-23",11.11
"1048","2015-12-24",11.13
"1049","2015-12-28",10.99
"1050","2015-12-29",11.05
"1051","2015-12-30",10.91
"1052","2015-12-31",11.15
"1053","2016-01-04",10.32
"1054","2016-01-05",9.85
"1055","2016-01-06",9.49
"1056","2016-01-07",9.22
"1057","2016-01-08",9.28
"1058","2016-01-11",8.91
"1059","2016-01-12",8.45
"1060","2016-01-13",8.12
"1061","2016-01-14",8.06
"1062","2016-01-15",7.75
"1063","2016-01-19",7.5
"1064","2016-01-20",7.88
"1065","2016-01-21",8.18
"1066","2016-01-22",8.72
"1067","2016-01-25",8.17
"1068","2016-01-26",8.35
"1069","2016-01-27",8.11
"1070","2016-01-28",8.22
"1071","2016-01-29",8.41
"1072","2016-02-01",8.37
"1073","2016-02-02",8.39
"1074","2016-02-03",8.39
"1075","2016-02-04",8.44
"1076","2016-02-05",8.09
"1077","2016-02-08",8.32
"1078","2016-02-09",8.36
"1079","2016-02-10",8.51
"1080","2016-02-11",8.56
"1081","2016-02-12",8.82
"1082","2016-02-16",9.21
"1083","2016-02-17",9.68
"1084","2016-02-18",9.56
"1085","2016-02-19",9.33
"1086","2016-02-22",9.29
"1087","2016-02-23",9.04
"1088","2016-02-24",9.2
"1089","2016-02-25",9.3
"1090","2016-02-26",9.26
"1091","2016-02-29",9.27
"1092","2016-03-01",9.27
"1093","2016-03-02",9.5
"1094","2016-03-03",10.06
"1095","2016-03-04",10.09
"1096","2016-03-07",10.32
"1097","2016-03-08",8.88
"1098","2016-03-09",8.28
"1099","2016-03-10",7.94
"1100","2016-03-11",8.14
"1101","2016-03-14",7.86
"1102","2016-03-15",7.84
"1103","2016-03-16",7.83
"1104","2016-03-17",7.87
"1105","2016-03-18",8.03
"1106","2016-03-21",7.87
"1107","2016-03-22",8.06
"1108","2016-03-23",7.61
"1109","2016-03-24",7.82
"1110","2016-03-28",7.73
"1111","2016-03-29",7.95
"1112","2016-03-30",7.86
"1113","2016-03-31",7.61
"1114","2016-04-01",7.49
"1115","2016-04-04",7.29
"1116","2016-04-05",6.99
"1117","2016-04-06",7.2
"1118","2016-04-07",7.31
"1119","2016-04-08",7.35
"1120","2016-04-11",7.48
"1121","2016-04-12",7.05
"1122","2016-04-13",7.09
"1123","2016-04-14",6.84
"1124","2016-04-15",6.61
"1125","2016-04-18",8.33
"1126","2016-04-19",8.29
"1127","2016-04-20",8.05
"1128","2016-04-21",8.11
"1129","2016-04-22",8.19
"1130","2016-04-25",7.94
"1131","2016-04-26",8.06
"1132","2016-04-27",7.93
"1133","2016-04-28",7.72
"1134","2016-04-29",7.37
"1135","2016-05-02",7.22
"1136","2016-05-03",6.43
"1137","2016-05-04",7.23
"1138","2016-05-05",7.53
"1139","2016-05-06",8.04
"1140","2016-05-09",7.9
"1141","2016-05-10",7.85
"1142","2016-05-11",7.74
"1143","2016-05-12",7.69
"1144","2016-05-13",7.76
"1145","2016-05-16",7.79
"1146","2016-05-17",7.26
"1147","2016-05-18",7.28
"1148","2016-05-19",7.23
"1149","2016-05-20",7.64
"1150","2016-05-23",7.52
"1151","2016-05-24",7.29
"1152","2016-05-25",7.41
"1153","2016-05-26",7.57
"1154","2016-05-27",7.35
"1155","2016-05-31",7.56
"1156","2016-06-01",7.89
"1157","2016-06-02",7.5
"1158","2016-06-03",7.31
"1159","2016-06-06",7.44
"1160","2016-06-07",7.41
"1161","2016-06-08",7.47
"1162","2016-06-09",7.45
"1163","2016-06-10",7.39
"1164","2016-06-13",7.23
"1165","2016-06-14",7.08
"1166","2016-06-15",7.14
"1167","2016-06-16",7.19
"1168","2016-06-17",7.08
"1169","2016-06-20",7.03
"1170","2016-06-21",6.95
"1171","2016-06-22",6.71
"1172","2016-06-23",6.73
"1173","2016-06-24",6.57
"1174","2016-06-27",6.52
"1175","2016-06-28",6.66
"1176","2016-06-29",6.69
"1177","2016-06-30",6.77
"1178","2016-07-01",6.76
"1179","2016-07-05",6.5
"1180","2016-07-06",6.5
"1181","2016-07-07",6.23
"1182","2016-07-08",6.42
"1183","2016-07-11",6.45
"1184","2016-07-12",6.74
"1185","2016-07-13",6.87
"1186","2016-07-14",7.06
"1187","2016-07-15",7.12
"1188","2016-07-18",7
"1189","2016-07-19",7.01
"1190","2016-07-20",7.08
"1191","2016-07-21",6.76
"1192","2016-07-22",6.76
"1193","2016-07-25",7.08
"1194","2016-07-26",6.69
"1195","2016-07-27",6.8
"1196","2016-07-28",6.39
"1197","2016-07-29",6.42
"1198","2016-08-01",6.33
"1199","2016-08-02",6.21
"1200","2016-08-03",6.28
"1201","2016-08-04",6.41
"1202","2016-08-05",6.71
"1203","2016-08-08",7.17
"1204","2016-08-09",7.04
"1205","2016-08-10",6.57
"1206","2016-08-11",6.49
"1207","2016-08-12",6.53
"1208","2016-08-15",6.89
"1209","2016-08-16",6.77
"1210","2016-08-17",6.75
"1211","2016-08-18",6.8
"1212","2016-08-19",6.74
"1213","2016-08-22",6.5
"1214","2016-08-23",6.05
"1215","2016-08-24",6.08
"1216","2016-08-25",6.21
"1217","2016-08-26",6.16
"1218","2016-08-29",6.24
"1219","2016-08-30",6.33
"1220","2016-08-31",6.38
"1221","2016-09-01",6.14
"1222","2016-09-02",6.22
"1223","2016-09-06",6.25
"1224","2016-09-07",6.16
"1225","2016-09-08",6.23
"1226","2016-09-09",6.01
"1227","2016-09-12",6.2
"1228","2016-09-13",5.85
"1229","2016-09-14",6.1
"1230","2016-09-15",5.86
"1231","2016-09-16",5.92
"1232","2016-09-19",6.14
"1233","2016-09-20",5.95
"1234","2016-09-21",6.1
"1235","2016-09-22",6.17
"1236","2016-09-23",6.14
"1237","2016-09-26",6.11
"1238","2016-09-27",6.05
"1239","2016-09-28",6.12
"1240","2016-09-29",5.87
"1241","2016-09-30",5.9
"1242","2016-10-03",5.82
"1243","2016-10-04",5.83
"1244","2016-10-05",5.84
"1245","2016-10-06",5.77
"1246","2016-10-07",5.71
"1247","2016-10-10",5.74
"1248","2016-10-11",5.71
"1249","2016-10-12",5.81
"1250","2016-10-13",5.72
"1251","2016-10-14",5.62
"1252","2016-10-17",5.58
"1253","2016-10-18",5.51
"1254","2016-10-19",5.55
"1255","2016-10-20",5.55
"1256","2016-10-21",5.59
"1257","2016-10-24",5.58
"1258","2016-10-25",5.53
"1259","2016-10-26",5.47
"1260","2016-10-27",5.46
"1261","2016-10-28",5.3
"1262","2016-10-31",5.21
"1263","2016-11-01",5.24
"1264","2016-11-02",5.2
"1265","2016-11-03",5.83
"1266","2016-11-04",5.17
"1267","2016-11-07",5.2
"1268","2016-11-08",5.15
"1269","2016-11-09",5.29
"1270","2016-11-10",5.84
"1271","2016-11-11",6.47
"1272","2016-11-14",6.13
"1273","2016-11-15",6.01
"1274","2016-11-16",6.21
"1275","2016-11-17",6.01
"1276","2016-11-18",6.21
"1277","2016-11-21",6.16
"1278","2016-11-22",6.32
"1279","2016-11-23",6.37
"1280","2016-11-25",6.39
"1281","2016-11-28",6.16
"1282","2016-11-29",6.23
"1283","2016-11-30",5.75
"1284","2016-12-01",5.74
"1285","2016-12-02",5.66
"1286","2016-12-05",5.61
"1287","2016-12-06",5.54
"1288","2016-12-07",5.41
"1289","2016-12-08",5.48
"1290","2016-12-09",6.09
"1291","2016-12-12",5.85
"1292","2016-12-13",5.91
"1293","2016-12-14",5.91
"1294","2016-12-15",5.98
"1295","2016-12-16",6.11
"1296","2016-12-19",6
"1297","2016-12-20",5.92
"1298","2016-12-21",6
"1299","2016-12-22",6.02
"1300","2016-12-23",6.18
"1301","2016-12-27",6.23
"1302","2016-12-28",6.08
"1303","2016-12-29",5.8
"1304","2016-12-30",5.75
"1305","2017-01-03",5.87
"1306","2017-01-04",6.07
"1307","2017-01-05",5.92
"1308","2017-01-06",5.81
"1309","2017-01-09",5.83
"1310","2017-01-10",5.77
"1311","2017-01-11",5.8
"1312","2017-01-12",5.73
"1313","2017-01-13",5.84
"1314","2017-01-17",6.09
"1315","2017-01-18",6.05
"1316","2017-01-19",5.98
"1317","2017-01-20",5.9
"1318","2017-01-23",5.87
"1319","2017-01-24",5.88
"1320","2017-01-25",5.77
"1321","2017-01-26",5.68
"1322","2017-01-27",5.72
"1323","2017-01-30",5.68
"1324","2017-01-31",5.77
"1325","2017-02-01",5.83
"1326","2017-02-02",5.73
"1327","2017-02-03",5.77
"1328","2017-02-06",5.76
"1329","2017-02-07",5.77
"1330","2017-02-08",5.7
"1331","2017-02-09",5.58
"1332","2017-02-10",5.73
"1333","2017-02-13",5.72
"1334","2017-02-14",5.61
"1335","2017-02-15",5.84
"1336","2017-02-16",5.96
"1337","2017-02-17",5.78
"1338","2017-02-21",5.71
"1339","2017-02-22",5.75
"1340","2017-02-23",5.64
"1341","2017-02-24",5.61
"1342","2017-02-27",5.64
"1343","2017-02-28",5.45
"1344","2017-03-01",5.54
"1345","2017-03-02",5.38
"1346","2017-03-03",5.41
"1347","2017-03-06",5.31
"1348","2017-03-07",5.39
"1349","2017-03-08",6
"1350","2017-03-09",6
"1351","2017-03-10",6.17
"1352","2017-03-13",5.93
"1353","2017-03-14",5.94
"1354","2017-03-15",5.99
"1355","2017-03-16",6.03
"1356","2017-03-17",6.04
"1357","2017-03-20",5.99
"1358","2017-03-21",5.88
"1359","2017-03-22",5.54
"1360","2017-03-23",5.7
"1361","2017-03-24",5.92
"1362","2017-03-27",6.18
"1363","2017-03-28",6.25
"1364","2017-03-29",6.89
"1365","2017-03-30",7.09
"1366","2017-03-31",7.24
"1367","2017-04-03",7.4
"1368","2017-04-04",7.43
"1369","2017-04-05",7.17
"1370","2017-04-06",7.23
"1371","2017-04-07",7.25
"1372","2017-04-10",7.23
"1373","2017-04-11",7.48
"1374","2017-04-12",7.21
"1375","2017-04-13",7.21
"1376","2017-04-17",7.77
"1377","2017-04-18",7.72
"1378","2017-04-19",7.7
"1379","2017-04-20",7.82
"1380","2017-04-21",8.07
"1381","2017-04-24",8.13
"1382","2017-04-25",7.97
"1383","2017-04-26",8.04
"1384","2017-04-27",8.07
"1385","2017-04-28",7.95
"1386","2017-05-01",8.09
"1387","2017-05-02",7.58
"1388","2017-05-03",7.48
"1389","2017-05-04",7.25
"1390","2017-05-05",7.31
"1391","2017-05-08",7.71
"1392","2017-05-09",7.81
"1393","2017-05-10",7.54
"1394","2017-05-11",7.46
"1395","2017-05-12",7.38
"1396","2017-05-15",7.45
"1397","2017-05-16",7.45
"1398","2017-05-17",7.43
"1399","2017-05-18",7.41
"1400","2017-05-19",7.44
"1401","2017-05-22",7.52
"1402","2017-05-23",7.7
"1403","2017-05-24",7.65
"1404","2017-05-25",7.74
"1405","2017-05-26",7.92
"1406","2017-05-30",7.85
"1407","2017-05-31",7.69
"1408","2017-06-01",7.89
"1409","2017-06-02",7.98
"1410","2017-06-05",7.77
"1411","2017-06-06",7.8
"1412","2017-06-07",7.61
"1413","2017-06-08",7.77
"1414","2017-06-09",7.93
"1415","2017-06-12",7.73
"1416","2017-06-13",7.89
"1417","2017-06-14",7.7
"1418","2017-06-15",7.73
"1419","2017-06-16",7.9
"1420","2017-06-19",7.8
"1421","2017-06-20",7.83
"1422","2017-06-21",7.23
"1423","2017-06-22",7.43
"1424","2017-06-23",7.68
"1425","2017-06-26",7.55
"1426","2017-06-27",7.64
"1427","2017-06-28",7.77
"1428","2017-06-29",7.66
"1429","2017-06-30",7.62
"1430","2017-07-03",7.16
"1431","2017-07-05",6.86
"1432","2017-07-06",7.06
"1433","2017-07-07",6.93
"1434","2017-07-10",6.88
"1435","2017-07-11",6.71
"1436","2017-07-12",6.84
"1437","2017-07-13",6.66
"1438","2017-07-14",6.67
"1439","2017-07-17",6.74
"1440","2017-07-18",6.66
"1441","2017-07-19",6.85
"1442","2017-07-20",6.86
"1443","2017-07-21",6.85
"1444","2017-07-24",6.59
"1445","2017-07-25",6.85
"1446","2017-07-26",6.84
"1447","2017-07-27",6.78
"1448","2017-07-28",6.63
"1449","2017-07-31",6.63
"1450","2017-08-01",6.61
"1451","2017-08-02",6.49
"1452","2017-08-03",6.42
"1453","2017-08-04",6.17
"1454","2017-08-07",6.19
"1455","2017-08-08",6.13
"1456","2017-08-09",6.07
"1457","2017-08-10",6.04
"1458","2017-08-11",5.9
"1459","2017-08-14",6.06
"1460","2017-08-15",5.99
"1461","2017-08-16",5.94
"1462","2017-08-17",5.82
"1463","2017-08-18",5.75
"1464","2017-08-21",5.74
"1465","2017-08-22",6
"1466","2017-08-23",5.92
"1467","2017-08-24",6.07
"1468","2017-08-25",5.92
"1469","2017-08-28",5.94
"1470","2017-08-29",5.9
"1471","2017-08-30",6.18
"1472","2017-08-31",6.15
"1473","2017-09-01",5.95
"1474","2017-09-05",6.02
"1475","2017-09-06",6.04
"1476","2017-09-07",6.18
"1477","2017-09-08",6.18
"1478","2017-09-11",6.19
"1479","2017-09-12",5.98
"1480","2017-09-13",6.03
"1481","2017-09-14",6.06
"1482","2017-09-15",6.05
"1483","2017-09-18",6.04
"1484","2017-09-19",6.01
"1485","2017-09-20",6.16
"1486","2017-09-21",6.23
"1487","2017-09-22",6.78
"1488","2017-09-25",6.84
"1489","2017-09-26",7.04
"1490","2017-09-27",6.97
"1491","2017-09-28",6.79
"1492","2017-09-29",6.55
"1493","2017-10-02",6.63
"1494","2017-10-03",6.58
"1495","2017-10-04",6.54
"1496","2017-10-05",6.6
"1497","2017-10-06",6.6
"1498","2017-10-09",6.6
"1499","2017-10-10",6.65
"1500","2017-10-11",6.62
"1501","2017-10-12",6.4
"1502","2017-10-13",6.35
"1503","2017-10-16",6.35
"1504","2017-10-17",6.39
"1505","2017-10-18",6.28
"1506","2017-10-19",6.09
"1507","2017-10-20",6.05
"1508","2017-10-23",5.87
"1509","2017-10-24",5.84
"1510","2017-10-25",5.72
"1511","2017-10-26",5.77
"1512","2017-10-27",5.63
"1513","2017-10-30",5.53
"1514","2017-10-31",5.72
"1515","2017-11-01",5.32
"1516","2017-11-02",5.35
"1517","2017-11-03",5.58
"1518","2017-11-06",5.36
"1519","2017-11-07",5.6
"1520","2017-11-08",5.82
"1521","2017-11-09",5.72
"1522","2017-11-10",5.47
"1523","2017-11-13",5.15
"1524","2017-11-14",5.43
"1525","2017-11-15",5.39
"1526","2017-11-16",5.43
"1527","2017-11-17",4.86
"1528","2017-11-20",4.34
"1529","2017-11-21",4.32
"1530","2017-11-22",4.46
"1531","2017-11-24",4.48
"1532","2017-11-27",4.39
"1533","2017-11-28",4.32
"1534","2017-11-29",4.38
"1535","2017-11-30",4.33
"1536","2017-12-01",4.34
"1537","2017-12-04",4.37
"1538","2017-12-05",4.33
"1539","2017-12-06",4.26
"1540","2017-12-07",4.25
"1541","2017-12-08",4.26
"1542","2017-12-11",4.49
"1543","2017-12-12",4.32
"1544","2017-12-13",4.37
"1545","2017-12-14",4.44
"1546","2017-12-15",4.53
"1547","2017-12-18",4.77
"1548","2017-12-19",4.81
"1549","2017-12-20",4.81
"1550","2017-12-21",4.74
"1551","2017-12-22",4.75
"1552","2017-12-26",4.61
"1553","2017-12-27",4.69
"1554","2017-12-28",4.73
"1555","2017-12-29",4.36
"1556","2018-01-02",4.63
"1557","2018-01-03",4.44
"1558","2018-01-04",4.53
"1559","2018-01-05",4.53
"1560","2018-01-08",4.43
"1561","2018-01-09",4.41
"1562","2018-01-10",4.39
"1563","2018-01-11",4.57
"1564","2018-01-12",4.6
"1565","2018-01-16",4.43
"1566","2018-01-17",4.49
"1567","2018-01-18",4.45
"1568","2018-01-19",4.76
"1569","2018-01-22",4.74
"1570","2018-01-23",4.57
"1571","2018-01-24",4.37
"1572","2018-01-25",4.41
"1573","2018-01-26",4.42
"1574","2018-01-29",4.42
"1575","2018-01-30",4.37
"1576","2018-01-31",4.37
"1577","2018-02-01",4.31
"1578","2018-02-02",4.18
"1579","2018-02-05",4.16
"1580","2018-02-06",4.19
"1581","2018-02-07",4.3
"1582","2018-02-08",4.16
"1583","2018-02-09",4.26
"1584","2018-02-12",4.36
"1585","2018-02-13",4.37
"1586","2018-02-14",4.34
"1587","2018-02-15",4.32
"1588","2018-02-16",4.42
"1589","2018-02-20",4.42
"1590","2018-02-21",4.52
"1591","2018-02-22",4.59
"1592","2018-02-23",4.57
"1593","2018-02-26",4.53
"1594","2018-02-27",4.56
"1595","2018-02-28",4.45
"1596","2018-03-01",4.44
"1597","2018-03-02",4.5
"1598","2018-03-05",4.56
"1599","2018-03-06",4.61
"1600","2018-03-07",4.7
"1601","2018-03-08",4.86
"1602","2018-03-09",5
"1603","2018-03-12",5.03
"1604","2018-03-13",5
"1605","2018-03-14",4.94
"1606","2018-03-15",4.94
"1607","2018-03-16",4.91
"1608","2018-03-19",4.74
"1609","2018-03-20",4.65
"1610","2018-03-21",4.77
"1611","2018-03-22",4.75
"1612","2018-03-23",4.74
"1613","2018-03-26",4.9
"1614","2018-03-27",4.8
"1615","2018-03-28",4.92
"1616","2018-03-29",4.99
"1617","2018-04-02",4.83
"1618","2018-04-03",4.67
"1619","2018-04-04",4.68
"1620","2018-04-05",3.98
"1621","2018-04-06",4
"1622","2018-04-09",3.95
"1623","2018-04-10",3.95
"1624","2018-04-11",3.96
"1625","2018-04-12",3.93
"1626","2018-04-13",3.88
"1627","2018-04-16",3.92
"1628","2018-04-17",4.08
"1629","2018-04-18",4.28
"1630","2018-04-19",4.32
"1631","2018-04-20",4.3
"1632","2018-04-23",4.14
"1633","2018-04-24",4.25
"1634","2018-04-25",4.25
"1635","2018-04-26",4.27
"1636","2018-04-27",4.18
"1637","2018-04-30",4.16
"1638","2018-05-01",4.29
"1639","2018-05-02",4.51
"1640","2018-05-03",4.81
"1641","2018-05-04",5.13
"1642","2018-05-07",5.28
"1643","2018-05-08",4.91
"1644","2018-05-09",5.13
"1645","2018-05-10",5.24
"1646","2018-05-11",5.22
"1647","2018-05-14",5.06
"1648","2018-05-15",5.12
"1649","2018-05-16",5.3
"1650","2018-05-17",5.33
"1651","2018-05-18",5.3
"1652","2018-05-21",5.24
"1653","2018-05-22",5.23
"1654","2018-05-23",5.22
"1655","2018-05-24",5.16
"1656","2018-05-25",5.29
"1657","2018-05-29",5.42
"1658","2018-05-30",5.68
"1659","2018-05-31",5.58
"1660","2018-06-01",5.39
"1661","2018-06-04",5.26
"1662","2018-06-05",5.37
"1663","2018-06-06",5.16
"1664","2018-06-07",5.26
"1665","2018-06-08",5.16
"1666","2018-06-11",5.28
"1667","2018-06-12",5.15
"1668","2018-06-13",5.21
"1669","2018-06-14",5.05
"1670","2018-06-15",5.11
"1671","2018-06-18",5.14
"1672","2018-06-19",5.16
"1673","2018-06-20",5.05
"1674","2018-06-21",5.09
"1675","2018-06-22",5.2
"1676","2018-06-25",4.92
"1677","2018-06-26",5.1
"1678","2018-06-27",5.07
"1679","2018-06-28",4.93
"1680","2018-06-29",4.96
"1681","2018-07-02",5.44
"1682","2018-07-03",5.72
"1683","2018-07-05",5.75
"1684","2018-07-06",5.9
"1685","2018-07-09",6.03
"1686","2018-07-10",5.94
"1687","2018-07-11",6.25
"1688","2018-07-12",6.17
"1689","2018-07-13",5.99
"1690","2018-07-16",5.97
"1691","2018-07-17",6.1
"1692","2018-07-18",6.04
"1693","2018-07-19",6.14
"1694","2018-07-20",6.1
"1695","2018-07-23",6.12
"1696","2018-07-24",5.97
"1697","2018-07-25",5.52
"1698","2018-07-26",5.72
"1699","2018-07-27",5.51
"1700","2018-07-30",5.27
"1701","2018-07-31",5.2
"1702","2018-08-01",5.17
"1703","2018-08-02",5.34
"1704","2018-08-03",5.35
"1705","2018-08-06",5.38
"1706","2018-08-07",5.32
"1707","2018-08-08",5.17
"1708","2018-08-09",5.44
"1709","2018-08-10",5.37
"1710","2018-08-13",5.27
"1711","2018-08-14",5.29
"1712","2018-08-15",5.3
"1713","2018-08-16",5.71
"1714","2018-08-17",5.75
"1715","2018-08-20",5.78
"1716","2018-08-21",5.73
"1717","2018-08-22",5.73
"1718","2018-08-23",5.52
"1719","2018-08-24",5.46
"1720","2018-08-27",5.47
"1721","2018-08-28",5.48
"1722","2018-08-29",5.41
"1723","2018-08-30",5.39
"1724","2018-08-31",5.41
"1725","2018-09-04",5.33
"1726","2018-09-05",5.39
"1727","2018-09-06",5.24
"1728","2018-09-07",5.35
"1729","2018-09-10",5.36
"1730","2018-09-11",5.43
"1731","2018-09-12",5.43
"1732","2018-09-13",5.41
"1733","2018-09-14",5.45
"1734","2018-09-17",5.54
"1735","2018-09-18",5.46
"1736","2018-09-19",5.53
"1737","2018-09-20",5.53
"1738","2018-09-21",5.5
"1739","2018-09-24",5.44
"1740","2018-09-25",5.37
"1741","2018-09-26",5.29
"1742","2018-09-27",5.4
"1743","2018-09-28",5.4
"1744","2018-10-01",5.48
"1745","2018-10-02",5.57
"1746","2018-10-03",5.66
"1747","2018-10-04",5.86
"1748","2018-10-05",5.69
"1749","2018-10-08",5.66
"1750","2018-10-09",5.82
"1751","2018-10-10",5.93
"1752","2018-10-11",5.8
"1753","2018-10-12",5.94
"1754","2018-10-15",5.97
"1755","2018-10-16",6.03
"1756","2018-10-17",6.08
"1757","2018-10-18",6
"1758","2018-10-19",5.87
"1759","2018-10-22",5.86
"1760","2018-10-23",5.69
"1761","2018-10-24",5.67
"1762","2018-10-25",5.53
"1763","2018-10-26",5.29
"1764","2018-10-29",5.31
"1765","2018-10-30",5.3
"1766","2018-10-31",5.3
"1767","2018-11-01",5.49
"1768","2018-11-02",5.52
"1769","2018-11-05",5.47
"1770","2018-11-06",6.24
"1771","2018-11-07",6.51
"1772","2018-11-08",6.85
"1773","2018-11-09",6.91
"1774","2018-11-12",6.96
"1775","2018-11-13",6.81
"1776","2018-11-14",6.67
"1777","2018-11-15",6.52
"1778","2018-11-16",6.42
"1779","2018-11-19",6.5
"1780","2018-11-20",6.33
"1781","2018-11-21",6.37
"1782","2018-11-23",6.34
"1783","2018-11-26",6.25
"1784","2018-11-27",6.23
"1785","2018-11-28",6.25
"1786","2018-11-29",6.37
"1787","2018-11-30",6.38
"1788","2018-12-03",6.88
"1789","2018-12-04",7.17
"1790","2018-12-06",7.44
"1791","2018-12-07",7.6
"1792","2018-12-10",7.78
"1793","2018-12-11",7.4
"1794","2018-12-12",7.65
"1795","2018-12-13",7.32
"1796","2018-12-14",7.37
"1797","2018-12-17",6.88
"1798","2018-12-18",6.75
"1799","2018-12-19",6.72
"1800","2018-12-20",6.73
"1801","2018-12-21",6.74
"1802","2018-12-24",5.96
"1803","2018-12-26",6.1
"1804","2018-12-27",5.98
"1805","2018-12-28",6.11
"1806","2018-12-31",6.03
"1807","2019-01-02",6.41
"1808","2019-01-03",6.55
"1809","2019-01-04",6.96
"1810","2019-01-07",7.33
"1811","2019-01-08",7.37
"1812","2019-01-09",7.8
"1813","2019-01-10",8.01
"1814","2019-01-11",8.14
"1815","2019-01-14",8.74
"1816","2019-01-15",9.12
"1817","2019-01-16",9.5
"1818","2019-01-17",9.71
"1819","2019-01-18",8.82
"1820","2019-01-22",8.17
"1821","2019-01-23",8.4
"1822","2019-01-24",8.74
"1823","2019-01-25",8.88
"1824","2019-01-28",8.85
"1825","2019-01-29",8.85
"1826","2019-01-30",8.54
"1827","2019-01-31",8.42
"1828","2019-02-01",8.15
"1829","2019-02-04",8.33
"1830","2019-02-05",8.39
"1831","2019-02-06",8.24
"1832","2019-02-07",8.19
"1833","2019-02-08",7.97
"1834","2019-02-11",8.05
"1835","2019-02-12",7.91
"1836","2019-02-13",7.87
"1837","2019-02-14",7.82
"1838","2019-02-15",7.89
"1839","2019-02-19",7.99
"1840","2019-02-20",8.31
"1841","2019-02-21",8.64
"1842","2019-02-22",8.85
"1843","2019-02-25",9.1
"1844","2019-02-26",9.02
"1845","2019-02-27",9.02
"1846","2019-02-28",9.08
"1847","2019-03-01",8.66
"1848","2019-03-04",8.65
"1849","2019-03-05",8.68
"1850","2019-03-06",8.56
"1851","2019-03-07",8.53
"1852","2019-03-08",8.22
"1853","2019-03-11",8.43
"1854","2019-03-12",8.3
"1855","2019-03-13",8.11
"1856","2019-03-14",8.17
"1857","2019-03-15",8.43
"1858","2019-03-18",8.45
"1859","2019-03-19",8.45
"1860","2019-03-20",8.19
"1861","2019-03-21",8.5
"1862","2019-03-22",8.42
"1863","2019-03-25",8.5
"1864","2019-03-26",8.57
"1865","2019-03-27",8.62
"1866","2019-03-28",8.63
"1867","2019-03-29",8.5
"1868","2019-04-01",8.45
"1869","2019-04-02",8.45
"1870","2019-04-03",8.25
"1871","2019-04-04",8.2
"1872","2019-04-05",8.35
"1873","2019-04-08",8.38
"1874","2019-04-09",8.49
"1875","2019-04-10",8.6
"1876","2019-04-11",8.43
"1877","2019-04-12",8.27
"1878","2019-04-15",8.27
"1879","2019-04-16",8.24
"1880","2019-04-17",8.37
"1881","2019-04-18",8.37
"1882","2019-04-22",8.48
"1883","2019-04-23",8.46
"1884","2019-04-24",8.45
"1885","2019-04-25",8.29
"1886","2019-04-26",8.43
"1887","2019-04-29",8.53
"1888","2019-04-30",8.69
"1889","2019-05-01",8.64
"1890","2019-05-02",8.65
"1891","2019-05-03",8.75
"1892","2019-05-06",8.74
"1893","2019-05-07",9.1
"1894","2019-05-08",9.4
"1895","2019-05-09",9.29
"1896","2019-05-10",9.76
"1897","2019-05-13",9.98
"1898","2019-05-14",10.03
"1899","2019-05-15",10.12
"1900","2019-05-16",9.94
"1901","2019-05-17",9.7
"1902","2019-05-20",9.83
"1903","2019-05-21",10.08
"1904","2019-05-22",9.88
"1905","2019-05-23",9.6
"1906","2019-05-24",9.45
"1907","2019-05-28",9.45
"1908","2019-05-29",9.34
"1909","2019-05-30",9.38
"1910","2019-05-31",9.34
"1911","2019-06-03",9.47
"1912","2019-06-04",9.5
"1913","2019-06-05",9.59
"1914","2019-06-06",9.79
"1915","2019-06-07",9.6
"1916","2019-06-10",9.33
"1917","2019-06-11",9.43
"1918","2019-06-12",9.66
"1919","2019-06-13",9.79
"1920","2019-06-14",9.77
"1921","2019-06-17",9.75
"1922","2019-06-18",9.94
"1923","2019-06-19",10.37
"1924","2019-06-20",10.78
"1925","2019-06-21",10.8
"1926","2019-06-24",10.9
"1927","2019-06-25",10.89
"1928","2019-06-26",10.29
"1929","2019-06-27",10.46
"1930","2019-06-28",10.65
"1931","2019-07-01",11.15
"1932","2019-07-02",11.4
"1933","2019-07-03",11.56
"1934","2019-07-05",11.8
