"","date","PIRS"
"1002","2018-12-24",2.47
"1003","2018-12-26",2.67
"1004","2018-12-27",2.55
"1005","2018-12-28",2.91
"1006","2018-12-31",2.66
"1007","2019-01-02",2.92
"1008","2019-01-03",2.64
"1009","2019-01-04",2.76
"1010","2019-01-07",2.92
"1011","2019-01-08",2.84
"1012","2019-01-09",2.88
"1013","2019-01-10",3.14
"1014","2019-01-11",2.98
"1015","2019-01-14",2.87
"1016","2019-01-15",2.92
"1017","2019-01-16",2.82
"1018","2019-01-17",2.7
"1019","2019-01-18",2.65
"1020","2019-01-22",2.52
"1021","2019-01-23",2.54
"1022","2019-01-24",2.55
"1023","2019-01-25",2.74
"1024","2019-01-28",2.53
"1025","2019-01-29",2.53
"1026","2019-01-30",2.66
"1027","2019-01-31",2.87
"1028","2019-02-01",2.91
"1029","2019-02-04",2.97
"1030","2019-02-05",2.83
"1031","2019-02-06",2.87
"1032","2019-02-07",2.8
"1033","2019-02-08",2.84
"1034","2019-02-11",3.03
"1035","2019-02-12",3.01
"1036","2019-02-13",2.91
"1037","2019-02-14",2.99
"1038","2019-02-15",3.07
"1039","2019-02-19",3.22
"1040","2019-02-20",3
"1041","2019-02-21",3.03
"1042","2019-02-22",3.08
"1043","2019-02-25",3.03
"1044","2019-02-26",3.09
"1045","2019-02-27",3.06
"1046","2019-02-28",3
"1047","2019-03-01",3.1
"1048","2019-03-04",3
"1049","2019-03-05",3.04
"1050","2019-03-06",3
"1051","2019-03-07",3
"1052","2019-03-08",2.92
"1053","2019-03-11",3.1
"1054","2019-03-12",3.21
"1055","2019-03-13",3.45
"1056","2019-03-14",3.2
"1057","2019-03-15",3.32
"1058","2019-03-18",3.34
"1059","2019-03-19",3.22
"1060","2019-03-20",3.24
"1061","2019-03-21",3.2
"1062","2019-03-22",3.12
"1063","2019-03-25",3.1
"1064","2019-03-26",3.15
"1065","2019-03-27",3.17
"1066","2019-03-28",3.19
"1067","2019-03-29",3.35
"1068","2019-04-01",3.27
"1069","2019-04-02",3.34
"1070","2019-04-03",3.54
"1071","2019-04-04",3.59
"1072","2019-04-05",3.78
"1073","2019-04-08",3.84
"1074","2019-04-09",3.48
"1075","2019-04-10",3.56
"1076","2019-04-11",3.39
"1077","2019-04-12",3.22
"1078","2019-04-15",3.11
"1079","2019-04-16",3.1
"1080","2019-04-17",2.9
"1081","2019-04-18",2.89
"1082","2019-04-22",2.92
"1083","2019-04-23",2.94
"1084","2019-04-24",2.91
"1085","2019-04-25",2.94
"1086","2019-04-26",3.14
"1087","2019-04-29",3.15
"1088","2019-04-30",2.99
"1089","2019-05-01",2.98
"1090","2019-05-02",3.01
"1091","2019-05-03",3.19
"1092","2019-05-06",3.23
"1093","2019-05-07",3.11
"1094","2019-05-08",3.11
"1095","2019-05-09",3.19
"1096","2019-05-10",3.31
"1097","2019-05-13",3.55
"1098","2019-05-14",3.9
"1099","2019-05-15",3.88
"1100","2019-05-16",3.81
"1101","2019-05-17",3.59
"1102","2019-05-20",3.64
"1103","2019-05-21",3.67
"1104","2019-05-22",3.64
"1105","2019-05-23",3.75
"1106","2019-05-24",4.41
"1107","2019-05-28",4.44
"1108","2019-05-29",4.32
"1109","2019-05-30",4.41
"1110","2019-05-31",4.14
"1111","2019-06-03",4.21
"1112","2019-06-04",4.36
"1113","2019-06-05",4.19
"1114","2019-06-06",4.1
"1115","2019-06-07",4.12
"1116","2019-06-10",4.09
"1117","2019-06-11",4.19
"1118","2019-06-12",4.16
"1119","2019-06-13",4.18
"1120","2019-06-14",4.33
"1121","2019-06-17",4.35
"1122","2019-06-18",4.32
"1123","2019-06-19",4.29
"1124","2019-06-20",4.25
"1125","2019-06-21",4.56
"1126","2019-06-24",4.73
"1127","2019-06-25",4.6
"1128","2019-06-26",4.47
"1129","2019-06-27",4.43
"1130","2019-06-28",4.7
"1131","2019-07-01",4.67
"1132","2019-07-02",4.57
"1133","2019-07-03",4.63
"1134","2019-07-05",4.65
"1135","2019-07-08",4.54
"1136","2019-07-09",4.42
"1137","2019-07-10",4.5
"1138","2019-07-11",4.42
"1139","2019-07-12",4.34
"1140","2019-07-15",4.27
"1141","2019-07-16",4.5
"1142","2019-07-17",4.52
"1143","2019-07-18",4.51
"1144","2019-07-19",4.58
"1145","2019-07-22",4.63
"1146","2019-07-23",4.71
"1147","2019-07-24",4.55
"1148","2019-07-25",4.4
"1149","2019-07-26",4.75
"1150","2019-07-29",5.33
"1151","2019-07-30",5.81
"1152","2019-07-31",5.5
"1153","2019-08-01",5.38
"1154","2019-08-02",5.55
"1155","2019-08-05",5.05
"1156","2019-08-06",5.03
"1157","2019-08-07",5.05
"1158","2019-08-08",5.29
"1159","2019-08-09",5.15
"1160","2019-08-12",4.94
"1161","2019-08-13",5.06
"1162","2019-08-14",5.05
"1163","2019-08-15",4.9
"1164","2019-08-16",5
"1165","2019-08-19",4.8
"1166","2019-08-20",4.8
"1167","2019-08-21",4.81
"1168","2019-08-22",4.54
"1169","2019-08-23",4.4
"1170","2019-08-26",4.55
"1171","2019-08-27",4.51
"1172","2019-08-28",4.51
"1173","2019-08-29",4.74
"1174","2019-08-30",4.65
"1175","2019-09-03",4.84
"1176","2019-09-04",4.99
"1177","2019-09-05",4.8
"1178","2019-09-06",4.45
"1179","2019-09-09",4.78
"1180","2019-09-10",5.32
"1181","2019-09-11",5.13
"1182","2019-09-12",5.09
"1183","2019-09-13",5.42
"1184","2019-09-16",5.46
"1185","2019-09-17",5.43
"1186","2019-09-18",5.59
"1187","2019-09-19",5.28
"1188","2019-09-20",5.76
"1189","2019-09-23",5.58
"1190","2019-09-24",4.97
"1191","2019-09-25",4.66
"1192","2019-09-26",4.6
"1193","2019-09-27",3.61
"1194","2019-09-30",3.41
"1195","2019-10-01",3.18
"1196","2019-10-02",3.08
"1197","2019-10-03",3.02
"1198","2019-10-04",3.07
"1199","2019-10-07",3.02
"1200","2019-10-08",2.905
"1201","2019-10-09",3
"1202","2019-10-10",3.115
"1203","2019-10-11",3.28
"1204","2019-10-14",3.21
"1205","2019-10-15",3.21
"1206","2019-10-16",3.13
"1207","2019-10-17",3.27
"1208","2019-10-18",3.15
"1209","2019-10-21",3.27
"1210","2019-10-22",3.09
"1211","2019-10-23",3.18
"1212","2019-10-24",3.08
"1213","2019-10-25",3.24
"1214","2019-10-28",3.22
"1215","2019-10-29",3.27
"1216","2019-10-30",3.22
"1217","2019-10-31",3.31
"1218","2019-11-01",3.43
"1219","2019-11-04",3.74
"1220","2019-11-05",4.08
"1221","2019-11-06",3.94
"1222","2019-11-07",3.75
"1223","2019-11-08",3.9
"1224","2019-11-11",3.95
"1225","2019-11-12",3.38
"1226","2019-11-13",3.69
"1227","2019-11-14",3.84
"1228","2019-11-15",3.87
"1229","2019-11-18",3.79
"1230","2019-11-19",3.79
"1231","2019-11-20",3.68
"1232","2019-11-21",3.59
"1233","2019-11-22",3.62
"1234","2019-11-25",3.97
"1235","2019-11-26",3.88
"1236","2019-11-27",3.94
"1237","2019-11-29",4.07
"1238","2019-12-02",4.13
"1239","2019-12-03",3.9
"1240","2019-12-04",3.93
"1241","2019-12-05",3.43
"1242","2019-12-06",3.42
"1243","2019-12-09",3.26
"1244","2019-12-10",3.55
"1245","2019-12-11",3.52
"1246","2019-12-12",3.46
"1247","2019-12-13",3.29
"1248","2019-12-16",3.26
"1249","2019-12-17",3.19
"1250","2019-12-18",3.3
"1251","2019-12-19",3.36
"1252","2019-12-20",3.32
"1253","2019-12-23",3.6
"1254","2019-12-24",3.52
"1255","2019-12-26",3.38
"1256","2019-12-27",3.32
"1257","2019-12-30",3.6
"1258","2019-12-31",3.62
"1259","2020-01-02",3.42
"1260","2020-01-03",3.42
"1261","2020-01-06",3.38
"1262","2020-01-07",3.38
"1263","2020-01-08",3.37
"1264","2020-01-09",3.52
"1265","2020-01-10",3.37
"1266","2020-01-13",3.33
"1267","2020-01-14",3.16
"1268","2020-01-15",3.26
"1269","2020-01-16",3.35
"1270","2020-01-17",3.31
"1271","2020-01-21",3.14
"1272","2020-01-22",3.35
"1273","2020-01-23",3.45
"1274","2020-01-24",3.23
"1275","2020-01-27",3.03
"1276","2020-01-28",4
"1277","2020-01-29",3.67
"1278","2020-01-30",3.66
"1279","2020-01-31",3.7
"1280","2020-02-03",4.24
"1281","2020-02-04",4.14
"1282","2020-02-05",3.965
"1283","2020-02-06",3.86
"1284","2020-02-07",3.78
"1285","2020-02-10",3.85
"1286","2020-02-11",4
"1287","2020-02-12",4.19
"1288","2020-02-13",3.96
"1289","2020-02-14",3.73
"1290","2020-02-18",3.76
"1291","2020-02-19",3.75
"1292","2020-02-20",3.92
"1293","2020-02-21",3.95
"1294","2020-02-24",3.64
"1295","2020-02-25",3.49
"1296","2020-02-26",3.41
"1297","2020-02-27",3.15
"1298","2020-02-28",3.11
"1299","2020-03-02",3.35
"1300","2020-03-03",3.15
"1301","2020-03-04",3.35
"1302","2020-03-05",3.13
"1303","2020-03-06",2.9
"1304","2020-03-09",2.58
"1305","2020-03-10",2.57
"1306","2020-03-11",2.23
"1307","2020-03-12",1.61
"1308","2020-03-13",2.16
"1309","2020-03-16",1.96
"1310","2020-03-17",2.02
"1311","2020-03-18",1.76
"1312","2020-03-19",1.93
"1313","2020-03-20",1.98
"1314","2020-03-23",2.09
"1315","2020-03-24",2.26
"1316","2020-03-25",2.26
"1317","2020-03-26",2.25
"1318","2020-03-27",2
"1319","2020-03-30",2.07
"1320","2020-03-31",2.28
"1321","2020-04-01",2.06
"1322","2020-04-02",2.12
"1323","2020-04-03",2.09
"1324","2020-04-06",2.44
"1325","2020-04-07",2.58
"1326","2020-04-08",2.39
"1327","2020-04-09",2.53
"1328","2020-04-13",2.65
"1329","2020-04-14",2.7
"1330","2020-04-15",2.58
"1331","2020-04-16",2.77
"1332","2020-04-17",2.69
"1333","2020-04-20",2.67
"1334","2020-04-21",2.62
"1335","2020-04-22",2.54
"1336","2020-04-23",2.62
"1337","2020-04-24",2.84
"1338","2020-04-27",2.84
"1339","2020-04-28",2.74
"1340","2020-04-29",2.84
"1341","2020-04-30",2.65
"1342","2020-05-01",2.34
"1343","2020-05-04",2.65
"1344","2020-05-05",2.58
"1345","2020-05-06",2.57
"1346","2020-05-07",2.59
"1347","2020-05-08",2.91
"1348","2020-05-11",3.18
"1349","2020-05-12",2.98
"1350","2020-05-13",2.87
"1351","2020-05-14",2.79
"1352","2020-05-15",2.72
"1353","2020-05-18",2.98
"1354","2020-05-19",2.81
"1355","2020-05-20",3.05
"1356","2020-05-21",3.12
"1357","2020-05-22",3.07
"1358","2020-05-26",3.3
"1359","2020-05-27",3.4
"1360","2020-05-28",3.22
"1361","2020-05-29",3.6
"1362","2020-06-01",3.48
"1363","2020-06-02",3.45
"1364","2020-06-03",3.48
"1365","2020-06-04",3.3
"1366","2020-06-05",3.34
"1367","2020-06-08",3.27
"1368","2020-06-09",3.4
"1369","2020-06-10",3.25
"1370","2020-06-11",2.92
"1371","2020-06-12",3.04
"1372","2020-06-15",3.08
"1373","2020-06-16",3.21
"1374","2020-06-17",3.02
"1375","2020-06-18",3.3
"1376","2020-06-19",3.29
"1377","2020-06-22",3.37
"1378","2020-06-23",3.27
"1379","2020-06-24",3.22
"1380","2020-06-25",3.29
"1381","2020-06-26",3.18
"1382","2020-06-29",3.19
"1383","2020-06-30",3.1
"1384","2020-07-01",3.11
"1385","2020-07-02",3.06
"1386","2020-07-06",3.23
"1387","2020-07-07",3.32
"1388","2020-07-08",3.06
"1389","2020-07-09",2.91
"1390","2020-07-10",3.06
"1391","2020-07-13",2.94
"1392","2020-07-14",2.93
"1393","2020-07-15",3.22
"1394","2020-07-16",3.51
"1395","2020-07-17",3.23
"1396","2020-07-20",3.28
"1397","2020-07-21",2.96
"1398","2020-07-22",3
"1399","2020-07-23",2.95
"1400","2020-07-24",2.92
"1401","2020-07-27",2.78
"1402","2020-07-28",2.86
"1403","2020-07-29",2.68
"1404","2020-07-30",2.76
"1405","2020-07-31",2.57
"1406","2020-08-03",2.71
"1407","2020-08-04",2.76
"1408","2020-08-05",2.85
"1409","2020-08-06",2.76
"1410","2020-08-07",2.7
"1411","2020-08-10",2.79
"1412","2020-08-11",3.16
"1413","2020-08-12",3.24
"1414","2020-08-13",3.11
"1415","2020-08-14",3.05
"1416","2020-08-17",3.1
"1417","2020-08-18",3.11
"1418","2020-08-19",3.09
"1419","2020-08-20",3.165
"1420","2020-08-21",3.17
"1421","2020-08-24",2.94
"1422","2020-08-25",2.94
"1423","2020-08-26",2.93
"1424","2020-08-27",2.88
"1425","2020-08-28",2.86
"1426","2020-08-31",2.86
"1427","2020-09-01",2.79
"1428","2020-09-02",2.82
"1429","2020-09-03",2.7
"1430","2020-09-04",2.7
"1431","2020-09-08",2.64
"1432","2020-09-09",2.82
"1433","2020-09-10",2.78
"1434","2020-09-11",2.77
"1435","2020-09-14",2.92
"1436","2020-09-15",2.94
"1437","2020-09-16",2.88
"1438","2020-09-17",2.99
"1439","2020-09-18",2.95
"1440","2020-09-21",2.33
"1441","2020-09-22",2.24
"1442","2020-09-23",2.1
"1443","2020-09-24",2.03
"1444","2020-09-25",1.96
"1445","2020-09-28",2.14
"1446","2020-09-29",2.06
"1447","2020-09-30",2.07
"1448","2020-10-01",2.07
"1449","2020-10-02",1.96
"1450","2020-10-05",2.08
"1451","2020-10-06",2.02
"1452","2020-10-07",2.09
"1453","2020-10-08",2.16
"1454","2020-10-09",2.19
"1455","2020-10-12",2.29
"1456","2020-10-13",2.36
"1457","2020-10-14",2.385
"1458","2020-10-15",2.35
"1459","2020-10-16",2.38
"1460","2020-10-19",2.5
"1461","2020-10-20",2.33
"1462","2020-10-21",2.155
"1463","2020-10-22",2.26
"1464","2020-10-23",2.25
"1465","2020-10-26",2.38
"1466","2020-10-27",2.36
"1467","2020-10-28",2.41
"1468","2020-10-29",2.44
"1469","2020-10-30",2.51
"1470","2020-11-02",2.53
"1471","2020-11-03",2.5
"1472","2020-11-04",2.67
"1473","2020-11-05",2.71
"1474","2020-11-06",2.55
"1475","2020-11-09",2.69
"1476","2020-11-10",2.82
"1477","2020-11-11",2.68
"1478","2020-11-12",2.65
"1479","2020-11-13",2.73
"1480","2020-11-16",2.84
"1481","2020-11-17",2.81
"1482","2020-11-18",2.75
"1483","2020-11-19",2.72
"1484","2020-11-20",2.78
"1485","2020-11-23",2.82
"1486","2020-11-24",2.93
"1487","2020-11-25",2.89
"1488","2020-11-27",2.95
