"","date","TRNS"
"1010","2011-01-04",8.15
"1011","2011-01-05",8.29
"1012","2011-01-06",8.53
"1013","2011-01-07",8.53
"1014","2011-01-10",8.18
"1015","2011-01-11",8.18
"1016","2011-01-12",8.53
"1017","2011-01-13",8.49
"1018","2011-01-14",8.49
"1019","2011-01-18",8.49
"1020","2011-01-19",8.49
"1021","2011-01-20",7.9
"1022","2011-01-21",7.8
"1023","2011-01-24",6.96
"1024","2011-01-25",7.35
"1025","2011-01-26",7.77
"1026","2011-01-27",7.65
"1027","2011-01-28",7.83
"1028","2011-01-31",8.4
"1029","2011-02-01",7.9
"1030","2011-02-02",7.88
"1031","2011-02-03",7.85
"1032","2011-02-04",7.76
"1033","2011-02-07",7.76
"1034","2011-02-08",7.5
"1035","2011-02-09",7.5
"1036","2011-02-10",7.5
"1037","2011-02-11",7.5
"1038","2011-02-14",7.27
"1039","2011-02-15",7.27
"1040","2011-02-16",7.48
"1041","2011-02-17",7.75
"1042","2011-02-18",8.36
"1043","2011-02-22",8.05
"1044","2011-02-23",7.92
"1045","2011-02-24",8.12
"1046","2011-02-25",8.12
"1047","2011-02-28",8.25
"1048","2011-03-01",8.47
"1049","2011-03-02",8.15
"1050","2011-03-03",8.01
"1051","2011-03-04",8.4
"1052","2011-03-07",8.06
"1053","2011-03-08",8.33
"1054","2011-03-09",8.33
"1055","2011-03-10",8.33
"1056","2011-03-11",8.33
"1057","2011-03-14",8.37
"1058","2011-03-15",8.37
"1059","2011-03-16",8.39
"1060","2011-03-17",8.37
"1061","2011-03-18",8
"1062","2011-03-21",8
"1063","2011-03-22",8
"1064","2011-03-23",8
"1065","2011-03-24",8
"1066","2011-03-25",8
"1067","2011-03-28",8.01
"1068","2011-03-29",8.01
"1069","2011-03-30",8.01
"1070","2011-03-31",8.35
"1071","2011-04-01",8.5
"1072","2011-04-04",8.44
"1073","2011-04-05",8.06
"1074","2011-04-06",8.55
"1075","2011-04-07",8.55
"1076","2011-04-08",8.54
"1077","2011-04-11",9.49
"1078","2011-04-12",9.28
"1079","2011-04-13",9.5
"1080","2011-04-14",9.5
"1081","2011-04-15",9.25
"1082","2011-04-18",9.41
"1083","2011-04-19",9.56
"1084","2011-04-20",9.56
"1085","2011-04-21",9.97
"1086","2011-04-25",9.79
"1087","2011-04-26",9.79
"1088","2011-04-27",9.79
"1089","2011-04-28",9.99
"1090","2011-04-29",10.05
"1091","2011-05-02",9.67
"1092","2011-05-03",9.74
"1093","2011-05-04",9.74
"1094","2011-05-05",9.6
"1095","2011-05-06",9.6
"1096","2011-05-09",10.23
"1097","2011-05-10",9.82
"1098","2011-05-11",9.82
"1099","2011-05-12",9.82
"1100","2011-05-13",9.62
"1101","2011-05-16",9.62
"1102","2011-05-17",9.62
"1103","2011-05-18",9.62
"1104","2011-05-19",9.62
"1105","2011-05-20",9.83
"1106","2011-05-23",9.8
"1107","2011-05-24",9.86
"1108","2011-05-25",9.86
"1109","2011-05-26",10
"1110","2011-05-27",10.36
"1111","2011-05-31",10.98
"1112","2011-06-01",10.21
"1113","2011-06-02",10.21
"1114","2011-06-03",10.26
"1115","2011-06-06",10.25
"1116","2011-06-07",10.25
"1117","2011-06-08",10.25
"1118","2011-06-09",10.25
"1119","2011-06-10",10.25
"1120","2011-06-13",10
"1121","2011-06-14",9.75
"1122","2011-06-15",9.75
"1123","2011-06-16",9.81
"1124","2011-06-17",10.13
"1125","2011-06-20",9.95
"1126","2011-06-21",10.03
"1127","2011-06-22",10.03
"1128","2011-06-23",10.14
"1129","2011-06-24",10.25
"1130","2011-06-27",10.31
"1131","2011-06-28",9.33
"1132","2011-06-29",9.95
"1133","2011-06-30",10.96
"1134","2011-07-01",10.25
"1135","2011-07-05",10.25
"1136","2011-07-06",9.95
"1137","2011-07-07",9.96
"1138","2011-07-08",10.25
"1139","2011-07-11",10.01
"1140","2011-07-12",9.76
"1141","2011-07-13",10.25
"1142","2011-07-14",10.25
"1143","2011-07-15",10.65
"1144","2011-07-18",10.65
"1145","2011-07-19",10.65
"1146","2011-07-20",10.86
"1147","2011-07-21",11
"1148","2011-07-22",11.22
"1149","2011-07-25",12
"1150","2011-07-26",11.6
"1151","2011-07-27",10.79
"1152","2011-07-28",10.79
"1153","2011-07-29",11.75
"1154","2011-08-01",12
"1155","2011-08-02",11.7
"1156","2011-08-03",11.44
"1157","2011-08-04",11
"1158","2011-08-05",11
"1159","2011-08-08",11.12
"1160","2011-08-09",10.56
"1161","2011-08-10",10.56
"1162","2011-08-11",11.12
"1163","2011-08-12",11.11
"1164","2011-08-15",11.54
"1165","2011-08-16",11.58
"1166","2011-08-17",11.58
"1167","2011-08-18",11.77
"1168","2011-08-19",10.87
"1169","2011-08-22",10.25
"1170","2011-08-23",10.95
"1171","2011-08-24",11
"1172","2011-08-25",11
"1173","2011-08-26",11.29
"1174","2011-08-29",11.66
"1175","2011-08-30",11.73
"1176","2011-08-31",11.9
"1177","2011-09-01",11.9
"1178","2011-09-02",11.9
"1179","2011-09-06",11.55
"1180","2011-09-07",11.96
"1181","2011-09-08",11.9
"1182","2011-09-09",11.75
"1183","2011-09-12",11.42
"1184","2011-09-13",11.83
"1185","2011-09-14",12.17
"1186","2011-09-15",11.99
"1187","2011-09-16",12
"1188","2011-09-19",11.31
"1189","2011-09-20",11.35
"1190","2011-09-21",11.45
"1191","2011-09-22",11.13
"1192","2011-09-23",11
"1193","2011-09-26",11.15
"1194","2011-09-27",11.62
"1195","2011-09-28",11.34
"1196","2011-09-29",11.34
"1197","2011-09-30",11.45
"1198","2011-10-03",11.45
"1199","2011-10-04",11.15
"1200","2011-10-05",11.15
"1201","2011-10-06",11.95
"1202","2011-10-07",11.75
"1203","2011-10-10",11.75
"1204","2011-10-11",11.75
"1205","2011-10-12",11.64
"1206","2011-10-13",11.86
"1207","2011-10-14",12.1
"1208","2011-10-17",11.98
"1209","2011-10-18",11.75
"1210","2011-10-19",11.75
"1211","2011-10-20",11.75
"1212","2011-10-21",12.04
"1213","2011-10-24",12.25
"1214","2011-10-25",11.27
"1215","2011-10-26",11.56
"1216","2011-10-27",12.01
"1217","2011-10-28",12.25
"1218","2011-10-31",12.18
"1219","2011-11-01",12.25
"1220","2011-11-02",12.49
"1221","2011-11-03",12.95
"1222","2011-11-04",12.5
"1223","2011-11-07",12.28
"1224","2011-11-08",12.57
"1225","2011-11-09",12.62
"1226","2011-11-10",12.6
"1227","2011-11-11",12.75
"1228","2011-11-14",12.5
"1229","2011-11-15",12.27
"1230","2011-11-16",11.95
"1231","2011-11-17",12.54
"1232","2011-11-18",11.95
"1233","2011-11-21",12.22
"1234","2011-11-22",11.95
"1235","2011-11-23",11.65
"1236","2011-11-25",11.55
"1237","2011-11-28",11.84
"1238","2011-11-29",10.98
"1239","2011-11-30",11.55
"1240","2011-12-01",11.65
"1241","2011-12-02",11.55
"1242","2011-12-05",10.92
"1243","2011-12-06",11.33
"1244","2011-12-07",11.33
"1245","2011-12-08",11.33
"1246","2011-12-09",11.26
"1247","2011-12-12",11.56
"1248","2011-12-13",11.55
"1249","2011-12-14",11.55
"1250","2011-12-15",11.55
"1251","2011-12-16",11.39
"1252","2011-12-19",11.8
"1253","2011-12-20",11.13
"1254","2011-12-21",11.33
"1255","2011-12-22",11.33
"1256","2011-12-23",11.5
"1257","2011-12-27",11.3
"1258","2011-12-28",11.1
"1259","2011-12-29",11.1
"1260","2011-12-30",11.5
"1261","2012-01-03",11.45
"1262","2012-01-04",11.45
"1263","2012-01-05",11.25
"1264","2012-01-06",11.25
"1265","2012-01-09",11.25
"1266","2012-01-10",11.4
"1267","2012-01-11",11.4
"1268","2012-01-12",11.25
"1269","2012-01-13",11.25
"1270","2012-01-17",11
"1271","2012-01-18",11.39
"1272","2012-01-19",11.39
"1273","2012-01-20",11.39
"1274","2012-01-23",11.15
"1275","2012-01-24",11.5
"1276","2012-01-25",11.5
"1277","2012-01-26",11.5
"1278","2012-01-27",11.52
"1279","2012-01-30",11.84
"1280","2012-01-31",11.9
"1281","2012-02-01",11.99
"1282","2012-02-02",11.53
"1283","2012-02-03",11.07
"1284","2012-02-06",11.25
"1285","2012-02-07",11.61
"1286","2012-02-08",11.6
"1287","2012-02-09",11.53
"1288","2012-02-10",11.72
"1289","2012-02-13",11.34
"1290","2012-02-14",11.15
"1291","2012-02-15",11.04
"1292","2012-02-16",11.3
"1293","2012-02-17",11.92
"1294","2012-02-21",11.39
"1295","2012-02-22",11.75
"1296","2012-02-23",11.75
"1297","2012-02-24",11.76
"1298","2012-02-27",11.76
"1299","2012-02-28",11.9
"1300","2012-02-29",11.89
"1301","2012-03-01",11.59
"1302","2012-03-02",11.7
"1303","2012-03-05",11.25
"1304","2012-03-06",11.28
"1305","2012-03-07",11.31
"1306","2012-03-08",11.3
"1307","2012-03-09",11.89
"1308","2012-03-12",11.89
"1309","2012-03-13",11.89
"1310","2012-03-14",12.25
"1311","2012-03-15",12.25
"1312","2012-03-16",12.23
"1313","2012-03-19",12.5
"1314","2012-03-20",12.5
"1315","2012-03-21",12.5
"1316","2012-03-22",12.5
"1317","2012-03-23",12.51
"1318","2012-03-26",12.5
"1319","2012-03-27",12.74
"1320","2012-03-28",12.75
"1321","2012-03-29",12.75
"1322","2012-03-30",13.11
"1323","2012-04-02",13.13
"1324","2012-04-03",13.15
"1325","2012-04-04",12.7
"1326","2012-04-05",13.1
"1327","2012-04-09",13.03
"1328","2012-04-10",13.25
"1329","2012-04-11",13.19
"1330","2012-04-12",13
"1331","2012-04-13",12.94
"1332","2012-04-16",13.25
"1333","2012-04-17",13.21
"1334","2012-04-18",13.2
"1335","2012-04-19",13
"1336","2012-04-20",13
"1337","2012-04-23",12.5
"1338","2012-04-24",12.5
"1339","2012-04-25",12.75
"1340","2012-04-26",12.75
"1341","2012-04-27",12.9
"1342","2012-04-30",13.4
"1343","2012-05-01",12.6
"1344","2012-05-02",12
"1345","2012-05-03",11.88
"1346","2012-05-04",11.37
"1347","2012-05-07",11.06
"1348","2012-05-08",11.1
"1349","2012-05-09",11
"1350","2012-05-10",10.29
"1351","2012-05-11",9.1
"1352","2012-05-14",8.7
"1353","2012-05-15",8.5
"1354","2012-05-16",8.34
"1355","2012-05-17",7.52
"1356","2012-05-18",7.35
"1357","2012-05-21",7.2
"1358","2012-05-22",7.15
"1359","2012-05-23",6.75
"1360","2012-05-24",7.52
"1361","2012-05-25",7.6
"1362","2012-05-29",7.82
"1363","2012-05-30",7.95
"1364","2012-05-31",7.95
"1365","2012-06-01",8.38
"1366","2012-06-04",7.65
"1367","2012-06-05",7.76
"1368","2012-06-06",7.75
"1369","2012-06-07",7.72
"1370","2012-06-08",8
"1371","2012-06-11",7.98
"1372","2012-06-12",7.61
"1373","2012-06-13",7.65
"1374","2012-06-14",7.73
"1375","2012-06-15",7.51
"1376","2012-06-18",7.4
"1377","2012-06-19",7.31
"1378","2012-06-20",7.9
"1379","2012-06-21",7.45
"1380","2012-06-22",7.3
"1381","2012-06-25",7.13
"1382","2012-06-26",6.82
"1383","2012-06-27",6.6
"1384","2012-06-28",6.45
"1385","2012-06-29",6.23
"1386","2012-07-02",5.89
"1387","2012-07-03",5.65
"1388","2012-07-05",6.02
"1389","2012-07-06",6.05
"1390","2012-07-09",6.15
"1391","2012-07-10",6.3
"1392","2012-07-11",6.2
"1393","2012-07-12",6.25
"1394","2012-07-13",6.44
"1395","2012-07-16",6.43
"1396","2012-07-17",6.54
"1397","2012-07-18",6.89
"1398","2012-07-19",6.91
"1399","2012-07-20",7
"1400","2012-07-23",7
"1401","2012-07-24",7
"1402","2012-07-25",6.75
"1403","2012-07-26",6.65
"1404","2012-07-27",6.45
"1405","2012-07-30",6.45
"1406","2012-07-31",6.98
"1407","2012-08-01",6.4
"1408","2012-08-02",6.6
"1409","2012-08-03",6.55
"1410","2012-08-06",6.43
"1411","2012-08-07",6.41
"1412","2012-08-08",6.34
"1413","2012-08-09",6.38
"1414","2012-08-10",6.35
"1415","2012-08-13",6.21
"1416","2012-08-14",6.17
"1417","2012-08-15",5.99
"1418","2012-08-16",6.15
"1419","2012-08-17",6
"1420","2012-08-20",6
"1421","2012-08-21",5.98
"1422","2012-08-22",5.98
"1423","2012-08-23",5.95
"1424","2012-08-24",6
"1425","2012-08-27",6.05
"1426","2012-08-28",6.01
"1427","2012-08-29",5.89
"1428","2012-08-30",5.87
"1429","2012-08-31",6.14
"1430","2012-09-04",5.77
"1431","2012-09-05",5.8
"1432","2012-09-06",5.8
"1433","2012-09-07",5.72
"1434","2012-09-10",5.8
"1435","2012-09-11",5.82
"1436","2012-09-12",5.86
"1437","2012-09-13",5.85
"1438","2012-09-14",5.91
"1439","2012-09-17",5.8
"1440","2012-09-18",5.75
"1441","2012-09-19",5.65
"1442","2012-09-20",5.73
"1443","2012-09-21",5.72
"1444","2012-09-24",5.68
"1445","2012-09-25",5.52
"1446","2012-09-26",5.3
"1447","2012-09-27",5.3
"1448","2012-09-28",5.32
"1449","2012-10-01",5.45
"1450","2012-10-02",5.48
"1451","2012-10-03",5.58
"1452","2012-10-04",5.6
"1453","2012-10-05",5.54
"1454","2012-10-08",5.21
"1455","2012-10-09",5.39
"1456","2012-10-10",5.39
"1457","2012-10-11",5.39
"1458","2012-10-12",5.39
"1459","2012-10-15",5.4
"1460","2012-10-16",5.38
"1461","2012-10-17",5.12
"1462","2012-10-18",5.15
"1463","2012-10-19",5.15
"1464","2012-10-22",5.15
"1465","2012-10-23",5.15
"1466","2012-10-24",5.35
"1467","2012-10-25",5.21
"1468","2012-10-26",5.32
"1469","2012-10-31",5.23
"1470","2012-11-01",5.2
"1471","2012-11-02",5.44
"1472","2012-11-05",5.66
"1473","2012-11-06",5.98
"1474","2012-11-07",5.97
"1475","2012-11-08",5.8
"1476","2012-11-09",5.87
"1477","2012-11-12",6.05
"1478","2012-11-13",5.8
"1479","2012-11-14",5.76
"1480","2012-11-15",5.6
"1481","2012-11-16",5.91
"1482","2012-11-19",5.84
"1483","2012-11-20",5.9
"1484","2012-11-21",6.16
"1485","2012-11-23",6.42
"1486","2012-11-26",6.21
"1487","2012-11-27",6.26
"1488","2012-11-28",6.2
"1489","2012-11-29",6.8
"1490","2012-11-30",7.15
"1491","2012-12-03",7.7
"1492","2012-12-04",7.5
"1493","2012-12-05",6.91
"1494","2012-12-06",7
"1495","2012-12-07",7.1
"1496","2012-12-10",6.94
"1497","2012-12-11",6.91
"1498","2012-12-12",6.64
"1499","2012-12-13",6.58
"1500","2012-12-14",6.5
"1501","2012-12-17",6.5
"1502","2012-12-18",6.34
"1503","2012-12-19",6.34
"1504","2012-12-20",6.56
"1505","2012-12-21",6.25
"1506","2012-12-24",6.25
"1507","2012-12-26",6.22
"1508","2012-12-27",6.22
"1509","2012-12-28",6.22
"1510","2012-12-31",5.93
"1511","2013-01-02",6.24
"1512","2013-01-03",5.95
"1513","2013-01-04",5.76
"1514","2013-01-07",5.88
"1515","2013-01-08",6.43
"1516","2013-01-09",6.43
"1517","2013-01-10",6.47
"1518","2013-01-11",6.56
"1519","2013-01-14",6.36
"1520","2013-01-15",6.38
"1521","2013-01-16",6.38
"1522","2013-01-17",6.73
"1523","2013-01-18",6.63
"1524","2013-01-22",6.94
"1525","2013-01-23",6.9
"1526","2013-01-24",6.93
"1527","2013-01-25",6.5
"1528","2013-01-28",7.1
"1529","2013-01-29",7.01
"1530","2013-01-30",7.01
"1531","2013-01-31",6.97
"1532","2013-02-01",6.97
"1533","2013-02-04",6.82
"1534","2013-02-05",6.21
"1535","2013-02-06",6.06
"1536","2013-02-07",6.08
"1537","2013-02-08",6.11
"1538","2013-02-11",6.02
"1539","2013-02-12",6.47
"1540","2013-02-13",6.22
"1541","2013-02-14",6.38
"1542","2013-02-15",6.49
"1543","2013-02-19",6.12
"1544","2013-02-20",6.05
"1545","2013-02-21",6.16
"1546","2013-02-22",6.03
"1547","2013-02-25",6
"1548","2013-02-26",6
"1549","2013-02-27",6.16
"1550","2013-02-28",6.49
"1551","2013-03-01",6.11
"1552","2013-03-04",5.73
"1553","2013-03-05",5.99
"1554","2013-03-06",6.23
"1555","2013-03-07",6.19
"1556","2013-03-08",6
"1557","2013-03-11",6.1
"1558","2013-03-12",6.08
"1559","2013-03-13",6
"1560","2013-03-14",6
"1561","2013-03-15",5.94
"1562","2013-03-18",6.02
"1563","2013-03-19",6.14
"1564","2013-03-20",6.19
"1565","2013-03-21",6.19
"1566","2013-03-22",6.19
"1567","2013-03-25",6.19
"1568","2013-03-26",6.25
"1569","2013-03-27",6.25
"1570","2013-03-28",6.36
"1571","2013-04-01",6.17
"1572","2013-04-02",6.5
"1573","2013-04-03",6.46
"1574","2013-04-04",6.33
"1575","2013-04-05",5.9
"1576","2013-04-08",6.17
"1577","2013-04-09",6.06
"1578","2013-04-10",6.36
"1579","2013-04-11",6.25
"1580","2013-04-12",6.15
"1581","2013-04-15",6.15
"1582","2013-04-16",6.12
"1583","2013-04-17",6.19
"1584","2013-04-18",6.2
"1585","2013-04-19",6.2
"1586","2013-04-22",5.88
"1587","2013-04-23",5.76
"1588","2013-04-24",5.85
"1589","2013-04-25",5.73
"1590","2013-04-26",6.56
"1591","2013-04-29",7.05
"1592","2013-04-30",7.15
"1593","2013-05-01",7.04
"1594","2013-05-02",7.04
"1595","2013-05-03",7
"1596","2013-05-06",6.72
"1597","2013-05-07",6.72
"1598","2013-05-08",6.51
"1599","2013-05-09",6.52
"1600","2013-05-10",6.22
"1601","2013-05-13",6.5
"1602","2013-05-14",6.18
"1603","2013-05-15",6.17
"1604","2013-05-16",6.5
"1605","2013-05-17",6.5
"1606","2013-05-20",6.5
"1607","2013-05-21",6.5
"1608","2013-05-22",7.6
"1609","2013-05-23",7.29
"1610","2013-05-24",7.05
"1611","2013-05-28",7.29
"1612","2013-05-29",7.3
"1613","2013-05-30",7.25
"1614","2013-05-31",7.35
"1615","2013-06-03",7.14
"1616","2013-06-04",7.23
"1617","2013-06-05",7.25
"1618","2013-06-06",7.06
"1619","2013-06-07",7.04
"1620","2013-06-10",6.95
"1621","2013-06-11",6.92
"1622","2013-06-12",6.71
"1623","2013-06-13",6.7
"1624","2013-06-14",6.56
"1625","2013-06-17",6.59
"1626","2013-06-18",6.67
"1627","2013-06-19",6.74
"1628","2013-06-20",6.72
"1629","2013-06-21",6.74
"1630","2013-06-24",6.73
"1631","2013-06-25",6.6
"1632","2013-06-26",6.64
"1633","2013-06-27",6.65
"1634","2013-06-28",6.8
"1635","2013-07-01",6.66
"1636","2013-07-02",6.61
"1637","2013-07-03",6.41
"1638","2013-07-05",6.65
"1639","2013-07-08",6.64
"1640","2013-07-09",6.64
"1641","2013-07-10",6.9
"1642","2013-07-11",7.03
"1643","2013-07-12",7.07
"1644","2013-07-15",7.53
"1645","2013-07-16",7.59
"1646","2013-07-17",7.7
"1647","2013-07-18",7.34
"1648","2013-07-19",7.33
"1649","2013-07-22",7.35
"1650","2013-07-23",7.51
"1651","2013-07-24",7.4
"1652","2013-07-25",7.36
"1653","2013-07-26",7.53
"1654","2013-07-29",7.4
"1655","2013-07-30",7.57
"1656","2013-07-31",7.84
"1657","2013-08-01",7.78
"1658","2013-08-02",7.91
"1659","2013-08-05",7.33
"1660","2013-08-06",7.41
"1661","2013-08-07",7.95
"1662","2013-08-08",7.66
"1663","2013-08-09",7.46
"1664","2013-08-12",7.75
"1665","2013-08-13",7.89
"1666","2013-08-14",8.01
"1667","2013-08-15",8.03
"1668","2013-08-16",8.13
"1669","2013-08-19",8.29
"1670","2013-08-20",8.23
"1671","2013-08-21",8.17
"1672","2013-08-22",8.22
"1673","2013-08-23",8.22
"1674","2013-08-26",8.06
"1675","2013-08-27",8.02
"1676","2013-08-28",7.8
"1677","2013-08-29",8.21
"1678","2013-08-30",8.81
"1679","2013-09-03",8.5
"1680","2013-09-04",8.39
"1681","2013-09-05",8.3
"1682","2013-09-06",8.45
"1683","2013-09-09",8.23
"1684","2013-09-10",8.1
"1685","2013-09-11",8.17
"1686","2013-09-12",8.21
"1687","2013-09-13",8.18
"1688","2013-09-16",8.01
"1689","2013-09-17",7.86
"1690","2013-09-18",7.9
"1691","2013-09-19",8.14
"1692","2013-09-20",8.15
"1693","2013-09-23",8.04
"1694","2013-09-24",7.94
"1695","2013-09-25",8
"1696","2013-09-26",7.93
"1697","2013-09-27",7.79
"1698","2013-09-30",7.84
"1699","2013-10-01",7.78
"1700","2013-10-02",7.83
"1701","2013-10-03",7.83
"1702","2013-10-04",7.88
"1703","2013-10-07",7.88
"1704","2013-10-08",8.14
"1705","2013-10-09",8.08
"1706","2013-10-10",8.19
"1707","2013-10-11",8.27
"1708","2013-10-14",8.29
"1709","2013-10-15",8.2
"1710","2013-10-16",8.2
"1711","2013-10-17",8.54
"1712","2013-10-18",8.34
"1713","2013-10-21",8.45
"1714","2013-10-22",8.46
"1715","2013-10-23",8.57
"1716","2013-10-24",8.96
"1717","2013-10-25",8.92
"1718","2013-10-28",8.8
"1719","2013-10-29",8.57
"1720","2013-10-30",8.45
"1721","2013-10-31",8.4
"1722","2013-11-01",8.07
"1723","2013-11-04",8.08
"1724","2013-11-05",7.84
"1725","2013-11-06",7.77
"1726","2013-11-07",7.68
"1727","2013-11-08",7.81
"1728","2013-11-11",7.48
"1729","2013-11-12",7.66
"1730","2013-11-13",7.94
"1731","2013-11-14",8.05
"1732","2013-11-15",8
"1733","2013-11-18",7.87
"1734","2013-11-19",7.84
"1735","2013-11-20",7.69
"1736","2013-11-21",7.84
"1737","2013-11-22",7.73
"1738","2013-11-25",7.64
"1739","2013-11-26",7.87
"1740","2013-11-27",7.63
"1741","2013-11-29",7.96
"1742","2013-12-02",7.96
"1743","2013-12-03",8.05
"1744","2013-12-04",7.77
"1745","2013-12-05",7.78
"1746","2013-12-06",7.73
"1747","2013-12-09",7.89
"1748","2013-12-10",7.72
"1749","2013-12-11",7.82
"1750","2013-12-12",7.71
"1751","2013-12-13",7.7
"1752","2013-12-16",7.77
"1753","2013-12-17",7.78
"1754","2013-12-18",8.04
"1755","2013-12-19",8.01
"1756","2013-12-20",8
"1757","2013-12-23",7.94
"1758","2013-12-24",8
"1759","2013-12-26",8
"1760","2013-12-27",7.89
"1761","2013-12-30",8
"1762","2013-12-31",7.99
"1763","2014-01-02",7.88
"1764","2014-01-03",7.89
"1765","2014-01-06",7.83
"1766","2014-01-07",7.94
"1767","2014-01-08",7.65
"1768","2014-01-09",7.69
"1769","2014-01-10",7.77
"1770","2014-01-13",8.22
"1771","2014-01-14",8.59
"1772","2014-01-15",8.51
"1773","2014-01-16",8.62
"1774","2014-01-17",8.69
"1775","2014-01-21",8.9
"1776","2014-01-22",8.86
"1777","2014-01-23",8.71
"1778","2014-01-24",8.85
"1779","2014-01-27",8.37
"1780","2014-01-28",8.13
"1781","2014-01-29",8.26
"1782","2014-01-30",8.5
"1783","2014-01-31",8.65
"1784","2014-02-03",8.6
"1785","2014-02-04",8.54
"1786","2014-02-05",8.5
"1787","2014-02-06",8.61
"1788","2014-02-07",8.63
"1789","2014-02-10",8.87
"1790","2014-02-11",9.07
"1791","2014-02-12",9.2
"1792","2014-02-13",9.19
"1793","2014-02-14",9.2
"1794","2014-02-18",9.2
"1795","2014-02-19",9.33
"1796","2014-02-20",9.06
"1797","2014-02-21",9.2
"1798","2014-02-24",9.12
"1799","2014-02-25",9.08
"1800","2014-02-26",9.08
"1801","2014-02-27",9.12
"1802","2014-02-28",9.25
"1803","2014-03-03",9.12
"1804","2014-03-04",9.27
"1805","2014-03-05",9.3
"1806","2014-03-06",9.41
"1807","2014-03-07",9.5
"1808","2014-03-10",9.42
"1809","2014-03-11",9.43
"1810","2014-03-12",9.5
"1811","2014-03-13",9.47
"1812","2014-03-14",9.69
"1813","2014-03-17",9.57
"1814","2014-03-18",9.49
"1815","2014-03-19",9.6
"1816","2014-03-20",9.56
"1817","2014-03-21",9.85
"1818","2014-03-24",9.51
"1819","2014-03-25",9.16
"1820","2014-03-26",9.59
"1821","2014-03-27",9.61
"1822","2014-03-28",9.28
"1823","2014-03-31",9.37
"1824","2014-04-01",9.45
"1825","2014-04-02",9.49
"1826","2014-04-03",9.43
"1827","2014-04-04",9.32
"1828","2014-04-07",9.3
"1829","2014-04-08",9.6
"1830","2014-04-09",9.56
"1831","2014-04-10",9.51
"1832","2014-04-11",9.43
"1833","2014-04-14",9.3
"1834","2014-04-15",9.22
"1835","2014-04-16",9.31
"1836","2014-04-17",8.96
"1837","2014-04-21",9.25
"1838","2014-04-22",9.4
"1839","2014-04-23",9.21
"1840","2014-04-24",9.43
"1841","2014-04-25",9.31
"1842","2014-04-28",9.2
"1843","2014-04-29",9.4
"1844","2014-04-30",9.88
"1845","2014-05-01",9.5
"1846","2014-05-02",9.33
"1847","2014-05-05",9.45
"1848","2014-05-06",9.24
"1849","2014-05-07",9.13
"1850","2014-05-08",9.18
"1851","2014-05-09",9.29
"1852","2014-05-12",9.6
"1853","2014-05-13",9.34
"1854","2014-05-14",9.2
"1855","2014-05-15",9.21
"1856","2014-05-16",9.21
"1857","2014-05-19",9.41
"1858","2014-05-20",9.39
"1859","2014-05-21",9.13
"1860","2014-05-22",8.97
"1861","2014-05-23",9.14
"1862","2014-05-27",9.43
"1863","2014-05-28",9.05
"1864","2014-05-29",9.17
"1865","2014-05-30",9.45
"1866","2014-06-02",9.45
"1867","2014-06-03",9.48
"1868","2014-06-04",9.4
"1869","2014-06-05",9.53
"1870","2014-06-06",9.75
"1871","2014-06-09",10
"1872","2014-06-10",9.93
"1873","2014-06-11",10.05
"1874","2014-06-12",9.93
"1875","2014-06-13",9.74
"1876","2014-06-16",10.12
"1877","2014-06-17",10.13
"1878","2014-06-18",10.13
"1879","2014-06-19",10.1
"1880","2014-06-20",10
"1881","2014-06-23",10.25
"1882","2014-06-24",10.17
"1883","2014-06-25",10.26
"1884","2014-06-26",10.07
"1885","2014-06-27",10.33
"1886","2014-06-30",10.26
"1887","2014-07-01",10.29
"1888","2014-07-02",10.29
"1889","2014-07-03",10.33
"1890","2014-07-07",10.11
"1891","2014-07-08",10.19
"1892","2014-07-09",10.56
"1893","2014-07-10",10.48
"1894","2014-07-11",10.57
"1895","2014-07-14",10.67
"1896","2014-07-15",10.69
"1897","2014-07-16",10.52
"1898","2014-07-17",10.51
"1899","2014-07-18",10.6
"1900","2014-07-21",10.6
"1901","2014-07-22",10.72
"1902","2014-07-23",10.65
"1903","2014-07-24",10.54
"1904","2014-07-25",10.51
"1905","2014-07-28",10.79
"1906","2014-07-29",10.79
"1907","2014-07-30",9.83
"1908","2014-07-31",9.75
"1909","2014-08-01",9.34
"1910","2014-08-04",9
"1911","2014-08-05",9
"1912","2014-08-06",8.91
"1913","2014-08-07",8.94
"1914","2014-08-08",8.95
"1915","2014-08-11",9.01
"1916","2014-08-12",8.91
"1917","2014-08-13",8.87
"1918","2014-08-14",8.99
"1919","2014-08-15",8.97
"1920","2014-08-18",8.94
"1921","2014-08-19",8.9
"1922","2014-08-20",8.86
"1923","2014-08-21",8.88
"1924","2014-08-22",8.88
"1925","2014-08-25",9.09
"1926","2014-08-26",8.88
"1927","2014-08-27",8.78
"1928","2014-08-28",8.81
"1929","2014-08-29",8.79
"1930","2014-09-02",8.71
"1931","2014-09-03",8.84
"1932","2014-09-04",8.9
"1933","2014-09-05",8.72
"1934","2014-09-08",8.92
"1935","2014-09-09",8.87
"1936","2014-09-10",8.77
"1937","2014-09-11",9.57
"1938","2014-09-12",9.08
"1939","2014-09-15",9.1
"1940","2014-09-16",9.1
"1941","2014-09-17",8.95
"1942","2014-09-18",9.32
"1943","2014-09-19",8.95
"1944","2014-09-22",9.32
"1945","2014-09-23",9.7
"1946","2014-09-24",9.25
"1947","2014-09-25",9.4
