"","date","XSPA"
"1092","2014-11-24",570
"1093","2014-11-25",522
"1094","2014-11-26",522
"1095","2014-11-28",582
"1096","2014-12-01",540
"1097","2014-12-02",546
"1098","2014-12-03",516
"1099","2014-12-04",474
"1100","2014-12-05",516
"1101","2014-12-08",474
"1102","2014-12-09",504
"1103","2014-12-10",492
"1104","2014-12-11",498
"1105","2014-12-12",492
"1106","2014-12-15",384
"1107","2014-12-16",366
"1108","2014-12-17",348
"1109","2014-12-18",342
"1110","2014-12-19",342
"1111","2014-12-22",354
"1112","2014-12-23",348
"1113","2014-12-24",336
"1114","2014-12-26",336
"1115","2014-12-29",318
"1116","2014-12-30",318
"1117","2014-12-31",330
"1118","2015-01-02",312
"1119","2015-01-05",300
"1120","2015-01-06",288
"1121","2015-01-07",294
"1122","2015-01-08",300
"1123","2015-01-09",294
"1124","2015-01-12",300
"1125","2015-01-13",312
"1126","2015-01-14",318
"1127","2015-01-15",306
"1128","2015-01-16",306
"1129","2015-01-20",360
"1130","2015-01-21",354
"1131","2015-01-22",354
"1132","2015-01-23",300
"1133","2015-01-26",336
"1134","2015-01-27",330
"1135","2015-01-28",318
"1136","2015-01-29",330
"1137","2015-01-30",318
"1138","2015-02-02",336
"1139","2015-02-03",348
"1140","2015-02-04",372
"1141","2015-02-05",378
"1142","2015-02-06",372
"1143","2015-02-09",486
"1144","2015-02-10",540
"1145","2015-02-11",480
"1146","2015-02-12",480
"1147","2015-02-13",486
"1148","2015-02-17",480
"1149","2015-02-18",456
"1150","2015-02-19",414
"1151","2015-02-20",414
"1152","2015-02-23",414
"1153","2015-02-24",414
"1154","2015-02-25",414
"1155","2015-02-26",420
"1156","2015-02-27",420
"1157","2015-03-02",474
"1158","2015-03-03",492
"1159","2015-03-04",474
"1160","2015-03-05",462
"1161","2015-03-06",456
"1162","2015-03-09",450
"1163","2015-03-10",438
"1164","2015-03-11",444
"1165","2015-03-12",462
"1166","2015-03-13",462
"1167","2015-03-16",474
"1168","2015-03-17",432
"1169","2015-03-18",450
"1170","2015-03-19",462
"1171","2015-03-20",468
"1172","2015-03-23",450
"1173","2015-03-24",450
"1174","2015-03-25",438
"1175","2015-03-26",432
"1176","2015-03-27",414
"1177","2015-03-30",408
"1178","2015-03-31",390
"1179","2015-04-01",390
"1180","2015-04-02",384
"1181","2015-04-06",396
"1182","2015-04-07",420
"1183","2015-04-08",450
"1184","2015-04-09",414
"1185","2015-04-10",414
"1186","2015-04-13",396
"1187","2015-04-14",396
"1188","2015-04-15",408
"1189","2015-04-16",402
"1190","2015-04-17",390
"1191","2015-04-20",426
"1192","2015-04-21",420
"1193","2015-04-22",408
"1194","2015-04-23",426
"1195","2015-04-24",414
"1196","2015-04-27",396
"1197","2015-04-28",402
"1198","2015-04-29",366
"1199","2015-04-30",372
"1200","2015-05-01",426
"1201","2015-05-04",432
"1202","2015-05-05",426
"1203","2015-05-06",432
"1204","2015-05-07",408
"1205","2015-05-08",408
"1206","2015-05-11",402
"1207","2015-05-12",396
"1208","2015-05-13",396
"1209","2015-05-14",402
"1210","2015-05-15",396
"1211","2015-05-18",396
"1212","2015-05-19",390
"1213","2015-05-20",384
"1214","2015-05-21",378
"1215","2015-05-22",366
"1216","2015-05-26",372
"1217","2015-05-27",366
"1218","2015-05-28",366
"1219","2015-05-29",354
"1220","2015-06-01",360
"1221","2015-06-02",390
"1222","2015-06-03",396
"1223","2015-06-04",396
"1224","2015-06-05",396
"1225","2015-06-08",384
"1226","2015-06-09",384
"1227","2015-06-10",384
"1228","2015-06-11",390
"1229","2015-06-12",390
"1230","2015-06-15",384
"1231","2015-06-16",366
"1232","2015-06-17",372
"1233","2015-06-18",372
"1234","2015-06-19",366
"1235","2015-06-22",354
"1236","2015-06-23",366
"1237","2015-06-24",354
"1238","2015-06-25",354
"1239","2015-06-26",330
"1240","2015-06-29",348
"1241","2015-06-30",336
"1242","2015-07-01",336
"1243","2015-07-02",360
"1244","2015-07-06",342
"1245","2015-07-07",324
"1246","2015-07-08",306
"1247","2015-07-09",312
"1248","2015-07-10",312
"1249","2015-07-13",324
"1250","2015-07-14",366
"1251","2015-07-15",354
"1252","2015-07-16",336
"1253","2015-07-17",324
"1254","2015-07-20",318
"1255","2015-07-21",312
"1256","2015-07-22",312
"1257","2015-07-23",276
"1258","2015-07-24",264
"1259","2015-07-27",282
"1260","2015-07-28",294
"1261","2015-07-29",336
"1262","2015-07-30",324
"1263","2015-07-31",420
"1264","2015-08-03",396
"1265","2015-08-04",390
"1266","2015-08-05",378
"1267","2015-08-06",384
"1268","2015-08-07",372
"1269","2015-08-10",372
"1270","2015-08-11",354
"1271","2015-08-12",378
"1272","2015-08-13",378
"1273","2015-08-14",384
"1274","2015-08-17",378
"1275","2015-08-18",366
"1276","2015-08-19",354
"1277","2015-08-20",372
"1278","2015-08-21",366
"1279","2015-08-24",336
"1280","2015-08-25",324
"1281","2015-08-26",354
"1282","2015-08-27",366
"1283","2015-08-28",354
"1284","2015-08-31",360
"1285","2015-09-01",360
"1286","2015-09-02",354
"1287","2015-09-03",354
"1288","2015-09-04",354
"1289","2015-09-08",378
"1290","2015-09-09",366
"1291","2015-09-10",366
"1292","2015-09-11",360
"1293","2015-09-14",360
"1294","2015-09-15",366
"1295","2015-09-16",396
"1296","2015-09-17",384
"1297","2015-09-18",402
"1298","2015-09-21",378
"1299","2015-09-22",372
"1300","2015-09-23",354
"1301","2015-09-24",366
"1302","2015-09-25",372
"1303","2015-09-28",342
"1304","2015-09-29",330
"1305","2015-09-30",336
"1306","2015-10-01",342
"1307","2015-10-02",330
"1308","2015-10-05",192
"1309","2015-10-06",252
"1310","2015-10-07",240
"1311","2015-10-08",240
"1312","2015-10-09",246
"1313","2015-10-12",240
"1314","2015-10-13",234
"1315","2015-10-14",222
"1316","2015-10-15",228
"1317","2015-10-16",246
"1318","2015-10-19",234
"1319","2015-10-20",228
"1320","2015-10-21",222
"1321","2015-10-22",216
"1322","2015-10-23",204
"1323","2015-10-26",204
"1324","2015-10-27",192
"1325","2015-10-28",174
"1326","2015-10-29",174
"1327","2015-10-30",228
"1328","2015-11-02",210
"1329","2015-11-03",210
"1330","2015-11-04",222
"1331","2015-11-05",204
"1332","2015-11-06",198
"1333","2015-11-09",192
"1334","2015-11-10",204
"1335","2015-11-11",198
"1336","2015-11-12",204
"1337","2015-11-13",216
"1338","2015-11-16",204
"1339","2015-11-17",186
"1340","2015-11-18",192
"1341","2015-11-19",186
"1342","2015-11-20",198
"1343","2015-11-23",216
"1344","2015-11-24",204
"1345","2015-11-25",198
"1346","2015-11-27",186
"1347","2015-11-30",201.600006
"1348","2015-12-01",191.399994
"1349","2015-12-02",189.600006
"1350","2015-12-03",189.600006
"1351","2015-12-04",192.600006
"1352","2015-12-07",172.199997
"1353","2015-12-08",154.800003
"1354","2015-12-09",141.600006
"1355","2015-12-10",142.199997
"1356","2015-12-11",144
"1357","2015-12-14",132.600006
"1358","2015-12-15",141.600006
"1359","2015-12-16",145.800003
"1360","2015-12-17",150
"1361","2015-12-18",153.600006
"1362","2015-12-21",145.199997
"1363","2015-12-22",144
"1364","2015-12-23",156
"1365","2015-12-24",162
"1366","2015-12-28",162.600006
"1367","2015-12-29",153.600006
"1368","2015-12-30",153
"1369","2015-12-31",148.199997
"1370","2016-01-04",146.399994
"1371","2016-01-05",145.199997
"1372","2016-01-06",132
"1373","2016-01-07",119.400002
"1374","2016-01-08",119.400002
"1375","2016-01-11",114
"1376","2016-01-12",111.599998
"1377","2016-01-13",105
"1378","2016-01-14",108.599998
"1379","2016-01-15",105
"1380","2016-01-19",94.800003
"1381","2016-01-20",103.800003
"1382","2016-01-21",106.800003
"1383","2016-01-22",111.599998
"1384","2016-01-25",108
"1385","2016-01-26",105
"1386","2016-01-27",104.400002
"1387","2016-01-28",101.400002
"1388","2016-01-29",100.199997
"1389","2016-02-01",103.199997
"1390","2016-02-02",103.199997
"1391","2016-02-03",99
"1392","2016-02-04",102
"1393","2016-02-05",96
"1394","2016-02-08",89.400002
"1395","2016-02-09",88.800003
"1396","2016-02-10",91.199997
"1397","2016-02-11",88.800003
"1398","2016-02-12",90
"1399","2016-02-16",83.400002
"1400","2016-02-17",83.400002
"1401","2016-02-18",93.599998
"1402","2016-02-19",129.600006
"1403","2016-02-22",130.199997
"1404","2016-02-23",139.199997
"1405","2016-02-24",160.800003
"1406","2016-02-25",159.600006
"1407","2016-02-26",150
"1408","2016-02-29",151.199997
"1409","2016-03-01",135
"1410","2016-03-02",135
"1411","2016-03-03",132
"1412","2016-03-04",132.600006
"1413","2016-03-07",153.600006
"1414","2016-03-08",147
"1415","2016-03-09",127.800003
"1416","2016-03-10",123
"1417","2016-03-11",115.800003
"1418","2016-03-14",112.800003
"1419","2016-03-15",105
"1420","2016-03-16",108
"1421","2016-03-17",104.400002
"1422","2016-03-18",109.199997
"1423","2016-03-21",105.599998
"1424","2016-03-22",105.599998
"1425","2016-03-23",99.599998
"1426","2016-03-24",94.199997
"1427","2016-03-28",105
"1428","2016-03-29",99
"1429","2016-03-30",97.800003
"1430","2016-03-31",98.400002
"1431","2016-04-01",96.599998
"1432","2016-04-04",93
"1433","2016-04-05",90.599998
"1434","2016-04-06",94.199997
"1435","2016-04-07",92.400002
"1436","2016-04-08",96
"1437","2016-04-11",93.599998
"1438","2016-04-12",96.599998
"1439","2016-04-13",106.800003
"1440","2016-04-14",129.600006
"1441","2016-04-15",115.800003
"1442","2016-04-18",110.400002
"1443","2016-04-19",111.599998
"1444","2016-04-20",117
"1445","2016-04-21",112.199997
"1446","2016-04-22",103.199997
"1447","2016-04-25",114
"1448","2016-04-26",109.800003
"1449","2016-04-27",112.800003
"1450","2016-04-28",117
"1451","2016-04-29",113.400002
"1452","2016-05-02",116.400002
"1453","2016-05-03",127.800003
"1454","2016-05-04",120
"1455","2016-05-05",118.800003
"1456","2016-05-06",118.199997
"1457","2016-05-09",119.400002
"1458","2016-05-10",111.599998
"1459","2016-05-11",108.599998
"1460","2016-05-12",105.599998
"1461","2016-05-13",106.800003
"1462","2016-05-16",104.400002
"1463","2016-05-17",102.599998
"1464","2016-05-18",101.400002
"1465","2016-05-19",103.199997
"1466","2016-05-20",106.800003
"1467","2016-05-23",108
"1468","2016-05-24",105
"1469","2016-05-25",116.400002
"1470","2016-05-26",115.199997
"1471","2016-05-27",110.400002
"1472","2016-05-31",109.800003
"1473","2016-06-01",112.800003
"1474","2016-06-02",108
"1475","2016-06-03",112.199997
"1476","2016-06-06",115.199997
"1477","2016-06-07",118.800003
"1478","2016-06-08",123
"1479","2016-06-09",119.400002
"1480","2016-06-10",119.400002
"1481","2016-06-13",118.199997
"1482","2016-06-14",119.400002
"1483","2016-06-15",130.800003
"1484","2016-06-16",136.800003
"1485","2016-06-17",132
"1486","2016-06-20",130.199997
"1487","2016-06-21",133.800003
"1488","2016-06-22",128.399994
"1489","2016-06-23",128.399994
"1490","2016-06-24",123
"1491","2016-06-27",117
"1492","2016-06-28",120
"1493","2016-06-29",114
"1494","2016-06-30",113.400002
"1495","2016-07-01",117
"1496","2016-07-05",112.199997
"1497","2016-07-06",108
"1498","2016-07-07",111
"1499","2016-07-08",114.599998
"1500","2016-07-11",112.800003
"1501","2016-07-12",115.199997
"1502","2016-07-13",114
"1503","2016-07-14",118.800003
"1504","2016-07-15",125.400002
"1505","2016-07-18",124.800003
"1506","2016-07-19",128.399994
"1507","2016-07-20",129.600006
"1508","2016-07-21",142.800003
"1509","2016-07-22",144.600006
"1510","2016-07-25",142.800003
"1511","2016-07-26",140.399994
"1512","2016-07-27",142.800003
"1513","2016-07-28",145.199997
"1514","2016-07-29",147.600006
"1515","2016-08-01",135
"1516","2016-08-02",136.800003
"1517","2016-08-03",134.399994
"1518","2016-08-04",130.199997
"1519","2016-08-05",119.400002
"1520","2016-08-08",126
"1521","2016-08-09",123.599998
"1522","2016-08-10",126
"1523","2016-08-11",124.800003
"1524","2016-08-12",124.800003
"1525","2016-08-15",125.400002
"1526","2016-08-16",128.399994
"1527","2016-08-17",130.199997
"1528","2016-08-18",126.599998
"1529","2016-08-19",126.599998
"1530","2016-08-22",123.599998
"1531","2016-08-23",124.199997
"1532","2016-08-24",124.199997
"1533","2016-08-25",126
"1534","2016-08-26",125.400002
"1535","2016-08-29",124.199997
"1536","2016-08-30",123.599998
"1537","2016-08-31",123
"1538","2016-09-01",124.199997
"1539","2016-09-02",120.599998
"1540","2016-09-06",118.199997
"1541","2016-09-07",121.800003
"1542","2016-09-08",128.399994
"1543","2016-09-09",126
"1544","2016-09-12",127.199997
"1545","2016-09-13",127.199997
"1546","2016-09-14",142.199997
"1547","2016-09-15",148.800003
"1548","2016-09-16",160.199997
"1549","2016-09-19",154.800003
"1550","2016-09-20",157.800003
"1551","2016-09-21",154.199997
"1552","2016-09-22",160.199997
"1553","2016-09-23",167.399994
"1554","2016-09-26",167.399994
"1555","2016-09-27",164.399994
"1556","2016-09-28",162
"1557","2016-09-29",158.399994
"1558","2016-09-30",161.399994
"1559","2016-10-03",184.199997
"1560","2016-10-04",180
"1561","2016-10-05",186
"1562","2016-10-06",188.399994
"1563","2016-10-07",183
"1564","2016-10-10",189
"1565","2016-10-11",184.199997
"1566","2016-10-12",187.800003
"1567","2016-10-13",186
"1568","2016-10-14",213
"1569","2016-10-17",206.399994
"1570","2016-10-18",194.399994
"1571","2016-10-19",196.199997
"1572","2016-10-20",192
"1573","2016-10-21",190.800003
"1574","2016-10-24",198
"1575","2016-10-25",195
"1576","2016-10-26",187.199997
"1577","2016-10-27",184.199997
"1578","2016-10-28",173.399994
"1579","2016-10-31",159.600006
"1580","2016-11-01",156.600006
"1581","2016-11-02",152.399994
"1582","2016-11-03",147.600006
"1583","2016-11-04",156
"1584","2016-11-07",156
"1585","2016-11-08",157.800003
"1586","2016-11-09",159
"1587","2016-11-10",133.800003
"1588","2016-11-11",141.600006
"1589","2016-11-14",145.199997
"1590","2016-11-15",141
"1591","2016-11-16",141
"1592","2016-11-17",145.800003
"1593","2016-11-18",151.199997
"1594","2016-11-21",149.399994
"1595","2016-11-22",144.600006
"1596","2016-11-23",143.399994
"1597","2016-11-25",148.199997
"1598","2016-11-28",145.800003
"1599","2016-11-29",144.600006
"1600","2016-11-30",139.800003
"1601","2016-12-01",139.199997
"1602","2016-12-02",145.199997
"1603","2016-12-05",148.800003
"1604","2016-12-06",149.399994
"1605","2016-12-07",144.600006
"1606","2016-12-08",142.199997
"1607","2016-12-09",133.199997
"1608","2016-12-12",132
"1609","2016-12-13",133.199997
"1610","2016-12-14",129.600006
"1611","2016-12-15",120.599998
"1612","2016-12-16",127.199997
"1613","2016-12-19",131.399994
"1614","2016-12-20",128.399994
"1615","2016-12-21",123
"1616","2016-12-22",124.199997
"1617","2016-12-23",125.400002
"1618","2016-12-27",132.600006
"1619","2016-12-28",136.800003
"1620","2016-12-29",126.599998
"1621","2016-12-30",127.800003
"1622","2017-01-03",131.399994
"1623","2017-01-04",131.399994
"1624","2017-01-05",138
"1625","2017-01-06",135
"1626","2017-01-09",134.399994
"1627","2017-01-10",138.600006
"1628","2017-01-11",139.800003
"1629","2017-01-12",134.399994
"1630","2017-01-13",132.600006
"1631","2017-01-17",127.199997
"1632","2017-01-18",129
"1633","2017-01-19",124.800003
"1634","2017-01-20",132
"1635","2017-01-23",135
"1636","2017-01-24",135
"1637","2017-01-25",139.800003
"1638","2017-01-26",137.399994
"1639","2017-01-27",138
"1640","2017-01-30",133.800003
"1641","2017-01-31",133.800003
"1642","2017-02-01",132
"1643","2017-02-02",130.199997
"1644","2017-02-03",128.399994
"1645","2017-02-06",135.600006
"1646","2017-02-07",142.199997
"1647","2017-02-08",135.600006
"1648","2017-02-09",138
"1649","2017-02-10",142.800003
"1650","2017-02-13",141
"1651","2017-02-14",137.399994
"1652","2017-02-15",135.600006
"1653","2017-02-16",133.199997
"1654","2017-02-17",134.399994
"1655","2017-02-21",132.600006
"1656","2017-02-22",129.600006
"1657","2017-02-23",127.199997
"1658","2017-02-24",124.199997
"1659","2017-02-27",130.800003
"1660","2017-02-28",132.600006
"1661","2017-03-01",136.800003
"1662","2017-03-02",135.600006
"1663","2017-03-03",136.800003
"1664","2017-03-06",131.399994
"1665","2017-03-07",137.399994
"1666","2017-03-08",156
"1667","2017-03-09",139.800003
"1668","2017-03-10",133.800003
"1669","2017-03-13",136.800003
"1670","2017-03-14",134.399994
"1671","2017-03-15",129.600006
"1672","2017-03-16",131.399994
"1673","2017-03-17",132.600006
"1674","2017-03-20",129
"1675","2017-03-21",123.599998
"1676","2017-03-22",123.599998
"1677","2017-03-23",126.599998
"1678","2017-03-24",126
"1679","2017-03-27",123
"1680","2017-03-28",131.399994
"1681","2017-03-29",129.600006
"1682","2017-03-30",130.800003
"1683","2017-03-31",130.199997
"1684","2017-04-03",124.800003
"1685","2017-04-04",117
"1686","2017-04-05",117
"1687","2017-04-06",114.599998
"1688","2017-04-07",112.199997
"1689","2017-04-10",116.400002
"1690","2017-04-11",115.800003
"1691","2017-04-12",114
"1692","2017-04-13",109.199997
"1693","2017-04-17",109.199997
"1694","2017-04-18",111.599998
"1695","2017-04-19",107.400002
"1696","2017-04-20",102.599998
"1697","2017-04-21",105.599998
"1698","2017-04-24",106.199997
"1699","2017-04-25",109.199997
"1700","2017-04-26",106.199997
"1701","2017-04-27",106.199997
"1702","2017-04-28",102.599998
"1703","2017-05-01",104.400002
"1704","2017-05-02",102.599998
"1705","2017-05-03",100.800003
"1706","2017-05-04",96.599998
"1707","2017-05-05",98.400002
"1708","2017-05-08",99.599998
"1709","2017-05-09",99
"1710","2017-05-10",103.199997
"1711","2017-05-11",99
"1712","2017-05-12",97.199997
"1713","2017-05-15",102
"1714","2017-05-16",97.800003
"1715","2017-05-17",94.800003
"1716","2017-05-18",92.400002
"1717","2017-05-19",99
"1718","2017-05-22",106.199997
"1719","2017-05-23",115.199997
"1720","2017-05-24",106.800003
"1721","2017-05-25",107.400002
"1722","2017-05-26",104.400002
"1723","2017-05-30",102.599998
"1724","2017-05-31",103.199997
"1725","2017-06-01",107.400002
"1726","2017-06-02",105.599998
"1727","2017-06-05",102.599998
"1728","2017-06-06",101.400002
"1729","2017-06-07",97.199997
"1730","2017-06-08",102
"1731","2017-06-09",99
"1732","2017-06-12",97.199997
"1733","2017-06-13",99.599998
"1734","2017-06-14",102.599998
"1735","2017-06-15",99.599998
"1736","2017-06-16",96.599998
"1737","2017-06-19",102.599998
"1738","2017-06-20",102.599998
"1739","2017-06-21",103.800003
"1740","2017-06-22",108
"1741","2017-06-23",108.599998
"1742","2017-06-26",108
"1743","2017-06-27",100.800003
"1744","2017-06-28",104.400002
"1745","2017-06-29",104.400002
"1746","2017-06-30",99
"1747","2017-07-03",98.400002
"1748","2017-07-05",94.199997
"1749","2017-07-06",91.800003
"1750","2017-07-07",90
"1751","2017-07-10",82.800003
"1752","2017-07-11",87
"1753","2017-07-12",85.800003
"1754","2017-07-13",93
"1755","2017-07-14",91.199997
"1756","2017-07-17",84.599998
"1757","2017-07-18",87
"1758","2017-07-19",85.800003
"1759","2017-07-20",90
"1760","2017-07-21",85.199997
"1761","2017-07-24",88.800003
"1762","2017-07-25",81.599998
"1763","2017-07-26",69
"1764","2017-07-27",70.199997
"1765","2017-07-28",68.400002
"1766","2017-07-31",68.400002
"1767","2017-08-01",72
"1768","2017-08-02",71.400002
"1769","2017-08-03",70.199997
"1770","2017-08-04",68.400002
"1771","2017-08-07",68.400002
"1772","2017-08-08",67.800003
"1773","2017-08-09",75.599998
"1774","2017-08-10",69
"1775","2017-08-11",69.599998
"1776","2017-08-14",70.800003
"1777","2017-08-15",67.800003
"1778","2017-08-16",67.800003
"1779","2017-08-17",67.199997
"1780","2017-08-18",73.199997
"1781","2017-08-21",73.199997
"1782","2017-08-22",74.400002
"1783","2017-08-23",73.199997
"1784","2017-08-24",73.800003
"1785","2017-08-25",73.800003
"1786","2017-08-28",70.800003
"1787","2017-08-29",72
"1788","2017-08-30",73.199997
"1789","2017-08-31",73.199997
"1790","2017-09-01",72.599998
"1791","2017-09-05",72
"1792","2017-09-06",72.599998
"1793","2017-09-07",75.599998
"1794","2017-09-08",74.400002
"1795","2017-09-11",75
"1796","2017-09-12",76.800003
"1797","2017-09-13",78.599998
"1798","2017-09-14",79.199997
"1799","2017-09-15",85.800003
"1800","2017-09-18",83.400002
"1801","2017-09-19",83.400002
"1802","2017-09-20",82.199997
"1803","2017-09-21",80.400002
"1804","2017-09-22",81
"1805","2017-09-25",80.400002
"1806","2017-09-26",81
"1807","2017-09-27",79.199997
"1808","2017-09-28",81.599998
"1809","2017-09-29",83.400002
"1810","2017-10-02",81.599998
"1811","2017-10-03",80.400002
"1812","2017-10-04",82.199997
"1813","2017-10-05",85.199997
"1814","2017-10-06",84
"1815","2017-10-09",81.599998
"1816","2017-10-10",81
"1817","2017-10-11",79.199997
"1818","2017-10-12",78.599998
"1819","2017-10-13",79.199997
"1820","2017-10-16",78.599998
"1821","2017-10-17",78.599998
"1822","2017-10-18",77.400002
"1823","2017-10-19",77.400002
"1824","2017-10-20",78
"1825","2017-10-23",76.800003
"1826","2017-10-24",76.800003
"1827","2017-10-25",74.400002
"1828","2017-10-26",75
"1829","2017-10-27",74.400002
"1830","2017-10-30",75
"1831","2017-10-31",73.199997
"1832","2017-11-01",73.199997
"1833","2017-11-02",72
"1834","2017-11-03",72
"1835","2017-11-06",73.800003
"1836","2017-11-07",73.199997
"1837","2017-11-08",74.400002
"1838","2017-11-09",73.800003
"1839","2017-11-10",72.599998
"1840","2017-11-13",71.400002
"1841","2017-11-14",71.400002
"1842","2017-11-15",71.400002
"1843","2017-11-16",67.199997
"1844","2017-11-17",68.400002
"1845","2017-11-20",69.599998
"1846","2017-11-21",67.800003
"1847","2017-11-22",69
"1848","2017-11-24",70.800003
"1849","2017-11-27",69
"1850","2017-11-28",69
"1851","2017-11-29",67.800003
"1852","2017-11-30",70.199997
"1853","2017-12-01",70.199997
"1854","2017-12-04",70.199997
"1855","2017-12-05",69.599998
"1856","2017-12-06",69
"1857","2017-12-07",69
"1858","2017-12-08",69.599998
"1859","2017-12-11",67.800003
"1860","2017-12-12",67.800003
"1861","2017-12-13",68.400002
"1862","2017-12-14",67.199997
"1863","2017-12-15",68.400002
"1864","2017-12-18",66
"1865","2017-12-19",64.800003
"1866","2017-12-20",68.400002
"1867","2017-12-21",86.400002
"1868","2017-12-22",72.599998
"1869","2017-12-26",81
"1870","2017-12-27",90.599998
"1871","2017-12-28",90
"1872","2017-12-29",82.199997
"1873","2018-01-02",87
"1874","2018-01-03",86.400002
"1875","2018-01-04",83.400002
"1876","2018-01-05",91.199997
"1877","2018-01-08",85.199997
"1878","2018-01-09",77.400002
"1879","2018-01-10",76.800003
"1880","2018-01-11",75
"1881","2018-01-12",73.800003
"1882","2018-01-16",69
"1883","2018-01-17",70.199997
"1884","2018-01-18",70.800003
"1885","2018-01-19",70.199997
"1886","2018-01-22",70.199997
"1887","2018-01-23",67.199997
"1888","2018-01-24",66.599998
"1889","2018-01-25",69.599998
"1890","2018-01-26",67.199997
"1891","2018-01-29",66.599998
"1892","2018-01-30",67.199997
"1893","2018-01-31",61.799999
"1894","2018-02-01",58.200001
"1895","2018-02-02",54.599998
"1896","2018-02-05",52.799999
"1897","2018-02-06",57
"1898","2018-02-07",57.599998
"1899","2018-02-08",57
"1900","2018-02-09",57.599998
"1901","2018-02-12",56.400002
"1902","2018-02-13",56.400002
"1903","2018-02-14",57.599998
"1904","2018-02-15",57
"1905","2018-02-16",56.400002
"1906","2018-02-20",55.799999
"1907","2018-02-21",55.200001
"1908","2018-02-22",55.799999
"1909","2018-02-23",54
"1910","2018-02-26",54.599998
"1911","2018-02-27",55.799999
"1912","2018-02-28",56.400002
"1913","2018-03-01",54
"1914","2018-03-02",53.400002
"1915","2018-03-05",54.599998
"1916","2018-03-06",55.200001
"1917","2018-03-07",55.799999
"1918","2018-03-08",54
"1919","2018-03-09",55.799999
"1920","2018-03-12",59.400002
"1921","2018-03-13",56.400002
"1922","2018-03-14",51.599998
"1923","2018-03-15",54
"1924","2018-03-16",54
"1925","2018-03-19",51.599998
"1926","2018-03-20",49.799999
"1927","2018-03-21",52.200001
"1928","2018-03-22",51.599998
"1929","2018-03-23",52.799999
"1930","2018-03-26",50.400002
"1931","2018-03-27",48
"1932","2018-03-28",48.599998
"1933","2018-03-29",43.200001
"1934","2018-04-02",37.799999
"1935","2018-04-03",36.599998
"1936","2018-04-04",41.400002
"1937","2018-04-05",42.599998
"1938","2018-04-06",40.200001
"1939","2018-04-09",40.200001
"1940","2018-04-10",40.799999
"1941","2018-04-11",39.599998
"1942","2018-04-12",44.400002
"1943","2018-04-13",42
"1944","2018-04-16",41.400002
"1945","2018-04-17",40.200001
"1946","2018-04-18",40.200001
"1947","2018-04-19",36
"1948","2018-04-20",37.200001
"1949","2018-04-23",36
"1950","2018-04-24",40.200001
"1951","2018-04-25",38.400002
"1952","2018-04-26",37.200001
"1953","2018-04-27",40.200001
"1954","2018-04-30",42.599998
"1955","2018-05-01",37.200001
"1956","2018-05-02",42
"1957","2018-05-03",42
"1958","2018-05-04",42
"1959","2018-05-07",42
"1960","2018-05-08",41.400002
"1961","2018-05-09",42
"1962","2018-05-10",40.799999
"1963","2018-05-11",38.400002
"1964","2018-05-14",37.799999
"1965","2018-05-15",36
"1966","2018-05-16",25.799999
"1967","2018-05-17",25.799999
"1968","2018-05-18",25.799999
"1969","2018-05-21",26.4
"1970","2018-05-22",25.200001
"1971","2018-05-23",21.6
"1972","2018-05-24",24
"1973","2018-05-25",23.4
"1974","2018-05-29",21.6
"1975","2018-05-30",22.200001
"1976","2018-05-31",24.6
"1977","2018-06-01",23.4
"1978","2018-06-04",22.799999
"1979","2018-06-05",23.4
"1980","2018-06-06",24.6
"1981","2018-06-07",23.4
"1982","2018-06-08",24.6
"1983","2018-06-11",24.6
"1984","2018-06-12",28.799999
"1985","2018-06-13",31.799999
"1986","2018-06-14",30
"1987","2018-06-15",30
"1988","2018-06-18",28.799999
"1989","2018-06-19",28.799999
"1990","2018-06-20",26.4
"1991","2018-06-21",25.799999
"1992","2018-06-22",24.6
"1993","2018-06-25",25.200001
"1994","2018-06-26",26.4
"1995","2018-06-27",24.6
"1996","2018-06-28",19.200001
"1997","2018-06-29",17.4
"1998","2018-07-02",18.6
"1999","2018-07-03",19.200001
"2000","2018-07-05",18.6
"2001","2018-07-06",18
"2002","2018-07-09",21
"2003","2018-07-10",19.200001
"2004","2018-07-11",19.200001
"2005","2018-07-12",19.200001
"2006","2018-07-13",18.6
"2007","2018-07-16",18.6
"2008","2018-07-17",19.200001
"2009","2018-07-18",19.799999
"2010","2018-07-19",18
"2011","2018-07-20",18
"2012","2018-07-23",16.200001
"2013","2018-07-24",15.6
"2014","2018-07-25",16.200001
"2015","2018-07-26",16.200001
"2016","2018-07-27",16.799999
"2017","2018-07-30",16.799999
"2018","2018-07-31",16.200001
"2019","2018-08-01",16.799999
"2020","2018-08-02",17.4
"2021","2018-08-03",17.4
"2022","2018-08-06",15.6
"2023","2018-08-07",15
"2024","2018-08-08",14.4
"2025","2018-08-09",13.8
"2026","2018-08-10",12
"2027","2018-08-13",12
"2028","2018-08-14",12
"2029","2018-08-15",10.2
"2030","2018-08-16",9.6
"2031","2018-08-17",9
"2032","2018-08-20",9
"2033","2018-08-21",10.8
"2034","2018-08-22",9.6
"2035","2018-08-23",9.6
"2036","2018-08-24",9
"2037","2018-08-27",9
"2038","2018-08-28",9.6
"2039","2018-08-29",10.2
"2040","2018-08-30",10.2
"2041","2018-08-31",10.2
"2042","2018-09-04",9.6
"2043","2018-09-05",9.6
"2044","2018-09-06",9
"2045","2018-09-07",9
