"","date","YVR"
"1957","2014-10-09",19.950001
"1958","2014-10-10",19.85
"1959","2014-10-13",19.5
"1960","2014-10-14",19.299999
"1961","2014-10-15",19.299999
"1962","2014-10-16",19.700001
"1963","2014-10-17",19.799999
"1964","2014-10-20",20.049999
"1965","2014-10-21",19.9
"1966","2014-10-22",19.85
"1967","2014-10-23",19.9
"1968","2014-10-24",20
"1969","2014-10-27",19.950001
"1970","2014-10-28",20
"1971","2014-10-29",20
"1972","2014-10-30",20
"1973","2014-10-31",20.450001
"1974","2014-11-03",20.65
"1975","2014-11-04",20.700001
"1976","2014-11-05",20.65
"1977","2014-11-06",20.549999
"1978","2014-11-07",20.700001
"1979","2014-11-10",20.15
"1980","2014-11-11",19.35
"1981","2014-11-12",20
"1982","2014-11-13",20.200001
"1983","2014-11-14",20.450001
"1984","2014-11-17",20.1
"1985","2014-11-18",20
"1986","2014-11-19",20.450001
"1987","2014-11-20",20.1
"1988","2014-11-21",20.200001
"1989","2014-11-24",20.25
"1990","2014-11-25",20.9
"1991","2014-11-26",20.85
"1992","2014-11-28",20.200001
"1993","2014-12-01",18.6
"1994","2014-12-02",17.65
"1995","2014-12-03",17.5
"1996","2014-12-04",17.450001
"1997","2014-12-05",17.799999
"1998","2014-12-08",17.799999
"1999","2014-12-09",17.700001
"2000","2014-12-10",17.5
"2001","2014-12-11",18
"2002","2014-12-12",18.200001
"2003","2014-12-15",18.200001
"2004","2014-12-16",17.4
"2005","2014-12-17",17.6
"2006","2014-12-18",17.200001
"2007","2014-12-19",17.049999
"2008","2014-12-22",17.75
"2009","2014-12-23",17.049999
"2010","2014-12-24",17.5
"2011","2014-12-26",17.1
"2012","2014-12-29",17.049999
"2013","2014-12-30",17.200001
"2014","2014-12-31",17.5
"2015","2015-01-02",19.65
"2016","2015-01-05",19.15
"2017","2015-01-06",19.1
"2018","2015-01-07",17.65
"2019","2015-01-08",17.549999
"2020","2015-01-09",17.549999
"2021","2015-01-12",18.549999
"2022","2015-01-13",18.549999
"2023","2015-01-14",17.950001
"2024","2015-01-15",17.5
"2025","2015-01-16",17.1
"2026","2015-01-20",17.200001
"2027","2015-01-21",17.6
"2028","2015-01-22",18.15
"2029","2015-01-23",17
"2030","2015-01-26",19
"2031","2015-01-27",18.15
"2032","2015-01-28",18.700001
"2033","2015-01-29",18.5
"2034","2015-01-30",18.049999
"2035","2015-02-02",16.799999
"2036","2015-02-03",16.9
"2037","2015-02-04",16.549999
"2038","2015-02-05",16.75
"2039","2015-02-06",16.6
"2040","2015-02-09",17.450001
"2041","2015-02-10",17.1
"2042","2015-02-11",17.1
"2043","2015-02-12",17.450001
"2044","2015-02-13",17.15
"2045","2015-02-17",15.7
"2046","2015-02-18",15.25
"2047","2015-02-19",15.25
"2048","2015-02-20",14.3
"2049","2015-02-23",15.55
"2050","2015-02-24",16.25
"2051","2015-02-25",16.4
"2052","2015-02-26",16.5
"2053","2015-02-27",16.700001
"2054","2015-03-02",17.25
"2055","2015-03-03",16.799999
"2056","2015-03-04",16.299999
"2057","2015-03-05",17.200001
"2058","2015-03-06",17.35
"2059","2015-03-09",18.200001
"2060","2015-03-10",18
"2061","2015-03-11",17.9
"2062","2015-03-12",17.9
"2063","2015-03-13",17.5
"2064","2015-03-16",18.4
"2065","2015-03-17",18.35
"2066","2015-03-18",17.6
"2067","2015-03-19",17.950001
"2068","2015-03-20",18.1
"2069","2015-03-23",17.65
"2070","2015-03-24",17.1
"2071","2015-03-25",16.4
"2072","2015-03-26",16.4
"2073","2015-03-27",17.65
"2074","2015-03-30",15.7
"2075","2015-03-31",15.15
"2076","2015-04-01",15.35
"2077","2015-04-02",17.5
"2078","2015-04-06",17.25
"2079","2015-04-07",18.549999
"2080","2015-04-08",18.5
"2081","2015-04-09",18.5
"2082","2015-04-10",17.450001
"2083","2015-04-13",16.5
"2084","2015-04-14",18.200001
"2085","2015-04-15",16.299999
"2086","2015-04-16",16.549999
"2087","2015-04-17",16.85
"2088","2015-04-20",18.25
"2089","2015-04-21",16.9
"2090","2015-04-22",18
"2091","2015-04-23",17.35
"2092","2015-04-24",16.85
"2093","2015-04-27",16
"2094","2015-04-28",16.049999
"2095","2015-04-29",16.4
"2096","2015-04-30",16.1
"2097","2015-05-01",16.25
"2098","2015-05-04",15.95
"2099","2015-05-05",16.5
"2100","2015-05-06",17.85
"2101","2015-05-07",17.85
"2102","2015-05-08",17.85
"2103","2015-05-11",17.75
"2104","2015-05-12",17.700001
"2105","2015-05-13",17.700001
"2106","2015-05-14",18
"2107","2015-05-15",18.25
"2108","2015-05-18",18.65
"2109","2015-05-19",18.15
"2110","2015-05-20",19.1
"2111","2015-05-21",20
"2112","2015-05-22",19.6
"2113","2015-05-26",19
"2114","2015-05-27",18.549999
"2115","2015-05-28",18.6
"2116","2015-05-29",18.6
"2117","2015-06-01",18.65
"2118","2015-06-02",19.5
"2119","2015-06-03",19.25
"2120","2015-06-04",19
"2121","2015-06-05",19
"2122","2015-06-08",18.549999
"2123","2015-06-09",18.549999
"2124","2015-06-10",19
"2125","2015-06-11",19.700001
"2126","2015-06-12",19.450001
"2127","2015-06-15",18.9
"2128","2015-06-16",18.299999
"2129","2015-06-17",19.1
"2130","2015-06-18",19.799999
"2131","2015-06-19",20
"2132","2015-06-22",19.299999
"2133","2015-06-23",19.299999
"2134","2015-06-24",19.700001
"2135","2015-06-25",19.549999
"2136","2015-06-26",19.5
"2137","2015-06-29",19.450001
"2138","2015-06-30",19
"2139","2015-07-01",19.1
"2140","2015-07-02",18.65
"2141","2015-07-06",18.65
"2142","2015-07-07",18.75
"2143","2015-07-08",18.5
"2144","2015-07-09",18.85
"2145","2015-07-10",18.75
"2146","2015-07-13",18.450001
"2147","2015-07-14",17.15
"2148","2015-07-15",18.35
"2149","2015-07-16",18.299999
"2150","2015-07-17",18.049999
"2151","2015-07-20",18.5
"2152","2015-07-21",18.6
"2153","2015-07-22",18.5
"2154","2015-07-23",18.950001
"2155","2015-07-24",18.5
"2156","2015-07-27",18.65
"2157","2015-07-28",19.9
"2158","2015-07-29",20
"2159","2015-07-30",20
"2160","2015-07-31",19.85
"2161","2015-08-03",19.25
"2162","2015-08-04",19.75
"2163","2015-08-05",19.15
"2164","2015-08-06",19.450001
"2165","2015-08-07",19
"2166","2015-08-10",18.5
"2167","2015-08-11",18.9
"2168","2015-08-12",19.4
"2169","2015-08-13",18.65
"2170","2015-08-14",17.950001
"2171","2015-08-17",17.9
"2172","2015-08-18",17.15
"2173","2015-08-19",17.6
"2174","2015-08-20",17.25
"2175","2015-08-21",17.75
"2176","2015-08-24",17.75
"2177","2015-08-25",18.700001
"2178","2015-08-26",18.6
"2179","2015-08-27",18.450001
"2180","2015-08-28",18.75
"2181","2015-08-31",18.4
"2182","2015-09-01",18.65
"2183","2015-09-02",18.6
"2184","2015-09-03",18.6
"2185","2015-09-04",18.6
"2186","2015-09-08",18.4
"2187","2015-09-09",19.35
"2188","2015-09-10",19.35
"2189","2015-09-11",19.25
"2190","2015-09-14",19.200001
"2191","2015-09-15",19.1
"2192","2015-09-16",18.450001
"2193","2015-09-17",18.9
"2194","2015-09-18",19
"2195","2015-09-21",18.799999
"2196","2015-09-22",18.799999
"2197","2015-09-23",18.75
"2198","2015-09-24",17.450001
"2199","2015-09-25",17.65
"2200","2015-09-28",17.950001
"2201","2015-09-29",17.65
"2202","2015-09-30",17.65
"2203","2015-10-01",17.700001
"2204","2015-10-02",17.700001
"2205","2015-10-05",17.5
"2206","2015-10-06",17.549999
"2207","2015-10-07",17.549999
"2208","2015-10-08",17.5
"2209","2015-10-09",17.4
"2210","2015-10-12",17.450001
"2211","2015-10-13",16.9
"2212","2015-10-14",17.299999
"2213","2015-10-15",17.299999
"2214","2015-10-16",17.25
"2215","2015-10-19",17.25
"2216","2015-10-20",17.25
"2217","2015-10-21",17.35
"2218","2015-10-22",17.25
"2219","2015-10-23",17.200001
"2220","2015-10-26",16.049999
"2221","2015-10-27",16.5
"2222","2015-10-28",16.4
"2223","2015-10-29",16.4
"2224","2015-10-30",16.9
"2225","2015-11-02",15.35
"2226","2015-11-03",15.6
"2227","2015-11-04",15.6
"2228","2015-11-05",15.4
"2229","2015-11-06",15.4
"2230","2015-11-09",15.4
"2231","2015-11-10",15.4
"2232","2015-11-11",15.45
"2233","2015-11-12",15.05
"2234","2015-11-13",15.05
"2235","2015-11-16",15.05
"2236","2015-11-17",15.05
"2237","2015-11-18",14.75
"2238","2015-11-19",14.55
"2239","2015-11-20",14.45
"2240","2015-11-23",14.45
"2241","2015-11-24",14.75
"2242","2015-11-25",14.75
"2243","2015-11-27",14.75
"2244","2015-11-30",14.75
"2245","2015-12-01",15.8
"2246","2015-12-02",14.95
"2247","2015-12-03",14.75
"2248","2015-12-04",14.45
"2249","2015-12-07",14.4
"2250","2015-12-08",14.4
"2251","2015-12-09",14.75
"2252","2015-12-10",14.5
"2253","2015-12-11",14.65
"2254","2015-12-14",14.4
"2255","2015-12-15",14.4
"2256","2015-12-16",14.25
"2257","2015-12-17",14.55
"2258","2015-12-18",14.3
"2259","2015-12-21",14.3
"2260","2015-12-22",13.95
"2261","2015-12-23",13.95
"2262","2015-12-24",13.95
"2263","2015-12-28",14.15
"2264","2015-12-29",14
"2265","2015-12-30",13.9
"2266","2015-12-31",13.9
"2267","2016-01-04",13.9
"2268","2016-01-05",13.9
"2269","2016-01-06",13.75
"2270","2016-01-07",14.15
"2271","2016-01-08",13
"2272","2016-01-11",12.55
"2273","2016-01-12",11.85
"2274","2016-01-13",10.6
"2275","2016-01-14",10.2
"2276","2016-01-15",11.15
"2277","2016-01-19",10.75
"2278","2016-01-20",9
"2279","2016-01-21",10.55
"2280","2016-01-22",10.05
"2281","2016-01-25",10.6
"2282","2016-01-26",9.85
"2283","2016-01-27",10
"2284","2016-01-28",10
"2285","2016-01-29",10.5
"2286","2016-02-01",9.8
"2287","2016-02-02",9.95
"2288","2016-02-03",8.1
"2289","2016-02-04",8.1
"2290","2016-02-05",9.5
"2291","2016-02-08",9.9
"2292","2016-02-09",9.6
"2293","2016-02-10",9.6
"2294","2016-02-11",9.65
"2295","2016-02-12",9.65
"2296","2016-02-16",9.65
"2297","2016-02-17",9.75
"2298","2016-02-18",9.9
"2299","2016-02-19",10.75
"2300","2016-02-22",11.25
"2301","2016-02-23",11.6
"2302","2016-02-24",11.1
"2303","2016-02-25",11.1
"2304","2016-02-26",11
"2305","2016-02-29",11
"2306","2016-03-01",11
"2307","2016-03-02",10.45
"2308","2016-03-03",10.45
"2309","2016-03-04",10.45
"2310","2016-03-07",9.9
"2311","2016-03-08",9.9
"2312","2016-03-09",9.85
"2313","2016-03-10",9.85
"2314","2016-03-11",9.85
"2315","2016-03-14",9.85
"2316","2016-03-15",9.85
"2317","2016-03-16",10
"2318","2016-03-17",11.45
"2319","2016-03-18",11.75
"2320","2016-03-21",11.05
"2321","2016-03-22",10.1
"2322","2016-03-23",11.05
"2323","2016-03-24",11.05
"2324","2016-03-28",11.9
"2325","2016-03-29",10.25
"2326","2016-03-30",9.95
"2327","2016-03-31",11.5
"2328","2016-04-01",11.05
"2329","2016-04-04",11.25
"2330","2016-04-05",11
"2331","2016-04-06",11.45
"2332","2016-04-07",12.5
"2333","2016-04-08",13.25
"2334","2016-04-11",12
"2335","2016-04-12",12.05
"2336","2016-04-13",13.25
"2337","2016-04-14",12.2
"2338","2016-04-15",12.45
"2339","2016-04-18",11.85
"2340","2016-04-19",12.25
"2341","2016-04-20",12.1
"2342","2016-04-21",13.1
"2343","2016-04-22",12.5
"2344","2016-04-25",12.5
"2345","2016-04-26",11.6
"2346","2016-04-27",11.6
"2347","2016-04-28",11.6
"2348","2016-04-29",10.4
"2349","2016-05-02",10.9
"2350","2016-05-03",10.9
"2351","2016-05-04",10.25
"2352","2016-05-05",10.15
"2353","2016-05-06",10.15
"2354","2016-05-09",11.5
"2355","2016-05-10",11.55
"2356","2016-05-11",9.9
"2357","2016-05-12",10.4
"2358","2016-05-13",10.4
"2359","2016-05-16",9.9
"2360","2016-05-17",9.95
"2361","2016-05-18",9.8
"2362","2016-05-19",9.3
"2363","2016-05-20",8.65
"2364","2016-05-23",8.65
"2365","2016-05-24",8.65
"2366","2016-05-25",7.6
"2367","2016-05-26",7.75
"2368","2016-05-27",7.45
"2369","2016-05-31",7.9
"2370","2016-06-01",7.9
"2371","2016-06-02",7.9
"2372","2016-06-03",7.65
"2373","2016-06-06",8.4
"2374","2016-06-07",7.75
"2375","2016-06-08",8.75
"2376","2016-06-09",7.55
"2377","2016-06-10",7.5
"2378","2016-06-13",7.5
"2379","2016-06-14",12.65
"2380","2016-06-15",10.8
"2381","2016-06-16",11.1
"2382","2016-06-17",9.75
"2383","2016-06-20",9.6
"2384","2016-06-21",9.1
"2385","2016-06-22",8.5
"2386","2016-06-23",7.9
"2387","2016-06-24",8.3
"2388","2016-06-27",8.1
"2389","2016-06-28",7.7
"2390","2016-06-29",8.45
"2391","2016-06-30",8.6
"2392","2016-07-01",8.45
"2393","2016-07-05",10.1
"2394","2016-07-06",10.5
"2395","2016-07-07",10.25
"2396","2016-07-08",10.2
"2397","2016-07-11",9.55
"2398","2016-07-12",9
"2399","2016-07-13",9.25
"2400","2016-07-14",9.9
"2401","2016-07-15",9.8
"2402","2016-07-18",9.55
"2403","2016-07-19",9.55
"2404","2016-07-20",9.8
"2405","2016-07-21",9.8
"2406","2016-07-22",9.9
"2407","2016-07-25",10.5
"2408","2016-07-26",9.9
"2409","2016-07-27",9.75
"2410","2016-07-28",9.7
"2411","2016-07-29",10.4
"2412","2016-08-01",9.8
"2413","2016-08-02",9.75
"2414","2016-08-03",10
"2415","2016-08-04",10
"2416","2016-08-05",9.75
"2417","2016-08-08",10.25
"2418","2016-08-09",10.45
"2419","2016-08-10",10.55
"2420","2016-08-11",10.7
"2421","2016-08-12",13.45
"2422","2016-08-15",12.6
"2423","2016-08-16",12.4
"2424","2016-08-17",11.9
"2425","2016-08-18",11.5
"2426","2016-08-19",11.95
"2427","2016-08-22",12.2
"2428","2016-08-23",11.85
"2429","2016-08-24",11.2
"2430","2016-08-25",11.45
"2431","2016-08-26",10.95
"2432","2016-08-29",11.35
"2433","2016-08-30",11.1
"2434","2016-08-31",11.2
"2435","2016-09-01",11.1
"2436","2016-09-02",11.1
"2437","2016-09-06",10.55
"2438","2016-09-07",10.6
"2439","2016-09-08",10.5
"2440","2016-09-09",10.7
"2441","2016-09-12",10.7
"2442","2016-09-13",10.9
"2443","2016-09-14",10.9
"2444","2016-09-15",10.7
"2445","2016-09-16",10.75
"2446","2016-09-19",10.65
"2447","2016-09-20",11.35
"2448","2016-09-21",11.4
"2449","2016-09-22",9.95
"2450","2016-09-23",9.55
"2451","2016-09-26",9.1
"2452","2016-09-27",9.15
"2453","2016-09-28",9.25
"2454","2016-09-29",9.15
"2455","2016-09-30",9.15
"2456","2016-10-03",8.55
"2457","2016-10-04",8.2
"2458","2016-10-05",8.05
"2459","2016-10-06",7.8
"2460","2016-10-07",7.9
"2461","2016-10-10",8.2
"2462","2016-10-11",8.35
"2463","2016-10-12",8.15
"2464","2016-10-13",8.6
"2465","2016-10-14",8.55
"2466","2016-10-17",8.25
"2467","2016-10-18",8.75
"2468","2016-10-19",9.2
"2469","2016-10-20",8.8
"2470","2016-10-21",9.05
"2471","2016-10-24",8.25
"2472","2016-10-25",7.9
"2473","2016-10-26",7.65
"2474","2016-10-27",7.65
"2475","2016-10-28",7.65
"2476","2016-10-31",7.9
"2477","2016-11-01",8.2
"2478","2016-11-02",8.25
"2479","2016-11-03",8.4
"2480","2016-11-04",7.85
"2481","2016-11-07",8
"2482","2016-11-08",8
"2483","2016-11-09",7.5
"2484","2016-11-10",7.7
"2485","2016-11-11",7.7
"2486","2016-11-14",7.3
"2487","2016-11-15",6.95
"2488","2016-11-16",7
"2489","2016-11-17",7.95
"2490","2016-11-18",7.85
"2491","2016-11-21",9
"2492","2016-11-22",8.2
"2493","2016-11-23",8.2
"2494","2016-11-25",8.15
"2495","2016-11-28",7.95
"2496","2016-11-29",8.3
"2497","2016-11-30",8
"2498","2016-12-01",8.1
"2499","2016-12-02",8.5
"2500","2016-12-05",7.95
"2501","2016-12-06",8.25
"2502","2016-12-07",8.5
"2503","2016-12-08",8.45
"2504","2016-12-09",7.95
"2505","2016-12-12",8
"2506","2016-12-13",7.6
"2507","2016-12-14",7.95
"2508","2016-12-15",7.9
"2509","2016-12-16",8
"2510","2016-12-19",8.1
"2511","2016-12-20",8
"2512","2016-12-21",7.6
"2513","2016-12-22",7.7
"2514","2016-12-23",7.6
"2515","2016-12-27",7.8
"2516","2016-12-28",7.75
"2517","2016-12-29",7.75
"2518","2016-12-30",7.65
"2519","2017-01-03",8.05
"2520","2017-01-04",8.05
"2521","2017-01-05",8
"2522","2017-01-06",8.7
"2523","2017-01-09",8.1
"2524","2017-01-10",8.85
"2525","2017-01-11",8.85
"2526","2017-01-12",8.75
"2527","2017-01-13",8.75
"2528","2017-01-17",8.75
"2529","2017-01-18",9.15
"2530","2017-01-19",8.6
"2531","2017-01-20",8.3
"2532","2017-01-23",8.5
"2533","2017-01-24",8.5
"2534","2017-01-25",8.5
"2535","2017-01-26",8.35
"2536","2017-01-27",8.65
"2537","2017-01-30",8.65
"2538","2017-01-31",8.7
"2539","2017-02-01",8.5
"2540","2017-02-02",8.85
"2541","2017-02-03",8.75
"2542","2017-02-06",8.3
"2543","2017-02-07",8.4
"2544","2017-02-08",8.45
"2545","2017-02-09",8.4
"2546","2017-02-10",8.6
"2547","2017-02-13",8.35
"2548","2017-02-14",8.35
"2549","2017-02-15",9.3
"2550","2017-02-16",10.35
"2551","2017-02-17",10.2
"2552","2017-02-21",8.8
"2553","2017-02-22",9
"2554","2017-02-23",9.25
"2555","2017-02-24",8.95
"2556","2017-02-27",9.1
"2557","2017-02-28",9
"2558","2017-03-01",9.3
"2559","2017-03-02",9.05
"2560","2017-03-03",9.2
"2561","2017-03-06",9.25
"2562","2017-03-07",9
"2563","2017-03-08",8.55
"2564","2017-03-09",8.65
"2565","2017-03-10",8.55
"2566","2017-03-13",8.75
"2567","2017-03-14",8.7
"2568","2017-03-15",8.65
"2569","2017-03-16",8.3
"2570","2017-03-17",8.4
"2571","2017-03-20",8.4
"2572","2017-03-21",9.3
"2573","2017-03-22",8.85
"2574","2017-03-23",9
"2575","2017-03-24",9.2
"2576","2017-03-27",9.15
"2577","2017-03-28",9.05
"2578","2017-03-29",9.2
"2579","2017-03-30",9.2
"2580","2017-03-31",8.95
"2581","2017-04-03",9.05
"2582","2017-04-04",9.05
"2583","2017-04-05",9.1
"2584","2017-04-06",8.95
"2585","2017-04-07",8.85
"2586","2017-04-10",9.5
"2587","2017-04-11",8.8
"2588","2017-04-12",9.35
"2589","2017-04-13",8.9
"2590","2017-04-17",9.4
"2591","2017-04-18",9.1
"2592","2017-04-19",9.3
"2593","2017-04-20",9.3
"2594","2017-04-21",9.5
"2595","2017-04-24",9.8
"2596","2017-04-25",10.15
"2597","2017-04-26",10.3
"2598","2017-04-27",10.5
"2599","2017-04-28",10.45
"2600","2017-05-01",10.75
"2601","2017-05-02",10.65
"2602","2017-05-03",10.25
"2603","2017-05-04",10.45
"2604","2017-05-05",10.3
"2605","2017-05-08",10.4
"2606","2017-05-09",10.15
"2607","2017-05-10",10.1
"2608","2017-05-11",10.05
"2609","2017-05-12",10
"2610","2017-05-15",10.05
"2611","2017-05-16",9.85
"2612","2017-05-17",10.25
"2613","2017-05-18",9.65
"2614","2017-05-19",10.3
"2615","2017-05-22",10.25
"2616","2017-05-23",10.15
"2617","2017-05-24",9.95
"2618","2017-05-25",10.15
"2619","2017-05-26",9.9
"2620","2017-05-30",10.25
"2621","2017-05-31",10.15
"2622","2017-06-01",10.05
"2623","2017-06-02",9.95
"2624","2017-06-05",10
"2625","2017-06-06",9.4
"2626","2017-06-07",9.15
"2627","2017-06-08",9.5
"2628","2017-06-09",9.15
"2629","2017-06-12",9.25
"2630","2017-06-13",9.05
"2631","2017-06-14",9.4
"2632","2017-06-15",9.5
"2633","2017-06-16",9.35
"2634","2017-06-19",8.95
"2635","2017-06-20",8.7
"2636","2017-06-21",8.7
"2637","2017-06-22",8.5
"2638","2017-06-23",8.75
"2639","2017-06-26",8.65
"2640","2017-06-27",8.7
"2641","2017-06-28",8.55
"2642","2017-06-29",8.2
"2643","2017-06-30",8.4
"2644","2017-07-03",8.25
"2645","2017-07-05",8.4
"2646","2017-07-06",8.15
"2647","2017-07-07",8.05
"2648","2017-07-10",8.3
"2649","2017-07-11",8.1
"2650","2017-07-12",8.05
"2651","2017-07-13",8.15
"2652","2017-07-14",8.2
"2653","2017-07-17",8.1
"2654","2017-07-18",7.65
"2655","2017-07-19",7.65
"2656","2017-07-20",7.4
"2657","2017-07-21",7.3
"2658","2017-07-24",7.25
"2659","2017-07-25",7.65
"2660","2017-07-26",7.2
"2661","2017-07-27",7.2
"2662","2017-07-28",6.75
"2663","2017-07-31",6.95
"2664","2017-08-01",6.4
"2665","2017-08-02",6.45
"2666","2017-08-03",6.45
"2667","2017-08-04",6.45
"2668","2017-08-07",6.9
"2669","2017-08-08",6.3
"2670","2017-08-09",6.35
"2671","2017-08-10",6.2
"2672","2017-08-11",5.9
"2673","2017-08-14",6.2
"2674","2017-08-15",5.9
"2675","2017-08-16",6.2
"2676","2017-08-17",5.65
"2677","2017-08-18",5.65
"2678","2017-08-21",5.1
"2679","2017-08-22",5
"2680","2017-08-23",4.9
"2681","2017-08-24",4.95
"2682","2017-08-25",4.25
"2683","2017-08-28",4.7
"2684","2017-08-29",4.75
"2685","2017-08-30",4.7
"2686","2017-08-31",5.2
"2687","2017-09-01",5.15
"2688","2017-09-05",4.6
"2689","2017-09-06",4.7
"2690","2017-09-07",4.6
"2691","2017-09-08",4.9
"2692","2017-09-11",4.65
"2693","2017-09-12",4.7
"2694","2017-09-13",5.4
"2695","2017-09-14",4.85
"2696","2017-09-15",4.95
"2697","2017-09-18",5.7
"2698","2017-09-19",5.1
"2699","2017-09-20",4.9
"2700","2017-09-21",4.95
"2701","2017-09-22",4.7
"2702","2017-09-25",4.65
"2703","2017-09-26",4.5
"2704","2017-09-27",4.1
"2705","2017-09-28",4.35
"2706","2017-09-29",4.2
"2707","2017-10-02",4.3
"2708","2017-10-03",4.4
"2709","2017-10-04",4.25
"2710","2017-10-05",4.3
"2711","2017-10-06",4.25
"2712","2017-10-09",4.1
"2713","2017-10-10",5.85
"2714","2017-10-11",9.15
"2715","2017-10-12",6.75
"2716","2017-10-13",11.35
"2717","2017-10-16",14.1
"2718","2017-10-17",12.5
"2719","2017-10-18",10.65
"2720","2017-10-19",11.3
"2721","2017-10-20",10.45
"2722","2017-10-23",10.5
"2723","2017-10-24",9.8
"2724","2017-10-25",8.65
"2725","2017-10-26",8
"2726","2017-10-27",7.7
"2727","2017-10-30",7.05
"2728","2017-10-31",7.45
"2729","2017-11-01",10.15
"2730","2017-11-02",9.15
"2731","2017-11-03",9.7
"2732","2017-11-06",8.85
"2733","2017-11-07",8.75
"2734","2017-11-08",8.15
"2735","2017-11-09",8.15
"2736","2017-11-10",8.45
"2737","2017-11-13",8.75
"2738","2017-11-14",8.4
"2739","2017-11-15",8
"2740","2017-11-16",9
"2741","2017-11-17",9.5
"2742","2017-11-20",9.5
"2743","2017-11-21",9.3
"2744","2017-11-22",9.35
"2745","2017-11-24",9.4
"2746","2017-11-27",9.5
"2747","2017-11-28",8.8
"2748","2017-11-29",8.65
"2749","2017-11-30",8.6
"2750","2017-12-01",8.6
"2751","2017-12-04",8.1
"2752","2017-12-05",8.2
"2753","2017-12-06",7.6
"2754","2017-12-07",7.6
"2755","2017-12-08",7.65
"2756","2017-12-11",7.45
"2757","2017-12-12",7.5
"2758","2017-12-13",7.55
"2759","2017-12-14",7.5
"2760","2017-12-15",7.45
"2761","2017-12-18",7.3
"2762","2017-12-19",7.05
"2763","2017-12-20",7.25
"2764","2017-12-21",7.75
"2765","2017-12-22",7.6
"2766","2017-12-26",8.15
"2767","2017-12-27",7.85
"2768","2017-12-28",8.7
"2769","2017-12-29",8.15
"2770","2018-01-02",8.25
"2771","2018-01-03",9.25
"2772","2018-01-04",9.15
"2773","2018-01-05",8.95
"2774","2018-01-08",8.8
"2775","2018-01-09",8.55
"2776","2018-01-10",8.35
"2777","2018-01-11",8.25
"2778","2018-01-12",8.95
"2779","2018-01-16",8.5
"2780","2018-01-17",8.2
"2781","2018-01-18",8.6
"2782","2018-01-19",9.15
"2783","2018-01-22",8.8
"2784","2018-01-23",8.65
"2785","2018-01-24",8.45
"2786","2018-01-25",8.45
"2787","2018-01-26",8.15
"2788","2018-01-29",7.85
"2789","2018-01-30",7.65
"2790","2018-01-31",7.65
"2791","2018-02-01",7.25
"2792","2018-02-02",7.1
"2793","2018-02-05",7.05
"2794","2018-02-06",6.8
"2795","2018-02-07",6.9
"2796","2018-02-08",7.3
"2797","2018-02-09",6.95
"2798","2018-02-12",7.25
"2799","2018-02-13",6.8
"2800","2018-02-14",7.05
"2801","2018-02-15",7
"2802","2018-02-16",7
"2803","2018-02-20",7
"2804","2018-02-21",6.85
"2805","2018-02-22",6.9
"2806","2018-02-23",6.95
"2807","2018-02-26",7.15
"2808","2018-02-27",6.85
"2809","2018-02-28",6.35
"2810","2018-03-01",6.35
"2811","2018-03-02",6.4
"2812","2018-03-05",6.55
"2813","2018-03-06",6.45
"2814","2018-03-07",6.35
"2815","2018-03-08",6.5
"2816","2018-03-09",6.9
"2817","2018-03-12",6.5
"2818","2018-03-13",6.4
"2819","2018-03-14",6.3
"2820","2018-03-15",6.45
"2821","2018-03-16",6.65
"2822","2018-03-19",6.2
"2823","2018-03-20",6.75
"2824","2018-03-21",6.65
"2825","2018-03-22",6.4
"2826","2018-03-23",6.35
"2827","2018-03-26",6.4
"2828","2018-03-27",5.95
"2829","2018-03-28",6.05
"2830","2018-03-29",6.1
"2831","2018-04-02",5.9
"2832","2018-04-03",5.9
"2833","2018-04-04",5.7
"2834","2018-04-05",5.9
"2835","2018-04-06",5.8
"2836","2018-04-09",5.75
"2837","2018-04-10",5.8
"2838","2018-04-11",6
"2839","2018-04-12",6.1
"2840","2018-04-13",5.95
"2841","2018-04-16",6.05
"2842","2018-04-17",5.65
"2843","2018-04-18",5.7
"2844","2018-04-19",5.5
"2845","2018-04-20",5.5
"2846","2018-04-23",5.5
"2847","2018-04-24",5.45
"2848","2018-04-25",5.55
"2849","2018-04-26",5.3
"2850","2018-04-27",5.2
"2851","2018-04-30",5.3
"2852","2018-05-01",5.35
"2853","2018-05-02",5.75
"2854","2018-05-03",5.95
"2855","2018-05-04",5.7
"2856","2018-05-07",5.8
"2857","2018-05-08",5.8
"2858","2018-05-09",5.75
"2859","2018-05-10",5.7
"2860","2018-05-11",5.6
"2861","2018-05-14",5.8
"2862","2018-05-15",5.9
"2863","2018-05-16",5.8
"2864","2018-05-17",6
"2865","2018-05-18",6.05
"2866","2018-05-21",6
"2867","2018-05-22",6
"2868","2018-05-23",6.05
"2869","2018-05-24",6.05
"2870","2018-05-25",5.95
"2871","2018-05-29",5.9
"2872","2018-05-30",5.6
"2873","2018-05-31",5.65
"2874","2018-06-01",5.95
"2875","2018-06-04",6.05
"2876","2018-06-05",5.95
"2877","2018-06-06",5.95
"2878","2018-06-07",6.1
"2879","2018-06-08",6.3
"2880","2018-06-11",6.1
"2881","2018-06-12",6.1
"2882","2018-06-13",5.95
"2883","2018-06-14",5.95
"2884","2018-06-15",5.85
"2885","2018-06-18",5.6
"2886","2018-06-19",5.3
"2887","2018-06-20",6
"2888","2018-06-21",5.95
"2889","2018-06-22",5.8
"2890","2018-06-25",6
"2891","2018-06-26",5.95
