"","date","MOBL"
"1003","2018-06-05",4.35
"1004","2018-06-06",4.3
"1005","2018-06-07",4.2
"1006","2018-06-08",4.2
"1007","2018-06-11",4.25
"1008","2018-06-12",4.3
"1009","2018-06-13",4.55
"1010","2018-06-14",4.5
"1011","2018-06-15",4.8
"1012","2018-06-18",4.85
"1013","2018-06-19",4.9
"1014","2018-06-20",4.85
"1015","2018-06-21",4.85
"1016","2018-06-22",4.8
"1017","2018-06-25",4.55
"1018","2018-06-26",4.6
"1019","2018-06-27",4.45
"1020","2018-06-28",4.55
"1021","2018-06-29",4.45
"1022","2018-07-02",4.6
"1023","2018-07-03",4.6
"1024","2018-07-05",4.65
"1025","2018-07-06",4.75
"1026","2018-07-09",4.7
"1027","2018-07-10",4.75
"1028","2018-07-11",4.725
"1029","2018-07-12",4.8
"1030","2018-07-13",4.8
"1031","2018-07-16",4.9
"1032","2018-07-17",4.9
"1033","2018-07-18",4.95
"1034","2018-07-19",5
"1035","2018-07-20",5.05
"1036","2018-07-23",5.05
"1037","2018-07-24",4.95
"1038","2018-07-25",4.975
"1039","2018-07-26",5
"1040","2018-07-27",4.75
"1041","2018-07-30",4.65
"1042","2018-07-31",4.7
"1043","2018-08-01",5
"1044","2018-08-02",5
"1045","2018-08-03",4.975
"1046","2018-08-06",5
"1047","2018-08-07",5
"1048","2018-08-08",5
"1049","2018-08-09",4.95
"1050","2018-08-10",4.975
"1051","2018-08-13",5
"1052","2018-08-14",5.05
"1053","2018-08-15",4.95
"1054","2018-08-16",5
"1055","2018-08-17",4.95
"1056","2018-08-20",4.95
"1057","2018-08-21",4.825
"1058","2018-08-22",4.725
"1059","2018-08-23",4.7
"1060","2018-08-24",4.9
"1061","2018-08-27",4.9
"1062","2018-08-28",4.85
"1063","2018-08-29",4.85
"1064","2018-08-30",4.9
"1065","2018-08-31",4.9
"1066","2018-09-04",4.85
"1067","2018-09-05",4.9
"1068","2018-09-06",4.85
"1069","2018-09-07",4.9
"1070","2018-09-10",5.05
"1071","2018-09-11",5.55
"1072","2018-09-12",5.6
"1073","2018-09-13",5.55
"1074","2018-09-14",5.65
"1075","2018-09-17",5.55
"1076","2018-09-18",5.475
"1077","2018-09-19",5.4
"1078","2018-09-20",5.45
"1079","2018-09-21",5.25
"1080","2018-09-24",5.25
"1081","2018-09-25",5.35
"1082","2018-09-26",5.3
"1083","2018-09-27",5.2
"1084","2018-09-28",5.3
"1085","2018-10-01",5.34
"1086","2018-10-02",5.16
"1087","2018-10-03",5.24
"1088","2018-10-04",5.15
"1089","2018-10-05",5.11
"1090","2018-10-08",5
"1091","2018-10-09",4.99
"1092","2018-10-10",4.73
"1093","2018-10-11",4.6
"1094","2018-10-12",4.49
"1095","2018-10-15",4.51
"1096","2018-10-16",4.78
"1097","2018-10-17",4.69
"1098","2018-10-18",4.53
"1099","2018-10-19",4.43
"1100","2018-10-22",4.44
"1101","2018-10-23",4.41
"1102","2018-10-24",4.21
"1103","2018-10-25",4.29
"1104","2018-10-26",4.26
"1105","2018-10-29",4.09
"1106","2018-10-30",4.17
"1107","2018-10-31",4.835
"1108","2018-11-01",4.97
"1109","2018-11-02",4.92
"1110","2018-11-05",4.89
"1111","2018-11-06",4.95
"1112","2018-11-07",5.02
"1113","2018-11-08",5
"1114","2018-11-09",5.02
"1115","2018-11-12",4.92
"1116","2018-11-13",4.94
"1117","2018-11-14",4.86
"1118","2018-11-15",4.93
"1119","2018-11-16",4.89
"1120","2018-11-19",4.73
"1121","2018-11-20",4.64
"1122","2018-11-21",4.68
"1123","2018-11-23",4.57
"1124","2018-11-26",4.8
"1125","2018-11-27",4.71
"1126","2018-11-28",4.81
"1127","2018-11-29",4.81
"1128","2018-11-30",4.86
"1129","2018-12-03",4.85
"1130","2018-12-04",4.77
"1131","2018-12-06",4.72
"1132","2018-12-07",4.67
"1133","2018-12-10",4.66
"1134","2018-12-11",4.6
"1135","2018-12-12",4.67
"1136","2018-12-13",4.58
"1137","2018-12-14",4.53
"1138","2018-12-17",4.36
"1139","2018-12-18",4.36
"1140","2018-12-19",4.38
"1141","2018-12-20",4.29
"1142","2018-12-21",4.15
"1143","2018-12-24",4.16
"1144","2018-12-26",4.42
"1145","2018-12-27",4.43
"1146","2018-12-28",4.56
"1147","2018-12-31",4.59
"1148","2019-01-02",4.52
"1149","2019-01-03",4.42
"1150","2019-01-04",4.63
"1151","2019-01-07",4.65
"1152","2019-01-08",4.8
"1153","2019-01-09",4.7
"1154","2019-01-10",4.69
"1155","2019-01-11",4.62
"1156","2019-01-14",4.45
"1157","2019-01-15",4.58
"1158","2019-01-16",4.57
"1159","2019-01-17",4.66
"1160","2019-01-18",4.83
"1161","2019-01-22",4.87
"1162","2019-01-23",4.87
"1163","2019-01-24",5.01
"1164","2019-01-25",5
"1165","2019-01-28",4.85
"1166","2019-01-29",4.79
"1167","2019-01-30",4.81
"1168","2019-01-31",4.85
"1169","2019-02-01",5.01
"1170","2019-02-04",5.03
"1171","2019-02-05",5.23
"1172","2019-02-06",5.37
"1173","2019-02-07",5.38
"1174","2019-02-08",4.98
"1175","2019-02-11",4.95
"1176","2019-02-12",4.85
"1177","2019-02-13",4.85
"1178","2019-02-14",4.92
"1179","2019-02-15",4.89
"1180","2019-02-19",4.81
"1181","2019-02-20",4.83
"1182","2019-02-21",4.81
"1183","2019-02-22",4.83
"1184","2019-02-25",4.85
"1185","2019-02-26",4.85
"1186","2019-02-27",4.94
"1187","2019-02-28",5.06
"1188","2019-03-01",5.05
"1189","2019-03-04",4.91
"1190","2019-03-05",4.68
"1191","2019-03-06",4.73
"1192","2019-03-07",4.73
"1193","2019-03-08",4.73
"1194","2019-03-11",4.82
"1195","2019-03-12",4.84
"1196","2019-03-13",4.87
"1197","2019-03-14",4.92
"1198","2019-03-15",5.02
"1199","2019-03-18",5.02
"1200","2019-03-19",5.06
"1201","2019-03-20",5.35
"1202","2019-03-21",5.62
"1203","2019-03-22",5.3
"1204","2019-03-25",5.46
"1205","2019-03-26",5.63
"1206","2019-03-27",5.54
"1207","2019-03-28",5.5
"1208","2019-03-29",5.47
"1209","2019-04-01",5.6
"1210","2019-04-02",5.67
"1211","2019-04-03",5.71
"1212","2019-04-04",5.53
"1213","2019-04-05",5.41
"1214","2019-04-08",5.33
"1215","2019-04-09",5.38
"1216","2019-04-10",5.43
"1217","2019-04-11",5.48
"1218","2019-04-12",5.55
"1219","2019-04-15",5.62
"1220","2019-04-16",5.67
"1221","2019-04-17",5.61
"1222","2019-04-18",5.63
"1223","2019-04-22",5.63
"1224","2019-04-23",5.72
"1225","2019-04-24",5.84
"1226","2019-04-25",6.01
"1227","2019-04-26",6.51
"1228","2019-04-29",5.93
"1229","2019-04-30",5.93
"1230","2019-05-01",5.88
"1231","2019-05-02",5.87
"1232","2019-05-03",6.07
"1233","2019-05-06",6.02
"1234","2019-05-07",5.8
"1235","2019-05-08",5.66
"1236","2019-05-09",5.54
"1237","2019-05-10",5.52
"1238","2019-05-13",5.34
"1239","2019-05-14",5.42
"1240","2019-05-15",5.62
"1241","2019-05-16",5.62
"1242","2019-05-17",5.58
"1243","2019-05-20",5.53
"1244","2019-05-21",5.57
"1245","2019-05-22",5.74
"1246","2019-05-23",5.64
"1247","2019-05-24",5.64
"1248","2019-05-28",5.65
"1249","2019-05-29",5.61
"1250","2019-05-30",5.62
"1251","2019-05-31",5.59
"1252","2019-06-03",5.44
"1253","2019-06-04",5.41
"1254","2019-06-05",5.4
"1255","2019-06-06",5.26
"1256","2019-06-07",5.32
"1257","2019-06-10",5.46
"1258","2019-06-11",5.42
"1259","2019-06-12",5.45
"1260","2019-06-13",5.5
"1261","2019-06-14",5.47
"1262","2019-06-17",5.71
"1263","2019-06-18",5.74
"1264","2019-06-19",5.96
"1265","2019-06-20",5.84
"1266","2019-06-21",5.83
"1267","2019-06-24",5.8
"1268","2019-06-25",5.69
"1269","2019-06-26",5.87
"1270","2019-06-27",6.09
"1271","2019-06-28",6.2
"1272","2019-07-01",6.37
"1273","2019-07-02",6.27
"1274","2019-07-03",6.27
"1275","2019-07-05",6.23
"1276","2019-07-08",6.1
"1277","2019-07-09",6.2
"1278","2019-07-10",6.24
"1279","2019-07-11",6.24
"1280","2019-07-12",6.23
"1281","2019-07-15",6.21
"1282","2019-07-16",6.21
"1283","2019-07-17",6.26
"1284","2019-07-18",6.29
"1285","2019-07-19",6.51
"1286","2019-07-22",6.4
"1287","2019-07-23",6.38
"1288","2019-07-24",6.88
"1289","2019-07-25",6.93
"1290","2019-07-26",7.05
"1291","2019-07-29",7.01
"1292","2019-07-30",6.94
"1293","2019-07-31",6.9
"1294","2019-08-01",6.89
"1295","2019-08-02",7.27
"1296","2019-08-05",6.86
"1297","2019-08-06",6.7
"1298","2019-08-07",6.71
"1299","2019-08-08",7
"1300","2019-08-09",6.83
"1301","2019-08-12",6.77
"1302","2019-08-13",6.86
"1303","2019-08-14",6.57
"1304","2019-08-15",6.65
"1305","2019-08-16",6.82
"1306","2019-08-19",6.85
"1307","2019-08-20",6.9
"1308","2019-08-21",6.91
"1309","2019-08-22",7.06
"1310","2019-08-23",7.11
"1311","2019-08-26",6.99
"1312","2019-08-27",6.83
"1313","2019-08-28",6.82
"1314","2019-08-29",6.83
"1315","2019-08-30",6.9
"1316","2019-09-03",6.79
"1317","2019-09-04",6.86
"1318","2019-09-05",7.08
"1319","2019-09-06",7.09
"1320","2019-09-09",7.22
"1321","2019-09-10",7.26
"1322","2019-09-11",7.52
"1323","2019-09-12",7.59
"1324","2019-09-13",7.52
"1325","2019-09-16",7.59
"1326","2019-09-17",7.67
"1327","2019-09-18",7.49
"1328","2019-09-19",7.37
"1329","2019-09-20",7.16
"1330","2019-09-23",7.13
"1331","2019-09-24",6.96
"1332","2019-09-25",7.03
"1333","2019-09-26",6.79
"1334","2019-09-27",6.55
"1335","2019-09-30",6.545
"1336","2019-10-01",6.5
"1337","2019-10-02",6.33
"1338","2019-10-03",6.415
"1339","2019-10-04",6.5
"1340","2019-10-07",6.58
"1341","2019-10-08",6.41
"1342","2019-10-09",6.41
"1343","2019-10-10",6.28
"1344","2019-10-11",6.43
"1345","2019-10-14",6.4
"1346","2019-10-15",6.505
"1347","2019-10-16",6.415
"1348","2019-10-17",6.32
"1349","2019-10-18",6.18
"1350","2019-10-21",6.22
"1351","2019-10-22",6.08
"1352","2019-10-23",6.14
"1353","2019-10-24",6.2
"1354","2019-10-25",6.18
"1355","2019-10-28",6.18
"1356","2019-10-29",6.2
"1357","2019-10-30",6.29
"1358","2019-10-31",6.26
"1359","2019-11-01",4.735
"1360","2019-11-04",4.82
"1361","2019-11-05",4.9
"1362","2019-11-06",4.88
"1363","2019-11-07",4.88
"1364","2019-11-08",4.76
"1365","2019-11-11",4.81
"1366","2019-11-12",4.83
"1367","2019-11-13",4.83
"1368","2019-11-14",4.82
"1369","2019-11-15",4.735
"1370","2019-11-18",4.74
"1371","2019-11-19",4.76
"1372","2019-11-20",4.81
"1373","2019-11-21",4.73
"1374","2019-11-22",4.71
"1375","2019-11-25",4.75
"1376","2019-11-26",4.74
"1377","2019-11-27",4.86
"1378","2019-11-29",4.83
"1379","2019-12-02",4.77
"1380","2019-12-03",4.78
"1381","2019-12-04",4.71
"1382","2019-12-05",4.635
"1383","2019-12-06",4.63
"1384","2019-12-09",4.585
"1385","2019-12-10",4.54
"1386","2019-12-11",4.51
"1387","2019-12-12",4.56
"1388","2019-12-13",4.665
"1389","2019-12-16",4.87
"1390","2019-12-17",4.83
"1391","2019-12-18",4.76
"1392","2019-12-19",4.81
"1393","2019-12-20",4.82
"1394","2019-12-23",4.89
"1395","2019-12-24",4.83
"1396","2019-12-26",4.87
"1397","2019-12-27",4.8
"1398","2019-12-30",4.83
"1399","2019-12-31",4.86
"1400","2020-01-02",4.79
"1401","2020-01-03",4.68
"1402","2020-01-06",4.67
"1403","2020-01-07",4.8
"1404","2020-01-08",4.855
"1405","2020-01-09",5.09
"1406","2020-01-10",4.9
"1407","2020-01-13",4.91
"1408","2020-01-14",4.93
"1409","2020-01-15",5.07
"1410","2020-01-16",5.16
"1411","2020-01-17",5
"1412","2020-01-21",4.85
"1413","2020-01-22",4.75
"1414","2020-01-23",4.84
"1415","2020-01-24",4.9
"1416","2020-01-27",4.85
"1417","2020-01-28",4.89
"1418","2020-01-29",4.91
"1419","2020-01-30",4.87
"1420","2020-01-31",4.77
"1421","2020-02-03",4.87
"1422","2020-02-04",4.955
"1423","2020-02-05",4.96
"1424","2020-02-06",5.02
"1425","2020-02-07",4.53
"1426","2020-02-10",4.39
"1427","2020-02-11",4.51
"1428","2020-02-12",4.5
"1429","2020-02-13",4.48
"1430","2020-02-14",4.5
"1431","2020-02-18",4.49
"1432","2020-02-19",4.46
"1433","2020-02-20",4.58
"1434","2020-02-21",4.47
"1435","2020-02-24",4.41
"1436","2020-02-25",4.26
"1437","2020-02-26",4.285
"1438","2020-02-27",4.1
"1439","2020-02-28",4.05
"1440","2020-03-02",4.01
"1441","2020-03-03",3.87
"1442","2020-03-04",3.79
"1443","2020-03-05",3.8
"1444","2020-03-06",3.83
"1445","2020-03-09",3.58
"1446","2020-03-10",3.56
"1447","2020-03-11",3.5
"1448","2020-03-12",3.08
"1449","2020-03-13",3.28
"1450","2020-03-16",3.26
"1451","2020-03-17",3.25
"1452","2020-03-18",3.1
"1453","2020-03-19",3.22
"1454","2020-03-20",3.22
"1455","2020-03-23",3.28
"1456","2020-03-24",3.64
"1457","2020-03-25",3.44
"1458","2020-03-26",3.67
"1459","2020-03-27",3.69
"1460","2020-03-30",3.8
"1461","2020-03-31",3.8
"1462","2020-04-01",3.37
"1463","2020-04-02",3.57
"1464","2020-04-03",3.51
"1465","2020-04-06",3.72
"1466","2020-04-07",3.72
"1467","2020-04-08",3.82
"1468","2020-04-09",3.96
"1469","2020-04-13",4.15
"1470","2020-04-14",4.45
"1471","2020-04-15",4.62
"1472","2020-04-16",4.66
"1473","2020-04-17",4.73
"1474","2020-04-20",4.84
"1475","2020-04-21",4.67
"1476","2020-04-22",4.79
"1477","2020-04-23",4.78
"1478","2020-04-24",4.935
"1479","2020-04-27",4.935
"1480","2020-04-28",4.52
"1481","2020-04-29",4.73
"1482","2020-04-30",5.09
"1483","2020-05-01",4.76
"1484","2020-05-04",4.73
"1485","2020-05-05",4.75
"1486","2020-05-06",4.65
"1487","2020-05-07",4.71
"1488","2020-05-08",4.84
"1489","2020-05-11",4.81
"1490","2020-05-12",4.62
"1491","2020-05-13",4.39
"1492","2020-05-14",4.4
"1493","2020-05-15",4.41
"1494","2020-05-18",4.48
"1495","2020-05-19",4.46
"1496","2020-05-20",4.66
"1497","2020-05-21",4.48
"1498","2020-05-22",4.54
"1499","2020-05-26",4.44
"1500","2020-05-27",4.47
"1501","2020-05-28",4.23
"1502","2020-05-29",4.52
"1503","2020-06-01",4.84
"1504","2020-06-02",4.94
"1505","2020-06-03",5.01
"1506","2020-06-04",5.12
"1507","2020-06-05",5.18
"1508","2020-06-08",4.92
"1509","2020-06-09",4.96
"1510","2020-06-10",4.82
"1511","2020-06-11",4.435
"1512","2020-06-12",4.51
"1513","2020-06-15",4.6
"1514","2020-06-16",4.6
"1515","2020-06-17",4.75
"1516","2020-06-18",4.79
"1517","2020-06-19",4.81
"1518","2020-06-22",4.83
"1519","2020-06-23",4.87
"1520","2020-06-24",4.67
"1521","2020-06-25",4.83
"1522","2020-06-26",4.8
"1523","2020-06-29",4.82
"1524","2020-06-30",4.93
"1525","2020-07-01",4.89
"1526","2020-07-02",4.99
"1527","2020-07-06",5.06
"1528","2020-07-07",5.24
"1529","2020-07-08",5.18
"1530","2020-07-09",5.175
"1531","2020-07-10",5.16
"1532","2020-07-13",4.685
"1533","2020-07-14",4.59
"1534","2020-07-15",4.965
"1535","2020-07-16",4.785
"1536","2020-07-17",5.175
"1537","2020-07-20",5.44
"1538","2020-07-21",5.73
"1539","2020-07-22",5.79
"1540","2020-07-23",5.65
"1541","2020-07-24",5.47
"1542","2020-07-27",5.84
"1543","2020-07-28",5.71
"1544","2020-07-29",5.895
"1545","2020-07-30",6.67
"1546","2020-07-31",6.23
"1547","2020-08-03",6
"1548","2020-08-04",5.81
"1549","2020-08-05",5.81
"1550","2020-08-06",5.62
"1551","2020-08-07",5.69
"1552","2020-08-10",5.76
"1553","2020-08-11",5.83
"1554","2020-08-12",5.85
"1555","2020-08-13",5.96
"1556","2020-08-14",5.81
"1557","2020-08-17",5.745
"1558","2020-08-18",5.86
"1559","2020-08-19",5.97
"1560","2020-08-20",6
"1561","2020-08-21",6.72
"1562","2020-08-24",6.675
"1563","2020-08-25",6.56
"1564","2020-08-26",6.56
"1565","2020-08-27",6.43
"1566","2020-08-28",6.565
"1567","2020-08-31",6.53
"1568","2020-09-01",6.66
"1569","2020-09-02",6.575
"1570","2020-09-03",6.18
"1571","2020-09-04",5.92
"1572","2020-09-08",5.8
"1573","2020-09-09",5.905
"1574","2020-09-10",5.76
"1575","2020-09-11",5.715
"1576","2020-09-14",5.765
"1577","2020-09-15",5.84
"1578","2020-09-16",5.7
"1579","2020-09-17",5.555
"1580","2020-09-18",5.9
"1581","2020-09-21",5.71
"1582","2020-09-22",5.77
"1583","2020-09-23",5.56
"1584","2020-09-24",5.54
"1585","2020-09-25",6.64
"1586","2020-09-28",7.05
"1587","2020-09-29",7.05
"1588","2020-09-30",7.01
"1589","2020-10-01",7.03
"1590","2020-10-02",7.05
"1591","2020-10-05",7.08
"1592","2020-10-06",7.03
"1593","2020-10-07",7.02
"1594","2020-10-08",7.02
"1595","2020-10-09",7.03
"1596","2020-10-12",7
"1597","2020-10-13",7.02
"1598","2020-10-14",6.98
"1599","2020-10-15",7
"1600","2020-10-16",7.1
"1601","2020-10-19",7.04
"1602","2020-10-20",7.02
"1603","2020-10-21",7.02
"1604","2020-10-22",7.07
"1605","2020-10-23",7.03
"1606","2020-10-26",7.03
"1607","2020-10-27",7.02
"1608","2020-10-28",7.02
"1609","2020-10-29",7.05
"1610","2020-10-30",7.04
"1611","2020-11-02",7.03
"1612","2020-11-03",7.02
"1613","2020-11-04",7.03
"1614","2020-11-05",7.02
"1615","2020-11-06",7.02
"1616","2020-11-09",7.02
"1617","2020-11-10",7.02
"1618","2020-11-11",7.02
"1619","2020-11-12",7.02
"1620","2020-11-13",7.02
"1621","2020-11-16",7.03
"1622","2020-11-17",7.02
"1623","2020-11-18",7.02
"1624","2020-11-19",7.02
"1625","2020-11-20",7.03
"1626","2020-11-23",7.02
"1627","2020-11-24",7.01
"1628","2020-11-25",7.035
"1629","2020-11-27",7.035
