"","date","HCFT"
"1001","2017-03-13",4.81
"1002","2017-03-14",4.56
"1003","2017-03-15",4.66
"1004","2017-03-16",4.95
"1005","2017-03-17",5.14
"1006","2017-03-20",5.02
"1007","2017-03-21",4.97
"1008","2017-03-22",4.93
"1009","2017-03-23",4.99
"1010","2017-03-24",5.03
"1011","2017-03-27",5.03
"1012","2017-03-28",5.04
"1013","2017-03-29",5.12
"1014","2017-03-30",5.1
"1015","2017-03-31",5.13
"1016","2017-04-03",5.17
"1017","2017-04-04",5.17
"1018","2017-04-05",5.2
"1019","2017-04-06",5.23
"1020","2017-04-07",5.28
"1021","2017-04-10",5.34
"1022","2017-04-11",5.38
"1023","2017-04-12",5.28
"1024","2017-04-13",5.3
"1025","2017-04-17",5.37
"1026","2017-04-18",5.37
"1027","2017-04-19",5.35
"1028","2017-04-20",5.34
"1029","2017-04-21",5.36
"1030","2017-04-24",5.4
"1031","2017-04-25",5.4
"1032","2017-04-26",5.4
"1033","2017-04-27",5.43
"1034","2017-04-28",5.37
"1035","2017-05-01",5.44
"1036","2017-05-02",5.33
"1037","2017-05-03",5.31
"1038","2017-05-04",5.31
"1039","2017-05-05",5.45
"1040","2017-05-08",5.43
"1041","2017-05-09",5.37
"1042","2017-05-10",5.49
"1043","2017-05-11",5.31
"1044","2017-05-12",5.27
"1045","2017-05-15",5.29
"1046","2017-05-16",5.28
"1047","2017-05-17",5.23
"1048","2017-05-18",5.22
"1049","2017-05-19",5.24
"1050","2017-05-22",5.28
"1051","2017-05-23",5.32
"1052","2017-05-24",5.39
"1053","2017-05-25",5.42
"1054","2017-05-26",5.48
"1055","2017-05-30",5.42
"1056","2017-05-31",5.45
"1057","2017-06-01",5.5
"1058","2017-06-02",5.59
"1059","2017-06-05",5.55
"1060","2017-06-06",5.46
"1061","2017-06-07",5.43
"1062","2017-06-08",5.43
"1063","2017-06-09",5.49
"1064","2017-06-12",5.46
"1065","2017-06-13",5.43
"1066","2017-06-14",5.32
"1067","2017-06-15",4.85
"1068","2017-06-16",4.61
"1069","2017-06-19",4.77
"1070","2017-06-20",4.78
"1071","2017-06-21",4.75
"1072","2017-06-22",4.78
"1073","2017-06-23",4.88
"1074","2017-06-26",4.89
"1075","2017-06-27",4.88
"1076","2017-06-28",4.9
"1077","2017-06-29",4.86
"1078","2017-06-30",4.88
"1079","2017-07-03",4.9
"1080","2017-07-05",4.93
"1081","2017-07-06",4.88
"1082","2017-07-07",4.88
"1083","2017-07-10",4.91
"1084","2017-07-11",4.89
"1085","2017-07-12",4.89
"1086","2017-07-13",4.89
"1087","2017-07-14",4.92
"1088","2017-07-17",4.89
"1089","2017-07-18",4.91
"1090","2017-07-19",4.92
"1091","2017-07-20",4.9
"1092","2017-07-21",4.9
"1093","2017-07-24",4.87
"1094","2017-07-25",4.87
"1095","2017-07-26",4.89
"1096","2017-07-27",4.88
"1097","2017-07-28",4.88
"1098","2017-07-31",4.93
"1099","2017-08-01",4.9
"1100","2017-08-02",4.95
"1101","2017-08-03",4.95
"1102","2017-08-04",4.95
"1103","2017-08-07",4.93
"1104","2017-08-08",4.42
"1105","2017-08-09",4.53
"1106","2017-08-10",4.49
"1107","2017-08-11",4.38
"1108","2017-08-14",4.35
"1109","2017-08-15",4.13
"1110","2017-08-16",4.12
"1111","2017-08-17",4
"1112","2017-08-18",3.98
"1113","2017-08-21",4.13
"1114","2017-08-22",4.13
"1115","2017-08-23",4.15
"1116","2017-08-24",4.05
"1117","2017-08-25",4.09
"1118","2017-08-28",4.05
"1119","2017-08-29",4.04
"1120","2017-08-30",4.15
"1121","2017-08-31",4.16
"1122","2017-09-01",4.26
"1123","2017-09-05",4.19
"1124","2017-09-06",4.16
"1125","2017-09-07",4.23
"1126","2017-09-08",4.19
"1127","2017-09-11",4.23
"1128","2017-09-12",4.3
"1129","2017-09-13",4.31
"1130","2017-09-14",4.22
"1131","2017-09-15",4.21
"1132","2017-09-18",4.28
"1133","2017-09-19",4.26
"1134","2017-09-20",4.24
"1135","2017-09-21",4.21
"1136","2017-09-22",4.27
"1137","2017-09-25",4.37
"1138","2017-09-26",4.39
"1139","2017-09-27",4.4
"1140","2017-09-28",4.39
"1141","2017-09-29",4.46
"1142","2017-10-02",4.51
"1143","2017-10-03",4.54
"1144","2017-10-04",4.53
"1145","2017-10-05",4.57
"1146","2017-10-06",4.58
"1147","2017-10-09",4.67
"1148","2017-10-10",4.68
"1149","2017-10-11",4.63
"1150","2017-10-12",4.64
"1151","2017-10-13",4.57
"1152","2017-10-16",4.5
"1153","2017-10-17",4.47
"1154","2017-10-18",4.33
"1155","2017-10-19",4.35
"1156","2017-10-20",4.34
"1157","2017-10-23",4.2
"1158","2017-10-24",4.22
"1159","2017-10-25",4.16
"1160","2017-10-26",4.07
"1161","2017-10-27",4.16
"1162","2017-10-30",4.15
"1163","2017-10-31",4.07
"1164","2017-11-01",4.14
"1165","2017-11-02",4.07
"1166","2017-11-03",4.04
"1167","2017-11-06",4.06
"1168","2017-11-07",4.17
"1169","2017-11-08",4.18
"1170","2017-11-09",4.16
"1171","2017-11-10",4.16
"1172","2017-11-13",4.17
"1173","2017-11-14",4.04
"1174","2017-11-15",4.07
"1175","2017-11-16",4.09
"1176","2017-11-17",4.14
"1177","2017-11-20",4.12
"1178","2017-11-21",4.08
"1179","2017-11-22",4.1
"1180","2017-11-24",4.11
"1181","2017-11-27",4.1
"1182","2017-11-28",4.11
"1183","2017-11-29",4.09
"1184","2017-11-30",4.06
"1185","2017-12-01",4.1
"1186","2017-12-04",4.08
"1187","2017-12-05",4.07
"1188","2017-12-06",4.02
"1189","2017-12-07",4.03
"1190","2017-12-08",4.12
"1191","2017-12-11",4.16
"1192","2017-12-12",4.18
"1193","2017-12-13",4.21
"1194","2017-12-14",4.09
"1195","2017-12-15",4.12
"1196","2017-12-18",4.05
"1197","2017-12-19",3.99
"1198","2017-12-20",3.97
"1199","2017-12-21",3.99
"1200","2017-12-22",3.97
"1201","2017-12-26",3.96
"1202","2017-12-27",3.95
"1203","2017-12-28",4.02
"1204","2017-12-29",4
"1205","2018-01-02",3.99
"1206","2018-01-03",3.97
"1207","2018-01-04",3.91
"1208","2018-01-05",3.95
"1209","2018-01-08",3.52
"1210","2018-01-09",3.28
"1211","2018-01-10",3.31
"1212","2018-01-11",3.37
"1213","2018-01-12",3.32
"1214","2018-01-16",3.08
"1215","2018-01-17",3.04
"1216","2018-01-18",3.86
"1217","2018-01-19",3.61
"1218","2018-01-22",3.63
"1219","2018-01-23",3.75
"1220","2018-01-24",3.64
"1221","2018-01-25",3.54
"1222","2018-01-26",3.5
"1223","2018-01-29",3.38
"1224","2018-01-30",3.37
"1225","2018-01-31",3.27
"1226","2018-02-01",3.24
"1227","2018-02-02",3.18
"1228","2018-02-05",3.18
"1229","2018-02-06",3.24
"1230","2018-02-07",3.23
"1231","2018-02-08",3.19
"1232","2018-02-09",3.2
"1233","2018-02-12",3.23
"1234","2018-02-13",3.32
"1235","2018-02-14",3.25
"1236","2018-02-15",3.22
"1237","2018-02-16",3.31
"1238","2018-02-20",3.31
"1239","2018-02-21",3.24
"1240","2018-02-22",3.26
"1241","2018-02-23",3.36
"1242","2018-02-26",3.35
"1243","2018-02-27",3.26
"1244","2018-02-28",3.23
"1245","2018-03-01",3.24
"1246","2018-03-02",3.34
"1247","2018-03-05",3.35
"1248","2018-03-06",3.32
"1249","2018-03-07",3.33
"1250","2018-03-08",3.35
"1251","2018-03-09",3.36
"1252","2018-03-12",3.41
"1253","2018-03-13",3.58
"1254","2018-03-14",3.48
"1255","2018-03-15",3.37
"1256","2018-03-16",3.45
"1257","2018-03-19",3.21
"1258","2018-03-20",3.18
"1259","2018-03-21",3.13
"1260","2018-03-22",3.09
"1261","2018-03-23",3.03
"1262","2018-03-26",2.92
"1263","2018-03-27",2.91
"1264","2018-03-28",2.93
"1265","2018-03-29",2.91
"1266","2018-04-02",2.77
"1267","2018-04-03",2.89
"1268","2018-04-04",2.82
"1269","2018-04-05",2.89
"1270","2018-04-06",2.94
"1271","2018-04-09",2.9
"1272","2018-04-10",2.93
"1273","2018-04-11",2.93
"1274","2018-04-12",2.85
"1275","2018-04-13",2.83
"1276","2018-04-16",2.82
"1277","2018-04-17",2.83
"1278","2018-04-18",2.83
"1279","2018-04-19",2.87
"1280","2018-04-20",2.86
"1281","2018-04-23",2.83
"1282","2018-04-24",2.82
"1283","2018-04-25",2.8
"1284","2018-04-26",2.82
"1285","2018-04-27",2.82
"1286","2018-04-30",2.83
"1287","2018-05-01",2.83
"1288","2018-05-02",2.79
"1289","2018-05-03",2.82
"1290","2018-05-04",2.89
"1291","2018-05-07",2.9
"1292","2018-05-08",2.85
"1293","2018-05-09",2.86
"1294","2018-05-10",2.89
"1295","2018-05-11",3.04
"1296","2018-05-14",3.08
"1297","2018-05-15",3.13
"1298","2018-05-16",3.1
"1299","2018-05-17",3.2
"1300","2018-05-18",3.25
"1301","2018-05-21",3.3
"1302","2018-05-22",3.34
"1303","2018-05-23",3.4
"1304","2018-05-24",3.4
"1305","2018-05-25",3.44
"1306","2018-05-29",3.48
"1307","2018-05-30",3.34
"1308","2018-05-31",3.28
"1309","2018-06-01",3.35
"1310","2018-06-04",3.36
"1311","2018-06-05",3.48
"1312","2018-06-06",3.39
"1313","2018-06-07",3.42
"1314","2018-06-08",3.43
"1315","2018-06-11",3.44
"1316","2018-06-12",3.45
"1317","2018-06-13",3.39
"1318","2018-06-14",3.33
"1319","2018-06-15",3.38
"1320","2018-06-18",3.41
"1321","2018-06-19",3.4
"1322","2018-06-20",3.4
"1323","2018-06-21",3.41
"1324","2018-06-22",3.42
"1325","2018-06-25",3.4
"1326","2018-06-26",3.45
"1327","2018-06-27",3.41
"1328","2018-06-28",3.41
"1329","2018-06-29",3.41
"1330","2018-07-02",3.4
"1331","2018-07-03",3.47
"1332","2018-07-05",3.47
"1333","2018-07-06",3.46
"1334","2018-07-09",3.4
"1335","2018-07-10",3.4
"1336","2018-07-11",3.42
"1337","2018-07-12",3.4
"1338","2018-07-13",3.4
"1339","2018-07-16",3.41
"1340","2018-07-17",3.4
"1341","2018-07-18",3.4
"1342","2018-07-19",3.43
"1343","2018-07-20",3.4
"1344","2018-07-23",3.4
"1345","2018-07-24",3.4
"1346","2018-07-25",3.4
"1347","2018-07-26",3.38
"1348","2018-07-27",3.35
"1349","2018-07-30",3.35
"1350","2018-07-31",3.35
"1351","2018-08-01",3.35
"1352","2018-08-02",3.35
"1353","2018-08-03",3.36
"1354","2018-08-06",3.3
"1355","2018-08-07",3.26
"1356","2018-08-08",3.26
"1357","2018-08-09",3.19
"1358","2018-08-10",3.47
"1359","2018-08-13",3.54
"1360","2018-08-14",3.64
"1361","2018-08-15",3.54
"1362","2018-08-16",3.63
"1363","2018-08-17",3.66
"1364","2018-08-20",3.65
"1365","2018-08-21",3.66
"1366","2018-08-22",3.65
"1367","2018-08-23",3.65
"1368","2018-08-24",3.61
"1369","2018-08-27",3.55
"1370","2018-08-28",3.54
"1371","2018-08-29",3.58
"1372","2018-08-30",3.61
"1373","2018-08-31",3.59
"1374","2018-09-04",3.54
"1375","2018-09-05",3.62
"1376","2018-09-06",3.54
"1377","2018-09-07",3.57
"1378","2018-09-10",3.59
"1379","2018-09-11",3.55
"1380","2018-09-12",3.65
"1381","2018-09-13",3.64
"1382","2018-09-14",3.62
"1383","2018-09-17",3.59
"1384","2018-09-18",3.59
"1385","2018-09-19",3.6
"1386","2018-09-20",3.63
"1387","2018-09-21",3.67
"1388","2018-09-24",3.67
"1389","2018-09-25",3.66
"1390","2018-09-26",3.67
"1391","2018-09-27",3.71
"1392","2018-09-28",3.75
"1393","2018-10-01",3.74
"1394","2018-10-02",3.74
"1395","2018-10-03",3.75
"1396","2018-10-04",3.6
"1397","2018-10-05",3.63
"1398","2018-10-08",3.59
"1399","2018-10-09",3.56
"1400","2018-10-10",3.52
"1401","2018-10-11",3.47
"1402","2018-10-12",3.49
"1403","2018-10-15",3.55
"1404","2018-10-16",3.61
"1405","2018-10-17",3.6
"1406","2018-10-18",3.6
"1407","2018-10-19",3.61
"1408","2018-10-22",3.6
"1409","2018-10-23",3.56
"1410","2018-10-24",3.54
"1411","2018-10-25",3.47
"1412","2018-10-26",3.53
"1413","2018-10-29",3.52
"1414","2018-10-30",3.44
"1415","2018-10-31",3.52
"1416","2018-11-01",3.48
"1417","2018-11-02",3.45
"1418","2018-11-05",3.4
"1419","2018-11-06",3.42
"1420","2018-11-07",3.45
"1421","2018-11-08",3.46
"1422","2018-11-09",3.44
"1423","2018-11-12",3.43
"1424","2018-11-13",3.42
"1425","2018-11-14",3.41
"1426","2018-11-15",3.44
"1427","2018-11-16",3.48
"1428","2018-11-19",3.46
"1429","2018-11-20",3.4
"1430","2018-11-21",3.45
"1431","2018-11-23",3.42
"1432","2018-11-26",3.44
"1433","2018-11-27",3.46
"1434","2018-11-28",3.49
"1435","2018-11-29",3.48
"1436","2018-11-30",3.43
"1437","2018-12-03",3.46
"1438","2018-12-04",3.43
"1439","2018-12-06",3.42
"1440","2018-12-07",3.35
"1441","2018-12-10",3.28
"1442","2018-12-11",3.25
"1443","2018-12-12",3.24
"1444","2018-12-13",3.21
"1445","2018-12-14",3.1
"1446","2018-12-17",2.98
"1447","2018-12-18",3.04
"1448","2018-12-19",3.03
"1449","2018-12-20",2.97
"1450","2018-12-21",2.92
"1451","2018-12-24",2.88
"1452","2018-12-26",2.88
"1453","2018-12-27",2.91
"1454","2018-12-28",2.86
"1455","2018-12-31",2.86
"1456","2019-01-02",2.97
"1457","2019-01-03",2.89
"1458","2019-01-04",2.95
"1459","2019-01-07",3.05
"1460","2019-01-08",3.12
"1461","2019-01-09",3.12
"1462","2019-01-10",3.18
"1463","2019-01-11",3.29
"1464","2019-01-14",3.27
"1465","2019-01-15",3.37
"1466","2019-01-16",3.31
"1467","2019-01-17",3.35
"1468","2019-01-18",3.31
"1469","2019-01-22",3.29
"1470","2019-01-23",3.36
"1471","2019-01-24",3.3
"1472","2019-01-25",3.3
"1473","2019-01-28",3.3
"1474","2019-01-29",3.35
"1475","2019-01-30",3.39
"1476","2019-01-31",3.4
"1477","2019-02-01",3.4
"1478","2019-02-04",3.36
"1479","2019-02-05",3.36
"1480","2019-02-06",3.36
"1481","2019-02-07",3.3
"1482","2019-02-08",3.25
"1483","2019-02-11",3.35
"1484","2019-02-12",3.4
"1485","2019-02-13",3.47
"1486","2019-02-14",3.43
"1487","2019-02-15",3.42
"1488","2019-02-19",3.4
"1489","2019-02-20",3.39
"1490","2019-02-21",3.44
"1491","2019-02-22",3.46
"1492","2019-02-25",3.5
"1493","2019-02-26",3.53
"1494","2019-02-27",3.52
"1495","2019-02-28",3.55
"1496","2019-03-01",3.5
"1497","2019-03-04",3.51
"1498","2019-03-05",3.48
"1499","2019-03-06",3.47
"1500","2019-03-07",3.45
"1501","2019-03-08",3.44
"1502","2019-03-11",3.5
"1503","2019-03-12",3.55
"1504","2019-03-13",3.6
"1505","2019-03-14",3.59
"1506","2019-03-15",3.54
"1507","2019-03-18",3.58
"1508","2019-03-19",3.57
"1509","2019-03-20",3.53
"1510","2019-03-21",3.5
"1511","2019-03-22",3.49
"1512","2019-03-25",3.48
"1513","2019-03-26",3.53
"1514","2019-03-27",3.5
"1515","2019-03-28",3.42
"1516","2019-03-29",3.49
"1517","2019-04-01",3.4
"1518","2019-04-02",3.42
"1519","2019-04-03",3.41
"1520","2019-04-04",3.41
"1521","2019-04-05",3.41
"1522","2019-04-08",3.43
"1523","2019-04-09",3.49
"1524","2019-04-10",3.52
"1525","2019-04-11",3.5
"1526","2019-04-12",3.51
"1527","2019-04-15",3.52
"1528","2019-04-16",3.52
"1529","2019-04-17",3.5
"1530","2019-04-18",3.49
"1531","2019-04-22",3.41
"1532","2019-04-23",3.43
"1533","2019-04-24",3.45
"1534","2019-04-25",3.42
"1535","2019-04-26",3.43
"1536","2019-04-29",3.49
"1537","2019-04-30",3.55
"1538","2019-05-01",3.52
"1539","2019-05-02",3.5
"1540","2019-05-03",3.5
"1541","2019-05-06",3.48
"1542","2019-05-07",3.48
"1543","2019-05-08",3.48
"1544","2019-05-09",3.45
"1545","2019-05-10",3.46
"1546","2019-05-13",3.45
"1547","2019-05-14",3.43
"1548","2019-05-15",3.46
"1549","2019-05-16",3.48
"1550","2019-05-17",3.46
"1551","2019-05-20",3.43
"1552","2019-05-21",3.44
"1553","2019-05-22",3.43
"1554","2019-05-23",3.41
"1555","2019-05-24",3.4
"1556","2019-05-28",3.39
"1557","2019-05-29",3.36
"1558","2019-05-30",3.33
"1559","2019-05-31",3.28
"1560","2019-06-03",3.28
"1561","2019-06-04",3.33
"1562","2019-06-05",3.29
"1563","2019-06-06",3.26
"1564","2019-06-07",3.31
"1565","2019-06-10",3.27
"1566","2019-06-11",3.41
"1567","2019-06-12",3.42
"1568","2019-06-13",3.48
"1569","2019-06-14",3.47
"1570","2019-06-17",3.45
"1571","2019-06-18",3.46
"1572","2019-06-19",3.46
"1573","2019-06-20",3.5
"1574","2019-06-21",3.5
"1575","2019-06-24",3.46
"1576","2019-06-25",3.45
"1577","2019-06-26",3.45
"1578","2019-06-27",3.39
"1579","2019-06-28",3.41
"1580","2019-07-01",3.38
"1581","2019-07-02",3.38
"1582","2019-07-03",3.38
"1583","2019-07-05",3.42
"1584","2019-07-08",3.4
"1585","2019-07-09",3.38
"1586","2019-07-10",3.39
"1587","2019-07-11",3.44
"1588","2019-07-12",3.43
"1589","2019-07-15",3.44
"1590","2019-07-16",3.47
"1591","2019-07-17",3.41
"1592","2019-07-18",3.39
"1593","2019-07-19",3.38
"1594","2019-07-22",3.39
"1595","2019-07-23",3.36
"1596","2019-07-24",3.33
"1597","2019-07-25",3.34
"1598","2019-07-26",3.33
"1599","2019-07-29",3.33
"1600","2019-07-30",3.35
"1601","2019-07-31",3.37
"1602","2019-08-01",3.35
"1603","2019-08-02",3.31
"1604","2019-08-05",3.27
"1605","2019-08-06",3.29
"1606","2019-08-07",3.34
"1607","2019-08-08",3.28
"1608","2019-08-09",3.28
"1609","2019-08-12",3.27
"1610","2019-08-13",3.26
"1611","2019-08-14",3.26
"1612","2019-08-15",3.26
"1613","2019-08-16",3.28
"1614","2019-08-19",3.26
"1615","2019-08-20",3.24
"1616","2019-08-21",3.26
"1617","2019-08-22",3.3
"1618","2019-08-23",3.31
"1619","2019-08-26",3.31
"1620","2019-08-27",3.25
"1621","2019-08-28",3.24
"1622","2019-08-29",3.26
"1623","2019-08-30",3.27
"1624","2019-09-03",3.3
"1625","2019-09-04",3.32
"1626","2019-09-05",3.34
"1627","2019-09-06",3.35
"1628","2019-09-09",3.35
"1629","2019-09-10",3.35
"1630","2019-09-11",3.34
"1631","2019-09-12",3.34
"1632","2019-09-13",3.32
"1633","2019-09-16",3.31
"1634","2019-09-17",3.3
"1635","2019-09-18",3.31
"1636","2019-09-19",3.33
"1637","2019-09-20",3.35
"1638","2019-09-23",3.32
"1639","2019-09-24",3.31
"1640","2019-09-25",3.32
"1641","2019-09-26",3.38
"1642","2019-09-27",3.29
"1643","2019-09-30",3.36
"1644","2019-10-01",3.34
"1645","2019-10-02",3.31
"1646","2019-10-03",3.32
"1647","2019-10-04",3.3
"1648","2019-10-07",3.27
"1649","2019-10-08",3.29
"1650","2019-10-09",3.27
"1651","2019-10-10",3.26
"1652","2019-10-11",3.29
"1653","2019-10-14",3.28
"1654","2019-10-15",3.34
"1655","2019-10-16",3.34
"1656","2019-10-17",3.38
"1657","2019-10-18",3.37
"1658","2019-10-21",3.34
"1659","2019-10-22",3.36
"1660","2019-10-23",3.35
"1661","2019-10-24",3.34
"1662","2019-10-25",3.34
"1663","2019-10-28",3.33
"1664","2019-10-29",3.32
"1665","2019-10-30",3.28
"1666","2019-10-31",3.33
"1667","2019-11-01",3.32
"1668","2019-11-04",3.34
"1669","2019-11-05",3.32
"1670","2019-11-06",3.29
"1671","2019-11-07",3.28
"1672","2019-11-08",3.33
"1673","2019-11-11",3.33
"1674","2019-11-12",3.29
"1675","2019-11-13",3.3
"1676","2019-11-14",3.25
"1677","2019-11-15",3.28
"1678","2019-11-18",3.26
"1679","2019-11-19",3.29
"1680","2019-11-20",3.27
"1681","2019-11-21",3.29
"1682","2019-11-22",3.32
"1683","2019-11-25",3.32
"1684","2019-11-26",3.28
"1685","2019-11-27",3.31
"1686","2019-11-29",3.29
"1687","2019-12-02",3.27
"1688","2019-12-03",3.28
"1689","2019-12-04",3.26
"1690","2019-12-05",3.26
"1691","2019-12-06",3.23
"1692","2019-12-09",3.25
"1693","2019-12-10",3.2
"1694","2019-12-11",3.28
"1695","2019-12-12",3.24
"1696","2019-12-13",3.25
"1697","2019-12-16",3.25
"1698","2019-12-17",3.27
"1699","2019-12-18",3.27
"1700","2019-12-19",3.31
"1701","2019-12-20",3.33
"1702","2019-12-23",3.28
"1703","2019-12-24",3.29
"1704","2019-12-26",3.28
"1705","2019-12-27",3.26
"1706","2019-12-30",3.24
"1707","2019-12-31",3.23
"1708","2020-01-02",3.22
"1709","2020-01-03",3.23
"1710","2020-01-06",3.28
"1711","2020-01-07",3.24
"1712","2020-01-08",3.23
"1713","2020-01-09",3.25
"1714","2020-01-10",3.23
"1715","2020-01-13",3.27
"1716","2020-01-14",3.27
"1717","2020-01-15",3.27
"1718","2020-01-16",3.29
"1719","2020-01-17",3.28
"1720","2020-01-21",3.3
"1721","2020-01-22",3.3
"1722","2020-01-23",3.29
"1723","2020-01-24",3.29
"1724","2020-01-27",3.26
"1725","2020-01-28",3.28
"1726","2020-01-29",3.27
"1727","2020-01-30",3.28
"1728","2020-01-31",3.28
"1729","2020-02-03",3.26
"1730","2020-02-04",3.27
"1731","2020-02-05",3.28
"1732","2020-02-06",3.27
"1733","2020-02-07",3.25
"1734","2020-02-10",3.26
"1735","2020-02-11",3.28
"1736","2020-02-12",3.28
"1737","2020-02-13",3.29
"1738","2020-02-14",3.29
"1739","2020-02-18",3.27
"1740","2020-02-19",3.28
"1741","2020-02-20",3.3
"1742","2020-02-21",3.33
"1743","2020-02-24",3.29
"1744","2020-02-25",3.25
"1745","2020-02-26",3.22
"1746","2020-02-27",3.14
"1747","2020-02-28",2.92
"1748","2020-03-02",3
"1749","2020-03-03",2.97
"1750","2020-03-04",3
"1751","2020-03-05",2.96
"1752","2020-03-06",2.83
"1753","2020-03-09",2.61
"1754","2020-03-10",2.55
"1755","2020-03-11",2.47
"1756","2020-03-12",2.18
"1757","2020-03-13",2.17
"1758","2020-03-16",1.83
"1759","2020-03-17",1.63
"1760","2020-03-18",1.34
"1761","2020-03-19",1.35
"1762","2020-03-20",1.42
"1763","2020-03-23",1.25
"1764","2020-03-24",1
"1765","2020-03-25",1.19
"1766","2020-03-26",1.81
"1767","2020-03-27",2.07
"1768","2020-03-30",1.76
"1769","2020-03-31",1.85
"1770","2020-04-01",1.66
"1771","2020-04-02",1.54
"1772","2020-04-03",1.44
"1773","2020-04-06",1.66
"1774","2020-04-07",1.6
"1775","2020-04-08",1.77
"1776","2020-04-09",1.92
"1777","2020-04-13",2.14
"1778","2020-04-14",1.99
"1779","2020-04-15",1.9
"1780","2020-04-16",1.95
"1781","2020-04-17",1.97
"1782","2020-04-20",1.92
"1783","2020-04-21",1.9
"1784","2020-04-22",1.83
"1785","2020-04-23",1.81
"1786","2020-04-24",1.86
"1787","2020-04-27",1.95
"1788","2020-04-28",1.96
"1789","2020-04-29",1.99
"1790","2020-04-30",1.98
"1791","2020-05-01",1.86
"1792","2020-05-04",1.84
"1793","2020-05-05",1.86
"1794","2020-05-06",1.86
"1795","2020-05-07",1.8
"1796","2020-05-08",1.93
"1797","2020-05-11",1.89
"1798","2020-05-12",1.99
"1799","2020-05-13",1.87
"1800","2020-05-14",1.98
"1801","2020-05-15",2
"1802","2020-05-18",1.96
"1803","2020-05-19",2.11
"1804","2020-05-20",2.2
"1805","2020-05-21",2.24
"1806","2020-05-22",2.35
"1807","2020-05-26",2.45
"1808","2020-05-27",2.6
"1809","2020-05-28",2.38
"1810","2020-05-29",2.3
"1811","2020-06-01",2.32
"1812","2020-06-02",2.47
"1813","2020-06-03",2.37
"1814","2020-06-04",2.52
"1815","2020-06-05",2.6
"1816","2020-06-08",2.75
"1817","2020-06-09",2.75
"1818","2020-06-10",2.75
"1819","2020-06-11",2.42
"1820","2020-06-12",2.54
"1821","2020-06-15",2.61
"1822","2020-06-16",2.63
"1823","2020-06-17",2.6
"1824","2020-06-18",2.68
"1825","2020-06-19",2.52
"1826","2020-06-22",2.61
"1827","2020-06-23",2.64
"1828","2020-06-24",2.7
"1829","2020-06-25",2.67
"1830","2020-06-26",2.68
"1831","2020-06-29",2.68
"1832","2020-06-30",2.65
"1833","2020-07-01",2.54
"1834","2020-07-02",2.55
"1835","2020-07-06",2.56
"1836","2020-07-07",2.4
"1837","2020-07-08",2.45
"1838","2020-07-09",2.4
"1839","2020-07-10",2.45
"1840","2020-07-13",2.53
"1841","2020-07-14",2.43
"1842","2020-07-15",2.5
"1843","2020-07-16",2.49
"1844","2020-07-17",2.48
"1845","2020-07-20",2.4
"1846","2020-07-21",2.4
"1847","2020-07-22",2.36
"1848","2020-07-23",2.36
"1849","2020-07-24",2.33
"1850","2020-07-27",2.3
"1851","2020-07-28",2.24
"1852","2020-07-29",2.2
"1853","2020-07-30",2.17
"1854","2020-07-31",2.21
"1855","2020-08-03",2.23
"1856","2020-08-04",2.23
"1857","2020-08-05",2.24
"1858","2020-08-06",2.34
"1859","2020-08-07",2.34
"1860","2020-08-10",2.41
"1861","2020-08-11",2.4
"1862","2020-08-12",2.38
"1863","2020-08-13",2.42
"1864","2020-08-14",2.42
"1865","2020-08-17",2.42
"1866","2020-08-18",2.38
"1867","2020-08-19",2.49
"1868","2020-08-20",2.52
"1869","2020-08-21",2.5
"1870","2020-08-24",2.53
"1871","2020-08-25",2.46
"1872","2020-08-26",2.45
"1873","2020-08-27",2.41
"1874","2020-08-28",2.45
"1875","2020-08-31",2.52
"1876","2020-09-01",2.44
"1877","2020-09-02",2.43
"1878","2020-09-03",2.41
"1879","2020-09-04",2.39
"1880","2020-09-08",2.42
"1881","2020-09-09",2.38
"1882","2020-09-10",2.42
"1883","2020-09-11",2.46
"1884","2020-09-14",2.4
"1885","2020-09-15",2.4
"1886","2020-09-16",2.37
"1887","2020-09-17",2.71
"1888","2020-09-18",2.75
"1889","2020-09-21",2.77
"1890","2020-09-22",2.84
"1891","2020-09-23",2.82
"1892","2020-09-24",2.78
"1893","2020-09-25",2.75
"1894","2020-09-28",2.9
"1895","2020-09-29",2.74
"1896","2020-09-30",2.73
"1897","2020-10-01",2.71
"1898","2020-10-02",2.83
"1899","2020-10-05",2.8
"1900","2020-10-06",2.69
"1901","2020-10-07",2.69
"1902","2020-10-08",2.72
"1903","2020-10-09",2.7
"1904","2020-10-12",2.66
"1905","2020-10-13",2.73
"1906","2020-10-14",2.71
"1907","2020-10-15",2.75
"1908","2020-10-16",2.81
"1909","2020-10-19",2.83
"1910","2020-10-20",2.8
"1911","2020-10-21",2.81
"1912","2020-10-22",2.79
"1913","2020-10-23",2.81
"1914","2020-10-26",2.77
"1915","2020-10-27",2.7
"1916","2020-10-28",2.58
"1917","2020-10-29",2.61
"1918","2020-10-30",2.59
"1919","2020-11-02",2.64
"1920","2020-11-03",2.6
"1921","2020-11-04",2.56
"1922","2020-11-05",2.69
"1923","2020-11-06",2.65
"1924","2020-11-09",2.74
"1925","2020-11-10",2.8
"1926","2020-11-11",2.82
"1927","2020-11-12",2.75
"1928","2020-11-13",2.84
"1929","2020-11-16",2.87
"1930","2020-11-17",2.95
"1931","2020-11-18",3
"1932","2020-11-19",2.94
"1933","2020-11-20",2.99
