"","date","CREG"
"1153","2011-07-29",197
"1154","2011-08-01",195
"1155","2011-08-02",182
"1156","2011-08-03",190
"1157","2011-08-04",179
"1158","2011-08-05",188
"1159","2011-08-08",179
"1160","2011-08-09",154
"1161","2011-08-10",152
"1162","2011-08-11",158
"1163","2011-08-12",168
"1164","2011-08-15",172
"1165","2011-08-16",178
"1166","2011-08-17",169
"1167","2011-08-18",167
"1168","2011-08-19",154
"1169","2011-08-22",147
"1170","2011-08-23",145
"1171","2011-08-24",137
"1172","2011-08-25",139
"1173","2011-08-26",133
"1174","2011-08-29",139
"1175","2011-08-30",142
"1176","2011-08-31",130
"1177","2011-09-01",139
"1178","2011-09-02",139
"1179","2011-09-06",131
"1180","2011-09-07",134
"1181","2011-09-08",131
"1182","2011-09-09",115
"1183","2011-09-12",110
"1184","2011-09-13",99
"1185","2011-09-14",100
"1186","2011-09-15",101
"1187","2011-09-16",101
"1188","2011-09-19",100
"1189","2011-09-20",100
"1190","2011-09-21",100
"1191","2011-09-22",95
"1192","2011-09-23",98
"1193","2011-09-26",96
"1194","2011-09-27",98
"1195","2011-09-28",90
"1196","2011-09-29",105
"1197","2011-09-30",120
"1198","2011-10-03",115
"1199","2011-10-04",115
"1200","2011-10-05",116
"1201","2011-10-06",116
"1202","2011-10-07",116
"1203","2011-10-10",122
"1204","2011-10-11",116
"1205","2011-10-12",123
"1206","2011-10-13",126
"1207","2011-10-14",124
"1208","2011-10-17",126
"1209","2011-10-18",128
"1210","2011-10-19",134
"1211","2011-10-20",130
"1212","2011-10-21",125
"1213","2011-10-24",129
"1214","2011-10-25",134
"1215","2011-10-26",135
"1216","2011-10-27",139
"1217","2011-10-28",140
"1218","2011-10-31",135
"1219","2011-11-01",132
"1220","2011-11-02",122
"1221","2011-11-03",112
"1222","2011-11-04",114
"1223","2011-11-07",122
"1224","2011-11-08",122
"1225","2011-11-09",122
"1226","2011-11-10",125
"1227","2011-11-11",124
"1228","2011-11-14",129
"1229","2011-11-15",147
"1230","2011-11-16",148
"1231","2011-11-17",146
"1232","2011-11-18",145
"1233","2011-11-21",132
"1234","2011-11-22",120
"1235","2011-11-23",129
"1236","2011-11-25",125
"1237","2011-11-28",125
"1238","2011-11-29",112
"1239","2011-11-30",124
"1240","2011-12-01",120
"1241","2011-12-02",120
"1242","2011-12-05",125
"1243","2011-12-06",118
"1244","2011-12-07",120
"1245","2011-12-08",116
"1246","2011-12-09",112
"1247","2011-12-12",115
"1248","2011-12-13",112
"1249","2011-12-14",125
"1250","2011-12-15",120
"1251","2011-12-16",119
"1252","2011-12-19",116
"1253","2011-12-20",117
"1254","2011-12-21",120
"1255","2011-12-22",111
"1256","2011-12-23",119
"1257","2011-12-27",119
"1258","2011-12-28",112
"1259","2011-12-29",111
"1260","2011-12-30",120
"1261","2012-01-03",117
"1262","2012-01-04",123
"1263","2012-01-05",128
"1264","2012-01-06",129
"1265","2012-01-09",126
"1266","2012-01-10",121
"1267","2012-01-11",125
"1268","2012-01-12",125
"1269","2012-01-13",116
"1270","2012-01-17",116
"1271","2012-01-18",118
"1272","2012-01-19",119
"1273","2012-01-20",119
"1274","2012-01-23",120
"1275","2012-01-24",111
"1276","2012-01-25",114
"1277","2012-01-26",118
"1278","2012-01-27",117
"1279","2012-01-30",116
"1280","2012-01-31",119
"1281","2012-02-01",114
"1282","2012-02-02",115
"1283","2012-02-03",117
"1284","2012-02-06",113
"1285","2012-02-07",120
"1286","2012-02-08",116
"1287","2012-02-09",113
"1288","2012-02-10",117
"1289","2012-02-13",114
"1290","2012-02-14",114
"1291","2012-02-15",114
"1292","2012-02-16",117
"1293","2012-02-17",117
"1294","2012-02-21",115
"1295","2012-02-22",117
"1296","2012-02-23",118
"1297","2012-02-24",117
"1298","2012-02-27",118
"1299","2012-02-28",125
"1300","2012-02-29",125
"1301","2012-03-01",134
"1302","2012-03-02",126
"1303","2012-03-05",125
"1304","2012-03-06",121
"1305","2012-03-07",120
"1306","2012-03-08",115
"1307","2012-03-09",117
"1308","2012-03-12",120
"1309","2012-03-13",118
"1310","2012-03-14",116
"1311","2012-03-15",115
"1312","2012-03-16",116
"1313","2012-03-19",120
"1314","2012-03-20",127
"1315","2012-03-21",125
"1316","2012-03-22",123
"1317","2012-03-23",129
"1318","2012-03-26",123
"1319","2012-03-27",120
"1320","2012-03-28",120
"1321","2012-03-29",120
"1322","2012-03-30",120
"1323","2012-04-02",121
"1324","2012-04-03",127
"1325","2012-04-04",147
"1326","2012-04-05",205
"1327","2012-04-09",190
"1328","2012-04-10",165
"1329","2012-04-11",165
"1330","2012-04-12",154
"1331","2012-04-13",148
"1332","2012-04-16",157
"1333","2012-04-17",156
"1334","2012-04-18",146
"1335","2012-04-19",152
"1336","2012-04-20",141
"1337","2012-04-23",158
"1338","2012-04-24",155
"1339","2012-04-25",172
"1340","2012-04-26",171
"1341","2012-04-27",165
"1342","2012-04-30",159
"1343","2012-05-01",148
"1344","2012-05-02",154
"1345","2012-05-03",167
"1346","2012-05-04",151
"1347","2012-05-07",162
"1348","2012-05-08",152
"1349","2012-05-09",165
"1350","2012-05-10",152
"1351","2012-05-11",144
"1352","2012-05-14",144
"1353","2012-05-15",125
"1354","2012-05-16",116
"1355","2012-05-17",118
"1356","2012-05-18",118
"1357","2012-05-21",116
"1358","2012-05-22",118
"1359","2012-05-23",117
"1360","2012-05-24",111
"1361","2012-05-25",111
"1362","2012-05-29",116
"1363","2012-05-30",112
"1364","2012-05-31",111
"1365","2012-06-01",110
"1366","2012-06-04",113
"1367","2012-06-05",113
"1368","2012-06-06",114
"1369","2012-06-07",122
"1370","2012-06-08",116
"1371","2012-06-11",120
"1372","2012-06-12",122
"1373","2012-06-13",117
"1374","2012-06-14",113
"1375","2012-06-15",98
"1376","2012-06-18",104
"1377","2012-06-19",108
"1378","2012-06-20",117
"1379","2012-06-21",114
"1380","2012-06-22",111
"1381","2012-06-25",110
"1382","2012-06-26",113
"1383","2012-06-27",110
"1384","2012-06-28",114
"1385","2012-06-29",115
"1386","2012-07-02",110
"1387","2012-07-03",115
"1388","2012-07-05",107
"1389","2012-07-06",112
"1390","2012-07-09",110
"1391","2012-07-10",100
"1392","2012-07-11",109
"1393","2012-07-12",111
"1394","2012-07-13",115
"1395","2012-07-16",119
"1396","2012-07-17",119
"1397","2012-07-18",113
"1398","2012-07-19",111
"1399","2012-07-20",110
"1400","2012-07-23",110
"1401","2012-07-24",103
"1402","2012-07-25",105
"1403","2012-07-26",105
"1404","2012-07-27",104
"1405","2012-07-30",104
"1406","2012-07-31",105
"1407","2012-08-01",103
"1408","2012-08-02",105
"1409","2012-08-03",103
"1410","2012-08-06",105
"1411","2012-08-07",104
"1412","2012-08-08",107
"1413","2012-08-09",107
"1414","2012-08-10",107
"1415","2012-08-13",106
"1416","2012-08-14",106
"1417","2012-08-15",105
"1418","2012-08-16",104
"1419","2012-08-17",101
"1420","2012-08-20",101
"1421","2012-08-21",101
"1422","2012-08-22",101
"1423","2012-08-23",102
"1424","2012-08-24",102
"1425","2012-08-27",103
"1426","2012-08-28",106
"1427","2012-08-29",105
"1428","2012-08-30",103
"1429","2012-08-31",103
"1430","2012-09-04",101
"1431","2012-09-05",102
"1432","2012-09-06",99
"1433","2012-09-07",100
"1434","2012-09-10",99
"1435","2012-09-11",100
"1436","2012-09-12",100
"1437","2012-09-13",97
"1438","2012-09-14",86
"1439","2012-09-17",90
"1440","2012-09-18",96
"1441","2012-09-19",99
"1442","2012-09-20",96
"1443","2012-09-21",95
"1444","2012-09-24",95
"1445","2012-09-25",92
"1446","2012-09-26",94
"1447","2012-09-27",93
"1448","2012-09-28",100
"1449","2012-10-01",109
"1450","2012-10-02",106
"1451","2012-10-03",102
"1452","2012-10-04",104
"1453","2012-10-05",98
"1454","2012-10-08",100
"1455","2012-10-09",96
"1456","2012-10-10",96
"1457","2012-10-11",97
"1458","2012-10-12",90
"1459","2012-10-15",95
"1460","2012-10-16",91
"1461","2012-10-17",100
"1462","2012-10-18",102
"1463","2012-10-19",102
"1464","2012-10-22",98
"1465","2012-10-23",99
"1466","2012-10-24",95
"1467","2012-10-25",95
"1468","2012-10-26",95
"1469","2012-10-31",96
"1470","2012-11-01",91
"1471","2012-11-02",92
"1472","2012-11-05",93
"1473","2012-11-06",95
"1474","2012-11-07",90
"1475","2012-11-08",94
"1476","2012-11-09",91
"1477","2012-11-12",90
"1478","2012-11-13",85
"1479","2012-11-14",93
"1480","2012-11-15",100
"1481","2012-11-16",99
"1482","2012-11-19",100
"1483","2012-11-20",99
"1484","2012-11-21",101
"1485","2012-11-23",99
"1486","2012-11-26",100
"1487","2012-11-27",101
"1488","2012-11-28",97
"1489","2012-11-29",99
"1490","2012-11-30",97
"1491","2012-12-03",103
"1492","2012-12-04",115
"1493","2012-12-05",106
"1494","2012-12-06",109
"1495","2012-12-07",108
"1496","2012-12-10",112
"1497","2012-12-11",106
"1498","2012-12-12",109
"1499","2012-12-13",107
"1500","2012-12-14",113
"1501","2012-12-17",108
"1502","2012-12-18",108
"1503","2012-12-19",108
"1504","2012-12-20",107
"1505","2012-12-21",104
"1506","2012-12-24",103
"1507","2012-12-26",109
"1508","2012-12-27",101
"1509","2012-12-28",101
"1510","2012-12-31",99
"1511","2013-01-02",106
"1512","2013-01-03",108
"1513","2013-01-04",110
"1514","2013-01-07",105
"1515","2013-01-08",111
"1516","2013-01-09",112
"1517","2013-01-10",110
"1518","2013-01-11",110
"1519","2013-01-14",110
"1520","2013-01-15",110
"1521","2013-01-16",108
"1522","2013-01-17",106
"1523","2013-01-18",109
"1524","2013-01-22",108
"1525","2013-01-23",110
"1526","2013-01-24",111
"1527","2013-01-25",109
"1528","2013-01-28",109
"1529","2013-01-29",110
"1530","2013-01-30",107
"1531","2013-01-31",107
"1532","2013-02-01",106
"1533","2013-02-04",110
"1534","2013-02-05",110
"1535","2013-02-06",110
"1536","2013-02-07",110
"1537","2013-02-08",113
"1538","2013-02-11",110
"1539","2013-02-12",110
"1540","2013-02-13",110
"1541","2013-02-14",111
"1542","2013-02-15",110
"1543","2013-02-19",110
"1544","2013-02-20",110
"1545","2013-02-21",110
"1546","2013-02-22",110
"1547","2013-02-25",112
"1548","2013-02-26",108
"1549","2013-02-27",108
"1550","2013-02-28",108
"1551","2013-03-01",108
"1552","2013-03-04",109
"1553","2013-03-05",108
"1554","2013-03-06",110
"1555","2013-03-07",109
"1556","2013-03-08",109
"1557","2013-03-11",109
"1558","2013-03-12",109
"1559","2013-03-13",108
"1560","2013-03-14",108
"1561","2013-03-15",109
"1562","2013-03-18",107
"1563","2013-03-19",110
"1564","2013-03-20",109
"1565","2013-03-21",108
"1566","2013-03-22",109
"1567","2013-03-25",107
"1568","2013-03-26",107
"1569","2013-03-27",110
"1570","2013-03-28",107
"1571","2013-04-01",107
"1572","2013-04-02",106
"1573","2013-04-03",106
"1574","2013-04-04",106
"1575","2013-04-05",106
"1576","2013-04-08",106
"1577","2013-04-09",105
"1578","2013-04-10",105
"1579","2013-04-11",94
"1580","2013-04-12",96
"1581","2013-04-15",98
"1582","2013-04-16",98
"1583","2013-04-17",95
"1584","2013-04-18",94
"1585","2013-04-19",95
"1586","2013-04-22",94
"1587","2013-04-23",94
"1588","2013-04-24",92
"1589","2013-04-25",93
"1590","2013-04-26",92
"1591","2013-04-29",111
"1592","2013-04-30",105
"1593","2013-05-01",102
"1594","2013-05-02",99
"1595","2013-05-03",100
"1596","2013-05-06",101
"1597","2013-05-07",104
"1598","2013-05-08",99
"1599","2013-05-09",101
"1600","2013-05-10",99
"1601","2013-05-13",99
"1602","2013-05-14",98
"1603","2013-05-15",105
"1604","2013-05-16",96
"1605","2013-05-17",92
"1606","2013-05-20",93
"1607","2013-05-21",95
"1608","2013-05-22",92
"1609","2013-05-23",94
"1610","2013-05-24",97
"1611","2013-05-28",96
"1612","2013-05-29",96
"1613","2013-05-30",96
"1614","2013-05-31",96
"1615","2013-06-03",93
"1616","2013-06-04",97
"1617","2013-06-05",95
"1618","2013-06-06",96
"1619","2013-06-07",98
"1620","2013-06-10",97
"1621","2013-06-11",99
"1622","2013-06-12",115
"1623","2013-06-13",103
"1624","2013-06-14",99
"1625","2013-06-17",101
"1626","2013-06-18",111
"1627","2013-06-19",113
"1628","2013-06-20",108
"1629","2013-06-21",109
"1630","2013-06-24",104
"1631","2013-06-25",100
"1632","2013-06-26",101
"1633","2013-06-27",109
"1634","2013-06-28",117
"1635","2013-07-01",119
"1636","2013-07-02",119
"1637","2013-07-03",114
"1638","2013-07-05",130
"1639","2013-07-08",155
"1640","2013-07-09",180
"1641","2013-07-10",164
"1642","2013-07-11",166
"1643","2013-07-12",183
"1644","2013-07-15",178
"1645","2013-07-16",180
"1646","2013-07-17",177
"1647","2013-07-18",176
"1648","2013-07-19",192
"1649","2013-07-22",206
"1650","2013-07-23",220
"1651","2013-07-24",205
"1652","2013-07-25",213
"1653","2013-07-26",242
"1654","2013-07-29",278
"1655","2013-07-30",261
"1656","2013-07-31",307
"1657","2013-08-01",265
"1658","2013-08-02",302
"1659","2013-08-05",319
"1660","2013-08-06",294
"1661","2013-08-07",283
"1662","2013-08-08",264
"1663","2013-08-09",262
"1664","2013-08-12",230
"1665","2013-08-13",221
"1666","2013-08-14",220
"1667","2013-08-15",200
"1668","2013-08-16",187
"1669","2013-08-19",189
"1670","2013-08-20",175
"1671","2013-08-21",180
"1672","2013-08-22",191
"1673","2013-08-23",230
"1674","2013-08-26",238
"1675","2013-08-27",236
"1676","2013-08-28",190
"1677","2013-08-29",191
"1678","2013-08-30",182
"1679","2013-09-03",179
"1680","2013-09-04",178
"1681","2013-09-05",188
"1682","2013-09-06",194
"1683","2013-09-09",206
"1684","2013-09-10",214
"1685","2013-09-11",215
"1686","2013-09-12",242
"1687","2013-09-13",256
"1688","2013-09-16",275
"1689","2013-09-17",272
"1690","2013-09-18",268
"1691","2013-09-19",270
"1692","2013-09-20",271
"1693","2013-09-23",268
"1694","2013-09-24",262
"1695","2013-09-25",251
"1696","2013-09-26",257
"1697","2013-09-27",244
"1698","2013-09-30",240
"1699","2013-10-01",241
"1700","2013-10-02",244
"1701","2013-10-03",249
"1702","2013-10-04",265
"1703","2013-10-07",276
"1704","2013-10-08",261
"1705","2013-10-09",246
"1706","2013-10-10",251
"1707","2013-10-11",251
"1708","2013-10-14",250
"1709","2013-10-15",241
"1710","2013-10-16",250
"1711","2013-10-17",248
"1712","2013-10-18",265
"1713","2013-10-21",275
"1714","2013-10-22",281
"1715","2013-10-23",274
"1716","2013-10-24",273
"1717","2013-10-25",266
"1718","2013-10-28",281
"1719","2013-10-29",307
"1720","2013-10-30",306
"1721","2013-10-31",297
"1722","2013-11-01",300
"1723","2013-11-04",314
"1724","2013-11-05",315
"1725","2013-11-06",317
"1726","2013-11-07",307
"1727","2013-11-08",303
"1728","2013-11-11",314
"1729","2013-11-12",323
"1730","2013-11-13",328
"1731","2013-11-14",460
"1732","2013-11-15",378
"1733","2013-11-18",368
"1734","2013-11-19",333
"1735","2013-11-20",413
"1736","2013-11-21",381
"1737","2013-11-22",395
"1738","2013-11-25",391
"1739","2013-11-26",391
"1740","2013-11-27",382
"1741","2013-11-29",369
"1742","2013-12-02",361
"1743","2013-12-03",368
"1744","2013-12-04",378
"1745","2013-12-05",376
"1746","2013-12-06",414
"1747","2013-12-09",412
"1748","2013-12-10",399
"1749","2013-12-11",399
"1750","2013-12-12",382
"1751","2013-12-13",382
"1752","2013-12-16",414
"1753","2013-12-17",412
"1754","2013-12-18",409
"1755","2013-12-19",388
"1756","2013-12-20",377
"1757","2013-12-23",355
"1758","2013-12-24",363
"1759","2013-12-26",381
"1760","2013-12-27",360
"1761","2013-12-30",372
"1762","2013-12-31",344
"1763","2014-01-02",352
"1764","2014-01-03",350
"1765","2014-01-06",335
"1766","2014-01-07",341
"1767","2014-01-08",328
"1768","2014-01-09",304
"1769","2014-01-10",318
"1770","2014-01-13",315
"1771","2014-01-14",313
"1772","2014-01-15",311
"1773","2014-01-16",297
"1774","2014-01-17",276
"1775","2014-01-21",274
"1776","2014-01-22",298
"1777","2014-01-23",286
"1778","2014-01-24",268
"1779","2014-01-27",255
"1780","2014-01-28",260
"1781","2014-01-29",266
"1782","2014-01-30",269
"1783","2014-01-31",278
"1784","2014-02-03",298
"1785","2014-02-04",290
"1786","2014-02-05",281
"1787","2014-02-06",273
"1788","2014-02-07",279
"1789","2014-02-10",288
"1790","2014-02-11",292
"1791","2014-02-12",271
"1792","2014-02-13",291
"1793","2014-02-14",318
"1794","2014-02-18",338
"1795","2014-02-19",335
"1796","2014-02-20",317
"1797","2014-02-21",302
"1798","2014-02-24",286
"1799","2014-02-25",281
"1800","2014-02-26",284
"1801","2014-02-27",307
"1802","2014-02-28",303
"1803","2014-03-03",309
"1804","2014-03-04",323
"1805","2014-03-05",353
"1806","2014-03-06",336
"1807","2014-03-07",336
"1808","2014-03-10",343
"1809","2014-03-11",314
"1810","2014-03-12",320
"1811","2014-03-13",317
"1812","2014-03-14",327
"1813","2014-03-17",407
"1814","2014-03-18",405
"1815","2014-03-19",439
"1816","2014-03-20",500
"1817","2014-03-21",488
"1818","2014-03-24",503
"1819","2014-03-25",451
"1820","2014-03-26",468
"1821","2014-03-27",454
"1822","2014-03-28",400
"1823","2014-03-31",393
"1824","2014-04-01",399
"1825","2014-04-02",393
"1826","2014-04-03",395
"1827","2014-04-04",363
"1828","2014-04-07",361
"1829","2014-04-08",356
"1830","2014-04-09",362
"1831","2014-04-10",339
"1832","2014-04-11",331
"1833","2014-04-14",307
"1834","2014-04-15",295
"1835","2014-04-16",318
"1836","2014-04-17",320
"1837","2014-04-21",338
"1838","2014-04-22",355
"1839","2014-04-23",360
"1840","2014-04-24",336
"1841","2014-04-25",329
"1842","2014-04-28",309
"1843","2014-04-29",314
"1844","2014-04-30",311
"1845","2014-05-01",302
"1846","2014-05-02",315
"1847","2014-05-05",327
"1848","2014-05-06",316
"1849","2014-05-07",323
"1850","2014-05-08",307
"1851","2014-05-09",327
"1852","2014-05-12",338
"1853","2014-05-13",323
"1854","2014-05-14",305
"1855","2014-05-15",282
"1856","2014-05-16",284
"1857","2014-05-19",269
"1858","2014-05-20",265
"1859","2014-05-21",264
"1860","2014-05-22",282
"1861","2014-05-23",283
"1862","2014-05-27",268
"1863","2014-05-28",282
"1864","2014-05-29",287
"1865","2014-05-30",284
"1866","2014-06-02",285
"1867","2014-06-03",295
"1868","2014-06-04",290
"1869","2014-06-05",271
"1870","2014-06-06",265
"1871","2014-06-09",265
"1872","2014-06-10",266
"1873","2014-06-11",282
"1874","2014-06-12",287
"1875","2014-06-13",278
"1876","2014-06-16",268
"1877","2014-06-17",265
"1878","2014-06-18",265
"1879","2014-06-19",260
"1880","2014-06-20",258
"1881","2014-06-23",240
"1882","2014-06-24",167
"1883","2014-06-25",188
"1884","2014-06-26",172
"1885","2014-06-27",184
"1886","2014-06-30",176
"1887","2014-07-01",175
"1888","2014-07-02",173
"1889","2014-07-03",169
"1890","2014-07-07",176
"1891","2014-07-08",170
"1892","2014-07-09",167
"1893","2014-07-10",160
"1894","2014-07-11",157
"1895","2014-07-14",173
"1896","2014-07-15",162
"1897","2014-07-16",166
"1898","2014-07-17",155
"1899","2014-07-18",152
"1900","2014-07-21",154
"1901","2014-07-22",152
"1902","2014-07-23",151
"1903","2014-07-24",153
"1904","2014-07-25",157
"1905","2014-07-28",171
"1906","2014-07-29",163
"1907","2014-07-30",153
"1908","2014-07-31",137
"1909","2014-08-01",125
"1910","2014-08-04",125
"1911","2014-08-05",133
"1912","2014-08-06",126
"1913","2014-08-07",127
"1914","2014-08-08",131
"1915","2014-08-11",130
"1916","2014-08-12",130
"1917","2014-08-13",141
"1918","2014-08-14",142
"1919","2014-08-15",142
"1920","2014-08-18",142
"1921","2014-08-19",150
"1922","2014-08-20",144
"1923","2014-08-21",138
"1924","2014-08-22",139
"1925","2014-08-25",135
"1926","2014-08-26",136
"1927","2014-08-27",139
"1928","2014-08-28",151
"1929","2014-08-29",145
"1930","2014-09-02",145
"1931","2014-09-03",150
"1932","2014-09-04",150
"1933","2014-09-05",149
"1934","2014-09-08",149
"1935","2014-09-09",142
"1936","2014-09-10",142
"1937","2014-09-11",135
"1938","2014-09-12",128
"1939","2014-09-15",114
"1940","2014-09-16",110
"1941","2014-09-17",117
"1942","2014-09-18",140
"1943","2014-09-19",118
"1944","2014-09-22",114
"1945","2014-09-23",121
"1946","2014-09-24",157
"1947","2014-09-25",138
"1948","2014-09-26",138
"1949","2014-09-29",129
"1950","2014-09-30",123
"1951","2014-10-01",127
"1952","2014-10-02",133
"1953","2014-10-03",138
"1954","2014-10-06",134
"1955","2014-10-07",128
"1956","2014-10-08",127
"1957","2014-10-09",130
"1958","2014-10-10",124
"1959","2014-10-13",115
"1960","2014-10-14",119
"1961","2014-10-15",119
"1962","2014-10-16",122
"1963","2014-10-17",126
"1964","2014-10-20",128
"1965","2014-10-21",134
"1966","2014-10-22",127
"1967","2014-10-23",125
"1968","2014-10-24",125
"1969","2014-10-27",128
"1970","2014-10-28",129
"1971","2014-10-29",126
"1972","2014-10-30",123
"1973","2014-10-31",123
"1974","2014-11-03",124
"1975","2014-11-04",124
"1976","2014-11-05",125
"1977","2014-11-06",124
"1978","2014-11-07",122
"1979","2014-11-10",121
"1980","2014-11-11",123
"1981","2014-11-12",142
"1982","2014-11-13",137
"1983","2014-11-14",126
"1984","2014-11-17",125
"1985","2014-11-18",127
"1986","2014-11-19",121
"1987","2014-11-20",121
"1988","2014-11-21",121
"1989","2014-11-24",119
"1990","2014-11-25",115
"1991","2014-11-26",117
"1992","2014-11-28",117
"1993","2014-12-01",108
"1994","2014-12-02",106
"1995","2014-12-03",107
"1996","2014-12-04",107
"1997","2014-12-05",107
"1998","2014-12-08",105
"1999","2014-12-09",107
"2000","2014-12-10",102
"2001","2014-12-11",102
"2002","2014-12-12",96
"2003","2014-12-15",80
"2004","2014-12-16",71
"2005","2014-12-17",75
"2006","2014-12-18",79
"2007","2014-12-19",78
"2008","2014-12-22",76
"2009","2014-12-23",81
"2010","2014-12-24",78
"2011","2014-12-26",77
"2012","2014-12-29",75
"2013","2014-12-30",73
"2014","2014-12-31",75
"2015","2015-01-02",78
"2016","2015-01-05",75
"2017","2015-01-06",73
"2018","2015-01-07",74
"2019","2015-01-08",75
"2020","2015-01-09",75
"2021","2015-01-12",77
"2022","2015-01-13",72
"2023","2015-01-14",73
"2024","2015-01-15",74
"2025","2015-01-16",75
"2026","2015-01-20",73
"2027","2015-01-21",76
"2028","2015-01-22",72
"2029","2015-01-23",73
"2030","2015-01-26",72
"2031","2015-01-27",74
"2032","2015-01-28",73
"2033","2015-01-29",74
"2034","2015-01-30",73
"2035","2015-02-02",74
"2036","2015-02-03",73
"2037","2015-02-04",72
"2038","2015-02-05",72
"2039","2015-02-06",75
"2040","2015-02-09",73
"2041","2015-02-10",73
"2042","2015-02-11",69
"2043","2015-02-12",71
"2044","2015-02-13",70
"2045","2015-02-17",71
"2046","2015-02-18",71
"2047","2015-02-19",71
"2048","2015-02-20",72
"2049","2015-02-23",72
"2050","2015-02-24",71
"2051","2015-02-25",88
"2052","2015-02-26",90
"2053","2015-02-27",91
"2054","2015-03-02",110
"2055","2015-03-03",119
"2056","2015-03-04",125
"2057","2015-03-05",112
"2058","2015-03-06",113
"2059","2015-03-09",112
"2060","2015-03-10",109
"2061","2015-03-11",112
"2062","2015-03-12",111
"2063","2015-03-13",107
"2064","2015-03-16",104
"2065","2015-03-17",103
"2066","2015-03-18",107
"2067","2015-03-19",107
"2068","2015-03-20",112
"2069","2015-03-23",110
"2070","2015-03-24",107
"2071","2015-03-25",105
"2072","2015-03-26",103
"2073","2015-03-27",102
"2074","2015-03-30",101
"2075","2015-03-31",102
"2076","2015-04-01",90
"2077","2015-04-02",90
"2078","2015-04-06",91
"2079","2015-04-07",92
"2080","2015-04-08",93
"2081","2015-04-09",100
"2082","2015-04-10",103
"2083","2015-04-13",112
"2084","2015-04-14",112
"2085","2015-04-15",108
"2086","2015-04-16",109
"2087","2015-04-17",108
"2088","2015-04-20",108
"2089","2015-04-21",105
"2090","2015-04-22",107
"2091","2015-04-23",111
"2092","2015-04-24",110
"2093","2015-04-27",107
"2094","2015-04-28",108
"2095","2015-04-29",110
"2096","2015-04-30",110
"2097","2015-05-01",112
"2098","2015-05-04",115
"2099","2015-05-05",103
"2100","2015-05-06",101
"2101","2015-05-07",98
"2102","2015-05-08",99
"2103","2015-05-11",100
"2104","2015-05-12",99
"2105","2015-05-13",100
"2106","2015-05-14",97
"2107","2015-05-15",97
"2108","2015-05-18",96
"2109","2015-05-19",93
"2110","2015-05-20",86
"2111","2015-05-21",84
"2112","2015-05-22",75
"2113","2015-05-26",80
"2114","2015-05-27",91
"2115","2015-05-28",89
"2116","2015-05-29",85
"2117","2015-06-01",82
"2118","2015-06-02",83
"2119","2015-06-03",84
"2120","2015-06-04",89
"2121","2015-06-05",92
"2122","2015-06-08",92
"2123","2015-06-09",88
"2124","2015-06-10",88
"2125","2015-06-11",89
"2126","2015-06-12",93
"2127","2015-06-15",95
"2128","2015-06-16",92
"2129","2015-06-17",90
"2130","2015-06-18",90
"2131","2015-06-19",87
"2132","2015-06-22",87
"2133","2015-06-23",89
"2134","2015-06-24",91
"2135","2015-06-25",89
"2136","2015-06-26",88
"2137","2015-06-29",83
"2138","2015-06-30",83
"2139","2015-07-01",84
"2140","2015-07-02",83
"2141","2015-07-06",80
"2142","2015-07-07",74
"2143","2015-07-08",72
"2144","2015-07-09",77
"2145","2015-07-10",82
"2146","2015-07-13",80
"2147","2015-07-14",81
"2148","2015-07-15",81
"2149","2015-07-16",78
"2150","2015-07-17",82
"2151","2015-07-20",82
"2152","2015-07-21",82
"2153","2015-07-22",81
"2154","2015-07-23",81
"2155","2015-07-24",78
"2156","2015-07-27",73
"2157","2015-07-28",72
"2158","2015-07-29",73
"2159","2015-07-30",75
"2160","2015-07-31",75
"2161","2015-08-03",80
"2162","2015-08-04",76
"2163","2015-08-05",79
"2164","2015-08-06",80
"2165","2015-08-07",82
"2166","2015-08-10",76
"2167","2015-08-11",78
"2168","2015-08-12",78
"2169","2015-08-13",75
"2170","2015-08-14",77
"2171","2015-08-17",83
"2172","2015-08-18",80
"2173","2015-08-19",80
"2174","2015-08-20",78
"2175","2015-08-21",71
"2176","2015-08-24",65
"2177","2015-08-25",70
"2178","2015-08-26",68
"2179","2015-08-27",70
"2180","2015-08-28",70
"2181","2015-08-31",67
"2182","2015-09-01",66
"2183","2015-09-02",65
"2184","2015-09-03",65
"2185","2015-09-04",63
"2186","2015-09-08",64
"2187","2015-09-09",66
"2188","2015-09-10",64
"2189","2015-09-11",62
"2190","2015-09-14",64
"2191","2015-09-15",60
"2192","2015-09-16",52
"2193","2015-09-17",52
"2194","2015-09-18",50
"2195","2015-09-21",48
"2196","2015-09-22",52
"2197","2015-09-23",50
"2198","2015-09-24",50
"2199","2015-09-25",51
"2200","2015-09-28",50
"2201","2015-09-29",50
"2202","2015-09-30",50
"2203","2015-10-01",50
"2204","2015-10-02",49
"2205","2015-10-05",50
"2206","2015-10-06",50
"2207","2015-10-07",52
"2208","2015-10-08",52
"2209","2015-10-09",47
"2210","2015-10-12",47
"2211","2015-10-13",47
"2212","2015-10-14",47
"2213","2015-10-15",47
"2214","2015-10-16",47
"2215","2015-10-19",47
"2216","2015-10-20",47
"2217","2015-10-21",47
"2218","2015-10-22",43
"2219","2015-10-23",44
"2220","2015-10-26",43
"2221","2015-10-27",43
"2222","2015-10-28",45
"2223","2015-10-29",43
"2224","2015-10-30",45
"2225","2015-11-02",44
"2226","2015-11-03",43
"2227","2015-11-04",43
"2228","2015-11-05",41
