"","date","TWLO"
"954","2020-04-07",87.220001
"955","2020-04-08",91.730003
"956","2020-04-09",95.339996
"957","2020-04-13",95.889999
"958","2020-04-14",98.790001
"959","2020-04-15",100.82
"960","2020-04-16",103.629997
"961","2020-04-17",107.879997
"962","2020-04-20",108.370003
"963","2020-04-21",105
"964","2020-04-22",107.889999
"965","2020-04-23",107.510002
"966","2020-04-24",109.949997
"967","2020-04-27",109.419998
"968","2020-04-28",104.589996
"969","2020-04-29",111.300003
"970","2020-04-30",112.300003
"971","2020-05-01",107.980003
"972","2020-05-04",113.25
"973","2020-05-05",116.57
"974","2020-05-06",122.400002
"975","2020-05-07",170.889999
"976","2020-05-08",179.690002
"977","2020-05-11",186.610001
"978","2020-05-12",190.289993
"979","2020-05-13",187.419998
"980","2020-05-14",191.860001
"981","2020-05-15",189.220001
"982","2020-05-18",183.389999
"983","2020-05-19",183.240005
"984","2020-05-20",191.910004
"985","2020-05-21",194
"986","2020-05-22",208.619995
"987","2020-05-26",196.399994
"988","2020-05-27",192.350006
"989","2020-05-28",191.399994
"990","2020-05-29",197.600006
"991","2020-06-01",199
"992","2020-06-02",201.669998
"993","2020-06-03",200.800003
"994","2020-06-04",193.050003
"995","2020-06-05",196.710007
"996","2020-06-08",196.729996
"997","2020-06-09",194.270004
"998","2020-06-10",203.080002
"999","2020-06-11",188.419998
"1000","2020-06-12",191.889999
"1001","2020-06-15",203.300003
"1002","2020-06-16",209.690002
"1003","2020-06-17",211.279999
"1004","2020-06-18",215.289993
"1005","2020-06-19",210.289993
"1006","2020-06-22",216.25
"1007","2020-06-23",215.25
"1008","2020-06-24",212.169998
"1009","2020-06-25",216.520004
"1010","2020-06-26",221.149994
"1011","2020-06-29",210.990005
"1012","2020-06-30",219.419998
"1013","2020-07-01",227.770004
"1014","2020-07-02",232.350006
"1015","2020-07-06",235.440002
"1016","2020-07-07",233.300003
"1017","2020-07-08",243.610001
"1018","2020-07-09",245.300003
"1019","2020-07-10",240.580002
"1020","2020-07-13",224.800003
"1021","2020-07-14",223.820007
"1022","2020-07-15",224.270004
"1023","2020-07-16",222.380005
"1024","2020-07-17",238.570007
"1025","2020-07-20",262.970001
"1026","2020-07-21",260.51001
"1027","2020-07-22",262.049988
"1028","2020-07-23",254.320007
"1029","2020-07-24",248.289993
"1030","2020-07-27",252.860001
"1031","2020-07-28",249.789993
"1032","2020-07-29",264.619995
"1033","2020-07-30",267.450012
"1034","2020-07-31",277.420013
"1035","2020-08-03",286.329987
"1036","2020-08-04",283.76001
"1037","2020-08-05",278.109985
"1038","2020-08-06",260.48999
"1039","2020-08-07",249
"1040","2020-08-10",250.050003
"1041","2020-08-11",244.490005
"1042","2020-08-12",240.929993
"1043","2020-08-13",243.990005
"1044","2020-08-14",240.059998
"1045","2020-08-17",247.800003
"1046","2020-08-18",251.940002
"1047","2020-08-19",251
"1048","2020-08-20",257.649994
"1049","2020-08-21",251.259995
"1050","2020-08-24",245.470001
"1051","2020-08-25",249.509995
"1052","2020-08-26",265.019989
"1053","2020-08-27",261.519989
"1054","2020-08-28",264.450012
"1055","2020-08-31",269.76001
"1056","2020-09-01",273.23999
"1057","2020-09-02",264.200012
"1058","2020-09-03",248.389999
"1059","2020-09-04",233.5
"1060","2020-09-08",226.160004
"1061","2020-09-09",233.110001
"1062","2020-09-10",231.169998
"1063","2020-09-11",224.410004
"1064","2020-09-14",225.910004
"1065","2020-09-15",226.330002
"1066","2020-09-16",228.740005
"1067","2020-09-17",221.869995
"1068","2020-09-18",225.399994
"1069","2020-09-21",238.300003
"1070","2020-09-22",237
"1071","2020-09-23",232
"1072","2020-09-24",238.399994
"1073","2020-09-25",245.020004
"1074","2020-09-28",244.520004
"1075","2020-09-29",248.800003
"1076","2020-09-30",247.089996
"1077","2020-10-01",256.959991
"1078","2020-10-02",290.359985
"1079","2020-10-05",283
"1080","2020-10-06",294.51001
"1081","2020-10-07",298.179993
"1082","2020-10-08",299.100006
"1083","2020-10-09",306.23999
"1084","2020-10-12",329.720001
"1085","2020-10-13",337.880005
"1086","2020-10-14",323.420013
"1087","2020-10-15",325.899994
"1088","2020-10-16",326.470001
"1089","2020-10-19",329.589996
"1090","2020-10-20",309.380005
"1091","2020-10-21",298.700012
"1092","2020-10-22",294.029999
"1093","2020-10-23",306.100006
"1094","2020-10-26",300.619995
"1095","2020-10-27",286.290009
"1096","2020-10-28",296.959991
"1097","2020-10-29",288.579987
"1098","2020-10-30",278.970001
"1099","2020-11-02",273.380005
"1100","2020-11-03",280.369995
"1101","2020-11-04",306.190002
"1102","2020-11-05",307.540009
"1103","2020-11-06",292.130005
"1104","2020-11-09",274
"1105","2020-11-10",266.26001
"1106","2020-11-11",279.170013
"1107","2020-11-12",285.670013
"1108","2020-11-13",274.429993
"1109","2020-11-16",278.519989
"1110","2020-11-17",287.880005
"1111","2020-11-18",278.929993
"1112","2020-11-19",295.640015
"1113","2020-11-20",298.309998
"1114","2020-11-23",301.720001
"1115","2020-11-24",292
"1116","2020-11-25",305.5
"1117","2020-11-27",319.049988
