"","date","CPS"
"1008","2014-05-29",63.849998
"1009","2014-05-30",64
"1010","2014-06-02",63.950001
"1011","2014-06-03",64.480003
"1012","2014-06-04",64
"1013","2014-06-05",64.480003
"1014","2014-06-06",64.68
"1015","2014-06-09",64.739998
"1016","2014-06-10",65.080002
"1017","2014-06-11",66.300003
"1018","2014-06-12",66.419998
"1019","2014-06-13",68.269997
"1020","2014-06-16",68.449997
"1021","2014-06-17",68.900002
"1022","2014-06-18",66.739998
"1023","2014-06-19",66.989998
"1024","2014-06-20",67.339996
"1025","2014-06-23",67.800003
"1026","2014-06-24",66.629997
"1027","2014-06-25",68.419998
"1028","2014-06-26",67.260002
"1029","2014-06-27",66.199997
"1030","2014-06-30",66.160004
"1031","2014-07-01",65.300003
"1032","2014-07-02",64.68
"1033","2014-07-03",64.849998
"1034","2014-07-07",64.589996
"1035","2014-07-08",64.75
"1036","2014-07-09",64.459999
"1037","2014-07-10",63.259998
"1038","2014-07-11",63.490002
"1039","2014-07-14",64.279999
"1040","2014-07-15",64.5
"1041","2014-07-16",63.099998
"1042","2014-07-17",60.919998
"1043","2014-07-18",62.200001
"1044","2014-07-21",62.240002
"1045","2014-07-22",62.200001
"1046","2014-07-23",62.25
"1047","2014-07-24",62.209999
"1048","2014-07-25",62.060001
"1049","2014-07-28",62.209999
"1050","2014-07-29",61.93
"1051","2014-07-30",62.220001
"1052","2014-07-31",62
"1053","2014-08-01",62.220001
"1054","2014-08-04",62.5
"1055","2014-08-05",62.48
"1056","2014-08-06",62.73
"1057","2014-08-07",62.849998
"1058","2014-08-08",63.91
"1059","2014-08-11",63.740002
"1060","2014-08-12",63.540001
"1061","2014-08-13",63.689999
"1062","2014-08-14",64
"1063","2014-08-15",64.129997
"1064","2014-08-18",65.199997
"1065","2014-08-19",65.870003
"1066","2014-08-20",65.120003
"1067","2014-08-21",64.940002
"1068","2014-08-22",64.559998
"1069","2014-08-25",64.93
"1070","2014-08-26",65.25
"1071","2014-08-27",65.330002
"1072","2014-08-28",64.690002
"1073","2014-08-29",65.510002
"1074","2014-09-02",65.75
"1075","2014-09-03",65.57
"1076","2014-09-04",65.019997
"1077","2014-09-05",64.510002
"1078","2014-09-08",64
"1079","2014-09-09",64.290001
"1080","2014-09-10",65.370003
"1081","2014-09-11",65.190002
"1082","2014-09-12",63.41
"1083","2014-09-15",62.560001
"1084","2014-09-16",61.91
"1085","2014-09-17",62.900002
"1086","2014-09-18",63.82
"1087","2014-09-19",64.260002
"1088","2014-09-22",62.860001
"1089","2014-09-23",62.52
"1090","2014-09-24",63.009998
"1091","2014-09-25",62.490002
"1092","2014-09-26",62.549999
"1093","2014-09-29",62.470001
"1094","2014-09-30",62.400002
"1095","2014-10-01",57.52
"1096","2014-10-02",57.119999
"1097","2014-10-03",57.599998
"1098","2014-10-06",57.09
"1099","2014-10-07",56.619999
"1100","2014-10-08",56.25
"1101","2014-10-09",54.98
"1102","2014-10-10",53.400002
"1103","2014-10-13",53.779999
"1104","2014-10-14",55
"1105","2014-10-15",55.43
"1106","2014-10-16",55.709999
"1107","2014-10-17",55.200001
"1108","2014-10-20",55.75
"1109","2014-10-21",57.049999
"1110","2014-10-22",56.669998
"1111","2014-10-23",57.040001
"1112","2014-10-24",57.049999
"1113","2014-10-27",56.439999
"1114","2014-10-28",57.709999
"1115","2014-10-29",58.220001
"1116","2014-10-30",58
"1117","2014-10-31",54.580002
"1118","2014-11-03",55.599998
"1119","2014-11-04",55.84
"1120","2014-11-05",53.599998
"1121","2014-11-06",53.810001
"1122","2014-11-07",55.23
"1123","2014-11-10",55.619999
"1124","2014-11-11",54.259998
"1125","2014-11-12",53.419998
"1126","2014-11-13",52.529999
"1127","2014-11-14",52.5
"1128","2014-11-17",51.709999
"1129","2014-11-18",52.209999
"1130","2014-11-19",52.650002
"1131","2014-11-20",53.07
"1132","2014-11-21",53.830002
"1133","2014-11-24",54.720001
"1134","2014-11-25",55.330002
"1135","2014-11-26",54.139999
"1136","2014-11-28",53.759998
"1137","2014-12-01",55.049999
"1138","2014-12-02",55.360001
"1139","2014-12-03",55.98
"1140","2014-12-04",56.02
"1141","2014-12-05",55.75
"1142","2014-12-08",55.759998
"1143","2014-12-09",55.66
"1144","2014-12-10",54.779999
"1145","2014-12-11",53.43
"1146","2014-12-12",52.549999
"1147","2014-12-15",50.990002
"1148","2014-12-16",51.77
"1149","2014-12-17",55.16
"1150","2014-12-18",55.959999
"1151","2014-12-19",58.16
"1152","2014-12-22",58.200001
"1153","2014-12-23",58.16
"1154","2014-12-24",58.759998
"1155","2014-12-26",59.77
"1156","2014-12-29",59.419998
"1157","2014-12-30",58.619999
"1158","2014-12-31",57.880001
"1159","2015-01-02",58.009998
"1160","2015-01-05",56.509998
"1161","2015-01-06",55.709999
"1162","2015-01-07",56.099998
"1163","2015-01-08",56.98
"1164","2015-01-09",56.650002
"1165","2015-01-12",56.25
"1166","2015-01-13",55.560001
"1167","2015-01-14",54.740002
"1168","2015-01-15",53.630001
"1169","2015-01-16",53.23
"1170","2015-01-20",52.549999
"1171","2015-01-21",51.860001
"1172","2015-01-22",53.200001
"1173","2015-01-23",53.549999
"1174","2015-01-26",53.07
"1175","2015-01-27",52.540001
"1176","2015-01-28",50.959999
"1177","2015-01-29",53.549999
"1178","2015-01-30",52.25
"1179","2015-02-02",52.349998
"1180","2015-02-03",54.110001
"1181","2015-02-04",54.599998
"1182","2015-02-05",54.700001
"1183","2015-02-06",54.419998
"1184","2015-02-09",54.16
"1185","2015-02-10",54.02
"1186","2015-02-11",54.209999
"1187","2015-02-12",54.490002
"1188","2015-02-13",54.360001
"1189","2015-02-17",54.580002
"1190","2015-02-18",54.990002
"1191","2015-02-19",56.27
"1192","2015-02-20",56.860001
"1193","2015-02-23",56.310001
"1194","2015-02-24",51.91
"1195","2015-02-25",54.439999
"1196","2015-02-26",53.990002
"1197","2015-02-27",54.209999
"1198","2015-03-02",54.82
"1199","2015-03-03",54.07
"1200","2015-03-04",53.389999
"1201","2015-03-05",53.709999
"1202","2015-03-06",53.599998
"1203","2015-03-09",53.630001
"1204","2015-03-10",53.630001
"1205","2015-03-11",53.610001
"1206","2015-03-12",54.470001
"1207","2015-03-13",54.27
"1208","2015-03-16",54.279999
"1209","2015-03-17",52.970001
"1210","2015-03-18",55.290001
"1211","2015-03-19",55.349998
"1212","2015-03-20",56.439999
"1213","2015-03-23",56.139999
"1214","2015-03-24",56.610001
"1215","2015-03-25",56.5
"1216","2015-03-26",59.189999
"1217","2015-03-27",58.5
"1218","2015-03-30",59.080002
"1219","2015-03-31",59.200001
"1220","2015-04-01",59.740002
"1221","2015-04-02",60.470001
"1222","2015-04-06",62.16
"1223","2015-04-07",62.029999
"1224","2015-04-08",62.02
"1225","2015-04-09",61.810001
"1226","2015-04-10",62.16
"1227","2015-04-13",62.09
"1228","2015-04-14",62.009998
"1229","2015-04-15",62.740002
"1230","2015-04-16",62.48
"1231","2015-04-17",61.790001
"1232","2015-04-20",62.27
"1233","2015-04-21",62.279999
"1234","2015-04-22",62.369999
"1235","2015-04-23",62.599998
"1236","2015-04-24",62.689999
"1237","2015-04-27",64.129997
"1238","2015-04-28",64.239998
"1239","2015-04-29",61.889999
"1240","2015-04-30",61.02
"1241","2015-05-01",60.5
"1242","2015-05-04",60.639999
"1243","2015-05-05",58.830002
"1244","2015-05-06",59.09
"1245","2015-05-07",60.549999
"1246","2015-05-08",63.799999
"1247","2015-05-11",63.630001
"1248","2015-05-12",62.57
"1249","2015-05-13",62.790001
"1250","2015-05-14",62.240002
"1251","2015-05-15",62.98
"1252","2015-05-18",63.580002
"1253","2015-05-19",64.129997
"1254","2015-05-20",63.950001
"1255","2015-05-21",64.07
"1256","2015-05-22",63.5
"1257","2015-05-26",62.34
"1258","2015-05-27",63.290001
"1259","2015-05-28",63.73
"1260","2015-05-29",62.57
"1261","2015-06-01",63.18
"1262","2015-06-02",62.5
"1263","2015-06-03",62.990002
"1264","2015-06-04",62.209999
"1265","2015-06-05",62.639999
"1266","2015-06-08",62.25
"1267","2015-06-09",61.759998
"1268","2015-06-10",62.790001
"1269","2015-06-11",63
"1270","2015-06-12",62.799999
"1271","2015-06-15",61.970001
"1272","2015-06-16",62.189999
"1273","2015-06-17",61.68
"1274","2015-06-18",61.84
"1275","2015-06-19",62.09
"1276","2015-06-22",62.200001
"1277","2015-06-23",62.759998
"1278","2015-06-24",61.830002
"1279","2015-06-25",61.900002
"1280","2015-06-26",63.07
"1281","2015-06-29",61.560001
"1282","2015-06-30",61.470001
"1283","2015-07-01",62.5
"1284","2015-07-02",62.110001
"1285","2015-07-06",62.459999
"1286","2015-07-07",61.950001
"1287","2015-07-08",60.619999
"1288","2015-07-09",60.5
"1289","2015-07-10",61.18
"1290","2015-07-13",61.669998
"1291","2015-07-14",63.099998
"1292","2015-07-15",63.119999
"1293","2015-07-16",63.209999
"1294","2015-07-17",62.34
"1295","2015-07-20",62.290001
"1296","2015-07-21",62.740002
"1297","2015-07-22",63.18
"1298","2015-07-23",61.200001
"1299","2015-07-24",59.220001
"1300","2015-07-27",57.560001
"1301","2015-07-28",57.700001
"1302","2015-07-29",58.59
"1303","2015-07-30",58.560001
"1304","2015-07-31",64.300003
"1305","2015-08-03",64.790001
"1306","2015-08-04",64.760002
"1307","2015-08-05",63.950001
"1308","2015-08-06",64.190002
"1309","2015-08-07",63.869999
"1310","2015-08-10",63.779999
"1311","2015-08-11",62.73
"1312","2015-08-12",62.970001
"1313","2015-08-13",62.810001
"1314","2015-08-14",64
"1315","2015-08-17",64
"1316","2015-08-18",62.759998
"1317","2015-08-19",61.799999
"1318","2015-08-20",59.490002
"1319","2015-08-21",57.25
"1320","2015-08-24",55
"1321","2015-08-25",55.52
"1322","2015-08-26",56.759998
"1323","2015-08-27",56.209999
"1324","2015-08-28",58.369999
"1325","2015-08-31",57.419998
"1326","2015-09-01",56.5
"1327","2015-09-02",57.32
"1328","2015-09-03",58.970001
"1329","2015-09-04",57.189999
"1330","2015-09-08",59.610001
"1331","2015-09-09",58.02
"1332","2015-09-10",57.810001
"1333","2015-09-11",57.689999
"1334","2015-09-14",59.02
"1335","2015-09-15",59.119999
"1336","2015-09-16",59.02
"1337","2015-09-17",58.740002
"1338","2015-09-18",57.009998
"1339","2015-09-21",57.73
"1340","2015-09-22",57.029999
"1341","2015-09-23",56.360001
"1342","2015-09-24",56.849998
"1343","2015-09-25",56.02
"1344","2015-09-28",56.02
"1345","2015-09-29",57.32
"1346","2015-09-30",58
"1347","2015-10-01",58.099998
"1348","2015-10-02",58.84
"1349","2015-10-05",61.34
"1350","2015-10-06",61.189999
"1351","2015-10-07",62.279999
"1352","2015-10-08",63.240002
"1353","2015-10-09",63.470001
"1354","2015-10-12",64.489998
"1355","2015-10-13",64.07
"1356","2015-10-14",63.849998
"1357","2015-10-15",64.5
"1358","2015-10-16",65.050003
"1359","2015-10-19",64.860001
"1360","2015-10-20",64.669998
"1361","2015-10-21",63.599998
"1362","2015-10-22",64.480003
"1363","2015-10-23",65.050003
"1364","2015-10-26",64.910004
"1365","2015-10-27",63.98
"1366","2015-10-28",65.419998
"1367","2015-10-29",64.75
"1368","2015-10-30",65.040001
"1369","2015-11-02",65.639999
"1370","2015-11-03",65.139999
"1371","2015-11-04",70.309998
"1372","2015-11-05",70.699997
"1373","2015-11-06",71.400002
"1374","2015-11-09",71.730003
"1375","2015-11-10",72.720001
"1376","2015-11-11",72.550003
"1377","2015-11-12",72.019997
"1378","2015-11-13",71.849998
"1379","2015-11-16",72.150002
"1380","2015-11-17",71.970001
"1381","2015-11-18",72.5
"1382","2015-11-19",72.75
"1383","2015-11-20",73
"1384","2015-11-23",73
"1385","2015-11-24",73
"1386","2015-11-25",73.07
"1387","2015-11-27",73.480003
"1388","2015-11-30",73.940002
"1389","2015-12-01",74.540001
"1390","2015-12-02",75
"1391","2015-12-03",77.099998
"1392","2015-12-04",80.080002
"1393","2015-12-07",80.150002
"1394","2015-12-08",78.099998
"1395","2015-12-09",76.25
"1396","2015-12-10",75.589996
"1397","2015-12-11",73.660004
"1398","2015-12-14",74.709999
"1399","2015-12-15",76.5
"1400","2015-12-16",76.57
"1401","2015-12-17",76.050003
"1402","2015-12-18",76.32
"1403","2015-12-21",76.470001
"1404","2015-12-22",76.860001
"1405","2015-12-23",77.400002
"1406","2015-12-24",77.75
"1407","2015-12-28",77.57
"1408","2015-12-29",78.980003
"1409","2015-12-30",78.080002
"1410","2015-12-31",77.589996
"1411","2016-01-04",76.68
"1412","2016-01-05",76.470001
"1413","2016-01-06",76.25
"1414","2016-01-07",76.07
"1415","2016-01-08",75.660004
"1416","2016-01-11",73.279999
"1417","2016-01-12",72.260002
"1418","2016-01-13",71.07
"1419","2016-01-14",70.169998
"1420","2016-01-15",68.739998
"1421","2016-01-19",67.580002
"1422","2016-01-20",67.940002
"1423","2016-01-21",67.18
"1424","2016-01-22",69.239998
"1425","2016-01-25",67.169998
"1426","2016-01-26",68.260002
"1427","2016-01-27",67.449997
"1428","2016-01-28",67
"1429","2016-01-29",69.260002
"1430","2016-02-01",69.940002
"1431","2016-02-02",67.209999
"1432","2016-02-03",67.18
"1433","2016-02-04",66.980003
"1434","2016-02-05",64.75
"1435","2016-02-08",65.010002
"1436","2016-02-09",66.089996
"1437","2016-02-10",64.309998
"1438","2016-02-11",64.690002
"1439","2016-02-12",65.879997
"1440","2016-02-16",66.269997
"1441","2016-02-17",68.029999
"1442","2016-02-18",68.5
"1443","2016-02-19",68.68
"1444","2016-02-22",69.360001
"1445","2016-02-23",71.669998
"1446","2016-02-24",71.910004
"1447","2016-02-25",72.57
"1448","2016-02-26",72.059998
"1449","2016-02-29",73.25
"1450","2016-03-01",75.239998
"1451","2016-03-02",75.160004
"1452","2016-03-03",75.440002
"1453","2016-03-04",75.739998
"1454","2016-03-07",75.5
"1455","2016-03-08",74.699997
"1456","2016-03-09",75.5
"1457","2016-03-10",75.879997
"1458","2016-03-11",77.599998
"1459","2016-03-14",73.279999
"1460","2016-03-15",74.129997
"1461","2016-03-16",72.809998
"1462","2016-03-17",71.269997
"1463","2016-03-18",70.529999
"1464","2016-03-21",70.900002
"1465","2016-03-22",71.290001
"1466","2016-03-23",70.949997
"1467","2016-03-24",71.580002
"1468","2016-03-28",70.940002
"1469","2016-03-29",73.519997
"1470","2016-03-30",73.279999
"1471","2016-03-31",71.839996
"1472","2016-04-01",72.68
"1473","2016-04-04",71.459999
"1474","2016-04-05",73.050003
"1475","2016-04-06",73.879997
"1476","2016-04-07",72.529999
"1477","2016-04-08",73.209999
"1478","2016-04-11",74.459999
"1479","2016-04-12",74.93
"1480","2016-04-13",75.690002
"1481","2016-04-14",76.559998
"1482","2016-04-15",76.970001
"1483","2016-04-18",76.099998
"1484","2016-04-19",76.440002
"1485","2016-04-20",76.330002
"1486","2016-04-21",76.5
"1487","2016-04-22",76.599998
"1488","2016-04-25",76.599998
"1489","2016-04-26",77.209999
"1490","2016-04-27",78.989998
"1491","2016-04-28",78.050003
"1492","2016-04-29",77.110001
"1493","2016-05-02",78.099998
"1494","2016-05-03",77.690002
"1495","2016-05-04",83.110001
"1496","2016-05-05",83.639999
"1497","2016-05-06",84.089996
"1498","2016-05-09",84.080002
"1499","2016-05-10",84.889999
"1500","2016-05-11",84.769997
"1501","2016-05-12",84.790001
"1502","2016-05-13",84.389999
"1503","2016-05-16",85.080002
"1504","2016-05-17",83.68
"1505","2016-05-18",85.099998
"1506","2016-05-19",85.019997
"1507","2016-05-20",84.870003
"1508","2016-05-23",84.449997
"1509","2016-05-24",85.25
"1510","2016-05-25",84.889999
"1511","2016-05-26",84.599998
"1512","2016-05-27",85.690002
"1513","2016-05-31",85.949997
"1514","2016-06-01",85.959999
"1515","2016-06-02",85.440002
"1516","2016-06-03",84.360001
"1517","2016-06-06",84.400002
"1518","2016-06-07",84.870003
"1519","2016-06-08",85.75
"1520","2016-06-09",85.989998
"1521","2016-06-10",84.620003
"1522","2016-06-13",82.940002
"1523","2016-06-14",81.690002
"1524","2016-06-15",82.459999
"1525","2016-06-16",82.360001
"1526","2016-06-17",82.889999
"1527","2016-06-20",85.410004
"1528","2016-06-21",82.790001
"1529","2016-06-22",84.029999
"1530","2016-06-23",84.400002
"1531","2016-06-24",78.470001
"1532","2016-06-27",74.610001
"1533","2016-06-28",75.309998
"1534","2016-06-29",76.720001
"1535","2016-06-30",78.989998
"1536","2016-07-01",80.239998
"1537","2016-07-05",77.040001
"1538","2016-07-06",79.959999
"1539","2016-07-07",80.489998
"1540","2016-07-08",81.230003
"1541","2016-07-11",81.449997
"1542","2016-07-12",83.169998
"1543","2016-07-13",83.059998
"1544","2016-07-14",83.089996
"1545","2016-07-15",83.360001
"1546","2016-07-18",84.150002
"1547","2016-07-19",85.529999
"1548","2016-07-20",86.239998
"1549","2016-07-21",89.370003
"1550","2016-07-22",89.110001
"1551","2016-07-25",89.730003
"1552","2016-07-26",89.849998
"1553","2016-07-27",89.550003
"1554","2016-07-28",87.779999
"1555","2016-07-29",88.050003
"1556","2016-08-01",90.400002
"1557","2016-08-02",87.790001
"1558","2016-08-03",89.290001
"1559","2016-08-04",89.849998
"1560","2016-08-05",90.480003
"1561","2016-08-08",90.919998
"1562","2016-08-09",95.800003
"1563","2016-08-10",94.75
"1564","2016-08-11",95.580002
"1565","2016-08-12",97.330002
"1566","2016-08-15",98.540001
"1567","2016-08-16",97.059998
"1568","2016-08-17",98
"1569","2016-08-18",97.690002
"1570","2016-08-19",98.209999
"1571","2016-08-22",98
"1572","2016-08-23",98.790001
"1573","2016-08-24",99.660004
"1574","2016-08-25",99.25
"1575","2016-08-26",98.360001
"1576","2016-08-29",99
"1577","2016-08-30",98.919998
"1578","2016-08-31",99.050003
"1579","2016-09-01",99.089996
"1580","2016-09-02",99.379997
"1581","2016-09-06",101.440002
"1582","2016-09-07",102.879997
"1583","2016-09-08",101.830002
"1584","2016-09-09",97.910004
"1585","2016-09-12",99.68
"1586","2016-09-13",99.389999
"1587","2016-09-14",99.419998
"1588","2016-09-15",100.959999
"1589","2016-09-16",101.379997
"1590","2016-09-19",103.470001
"1591","2016-09-20",102.709999
"1592","2016-09-21",104.709999
"1593","2016-09-22",107.410004
"1594","2016-09-23",106.029999
"1595","2016-09-26",103.82
"1596","2016-09-27",101.529999
"1597","2016-09-28",100.559998
"1598","2016-09-29",98.739998
"1599","2016-09-30",98.800003
"1600","2016-10-03",100.870003
"1601","2016-10-04",102.150002
"1602","2016-10-05",103.190002
"1603","2016-10-06",102.139999
"1604","2016-10-07",100.959999
"1605","2016-10-10",100.5
"1606","2016-10-11",98.330002
"1607","2016-10-12",98.550003
"1608","2016-10-13",97.550003
"1609","2016-10-14",97.879997
"1610","2016-10-17",97.650002
"1611","2016-10-18",95.309998
"1612","2016-10-19",91.410004
"1613","2016-10-20",90.629997
"1614","2016-10-21",90.540001
"1615","2016-10-24",92.099998
"1616","2016-10-25",91.160004
"1617","2016-10-26",91.580002
"1618","2016-10-27",90.349998
"1619","2016-10-28",90.25
"1620","2016-10-31",91.269997
"1621","2016-11-01",90.699997
"1622","2016-11-02",86.550003
"1623","2016-11-03",86.739998
"1624","2016-11-04",86.980003
"1625","2016-11-07",87.660004
"1626","2016-11-08",86.580002
"1627","2016-11-09",86.330002
"1628","2016-11-10",87
"1629","2016-11-11",89.089996
"1630","2016-11-14",88.419998
"1631","2016-11-15",90.669998
"1632","2016-11-16",93.519997
"1633","2016-11-17",92.349998
"1634","2016-11-18",92.480003
"1635","2016-11-21",93.050003
"1636","2016-11-22",96.199997
"1637","2016-11-23",97.019997
"1638","2016-11-25",95.610001
"1639","2016-11-28",94.959999
"1640","2016-11-29",95.900002
"1641","2016-11-30",95.32
"1642","2016-12-01",95.919998
"1643","2016-12-02",95.940002
"1644","2016-12-05",97.480003
"1645","2016-12-06",99.190002
"1646","2016-12-07",100.040001
"1647","2016-12-08",101.010002
"1648","2016-12-09",104.5
"1649","2016-12-12",104.669998
"1650","2016-12-13",104.900002
"1651","2016-12-14",101.400002
"1652","2016-12-15",102.209999
"1653","2016-12-16",102.760002
"1654","2016-12-19",102.980003
"1655","2016-12-20",105.540001
"1656","2016-12-21",104.639999
"1657","2016-12-22",104.18
"1658","2016-12-23",104.559998
"1659","2016-12-27",105.220001
"1660","2016-12-28",103.230003
"1661","2016-12-29",102.849998
"1662","2016-12-30",103.379997
"1663","2017-01-03",103.879997
"1664","2017-01-04",107.980003
"1665","2017-01-05",107.339996
"1666","2017-01-06",106.739998
"1667","2017-01-09",106.949997
"1668","2017-01-10",108.290001
"1669","2017-01-11",108
"1670","2017-01-12",105.349998
"1671","2017-01-13",105.709999
"1672","2017-01-17",102.660004
"1673","2017-01-18",103.809998
"1674","2017-01-19",103.239998
"1675","2017-01-20",103.900002
"1676","2017-01-23",103.669998
"1677","2017-01-24",105.68
"1678","2017-01-25",107.160004
"1679","2017-01-26",105.269997
"1680","2017-01-27",104.849998
"1681","2017-01-30",102.690002
"1682","2017-01-31",105.279999
"1683","2017-02-01",106.400002
"1684","2017-02-02",104.589996
"1685","2017-02-03",106.709999
"1686","2017-02-06",104.870003
"1687","2017-02-07",104.440002
"1688","2017-02-08",103.269997
"1689","2017-02-09",104.449997
"1690","2017-02-10",106.419998
"1691","2017-02-13",107.480003
"1692","2017-02-14",108.089996
"1693","2017-02-15",109.209999
"1694","2017-02-16",107.57
"1695","2017-02-17",112.809998
"1696","2017-02-21",118.099998
"1697","2017-02-22",116.080002
"1698","2017-02-23",114.529999
"1699","2017-02-24",113.57
"1700","2017-02-27",115.050003
"1701","2017-02-28",112
"1702","2017-03-01",112.989998
"1703","2017-03-02",112.779999
"1704","2017-03-03",112.57
"1705","2017-03-06",111.889999
"1706","2017-03-07",111.739998
"1707","2017-03-08",111.199997
"1708","2017-03-09",111.510002
"1709","2017-03-10",110.620003
"1710","2017-03-13",111.129997
"1711","2017-03-14",112.160004
"1712","2017-03-15",113.910004
"1713","2017-03-16",115.290001
"1714","2017-03-17",115.980003
"1715","2017-03-20",115.919998
"1716","2017-03-21",112.25
"1717","2017-03-22",111.230003
"1718","2017-03-23",110.400002
"1719","2017-03-24",109.43
"1720","2017-03-27",109.489998
"1721","2017-03-28",110.400002
"1722","2017-03-29",109.800003
"1723","2017-03-30",110.510002
"1724","2017-03-31",110.93
"1725","2017-04-03",105.080002
"1726","2017-04-04",103.610001
"1727","2017-04-05",102.029999
"1728","2017-04-06",101.760002
"1729","2017-04-07",101.150002
"1730","2017-04-10",102.43
"1731","2017-04-11",104.629997
"1732","2017-04-12",102.93
"1733","2017-04-13",102.550003
"1734","2017-04-17",104.610001
"1735","2017-04-18",104.129997
"1736","2017-04-19",106.110001
"1737","2017-04-20",110.739998
"1738","2017-04-21",110.25
"1739","2017-04-24",111.349998
"1740","2017-04-25",111.919998
"1741","2017-04-26",112.040001
"1742","2017-04-27",114.300003
"1743","2017-04-28",113.07
"1744","2017-05-01",114.07
"1745","2017-05-02",111.779999
"1746","2017-05-03",108.93
"1747","2017-05-04",109.629997
"1748","2017-05-05",109.989998
"1749","2017-05-08",110.57
"1750","2017-05-09",111.099998
"1751","2017-05-10",110.389999
"1752","2017-05-11",110.379997
"1753","2017-05-12",110.019997
"1754","2017-05-15",111.129997
"1755","2017-05-16",111.440002
"1756","2017-05-17",109.470001
"1757","2017-05-18",107.239998
"1758","2017-05-19",107.190002
"1759","2017-05-22",107.589996
"1760","2017-05-23",107.970001
"1761","2017-05-24",109.360001
"1762","2017-05-25",110.910004
"1763","2017-05-26",111.940002
"1764","2017-05-30",110.400002
"1765","2017-05-31",108.010002
"1766","2017-06-01",111.019997
"1767","2017-06-02",110.790001
"1768","2017-06-05",109.010002
"1769","2017-06-06",108.940002
"1770","2017-06-07",108
"1771","2017-06-08",110.68
"1772","2017-06-09",109.879997
"1773","2017-06-12",111.160004
"1774","2017-06-13",108.480003
"1775","2017-06-14",108.57
"1776","2017-06-15",107.910004
"1777","2017-06-16",104.059998
"1778","2017-06-19",99.980003
"1779","2017-06-20",98.019997
"1780","2017-06-21",98.529999
"1781","2017-06-22",98.93
"1782","2017-06-23",99.769997
"1783","2017-06-26",100.230003
"1784","2017-06-27",97.440002
"1785","2017-06-28",99.800003
"1786","2017-06-29",100.730003
"1787","2017-06-30",100.870003
"1788","2017-07-03",101.629997
"1789","2017-07-05",101.099998
"1790","2017-07-06",98.5
"1791","2017-07-07",101.589996
"1792","2017-07-10",104.07
"1793","2017-07-11",104.519997
"1794","2017-07-12",103.120003
"1795","2017-07-13",105.410004
"1796","2017-07-14",107.300003
"1797","2017-07-17",108.129997
"1798","2017-07-18",108.440002
"1799","2017-07-19",108.720001
"1800","2017-07-20",106.75
"1801","2017-07-21",103.410004
"1802","2017-07-24",102.279999
"1803","2017-07-25",101.989998
"1804","2017-07-26",103.959999
"1805","2017-07-27",104.629997
"1806","2017-07-28",102.599998
"1807","2017-07-31",102.260002
"1808","2017-08-01",100.510002
"1809","2017-08-02",99.339996
"1810","2017-08-03",98.580002
"1811","2017-08-04",102.510002
"1812","2017-08-07",101.330002
"1813","2017-08-08",102.57
"1814","2017-08-09",101.400002
"1815","2017-08-10",100.440002
"1816","2017-08-11",100.169998
"1817","2017-08-14",100.610001
"1818","2017-08-15",100.690002
"1819","2017-08-16",101.440002
"1820","2017-08-17",98.440002
"1821","2017-08-18",98.419998
"1822","2017-08-21",98.93
"1823","2017-08-22",99.82
"1824","2017-08-23",100.519997
"1825","2017-08-24",100.32
"1826","2017-08-25",100.910004
"1827","2017-08-28",101.269997
"1828","2017-08-29",99.970001
"1829","2017-08-30",100.620003
"1830","2017-08-31",100.580002
"1831","2017-09-01",104.160004
"1832","2017-09-05",101.599998
"1833","2017-09-06",101.669998
"1834","2017-09-07",99.610001
"1835","2017-09-08",99.349998
"1836","2017-09-11",101.730003
"1837","2017-09-12",101.769997
"1838","2017-09-13",104.389999
"1839","2017-09-14",105.160004
"1840","2017-09-15",106.559998
"1841","2017-09-18",107.879997
"1842","2017-09-19",107.580002
"1843","2017-09-20",107.68
"1844","2017-09-21",108.150002
"1845","2017-09-22",110.040001
"1846","2017-09-25",112.300003
"1847","2017-09-26",116.25
"1848","2017-09-27",116.550003
"1849","2017-09-28",116.980003
"1850","2017-09-29",115.970001
"1851","2017-10-02",117.57
"1852","2017-10-03",117.410004
"1853","2017-10-04",116.720001
"1854","2017-10-05",116.779999
"1855","2017-10-06",115.32
"1856","2017-10-09",114.150002
"1857","2017-10-10",114.379997
"1858","2017-10-11",114.769997
"1859","2017-10-12",114.779999
"1860","2017-10-13",115.050003
"1861","2017-10-16",110.709999
"1862","2017-10-17",111.980003
"1863","2017-10-18",113.209999
"1864","2017-10-19",110.379997
"1865","2017-10-20",111.139999
"1866","2017-10-23",111.230003
"1867","2017-10-24",112.300003
"1868","2017-10-25",113.5
"1869","2017-10-26",114.889999
"1870","2017-10-27",112.269997
"1871","2017-10-30",110.059998
"1872","2017-10-31",111.480003
"1873","2017-11-01",115.519997
"1874","2017-11-02",115.419998
"1875","2017-11-03",116.940002
"1876","2017-11-06",116.199997
"1877","2017-11-07",116.559998
"1878","2017-11-08",118.160004
"1879","2017-11-09",119.769997
"1880","2017-11-10",120.120003
"1881","2017-11-13",119.82
"1882","2017-11-14",119.169998
"1883","2017-11-15",117.360001
"1884","2017-11-16",117.5
"1885","2017-11-17",118.190002
"1886","2017-11-20",120.900002
"1887","2017-11-21",122.550003
"1888","2017-11-22",122.620003
"1889","2017-11-24",122.720001
"1890","2017-11-27",121.019997
"1891","2017-11-28",124.480003
"1892","2017-11-29",126.739998
"1893","2017-11-30",126.07
"1894","2017-12-01",123.699997
"1895","2017-12-04",120.699997
"1896","2017-12-05",119.809998
