"","date","RELX"
"616","2009-06-12",7.845
"617","2009-06-15",7.4775
"618","2009-06-16",7.43
"619","2009-06-17",7.625
"620","2009-06-18",7.5725
"621","2009-06-19",7.595
"622","2009-06-22",7.3625
"623","2009-06-23",7.5925
"624","2009-06-24",7.44
"625","2009-06-25",7.57
"626","2009-06-26",7.4625
"627","2009-06-29",7.52
"628","2009-06-30",7.4525
"629","2009-07-01",7.49
"630","2009-07-02",7.2275
"631","2009-07-06",7.555
"632","2009-07-07",7.4625
"633","2009-07-08",7.3675
"634","2009-07-09",7.48
"635","2009-07-10",7.44
"636","2009-07-13",7.4375
"637","2009-07-14",7.51
"638","2009-07-15",7.6575
"639","2009-07-16",7.79
"640","2009-07-17",7.85
"641","2009-07-20",7.9025
"642","2009-07-21",7.8675
"643","2009-07-22",8.115
"644","2009-07-23",8.12
"645","2009-07-24",7.95
"646","2009-07-27",8.0875
"647","2009-07-28",7.9125
"648","2009-07-29",7.92
"649","2009-07-30",6.9175
"650","2009-07-31",7.085
"651","2009-08-03",7.41
"652","2009-08-04",7.6425
"653","2009-08-05",7.455
"654","2009-08-06",7.355
"655","2009-08-07",7.42
"656","2009-08-10",7.1775
"657","2009-08-11",7.245
"658","2009-08-12",7.2875
"659","2009-08-13",7.19
"660","2009-08-14",7.16
"661","2009-08-17",6.9725
"662","2009-08-18",7.0375
"663","2009-08-19",7.1625
"664","2009-08-20",7.17
"665","2009-08-21",7.1625
"666","2009-08-24",7.2175
"667","2009-08-25",7.2425
"668","2009-08-26",7.2025
"669","2009-08-27",7.285
"670","2009-08-28",7.2975
"671","2009-08-31",7.2175
"672","2009-09-01",7.165
"673","2009-09-02",7.1725
"674","2009-09-03",7.14
"675","2009-09-04",7.2625
"676","2009-09-08",7.6675
"677","2009-09-09",7.7675
"678","2009-09-10",7.905
"679","2009-09-11",7.9
"680","2009-09-14",7.945
"681","2009-09-15",7.8725
"682","2009-09-16",7.945
"683","2009-09-17",7.9725
"684","2009-09-18",8.0275
"685","2009-09-21",7.805
"686","2009-09-22",7.9175
"687","2009-09-23",7.7975
"688","2009-09-24",7.57
"689","2009-09-25",7.5925
"690","2009-09-28",7.5975
"691","2009-09-29",7.605
"692","2009-09-30",7.52
"693","2009-10-01",7.48
"694","2009-10-02",7.3675
"695","2009-10-05",7.4475
"696","2009-10-06",7.54
"697","2009-10-07",7.5475
"698","2009-10-08",7.53
"699","2009-10-09",7.345
"700","2009-10-12",7.4
"701","2009-10-13",7.3875
"702","2009-10-14",7.525
"703","2009-10-15",7.6
"704","2009-10-16",7.5525
"705","2009-10-19",7.54
"706","2009-10-20",7.625
"707","2009-10-21",7.6325
"708","2009-10-22",7.6775
"709","2009-10-23",7.54
"710","2009-10-26",7.465
"711","2009-10-27",7.695
"712","2009-10-28",7.63
"713","2009-10-29",7.7725
"714","2009-10-30",7.54
"715","2009-11-02",7.6625
"716","2009-11-03",7.7375
"717","2009-11-04",7.81
"718","2009-11-05",7.9025
"719","2009-11-06",7.89
"720","2009-11-09",8.1075
"721","2009-11-10",8.1025
"722","2009-11-11",7.7375
"723","2009-11-12",7.7975
"724","2009-11-13",7.8375
"725","2009-11-16",8.02
"726","2009-11-17",8.05
"727","2009-11-18",8.02
"728","2009-11-19",7.8475
"729","2009-11-20",7.7725
"730","2009-11-23",7.81
"731","2009-11-24",7.775
"732","2009-11-25",7.935
"733","2009-11-27",7.65
"734","2009-11-30",7.545
"735","2009-12-01",7.7075
"736","2009-12-02",7.7775
"737","2009-12-03",7.6775
"738","2009-12-04",7.7175
"739","2009-12-07",7.735
"740","2009-12-08",7.62
"741","2009-12-09",7.62
"742","2009-12-10",7.71
"743","2009-12-11",7.835
"744","2009-12-14",7.8675
"745","2009-12-15",7.8225
"746","2009-12-16",8.04
"747","2009-12-17",7.905
"748","2009-12-18",7.9625
"749","2009-12-21",8.0325
"750","2009-12-22",8.0425
"751","2009-12-23",8.085
"752","2009-12-24",8.135
"753","2009-12-28",8.1575
"754","2009-12-29",8.2325
"755","2009-12-30",8.1875
"756","2009-12-31",8.1975
"757","2010-01-04",8.2625
"758","2010-01-05",8.205
"759","2010-01-06",8.14
"760","2010-01-07",8.0775
"761","2010-01-08",8.155
"762","2010-01-11",8.1875
"763","2010-01-12",8.1275
"764","2010-01-13",8.3075
"765","2010-01-14",8.32
"766","2010-01-15",8.305
"767","2010-01-19",8.3575
"768","2010-01-20",8.3925
"769","2010-01-21",8.4275
"770","2010-01-22",8.195
"771","2010-01-25",8.21
"772","2010-01-26",8.0775
"773","2010-01-27",8.16
"774","2010-01-28",8.0325
"775","2010-01-29",7.9625
"776","2010-02-01",8.0475
"777","2010-02-02",8.1
"778","2010-02-03",8.085
"779","2010-02-04",7.77
"780","2010-02-05",7.615
"781","2010-02-08",7.56
"782","2010-02-09",7.7125
"783","2010-02-10",7.585
"784","2010-02-11",7.6925
"785","2010-02-12",7.71
"786","2010-02-16",7.725
"787","2010-02-17",7.795
"788","2010-02-18",7.6375
"789","2010-02-19",7.4775
"790","2010-02-22",7.4775
"791","2010-02-23",7.5475
"792","2010-02-24",7.5
"793","2010-02-25",7.4875
"794","2010-02-26",7.53
"795","2010-03-01",7.4925
"796","2010-03-02",7.615
"797","2010-03-03",7.65
"798","2010-03-04",7.63
"799","2010-03-05",7.8175
"800","2010-03-08",7.8
"801","2010-03-09",7.75
"802","2010-03-10",7.6725
"803","2010-03-11",7.7325
"804","2010-03-12",7.7475
"805","2010-03-15",7.6475
"806","2010-03-16",7.765
"807","2010-03-17",7.78
"808","2010-03-18",7.7075
"809","2010-03-19",7.525
"810","2010-03-22",7.6125
"811","2010-03-23",7.6625
"812","2010-03-24",7.6325
"813","2010-03-25",7.8575
"814","2010-03-26",7.815
"815","2010-03-29",7.92
"816","2010-03-30",7.93
"817","2010-03-31",8.0225
"818","2010-04-01",8.0875
"819","2010-04-05",8.115
"820","2010-04-06",8.1025
"821","2010-04-07",8.0425
"822","2010-04-08",8.0325
"823","2010-04-09",8.1625
"824","2010-04-12",8.1575
"825","2010-04-13",8.16
"826","2010-04-14",8.2175
"827","2010-04-15",8.27
"828","2010-04-16",8.1725
"829","2010-04-19",8.1325
"830","2010-04-20",8.2325
"831","2010-04-21",8.3
"832","2010-04-22",8.4825
"833","2010-04-23",8.485
"834","2010-04-26",8.305
"835","2010-04-27",8.0775
"836","2010-04-28",7.7875
"837","2010-04-29",7.9175
"838","2010-04-30",7.9
"839","2010-05-03",7.97
"840","2010-05-04",7.775
"841","2010-05-05",7.5575
"842","2010-05-06",7.4375
"843","2010-05-07",7.1125
"844","2010-05-10",7.32
"845","2010-05-11",7.32
"846","2010-05-12",7.5825
"847","2010-05-13",7.455
"848","2010-05-14",7.275
"849","2010-05-17",7.215
"850","2010-05-18",7.115
"851","2010-05-19",7.1
"852","2010-05-20",6.825
"853","2010-05-21",6.8825
"854","2010-05-24",6.8175
"855","2010-05-25",6.7375
"856","2010-05-26",6.705
"857","2010-05-27",7.0125
"858","2010-05-28",6.9975
"859","2010-06-01",6.9625
"860","2010-06-02",7.03
"861","2010-06-03",7.0075
"862","2010-06-04",6.87
"863","2010-06-07",6.785
"864","2010-06-08",6.9175
"865","2010-06-09",6.975
"866","2010-06-10",7.035
"867","2010-06-11",7.2175
"868","2010-06-14",7.25
"869","2010-06-15",7.4575
"870","2010-06-16",7.3675
"871","2010-06-17",7.3975
"872","2010-06-18",7.395
"873","2010-06-21",7.375
"874","2010-06-22",7.2125
"875","2010-06-23",7.475
"876","2010-06-24",7.485
"877","2010-06-25",7.505
"878","2010-06-28",7.565
"879","2010-06-29",7.435
"880","2010-06-30",7.325
"881","2010-07-01",7.435
"882","2010-07-02",7.485
"883","2010-07-06",7.49
"884","2010-07-07",7.81
"885","2010-07-08",7.86
"886","2010-07-09",7.8125
"887","2010-07-12",7.7775
"888","2010-07-13",8.0125
"889","2010-07-14",8.02
"890","2010-07-15",8.11
"891","2010-07-16",7.8625
"892","2010-07-19",7.85
"893","2010-07-20",7.8775
"894","2010-07-21",7.795
"895","2010-07-22",8.06
"896","2010-07-23",8.3225
"897","2010-07-26",8.29
"898","2010-07-27",8.3125
"899","2010-07-28",8.2575
"900","2010-07-29",8.5725
"901","2010-07-30",8.6775
"902","2010-08-02",8.8325
"903","2010-08-03",8.915
"904","2010-08-04",8.8525
"905","2010-08-05",8.925
"906","2010-08-06",8.8975
"907","2010-08-09",8.765
"908","2010-08-10",8.6025
"909","2010-08-11",8.3
"910","2010-08-12",8.34
"911","2010-08-13",8.355
"912","2010-08-16",8.3175
"913","2010-08-17",8.4025
"914","2010-08-18",8.3975
"915","2010-08-19",8.2475
"916","2010-08-20",8.2175
"917","2010-08-23",8.1275
"918","2010-08-24",8.0475
"919","2010-08-25",8.005
"920","2010-08-26",7.96
"921","2010-08-27",8.1025
"922","2010-08-30",8.0075
"923","2010-08-31",8.005
"924","2010-09-01",8.27
"925","2010-09-02",8.37
"926","2010-09-03",8.42
"927","2010-09-07",8.25
"928","2010-09-08",8.32
"929","2010-09-09",8.28
"930","2010-09-10",8.2225
"931","2010-09-13",8.305
"932","2010-09-14",8.41
"933","2010-09-15",8.415
"934","2010-09-16",8.385
"935","2010-09-17",8.3775
"936","2010-09-20",8.59
"937","2010-09-21",8.5575
"938","2010-09-22",8.4425
"939","2010-09-23",8.3875
"940","2010-09-24",8.5575
"941","2010-09-27",8.49
"942","2010-09-28",8.52
"943","2010-09-29",8.43
"944","2010-09-30",8.4375
"945","2010-10-01",8.5025
"946","2010-10-04",8.3725
"947","2010-10-05",8.665
"948","2010-10-06",8.7775
"949","2010-10-07",8.645
"950","2010-10-08",8.7
"951","2010-10-11",8.715
"952","2010-10-12",8.69
"953","2010-10-13",8.9125
"954","2010-10-14",8.8025
"955","2010-10-15",8.8375
"956","2010-10-18",8.875
"957","2010-10-19",8.635
"958","2010-10-20",8.715
"959","2010-10-21",8.72
"960","2010-10-22",8.665
"961","2010-10-25",8.62
"962","2010-10-26",8.6075
"963","2010-10-27",8.525
"964","2010-10-28",8.5575
"965","2010-10-29",8.5775
