"","date","UMH"
"1003","2010-12-23",10.15
"1004","2010-12-27",10.12
"1005","2010-12-28",10.2
"1006","2010-12-29",10.21
"1007","2010-12-30",10.18
"1008","2010-12-31",10.2
"1009","2011-01-03",10.69
"1010","2011-01-04",10.63
"1011","2011-01-05",10.75
"1012","2011-01-06",10.58
"1013","2011-01-07",10.6
"1014","2011-01-10",10.57
"1015","2011-01-11",10.57
"1016","2011-01-12",10.62
"1017","2011-01-13",10.68
"1018","2011-01-14",10.7
"1019","2011-01-18",10.73
"1020","2011-01-19",10.6
"1021","2011-01-20",10.54
"1022","2011-01-21",10.53
"1023","2011-01-24",10.55
"1024","2011-01-25",10.58
"1025","2011-01-26",10.64
"1026","2011-01-27",10.63
"1027","2011-01-28",10.47
"1028","2011-01-31",10.43
"1029","2011-02-01",10.45
"1030","2011-02-02",10.46
"1031","2011-02-03",10.4
"1032","2011-02-04",10.4
"1033","2011-02-07",10.65
"1034","2011-02-08",10.66
"1035","2011-02-09",10.66
"1036","2011-02-10",10.65
"1037","2011-02-11",10.52
"1038","2011-02-14",10.45
"1039","2011-02-15",10.39
"1040","2011-02-16",10.37
"1041","2011-02-17",10.37
"1042","2011-02-18",10.55
"1043","2011-02-22",10.52
"1044","2011-02-23",10.52
"1045","2011-02-24",10.41
"1046","2011-02-25",10.41
"1047","2011-02-28",10.36
"1048","2011-03-01",10.34
"1049","2011-03-02",10.32
"1050","2011-03-03",10.31
"1051","2011-03-04",10.24
"1052","2011-03-07",10.06
"1053","2011-03-08",10.05
"1054","2011-03-09",10.06
"1055","2011-03-10",9.86
"1056","2011-03-11",9.92
"1057","2011-03-14",9.7
"1058","2011-03-15",9.53
"1059","2011-03-16",9.49
"1060","2011-03-17",9.61
"1061","2011-03-18",9.7
"1062","2011-03-21",9.81
"1063","2011-03-22",9.89
"1064","2011-03-23",9.87
"1065","2011-03-24",9.9
"1066","2011-03-25",9.89
"1067","2011-03-28",9.75
"1068","2011-03-29",9.88
"1069","2011-03-30",9.97
"1070","2011-03-31",9.94
"1071","2011-04-01",9.94
"1072","2011-04-04",9.97
"1073","2011-04-05",9.98
"1074","2011-04-06",10.37
"1075","2011-04-07",10.34
"1076","2011-04-08",10.45
"1077","2011-04-11",10.19
"1078","2011-04-12",10.14
"1079","2011-04-13",10
"1080","2011-04-14",10.41
"1081","2011-04-15",10.35
"1082","2011-04-18",10.2
"1083","2011-04-19",10.19
"1084","2011-04-20",10.29
"1085","2011-04-21",10.25
"1086","2011-04-25",10.24
"1087","2011-04-26",10.33
"1088","2011-04-27",10.29
"1089","2011-04-28",10.34
"1090","2011-04-29",10.34
"1091","2011-05-02",10.16
"1092","2011-05-03",10.18
"1093","2011-05-04",10.16
"1094","2011-05-05",10.18
"1095","2011-05-06",10.1
"1096","2011-05-09",10.2
"1097","2011-05-10",10.35
"1098","2011-05-11",10.38
"1099","2011-05-12",10.26
"1100","2011-05-13",10.11
"1101","2011-05-16",9.95
"1102","2011-05-17",10.04
"1103","2011-05-18",10.21
"1104","2011-05-19",10.2
"1105","2011-05-20",10.07
"1106","2011-05-23",10.02
"1107","2011-05-24",9.86
"1108","2011-05-25",9.86
"1109","2011-05-26",9.93
"1110","2011-05-27",9.92
"1111","2011-05-31",10.05
"1112","2011-06-01",9.7
"1113","2011-06-02",9.86
"1114","2011-06-03",9.93
"1115","2011-06-06",9.93
"1116","2011-06-07",10
"1117","2011-06-08",10.04
"1118","2011-06-09",10.08
"1119","2011-06-10",10.04
"1120","2011-06-13",9.95
"1121","2011-06-14",10.09
"1122","2011-06-15",10.05
"1123","2011-06-16",10.23
"1124","2011-06-17",10.27
"1125","2011-06-20",10.32
"1126","2011-06-21",10.4
"1127","2011-06-22",10.31
"1128","2011-06-23",10.31
"1129","2011-06-24",10.41
"1130","2011-06-27",10.5
"1131","2011-06-28",10.48
"1132","2011-06-29",10.5
"1133","2011-06-30",10.7
"1134","2011-07-01",10.81
"1135","2011-07-05",11.16
"1136","2011-07-06",11.32
"1137","2011-07-07",11.32
"1138","2011-07-08",11.25
"1139","2011-07-11",11.1
"1140","2011-07-12",10.78
"1141","2011-07-13",10.92
"1142","2011-07-14",10.89
"1143","2011-07-15",10.85
"1144","2011-07-18",10.7
"1145","2011-07-19",11.1
"1146","2011-07-20",11.07
"1147","2011-07-21",11.28
"1148","2011-07-22",11.2
"1149","2011-07-25",10.88
"1150","2011-07-26",11
"1151","2011-07-27",10.67
"1152","2011-07-28",10.9
"1153","2011-07-29",10.68
"1154","2011-08-01",10.78
"1155","2011-08-02",10.48
"1156","2011-08-03",10.5
"1157","2011-08-04",10.22
"1158","2011-08-05",10.32
"1159","2011-08-08",9.57
"1160","2011-08-09",10.51
"1161","2011-08-10",9.3
"1162","2011-08-11",9.47
"1163","2011-08-12",9.56
"1164","2011-08-15",9.7
"1165","2011-08-16",9.47
"1166","2011-08-17",9.53
"1167","2011-08-18",9.3
"1168","2011-08-19",9.07
"1169","2011-08-22",9.1
"1170","2011-08-23",9.48
"1171","2011-08-24",9.56
"1172","2011-08-25",9.4
"1173","2011-08-26",9.36
"1174","2011-08-29",9.47
"1175","2011-08-30",9.54
"1176","2011-08-31",9.24
"1177","2011-09-01",9.03
"1178","2011-09-02",8.93
"1179","2011-09-06",8.93
"1180","2011-09-07",9.19
"1181","2011-09-08",9.23
"1182","2011-09-09",9.18
"1183","2011-09-12",9.28
"1184","2011-09-13",9.31
"1185","2011-09-14",9.4
"1186","2011-09-15",9.44
"1187","2011-09-16",9.98
"1188","2011-09-19",9.7
"1189","2011-09-20",9.61
"1190","2011-09-21",9.2
"1191","2011-09-22",8.84
"1192","2011-09-23",9.08
"1193","2011-09-26",9.16
"1194","2011-09-27",9.24
"1195","2011-09-28",8.96
"1196","2011-09-29",9.1
"1197","2011-09-30",9.09
"1198","2011-10-03",8.73
"1199","2011-10-04",9.26
"1200","2011-10-05",9.1
"1201","2011-10-06",9.3
"1202","2011-10-07",8.91
"1203","2011-10-10",9.54
"1204","2011-10-11",9.62
"1205","2011-10-12",9.72
"1206","2011-10-13",9.58
"1207","2011-10-14",9.67
"1208","2011-10-17",9.32
"1209","2011-10-18",9.65
"1210","2011-10-19",9.48
"1211","2011-10-20",9.57
"1212","2011-10-21",9.78
"1213","2011-10-24",9.97
"1214","2011-10-25",9.65
"1215","2011-10-26",9.85
"1216","2011-10-27",10.5
"1217","2011-10-28",10.3
"1218","2011-10-31",10.04
"1219","2011-11-01",9.2
"1220","2011-11-02",10.02
"1221","2011-11-03",10.02
"1222","2011-11-04",9.99
"1223","2011-11-07",10.02
"1224","2011-11-08",10.34
"1225","2011-11-09",10.01
"1226","2011-11-10",9.67
"1227","2011-11-11",9.65
"1228","2011-11-14",9.41
"1229","2011-11-15",9.47
"1230","2011-11-16",9.44
"1231","2011-11-17",9.5
"1232","2011-11-18",9.5
"1233","2011-11-21",9.47
"1234","2011-11-22",9.34
"1235","2011-11-23",9.17
"1236","2011-11-25",9.01
"1237","2011-11-28",9.2
"1238","2011-11-29",8.9
"1239","2011-11-30",9.21
"1240","2011-12-01",9.09
"1241","2011-12-02",9.21
"1242","2011-12-05",9.33
"1243","2011-12-06",9.38
"1244","2011-12-07",9.26
"1245","2011-12-08",9.12
"1246","2011-12-09",9.28
"1247","2011-12-12",9.13
"1248","2011-12-13",8.92
"1249","2011-12-14",9
"1250","2011-12-15",8.86
"1251","2011-12-16",8.94
"1252","2011-12-19",8.85
"1253","2011-12-20",9.14
"1254","2011-12-21",9.15
"1255","2011-12-22",9.23
"1256","2011-12-23",9.25
"1257","2011-12-27",9.29
"1258","2011-12-28",9.08
"1259","2011-12-29",9.19
"1260","2011-12-30",9.31
"1261","2012-01-03",9.65
"1262","2012-01-04",9.54
"1263","2012-01-05",9.41
"1264","2012-01-06",9.44
"1265","2012-01-09",9.52
"1266","2012-01-10",9.48
"1267","2012-01-11",9.48
"1268","2012-01-12",9.43
"1269","2012-01-13",9.25
"1270","2012-01-17",9.18
"1271","2012-01-18",9.32
"1272","2012-01-19",9.56
"1273","2012-01-20",9.7
"1274","2012-01-23",9.67
"1275","2012-01-24",9.83
"1276","2012-01-25",10.04
"1277","2012-01-26",10.02
"1278","2012-01-27",10.1
"1279","2012-01-30",10.06
"1280","2012-01-31",10.31
"1281","2012-02-01",10.53
"1282","2012-02-02",10.54
"1283","2012-02-03",10.75
"1284","2012-02-06",10.75
"1285","2012-02-07",10.7
"1286","2012-02-08",11.04
"1287","2012-02-09",10.99
"1288","2012-02-10",10.76
"1289","2012-02-13",10.63
"1290","2012-02-14",10.42
"1291","2012-02-15",10.31
"1292","2012-02-16",10.55
"1293","2012-02-17",10.57
"1294","2012-02-21",10.43
"1295","2012-02-22",10.26
"1296","2012-02-23",10.37
"1297","2012-02-24",10.35
"1298","2012-02-27",10.32
"1299","2012-02-28",10.22
"1300","2012-02-29",10.1
"1301","2012-03-01",10.12
"1302","2012-03-02",9.86
"1303","2012-03-05",10.16
"1304","2012-03-06",10.05
"1305","2012-03-07",10.15
"1306","2012-03-08",10.17
"1307","2012-03-09",10.24
"1308","2012-03-12",10.13
"1309","2012-03-13",10.34
"1310","2012-03-14",10.21
"1311","2012-03-15",10.17
"1312","2012-03-16",9.89
"1313","2012-03-19",10.22
"1314","2012-03-20",10.13
"1315","2012-03-21",10.14
"1316","2012-03-22",10.1
"1317","2012-03-23",10.24
"1318","2012-03-26",10.73
"1319","2012-03-27",10.7
"1320","2012-03-28",11.08
"1321","2012-03-29",11.03
"1322","2012-03-30",10.96
"1323","2012-04-02",11.25
"1324","2012-04-03",11.61
"1325","2012-04-04",11.46
"1326","2012-04-05",11.5
"1327","2012-04-09",11.44
"1328","2012-04-10",11.27
"1329","2012-04-11",11.55
"1330","2012-04-12",11.45
"1331","2012-04-13",11.24
"1332","2012-04-16",11.42
"1333","2012-04-17",11.53
"1334","2012-04-18",11.51
"1335","2012-04-19",11.49
"1336","2012-04-20",11.58
"1337","2012-04-23",11.51
"1338","2012-04-24",11.7
"1339","2012-04-25",11.71
"1340","2012-04-26",11.58
"1341","2012-04-27",11.69
"1342","2012-04-30",11.79
"1343","2012-05-01",11.5
"1344","2012-05-02",11.6
"1345","2012-05-03",11.48
"1346","2012-05-04",11.23
"1347","2012-05-07",11.43
"1348","2012-05-08",11.58
"1349","2012-05-09",11.3
"1350","2012-05-10",11.34
"1351","2012-05-11",11.09
"1352","2012-05-14",10.93
"1353","2012-05-15",10.82
"1354","2012-05-16",10.87
"1355","2012-05-17",10.75
"1356","2012-05-18",10.71
"1357","2012-05-21",10.68
"1358","2012-05-22",10.15
"1359","2012-05-23",10.15
"1360","2012-05-24",10.29
"1361","2012-05-25",10.28
"1362","2012-05-29",10.5
"1363","2012-05-30",10.31
"1364","2012-05-31",10.13
"1365","2012-06-01",10.14
"1366","2012-06-04",10.38
"1367","2012-06-05",10.44
"1368","2012-06-06",10.42
"1369","2012-06-07",10.29
"1370","2012-06-08",10.39
"1371","2012-06-11",10.06
"1372","2012-06-12",10.2
"1373","2012-06-13",10.06
"1374","2012-06-14",10.07
"1375","2012-06-15",10.01
"1376","2012-06-18",10.08
"1377","2012-06-19",10.03
"1378","2012-06-20",10.15
"1379","2012-06-21",10
"1380","2012-06-22",10.83
"1381","2012-06-25",10.52
"1382","2012-06-26",10.45
"1383","2012-06-27",10.5
"1384","2012-06-28",10.51
"1385","2012-06-29",10.73
"1386","2012-07-02",11.16
"1387","2012-07-03",11.47
"1388","2012-07-05",11.37
"1389","2012-07-06",11.32
"1390","2012-07-09",11.7
"1391","2012-07-10",11.6
"1392","2012-07-11",11.59
"1393","2012-07-12",11.58
"1394","2012-07-13",11.61
"1395","2012-07-16",11.51
"1396","2012-07-17",11.31
"1397","2012-07-18",11.35
"1398","2012-07-19",11.15
"1399","2012-07-20",11
"1400","2012-07-23",11.05
"1401","2012-07-24",11.17
"1402","2012-07-25",11.28
"1403","2012-07-26",11.18
"1404","2012-07-27",11.26
"1405","2012-07-30",11.16
"1406","2012-07-31",11.18
"1407","2012-08-01",11.03
"1408","2012-08-02",11.37
"1409","2012-08-03",11.82
"1410","2012-08-06",12.02
"1411","2012-08-07",11.65
"1412","2012-08-08",11.29
"1413","2012-08-09",11.4
"1414","2012-08-10",11.2
"1415","2012-08-13",11.11
"1416","2012-08-14",11.01
"1417","2012-08-15",11.02
"1418","2012-08-16",11.08
"1419","2012-08-17",11.49
"1420","2012-08-20",11.42
"1421","2012-08-21",11.4
"1422","2012-08-22",11.43
"1423","2012-08-23",11.3
"1424","2012-08-24",11.24
"1425","2012-08-27",11.28
"1426","2012-08-28",11.31
"1427","2012-08-29",11.29
"1428","2012-08-30",11.27
"1429","2012-08-31",11.25
"1430","2012-09-04",11.18
"1431","2012-09-05",11.18
"1432","2012-09-06",11.46
"1433","2012-09-07",11.69
"1434","2012-09-10",11.65
"1435","2012-09-11",11.68
"1436","2012-09-12",11.59
"1437","2012-09-13",11.66
"1438","2012-09-14",11.79
"1439","2012-09-17",11.84
"1440","2012-09-18",11.56
"1441","2012-09-19",11.55
"1442","2012-09-20",11.7
"1443","2012-09-21",12
"1444","2012-09-24",12.08
"1445","2012-09-25",11.91
"1446","2012-09-26",11.83
"1447","2012-09-27",11.97
"1448","2012-09-28",11.97
"1449","2012-10-01",11.99
"1450","2012-10-02",12.07
"1451","2012-10-03",12.06
"1452","2012-10-04",12.16
"1453","2012-10-05",12.13
"1454","2012-10-08",12.1
"1455","2012-10-09",11.92
"1456","2012-10-10",11.78
"1457","2012-10-11",11.75
"1458","2012-10-12",11.52
"1459","2012-10-15",11.32
"1460","2012-10-16",11.26
"1461","2012-10-17",11.33
"1462","2012-10-18",11.39
"1463","2012-10-19",11.05
"1464","2012-10-22",11.19
"1465","2012-10-23",11.17
"1466","2012-10-24",11.17
"1467","2012-10-25",11.17
"1468","2012-10-26",11.09
"1469","2012-10-31",10.51
"1470","2012-11-01",10.55
"1471","2012-11-02",10.42
"1472","2012-11-05",10.1
"1473","2012-11-06",10.45
"1474","2012-11-07",10.18
"1475","2012-11-08",10
"1476","2012-11-09",10.02
"1477","2012-11-12",10.01
"1478","2012-11-13",9.75
"1479","2012-11-14",9.52
"1480","2012-11-15",9.38
"1481","2012-11-16",9.66
"1482","2012-11-19",10.04
"1483","2012-11-20",9.99
"1484","2012-11-21",10.02
"1485","2012-11-23",10.07
"1486","2012-11-26",10.09
"1487","2012-11-27",10.01
"1488","2012-11-28",10.11
"1489","2012-11-29",10.16
"1490","2012-11-30",10.13
"1491","2012-12-03",10.15
"1492","2012-12-04",10.18
"1493","2012-12-05",10.14
"1494","2012-12-06",10.16
"1495","2012-12-07",10.18
"1496","2012-12-10",10.09
"1497","2012-12-11",10.15
"1498","2012-12-12",10.03
"1499","2012-12-13",9.91
"1500","2012-12-14",10.01
"1501","2012-12-17",10.01
"1502","2012-12-18",10
"1503","2012-12-19",10.15
"1504","2012-12-20",10.32
"1505","2012-12-21",10.3
"1506","2012-12-24",10.25
"1507","2012-12-26",10.23
"1508","2012-12-27",10.11
"1509","2012-12-28",10.18
"1510","2012-12-31",10.33
"1511","2013-01-02",10.73
"1512","2013-01-03",10.76
"1513","2013-01-04",10.76
"1514","2013-01-07",10.77
"1515","2013-01-08",10.9
"1516","2013-01-09",10.88
"1517","2013-01-10",10.36
"1518","2013-01-11",10.33
"1519","2013-01-14",10.23
"1520","2013-01-15",10.26
"1521","2013-01-16",10.25
"1522","2013-01-17",10.41
"1523","2013-01-18",10.38
"1524","2013-01-22",10.55
"1525","2013-01-23",10.56
"1526","2013-01-24",10.46
"1527","2013-01-25",10.35
"1528","2013-01-28",10.4
"1529","2013-01-29",10.41
"1530","2013-01-30",10.35
"1531","2013-01-31",10.35
"1532","2013-02-01",10.35
"1533","2013-02-04",10.33
"1534","2013-02-05",10.43
"1535","2013-02-06",10.44
"1536","2013-02-07",10.35
"1537","2013-02-08",10.4
"1538","2013-02-11",10.46
"1539","2013-02-12",10.45
"1540","2013-02-13",10.2
"1541","2013-02-14",10.22
"1542","2013-02-15",10.31
"1543","2013-02-19",10.33
"1544","2013-02-20",10.15
"1545","2013-02-21",10.13
"1546","2013-02-22",10.22
"1547","2013-02-25",10.06
"1548","2013-02-26",10.1
"1549","2013-02-27",10.16
"1550","2013-02-28",10.02
"1551","2013-03-01",10.08
"1552","2013-03-04",10.11
"1553","2013-03-05",10.17
"1554","2013-03-06",10.15
"1555","2013-03-07",10.29
"1556","2013-03-08",10.29
"1557","2013-03-11",10.26
"1558","2013-03-12",10.14
"1559","2013-03-13",10.08
"1560","2013-03-14",10.11
"1561","2013-03-15",10.14
"1562","2013-03-18",10.19
"1563","2013-03-19",10.09
"1564","2013-03-20",10.12
"1565","2013-03-21",10.19
"1566","2013-03-22",10.32
"1567","2013-03-25",10.2
"1568","2013-03-26",10.25
"1569","2013-03-27",10.24
"1570","2013-03-28",10.27
"1571","2013-04-01",10.47
"1572","2013-04-02",10.57
"1573","2013-04-03",10.71
"1574","2013-04-04",10.56
"1575","2013-04-05",10.6
"1576","2013-04-08",10.92
"1577","2013-04-09",10.68
"1578","2013-04-10",10.88
"1579","2013-04-11",11.2
"1580","2013-04-12",11.2
"1581","2013-04-15",10.9
"1582","2013-04-16",11.03
"1583","2013-04-17",11
"1584","2013-04-18",10.89
"1585","2013-04-19",10.94
"1586","2013-04-22",10.82
"1587","2013-04-23",11.01
"1588","2013-04-24",11.02
"1589","2013-04-25",11.03
"1590","2013-04-26",10.98
"1591","2013-04-29",11
"1592","2013-04-30",11.05
"1593","2013-05-01",10.92
"1594","2013-05-02",11.05
"1595","2013-05-03",11.05
"1596","2013-05-06",11.01
"1597","2013-05-07",11.28
"1598","2013-05-08",11.4
"1599","2013-05-09",11.39
"1600","2013-05-10",11.2
"1601","2013-05-13",11.02
"1602","2013-05-14",11.06
"1603","2013-05-15",11.03
"1604","2013-05-16",11.16
"1605","2013-05-17",11.17
"1606","2013-05-20",11.2
"1607","2013-05-21",11.24
"1608","2013-05-22",11.01
"1609","2013-05-23",11
"1610","2013-05-24",10.86
"1611","2013-05-28",10.94
"1612","2013-05-29",10.64
"1613","2013-05-30",10.8
"1614","2013-05-31",10.54
"1615","2013-06-03",10.59
"1616","2013-06-04",10.4
"1617","2013-06-05",10.27
"1618","2013-06-06",10.57
"1619","2013-06-07",10.53
"1620","2013-06-10",10.5
"1621","2013-06-11",10.38
"1622","2013-06-12",10.25
"1623","2013-06-13",10.26
"1624","2013-06-14",10.26
"1625","2013-06-17",10.26
"1626","2013-06-18",10.41
"1627","2013-06-19",10.22
"1628","2013-06-20",10.13
"1629","2013-06-21",10.19
"1630","2013-06-24",10.28
"1631","2013-06-25",10.25
"1632","2013-06-26",10.08
"1633","2013-06-27",10.18
"1634","2013-06-28",10.27
"1635","2013-07-01",10.4
"1636","2013-07-02",10.53
"1637","2013-07-03",10.55
"1638","2013-07-05",10.67
"1639","2013-07-08",10.78
"1640","2013-07-09",10.91
"1641","2013-07-10",10.84
"1642","2013-07-11",10.86
"1643","2013-07-12",10.81
"1644","2013-07-15",10.83
"1645","2013-07-16",10.86
"1646","2013-07-17",10.91
"1647","2013-07-18",11
"1648","2013-07-19",11.05
"1649","2013-07-22",11.07
"1650","2013-07-23",11.11
"1651","2013-07-24",10.97
"1652","2013-07-25",11.16
"1653","2013-07-26",11.1
"1654","2013-07-29",10.97
"1655","2013-07-30",10.95
"1656","2013-07-31",10.93
"1657","2013-08-01",10.88
"1658","2013-08-02",10.81
"1659","2013-08-05",10.79
"1660","2013-08-06",10.92
"1661","2013-08-07",10.76
"1662","2013-08-08",10.77
"1663","2013-08-09",10.89
"1664","2013-08-12",10.78
"1665","2013-08-13",10.32
"1666","2013-08-14",10.08
"1667","2013-08-15",9.83
"1668","2013-08-16",9.63
"1669","2013-08-19",9.35
"1670","2013-08-20",9.72
"1671","2013-08-21",9.75
"1672","2013-08-22",10.02
"1673","2013-08-23",9.93
"1674","2013-08-26",9.86
"1675","2013-08-27",9.69
"1676","2013-08-28",9.65
"1677","2013-08-29",9.72
"1678","2013-08-30",9.6
"1679","2013-09-03",9.58
"1680","2013-09-04",9.55
"1681","2013-09-05",9.54
"1682","2013-09-06",9.63
"1683","2013-09-09",9.66
"1684","2013-09-10",9.64
"1685","2013-09-11",9.64
"1686","2013-09-12",9.61
"1687","2013-09-13",9.58
"1688","2013-09-16",9.55
"1689","2013-09-17",9.55
"1690","2013-09-18",9.76
"1691","2013-09-19",9.71
"1692","2013-09-20",9.75
"1693","2013-09-23",9.93
"1694","2013-09-24",9.91
"1695","2013-09-25",10.03
"1696","2013-09-26",9.99
"1697","2013-09-27",9.98
"1698","2013-09-30",9.93
"1699","2013-10-01",10.09
"1700","2013-10-02",10.01
"1701","2013-10-03",9.93
"1702","2013-10-04",9.89
"1703","2013-10-07",9.96
"1704","2013-10-08",9.96
"1705","2013-10-09",10.02
"1706","2013-10-10",10.02
"1707","2013-10-11",10.01
"1708","2013-10-14",10
"1709","2013-10-15",9.96
"1710","2013-10-16",10.07
"1711","2013-10-17",10.3
"1712","2013-10-18",10.48
"1713","2013-10-21",10.61
"1714","2013-10-22",10.5
"1715","2013-10-23",10.38
"1716","2013-10-24",10.41
"1717","2013-10-25",10.41
"1718","2013-10-28",10.39
"1719","2013-10-29",10.39
"1720","2013-10-30",10.28
"1721","2013-10-31",10.06
"1722","2013-11-01",10.03
"1723","2013-11-04",10.04
"1724","2013-11-05",10.05
"1725","2013-11-06",10.01
"1726","2013-11-07",9.94
"1727","2013-11-08",9.98
"1728","2013-11-11",10.03
"1729","2013-11-12",9.91
"1730","2013-11-13",9.69
"1731","2013-11-14",9.6
"1732","2013-11-15",9.44
"1733","2013-11-18",9.38
"1734","2013-11-19",9.52
"1735","2013-11-20",9.37
"1736","2013-11-21",9.4
"1737","2013-11-22",9.39
"1738","2013-11-25",9.41
"1739","2013-11-26",9.52
"1740","2013-11-27",9.63
"1741","2013-11-29",9.62
"1742","2013-12-02",9.34
"1743","2013-12-03",9.42
"1744","2013-12-04",9.46
"1745","2013-12-05",9.51
"1746","2013-12-06",9.59
"1747","2013-12-09",9.48
"1748","2013-12-10",9.46
"1749","2013-12-11",9.18
"1750","2013-12-12",9.11
"1751","2013-12-13",9.13
"1752","2013-12-16",9.03
"1753","2013-12-17",9.11
"1754","2013-12-18",9.17
"1755","2013-12-19",9.04
"1756","2013-12-20",9.24
"1757","2013-12-23",9.3
"1758","2013-12-24",9.28
"1759","2013-12-26",9.32
"1760","2013-12-27",9.34
"1761","2013-12-30",9.37
"1762","2013-12-31",9.42
"1763","2014-01-02",9.22
"1764","2014-01-03",9.43
"1765","2014-01-06",9.42
"1766","2014-01-07",9.48
"1767","2014-01-08",9.4
"1768","2014-01-09",9.35
"1769","2014-01-10",9.38
"1770","2014-01-13",9.28
"1771","2014-01-14",9.31
"1772","2014-01-15",9.31
"1773","2014-01-16",9.33
"1774","2014-01-17",9.29
"1775","2014-01-21",9.35
"1776","2014-01-22",9.42
"1777","2014-01-23",9.44
"1778","2014-01-24",9.38
"1779","2014-01-27",9.28
"1780","2014-01-28",9.26
"1781","2014-01-29",9.23
"1782","2014-01-30",9.58
"1783","2014-01-31",9.45
"1784","2014-02-03",9.28
"1785","2014-02-04",9.33
"1786","2014-02-05",9.26
"1787","2014-02-06",9.37
"1788","2014-02-07",9.47
"1789","2014-02-10",9.53
"1790","2014-02-11",9.59
"1791","2014-02-12",9.6
"1792","2014-02-13",9.48
"1793","2014-02-14",9.46
"1794","2014-02-18",9.41
"1795","2014-02-19",9.36
"1796","2014-02-20",9.38
"1797","2014-02-21",9.41
"1798","2014-02-24",9.4
"1799","2014-02-25",9.4
"1800","2014-02-26",9.39
"1801","2014-02-27",9.25
"1802","2014-02-28",9.27
"1803","2014-03-03",9.26
"1804","2014-03-04",9.48
"1805","2014-03-05",9.45
"1806","2014-03-06",9.52
"1807","2014-03-07",9.49
"1808","2014-03-10",9.59
"1809","2014-03-11",9.55
"1810","2014-03-12",9.56
"1811","2014-03-13",9.53
"1812","2014-03-14",9.55
"1813","2014-03-17",9.51
"1814","2014-03-18",9.55
"1815","2014-03-19",9.47
"1816","2014-03-20",9.5
"1817","2014-03-21",9.63
"1818","2014-03-24",9.63
"1819","2014-03-25",9.7
"1820","2014-03-26",9.59
"1821","2014-03-27",9.67
"1822","2014-03-28",9.69
"1823","2014-03-31",9.78
"1824","2014-04-01",9.79
"1825","2014-04-02",9.78
"1826","2014-04-03",9.77
"1827","2014-04-04",9.77
"1828","2014-04-07",9.76
"1829","2014-04-08",9.87
"1830","2014-04-09",9.87
"1831","2014-04-10",9.8
"1832","2014-04-11",9.78
"1833","2014-04-14",9.86
"1834","2014-04-15",9.86
"1835","2014-04-16",9.92
"1836","2014-04-17",9.88
"1837","2014-04-21",9.92
"1838","2014-04-22",9.91
"1839","2014-04-23",9.83
"1840","2014-04-24",9.89
"1841","2014-04-25",9.85
"1842","2014-04-28",9.88
"1843","2014-04-29",9.86
"1844","2014-04-30",9.85
"1845","2014-05-01",9.85
"1846","2014-05-02",9.97
"1847","2014-05-05",9.94
"1848","2014-05-06",9.9
"1849","2014-05-07",10.03
"1850","2014-05-08",9.94
"1851","2014-05-09",10.09
"1852","2014-05-12",9.96
"1853","2014-05-13",9.79
"1854","2014-05-14",9.69
"1855","2014-05-15",9.61
"1856","2014-05-16",9.7
"1857","2014-05-19",9.74
"1858","2014-05-20",9.81
"1859","2014-05-21",9.85
"1860","2014-05-22",9.89
"1861","2014-05-23",9.96
"1862","2014-05-27",9.94
"1863","2014-05-28",9.91
"1864","2014-05-29",9.86
"1865","2014-05-30",9.92
"1866","2014-06-02",9.86
"1867","2014-06-03",9.73
"1868","2014-06-04",9.77
"1869","2014-06-05",9.91
"1870","2014-06-06",9.94
"1871","2014-06-09",9.97
"1872","2014-06-10",9.89
"1873","2014-06-11",9.85
"1874","2014-06-12",9.8
"1875","2014-06-13",9.8
"1876","2014-06-16",9.81
"1877","2014-06-17",9.82
"1878","2014-06-18",9.84
"1879","2014-06-19",9.86
"1880","2014-06-20",9.94
"1881","2014-06-23",9.9
"1882","2014-06-24",9.89
"1883","2014-06-25",9.92
"1884","2014-06-26",9.9
"1885","2014-06-27",10.01
"1886","2014-06-30",10.03
"1887","2014-07-01",10.1
"1888","2014-07-02",10.19
"1889","2014-07-03",10.24
"1890","2014-07-07",10.16
"1891","2014-07-08",10.16
"1892","2014-07-09",10.08
"1893","2014-07-10",10.03
"1894","2014-07-11",9.91
"1895","2014-07-14",10
"1896","2014-07-15",9.9
"1897","2014-07-16",9.93
"1898","2014-07-17",9.91
"1899","2014-07-18",9.98
"1900","2014-07-21",9.91
"1901","2014-07-22",9.94
"1902","2014-07-23",9.98
"1903","2014-07-24",9.85
"1904","2014-07-25",9.77
"1905","2014-07-28",9.8
"1906","2014-07-29",9.84
"1907","2014-07-30",9.95
"1908","2014-07-31",9.91
"1909","2014-08-01",9.81
"1910","2014-08-04",9.92
"1911","2014-08-05",9.96
"1912","2014-08-06",9.99
"1913","2014-08-07",10.02
"1914","2014-08-08",10.14
"1915","2014-08-11",10.25
"1916","2014-08-12",10.29
"1917","2014-08-13",10.1
"1918","2014-08-14",10.05
"1919","2014-08-15",9.96
"1920","2014-08-18",10.02
"1921","2014-08-19",10.1
"1922","2014-08-20",10.15
"1923","2014-08-21",10.18
"1924","2014-08-22",10.13
"1925","2014-08-25",10.11
"1926","2014-08-26",10.16
"1927","2014-08-27",10.18
"1928","2014-08-28",10.24
"1929","2014-08-29",10.25
"1930","2014-09-02",10.39
"1931","2014-09-03",10.28
"1932","2014-09-04",10.25
"1933","2014-09-05",10.25
"1934","2014-09-08",10.31
"1935","2014-09-09",10.29
"1936","2014-09-10",10.2
