"","date","JBSS"
"1002","2010-12-22",12.96
"1003","2010-12-23",12.87
"1004","2010-12-27",12.75
"1005","2010-12-28",12.74
"1006","2010-12-29",12.79
"1007","2010-12-30",12.55
"1008","2010-12-31",12.44
"1009","2011-01-03",12.36
"1010","2011-01-04",12.1
"1011","2011-01-05",12.23
"1012","2011-01-06",12.1
"1013","2011-01-07",12.12
"1014","2011-01-10",12.14
"1015","2011-01-11",12.28
"1016","2011-01-12",12.34
"1017","2011-01-13",12.19
"1018","2011-01-14",12.25
"1019","2011-01-18",12.25
"1020","2011-01-19",12.07
"1021","2011-01-20",12.09
"1022","2011-01-21",12.02
"1023","2011-01-24",12
"1024","2011-01-25",12.29
"1025","2011-01-26",12.4
"1026","2011-01-27",12.03
"1027","2011-01-28",11.49
"1028","2011-01-31",11.36
"1029","2011-02-01",11.47
"1030","2011-02-02",11.31
"1031","2011-02-03",11.47
"1032","2011-02-04",11.41
"1033","2011-02-07",11.52
"1034","2011-02-08",11.43
"1035","2011-02-09",11.53
"1036","2011-02-10",11.45
"1037","2011-02-11",11.72
"1038","2011-02-14",11.85
"1039","2011-02-15",11.93
"1040","2011-02-16",11.98
"1041","2011-02-17",12.05
"1042","2011-02-18",11.83
"1043","2011-02-22",11.61
"1044","2011-02-23",11.72
"1045","2011-02-24",11.76
"1046","2011-02-25",11.92
"1047","2011-02-28",12.05
"1048","2011-03-01",11.56
"1049","2011-03-02",11.72
"1050","2011-03-03",11.83
"1051","2011-03-04",11.82
"1052","2011-03-07",11.86
"1053","2011-03-08",12.03
"1054","2011-03-09",11.9
"1055","2011-03-10",11.8
"1056","2011-03-11",11.8
"1057","2011-03-14",11.49
"1058","2011-03-15",11.48
"1059","2011-03-16",11.5
"1060","2011-03-17",11.49
"1061","2011-03-18",11.77
"1062","2011-03-21",11.77
"1063","2011-03-22",11.51
"1064","2011-03-23",11.65
"1065","2011-03-24",11.71
"1066","2011-03-25",11.62
"1067","2011-03-28",11.52
"1068","2011-03-29",11.57
"1069","2011-03-30",11.58
"1070","2011-03-31",11.7
"1071","2011-04-01",11.62
"1072","2011-04-04",11.58
"1073","2011-04-05",11.82
"1074","2011-04-06",12.08
"1075","2011-04-07",12.41
"1076","2011-04-08",12.36
"1077","2011-04-11",12.21
"1078","2011-04-12",12
"1079","2011-04-13",11.56
"1080","2011-04-14",11.76
"1081","2011-04-15",11.64
"1082","2011-04-18",11.54
"1083","2011-04-19",11.49
"1084","2011-04-20",11.56
"1085","2011-04-21",11.55
"1086","2011-04-25",11.54
"1087","2011-04-26",11.55
"1088","2011-04-27",11.68
"1089","2011-04-28",11.62
"1090","2011-04-29",11
"1091","2011-05-02",10.75
"1092","2011-05-03",10.45
"1093","2011-05-04",9.74
"1094","2011-05-05",8.78
"1095","2011-05-06",9.31
"1096","2011-05-09",9.31
"1097","2011-05-10",9.86
"1098","2011-05-11",9.57
"1099","2011-05-12",9.96
"1100","2011-05-13",9.62
"1101","2011-05-16",9.3
"1102","2011-05-17",9.53
"1103","2011-05-18",9.61
"1104","2011-05-19",9.54
"1105","2011-05-20",9.37
"1106","2011-05-23",9.1
"1107","2011-05-24",9.09
"1108","2011-05-25",9.1
"1109","2011-05-26",9.17
"1110","2011-05-27",9.32
"1111","2011-05-31",9.6
"1112","2011-06-01",9.01
"1113","2011-06-02",9.02
"1114","2011-06-03",8.98
"1115","2011-06-06",8.71
"1116","2011-06-07",8.62
"1117","2011-06-08",8.42
"1118","2011-06-09",8.37
"1119","2011-06-10",8.09
"1120","2011-06-13",8.02
"1121","2011-06-14",8.04
"1122","2011-06-15",7.73
"1123","2011-06-16",8.09
"1124","2011-06-17",8.44
"1125","2011-06-20",8.54
"1126","2011-06-21",8.63
"1127","2011-06-22",8.33
"1128","2011-06-23",7.99
"1129","2011-06-24",8.13
"1130","2011-06-27",8.5
"1131","2011-06-28",8.5
"1132","2011-06-29",8.53
"1133","2011-06-30",8.46
"1134","2011-07-01",8.37
"1135","2011-07-05",8.3
"1136","2011-07-06",8.28
"1137","2011-07-07",8.31
"1138","2011-07-08",8.34
"1139","2011-07-11",8.35
"1140","2011-07-12",8.35
"1141","2011-07-13",8.3
"1142","2011-07-14",8.37
"1143","2011-07-15",8.3
"1144","2011-07-18",8.21
"1145","2011-07-19",8.17
"1146","2011-07-20",8.32
"1147","2011-07-21",8.28
"1148","2011-07-22",8.28
"1149","2011-07-25",8.35
"1150","2011-07-26",8.57
"1151","2011-07-27",8.46
"1152","2011-07-28",8.36
"1153","2011-07-29",8.37
"1154","2011-08-01",8.38
"1155","2011-08-02",8.39
"1156","2011-08-03",8.44
"1157","2011-08-04",8.37
"1158","2011-08-05",8.23
"1159","2011-08-08",7.98
"1160","2011-08-09",7.99
"1161","2011-08-10",7.91
"1162","2011-08-11",7.66
"1163","2011-08-12",7.54
"1164","2011-08-15",7.75
"1165","2011-08-16",7.51
"1166","2011-08-17",7.4
"1167","2011-08-18",7.33
"1168","2011-08-19",7.03
"1169","2011-08-22",6.49
"1170","2011-08-23",6.63
"1171","2011-08-24",6.6
"1172","2011-08-25",8.45
"1173","2011-08-26",7.91
"1174","2011-08-29",8.52
"1175","2011-08-30",8.42
"1176","2011-08-31",8.36
"1177","2011-09-01",8.22
"1178","2011-09-02",8.22
"1179","2011-09-06",7.87
"1180","2011-09-07",7.92
"1181","2011-09-08",7.82
"1182","2011-09-09",7.65
"1183","2011-09-12",7.65
"1184","2011-09-13",8
"1185","2011-09-14",8.1
"1186","2011-09-15",8.02
"1187","2011-09-16",8.24
"1188","2011-09-19",8
"1189","2011-09-20",8.16
"1190","2011-09-21",8.07
"1191","2011-09-22",7.77
"1192","2011-09-23",7.8
"1193","2011-09-26",7.75
"1194","2011-09-27",7.8
"1195","2011-09-28",7.72
"1196","2011-09-29",7.96
"1197","2011-09-30",7.9
"1198","2011-10-03",7.9
"1199","2011-10-04",7.9
"1200","2011-10-05",7.91
"1201","2011-10-06",7.91
"1202","2011-10-07",7.9
"1203","2011-10-10",8.01
"1204","2011-10-11",8.27
"1205","2011-10-12",8.33
"1206","2011-10-13",8.36
"1207","2011-10-14",8.51
"1208","2011-10-17",8.33
"1209","2011-10-18",8.28
"1210","2011-10-19",8.23
"1211","2011-10-20",8.1
"1212","2011-10-21",8.13
"1213","2011-10-24",8.21
"1214","2011-10-25",8.24
"1215","2011-10-26",8.3
"1216","2011-10-27",8.9
"1217","2011-10-28",8.42
"1218","2011-10-31",8.6
"1219","2011-11-01",8.62
"1220","2011-11-02",8.75
"1221","2011-11-03",8.75
"1222","2011-11-04",8.73
"1223","2011-11-07",8.75
"1224","2011-11-08",8.71
"1225","2011-11-09",8.5
"1226","2011-11-10",8.47
"1227","2011-11-11",8.4
"1228","2011-11-14",8.34
"1229","2011-11-15",8.47
"1230","2011-11-16",8.43
"1231","2011-11-17",8.35
"1232","2011-11-18",8.39
"1233","2011-11-21",8.33
"1234","2011-11-22",8.25
"1235","2011-11-23",7.92
"1236","2011-11-25",7.84
"1237","2011-11-28",7.82
"1238","2011-11-29",7.79
"1239","2011-11-30",7.82
"1240","2011-12-01",7.76
"1241","2011-12-02",7.75
"1242","2011-12-05",7.77
"1243","2011-12-06",7.42
"1244","2011-12-07",7.75
"1245","2011-12-08",7.75
"1246","2011-12-09",7.59
"1247","2011-12-12",7.49
"1248","2011-12-13",7.41
"1249","2011-12-14",7.4
"1250","2011-12-15",7.32
"1251","2011-12-16",7.24
"1252","2011-12-19",7.23
"1253","2011-12-20",7.25
"1254","2011-12-21",7.25
"1255","2011-12-22",7.35
"1256","2011-12-23",7.26
"1257","2011-12-27",7.25
"1258","2011-12-28",7.29
"1259","2011-12-29",7.5
"1260","2011-12-30",7.54
"1261","2012-01-03",7.68
"1262","2012-01-04",7.33
"1263","2012-01-05",7.66
"1264","2012-01-06",7.51
"1265","2012-01-09",7.55
"1266","2012-01-10",8.31
"1267","2012-01-11",8.33
"1268","2012-01-12",8.51
"1269","2012-01-13",8.71
"1270","2012-01-17",8.91
"1271","2012-01-18",8.76
"1272","2012-01-19",9.02
"1273","2012-01-20",9.12
"1274","2012-01-23",9.17
"1275","2012-01-24",9.58
"1276","2012-01-25",10
"1277","2012-01-26",10.01
"1278","2012-01-27",9.9
"1279","2012-01-30",9.8
"1280","2012-01-31",10
"1281","2012-02-01",9.95
"1282","2012-02-02",10.3
"1283","2012-02-03",10.17
"1284","2012-02-06",9.94
"1285","2012-02-07",9.97
"1286","2012-02-08",10.15
"1287","2012-02-09",10.24
"1288","2012-02-10",10.15
"1289","2012-02-13",10.59
"1290","2012-02-14",10.9
"1291","2012-02-15",10.84
"1292","2012-02-16",10.95
"1293","2012-02-17",11
"1294","2012-02-21",10.68
"1295","2012-02-22",10.74
"1296","2012-02-23",10.77
"1297","2012-02-24",10.7
"1298","2012-02-27",10.68
"1299","2012-02-28",10.7
"1300","2012-02-29",10.7
"1301","2012-03-01",10.7
"1302","2012-03-02",10.74
"1303","2012-03-05",10.7
"1304","2012-03-06",10.7
"1305","2012-03-07",11.15
"1306","2012-03-08",11.25
"1307","2012-03-09",11.23
"1308","2012-03-12",11.63
"1309","2012-03-13",11.77
"1310","2012-03-14",11.84
"1311","2012-03-15",11.84
"1312","2012-03-16",11.52
"1313","2012-03-19",11.43
"1314","2012-03-20",11.75
"1315","2012-03-21",11.94
"1316","2012-03-22",11.96
"1317","2012-03-23",11.98
"1318","2012-03-26",12.07
"1319","2012-03-27",12.36
"1320","2012-03-28",12.45
"1321","2012-03-29",12.55
"1322","2012-03-30",12.47
"1323","2012-04-02",12.73
"1324","2012-04-03",12.75
"1325","2012-04-04",12.85
"1326","2012-04-05",12.85
"1327","2012-04-09",12.88
"1328","2012-04-10",12.79
"1329","2012-04-11",12.97
"1330","2012-04-12",13.01
"1331","2012-04-13",13.24
"1332","2012-04-16",13.04
"1333","2012-04-17",13.18
"1334","2012-04-18",13.5
"1335","2012-04-19",13.58
"1336","2012-04-20",13.86
"1337","2012-04-23",13.96
"1338","2012-04-24",13.88
"1339","2012-04-25",14
"1340","2012-04-26",14.04
"1341","2012-04-27",13.83
"1342","2012-04-30",14.46
"1343","2012-05-01",14.87
"1344","2012-05-02",15.18
"1345","2012-05-03",15.13
"1346","2012-05-04",15.16
"1347","2012-05-07",15.43
"1348","2012-05-08",13.93
"1349","2012-05-09",13.78
"1350","2012-05-10",14.24
"1351","2012-05-11",14.36
"1352","2012-05-14",14.37
"1353","2012-05-15",14.82
"1354","2012-05-16",14.72
"1355","2012-05-17",14.62
"1356","2012-05-18",14.26
"1357","2012-05-21",14
"1358","2012-05-22",14.23
"1359","2012-05-23",14.81
"1360","2012-05-24",14.55
"1361","2012-05-25",14.09
"1362","2012-05-29",14.68
"1363","2012-05-30",14.52
"1364","2012-05-31",14.49
"1365","2012-06-01",14.16
"1366","2012-06-04",13.8
"1367","2012-06-05",13.69
"1368","2012-06-06",14.03
"1369","2012-06-07",14.04
"1370","2012-06-08",14.72
"1371","2012-06-11",14.4
"1372","2012-06-12",14.29
"1373","2012-06-13",14.37
"1374","2012-06-14",14.66
"1375","2012-06-15",14.74
"1376","2012-06-18",15.59
"1377","2012-06-19",15.84
"1378","2012-06-20",15.82
"1379","2012-06-21",15.51
"1380","2012-06-22",15.27
"1381","2012-06-25",15.71
"1382","2012-06-26",15.75
"1383","2012-06-27",16.34
"1384","2012-06-28",16.870001
"1385","2012-06-29",17.85
"1386","2012-07-02",18.809999
"1387","2012-07-03",18.98
"1388","2012-07-05",18.77
"1389","2012-07-06",18.629999
"1390","2012-07-09",18.76
"1391","2012-07-10",18.700001
"1392","2012-07-11",18.719999
"1393","2012-07-12",18.459999
"1394","2012-07-13",19.16
"1395","2012-07-16",19.379999
"1396","2012-07-17",19.379999
"1397","2012-07-18",18.719999
"1398","2012-07-19",18.700001
"1399","2012-07-20",16.9
"1400","2012-07-23",16.559999
"1401","2012-07-24",17.290001
"1402","2012-07-25",17.65
"1403","2012-07-26",17.27
"1404","2012-07-27",18.049999
"1405","2012-07-30",17.290001
"1406","2012-07-31",16.959999
"1407","2012-08-01",16.49
"1408","2012-08-02",16.719999
"1409","2012-08-03",16.940001
"1410","2012-08-06",18.700001
"1411","2012-08-07",18.790001
"1412","2012-08-08",18.879999
"1413","2012-08-09",18.780001
"1414","2012-08-10",18.700001
"1415","2012-08-13",17.870001
"1416","2012-08-14",17.85
"1417","2012-08-15",18.209999
"1418","2012-08-16",18.309999
"1419","2012-08-17",17.08
"1420","2012-08-20",17.08
"1421","2012-08-21",17.67
"1422","2012-08-22",17.42
"1423","2012-08-23",16.889999
"1424","2012-08-24",16.01
"1425","2012-08-27",15.66
"1426","2012-08-28",15.65
"1427","2012-08-29",15.54
"1428","2012-08-30",15.58
"1429","2012-08-31",15.49
"1430","2012-09-04",15.41
"1431","2012-09-05",15.52
"1432","2012-09-06",15.87
"1433","2012-09-07",16
"1434","2012-09-10",15.23
"1435","2012-09-11",15.23
"1436","2012-09-12",15.57
"1437","2012-09-13",16.790001
"1438","2012-09-14",16.82
"1439","2012-09-17",15.71
"1440","2012-09-18",14.15
"1441","2012-09-19",13.94
"1442","2012-09-20",13.82
"1443","2012-09-21",13.25
"1444","2012-09-24",12.72
"1445","2012-09-25",13.61
"1446","2012-09-26",12.76
"1447","2012-09-27",12.76
"1448","2012-09-28",13.02
"1449","2012-10-01",13.14
"1450","2012-10-02",13.19
"1451","2012-10-03",13.74
"1452","2012-10-04",14.51
"1453","2012-10-05",14.54
"1454","2012-10-08",14.21
"1455","2012-10-09",14.56
"1456","2012-10-10",14.11
"1457","2012-10-11",14.13
"1458","2012-10-12",13.89
"1459","2012-10-15",13.78
"1460","2012-10-16",14.63
"1461","2012-10-17",14.69
"1462","2012-10-18",14.3
"1463","2012-10-19",13.69
"1464","2012-10-22",14.15
"1465","2012-10-23",14.01
"1466","2012-10-24",13.94
"1467","2012-10-25",13.98
"1468","2012-10-26",14.05
"1469","2012-10-31",16.82
"1470","2012-11-01",17.16
"1471","2012-11-02",16.99
"1472","2012-11-05",17.049999
"1473","2012-11-06",17.450001
"1474","2012-11-07",17.25
"1475","2012-11-08",16.610001
"1476","2012-11-09",16.65
"1477","2012-11-12",17.09
"1478","2012-11-13",16.940001
"1479","2012-11-14",16.4
"1480","2012-11-15",16.02
"1481","2012-11-16",16.299999
"1482","2012-11-19",17.040001
"1483","2012-11-20",16.690001
"1484","2012-11-21",16.66
"1485","2012-11-23",17
"1486","2012-11-26",17.030001
"1487","2012-11-27",16.84
"1488","2012-11-28",17.35
"1489","2012-11-29",17.200001
"1490","2012-11-30",17.719999
"1491","2012-12-03",18.32
"1492","2012-12-04",18.200001
"1493","2012-12-05",18.32
"1494","2012-12-06",18.49
"1495","2012-12-07",18.5
"1496","2012-12-10",18.389999
"1497","2012-12-11",18.65
"1498","2012-12-12",18.52
"1499","2012-12-13",18.35
"1500","2012-12-14",17.950001
"1501","2012-12-17",18.98
"1502","2012-12-18",19.049999
"1503","2012-12-19",19.02
"1504","2012-12-20",19.15
"1505","2012-12-21",18.559999
"1506","2012-12-24",18.65
"1507","2012-12-26",18.040001
"1508","2012-12-27",18.49
"1509","2012-12-28",17.52
"1510","2012-12-31",18.18
"1511","2013-01-02",18.969999
"1512","2013-01-03",18.98
"1513","2013-01-04",18.879999
"1514","2013-01-07",19.040001
"1515","2013-01-08",18.99
"1516","2013-01-09",19
"1517","2013-01-10",18.969999
"1518","2013-01-11",19.5
"1519","2013-01-14",20.040001
"1520","2013-01-15",19.9
"1521","2013-01-16",19.950001
"1522","2013-01-17",19.73
"1523","2013-01-18",19.959999
"1524","2013-01-22",19.709999
"1525","2013-01-23",19.219999
"1526","2013-01-24",19.59
"1527","2013-01-25",19.83
"1528","2013-01-28",20.18
"1529","2013-01-29",20.41
"1530","2013-01-30",20.42
"1531","2013-01-31",18.43
"1532","2013-02-01",19.02
"1533","2013-02-04",18.65
"1534","2013-02-05",19.15
"1535","2013-02-06",19.85
"1536","2013-02-07",19.52
"1537","2013-02-08",18.809999
"1538","2013-02-11",19.16
"1539","2013-02-12",19.4
"1540","2013-02-13",19.43
"1541","2013-02-14",19.34
"1542","2013-02-15",18.959999
"1543","2013-02-19",19.110001
"1544","2013-02-20",18.950001
"1545","2013-02-21",18.83
"1546","2013-02-22",19.129999
"1547","2013-02-25",18.629999
"1548","2013-02-26",18.690001
"1549","2013-02-27",18.700001
"1550","2013-02-28",19.059999
"1551","2013-03-01",19.110001
"1552","2013-03-04",19.1
"1553","2013-03-05",19.1
"1554","2013-03-06",19.389999
"1555","2013-03-07",19.43
"1556","2013-03-08",18.98
"1557","2013-03-11",19.41
"1558","2013-03-12",19.57
"1559","2013-03-13",19.75
"1560","2013-03-14",19.940001
"1561","2013-03-15",19.59
"1562","2013-03-18",19.370001
"1563","2013-03-19",19.83
"1564","2013-03-20",19.99
"1565","2013-03-21",19.4
"1566","2013-03-22",19.790001
"1567","2013-03-25",19.91
"1568","2013-03-26",19.969999
"1569","2013-03-27",20.110001
"1570","2013-03-28",19.98
"1571","2013-04-01",19.91
"1572","2013-04-02",19.42
"1573","2013-04-03",19.1
"1574","2013-04-04",19.219999
"1575","2013-04-05",19.290001
"1576","2013-04-08",19.48
"1577","2013-04-09",20.07
"1578","2013-04-10",20.76
"1579","2013-04-11",21
"1580","2013-04-12",20.42
"1581","2013-04-15",19.969999
"1582","2013-04-16",20.65
"1583","2013-04-17",19.91
"1584","2013-04-18",20.379999
"1585","2013-04-19",20.65
"1586","2013-04-22",20.459999
"1587","2013-04-23",20.6
"1588","2013-04-24",20.690001
"1589","2013-04-25",20.82
"1590","2013-04-26",20.91
"1591","2013-04-29",20.879999
"1592","2013-04-30",20.98
"1593","2013-05-01",19.959999
"1594","2013-05-02",19.459999
"1595","2013-05-03",20.01
"1596","2013-05-06",19.85
"1597","2013-05-07",19.98
"1598","2013-05-08",19.959999
"1599","2013-05-09",19.65
"1600","2013-05-10",19.530001
"1601","2013-05-13",19.66
"1602","2013-05-14",19.67
"1603","2013-05-15",19.85
"1604","2013-05-16",19.77
"1605","2013-05-17",19.9
"1606","2013-05-20",19.610001
"1607","2013-05-21",19.6
"1608","2013-05-22",19.549999
"1609","2013-05-23",19.82
"1610","2013-05-24",19.6
"1611","2013-05-28",19.65
"1612","2013-05-29",19.5
"1613","2013-05-30",19.559999
"1614","2013-05-31",19.370001
"1615","2013-06-03",19.870001
"1616","2013-06-04",19.85
"1617","2013-06-05",19.559999
"1618","2013-06-06",19.709999
"1619","2013-06-07",19.68
"1620","2013-06-10",19.98
"1621","2013-06-11",19.719999
"1622","2013-06-12",19.709999
"1623","2013-06-13",19.74
"1624","2013-06-14",19.610001
"1625","2013-06-17",20.139999
"1626","2013-06-18",19.9
"1627","2013-06-19",19.700001
"1628","2013-06-20",19.59
"1629","2013-06-21",19.540001
"1630","2013-06-24",19.540001
"1631","2013-06-25",19.66
"1632","2013-06-26",19.33
"1633","2013-06-27",19.860001
"1634","2013-06-28",20.16
"1635","2013-07-01",20.6
"1636","2013-07-02",20.120001
"1637","2013-07-03",20.780001
"1638","2013-07-05",20.940001
"1639","2013-07-08",20.93
"1640","2013-07-09",20.879999
"1641","2013-07-10",20.5
"1642","2013-07-11",20.549999
"1643","2013-07-12",20.530001
"1644","2013-07-15",20.540001
"1645","2013-07-16",20.719999
"1646","2013-07-17",20.77
"1647","2013-07-18",20.92
"1648","2013-07-19",20.83
"1649","2013-07-22",20.969999
"1650","2013-07-23",20.860001
"1651","2013-07-24",20.91
"1652","2013-07-25",22.6
"1653","2013-07-26",21.82
"1654","2013-07-29",22
"1655","2013-07-30",21.620001
"1656","2013-07-31",21.58
"1657","2013-08-01",21.42
"1658","2013-08-02",21.33
"1659","2013-08-05",21.139999
"1660","2013-08-06",21.16
"1661","2013-08-07",20.959999
"1662","2013-08-08",21.190001
"1663","2013-08-09",21.4
"1664","2013-08-12",21.98
"1665","2013-08-13",22.139999
"1666","2013-08-14",22.15
"1667","2013-08-15",21.059999
"1668","2013-08-16",20.719999
"1669","2013-08-19",20.610001
"1670","2013-08-20",20.99
"1671","2013-08-21",21.040001
"1672","2013-08-22",21.91
"1673","2013-08-23",22.23
"1674","2013-08-26",21.290001
"1675","2013-08-27",20.98
"1676","2013-08-28",21.049999
"1677","2013-08-29",21.639999
"1678","2013-08-30",21.65
"1679","2013-09-03",22.459999
"1680","2013-09-04",22.52
"1681","2013-09-05",22.559999
"1682","2013-09-06",21.709999
"1683","2013-09-09",21.969999
"1684","2013-09-10",22.33
"1685","2013-09-11",22.34
"1686","2013-09-12",22.23
"1687","2013-09-13",22.200001
"1688","2013-09-16",22.440001
"1689","2013-09-17",22.84
"1690","2013-09-18",23.790001
"1691","2013-09-19",23.35
"1692","2013-09-20",23.379999
"1693","2013-09-23",23.57
"1694","2013-09-24",23.83
"1695","2013-09-25",23.51
"1696","2013-09-26",23.75
"1697","2013-09-27",23.620001
"1698","2013-09-30",23.190001
"1699","2013-10-01",23.389999
"1700","2013-10-02",22.940001
"1701","2013-10-03",22.57
"1702","2013-10-04",22.309999
"1703","2013-10-07",21.68
"1704","2013-10-08",21.26
"1705","2013-10-09",21.139999
"1706","2013-10-10",22.23
"1707","2013-10-11",22.639999
"1708","2013-10-14",22.690001
"1709","2013-10-15",22.4
"1710","2013-10-16",22.66
"1711","2013-10-17",23.26
"1712","2013-10-18",23.24
"1713","2013-10-21",23.26
"1714","2013-10-22",23.780001
"1715","2013-10-23",24
"1716","2013-10-24",24.440001
"1717","2013-10-25",24.41
"1718","2013-10-28",24.370001
"1719","2013-10-29",24.049999
"1720","2013-10-30",24.1
"1721","2013-10-31",24.58
"1722","2013-11-01",24.68
"1723","2013-11-04",24.91
"1724","2013-11-05",24.969999
"1725","2013-11-06",24.860001
"1726","2013-11-07",24.43
"1727","2013-11-08",25.09
"1728","2013-11-11",24.809999
"1729","2013-11-12",25.41
"1730","2013-11-13",25.32
"1731","2013-11-14",25.66
"1732","2013-11-15",25.49
"1733","2013-11-18",25.5
"1734","2013-11-19",24.030001
"1735","2013-11-20",23.75
"1736","2013-11-21",24.67
"1737","2013-11-22",24.700001
"1738","2013-11-25",24.389999
"1739","2013-11-26",24.5
"1740","2013-11-27",25.32
"1741","2013-11-29",25.49
"1742","2013-12-02",25.57
"1743","2013-12-03",25.690001
"1744","2013-12-04",25.629999
"1745","2013-12-05",24.799999
"1746","2013-12-06",24.73
"1747","2013-12-09",24.459999
"1748","2013-12-10",23.860001
"1749","2013-12-11",23.92
"1750","2013-12-12",24.32
"1751","2013-12-13",24.209999
"1752","2013-12-16",24.280001
"1753","2013-12-17",24.120001
"1754","2013-12-18",24.370001
"1755","2013-12-19",24.93
"1756","2013-12-20",25.42
"1757","2013-12-23",25.57
"1758","2013-12-24",25.129999
"1759","2013-12-26",25.33
"1760","2013-12-27",25.030001
"1761","2013-12-30",24.860001
"1762","2013-12-31",24.68
"1763","2014-01-02",24.02
"1764","2014-01-03",23.950001
"1765","2014-01-06",23.040001
"1766","2014-01-07",23.59
"1767","2014-01-08",23.200001
"1768","2014-01-09",22.59
"1769","2014-01-10",22.719999
"1770","2014-01-13",23.18
"1771","2014-01-14",23.120001
"1772","2014-01-15",23.530001
"1773","2014-01-16",23.549999
"1774","2014-01-17",23.48
"1775","2014-01-21",23.58
"1776","2014-01-22",23.57
"1777","2014-01-23",23.4
"1778","2014-01-24",23.290001
"1779","2014-01-27",22.99
"1780","2014-01-28",23.02
"1781","2014-01-29",22.799999
"1782","2014-01-30",23.969999
"1783","2014-01-31",23.15
"1784","2014-02-03",22.209999
"1785","2014-02-04",22.200001
"1786","2014-02-05",21.77
"1787","2014-02-06",21.76
"1788","2014-02-07",21.92
"1789","2014-02-10",21.83
"1790","2014-02-11",21.41
"1791","2014-02-12",21.74
"1792","2014-02-13",22.35
"1793","2014-02-14",22.35
"1794","2014-02-18",22.809999
"1795","2014-02-19",22.51
"1796","2014-02-20",22.809999
"1797","2014-02-21",22.9
"1798","2014-02-24",23.02
"1799","2014-02-25",23.290001
"1800","2014-02-26",23.5
"1801","2014-02-27",23.610001
"1802","2014-02-28",24.25
"1803","2014-03-03",23.65
"1804","2014-03-04",23.84
"1805","2014-03-05",23.370001
"1806","2014-03-06",23.139999
"1807","2014-03-07",23.07
"1808","2014-03-10",23.25
"1809","2014-03-11",22.700001
"1810","2014-03-12",22.76
"1811","2014-03-13",22.18
"1812","2014-03-14",22.450001
"1813","2014-03-17",22.26
"1814","2014-03-18",22.68
"1815","2014-03-19",22.440001
"1816","2014-03-20",22.32
"1817","2014-03-21",22.129999
"1818","2014-03-24",22.17
"1819","2014-03-25",23.15
"1820","2014-03-26",22.540001
"1821","2014-03-27",22.75
"1822","2014-03-28",22.51
"1823","2014-03-31",23.02
"1824","2014-04-01",23.24
"1825","2014-04-02",23.4
"1826","2014-04-03",23.360001
"1827","2014-04-04",22.84
"1828","2014-04-07",22.65
"1829","2014-04-08",23.049999
"1830","2014-04-09",23.030001
"1831","2014-04-10",22.85
"1832","2014-04-11",23.209999
"1833","2014-04-14",23.34
"1834","2014-04-15",23.049999
"1835","2014-04-16",23.139999
"1836","2014-04-17",23.4
"1837","2014-04-21",23.280001
"1838","2014-04-22",23.42
"1839","2014-04-23",23.27
"1840","2014-04-24",23.34
"1841","2014-04-25",22.85
"1842","2014-04-28",22.66
"1843","2014-04-29",23.01
"1844","2014-04-30",23.049999
"1845","2014-05-01",24
"1846","2014-05-02",23.84
"1847","2014-05-05",24.1
"1848","2014-05-06",24.35
"1849","2014-05-07",24.33
"1850","2014-05-08",24.49
"1851","2014-05-09",24.9
"1852","2014-05-12",25.67
"1853","2014-05-13",25.799999
"1854","2014-05-14",25.969999
"1855","2014-05-15",25.73
"1856","2014-05-16",25.719999
"1857","2014-05-19",27.09
"1858","2014-05-20",26.27
"1859","2014-05-21",25.540001
"1860","2014-05-22",25.17
"1861","2014-05-23",25.67
"1862","2014-05-27",25.889999
"1863","2014-05-28",25.709999
"1864","2014-05-29",25.68
"1865","2014-05-30",25.700001
"1866","2014-06-02",25.49
"1867","2014-06-03",25.15
"1868","2014-06-04",25.4
"1869","2014-06-05",25.77
"1870","2014-06-06",25.969999
"1871","2014-06-09",26.280001
"1872","2014-06-10",26.389999
"1873","2014-06-11",26.41
"1874","2014-06-12",26.370001
"1875","2014-06-13",26.52
"1876","2014-06-16",26.5
"1877","2014-06-17",26.940001
"1878","2014-06-18",27.040001
"1879","2014-06-19",26.59
"1880","2014-06-20",26.700001
"1881","2014-06-23",26.4
"1882","2014-06-24",26.27
"1883","2014-06-25",25.73
"1884","2014-06-26",26.360001
"1885","2014-06-27",26.360001
"1886","2014-06-30",26.469999
"1887","2014-07-01",27.190001
"1888","2014-07-02",27.24
"1889","2014-07-03",27.639999
"1890","2014-07-07",27.68
"1891","2014-07-08",27.25
"1892","2014-07-09",27.07
"1893","2014-07-10",27.030001
"1894","2014-07-11",27.309999
"1895","2014-07-14",27.200001
"1896","2014-07-15",26.809999
"1897","2014-07-16",27.07
"1898","2014-07-17",26.34
"1899","2014-07-18",26.84
"1900","2014-07-21",26.379999
"1901","2014-07-22",26.58
"1902","2014-07-23",26.629999
"1903","2014-07-24",26.559999
"1904","2014-07-25",26.51
"1905","2014-07-28",26.5
"1906","2014-07-29",26.620001
"1907","2014-07-30",26.719999
"1908","2014-07-31",26.450001
"1909","2014-08-01",25.360001
"1910","2014-08-04",26
"1911","2014-08-05",25.73
"1912","2014-08-06",25.57
"1913","2014-08-07",25.6
"1914","2014-08-08",25.870001
"1915","2014-08-11",26.18
"1916","2014-08-12",26.030001
"1917","2014-08-13",27.059999
"1918","2014-08-14",27.34
"1919","2014-08-15",27.98
"1920","2014-08-18",28.879999
"1921","2014-08-19",28.43
