"","date","CENTA"
"1002","2011-01-26",10.04
"1003","2011-01-27",10.29
"1004","2011-01-28",9.59
"1005","2011-01-31",9.48
"1006","2011-02-01",9.89
"1007","2011-02-02",9.8
"1008","2011-02-03",9.77
"1009","2011-02-04",9.59
"1010","2011-02-07",9.66
"1011","2011-02-08",9.67
"1012","2011-02-09",9.6
"1013","2011-02-10",9.4
"1014","2011-02-11",9.59
"1015","2011-02-14",9.45
"1016","2011-02-15",9.19
"1017","2011-02-16",9.3
"1018","2011-02-17",9.21
"1019","2011-02-18",9.17
"1020","2011-02-22",9
"1021","2011-02-23",8.83
"1022","2011-02-24",8.96
"1023","2011-02-25",9.17
"1024","2011-02-28",9.21
"1025","2011-03-01",9.39
"1026","2011-03-02",9.4
"1027","2011-03-03",9.66
"1028","2011-03-04",9.49
"1029","2011-03-07",9.3
"1030","2011-03-08",9.38
"1031","2011-03-09",9.4
"1032","2011-03-10",9.28
"1033","2011-03-11",9.34
"1034","2011-03-14",9.15
"1035","2011-03-15",9.16
"1036","2011-03-16",8.98
"1037","2011-03-17",8.91
"1038","2011-03-18",9.04
"1039","2011-03-21",9.19
"1040","2011-03-22",9.13
"1041","2011-03-23",9.12
"1042","2011-03-24",9.08
"1043","2011-03-25",9.06
"1044","2011-03-28",9.01
"1045","2011-03-29",9.05
"1046","2011-03-30",9.1
"1047","2011-03-31",9.21
"1048","2011-04-01",9.34
"1049","2011-04-04",9.61
"1050","2011-04-05",9.61
"1051","2011-04-06",9.76
"1052","2011-04-07",9.71
"1053","2011-04-08",9.51
"1054","2011-04-11",9.39
"1055","2011-04-12",9.3
"1056","2011-04-13",9.26
"1057","2011-04-14",9.22
"1058","2011-04-15",9.29
"1059","2011-04-18",9.35
"1060","2011-04-19",9.39
"1061","2011-04-20",9.56
"1062","2011-04-21",9.8
"1063","2011-04-25",9.83
"1064","2011-04-26",10.02
"1065","2011-04-27",10.11
"1066","2011-04-28",10.17
"1067","2011-04-29",10.02
"1068","2011-05-02",9.83
"1069","2011-05-03",10.06
"1070","2011-05-04",9.91
"1071","2011-05-05",10.8
"1072","2011-05-06",10.74
"1073","2011-05-09",10.65
"1074","2011-05-10",10.95
"1075","2011-05-11",10.78
"1076","2011-05-12",10.79
"1077","2011-05-13",10.5
"1078","2011-05-16",10.46
"1079","2011-05-17",10.17
"1080","2011-05-18",10.16
"1081","2011-05-19",10.14
"1082","2011-05-20",10.07
"1083","2011-05-23",9.88
"1084","2011-05-24",9.77
"1085","2011-05-25",9.76
"1086","2011-05-26",9.87
"1087","2011-05-27",9.91
"1088","2011-05-31",10.06
"1089","2011-06-01",9.95
"1090","2011-06-02",10
"1091","2011-06-03",10
"1092","2011-06-06",9.97
"1093","2011-06-07",9.77
"1094","2011-06-08",9.53
"1095","2011-06-09",9.15
"1096","2011-06-10",9.16
"1097","2011-06-13",9.03
"1098","2011-06-14",9.19
"1099","2011-06-15",9.08
"1100","2011-06-16",9.1
"1101","2011-06-17",10.07
"1102","2011-06-20",10.15
"1103","2011-06-21",10
"1104","2011-06-22",9.94
"1105","2011-06-23",9.87
"1106","2011-06-24",9.6
"1107","2011-06-27",10.07
"1108","2011-06-28",10.18
"1109","2011-06-29",9.93
"1110","2011-06-30",10.15
"1111","2011-07-01",10.19
"1112","2011-07-05",10.35
"1113","2011-07-06",10.38
"1114","2011-07-07",10.45
"1115","2011-07-08",10.14
"1116","2011-07-11",9.93
"1117","2011-07-12",10.2
"1118","2011-07-13",10.48
"1119","2011-07-14",10.04
"1120","2011-07-15",10.23
"1121","2011-07-18",9.98
"1122","2011-07-19",10.28
"1123","2011-07-20",10.01
"1124","2011-07-21",10.15
"1125","2011-07-22",9.9
"1126","2011-07-25",9.65
"1127","2011-07-26",9.27
"1128","2011-07-27",8.82
"1129","2011-07-28",8.76
"1130","2011-07-29",8.76
"1131","2011-08-01",8.74
"1132","2011-08-02",8.35
"1133","2011-08-03",8.52
"1134","2011-08-04",7.76
"1135","2011-08-05",7.5
"1136","2011-08-08",7.31
"1137","2011-08-09",7.32
"1138","2011-08-10",6.67
"1139","2011-08-11",7.43
"1140","2011-08-12",7.35
"1141","2011-08-15",7.67
"1142","2011-08-16",7.73
"1143","2011-08-17",7.63
"1144","2011-08-18",7.16
"1145","2011-08-19",7.17
"1146","2011-08-22",7.3
"1147","2011-08-23",7.57
"1148","2011-08-24",7.73
"1149","2011-08-25",7.55
"1150","2011-08-26",7.84
"1151","2011-08-29",8.15
"1152","2011-08-30",7.89
"1153","2011-08-31",7.87
"1154","2011-09-01",7.68
"1155","2011-09-02",7.37
"1156","2011-09-06",7.23
"1157","2011-09-07",7.45
"1158","2011-09-08",7.25
"1159","2011-09-09",7.19
"1160","2011-09-12",7.27
"1161","2011-09-13",7.33
"1162","2011-09-14",7.38
"1163","2011-09-15",7.46
"1164","2011-09-16",7.43
"1165","2011-09-19",7.41
"1166","2011-09-20",7.18
"1167","2011-09-21",6.93
"1168","2011-09-22",6.73
"1169","2011-09-23",6.87
"1170","2011-09-26",7.06
"1171","2011-09-27",7.3
"1172","2011-09-28",6.97
"1173","2011-09-29",7.31
"1174","2011-09-30",7.08
"1175","2011-10-03",6.81
"1176","2011-10-04",7.77
"1177","2011-10-05",7.83
"1178","2011-10-06",8.24
"1179","2011-10-07",8.02
"1180","2011-10-10",8.25
"1181","2011-10-11",8.52
"1182","2011-10-12",8.61
"1183","2011-10-13",8.58
"1184","2011-10-14",8.69
"1185","2011-10-17",8.47
"1186","2011-10-18",8.57
"1187","2011-10-19",8.51
"1188","2011-10-20",8.25
"1189","2011-10-21",8.46
"1190","2011-10-24",8.55
"1191","2011-10-25",8.44
"1192","2011-10-26",8.72
"1193","2011-10-27",9.3
"1194","2011-10-28",9.24
"1195","2011-10-31",8.79
"1196","2011-11-01",8.5
"1197","2011-11-02",8.93
"1198","2011-11-03",9.14
"1199","2011-11-04",9.14
"1200","2011-11-07",9.06
"1201","2011-11-08",9.02
"1202","2011-11-09",8.55
"1203","2011-11-10",8.68
"1204","2011-11-11",8.98
"1205","2011-11-14",8.69
"1206","2011-11-15",8.92
"1207","2011-11-16",8.59
"1208","2011-11-17",8.47
"1209","2011-11-18",8.34
"1210","2011-11-21",8.3
"1211","2011-11-22",8.13
"1212","2011-11-23",8.02
"1213","2011-11-25",7.91
"1214","2011-11-28",8.18
"1215","2011-11-29",8.31
"1216","2011-11-30",8.88
"1217","2011-12-01",8.58
"1218","2011-12-02",8.76
"1219","2011-12-05",8.72
"1220","2011-12-06",8.7
"1221","2011-12-07",8.68
"1222","2011-12-08",8.36
"1223","2011-12-09",8.29
"1224","2011-12-12",8.19
"1225","2011-12-13",8.09
"1226","2011-12-14",7.9
"1227","2011-12-15",8.18
"1228","2011-12-16",8.25
"1229","2011-12-19",7.81
"1230","2011-12-20",8.29
"1231","2011-12-21",8.59
"1232","2011-12-22",8.53
"1233","2011-12-23",8.53
"1234","2011-12-27",8.52
"1235","2011-12-28",8.38
"1236","2011-12-29",8.38
"1237","2011-12-30",8.32
"1238","2012-01-03",8.74
"1239","2012-01-04",8.68
"1240","2012-01-05",8.6
"1241","2012-01-06",8.5
"1242","2012-01-09",8.59
"1243","2012-01-10",8.71
"1244","2012-01-11",8.66
"1245","2012-01-12",8.74
"1246","2012-01-13",8.77
"1247","2012-01-17",8.8
"1248","2012-01-18",9.07
"1249","2012-01-19",9.12
"1250","2012-01-20",9.5
"1251","2012-01-23",9.57
"1252","2012-01-24",9.67
"1253","2012-01-25",9.59
"1254","2012-01-26",9.46
"1255","2012-01-27",9.61
"1256","2012-01-30",9.45
"1257","2012-01-31",9.48
"1258","2012-02-01",9.75
"1259","2012-02-02",9.9
"1260","2012-02-03",9.82
"1261","2012-02-06",9.74
"1262","2012-02-07",9.6
"1263","2012-02-08",9.48
"1264","2012-02-09",9.46
"1265","2012-02-10",9.28
"1266","2012-02-13",9.34
"1267","2012-02-14",9.28
"1268","2012-02-15",9.14
"1269","2012-02-16",9.46
"1270","2012-02-17",9.18
"1271","2012-02-21",9.5
"1272","2012-02-22",9.48
"1273","2012-02-23",9.6
"1274","2012-02-24",9.57
"1275","2012-02-27",9.58
"1276","2012-02-28",9.62
"1277","2012-02-29",9.57
"1278","2012-03-01",9.4
"1279","2012-03-02",9.25
"1280","2012-03-05",9.21
"1281","2012-03-06",8.97
"1282","2012-03-07",9.11
"1283","2012-03-08",9.13
"1284","2012-03-09",9.11
"1285","2012-03-12",9.09
"1286","2012-03-13",9.36
"1287","2012-03-14",9.28
"1288","2012-03-15",9.49
"1289","2012-03-16",9.35
"1290","2012-03-19",9.41
"1291","2012-03-20",9.16
"1292","2012-03-21",9.17
"1293","2012-03-22",9.18
"1294","2012-03-23",9.4
"1295","2012-03-26",9.54
"1296","2012-03-27",9.41
"1297","2012-03-28",9.36
"1298","2012-03-29",9.37
"1299","2012-03-30",9.63
"1300","2012-04-02",9.71
"1301","2012-04-03",9.85
"1302","2012-04-04",9.89
"1303","2012-04-05",10.16
"1304","2012-04-09",10.17
"1305","2012-04-10",10.08
"1306","2012-04-11",10.24
"1307","2012-04-12",10.5
"1308","2012-04-13",10.3
"1309","2012-04-16",10.52
"1310","2012-04-17",10.73
"1311","2012-04-18",10.51
"1312","2012-04-19",10.59
"1313","2012-04-20",10.87
"1314","2012-04-23",10.74
"1315","2012-04-24",10.94
"1316","2012-04-25",11.05
"1317","2012-04-26",10.93
"1318","2012-04-27",10.98
"1319","2012-04-30",10.69
"1320","2012-05-01",10.64
"1321","2012-05-02",11.07
"1322","2012-05-03",9.88
"1323","2012-05-04",9.51
"1324","2012-05-07",9.35
"1325","2012-05-08",9.39
"1326","2012-05-09",9.49
"1327","2012-05-10",9.72
"1328","2012-05-11",9.83
"1329","2012-05-14",9.61
"1330","2012-05-15",9.65
"1331","2012-05-16",9.58
"1332","2012-05-17",9.36
"1333","2012-05-18",9.39
"1334","2012-05-21",9.45
"1335","2012-05-22",9.32
"1336","2012-05-23",9.28
"1337","2012-05-24",9.33
"1338","2012-05-25",9.28
"1339","2012-05-29",9.19
"1340","2012-05-30",9.2
"1341","2012-05-31",9.22
"1342","2012-06-01",8.91
"1343","2012-06-04",9.09
"1344","2012-06-05",8.94
"1345","2012-06-06",9.07
"1346","2012-06-07",9.02
"1347","2012-06-08",9.13
"1348","2012-06-11",8.84
"1349","2012-06-12",8.86
"1350","2012-06-13",8.53
"1351","2012-06-14",8.81
"1352","2012-06-15",9.34
"1353","2012-06-18",9.35
"1354","2012-06-19",9.42
"1355","2012-06-20",9.5
"1356","2012-06-21",9.25
"1357","2012-06-22",9.53
"1358","2012-06-25",9.44
"1359","2012-06-26",10.15
"1360","2012-06-27",10.4
"1361","2012-06-28",10.37
"1362","2012-06-29",10.89
"1363","2012-07-02",10.93
"1364","2012-07-03",10.85
"1365","2012-07-05",10.89
"1366","2012-07-06",10.92
"1367","2012-07-09",10.78
"1368","2012-07-10",10.67
"1369","2012-07-11",10.6
"1370","2012-07-12",10.49
"1371","2012-07-13",10.72
"1372","2012-07-16",10.65
"1373","2012-07-17",10.7
"1374","2012-07-18",11.05
"1375","2012-07-19",11.17
"1376","2012-07-20",11.06
"1377","2012-07-23",10.87
"1378","2012-07-24",11.16
"1379","2012-07-25",11.12
"1380","2012-07-26",11.25
"1381","2012-07-27",11.4
"1382","2012-07-30",11.42
"1383","2012-07-31",11.42
"1384","2012-08-01",11.36
"1385","2012-08-02",10.75
"1386","2012-08-03",10.84
"1387","2012-08-06",10.8
"1388","2012-08-07",10.9
"1389","2012-08-08",10.76
"1390","2012-08-09",10.68
"1391","2012-08-10",10.55
"1392","2012-08-13",10.37
"1393","2012-08-14",10.57
"1394","2012-08-15",10.5
"1395","2012-08-16",10.78
"1396","2012-08-17",11.01
"1397","2012-08-20",11.14
"1398","2012-08-21",11.52
"1399","2012-08-22",11.47
"1400","2012-08-23",11.46
"1401","2012-08-24",11.29
"1402","2012-08-27",11.23
"1403","2012-08-28",11.33
"1404","2012-08-29",11.48
"1405","2012-08-30",11.52
"1406","2012-08-31",11.8
"1407","2012-09-04",12.16
"1408","2012-09-05",12.22
"1409","2012-09-06",12.82
"1410","2012-09-07",12.99
"1411","2012-09-10",12.9
"1412","2012-09-11",11.43
"1413","2012-09-12",11.57
"1414","2012-09-13",11.53
"1415","2012-09-14",11.79
"1416","2012-09-17",12.06
"1417","2012-09-18",12.08
"1418","2012-09-19",12.45
"1419","2012-09-20",12.27
"1420","2012-09-21",12.14
"1421","2012-09-24",12.29
"1422","2012-09-25",12.16
"1423","2012-09-26",11.99
"1424","2012-09-27",12.06
"1425","2012-09-28",12.08
"1426","2012-10-01",12.14
"1427","2012-10-02",12.06
"1428","2012-10-03",12.2
"1429","2012-10-04",12.37
"1430","2012-10-05",12.14
"1431","2012-10-08",12.22
"1432","2012-10-09",11.98
"1433","2012-10-10",11.77
"1434","2012-10-11",12.06
"1435","2012-10-12",11.99
"1436","2012-10-15",12.1
"1437","2012-10-16",12.16
"1438","2012-10-17",12.37
"1439","2012-10-18",11.89
"1440","2012-10-19",11.82
"1441","2012-10-22",11.46
"1442","2012-10-23",11.4
"1443","2012-10-24",11.73
"1444","2012-10-25",11.61
"1445","2012-10-26",11.41
"1446","2012-10-31",11.26
"1447","2012-11-01",11.47
"1448","2012-11-02",11.38
"1449","2012-11-05",11.29
"1450","2012-11-06",11.37
"1451","2012-11-07",11
"1452","2012-11-08",10.55
"1453","2012-11-09",10.38
"1454","2012-11-12",10.62
"1455","2012-11-13",10.51
"1456","2012-11-14",10.76
"1457","2012-11-15",10.72
"1458","2012-11-16",10.91
"1459","2012-11-19",11.11
"1460","2012-11-20",11.15
"1461","2012-11-21",11.25
"1462","2012-11-23",11.58
"1463","2012-11-26",11.69
"1464","2012-11-27",11.67
"1465","2012-11-28",11.49
"1466","2012-11-29",11.66
"1467","2012-11-30",11.73
"1468","2012-12-03",11.75
"1469","2012-12-04",11.8
"1470","2012-12-05",11.7
"1471","2012-12-06",11.61
"1472","2012-12-07",11.77
"1473","2012-12-10",11.77
"1474","2012-12-11",11.85
"1475","2012-12-12",10
"1476","2012-12-13",9.7
"1477","2012-12-14",9.61
"1478","2012-12-17",9.77
"1479","2012-12-18",9.93
"1480","2012-12-19",10.23
"1481","2012-12-20",10.31
"1482","2012-12-21",10.29
"1483","2012-12-24",10.5
"1484","2012-12-26",10.26
"1485","2012-12-27",10.53
"1486","2012-12-28",10.27
"1487","2012-12-31",10.47
"1488","2013-01-02",10.63
"1489","2013-01-03",10.71
"1490","2013-01-04",10.66
"1491","2013-01-07",9.91
"1492","2013-01-08",9.06
"1493","2013-01-09",9.2
"1494","2013-01-10",9.34
"1495","2013-01-11",9.46
"1496","2013-01-14",9.71
"1497","2013-01-15",9.63
"1498","2013-01-16",9.48
"1499","2013-01-17",9.52
"1500","2013-01-18",9.74
"1501","2013-01-22",9.53
"1502","2013-01-23",9.45
"1503","2013-01-24",9.5
"1504","2013-01-25",9.44
"1505","2013-01-28",9.7
"1506","2013-01-29",9.55
"1507","2013-01-30",9.39
"1508","2013-01-31",9.63
"1509","2013-02-01",9.46
"1510","2013-02-04",9.48
"1511","2013-02-05",9.43
"1512","2013-02-06",9.33
"1513","2013-02-07",9.4
"1514","2013-02-08",9.11
"1515","2013-02-11",8.93
"1516","2013-02-12",9.16
"1517","2013-02-13",9.13
"1518","2013-02-14",9.16
"1519","2013-02-15",9.25
"1520","2013-02-19",9.32
"1521","2013-02-20",9.31
"1522","2013-02-21",9.11
"1523","2013-02-22",9.02
"1524","2013-02-25",8.9
"1525","2013-02-26",8.92
"1526","2013-02-27",9.03
"1527","2013-02-28",8.73
"1528","2013-03-01",8.81
"1529","2013-03-04",8.7
"1530","2013-03-05",8.72
"1531","2013-03-06",8.8
"1532","2013-03-07",8.85
"1533","2013-03-08",9.1
"1534","2013-03-11",8.96
"1535","2013-03-12",8.96
"1536","2013-03-13",9
"1537","2013-03-14",9.08
"1538","2013-03-15",9.02
"1539","2013-03-18",8.92
"1540","2013-03-19",8.98
"1541","2013-03-20",8.61
"1542","2013-03-21",8.5
"1543","2013-03-22",8.37
"1544","2013-03-25",8.3
"1545","2013-03-26",8.39
"1546","2013-03-27",8.18
"1547","2013-03-28",8.22
"1548","2013-04-01",8.33
"1549","2013-04-02",8.61
"1550","2013-04-03",8.53
"1551","2013-04-04",8.71
"1552","2013-04-05",8.82
"1553","2013-04-08",8.81
"1554","2013-04-09",8.74
"1555","2013-04-10",9.07
"1556","2013-04-11",9.12
"1557","2013-04-12",8.97
"1558","2013-04-15",8.84
"1559","2013-04-16",8.96
"1560","2013-04-17",8.71
"1561","2013-04-18",8.81
"1562","2013-04-19",8.88
"1563","2013-04-22",8.96
"1564","2013-04-23",9.14
"1565","2013-04-24",9.02
"1566","2013-04-25",8.97
"1567","2013-04-26",8.9
"1568","2013-04-29",8.91
"1569","2013-04-30",8.8
"1570","2013-05-01",8.55
"1571","2013-05-02",8.61
"1572","2013-05-03",8.79
"1573","2013-05-06",8.76
"1574","2013-05-07",8.85
"1575","2013-05-08",8.9
"1576","2013-05-09",7.48
"1577","2013-05-10",7.5
"1578","2013-05-13",7.45
"1579","2013-05-14",7.55
"1580","2013-05-15",7.6
"1581","2013-05-16",7.5
"1582","2013-05-17",7.72
"1583","2013-05-20",7.7
"1584","2013-05-21",7.66
"1585","2013-05-22",7.52
"1586","2013-05-23",7.44
"1587","2013-05-24",7.36
"1588","2013-05-28",7.43
"1589","2013-05-29",7.39
"1590","2013-05-30",7.69
"1591","2013-05-31",7.6
"1592","2013-06-03",7.71
"1593","2013-06-04",7.59
"1594","2013-06-05",7.53
"1595","2013-06-06",7.52
"1596","2013-06-07",7.5
"1597","2013-06-10",7.58
"1598","2013-06-11",7.43
"1599","2013-06-12",7.32
"1600","2013-06-13",7.52
"1601","2013-06-14",7.35
"1602","2013-06-17",7.47
"1603","2013-06-18",7.49
"1604","2013-06-19",7.37
"1605","2013-06-20",7.32
"1606","2013-06-21",7.3
"1607","2013-06-24",7.28
"1608","2013-06-25",7.27
"1609","2013-06-26",7.14
"1610","2013-06-27",7.04
"1611","2013-06-28",6.9
"1612","2013-07-01",6.89
"1613","2013-07-02",6.82
"1614","2013-07-03",6.84
"1615","2013-07-05",6.9
"1616","2013-07-08",6.94
"1617","2013-07-09",7
"1618","2013-07-10",7.01
"1619","2013-07-11",7.07
"1620","2013-07-12",7.15
"1621","2013-07-15",7.3
"1622","2013-07-16",7.36
"1623","2013-07-17",7.45
"1624","2013-07-18",7.51
"1625","2013-07-19",7.57
"1626","2013-07-22",7.5
"1627","2013-07-23",7.59
"1628","2013-07-24",7.53
"1629","2013-07-25",7.65
"1630","2013-07-26",7.5
"1631","2013-07-29",7.54
"1632","2013-07-30",7.66
"1633","2013-07-31",7.54
"1634","2013-08-01",7.62
"1635","2013-08-02",7.65
"1636","2013-08-05",7.72
"1637","2013-08-06",7.71
"1638","2013-08-07",7.81
"1639","2013-08-08",6.71
"1640","2013-08-09",6.5
"1641","2013-08-12",6.43
"1642","2013-08-13",6.48
"1643","2013-08-14",6.42
"1644","2013-08-15",6.27
"1645","2013-08-16",6.24
"1646","2013-08-19",6.34
"1647","2013-08-20",6.45
"1648","2013-08-21",6.38
"1649","2013-08-22",6.45
"1650","2013-08-23",6.71
"1651","2013-08-26",6.59
"1652","2013-08-27",6.48
"1653","2013-08-28",6.33
"1654","2013-08-29",6.3
"1655","2013-08-30",6.26
"1656","2013-09-03",6.23
"1657","2013-09-04",6.14
"1658","2013-09-05",6.1
"1659","2013-09-06",6.09
"1660","2013-09-09",6.2
"1661","2013-09-10",6.18
"1662","2013-09-11",6.21
"1663","2013-09-12",6.36
"1664","2013-09-13",6.41
"1665","2013-09-16",6.45
"1666","2013-09-17",6.63
"1667","2013-09-18",6.7
"1668","2013-09-19",6.75
"1669","2013-09-20",6.76
"1670","2013-09-23",6.89
"1671","2013-09-24",6.83
"1672","2013-09-25",6.81
"1673","2013-09-26",6.82
"1674","2013-09-27",6.75
"1675","2013-09-30",6.85
"1676","2013-10-01",7.02
"1677","2013-10-02",6.88
"1678","2013-10-03",6.76
"1679","2013-10-04",6.87
"1680","2013-10-07",6.93
"1681","2013-10-08",6.91
"1682","2013-10-09",6.93
"1683","2013-10-10",7.05
"1684","2013-10-11",7.21
"1685","2013-10-14",7.19
"1686","2013-10-15",7.26
"1687","2013-10-16",7.32
"1688","2013-10-17",7.34
"1689","2013-10-18",7.34
"1690","2013-10-21",7.31
"1691","2013-10-22",7.34
"1692","2013-10-23",7.35
"1693","2013-10-24",7.33
"1694","2013-10-25",7.35
"1695","2013-10-28",7.38
"1696","2013-10-29",7.5
"1697","2013-10-30",7.44
"1698","2013-10-31",7.36
"1699","2013-11-01",7.44
"1700","2013-11-04",7.53
"1701","2013-11-05",7.38
"1702","2013-11-06",7.4
"1703","2013-11-07",7.46
"1704","2013-11-08",7.57
"1705","2013-11-11",7.51
"1706","2013-11-12",7.62
"1707","2013-11-13",7.66
"1708","2013-11-14",7.62
"1709","2013-11-15",7.54
"1710","2013-11-18",7.47
"1711","2013-11-19",7.45
"1712","2013-11-20",7.4
"1713","2013-11-21",7.46
"1714","2013-11-22",7.43
"1715","2013-11-25",7.44
"1716","2013-11-26",7.63
"1717","2013-11-27",7.73
"1718","2013-11-29",7.82
"1719","2013-12-02",7.93
"1720","2013-12-03",7.7
"1721","2013-12-04",7.68
"1722","2013-12-05",7.67
"1723","2013-12-06",7.76
"1724","2013-12-09",7.7
"1725","2013-12-10",7.44
"1726","2013-12-11",6.72
"1727","2013-12-12",6.29
"1728","2013-12-13",6.23
"1729","2013-12-16",6.18
"1730","2013-12-17",6.27
"1731","2013-12-18",6.42
"1732","2013-12-19",6.44
"1733","2013-12-20",6.67
"1734","2013-12-23",6.81
"1735","2013-12-24",6.78
"1736","2013-12-26",6.62
"1737","2013-12-27",6.74
"1738","2013-12-30",6.77
"1739","2013-12-31",6.75
"1740","2014-01-02",6.6
"1741","2014-01-03",6.65
"1742","2014-01-06",6.78
"1743","2014-01-07",6.43
"1744","2014-01-08",6.22
"1745","2014-01-09",6.04
"1746","2014-01-10",6.06
"1747","2014-01-13",6.15
"1748","2014-01-14",6.33
"1749","2014-01-15",6.3
"1750","2014-01-16",6.43
"1751","2014-01-17",6.43
"1752","2014-01-21",6.51
"1753","2014-01-22",6.47
"1754","2014-01-23",6.21
"1755","2014-01-24",6.27
"1756","2014-01-27",6.28
"1757","2014-01-28",6.15
"1758","2014-01-29",6.09
"1759","2014-01-30",6.25
"1760","2014-01-31",6.24
"1761","2014-02-03",6.24
"1762","2014-02-04",6.19
"1763","2014-02-05",6.69
"1764","2014-02-06",6.83
"1765","2014-02-07",6.81
"1766","2014-02-10",7.21
"1767","2014-02-11",7.47
"1768","2014-02-12",7.43
"1769","2014-02-13",7.39
"1770","2014-02-14",7.4
"1771","2014-02-18",7.33
"1772","2014-02-19",7.33
"1773","2014-02-20",7.4
"1774","2014-02-21",7.38
"1775","2014-02-24",7.39
"1776","2014-02-25",7.32
"1777","2014-02-26",7.33
"1778","2014-02-27",7.38
"1779","2014-02-28",7.36
"1780","2014-03-03",7.36
"1781","2014-03-04",7.64
"1782","2014-03-05",7.65
"1783","2014-03-06",7.69
"1784","2014-03-07",7.74
"1785","2014-03-10",7.9
"1786","2014-03-11",7.74
"1787","2014-03-12",7.77
"1788","2014-03-13",7.8
"1789","2014-03-14",7.67
"1790","2014-03-17",7.69
"1791","2014-03-18",7.77
"1792","2014-03-19",7.67
"1793","2014-03-20",7.61
"1794","2014-03-21",7.64
"1795","2014-03-24",7.81
"1796","2014-03-25",7.92
"1797","2014-03-26",7.97
"1798","2014-03-27",7.9
"1799","2014-03-28",8.15
"1800","2014-03-31",8.27
"1801","2014-04-01",8.42
"1802","2014-04-02",8.53
"1803","2014-04-03",8.69
"1804","2014-04-04",8.49
"1805","2014-04-07",8.46
"1806","2014-04-08",8.63
"1807","2014-04-09",8.48
"1808","2014-04-10",8.27
"1809","2014-04-11",8.13
"1810","2014-04-14",8.11
"1811","2014-04-15",8.04
"1812","2014-04-16",8.09
"1813","2014-04-17",8.21
"1814","2014-04-21",8.21
"1815","2014-04-22",8.34
"1816","2014-04-23",8.38
"1817","2014-04-24",8.4
"1818","2014-04-25",8.42
"1819","2014-04-28",8.44
"1820","2014-04-29",8.4
"1821","2014-04-30",8.27
"1822","2014-05-01",8.31
"1823","2014-05-02",8.3
"1824","2014-05-05",8.16
"1825","2014-05-06",8.03
"1826","2014-05-07",7.64
"1827","2014-05-08",7.65
"1828","2014-05-09",7.73
"1829","2014-05-12",7.9
"1830","2014-05-13",7.81
"1831","2014-05-14",7.77
"1832","2014-05-15",7.76
"1833","2014-05-16",7.8
"1834","2014-05-19",7.87
"1835","2014-05-20",7.79
"1836","2014-05-21",7.81
"1837","2014-05-22",7.86
"1838","2014-05-23",7.87
"1839","2014-05-27",7.93
"1840","2014-05-28",7.9
"1841","2014-05-29",7.91
"1842","2014-05-30",7.96
"1843","2014-06-02",7.83
"1844","2014-06-03",7.68
"1845","2014-06-04",7.74
"1846","2014-06-05",7.82
"1847","2014-06-06",7.94
"1848","2014-06-09",8.86
"1849","2014-06-10",8.76
"1850","2014-06-11",8.93
"1851","2014-06-12",9.04
"1852","2014-06-13",9.01
"1853","2014-06-16",9.14
"1854","2014-06-17",9.23
"1855","2014-06-18",9.23
"1856","2014-06-19",9.25
"1857","2014-06-20",9.24
"1858","2014-06-23",9.58
"1859","2014-06-24",9.44
"1860","2014-06-25",9.38
"1861","2014-06-26",9.35
"1862","2014-06-27",9.23
"1863","2014-06-30",9.2
"1864","2014-07-01",9.22
"1865","2014-07-02",9.14
"1866","2014-07-03",9.17
"1867","2014-07-07",9
"1868","2014-07-08",9.05
"1869","2014-07-09",8.9
"1870","2014-07-10",8.84
"1871","2014-07-11",8.96
"1872","2014-07-14",9.12
"1873","2014-07-15",9.01
"1874","2014-07-16",9.09
"1875","2014-07-17",8.99
"1876","2014-07-18",9.17
"1877","2014-07-21",8.91
"1878","2014-07-22",8.83
"1879","2014-07-23",8.81
"1880","2014-07-24",9.04
"1881","2014-07-25",8.84
"1882","2014-07-28",9
"1883","2014-07-29",9.01
"1884","2014-07-30",9.35
"1885","2014-07-31",9.33
"1886","2014-08-01",9.12
"1887","2014-08-04",9.06
"1888","2014-08-05",8.95
"1889","2014-08-06",9
"1890","2014-08-07",9.03
"1891","2014-08-08",9.1
"1892","2014-08-11",9.43
"1893","2014-08-12",9.13
"1894","2014-08-13",9.02
"1895","2014-08-14",8.89
"1896","2014-08-15",8.6
"1897","2014-08-18",8.87
"1898","2014-08-19",8.84
"1899","2014-08-20",8.76
"1900","2014-08-21",8.78
"1901","2014-08-22",8.76
"1902","2014-08-25",8.65
"1903","2014-08-26",8.9
"1904","2014-08-27",9.15
"1905","2014-08-28",9.01
"1906","2014-08-29",9.01
"1907","2014-09-02",9.21
"1908","2014-09-03",9.17
"1909","2014-09-04",9.18
"1910","2014-09-05",9.09
"1911","2014-09-08",8.88
"1912","2014-09-09",8.72
"1913","2014-09-10",8.73
"1914","2014-09-11",8.81
"1915","2014-09-12",8.56
"1916","2014-09-15",8.39
"1917","2014-09-16",8.48
"1918","2014-09-17",8.52
"1919","2014-09-18",8.38
"1920","2014-09-19",8.52
"1921","2014-09-22",8.45
"1922","2014-09-23",8.17
"1923","2014-09-24",8.12
"1924","2014-09-25",8.05
"1925","2014-09-26",8.04
"1926","2014-09-29",8.14
"1927","2014-09-30",8.04
"1928","2014-10-01",8.1
"1929","2014-10-02",8.03
"1930","2014-10-03",7.97
"1931","2014-10-06",7.82
"1932","2014-10-07",7.65
"1933","2014-10-08",7.92
"1934","2014-10-09",7.69
"1935","2014-10-10",7.6
