"","date","BA"
"469","2008-11-10",46.139999
"470","2008-11-11",43.970001
"471","2008-11-12",42.52
"472","2008-11-13",43.16
"473","2008-11-14",41.040001
"474","2008-11-17",41.18
"475","2008-11-18",39.560001
"476","2008-11-19",37.48
"477","2008-11-20",37.110001
"478","2008-11-21",39.580002
"479","2008-11-24",40.75
"480","2008-11-25",40.18
"481","2008-11-26",41.279999
"482","2008-11-28",42.630001
"483","2008-12-01",39.880001
"484","2008-12-02",40.700001
"485","2008-12-03",40.470001
"486","2008-12-04",39.189999
"487","2008-12-05",39.529999
"488","2008-12-08",42.849998
"489","2008-12-09",40.82
"490","2008-12-10",41.68
"491","2008-12-11",40.27
"492","2008-12-12",39.200001
"493","2008-12-15",38.740002
"494","2008-12-16",41.900002
"495","2008-12-17",41.02
"496","2008-12-18",41.07
"497","2008-12-19",41.240002
"498","2008-12-22",41.119999
"499","2008-12-23",40.150002
"500","2008-12-24",40.119999
"501","2008-12-26",40.529999
"502","2008-12-29",39.990002
"503","2008-12-30",41.25
"504","2008-12-31",42.669998
"505","2009-01-02",45.25
"506","2009-01-05",46.169998
"507","2009-01-06",46.310001
"508","2009-01-07",44.759998
"509","2009-01-08",44.790001
"510","2009-01-09",44.450001
"511","2009-01-12",43.740002
"512","2009-01-13",42.459999
"513","2009-01-14",41.200001
"514","2009-01-15",40.959999
"515","2009-01-16",42.459999
"516","2009-01-20",40.360001
"517","2009-01-21",42.27
"518","2009-01-22",42.259998
"519","2009-01-23",41.98
"520","2009-01-26",43.009998
"521","2009-01-27",43.220001
"522","2009-01-28",43.240002
"523","2009-01-29",40.709999
"524","2009-01-30",42.310001
"525","2009-02-02",40.799999
"526","2009-02-03",42.09
"527","2009-02-04",41.970001
"528","2009-02-05",42.720001
"529","2009-02-06",42.919998
"530","2009-02-09",42.799999
"531","2009-02-10",40.209999
"532","2009-02-11",40.330002
"533","2009-02-12",39.860001
"534","2009-02-13",40.48
"535","2009-02-17",38.43
"536","2009-02-18",37.98
"537","2009-02-19",37.57
"538","2009-02-20",36.310001
"539","2009-02-23",34.459999
"540","2009-02-24",35.439999
"541","2009-02-25",33.91
"542","2009-02-26",32.709999
"543","2009-02-27",31.440001
"544","2009-03-02",29.51
"545","2009-03-03",29.360001
"546","2009-03-04",30.309999
"547","2009-03-05",29.389999
"548","2009-03-06",30.1
"549","2009-03-09",31
"550","2009-03-10",33.009998
"551","2009-03-11",33.27
"552","2009-03-12",33.630001
"553","2009-03-13",33.400002
"554","2009-03-16",33.830002
"555","2009-03-17",34.439999
"556","2009-03-18",33.75
"557","2009-03-19",33.189999
"558","2009-03-20",32.549999
"559","2009-03-23",35.5
"560","2009-03-24",36.099998
"561","2009-03-25",37.060001
"562","2009-03-26",38.66
"563","2009-03-27",37.529999
"564","2009-03-30",35.52
"565","2009-03-31",35.580002
"566","2009-04-01",35.439999
"567","2009-04-02",37.200001
"568","2009-04-03",37.689999
"569","2009-04-06",38.16
"570","2009-04-07",36.639999
"571","2009-04-08",36.869999
"572","2009-04-09",39.150002
"573","2009-04-13",37.150002
"574","2009-04-14",37.040001
"575","2009-04-15",37.57
"576","2009-04-16",38.389999
"577","2009-04-17",38.32
"578","2009-04-20",36.48
"579","2009-04-21",36.650002
"580","2009-04-22",37.299999
"581","2009-04-23",37.93
"582","2009-04-24",38.720001
"583","2009-04-27",39.470001
"584","2009-04-28",38.849998
"585","2009-04-29",40.549999
"586","2009-04-30",40.049999
"587","2009-05-01",41.209999
"588","2009-05-04",42.18
"589","2009-05-05",43.150002
"590","2009-05-06",44.200001
"591","2009-05-07",43.529999
"592","2009-05-08",45.830002
"593","2009-05-11",44.720001
"594","2009-05-12",44.099998
"595","2009-05-13",42.950001
"596","2009-05-14",43.439999
"597","2009-05-15",43
"598","2009-05-18",44.369999
"599","2009-05-19",44.619999
"600","2009-05-20",44.580002
"601","2009-05-21",43.290001
"602","2009-05-22",42.939999
"603","2009-05-26",44.16
"604","2009-05-27",43.57
"605","2009-05-28",44.32
"606","2009-05-29",44.849998
"607","2009-06-01",47.700001
"608","2009-06-02",49.200001
"609","2009-06-03",48.369999
"610","2009-06-04",50.57
"611","2009-06-05",52.650002
"612","2009-06-08",52.830002
"613","2009-06-09",52.349998
"614","2009-06-10",52.299999
"615","2009-06-11",50.66
"616","2009-06-12",51.439999
"617","2009-06-15",49.52
"618","2009-06-16",48.830002
"619","2009-06-17",48.549999
"620","2009-06-18",48.959999
"621","2009-06-19",48.439999
"622","2009-06-22",46.900002
"623","2009-06-23",43.869999
"624","2009-06-24",41.32
"625","2009-06-25",42.529999
"626","2009-06-26",41.880001
"627","2009-06-29",42.650002
"628","2009-06-30",42.5
"629","2009-07-01",42.23
"630","2009-07-02",40.830002
"631","2009-07-06",40.560001
"632","2009-07-07",39.040001
"633","2009-07-08",39.549999
"634","2009-07-09",39.299999
"635","2009-07-10",39.650002
"636","2009-07-13",40.439999
"637","2009-07-14",40.41
"638","2009-07-15",41.360001
"639","2009-07-16",42.049999
"640","2009-07-17",41.360001
"641","2009-07-20",42.200001
"642","2009-07-21",43.02
"643","2009-07-22",42
"644","2009-07-23",41.950001
"645","2009-07-24",42.369999
"646","2009-07-27",42.240002
"647","2009-07-28",43.25
"648","2009-07-29",43.369999
"649","2009-07-30",43.240002
"650","2009-07-31",42.91
"651","2009-08-03",43.790001
"652","2009-08-04",44.16
"653","2009-08-05",44.029999
"654","2009-08-06",45.52
"655","2009-08-07",46.689999
"656","2009-08-10",45.77
"657","2009-08-11",45.389999
"658","2009-08-12",46.34
"659","2009-08-13",46.619999
"660","2009-08-14",44.869999
"661","2009-08-17",44.16
"662","2009-08-18",43.779999
"663","2009-08-19",43.52
"664","2009-08-20",44.740002
"665","2009-08-21",45.869999
"666","2009-08-24",47.130001
"667","2009-08-25",48.25
"668","2009-08-26",47.82
"669","2009-08-27",51.82
"670","2009-08-28",51.040001
"671","2009-08-31",49.669998
"672","2009-09-01",48.77
"673","2009-09-02",48.400002
"674","2009-09-03",48.459999
"675","2009-09-04",49.150002
"676","2009-09-08",49.5
"677","2009-09-09",50.529999
"678","2009-09-10",50.490002
"679","2009-09-11",51.349998
"680","2009-09-14",50.970001
"681","2009-09-15",52.07
"682","2009-09-16",52.360001
"683","2009-09-17",52.880001
"684","2009-09-18",53.02
"685","2009-09-21",52.860001
"686","2009-09-22",53.139999
"687","2009-09-23",52.369999
"688","2009-09-24",51.790001
"689","2009-09-25",51.52
"690","2009-09-28",53.07
"691","2009-09-29",54.619999
"692","2009-09-30",54.150002
"693","2009-10-01",52.110001
"694","2009-10-02",51.400002
"695","2009-10-05",52.279999
"696","2009-10-06",52.290001
"697","2009-10-07",51.790001
"698","2009-10-08",52.299999
"699","2009-10-09",52.689999
"700","2009-10-12",51.66
"701","2009-10-13",51.900002
"702","2009-10-14",52.509998
"703","2009-10-15",51.759998
"704","2009-10-16",53.189999
"705","2009-10-19",53.450001
"706","2009-10-20",51.889999
"707","2009-10-21",50.630001
"708","2009-10-22",51.07
"709","2009-10-23",49.889999
"710","2009-10-26",48.290001
"711","2009-10-27",47.75
"712","2009-10-28",47.220001
"713","2009-10-29",48.810001
"714","2009-10-30",47.799999
"715","2009-11-02",48.27
"716","2009-11-03",48.099998
"717","2009-11-04",48.07
"718","2009-11-05",49.77
"719","2009-11-06",49.68
"720","2009-11-09",51.349998
"721","2009-11-10",50.32
"722","2009-11-11",50.68
"723","2009-11-12",50.279999
"724","2009-11-13",50.68
"725","2009-11-16",52.48
"726","2009-11-17",52.529999
"727","2009-11-18",52.02
"728","2009-11-19",51.43
"729","2009-11-20",51.700001
"730","2009-11-23",52.630001
"731","2009-11-24",51.970001
"732","2009-11-25",52.93
"733","2009-11-27",52.450001
"734","2009-11-30",52.41
"735","2009-12-01",53.720001
"736","2009-12-02",53.779999
"737","2009-12-03",53.77
"738","2009-12-04",54.68
"739","2009-12-07",55.82
"740","2009-12-08",55.66
"741","2009-12-09",55.470001
"742","2009-12-10",55.009998
"743","2009-12-11",55.599998
"744","2009-12-14",56.049999
"745","2009-12-15",55.669998
"746","2009-12-16",55.130001
"747","2009-12-17",54.470001
"748","2009-12-18",53.439999
"749","2009-12-21",54.299999
"750","2009-12-22",55.099998
"751","2009-12-23",54.959999
"752","2009-12-24",55.48
"753","2009-12-28",55.139999
"754","2009-12-29",55.209999
"755","2009-12-30",54.959999
"756","2009-12-31",54.130001
"757","2010-01-04",56.18
"758","2010-01-05",58.02
"759","2010-01-06",59.779999
"760","2010-01-07",62.200001
"761","2010-01-08",61.599998
"762","2010-01-11",60.869999
"763","2010-01-12",60.43
"764","2010-01-13",61.16
"765","2010-01-14",61.560001
"766","2010-01-15",60.82
"767","2010-01-19",60.650002
"768","2010-01-20",60.200001
"769","2010-01-21",59.200001
"770","2010-01-22",57.77
"771","2010-01-25",57.779999
"772","2010-01-26",57.709999
"773","2010-01-27",61.93
"774","2010-01-28",62.560001
"775","2010-01-29",60.599998
"776","2010-02-01",61.700001
"777","2010-02-02",61.939999
"778","2010-02-03",61.459999
"779","2010-02-04",59.32
"780","2010-02-05",58.400002
"781","2010-02-08",57.889999
"782","2010-02-09",59.740002
"783","2010-02-10",59.540001
"784","2010-02-11",60.59
"785","2010-02-12",59.650002
"786","2010-02-16",61.259998
"787","2010-02-17",61.82
"788","2010-02-18",62.889999
"789","2010-02-19",63.59
"790","2010-02-22",63.970001
"791","2010-02-23",62.77
"792","2010-02-24",63.48
"793","2010-02-25",62.869999
"794","2010-02-26",63.16
"795","2010-03-01",64
"796","2010-03-02",64.440002
"797","2010-03-03",64.449997
"798","2010-03-04",65.550003
"799","2010-03-05",67.93
"800","2010-03-08",67.239998
"801","2010-03-09",67.790001
"802","2010-03-10",70.010002
"803","2010-03-11",70.07
"804","2010-03-12",69.830002
"805","2010-03-15",69.400002
"806","2010-03-16",68.720001
"807","2010-03-17",69.379997
"808","2010-03-18",70.870003
"809","2010-03-19",70.720001
"810","2010-03-22",71.910004
"811","2010-03-23",72.18
"812","2010-03-24",72.32
"813","2010-03-25",72.489998
"814","2010-03-26",72.589996
"815","2010-03-29",74.110001
"816","2010-03-30",73.529999
"817","2010-03-31",72.610001
"818","2010-04-01",72.989998
"819","2010-04-05",72.040001
"820","2010-04-06",72.360001
"821","2010-04-07",72.099998
"822","2010-04-08",72.279999
"823","2010-04-09",72.419998
"824","2010-04-12",71.919998
"825","2010-04-13",71.190002
"826","2010-04-14",71.699997
"827","2010-04-15",72.089996
"828","2010-04-16",70.790001
"829","2010-04-19",70.959999
"830","2010-04-20",71.410004
"831","2010-04-21",74.160004
"832","2010-04-22",75.589996
"833","2010-04-23",75.129997
"834","2010-04-26",74.339996
"835","2010-04-27",72.480003
"836","2010-04-28",72.370003
"837","2010-04-29",73.790001
"838","2010-04-30",72.43
"839","2010-05-03",74.389999
"840","2010-05-04",72.790001
"841","2010-05-05",71
"842","2010-05-06",67.970001
"843","2010-05-07",66.720001
"844","2010-05-10",71
"845","2010-05-11",71.419998
"846","2010-05-12",72.870003
"847","2010-05-13",71.760002
"848","2010-05-14",69.82
"849","2010-05-17",69.68
"850","2010-05-18",67.720001
"851","2010-05-19",66.209999
"852","2010-05-20",63
"853","2010-05-21",64.559998
"854","2010-05-24",63.150002
"855","2010-05-25",62.779999
"856","2010-05-26",63.259998
"857","2010-05-27",65.129997
"858","2010-05-28",64.18
"859","2010-06-01",62.950001
"860","2010-06-02",64.339996
"861","2010-06-03",64.309998
"862","2010-06-04",61.150002
"863","2010-06-07",60.110001
"864","2010-06-08",61.02
"865","2010-06-09",61.709999
"866","2010-06-10",63.889999
"867","2010-06-11",65.379997
"868","2010-06-14",64.82
"869","2010-06-15",67.480003
"870","2010-06-16",67.029999
"871","2010-06-17",67.260002
"872","2010-06-18",67.959999
"873","2010-06-21",67.970001
"874","2010-06-22",66.279999
"875","2010-06-23",67.449997
"876","2010-06-24",67.43
"877","2010-06-25",68.769997
"878","2010-06-28",67.300003
"879","2010-06-29",63.040001
"880","2010-06-30",62.75
"881","2010-07-01",62.259998
"882","2010-07-02",61.939999
"883","2010-07-06",61.360001
"884","2010-07-07",63.299999
"885","2010-07-08",64.730003
"886","2010-07-09",64.660004
"887","2010-07-12",64.339996
"888","2010-07-13",64.43
"889","2010-07-14",64.75
"890","2010-07-15",64.370003
"891","2010-07-16",61.900002
"892","2010-07-19",63.18
"893","2010-07-20",63.880001
"894","2010-07-21",63.18
"895","2010-07-22",66.599998
"896","2010-07-23",67.93
"897","2010-07-26",68.849998
"898","2010-07-27",68.620003
"899","2010-07-28",67.32
"900","2010-07-29",67.220001
"901","2010-07-30",68.139999
"902","2010-08-02",69.690002
"903","2010-08-03",69.540001
"904","2010-08-04",69.25
"905","2010-08-05",68.709999
"906","2010-08-06",68.699997
"907","2010-08-09",68.989998
"908","2010-08-10",68.620003
"909","2010-08-11",65.599998
"910","2010-08-12",64.699997
"911","2010-08-13",64.839996
"912","2010-08-16",64.400002
"913","2010-08-17",65.989998
"914","2010-08-18",66
"915","2010-08-19",64.620003
"916","2010-08-20",64.599998
"917","2010-08-23",63.299999
"918","2010-08-24",60.93
"919","2010-08-25",60.759998
"920","2010-08-26",61.32
"921","2010-08-27",63.16
"922","2010-08-30",62.099998
"923","2010-08-31",61.130001
"924","2010-09-01",62.290001
"925","2010-09-02",63.389999
"926","2010-09-03",64.639999
"927","2010-09-07",63.419998
"928","2010-09-08",64.5
"929","2010-09-09",63.439999
"930","2010-09-10",63.84
"931","2010-09-13",64.190002
"932","2010-09-14",62.759998
"933","2010-09-15",62.73
"934","2010-09-16",62.580002
"935","2010-09-17",62.950001
"936","2010-09-20",63.720001
"937","2010-09-21",64.230003
"938","2010-09-22",63.900002
"939","2010-09-23",62.650002
"940","2010-09-24",64.599998
"941","2010-09-27",63.889999
"942","2010-09-28",64.519997
"943","2010-09-29",65.970001
"944","2010-09-30",66.540001
"945","2010-10-01",66.830002
"946","2010-10-04",66.330002
"947","2010-10-05",68.599998
