"","date","TMUS"
"559","2009-07-07",24.34
"560","2009-07-08",25.18
"561","2009-07-09",25.42
"562","2009-07-10",25.1
"563","2009-07-13",25.120001
"564","2009-07-14",26.02
"565","2009-07-15",26.139999
"566","2009-07-16",25.780001
"567","2009-07-17",25.42
"568","2009-07-20",25.459999
"569","2009-07-21",25.26
"570","2009-07-22",25.219999
"571","2009-07-23",24.98
"572","2009-07-24",25.74
"573","2009-07-27",25.9
"574","2009-07-28",26.540001
"575","2009-07-29",25.879999
"576","2009-07-30",23.379999
"577","2009-07-31",23.700001
"578","2009-08-03",24.82
"579","2009-08-04",25.32
"580","2009-08-05",25.379999
"581","2009-08-06",17.98
"582","2009-08-07",17.48
"583","2009-08-10",18.08
"584","2009-08-11",18.120001
"585","2009-08-12",18.059999
"586","2009-08-13",17.700001
"587","2009-08-14",17.52
"588","2009-08-17",17
"589","2009-08-18",16.52
"590","2009-08-19",15.88
"591","2009-08-20",16.219999
"592","2009-08-21",16.02
"593","2009-08-24",16
"594","2009-08-25",16
"595","2009-08-26",16
"596","2009-08-27",16.74
"597","2009-08-28",16.4
"598","2009-08-31",15.92
"599","2009-09-01",15.44
"600","2009-09-02",15.82
"601","2009-09-03",15.98
"602","2009-09-04",16.34
"603","2009-09-08",16.5
"604","2009-09-09",16.5
"605","2009-09-10",17.76
"606","2009-09-11",19.24
"607","2009-09-14",18.76
"608","2009-09-15",19.18
"609","2009-09-16",19.92
"610","2009-09-17",19.48
"611","2009-09-18",20.280001
"612","2009-09-21",20.08
"613","2009-09-22",20.08
"614","2009-09-23",20
"615","2009-09-24",19.24
"616","2009-09-25",19.799999
"617","2009-09-28",19.459999
"618","2009-09-29",19.24
"619","2009-09-30",18.719999
"620","2009-10-01",16.98
"621","2009-10-02",16.719999
"622","2009-10-05",17.02
"623","2009-10-06",16.940001
"624","2009-10-07",16.9
"625","2009-10-08",16.76
"626","2009-10-09",16.139999
"627","2009-10-12",16.02
"628","2009-10-13",15.08
"629","2009-10-14",14.64
"630","2009-10-15",14.72
"631","2009-10-16",14.3
"632","2009-10-19",14
"633","2009-10-20",13.14
"634","2009-10-21",13.18
"635","2009-10-22",14.24
"636","2009-10-23",13.28
"637","2009-10-26",13.04
"638","2009-10-27",12.96
"639","2009-10-28",12.82
"640","2009-10-29",13.02
"641","2009-10-30",12.46
"642","2009-11-02",12.42
"643","2009-11-03",12.8
"644","2009-11-04",13.24
"645","2009-11-05",12.02
"646","2009-11-06",11.96
"647","2009-11-09",12.08
"648","2009-11-10",11.7
"649","2009-11-11",11.94
"650","2009-11-12",12.22
"651","2009-11-13",12
"652","2009-11-16",12.2
"653","2009-11-17",12.34
"654","2009-11-18",12.32
"655","2009-11-19",12.24
"656","2009-11-20",13.04
"657","2009-11-23",13.22
"658","2009-11-24",12.66
"659","2009-11-25",12.92
"660","2009-11-27",12.64
"661","2009-11-30",12.6
"662","2009-12-01",13
"663","2009-12-02",13.32
"664","2009-12-03",13.2
"665","2009-12-04",13.2
"666","2009-12-07",14
"667","2009-12-08",13.74
"668","2009-12-09",13.38
"669","2009-12-10",13.8
"670","2009-12-11",13.9
"671","2009-12-14",13.74
"672","2009-12-15",14.7
"673","2009-12-16",15.38
"674","2009-12-17",14.38
"675","2009-12-18",14.9
"676","2009-12-21",15.1
"677","2009-12-22",15.2
"678","2009-12-23",15
"679","2009-12-24",15.08
"680","2009-12-28",15.64
"681","2009-12-29",15.42
"682","2009-12-30",15.26
"683","2009-12-31",15.26
"684","2010-01-04",15.94
"685","2010-01-05",15.98
"686","2010-01-06",14.9
"687","2010-01-07",15.04
"688","2010-01-08",14.2
"689","2010-01-11",14.38
"690","2010-01-12",12.7
"691","2010-01-13",12.66
"692","2010-01-14",12.46
"693","2010-01-15",12.64
"694","2010-01-19",12.8
"695","2010-01-20",12.48
"696","2010-01-21",11.98
"697","2010-01-22",11.76
"698","2010-01-25",11.72
"699","2010-01-26",11.5
"700","2010-01-27",11.38
"701","2010-01-28",11.06
"702","2010-01-29",11.26
"703","2010-02-01",11.86
"704","2010-02-02",11.82
"705","2010-02-03",12.16
"706","2010-02-04",11.62
"707","2010-02-05",11.76
"708","2010-02-08",11.74
"709","2010-02-09",12.02
"710","2010-02-10",11.56
"711","2010-02-11",11.88
"712","2010-02-12",11.92
"713","2010-02-16",12.4
"714","2010-02-17",12.42
"715","2010-02-18",12.54
"716","2010-02-19",12.62
"717","2010-02-22",12.48
"718","2010-02-23",12.32
"719","2010-02-24",12.48
"720","2010-02-25",12.96
"721","2010-02-26",12.34
"722","2010-03-01",12.08
"723","2010-03-02",12.46
"724","2010-03-03",12.66
"725","2010-03-04",12.74
"726","2010-03-05",12.76
"727","2010-03-08",13.1
"728","2010-03-09",13.2
"729","2010-03-10",13.22
"730","2010-03-11",13.46
"731","2010-03-12",13.38
"732","2010-03-15",13.26
"733","2010-03-16",13.7
"734","2010-03-17",13.82
"735","2010-03-18",13.88
"736","2010-03-19",14.1
"737","2010-03-22",14.12
"738","2010-03-23",14.4
"739","2010-03-24",14.14
"740","2010-03-25",13.88
"741","2010-03-26",13.86
"742","2010-03-29",13.96
"743","2010-03-30",14.18
"744","2010-03-31",14.16
"745","2010-04-01",14.42
"746","2010-04-05",14.56
"747","2010-04-06",14.64
"748","2010-04-07",14.32
"749","2010-04-08",14.8
"750","2010-04-09",14.7
"751","2010-04-12",15.04
"752","2010-04-13",15.08
"753","2010-04-14",15.12
"754","2010-04-15",15.44
"755","2010-04-16",14.94
"756","2010-04-19",14.96
"757","2010-04-20",15.2
"758","2010-04-21",15.32
"759","2010-04-22",15.46
"760","2010-04-23",15.64
"761","2010-04-26",15.54
"762","2010-04-27",15.12
"763","2010-04-28",15.08
"764","2010-04-29",15.58
"765","2010-04-30",15.26
"766","2010-05-03",15.92
"767","2010-05-04",15.54
"768","2010-05-05",15.48
"769","2010-05-06",16.120001
"770","2010-05-07",14.3
"771","2010-05-10",15.68
"772","2010-05-11",16.5
"773","2010-05-12",17.5
"774","2010-05-13",17.559999
"775","2010-05-14",17.440001
"776","2010-05-17",18.1
"777","2010-05-18",17.52
"778","2010-05-19",17.639999
"779","2010-05-20",17.08
"780","2010-05-21",16.780001
"781","2010-05-24",16.879999
"782","2010-05-25",16.879999
"783","2010-05-26",17.540001
"784","2010-05-27",18
"785","2010-05-28",17.98
"786","2010-06-01",17.219999
"787","2010-06-02",17.219999
"788","2010-06-03",17.719999
"789","2010-06-04",17.26
"790","2010-06-07",16.559999
"791","2010-06-08",16.58
"792","2010-06-09",16.58
"793","2010-06-10",17.120001
"794","2010-06-11",17.299999
"795","2010-06-14",17.780001
"796","2010-06-15",18.299999
"797","2010-06-16",18.16
"798","2010-06-17",18.280001
"799","2010-06-18",18.219999
"800","2010-06-21",17.9
"801","2010-06-22",17.540001
"802","2010-06-23",17.76
"803","2010-06-24",17.219999
"804","2010-06-25",16.84
"805","2010-06-28",16.98
"806","2010-06-29",16.540001
"807","2010-06-30",16.379999
"808","2010-07-01",16.860001
"809","2010-07-02",16.6
"810","2010-07-06",16.66
"811","2010-07-07",17.299999
"812","2010-07-08",18.02
"813","2010-07-09",18.42
"814","2010-07-12",18.440001
"815","2010-07-13",18.98
"816","2010-07-14",18.879999
"817","2010-07-15",18.639999
"818","2010-07-16",17.66
"819","2010-07-19",17.6
"820","2010-07-20",18.1
"821","2010-07-21",17.68
"822","2010-07-22",17.959999
"823","2010-07-23",18.280001
"824","2010-07-26",18.559999
"825","2010-07-27",18.18
"826","2010-07-28",17.620001
"827","2010-07-29",17.74
"828","2010-07-30",17.9
"829","2010-08-02",18.24
"830","2010-08-03",17.6
"831","2010-08-04",17.58
"832","2010-08-05",18.9
"833","2010-08-06",18.219999
"834","2010-08-09",17.98
"835","2010-08-10",16.92
"836","2010-08-11",17
"837","2010-08-12",17.6
"838","2010-08-13",17.52
"839","2010-08-16",17.82
"840","2010-08-17",18.120001
"841","2010-08-18",18.120001
"842","2010-08-19",17.76
"843","2010-08-20",17.959999
"844","2010-08-23",17.799999
"845","2010-08-24",17.799999
"846","2010-08-25",18.16
"847","2010-08-26",17.940001
"848","2010-08-27",18.08
"849","2010-08-30",17.799999
"850","2010-08-31",17.879999
"851","2010-09-01",18.440001
"852","2010-09-02",18.74
"853","2010-09-03",19.059999
"854","2010-09-07",18.940001
"855","2010-09-08",19.139999
"856","2010-09-09",19.52
"857","2010-09-10",19.48
"858","2010-09-13",19.719999
"859","2010-09-14",19.540001
"860","2010-09-15",19.459999
"861","2010-09-16",19.059999
"862","2010-09-17",18.92
"863","2010-09-20",19.780001
"864","2010-09-21",19.719999
"865","2010-09-22",20.299999
"866","2010-09-23",19.860001
"867","2010-09-24",20.219999
"868","2010-09-27",20.799999
"869","2010-09-28",20.700001
"870","2010-09-29",20.98
"871","2010-09-30",20.92
"872","2010-10-01",21.860001
"873","2010-10-04",21.620001
"874","2010-10-05",21.940001
"875","2010-10-06",22.120001
"876","2010-10-07",21.860001
"877","2010-10-08",21.92
"878","2010-10-11",21.58
"879","2010-10-12",21.52
"880","2010-10-13",22.059999
"881","2010-10-14",20.82
"882","2010-10-15",21.299999
"883","2010-10-18",21.68
"884","2010-10-19",21.08
"885","2010-10-20",21.379999
"886","2010-10-21",20.92
"887","2010-10-22",21.219999
"888","2010-10-25",21.059999
"889","2010-10-26",21.139999
"890","2010-10-27",20.58
"891","2010-10-28",20.66
"892","2010-10-29",20.799999
"893","2010-11-01",21.02
"894","2010-11-02",21.559999
"895","2010-11-03",21.68
"896","2010-11-04",22.74
"897","2010-11-05",23.440001
"898","2010-11-08",24.42
"899","2010-11-09",23.959999
"900","2010-11-10",24.219999
"901","2010-11-11",24.360001
"902","2010-11-12",24.26
"903","2010-11-15",23.459999
"904","2010-11-16",22.58
"905","2010-11-17",23.68
"906","2010-11-18",23.799999
"907","2010-11-19",24.42
"908","2010-11-22",24.6
"909","2010-11-23",24.18
"910","2010-11-24",24.559999
"911","2010-11-26",24.379999
"912","2010-11-29",24.34
"913","2010-11-30",24.299999
"914","2010-12-01",24.799999
"915","2010-12-02",24.74
"916","2010-12-03",24.719999
"917","2010-12-06",24.84
"918","2010-12-07",24.52
"919","2010-12-08",25.08
"920","2010-12-09",25.139999
"921","2010-12-10",25.200001
"922","2010-12-13",25.059999
"923","2010-12-14",24.74
"924","2010-12-15",24.26
"925","2010-12-16",24.58
"926","2010-12-17",24.16
"927","2010-12-20",25.48
"928","2010-12-21",25.440001
"929","2010-12-22",25.200001
"930","2010-12-23",25.040001
"931","2010-12-27",25.26
"932","2010-12-28",25.219999
"933","2010-12-29",25
"934","2010-12-30",25.32
"935","2010-12-31",25.26
"936","2011-01-03",26.139999
"937","2011-01-04",27.84
"938","2011-01-05",28.52
"939","2011-01-06",26.6
"940","2011-01-07",25.9
"941","2011-01-10",26.360001
"942","2011-01-11",25.9
"943","2011-01-12",25.940001
"944","2011-01-13",25.92
"945","2011-01-14",26.120001
"946","2011-01-18",25.66
"947","2011-01-19",25.059999
"948","2011-01-20",25.200001
"949","2011-01-21",25.440001
"950","2011-01-24",25.700001
"951","2011-01-25",26.98
"952","2011-01-26",27.139999
"953","2011-01-27",27.18
"954","2011-01-28",26.32
"955","2011-01-31",25.860001
"956","2011-02-01",26.040001
"957","2011-02-02",25.719999
"958","2011-02-03",25.82
"959","2011-02-04",25.9
"960","2011-02-07",25.700001
"961","2011-02-08",25.98
"962","2011-02-09",26
"963","2011-02-10",25.68
"964","2011-02-11",26.120001
"965","2011-02-14",26.620001
"966","2011-02-15",26.76
"967","2011-02-16",26.68
"968","2011-02-17",26.24
"969","2011-02-18",26.82
"970","2011-02-22",26.16
