"","date","TXRH"
"1000","2010-12-20",17.52
"1001","2010-12-21",17.549999
"1002","2010-12-22",17.32
"1003","2010-12-23",17.459999
"1004","2010-12-27",17.41
"1005","2010-12-28",17.309999
"1006","2010-12-29",17.43
"1007","2010-12-30",17.459999
"1008","2010-12-31",17.17
"1009","2011-01-03",17.469999
"1010","2011-01-04",17.27
"1011","2011-01-05",17.299999
"1012","2011-01-06",17.469999
"1013","2011-01-07",17.360001
"1014","2011-01-10",17.4
"1015","2011-01-11",17.379999
"1016","2011-01-12",17.379999
"1017","2011-01-13",17.889999
"1018","2011-01-14",18.450001
"1019","2011-01-18",18.02
"1020","2011-01-19",17.75
"1021","2011-01-20",17.77
"1022","2011-01-21",17.549999
"1023","2011-01-24",17.389999
"1024","2011-01-25",17.99
"1025","2011-01-26",17.07
"1026","2011-01-27",17.32
"1027","2011-01-28",16.809999
"1028","2011-01-31",16.620001
"1029","2011-02-01",17.15
"1030","2011-02-02",17.219999
"1031","2011-02-03",17.549999
"1032","2011-02-04",17.610001
"1033","2011-02-07",17.370001
"1034","2011-02-08",17.57
"1035","2011-02-09",17.700001
"1036","2011-02-10",17.93
"1037","2011-02-11",18.16
"1038","2011-02-14",18.26
"1039","2011-02-15",17.870001
"1040","2011-02-16",17.98
"1041","2011-02-17",18.040001
"1042","2011-02-18",18.33
"1043","2011-02-22",17.74
"1044","2011-02-23",17.09
"1045","2011-02-24",16.83
"1046","2011-02-25",17.040001
"1047","2011-02-28",16.98
"1048","2011-03-01",16.73
"1049","2011-03-02",16.59
"1050","2011-03-03",16.99
"1051","2011-03-04",16.93
"1052","2011-03-07",16.66
"1053","2011-03-08",16.870001
"1054","2011-03-09",16.92
"1055","2011-03-10",16.719999
"1056","2011-03-11",16.799999
"1057","2011-03-14",16.540001
"1058","2011-03-15",16.5
"1059","2011-03-16",16.209999
"1060","2011-03-17",15.97
"1061","2011-03-18",16.120001
"1062","2011-03-21",16.26
"1063","2011-03-22",16.07
"1064","2011-03-23",16.110001
"1065","2011-03-24",16.34
"1066","2011-03-25",16.4
"1067","2011-03-28",16.360001
"1068","2011-03-29",16.450001
"1069","2011-03-30",16.790001
"1070","2011-03-31",16.99
"1071","2011-04-01",17.049999
"1072","2011-04-04",17.17
"1073","2011-04-05",17.23
"1074","2011-04-06",17.139999
"1075","2011-04-07",16.700001
"1076","2011-04-08",16.379999
"1077","2011-04-11",16.24
"1078","2011-04-12",16.280001
"1079","2011-04-13",16.049999
"1080","2011-04-14",16.27
"1081","2011-04-15",16.59
"1082","2011-04-18",16.379999
"1083","2011-04-19",16.35
"1084","2011-04-20",16.629999
"1085","2011-04-21",16.389999
"1086","2011-04-25",16.49
"1087","2011-04-26",16.389999
"1088","2011-04-27",16.15
"1089","2011-04-28",16.27
"1090","2011-04-29",16.27
"1091","2011-05-02",16.049999
"1092","2011-05-03",15.59
"1093","2011-05-04",15.46
"1094","2011-05-05",16.1
"1095","2011-05-06",16.059999
"1096","2011-05-09",16.01
"1097","2011-05-10",16.280001
"1098","2011-05-11",16.5
"1099","2011-05-12",16.66
"1100","2011-05-13",16.51
"1101","2011-05-16",16.190001
"1102","2011-05-17",16.4
"1103","2011-05-18",16.49
"1104","2011-05-19",16.790001
"1105","2011-05-20",16.6
"1106","2011-05-23",16.690001
"1107","2011-05-24",16.23
"1108","2011-05-25",16.540001
"1109","2011-05-26",16.9
"1110","2011-05-27",16.9
"1111","2011-05-31",17.23
"1112","2011-06-01",16.65
"1113","2011-06-02",16.67
"1114","2011-06-03",16.4
"1115","2011-06-06",16.4
"1116","2011-06-07",16.360001
"1117","2011-06-08",16.030001
"1118","2011-06-09",16.09
"1119","2011-06-10",15.96
"1120","2011-06-13",16
"1121","2011-06-14",16.43
"1122","2011-06-15",16.08
"1123","2011-06-16",16.09
"1124","2011-06-17",15.85
"1125","2011-06-20",16.540001
"1126","2011-06-21",16.76
"1127","2011-06-22",16.889999
"1128","2011-06-23",17.27
"1129","2011-06-24",17.360001
"1130","2011-06-27",17.48
"1131","2011-06-28",17.73
"1132","2011-06-29",17.67
"1133","2011-06-30",17.540001
"1134","2011-07-01",18.049999
"1135","2011-07-05",18.200001
"1136","2011-07-06",18.23
"1137","2011-07-07",18.25
"1138","2011-07-08",18.280001
"1139","2011-07-11",18.08
"1140","2011-07-12",18
"1141","2011-07-13",18.209999
"1142","2011-07-14",18.01
"1143","2011-07-15",17.959999
"1144","2011-07-18",17.790001
"1145","2011-07-19",18.059999
"1146","2011-07-20",17.76
"1147","2011-07-21",17.610001
"1148","2011-07-22",17.59
"1149","2011-07-25",17.49
"1150","2011-07-26",17.379999
"1151","2011-07-27",16.75
"1152","2011-07-28",16.540001
"1153","2011-07-29",16.52
"1154","2011-08-01",16.629999
"1155","2011-08-02",15.38
"1156","2011-08-03",15.77
"1157","2011-08-04",15
"1158","2011-08-05",15.06
"1159","2011-08-08",13.56
"1160","2011-08-09",14.08
"1161","2011-08-10",13.73
"1162","2011-08-11",14.43
"1163","2011-08-12",14.49
"1164","2011-08-15",14.4
"1165","2011-08-16",14.21
"1166","2011-08-17",14.38
"1167","2011-08-18",13.1
"1168","2011-08-19",13.11
"1169","2011-08-22",13.07
"1170","2011-08-23",13.57
"1171","2011-08-24",13.69
"1172","2011-08-25",13.09
"1173","2011-08-26",13.46
"1174","2011-08-29",14.06
"1175","2011-08-30",14.12
"1176","2011-08-31",14.3
"1177","2011-09-01",14.08
"1178","2011-09-02",13.65
"1179","2011-09-06",13.74
"1180","2011-09-07",14.05
"1181","2011-09-08",13.97
"1182","2011-09-09",13.37
"1183","2011-09-12",13.61
"1184","2011-09-13",13.76
"1185","2011-09-14",14.17
"1186","2011-09-15",14.34
"1187","2011-09-16",14.38
"1188","2011-09-19",14.29
"1189","2011-09-20",13.77
"1190","2011-09-21",13.46
"1191","2011-09-22",13.52
"1192","2011-09-23",13.9
"1193","2011-09-26",14.34
"1194","2011-09-27",13.88
"1195","2011-09-28",13.68
"1196","2011-09-29",13.6
"1197","2011-09-30",13.22
"1198","2011-10-03",12.49
"1199","2011-10-04",13.11
"1200","2011-10-05",13.22
"1201","2011-10-06",12.96
"1202","2011-10-07",12.9
"1203","2011-10-10",13.18
"1204","2011-10-11",13.5
"1205","2011-10-12",13.82
"1206","2011-10-13",13.92
"1207","2011-10-14",13.92
"1208","2011-10-17",13.42
"1209","2011-10-18",13.57
"1210","2011-10-19",13.32
"1211","2011-10-20",13.28
"1212","2011-10-21",13.61
"1213","2011-10-24",14.31
"1214","2011-10-25",14.09
"1215","2011-10-26",14.33
"1216","2011-10-27",15
"1217","2011-10-28",14.58
"1218","2011-10-31",14.33
"1219","2011-11-01",14.08
"1220","2011-11-02",14.18
"1221","2011-11-03",14.33
"1222","2011-11-04",14.36
"1223","2011-11-07",14.47
"1224","2011-11-08",14.47
"1225","2011-11-09",13.96
"1226","2011-11-10",13.75
"1227","2011-11-11",14.25
"1228","2011-11-14",14.09
"1229","2011-11-15",14.23
"1230","2011-11-16",13.7
"1231","2011-11-17",13.46
"1232","2011-11-18",13.34
"1233","2011-11-21",13.04
"1234","2011-11-22",12.99
"1235","2011-11-23",12.56
"1236","2011-11-25",12.39
"1237","2011-11-28",12.75
"1238","2011-11-29",12.88
"1239","2011-11-30",13.39
"1240","2011-12-01",13.8
"1241","2011-12-02",14.07
"1242","2011-12-05",14.56
"1243","2011-12-06",14.55
"1244","2011-12-07",14.66
"1245","2011-12-08",14.52
"1246","2011-12-09",14.71
"1247","2011-12-12",14.44
"1248","2011-12-13",14.22
"1249","2011-12-14",14
"1250","2011-12-15",14.36
"1251","2011-12-16",14.21
"1252","2011-12-19",13.93
"1253","2011-12-20",14.37
"1254","2011-12-21",14.49
"1255","2011-12-22",15.01
"1256","2011-12-23",15.03
"1257","2011-12-27",15.13
"1258","2011-12-28",14.74
"1259","2011-12-29",14.9
"1260","2011-12-30",14.9
"1261","2012-01-03",14.9
"1262","2012-01-04",15
"1263","2012-01-05",15.2
"1264","2012-01-06",15.24
"1265","2012-01-09",15.25
"1266","2012-01-10",15.33
"1267","2012-01-11",15.4
"1268","2012-01-12",15.46
"1269","2012-01-13",15.3
"1270","2012-01-17",15.23
"1271","2012-01-18",15.83
"1272","2012-01-19",15.78
"1273","2012-01-20",15.65
"1274","2012-01-23",15.39
"1275","2012-01-24",15.25
"1276","2012-01-25",15.27
"1277","2012-01-26",15.23
"1278","2012-01-27",15.41
"1279","2012-01-30",15.35
"1280","2012-01-31",15.16
"1281","2012-02-01",15.61
"1282","2012-02-02",15.73
"1283","2012-02-03",15.99
"1284","2012-02-06",15.94
"1285","2012-02-07",16.15
"1286","2012-02-08",16.02
"1287","2012-02-09",16.110001
"1288","2012-02-10",15.85
"1289","2012-02-13",15.84
"1290","2012-02-14",15.82
"1291","2012-02-15",15.9
"1292","2012-02-16",16.34
"1293","2012-02-17",16.4
"1294","2012-02-21",16.299999
"1295","2012-02-22",17.4
"1296","2012-02-23",17.290001
"1297","2012-02-24",16.82
"1298","2012-02-27",16.879999
"1299","2012-02-28",16.870001
"1300","2012-02-29",16.73
"1301","2012-03-01",16.440001
"1302","2012-03-02",16.35
"1303","2012-03-05",16.57
"1304","2012-03-06",16.280001
"1305","2012-03-07",16.440001
"1306","2012-03-08",16.5
"1307","2012-03-09",16.74
"1308","2012-03-12",16.440001
"1309","2012-03-13",16.58
"1310","2012-03-14",16.440001
"1311","2012-03-15",16.77
"1312","2012-03-16",16.709999
"1313","2012-03-19",16.83
"1314","2012-03-20",16.709999
"1315","2012-03-21",16.58
"1316","2012-03-22",16.75
"1317","2012-03-23",16.620001
"1318","2012-03-26",17.23
"1319","2012-03-27",16.83
"1320","2012-03-28",16.52
"1321","2012-03-29",16.690001
"1322","2012-03-30",16.639999
"1323","2012-04-02",16.66
"1324","2012-04-03",16.65
"1325","2012-04-04",16.379999
"1326","2012-04-05",16.41
"1327","2012-04-09",16.209999
"1328","2012-04-10",15.92
"1329","2012-04-11",16.389999
"1330","2012-04-12",16.58
"1331","2012-04-13",16.59
"1332","2012-04-16",16.639999
"1333","2012-04-17",16.610001
"1334","2012-04-18",16.440001
"1335","2012-04-19",16.040001
"1336","2012-04-20",16.360001
"1337","2012-04-23",16.629999
"1338","2012-04-24",16.719999
"1339","2012-04-25",16.85
"1340","2012-04-26",17.200001
"1341","2012-04-27",17.27
"1342","2012-04-30",17.25
"1343","2012-05-01",18.559999
"1344","2012-05-02",18.82
"1345","2012-05-03",18.49
"1346","2012-05-04",18.469999
"1347","2012-05-07",18.43
"1348","2012-05-08",17.99
"1349","2012-05-09",18.08
"1350","2012-05-10",18.389999
"1351","2012-05-11",18.49
"1352","2012-05-14",18.18
"1353","2012-05-15",18.190001
"1354","2012-05-16",18
"1355","2012-05-17",17.59
"1356","2012-05-18",17.309999
"1357","2012-05-21",17.719999
"1358","2012-05-22",17.83
"1359","2012-05-23",17.99
"1360","2012-05-24",18.07
"1361","2012-05-25",18.030001
"1362","2012-05-29",18.440001
"1363","2012-05-30",18.07
"1364","2012-05-31",18.18
"1365","2012-06-01",17.379999
"1366","2012-06-04",17.33
"1367","2012-06-05",17.469999
"1368","2012-06-06",17.75
"1369","2012-06-07",17.610001
"1370","2012-06-08",17.77
"1371","2012-06-11",17.67
"1372","2012-06-12",17.799999
"1373","2012-06-13",17.67
"1374","2012-06-14",17.879999
"1375","2012-06-15",17.940001
"1376","2012-06-18",17.91
"1377","2012-06-19",18.030001
"1378","2012-06-20",18.040001
"1379","2012-06-21",17.450001
"1380","2012-06-22",17.620001
"1381","2012-06-25",17.540001
"1382","2012-06-26",17.9
"1383","2012-06-27",17.92
"1384","2012-06-28",17.9
"1385","2012-06-29",18.4
"1386","2012-07-02",18.309999
"1387","2012-07-03",18.35
"1388","2012-07-05",18.5
"1389","2012-07-06",18.26
"1390","2012-07-09",17.92
"1391","2012-07-10",17.790001
"1392","2012-07-11",17.780001
"1393","2012-07-12",17.84
"1394","2012-07-13",18.24
"1395","2012-07-16",18.120001
"1396","2012-07-17",18.34
"1397","2012-07-18",18.469999
"1398","2012-07-19",18.57
"1399","2012-07-20",17.860001
"1400","2012-07-23",17.370001
"1401","2012-07-24",16.98
"1402","2012-07-25",16.99
"1403","2012-07-26",17.42
"1404","2012-07-27",18.01
"1405","2012-07-30",17.950001
"1406","2012-07-31",17.309999
"1407","2012-08-01",17.139999
"1408","2012-08-02",17.32
"1409","2012-08-03",17.360001
"1410","2012-08-06",17.57
"1411","2012-08-07",17.629999
"1412","2012-08-08",17.48
"1413","2012-08-09",17.58
"1414","2012-08-10",17.49
"1415","2012-08-13",17.219999
"1416","2012-08-14",17.139999
"1417","2012-08-15",17.18
"1418","2012-08-16",17.299999
"1419","2012-08-17",17.32
"1420","2012-08-20",17.299999
"1421","2012-08-21",17.52
"1422","2012-08-22",17.5
"1423","2012-08-23",17.16
"1424","2012-08-24",17.110001
"1425","2012-08-27",17.190001
"1426","2012-08-28",17.200001
"1427","2012-08-29",17.389999
"1428","2012-08-30",17.4
"1429","2012-08-31",17.17
"1430","2012-09-04",17.370001
"1431","2012-09-05",17.48
"1432","2012-09-06",17.92
"1433","2012-09-07",17.719999
"1434","2012-09-10",17.74
"1435","2012-09-11",17.73
"1436","2012-09-12",17.690001
"1437","2012-09-13",17.52
"1438","2012-09-14",17.110001
"1439","2012-09-17",17
"1440","2012-09-18",17.129999
"1441","2012-09-19",17.129999
"1442","2012-09-20",16.879999
"1443","2012-09-21",17.15
"1444","2012-09-24",17.219999
"1445","2012-09-25",17.129999
"1446","2012-09-26",17.26
"1447","2012-09-27",17.309999
"1448","2012-09-28",17.1
"1449","2012-10-01",17.5
"1450","2012-10-02",17.51
"1451","2012-10-03",17.370001
"1452","2012-10-04",17.219999
"1453","2012-10-05",17.139999
"1454","2012-10-08",17.1
"1455","2012-10-09",16.860001
"1456","2012-10-10",17.1
"1457","2012-10-11",17.25
"1458","2012-10-12",17.09
"1459","2012-10-15",17.15
"1460","2012-10-16",17.24
"1461","2012-10-17",17.43
"1462","2012-10-18",17.360001
"1463","2012-10-19",16.780001
"1464","2012-10-22",16.860001
"1465","2012-10-23",16.959999
"1466","2012-10-24",16.780001
"1467","2012-10-25",16.83
"1468","2012-10-26",16.190001
"1469","2012-10-31",16.27
"1470","2012-11-01",16.9
"1471","2012-11-02",17.15
"1472","2012-11-05",16.959999
"1473","2012-11-06",17.09
"1474","2012-11-07",16.83
"1475","2012-11-08",16.59
"1476","2012-11-09",16.719999
"1477","2012-11-12",16.73
"1478","2012-11-13",16.6
"1479","2012-11-14",16.25
"1480","2012-11-15",16.280001
"1481","2012-11-16",16.33
"1482","2012-11-19",16.52
"1483","2012-11-20",16.6
"1484","2012-11-21",16.59
"1485","2012-11-23",16.610001
"1486","2012-11-26",16.59
"1487","2012-11-27",16.75
"1488","2012-11-28",16.77
"1489","2012-11-29",16.799999
"1490","2012-11-30",16.610001
"1491","2012-12-03",16.700001
"1492","2012-12-04",15.88
"1493","2012-12-05",15.81
"1494","2012-12-06",16.129999
"1495","2012-12-07",16.110001
"1496","2012-12-10",16.08
"1497","2012-12-11",16.24
"1498","2012-12-12",16.5
"1499","2012-12-13",16.51
"1500","2012-12-14",16.67
"1501","2012-12-17",16.85
"1502","2012-12-18",17.139999
"1503","2012-12-19",17.059999
"1504","2012-12-20",16.98
"1505","2012-12-21",16.790001
"1506","2012-12-24",16.82
"1507","2012-12-26",16.52
"1508","2012-12-27",16.66
"1509","2012-12-28",16.6
"1510","2012-12-31",16.799999
"1511","2013-01-02",17.32
"1512","2013-01-03",17.360001
"1513","2013-01-04",18
"1514","2013-01-07",17.65
"1515","2013-01-08",17.620001
"1516","2013-01-09",17.75
"1517","2013-01-10",17.639999
"1518","2013-01-11",17.780001
"1519","2013-01-14",17.709999
"1520","2013-01-15",17.690001
"1521","2013-01-16",17.809999
"1522","2013-01-17",17.879999
"1523","2013-01-18",18.360001
"1524","2013-01-22",18.1
"1525","2013-01-23",17.790001
"1526","2013-01-24",17.620001
"1527","2013-01-25",17.6
"1528","2013-01-28",17.52
"1529","2013-01-29",17.49
"1530","2013-01-30",17.4
"1531","2013-01-31",17.59
"1532","2013-02-01",17.83
"1533","2013-02-04",17.469999
"1534","2013-02-05",17.52
"1535","2013-02-06",17.77
"1536","2013-02-07",17.66
"1537","2013-02-08",17.66
"1538","2013-02-11",17.4
"1539","2013-02-12",17.370001
"1540","2013-02-13",17.16
"1541","2013-02-14",17.190001
"1542","2013-02-15",17.110001
"1543","2013-02-19",17.5
"1544","2013-02-20",18.639999
"1545","2013-02-21",18.790001
"1546","2013-02-22",19
"1547","2013-02-25",18.85
"1548","2013-02-26",19.040001
"1549","2013-02-27",19.35
"1550","2013-02-28",19.34
"1551","2013-03-01",19.59
"1552","2013-03-04",19.84
"1553","2013-03-05",20
"1554","2013-03-06",19.66
"1555","2013-03-07",19.790001
"1556","2013-03-08",19.610001
"1557","2013-03-11",19.34
"1558","2013-03-12",19.110001
"1559","2013-03-13",19.68
"1560","2013-03-14",19.68
"1561","2013-03-15",19.610001
"1562","2013-03-18",19.379999
"1563","2013-03-19",19.35
"1564","2013-03-20",19.469999
"1565","2013-03-21",19.379999
"1566","2013-03-22",19.82
"1567","2013-03-25",19.66
"1568","2013-03-26",20.120001
"1569","2013-03-27",20.360001
"1570","2013-03-28",20.190001
"1571","2013-04-01",19.940001
"1572","2013-04-02",19.82
"1573","2013-04-03",20.120001
"1574","2013-04-04",20.42
"1575","2013-04-05",20.08
"1576","2013-04-08",20.17
"1577","2013-04-09",20
"1578","2013-04-10",20.24
"1579","2013-04-11",20.26
"1580","2013-04-12",20.459999
"1581","2013-04-15",20
"1582","2013-04-16",20.15
"1583","2013-04-17",19.889999
"1584","2013-04-18",19.809999
"1585","2013-04-19",19.83
"1586","2013-04-22",19.700001
"1587","2013-04-23",19.940001
"1588","2013-04-24",20.08
"1589","2013-04-25",20.68
"1590","2013-04-26",21.059999
"1591","2013-04-29",21.32
"1592","2013-04-30",23.5
"1593","2013-05-01",22.91
"1594","2013-05-02",23.459999
"1595","2013-05-03",23.700001
"1596","2013-05-06",23.85
"1597","2013-05-07",24.120001
"1598","2013-05-08",23.950001
"1599","2013-05-09",23.73
"1600","2013-05-10",24.049999
"1601","2013-05-13",23.879999
"1602","2013-05-14",24.01
"1603","2013-05-15",24.15
"1604","2013-05-16",24.049999
"1605","2013-05-17",24.200001
"1606","2013-05-20",24.08
"1607","2013-05-21",24.280001
"1608","2013-05-22",23.860001
"1609","2013-05-23",23.9
"1610","2013-05-24",23.76
"1611","2013-05-28",23.98
"1612","2013-05-29",23.82
"1613","2013-05-30",23.870001
"1614","2013-05-31",23.65
"1615","2013-06-03",24.120001
"1616","2013-06-04",24
"1617","2013-06-05",23.629999
"1618","2013-06-06",23.85
"1619","2013-06-07",24.33
"1620","2013-06-10",24.469999
"1621","2013-06-11",24.299999
"1622","2013-06-12",24.059999
"1623","2013-06-13",24.4
"1624","2013-06-14",24.440001
"1625","2013-06-17",24.74
"1626","2013-06-18",25.23
"1627","2013-06-19",25.1
"1628","2013-06-20",24.52
"1629","2013-06-21",24.26
"1630","2013-06-24",24.27
"1631","2013-06-25",24.49
"1632","2013-06-26",24.91
"1633","2013-06-27",25.040001
"1634","2013-06-28",25.02
"1635","2013-07-01",25.209999
"1636","2013-07-02",25.43
"1637","2013-07-03",25.469999
"1638","2013-07-05",25.809999
"1639","2013-07-08",25.629999
"1640","2013-07-09",25.700001
"1641","2013-07-10",25.309999
"1642","2013-07-11",25.290001
"1643","2013-07-12",25.219999
"1644","2013-07-15",25.07
"1645","2013-07-16",24.799999
"1646","2013-07-17",24.35
"1647","2013-07-18",24.629999
"1648","2013-07-19",24.440001
"1649","2013-07-22",24.549999
"1650","2013-07-23",24.139999
"1651","2013-07-24",23.66
"1652","2013-07-25",23.700001
"1653","2013-07-26",24.110001
"1654","2013-07-29",24.07
"1655","2013-07-30",23.969999
"1656","2013-07-31",24.48
"1657","2013-08-01",25.219999
"1658","2013-08-02",25.42
"1659","2013-08-05",25.32
"1660","2013-08-06",24.959999
"1661","2013-08-07",24.700001
"1662","2013-08-08",25.049999
"1663","2013-08-09",25.02
"1664","2013-08-12",25.25
"1665","2013-08-13",25.07
"1666","2013-08-14",25.030001
"1667","2013-08-15",24.780001
"1668","2013-08-16",25.26
"1669","2013-08-19",25.120001
"1670","2013-08-20",25.379999
"1671","2013-08-21",25.27
"1672","2013-08-22",25.43
"1673","2013-08-23",25.379999
"1674","2013-08-26",25.379999
"1675","2013-08-27",24.84
"1676","2013-08-28",25
"1677","2013-08-29",25.25
"1678","2013-08-30",24.85
"1679","2013-09-03",24.950001
"1680","2013-09-04",24.98
"1681","2013-09-05",24.879999
"1682","2013-09-06",24.790001
"1683","2013-09-09",24.889999
"1684","2013-09-10",24.969999
"1685","2013-09-11",25.1
"1686","2013-09-12",25.299999
"1687","2013-09-13",25.59
"1688","2013-09-16",25.620001
"1689","2013-09-17",26.18
"1690","2013-09-18",26.110001
"1691","2013-09-19",26.17
"1692","2013-09-20",25.76
"1693","2013-09-23",25.66
"1694","2013-09-24",25.76
"1695","2013-09-25",26.09
"1696","2013-09-26",26.049999
"1697","2013-09-27",26.040001
"1698","2013-09-30",26.299999
"1699","2013-10-01",26.09
"1700","2013-10-02",26.049999
"1701","2013-10-03",25.799999
"1702","2013-10-04",25.93
"1703","2013-10-07",25.74
"1704","2013-10-08",25.25
"1705","2013-10-09",25.16
"1706","2013-10-10",25.610001
"1707","2013-10-11",25.799999
"1708","2013-10-14",26.27
"1709","2013-10-15",26.02
"1710","2013-10-16",26.26
"1711","2013-10-17",26.41
"1712","2013-10-18",26.540001
"1713","2013-10-21",26.68
"1714","2013-10-22",27.139999
"1715","2013-10-23",27.120001
"1716","2013-10-24",27.379999
"1717","2013-10-25",27.9
"1718","2013-10-28",28.299999
"1719","2013-10-29",27.65
"1720","2013-10-30",27.43
"1721","2013-10-31",27.42
"1722","2013-11-01",27.209999
"1723","2013-11-04",27.18
"1724","2013-11-05",27.99
"1725","2013-11-06",27.780001
"1726","2013-11-07",27.389999
"1727","2013-11-08",28.01
"1728","2013-11-11",27.6
"1729","2013-11-12",27.370001
"1730","2013-11-13",27.35
"1731","2013-11-14",27.370001
"1732","2013-11-15",27.639999
"1733","2013-11-18",27.34
"1734","2013-11-19",27.24
"1735","2013-11-20",27.469999
"1736","2013-11-21",28.08
"1737","2013-11-22",27.950001
"1738","2013-11-25",27.639999
"1739","2013-11-26",27.75
"1740","2013-11-27",28.040001
"1741","2013-11-29",27.98
"1742","2013-12-02",27.459999
"1743","2013-12-03",27.450001
"1744","2013-12-04",27.389999
"1745","2013-12-05",27.41
"1746","2013-12-06",27.780001
"1747","2013-12-09",27.66
"1748","2013-12-10",27.139999
"1749","2013-12-11",27.280001
"1750","2013-12-12",27.530001
"1751","2013-12-13",27.530001
"1752","2013-12-16",27.889999
"1753","2013-12-17",27.799999
"1754","2013-12-18",27.860001
"1755","2013-12-19",27
"1756","2013-12-20",27.57
"1757","2013-12-23",27.66
"1758","2013-12-24",27.629999
"1759","2013-12-26",27.98
"1760","2013-12-27",27.790001
"1761","2013-12-30",27.83
"1762","2013-12-31",27.799999
"1763","2014-01-02",27.48
"1764","2014-01-03",27.77
"1765","2014-01-06",26.98
"1766","2014-01-07",27.24
"1767","2014-01-08",26.889999
"1768","2014-01-09",26.91
"1769","2014-01-10",26.68
"1770","2014-01-13",26.110001
"1771","2014-01-14",26.68
"1772","2014-01-15",26.76
"1773","2014-01-16",26.790001
"1774","2014-01-17",25.99
"1775","2014-01-21",25.91
"1776","2014-01-22",25.940001
"1777","2014-01-23",25.43
"1778","2014-01-24",24.84
"1779","2014-01-27",24.559999
"1780","2014-01-28",24.639999
"1781","2014-01-29",24.18
"1782","2014-01-30",24.469999
"1783","2014-01-31",24.25
"1784","2014-02-03",23.43
"1785","2014-02-04",23.290001
"1786","2014-02-05",23.219999
"1787","2014-02-06",23.780001
"1788","2014-02-07",24.379999
"1789","2014-02-10",25.24
"1790","2014-02-11",25.25
"1791","2014-02-12",24.83
"1792","2014-02-13",25.35
"1793","2014-02-14",25.58
"1794","2014-02-18",25.450001
"1795","2014-02-19",25.51
"1796","2014-02-20",26.35
"1797","2014-02-21",25.92
"1798","2014-02-24",26.26
"1799","2014-02-25",25.940001
"1800","2014-02-26",26.209999
"1801","2014-02-27",26.26
"1802","2014-02-28",26.450001
"1803","2014-03-03",26.18
"1804","2014-03-04",26.42
"1805","2014-03-05",25.940001
"1806","2014-03-06",25.67
"1807","2014-03-07",26.120001
"1808","2014-03-10",26.139999
"1809","2014-03-11",25.84
"1810","2014-03-12",26.110001
"1811","2014-03-13",25.870001
"1812","2014-03-14",25.99
"1813","2014-03-17",26.200001
"1814","2014-03-18",26.610001
"1815","2014-03-19",26.18
"1816","2014-03-20",26.469999
"1817","2014-03-21",26.219999
"1818","2014-03-24",26.08
"1819","2014-03-25",25.950001
"1820","2014-03-26",26.32
"1821","2014-03-27",25.93
"1822","2014-03-28",25.809999
"1823","2014-03-31",26.08
"1824","2014-04-01",26.68
"1825","2014-04-02",26.75
"1826","2014-04-03",26.620001
"1827","2014-04-04",26.01
"1828","2014-04-07",25.51
"1829","2014-04-08",25.389999
"1830","2014-04-09",25.790001
"1831","2014-04-10",25.280001
"1832","2014-04-11",24.65
"1833","2014-04-14",25.049999
"1834","2014-04-15",24.93
"1835","2014-04-16",25.17
"1836","2014-04-17",24.83
"1837","2014-04-21",24.82
"1838","2014-04-22",25.23
"1839","2014-04-23",24.530001
"1840","2014-04-24",24.75
"1841","2014-04-25",24.440001
"1842","2014-04-28",23.93
"1843","2014-04-29",24.32
"1844","2014-04-30",24.74
"1845","2014-05-01",25.07
"1846","2014-05-02",25.49
"1847","2014-05-05",24.719999
"1848","2014-05-06",24.719999
"1849","2014-05-07",24.200001
"1850","2014-05-08",24.280001
"1851","2014-05-09",24.25
"1852","2014-05-12",24.790001
"1853","2014-05-13",24.76
"1854","2014-05-14",24.35
"1855","2014-05-15",23.99
"1856","2014-05-16",24.33
"1857","2014-05-19",24.52
"1858","2014-05-20",24.209999
"1859","2014-05-21",24.360001
"1860","2014-05-22",24.73
"1861","2014-05-23",24.92
"1862","2014-05-27",25.440001
"1863","2014-05-28",25.450001
"1864","2014-05-29",25.41
"1865","2014-05-30",25.280001
"1866","2014-06-02",25.549999
"1867","2014-06-03",25.52
"1868","2014-06-04",25.719999
"1869","2014-06-05",26.120001
"1870","2014-06-06",26.459999
"1871","2014-06-09",26.389999
"1872","2014-06-10",25.9
"1873","2014-06-11",25.870001
"1874","2014-06-12",25.75
"1875","2014-06-13",25.91
"1876","2014-06-16",25.73
"1877","2014-06-17",25.59
"1878","2014-06-18",25.66
"1879","2014-06-19",25.99
"1880","2014-06-20",26.129999
"1881","2014-06-23",26.299999
"1882","2014-06-24",26.73
"1883","2014-06-25",26.620001
"1884","2014-06-26",26.42
"1885","2014-06-27",26.07
"1886","2014-06-30",26
"1887","2014-07-01",26.35
"1888","2014-07-02",26.209999
"1889","2014-07-03",26.290001
"1890","2014-07-07",25.99
"1891","2014-07-08",25.59
"1892","2014-07-09",25.68
"1893","2014-07-10",25.459999
"1894","2014-07-11",25.360001
"1895","2014-07-14",25.379999
"1896","2014-07-15",25.4
"1897","2014-07-16",25.48
"1898","2014-07-17",24.969999
"1899","2014-07-18",25.27
"1900","2014-07-21",24.84
"1901","2014-07-22",25.1
"1902","2014-07-23",24.75
"1903","2014-07-24",24.790001
"1904","2014-07-25",24.940001
"1905","2014-07-28",25
"1906","2014-07-29",25.459999
"1907","2014-07-30",25.17
"1908","2014-07-31",24.879999
"1909","2014-08-01",25.059999
"1910","2014-08-04",25.040001
