"","date","INSE"
"1006","2018-12-13",5.22
"1007","2018-12-14",5.03
"1008","2018-12-17",4.71
"1009","2018-12-18",5
"1010","2018-12-19",5
"1011","2018-12-20",5
"1012","2018-12-21",5
"1013","2018-12-24",4.87
"1014","2018-12-26",4.56
"1015","2018-12-27",4.79
"1016","2018-12-28",4.8
"1017","2018-12-31",4.8
"1018","2019-01-02",4.86
"1019","2019-01-03",4.86
"1020","2019-01-04",5.27
"1021","2019-01-07",5.31
"1022","2019-01-08",5.37
"1023","2019-01-09",5.6
"1024","2019-01-10",5.43
"1025","2019-01-11",5.632
"1026","2019-01-14",5.51
"1027","2019-01-15",5.81
"1028","2019-01-16",5.6
"1029","2019-01-17",5.67
"1030","2019-01-18",5.83
"1031","2019-01-22",5.95
"1032","2019-01-23",6.25
"1033","2019-01-24",7.1
"1034","2019-01-25",6.75
"1035","2019-01-28",6.5
"1036","2019-01-29",6.75
"1037","2019-01-30",6.85
"1038","2019-01-31",6.78
"1039","2019-02-01",6.79
"1040","2019-02-04",6.98
"1041","2019-02-05",7.01
"1042","2019-02-06",6.98
"1043","2019-02-07",6.905
"1044","2019-02-08",6.92
"1045","2019-02-11",6.9
"1046","2019-02-12",7.25
"1047","2019-02-13",6.87
"1048","2019-02-14",6.87
"1049","2019-02-15",6.88
"1050","2019-02-19",6.92
"1051","2019-02-20",6.84
"1052","2019-02-21",6.9
"1053","2019-02-22",6.95
"1054","2019-02-25",6.9
"1055","2019-02-26",6.91
"1056","2019-02-27",6.9
"1057","2019-02-28",6.82
"1058","2019-03-01",6.85
"1059","2019-03-04",7.05
"1060","2019-03-05",6.89
"1061","2019-03-06",6.67
"1062","2019-03-07",6.775
"1063","2019-03-08",6.78
"1064","2019-03-11",6.75
"1065","2019-03-12",6.995
"1066","2019-03-13",6.85
"1067","2019-03-14",6.48
"1068","2019-03-15",6.9
"1069","2019-03-18",6.75
"1070","2019-03-19",6.7
"1071","2019-03-20",6.78
"1072","2019-03-21",6.53
"1073","2019-03-22",6.29
"1074","2019-03-25",6.51
"1075","2019-03-26",6.62
"1076","2019-03-27",6.61
"1077","2019-03-28",6.55
"1078","2019-03-29",6.665
"1079","2019-04-01",6.66
"1080","2019-04-02",6.74
"1081","2019-04-03",6.57
"1082","2019-04-04",6.78
"1083","2019-04-05",6.82
"1084","2019-04-08",6.84
"1085","2019-04-09",6.84
"1086","2019-04-10",6.85
"1087","2019-04-11",7.01
"1088","2019-04-12",7
"1089","2019-04-15",7.08
"1090","2019-04-16",7
"1091","2019-04-17",7.01
"1092","2019-04-18",7.12
"1093","2019-04-22",7.2
"1094","2019-04-23",8
"1095","2019-04-24",7.81
"1096","2019-04-25",8.37
"1097","2019-04-26",8.6
"1098","2019-04-29",8.2
"1099","2019-04-30",7.87
"1100","2019-05-01",7.79
"1101","2019-05-02",7.47
"1102","2019-05-03",7.81
"1103","2019-05-06",7.92
"1104","2019-05-07",7.65
"1105","2019-05-08",7.66
"1106","2019-05-09",7.09
"1107","2019-05-10",7.27
"1108","2019-05-13",7.44
"1109","2019-05-14",7.43
"1110","2019-05-15",8.11
"1111","2019-05-16",7.8
"1112","2019-05-17",7.93
"1113","2019-05-20",8
"1114","2019-05-21",7.92
"1115","2019-05-22",7.65
"1116","2019-05-23",7.43
"1117","2019-05-24",7.6
"1118","2019-05-28",7.82
"1119","2019-05-29",7.62
"1120","2019-05-30",7.84
"1121","2019-05-31",7.43
"1122","2019-06-03",7.41
"1123","2019-06-04",7.46
"1124","2019-06-05",7.35
"1125","2019-06-06",7.3
"1126","2019-06-07",7.5
"1127","2019-06-10",7.65
"1128","2019-06-11",7.81
"1129","2019-06-12",8.89
"1130","2019-06-13",8.51
"1131","2019-06-14",8.65
"1132","2019-06-17",8.98
"1133","2019-06-18",8.975
"1134","2019-06-19",9.04
"1135","2019-06-20",8.5
"1136","2019-06-21",9.07
"1137","2019-06-24",8.54
"1138","2019-06-25",8.27
"1139","2019-06-26",8.25
"1140","2019-06-27",8.42
"1141","2019-06-28",8.44
"1142","2019-07-01",8.79
"1143","2019-07-02",8.99
"1144","2019-07-03",8.75
"1145","2019-07-05",9
"1146","2019-07-08",9
"1147","2019-07-09",8.95
"1148","2019-07-10",8.95
"1149","2019-07-11",8.75
"1150","2019-07-12",8.78
"1151","2019-07-15",8.56
"1152","2019-07-16",8.49
"1153","2019-07-17",8.53
"1154","2019-07-18",8.19
"1155","2019-07-19",8.13
"1156","2019-07-22",7.84
"1157","2019-07-23",7.61
"1158","2019-07-24",7.53
"1159","2019-07-25",7.37
"1160","2019-07-26",7.66
"1161","2019-07-29",7.41
"1162","2019-07-30",7.56
"1163","2019-07-31",7.98
"1164","2019-08-01",8.25
"1165","2019-08-02",7.78
"1166","2019-08-05",7.26
"1167","2019-08-06",7.23
"1168","2019-08-07",7.26
"1169","2019-08-08",7.35
"1170","2019-08-09",6.66
"1171","2019-08-12",7.6
"1172","2019-08-13",7.61
"1173","2019-08-14",6.96
"1174","2019-08-15",7
"1175","2019-08-16",7.16
"1176","2019-08-19",7.4
"1177","2019-08-20",7.1
"1178","2019-08-21",7.11
"1179","2019-08-22",6.82
"1180","2019-08-23",6.7
"1181","2019-08-26",6.89
"1182","2019-08-27",6.96
"1183","2019-08-28",7.36
"1184","2019-08-29",7.52
"1185","2019-08-30",6.99
"1186","2019-09-03",6.72
"1187","2019-09-04",6.75
"1188","2019-09-05",6.85
"1189","2019-09-06",7.08
"1190","2019-09-09",7.07
"1191","2019-09-10",6.92
"1192","2019-09-11",7.16
"1193","2019-09-12",7.48
"1194","2019-09-13",7.46
"1195","2019-09-16",7.5
"1196","2019-09-17",7.59
"1197","2019-09-18",7.56
"1198","2019-09-19",7.46
"1199","2019-09-20",7.48
"1200","2019-09-23",7.43
"1201","2019-09-24",7.26
"1202","2019-09-25",7.21
"1203","2019-09-26",7.18
"1204","2019-09-27",7.22
"1205","2019-09-30",7.19
"1206","2019-10-01",6.82
"1207","2019-10-02",6.56
"1208","2019-10-03",6.97
"1209","2019-10-04",7.19
"1210","2019-10-07",7
"1211","2019-10-08",6.89
"1212","2019-10-09",6.86
"1213","2019-10-10",6.76
"1214","2019-10-11",7.03
"1215","2019-10-14",7.06
"1216","2019-10-15",7.2
"1217","2019-10-16",7.15
"1218","2019-10-17",7.34
"1219","2019-10-18",7.4
"1220","2019-10-21",7.85
"1221","2019-10-22",7.76
"1222","2019-10-23",7.38
"1223","2019-10-24",7.46
"1224","2019-10-25",7.595
"1225","2019-10-28",7.38
"1226","2019-10-29",7.41
"1227","2019-10-30",7.49
"1228","2019-10-31",7.35
"1229","2019-11-01",7.55
"1230","2019-11-04",7.38
"1231","2019-11-05",7.62
"1232","2019-11-06",7.46
"1233","2019-11-07",7.77
"1234","2019-11-08",7.47
"1235","2019-11-11",7.475
"1236","2019-11-12",7.48
"1237","2019-11-13",7.49
"1238","2019-11-14",7.29
"1239","2019-11-15",7.23
"1240","2019-11-18",6.99
"1241","2019-11-19",7.29
"1242","2019-11-20",7.4
"1243","2019-11-21",7.11
"1244","2019-11-22",7.1
"1245","2019-11-25",7.33
"1246","2019-11-26",7.05
"1247","2019-11-27",7.09
"1248","2019-11-29",6.99
"1249","2019-12-02",6.68
"1250","2019-12-03",6.68
"1251","2019-12-04",6.93
"1252","2019-12-05",7.12
"1253","2019-12-06",7.08
"1254","2019-12-09",6.93
"1255","2019-12-10",7.04
"1256","2019-12-11",7.16
"1257","2019-12-12",6.96
"1258","2019-12-13",7.01
"1259","2019-12-16",7.07
"1260","2019-12-17",6.9
"1261","2019-12-18",6.69
"1262","2019-12-19",6.82
"1263","2019-12-20",6.81
"1264","2019-12-23",6.61
"1265","2019-12-24",6.74
"1266","2019-12-26",6.94
"1267","2019-12-27",6.9
"1268","2019-12-30",6.74
"1269","2019-12-31",6.75
"1270","2020-01-02",6.81
"1271","2020-01-03",7.11
"1272","2020-01-06",7.12
"1273","2020-01-07",7.15
"1274","2020-01-08",6.85
"1275","2020-01-09",6.71
"1276","2020-01-10",6.54
"1277","2020-01-13",6.62
"1278","2020-01-14",6.46
"1279","2020-01-15",6.22
"1280","2020-01-16",5.83
"1281","2020-01-17",6.7
"1282","2020-01-21",6.65
"1283","2020-01-22",6.75
"1284","2020-01-23",6.79
"1285","2020-01-24",6.7
"1286","2020-01-27",6.42
"1287","2020-01-28",6.3
"1288","2020-01-29",6.23
"1289","2020-01-30",6.11
"1290","2020-01-31",5.86
"1291","2020-02-03",5.79
"1292","2020-02-04",6.05
"1293","2020-02-05",6.17
"1294","2020-02-06",6.1
"1295","2020-02-07",5.95
"1296","2020-02-10",6.15
"1297","2020-02-11",6.17
"1298","2020-02-12",6.01
"1299","2020-02-13",5.85
"1300","2020-02-14",5.92
"1301","2020-02-18",5.76
"1302","2020-02-19",5.75
"1303","2020-02-20",5.89
"1304","2020-02-21",5.9
"1305","2020-02-24",5.86
"1306","2020-02-25",4.98
"1307","2020-02-26",5.21
"1308","2020-02-27",4.9
"1309","2020-02-28",5.2
"1310","2020-03-02",5.17
"1311","2020-03-03",4.89
"1312","2020-03-04",5.7
"1313","2020-03-05",5.6
"1314","2020-03-06",5.6
"1315","2020-03-09",5.2
"1316","2020-03-10",5.35
"1317","2020-03-11",5.03
"1318","2020-03-12",4.72
"1319","2020-03-13",5.03
"1320","2020-03-16",4.39
"1321","2020-03-17",3.77
"1322","2020-03-18",3.22
"1323","2020-03-19",3.18
"1324","2020-03-20",3.33
"1325","2020-03-23",3.11
"1326","2020-03-24",3.15
"1327","2020-03-25",3.32
"1328","2020-03-26",4.43
"1329","2020-03-27",3.8
"1330","2020-03-30",3.86
"1331","2020-03-31",3.38
"1332","2020-04-01",2.85
"1333","2020-04-02",2.65
"1334","2020-04-03",2.5
"1335","2020-04-06",2.54
"1336","2020-04-07",2.59
"1337","2020-04-08",2.6
"1338","2020-04-09",2.58
"1339","2020-04-13",2.32
"1340","2020-04-14",2.2
"1341","2020-04-15",2.06
"1342","2020-04-16",1.99
"1343","2020-04-17",2.12
"1344","2020-04-20",2
"1345","2020-04-21",1.99
"1346","2020-04-22",2.03
"1347","2020-04-23",2.19
"1348","2020-04-24",2.5
"1349","2020-04-27",2.99
"1350","2020-04-28",3.06
"1351","2020-04-29",2.97
"1352","2020-04-30",2.57
"1353","2020-05-01",2.98
"1354","2020-05-04",2.63
"1355","2020-05-05",2.25
"1356","2020-05-06",1.9
"1357","2020-05-07",2.06
"1358","2020-05-08",2.12
"1359","2020-05-11",2.24
"1360","2020-05-12",2.19
"1361","2020-05-13",1.98
"1362","2020-05-14",1.97
"1363","2020-05-15",2.11
"1364","2020-05-18",2.5
"1365","2020-05-19",2.27
"1366","2020-05-20",2.38
"1367","2020-05-21",2.37
"1368","2020-05-22",2.45
"1369","2020-05-26",2.68
"1370","2020-05-27",3.06
"1371","2020-05-28",3.05
"1372","2020-05-29",2.69
"1373","2020-06-01",3.49
"1374","2020-06-02",3.79
"1375","2020-06-03",3.84
"1376","2020-06-04",3.63
"1377","2020-06-05",3.87
"1378","2020-06-08",3.66
"1379","2020-06-09",3.43
"1380","2020-06-10",3.39
"1381","2020-06-11",2.75
"1382","2020-06-12",2.92
"1383","2020-06-15",2.89
"1384","2020-06-16",3.04
"1385","2020-06-17",3.38
"1386","2020-06-18",3.07
"1387","2020-06-19",3.11
"1388","2020-06-22",3.03
"1389","2020-06-23",2.9
"1390","2020-06-24",2.56
"1391","2020-06-25",3.01
"1392","2020-06-26",3.1
"1393","2020-06-29",2.98
"1394","2020-06-30",2.9
"1395","2020-07-01",2.85
"1396","2020-07-02",2.78
"1397","2020-07-06",2.76
"1398","2020-07-07",2.66
"1399","2020-07-08",2.52
"1400","2020-07-09",2.43
"1401","2020-07-10",3.28
"1402","2020-07-13",3.63
"1403","2020-07-14",3.33
"1404","2020-07-15",3.39
"1405","2020-07-16",3.44
"1406","2020-07-17",3.64
"1407","2020-07-20",3.32
"1408","2020-07-21",3.49
"1409","2020-07-22",3.47
"1410","2020-07-23",3.42
"1411","2020-07-24",3.57
"1412","2020-07-27",3.37
"1413","2020-07-28",3.43
"1414","2020-07-29",3.38
"1415","2020-07-30",3.38
"1416","2020-07-31",3.3
"1417","2020-08-03",3.48
"1418","2020-08-04",3.44
"1419","2020-08-05",3.41
"1420","2020-08-06",3.45
"1421","2020-08-07",3.65
"1422","2020-08-10",3.64
"1423","2020-08-11",3.4
"1424","2020-08-12",3.58
"1425","2020-08-13",3.57
"1426","2020-08-14",3.45
"1427","2020-08-17",3.55
"1428","2020-08-18",3.72
"1429","2020-08-19",3.68
"1430","2020-08-20",3.7
"1431","2020-08-21",3.69
"1432","2020-08-24",3.65
"1433","2020-08-25",3.7
"1434","2020-08-26",3.74
"1435","2020-08-27",3.56
"1436","2020-08-28",3.68
"1437","2020-08-31",3.58
"1438","2020-09-01",3.42
"1439","2020-09-02",3.32
"1440","2020-09-03",3.14
"1441","2020-09-04",3.04
"1442","2020-09-08",3.19
"1443","2020-09-09",3.51
"1444","2020-09-10",3.34
"1445","2020-09-11",3.19
"1446","2020-09-14",3.3
"1447","2020-09-15",3.24
"1448","2020-09-16",3.21
"1449","2020-09-17",3.32
"1450","2020-09-18",3.39
"1451","2020-09-21",3.36
"1452","2020-09-22",3.18
"1453","2020-09-23",3.06
"1454","2020-09-24",2.98
"1455","2020-09-25",2.98
"1456","2020-09-28",2.98
"1457","2020-09-29",2.94
"1458","2020-09-30",2.96
"1459","2020-10-01",3.02
"1460","2020-10-02",3.22
"1461","2020-10-05",3.16
"1462","2020-10-06",3.12
"1463","2020-10-07",3.21
"1464","2020-10-08",3.2
"1465","2020-10-09",3.49
"1466","2020-10-12",3.66
"1467","2020-10-13",4.22
"1468","2020-10-14",4.71
"1469","2020-10-15",5.16
"1470","2020-10-16",5.18
"1471","2020-10-19",4.98
"1472","2020-10-20",4.92
"1473","2020-10-21",4.86
"1474","2020-10-22",4.42
"1475","2020-10-23",4.33
"1476","2020-10-26",3.98
"1477","2020-10-27",3.84
"1478","2020-10-28",4.09
"1479","2020-10-29",4.17
"1480","2020-10-30",4
"1481","2020-11-02",3.93
"1482","2020-11-03",4.29
"1483","2020-11-04",4.23
"1484","2020-11-05",4.4
"1485","2020-11-06",4.43
"1486","2020-11-09",4.79
"1487","2020-11-10",4.42
"1488","2020-11-11",5
"1489","2020-11-12",5.82
"1490","2020-11-13",5.9
"1491","2020-11-16",5.88
"1492","2020-11-17",5.6
"1493","2020-11-18",5.6
"1494","2020-11-19",5.95
"1495","2020-11-20",5.86
"1496","2020-11-23",6.05
"1497","2020-11-24",6.06
"1498","2020-11-25",6.21
"1499","2020-11-27",6.45
