"","date","LCAHU"
"525","2018-06-26",11.7
"526","2018-06-27",11.5
"527","2018-06-28",11.5
"528","2018-06-29",11.5
"529","2018-07-02",11.5
"530","2018-07-03",11.4997
"531","2018-07-05",11.4997
"532","2018-07-06",10.5
"533","2018-07-09",11.08
"534","2018-07-10",11.1
"535","2018-07-11",11.1
"536","2018-07-12",11
"537","2018-07-13",11.04
"538","2018-07-16",11.04
"539","2018-07-17",11
"540","2018-07-18",11
"541","2018-07-19",11
"542","2018-07-20",11.036
"543","2018-07-23",11.0271
"544","2018-07-24",10.77
"545","2018-07-25",11.05
"546","2018-07-26",11.05
"547","2018-07-27",10.9664
"548","2018-07-30",11
"549","2018-07-31",11
"550","2018-08-01",10.8699
"551","2018-08-02",10.8
"552","2018-08-03",10.99
"553","2018-08-06",10.99
"554","2018-08-07",11.88
"555","2018-08-08",12
"556","2018-08-09",12
"557","2018-08-10",12
"558","2018-08-13",12
"559","2018-08-14",12
"560","2018-08-15",12
"561","2018-08-16",11.05
"562","2018-08-17",11.05
"563","2018-08-20",11.05
"564","2018-08-21",11.05
"565","2018-08-22",11.05
"566","2018-08-23",11.05
"567","2018-08-24",11.25
"568","2018-08-27",11.25
"569","2018-08-28",11.25
"570","2018-08-29",11.25
"571","2018-08-30",11.16
"572","2018-08-31",11.13
"573","2018-09-04",11.13
"574","2018-09-05",11.13
"575","2018-09-06",11.16
"576","2018-09-07",10.06
"577","2018-09-10",10.06
"578","2018-09-11",10.21
"579","2018-09-12",10.21
"580","2018-09-13",10.21
"581","2018-09-14",11.2544
"582","2018-09-17",10.94
"583","2018-09-18",11.2
"584","2018-09-19",11.2
"585","2018-09-20",11.16
"586","2018-09-21",11.16
"587","2018-09-24",12.75
"588","2018-09-25",12.6926
"589","2018-09-26",12
"590","2018-09-27",12.0001
"591","2018-09-28",12.0001
"592","2018-10-01",11.9267
"593","2018-10-02",13.57
"594","2018-10-03",15.65
"595","2018-10-04",14.5502
"596","2018-10-05",14.8487
"597","2018-10-08",14.8487
"598","2018-10-09",14.8487
"599","2018-10-10",15.51
"600","2018-10-11",15
"601","2018-10-12",16.5
"602","2018-10-15",16.5
"603","2018-10-16",16.5
"604","2018-10-17",14.6092
"605","2018-10-18",14.6092
"606","2018-10-19",15.8
"607","2018-10-22",15.8
"608","2018-10-23",12.81
"609","2018-10-24",12.81
"610","2018-10-25",14.5
"611","2018-10-26",14.5
"612","2018-10-29",14.5
"613","2018-10-30",14.5
"614","2018-10-31",14.5
"615","2018-11-01",14.5
"616","2018-11-02",14.5
"617","2018-11-05",13.21
"618","2018-11-06",13.91
"619","2018-11-07",13.91
"620","2018-11-08",15.3
"621","2018-11-09",13.1387
"622","2018-11-12",13.1387
"623","2018-11-13",13.1387
"624","2018-11-14",13.1387
"625","2018-11-15",13.1387
"626","2018-11-16",13.1387
"627","2018-11-19",13.1387
"628","2018-11-20",13.1387
"629","2018-11-21",13.1387
"630","2018-11-23",13.1387
"631","2018-11-26",NA
"632","2018-11-27",NA
"633","2018-11-28",NA
"634","2018-11-29",NA
"635","2018-11-30",NA
"636","2018-12-03",NA
"637","2018-12-04",NA
"638","2018-12-06",NA
"639","2018-12-07",NA
"640","2018-12-10",NA
"641","2018-12-11",NA
"642","2018-12-12",NA
"643","2018-12-13",NA
"644","2018-12-14",NA
"645","2018-12-17",NA
"646","2018-12-18",NA
"647","2018-12-19",NA
"648","2018-12-20",NA
"649","2018-12-21",NA
"650","2018-12-24",NA
"651","2018-12-26",NA
"652","2018-12-27",NA
"653","2018-12-28",NA
"654","2018-12-31",NA
"655","2019-01-02",NA
"656","2019-01-03",NA
"657","2019-01-04",NA
"658","2019-01-07",NA
"659","2019-01-08",NA
"660","2019-01-09",NA
"661","2019-01-10",NA
"662","2019-01-11",NA
"663","2019-01-14",NA
"664","2019-01-15",NA
"665","2019-01-16",NA
"666","2019-01-17",NA
"667","2019-01-18",NA
"668","2019-01-22",NA
"669","2019-01-23",NA
"670","2019-01-24",NA
"671","2019-01-25",NA
"672","2019-01-28",NA
"673","2019-01-29",NA
"674","2019-01-30",NA
"675","2019-01-31",NA
"676","2019-02-01",NA
"677","2019-02-04",NA
"678","2019-02-05",NA
"679","2019-02-06",NA
"680","2019-02-07",NA
"681","2019-02-08",NA
"682","2019-02-11",NA
"683","2019-02-12",NA
"684","2019-02-13",NA
"685","2019-02-14",NA
"686","2019-02-15",NA
"687","2019-02-19",NA
"688","2019-02-20",NA
"689","2019-02-21",NA
"690","2019-02-22",NA
"691","2019-02-25",NA
"692","2019-02-26",NA
"693","2019-02-27",NA
"694","2019-02-28",NA
"695","2019-03-01",NA
"696","2019-03-04",NA
"697","2019-03-05",NA
"698","2019-03-06",NA
"699","2019-03-07",NA
"700","2019-03-08",NA
"701","2019-03-11",NA
"702","2019-03-12",NA
"703","2019-03-13",NA
"704","2019-03-14",NA
"705","2019-03-15",NA
"706","2019-03-18",NA
"707","2019-03-19",NA
"708","2019-03-20",NA
"709","2019-03-21",NA
"710","2019-03-22",NA
"711","2019-03-25",NA
"712","2019-03-26",NA
"713","2019-03-27",NA
"714","2019-03-28",NA
"715","2019-03-29",NA
"716","2019-04-01",NA
"717","2019-04-02",NA
"718","2019-04-03",NA
"719","2019-04-04",NA
"720","2019-04-05",NA
"721","2019-04-08",NA
"722","2019-04-09",NA
"723","2019-04-10",NA
"724","2019-04-11",NA
"725","2019-04-12",NA
"726","2019-04-15",NA
"727","2019-04-16",NA
"728","2019-04-17",NA
"729","2019-04-18",NA
"730","2019-04-22",NA
"731","2019-04-23",NA
"732","2019-04-24",NA
"733","2019-04-25",NA
"734","2019-04-26",NA
"735","2019-04-29",NA
"736","2019-04-30",NA
"737","2019-05-01",NA
"738","2019-05-02",NA
"739","2019-05-03",NA
"740","2019-05-06",NA
"741","2019-05-07",10.01
"742","2019-05-08",10.03
"743","2019-05-09",10.04
"744","2019-05-10",10.04
"745","2019-05-13",10.02
"746","2019-05-14",10.01
"747","2019-05-15",10.03
"748","2019-05-16",10.03
"749","2019-05-17",10.03
"750","2019-05-20",10.03
"751","2019-05-21",10.049
"752","2019-05-22",10.04
"753","2019-05-23",10.05
"754","2019-05-24",10.03
"755","2019-05-28",10.03
"756","2019-05-29",10.03
"757","2019-05-30",10.02
"758","2019-05-31",10.02
"759","2019-06-03",10.0116
"760","2019-06-04",10.019
"761","2019-06-05",10.01
"762","2019-06-06",10.01
"763","2019-06-07",10.0133
"764","2019-06-10",10.019
"765","2019-06-11",10.01
"766","2019-06-12",10.01
"767","2019-06-13",10
"768","2019-06-14",10.0015
"769","2019-06-17",10
"770","2019-06-18",10
"771","2019-06-19",10
"772","2019-06-20",10.04
"773","2019-06-21",9.99
"774","2019-06-24",9.99
"775","2019-06-25",9.99
"776","2019-06-26",10.04
"777","2019-06-27",10
"778","2019-06-28",10
"779","2019-07-01",10
"780","2019-07-02",10.04
"781","2019-07-03",10.04
"782","2019-07-05",10.05
"783","2019-07-08",10.03
"784","2019-07-09",10.03
"785","2019-07-10",10.035
"786","2019-07-11",10.035
"787","2019-07-12",10.035
"788","2019-07-15",10.0355
"789","2019-07-16",10.0355
"790","2019-07-17",10.04
"791","2019-07-18",10.05
"792","2019-07-19",10.05
"793","2019-07-22",10.05
"794","2019-07-23",10.05
"795","2019-07-24",10.0437
"796","2019-07-25",10.04
"797","2019-07-26",10.05
"798","2019-07-29",10.06
"799","2019-07-30",10.0454
"800","2019-07-31",10.0454
"801","2019-08-01",10.04
"802","2019-08-02",10.04
"803","2019-08-05",10.05
"804","2019-08-06",10.09
"805","2019-08-07",10.02
"806","2019-08-08",10.02
"807","2019-08-09",10.03
"808","2019-08-12",10.0242
"809","2019-08-13",10.02
"810","2019-08-14",9.9899
"811","2019-08-15",10.001
"812","2019-08-16",10.001
"813","2019-08-19",10.01
"814","2019-08-20",10
"815","2019-08-21",10
"816","2019-08-22",10.02
"817","2019-08-23",9.99
"818","2019-08-26",9.99
"819","2019-08-27",10.028
"820","2019-08-28",10.01
"821","2019-08-29",10.01
"822","2019-08-30",10.015
"823","2019-09-03",10.02
"824","2019-09-04",10
"825","2019-09-05",10.0199
"826","2019-09-06",10.039
"827","2019-09-09",10.02
"828","2019-09-10",10.0363
"829","2019-09-11",10.0363
"830","2019-09-12",10.0363
"831","2019-09-13",10.03
"832","2019-09-16",10.03
"833","2019-09-17",10.02
"834","2019-09-18",10.001
"835","2019-09-19",10.0017
"836","2019-09-20",10.01
"837","2019-09-23",10.01
"838","2019-09-24",10.04
"839","2019-09-25",10.06
"840","2019-09-26",10.06
"841","2019-09-27",10.06
"842","2019-09-30",10.1
"843","2019-10-01",10.08
"844","2019-10-02",10.08
"845","2019-10-03",10.07
"846","2019-10-04",10.08
"847","2019-10-07",10.07
"848","2019-10-08",10.07
"849","2019-10-09",10.07
"850","2019-10-10",10.07
"851","2019-10-11",10.08
"852","2019-10-14",10.07
"853","2019-10-15",10.07
"854","2019-10-16",10.04
"855","2019-10-17",10.05
"856","2019-10-18",10.07
"857","2019-10-21",10.05
"858","2019-10-22",10.05
"859","2019-10-23",10.05
"860","2019-10-24",10.05
"861","2019-10-25",10.0575
"862","2019-10-28",10.0575
"863","2019-10-29",10.07
"864","2019-10-30",10.07
"865","2019-10-31",10.07
"866","2019-11-01",10.07
"867","2019-11-04",10.07
"868","2019-11-05",10.07
"869","2019-11-06",10.07
"870","2019-11-07",10.0544
"871","2019-11-08",10.0544
"872","2019-11-11",10.0544
"873","2019-11-12",10.065
"874","2019-11-13",10.09
"875","2019-11-14",10.09
"876","2019-11-15",10.1
"877","2019-11-18",10.086
"878","2019-11-19",10.086
"879","2019-11-20",10.086
"880","2019-11-21",10.086
"881","2019-11-22",10.0575
"882","2019-11-25",10.08
"883","2019-11-26",10.06
"884","2019-11-27",10.05
"885","2019-11-29",10.085
"886","2019-12-02",10.08
"887","2019-12-03",10.0701
"888","2019-12-04",10.08
"889","2019-12-05",10.08
"890","2019-12-06",10.08
"891","2019-12-09",10.08
"892","2019-12-10",10.08
"893","2019-12-11",10.1
"894","2019-12-12",10.1
"895","2019-12-13",10.09
"896","2019-12-16",10.09
"897","2019-12-17",10.11
"898","2019-12-18",10.11
"899","2019-12-19",10.11
"900","2019-12-20",10.11
"901","2019-12-23",10.11
"902","2019-12-24",10.1201
"903","2019-12-26",10.1294
"904","2019-12-27",10.1294
"905","2019-12-30",10.1294
"906","2019-12-31",10.1294
"907","2020-01-02",10.1294
"908","2020-01-03",10.1294
"909","2020-01-06",10.12
"910","2020-01-07",10.14
"911","2020-01-08",10.15
"912","2020-01-09",10.17
"913","2020-01-10",10.21
"914","2020-01-13",10.21
"915","2020-01-14",10.214
"916","2020-01-15",10.2
"917","2020-01-16",10.2
"918","2020-01-17",10.2175
"919","2020-01-21",10.2175
"920","2020-01-22",10.1756
"921","2020-01-23",10.1756
"922","2020-01-24",10.1756
"923","2020-01-27",10.1756
"924","2020-01-28",10.1756
"925","2020-01-29",10.1756
"926","2020-01-30",10.1756
"927","2020-01-31",10.1756
"928","2020-02-03",10.1756
"929","2020-02-04",10.1756
"930","2020-02-05",10.25
"931","2020-02-06",10.25
"932","2020-02-07",10.25
"933","2020-02-10",10.25
"934","2020-02-11",10.25
"935","2020-02-12",10.25
"936","2020-02-13",10.2
"937","2020-02-14",10.2
"938","2020-02-18",10.2
"939","2020-02-19",10.2
"940","2020-02-20",10.35
"941","2020-02-21",10.35
"942","2020-02-24",10.37
"943","2020-02-25",10.43
"944","2020-02-26",10.41
"945","2020-02-27",10.44
"946","2020-02-28",10.45
"947","2020-03-02",10.23
"948","2020-03-03",10.23
"949","2020-03-04",10.23
"950","2020-03-05",10.22
"951","2020-03-06",10.26
"952","2020-03-09",10.15
"953","2020-03-10",10.15
"954","2020-03-11",10.15
"955","2020-03-12",10.08
"956","2020-03-13",10.0999
"957","2020-03-16",10.38
"958","2020-03-17",9.9375
"959","2020-03-18",9.475
"960","2020-03-19",9.53
"961","2020-03-20",9.53
"962","2020-03-23",9.7
"963","2020-03-24",9.6501
"964","2020-03-25",9.6501
"965","2020-03-26",9.7
"966","2020-03-27",9.7
"967","2020-03-30",9.7
"968","2020-03-31",9.8
"969","2020-04-01",9.8
"970","2020-04-02",9.8
"971","2020-04-03",9.8
"972","2020-04-06",9.8
"973","2020-04-07",9.8
"974","2020-04-08",9.8
"975","2020-04-09",9.92
"976","2020-04-13",9.99
"977","2020-04-14",9.93
"978","2020-04-15",9.93
"979","2020-04-16",10
"980","2020-04-17",10
"981","2020-04-20",9.9501
"982","2020-04-21",9.9501
"983","2020-04-22",9.9501
"984","2020-04-23",9.9501
"985","2020-04-24",9.9501
"986","2020-04-27",9.9501
"987","2020-04-28",9.9501
"988","2020-04-29",9.9501
"989","2020-04-30",9.9501
"990","2020-05-01",9.9501
"991","2020-05-04",9.9501
"992","2020-05-05",9.9501
"993","2020-05-06",9.9501
"994","2020-05-07",9.9501
"995","2020-05-08",10
"996","2020-05-11",10
"997","2020-05-12",10
"998","2020-05-13",10
"999","2020-05-14",10.01
