"","date","GKOS"
"457","2017-04-18",43.259998
"458","2017-04-19",44.16
"459","2017-04-20",45.330002
"460","2017-04-21",45.630001
"461","2017-04-24",46.439999
"462","2017-04-25",46.599998
"463","2017-04-26",46.869999
"464","2017-04-27",47.360001
"465","2017-04-28",47.529999
"466","2017-05-01",48.169998
"467","2017-05-02",48.18
"468","2017-05-03",47.619999
"469","2017-05-04",42.610001
"470","2017-05-05",41.689999
"471","2017-05-08",40.77
"472","2017-05-09",41.029999
"473","2017-05-10",42.509998
"474","2017-05-11",40.950001
"475","2017-05-12",39.529999
"476","2017-05-15",40.139999
"477","2017-05-16",40.52
"478","2017-05-17",37.299999
"479","2017-05-18",37.290001
"480","2017-05-19",36.830002
"481","2017-05-22",37.119999
"482","2017-05-23",39.009998
"483","2017-05-24",40.029999
"484","2017-05-25",39.919998
"485","2017-05-26",39.950001
"486","2017-05-30",40.52
"487","2017-05-31",40.709999
"488","2017-06-01",41.259998
"489","2017-06-02",40.990002
"490","2017-06-05",37.700001
"491","2017-06-06",39.02
"492","2017-06-07",39.439999
"493","2017-06-08",40.68
"494","2017-06-09",40.990002
"495","2017-06-12",39.220001
"496","2017-06-13",41.09
"497","2017-06-14",40.970001
"498","2017-06-15",40.990002
"499","2017-06-16",40.549999
"500","2017-06-19",41.169998
"501","2017-06-20",41.790001
"502","2017-06-21",43.25
"503","2017-06-22",43.990002
"504","2017-06-23",44.23
"505","2017-06-26",44.150002
"506","2017-06-27",41.470001
"507","2017-06-28",42.41
"508","2017-06-29",41.41
"509","2017-06-30",41.470001
"510","2017-07-03",41.150002
"511","2017-07-05",42.709999
"512","2017-07-06",42.029999
"513","2017-07-07",42.82
"514","2017-07-10",40.23
"515","2017-07-11",39.189999
"516","2017-07-12",40
"517","2017-07-13",39.790001
"518","2017-07-14",39.779999
"519","2017-07-17",40.119999
"520","2017-07-18",41.240002
"521","2017-07-19",40.810001
"522","2017-07-20",40.669998
"523","2017-07-21",40.330002
"524","2017-07-24",41.310001
"525","2017-07-25",42.279999
"526","2017-07-26",42.599998
"527","2017-07-27",41.080002
"528","2017-07-28",41.110001
"529","2017-07-31",40.18
"530","2017-08-01",39.380001
"531","2017-08-02",39.73
"532","2017-08-03",36.759998
"533","2017-08-04",36.259998
"534","2017-08-07",37.419998
"535","2017-08-08",38.540001
"536","2017-08-09",36.720001
"537","2017-08-10",36.310001
"538","2017-08-11",37.5
"539","2017-08-14",37.540001
"540","2017-08-15",37.970001
"541","2017-08-16",37.810001
"542","2017-08-17",37.59
"543","2017-08-18",37.450001
"544","2017-08-21",37.119999
"545","2017-08-22",37.84
"546","2017-08-23",35.75
"547","2017-08-24",36.139999
"548","2017-08-25",35.25
"549","2017-08-28",36.509998
"550","2017-08-29",36.91
"551","2017-08-30",37.200001
"552","2017-08-31",37.75
"553","2017-09-01",37.830002
"554","2017-09-05",39.34
"555","2017-09-06",40.25
"556","2017-09-07",41.450001
"557","2017-09-08",42
"558","2017-09-11",42.029999
"559","2017-09-12",40.75
"560","2017-09-13",41.330002
"561","2017-09-14",33.84
"562","2017-09-15",31.4
"563","2017-09-18",32.16
"564","2017-09-19",32.529999
"565","2017-09-20",32.75
"566","2017-09-21",32.200001
"567","2017-09-22",32.189999
"568","2017-09-25",31.26
"569","2017-09-26",32.5
"570","2017-09-27",33.259998
"571","2017-09-28",33.009998
"572","2017-09-29",33
"573","2017-10-02",33.450001
"574","2017-10-03",33.48
"575","2017-10-04",33.810001
"576","2017-10-05",34.200001
"577","2017-10-06",33.59
"578","2017-10-09",32.84
"579","2017-10-10",32.290001
"580","2017-10-11",32.25
"581","2017-10-12",33.32
"582","2017-10-13",33.330002
"583","2017-10-16",32.950001
"584","2017-10-17",32.599998
"585","2017-10-18",33.619999
"586","2017-10-19",32.73
"587","2017-10-20",33.619999
"588","2017-10-23",33.68
"589","2017-10-24",33.970001
"590","2017-10-25",33.73
"591","2017-10-26",34.150002
"592","2017-10-27",35.200001
"593","2017-10-30",35.349998
"594","2017-10-31",35.310001
"595","2017-11-01",35.040001
"596","2017-11-02",35.290001
"597","2017-11-03",36.009998
"598","2017-11-06",35.380001
"599","2017-11-07",31.51
"600","2017-11-08",29.66
"601","2017-11-09",30.780001
"602","2017-11-10",30.09
"603","2017-11-13",30
"604","2017-11-14",28.65
"605","2017-11-15",27.389999
"606","2017-11-16",27.07
"607","2017-11-17",26.450001
"608","2017-11-20",28.209999
"609","2017-11-21",25.35
"610","2017-11-22",24.5
"611","2017-11-24",25.290001
"612","2017-11-27",25.790001
"613","2017-11-28",27.549999
"614","2017-11-29",27.299999
"615","2017-11-30",26.77
"616","2017-12-01",26.370001
"617","2017-12-04",25.870001
"618","2017-12-05",25.549999
"619","2017-12-06",25.530001
"620","2017-12-07",25.959999
"621","2017-12-08",25.959999
"622","2017-12-11",24.85
"623","2017-12-12",25.9
"624","2017-12-13",25.77
"625","2017-12-14",25.9
"626","2017-12-15",26.469999
"627","2017-12-18",26.389999
"628","2017-12-19",26.709999
"629","2017-12-20",27.01
"630","2017-12-21",26.6
"631","2017-12-22",26.48
"632","2017-12-26",26.059999
"633","2017-12-27",26.030001
"634","2017-12-28",26.049999
"635","2017-12-29",25.65
"636","2018-01-02",27.08
"637","2018-01-03",27.17
"638","2018-01-04",26.049999
"639","2018-01-05",26.25
"640","2018-01-08",26.790001
"641","2018-01-09",27.309999
"642","2018-01-10",28.200001
"643","2018-01-11",28.559999
"644","2018-01-12",28.33
"645","2018-01-16",28.469999
"646","2018-01-17",29.620001
"647","2018-01-18",28.549999
"648","2018-01-19",28.540001
"649","2018-01-22",29
"650","2018-01-23",29.66
"651","2018-01-24",29.969999
"652","2018-01-25",29.76
"653","2018-01-26",31.290001
"654","2018-01-29",31.120001
"655","2018-01-30",30.809999
"656","2018-01-31",30.01
"657","2018-02-01",30.15
"658","2018-02-02",29.91
"659","2018-02-05",28.959999
"660","2018-02-06",29.52
"661","2018-02-07",29.26
"662","2018-02-08",28.41
"663","2018-02-09",29.059999
"664","2018-02-12",29.34
"665","2018-02-13",29.690001
"666","2018-02-14",31.01
"667","2018-02-15",31.280001
"668","2018-02-16",31.07
"669","2018-02-20",31.23
"670","2018-02-21",31.26
"671","2018-02-22",31.049999
"672","2018-02-23",31.27
"673","2018-02-26",30.530001
"674","2018-02-27",31.5
"675","2018-02-28",31.299999
"676","2018-03-01",33.740002
"677","2018-03-02",32.290001
"678","2018-03-05",31.74
"679","2018-03-06",29.77
"680","2018-03-07",31.59
"681","2018-03-08",31.18
"682","2018-03-09",31.360001
"683","2018-03-12",31.790001
"684","2018-03-13",31.75
"685","2018-03-14",30.92
"686","2018-03-15",32.119999
"687","2018-03-16",33.759998
"688","2018-03-19",32.790001
"689","2018-03-20",33.84
"690","2018-03-21",34.5
"691","2018-03-22",34.349998
"692","2018-03-23",29.610001
"693","2018-03-26",30.290001
"694","2018-03-27",30.32
"695","2018-03-28",30.5
"696","2018-03-29",30.83
"697","2018-04-02",30.780001
"698","2018-04-03",31.51
"699","2018-04-04",32.119999
"700","2018-04-05",31.950001
"701","2018-04-06",31.379999
"702","2018-04-09",31.190001
"703","2018-04-10",31.200001
"704","2018-04-11",31.18
"705","2018-04-12",30.67
"706","2018-04-13",27.620001
"707","2018-04-16",28.84
"708","2018-04-17",29.51
"709","2018-04-18",29.700001
"710","2018-04-19",29.540001
"711","2018-04-20",29.75
"712","2018-04-23",30.309999
"713","2018-04-24",30.629999
"714","2018-04-25",31.52
"715","2018-04-26",32.32
"716","2018-04-27",33.02
"717","2018-04-30",33.68
"718","2018-05-01",33.990002
"719","2018-05-02",34.82
"720","2018-05-03",35
"721","2018-05-04",34.450001
"722","2018-05-07",35.799999
"723","2018-05-08",35.689999
"724","2018-05-09",34.990002
"725","2018-05-10",34.07
"726","2018-05-11",31.75
"727","2018-05-14",32.73
"728","2018-05-15",33.5
"729","2018-05-16",33.919998
"730","2018-05-17",34.5
"731","2018-05-18",34.619999
"732","2018-05-21",34.5
"733","2018-05-22",34.169998
"734","2018-05-23",34.959999
"735","2018-05-24",35.490002
"736","2018-05-25",36.610001
"737","2018-05-29",37.279999
"738","2018-05-30",37.16
"739","2018-05-31",37.77
"740","2018-06-01",38.349998
"741","2018-06-04",37.630001
"742","2018-06-05",38.240002
"743","2018-06-06",38.959999
"744","2018-06-07",37.790001
"745","2018-06-08",39.939999
"746","2018-06-11",40.220001
"747","2018-06-12",41.52
"748","2018-06-13",41.919998
"749","2018-06-14",43.790001
"750","2018-06-15",43.02
"751","2018-06-18",43.830002
"752","2018-06-19",43.439999
"753","2018-06-20",44.509998
"754","2018-06-21",40.650002
"755","2018-06-22",40.880001
"756","2018-06-25",41.240002
"757","2018-06-26",42
"758","2018-06-27",40.830002
"759","2018-06-28",41.029999
"760","2018-06-29",40.639999
"761","2018-07-02",40.540001
"762","2018-07-03",40.990002
"763","2018-07-05",41.990002
"764","2018-07-06",42.709999
"765","2018-07-09",42.799999
"766","2018-07-10",40.389999
"767","2018-07-11",41.360001
"768","2018-07-12",43.25
"769","2018-07-13",42.130001
"770","2018-07-16",41.490002
"771","2018-07-17",42.509998
"772","2018-07-18",42.439999
"773","2018-07-19",41.830002
"774","2018-07-20",42.09
"775","2018-07-23",42.779999
"776","2018-07-24",40.110001
"777","2018-07-25",40.470001
"778","2018-07-26",40.380001
"779","2018-07-27",39.77
"780","2018-07-30",39.549999
"781","2018-07-31",41.610001
"782","2018-08-01",43.509998
"783","2018-08-02",45.009998
"784","2018-08-03",39.389999
"785","2018-08-06",38.130001
"786","2018-08-07",40.240002
"787","2018-08-08",40.490002
"788","2018-08-09",41.169998
"789","2018-08-10",41.950001
"790","2018-08-13",40.610001
"791","2018-08-14",40.450001
"792","2018-08-15",39.5
"793","2018-08-16",39.990002
"794","2018-08-17",40.169998
"795","2018-08-20",40.139999
"796","2018-08-21",40.200001
"797","2018-08-22",41.310001
"798","2018-08-23",42.720001
"799","2018-08-24",43.830002
"800","2018-08-27",45.360001
"801","2018-08-28",44.799999
"802","2018-08-29",62.860001
"803","2018-08-30",67.400002
"804","2018-08-31",68.370003
"805","2018-09-04",67.5
"806","2018-09-05",64.779999
"807","2018-09-06",63.09
"808","2018-09-07",61.509998
"809","2018-09-10",63.75
"810","2018-09-11",64.089996
"811","2018-09-12",62.970001
"812","2018-09-13",62.77
"813","2018-09-14",61.689999
"814","2018-09-17",60.48
"815","2018-09-18",62.34
"816","2018-09-19",59.939999
"817","2018-09-20",60.450001
"818","2018-09-21",58.84
"819","2018-09-24",60.720001
"820","2018-09-25",63.099998
"821","2018-09-26",64.110001
"822","2018-09-27",65.099998
"823","2018-09-28",64.900002
"824","2018-10-01",62.259998
"825","2018-10-02",61.580002
"826","2018-10-03",62.59
"827","2018-10-04",61.419998
"828","2018-10-05",61.369999
"829","2018-10-08",60.91
"830","2018-10-09",60.400002
"831","2018-10-10",57.310001
"832","2018-10-11",56.599998
"833","2018-10-12",58.860001
"834","2018-10-15",59.810001
"835","2018-10-16",63.240002
"836","2018-10-17",64.269997
"837","2018-10-18",62.32
"838","2018-10-19",60
"839","2018-10-22",61.84
"840","2018-10-23",61.360001
"841","2018-10-24",58.610001
"842","2018-10-25",59.82
"843","2018-10-26",58.41
"844","2018-10-29",56.25
"845","2018-10-30",57.52
"846","2018-10-31",57.939999
"847","2018-11-01",60.459999
"848","2018-11-02",60.080002
"849","2018-11-05",57.900002
"850","2018-11-06",58.779999
"851","2018-11-07",61.84
"852","2018-11-08",59.810001
"853","2018-11-09",61.279999
"854","2018-11-12",57.16
"855","2018-11-13",56.68
"856","2018-11-14",57.110001
"857","2018-11-15",59.470001
"858","2018-11-16",61.360001
"859","2018-11-19",56.560001
"860","2018-11-20",55.299999
"861","2018-11-21",57.080002
"862","2018-11-23",57.919998
"863","2018-11-26",58.77
"864","2018-11-27",58.950001
"865","2018-11-28",62.389999
"866","2018-11-29",64.260002
"867","2018-11-30",65.879997
"868","2018-12-03",67.93
"869","2018-12-04",65.32
"870","2018-12-06",66.519997
"871","2018-12-07",64.370003
"872","2018-12-10",65.25
"873","2018-12-11",66.290001
"874","2018-12-12",65.790001
"875","2018-12-13",64.169998
"876","2018-12-14",64.589996
"877","2018-12-17",63.360001
"878","2018-12-18",60.43
"879","2018-12-19",57.73
"880","2018-12-20",54.68
"881","2018-12-21",53.580002
"882","2018-12-24",52.18
"883","2018-12-26",54.639999
"884","2018-12-27",55.169998
"885","2018-12-28",55.799999
"886","2018-12-31",56.169998
"887","2019-01-02",53.75
"888","2019-01-03",50.75
"889","2019-01-04",53.009998
"890","2019-01-07",54.279999
"891","2019-01-08",55.41
"892","2019-01-09",57.220001
"893","2019-01-10",59.119999
"894","2019-01-11",57.619999
"895","2019-01-14",57.48
"896","2019-01-15",60.860001
"897","2019-01-16",60.82
"898","2019-01-17",62.389999
"899","2019-01-18",62.68
"900","2019-01-22",61.360001
"901","2019-01-23",60.889999
"902","2019-01-24",62.189999
"903","2019-01-25",62.349998
"904","2019-01-28",61.220001
"905","2019-01-29",61.009998
"906","2019-01-30",62.369999
"907","2019-01-31",63.790001
"908","2019-02-01",64.690002
"909","2019-02-04",66.870003
"910","2019-02-05",68.099998
"911","2019-02-06",67.68
"912","2019-02-07",66.300003
"913","2019-02-08",66.919998
"914","2019-02-11",68
"915","2019-02-12",69.400002
"916","2019-02-13",68.849998
"917","2019-02-14",68.769997
"918","2019-02-15",69.25
"919","2019-02-19",69.940002
"920","2019-02-20",69.32
"921","2019-02-21",68.010002
"922","2019-02-22",68.660004
"923","2019-02-25",68.32
"924","2019-02-26",66.480003
"925","2019-02-27",67.860001
"926","2019-02-28",74.169998
"927","2019-03-01",72.699997
"928","2019-03-04",68.290001
"929","2019-03-05",67.739998
"930","2019-03-06",66.769997
"931","2019-03-07",66.019997
"932","2019-03-08",66.029999
"933","2019-03-11",67.809998
"934","2019-03-12",69.160004
"935","2019-03-13",71.400002
"936","2019-03-14",69.300003
"937","2019-03-15",72.239998
"938","2019-03-18",73.080002
"939","2019-03-19",75.150002
"940","2019-03-20",77.510002
"941","2019-03-21",80.540001
"942","2019-03-22",80.099998
"943","2019-03-25",80.07
"944","2019-03-26",79.93
"945","2019-03-27",76.029999
"946","2019-03-28",76.650002
"947","2019-03-29",78.370003
"948","2019-04-01",76.779999
"949","2019-04-02",78.349998
"950","2019-04-03",78.709999
"951","2019-04-04",77.269997
"952","2019-04-05",78.129997
"953","2019-04-08",77.489998
"954","2019-04-09",76.089996
"955","2019-04-10",76.720001
"956","2019-04-11",75.339996
"957","2019-04-12",76.239998
"958","2019-04-15",76.050003
"959","2019-04-16",72.989998
"960","2019-04-17",69.099998
