"","date","ORN"
"997","2011-12-02",5.91
"998","2011-12-05",5.97
"999","2011-12-06",6.04
"1000","2011-12-07",6.01
"1001","2011-12-08",5.86
"1002","2011-12-09",6.16
"1003","2011-12-12",6.13
"1004","2011-12-13",6.2
"1005","2011-12-14",6.35
"1006","2011-12-15",6.3
"1007","2011-12-16",6.77
"1008","2011-12-19",6.33
"1009","2011-12-20",6.77
"1010","2011-12-21",6.72
"1011","2011-12-22",6.84
"1012","2011-12-23",6.77
"1013","2011-12-27",6.72
"1014","2011-12-28",6.39
"1015","2011-12-29",6.68
"1016","2011-12-30",6.65
"1017","2012-01-03",6.72
"1018","2012-01-04",6.71
"1019","2012-01-05",6.66
"1020","2012-01-06",6.5
"1021","2012-01-09",6.62
"1022","2012-01-10",6.73
"1023","2012-01-11",6.74
"1024","2012-01-12",6.9
"1025","2012-01-13",6.54
"1026","2012-01-17",6.56
"1027","2012-01-18",6.48
"1028","2012-01-19",6.48
"1029","2012-01-20",6.74
"1030","2012-01-23",6.82
"1031","2012-01-24",7.16
"1032","2012-01-25",7.35
"1033","2012-01-26",7.44
"1034","2012-01-27",7.32
"1035","2012-01-30",7.3
"1036","2012-01-31",7.24
"1037","2012-02-01",7.49
"1038","2012-02-02",7.58
"1039","2012-02-03",7.68
"1040","2012-02-06",7.55
"1041","2012-02-07",7.63
"1042","2012-02-08",7.94
"1043","2012-02-09",8
"1044","2012-02-10",7.87
"1045","2012-02-13",7.82
"1046","2012-02-14",7.74
"1047","2012-02-15",7.64
"1048","2012-02-16",7.6
"1049","2012-02-17",7.6
"1050","2012-02-21",7.7
"1051","2012-02-22",7.41
"1052","2012-02-23",7.59
"1053","2012-02-24",7.49
"1054","2012-02-27",7.27
"1055","2012-02-28",7.43
"1056","2012-02-29",7.3
"1057","2012-03-01",7.36
"1058","2012-03-02",7.28
"1059","2012-03-05",7.22
"1060","2012-03-06",7.17
"1061","2012-03-07",7.16
"1062","2012-03-08",7.47
"1063","2012-03-09",7.51
"1064","2012-03-12",7.47
"1065","2012-03-13",7.77
"1066","2012-03-14",7.62
"1067","2012-03-15",7.59
"1068","2012-03-16",7.52
"1069","2012-03-19",7.67
"1070","2012-03-20",7.41
"1071","2012-03-21",7.4
"1072","2012-03-22",7.28
"1073","2012-03-23",7.22
"1074","2012-03-26",7.53
"1075","2012-03-27",7.52
"1076","2012-03-28",7.33
"1077","2012-03-29",7.34
"1078","2012-03-30",7.23
"1079","2012-04-02",7.6
"1080","2012-04-03",7.35
"1081","2012-04-04",7.25
"1082","2012-04-05",7.26
"1083","2012-04-09",7.15
"1084","2012-04-10",7.1
"1085","2012-04-11",7.21
"1086","2012-04-12",7.29
"1087","2012-04-13",7.25
"1088","2012-04-16",7.19
"1089","2012-04-17",7.17
"1090","2012-04-18",7.09
"1091","2012-04-19",7.09
"1092","2012-04-20",7.23
"1093","2012-04-23",6.97
"1094","2012-04-24",7.04
"1095","2012-04-25",7.09
"1096","2012-04-26",7.07
"1097","2012-04-27",7.08
"1098","2012-04-30",6.92
"1099","2012-05-01",6.83
"1100","2012-05-02",6.79
"1101","2012-05-03",6.92
"1102","2012-05-04",6.67
"1103","2012-05-07",6.64
"1104","2012-05-08",6.66
"1105","2012-05-09",6.47
"1106","2012-05-10",6.41
"1107","2012-05-11",6.36
"1108","2012-05-14",6.26
"1109","2012-05-15",6.29
"1110","2012-05-16",6.16
"1111","2012-05-17",6.16
"1112","2012-05-18",6.1
"1113","2012-05-21",6.3
"1114","2012-05-22",6.14
"1115","2012-05-23",6.3
"1116","2012-05-24",6.23
"1117","2012-05-25",6.27
"1118","2012-05-29",6.52
"1119","2012-05-30",6.37
"1120","2012-05-31",6.68
"1121","2012-06-01",6.45
"1122","2012-06-04",6.52
"1123","2012-06-05",6.58
"1124","2012-06-06",6.84
"1125","2012-06-07",6.75
"1126","2012-06-08",6.94
"1127","2012-06-11",6.6
"1128","2012-06-12",6.69
"1129","2012-06-13",6.62
"1130","2012-06-14",6.82
"1131","2012-06-15",7.13
"1132","2012-06-18",7
"1133","2012-06-19",7.01
"1134","2012-06-20",6.98
"1135","2012-06-21",6.63
"1136","2012-06-22",6.64
"1137","2012-06-25",6.38
"1138","2012-06-26",6.51
"1139","2012-06-27",6.69
"1140","2012-06-28",6.85
"1141","2012-06-29",6.96
"1142","2012-07-02",7.14
"1143","2012-07-03",7.43
"1144","2012-07-05",7.53
"1145","2012-07-06",7.51
"1146","2012-07-09",7.77
"1147","2012-07-10",7.68
"1148","2012-07-11",7.86
"1149","2012-07-12",7.72
"1150","2012-07-13",8
"1151","2012-07-16",7.97
"1152","2012-07-17",7.94
"1153","2012-07-18",8
"1154","2012-07-19",8.19
"1155","2012-07-20",7.98
"1156","2012-07-23",7.9
"1157","2012-07-24",7.44
"1158","2012-07-25",7.37
"1159","2012-07-26",7.36
"1160","2012-07-27",7.75
"1161","2012-07-30",7.56
"1162","2012-07-31",7.23
"1163","2012-08-01",6.8
"1164","2012-08-02",7
"1165","2012-08-03",7.31
"1166","2012-08-06",7.25
"1167","2012-08-07",7.41
"1168","2012-08-08",7.54
"1169","2012-08-09",7.55
"1170","2012-08-10",7.43
"1171","2012-08-13",7.42
"1172","2012-08-14",7.29
"1173","2012-08-15",7.4
"1174","2012-08-16",7.5
"1175","2012-08-17",7.73
"1176","2012-08-20",7.85
"1177","2012-08-21",7.85
"1178","2012-08-22",7.69
"1179","2012-08-23",7.42
"1180","2012-08-24",7.46
"1181","2012-08-27",7.63
"1182","2012-08-28",7.87
"1183","2012-08-29",7.88
"1184","2012-08-30",7.72
"1185","2012-08-31",7.62
"1186","2012-09-04",7.77
"1187","2012-09-05",7.51
"1188","2012-09-06",7.81
"1189","2012-09-07",7.85
"1190","2012-09-10",8.05
"1191","2012-09-11",7.85
"1192","2012-09-12",7.76
"1193","2012-09-13",7.96
"1194","2012-09-14",7.97
"1195","2012-09-17",7.93
"1196","2012-09-18",8.06
"1197","2012-09-19",7.99
"1198","2012-09-20",7.97
"1199","2012-09-21",7.93
"1200","2012-09-24",7.91
"1201","2012-09-25",7.76
"1202","2012-09-26",7.47
"1203","2012-09-27",7.5
"1204","2012-09-28",7.43
"1205","2012-10-01",7.36
"1206","2012-10-02",7.28
"1207","2012-10-03",7.29
"1208","2012-10-04",7.19
"1209","2012-10-05",7.19
"1210","2012-10-08",6.74
"1211","2012-10-09",6.42
"1212","2012-10-10",6.41
"1213","2012-10-11",6.48
"1214","2012-10-12",6.32
"1215","2012-10-15",6.34
"1216","2012-10-16",6.25
"1217","2012-10-17",6.53
"1218","2012-10-18",6.14
"1219","2012-10-19",6.36
"1220","2012-10-22",6.3
"1221","2012-10-23",6.21
"1222","2012-10-24",6.17
"1223","2012-10-25",6.16
"1224","2012-10-26",6.09
"1225","2012-10-31",6.69
"1226","2012-11-01",7.04
"1227","2012-11-02",7.06
"1228","2012-11-05",7.41
"1229","2012-11-06",7.24
"1230","2012-11-07",7
"1231","2012-11-08",7.01
"1232","2012-11-09",7.15
"1233","2012-11-12",6.92
"1234","2012-11-13",6.63
"1235","2012-11-14",6.42
"1236","2012-11-15",6.21
"1237","2012-11-16",6.36
"1238","2012-11-19",6.41
"1239","2012-11-20",6.72
"1240","2012-11-21",6.66
"1241","2012-11-23",6.78
"1242","2012-11-26",7.12
"1243","2012-11-27",7
"1244","2012-11-28",7.06
"1245","2012-11-29",7.28
"1246","2012-11-30",7.1
"1247","2012-12-03",7.19
"1248","2012-12-04",7.35
"1249","2012-12-05",7.32
"1250","2012-12-06",7.23
"1251","2012-12-07",7.09
"1252","2012-12-10",7.1
"1253","2012-12-11",7.37
"1254","2012-12-12",7.41
"1255","2012-12-13",7.28
"1256","2012-12-14",7.31
"1257","2012-12-17",7.62
"1258","2012-12-18",7.85
"1259","2012-12-19",7.84
"1260","2012-12-20",7.86
"1261","2012-12-21",7.28
"1262","2012-12-24",7.33
"1263","2012-12-26",7.36
"1264","2012-12-27",7.26
"1265","2012-12-28",7.2
"1266","2012-12-31",7.31
"1267","2013-01-02",7.45
"1268","2013-01-03",7.62
"1269","2013-01-04",7.76
"1270","2013-01-07",7.48
"1271","2013-01-08",7.43
"1272","2013-01-09",7.48
"1273","2013-01-10",7.26
"1274","2013-01-11",7.38
"1275","2013-01-14",7.39
"1276","2013-01-15",7.51
"1277","2013-01-16",7.45
"1278","2013-01-17",7.48
"1279","2013-01-18",7.35
"1280","2013-01-22",7.35
"1281","2013-01-23",7.49
"1282","2013-01-24",7.61
"1283","2013-01-25",7.5
"1284","2013-01-28",7.64
"1285","2013-01-29",7.85
"1286","2013-01-30",7.67
"1287","2013-01-31",7.8
"1288","2013-02-01",8.01
"1289","2013-02-04",7.58
"1290","2013-02-05",7.69
"1291","2013-02-06",7.66
"1292","2013-02-07",7.55
"1293","2013-02-08",7.8
"1294","2013-02-11",7.96
"1295","2013-02-12",8.26
"1296","2013-02-13",8.51
"1297","2013-02-14",8.74
"1298","2013-02-15",8.87
"1299","2013-02-19",8.88
"1300","2013-02-20",8.46
"1301","2013-02-21",8.51
"1302","2013-02-22",8.71
"1303","2013-02-25",8.66
"1304","2013-02-26",8.7
"1305","2013-02-27",9.12
"1306","2013-02-28",9.52
"1307","2013-03-01",9.55
"1308","2013-03-04",9.76
"1309","2013-03-05",10.02
"1310","2013-03-06",9.91
"1311","2013-03-07",10
"1312","2013-03-08",9.99
"1313","2013-03-11",10
"1314","2013-03-12",10
"1315","2013-03-13",10.08
"1316","2013-03-14",10.22
"1317","2013-03-15",10.02
"1318","2013-03-18",9.99
"1319","2013-03-19",10.09
"1320","2013-03-20",10.25
"1321","2013-03-21",10.08
"1322","2013-03-22",10.2
"1323","2013-03-25",10.15
"1324","2013-03-26",10.13
"1325","2013-03-27",10.07
"1326","2013-03-28",9.94
"1327","2013-04-01",9.73
"1328","2013-04-02",9.47
"1329","2013-04-03",9.35
"1330","2013-04-04",9.35
"1331","2013-04-05",8.96
"1332","2013-04-08",8.99
"1333","2013-04-09",8.89
"1334","2013-04-10",9.17
"1335","2013-04-11",9.27
"1336","2013-04-12",9.2
"1337","2013-04-15",8.52
"1338","2013-04-16",8.89
"1339","2013-04-17",8.64
"1340","2013-04-18",8.72
"1341","2013-04-19",8.82
"1342","2013-04-22",8.81
"1343","2013-04-23",9.04
"1344","2013-04-24",9.06
"1345","2013-04-25",8.94
"1346","2013-04-26",8.83
"1347","2013-04-29",8.86
"1348","2013-04-30",9.16
"1349","2013-05-01",8.9
"1350","2013-05-02",9.75
"1351","2013-05-03",9.93
"1352","2013-05-06",10.06
"1353","2013-05-07",10.26
"1354","2013-05-08",10.67
"1355","2013-05-09",11.01
"1356","2013-05-10",11.66
"1357","2013-05-13",11.81
"1358","2013-05-14",11.93
"1359","2013-05-15",11.62
"1360","2013-05-16",11.48
"1361","2013-05-17",11.75
"1362","2013-05-20",11.82
"1363","2013-05-21",11.94
"1364","2013-05-22",11.84
"1365","2013-05-23",11.91
"1366","2013-05-24",11.85
"1367","2013-05-28",11.93
"1368","2013-05-29",11.89
"1369","2013-05-30",12.33
"1370","2013-05-31",12.01
"1371","2013-06-03",12.02
"1372","2013-06-04",12.11
"1373","2013-06-05",12
"1374","2013-06-06",11.99
"1375","2013-06-07",12.26
"1376","2013-06-10",12.19
"1377","2013-06-11",12.1
"1378","2013-06-12",12.19
"1379","2013-06-13",12.3
"1380","2013-06-14",11.81
"1381","2013-06-17",11.95
"1382","2013-06-18",12.55
"1383","2013-06-19",12.23
"1384","2013-06-20",11.75
"1385","2013-06-21",11.16
"1386","2013-06-24",11.1
"1387","2013-06-25",11.15
"1388","2013-06-26",11.18
"1389","2013-06-27",11.9
"1390","2013-06-28",12.09
"1391","2013-07-01",12.31
"1392","2013-07-02",12.47
"1393","2013-07-03",12.5
"1394","2013-07-05",12.78
"1395","2013-07-08",12.79
"1396","2013-07-09",12.87
"1397","2013-07-10",12.77
"1398","2013-07-11",13.14
"1399","2013-07-12",13.2
"1400","2013-07-15",13.04
"1401","2013-07-16",13.04
"1402","2013-07-17",13
"1403","2013-07-18",13.07
"1404","2013-07-19",13.29
"1405","2013-07-22",13.29
"1406","2013-07-23",13.43
"1407","2013-07-24",12.93
"1408","2013-07-25",12.87
"1409","2013-07-26",12.89
"1410","2013-07-29",12.58
"1411","2013-07-30",12.55
"1412","2013-07-31",12.57
"1413","2013-08-01",11.01
"1414","2013-08-02",10.51
"1415","2013-08-05",10.16
"1416","2013-08-06",10.01
"1417","2013-08-07",10
"1418","2013-08-08",10.31
"1419","2013-08-09",10.22
"1420","2013-08-12",10.34
"1421","2013-08-13",10.42
"1422","2013-08-14",10.41
"1423","2013-08-15",10.25
"1424","2013-08-16",10.49
"1425","2013-08-19",10.28
"1426","2013-08-20",10.15
"1427","2013-08-21",10.11
"1428","2013-08-22",10.23
"1429","2013-08-23",10.13
"1430","2013-08-26",10.3
"1431","2013-08-27",10.21
"1432","2013-08-28",10.17
"1433","2013-08-29",10.14
"1434","2013-08-30",9.82
"1435","2013-09-03",9.85
"1436","2013-09-04",9.67
"1437","2013-09-05",9.7
"1438","2013-09-06",9.75
"1439","2013-09-09",9.91
"1440","2013-09-10",9.88
"1441","2013-09-11",9.69
"1442","2013-09-12",9.42
"1443","2013-09-13",9.35
"1444","2013-09-16",9.33
"1445","2013-09-17",9.46
"1446","2013-09-18",9.72
"1447","2013-09-19",9.89
"1448","2013-09-20",10.12
"1449","2013-09-23",10.05
"1450","2013-09-24",10.26
"1451","2013-09-25",10.44
"1452","2013-09-26",10.42
"1453","2013-09-27",10.32
"1454","2013-09-30",10.41
"1455","2013-10-01",10.64
"1456","2013-10-02",10.63
"1457","2013-10-03",10.54
"1458","2013-10-04",10.78
"1459","2013-10-07",10.88
"1460","2013-10-08",10.71
"1461","2013-10-09",10.7
"1462","2013-10-10",10.96
"1463","2013-10-11",11.28
"1464","2013-10-14",11.28
"1465","2013-10-15",11.17
"1466","2013-10-16",11.35
"1467","2013-10-17",11.81
"1468","2013-10-18",13.11
"1469","2013-10-21",13.46
"1470","2013-10-22",12.52
"1471","2013-10-23",12.28
"1472","2013-10-24",12.29
"1473","2013-10-25",12.07
"1474","2013-10-28",12.12
"1475","2013-10-29",12.2
"1476","2013-10-30",11.98
"1477","2013-10-31",12.5
"1478","2013-11-01",11.88
"1479","2013-11-04",11.88
"1480","2013-11-05",11.57
"1481","2013-11-06",11.5
"1482","2013-11-07",11.18
"1483","2013-11-08",11.19
"1484","2013-11-11",10.93
"1485","2013-11-12",11.18
"1486","2013-11-13",11.35
"1487","2013-11-14",11.37
"1488","2013-11-15",11.45
"1489","2013-11-18",11.48
"1490","2013-11-19",11.48
"1491","2013-11-20",11.32
"1492","2013-11-21",11.32
"1493","2013-11-22",11.52
"1494","2013-11-25",11.46
"1495","2013-11-26",11.75
"1496","2013-11-27",11.68
"1497","2013-11-29",11.87
"1498","2013-12-02",11.75
"1499","2013-12-03",11.78
"1500","2013-12-04",11.71
"1501","2013-12-05",11.71
"1502","2013-12-06",11.83
"1503","2013-12-09",11.82
"1504","2013-12-10",11.76
"1505","2013-12-11",11.47
"1506","2013-12-12",11.34
"1507","2013-12-13",11.27
"1508","2013-12-16",11.52
"1509","2013-12-17",11.36
"1510","2013-12-18",11.71
"1511","2013-12-19",11.88
"1512","2013-12-20",12.05
"1513","2013-12-23",12.09
"1514","2013-12-24",12.1
"1515","2013-12-26",12.08
"1516","2013-12-27",12.1
"1517","2013-12-30",11.96
"1518","2013-12-31",12.03
"1519","2014-01-02",11.79
"1520","2014-01-03",11.95
"1521","2014-01-06",11.79
"1522","2014-01-07",11.74
"1523","2014-01-08",11.55
"1524","2014-01-09",11.83
"1525","2014-01-10",11.84
"1526","2014-01-13",11.53
"1527","2014-01-14",11.64
"1528","2014-01-15",11.9
"1529","2014-01-16",11.97
"1530","2014-01-17",11.81
"1531","2014-01-21",11.9
"1532","2014-01-22",11.91
"1533","2014-01-23",11.99
"1534","2014-01-24",11.63
"1535","2014-01-27",11.28
"1536","2014-01-28",11.39
"1537","2014-01-29",11.15
"1538","2014-01-30",11.39
"1539","2014-01-31",11.2
"1540","2014-02-03",10.8
"1541","2014-02-04",10.6
"1542","2014-02-05",10.58
"1543","2014-02-06",10.47
"1544","2014-02-07",10.68
"1545","2014-02-10",10.56
"1546","2014-02-11",10.51
"1547","2014-02-12",10.64
"1548","2014-02-13",10.72
"1549","2014-02-14",10.73
"1550","2014-02-18",10.86
"1551","2014-02-19",10.5
"1552","2014-02-20",10.51
"1553","2014-02-21",10.46
"1554","2014-02-24",10.27
"1555","2014-02-25",10.26
"1556","2014-02-26",10.21
"1557","2014-02-27",10.96
"1558","2014-02-28",11.29
"1559","2014-03-03",11.23
"1560","2014-03-04",11.24
"1561","2014-03-05",11.11
"1562","2014-03-06",11.35
"1563","2014-03-07",11.42
"1564","2014-03-10",11.46
"1565","2014-03-11",11.37
"1566","2014-03-12",11.48
"1567","2014-03-13",11.4
"1568","2014-03-14",11.56
"1569","2014-03-17",11.98
"1570","2014-03-18",12.42
"1571","2014-03-19",12.56
"1572","2014-03-20",12.6
"1573","2014-03-21",12.51
"1574","2014-03-24",12.38
"1575","2014-03-25",12.19
"1576","2014-03-26",12.01
"1577","2014-03-27",11.95
"1578","2014-03-28",12.33
"1579","2014-03-31",12.57
"1580","2014-04-01",12.92
"1581","2014-04-02",13.06
"1582","2014-04-03",13.16
"1583","2014-04-04",13.01
"1584","2014-04-07",12.69
"1585","2014-04-08",12.75
"1586","2014-04-09",12.92
"1587","2014-04-10",12.76
"1588","2014-04-11",12.49
"1589","2014-04-14",12.72
"1590","2014-04-15",12.77
"1591","2014-04-16",12.62
"1592","2014-04-17",12.71
"1593","2014-04-21",12.58
"1594","2014-04-22",12.66
"1595","2014-04-23",12.55
"1596","2014-04-24",12.32
"1597","2014-04-25",12.03
"1598","2014-04-28",11.93
"1599","2014-04-29",11.75
"1600","2014-04-30",11.73
"1601","2014-05-01",11.63
"1602","2014-05-02",11.56
"1603","2014-05-05",11.4
"1604","2014-05-06",10.97
"1605","2014-05-07",11.08
"1606","2014-05-08",10.92
"1607","2014-05-09",11.18
"1608","2014-05-12",11.46
"1609","2014-05-13",11.41
"1610","2014-05-14",11.12
"1611","2014-05-15",11.27
"1612","2014-05-16",11.36
"1613","2014-05-19",11.48
"1614","2014-05-20",11.07
"1615","2014-05-21",11.01
"1616","2014-05-22",11.09
"1617","2014-05-23",11.34
"1618","2014-05-27",11.56
"1619","2014-05-28",11.46
"1620","2014-05-29",11.35
"1621","2014-05-30",11.31
"1622","2014-06-02",11.05
"1623","2014-06-03",10.89
"1624","2014-06-04",10.73
"1625","2014-06-05",11.2
"1626","2014-06-06",11.43
"1627","2014-06-09",11.66
"1628","2014-06-10",11.72
"1629","2014-06-11",11.29
"1630","2014-06-12",11.16
"1631","2014-06-13",11.16
"1632","2014-06-16",11.11
"1633","2014-06-17",11.06
"1634","2014-06-18",11.25
"1635","2014-06-19",11.13
"1636","2014-06-20",11.12
"1637","2014-06-23",11.04
"1638","2014-06-24",11
"1639","2014-06-25",10.89
"1640","2014-06-26",10.78
"1641","2014-06-27",10.83
"1642","2014-06-30",10.83
"1643","2014-07-01",10.89
"1644","2014-07-02",10.68
"1645","2014-07-03",10.92
"1646","2014-07-07",10.66
"1647","2014-07-08",10.8
"1648","2014-07-09",10.82
"1649","2014-07-10",10.87
"1650","2014-07-11",10.8
"1651","2014-07-14",11.13
"1652","2014-07-15",11.04
"1653","2014-07-16",11.19
"1654","2014-07-17",11.1
"1655","2014-07-18",11.3
"1656","2014-07-21",11.21
"1657","2014-07-22",11.33
"1658","2014-07-23",11.29
"1659","2014-07-24",11.15
"1660","2014-07-25",11.05
"1661","2014-07-28",10.89
"1662","2014-07-29",10.78
"1663","2014-07-30",10.79
"1664","2014-07-31",10.81
"1665","2014-08-01",10.35
"1666","2014-08-04",10.31
"1667","2014-08-05",10.2
"1668","2014-08-06",10.31
"1669","2014-08-07",10.3
"1670","2014-08-08",10.51
"1671","2014-08-11",10.66
"1672","2014-08-12",10.54
"1673","2014-08-13",10.47
"1674","2014-08-14",10.43
"1675","2014-08-15",10.28
"1676","2014-08-18",10.45
"1677","2014-08-19",10.45
"1678","2014-08-20",10.31
"1679","2014-08-21",10.26
"1680","2014-08-22",10.18
"1681","2014-08-25",10.16
"1682","2014-08-26",10.17
"1683","2014-08-27",10.08
"1684","2014-08-28",10.07
"1685","2014-08-29",10.11
"1686","2014-09-02",10.13
"1687","2014-09-03",10.02
"1688","2014-09-04",10.1
"1689","2014-09-05",10.41
"1690","2014-09-08",10.35
"1691","2014-09-09",10.46
"1692","2014-09-10",10.51
"1693","2014-09-11",10.59
"1694","2014-09-12",10.4
"1695","2014-09-15",10.17
"1696","2014-09-16",10.06
"1697","2014-09-17",10.2
"1698","2014-09-18",10.28
"1699","2014-09-19",10.14
"1700","2014-09-22",10.02
"1701","2014-09-23",10.04
"1702","2014-09-24",9.96
"1703","2014-09-25",10
"1704","2014-09-26",10.1
"1705","2014-09-29",10.01
"1706","2014-09-30",9.98
"1707","2014-10-01",9.61
"1708","2014-10-02",9.51
"1709","2014-10-03",9.6
"1710","2014-10-06",9.32
"1711","2014-10-07",9.36
"1712","2014-10-08",9.72
"1713","2014-10-09",9.11
"1714","2014-10-10",8.74
"1715","2014-10-13",8.74
"1716","2014-10-14",8.83
"1717","2014-10-15",9.05
"1718","2014-10-16",9.54
"1719","2014-10-17",9.49
"1720","2014-10-20",9.39
"1721","2014-10-21",9.47
"1722","2014-10-22",9.18
"1723","2014-10-23",9.33
"1724","2014-10-24",9.44
"1725","2014-10-27",9.36
"1726","2014-10-28",9.66
"1727","2014-10-29",9.79
"1728","2014-10-30",10.77
"1729","2014-10-31",10.96
"1730","2014-11-03",11.28
"1731","2014-11-04",11.46
"1732","2014-11-05",11.61
"1733","2014-11-06",11.79
"1734","2014-11-07",11.96
"1735","2014-11-10",11.91
"1736","2014-11-11",11.9
"1737","2014-11-12",11.97
"1738","2014-11-13",11.9
"1739","2014-11-14",11.87
"1740","2014-11-17",11.69
"1741","2014-11-18",11.61
"1742","2014-11-19",11.36
"1743","2014-11-20",11.39
"1744","2014-11-21",11.33
"1745","2014-11-24",11.35
"1746","2014-11-25",11.53
"1747","2014-11-26",11.45
"1748","2014-11-28",10.98
"1749","2014-12-01",10.59
"1750","2014-12-02",10.85
"1751","2014-12-03",10.87
"1752","2014-12-04",10.68
"1753","2014-12-05",10.61
"1754","2014-12-08",10.39
"1755","2014-12-09",10.33
"1756","2014-12-10",9.96
"1757","2014-12-11",9.87
"1758","2014-12-12",9.85
"1759","2014-12-15",10.02
"1760","2014-12-16",9.94
"1761","2014-12-17",10.23
"1762","2014-12-18",10.2
"1763","2014-12-19",10.16
"1764","2014-12-22",10.5
"1765","2014-12-23",10.78
"1766","2014-12-24",10.74
"1767","2014-12-26",11.01
"1768","2014-12-29",11.11
"1769","2014-12-30",11.16
"1770","2014-12-31",11.05
"1771","2015-01-02",11.06
"1772","2015-01-05",10.7
"1773","2015-01-06",10.37
"1774","2015-01-07",10.15
"1775","2015-01-08",10.36
"1776","2015-01-09",10.08
"1777","2015-01-12",9.9
"1778","2015-01-13",10.15
"1779","2015-01-14",9.95
"1780","2015-01-15",9.6
"1781","2015-01-16",9.64
"1782","2015-01-20",9.29
"1783","2015-01-21",9.28
"1784","2015-01-22",9.36
"1785","2015-01-23",9.32
"1786","2015-01-26",9.4
"1787","2015-01-27",9.25
"1788","2015-01-28",9.16
"1789","2015-01-29",9.39
"1790","2015-01-30",9.13
"1791","2015-02-02",9.35
"1792","2015-02-03",9.72
"1793","2015-02-04",9.61
"1794","2015-02-05",9.69
"1795","2015-02-06",9.87
"1796","2015-02-09",9.97
"1797","2015-02-10",9.86
"1798","2015-02-11",10.01
"1799","2015-02-12",10.2
"1800","2015-02-13",10.42
"1801","2015-02-17",10.39
"1802","2015-02-18",10.31
"1803","2015-02-19",10.24
"1804","2015-02-20",10.26
"1805","2015-02-23",10.02
"1806","2015-02-24",9.88
"1807","2015-02-25",9.88
"1808","2015-02-26",10.26
"1809","2015-02-27",10.2
"1810","2015-03-02",9.84
"1811","2015-03-03",9.39
"1812","2015-03-04",9.16
"1813","2015-03-05",9.01
"1814","2015-03-06",8.77
"1815","2015-03-09",8.79
"1816","2015-03-10",8.8
"1817","2015-03-11",9.06
"1818","2015-03-12",9.1
"1819","2015-03-13",9.01
"1820","2015-03-16",8.99
"1821","2015-03-17",8.91
"1822","2015-03-18",9.1
"1823","2015-03-19",9.01
"1824","2015-03-20",9.25
"1825","2015-03-23",9.39
"1826","2015-03-24",9.41
"1827","2015-03-25",9.03
"1828","2015-03-26",8.97
"1829","2015-03-27",9.06
"1830","2015-03-30",8.95
"1831","2015-03-31",8.86
"1832","2015-04-01",8.8
"1833","2015-04-02",8.84
"1834","2015-04-06",8.93
"1835","2015-04-07",8.95
"1836","2015-04-08",9.07
"1837","2015-04-09",8.98
"1838","2015-04-10",8.88
"1839","2015-04-13",8.78
"1840","2015-04-14",8.79
"1841","2015-04-15",9.07
"1842","2015-04-16",8.69
"1843","2015-04-17",8.51
"1844","2015-04-20",8.7
"1845","2015-04-21",8.83
"1846","2015-04-22",8.78
"1847","2015-04-23",8.82
"1848","2015-04-24",9.33
"1849","2015-04-27",9.35
"1850","2015-04-28",9.51
"1851","2015-04-29",9.36
"1852","2015-04-30",8.42
"1853","2015-05-01",8.39
"1854","2015-05-04",8.4
"1855","2015-05-05",8.37
"1856","2015-05-06",8.33
"1857","2015-05-07",8.29
"1858","2015-05-08",8.22
"1859","2015-05-11",8.01
"1860","2015-05-12",7.96
"1861","2015-05-13",7.95
"1862","2015-05-14",7.98
"1863","2015-05-15",7.88
"1864","2015-05-18",8.03
"1865","2015-05-19",7.9
"1866","2015-05-20",7.9
"1867","2015-05-21",8.41
"1868","2015-05-22",7.96
"1869","2015-05-26",7.56
"1870","2015-05-27",8.11
"1871","2015-05-28",7.81
"1872","2015-05-29",7.51
"1873","2015-06-01",7.81
"1874","2015-06-02",7.87
"1875","2015-06-03",8.18
"1876","2015-06-04",7.95
"1877","2015-06-05",7.84
"1878","2015-06-08",7.63
"1879","2015-06-09",7.63
"1880","2015-06-10",7.64
"1881","2015-06-11",7.65
"1882","2015-06-12",7.64
"1883","2015-06-15",7.42
"1884","2015-06-16",7.43
"1885","2015-06-17",7.43
"1886","2015-06-18",7.59
"1887","2015-06-19",7.34
"1888","2015-06-22",7.35
"1889","2015-06-23",7.47
"1890","2015-06-24",7.43
"1891","2015-06-25",7.23
"1892","2015-06-26",7.15
"1893","2015-06-29",7.06
"1894","2015-06-30",7.22
"1895","2015-07-01",6.84
"1896","2015-07-02",6.8
"1897","2015-07-06",7.18
"1898","2015-07-07",7.23
"1899","2015-07-08",7.48
"1900","2015-07-09",7.39
"1901","2015-07-10",7.57
"1902","2015-07-13",7.42
"1903","2015-07-14",7.64
"1904","2015-07-15",7.42
"1905","2015-07-16",7.47
"1906","2015-07-17",7.48
"1907","2015-07-20",7.35
"1908","2015-07-21",7.36
"1909","2015-07-22",7.41
"1910","2015-07-23",7.2
"1911","2015-07-24",7.17
"1912","2015-07-27",7.18
"1913","2015-07-28",7.24
"1914","2015-07-29",7.22
"1915","2015-07-30",7.28
"1916","2015-07-31",7.24
"1917","2015-08-03",7.08
"1918","2015-08-04",7.25
"1919","2015-08-05",7.15
"1920","2015-08-06",7.06
"1921","2015-08-07",7.13
"1922","2015-08-10",7.28
"1923","2015-08-11",7.49
"1924","2015-08-12",7.41
"1925","2015-08-13",7.25
"1926","2015-08-14",7.22
"1927","2015-08-17",7.24
"1928","2015-08-18",7.44
"1929","2015-08-19",7.24
"1930","2015-08-20",7.08
