"","date","CALX"
"997","2014-03-10",8.57
"998","2014-03-11",8.65
"999","2014-03-12",8.89
"1000","2014-03-13",8.7
"1001","2014-03-14",8.71
"1002","2014-03-17",8.88
"1003","2014-03-18",8.96
"1004","2014-03-19",9.03
"1005","2014-03-20",8.99
"1006","2014-03-21",8.89
"1007","2014-03-24",8.73
"1008","2014-03-25",8.61
"1009","2014-03-26",8.32
"1010","2014-03-27",8.15
"1011","2014-03-28",8.3
"1012","2014-03-31",8.43
"1013","2014-04-01",8.56
"1014","2014-04-02",8.67
"1015","2014-04-03",8.52
"1016","2014-04-04",8.31
"1017","2014-04-07",8.43
"1018","2014-04-08",8.39
"1019","2014-04-09",8.56
"1020","2014-04-10",8.32
"1021","2014-04-11",8.32
"1022","2014-04-14",8.23
"1023","2014-04-15",8.14
"1024","2014-04-16",8.1
"1025","2014-04-17",8.18
"1026","2014-04-21",8.22
"1027","2014-04-22",8.89
"1028","2014-04-23",8.78
"1029","2014-04-24",9.1
"1030","2014-04-25",8.99
"1031","2014-04-28",8.7
"1032","2014-04-29",8.46
"1033","2014-04-30",8.81
"1034","2014-05-01",8.69
"1035","2014-05-02",8.51
"1036","2014-05-05",8.37
"1037","2014-05-06",8.02
"1038","2014-05-07",7.92
"1039","2014-05-08",7.8
"1040","2014-05-09",7.87
"1041","2014-05-12",8.26
"1042","2014-05-13",8.11
"1043","2014-05-14",7.91
"1044","2014-05-15",7.87
"1045","2014-05-16",7.87
"1046","2014-05-19",8.14
"1047","2014-05-20",8.01
"1048","2014-05-21",8.12
"1049","2014-05-22",8.2
"1050","2014-05-23",8.3
"1051","2014-05-27",8.6
"1052","2014-05-28",8.44
"1053","2014-05-29",8.27
"1054","2014-05-30",8.16
"1055","2014-06-02",7.77
"1056","2014-06-03",7.63
"1057","2014-06-04",7.42
"1058","2014-06-05",7.79
"1059","2014-06-06",8.07
"1060","2014-06-09",8
"1061","2014-06-10",7.97
"1062","2014-06-11",7.8
"1063","2014-06-12",7.7
"1064","2014-06-13",7.74
"1065","2014-06-16",7.81
"1066","2014-06-17",7.95
"1067","2014-06-18",7.93
"1068","2014-06-19",7.91
"1069","2014-06-20",7.93
"1070","2014-06-23",7.87
"1071","2014-06-24",7.77
"1072","2014-06-25",7.73
"1073","2014-06-26",7.9
"1074","2014-06-27",8.11
"1075","2014-06-30",8.18
"1076","2014-07-01",8.45
"1077","2014-07-02",8.46
"1078","2014-07-03",8.27
"1079","2014-07-07",8.03
"1080","2014-07-08",7.89
"1081","2014-07-09",7.91
"1082","2014-07-10",7.88
"1083","2014-07-11",7.91
"1084","2014-07-14",8.04
"1085","2014-07-15",7.99
"1086","2014-07-16",8.17
"1087","2014-07-17",8.12
"1088","2014-07-18",8.33
"1089","2014-07-21",8.3
"1090","2014-07-22",8.43
"1091","2014-07-23",8.37
"1092","2014-07-24",8.37
"1093","2014-07-25",8.16
"1094","2014-07-28",8.08
"1095","2014-07-29",8.21
"1096","2014-07-30",9.5
"1097","2014-07-31",9.29
"1098","2014-08-01",9.14
"1099","2014-08-04",9.05
"1100","2014-08-05",9.15
"1101","2014-08-06",9.37
"1102","2014-08-07",9.14
"1103","2014-08-08",9.15
"1104","2014-08-11",9.27
"1105","2014-08-12",9.07
"1106","2014-08-13",9.26
"1107","2014-08-14",9.4
"1108","2014-08-15",9.43
"1109","2014-08-18",9.49
"1110","2014-08-19",9.93
"1111","2014-08-20",10.16
"1112","2014-08-21",10.11
"1113","2014-08-22",10.2
"1114","2014-08-25",9.89
"1115","2014-08-26",10.36
"1116","2014-08-27",10.56
"1117","2014-08-28",10.5
"1118","2014-08-29",10.5
"1119","2014-09-02",10.47
"1120","2014-09-03",10.51
"1121","2014-09-04",10.81
"1122","2014-09-05",10.6
"1123","2014-09-08",10.52
"1124","2014-09-09",10.18
"1125","2014-09-10",10.24
"1126","2014-09-11",10.28
"1127","2014-09-12",10.26
"1128","2014-09-15",10.11
"1129","2014-09-16",9.89
"1130","2014-09-17",10.05
"1131","2014-09-18",10.17
"1132","2014-09-19",9.7
"1133","2014-09-22",9.36
"1134","2014-09-23",9.23
"1135","2014-09-24",9.4
"1136","2014-09-25",9.15
"1137","2014-09-26",9.26
"1138","2014-09-29",9.5
"1139","2014-09-30",9.57
"1140","2014-10-01",9.52
"1141","2014-10-02",9.61
"1142","2014-10-03",9.39
"1143","2014-10-06",9.22
"1144","2014-10-07",8.88
"1145","2014-10-08",9.16
"1146","2014-10-09",8.93
"1147","2014-10-10",8.31
"1148","2014-10-13",8.59
"1149","2014-10-14",8.71
"1150","2014-10-15",8.99
"1151","2014-10-16",8.98
"1152","2014-10-17",8.81
"1153","2014-10-20",8.87
"1154","2014-10-21",8.77
"1155","2014-10-22",8.57
"1156","2014-10-23",8.87
"1157","2014-10-24",8.84
"1158","2014-10-27",8.6
"1159","2014-10-28",8.74
"1160","2014-10-29",8.84
"1161","2014-10-30",10.76
"1162","2014-10-31",10.81
"1163","2014-11-03",10.84
"1164","2014-11-04",10.99
"1165","2014-11-05",11.03
"1166","2014-11-06",11.44
"1167","2014-11-07",11.44
"1168","2014-11-10",11.38
"1169","2014-11-11",11.31
"1170","2014-11-12",11.07
"1171","2014-11-13",10.73
"1172","2014-11-14",10.96
"1173","2014-11-17",10.68
"1174","2014-11-18",10.74
"1175","2014-11-19",10.71
"1176","2014-11-20",11.01
"1177","2014-11-21",10.47
"1178","2014-11-24",10.45
"1179","2014-11-25",10.72
"1180","2014-11-26",10.75
"1181","2014-11-28",10.6
"1182","2014-12-01",10.06
"1183","2014-12-02",10.32
"1184","2014-12-03",10.53
"1185","2014-12-04",10.2
"1186","2014-12-05",10.21
"1187","2014-12-08",10.06
"1188","2014-12-09",10.36
"1189","2014-12-10",9.81
"1190","2014-12-11",9.96
"1191","2014-12-12",9.55
"1192","2014-12-15",9.4
"1193","2014-12-16",9.45
"1194","2014-12-17",9.89
"1195","2014-12-18",10.15
"1196","2014-12-19",10.15
"1197","2014-12-22",10.39
"1198","2014-12-23",10.38
"1199","2014-12-24",10.21
"1200","2014-12-26",10.16
"1201","2014-12-29",9.84
"1202","2014-12-30",10.03
"1203","2014-12-31",10.02
"1204","2015-01-02",10.01
"1205","2015-01-05",9.82
"1206","2015-01-06",9.73
"1207","2015-01-07",9.66
"1208","2015-01-08",9.73
"1209","2015-01-09",9.73
"1210","2015-01-12",9.7
"1211","2015-01-13",9.59
"1212","2015-01-14",9.61
"1213","2015-01-15",9.17
"1214","2015-01-16",9.36
"1215","2015-01-20",9.58
"1216","2015-01-21",9.69
"1217","2015-01-22",10.1
"1218","2015-01-23",9.93
"1219","2015-01-26",10.02
"1220","2015-01-27",9.93
"1221","2015-01-28",9.98
"1222","2015-01-29",9.79
"1223","2015-01-30",9.6
"1224","2015-02-02",10.15
"1225","2015-02-03",10.55
"1226","2015-02-04",8.67
"1227","2015-02-05",8.78
"1228","2015-02-06",8.76
"1229","2015-02-09",8.57
"1230","2015-02-10",8.61
"1231","2015-02-11",8.75
"1232","2015-02-12",8.68
"1233","2015-02-13",8.65
"1234","2015-02-17",8.48
"1235","2015-02-18",8.35
"1236","2015-02-19",8.35
"1237","2015-02-20",8.21
"1238","2015-02-23",8.11
"1239","2015-02-24",8.32
"1240","2015-02-25",8.4
"1241","2015-02-26",8.44
"1242","2015-02-27",8.74
"1243","2015-03-02",8.66
"1244","2015-03-03",8.56
"1245","2015-03-04",8.35
"1246","2015-03-05",8.39
"1247","2015-03-06",8.35
"1248","2015-03-09",8.41
"1249","2015-03-10",8.26
"1250","2015-03-11",8.58
"1251","2015-03-12",8.59
"1252","2015-03-13",8.64
"1253","2015-03-16",8.62
"1254","2015-03-17",8.58
"1255","2015-03-18",8.76
"1256","2015-03-19",8.75
"1257","2015-03-20",8.9
"1258","2015-03-23",8.91
"1259","2015-03-24",8.61
"1260","2015-03-25",8.43
"1261","2015-03-26",8.3
"1262","2015-03-27",8.19
"1263","2015-03-30",8.26
"1264","2015-03-31",8.39
"1265","2015-04-01",8.45
"1266","2015-04-02",8.64
"1267","2015-04-06",8.62
"1268","2015-04-07",8.64
"1269","2015-04-08",8.61
"1270","2015-04-09",8.53
"1271","2015-04-10",8.57
"1272","2015-04-13",8.7
"1273","2015-04-14",8.76
"1274","2015-04-15",8.75
"1275","2015-04-16",8.75
"1276","2015-04-17",8.53
"1277","2015-04-20",8.62
"1278","2015-04-21",8.55
"1279","2015-04-22",8.48
"1280","2015-04-23",8.49
"1281","2015-04-24",8.44
"1282","2015-04-27",8.42
"1283","2015-04-28",8.69
"1284","2015-04-29",8
"1285","2015-04-30",7.39
"1286","2015-05-01",7.29
"1287","2015-05-04",7.38
"1288","2015-05-05",7.55
"1289","2015-05-06",7.41
"1290","2015-05-07",7.44
"1291","2015-05-08",7.49
"1292","2015-05-11",7.51
"1293","2015-05-12",7.4
"1294","2015-05-13",7.49
"1295","2015-05-14",7.62
"1296","2015-05-15",7.68
"1297","2015-05-18",7.9
"1298","2015-05-19",7.63
"1299","2015-05-20",7.79
"1300","2015-05-21",7.91
"1301","2015-05-22",7.91
"1302","2015-05-26",7.76
"1303","2015-05-27",7.89
"1304","2015-05-28",8
"1305","2015-05-29",8
"1306","2015-06-01",8.06
"1307","2015-06-02",8.1
"1308","2015-06-03",8.1
"1309","2015-06-04",7.98
"1310","2015-06-05",8.13
"1311","2015-06-08",8.11
"1312","2015-06-09",8.13
"1313","2015-06-10",8.32
"1314","2015-06-11",8.55
"1315","2015-06-12",8.52
"1316","2015-06-15",8.77
"1317","2015-06-16",8.85
"1318","2015-06-17",8.87
"1319","2015-06-18",8.51
"1320","2015-06-19",8.28
"1321","2015-06-22",8.28
"1322","2015-06-23",8.44
"1323","2015-06-24",8.45
"1324","2015-06-25",8.24
"1325","2015-06-26",7.99
"1326","2015-06-29",7.78
"1327","2015-06-30",7.61
"1328","2015-07-01",7.5
"1329","2015-07-02",7.52
"1330","2015-07-06",7.36
"1331","2015-07-07",7.4
"1332","2015-07-08",7.38
"1333","2015-07-09",7.06
"1334","2015-07-10",7.26
"1335","2015-07-13",7.23
"1336","2015-07-14",7.35
"1337","2015-07-15",7.48
"1338","2015-07-16",7.44
"1339","2015-07-17",7.42
"1340","2015-07-20",7.22
"1341","2015-07-21",7.2
"1342","2015-07-22",7.11
"1343","2015-07-23",6.98
"1344","2015-07-24",6.96
"1345","2015-07-27",6.91
"1346","2015-07-28",7
"1347","2015-07-29",8.19
"1348","2015-07-30",8.45
"1349","2015-07-31",8.43
"1350","2015-08-03",8.34
"1351","2015-08-04",8.27
"1352","2015-08-05",8.25
"1353","2015-08-06",8.1
"1354","2015-08-07",7.98
"1355","2015-08-10",8.12
"1356","2015-08-11",7.86
"1357","2015-08-12",7.83
"1358","2015-08-13",7.82
"1359","2015-08-14",7.92
"1360","2015-08-17",7.83
"1361","2015-08-18",7.59
"1362","2015-08-19",7.42
"1363","2015-08-20",7.14
"1364","2015-08-21",7.33
"1365","2015-08-24",7.08
"1366","2015-08-25",7.1
"1367","2015-08-26",7.32
"1368","2015-08-27",7.69
"1369","2015-08-28",7.76
"1370","2015-08-31",8.01
"1371","2015-09-01",7.74
"1372","2015-09-02",7.85
"1373","2015-09-03",7.78
"1374","2015-09-04",7.89
"1375","2015-09-08",7.96
"1376","2015-09-09",7.84
"1377","2015-09-10",7.85
"1378","2015-09-11",7.66
"1379","2015-09-14",7.56
"1380","2015-09-15",7.64
"1381","2015-09-16",7.8
"1382","2015-09-17",7.78
"1383","2015-09-18",7.59
"1384","2015-09-21",7.65
"1385","2015-09-22",7.46
"1386","2015-09-23",7.35
"1387","2015-09-24",7.54
"1388","2015-09-25",7.36
"1389","2015-09-28",7.4
"1390","2015-09-29",7.32
"1391","2015-09-30",7.79
"1392","2015-10-01",8.1
"1393","2015-10-02",8.09
"1394","2015-10-05",8.16
"1395","2015-10-06",8.29
"1396","2015-10-07",8.37
"1397","2015-10-08",8.54
"1398","2015-10-09",8.79
"1399","2015-10-12",8.5
"1400","2015-10-13",8.45
"1401","2015-10-14",8.43
"1402","2015-10-15",8.6
"1403","2015-10-16",8.69
"1404","2015-10-19",9
"1405","2015-10-20",8.9
"1406","2015-10-21",8.67
"1407","2015-10-22",8.85
"1408","2015-10-23",8.97
"1409","2015-10-26",8.99
"1410","2015-10-27",8.65
"1411","2015-10-28",9
"1412","2015-10-29",8.86
"1413","2015-10-30",6.99
"1414","2015-11-02",6.94
"1415","2015-11-03",6.93
"1416","2015-11-04",7.03
"1417","2015-11-05",7.11
"1418","2015-11-06",7.42
"1419","2015-11-09",7.29
"1420","2015-11-10",7.26
"1421","2015-11-11",7.12
"1422","2015-11-12",7.01
"1423","2015-11-13",7.02
"1424","2015-11-16",7.31
"1425","2015-11-17",7.01
"1426","2015-11-18",7.14
"1427","2015-11-19",7.16
"1428","2015-11-20",7.32
"1429","2015-11-23",7.35
"1430","2015-11-24",7.41
"1431","2015-11-25",7.47
"1432","2015-11-27",7.81
"1433","2015-11-30",7.92
"1434","2015-12-01",7.84
"1435","2015-12-02",8
"1436","2015-12-03",7.79
"1437","2015-12-04",7.77
"1438","2015-12-07",7.45
"1439","2015-12-08",7.3
"1440","2015-12-09",7.27
"1441","2015-12-10",7.47
"1442","2015-12-11",7.45
"1443","2015-12-14",7.33
"1444","2015-12-15",7.44
"1445","2015-12-16",7.5
"1446","2015-12-17",7.38
"1447","2015-12-18",7.4
"1448","2015-12-21",7.51
"1449","2015-12-22",7.74
"1450","2015-12-23",7.87
"1451","2015-12-24",7.91
"1452","2015-12-28",7.81
"1453","2015-12-29",8
"1454","2015-12-30",7.9
"1455","2015-12-31",7.87
"1456","2016-01-04",7.64
"1457","2016-01-05",7.34
"1458","2016-01-06",7.27
"1459","2016-01-07",6.94
"1460","2016-01-08",7.56
"1461","2016-01-11",7.69
"1462","2016-01-12",7.62
"1463","2016-01-13",7.21
"1464","2016-01-14",7.42
"1465","2016-01-15",7.21
"1466","2016-01-19",7.04
"1467","2016-01-20",7.14
"1468","2016-01-21",7.23
"1469","2016-01-22",7.44
"1470","2016-01-25",7.23
"1471","2016-01-26",7.58
"1472","2016-01-27",7.44
"1473","2016-01-28",7.57
"1474","2016-01-29",7.68
"1475","2016-02-01",7.83
"1476","2016-02-02",7.42
"1477","2016-02-03",7.41
"1478","2016-02-04",7.5
"1479","2016-02-05",7.34
"1480","2016-02-08",7.39
"1481","2016-02-09",7.23
"1482","2016-02-10",6.16
"1483","2016-02-11",5.91
"1484","2016-02-12",5.67
"1485","2016-02-16",5.99
"1486","2016-02-17",5.94
"1487","2016-02-18",5.84
"1488","2016-02-19",5.94
"1489","2016-02-22",6.34
"1490","2016-02-23",6.63
"1491","2016-02-24",6.81
"1492","2016-02-25",6.88
"1493","2016-02-26",6.88
"1494","2016-02-29",6.95
"1495","2016-03-01",6.99
"1496","2016-03-02",6.98
"1497","2016-03-03",7.13
"1498","2016-03-04",7.17
"1499","2016-03-07",7.45
"1500","2016-03-08",7.08
"1501","2016-03-09",7.18
"1502","2016-03-10",7.21
"1503","2016-03-11",7.31
"1504","2016-03-14",7.45
"1505","2016-03-15",7.2
"1506","2016-03-16",7.22
"1507","2016-03-17",7.29
"1508","2016-03-18",7.27
"1509","2016-03-21",7.28
"1510","2016-03-22",7.23
"1511","2016-03-23",6.71
"1512","2016-03-24",6.55
"1513","2016-03-28",6.75
"1514","2016-03-29",7.18
"1515","2016-03-30",7.02
"1516","2016-03-31",7.09
"1517","2016-04-01",7.12
"1518","2016-04-04",7
"1519","2016-04-05",7.05
"1520","2016-04-06",6.96
"1521","2016-04-07",6.65
"1522","2016-04-08",6.66
"1523","2016-04-11",6.62
"1524","2016-04-12",6.55
"1525","2016-04-13",6.7
"1526","2016-04-14",6.69
"1527","2016-04-15",6.67
"1528","2016-04-18",6.69
"1529","2016-04-19",6.66
"1530","2016-04-20",6.7
"1531","2016-04-21",6.66
"1532","2016-04-22",6.93
"1533","2016-04-25",6.85
"1534","2016-04-26",6.89
"1535","2016-04-27",6.99
"1536","2016-04-28",6.9
"1537","2016-04-29",6.93
"1538","2016-05-02",6.93
"1539","2016-05-03",6.9
"1540","2016-05-04",7.32
"1541","2016-05-05",7.11
"1542","2016-05-06",6.99
"1543","2016-05-09",7.1
"1544","2016-05-10",7.18
"1545","2016-05-11",7.24
"1546","2016-05-12",6.93
"1547","2016-05-13",6.9
"1548","2016-05-16",6.9
"1549","2016-05-17",6.65
"1550","2016-05-18",6.68
"1551","2016-05-19",6.28
"1552","2016-05-20",6.46
"1553","2016-05-23",6.65
"1554","2016-05-24",6.84
"1555","2016-05-25",6.81
"1556","2016-05-26",6.81
"1557","2016-05-27",6.74
"1558","2016-05-31",6.76
"1559","2016-06-01",6.76
"1560","2016-06-02",6.79
"1561","2016-06-03",6.79
"1562","2016-06-06",6.93
"1563","2016-06-07",6.99
"1564","2016-06-08",6.98
"1565","2016-06-09",6.86
"1566","2016-06-10",6.81
"1567","2016-06-13",6.77
"1568","2016-06-14",6.72
"1569","2016-06-15",6.9
"1570","2016-06-16",7.02
"1571","2016-06-17",6.95
"1572","2016-06-20",7.05
"1573","2016-06-21",7.07
"1574","2016-06-22",6.93
"1575","2016-06-23",7.28
"1576","2016-06-24",6.74
"1577","2016-06-27",6.38
"1578","2016-06-28",6.51
"1579","2016-06-29",6.65
"1580","2016-06-30",6.91
"1581","2016-07-01",7.1
"1582","2016-07-05",6.92
"1583","2016-07-06",6.89
"1584","2016-07-07",7.06
"1585","2016-07-08",7.47
"1586","2016-07-11",7.52
"1587","2016-07-12",7.53
"1588","2016-07-13",7.49
"1589","2016-07-14",7.41
"1590","2016-07-15",7.5
"1591","2016-07-18",7.55
"1592","2016-07-19",7.43
"1593","2016-07-20",7.91
"1594","2016-07-21",7.66
"1595","2016-07-22",7.68
"1596","2016-07-25",7.81
"1597","2016-07-26",7.84
"1598","2016-07-27",7.83
"1599","2016-07-28",7.65
"1600","2016-07-29",7.72
"1601","2016-08-01",7.76
"1602","2016-08-02",7.57
"1603","2016-08-03",8.13
"1604","2016-08-04",7.9
"1605","2016-08-05",7.97
"1606","2016-08-08",7.89
"1607","2016-08-09",7.92
"1608","2016-08-10",7.75
"1609","2016-08-11",7.73
"1610","2016-08-12",7.81
"1611","2016-08-15",7.9
"1612","2016-08-16",7.83
"1613","2016-08-17",7.68
"1614","2016-08-18",7.73
"1615","2016-08-19",7.7
"1616","2016-08-22",7.78
"1617","2016-08-23",7.64
"1618","2016-08-24",7.51
"1619","2016-08-25",7.72
"1620","2016-08-26",7.45
"1621","2016-08-29",7.54
"1622","2016-08-30",7.51
"1623","2016-08-31",7.44
"1624","2016-09-01",7.5
"1625","2016-09-02",7.53
"1626","2016-09-06",7.65
"1627","2016-09-07",7.65
"1628","2016-09-08",7.5
"1629","2016-09-09",7.2
"1630","2016-09-12",7.26
"1631","2016-09-13",7.04
"1632","2016-09-14",7.02
"1633","2016-09-15",7.09
"1634","2016-09-16",6.98
"1635","2016-09-19",6.9
"1636","2016-09-20",6.95
"1637","2016-09-21",6.88
"1638","2016-09-22",6.89
"1639","2016-09-23",6.96
"1640","2016-09-26",7.25
"1641","2016-09-27",7.31
"1642","2016-09-28",7.56
"1643","2016-09-29",7.39
"1644","2016-09-30",7.35
"1645","2016-10-03",7.29
"1646","2016-10-04",7.21
"1647","2016-10-05",7.32
"1648","2016-10-06",7.06
"1649","2016-10-07",7.09
"1650","2016-10-10",7.21
"1651","2016-10-11",6.96
"1652","2016-10-12",6.93
"1653","2016-10-13",6.82
"1654","2016-10-14",6.72
"1655","2016-10-17",6.5
"1656","2016-10-18",6.7
"1657","2016-10-19",6.9
"1658","2016-10-20",6.75
"1659","2016-10-21",6.6
"1660","2016-10-24",6.7
"1661","2016-10-25",6.6
"1662","2016-10-26",6.35
"1663","2016-10-27",6.3
"1664","2016-10-28",6.4
"1665","2016-10-31",6.25
"1666","2016-11-01",6.25
"1667","2016-11-02",6.65
"1668","2016-11-03",6.6
"1669","2016-11-04",6.6
"1670","2016-11-07",6.9
"1671","2016-11-08",6.9
"1672","2016-11-09",7.15
"1673","2016-11-10",7.4
"1674","2016-11-11",7.7
"1675","2016-11-14",7.65
"1676","2016-11-15",7.65
"1677","2016-11-16",7.7
"1678","2016-11-17",7.7
"1679","2016-11-18",7.6
"1680","2016-11-21",7.75
"1681","2016-11-22",7.6
"1682","2016-11-23",7.8
"1683","2016-11-25",7.85
"1684","2016-11-28",7.65
"1685","2016-11-29",7.7
"1686","2016-11-30",7.55
"1687","2016-12-01",7.35
"1688","2016-12-02",7.3
"1689","2016-12-05",7.55
"1690","2016-12-06",7.55
"1691","2016-12-07",7.55
"1692","2016-12-08",7.95
"1693","2016-12-09",7.85
"1694","2016-12-12",7.65
"1695","2016-12-13",7.7
"1696","2016-12-14",7.5
"1697","2016-12-15",7.85
"1698","2016-12-16",7.95
"1699","2016-12-19",7.85
"1700","2016-12-20",7.75
"1701","2016-12-21",7.7
"1702","2016-12-22",7.7
"1703","2016-12-23",7.8
"1704","2016-12-27",7.8
"1705","2016-12-28",7.8
"1706","2016-12-29",7.75
"1707","2016-12-30",7.7
"1708","2017-01-03",7.6
"1709","2017-01-04",7.55
"1710","2017-01-05",7.5
"1711","2017-01-06",7.25
"1712","2017-01-09",7.2
"1713","2017-01-10",7.35
"1714","2017-01-11",7.2
"1715","2017-01-12",6.9
"1716","2017-01-13",7.35
"1717","2017-01-17",6.95
"1718","2017-01-18",6.9
"1719","2017-01-19",6.95
"1720","2017-01-20",6.9
"1721","2017-01-23",7
"1722","2017-01-24",7.25
"1723","2017-01-25",7.25
"1724","2017-01-26",7
"1725","2017-01-27",7.15
"1726","2017-01-30",7.05
"1727","2017-01-31",7.2
"1728","2017-02-01",7.15
"1729","2017-02-02",7.05
"1730","2017-02-03",7.2
"1731","2017-02-06",7.15
"1732","2017-02-07",7
"1733","2017-02-08",6.9
"1734","2017-02-09",7
"1735","2017-02-10",7.4
"1736","2017-02-13",7.3
"1737","2017-02-14",7.65
"1738","2017-02-15",6.9
"1739","2017-02-16",6.85
"1740","2017-02-17",6.8
"1741","2017-02-21",6.85
"1742","2017-02-22",6.85
"1743","2017-02-23",7
"1744","2017-02-24",7.05
"1745","2017-02-27",7.1
"1746","2017-02-28",6.9
"1747","2017-03-01",7.05
"1748","2017-03-02",6.9
"1749","2017-03-03",7
"1750","2017-03-06",7.05
"1751","2017-03-07",6.9
"1752","2017-03-08",6.85
"1753","2017-03-09",7.05
"1754","2017-03-10",6.95
"1755","2017-03-13",6.95
"1756","2017-03-14",6.9
"1757","2017-03-15",7.05
"1758","2017-03-16",7.05
"1759","2017-03-17",7.2
"1760","2017-03-20",7.05
"1761","2017-03-21",6.95
"1762","2017-03-22",6.85
"1763","2017-03-23",7.1
"1764","2017-03-24",7.04
"1765","2017-03-27",7.2
"1766","2017-03-28",7
"1767","2017-03-29",7.05
"1768","2017-03-30",7.1
"1769","2017-03-31",7.25
"1770","2017-04-03",6.65
"1771","2017-04-04",6.65
"1772","2017-04-05",6.45
"1773","2017-04-06",6.45
"1774","2017-04-07",6.4
"1775","2017-04-10",6.45
"1776","2017-04-11",6.6
"1777","2017-04-12",6.46
"1778","2017-04-13",6.4
"1779","2017-04-17",6.55
"1780","2017-04-18",6.65
"1781","2017-04-19",6.75
"1782","2017-04-20",6.65
"1783","2017-04-21",6.7
"1784","2017-04-24",6.8
"1785","2017-04-25",6.8
"1786","2017-04-26",6.9
"1787","2017-04-27",6.75
"1788","2017-04-28",6.7
"1789","2017-05-01",6.7
"1790","2017-05-02",6.7
"1791","2017-05-03",6.6
"1792","2017-05-04",6.7
"1793","2017-05-05",6.7
"1794","2017-05-08",6.55
"1795","2017-05-09",6.55
"1796","2017-05-10",6.8
"1797","2017-05-11",6.65
"1798","2017-05-12",6.65
"1799","2017-05-15",6.8
"1800","2017-05-16",6.9
"1801","2017-05-17",6.7
"1802","2017-05-18",6.7
"1803","2017-05-19",6.65
"1804","2017-05-22",6.75
"1805","2017-05-23",6.8
"1806","2017-05-24",6.8
"1807","2017-05-25",6.7
"1808","2017-05-26",6.75
"1809","2017-05-30",6.6
"1810","2017-05-31",6.55
"1811","2017-06-01",7
"1812","2017-06-02",7
"1813","2017-06-05",6.95
"1814","2017-06-06",6.8
"1815","2017-06-07",6.9
"1816","2017-06-08",7.2
"1817","2017-06-09",7.1
"1818","2017-06-12",7.15
"1819","2017-06-13",7.1
"1820","2017-06-14",7.05
"1821","2017-06-15",7.15
"1822","2017-06-16",7.2
"1823","2017-06-19",7.2
"1824","2017-06-20",7.1
"1825","2017-06-21",6.9
"1826","2017-06-22",6.9
"1827","2017-06-23",7.05
"1828","2017-06-26",6.9
"1829","2017-06-27",6.75
"1830","2017-06-28",6.9
"1831","2017-06-29",6.8
"1832","2017-06-30",6.85
"1833","2017-07-03",6.9
"1834","2017-07-05",6.75
"1835","2017-07-06",6.75
"1836","2017-07-07",6.9
"1837","2017-07-10",6.75
"1838","2017-07-11",6.75
"1839","2017-07-12",6.75
"1840","2017-07-13",6.7
"1841","2017-07-14",6.85
"1842","2017-07-17",6.8
"1843","2017-07-18",6.85
"1844","2017-07-19",7.05
"1845","2017-07-20",6.95
"1846","2017-07-21",6.9
"1847","2017-07-24",6.9
"1848","2017-07-25",6.85
"1849","2017-07-26",6.8
"1850","2017-07-27",6.7
"1851","2017-07-28",6.75
"1852","2017-07-31",6.85
"1853","2017-08-01",6.95
"1854","2017-08-02",6.85
"1855","2017-08-03",6.85
"1856","2017-08-04",6.7
"1857","2017-08-07",6.75
"1858","2017-08-08",6.85
"1859","2017-08-09",5.35
"1860","2017-08-10",5.25
"1861","2017-08-11",5.04
"1862","2017-08-14",5.1
"1863","2017-08-15",5
"1864","2017-08-16",5
"1865","2017-08-17",4.95
"1866","2017-08-18",4.85
"1867","2017-08-21",4.75
"1868","2017-08-22",4.75
"1869","2017-08-23",4.95
"1870","2017-08-24",4.85
"1871","2017-08-25",5
"1872","2017-08-28",4.9
"1873","2017-08-29",4.9
"1874","2017-08-30",4.9
"1875","2017-08-31",4.9
"1876","2017-09-01",4.95
"1877","2017-09-05",4.8
"1878","2017-09-06",4.8
"1879","2017-09-07",4.85
"1880","2017-09-08",4.65
"1881","2017-09-11",4.75
"1882","2017-09-12",4.9
"1883","2017-09-13",4.85
"1884","2017-09-14",4.9
"1885","2017-09-15",4.95
"1886","2017-09-18",4.9
"1887","2017-09-19",5
"1888","2017-09-20",4.8
"1889","2017-09-21",4.8
"1890","2017-09-22",4.9
"1891","2017-09-25",4.85
"1892","2017-09-26",5
"1893","2017-09-27",5.1
"1894","2017-09-28",5
"1895","2017-09-29",5.05
"1896","2017-10-02",5.2
"1897","2017-10-03",5.3
"1898","2017-10-04",5.35
"1899","2017-10-05",5.6
"1900","2017-10-06",5.65
"1901","2017-10-09",5.5
"1902","2017-10-10",5.65
"1903","2017-10-11",5.45
"1904","2017-10-12",5.5
"1905","2017-10-13",5.55
"1906","2017-10-16",5.7
"1907","2017-10-17",5.65
"1908","2017-10-18",5.55
"1909","2017-10-19",5.5
"1910","2017-10-20",5.7
"1911","2017-10-23",5.6
"1912","2017-10-24",5.5
"1913","2017-10-25",5.5
"1914","2017-10-26",5.45
"1915","2017-10-27",5.4
"1916","2017-10-30",5.4
"1917","2017-10-31",5.5
"1918","2017-11-01",5.45
"1919","2017-11-02",5.4
"1920","2017-11-03",5.35
"1921","2017-11-06",5.5
"1922","2017-11-07",5.2
"1923","2017-11-08",5.7
"1924","2017-11-09",6.25
"1925","2017-11-10",6.25
"1926","2017-11-13",6.4
"1927","2017-11-14",6.2
"1928","2017-11-15",6.1
"1929","2017-11-16",6.35
"1930","2017-11-17",6.45
"1931","2017-11-20",6.9
"1932","2017-11-21",6.8
