"","date","SGEN"
"1001","2010-12-21",15.43
"1002","2010-12-22",15.3
"1003","2010-12-23",15.73
"1004","2010-12-27",15.71
"1005","2010-12-28",15.51
"1006","2010-12-29",15.48
"1007","2010-12-30",15.34
"1008","2010-12-31",14.95
"1009","2011-01-03",15.59
"1010","2011-01-04",15.34
"1011","2011-01-05",15.54
"1012","2011-01-06",15.74
"1013","2011-01-07",15.59
"1014","2011-01-10",15.82
"1015","2011-01-11",16.83
"1016","2011-01-12",17.030001
"1017","2011-01-13",17.23
"1018","2011-01-14",17.15
"1019","2011-01-18",16.91
"1020","2011-01-19",16.110001
"1021","2011-01-20",15.73
"1022","2011-01-21",15.73
"1023","2011-01-24",16.26
"1024","2011-01-25",16.219999
"1025","2011-01-26",16.76
"1026","2011-01-27",17.07
"1027","2011-01-28",16.16
"1028","2011-01-31",16.389999
"1029","2011-02-01",16.17
"1030","2011-02-02",15.55
"1031","2011-02-03",15.58
"1032","2011-02-04",15.69
"1033","2011-02-07",15.85
"1034","2011-02-08",15.92
"1035","2011-02-09",15.4
"1036","2011-02-10",15.43
"1037","2011-02-11",15.39
"1038","2011-02-14",15.21
"1039","2011-02-15",15.21
"1040","2011-02-16",15.01
"1041","2011-02-17",15.35
"1042","2011-02-18",15.26
"1043","2011-02-22",14.86
"1044","2011-02-23",14.67
"1045","2011-02-24",14.86
"1046","2011-02-25",15.16
"1047","2011-02-28",14.85
"1048","2011-03-01",14.74
"1049","2011-03-02",14.99
"1050","2011-03-03",15.01
"1051","2011-03-04",14.88
"1052","2011-03-07",14.8
"1053","2011-03-08",14.93
"1054","2011-03-09",14.77
"1055","2011-03-10",14.3
"1056","2011-03-11",14.35
"1057","2011-03-14",14.6
"1058","2011-03-15",14.78
"1059","2011-03-16",14.26
"1060","2011-03-17",13.95
"1061","2011-03-18",14.28
"1062","2011-03-21",14.55
"1063","2011-03-22",14.57
"1064","2011-03-23",14.51
"1065","2011-03-24",14.79
"1066","2011-03-25",14.67
"1067","2011-03-28",14.64
"1068","2011-03-29",15
"1069","2011-03-30",15.28
"1070","2011-03-31",15.57
"1071","2011-04-01",15.5
"1072","2011-04-04",15.72
"1073","2011-04-05",16.15
"1074","2011-04-06",16.129999
"1075","2011-04-07",15.86
"1076","2011-04-08",15.76
"1077","2011-04-11",15.86
"1078","2011-04-12",15.84
"1079","2011-04-13",15.6
"1080","2011-04-14",15.45
"1081","2011-04-15",15.63
"1082","2011-04-18",15.21
"1083","2011-04-19",15
"1084","2011-04-20",15.51
"1085","2011-04-21",15.64
"1086","2011-04-25",15.89
"1087","2011-04-26",15.72
"1088","2011-04-27",16.34
"1089","2011-04-28",16.450001
"1090","2011-04-29",16.610001
"1091","2011-05-02",16.84
"1092","2011-05-03",16.959999
"1093","2011-05-04",16.709999
"1094","2011-05-05",16.43
"1095","2011-05-06",17.030001
"1096","2011-05-09",17.790001
"1097","2011-05-10",17.559999
"1098","2011-05-11",17.440001
"1099","2011-05-12",17.709999
"1100","2011-05-13",18.02
"1101","2011-05-16",18.07
"1102","2011-05-17",18.4
"1103","2011-05-18",18.65
"1104","2011-05-19",18.98
"1105","2011-05-20",19.02
"1106","2011-05-23",18.799999
"1107","2011-05-24",18.66
"1108","2011-05-25",18.940001
"1109","2011-05-26",19.299999
"1110","2011-05-27",19.52
"1111","2011-05-31",19.370001
"1112","2011-06-01",19.040001
"1113","2011-06-02",19.299999
"1114","2011-06-03",18.940001
"1115","2011-06-06",19.370001
"1116","2011-06-07",19.51
"1117","2011-06-08",19.559999
"1118","2011-06-09",19.85
"1119","2011-06-10",19.4
"1120","2011-06-13",19.530001
"1121","2011-06-14",19.540001
"1122","2011-06-15",19.34
"1123","2011-06-16",19.549999
"1124","2011-06-17",19.5
"1125","2011-06-20",20.02
"1126","2011-06-21",20
"1127","2011-06-22",20.01
"1128","2011-06-23",20.219999
"1129","2011-06-24",20.700001
"1130","2011-06-27",20.549999
"1131","2011-06-28",21.34
"1132","2011-06-29",21.09
"1133","2011-06-30",20.52
"1134","2011-07-01",20.860001
"1135","2011-07-05",20.879999
"1136","2011-07-06",20.68
"1137","2011-07-07",20.629999
"1138","2011-07-08",21.08
"1139","2011-07-11",20.540001
"1140","2011-07-12",19.799999
"1141","2011-07-13",20.33
"1142","2011-07-14",20.33
"1143","2011-07-15",18.870001
"1144","2011-07-18",17.9
"1145","2011-07-19",18
"1146","2011-07-20",17.84
"1147","2011-07-21",17.98
"1148","2011-07-22",17.91
"1149","2011-07-25",17.629999
"1150","2011-07-26",17.309999
"1151","2011-07-27",16.719999
"1152","2011-07-28",16.620001
"1153","2011-07-29",17.030001
"1154","2011-08-01",16.450001
"1155","2011-08-02",15.71
"1156","2011-08-03",15.83
"1157","2011-08-04",14.34
"1158","2011-08-05",13.84
"1159","2011-08-08",12.74
"1160","2011-08-09",13.48
"1161","2011-08-10",12.67
"1162","2011-08-11",13.61
"1163","2011-08-12",13.93
"1164","2011-08-15",15.37
"1165","2011-08-16",15.3
"1166","2011-08-17",14.8
"1167","2011-08-18",13.95
"1168","2011-08-19",15.04
"1169","2011-08-22",14.73
"1170","2011-08-23",15.16
"1171","2011-08-24",15.46
"1172","2011-08-25",15.62
"1173","2011-08-26",16.66
"1174","2011-08-29",17.280001
"1175","2011-08-30",17.9
"1176","2011-08-31",17.389999
"1177","2011-09-01",16.84
"1178","2011-09-02",16.75
"1179","2011-09-06",17.719999
"1180","2011-09-07",17.879999
"1181","2011-09-08",17.959999
"1182","2011-09-09",17.4
"1183","2011-09-12",17.530001
"1184","2011-09-13",18.360001
"1185","2011-09-14",18.450001
"1186","2011-09-15",18.719999
"1187","2011-09-16",18.280001
"1188","2011-09-19",19.030001
"1189","2011-09-20",19.67
"1190","2011-09-21",20.049999
"1191","2011-09-22",19.42
"1192","2011-09-23",19.540001
"1193","2011-09-26",19.49
"1194","2011-09-27",19.67
"1195","2011-09-28",18.809999
"1196","2011-09-29",18.549999
"1197","2011-09-30",19.040001
"1198","2011-10-03",19.129999
"1199","2011-10-04",20.34
"1200","2011-10-05",20.75
"1201","2011-10-06",21.41
"1202","2011-10-07",21.52
"1203","2011-10-10",21.299999
"1204","2011-10-11",21.32
"1205","2011-10-12",20.82
"1206","2011-10-13",20.889999
"1207","2011-10-14",20.870001
"1208","2011-10-17",20.33
"1209","2011-10-18",20.540001
"1210","2011-10-19",20.34
"1211","2011-10-20",20.469999
"1212","2011-10-21",20.940001
"1213","2011-10-24",20.99
"1214","2011-10-25",20.65
"1215","2011-10-26",21.08
"1216","2011-10-27",22.02
"1217","2011-10-28",22
"1218","2011-10-31",22
"1219","2011-11-01",21.73
"1220","2011-11-02",22.280001
"1221","2011-11-03",21.959999
"1222","2011-11-04",18.01
"1223","2011-11-07",16.690001
"1224","2011-11-08",17.120001
"1225","2011-11-09",16.09
"1226","2011-11-10",16.209999
"1227","2011-11-11",16.52
"1228","2011-11-14",16.200001
"1229","2011-11-15",16.07
"1230","2011-11-16",15.88
"1231","2011-11-17",15.58
"1232","2011-11-18",15.27
"1233","2011-11-21",15.4
"1234","2011-11-22",15.68
"1235","2011-11-23",15.02
"1236","2011-11-25",15.02
"1237","2011-11-28",16.16
"1238","2011-11-29",15.61
"1239","2011-11-30",16.629999
"1240","2011-12-01",16.440001
"1241","2011-12-02",16.41
"1242","2011-12-05",16.709999
"1243","2011-12-06",17.200001
"1244","2011-12-07",17.1
"1245","2011-12-08",17.98
"1246","2011-12-09",18.09
"1247","2011-12-12",17.16
"1248","2011-12-13",17.02
"1249","2011-12-14",16.610001
"1250","2011-12-15",16.129999
"1251","2011-12-16",16.379999
"1252","2011-12-19",16.360001
"1253","2011-12-20",16.790001
"1254","2011-12-21",16.83
"1255","2011-12-22",16.700001
"1256","2011-12-23",16.59
"1257","2011-12-27",16.860001
"1258","2011-12-28",16.379999
"1259","2011-12-29",16.68
"1260","2011-12-30",16.719999
"1261","2012-01-03",16.4
"1262","2012-01-04",16.49
"1263","2012-01-05",17.41
"1264","2012-01-06",17.42
"1265","2012-01-09",17.43
"1266","2012-01-10",17.65
"1267","2012-01-11",18.389999
"1268","2012-01-12",18.440001
"1269","2012-01-13",17.65
"1270","2012-01-17",17.51
"1271","2012-01-18",17.950001
"1272","2012-01-19",17.790001
"1273","2012-01-20",17.610001
"1274","2012-01-23",17.690001
"1275","2012-01-24",17.940001
"1276","2012-01-25",18.33
"1277","2012-01-26",18.5
"1278","2012-01-27",19.610001
"1279","2012-01-30",19.02
"1280","2012-01-31",18.93
"1281","2012-02-01",19.190001
"1282","2012-02-02",19.32
"1283","2012-02-03",19.530001
"1284","2012-02-06",19.85
"1285","2012-02-07",19.360001
"1286","2012-02-08",19.01
"1287","2012-02-09",18.879999
"1288","2012-02-10",18.6
"1289","2012-02-13",18.959999
"1290","2012-02-14",17.940001
"1291","2012-02-15",17.809999
"1292","2012-02-16",18.219999
"1293","2012-02-17",17.709999
"1294","2012-02-21",17.66
"1295","2012-02-22",17.639999
"1296","2012-02-23",18.049999
"1297","2012-02-24",17.57
"1298","2012-02-27",18.129999
"1299","2012-02-28",18.549999
"1300","2012-02-29",18.459999
"1301","2012-03-01",18.219999
"1302","2012-03-02",18.08
"1303","2012-03-05",18.07
"1304","2012-03-06",17.49
"1305","2012-03-07",17.620001
"1306","2012-03-08",18
"1307","2012-03-09",17.93
"1308","2012-03-12",17.93
"1309","2012-03-13",18.74
"1310","2012-03-14",18.709999
"1311","2012-03-15",19.209999
"1312","2012-03-16",19.57
"1313","2012-03-19",20.040001
"1314","2012-03-20",19.77
"1315","2012-03-21",19.889999
"1316","2012-03-22",19.549999
"1317","2012-03-23",19.43
"1318","2012-03-26",20.57
"1319","2012-03-27",20.780001
"1320","2012-03-28",20.01
"1321","2012-03-29",20.09
"1322","2012-03-30",20.379999
"1323","2012-04-02",20.83
"1324","2012-04-03",20.67
"1325","2012-04-04",19.91
"1326","2012-04-05",19.52
"1327","2012-04-09",19.139999
"1328","2012-04-10",18.389999
"1329","2012-04-11",18.77
"1330","2012-04-12",19.08
"1331","2012-04-13",18.5
"1332","2012-04-16",18.280001
"1333","2012-04-17",18.82
"1334","2012-04-18",18.5
"1335","2012-04-19",19.32
"1336","2012-04-20",19.52
"1337","2012-04-23",19.440001
"1338","2012-04-24",19.299999
"1339","2012-04-25",19.860001
"1340","2012-04-26",19.52
"1341","2012-04-27",19.860001
"1342","2012-04-30",19.77
"1343","2012-05-01",19.74
"1344","2012-05-02",19.790001
"1345","2012-05-03",19.450001
"1346","2012-05-04",19.139999
"1347","2012-05-07",19.200001
"1348","2012-05-08",19.030001
"1349","2012-05-09",18.77
"1350","2012-05-10",19.09
"1351","2012-05-11",19.58
"1352","2012-05-14",19.450001
"1353","2012-05-15",20.07
"1354","2012-05-16",20.379999
"1355","2012-05-17",20.299999
"1356","2012-05-18",20.059999
"1357","2012-05-21",21.43
"1358","2012-05-22",20.42
"1359","2012-05-23",20.440001
"1360","2012-05-24",20.65
"1361","2012-05-25",20.57
"1362","2012-05-29",20.049999
"1363","2012-05-30",19.790001
"1364","2012-05-31",19.48
"1365","2012-06-01",19.110001
"1366","2012-06-04",19.82
"1367","2012-06-05",20.870001
"1368","2012-06-06",21.99
"1369","2012-06-07",22.41
"1370","2012-06-08",23.52
"1371","2012-06-11",22.9
"1372","2012-06-12",24.24
"1373","2012-06-13",24.530001
"1374","2012-06-14",25.23
"1375","2012-06-15",25.610001
"1376","2012-06-18",25.4
"1377","2012-06-19",25.24
"1378","2012-06-20",25.15
"1379","2012-06-21",24.76
"1380","2012-06-22",25.24
"1381","2012-06-25",24.809999
"1382","2012-06-26",24.940001
"1383","2012-06-27",25.57
"1384","2012-06-28",25.389999
"1385","2012-06-29",25.389999
"1386","2012-07-02",26.27
"1387","2012-07-03",25.83
"1388","2012-07-05",25.790001
"1389","2012-07-06",25.68
"1390","2012-07-09",26.139999
"1391","2012-07-10",25.6
"1392","2012-07-11",24.99
"1393","2012-07-12",25.35
"1394","2012-07-13",24.99
"1395","2012-07-16",25.309999
"1396","2012-07-17",26.49
"1397","2012-07-18",26.540001
"1398","2012-07-19",26.790001
"1399","2012-07-20",26.5
"1400","2012-07-23",25.76
"1401","2012-07-24",25.469999
"1402","2012-07-25",25.540001
"1403","2012-07-26",26.76
"1404","2012-07-27",27.58
"1405","2012-07-30",26.85
"1406","2012-07-31",26.16
"1407","2012-08-01",25.459999
"1408","2012-08-02",24.719999
"1409","2012-08-03",24.65
"1410","2012-08-06",24.67
"1411","2012-08-07",24.34
"1412","2012-08-08",23.870001
"1413","2012-08-09",24.540001
"1414","2012-08-10",23.92
"1415","2012-08-13",24.23
"1416","2012-08-14",24.77
"1417","2012-08-15",25.790001
"1418","2012-08-16",25.870001
"1419","2012-08-17",25.91
"1420","2012-08-20",26.1
"1421","2012-08-21",26.040001
"1422","2012-08-22",26.68
"1423","2012-08-23",26.77
"1424","2012-08-24",26.879999
"1425","2012-08-27",26.610001
"1426","2012-08-28",26.889999
"1427","2012-08-29",26.75
"1428","2012-08-30",26.700001
"1429","2012-08-31",26.540001
"1430","2012-09-04",27.82
"1431","2012-09-05",28.700001
"1432","2012-09-06",29.68
"1433","2012-09-07",28.889999
"1434","2012-09-10",28.25
"1435","2012-09-11",27.799999
"1436","2012-09-12",27.52
"1437","2012-09-13",27.290001
"1438","2012-09-14",27.309999
"1439","2012-09-17",27.15
"1440","2012-09-18",27.299999
"1441","2012-09-19",27.219999
"1442","2012-09-20",27.469999
"1443","2012-09-21",27.620001
"1444","2012-09-24",27.299999
"1445","2012-09-25",26.469999
"1446","2012-09-26",26.5
"1447","2012-09-27",26.66
"1448","2012-09-28",26.940001
"1449","2012-10-01",26.690001
"1450","2012-10-02",26.950001
"1451","2012-10-03",26.870001
"1452","2012-10-04",26.9
"1453","2012-10-05",26.780001
"1454","2012-10-08",26.48
"1455","2012-10-09",25.299999
"1456","2012-10-10",25.15
"1457","2012-10-11",24.709999
"1458","2012-10-12",25
"1459","2012-10-15",25.040001
"1460","2012-10-16",26.940001
"1461","2012-10-17",27.379999
"1462","2012-10-18",26.940001
"1463","2012-10-19",26.040001
"1464","2012-10-22",26.030001
"1465","2012-10-23",25.700001
"1466","2012-10-24",25.209999
"1467","2012-10-25",25.639999
"1468","2012-10-26",25.389999
"1469","2012-10-31",25.16
"1470","2012-11-01",25.35
"1471","2012-11-02",24.33
"1472","2012-11-05",24.870001
"1473","2012-11-06",25
"1474","2012-11-07",24.469999
"1475","2012-11-08",23.23
"1476","2012-11-09",23.110001
"1477","2012-11-12",23.450001
"1478","2012-11-13",23.67
"1479","2012-11-14",23.530001
"1480","2012-11-15",23.870001
"1481","2012-11-16",24.280001
"1482","2012-11-19",24.879999
"1483","2012-11-20",25.41
"1484","2012-11-21",25.27
"1485","2012-11-23",25.52
"1486","2012-11-26",25.559999
"1487","2012-11-27",25.27
"1488","2012-11-28",25.16
"1489","2012-11-29",25.530001
"1490","2012-11-30",25.309999
"1491","2012-12-03",25.52
"1492","2012-12-04",25.92
"1493","2012-12-05",25.559999
"1494","2012-12-06",25.870001
"1495","2012-12-07",25.540001
"1496","2012-12-10",24.299999
"1497","2012-12-11",24.43
"1498","2012-12-12",24.450001
"1499","2012-12-13",23.58
"1500","2012-12-14",23.49
"1501","2012-12-17",23.9
"1502","2012-12-18",23.92
"1503","2012-12-19",23.889999
"1504","2012-12-20",23.92
"1505","2012-12-21",23.469999
"1506","2012-12-24",23.299999
"1507","2012-12-26",23.040001
"1508","2012-12-27",23.26
"1509","2012-12-28",22.98
"1510","2012-12-31",23.17
"1511","2013-01-02",24.139999
"1512","2013-01-03",24.469999
"1513","2013-01-04",24.969999
"1514","2013-01-07",26.18
"1515","2013-01-08",26.51
"1516","2013-01-09",27.16
"1517","2013-01-10",27.18
"1518","2013-01-11",26.870001
"1519","2013-01-14",27.639999
"1520","2013-01-15",29.360001
"1521","2013-01-16",29.209999
"1522","2013-01-17",28.940001
"1523","2013-01-18",29.35
"1524","2013-01-22",29.85
"1525","2013-01-23",29.540001
"1526","2013-01-24",29.6
"1527","2013-01-25",30.299999
"1528","2013-01-28",30.129999
"1529","2013-01-29",30.290001
"1530","2013-01-30",29.450001
"1531","2013-01-31",29.450001
"1532","2013-02-01",29.58
"1533","2013-02-04",29.110001
"1534","2013-02-05",29.889999
"1535","2013-02-06",30.09
"1536","2013-02-07",29.809999
"1537","2013-02-08",30.4
"1538","2013-02-11",29.440001
"1539","2013-02-12",29.24
"1540","2013-02-13",27.76
"1541","2013-02-14",27.799999
"1542","2013-02-15",27.379999
"1543","2013-02-19",27.700001
"1544","2013-02-20",27.459999
"1545","2013-02-21",26.83
"1546","2013-02-22",27.23
"1547","2013-02-25",26.879999
"1548","2013-02-26",26.879999
"1549","2013-02-27",27.799999
"1550","2013-02-28",28.139999
"1551","2013-03-01",28.33
"1552","2013-03-04",28.940001
"1553","2013-03-05",30.43
"1554","2013-03-06",30.48
"1555","2013-03-07",30.790001
"1556","2013-03-08",30.99
"1557","2013-03-11",31.370001
"1558","2013-03-12",32
"1559","2013-03-13",32.720001
"1560","2013-03-14",32.959999
"1561","2013-03-15",33.549999
"1562","2013-03-18",33.41
"1563","2013-03-19",33.09
"1564","2013-03-20",34.389999
"1565","2013-03-21",34.779999
"1566","2013-03-22",36.220001
"1567","2013-03-25",36.110001
"1568","2013-03-26",36.32
"1569","2013-03-27",36
"1570","2013-03-28",35.509998
"1571","2013-04-01",34.84
"1572","2013-04-02",34.740002
"1573","2013-04-03",34.029999
"1574","2013-04-04",34.41
"1575","2013-04-05",34.799999
"1576","2013-04-08",34.919998
"1577","2013-04-09",34.810001
"1578","2013-04-10",36.490002
"1579","2013-04-11",37.220001
"1580","2013-04-12",37.080002
"1581","2013-04-15",35.220001
"1582","2013-04-16",36.57
"1583","2013-04-17",35.84
"1584","2013-04-18",35.080002
"1585","2013-04-19",36.959999
"1586","2013-04-22",38.299999
"1587","2013-04-23",38.459999
"1588","2013-04-24",36.529999
"1589","2013-04-25",37.310001
"1590","2013-04-26",37.380001
"1591","2013-04-29",37.799999
"1592","2013-04-30",36.950001
"1593","2013-05-01",35.52
"1594","2013-05-02",36.200001
"1595","2013-05-03",36.349998
"1596","2013-05-06",36.330002
"1597","2013-05-07",35.41
"1598","2013-05-08",35.189999
"1599","2013-05-09",35.189999
"1600","2013-05-10",36.990002
"1601","2013-05-13",37.330002
"1602","2013-05-14",38.560001
"1603","2013-05-15",37.709999
"1604","2013-05-16",36.32
"1605","2013-05-17",36.700001
"1606","2013-05-20",35.75
"1607","2013-05-21",35.73
"1608","2013-05-22",35.150002
"1609","2013-05-23",35.349998
"1610","2013-05-24",34.950001
"1611","2013-05-28",35.900002
"1612","2013-05-29",34.950001
"1613","2013-05-30",35.68
"1614","2013-05-31",34.32
"1615","2013-06-03",35.080002
"1616","2013-06-04",33.630001
"1617","2013-06-05",32.549999
"1618","2013-06-06",33.75
"1619","2013-06-07",34.490002
"1620","2013-06-10",33.75
"1621","2013-06-11",33.57
"1622","2013-06-12",32.27
"1623","2013-06-13",32.810001
"1624","2013-06-14",32.73
"1625","2013-06-17",31.98
"1626","2013-06-18",32.200001
"1627","2013-06-19",31.49
"1628","2013-06-20",31.01
"1629","2013-06-21",30.299999
"1630","2013-06-24",29.9
"1631","2013-06-25",29.700001
"1632","2013-06-26",30.860001
"1633","2013-06-27",31.51
"1634","2013-06-28",31.459999
"1635","2013-07-01",32.709999
"1636","2013-07-02",33.610001
"1637","2013-07-03",33.52
"1638","2013-07-05",34.91
"1639","2013-07-08",35.119999
"1640","2013-07-09",35.759998
"1641","2013-07-10",36.32
"1642","2013-07-11",36.93
"1643","2013-07-12",38.119999
"1644","2013-07-15",38.630001
"1645","2013-07-16",38.549999
"1646","2013-07-17",38.75
"1647","2013-07-18",38.939999
"1648","2013-07-19",39.110001
"1649","2013-07-22",39.5
"1650","2013-07-23",38.970001
"1651","2013-07-24",39.330002
"1652","2013-07-25",39.73
"1653","2013-07-26",39.740002
"1654","2013-07-29",39.560001
"1655","2013-07-30",40.310001
"1656","2013-07-31",40.52
"1657","2013-08-01",42.59
"1658","2013-08-02",43.279999
"1659","2013-08-05",43.459999
"1660","2013-08-06",42.549999
"1661","2013-08-07",42.029999
"1662","2013-08-08",41.459999
"1663","2013-08-09",41.549999
"1664","2013-08-12",42.330002
"1665","2013-08-13",41.75
"1666","2013-08-14",42.080002
"1667","2013-08-15",41.080002
"1668","2013-08-16",40.970001
"1669","2013-08-19",41.040001
"1670","2013-08-20",41.240002
"1671","2013-08-21",41.330002
"1672","2013-08-22",42.119999
"1673","2013-08-23",41.709999
"1674","2013-08-26",42.529999
"1675","2013-08-27",40.939999
"1676","2013-08-28",42.060001
"1677","2013-08-29",43.360001
"1678","2013-08-30",42.400002
"1679","2013-09-03",42.509998
"1680","2013-09-04",44.169998
"1681","2013-09-05",44.16
"1682","2013-09-06",44.189999
"1683","2013-09-09",45.950001
"1684","2013-09-10",47.189999
"1685","2013-09-11",47.549999
"1686","2013-09-12",48.200001
"1687","2013-09-13",48.48
"1688","2013-09-16",47.82
"1689","2013-09-17",47.869999
"1690","2013-09-18",47.27
"1691","2013-09-19",47.73
"1692","2013-09-20",46
"1693","2013-09-23",44.189999
"1694","2013-09-24",43.52
"1695","2013-09-25",43.529999
"1696","2013-09-26",44.110001
"1697","2013-09-27",43.939999
"1698","2013-09-30",43.830002
"1699","2013-10-01",44.889999
"1700","2013-10-02",45.5
"1701","2013-10-03",45.540001
"1702","2013-10-04",45.349998
"1703","2013-10-07",44.18
"1704","2013-10-08",41.130001
"1705","2013-10-09",39.599998
"1706","2013-10-10",40.700001
"1707","2013-10-11",39.720001
"1708","2013-10-14",39.75
"1709","2013-10-15",39.73
"1710","2013-10-16",41.009998
"1711","2013-10-17",41.880001
"1712","2013-10-18",40.040001
"1713","2013-10-21",40.040001
"1714","2013-10-22",40.369999
"1715","2013-10-23",41.669998
"1716","2013-10-24",42.049999
"1717","2013-10-25",40.709999
"1718","2013-10-28",40.220001
"1719","2013-10-29",40.57
"1720","2013-10-30",39.91
"1721","2013-10-31",38.650002
"1722","2013-11-01",38.950001
"1723","2013-11-04",39.029999
"1724","2013-11-05",38.439999
"1725","2013-11-06",37.860001
"1726","2013-11-07",37.009998
"1727","2013-11-08",38.919998
"1728","2013-11-11",39.880001
"1729","2013-11-12",39.959999
"1730","2013-11-13",41.049999
"1731","2013-11-14",41.450001
"1732","2013-11-15",41.700001
"1733","2013-11-18",41.209999
"1734","2013-11-19",40.860001
"1735","2013-11-20",40.380001
"1736","2013-11-21",40.5
"1737","2013-11-22",40.529999
"1738","2013-11-25",41.75
"1739","2013-11-26",41.5
"1740","2013-11-27",40.900002
"1741","2013-11-29",41.09
"1742","2013-12-02",42.189999
"1743","2013-12-03",42.650002
"1744","2013-12-04",43.709999
"1745","2013-12-05",44.27
"1746","2013-12-06",44.349998
"1747","2013-12-09",41.16
"1748","2013-12-10",41.43
"1749","2013-12-11",39.779999
"1750","2013-12-12",39.52
"1751","2013-12-13",40.209999
"1752","2013-12-16",40.02
"1753","2013-12-17",38.560001
"1754","2013-12-18",39.18
"1755","2013-12-19",38.650002
"1756","2013-12-20",39.779999
"1757","2013-12-23",40.150002
"1758","2013-12-24",39.599998
"1759","2013-12-26",40.32
"1760","2013-12-27",39.889999
"1761","2013-12-30",40.23
"1762","2013-12-31",39.889999
"1763","2014-01-02",40.18
"1764","2014-01-03",39.240002
"1765","2014-01-06",38.57
"1766","2014-01-07",40
"1767","2014-01-08",41.040001
"1768","2014-01-09",41.349998
"1769","2014-01-10",42.970001
"1770","2014-01-13",41.619999
"1771","2014-01-14",43.790001
"1772","2014-01-15",43.889999
"1773","2014-01-16",46.419998
"1774","2014-01-17",47.950001
"1775","2014-01-21",47.950001
"1776","2014-01-22",47.970001
"1777","2014-01-23",47.59
"1778","2014-01-24",45.450001
"1779","2014-01-27",44.939999
"1780","2014-01-28",45.189999
"1781","2014-01-29",45.290001
"1782","2014-01-30",46.209999
"1783","2014-01-31",44.860001
"1784","2014-02-03",43.299999
"1785","2014-02-04",43.900002
"1786","2014-02-05",42.700001
"1787","2014-02-06",41.650002
"1788","2014-02-07",43.93
"1789","2014-02-10",44.830002
"1790","2014-02-11",45.599998
"1791","2014-02-12",50.490002
"1792","2014-02-13",51.049999
"1793","2014-02-14",50.119999
"1794","2014-02-18",52.119999
"1795","2014-02-19",51.470001
"1796","2014-02-20",53.220001
"1797","2014-02-21",54.919998
"1798","2014-02-24",54.330002
"1799","2014-02-25",54.240002
"1800","2014-02-26",53.860001
"1801","2014-02-27",55.139999
"1802","2014-02-28",52.59
"1803","2014-03-03",52.27
"1804","2014-03-04",52.990002
"1805","2014-03-05",53.369999
"1806","2014-03-06",51.290001
"1807","2014-03-07",51.779999
"1808","2014-03-10",51.610001
"1809","2014-03-11",51.23
"1810","2014-03-12",52.02
"1811","2014-03-13",50.02
"1812","2014-03-14",50.290001
"1813","2014-03-17",50.790001
"1814","2014-03-18",53.450001
"1815","2014-03-19",53.57
"1816","2014-03-20",53.209999
"1817","2014-03-21",50.189999
"1818","2014-03-24",48.380001
"1819","2014-03-25",46.970001
"1820","2014-03-26",45.970001
"1821","2014-03-27",46.220001
"1822","2014-03-28",44.200001
"1823","2014-03-31",45.560001
"1824","2014-04-01",46.790001
"1825","2014-04-02",43.91
"1826","2014-04-03",41.810001
"1827","2014-04-04",40.200001
"1828","2014-04-07",40.450001
"1829","2014-04-08",41.09
"1830","2014-04-09",42.27
"1831","2014-04-10",39.369999
"1832","2014-04-11",37.169998
"1833","2014-04-14",36.98
"1834","2014-04-15",37.02
"1835","2014-04-16",38.57
"1836","2014-04-17",38.84
"1837","2014-04-21",39.490002
"1838","2014-04-22",40.869999
"1839","2014-04-23",39.790001
"1840","2014-04-24",39.330002
"1841","2014-04-25",37.450001
"1842","2014-04-28",37.27
"1843","2014-04-29",38.84
"1844","2014-04-30",38.48
"1845","2014-05-01",38.869999
"1846","2014-05-02",34.5
"1847","2014-05-05",35.099998
"1848","2014-05-06",34.110001
"1849","2014-05-07",34.209999
"1850","2014-05-08",33.689999
"1851","2014-05-09",35.349998
"1852","2014-05-12",36.98
"1853","2014-05-13",35.189999
"1854","2014-05-14",35.959999
"1855","2014-05-15",35.16
"1856","2014-05-16",34.25
"1857","2014-05-19",34.360001
"1858","2014-05-20",33.389999
"1859","2014-05-21",32.82
"1860","2014-05-22",33.419998
"1861","2014-05-23",33.16
"1862","2014-05-27",35.16
"1863","2014-05-28",34.43
"1864","2014-05-29",34.529999
"1865","2014-05-30",33.369999
"1866","2014-06-02",34.369999
"1867","2014-06-03",35.52
"1868","2014-06-04",36.41
"1869","2014-06-05",37.59
"1870","2014-06-06",37.459999
"1871","2014-06-09",38.619999
"1872","2014-06-10",40.080002
"1873","2014-06-11",40.119999
"1874","2014-06-12",40.099998
"1875","2014-06-13",40.09
"1876","2014-06-16",40.450001
"1877","2014-06-17",39.290001
"1878","2014-06-18",39.700001
"1879","2014-06-19",40.919998
"1880","2014-06-20",41.439999
"1881","2014-06-23",40.48
"1882","2014-06-24",39.759998
"1883","2014-06-25",39.279999
"1884","2014-06-26",39.099998
"1885","2014-06-27",38.880001
"1886","2014-06-30",38.25
"1887","2014-07-01",39.02
"1888","2014-07-02",38.57
"1889","2014-07-03",38.650002
"1890","2014-07-07",37.509998
"1891","2014-07-08",35.459999
"1892","2014-07-09",35.740002
"1893","2014-07-10",36.330002
"1894","2014-07-11",37.400002
"1895","2014-07-14",36.93
"1896","2014-07-15",35.209999
"1897","2014-07-16",35.169998
"1898","2014-07-17",33.75
"1899","2014-07-18",34.5
"1900","2014-07-21",34.27
"1901","2014-07-22",34.259998
"1902","2014-07-23",35
