"","date","ASRV"
"1002","2010-12-22",1.68
"1003","2010-12-23",1.62
"1004","2010-12-27",1.6
"1005","2010-12-28",1.6
"1006","2010-12-29",1.64
"1007","2010-12-30",1.6
"1008","2010-12-31",1.58
"1009","2011-01-03",1.65
"1010","2011-01-04",1.59
"1011","2011-01-05",1.67
"1012","2011-01-06",1.74
"1013","2011-01-07",1.69
"1014","2011-01-10",1.69
"1015","2011-01-11",1.67
"1016","2011-01-12",1.71
"1017","2011-01-13",1.91
"1018","2011-01-14",1.86
"1019","2011-01-18",1.84
"1020","2011-01-19",1.8
"1021","2011-01-20",1.83
"1022","2011-01-21",1.75
"1023","2011-01-24",1.8
"1024","2011-01-25",2.14
"1025","2011-01-26",2.26
"1026","2011-01-27",2.3
"1027","2011-01-28",2.12
"1028","2011-01-31",2.09
"1029","2011-02-01",2.01
"1030","2011-02-02",2.07
"1031","2011-02-03",2.09
"1032","2011-02-04",2.1
"1033","2011-02-07",2.04
"1034","2011-02-08",2.13
"1035","2011-02-09",2.12
"1036","2011-02-10",2.07
"1037","2011-02-11",2.15
"1038","2011-02-14",2.11
"1039","2011-02-15",2.16
"1040","2011-02-16",2.28
"1041","2011-02-17",2.2
"1042","2011-02-18",2.17
"1043","2011-02-22",2.18
"1044","2011-02-23",2.11
"1045","2011-02-24",2.13
"1046","2011-02-25",2.16
"1047","2011-02-28",2.22
"1048","2011-03-01",2.21
"1049","2011-03-02",2.22
"1050","2011-03-03",2.27
"1051","2011-03-04",2.26
"1052","2011-03-07",2.18
"1053","2011-03-08",2.25
"1054","2011-03-09",2.15
"1055","2011-03-10",2.17
"1056","2011-03-11",2.17
"1057","2011-03-14",2.2
"1058","2011-03-15",2.2
"1059","2011-03-16",2.2
"1060","2011-03-17",2.17
"1061","2011-03-18",2.2
"1062","2011-03-21",2.17
"1063","2011-03-22",2.2
"1064","2011-03-23",2.23
"1065","2011-03-24",2.25
"1066","2011-03-25",2.25
"1067","2011-03-28",2.19
"1068","2011-03-29",2.22
"1069","2011-03-30",2.24
"1070","2011-03-31",2.37
"1071","2011-04-01",2.29
"1072","2011-04-04",2.24
"1073","2011-04-05",2.22
"1074","2011-04-06",2.25
"1075","2011-04-07",2.3
"1076","2011-04-08",2.28
"1077","2011-04-11",2.28
"1078","2011-04-12",2.3
"1079","2011-04-13",2.3
"1080","2011-04-14",2.25
"1081","2011-04-15",2.25
"1082","2011-04-18",2.21
"1083","2011-04-19",2.26
"1084","2011-04-20",2.33
"1085","2011-04-21",2.33
"1086","2011-04-25",2.42
"1087","2011-04-26",2.31
"1088","2011-04-27",2.47
"1089","2011-04-28",2.37
"1090","2011-04-29",2.4
"1091","2011-05-02",2.36
"1092","2011-05-03",2.35
"1093","2011-05-04",2.34
"1094","2011-05-05",2.37
"1095","2011-05-06",2.37
"1096","2011-05-09",2.35
"1097","2011-05-10",2.3
"1098","2011-05-11",2.34
"1099","2011-05-12",2.34
"1100","2011-05-13",2.32
"1101","2011-05-16",2.28
"1102","2011-05-17",2.28
"1103","2011-05-18",2.28
"1104","2011-05-19",2.27
"1105","2011-05-20",2.31
"1106","2011-05-23",2.25
"1107","2011-05-24",2.26
"1108","2011-05-25",2.23
"1109","2011-05-26",2.26
"1110","2011-05-27",2.24
"1111","2011-05-31",2.17
"1112","2011-06-01",2.14
"1113","2011-06-02",2.11
"1114","2011-06-03",2.11
"1115","2011-06-06",2.05
"1116","2011-06-07",2
"1117","2011-06-08",2
"1118","2011-06-09",1.98
"1119","2011-06-10",2.14
"1120","2011-06-13",1.89
"1121","2011-06-14",1.89
"1122","2011-06-15",1.93
"1123","2011-06-16",1.91
"1124","2011-06-17",1.9
"1125","2011-06-20",1.89
"1126","2011-06-21",1.84
"1127","2011-06-22",1.85
"1128","2011-06-23",1.84
"1129","2011-06-24",1.9
"1130","2011-06-27",1.81
"1131","2011-06-28",1.85
"1132","2011-06-29",1.91
"1133","2011-06-30",1.95
"1134","2011-07-01",2
"1135","2011-07-05",2.03
"1136","2011-07-06",2.07
"1137","2011-07-07",1.95
"1138","2011-07-08",1.91
"1139","2011-07-11",1.95
"1140","2011-07-12",2.03
"1141","2011-07-13",2.09
"1142","2011-07-14",2.07
"1143","2011-07-15",2.06
"1144","2011-07-18",2.04
"1145","2011-07-19",2.15
"1146","2011-07-20",2.15
"1147","2011-07-21",2.2
"1148","2011-07-22",2.27
"1149","2011-07-25",2.15
"1150","2011-07-26",2.16
"1151","2011-07-27",2.08
"1152","2011-07-28",2.14
"1153","2011-07-29",2.2
"1154","2011-08-01",2.2
"1155","2011-08-02",2.2
"1156","2011-08-03",2.05
"1157","2011-08-04",2.02
"1158","2011-08-05",2.1
"1159","2011-08-08",1.84
"1160","2011-08-09",1.57
"1161","2011-08-10",1.62
"1162","2011-08-11",1.64
"1163","2011-08-12",1.92
"1164","2011-08-15",2
"1165","2011-08-16",2.09
"1166","2011-08-17",2.02
"1167","2011-08-18",2.02
"1168","2011-08-19",1.96
"1169","2011-08-22",1.94
"1170","2011-08-23",2.04
"1171","2011-08-24",1.99
"1172","2011-08-25",2.04
"1173","2011-08-26",2.04
"1174","2011-08-29",2.04
"1175","2011-08-30",2.07
"1176","2011-08-31",2.21
"1177","2011-09-01",2.08
"1178","2011-09-02",2.06
"1179","2011-09-06",1.98
"1180","2011-09-07",2.04
"1181","2011-09-08",2.08
"1182","2011-09-09",2.06
"1183","2011-09-12",1.98
"1184","2011-09-13",2.05
"1185","2011-09-14",1.95
"1186","2011-09-15",2.03
"1187","2011-09-16",1.9
"1188","2011-09-19",1.88
"1189","2011-09-20",1.88
"1190","2011-09-21",1.97
"1191","2011-09-22",1.97
"1192","2011-09-23",1.9
"1193","2011-09-26",1.86
"1194","2011-09-27",1.8
"1195","2011-09-28",1.75
"1196","2011-09-29",1.85
"1197","2011-09-30",1.9
"1198","2011-10-03",1.8
"1199","2011-10-04",2.12
"1200","2011-10-05",1.93
"1201","2011-10-06",1.8
"1202","2011-10-07",1.78
"1203","2011-10-10",1.87
"1204","2011-10-11",1.88
"1205","2011-10-12",1.88
"1206","2011-10-13",1.92
"1207","2011-10-14",1.86
"1208","2011-10-17",1.86
"1209","2011-10-18",1.86
"1210","2011-10-19",1.92
"1211","2011-10-20",1.92
"1212","2011-10-21",2.02
"1213","2011-10-24",2.05
"1214","2011-10-25",1.94
"1215","2011-10-26",1.86
"1216","2011-10-27",1.85
"1217","2011-10-28",1.98
"1218","2011-10-31",1.95
"1219","2011-11-01",1.84
"1220","2011-11-02",1.86
"1221","2011-11-03",1.91
"1222","2011-11-04",1.87
"1223","2011-11-07",1.86
"1224","2011-11-08",1.89
"1225","2011-11-09",1.98
"1226","2011-11-10",2
"1227","2011-11-11",2.04
"1228","2011-11-14",1.95
"1229","2011-11-15",2.05
"1230","2011-11-16",1.96
"1231","2011-11-17",1.98
"1232","2011-11-18",1.97
"1233","2011-11-21",1.9
"1234","2011-11-22",1.9
"1235","2011-11-23",1.9
"1236","2011-11-25",1.91
"1237","2011-11-28",1.99
"1238","2011-11-29",2.01
"1239","2011-11-30",2.01
"1240","2011-12-01",1.91
"1241","2011-12-02",1.92
"1242","2011-12-05",1.93
"1243","2011-12-06",1.99
"1244","2011-12-07",1.95
"1245","2011-12-08",1.91
"1246","2011-12-09",1.95
"1247","2011-12-12",1.91
"1248","2011-12-13",1.91
"1249","2011-12-14",1.91
"1250","2011-12-15",2.05
"1251","2011-12-16",1.9
"1252","2011-12-19",1.9
"1253","2011-12-20",1.91
"1254","2011-12-21",1.92
"1255","2011-12-22",1.86
"1256","2011-12-23",1.89
"1257","2011-12-27",1.92
"1258","2011-12-28",1.9
"1259","2011-12-29",1.88
"1260","2011-12-30",1.95
"1261","2012-01-03",1.85
"1262","2012-01-04",1.95
"1263","2012-01-05",1.9
"1264","2012-01-06",1.99
"1265","2012-01-09",2.15
"1266","2012-01-10",2.2
"1267","2012-01-11",2.15
"1268","2012-01-12",2.3
"1269","2012-01-13",2.2
"1270","2012-01-17",2.17
"1271","2012-01-18",2.15
"1272","2012-01-19",2.15
"1273","2012-01-20",2.08
"1274","2012-01-23",2.2
"1275","2012-01-24",2.3
"1276","2012-01-25",2.25
"1277","2012-01-26",2.25
"1278","2012-01-27",2.25
"1279","2012-01-30",2.2
"1280","2012-01-31",2.29
"1281","2012-02-01",2.3
"1282","2012-02-02",2.21
"1283","2012-02-03",2.3
"1284","2012-02-06",2.24
"1285","2012-02-07",2.26
"1286","2012-02-08",2.27
"1287","2012-02-09",2.34
"1288","2012-02-10",2.3
"1289","2012-02-13",2.33
"1290","2012-02-14",2.35
"1291","2012-02-15",2.25
"1292","2012-02-16",2.35
"1293","2012-02-17",2.54
"1294","2012-02-21",2.57
"1295","2012-02-22",2.55
"1296","2012-02-23",2.55
"1297","2012-02-24",2.63
"1298","2012-02-27",2.63
"1299","2012-02-28",2.6
"1300","2012-02-29",2.52
"1301","2012-03-01",2.7
"1302","2012-03-02",2.69
"1303","2012-03-05",2.73
"1304","2012-03-06",2.7
"1305","2012-03-07",2.7
"1306","2012-03-08",2.7
"1307","2012-03-09",2.7
"1308","2012-03-12",2.74
"1309","2012-03-13",2.74
"1310","2012-03-14",2.65
"1311","2012-03-15",2.75
"1312","2012-03-16",2.79
"1313","2012-03-19",2.75
"1314","2012-03-20",2.75
"1315","2012-03-21",2.74
"1316","2012-03-22",2.65
"1317","2012-03-23",2.64
"1318","2012-03-26",2.66
"1319","2012-03-27",2.68
"1320","2012-03-28",2.8
"1321","2012-03-29",2.65
"1322","2012-03-30",2.74
"1323","2012-04-02",2.75
"1324","2012-04-03",2.77
"1325","2012-04-04",2.67
"1326","2012-04-05",2.67
"1327","2012-04-09",2.67
"1328","2012-04-10",2.55
"1329","2012-04-11",2.6
"1330","2012-04-12",2.6
"1331","2012-04-13",2.71
"1332","2012-04-16",2.71
"1333","2012-04-17",2.71
"1334","2012-04-18",2.67
"1335","2012-04-19",2.69
"1336","2012-04-20",2.79
"1337","2012-04-23",2.81
"1338","2012-04-24",2.84
"1339","2012-04-25",2.83
"1340","2012-04-26",2.93
"1341","2012-04-27",2.91
"1342","2012-04-30",2.95
"1343","2012-05-01",3.03
"1344","2012-05-02",3.07
"1345","2012-05-03",2.99
"1346","2012-05-04",2.93
"1347","2012-05-07",2.9
"1348","2012-05-08",2.92
"1349","2012-05-09",3.05
"1350","2012-05-10",3.07
"1351","2012-05-11",3
"1352","2012-05-14",3
"1353","2012-05-15",3.05
"1354","2012-05-16",2.87
"1355","2012-05-17",2.86
"1356","2012-05-18",2.83
"1357","2012-05-21",2.95
"1358","2012-05-22",2.87
"1359","2012-05-23",2.7
"1360","2012-05-24",2.71
"1361","2012-05-25",2.6
"1362","2012-05-29",2.6
"1363","2012-05-30",2.68
"1364","2012-05-31",2.62
"1365","2012-06-01",2.62
"1366","2012-06-04",2.84
"1367","2012-06-05",2.6
"1368","2012-06-06",2.73
"1369","2012-06-07",2.65
"1370","2012-06-08",2.68
"1371","2012-06-11",2.68
"1372","2012-06-12",2.78
"1373","2012-06-13",2.8
"1374","2012-06-14",2.62
"1375","2012-06-15",2.61
"1376","2012-06-18",2.74
"1377","2012-06-19",2.75
"1378","2012-06-20",2.8
"1379","2012-06-21",2.69
"1380","2012-06-22",2.57
"1381","2012-06-25",2.7
"1382","2012-06-26",2.84
"1383","2012-06-27",2.85
"1384","2012-06-28",2.81
"1385","2012-06-29",2.82
"1386","2012-07-02",2.7
"1387","2012-07-03",2.7
"1388","2012-07-05",2.85
"1389","2012-07-06",2.85
"1390","2012-07-09",2.8
"1391","2012-07-10",2.81
"1392","2012-07-11",2.83
"1393","2012-07-12",2.86
"1394","2012-07-13",2.87
"1395","2012-07-16",2.87
"1396","2012-07-17",2.87
"1397","2012-07-18",2.83
"1398","2012-07-19",2.8
"1399","2012-07-20",2.99
"1400","2012-07-23",2.81
"1401","2012-07-24",2.83
"1402","2012-07-25",2.83
"1403","2012-07-26",2.99
"1404","2012-07-27",2.92
"1405","2012-07-30",2.85
"1406","2012-07-31",2.94
"1407","2012-08-01",2.97
"1408","2012-08-02",2.85
"1409","2012-08-03",2.86
"1410","2012-08-06",2.8
"1411","2012-08-07",2.85
"1412","2012-08-08",2.85
"1413","2012-08-09",2.9
"1414","2012-08-10",2.89
"1415","2012-08-13",2.85
"1416","2012-08-14",2.85
"1417","2012-08-15",2.93
"1418","2012-08-16",2.97
"1419","2012-08-17",2.92
"1420","2012-08-20",2.9
"1421","2012-08-21",2.85
"1422","2012-08-22",2.84
"1423","2012-08-23",2.85
"1424","2012-08-24",2.85
"1425","2012-08-27",2.9
"1426","2012-08-28",2.86
"1427","2012-08-29",2.85
"1428","2012-08-30",2.95
"1429","2012-08-31",2.96
"1430","2012-09-04",2.9
"1431","2012-09-05",2.9
"1432","2012-09-06",2.92
"1433","2012-09-07",2.96
"1434","2012-09-10",2.95
"1435","2012-09-11",2.86
"1436","2012-09-12",2.86
"1437","2012-09-13",2.94
"1438","2012-09-14",2.95
"1439","2012-09-17",2.92
"1440","2012-09-18",2.88
"1441","2012-09-19",2.8
"1442","2012-09-20",2.77
"1443","2012-09-21",2.8
"1444","2012-09-24",2.8
"1445","2012-09-25",2.86
"1446","2012-09-26",2.83
"1447","2012-09-27",2.85
"1448","2012-09-28",2.97
"1449","2012-10-01",2.82
"1450","2012-10-02",2.9
"1451","2012-10-03",2.85
"1452","2012-10-04",2.96
"1453","2012-10-05",2.95
"1454","2012-10-08",3
"1455","2012-10-09",2.96
"1456","2012-10-10",2.94
"1457","2012-10-11",2.95
"1458","2012-10-12",2.95
"1459","2012-10-15",2.98
"1460","2012-10-16",3.05
"1461","2012-10-17",3.05
"1462","2012-10-18",3.02
"1463","2012-10-19",3
"1464","2012-10-22",3
"1465","2012-10-23",3
"1466","2012-10-24",2.99
"1467","2012-10-25",2.91
"1468","2012-10-26",2.9
"1469","2012-10-31",3.05
"1470","2012-11-01",2.99
"1471","2012-11-02",2.99
"1472","2012-11-05",2.98
"1473","2012-11-06",3.01
"1474","2012-11-07",2.8
"1475","2012-11-08",2.87
"1476","2012-11-09",2.91
"1477","2012-11-12",2.95
"1478","2012-11-13",2.88
"1479","2012-11-14",3.01
"1480","2012-11-15",2.96
"1481","2012-11-16",2.94
"1482","2012-11-19",2.92
"1483","2012-11-20",3
"1484","2012-11-21",3.01
"1485","2012-11-23",2.89
"1486","2012-11-26",2.96
"1487","2012-11-27",2.85
"1488","2012-11-28",2.84
"1489","2012-11-29",2.85
"1490","2012-11-30",2.76
"1491","2012-12-03",2.96
"1492","2012-12-04",2.8
"1493","2012-12-05",2.8
"1494","2012-12-06",2.85
"1495","2012-12-07",2.87
"1496","2012-12-10",2.89
"1497","2012-12-11",2.9
"1498","2012-12-12",2.85
"1499","2012-12-13",2.85
"1500","2012-12-14",2.86
"1501","2012-12-17",2.9
"1502","2012-12-18",2.9
"1503","2012-12-19",2.83
"1504","2012-12-20",2.84
"1505","2012-12-21",2.95
"1506","2012-12-24",3.01
"1507","2012-12-26",2.93
"1508","2012-12-27",2.96
"1509","2012-12-28",2.88
"1510","2012-12-31",3.01
"1511","2013-01-02",3.06
"1512","2013-01-03",3.05
"1513","2013-01-04",3.01
"1514","2013-01-07",2.93
"1515","2013-01-08",3
"1516","2013-01-09",2.92
"1517","2013-01-10",2.9
"1518","2013-01-11",2.96
"1519","2013-01-14",2.92
"1520","2013-01-15",2.95
"1521","2013-01-16",2.98
"1522","2013-01-17",2.98
"1523","2013-01-18",2.99
"1524","2013-01-22",3.01
"1525","2013-01-23",3.01
"1526","2013-01-24",2.96
"1527","2013-01-25",2.91
"1528","2013-01-28",2.91
"1529","2013-01-29",2.99
"1530","2013-01-30",2.98
"1531","2013-01-31",2.95
"1532","2013-02-01",3.01
"1533","2013-02-04",3
"1534","2013-02-05",3.01
"1535","2013-02-06",3
"1536","2013-02-07",3.01
"1537","2013-02-08",2.95
"1538","2013-02-11",3
"1539","2013-02-12",2.99
"1540","2013-02-13",3.02
"1541","2013-02-14",3
"1542","2013-02-15",3.04
"1543","2013-02-19",3.02
"1544","2013-02-20",3.07
"1545","2013-02-21",3.08
"1546","2013-02-22",3.05
"1547","2013-02-25",2.95
"1548","2013-02-26",3.07
"1549","2013-02-27",3.03
"1550","2013-02-28",2.96
"1551","2013-03-01",3.03
"1552","2013-03-04",3.04
"1553","2013-03-05",3.04
"1554","2013-03-06",3.15
"1555","2013-03-07",3.11
"1556","2013-03-08",3.15
"1557","2013-03-11",3.11
"1558","2013-03-12",3.13
"1559","2013-03-13",3.09
"1560","2013-03-14",3.1
"1561","2013-03-15",3.23
"1562","2013-03-18",3.19
"1563","2013-03-19",3.03
"1564","2013-03-20",3.1
"1565","2013-03-21",3.12
"1566","2013-03-22",3.09
"1567","2013-03-25",3.08
"1568","2013-03-26",3.1
"1569","2013-03-27",3.1
"1570","2013-03-28",3.13
"1571","2013-04-01",3.12
"1572","2013-04-02",3.13
"1573","2013-04-03",3.13
"1574","2013-04-04",3.13
"1575","2013-04-05",3.1
"1576","2013-04-08",3.12
"1577","2013-04-09",3.11
"1578","2013-04-10",3.08
"1579","2013-04-11",3.07
"1580","2013-04-12",3.11
"1581","2013-04-15",3.08
"1582","2013-04-16",3.05
"1583","2013-04-17",3.01
"1584","2013-04-18",3
"1585","2013-04-19",3.05
"1586","2013-04-22",3.05
"1587","2013-04-23",3.02
"1588","2013-04-24",3.03
"1589","2013-04-25",3.05
"1590","2013-04-26",3.04
"1591","2013-04-29",3.03
"1592","2013-04-30",3.02
"1593","2013-05-01",3.1
"1594","2013-05-02",3.06
"1595","2013-05-03",3.03
"1596","2013-05-06",3.04
"1597","2013-05-07",3.03
"1598","2013-05-08",3.01
"1599","2013-05-09",2.95
"1600","2013-05-10",2.96
"1601","2013-05-13",2.99
"1602","2013-05-14",2.99
"1603","2013-05-15",2.97
"1604","2013-05-16",2.98
"1605","2013-05-17",2.96
"1606","2013-05-20",2.98
"1607","2013-05-21",3.03
"1608","2013-05-22",3.04
"1609","2013-05-23",3.05
"1610","2013-05-24",3
"1611","2013-05-28",3.04
"1612","2013-05-29",3
"1613","2013-05-30",3.03
"1614","2013-05-31",3.04
"1615","2013-06-03",3.17
"1616","2013-06-04",3.12
"1617","2013-06-05",3.12
"1618","2013-06-06",3.12
"1619","2013-06-07",3.12
"1620","2013-06-10",3.06
"1621","2013-06-11",3.07
"1622","2013-06-12",3
"1623","2013-06-13",3.03
"1624","2013-06-14",3.01
"1625","2013-06-17",3.02
"1626","2013-06-18",3.06
"1627","2013-06-19",3.04
"1628","2013-06-20",3
"1629","2013-06-21",2.92
"1630","2013-06-24",2.98
"1631","2013-06-25",2.99
"1632","2013-06-26",2.97
"1633","2013-06-27",2.98
"1634","2013-06-28",2.74
"1635","2013-07-01",3
"1636","2013-07-02",3.03
"1637","2013-07-03",2.99
"1638","2013-07-05",3
"1639","2013-07-08",3.01
"1640","2013-07-09",3.01
"1641","2013-07-10",3.01
"1642","2013-07-11",2.99
"1643","2013-07-12",3.03
"1644","2013-07-15",3.1
"1645","2013-07-16",3
"1646","2013-07-17",3
"1647","2013-07-18",3.07
"1648","2013-07-19",3.03
"1649","2013-07-22",3.01
"1650","2013-07-23",3.02
"1651","2013-07-24",3
"1652","2013-07-25",3.02
"1653","2013-07-26",3.01
"1654","2013-07-29",3
"1655","2013-07-30",3
"1656","2013-07-31",2.97
"1657","2013-08-01",3.07
"1658","2013-08-02",3
"1659","2013-08-05",2.98
"1660","2013-08-06",2.98
"1661","2013-08-07",2.99
"1662","2013-08-08",3.04
"1663","2013-08-09",3.12
"1664","2013-08-12",3.08
"1665","2013-08-13",3.05
"1666","2013-08-14",3.02
"1667","2013-08-15",3.05
"1668","2013-08-16",3.04
"1669","2013-08-19",3
"1670","2013-08-20",3.06
"1671","2013-08-21",3.06
"1672","2013-08-22",3.12
"1673","2013-08-23",3.06
"1674","2013-08-26",3.06
"1675","2013-08-27",3.08
"1676","2013-08-28",3.08
"1677","2013-08-29",3.08
"1678","2013-08-30",3.13
"1679","2013-09-03",3.1
"1680","2013-09-04",3.25
"1681","2013-09-05",3.14
"1682","2013-09-06",3.19
"1683","2013-09-09",3.26
"1684","2013-09-10",3.16
"1685","2013-09-11",3.29
"1686","2013-09-12",3.2
"1687","2013-09-13",3.2
"1688","2013-09-16",3.19
"1689","2013-09-17",3.16
"1690","2013-09-18",3.2
"1691","2013-09-19",3.24
"1692","2013-09-20",3.11
"1693","2013-09-23",3.13
"1694","2013-09-24",3.16
"1695","2013-09-25",3.18
"1696","2013-09-26",3.14
"1697","2013-09-27",3.14
"1698","2013-09-30",3.15
"1699","2013-10-01",3.26
"1700","2013-10-02",3.26
"1701","2013-10-03",3.15
"1702","2013-10-04",3.15
"1703","2013-10-07",3.07
"1704","2013-10-08",3.12
"1705","2013-10-09",3.03
"1706","2013-10-10",3.12
"1707","2013-10-11",3.1
"1708","2013-10-14",3.15
"1709","2013-10-15",3.05
"1710","2013-10-16",3.06
"1711","2013-10-17",3.09
"1712","2013-10-18",3.12
"1713","2013-10-21",3.1
"1714","2013-10-22",3.18
"1715","2013-10-23",3.18
"1716","2013-10-24",3.21
"1717","2013-10-25",3.21
"1718","2013-10-28",3.18
"1719","2013-10-29",3.18
"1720","2013-10-30",3.18
"1721","2013-10-31",3.13
"1722","2013-11-01",3.13
"1723","2013-11-04",3.11
"1724","2013-11-05",3.15
"1725","2013-11-06",3.13
"1726","2013-11-07",3.1
"1727","2013-11-08",3.1
"1728","2013-11-11",3.13
"1729","2013-11-12",3.09
"1730","2013-11-13",3.09
"1731","2013-11-14",3.09
"1732","2013-11-15",3.06
"1733","2013-11-18",3.05
"1734","2013-11-19",3.06
"1735","2013-11-20",3.05
"1736","2013-11-21",3.05
"1737","2013-11-22",3.04
"1738","2013-11-25",3.1
"1739","2013-11-26",3.03
"1740","2013-11-27",3.09
"1741","2013-11-29",3.03
"1742","2013-12-02",3.04
"1743","2013-12-03",3.06
"1744","2013-12-04",3.02
"1745","2013-12-05",3.09
"1746","2013-12-06",3.01
"1747","2013-12-09",3.04
"1748","2013-12-10",3.04
"1749","2013-12-11",3.02
"1750","2013-12-12",2.99
"1751","2013-12-13",2.99
"1752","2013-12-16",3.02
"1753","2013-12-17",3.02
"1754","2013-12-18",3
"1755","2013-12-19",3.01
"1756","2013-12-20",3.01
"1757","2013-12-23",3.08
"1758","2013-12-24",3.06
"1759","2013-12-26",3.03
"1760","2013-12-27",3.08
"1761","2013-12-30",3.01
"1762","2013-12-31",3.03
"1763","2014-01-02",3.03
"1764","2014-01-03",3.06
"1765","2014-01-06",3.02
"1766","2014-01-07",3.03
"1767","2014-01-08",3.02
"1768","2014-01-09",3
"1769","2014-01-10",3.02
"1770","2014-01-13",3.02
"1771","2014-01-14",3.05
"1772","2014-01-15",3.14
"1773","2014-01-16",3.18
"1774","2014-01-17",3.11
"1775","2014-01-21",3.16
"1776","2014-01-22",3.12
"1777","2014-01-23",3.31
"1778","2014-01-24",3.34
"1779","2014-01-27",3.36
"1780","2014-01-28",3.28
"1781","2014-01-29",3.27
"1782","2014-01-30",3.29
"1783","2014-01-31",3.26
"1784","2014-02-03",3.18
"1785","2014-02-04",3.17
"1786","2014-02-05",3.16
"1787","2014-02-06",3.17
"1788","2014-02-07",3.12
"1789","2014-02-10",3.18
"1790","2014-02-11",3.18
"1791","2014-02-12",3.16
"1792","2014-02-13",3.17
"1793","2014-02-14",3.14
"1794","2014-02-18",3.19
"1795","2014-02-19",3.18
"1796","2014-02-20",3.19
"1797","2014-02-21",3.17
"1798","2014-02-24",3.18
"1799","2014-02-25",3.33
"1800","2014-02-26",3.21
"1801","2014-02-27",3.23
"1802","2014-02-28",3.19
"1803","2014-03-03",3.2
"1804","2014-03-04",3.22
"1805","2014-03-05",3.23
"1806","2014-03-06",3.24
"1807","2014-03-07",3.4
"1808","2014-03-10",3.53
"1809","2014-03-11",3.79
"1810","2014-03-12",3.64
"1811","2014-03-13",3.72
"1812","2014-03-14",3.8
"1813","2014-03-17",3.85
"1814","2014-03-18",3.91
"1815","2014-03-19",3.86
"1816","2014-03-20",3.78
"1817","2014-03-21",3.83
"1818","2014-03-24",3.74
"1819","2014-03-25",3.77
"1820","2014-03-26",3.83
"1821","2014-03-27",3.86
"1822","2014-03-28",3.87
"1823","2014-03-31",3.85
"1824","2014-04-01",3.88
"1825","2014-04-02",3.87
"1826","2014-04-03",3.86
"1827","2014-04-04",3.88
"1828","2014-04-07",3.83
"1829","2014-04-08",3.8
"1830","2014-04-09",3.79
"1831","2014-04-10",3.76
"1832","2014-04-11",3.69
"1833","2014-04-14",3.65
"1834","2014-04-15",3.62
"1835","2014-04-16",3.53
"1836","2014-04-17",3.58
"1837","2014-04-21",3.65
"1838","2014-04-22",3.49
"1839","2014-04-23",3.59
"1840","2014-04-24",3.54
"1841","2014-04-25",3.47
"1842","2014-04-28",3.49
"1843","2014-04-29",3.5
"1844","2014-04-30",3.48
"1845","2014-05-01",3.46
"1846","2014-05-02",3.43
"1847","2014-05-05",3.44
"1848","2014-05-06",3.44
"1849","2014-05-07",3.43
"1850","2014-05-08",3.5
"1851","2014-05-09",3.55
"1852","2014-05-12",3.56
"1853","2014-05-13",3.57
"1854","2014-05-14",3.59
"1855","2014-05-15",3.59
"1856","2014-05-16",3.5
"1857","2014-05-19",3.49
"1858","2014-05-20",3.47
"1859","2014-05-21",3.44
"1860","2014-05-22",3.42
"1861","2014-05-23",3.5
"1862","2014-05-27",3.49
"1863","2014-05-28",3.5
"1864","2014-05-29",3.46
"1865","2014-05-30",3.5
"1866","2014-06-02",3.4
"1867","2014-06-03",3.43
"1868","2014-06-04",3.44
"1869","2014-06-05",3.4
"1870","2014-06-06",3.48
"1871","2014-06-09",3.5
"1872","2014-06-10",3.5
"1873","2014-06-11",3.52
"1874","2014-06-12",3.51
"1875","2014-06-13",3.42
"1876","2014-06-16",3.53
"1877","2014-06-17",3.53
"1878","2014-06-18",3.48
"1879","2014-06-19",3.47
"1880","2014-06-20",3.5
"1881","2014-06-23",3.51
"1882","2014-06-24",3.53
"1883","2014-06-25",3.47
"1884","2014-06-26",3.49
"1885","2014-06-27",3.54
"1886","2014-06-30",3.48
"1887","2014-07-01",3.5
"1888","2014-07-02",3.49
"1889","2014-07-03",3.47
"1890","2014-07-07",3.52
"1891","2014-07-08",3.47
"1892","2014-07-09",3.46
"1893","2014-07-10",3.46
"1894","2014-07-11",3.46
"1895","2014-07-14",3.49
"1896","2014-07-15",3.4
"1897","2014-07-16",3.42
"1898","2014-07-17",3.45
"1899","2014-07-18",3.42
"1900","2014-07-21",3.36
"1901","2014-07-22",3.4
"1902","2014-07-23",3.36
"1903","2014-07-24",3.33
"1904","2014-07-25",3.33
"1905","2014-07-28",3.3
"1906","2014-07-29",3.17
"1907","2014-07-30",3.18
"1908","2014-07-31",3.18
"1909","2014-08-01",3.24
"1910","2014-08-04",3.23
"1911","2014-08-05",3.18
"1912","2014-08-06",3.24
"1913","2014-08-07",3.14
"1914","2014-08-08",3.26
"1915","2014-08-11",3.2
"1916","2014-08-12",3.33
"1917","2014-08-13",3.33
"1918","2014-08-14",3.31
"1919","2014-08-15",3.34
"1920","2014-08-18",3.27
"1921","2014-08-19",3.29
"1922","2014-08-20",3.28
"1923","2014-08-21",3.22
"1924","2014-08-22",3.25
"1925","2014-08-25",3.25
"1926","2014-08-26",3.24
"1927","2014-08-27",3.3
"1928","2014-08-28",3.25
"1929","2014-08-29",3.2
"1930","2014-09-02",3.21
"1931","2014-09-03",3.28
"1932","2014-09-04",3.31
"1933","2014-09-05",3.32
"1934","2014-09-08",3.27
"1935","2014-09-09",3.26
"1936","2014-09-10",3.26
"1937","2014-09-11",3.25
"1938","2014-09-12",3.24
