"","date","XNCR"
"986","2017-10-31",19.780001
"987","2017-11-01",19.33
"988","2017-11-02",19.290001
"989","2017-11-03",20.209999
"990","2017-11-06",20.1
"991","2017-11-07",19.790001
"992","2017-11-08",20.52
"993","2017-11-09",19.959999
"994","2017-11-10",21.030001
"995","2017-11-13",20.42
"996","2017-11-14",20.290001
"997","2017-11-15",20.93
"998","2017-11-16",21.18
"999","2017-11-17",21.35
"1000","2017-11-20",21.280001
"1001","2017-11-21",21.66
"1002","2017-11-22",21.809999
"1003","2017-11-24",20.360001
"1004","2017-11-27",20.780001
"1005","2017-11-28",20
"1006","2017-11-29",20.5
"1007","2017-11-30",21.709999
"1008","2017-12-01",21.49
"1009","2017-12-04",21.719999
"1010","2017-12-05",22.190001
"1011","2017-12-06",22.25
"1012","2017-12-07",22.26
"1013","2017-12-08",22.35
"1014","2017-12-11",21.620001
"1015","2017-12-12",21.030001
"1016","2017-12-13",21.49
"1017","2017-12-14",21.01
"1018","2017-12-15",21.530001
"1019","2017-12-18",23.040001
"1020","2017-12-19",22.309999
"1021","2017-12-20",22.389999
"1022","2017-12-21",22.27
"1023","2017-12-22",21.91
"1024","2017-12-26",21.98
"1025","2017-12-27",22.33
"1026","2017-12-28",22.559999
"1027","2017-12-29",21.92
"1028","2018-01-02",22.799999
"1029","2018-01-03",22.92
"1030","2018-01-04",23.16
"1031","2018-01-05",22.83
"1032","2018-01-08",22.379999
"1033","2018-01-09",22.85
"1034","2018-01-10",22.84
"1035","2018-01-11",22.76
"1036","2018-01-12",22.5
"1037","2018-01-16",21.799999
"1038","2018-01-17",21.98
"1039","2018-01-18",21.18
"1040","2018-01-19",21.559999
"1041","2018-01-22",22.67
"1042","2018-01-23",23.52
"1043","2018-01-24",23.4
"1044","2018-01-25",23.969999
"1045","2018-01-26",23.360001
"1046","2018-01-29",23.4
"1047","2018-01-30",23.35
"1048","2018-01-31",22.76
"1049","2018-02-01",22.26
"1050","2018-02-02",21.540001
"1051","2018-02-05",21.780001
"1052","2018-02-06",22.18
"1053","2018-02-07",22.35
"1054","2018-02-08",21.709999
"1055","2018-02-09",21.700001
"1056","2018-02-12",22.25
"1057","2018-02-13",22.809999
"1058","2018-02-14",24.27
"1059","2018-02-15",24.65
"1060","2018-02-16",25.4
"1061","2018-02-20",24.4
"1062","2018-02-21",25.129999
"1063","2018-02-22",26.389999
"1064","2018-02-23",27.639999
"1065","2018-02-26",29.23
"1066","2018-02-27",29.41
"1067","2018-02-28",30.629999
"1068","2018-03-01",29.129999
"1069","2018-03-02",29.49
"1070","2018-03-05",29.540001
"1071","2018-03-06",31.82
"1072","2018-03-07",32.189999
"1073","2018-03-08",32.009998
"1074","2018-03-09",32.720001
"1075","2018-03-12",33.779999
"1076","2018-03-13",33.259998
"1077","2018-03-14",30.66
"1078","2018-03-15",31.209999
"1079","2018-03-16",30.879999
"1080","2018-03-19",31.73
"1081","2018-03-20",32.27
"1082","2018-03-21",30.98
"1083","2018-03-22",30.32
"1084","2018-03-23",30.440001
"1085","2018-03-26",31.08
"1086","2018-03-27",28.52
"1087","2018-03-28",29.200001
"1088","2018-03-29",29.98
"1089","2018-04-02",29.17
"1090","2018-04-03",28.809999
"1091","2018-04-04",29.690001
"1092","2018-04-05",28.5
"1093","2018-04-06",28.41
"1094","2018-04-09",28.41
"1095","2018-04-10",30.190001
"1096","2018-04-11",29.450001
"1097","2018-04-12",30.290001
"1098","2018-04-13",30.1
"1099","2018-04-16",30.049999
"1100","2018-04-17",30.620001
"1101","2018-04-18",30.48
"1102","2018-04-19",29.700001
"1103","2018-04-20",29.879999
"1104","2018-04-23",29.15
"1105","2018-04-24",29.15
"1106","2018-04-25",29.42
"1107","2018-04-26",29.48
"1108","2018-04-27",29.42
"1109","2018-04-30",28.99
"1110","2018-05-01",29.370001
"1111","2018-05-02",29.57
"1112","2018-05-03",29.58
"1113","2018-05-04",30.190001
"1114","2018-05-07",30.84
"1115","2018-05-08",29.450001
"1116","2018-05-09",29.860001
"1117","2018-05-10",29.98
"1118","2018-05-11",31.530001
"1119","2018-05-14",32.5
"1120","2018-05-15",33.110001
"1121","2018-05-16",34.119999
"1122","2018-05-17",34.110001
"1123","2018-05-18",34.23
"1124","2018-05-21",35.34
"1125","2018-05-22",36.240002
"1126","2018-05-23",37.349998
"1127","2018-05-24",37.540001
"1128","2018-05-25",39.66
"1129","2018-05-29",36.580002
"1130","2018-05-30",38.139999
"1131","2018-05-31",40.009998
"1132","2018-06-01",41.27
"1133","2018-06-04",42.360001
"1134","2018-06-05",42.389999
"1135","2018-06-06",41.790001
"1136","2018-06-07",41.470001
"1137","2018-06-08",42.41
"1138","2018-06-11",41.75
"1139","2018-06-12",41.669998
"1140","2018-06-13",41.630001
"1141","2018-06-14",40.93
"1142","2018-06-15",40.18
"1143","2018-06-18",39.720001
"1144","2018-06-19",39.669998
"1145","2018-06-20",40.240002
"1146","2018-06-21",39.93
"1147","2018-06-22",40.099998
"1148","2018-06-25",38.740002
"1149","2018-06-26",38.93
"1150","2018-06-27",37.599998
"1151","2018-06-28",37.02
"1152","2018-06-29",37.009998
"1153","2018-07-02",37.619999
"1154","2018-07-03",37.290001
"1155","2018-07-05",38.169998
"1156","2018-07-06",39.049999
"1157","2018-07-09",39.139999
"1158","2018-07-10",39.66
"1159","2018-07-11",39.41
"1160","2018-07-12",39.540001
"1161","2018-07-13",41.889999
"1162","2018-07-16",40.509998
"1163","2018-07-17",41.68
"1164","2018-07-18",41.990002
"1165","2018-07-19",42.310001
"1166","2018-07-20",42.330002
"1167","2018-07-23",41.110001
"1168","2018-07-24",39.34
"1169","2018-07-25",39.950001
"1170","2018-07-26",38.849998
"1171","2018-07-27",37.16
"1172","2018-07-30",35.689999
"1173","2018-07-31",37.220001
"1174","2018-08-01",37.68
"1175","2018-08-02",38.189999
"1176","2018-08-03",36.5
"1177","2018-08-06",37.799999
"1178","2018-08-07",40.630001
"1179","2018-08-08",41.580002
"1180","2018-08-09",39.82
"1181","2018-08-10",40.16
"1182","2018-08-13",40.650002
"1183","2018-08-14",41.009998
"1184","2018-08-15",40.330002
"1185","2018-08-16",40.040001
"1186","2018-08-17",39.959999
"1187","2018-08-20",40.34
"1188","2018-08-21",40.990002
"1189","2018-08-22",41.57
"1190","2018-08-23",41.580002
"1191","2018-08-24",40.91
"1192","2018-08-27",41.959999
"1193","2018-08-28",41.700001
"1194","2018-08-29",41.639999
"1195","2018-08-30",42.009998
"1196","2018-08-31",41.790001
"1197","2018-09-04",41.52
"1198","2018-09-05",40.189999
"1199","2018-09-06",38.439999
"1200","2018-09-07",38.400002
"1201","2018-09-10",40.130001
"1202","2018-09-11",43.650002
"1203","2018-09-12",45.650002
"1204","2018-09-13",46.759998
"1205","2018-09-14",47.650002
"1206","2018-09-17",45.509998
"1207","2018-09-18",45.43
"1208","2018-09-19",45.060001
"1209","2018-09-20",45.389999
"1210","2018-09-21",42.889999
"1211","2018-09-24",43.16
"1212","2018-09-25",40.799999
"1213","2018-09-26",40.32
"1214","2018-09-27",39.959999
"1215","2018-09-28",38.970001
"1216","2018-10-01",38.57
"1217","2018-10-02",38.040001
"1218","2018-10-03",38.189999
"1219","2018-10-04",36.48
"1220","2018-10-05",35
"1221","2018-10-08",35.310001
"1222","2018-10-09",34.32
"1223","2018-10-10",33
"1224","2018-10-11",34
"1225","2018-10-12",35.040001
"1226","2018-10-15",35.009998
"1227","2018-10-16",36.599998
"1228","2018-10-17",36.360001
"1229","2018-10-18",35.169998
"1230","2018-10-19",35.02
"1231","2018-10-22",34.560001
"1232","2018-10-23",35.009998
"1233","2018-10-24",33.299999
"1234","2018-10-25",35.25
"1235","2018-10-26",35.18
"1236","2018-10-29",33.18
"1237","2018-10-30",33.740002
"1238","2018-10-31",32.720001
"1239","2018-11-01",37.82
"1240","2018-11-02",37.990002
"1241","2018-11-05",37.75
"1242","2018-11-06",40.330002
"1243","2018-11-07",41.689999
"1244","2018-11-08",39.720001
"1245","2018-11-09",37.880001
"1246","2018-11-12",36.82
"1247","2018-11-13",38.27
"1248","2018-11-14",37.209999
"1249","2018-11-15",38.959999
"1250","2018-11-16",39.82
"1251","2018-11-19",38.27
"1252","2018-11-20",37.57
"1253","2018-11-21",38.299999
"1254","2018-11-23",37.200001
"1255","2018-11-26",38.959999
"1256","2018-11-27",39.049999
"1257","2018-11-28",41.099998
"1258","2018-11-29",41.490002
"1259","2018-11-30",42.009998
"1260","2018-12-03",42.049999
"1261","2018-12-04",39.41
"1262","2018-12-06",38.470001
"1263","2018-12-07",37.59
"1264","2018-12-10",37.52
"1265","2018-12-11",37.529999
"1266","2018-12-12",38.189999
"1267","2018-12-13",37.919998
"1268","2018-12-14",36.119999
"1269","2018-12-17",35.279999
"1270","2018-12-18",34.200001
"1271","2018-12-19",32.889999
"1272","2018-12-20",32.889999
"1273","2018-12-21",32.459999
"1274","2018-12-24",32.389999
"1275","2018-12-26",34.040001
"1276","2018-12-27",34.52
"1277","2018-12-28",34.720001
"1278","2018-12-31",36.16
"1279","2019-01-02",35.790001
"1280","2019-01-03",34.860001
"1281","2019-01-04",36.580002
"1282","2019-01-07",38.09
"1283","2019-01-08",38.009998
"1284","2019-01-09",38.009998
"1285","2019-01-10",37.91
"1286","2019-01-11",37.549999
"1287","2019-01-14",34.68
"1288","2019-01-15",34.490002
"1289","2019-01-16",34.57
"1290","2019-01-17",34.5
"1291","2019-01-18",33.639999
"1292","2019-01-22",32.869999
"1293","2019-01-23",32.279999
"1294","2019-01-24",32.099998
"1295","2019-01-25",32.970001
"1296","2019-01-28",32.540001
"1297","2019-01-29",32.610001
"1298","2019-01-30",32.709999
"1299","2019-01-31",36.099998
"1300","2019-02-01",36.849998
"1301","2019-02-04",36.439999
"1302","2019-02-05",36.540001
"1303","2019-02-06",37.619999
"1304","2019-02-07",35.740002
"1305","2019-02-08",36.040001
"1306","2019-02-11",35.799999
"1307","2019-02-12",36.310001
"1308","2019-02-13",35.75
"1309","2019-02-14",35.07
"1310","2019-02-15",36.459999
"1311","2019-02-19",36.080002
"1312","2019-02-20",33.720001
"1313","2019-02-21",32.25
"1314","2019-02-22",31.629999
"1315","2019-02-25",32.189999
"1316","2019-02-26",30.66
"1317","2019-02-27",31.469999
"1318","2019-02-28",30.34
"1319","2019-03-01",31.389999
"1320","2019-03-04",31.139999
"1321","2019-03-05",30.41
"1322","2019-03-06",29.5
"1323","2019-03-07",29.1
"1324","2019-03-08",29.139999
"1325","2019-03-11",29.610001
"1326","2019-03-12",29.559999
"1327","2019-03-13",29.280001
"1328","2019-03-14",27.85
"1329","2019-03-15",29.98
"1330","2019-03-18",30.42
"1331","2019-03-19",30.27
"1332","2019-03-20",32.32
"1333","2019-03-21",32.099998
"1334","2019-03-22",29.940001
"1335","2019-03-25",30.83
"1336","2019-03-26",31.540001
"1337","2019-03-27",32.029999
"1338","2019-03-28",32.369999
"1339","2019-03-29",31.059999
"1340","2019-04-01",32.439999
"1341","2019-04-02",32.43
"1342","2019-04-03",32.900002
"1343","2019-04-04",32.200001
"1344","2019-04-05",33.740002
"1345","2019-04-08",32.959999
"1346","2019-04-09",31.35
"1347","2019-04-10",31.620001
"1348","2019-04-11",30.969999
"1349","2019-04-12",31.1
"1350","2019-04-15",32.599998
"1351","2019-04-16",32.02
"1352","2019-04-17",31.059999
"1353","2019-04-18",31.360001
"1354","2019-04-22",31.969999
"1355","2019-04-23",32.610001
"1356","2019-04-24",31.83
"1357","2019-04-25",31.139999
"1358","2019-04-26",31.549999
"1359","2019-04-29",31.16
"1360","2019-04-30",30.709999
"1361","2019-05-01",29.959999
"1362","2019-05-02",30.950001
"1363","2019-05-03",32.700001
"1364","2019-05-06",33.169998
"1365","2019-05-07",33.549999
"1366","2019-05-08",32.200001
"1367","2019-05-09",32.310001
"1368","2019-05-10",35.639999
"1369","2019-05-13",32.48
"1370","2019-05-14",33.779999
"1371","2019-05-15",34.799999
"1372","2019-05-16",34.220001
"1373","2019-05-17",34.27
"1374","2019-05-20",32.810001
"1375","2019-05-21",34.27
"1376","2019-05-22",33.439999
"1377","2019-05-23",32.98
"1378","2019-05-24",32.84
"1379","2019-05-28",32.25
"1380","2019-05-29",31.75
"1381","2019-05-30",31.73
"1382","2019-05-31",30.84
"1383","2019-06-03",31.35
"1384","2019-06-04",31.68
"1385","2019-06-05",30.450001
"1386","2019-06-06",29.6
"1387","2019-06-07",31.07
"1388","2019-06-10",31
"1389","2019-06-11",31.379999
"1390","2019-06-12",31.700001
"1391","2019-06-13",32.490002
"1392","2019-06-14",31.309999
"1393","2019-06-17",32.549999
"1394","2019-06-18",34.540001
"1395","2019-06-19",34.650002
"1396","2019-06-20",35.099998
"1397","2019-06-21",35.16
"1398","2019-06-24",33.869999
"1399","2019-06-25",38.560001
"1400","2019-06-26",39.080002
"1401","2019-06-27",40.5
"1402","2019-06-28",40.93
"1403","2019-07-01",43.950001
"1404","2019-07-02",44.009998
"1405","2019-07-03",45.459999
"1406","2019-07-05",43.939999
"1407","2019-07-08",43.43
"1408","2019-07-09",44.009998
"1409","2019-07-10",44.41
"1410","2019-07-11",43.93
"1411","2019-07-12",44.34
"1412","2019-07-15",44.02
"1413","2019-07-16",44.66
"1414","2019-07-17",44.23
"1415","2019-07-18",45.59
"1416","2019-07-19",44.59
"1417","2019-07-22",44.419998
"1418","2019-07-23",44.41
"1419","2019-07-24",44.779999
"1420","2019-07-25",44.220001
"1421","2019-07-26",44.459999
"1422","2019-07-29",44.189999
"1423","2019-07-30",44.950001
"1424","2019-07-31",44.02
"1425","2019-08-01",44.02
"1426","2019-08-02",44.68
"1427","2019-08-05",44.389999
"1428","2019-08-06",46.27
"1429","2019-08-07",37
"1430","2019-08-08",36.919998
"1431","2019-08-09",37.48
"1432","2019-08-12",37.48
"1433","2019-08-13",38.669998
"1434","2019-08-14",38.259998
"1435","2019-08-15",40.330002
"1436","2019-08-16",40.73
"1437","2019-08-19",40.580002
"1438","2019-08-20",40.779999
"1439","2019-08-21",41.299999
"1440","2019-08-22",38.790001
"1441","2019-08-23",36.599998
"1442","2019-08-26",36.77
"1443","2019-08-27",36.099998
"1444","2019-08-28",37.380001
"1445","2019-08-29",37.389999
"1446","2019-08-30",37.279999
"1447","2019-09-03",35.580002
"1448","2019-09-04",36.830002
"1449","2019-09-05",35.98
"1450","2019-09-06",34.810001
"1451","2019-09-09",34.779999
"1452","2019-09-10",35.650002
"1453","2019-09-11",36.330002
"1454","2019-09-12",35.48
"1455","2019-09-13",35.380001
"1456","2019-09-16",36.34
"1457","2019-09-17",36.529999
"1458","2019-09-18",35.98
"1459","2019-09-19",35.48
"1460","2019-09-20",36.91
"1461","2019-09-23",34.810001
"1462","2019-09-24",35.299999
"1463","2019-09-25",35.259998
"1464","2019-09-26",34.27
"1465","2019-09-27",34.220001
"1466","2019-09-30",33.73
"1467","2019-10-01",34.189999
"1468","2019-10-02",34.029999
"1469","2019-10-03",35.490002
"1470","2019-10-04",35.389999
"1471","2019-10-07",35.34
"1472","2019-10-08",34.779999
"1473","2019-10-09",34.400002
"1474","2019-10-10",34
"1475","2019-10-11",34.595001
"1476","2019-10-14",34
"1477","2019-10-15",35.110001
"1478","2019-10-16",36.27
"1479","2019-10-17",36.52
"1480","2019-10-18",35.080002
"1481","2019-10-21",36.25
"1482","2019-10-22",36.389999
"1483","2019-10-23",35.73
"1484","2019-10-24",35.02
"1485","2019-10-25",36.25
"1486","2019-10-28",36.029999
"1487","2019-10-29",35.77
"1488","2019-10-30",34.66
"1489","2019-10-31",34.209999
"1490","2019-11-01",34.779999
"1491","2019-11-04",33.580002
"1492","2019-11-05",33.040001
"1493","2019-11-06",33.240002
"1494","2019-11-07",32.75
"1495","2019-11-08",33.259998
"1496","2019-11-11",33.900002
"1497","2019-11-12",34.764999
"1498","2019-11-13",34.959999
"1499","2019-11-14",35.959999
"1500","2019-11-15",35.98
"1501","2019-11-18",36.290001
"1502","2019-11-19",37.73
"1503","2019-11-20",38.490002
"1504","2019-11-21",38.43
"1505","2019-11-22",37.990002
"1506","2019-11-25",38.290001
"1507","2019-11-26",38.470001
"1508","2019-11-27",39.540001
"1509","2019-11-29",39.400002
"1510","2019-12-02",38.18
"1511","2019-12-03",39.580002
"1512","2019-12-04",40.57
"1513","2019-12-05",40.610001
"1514","2019-12-06",41.060001
"1515","2019-12-09",41.43
"1516","2019-12-10",39.650002
"1517","2019-12-11",38.080002
"1518","2019-12-12",37.5
"1519","2019-12-13",37.360001
"1520","2019-12-16",37.599998
"1521","2019-12-17",37.639999
"1522","2019-12-18",38.330002
"1523","2019-12-19",38.68
"1524","2019-12-20",39.389999
"1525","2019-12-23",39.639999
"1526","2019-12-24",39.810001
"1527","2019-12-26",38.610001
"1528","2019-12-27",35.360001
"1529","2019-12-30",34.080002
"1530","2019-12-31",34.389999
"1531","2020-01-02",34.970001
"1532","2020-01-03",34.860001
"1533","2020-01-06",35.799999
"1534","2020-01-07",35.59
"1535","2020-01-08",36.549999
"1536","2020-01-09",34.66
"1537","2020-01-10",35.419998
"1538","2020-01-13",35.990002
"1539","2020-01-14",36.52
"1540","2020-01-15",37.48
"1541","2020-01-16",37.790001
"1542","2020-01-17",37.549999
"1543","2020-01-21",37.130001
"1544","2020-01-22",36.560001
"1545","2020-01-23",36.009998
"1546","2020-01-24",34.330002
"1547","2020-01-27",33.005001
"1548","2020-01-28",33.779999
"1549","2020-01-29",33.790001
"1550","2020-01-30",34.779999
"1551","2020-01-31",33.939999
"1552","2020-02-03",34.07
"1553","2020-02-04",34.23
"1554","2020-02-05",36.150002
"1555","2020-02-06",36.16
"1556","2020-02-07",36.34
"1557","2020-02-10",36.970001
"1558","2020-02-11",36.959999
"1559","2020-02-12",36.189999
"1560","2020-02-13",36.630001
"1561","2020-02-14",36.490002
"1562","2020-02-18",35.869999
"1563","2020-02-19",35.380001
"1564","2020-02-20",36.110001
"1565","2020-02-21",35.169998
"1566","2020-02-24",33.32
"1567","2020-02-25",32.09
"1568","2020-02-26",33.349998
"1569","2020-02-27",32.189999
"1570","2020-02-28",32.490002
"1571","2020-03-02",32.279999
"1572","2020-03-03",32.59
"1573","2020-03-04",34.700001
"1574","2020-03-05",33.470001
"1575","2020-03-06",31.540001
"1576","2020-03-09",30.459999
"1577","2020-03-10",29.860001
"1578","2020-03-11",28.120001
"1579","2020-03-12",25.51
"1580","2020-03-13",26.469999
"1581","2020-03-16",20.690001
"1582","2020-03-17",28.5
"1583","2020-03-18",27.01
"1584","2020-03-19",27.98
"1585","2020-03-20",27.790001
"1586","2020-03-23",27.610001
"1587","2020-03-24",28.92
"1588","2020-03-25",28.77
"1589","2020-03-26",30.290001
"1590","2020-03-27",28.459999
"1591","2020-03-30",30.48
"1592","2020-03-31",29.879999
"1593","2020-04-01",27.76
"1594","2020-04-02",29.799999
"1595","2020-04-03",28.959999
"1596","2020-04-06",31.690001
"1597","2020-04-07",28.219999
"1598","2020-04-08",30.49
"1599","2020-04-09",30.84
"1600","2020-04-13",29.540001
"1601","2020-04-14",31.629999
"1602","2020-04-15",28.41
"1603","2020-04-16",28.540001
"1604","2020-04-17",29.4
"1605","2020-04-20",29.459999
"1606","2020-04-21",28.549999
"1607","2020-04-22",29.26
"1608","2020-04-23",29.049999
"1609","2020-04-24",30.290001
"1610","2020-04-27",31.15
"1611","2020-04-28",30.57
"1612","2020-04-29",31.209999
"1613","2020-04-30",29.23
"1614","2020-05-01",28.07
"1615","2020-05-04",29.110001
"1616","2020-05-05",29.870001
"1617","2020-05-06",31
"1618","2020-05-07",30.110001
"1619","2020-05-08",33.209999
"1620","2020-05-11",32.290001
"1621","2020-05-12",33.25
"1622","2020-05-13",32.040001
"1623","2020-05-14",31.18
"1624","2020-05-15",31.450001
"1625","2020-05-18",32.720001
"1626","2020-05-19",31.24
"1627","2020-05-20",32.060001
"1628","2020-05-21",31.549999
"1629","2020-05-22",31.5
"1630","2020-05-26",32.119999
"1631","2020-05-27",32.169998
"1632","2020-05-28",31
"1633","2020-05-29",30.25
"1634","2020-06-01",30.459999
"1635","2020-06-02",31
"1636","2020-06-03",29.879999
"1637","2020-06-04",29.860001
"1638","2020-06-05",30.004999
"1639","2020-06-08",31.870001
"1640","2020-06-09",30.370001
"1641","2020-06-10",30.1
"1642","2020-06-11",29.23
"1643","2020-06-12",28.43
"1644","2020-06-15",30.040001
"1645","2020-06-16",30.219999
"1646","2020-06-17",29.85
"1647","2020-06-18",30.6
"1648","2020-06-19",30.74
"1649","2020-06-22",32.759998
"1650","2020-06-23",33.029999
"1651","2020-06-24",32.849998
"1652","2020-06-25",33.419998
"1653","2020-06-26",31.27
"1654","2020-06-29",32.189999
"1655","2020-06-30",32.389999
"1656","2020-07-01",31.940001
"1657","2020-07-02",32.82
"1658","2020-07-06",32.759998
"1659","2020-07-07",32.580002
"1660","2020-07-08",32.950001
"1661","2020-07-09",31.950001
"1662","2020-07-10",31.870001
"1663","2020-07-13",31.27
"1664","2020-07-14",32.02
"1665","2020-07-15",33.59
"1666","2020-07-16",33.09
"1667","2020-07-17",33.740002
"1668","2020-07-20",35.48
"1669","2020-07-21",34.16
"1670","2020-07-22",34.389999
"1671","2020-07-23",33.84
"1672","2020-07-24",32.419998
"1673","2020-07-27",33.369999
"1674","2020-07-28",31.809999
"1675","2020-07-29",30.42
"1676","2020-07-30",31.639999
"1677","2020-07-31",30.09
"1678","2020-08-03",31.83
"1679","2020-08-04",30.92
"1680","2020-08-05",30.82
"1681","2020-08-06",32.02
"1682","2020-08-07",32.139999
"1683","2020-08-10",31.700001
"1684","2020-08-11",32
"1685","2020-08-12",32.529999
"1686","2020-08-13",33.369999
"1687","2020-08-14",32.900002
"1688","2020-08-17",34.259998
"1689","2020-08-18",34.200001
"1690","2020-08-19",35.080002
"1691","2020-08-20",35.009998
"1692","2020-08-21",35.52
"1693","2020-08-24",35.540001
"1694","2020-08-25",35.709999
"1695","2020-08-26",35.380001
"1696","2020-08-27",35.889999
"1697","2020-08-28",34.990002
"1698","2020-08-31",35.75
"1699","2020-09-01",34.540001
"1700","2020-09-02",35.200001
"1701","2020-09-03",33.939999
"1702","2020-09-04",33.619999
"1703","2020-09-08",34.939999
"1704","2020-09-09",36.709999
"1705","2020-09-10",36.93
"1706","2020-09-11",38.060001
"1707","2020-09-14",40.200001
"1708","2020-09-15",40.77
"1709","2020-09-16",41.48
"1710","2020-09-17",42.119999
"1711","2020-09-18",43.02
"1712","2020-09-21",38.419998
"1713","2020-09-22",38.849998
"1714","2020-09-23",37.689999
"1715","2020-09-24",37.110001
"1716","2020-09-25",37.75
"1717","2020-09-28",38.25
"1718","2020-09-29",39.16
"1719","2020-09-30",38.790001
"1720","2020-10-01",40.060001
"1721","2020-10-02",36.630001
"1722","2020-10-05",38.700001
"1723","2020-10-06",40.150002
"1724","2020-10-07",41.560001
"1725","2020-10-08",41.209999
"1726","2020-10-09",41.950001
"1727","2020-10-12",41.799999
"1728","2020-10-13",41.709999
"1729","2020-10-14",40.919998
"1730","2020-10-15",40.82
"1731","2020-10-16",40.900002
"1732","2020-10-19",40.080002
"1733","2020-10-20",39.889999
"1734","2020-10-21",39
"1735","2020-10-22",39.490002
"1736","2020-10-23",39.48
"1737","2020-10-26",39.400002
"1738","2020-10-27",38.799999
"1739","2020-10-28",38.369999
"1740","2020-10-29",39.189999
"1741","2020-10-30",38.380001
"1742","2020-11-02",37.93
"1743","2020-11-03",39.639999
"1744","2020-11-04",41.5
"1745","2020-11-05",41.200001
"1746","2020-11-06",37.889999
"1747","2020-11-09",39.16
"1748","2020-11-10",39.869999
"1749","2020-11-11",40.860001
"1750","2020-11-12",40.419998
"1751","2020-11-13",40.720001
"1752","2020-11-16",40.580002
"1753","2020-11-17",40.810001
"1754","2020-11-18",40.709999
"1755","2020-11-19",40.880001
"1756","2020-11-20",40.970001
"1757","2020-11-23",40.900002
"1758","2020-11-24",40.950001
"1759","2020-11-25",40.970001
"1760","2020-11-27",42.75
