"","date","OSUR"
"1001","2010-12-21",5.53
"1002","2010-12-22",5.6
"1003","2010-12-23",5.86
"1004","2010-12-27",6.03
"1005","2010-12-28",5.99
"1006","2010-12-29",5.99
"1007","2010-12-30",5.97
"1008","2010-12-31",5.75
"1009","2011-01-03",6.01
"1010","2011-01-04",6.07
"1011","2011-01-05",6.26
"1012","2011-01-06",6.16
"1013","2011-01-07",6.29
"1014","2011-01-10",6.6
"1015","2011-01-11",6.58
"1016","2011-01-12",6.69
"1017","2011-01-13",6.68
"1018","2011-01-14",6.77
"1019","2011-01-18",6.7
"1020","2011-01-19",6.73
"1021","2011-01-20",6.86
"1022","2011-01-21",6.75
"1023","2011-01-24",6.74
"1024","2011-01-25",6.73
"1025","2011-01-26",6.68
"1026","2011-01-27",6.82
"1027","2011-01-28",6.44
"1028","2011-01-31",6.47
"1029","2011-02-01",6.57
"1030","2011-02-02",6.31
"1031","2011-02-03",6.28
"1032","2011-02-04",6.29
"1033","2011-02-07",6.22
"1034","2011-02-08",6.35
"1035","2011-02-09",6.55
"1036","2011-02-10",6.7
"1037","2011-02-11",6.74
"1038","2011-02-14",6.85
"1039","2011-02-15",6.78
"1040","2011-02-16",6.71
"1041","2011-02-17",6.75
"1042","2011-02-18",7.02
"1043","2011-02-22",6.99
"1044","2011-02-23",6.69
"1045","2011-02-24",6.59
"1046","2011-02-25",6.71
"1047","2011-02-28",6.93
"1048","2011-03-01",6.56
"1049","2011-03-02",6.76
"1050","2011-03-03",7.11
"1051","2011-03-04",7.33
"1052","2011-03-07",7.18
"1053","2011-03-08",7.31
"1054","2011-03-09",7.25
"1055","2011-03-10",6.79
"1056","2011-03-11",6.91
"1057","2011-03-14",6.77
"1058","2011-03-15",6.76
"1059","2011-03-16",6.59
"1060","2011-03-17",6.49
"1061","2011-03-18",6.73
"1062","2011-03-21",6.99
"1063","2011-03-22",7
"1064","2011-03-23",7.37
"1065","2011-03-24",7.49
"1066","2011-03-25",7.56
"1067","2011-03-28",7.67
"1068","2011-03-29",7.8
"1069","2011-03-30",7.79
"1070","2011-03-31",7.86
"1071","2011-04-01",8.13
"1072","2011-04-04",7.86
"1073","2011-04-05",8.18
"1074","2011-04-06",8.32
"1075","2011-04-07",8.12
"1076","2011-04-08",8.57
"1077","2011-04-11",8.47
"1078","2011-04-12",8.46
"1079","2011-04-13",8.2
"1080","2011-04-14",8.64
"1081","2011-04-15",8.73
"1082","2011-04-18",8.32
"1083","2011-04-19",8.41
"1084","2011-04-20",8.57
"1085","2011-04-21",8.5
"1086","2011-04-25",8.48
"1087","2011-04-26",8.53
"1088","2011-04-27",8.57
"1089","2011-04-28",8.82
"1090","2011-04-29",8.81
"1091","2011-05-02",8.65
"1092","2011-05-03",8.64
"1093","2011-05-04",8.29
"1094","2011-05-05",8.3
"1095","2011-05-06",8.09
"1096","2011-05-09",8.06
"1097","2011-05-10",8
"1098","2011-05-11",7.55
"1099","2011-05-12",7.77
"1100","2011-05-13",7.52
"1101","2011-05-16",7.5
"1102","2011-05-17",7.12
"1103","2011-05-18",7.41
"1104","2011-05-19",7.81
"1105","2011-05-20",7.68
"1106","2011-05-23",7.84
"1107","2011-05-24",7.97
"1108","2011-05-25",8.39
"1109","2011-05-26",8.45
"1110","2011-05-27",8.62
"1111","2011-05-31",8.62
"1112","2011-06-01",8.5
"1113","2011-06-02",8.55
"1114","2011-06-03",8.19
"1115","2011-06-06",8.25
"1116","2011-06-07",8.26
"1117","2011-06-08",8.2
"1118","2011-06-09",8.2
"1119","2011-06-10",8.25
"1120","2011-06-13",8.25
"1121","2011-06-14",8.39
"1122","2011-06-15",8.36
"1123","2011-06-16",8.26
"1124","2011-06-17",8.17
"1125","2011-06-20",8.19
"1126","2011-06-21",8.28
"1127","2011-06-22",8.15
"1128","2011-06-23",8.29
"1129","2011-06-24",8.16
"1130","2011-06-27",8.29
"1131","2011-06-28",8.43
"1132","2011-06-29",8.5
"1133","2011-06-30",8.53
"1134","2011-07-01",8.87
"1135","2011-07-05",8.95
"1136","2011-07-06",9.38
"1137","2011-07-07",9.99
"1138","2011-07-08",9.93
"1139","2011-07-11",9.59
"1140","2011-07-12",9.51
"1141","2011-07-13",9.75
"1142","2011-07-14",9.7
"1143","2011-07-15",9.82
"1144","2011-07-18",9.86
"1145","2011-07-19",9.89
"1146","2011-07-20",9.69
"1147","2011-07-21",9.82
"1148","2011-07-22",9.77
"1149","2011-07-25",9.25
"1150","2011-07-26",8.87
"1151","2011-07-27",8.52
"1152","2011-07-28",9.4
"1153","2011-07-29",9.2
"1154","2011-08-01",9.14
"1155","2011-08-02",8.78
"1156","2011-08-03",8.56
"1157","2011-08-04",7.73
"1158","2011-08-05",7.45
"1159","2011-08-08",6.76
"1160","2011-08-09",7.57
"1161","2011-08-10",6.91
"1162","2011-08-11",7.18
"1163","2011-08-12",7.29
"1164","2011-08-15",7.62
"1165","2011-08-16",7.29
"1166","2011-08-17",7.23
"1167","2011-08-18",6.7
"1168","2011-08-19",6.44
"1169","2011-08-22",6.36
"1170","2011-08-23",7.06
"1171","2011-08-24",7.15
"1172","2011-08-25",6.98
"1173","2011-08-26",7.27
"1174","2011-08-29",7.77
"1175","2011-08-30",7.56
"1176","2011-08-31",7.33
"1177","2011-09-01",6.95
"1178","2011-09-02",6.86
"1179","2011-09-06",6.94
"1180","2011-09-07",7.31
"1181","2011-09-08",7.42
"1182","2011-09-09",7.03
"1183","2011-09-12",7.21
"1184","2011-09-13",7.33
"1185","2011-09-14",7.51
"1186","2011-09-15",7.48
"1187","2011-09-16",7.84
"1188","2011-09-19",7.87
"1189","2011-09-20",7.49
"1190","2011-09-21",7.6
"1191","2011-09-22",7.27
"1192","2011-09-23",7.2
"1193","2011-09-26",7.53
"1194","2011-09-27",8.27
"1195","2011-09-28",8.01
"1196","2011-09-29",8.2
"1197","2011-09-30",7.96
"1198","2011-10-03",7.74
"1199","2011-10-04",8.49
"1200","2011-10-05",8.88
"1201","2011-10-06",8.99
"1202","2011-10-07",8.77
"1203","2011-10-10",9.22
"1204","2011-10-11",9.16
"1205","2011-10-12",9.1
"1206","2011-10-13",8.82
"1207","2011-10-14",9.17
"1208","2011-10-17",8.69
"1209","2011-10-18",9.02
"1210","2011-10-19",8.81
"1211","2011-10-20",9.2
"1212","2011-10-21",9.06
"1213","2011-10-24",9.29
"1214","2011-10-25",8.97
"1215","2011-10-26",9.28
"1216","2011-10-27",9.62
"1217","2011-10-28",9.63
"1218","2011-10-31",9.29
"1219","2011-11-01",9.07
"1220","2011-11-02",9.36
"1221","2011-11-03",9.3
"1222","2011-11-04",8.86
"1223","2011-11-07",8.88
"1224","2011-11-08",9.09
"1225","2011-11-09",8.59
"1226","2011-11-10",8.58
"1227","2011-11-11",8.77
"1228","2011-11-14",8.3
"1229","2011-11-15",8.38
"1230","2011-11-16",8.36
"1231","2011-11-17",8.48
"1232","2011-11-18",8.63
"1233","2011-11-21",8.43
"1234","2011-11-22",8.31
"1235","2011-11-23",7.93
"1236","2011-11-25",7.72
"1237","2011-11-28",7.86
"1238","2011-11-29",8.55
"1239","2011-11-30",9.5
"1240","2011-12-01",9.4
"1241","2011-12-02",9.5
"1242","2011-12-05",9.89
"1243","2011-12-06",9.85
"1244","2011-12-07",9.78
"1245","2011-12-08",9.47
"1246","2011-12-09",9.39
"1247","2011-12-12",9.27
"1248","2011-12-13",9.16
"1249","2011-12-14",8.86
"1250","2011-12-15",8.96
"1251","2011-12-16",9.06
"1252","2011-12-19",8.76
"1253","2011-12-20",9.5
"1254","2011-12-21",9.5
"1255","2011-12-22",9.33
"1256","2011-12-23",9.16
"1257","2011-12-27",9.5
"1258","2011-12-28",9.01
"1259","2011-12-29",9.17
"1260","2011-12-30",9.11
"1261","2012-01-03",9.51
"1262","2012-01-04",9.32
"1263","2012-01-05",9.57
"1264","2012-01-06",9.86
"1265","2012-01-09",9.44
"1266","2012-01-10",9.77
"1267","2012-01-11",9.79
"1268","2012-01-12",9.94
"1269","2012-01-13",9.8
"1270","2012-01-17",9.88
"1271","2012-01-18",10.84
"1272","2012-01-19",11.15
"1273","2012-01-20",11.24
"1274","2012-01-23",11.29
"1275","2012-01-24",10.94
"1276","2012-01-25",11.15
"1277","2012-01-26",11.06
"1278","2012-01-27",11.21
"1279","2012-01-30",11.08
"1280","2012-01-31",11.12
"1281","2012-02-01",11.42
"1282","2012-02-02",11.23
"1283","2012-02-03",11.35
"1284","2012-02-06",11.56
"1285","2012-02-07",11.22
"1286","2012-02-08",11
"1287","2012-02-09",10.8
"1288","2012-02-10",10.42
"1289","2012-02-13",10.6
"1290","2012-02-14",10.69
"1291","2012-02-15",10.46
"1292","2012-02-16",10.76
"1293","2012-02-17",10.46
"1294","2012-02-21",10.24
"1295","2012-02-22",10.1
"1296","2012-02-23",10.51
"1297","2012-02-24",10.84
"1298","2012-02-27",10.37
"1299","2012-02-28",10.23
"1300","2012-02-29",10.03
"1301","2012-03-01",10.04
"1302","2012-03-02",9.71
"1303","2012-03-05",9.83
"1304","2012-03-06",9.45
"1305","2012-03-07",9.33
"1306","2012-03-08",9.45
"1307","2012-03-09",9.48
"1308","2012-03-12",9.42
"1309","2012-03-13",9.68
"1310","2012-03-14",9.69
"1311","2012-03-15",10.13
"1312","2012-03-16",10.33
"1313","2012-03-19",10.56
"1314","2012-03-20",10.6
"1315","2012-03-21",11
"1316","2012-03-22",10.83
"1317","2012-03-23",10.71
"1318","2012-03-26",11.05
"1319","2012-03-27",11.43
"1320","2012-03-28",11.39
"1321","2012-03-29",11.47
"1322","2012-03-30",11.49
"1323","2012-04-02",11.51
"1324","2012-04-03",11.47
"1325","2012-04-04",11.29
"1326","2012-04-05",11.18
"1327","2012-04-09",10.88
"1328","2012-04-10",10.56
"1329","2012-04-11",10.6
"1330","2012-04-12",10.59
"1331","2012-04-13",10.41
"1332","2012-04-16",10.37
"1333","2012-04-17",10.51
"1334","2012-04-18",10.37
"1335","2012-04-19",10.57
"1336","2012-04-20",10.93
"1337","2012-04-23",10.85
"1338","2012-04-24",11.02
"1339","2012-04-25",11.44
"1340","2012-04-26",11.36
"1341","2012-04-27",11.45
"1342","2012-04-30",11.47
"1343","2012-05-01",11.17
"1344","2012-05-02",11.07
"1345","2012-05-03",10.51
"1346","2012-05-04",10.06
"1347","2012-05-07",10.37
"1348","2012-05-08",10.64
"1349","2012-05-09",10.82
"1350","2012-05-10",11.17
"1351","2012-05-11",9.85
"1352","2012-05-14",9.1
"1353","2012-05-15",9.1
"1354","2012-05-16",10.95
"1355","2012-05-17",10.43
"1356","2012-05-18",10.4
"1357","2012-05-21",10.82
"1358","2012-05-22",10.32
"1359","2012-05-23",10.42
"1360","2012-05-24",10.58
"1361","2012-05-25",10.37
"1362","2012-05-29",10.5
"1363","2012-05-30",10.31
"1364","2012-05-31",10.35
"1365","2012-06-01",10.08
"1366","2012-06-04",10.11
"1367","2012-06-05",9.95
"1368","2012-06-06",10.22
"1369","2012-06-07",10.38
"1370","2012-06-08",10.53
"1371","2012-06-11",10.21
"1372","2012-06-12",10.19
"1373","2012-06-13",9.96
"1374","2012-06-14",10.04
"1375","2012-06-15",10.4
"1376","2012-06-18",10.48
"1377","2012-06-19",10.62
"1378","2012-06-20",10.74
"1379","2012-06-21",10.2
"1380","2012-06-22",10.37
"1381","2012-06-25",10.25
"1382","2012-06-26",10.27
"1383","2012-06-27",10.48
"1384","2012-06-28",10.32
"1385","2012-06-29",11.24
"1386","2012-07-02",11.5
"1387","2012-07-03",12.1
"1388","2012-07-05",13.36
"1389","2012-07-06",13.19
"1390","2012-07-09",13.38
"1391","2012-07-10",12.34
"1392","2012-07-11",12.51
"1393","2012-07-12",12.33
"1394","2012-07-13",12.32
"1395","2012-07-16",12.32
"1396","2012-07-17",12
"1397","2012-07-18",11.89
"1398","2012-07-19",11.75
"1399","2012-07-20",11.15
"1400","2012-07-23",10.75
"1401","2012-07-24",10.56
"1402","2012-07-25",10.85
"1403","2012-07-26",10.84
"1404","2012-07-27",11.15
"1405","2012-07-30",10.72
"1406","2012-07-31",10.61
"1407","2012-08-01",10.42
"1408","2012-08-02",10.27
"1409","2012-08-03",10.67
"1410","2012-08-06",10.59
"1411","2012-08-07",10.42
"1412","2012-08-08",9.84
"1413","2012-08-09",9.75
"1414","2012-08-10",10.12
"1415","2012-08-13",9.94
"1416","2012-08-14",9.76
"1417","2012-08-15",10.13
"1418","2012-08-16",10.48
"1419","2012-08-17",10.71
"1420","2012-08-20",10.52
"1421","2012-08-21",10.76
"1422","2012-08-22",10.88
"1423","2012-08-23",10.72
"1424","2012-08-24",10.94
"1425","2012-08-27",10.71
"1426","2012-08-28",10.22
"1427","2012-08-29",9.82
"1428","2012-08-30",9.67
"1429","2012-08-31",9.71
"1430","2012-09-04",9.66
"1431","2012-09-05",9.44
"1432","2012-09-06",9.74
"1433","2012-09-07",9.75
"1434","2012-09-10",9.73
"1435","2012-09-11",10.25
"1436","2012-09-12",10.2
"1437","2012-09-13",10.19
"1438","2012-09-14",10.22
"1439","2012-09-17",10.39
"1440","2012-09-18",10.61
"1441","2012-09-19",10.66
"1442","2012-09-20",10.76
"1443","2012-09-21",11.35
"1444","2012-09-24",10.99
"1445","2012-09-25",10.64
"1446","2012-09-26",10.79
"1447","2012-09-27",10.71
"1448","2012-09-28",11.11
"1449","2012-10-01",11.2
"1450","2012-10-02",10.89
"1451","2012-10-03",10.74
"1452","2012-10-04",10.71
"1453","2012-10-05",10.59
"1454","2012-10-08",10.43
"1455","2012-10-09",10.21
"1456","2012-10-10",10.4
"1457","2012-10-11",10.25
"1458","2012-10-12",9.85
"1459","2012-10-15",9.85
"1460","2012-10-16",9.69
"1461","2012-10-17",9.59
"1462","2012-10-18",9.5
"1463","2012-10-19",9.3
"1464","2012-10-22",9.43
"1465","2012-10-23",9.31
"1466","2012-10-24",9.17
"1467","2012-10-25",8.93
"1468","2012-10-26",9.02
"1469","2012-10-31",9.06
"1470","2012-11-01",9.01
"1471","2012-11-02",8.85
"1472","2012-11-05",9.13
"1473","2012-11-06",9.1
"1474","2012-11-07",8.66
"1475","2012-11-08",7.61
"1476","2012-11-09",7.33
"1477","2012-11-12",7.52
"1478","2012-11-13",7.47
"1479","2012-11-14",7.38
"1480","2012-11-15",7.01
"1481","2012-11-16",6.9
"1482","2012-11-19",7.17
"1483","2012-11-20",7.64
"1484","2012-11-21",7.75
"1485","2012-11-23",7.75
"1486","2012-11-26",7.76
"1487","2012-11-27",7.75
"1488","2012-11-28",7.73
"1489","2012-11-29",7.74
"1490","2012-11-30",7.7
"1491","2012-12-03",7.6
"1492","2012-12-04",7.65
"1493","2012-12-05",7.6
"1494","2012-12-06",7.6
"1495","2012-12-07",7.45
"1496","2012-12-10",7.43
"1497","2012-12-11",7.36
"1498","2012-12-12",7.29
"1499","2012-12-13",7.1
"1500","2012-12-14",7.13
"1501","2012-12-17",7.21
"1502","2012-12-18",7.38
"1503","2012-12-19",7.32
"1504","2012-12-20",7.08
"1505","2012-12-21",7
"1506","2012-12-24",6.89
"1507","2012-12-26",6.83
"1508","2012-12-27",6.77
"1509","2012-12-28",6.69
"1510","2012-12-31",7.18
"1511","2013-01-02",7.25
"1512","2013-01-03",7.19
"1513","2013-01-04",7.3
"1514","2013-01-07",7.03
"1515","2013-01-08",7.05
"1516","2013-01-09",7.19
"1517","2013-01-10",7.3
"1518","2013-01-11",7.25
"1519","2013-01-14",7.19
"1520","2013-01-15",7.27
"1521","2013-01-16",7.12
"1522","2013-01-17",6.98
"1523","2013-01-18",7.01
"1524","2013-01-22",7
"1525","2013-01-23",6.86
"1526","2013-01-24",6.9
"1527","2013-01-25",6.93
"1528","2013-01-28",7
"1529","2013-01-29",7.37
"1530","2013-01-30",7.02
"1531","2013-01-31",7.05
"1532","2013-02-01",7.02
"1533","2013-02-04",6.91
"1534","2013-02-05",6.96
"1535","2013-02-06",7.02
"1536","2013-02-07",6.1
"1537","2013-02-08",6.08
"1538","2013-02-11",5.85
"1539","2013-02-12",5.85
"1540","2013-02-13",5.82
"1541","2013-02-14",5.83
"1542","2013-02-15",5.96
"1543","2013-02-19",6.08
"1544","2013-02-20",5.93
"1545","2013-02-21",5.78
"1546","2013-02-22",5.7
"1547","2013-02-25",5.54
"1548","2013-02-26",5.52
"1549","2013-02-27",5.48
"1550","2013-02-28",5.56
"1551","2013-03-01",5.58
"1552","2013-03-04",5.42
"1553","2013-03-05",5.58
"1554","2013-03-06",5.56
"1555","2013-03-07",5.61
"1556","2013-03-08",5.98
"1557","2013-03-11",5.75
"1558","2013-03-12",5.7
"1559","2013-03-13",5.75
"1560","2013-03-14",5.79
"1561","2013-03-15",5.81
"1562","2013-03-18",5.78
"1563","2013-03-19",5.73
"1564","2013-03-20",5.72
"1565","2013-03-21",5.7
"1566","2013-03-22",5.66
"1567","2013-03-25",5.5
"1568","2013-03-26",5.45
"1569","2013-03-27",5.32
"1570","2013-03-28",5.4
"1571","2013-04-01",5.29
"1572","2013-04-02",5.23
"1573","2013-04-03",5.11
"1574","2013-04-04",5.07
"1575","2013-04-05",5.03
"1576","2013-04-08",4.99
"1577","2013-04-09",5.05
"1578","2013-04-10",5.04
"1579","2013-04-11",5.04
"1580","2013-04-12",4.9
"1581","2013-04-15",4.61
"1582","2013-04-16",4.6
"1583","2013-04-17",4.61
"1584","2013-04-18",4.51
"1585","2013-04-19",4.51
"1586","2013-04-22",4.41
"1587","2013-04-23",4.36
"1588","2013-04-24",4.31
"1589","2013-04-25",4.31
"1590","2013-04-26",4.34
"1591","2013-04-29",4.34
"1592","2013-04-30",4.46
"1593","2013-05-01",4.32
"1594","2013-05-02",4.39
"1595","2013-05-03",4.61
"1596","2013-05-06",4.73
"1597","2013-05-07",4.75
"1598","2013-05-08",4.78
"1599","2013-05-09",4.73
"1600","2013-05-10",4.71
"1601","2013-05-13",4.59
"1602","2013-05-14",4.54
"1603","2013-05-15",4.5
"1604","2013-05-16",4.4
"1605","2013-05-17",4.41
"1606","2013-05-20",4.43
"1607","2013-05-21",4.39
"1608","2013-05-22",4.35
"1609","2013-05-23",4.41
"1610","2013-05-24",4.34
"1611","2013-05-28",4.53
"1612","2013-05-29",4.42
"1613","2013-05-30",4.47
"1614","2013-05-31",4.38
"1615","2013-06-03",4.4
"1616","2013-06-04",4.33
"1617","2013-06-05",4.32
"1618","2013-06-06",4.3
"1619","2013-06-07",4.3
"1620","2013-06-10",4.36
"1621","2013-06-11",4.23
"1622","2013-06-12",4.18
"1623","2013-06-13",4.15
"1624","2013-06-14",4.24
"1625","2013-06-17",4.23
"1626","2013-06-18",4.15
"1627","2013-06-19",4.01
"1628","2013-06-20",3.8
"1629","2013-06-21",3.91
"1630","2013-06-24",3.9
"1631","2013-06-25",3.79
"1632","2013-06-26",3.84
"1633","2013-06-27",3.82
"1634","2013-06-28",3.88
"1635","2013-07-01",3.96
"1636","2013-07-02",4.13
"1637","2013-07-03",4.13
"1638","2013-07-05",4.18
"1639","2013-07-08",4.06
"1640","2013-07-09",4.02
"1641","2013-07-10",4.05
"1642","2013-07-11",4.15
"1643","2013-07-12",4.46
"1644","2013-07-15",4.62
"1645","2013-07-16",4.93
"1646","2013-07-17",4.96
"1647","2013-07-18",5.17
"1648","2013-07-19",5.15
"1649","2013-07-22",5
"1650","2013-07-23",4.87
"1651","2013-07-24",4.71
"1652","2013-07-25",4.72
"1653","2013-07-26",4.63
"1654","2013-07-29",4.5
"1655","2013-07-30",4.44
"1656","2013-07-31",4.43
"1657","2013-08-01",4.4
"1658","2013-08-02",4.38
"1659","2013-08-05",4.42
"1660","2013-08-06",4.42
"1661","2013-08-07",4.25
"1662","2013-08-08",4.87
"1663","2013-08-09",4.79
"1664","2013-08-12",4.95
"1665","2013-08-13",4.94
"1666","2013-08-14",4.94
"1667","2013-08-15",5.33
"1668","2013-08-16",5.13
"1669","2013-08-19",5.3
"1670","2013-08-20",5.33
"1671","2013-08-21",5.23
"1672","2013-08-22",5.26
"1673","2013-08-23",5.21
"1674","2013-08-26",5.06
"1675","2013-08-27",5.02
"1676","2013-08-28",4.81
"1677","2013-08-29",4.84
"1678","2013-08-30",4.78
"1679","2013-09-03",4.93
"1680","2013-09-04",4.89
"1681","2013-09-05",5.16
"1682","2013-09-06",5.17
"1683","2013-09-09",5.18
"1684","2013-09-10",5.29
"1685","2013-09-11",5.54
"1686","2013-09-12",5.4
"1687","2013-09-13",5.72
"1688","2013-09-16",5.55
"1689","2013-09-17",5.68
"1690","2013-09-18",5.76
"1691","2013-09-19",6.41
"1692","2013-09-20",6.27
"1693","2013-09-23",6.21
"1694","2013-09-24",6.11
"1695","2013-09-25",5.98
"1696","2013-09-26",6.16
"1697","2013-09-27",6.16
"1698","2013-09-30",6.01
"1699","2013-10-01",6.15
"1700","2013-10-02",6.06
"1701","2013-10-03",5.86
"1702","2013-10-04",5.85
"1703","2013-10-07",5.85
"1704","2013-10-08",5.93
"1705","2013-10-09",5.86
"1706","2013-10-10",6.11
"1707","2013-10-11",6.4
"1708","2013-10-14",6.43
"1709","2013-10-15",6.3
"1710","2013-10-16",6.47
"1711","2013-10-17",6.55
"1712","2013-10-18",6.55
"1713","2013-10-21",6.46
"1714","2013-10-22",6.43
"1715","2013-10-23",6.56
"1716","2013-10-24",6.54
"1717","2013-10-25",6.27
"1718","2013-10-28",6.31
"1719","2013-10-29",6.36
"1720","2013-10-30",6.59
"1721","2013-10-31",6.52
"1722","2013-11-01",6.27
"1723","2013-11-04",6.62
"1724","2013-11-05",6.4
"1725","2013-11-06",5.97
"1726","2013-11-07",6.38
"1727","2013-11-08",6.86
"1728","2013-11-11",7.01
"1729","2013-11-12",7.12
"1730","2013-11-13",7.08
"1731","2013-11-14",6.92
"1732","2013-11-15",7.16
"1733","2013-11-18",6.91
"1734","2013-11-19",6.8
"1735","2013-11-20",6.54
"1736","2013-11-21",7.07
"1737","2013-11-22",6.99
"1738","2013-11-25",5.83
"1739","2013-11-26",6.18
"1740","2013-11-27",6.17
"1741","2013-11-29",6.15
"1742","2013-12-02",5.97
"1743","2013-12-03",5.76
"1744","2013-12-04",5.83
"1745","2013-12-05",5.7
"1746","2013-12-06",6.05
"1747","2013-12-09",6.19
"1748","2013-12-10",5.94
"1749","2013-12-11",5.85
"1750","2013-12-12",5.84
"1751","2013-12-13",5.87
"1752","2013-12-16",5.93
"1753","2013-12-17",5.79
"1754","2013-12-18",5.88
"1755","2013-12-19",5.82
"1756","2013-12-20",6.07
"1757","2013-12-23",5.98
"1758","2013-12-24",6.01
"1759","2013-12-26",6
"1760","2013-12-27",6.08
"1761","2013-12-30",6.05
"1762","2013-12-31",6.29
"1763","2014-01-02",6.47
"1764","2014-01-03",6.8
"1765","2014-01-06",6.54
"1766","2014-01-07",6.62
"1767","2014-01-08",6.98
"1768","2014-01-09",6.79
"1769","2014-01-10",6.83
"1770","2014-01-13",6.52
"1771","2014-01-14",6.69
"1772","2014-01-15",6.83
"1773","2014-01-16",6.9
"1774","2014-01-17",6.75
"1775","2014-01-21",6.92
"1776","2014-01-22",6.76
"1777","2014-01-23",6.66
"1778","2014-01-24",6.36
"1779","2014-01-27",5.94
"1780","2014-01-28",6.07
"1781","2014-01-29",6.03
"1782","2014-01-30",6.01
"1783","2014-01-31",5.87
"1784","2014-02-03",5.53
"1785","2014-02-04",5.59
"1786","2014-02-05",5.55
"1787","2014-02-06",6.12
"1788","2014-02-07",6.07
"1789","2014-02-10",6.36
"1790","2014-02-11",6.42
"1791","2014-02-12",6.58
"1792","2014-02-13",6.75
"1793","2014-02-14",6.65
"1794","2014-02-18",6.81
"1795","2014-02-19",6.7
"1796","2014-02-20",6.78
"1797","2014-02-21",6.73
"1798","2014-02-24",6.78
"1799","2014-02-25",6.98
"1800","2014-02-26",7.07
"1801","2014-02-27",7.14
"1802","2014-02-28",6.94
"1803","2014-03-03",6.88
"1804","2014-03-04",7.39
"1805","2014-03-05",8.23
"1806","2014-03-06",8.13
"1807","2014-03-07",8.48
"1808","2014-03-10",8.18
"1809","2014-03-11",8.12
"1810","2014-03-12",7.97
"1811","2014-03-13",7.96
"1812","2014-03-14",7.86
"1813","2014-03-17",7.84
"1814","2014-03-18",8.14
"1815","2014-03-19",7.94
"1816","2014-03-20",7.87
"1817","2014-03-21",7.73
"1818","2014-03-24",7.46
"1819","2014-03-25",7.72
"1820","2014-03-26",7.83
"1821","2014-03-27",8.16
"1822","2014-03-28",7.71
"1823","2014-03-31",7.97
"1824","2014-04-01",8.07
"1825","2014-04-02",7.88
"1826","2014-04-03",7.7
"1827","2014-04-04",7.29
"1828","2014-04-07",6.95
"1829","2014-04-08",6.9
"1830","2014-04-09",7.19
"1831","2014-04-10",6.68
"1832","2014-04-11",6.59
"1833","2014-04-14",6.47
"1834","2014-04-15",6.44
"1835","2014-04-16",6.67
"1836","2014-04-17",6.92
"1837","2014-04-21",6.89
"1838","2014-04-22",7.12
"1839","2014-04-23",6.89
"1840","2014-04-24",6.8
"1841","2014-04-25",6.32
"1842","2014-04-28",6.48
"1843","2014-04-29",6.58
"1844","2014-04-30",6.55
"1845","2014-05-01",6.48
"1846","2014-05-02",6.7
"1847","2014-05-05",6.56
"1848","2014-05-06",6.64
"1849","2014-05-07",6.59
"1850","2014-05-08",6.03
"1851","2014-05-09",6.02
"1852","2014-05-12",6.4
"1853","2014-05-13",6.47
"1854","2014-05-14",6.2
"1855","2014-05-15",6.14
"1856","2014-05-16",6.01
"1857","2014-05-19",6.25
"1858","2014-05-20",6.04
"1859","2014-05-21",6.09
"1860","2014-05-22",6.21
"1861","2014-05-23",6.29
"1862","2014-05-27",6.37
"1863","2014-05-28",6.28
"1864","2014-05-29",6.33
"1865","2014-05-30",6.32
"1866","2014-06-02",6.14
"1867","2014-06-03",6.08
"1868","2014-06-04",6.21
"1869","2014-06-05",6.49
"1870","2014-06-06",6.72
"1871","2014-06-09",6.83
"1872","2014-06-10",7.23
"1873","2014-06-11",7.48
"1874","2014-06-12",7.8
"1875","2014-06-13",8.09
"1876","2014-06-16",8.36
"1877","2014-06-17",8.59
"1878","2014-06-18",8.76
"1879","2014-06-19",8.81
"1880","2014-06-20",8.95
"1881","2014-06-23",8.62
"1882","2014-06-24",8.36
"1883","2014-06-25",8.64
"1884","2014-06-26",8.6
"1885","2014-06-27",8.64
"1886","2014-06-30",8.61
"1887","2014-07-01",8.72
"1888","2014-07-02",8.55
"1889","2014-07-03",8.76
"1890","2014-07-07",8.52
"1891","2014-07-08",8.3
"1892","2014-07-09",8.37
"1893","2014-07-10",8.39
"1894","2014-07-11",8.29
"1895","2014-07-14",8.38
"1896","2014-07-15",8.25
"1897","2014-07-16",8.2
"1898","2014-07-17",7.96
"1899","2014-07-18",8.18
"1900","2014-07-21",8.28
"1901","2014-07-22",8.34
"1902","2014-07-23",8.44
"1903","2014-07-24",8.61
"1904","2014-07-25",8.3
"1905","2014-07-28",8.09
"1906","2014-07-29",8.28
"1907","2014-07-30",8.4
"1908","2014-07-31",8.23
"1909","2014-08-01",8.15
"1910","2014-08-04",8.23
"1911","2014-08-05",8.22
"1912","2014-08-06",8.34
"1913","2014-08-07",7.59
"1914","2014-08-08",7.49
"1915","2014-08-11",7.72
"1916","2014-08-12",7.59
"1917","2014-08-13",7.92
"1918","2014-08-14",7.89
"1919","2014-08-15",7.84
"1920","2014-08-18",7.87
"1921","2014-08-19",7.83
"1922","2014-08-20",7.78
"1923","2014-08-21",7.82
"1924","2014-08-22",7.91
"1925","2014-08-25",8.46
"1926","2014-08-26",8.61
"1927","2014-08-27",8.49
"1928","2014-08-28",8.26
"1929","2014-08-29",8.33
"1930","2014-09-02",8.41
"1931","2014-09-03",8.07
"1932","2014-09-04",7.9
"1933","2014-09-05",7.81
"1934","2014-09-08",7.94
