"","date","CTHR"
"1934","2014-09-08",2.04
"1935","2014-09-09",2.01
"1936","2014-09-10",2
"1937","2014-09-11",1.98
"1938","2014-09-12",1.98
"1939","2014-09-15",1.96
"1940","2014-09-16",1.97
"1941","2014-09-17",2.02
"1942","2014-09-18",2.09
"1943","2014-09-19",2.25
"1944","2014-09-22",2.28
"1945","2014-09-23",2.2
"1946","2014-09-24",2.15
"1947","2014-09-25",2.22
"1948","2014-09-26",2.16
"1949","2014-09-29",2.1
"1950","2014-09-30",2.12
"1951","2014-10-01",2.08
"1952","2014-10-02",2.17
"1953","2014-10-03",2.46
"1954","2014-10-06",2.57
"1955","2014-10-07",2.63
"1956","2014-10-08",2.46
"1957","2014-10-09",2.48
"1958","2014-10-10",2.5
"1959","2014-10-13",2.5
"1960","2014-10-14",2.4
"1961","2014-10-15",2.4
"1962","2014-10-16",2.5
"1963","2014-10-17",2.52
"1964","2014-10-20",2.54
"1965","2014-10-21",2.56
"1966","2014-10-22",2.47
"1967","2014-10-23",2.51
"1968","2014-10-24",2.48
"1969","2014-10-27",2.59
"1970","2014-10-28",2.51
"1971","2014-10-29",2.55
"1972","2014-10-30",2.65
"1973","2014-10-31",2.91
"1974","2014-11-03",2.76
"1975","2014-11-04",2.71
"1976","2014-11-05",2.61
"1977","2014-11-06",2.78
"1978","2014-11-07",2.72
"1979","2014-11-10",2.75
"1980","2014-11-11",2.65
"1981","2014-11-12",2.64
"1982","2014-11-13",2.62
"1983","2014-11-14",1.78
"1984","2014-11-17",1.83
"1985","2014-11-18",1.72
"1986","2014-11-19",1.64
"1987","2014-11-20",1.58
"1988","2014-11-21",1.59
"1989","2014-11-24",1.61
"1990","2014-11-25",1.63
"1991","2014-11-26",1.61
"1992","2014-11-28",1.6
"1993","2014-12-01",1.42
"1994","2014-12-02",1.44
"1995","2014-12-03",1.5
"1996","2014-12-04",1.41
"1997","2014-12-05",1.39
"1998","2014-12-08",1.4
"1999","2014-12-09",1.34
"2000","2014-12-10",1.24
"2001","2014-12-11",1.28
"2002","2014-12-12",1.23
"2003","2014-12-15",1.2
"2004","2014-12-16",1.26
"2005","2014-12-17",1.46
"2006","2014-12-18",1.43
"2007","2014-12-19",1.43
"2008","2014-12-22",1.45
"2009","2014-12-23",1.66
"2010","2014-12-24",1.63
"2011","2014-12-26",1.72
"2012","2014-12-29",1.82
"2013","2014-12-30",1.87
"2014","2014-12-31",1.84
"2015","2015-01-02",1.77
"2016","2015-01-05",1.7
"2017","2015-01-06",1.63
"2018","2015-01-07",1.51
"2019","2015-01-08",1.5
"2020","2015-01-09",1.43
"2021","2015-01-12",1.39
"2022","2015-01-13",1.38
"2023","2015-01-14",1.45
"2024","2015-01-15",1.36
"2025","2015-01-16",1.46
"2026","2015-01-20",1.51
"2027","2015-01-21",1.51
"2028","2015-01-22",1.57
"2029","2015-01-23",1.59
"2030","2015-01-26",1.71
"2031","2015-01-27",1.79
"2032","2015-01-28",1.7
"2033","2015-01-29",1.76
"2034","2015-01-30",1.8
"2035","2015-02-02",1.69
"2036","2015-02-03",1.87
"2037","2015-02-04",1.64
"2038","2015-02-05",1.75
"2039","2015-02-06",1.74
"2040","2015-02-09",1.75
"2041","2015-02-10",1.65
"2042","2015-02-11",1.64
"2043","2015-02-12",1.64
"2044","2015-02-13",1.63
"2045","2015-02-17",1.61
"2046","2015-02-18",1.61
"2047","2015-02-19",1.59
"2048","2015-02-20",1.59
"2049","2015-02-23",1.58
"2050","2015-02-24",1.53
"2051","2015-02-25",1.49
"2052","2015-02-26",1.54
"2053","2015-02-27",1.5
"2054","2015-03-02",1.43
"2055","2015-03-03",1.44
"2056","2015-03-04",1.5
"2057","2015-03-05",1.48
"2058","2015-03-06",1.46
"2059","2015-03-09",1.46
"2060","2015-03-10",1.5
"2061","2015-03-11",1.5
"2062","2015-03-12",1.43
"2063","2015-03-13",1.33
"2064","2015-03-16",1.24
"2065","2015-03-17",1.2
"2066","2015-03-18",1.18
"2067","2015-03-19",1.2
"2068","2015-03-20",1.15
"2069","2015-03-23",1.11
"2070","2015-03-24",1.17
"2071","2015-03-25",1.13
"2072","2015-03-26",1.16
"2073","2015-03-27",1.19
"2074","2015-03-30",1.19
"2075","2015-03-31",1.17
"2076","2015-04-01",1.18
"2077","2015-04-02",1.17
"2078","2015-04-06",1.17
"2079","2015-04-07",1.17
"2080","2015-04-08",1.3
"2081","2015-04-09",1.4
"2082","2015-04-10",1.36
"2083","2015-04-13",1.32
"2084","2015-04-14",1.37
"2085","2015-04-15",1.37
"2086","2015-04-16",1.4
"2087","2015-04-17",1.37
"2088","2015-04-20",1.41
"2089","2015-04-21",1.42
"2090","2015-04-22",1.35
"2091","2015-04-23",1.39
"2092","2015-04-24",1.41
"2093","2015-04-27",1.33
"2094","2015-04-28",1.28
"2095","2015-04-29",1.28
"2096","2015-04-30",1.28
"2097","2015-05-01",1.55
"2098","2015-05-04",1.57
"2099","2015-05-05",1.47
"2100","2015-05-06",1.42
"2101","2015-05-07",1.44
"2102","2015-05-08",1.4
"2103","2015-05-11",1.47
"2104","2015-05-12",1.42
"2105","2015-05-13",1.54
"2106","2015-05-14",1.47
"2107","2015-05-15",1.46
"2108","2015-05-18",1.41
"2109","2015-05-19",1.46
"2110","2015-05-20",1.37
"2111","2015-05-21",1.45
"2112","2015-05-22",1.43
"2113","2015-05-26",1.42
"2114","2015-05-27",1.4
"2115","2015-05-28",1.4
"2116","2015-05-29",1.48
"2117","2015-06-01",1.56
"2118","2015-06-02",1.55
"2119","2015-06-03",1.57
"2120","2015-06-04",1.54
"2121","2015-06-05",1.51
"2122","2015-06-08",1.54
"2123","2015-06-09",1.55
"2124","2015-06-10",1.46
"2125","2015-06-11",1.47
"2126","2015-06-12",1.54
"2127","2015-06-15",1.58
"2128","2015-06-16",1.52
"2129","2015-06-17",1.53
"2130","2015-06-18",1.48
"2131","2015-06-19",1.45
"2132","2015-06-22",1.5
"2133","2015-06-23",1.5
"2134","2015-06-24",1.5
"2135","2015-06-25",1.57
"2136","2015-06-26",1.6
"2137","2015-06-29",1.55
"2138","2015-06-30",1.51
"2139","2015-07-01",1.58
"2140","2015-07-02",1.51
"2141","2015-07-06",1.45
"2142","2015-07-07",1.64
"2143","2015-07-08",1.59
"2144","2015-07-09",1.5
"2145","2015-07-10",1.56
"2146","2015-07-13",1.54
"2147","2015-07-14",1.57
"2148","2015-07-15",1.56
"2149","2015-07-16",1.52
"2150","2015-07-17",1.56
"2151","2015-07-20",1.51
"2152","2015-07-21",1.52
"2153","2015-07-22",1.53
"2154","2015-07-23",1.51
"2155","2015-07-24",1.48
"2156","2015-07-27",1.51
"2157","2015-07-28",1.48
"2158","2015-07-29",1.45
"2159","2015-07-30",1.41
"2160","2015-07-31",1.44
"2161","2015-08-03",1.43
"2162","2015-08-04",1.5
"2163","2015-08-05",1.66
"2164","2015-08-06",1.7
"2165","2015-08-07",1.3
"2166","2015-08-10",1.3
"2167","2015-08-11",1.38
"2168","2015-08-12",1.38
"2169","2015-08-13",1.34
"2170","2015-08-14",1.22
"2171","2015-08-17",1.21
"2172","2015-08-18",1.21
"2173","2015-08-19",1.34
"2174","2015-08-20",1.28
"2175","2015-08-21",1.23
"2176","2015-08-24",1.3
"2177","2015-08-25",1.23
"2178","2015-08-26",1.3
"2179","2015-08-27",1.26
"2180","2015-08-28",1.3
"2181","2015-08-31",1.28
"2182","2015-09-01",1.29
"2183","2015-09-02",1.33
"2184","2015-09-03",1.29
"2185","2015-09-04",1.25
"2186","2015-09-08",1.24
"2187","2015-09-09",1.23
"2188","2015-09-10",1.27
"2189","2015-09-11",1.28
"2190","2015-09-14",1.21
"2191","2015-09-15",1.26
"2192","2015-09-16",1.3
"2193","2015-09-17",1.26
"2194","2015-09-18",1.34
"2195","2015-09-21",1.31
"2196","2015-09-22",1.31
"2197","2015-09-23",1.27
"2198","2015-09-24",1.28
"2199","2015-09-25",1.28
"2200","2015-09-28",1.27
"2201","2015-09-29",1.21
"2202","2015-09-30",1.32
"2203","2015-10-01",1.27
"2204","2015-10-02",1.25
"2205","2015-10-05",1.27
"2206","2015-10-06",1.32
"2207","2015-10-07",1.29
"2208","2015-10-08",1.28
"2209","2015-10-09",1.28
"2210","2015-10-12",1.33
"2211","2015-10-13",1.28
"2212","2015-10-14",1.3
"2213","2015-10-15",1.31
"2214","2015-10-16",1.4
"2215","2015-10-19",1.37
"2216","2015-10-20",1.33
"2217","2015-10-21",1.31
"2218","2015-10-22",1.27
"2219","2015-10-23",1.3
"2220","2015-10-26",1.3
"2221","2015-10-27",1.31
"2222","2015-10-28",1.32
"2223","2015-10-29",1.37
"2224","2015-10-30",1.36
"2225","2015-11-02",1.29
"2226","2015-11-03",1.34
"2227","2015-11-04",1.41
"2228","2015-11-05",1.31
"2229","2015-11-06",1.4
"2230","2015-11-09",1.28
"2231","2015-11-10",1.21
"2232","2015-11-11",1.32
"2233","2015-11-12",1.25
"2234","2015-11-13",1.28
"2235","2015-11-16",1.28
"2236","2015-11-17",1.25
"2237","2015-11-18",1.26
"2238","2015-11-19",1.21
"2239","2015-11-20",1.21
"2240","2015-11-23",1.21
"2241","2015-11-24",1.21
"2242","2015-11-25",1.22
"2243","2015-11-27",1.27
"2244","2015-11-30",1.21
"2245","2015-12-01",1.21
"2246","2015-12-02",1.23
"2247","2015-12-03",1.19
"2248","2015-12-04",1.17
"2249","2015-12-07",1.22
"2250","2015-12-08",1.2
"2251","2015-12-09",1.15
"2252","2015-12-10",1.2
"2253","2015-12-11",1.19
"2254","2015-12-14",1.14
"2255","2015-12-15",1.12
"2256","2015-12-16",1.1
"2257","2015-12-17",1.03
"2258","2015-12-18",1.09
"2259","2015-12-21",1.11
"2260","2015-12-22",1.12
"2261","2015-12-23",1.15
"2262","2015-12-24",1.14
"2263","2015-12-28",1.12
"2264","2015-12-29",1.13
"2265","2015-12-30",1.15
"2266","2015-12-31",1.12
"2267","2016-01-04",1.11
"2268","2016-01-05",1.12
"2269","2016-01-06",1.13
"2270","2016-01-07",1.11
"2271","2016-01-08",1.14
"2272","2016-01-11",1.12
"2273","2016-01-12",1.13
"2274","2016-01-13",1.12
"2275","2016-01-14",1.09
"2276","2016-01-15",1.04
"2277","2016-01-19",1.03
"2278","2016-01-20",1
"2279","2016-01-21",1.05
"2280","2016-01-22",0.9
"2281","2016-01-25",0.9
"2282","2016-01-26",0.89
"2283","2016-01-27",0.91
"2284","2016-01-28",0.95
"2285","2016-01-29",0.95
"2286","2016-02-01",0.95
"2287","2016-02-02",0.89
"2288","2016-02-03",0.95
"2289","2016-02-04",0.87
"2290","2016-02-05",0.88
"2291","2016-02-08",0.85
"2292","2016-02-09",0.85
"2293","2016-02-10",0.82
"2294","2016-02-11",0.77
"2295","2016-02-12",0.8
"2296","2016-02-16",0.84
"2297","2016-02-17",0.85
"2298","2016-02-18",0.88
"2299","2016-02-19",0.85
"2300","2016-02-22",0.88
"2301","2016-02-23",0.89
"2302","2016-02-24",0.83
"2303","2016-02-25",0.81
"2304","2016-02-26",0.88
"2305","2016-02-29",0.84
"2306","2016-03-01",0.92
"2307","2016-03-02",0.89
"2308","2016-03-03",0.9
"2309","2016-03-04",0.91
"2310","2016-03-07",0.9
"2311","2016-03-08",1.06
"2312","2016-03-09",1.01
"2313","2016-03-10",1.05
"2314","2016-03-11",1.17
"2315","2016-03-14",1.27
"2316","2016-03-15",1.44
"2317","2016-03-16",1.41
"2318","2016-03-17",1.34
"2319","2016-03-18",1.3
"2320","2016-03-21",1.25
"2321","2016-03-22",1.34
"2322","2016-03-23",1.26
"2323","2016-03-24",1.29
"2324","2016-03-28",1.24
"2325","2016-03-29",1.22
"2326","2016-03-30",1.14
"2327","2016-03-31",1.15
"2328","2016-04-01",1.19
"2329","2016-04-04",1.17
"2330","2016-04-05",1.2
"2331","2016-04-06",1.17
"2332","2016-04-07",1.16
"2333","2016-04-08",1.2
"2334","2016-04-11",1.18
"2335","2016-04-12",1.19
"2336","2016-04-13",1.2
"2337","2016-04-14",1.2
"2338","2016-04-15",1.12
"2339","2016-04-18",1.1
"2340","2016-04-19",1.06
"2341","2016-04-20",1.13
"2342","2016-04-21",1.08
"2343","2016-04-22",1.1
"2344","2016-04-25",1.13
"2345","2016-04-26",1.16
"2346","2016-04-27",1.17
"2347","2016-04-28",1.19
"2348","2016-04-29",1.19
"2349","2016-05-02",1.19
"2350","2016-05-03",1.2
"2351","2016-05-04",1.19
"2352","2016-05-05",1.16
"2353","2016-05-06",1.19
"2354","2016-05-09",1.19
"2355","2016-05-10",1.16
"2356","2016-05-11",1.15
"2357","2016-05-12",1.12
"2358","2016-05-13",1.14
"2359","2016-05-16",1.13
"2360","2016-05-17",1.1
"2361","2016-05-18",1.1
"2362","2016-05-19",1.06
"2363","2016-05-20",1.01
"2364","2016-05-23",1.05
"2365","2016-05-24",1.04
"2366","2016-05-25",1.06
"2367","2016-05-26",1.03
"2368","2016-05-27",1.01
"2369","2016-05-31",1.03
"2370","2016-06-01",1.05
"2371","2016-06-02",1.09
"2372","2016-06-03",1.09
"2373","2016-06-06",1.08
"2374","2016-06-07",1.07
"2375","2016-06-08",1.07
"2376","2016-06-09",1.04
"2377","2016-06-10",1.04
"2378","2016-06-13",1.04
"2379","2016-06-14",1.04
"2380","2016-06-15",1.01
"2381","2016-06-16",1.05
"2382","2016-06-17",1.02
"2383","2016-06-20",1.09
"2384","2016-06-21",1.05
"2385","2016-06-22",1.05
"2386","2016-06-23",1.03
"2387","2016-06-24",1.1
"2388","2016-06-27",1.04
"2389","2016-06-28",1.05
"2390","2016-06-29",1.05
"2391","2016-06-30",1.02
"2392","2016-07-01",1.03
"2393","2016-07-05",1.12
"2394","2016-07-06",1.08
"2395","2016-07-07",1.02
"2396","2016-07-08",1.02
"2397","2016-07-11",1.02
"2398","2016-07-12",1.03
"2399","2016-07-13",1.04
"2400","2016-07-14",1.04
"2401","2016-07-15",1.04
"2402","2016-07-18",1.05
"2403","2016-07-19",1.04
"2404","2016-07-20",1.04
"2405","2016-07-21",1.06
"2406","2016-07-22",1.01
"2407","2016-07-25",1.03
"2408","2016-07-26",1.03
"2409","2016-07-27",1.02
"2410","2016-07-28",1.01
"2411","2016-07-29",1.01
"2412","2016-08-01",0.99
"2413","2016-08-02",1.01
"2414","2016-08-03",1.02
"2415","2016-08-04",1.04
"2416","2016-08-05",1.04
"2417","2016-08-08",1.05
"2418","2016-08-09",1.04
"2419","2016-08-10",1.07
"2420","2016-08-11",1.07
"2421","2016-08-12",1.07
"2422","2016-08-15",1.05
"2423","2016-08-16",1.06
"2424","2016-08-17",1.08
"2425","2016-08-18",1.22
"2426","2016-08-19",1.27
"2427","2016-08-22",1.3
"2428","2016-08-23",1.29
"2429","2016-08-24",1.29
"2430","2016-08-25",1.27
"2431","2016-08-26",1.22
"2432","2016-08-29",1.17
"2433","2016-08-30",1.22
"2434","2016-08-31",1.24
"2435","2016-09-01",1.23
"2436","2016-09-02",1.2
"2437","2016-09-06",1.24
"2438","2016-09-07",1.22
"2439","2016-09-08",1.23
"2440","2016-09-09",1.19
"2441","2016-09-12",1.15
"2442","2016-09-13",1.18
"2443","2016-09-14",1.17
"2444","2016-09-15",1.2
"2445","2016-09-16",1.2
"2446","2016-09-19",1.19
"2447","2016-09-20",1.2
"2448","2016-09-21",1.16
"2449","2016-09-22",1.18
"2450","2016-09-23",1.2
"2451","2016-09-26",1.2
"2452","2016-09-27",1.21
"2453","2016-09-28",1.19
"2454","2016-09-29",1.16
"2455","2016-09-30",1.16
"2456","2016-10-03",1.16
"2457","2016-10-04",1.18
"2458","2016-10-05",1.16
"2459","2016-10-06",1.13
"2460","2016-10-07",1.16
"2461","2016-10-10",1.16
"2462","2016-10-11",1.21
"2463","2016-10-12",1.22
"2464","2016-10-13",1.2
"2465","2016-10-14",1.19
"2466","2016-10-17",1.21
"2467","2016-10-18",1.19
"2468","2016-10-19",1.19
"2469","2016-10-20",1.2
"2470","2016-10-21",1.16
"2471","2016-10-24",1.16
"2472","2016-10-25",1.17
"2473","2016-10-26",1.15
"2474","2016-10-27",1.11
"2475","2016-10-28",1.11
"2476","2016-10-31",1.15
"2477","2016-11-01",1.17
"2478","2016-11-02",1.13
"2479","2016-11-03",1.11
"2480","2016-11-04",1.05
"2481","2016-11-07",1.06
"2482","2016-11-08",1
"2483","2016-11-09",1.02
"2484","2016-11-10",1.07
"2485","2016-11-11",1
"2486","2016-11-14",0.96
"2487","2016-11-15",0.9
"2488","2016-11-16",0.88
"2489","2016-11-17",0.9
"2490","2016-11-18",0.97
"2491","2016-11-21",0.98
"2492","2016-11-22",1.01
"2493","2016-11-23",0.98
"2494","2016-11-25",1.01
"2495","2016-11-28",0.92
"2496","2016-11-29",0.9
"2497","2016-11-30",0.87
"2498","2016-12-01",0.84
"2499","2016-12-02",0.84
"2500","2016-12-05",0.85
"2501","2016-12-06",0.85
"2502","2016-12-07",0.93
"2503","2016-12-08",0.92
"2504","2016-12-09",0.98
"2505","2016-12-12",1
"2506","2016-12-13",1
"2507","2016-12-14",1.04
"2508","2016-12-15",1.02
"2509","2016-12-16",1.07
"2510","2016-12-19",1.08
"2511","2016-12-20",1.03
"2512","2016-12-21",1.06
"2513","2016-12-22",1.02
"2514","2016-12-23",1.14
"2515","2016-12-27",1.06
"2516","2016-12-28",1.06
"2517","2016-12-29",1.07
"2518","2016-12-30",1.1
"2519","2017-01-03",1.1
"2520","2017-01-04",1.09
"2521","2017-01-05",1.09
"2522","2017-01-06",1.09
"2523","2017-01-09",1.07
"2524","2017-01-10",1.06
"2525","2017-01-11",0.99
"2526","2017-01-12",0.97
"2527","2017-01-13",1.04
"2528","2017-01-17",1.01
"2529","2017-01-18",0.99
"2530","2017-01-19",0.97
"2531","2017-01-20",0.94
"2532","2017-01-23",0.97
"2533","2017-01-24",0.99
"2534","2017-01-25",0.99
"2535","2017-01-26",0.97
"2536","2017-01-27",0.98
"2537","2017-01-30",0.94
"2538","2017-01-31",0.94
"2539","2017-02-01",0.99
"2540","2017-02-02",1.06
"2541","2017-02-03",1.05
"2542","2017-02-06",1.06
"2543","2017-02-07",1.04
"2544","2017-02-08",1.02
"2545","2017-02-09",1.04
"2546","2017-02-10",1.01
"2547","2017-02-13",1.02
"2548","2017-02-14",1.11
"2549","2017-02-15",1.08
"2550","2017-02-16",1.09
"2551","2017-02-17",1.16
"2552","2017-02-21",1.14
"2553","2017-02-22",1.15
"2554","2017-02-23",1.11
"2555","2017-02-24",1.16
"2556","2017-02-27",1.15
"2557","2017-02-28",1.08
"2558","2017-03-01",1.12
"2559","2017-03-02",1.09
"2560","2017-03-03",1.06
"2561","2017-03-06",1.04
"2562","2017-03-07",1.04
"2563","2017-03-08",1.05
"2564","2017-03-09",1.11
"2565","2017-03-10",0.99
"2566","2017-03-13",0.95
"2567","2017-03-14",0.97
"2568","2017-03-15",1
"2569","2017-03-16",0.95
"2570","2017-03-17",0.96
"2571","2017-03-20",1
"2572","2017-03-21",1
"2573","2017-03-22",0.98
"2574","2017-03-23",0.98
"2575","2017-03-24",0.98
"2576","2017-03-27",1.01
"2577","2017-03-28",0.95
"2578","2017-03-29",1
"2579","2017-03-30",1
"2580","2017-03-31",0.96
"2581","2017-04-03",0.93
"2582","2017-04-04",0.96
"2583","2017-04-05",0.94
"2584","2017-04-06",0.95
"2585","2017-04-07",0.94
"2586","2017-04-10",0.94
"2587","2017-04-11",0.94
"2588","2017-04-12",0.94
"2589","2017-04-13",0.92
"2590","2017-04-17",0.92
"2591","2017-04-18",0.9
"2592","2017-04-19",0.88
"2593","2017-04-20",0.89
"2594","2017-04-21",0.91
"2595","2017-04-24",0.9
"2596","2017-04-25",0.93
"2597","2017-04-26",0.9
"2598","2017-04-27",0.9
"2599","2017-04-28",0.94
"2600","2017-05-01",0.92
"2601","2017-05-02",0.9
"2602","2017-05-03",0.88
"2603","2017-05-04",0.9
"2604","2017-05-05",0.93
"2605","2017-05-08",0.86
"2606","2017-05-09",0.87
"2607","2017-05-10",0.89
"2608","2017-05-11",0.89
"2609","2017-05-12",0.88
"2610","2017-05-15",0.91
"2611","2017-05-16",0.89
"2612","2017-05-17",0.9
"2613","2017-05-18",0.93
"2614","2017-05-19",0.89
"2615","2017-05-22",0.9
"2616","2017-05-23",0.88
"2617","2017-05-24",0.89
"2618","2017-05-25",0.88
"2619","2017-05-26",0.84
"2620","2017-05-30",0.86
"2621","2017-05-31",0.88
"2622","2017-06-01",0.89
"2623","2017-06-02",1.01
"2624","2017-06-05",0.98
"2625","2017-06-06",0.92
"2626","2017-06-07",0.91
"2627","2017-06-08",0.92
"2628","2017-06-09",0.95
"2629","2017-06-12",0.96
"2630","2017-06-13",0.95
"2631","2017-06-14",0.95
"2632","2017-06-15",0.91
"2633","2017-06-16",0.89
"2634","2017-06-19",0.9
"2635","2017-06-20",0.91
"2636","2017-06-21",0.92
"2637","2017-06-22",0.92
"2638","2017-06-23",0.92
"2639","2017-06-26",0.94
"2640","2017-06-27",0.94
"2641","2017-06-28",0.92
"2642","2017-06-29",0.93
"2643","2017-06-30",0.92
"2644","2017-07-03",0.91
"2645","2017-07-05",0.91
"2646","2017-07-06",0.9
"2647","2017-07-07",0.93
"2648","2017-07-10",0.89
"2649","2017-07-11",0.85
"2650","2017-07-12",0.86
"2651","2017-07-13",0.85
"2652","2017-07-14",0.87
"2653","2017-07-17",0.85
"2654","2017-07-18",0.85
"2655","2017-07-19",0.87
"2656","2017-07-20",0.85
"2657","2017-07-21",0.86
"2658","2017-07-24",0.82
"2659","2017-07-25",0.83
"2660","2017-07-26",0.85
"2661","2017-07-27",0.86
"2662","2017-07-28",0.84
"2663","2017-07-31",0.84
"2664","2017-08-01",0.84
"2665","2017-08-02",0.83
"2666","2017-08-03",0.84
"2667","2017-08-04",0.97
"2668","2017-08-07",0.9
"2669","2017-08-08",0.88
"2670","2017-08-09",0.88
"2671","2017-08-10",0.88
"2672","2017-08-11",0.86
"2673","2017-08-14",0.92
"2674","2017-08-15",0.9
"2675","2017-08-16",0.88
"2676","2017-08-17",0.9
"2677","2017-08-18",0.89
"2678","2017-08-21",0.89
"2679","2017-08-22",0.91
"2680","2017-08-23",0.89
"2681","2017-08-24",0.89
"2682","2017-08-25",0.91
"2683","2017-08-28",0.9
"2684","2017-08-29",0.9
"2685","2017-08-30",0.9
"2686","2017-08-31",0.89
"2687","2017-09-01",0.89
"2688","2017-09-05",0.91
"2689","2017-09-06",0.91
"2690","2017-09-07",0.91
"2691","2017-09-08",0.9
"2692","2017-09-11",0.9
"2693","2017-09-12",0.9
"2694","2017-09-13",0.89
"2695","2017-09-14",0.88
"2696","2017-09-15",0.86
"2697","2017-09-18",0.91
"2698","2017-09-19",0.89
"2699","2017-09-20",0.87
"2700","2017-09-21",0.86
"2701","2017-09-22",0.91
"2702","2017-09-25",0.87
"2703","2017-09-26",0.86
"2704","2017-09-27",0.88
"2705","2017-09-28",0.88
"2706","2017-09-29",0.87
"2707","2017-10-02",0.89
"2708","2017-10-03",0.86
"2709","2017-10-04",0.86
"2710","2017-10-05",0.88
"2711","2017-10-06",0.9
"2712","2017-10-09",0.87
"2713","2017-10-10",0.87
"2714","2017-10-11",0.89
"2715","2017-10-12",0.86
"2716","2017-10-13",0.87
"2717","2017-10-16",0.87
"2718","2017-10-17",0.85
"2719","2017-10-18",0.88
"2720","2017-10-19",0.86
"2721","2017-10-20",0.89
"2722","2017-10-23",0.87
"2723","2017-10-24",0.85
"2724","2017-10-25",0.85
"2725","2017-10-26",0.85
"2726","2017-10-27",0.86
"2727","2017-10-30",0.84
"2728","2017-10-31",0.85
"2729","2017-11-01",0.86
"2730","2017-11-02",0.84
"2731","2017-11-03",0.94
"2732","2017-11-06",1.06
"2733","2017-11-07",1.05
"2734","2017-11-08",1.03
"2735","2017-11-09",1.06
"2736","2017-11-10",1.07
"2737","2017-11-13",1.07
"2738","2017-11-14",1.04
"2739","2017-11-15",1.06
"2740","2017-11-16",1.07
"2741","2017-11-17",1.11
"2742","2017-11-20",1.17
"2743","2017-11-21",1.19
"2744","2017-11-22",1.2
"2745","2017-11-24",1.25
"2746","2017-11-27",1.34
"2747","2017-11-28",1.3
"2748","2017-11-29",1.27
"2749","2017-11-30",1.31
"2750","2017-12-01",1.31
"2751","2017-12-04",1.26
"2752","2017-12-05",1.25
"2753","2017-12-06",1.28
"2754","2017-12-07",1.35
"2755","2017-12-08",1.46
"2756","2017-12-11",1.47
"2757","2017-12-12",1.36
"2758","2017-12-13",1.43
"2759","2017-12-14",1.38
"2760","2017-12-15",1.42
"2761","2017-12-18",1.41
"2762","2017-12-19",1.42
"2763","2017-12-20",1.44
"2764","2017-12-21",1.43
"2765","2017-12-22",1.42
"2766","2017-12-26",1.39
"2767","2017-12-27",1.37
"2768","2017-12-28",1.32
"2769","2017-12-29",1.35
"2770","2018-01-02",1.29
"2771","2018-01-03",1.32
"2772","2018-01-04",1.36
"2773","2018-01-05",1.37
"2774","2018-01-08",1.41
"2775","2018-01-09",1.36
"2776","2018-01-10",1.38
"2777","2018-01-11",1.39
"2778","2018-01-12",1.37
"2779","2018-01-16",1.33
"2780","2018-01-17",1.35
"2781","2018-01-18",1.35
"2782","2018-01-19",1.36
"2783","2018-01-22",1.37
"2784","2018-01-23",1.37
"2785","2018-01-24",1.35
"2786","2018-01-25",1.37
"2787","2018-01-26",1.36
"2788","2018-01-29",1.35
"2789","2018-01-30",1.31
"2790","2018-01-31",1.26
"2791","2018-02-01",1.25
"2792","2018-02-02",1.41
"2793","2018-02-05",1.41
"2794","2018-02-06",1.42
"2795","2018-02-07",1.38
"2796","2018-02-08",1.28
"2797","2018-02-09",1.38
"2798","2018-02-12",1.4
"2799","2018-02-13",1.43
"2800","2018-02-14",1.48
"2801","2018-02-15",1.44
"2802","2018-02-16",1.44
"2803","2018-02-20",1.39
"2804","2018-02-21",1.36
"2805","2018-02-22",1.32
"2806","2018-02-23",1.36
"2807","2018-02-26",1.33
"2808","2018-02-27",1.33
"2809","2018-02-28",1.35
"2810","2018-03-01",1.36
"2811","2018-03-02",1.44
"2812","2018-03-05",1.38
"2813","2018-03-06",1.44
"2814","2018-03-07",1.5
"2815","2018-03-08",1.55
"2816","2018-03-09",1.4
"2817","2018-03-12",1.41
"2818","2018-03-13",1.35
"2819","2018-03-14",1.37
"2820","2018-03-15",1.37
"2821","2018-03-16",1.38
"2822","2018-03-19",1.4
"2823","2018-03-20",1.41
"2824","2018-03-21",1.4
"2825","2018-03-22",1.4
"2826","2018-03-23",1.42
"2827","2018-03-26",1.42
"2828","2018-03-27",1.36
"2829","2018-03-28",1.37
"2830","2018-03-29",1.36
"2831","2018-04-02",1.34
"2832","2018-04-03",1.33
"2833","2018-04-04",1.37
"2834","2018-04-05",1.35
"2835","2018-04-06",1.36
"2836","2018-04-09",1.35
"2837","2018-04-10",1.36
"2838","2018-04-11",1.37
"2839","2018-04-12",1.42
"2840","2018-04-13",1.42
"2841","2018-04-16",1.37
"2842","2018-04-17",1.41
"2843","2018-04-18",1.38
"2844","2018-04-19",1.37
"2845","2018-04-20",1.35
"2846","2018-04-23",1.39
"2847","2018-04-24",1.35
"2848","2018-04-25",1.36
"2849","2018-04-26",1.37
"2850","2018-04-27",1.42
"2851","2018-04-30",1.44
"2852","2018-05-01",1.48
"2853","2018-05-02",1.5
"2854","2018-05-03",1.46
"2855","2018-05-04",1.45
"2856","2018-05-07",1.45
"2857","2018-05-08",1.43
"2858","2018-05-09",1.21
"2859","2018-05-10",1.25
"2860","2018-05-11",1.28
"2861","2018-05-14",1.25
"2862","2018-05-15",1.26
"2863","2018-05-16",1.23
"2864","2018-05-17",1.25
"2865","2018-05-18",1.27
"2866","2018-05-21",1.16
"2867","2018-05-22",1.18
