"","date","BSX"
"999","2010-12-17",7.65
"1000","2010-12-20",7.82
"1001","2010-12-21",7.85
"1002","2010-12-22",7.71
"1003","2010-12-23",7.7
"1004","2010-12-27",7.7
"1005","2010-12-28",7.82
"1006","2010-12-29",7.76
"1007","2010-12-30",7.72
"1008","2010-12-31",7.57
"1009","2011-01-03",7.6
"1010","2011-01-04",7.48
"1011","2011-01-05",7.53
"1012","2011-01-06",7.41
"1013","2011-01-07",7.28
"1014","2011-01-10",7.39
"1015","2011-01-11",7.47
"1016","2011-01-12",7.44
"1017","2011-01-13",7.47
"1018","2011-01-14",7.53
"1019","2011-01-18",7.33
"1020","2011-01-19",7.15
"1021","2011-01-20",7.27
"1022","2011-01-21",7.16
"1023","2011-01-24",7.14
"1024","2011-01-25",7.03
"1025","2011-01-26",7.15
"1026","2011-01-27",7.16
"1027","2011-01-28",6.99
"1028","2011-01-31",6.98
"1029","2011-02-01",7.13
"1030","2011-02-02",6.85
"1031","2011-02-03",6.97
"1032","2011-02-04",6.99
"1033","2011-02-07",6.95
"1034","2011-02-08",6.95
"1035","2011-02-09",6.88
"1036","2011-02-10",6.91
"1037","2011-02-11",6.88
"1038","2011-02-14",6.97
"1039","2011-02-15",6.97
"1040","2011-02-16",7.1
"1041","2011-02-17",7.4
"1042","2011-02-18",7.54
"1043","2011-02-22",7.28
"1044","2011-02-23",7.04
"1045","2011-02-24",7.02
"1046","2011-02-25",7.18
"1047","2011-02-28",7.16
"1048","2011-03-01",7.52
"1049","2011-03-02",7.37
"1050","2011-03-03",7.56
"1051","2011-03-04",7.53
"1052","2011-03-07",7.47
"1053","2011-03-08",7.63
"1054","2011-03-09",7.78
"1055","2011-03-10",7.44
"1056","2011-03-11",7.51
"1057","2011-03-14",7.3
"1058","2011-03-15",7.08
"1059","2011-03-16",6.93
"1060","2011-03-17",7.12
"1061","2011-03-18",7.2
"1062","2011-03-21",7.27
"1063","2011-03-22",6.98
"1064","2011-03-23",7
"1065","2011-03-24",7.1
"1066","2011-03-25",7.21
"1067","2011-03-28",7.28
"1068","2011-03-29",7.31
"1069","2011-03-30",7.41
"1070","2011-03-31",7.19
"1071","2011-04-01",7.3
"1072","2011-04-04",7.23
"1073","2011-04-05",7.06
"1074","2011-04-06",7.23
"1075","2011-04-07",7.42
"1076","2011-04-08",7.35
"1077","2011-04-11",7.22
"1078","2011-04-12",7.1
"1079","2011-04-13",6.98
"1080","2011-04-14",7.13
"1081","2011-04-15",7.08
"1082","2011-04-18",6.98
"1083","2011-04-19",7.03
"1084","2011-04-20",7.08
"1085","2011-04-21",7.16
"1086","2011-04-25",7.31
"1087","2011-04-26",7.27
"1088","2011-04-27",7.3
"1089","2011-04-28",7.43
"1090","2011-04-29",7.49
"1091","2011-05-02",7.72
"1092","2011-05-03",7.79
"1093","2011-05-04",7.74
"1094","2011-05-05",7.56
"1095","2011-05-06",7.72
"1096","2011-05-09",7.71
"1097","2011-05-10",7.02
"1098","2011-05-11",7.02
"1099","2011-05-12",6.91
"1100","2011-05-13",6.84
"1101","2011-05-16",6.85
"1102","2011-05-17",6.83
"1103","2011-05-18",6.81
"1104","2011-05-19",6.9
"1105","2011-05-20",6.8
"1106","2011-05-23",6.57
"1107","2011-05-24",6.67
"1108","2011-05-25",6.91
"1109","2011-05-26",6.95
"1110","2011-05-27",7.04
"1111","2011-05-31",7.18
"1112","2011-06-01",7.03
"1113","2011-06-02",6.96
"1114","2011-06-03",6.87
"1115","2011-06-06",6.85
"1116","2011-06-07",6.82
"1117","2011-06-08",6.71
"1118","2011-06-09",6.88
"1119","2011-06-10",6.76
"1120","2011-06-13",6.67
"1121","2011-06-14",6.74
"1122","2011-06-15",6.93
"1123","2011-06-16",6.83
"1124","2011-06-17",6.79
"1125","2011-06-20",6.74
"1126","2011-06-21",6.92
"1127","2011-06-22",7.06
"1128","2011-06-23",7.09
"1129","2011-06-24",6.89
"1130","2011-06-27",6.87
"1131","2011-06-28",6.98
"1132","2011-06-29",6.93
"1133","2011-06-30",6.91
"1134","2011-07-01",7.23
"1135","2011-07-05",7.14
"1136","2011-07-06",7.16
"1137","2011-07-07",7.24
"1138","2011-07-08",7.17
"1139","2011-07-11",7.27
"1140","2011-07-12",7.28
"1141","2011-07-13",7.18
"1142","2011-07-14",7.09
"1143","2011-07-15",7.01
"1144","2011-07-18",6.92
"1145","2011-07-19",7.14
"1146","2011-07-20",7
"1147","2011-07-21",7.08
"1148","2011-07-22",7.21
"1149","2011-07-25",7.12
"1150","2011-07-26",6.9
"1151","2011-07-27",6.71
"1152","2011-07-28",7.28
"1153","2011-07-29",7.16
"1154","2011-08-01",6.92
"1155","2011-08-02",6.64
"1156","2011-08-03",6.77
"1157","2011-08-04",6.39
"1158","2011-08-05",6.49
"1159","2011-08-08",6
"1160","2011-08-09",6.34
"1161","2011-08-10",5.91
"1162","2011-08-11",6.35
"1163","2011-08-12",6.41
"1164","2011-08-15",6.53
"1165","2011-08-16",6.41
"1166","2011-08-17",6.48
"1167","2011-08-18",6.06
"1168","2011-08-19",6.12
"1169","2011-08-22",6.09
"1170","2011-08-23",6.34
"1171","2011-08-24",6.32
"1172","2011-08-25",6.35
"1173","2011-08-26",6.37
"1174","2011-08-29",6.64
"1175","2011-08-30",6.64
"1176","2011-08-31",6.78
"1177","2011-09-01",6.72
"1178","2011-09-02",6.42
"1179","2011-09-06",6.31
"1180","2011-09-07",6.49
"1181","2011-09-08",6.49
"1182","2011-09-09",6.2
"1183","2011-09-12",6.22
"1184","2011-09-13",6.26
"1185","2011-09-14",6.46
"1186","2011-09-15",6.57
"1187","2011-09-16",6.53
"1188","2011-09-19",6.31
"1189","2011-09-20",6.23
"1190","2011-09-21",5.93
"1191","2011-09-22",5.62
"1192","2011-09-23",5.76
"1193","2011-09-26",5.93
"1194","2011-09-27",6.09
"1195","2011-09-28",6.09
"1196","2011-09-29",6.1
"1197","2011-09-30",5.91
"1198","2011-10-03",5.53
"1199","2011-10-04",5.63
"1200","2011-10-05",5.69
"1201","2011-10-06",5.64
"1202","2011-10-07",5.62
"1203","2011-10-10",5.7
"1204","2011-10-11",5.63
"1205","2011-10-12",5.65
"1206","2011-10-13",5.62
"1207","2011-10-14",5.69
"1208","2011-10-17",5.55
"1209","2011-10-18",5.66
"1210","2011-10-19",5.64
"1211","2011-10-20",5.39
"1212","2011-10-21",5.39
"1213","2011-10-24",5.51
"1214","2011-10-25",5.42
"1215","2011-10-26",5.46
"1216","2011-10-27",5.64
"1217","2011-10-28",5.81
"1218","2011-10-31",5.89
"1219","2011-11-01",5.58
"1220","2011-11-02",5.69
"1221","2011-11-03",5.87
"1222","2011-11-04",5.77
"1223","2011-11-07",5.79
"1224","2011-11-08",5.84
"1225","2011-11-09",5.76
"1226","2011-11-10",5.86
"1227","2011-11-11",5.9
"1228","2011-11-14",5.84
"1229","2011-11-15",5.82
"1230","2011-11-16",5.58
"1231","2011-11-17",5.46
"1232","2011-11-18",5.42
"1233","2011-11-21",5.3
"1234","2011-11-22",5.31
"1235","2011-11-23",5.32
"1236","2011-11-25",5.27
"1237","2011-11-28",5.43
"1238","2011-11-29",5.55
"1239","2011-11-30",5.9
"1240","2011-12-01",5.9
"1241","2011-12-02",5.5
"1242","2011-12-05",5.6
"1243","2011-12-06",5.59
"1244","2011-12-07",5.59
"1245","2011-12-08",5.32
"1246","2011-12-09",5.34
"1247","2011-12-12",5.29
"1248","2011-12-13",5.33
"1249","2011-12-14",5.13
"1250","2011-12-15",5.11
"1251","2011-12-16",5.14
"1252","2011-12-19",5.09
"1253","2011-12-20",5.15
"1254","2011-12-21",5.21
"1255","2011-12-22",5.23
"1256","2011-12-23",5.23
"1257","2011-12-27",5.23
"1258","2011-12-28",5.17
"1259","2011-12-29",5.33
"1260","2011-12-30",5.34
"1261","2012-01-03",5.36
"1262","2012-01-04",5.31
"1263","2012-01-05",5.34
"1264","2012-01-06",5.3
"1265","2012-01-09",5.35
"1266","2012-01-10",5.53
"1267","2012-01-11",5.54
"1268","2012-01-12",5.56
"1269","2012-01-13",5.52
"1270","2012-01-17",5.53
"1271","2012-01-18",5.72
"1272","2012-01-19",5.87
"1273","2012-01-20",5.98
"1274","2012-01-23",5.97
"1275","2012-01-24",5.97
"1276","2012-01-25",6.13
"1277","2012-01-26",5.96
"1278","2012-01-27",5.93
"1279","2012-01-30",5.99
"1280","2012-01-31",5.96
"1281","2012-02-01",6.09
"1282","2012-02-02",5.84
"1283","2012-02-03",6.03
"1284","2012-02-06",6.02
"1285","2012-02-07",5.95
"1286","2012-02-08",5.95
"1287","2012-02-09",5.95
"1288","2012-02-10",5.93
"1289","2012-02-13",5.94
"1290","2012-02-14",5.92
"1291","2012-02-15",5.89
"1292","2012-02-16",5.97
"1293","2012-02-17",6.09
"1294","2012-02-21",5.98
"1295","2012-02-22",5.92
"1296","2012-02-23",5.9
"1297","2012-02-24",6.25
"1298","2012-02-27",6.28
"1299","2012-02-28",6.36
"1300","2012-02-29",6.22
"1301","2012-03-01",6.08
"1302","2012-03-02",6
"1303","2012-03-05",5.84
"1304","2012-03-06",5.7
"1305","2012-03-07",5.73
"1306","2012-03-08",5.93
"1307","2012-03-09",5.95
"1308","2012-03-12",5.85
"1309","2012-03-13",5.96
"1310","2012-03-14",5.88
"1311","2012-03-15",6
"1312","2012-03-16",6.12
"1313","2012-03-19",6.04
"1314","2012-03-20",6.03
"1315","2012-03-21",6.03
"1316","2012-03-22",6
"1317","2012-03-23",5.97
"1318","2012-03-26",6.08
"1319","2012-03-27",6.18
"1320","2012-03-28",6.04
"1321","2012-03-29",6
"1322","2012-03-30",5.98
"1323","2012-04-02",5.97
"1324","2012-04-03",5.97
"1325","2012-04-04",5.89
"1326","2012-04-05",5.9
"1327","2012-04-09",5.84
"1328","2012-04-10",5.74
"1329","2012-04-11",5.74
"1330","2012-04-12",5.82
"1331","2012-04-13",5.62
"1332","2012-04-16",5.51
"1333","2012-04-17",5.58
"1334","2012-04-18",5.54
"1335","2012-04-19",5.85
"1336","2012-04-20",5.94
"1337","2012-04-23",5.86
"1338","2012-04-24",6.05
"1339","2012-04-25",6.15
"1340","2012-04-26",6.18
"1341","2012-04-27",6.27
"1342","2012-04-30",6.26
"1343","2012-05-01",6.26
"1344","2012-05-02",6.25
"1345","2012-05-03",6.22
"1346","2012-05-04",6.19
"1347","2012-05-07",6.31
"1348","2012-05-08",6.22
"1349","2012-05-09",6.17
"1350","2012-05-10",6.28
"1351","2012-05-11",6.31
"1352","2012-05-14",6.23
"1353","2012-05-15",6.14
"1354","2012-05-16",6.09
"1355","2012-05-17",6.1
"1356","2012-05-18",5.96
"1357","2012-05-21",5.99
"1358","2012-05-22",5.94
"1359","2012-05-23",5.91
"1360","2012-05-24",5.91
"1361","2012-05-25",5.87
"1362","2012-05-29",5.9
"1363","2012-05-30",5.77
"1364","2012-05-31",5.74
"1365","2012-06-01",5.61
"1366","2012-06-04",5.59
"1367","2012-06-05",5.57
"1368","2012-06-06",5.66
"1369","2012-06-07",5.66
"1370","2012-06-08",5.71
"1371","2012-06-11",5.68
"1372","2012-06-12",5.87
"1373","2012-06-13",5.71
"1374","2012-06-14",5.8
"1375","2012-06-15",5.95
"1376","2012-06-18",5.78
"1377","2012-06-19",5.79
"1378","2012-06-20",5.72
"1379","2012-06-21",5.62
"1380","2012-06-22",5.7
"1381","2012-06-25",5.52
"1382","2012-06-26",5.52
"1383","2012-06-27",5.64
"1384","2012-06-28",5.55
"1385","2012-06-29",5.67
"1386","2012-07-02",5.8
"1387","2012-07-03",5.8
"1388","2012-07-05",5.72
"1389","2012-07-06",5.65
"1390","2012-07-09",5.62
"1391","2012-07-10",5.51
"1392","2012-07-11",5.62
"1393","2012-07-12",5.57
"1394","2012-07-13",5.59
"1395","2012-07-16",5.57
"1396","2012-07-17",5.63
"1397","2012-07-18",5.56
"1398","2012-07-19",5.58
"1399","2012-07-20",5.38
"1400","2012-07-23",5.26
"1401","2012-07-24",5.2
"1402","2012-07-25",5.33
"1403","2012-07-26",4.97
"1404","2012-07-27",5.22
"1405","2012-07-30",5.16
"1406","2012-07-31",5.17
"1407","2012-08-01",5.21
"1408","2012-08-02",5.12
"1409","2012-08-03",5.31
"1410","2012-08-06",5.26
"1411","2012-08-07",5.33
"1412","2012-08-08",5.38
"1413","2012-08-09",5.5
"1414","2012-08-10",5.54
"1415","2012-08-13",5.51
"1416","2012-08-14",5.46
"1417","2012-08-15",5.53
"1418","2012-08-16",5.51
"1419","2012-08-17",5.59
"1420","2012-08-20",5.61
"1421","2012-08-21",5.63
"1422","2012-08-22",5.52
"1423","2012-08-23",5.4
"1424","2012-08-24",5.5
"1425","2012-08-27",5.43
"1426","2012-08-28",5.48
"1427","2012-08-29",5.55
"1428","2012-08-30",5.43
"1429","2012-08-31",5.4
"1430","2012-09-04",5.41
"1431","2012-09-05",5.52
"1432","2012-09-06",5.55
"1433","2012-09-07",5.63
"1434","2012-09-10",5.6
"1435","2012-09-11",5.58
"1436","2012-09-12",5.64
"1437","2012-09-13",5.78
"1438","2012-09-14",5.82
"1439","2012-09-17",5.78
"1440","2012-09-18",5.75
"1441","2012-09-19",5.76
"1442","2012-09-20",5.79
"1443","2012-09-21",5.79
"1444","2012-09-24",5.64
"1445","2012-09-25",5.63
"1446","2012-09-26",5.61
"1447","2012-09-27",5.66
"1448","2012-09-28",5.74
"1449","2012-10-01",5.69
"1450","2012-10-02",5.66
"1451","2012-10-03",5.69
"1452","2012-10-04",5.81
"1453","2012-10-05",5.76
"1454","2012-10-08",5.75
"1455","2012-10-09",5.6
"1456","2012-10-10",5.57
"1457","2012-10-11",5.58
"1458","2012-10-12",5.57
"1459","2012-10-15",5.63
"1460","2012-10-16",5.66
"1461","2012-10-17",5.62
"1462","2012-10-18",5.4
"1463","2012-10-19",5.22
"1464","2012-10-22",5.23
"1465","2012-10-23",5.1
"1466","2012-10-24",5.07
"1467","2012-10-25",5.12
"1468","2012-10-26",5.17
"1469","2012-10-31",5.14
"1470","2012-11-01",5.24
"1471","2012-11-02",5.2
"1472","2012-11-05",5.34
"1473","2012-11-06",5.35
"1474","2012-11-07",5.16
"1475","2012-11-08",5.08
"1476","2012-11-09",5.15
"1477","2012-11-12",5.21
"1478","2012-11-13",5.19
"1479","2012-11-14",5.12
"1480","2012-11-15",5.11
"1481","2012-11-16",5.14
"1482","2012-11-19",5.21
"1483","2012-11-20",5.23
"1484","2012-11-21",5.5
"1485","2012-11-23",5.59
"1486","2012-11-26",5.66
"1487","2012-11-27",5.63
"1488","2012-11-28",5.69
"1489","2012-11-29",5.63
"1490","2012-11-30",5.54
"1491","2012-12-03",5.52
"1492","2012-12-04",5.55
"1493","2012-12-05",5.57
"1494","2012-12-06",5.59
"1495","2012-12-07",5.6
"1496","2012-12-10",5.71
"1497","2012-12-11",5.74
"1498","2012-12-12",5.67
"1499","2012-12-13",5.63
"1500","2012-12-14",5.67
"1501","2012-12-17",5.74
"1502","2012-12-18",5.79
"1503","2012-12-19",5.74
"1504","2012-12-20",5.81
"1505","2012-12-21",5.82
"1506","2012-12-24",5.78
"1507","2012-12-26",5.7
"1508","2012-12-27",5.7
"1509","2012-12-28",5.58
"1510","2012-12-31",5.73
"1511","2013-01-02",5.89
"1512","2013-01-03",5.95
"1513","2013-01-04",5.92
"1514","2013-01-07",5.98
"1515","2013-01-08",6.12
"1516","2013-01-09",6.28
"1517","2013-01-10",6.3
"1518","2013-01-11",6.36
"1519","2013-01-14",6.32
"1520","2013-01-15",6.51
"1521","2013-01-16",6.45
"1522","2013-01-17",6.61
"1523","2013-01-18",6.7
"1524","2013-01-22",6.86
"1525","2013-01-23",6.86
"1526","2013-01-24",6.84
"1527","2013-01-25",6.86
"1528","2013-01-28",6.86
"1529","2013-01-29",7.1
"1530","2013-01-30",7.31
"1531","2013-01-31",7.47
"1532","2013-02-01",7.64
"1533","2013-02-04",7.45
"1534","2013-02-05",7.67
"1535","2013-02-06",7.66
"1536","2013-02-07",7.64
"1537","2013-02-08",7.7
"1538","2013-02-11",7.63
"1539","2013-02-12",7.59
"1540","2013-02-13",7.45
"1541","2013-02-14",7.53
"1542","2013-02-15",7.54
"1543","2013-02-19",7.5
"1544","2013-02-20",7.29
"1545","2013-02-21",7.26
"1546","2013-02-22",7.37
"1547","2013-02-25",7.23
"1548","2013-02-26",7.31
"1549","2013-02-27",7.33
"1550","2013-02-28",7.39
"1551","2013-03-01",7.37
"1552","2013-03-04",7.36
"1553","2013-03-05",7.38
"1554","2013-03-06",7.52
"1555","2013-03-07",7.43
"1556","2013-03-08",7.49
"1557","2013-03-11",7.5
"1558","2013-03-12",7.59
"1559","2013-03-13",7.53
"1560","2013-03-14",7.52
"1561","2013-03-15",7.39
"1562","2013-03-18",7.32
"1563","2013-03-19",7.27
"1564","2013-03-20",7.45
"1565","2013-03-21",7.37
"1566","2013-03-22",7.4
"1567","2013-03-25",7.32
"1568","2013-03-26",7.44
"1569","2013-03-27",7.65
"1570","2013-03-28",7.81
"1571","2013-04-01",7.8
"1572","2013-04-02",7.89
"1573","2013-04-03",7.75
"1574","2013-04-04",7.92
"1575","2013-04-05",7.86
"1576","2013-04-08",7.81
"1577","2013-04-09",7.82
"1578","2013-04-10",7.79
"1579","2013-04-11",7.67
"1580","2013-04-12",7.66
"1581","2013-04-15",7.47
"1582","2013-04-16",7.43
"1583","2013-04-17",7.28
"1584","2013-04-18",7.09
"1585","2013-04-19",7.27
"1586","2013-04-22",7.27
"1587","2013-04-23",7.35
"1588","2013-04-24",7.36
"1589","2013-04-25",7.54
"1590","2013-04-26",7.45
"1591","2013-04-29",7.49
"1592","2013-04-30",7.49
"1593","2013-05-01",7.49
"1594","2013-05-02",7.61
"1595","2013-05-03",7.69
"1596","2013-05-06",7.74
"1597","2013-05-07",7.69
"1598","2013-05-08",7.85
"1599","2013-05-09",8.3
"1600","2013-05-10",8.45
"1601","2013-05-13",8.65
"1602","2013-05-14",8.7
"1603","2013-05-15",9.1
"1604","2013-05-16",9.04
"1605","2013-05-17",9.1
"1606","2013-05-20",9.25
"1607","2013-05-21",9.23
"1608","2013-05-22",9.13
"1609","2013-05-23",9.16
"1610","2013-05-24",9.08
"1611","2013-05-28",9.22
"1612","2013-05-29",9.16
"1613","2013-05-30",9.27
"1614","2013-05-31",9.24
"1615","2013-06-03",9.41
"1616","2013-06-04",9.15
"1617","2013-06-05",9
"1618","2013-06-06",9.18
"1619","2013-06-07",9.3
"1620","2013-06-10",9.45
"1621","2013-06-11",9.44
"1622","2013-06-12",9.42
"1623","2013-06-13",9.58
"1624","2013-06-14",9.51
"1625","2013-06-17",9.64
"1626","2013-06-18",9.54
"1627","2013-06-19",9.4
"1628","2013-06-20",9.11
"1629","2013-06-21",9.14
"1630","2013-06-24",9.21
"1631","2013-06-25",9.03
"1632","2013-06-26",9.25
"1633","2013-06-27",9.22
"1634","2013-06-28",9.27
"1635","2013-07-01",9.37
"1636","2013-07-02",9.17
"1637","2013-07-03",9.15
"1638","2013-07-05",9.3
"1639","2013-07-08",9.37
"1640","2013-07-09",9.15
"1641","2013-07-10",9.23
"1642","2013-07-11",9.46
"1643","2013-07-12",9.61
"1644","2013-07-15",9.57
"1645","2013-07-16",9.47
"1646","2013-07-17",9.54
"1647","2013-07-18",9.6
"1648","2013-07-19",9.67
"1649","2013-07-22",10.02
"1650","2013-07-23",9.7
"1651","2013-07-24",9.61
"1652","2013-07-25",10.83
"1653","2013-07-26",10.96
"1654","2013-07-29",10.97
"1655","2013-07-30",10.83
"1656","2013-07-31",10.92
"1657","2013-08-01",11.15
"1658","2013-08-02",11.24
"1659","2013-08-05",11.22
"1660","2013-08-06",11.18
"1661","2013-08-07",11.11
"1662","2013-08-08",11.32
"1663","2013-08-09",11.35
"1664","2013-08-12",11.33
"1665","2013-08-13",11.24
"1666","2013-08-14",11.28
"1667","2013-08-15",11
"1668","2013-08-16",11.06
"1669","2013-08-19",10.99
"1670","2013-08-20",11.01
"1671","2013-08-21",11.1
"1672","2013-08-22",11.18
"1673","2013-08-23",11.14
"1674","2013-08-26",11.28
"1675","2013-08-27",10.7
"1676","2013-08-28",10.69
"1677","2013-08-29",10.66
"1678","2013-08-30",10.58
"1679","2013-09-03",10.9
"1680","2013-09-04",10.93
"1681","2013-09-05",11.57
"1682","2013-09-06",11.5
"1683","2013-09-09",11.99
"1684","2013-09-10",11.95
"1685","2013-09-11",11.92
"1686","2013-09-12",11.91
"1687","2013-09-13",11.84
"1688","2013-09-16",11.92
"1689","2013-09-17",11.9
"1690","2013-09-18",11.93
"1691","2013-09-19",11.74
"1692","2013-09-20",11.63
"1693","2013-09-23",11.5
"1694","2013-09-24",11.46
"1695","2013-09-25",11.45
"1696","2013-09-26",11.67
"1697","2013-09-27",11.52
"1698","2013-09-30",11.74
"1699","2013-10-01",11.76
"1700","2013-10-02",11.75
"1701","2013-10-03",11.66
"1702","2013-10-04",11.69
"1703","2013-10-07",11.63
"1704","2013-10-08",11.46
"1705","2013-10-09",11.72
"1706","2013-10-10",11.88
"1707","2013-10-11",11.87
"1708","2013-10-14",12.21
"1709","2013-10-15",12.08
"1710","2013-10-16",12.38
"1711","2013-10-17",12.38
"1712","2013-10-18",12.28
"1713","2013-10-21",12.22
"1714","2013-10-22",12.29
"1715","2013-10-23",12.29
"1716","2013-10-24",11.54
"1717","2013-10-25",11.62
"1718","2013-10-28",11.58
"1719","2013-10-29",11.79
"1720","2013-10-30",11.7
"1721","2013-10-31",11.69
"1722","2013-11-01",11.75
"1723","2013-11-04",11.99
"1724","2013-11-05",12
"1725","2013-11-06",11.91
"1726","2013-11-07",11.64
"1727","2013-11-08",11.88
"1728","2013-11-11",12.05
"1729","2013-11-12",11.91
"1730","2013-11-13",11.93
"1731","2013-11-14",11.96
"1732","2013-11-15",11.89
"1733","2013-11-18",11.57
"1734","2013-11-19",11.96
"1735","2013-11-20",11.97
"1736","2013-11-21",11.93
"1737","2013-11-22",12.05
"1738","2013-11-25",11.89
"1739","2013-11-26",11.73
"1740","2013-11-27",11.71
"1741","2013-11-29",11.58
"1742","2013-12-02",11.63
"1743","2013-12-03",11.82
"1744","2013-12-04",11.31
"1745","2013-12-05",11.34
"1746","2013-12-06",11.85
"1747","2013-12-09",11.72
"1748","2013-12-10",11.58
"1749","2013-12-11",11.18
"1750","2013-12-12",11.48
"1751","2013-12-13",11.39
"1752","2013-12-16",11.4
"1753","2013-12-17",11.44
"1754","2013-12-18",11.54
"1755","2013-12-19",11.62
"1756","2013-12-20",11.84
"1757","2013-12-23",11.97
"1758","2013-12-24",11.99
"1759","2013-12-26",12.17
"1760","2013-12-27",12.06
"1761","2013-12-30",12.02
"1762","2013-12-31",12.02
"1763","2014-01-02",11.91
"1764","2014-01-03",11.93
"1765","2014-01-06",12.33
"1766","2014-01-07",12.44
"1767","2014-01-08",12.79
"1768","2014-01-09",12.78
"1769","2014-01-10",13.11
"1770","2014-01-13",12.92
"1771","2014-01-14",13.18
"1772","2014-01-15",13.34
"1773","2014-01-16",13.55
"1774","2014-01-17",13.51
"1775","2014-01-21",13.98
"1776","2014-01-22",13.87
"1777","2014-01-23",13.65
"1778","2014-01-24",13.34
"1779","2014-01-27",13.21
"1780","2014-01-28",13.28
"1781","2014-01-29",13.18
"1782","2014-01-30",13.56
"1783","2014-01-31",13.53
"1784","2014-02-03",13.01
"1785","2014-02-04",12.85
"1786","2014-02-05",12.76
"1787","2014-02-06",12.83
"1788","2014-02-07",13.1
"1789","2014-02-10",12.91
"1790","2014-02-11",12.85
"1791","2014-02-12",12.96
"1792","2014-02-13",13.03
"1793","2014-02-14",13.3
"1794","2014-02-18",13.38
"1795","2014-02-19",13.06
"1796","2014-02-20",13.23
"1797","2014-02-21",13.14
"1798","2014-02-24",13.08
"1799","2014-02-25",13.39
"1800","2014-02-26",13.34
"1801","2014-02-27",13.3
"1802","2014-02-28",13.1
"1803","2014-03-03",13
"1804","2014-03-04",13.23
"1805","2014-03-05",13.38
"1806","2014-03-06",13.55
"1807","2014-03-07",13.7
"1808","2014-03-10",13.46
"1809","2014-03-11",13.18
"1810","2014-03-12",12.88
"1811","2014-03-13",12.74
"1812","2014-03-14",13.01
"1813","2014-03-17",12.98
"1814","2014-03-18",13.21
"1815","2014-03-19",13.15
"1816","2014-03-20",13.1
"1817","2014-03-21",12.82
"1818","2014-03-24",12.84
"1819","2014-03-25",13.26
"1820","2014-03-26",13.23
"1821","2014-03-27",13.21
"1822","2014-03-28",13.2
"1823","2014-03-31",13.52
"1824","2014-04-01",13.62
"1825","2014-04-02",13.69
"1826","2014-04-03",13.77
"1827","2014-04-04",13.5
"1828","2014-04-07",13.22
"1829","2014-04-08",12.91
"1830","2014-04-09",13.54
"1831","2014-04-10",12.93
"1832","2014-04-11",12.69
"1833","2014-04-14",13.31
"1834","2014-04-15",13.35
"1835","2014-04-16",13.5
"1836","2014-04-17",13.65
"1837","2014-04-21",13.72
"1838","2014-04-22",13.75
"1839","2014-04-23",13.69
"1840","2014-04-24",13.75
"1841","2014-04-25",13.38
"1842","2014-04-28",13.58
"1843","2014-04-29",12.73
"1844","2014-04-30",12.61
"1845","2014-05-01",12.6
"1846","2014-05-02",12.81
"1847","2014-05-05",13.07
"1848","2014-05-06",12.95
"1849","2014-05-07",12.77
"1850","2014-05-08",12.8
"1851","2014-05-09",12.73
"1852","2014-05-12",12.93
"1853","2014-05-13",12.8
"1854","2014-05-14",12.79
"1855","2014-05-15",12.69
"1856","2014-05-16",12.8
"1857","2014-05-19",12.83
"1858","2014-05-20",12.62
"1859","2014-05-21",12.8
"1860","2014-05-22",12.68
"1861","2014-05-23",12.83
"1862","2014-05-27",12.95
"1863","2014-05-28",13.15
"1864","2014-05-29",12.99
"1865","2014-05-30",12.83
"1866","2014-06-02",12.88
"1867","2014-06-03",12.97
"1868","2014-06-04",13.05
"1869","2014-06-05",13.18
"1870","2014-06-06",13.13
"1871","2014-06-09",12.76
"1872","2014-06-10",12.84
"1873","2014-06-11",12.87
"1874","2014-06-12",12.8
"1875","2014-06-13",12.8
"1876","2014-06-16",12.92
"1877","2014-06-17",12.6
"1878","2014-06-18",12.64
"1879","2014-06-19",12.66
"1880","2014-06-20",12.71
"1881","2014-06-23",12.62
"1882","2014-06-24",12.58
"1883","2014-06-25",12.7
"1884","2014-06-26",12.63
"1885","2014-06-27",12.76
"1886","2014-06-30",12.77
"1887","2014-07-01",12.99
"1888","2014-07-02",13.13
"1889","2014-07-03",13.11
"1890","2014-07-07",13.02
"1891","2014-07-08",13
"1892","2014-07-09",13.02
"1893","2014-07-10",13.1
"1894","2014-07-11",13.29
"1895","2014-07-14",13.03
"1896","2014-07-15",12.85
"1897","2014-07-16",12.87
"1898","2014-07-17",12.46
"1899","2014-07-18",12.67
"1900","2014-07-21",12.55
"1901","2014-07-22",12.85
"1902","2014-07-23",13.02
"1903","2014-07-24",13.26
"1904","2014-07-25",13.11
"1905","2014-07-28",12.97
"1906","2014-07-29",12.89
"1907","2014-07-30",13.14
"1908","2014-07-31",12.78
"1909","2014-08-01",12.59
"1910","2014-08-04",12.81
"1911","2014-08-05",12.88
"1912","2014-08-06",12.85
"1913","2014-08-07",12.26
"1914","2014-08-08",12.33
"1915","2014-08-11",12.26
"1916","2014-08-12",12.37
"1917","2014-08-13",12.48
"1918","2014-08-14",12.58
"1919","2014-08-15",12.46
"1920","2014-08-18",12.64
"1921","2014-08-19",12.59
"1922","2014-08-20",12.6
"1923","2014-08-21",12.66
"1924","2014-08-22",12.49
"1925","2014-08-25",12.46
"1926","2014-08-26",12.44
"1927","2014-08-27",12.38
"1928","2014-08-28",12.35
"1929","2014-08-29",12.68
"1930","2014-09-02",12.59
"1931","2014-09-03",12.44
"1932","2014-09-04",12.24
