"","date","MA"
"1870","2014-06-06",77.470001
"1871","2014-06-09",76.860001
"1872","2014-06-10",77.360001
"1873","2014-06-11",76.870003
"1874","2014-06-12",75.720001
"1875","2014-06-13",75.940002
"1876","2014-06-16",75.110001
"1877","2014-06-17",74.980003
"1878","2014-06-18",75.120003
"1879","2014-06-19",74.269997
"1880","2014-06-20",73.809998
"1881","2014-06-23",74.139999
"1882","2014-06-24",72.699997
"1883","2014-06-25",73.040001
"1884","2014-06-26",72.769997
"1885","2014-06-27",73.400002
"1886","2014-06-30",73.470001
"1887","2014-07-01",75.529999
"1888","2014-07-02",76.199997
"1889","2014-07-03",76.739998
"1890","2014-07-07",76.18
"1891","2014-07-08",75.690002
"1892","2014-07-09",76.629997
"1893","2014-07-10",75.470001
"1894","2014-07-11",75.830002
"1895","2014-07-14",77.330002
"1896","2014-07-15",78.32
"1897","2014-07-16",78.309998
"1898","2014-07-17",76.389999
"1899","2014-07-18",77.5
"1900","2014-07-21",77.349998
"1901","2014-07-22",78.269997
"1902","2014-07-23",77.739998
"1903","2014-07-24",77.57
"1904","2014-07-25",75.75
"1905","2014-07-28",76.190002
"1906","2014-07-29",75.889999
"1907","2014-07-30",75.910004
"1908","2014-07-31",74.150002
"1909","2014-08-01",74.980003
"1910","2014-08-04",75.68
"1911","2014-08-05",75.199997
"1912","2014-08-06",75.360001
"1913","2014-08-07",74.059998
"1914","2014-08-08",75.169998
"1915","2014-08-11",75.629997
"1916","2014-08-12",75.629997
"1917","2014-08-13",76.300003
"1918","2014-08-14",76.050003
"1919","2014-08-15",75.209999
"1920","2014-08-18",76.769997
"1921","2014-08-19",76.400002
"1922","2014-08-20",76.389999
"1923","2014-08-21",76.989998
"1924","2014-08-22",76.480003
"1925","2014-08-25",76.43
"1926","2014-08-26",77
"1927","2014-08-27",76.639999
"1928","2014-08-28",76.160004
"1929","2014-08-29",75.809998
"1930","2014-09-02",75.580002
"1931","2014-09-03",75.940002
"1932","2014-09-04",76.379997
"1933","2014-09-05",76.860001
"1934","2014-09-08",76.230003
"1935","2014-09-09",76.07
"1936","2014-09-10",76.650002
"1937","2014-09-11",75.620003
"1938","2014-09-12",75.470001
"1939","2014-09-15",75.239998
"1940","2014-09-16",76.589996
"1941","2014-09-17",76.220001
"1942","2014-09-18",77.800003
"1943","2014-09-19",77.279999
"1944","2014-09-22",76.160004
"1945","2014-09-23",75.510002
"1946","2014-09-24",77.050003
"1947","2014-09-25",74.720001
"1948","2014-09-26",75.059998
"1949","2014-09-29",74.519997
"1950","2014-09-30",73.919998
"1951","2014-10-01",73.32
"1952","2014-10-02",73.419998
"1953","2014-10-03",74.330002
"1954","2014-10-06",74.510002
"1955","2014-10-07",72.940002
"1956","2014-10-08",74.059998
"1957","2014-10-09",71.830002
"1958","2014-10-10",70.5
"1959","2014-10-13",69.779999
"1960","2014-10-14",71
"1961","2014-10-15",71.300003
"1962","2014-10-16",70.860001
"1963","2014-10-17",71.559998
"1964","2014-10-20",72.040001
"1965","2014-10-21",74.160004
"1966","2014-10-22",73.220001
"1967","2014-10-23",74.089996
"1968","2014-10-24",74
"1969","2014-10-27",74.110001
"1970","2014-10-28",76
"1971","2014-10-29",75.989998
"1972","2014-10-30",83.129997
"1973","2014-10-31",83.75
"1974","2014-11-03",84.129997
"1975","2014-11-04",83.989998
"1976","2014-11-05",85.989998
"1977","2014-11-06",85.75
"1978","2014-11-07",84.800003
"1979","2014-11-10",84.849998
"1980","2014-11-11",84.589996
"1981","2014-11-12",84.349998
"1982","2014-11-13",84.199997
"1983","2014-11-14",84.050003
"1984","2014-11-17",83.199997
"1985","2014-11-18",83.900002
"1986","2014-11-19",84.279999
"1987","2014-11-20",84.599998
"1988","2014-11-21",84.720001
"1989","2014-11-24",84.989998
"1990","2014-11-25",86.339996
"1991","2014-11-26",86.559998
"1992","2014-11-28",87.290001
"1993","2014-12-01",87.459999
"1994","2014-12-02",87.690002
"1995","2014-12-03",88.32
"1996","2014-12-04",88.769997
"1997","2014-12-05",89.080002
"1998","2014-12-08",88.040001
"1999","2014-12-09",87.839996
"2000","2014-12-10",86.330002
"2001","2014-12-11",87.690002
"2002","2014-12-12",84.129997
"2003","2014-12-15",84.610001
"2004","2014-12-16",82.639999
"2005","2014-12-17",84.730003
"2006","2014-12-18",86.919998
"2007","2014-12-19",86.440002
"2008","2014-12-22",86.830002
"2009","2014-12-23",87.629997
"2010","2014-12-24",87.769997
"2011","2014-12-26",87.769997
"2012","2014-12-29",87.68
"2013","2014-12-30",86.970001
"2014","2014-12-31",86.160004
"2015","2015-01-02",85.68
"2016","2015-01-05",83.269997
"2017","2015-01-06",83.089996
"2018","2015-01-07",84.220001
"2019","2015-01-08",85.529999
"2020","2015-01-09",84.440002
"2021","2015-01-12",83.360001
"2022","2015-01-13",83.550003
"2023","2015-01-14",83.459999
"2024","2015-01-15",82.25
"2025","2015-01-16",83.800003
"2026","2015-01-20",84.260002
"2027","2015-01-21",83.720001
"2028","2015-01-22",84.379997
"2029","2015-01-23",84.389999
"2030","2015-01-26",83.599998
"2031","2015-01-27",81.769997
"2032","2015-01-28",80.739998
"2033","2015-01-29",81.379997
"2034","2015-01-30",82.029999
"2035","2015-02-02",82.980003
"2036","2015-02-03",83.809998
"2037","2015-02-04",84.18
"2038","2015-02-05",85.82
"2039","2015-02-06",84.160004
"2040","2015-02-09",84.589996
"2041","2015-02-10",84.230003
"2042","2015-02-11",84.459999
"2043","2015-02-12",87.519997
"2044","2015-02-13",87.139999
"2045","2015-02-17",87.519997
"2046","2015-02-18",87.730003
"2047","2015-02-19",89.199997
"2048","2015-02-20",90.790001
"2049","2015-02-23",91.120003
"2050","2015-02-24",91.32
"2051","2015-02-25",92.669998
"2052","2015-02-26",91.260002
"2053","2015-02-27",90.129997
"2054","2015-03-02",92.019997
"2055","2015-03-03",90.970001
"2056","2015-03-04",91.709999
"2057","2015-03-05",92.809998
"2058","2015-03-06",90.790001
"2059","2015-03-09",91.120003
"2060","2015-03-10",88.839996
"2061","2015-03-11",86.970001
"2062","2015-03-12",89.25
"2063","2015-03-13",87.75
"2064","2015-03-16",88.709999
"2065","2015-03-17",87.970001
"2066","2015-03-18",88.879997
"2067","2015-03-19",89.019997
"2068","2015-03-20",89.82
"2069","2015-03-23",89.330002
"2070","2015-03-24",89.489998
"2071","2015-03-25",87.370003
"2072","2015-03-26",87.93
"2073","2015-03-27",87.25
"2074","2015-03-30",87.669998
"2075","2015-03-31",86.389999
"2076","2015-04-01",86.739998
"2077","2015-04-02",87.029999
"2078","2015-04-06",87.339996
"2079","2015-04-07",87.919998
"2080","2015-04-08",89.32
"2081","2015-04-09",89.059998
"2082","2015-04-10",88.57
"2083","2015-04-13",88.25
"2084","2015-04-14",89.120003
"2085","2015-04-15",89.25
"2086","2015-04-16",88.720001
"2087","2015-04-17",86.93
"2088","2015-04-20",87.330002
"2089","2015-04-21",87.769997
"2090","2015-04-22",91.199997
"2091","2015-04-23",90.879997
"2092","2015-04-24",90.720001
"2093","2015-04-27",89.75
"2094","2015-04-28",90.230003
"2095","2015-04-29",90.25
"2096","2015-04-30",90.209999
"2097","2015-05-01",91.25
"2098","2015-05-04",91.18
"2099","2015-05-05",90.779999
"2100","2015-05-06",90.57
"2101","2015-05-07",92.050003
"2102","2015-05-08",93.510002
"2103","2015-05-11",92.519997
"2104","2015-05-12",92.389999
"2105","2015-05-13",92.519997
"2106","2015-05-14",93.839996
"2107","2015-05-15",93.220001
"2108","2015-05-18",93.080002
"2109","2015-05-19",93.800003
"2110","2015-05-20",93.239998
"2111","2015-05-21",92.900002
"2112","2015-05-22",92.690002
"2113","2015-05-26",91.889999
"2114","2015-05-27",92.589996
"2115","2015-05-28",92.82
"2116","2015-05-29",92.260002
"2117","2015-06-01",92.559998
"2118","2015-06-02",93.169998
"2119","2015-06-03",93.5
"2120","2015-06-04",92.57
"2121","2015-06-05",92.620003
"2122","2015-06-08",91.900002
"2123","2015-06-09",92.089996
"2124","2015-06-10",94.169998
"2125","2015-06-11",94.5
"2126","2015-06-12",93.769997
"2127","2015-06-15",93.300003
"2128","2015-06-16",94.150002
"2129","2015-06-17",94.449997
"2130","2015-06-18",96.050003
"2131","2015-06-19",94.809998
"2132","2015-06-22",95.419998
"2133","2015-06-23",95.699997
"2134","2015-06-24",95.510002
"2135","2015-06-25",94.459999
"2136","2015-06-26",94.510002
"2137","2015-06-29",92.519997
"2138","2015-06-30",93.480003
"2139","2015-07-01",94.5
"2140","2015-07-02",94.239998
"2141","2015-07-06",94.519997
"2142","2015-07-07",93.889999
"2143","2015-07-08",92.489998
"2144","2015-07-09",93.040001
"2145","2015-07-10",94.620003
"2146","2015-07-13",95.5
"2147","2015-07-14",95.269997
"2148","2015-07-15",95.25
"2149","2015-07-16",95.82
"2150","2015-07-17",96.080002
"2151","2015-07-20",97.260002
"2152","2015-07-21",96.709999
"2153","2015-07-22",96.879997
"2154","2015-07-23",95.160004
"2155","2015-07-24",95.830002
"2156","2015-07-27",94.389999
"2157","2015-07-28",95.160004
"2158","2015-07-29",96.730003
"2159","2015-07-30",98.410004
"2160","2015-07-31",97.400002
"2161","2015-08-03",97.440002
"2162","2015-08-04",97.300003
"2163","2015-08-05",98.269997
"2164","2015-08-06",97.160004
"2165","2015-08-07",97.769997
"2166","2015-08-10",98.080002
"2167","2015-08-11",97.199997
"2168","2015-08-12",97.040001
"2169","2015-08-13",97.230003
"2170","2015-08-14",97.889999
"2171","2015-08-17",97.860001
"2172","2015-08-18",97.599998
"2173","2015-08-19",96.599998
"2174","2015-08-20",94.559998
"2175","2015-08-21",90.68
"2176","2015-08-24",87.830002
"2177","2015-08-25",86.82
"2178","2015-08-26",91.709999
"2179","2015-08-27",94.050003
"2180","2015-08-28",94.080002
"2181","2015-08-31",92.370003
"2182","2015-09-01",89.050003
"2183","2015-09-02",90.43
"2184","2015-09-03",91.650002
"2185","2015-09-04",90.529999
"2186","2015-09-08",92.900002
"2187","2015-09-09",89.970001
"2188","2015-09-10",89.68
"2189","2015-09-11",91.349998
"2190","2015-09-14",90.940002
"2191","2015-09-15",92.110001
"2192","2015-09-16",92.730003
"2193","2015-09-17",93.209999
"2194","2015-09-18",92.150002
"2195","2015-09-21",93.050003
"2196","2015-09-22",92.07
"2197","2015-09-23",92.139999
"2198","2015-09-24",91.120003
"2199","2015-09-25",91.300003
"2200","2015-09-28",88.349998
"2201","2015-09-29",88.760002
"2202","2015-09-30",90.120003
"2203","2015-10-01",90.730003
"2204","2015-10-02",92.07
"2205","2015-10-05",94.330002
"2206","2015-10-06",93.919998
"2207","2015-10-07",95.18
"2208","2015-10-08",95.870003
"2209","2015-10-09",95.82
"2210","2015-10-12",96.639999
"2211","2015-10-13",95.93
"2212","2015-10-14",95.029999
"2213","2015-10-15",97.160004
"2214","2015-10-16",97.639999
"2215","2015-10-19",97.739998
"2216","2015-10-20",97.669998
"2217","2015-10-21",96.599998
"2218","2015-10-22",98.019997
"2219","2015-10-23",99.790001
"2220","2015-10-26",99.629997
"2221","2015-10-27",98.43
"2222","2015-10-28",100.089996
"2223","2015-10-29",100.589996
"2224","2015-10-30",98.989998
"2225","2015-11-02",99.379997
"2226","2015-11-03",100.120003
"2227","2015-11-04",100.519997
"2228","2015-11-05",100.690002
"2229","2015-11-06",101.5
"2230","2015-11-09",100.470001
"2231","2015-11-10",100.650002
"2232","2015-11-11",100.879997
"2233","2015-11-12",98.279999
"2234","2015-11-13",96.860001
"2235","2015-11-16",98.300003
"2236","2015-11-17",98.07
"2237","2015-11-18",99.160004
"2238","2015-11-19",98.93
"2239","2015-11-20",99.5
"2240","2015-11-23",99.370003
"2241","2015-11-24",98.5
"2242","2015-11-25",98.160004
"2243","2015-11-27",98.669998
"2244","2015-11-30",97.919998
"2245","2015-12-01",97.93
"2246","2015-12-02",97.099998
"2247","2015-12-03",95.959999
"2248","2015-12-04",98.699997
"2249","2015-12-07",97.82
"2250","2015-12-08",98.18
"2251","2015-12-09",97.82
"2252","2015-12-10",97.610001
"2253","2015-12-11",94.830002
"2254","2015-12-14",96.300003
"2255","2015-12-15",98.43
"2256","2015-12-16",100.040001
"2257","2015-12-17",99.330002
"2258","2015-12-18",96.290001
"2259","2015-12-21",97.040001
"2260","2015-12-22",97.540001
"2261","2015-12-23",98.730003
"2262","2015-12-24",98.589996
"2263","2015-12-28",98.529999
"2264","2015-12-29",99.720001
"2265","2015-12-30",98.870003
"2266","2015-12-31",97.360001
"2267","2016-01-04",94.809998
"2268","2016-01-05",94.989998
"2269","2016-01-06",93.349998
"2270","2016-01-07",91.639999
"2271","2016-01-08",89.889999
"2272","2016-01-11",90.580002
"2273","2016-01-12",91.440002
"2274","2016-01-13",89.190002
"2275","2016-01-14",90.709999
"2276","2016-01-15",88.709999
"2277","2016-01-19",86.220001
"2278","2016-01-20",85.129997
"2279","2016-01-21",86.120003
"2280","2016-01-22",88
"2281","2016-01-25",86.769997
"2282","2016-01-26",87
"2283","2016-01-27",84.809998
"2284","2016-01-28",83.43
"2285","2016-01-29",89.029999
"2286","2016-02-01",88.629997
"2287","2016-02-02",85.93
"2288","2016-02-03",86.470001
"2289","2016-02-04",86.330002
"2290","2016-02-05",82.760002
"2291","2016-02-08",80.650002
"2292","2016-02-09",81.970001
"2293","2016-02-10",83.309998
"2294","2016-02-11",82.110001
"2295","2016-02-12",84.889999
"2296","2016-02-16",86.18
"2297","2016-02-17",87.209999
"2298","2016-02-18",86.040001
"2299","2016-02-19",86.790001
"2300","2016-02-22",87.82
"2301","2016-02-23",86.209999
"2302","2016-02-24",86.419998
"2303","2016-02-25",87.419998
"2304","2016-02-26",87.57
"2305","2016-02-29",86.919998
"2306","2016-03-01",90.099998
"2307","2016-03-02",89.889999
"2308","2016-03-03",89.739998
"2309","2016-03-04",90.050003
"2310","2016-03-07",88.300003
"2311","2016-03-08",86.849998
"2312","2016-03-09",87.18
"2313","2016-03-10",86.889999
"2314","2016-03-11",88.580002
"2315","2016-03-14",88.870003
"2316","2016-03-15",89.360001
"2317","2016-03-16",90.010002
"2318","2016-03-17",91.410004
"2319","2016-03-18",92.309998
"2320","2016-03-21",92.349998
"2321","2016-03-22",91.760002
"2322","2016-03-23",92.129997
"2323","2016-03-24",91.910004
"2324","2016-03-28",91.239998
"2325","2016-03-29",92.779999
"2326","2016-03-30",93.809998
"2327","2016-03-31",94.5
"2328","2016-04-01",95.870003
"2329","2016-04-04",95.050003
"2330","2016-04-05",94.349998
"2331","2016-04-06",94.75
"2332","2016-04-07",93.510002
"2333","2016-04-08",93.790001
"2334","2016-04-11",93.470001
"2335","2016-04-12",93.860001
"2336","2016-04-13",95.75
"2337","2016-04-14",96.169998
"2338","2016-04-15",96.68
"2339","2016-04-18",97.669998
"2340","2016-04-19",97.239998
"2341","2016-04-20",97.900002
"2342","2016-04-21",97.540001
"2343","2016-04-22",97.449997
"2344","2016-04-25",96.980003
"2345","2016-04-26",97.269997
"2346","2016-04-27",98.379997
"2347","2016-04-28",97.18
"2348","2016-04-29",96.989998
"2349","2016-05-02",97.769997
"2350","2016-05-03",96.449997
"2351","2016-05-04",96.25
"2352","2016-05-05",96.190002
"2353","2016-05-06",96.68
"2354","2016-05-09",96.720001
"2355","2016-05-10",97.639999
"2356","2016-05-11",96.410004
"2357","2016-05-12",95.849998
"2358","2016-05-13",95.360001
"2359","2016-05-16",96.150002
"2360","2016-05-17",95.599998
"2361","2016-05-18",95.629997
"2362","2016-05-19",94.699997
"2363","2016-05-20",95.470001
"2364","2016-05-23",95.080002
"2365","2016-05-24",96.480003
"2366","2016-05-25",96.449997
"2367","2016-05-26",96.379997
"2368","2016-05-27",97.18
"2369","2016-05-31",95.900002
"2370","2016-06-01",96.410004
"2371","2016-06-02",96.879997
"2372","2016-06-03",96.029999
"2373","2016-06-06",96.639999
"2374","2016-06-07",96.68
"2375","2016-06-08",97.989998
"2376","2016-06-09",97.019997
"2377","2016-06-10",95.209999
"2378","2016-06-13",94.190002
"2379","2016-06-14",94.110001
"2380","2016-06-15",93.339996
"2381","2016-06-16",94.080002
"2382","2016-06-17",93.290001
"2383","2016-06-20",94.349998
"2384","2016-06-21",95.110001
"2385","2016-06-22",94.059998
"2386","2016-06-23",95.709999
"2387","2016-06-24",91.470001
"2388","2016-06-27",89.07
"2389","2016-06-28",90.419998
"2390","2016-06-29",92.129997
"2391","2016-06-30",88.059998
"2392","2016-07-01",88.849998
"2393","2016-07-05",88.239998
"2394","2016-07-06",86.830002
"2395","2016-07-07",87.809998
"2396","2016-07-08",88.559998
"2397","2016-07-11",88.75
"2398","2016-07-12",90
"2399","2016-07-13",90.339996
"2400","2016-07-14",91.449997
"2401","2016-07-15",90.93
"2402","2016-07-18",91.599998
"2403","2016-07-19",92.379997
"2404","2016-07-20",93.300003
"2405","2016-07-21",92.459999
"2406","2016-07-22",93.660004
"2407","2016-07-25",93
"2408","2016-07-26",93.43
"2409","2016-07-27",93.75
"2410","2016-07-28",96.010002
"2411","2016-07-29",95.239998
"2412","2016-08-01",95.07
"2413","2016-08-02",95.25
"2414","2016-08-03",95.080002
"2415","2016-08-04",95.910004
"2416","2016-08-05",96.879997
"2417","2016-08-08",96.779999
"2418","2016-08-09",96.699997
"2419","2016-08-10",96.290001
"2420","2016-08-11",96.529999
"2421","2016-08-12",96.120003
"2422","2016-08-15",96.440002
"2423","2016-08-16",95.620003
"2424","2016-08-17",95.589996
"2425","2016-08-18",95.269997
"2426","2016-08-19",95.220001
"2427","2016-08-22",95.790001
"2428","2016-08-23",96.290001
"2429","2016-08-24",95.529999
"2430","2016-08-25",95.589996
"2431","2016-08-26",96.470001
"2432","2016-08-29",96.779999
"2433","2016-08-30",97.089996
"2434","2016-08-31",96.629997
"2435","2016-09-01",97.620003
"2436","2016-09-02",97.889999
"2437","2016-09-06",98.790001
"2438","2016-09-07",99.57
"2439","2016-09-08",99.980003
"2440","2016-09-09",98.150002
"2441","2016-09-12",100.110001
"2442","2016-09-13",99.389999
"2443","2016-09-14",98.709999
"2444","2016-09-15",99.470001
"2445","2016-09-16",99.360001
"2446","2016-09-19",99.68
"2447","2016-09-20",100.489998
"2448","2016-09-21",101.260002
"2449","2016-09-22",102.120003
"2450","2016-09-23",101.660004
"2451","2016-09-26",101.160004
"2452","2016-09-27",101.449997
"2453","2016-09-28",101.510002
"2454","2016-09-29",100.610001
"2455","2016-09-30",101.769997
"2456","2016-10-03",101.879997
"2457","2016-10-04",101.220001
"2458","2016-10-05",102.400002
"2459","2016-10-06",102.940002
"2460","2016-10-07",102.25
"2461","2016-10-10",102.650002
"2462","2016-10-11",101.349998
"2463","2016-10-12",101.360001
"2464","2016-10-13",100.650002
"2465","2016-10-14",100.879997
"2466","2016-10-17",100.849998
"2467","2016-10-18",101.730003
"2468","2016-10-19",102.730003
"2469","2016-10-20",102.550003
"2470","2016-10-21",102.849998
"2471","2016-10-24",103.190002
"2472","2016-10-25",102.879997
"2473","2016-10-26",103.220001
"2474","2016-10-27",103.599998
"2475","2016-10-28",106.900002
"2476","2016-10-31",107.019997
"2477","2016-11-01",104.959999
"2478","2016-11-02",104
"2479","2016-11-03",103.779999
"2480","2016-11-04",103.029999
"2481","2016-11-07",105.959999
"2482","2016-11-08",105.699997
"2483","2016-11-09",106.190002
"2484","2016-11-10",104.5
"2485","2016-11-11",104.620003
"2486","2016-11-14",101.139999
"2487","2016-11-15",102.480003
"2488","2016-11-16",104
"2489","2016-11-17",104.449997
"2490","2016-11-18",104.779999
"2491","2016-11-21",105.940002
"2492","2016-11-22",105.93
"2493","2016-11-23",104.559998
"2494","2016-11-25",105.730003
"2495","2016-11-28",103.360001
"2496","2016-11-29",103.82
"2497","2016-11-30",102.199997
"2498","2016-12-01",100.18
"2499","2016-12-02",101.099998
"2500","2016-12-05",103.550003
"2501","2016-12-06",102
"2502","2016-12-07",105.25
"2503","2016-12-08",104.82
"2504","2016-12-09",104.410004
"2505","2016-12-12",103.279999
"2506","2016-12-13",103.32
"2507","2016-12-14",103.279999
"2508","2016-12-15",104.349998
"2509","2016-12-16",103.43
"2510","2016-12-19",103.540001
"2511","2016-12-20",104.540001
"2512","2016-12-21",104.169998
"2513","2016-12-22",104.309998
"2514","2016-12-23",104.709999
"2515","2016-12-27",104.800003
"2516","2016-12-28",103.68
"2517","2016-12-29",103.769997
"2518","2016-12-30",103.25
"2519","2017-01-03",105.389999
"2520","2017-01-04",106.389999
"2521","2017-01-05",106.989998
"2522","2017-01-06",107.760002
"2523","2017-01-09",107.550003
"2524","2017-01-10",107.32
"2525","2017-01-11",107.809998
"2526","2017-01-12",108.709999
"2527","2017-01-13",108.699997
"2528","2017-01-17",108.400002
"2529","2017-01-18",108.660004
"2530","2017-01-19",108.529999
"2531","2017-01-20",109.959999
"2532","2017-01-23",109.629997
"2533","2017-01-24",109.919998
"2534","2017-01-25",110.190002
"2535","2017-01-26",109.379997
"2536","2017-01-27",109.839996
"2537","2017-01-30",109.300003
"2538","2017-01-31",106.330002
"2539","2017-02-01",105
"2540","2017-02-02",105.139999
"2541","2017-02-03",106.580002
"2542","2017-02-06",106.589996
"2543","2017-02-07",106.599998
"2544","2017-02-08",106.720001
"2545","2017-02-09",107.300003
"2546","2017-02-10",107.269997
"2547","2017-02-13",108.279999
"2548","2017-02-14",108.879997
"2549","2017-02-15",109.660004
"2550","2017-02-16",109.300003
"2551","2017-02-17",109.419998
"2552","2017-02-21",110.160004
"2553","2017-02-22",109.440002
"2554","2017-02-23",110.739998
"2555","2017-02-24",111
"2556","2017-02-27",110.57
"2557","2017-02-28",110.459999
"2558","2017-03-01",112.309998
"2559","2017-03-02",111.330002
"2560","2017-03-03",111.739998
"2561","2017-03-06",111.360001
"2562","2017-03-07",110.959999
"2563","2017-03-08",110.980003
"2564","2017-03-09",110.790001
"2565","2017-03-10",111.209999
"2566","2017-03-13",111.529999
"2567","2017-03-14",110.489998
"2568","2017-03-15",112.019997
"2569","2017-03-16",112.669998
"2570","2017-03-17",112.830002
"2571","2017-03-20",112.410004
"2572","2017-03-21",110.709999
"2573","2017-03-22",111.449997
"2574","2017-03-23",111.599998
"2575","2017-03-24",111.980003
"2576","2017-03-27",111.940002
"2577","2017-03-28",112.470001
"2578","2017-03-29",112.059998
"2579","2017-03-30",112.669998
"2580","2017-03-31",112.470001
"2581","2017-04-03",112.239998
"2582","2017-04-04",112.089996
"2583","2017-04-05",112.07
"2584","2017-04-06",112.43
"2585","2017-04-07",112.239998
"2586","2017-04-10",112.32
"2587","2017-04-11",112.110001
"2588","2017-04-12",111.470001
"2589","2017-04-13",111.220001
"2590","2017-04-17",112.669998
"2591","2017-04-18",112.519997
"2592","2017-04-19",112.290001
"2593","2017-04-20",114.589996
"2594","2017-04-21",114.269997
"2595","2017-04-24",115.699997
"2596","2017-04-25",116.129997
"2597","2017-04-26",116.169998
"2598","2017-04-27",117.099998
"2599","2017-04-28",116.32
"2600","2017-05-01",116.370003
"2601","2017-05-02",118.120003
"2602","2017-05-03",117.330002
"2603","2017-05-04",117.919998
"2604","2017-05-05",117.5
"2605","2017-05-08",116.610001
"2606","2017-05-09",116.410004
"2607","2017-05-10",116.650002
"2608","2017-05-11",116.529999
"2609","2017-05-12",117.129997
"2610","2017-05-15",118.209999
"2611","2017-05-16",118.489998
"2612","2017-05-17",116.800003
"2613","2017-05-18",116.239998
"2614","2017-05-19",117.580002
"2615","2017-05-22",119
"2616","2017-05-23",119.599998
"2617","2017-05-24",120.699997
"2618","2017-05-25",121.919998
"2619","2017-05-26",121.629997
"2620","2017-05-30",121.650002
"2621","2017-05-31",122.879997
"2622","2017-06-01",123.400002
"2623","2017-06-02",125.199997
"2624","2017-06-05",125.900002
"2625","2017-06-06",125.239998
"2626","2017-06-07",125.190002
"2627","2017-06-08",124.760002
"2628","2017-06-09",123.040001
"2629","2017-06-12",120.760002
"2630","2017-06-13",122.32
"2631","2017-06-14",122.5
"2632","2017-06-15",121.419998
"2633","2017-06-16",121.959999
"2634","2017-06-19",123.089996
"2635","2017-06-20",122.93
"2636","2017-06-21",123.099998
"2637","2017-06-22",123.300003
"2638","2017-06-23",124.010002
"2639","2017-06-26",123.519997
"2640","2017-06-27",122.739998
"2641","2017-06-28",124.809998
"2642","2017-06-29",121.510002
"2643","2017-06-30",121.449997
"2644","2017-07-03",120.779999
"2645","2017-07-05",121.980003
"2646","2017-07-06",120.800003
"2647","2017-07-07",122.199997
"2648","2017-07-10",122.730003
"2649","2017-07-11",124.230003
"2650","2017-07-12",125.279999
"2651","2017-07-13",125.470001
"2652","2017-07-14",127.010002
"2653","2017-07-17",127.43
"2654","2017-07-18",127.730003
"2655","2017-07-19",128.039993
"2656","2017-07-20",128.470001
"2657","2017-07-21",129.270004
"2658","2017-07-24",129.520004
"2659","2017-07-25",129.979996
"2660","2017-07-26",130.990005
"2661","2017-07-27",128.929993
"2662","2017-07-28",127.910004
"2663","2017-07-31",127.800003
"2664","2017-08-01",129.490005
"2665","2017-08-02",130.610001
"2666","2017-08-03",129.889999
"2667","2017-08-04",129.820007
"2668","2017-08-07",130.380005
"2669","2017-08-08",129.839996
"2670","2017-08-09",129.720001
"2671","2017-08-10",127.669998
"2672","2017-08-11",128.550003
"2673","2017-08-14",131.089996
"2674","2017-08-15",131.580002
"2675","2017-08-16",132.369995
"2676","2017-08-17",130.880005
"2677","2017-08-18",131.139999
"2678","2017-08-21",131.940002
"2679","2017-08-22",133.800003
"2680","2017-08-23",133.070007
"2681","2017-08-24",132.960007
"2682","2017-08-25",132.75
"2683","2017-08-28",133.850006
"2684","2017-08-29",133.839996
"2685","2017-08-30",133.800003
"2686","2017-08-31",133.300003
"2687","2017-09-01",133.240005
"2688","2017-09-05",132.660004
"2689","2017-09-06",132.889999
"2690","2017-09-07",136.529999
"2691","2017-09-08",137.220001
"2692","2017-09-11",141.990005
"2693","2017-09-12",142.419998
"2694","2017-09-13",140.100006
"2695","2017-09-14",141.470001
"2696","2017-09-15",141.580002
"2697","2017-09-18",141.399994
"2698","2017-09-19",142.490005
"2699","2017-09-20",142.240005
"2700","2017-09-21",141.720001
"2701","2017-09-22",141.889999
"2702","2017-09-25",138.570007
"2703","2017-09-26",138.369995
"2704","2017-09-27",139.669998
"2705","2017-09-28",140.199997
"2706","2017-09-29",141.199997
"2707","2017-10-02",141.820007
"2708","2017-10-03",143.020004
"2709","2017-10-04",142.089996
"2710","2017-10-05",143.75
"2711","2017-10-06",143.520004
"2712","2017-10-09",144.550003
"2713","2017-10-10",145.649994
"2714","2017-10-11",146.850006
"2715","2017-10-12",146.740005
"2716","2017-10-13",147.339996
"2717","2017-10-16",146.220001
"2718","2017-10-17",145.929993
"2719","2017-10-18",146.190002
"2720","2017-10-19",144.979996
"2721","2017-10-20",145.380005
"2722","2017-10-23",145.559998
"2723","2017-10-24",145.800003
"2724","2017-10-25",146.240005
"2725","2017-10-26",146.589996
"2726","2017-10-27",148.520004
"2727","2017-10-30",148.949997
"2728","2017-10-31",148.770004
"2729","2017-11-01",148.889999
"2730","2017-11-02",148.25
"2731","2017-11-03",149.289993
"2732","2017-11-06",150.089996
"2733","2017-11-07",149.970001
"2734","2017-11-08",149.970001
"2735","2017-11-09",149.289993
"2736","2017-11-10",149.539993
"2737","2017-11-13",149.690002
"2738","2017-11-14",149.949997
"2739","2017-11-15",148.330002
"2740","2017-11-16",150.330002
"2741","2017-11-17",149.020004
"2742","2017-11-20",149.559998
"2743","2017-11-21",152.509995
"2744","2017-11-22",151.25
"2745","2017-11-24",152.740005
"2746","2017-11-27",152.970001
"2747","2017-11-28",154.190002
"2748","2017-11-29",148.350006
"2749","2017-11-30",150.470001
"2750","2017-12-01",149.690002
"2751","2017-12-04",143.429993
"2752","2017-12-05",145.130005
"2753","2017-12-06",147.419998
