"","date","SEEL"
"1098","2011-05-11",1740
"1099","2011-05-12",1749
"1100","2011-05-13",1683
"1101","2011-05-16",1575
"1102","2011-05-17",1608
"1103","2011-05-18",1587
"1104","2011-05-19",1542
"1105","2011-05-20",1530
"1106","2011-05-23",1533
"1107","2011-05-24",1521
"1108","2011-05-25",1503
"1109","2011-05-26",1533
"1110","2011-05-27",1518
"1111","2011-05-31",1548
"1112","2011-06-01",1497
"1113","2011-06-02",1506
"1114","2011-06-03",1488
"1115","2011-06-06",1446
"1116","2011-06-07",1494
"1117","2011-06-08",1425
"1118","2011-06-09",1389
"1119","2011-06-10",1326
"1120","2011-06-13",1368
"1121","2011-06-14",1398
"1122","2011-06-15",1500
"1123","2011-06-16",1554
"1124","2011-06-17",1512
"1125","2011-06-20",1512
"1126","2011-06-21",1551
"1127","2011-06-22",1545
"1128","2011-06-23",1554
"1129","2011-06-24",1578
"1130","2011-06-27",1527
"1131","2011-06-28",1521
"1132","2011-06-29",1434
"1133","2011-06-30",1437
"1134","2011-07-01",1473
"1135","2011-07-05",1446
"1136","2011-07-06",1449
"1137","2011-07-07",1494
"1138","2011-07-08",1476
"1139","2011-07-11",1479
"1140","2011-07-12",1464
"1141","2011-07-13",1479
"1142","2011-07-14",1467
"1143","2011-07-15",1470
"1144","2011-07-18",1455
"1145","2011-07-19",1494
"1146","2011-07-20",1500
"1147","2011-07-21",1506
"1148","2011-07-22",1533
"1149","2011-07-25",1467
"1150","2011-07-26",1455
"1151","2011-07-27",1422
"1152","2011-07-28",1359
"1153","2011-07-29",1365
"1154","2011-08-01",1392
"1155","2011-08-02",1383
"1156","2011-08-03",1311
"1157","2011-08-04",1305
"1158","2011-08-05",1125
"1159","2011-08-08",975
"1160","2011-08-09",1044
"1161","2011-08-10",1170
"1162","2011-08-11",1248
"1163","2011-08-12",1281
"1164","2011-08-15",1251
"1165","2011-08-16",1176
"1166","2011-08-17",1185
"1167","2011-08-18",1260
"1168","2011-08-19",1197
"1169","2011-08-22",1116
"1170","2011-08-23",1191
"1171","2011-08-24",1212
"1172","2011-08-25",1203
"1173","2011-08-26",1260
"1174","2011-08-29",1323
"1175","2011-08-30",1329
"1176","2011-08-31",1437
"1177","2011-09-01",1488
"1178","2011-09-02",1410
"1179","2011-09-06",1353
"1180","2011-09-07",1395
"1181","2011-09-08",1347
"1182","2011-09-09",1299
"1183","2011-09-12",1269
"1184","2011-09-13",1308
"1185","2011-09-14",1278
"1186","2011-09-15",1311
"1187","2011-09-16",1230
"1188","2011-09-19",1227
"1189","2011-09-20",1239
"1190","2011-09-21",1281
"1191","2011-09-22",1200
"1192","2011-09-23",1191
"1193","2011-09-26",1119
"1194","2011-09-27",1161
"1195","2011-09-28",1155
"1196","2011-09-29",1116
"1197","2011-09-30",1074
"1198","2011-10-03",1011
"1199","2011-10-04",1056
"1200","2011-10-05",1083
"1201","2011-10-06",1179
"1202","2011-10-07",1182
"1203","2011-10-10",1224
"1204","2011-10-11",1203
"1205","2011-10-12",1194
"1206","2011-10-13",1209
"1207","2011-10-14",1236
"1208","2011-10-17",1293
"1209","2011-10-18",1251
"1210","2011-10-19",1263
"1211","2011-10-20",1296
"1212","2011-10-21",1356
"1213","2011-10-24",1380
"1214","2011-10-25",1263
"1215","2011-10-26",1263
"1216","2011-10-27",1341
"1217","2011-10-28",1356
"1218","2011-10-31",1293
"1219","2011-11-01",1257
"1220","2011-11-02",1254
"1221","2011-11-03",1269
"1222","2011-11-04",1263
"1223","2011-11-07",1254
"1224","2011-11-08",1317
"1225","2011-11-09",1284
"1226","2011-11-10",1320
"1227","2011-11-11",1320
"1228","2011-11-14",1299
"1229","2011-11-15",1311
"1230","2011-11-16",1362
"1231","2011-11-17",1359
"1232","2011-11-18",1335
"1233","2011-11-21",1281
"1234","2011-11-22",1245
"1235","2011-11-23",1230
"1236","2011-11-25",1221
"1237","2011-11-28",1239
"1238","2011-11-29",1227
"1239","2011-11-30",1323
"1240","2011-12-01",1428
"1241","2011-12-02",1482
"1242","2011-12-05",1506
"1243","2011-12-06",1500
"1244","2011-12-07",1572
"1245","2011-12-08",1584
"1246","2011-12-09",1602
"1247","2011-12-12",1611
"1248","2011-12-13",1536
"1249","2011-12-14",1485
"1250","2011-12-15",1449
"1251","2011-12-16",1479
"1252","2011-12-19",1455
"1253","2011-12-20",1479
"1254","2011-12-21",1563
"1255","2011-12-22",1623
"1256","2011-12-23",1674
"1257","2011-12-27",1575
"1258","2011-12-28",1545
"1259","2011-12-29",1548
"1260","2011-12-30",1548
"1261","2012-01-03",1539
"1262","2012-01-04",1536
"1263","2012-01-05",1629
"1264","2012-01-06",1614
"1265","2012-01-09",1698
"1266","2012-01-10",1596
"1267","2012-01-11",1578
"1268","2012-01-12",1521
"1269","2012-01-13",1539
"1270","2012-01-17",1506
"1271","2012-01-18",1515
"1272","2012-01-19",1557
"1273","2012-01-20",1545
"1274","2012-01-23",1545
"1275","2012-01-24",1527
"1276","2012-01-25",1536
"1277","2012-01-26",1524
"1278","2012-01-27",1527
"1279","2012-01-30",1494
"1280","2012-01-31",1527
"1281","2012-02-01",1536
"1282","2012-02-02",1506
"1283","2012-02-03",1515
"1284","2012-02-06",1494
"1285","2012-02-07",1485
"1286","2012-02-08",1398
"1287","2012-02-09",1134
"1288","2012-02-10",1095
"1289","2012-02-13",1074
"1290","2012-02-14",1026
"1291","2012-02-15",1065
"1292","2012-02-16",1104
"1293","2012-02-17",1098
"1294","2012-02-21",1029
"1295","2012-02-22",1038
"1296","2012-02-23",1032
"1297","2012-02-24",1068
"1298","2012-02-27",1074
"1299","2012-02-28",1038
"1300","2012-02-29",1026
"1301","2012-03-01",1020
"1302","2012-03-02",1014
"1303","2012-03-05",969
"1304","2012-03-06",936
"1305","2012-03-07",966
"1306","2012-03-08",963
"1307","2012-03-09",1023
"1308","2012-03-12",1038
"1309","2012-03-13",1044
"1310","2012-03-14",1002
"1311","2012-03-15",999
"1312","2012-03-16",960
"1313","2012-03-19",966
"1314","2012-03-20",942
"1315","2012-03-21",882
"1316","2012-03-22",882
"1317","2012-03-23",879
"1318","2012-03-26",873
"1319","2012-03-27",816
"1320","2012-03-28",807
"1321","2012-03-29",792
"1322","2012-03-30",846
"1323","2012-04-02",819
"1324","2012-04-03",849
"1325","2012-04-04",861
"1326","2012-04-05",861
"1327","2012-04-09",861
"1328","2012-04-10",855
"1329","2012-04-11",855
"1330","2012-04-12",873
"1331","2012-04-13",855
"1332","2012-04-16",867
"1333","2012-04-17",915
"1334","2012-04-18",885
"1335","2012-04-19",867
"1336","2012-04-20",861
"1337","2012-04-23",873
"1338","2012-04-24",843
"1339","2012-04-25",828
"1340","2012-04-26",822
"1341","2012-04-27",828
"1342","2012-04-30",816
"1343","2012-05-01",816
"1344","2012-05-02",807
"1345","2012-05-03",771
"1346","2012-05-04",801
"1347","2012-05-07",822
"1348","2012-05-08",834
"1349","2012-05-09",810
"1350","2012-05-10",831
"1351","2012-05-11",819
"1352","2012-05-14",810
"1353","2012-05-15",816
"1354","2012-05-16",789
"1355","2012-05-17",783
"1356","2012-05-18",741
"1357","2012-05-21",795
"1358","2012-05-22",822
"1359","2012-05-23",834
"1360","2012-05-24",825
"1361","2012-05-25",810
"1362","2012-05-29",810
"1363","2012-05-30",783
"1364","2012-05-31",789
"1365","2012-06-01",780
"1366","2012-06-04",789
"1367","2012-06-05",747
"1368","2012-06-06",783
"1369","2012-06-07",756
"1370","2012-06-08",762
"1371","2012-06-11",801
"1372","2012-06-12",927
"1373","2012-06-13",912
"1374","2012-06-14",915
"1375","2012-06-15",930
"1376","2012-06-18",945
"1377","2012-06-19",948
"1378","2012-06-20",981
"1379","2012-06-21",1038
"1380","2012-06-22",1077
"1381","2012-06-25",1035
"1382","2012-06-26",981
"1383","2012-06-27",1008
"1384","2012-06-28",1002
"1385","2012-06-29",1023
"1386","2012-07-02",1008
"1387","2012-07-03",1020
"1388","2012-07-05",1044
"1389","2012-07-06",1032
"1390","2012-07-09",1044
"1391","2012-07-10",987
"1392","2012-07-11",993
"1393","2012-07-12",990
"1394","2012-07-13",1011
"1395","2012-07-16",954
"1396","2012-07-17",939
"1397","2012-07-18",933
"1398","2012-07-19",936
"1399","2012-07-20",936
"1400","2012-07-23",972
"1401","2012-07-24",960
"1402","2012-07-25",966
"1403","2012-07-26",936
"1404","2012-07-27",1014
"1405","2012-07-30",987
"1406","2012-07-31",996
"1407","2012-08-01",981
"1408","2012-08-02",1023
"1409","2012-08-03",993
"1410","2012-08-06",963
"1411","2012-08-07",993
"1412","2012-08-08",1020
"1413","2012-08-09",1005
"1414","2012-08-10",981
"1415","2012-08-13",975
"1416","2012-08-14",945
"1417","2012-08-15",897
"1418","2012-08-16",867
"1419","2012-08-17",852
"1420","2012-08-20",819
"1421","2012-08-21",831
"1422","2012-08-22",819
"1423","2012-08-23",807
"1424","2012-08-24",894
"1425","2012-08-27",891
"1426","2012-08-28",900
"1427","2012-08-29",870
"1428","2012-08-30",873
"1429","2012-08-31",861
"1430","2012-09-04",888
"1431","2012-09-05",885
"1432","2012-09-06",885
"1433","2012-09-07",870
"1434","2012-09-10",840
"1435","2012-09-11",849
"1436","2012-09-12",840
"1437","2012-09-13",900
"1438","2012-09-14",912
"1439","2012-09-17",897
"1440","2012-09-18",906
"1441","2012-09-19",909
"1442","2012-09-20",891
"1443","2012-09-21",870
"1444","2012-09-24",888
"1445","2012-09-25",924
"1446","2012-09-26",927
"1447","2012-09-27",930
"1448","2012-09-28",978
"1449","2012-10-01",987
"1450","2012-10-02",939
"1451","2012-10-03",906
"1452","2012-10-04",912
"1453","2012-10-05",912
"1454","2012-10-08",921
"1455","2012-10-09",921
"1456","2012-10-10",936
"1457","2012-10-11",936
"1458","2012-10-12",948
"1459","2012-10-15",963
"1460","2012-10-16",972
"1461","2012-10-17",987
"1462","2012-10-18",972
"1463","2012-10-19",942
"1464","2012-10-22",945
"1465","2012-10-23",915
"1466","2012-10-24",876
"1467","2012-10-25",912
"1468","2012-10-26",906
"1469","2012-10-31",906
"1470","2012-11-01",906
"1471","2012-11-02",900
"1472","2012-11-05",900
"1473","2012-11-06",882
"1474","2012-11-07",738
"1475","2012-11-08",660
"1476","2012-11-09",648
"1477","2012-11-12",678
"1478","2012-11-13",660
"1479","2012-11-14",633
"1480","2012-11-15",642
"1481","2012-11-16",645
"1482","2012-11-19",660
"1483","2012-11-20",678
"1484","2012-11-21",669
"1485","2012-11-23",666
"1486","2012-11-26",669
"1487","2012-11-27",669
"1488","2012-11-28",651
"1489","2012-11-29",654
"1490","2012-11-30",660
"1491","2012-12-03",630
"1492","2012-12-04",624
"1493","2012-12-05",570
"1494","2012-12-06",582
"1495","2012-12-07",579
"1496","2012-12-10",621
"1497","2012-12-11",609
"1498","2012-12-12",600
"1499","2012-12-13",612
"1500","2012-12-14",585
"1501","2012-12-17",576
"1502","2012-12-18",612
"1503","2012-12-19",627
"1504","2012-12-20",642
"1505","2012-12-21",666
"1506","2012-12-24",630
"1507","2012-12-26",612
"1508","2012-12-27",621
"1509","2012-12-28",606
"1510","2012-12-31",597
"1511","2013-01-02",615
"1512","2013-01-03",627
"1513","2013-01-04",642
"1514","2013-01-07",630
"1515","2013-01-08",624
"1516","2013-01-09",627
"1517","2013-01-10",627
"1518","2013-01-11",612
"1519","2013-01-14",624
"1520","2013-01-15",639
"1521","2013-01-16",654
"1522","2013-01-17",678
"1523","2013-01-18",711
"1524","2013-01-22",729
"1525","2013-01-23",729
"1526","2013-01-24",732
"1527","2013-01-25",798
"1528","2013-01-28",774
"1529","2013-01-29",822
"1530","2013-01-30",798
"1531","2013-01-31",792
"1532","2013-02-01",870
"1533","2013-02-04",939
"1534","2013-02-05",939
"1535","2013-02-06",969
"1536","2013-02-07",1002
"1537","2013-02-08",1002
"1538","2013-02-11",990
"1539","2013-02-12",894
"1540","2013-02-13",867
"1541","2013-02-14",876
"1542","2013-02-15",849
"1543","2013-02-19",771
"1544","2013-02-20",774
"1545","2013-02-21",768
"1546","2013-02-22",780
"1547","2013-02-25",828
"1548","2013-02-26",828
"1549","2013-02-27",822
"1550","2013-02-28",801
"1551","2013-03-01",792
"1552","2013-03-04",786
"1553","2013-03-05",765
"1554","2013-03-06",807
"1555","2013-03-07",783
"1556","2013-03-08",777
"1557","2013-03-11",750
"1558","2013-03-12",765
"1559","2013-03-13",771
"1560","2013-03-14",759
"1561","2013-03-15",762
"1562","2013-03-18",753
"1563","2013-03-19",753
"1564","2013-03-20",756
"1565","2013-03-21",786
"1566","2013-03-22",756
"1567","2013-03-25",756
"1568","2013-03-26",750
"1569","2013-03-27",786
"1570","2013-03-28",804
"1571","2013-04-01",783
"1572","2013-04-02",813
"1573","2013-04-03",798
"1574","2013-04-04",798
"1575","2013-04-05",813
"1576","2013-04-08",867
"1577","2013-04-09",858
"1578","2013-04-10",900
"1579","2013-04-11",900
"1580","2013-04-12",909
"1581","2013-04-15",867
"1582","2013-04-16",885
"1583","2013-04-17",864
"1584","2013-04-18",816
"1585","2013-04-19",810
"1586","2013-04-22",765
"1587","2013-04-23",720
"1588","2013-04-24",774
"1589","2013-04-25",780
"1590","2013-04-26",774
"1591","2013-04-29",807
"1592","2013-04-30",807
"1593","2013-05-01",774
"1594","2013-05-02",777
"1595","2013-05-03",792
"1596","2013-05-06",768
"1597","2013-05-07",783
"1598","2013-05-08",780
"1599","2013-05-09",777
"1600","2013-05-10",765
"1601","2013-05-13",780
"1602","2013-05-14",756
"1603","2013-05-15",900
"1604","2013-05-16",906
"1605","2013-05-17",972
"1606","2013-05-20",1005
"1607","2013-05-21",1023
"1608","2013-05-22",990
"1609","2013-05-23",795
"1610","2013-05-24",774
"1611","2013-05-28",741
"1612","2013-05-29",795
"1613","2013-05-30",807
"1614","2013-05-31",825
"1615","2013-06-03",810
"1616","2013-06-04",789
"1617","2013-06-05",774
"1618","2013-06-06",783
"1619","2013-06-07",768
"1620","2013-06-10",819
"1621","2013-06-11",846
"1622","2013-06-12",834
"1623","2013-06-13",846
"1624","2013-06-14",837
"1625","2013-06-17",798
"1626","2013-06-18",771
"1627","2013-06-19",753
"1628","2013-06-20",747
"1629","2013-06-21",744
"1630","2013-06-24",702
"1631","2013-06-25",714
"1632","2013-06-26",684
"1633","2013-06-27",687
"1634","2013-06-28",705
"1635","2013-07-01",693
"1636","2013-07-02",678
"1637","2013-07-03",675
"1638","2013-07-05",666
"1639","2013-07-08",669
"1640","2013-07-09",669
"1641","2013-07-10",633
"1642","2013-07-11",618
"1643","2013-07-12",684
"1644","2013-07-15",681
"1645","2013-07-16",678
"1646","2013-07-17",672
"1647","2013-07-18",684
"1648","2013-07-19",681
"1649","2013-07-22",678
"1650","2013-07-23",678
"1651","2013-07-24",651
"1652","2013-07-25",663
"1653","2013-07-26",666
"1654","2013-07-29",657
"1655","2013-07-30",654
"1656","2013-07-31",666
"1657","2013-08-01",669
"1658","2013-08-02",723
"1659","2013-08-05",705
"1660","2013-08-06",678
"1661","2013-08-07",663
"1662","2013-08-08",669
"1663","2013-08-09",696
"1664","2013-08-12",690
"1665","2013-08-13",657
"1666","2013-08-14",666
"1667","2013-08-15",663
"1668","2013-08-16",657
"1669","2013-08-19",648
"1670","2013-08-20",648
"1671","2013-08-21",651
"1672","2013-08-22",654
"1673","2013-08-23",669
"1674","2013-08-26",654
"1675","2013-08-27",645
"1676","2013-08-28",621
"1677","2013-08-29",618
"1678","2013-08-30",588
"1679","2013-09-03",573
"1680","2013-09-04",600
"1681","2013-09-05",621
"1682","2013-09-06",621
"1683","2013-09-09",630
"1684","2013-09-10",630
"1685","2013-09-11",624
"1686","2013-09-12",609
"1687","2013-09-13",612
"1688","2013-09-16",612
"1689","2013-09-17",600
"1690","2013-09-18",600
"1691","2013-09-19",597
"1692","2013-09-20",582
"1693","2013-09-23",606
"1694","2013-09-24",609
"1695","2013-09-25",636
"1696","2013-09-26",645
"1697","2013-09-27",642
"1698","2013-09-30",627
"1699","2013-10-01",636
"1700","2013-10-02",627
"1701","2013-10-03",618
"1702","2013-10-04",609
"1703","2013-10-07",699
"1704","2013-10-08",651
"1705","2013-10-09",648
"1706","2013-10-10",642
"1707","2013-10-11",621
"1708","2013-10-14",606
"1709","2013-10-15",606
"1710","2013-10-16",606
"1711","2013-10-17",606
"1712","2013-10-18",615
"1713","2013-10-21",603
"1714","2013-10-22",615
"1715","2013-10-23",606
"1716","2013-10-24",600
"1717","2013-10-25",618
"1718","2013-10-28",597
"1719","2013-10-29",600
"1720","2013-10-30",582
"1721","2013-10-31",579
"1722","2013-11-01",570
"1723","2013-11-04",552
"1724","2013-11-05",540
"1725","2013-11-06",537
"1726","2013-11-07",522
"1727","2013-11-08",570
"1728","2013-11-11",579
"1729","2013-11-12",594
"1730","2013-11-13",603
"1731","2013-11-14",585
"1732","2013-11-15",582
"1733","2013-11-18",570
"1734","2013-11-19",555
"1735","2013-11-20",564
"1736","2013-11-21",570
"1737","2013-11-22",567
"1738","2013-11-25",546
"1739","2013-11-26",585
"1740","2013-11-27",600
"1741","2013-11-29",594
"1742","2013-12-02",591
"1743","2013-12-03",573
"1744","2013-12-04",570
"1745","2013-12-05",555
"1746","2013-12-06",555
"1747","2013-12-09",561
"1748","2013-12-10",549
"1749","2013-12-11",543
"1750","2013-12-12",525
"1751","2013-12-13",516
"1752","2013-12-16",573
"1753","2013-12-17",585
"1754","2013-12-18",594
"1755","2013-12-19",567
"1756","2013-12-20",627
"1757","2013-12-23",690
"1758","2013-12-24",687
"1759","2013-12-26",801
"1760","2013-12-27",765
"1761","2013-12-30",804
"1762","2013-12-31",795
"1763","2014-01-02",777
"1764","2014-01-03",747
"1765","2014-01-06",750
"1766","2014-01-07",711
"1767","2014-01-08",699
"1768","2014-01-09",696
"1769","2014-01-10",702
"1770","2014-01-13",687
"1771","2014-01-14",639
"1772","2014-01-15",669
"1773","2014-01-16",669
"1774","2014-01-17",654
"1775","2014-01-21",669
"1776","2014-01-22",666
"1777","2014-01-23",678
"1778","2014-01-24",639
"1779","2014-01-27",618
"1780","2014-01-28",657
"1781","2014-01-29",678
"1782","2014-01-30",687
"1783","2014-01-31",699
"1784","2014-02-03",705
"1785","2014-02-04",717
"1786","2014-02-05",702
"1787","2014-02-06",708
"1788","2014-02-07",708
"1789","2014-02-10",744
"1790","2014-02-11",732
"1791","2014-02-12",711
"1792","2014-02-13",705
"1793","2014-02-14",699
"1794","2014-02-18",690
"1795","2014-02-19",699
"1796","2014-02-20",714
"1797","2014-02-21",744
"1798","2014-02-24",750
"1799","2014-02-25",756
"1800","2014-02-26",744
"1801","2014-02-27",720
"1802","2014-02-28",699
"1803","2014-03-03",702
"1804","2014-03-04",720
"1805","2014-03-05",714
"1806","2014-03-06",711
"1807","2014-03-07",714
"1808","2014-03-10",720
"1809","2014-03-11",708
"1810","2014-03-12",759
"1811","2014-03-13",738
"1812","2014-03-14",738
"1813","2014-03-17",789
"1814","2014-03-18",744
"1815","2014-03-19",726
"1816","2014-03-20",696
"1817","2014-03-21",711
"1818","2014-03-24",699
"1819","2014-03-25",678
"1820","2014-03-26",660
"1821","2014-03-27",651
"1822","2014-03-28",639
"1823","2014-03-31",645
"1824","2014-04-01",654
"1825","2014-04-02",660
"1826","2014-04-03",654
"1827","2014-04-04",636
"1828","2014-04-07",636
"1829","2014-04-08",651
"1830","2014-04-09",666
"1831","2014-04-10",648
"1832","2014-04-11",657
"1833","2014-04-14",612
"1834","2014-04-15",603
"1835","2014-04-16",717
"1836","2014-04-17",714
"1837","2014-04-21",720
"1838","2014-04-22",720
"1839","2014-04-23",714
"1840","2014-04-24",708
"1841","2014-04-25",684
"1842","2014-04-28",690
"1843","2014-04-29",684
"1844","2014-04-30",666
"1845","2014-05-01",663
"1846","2014-05-02",642
"1847","2014-05-05",663
"1848","2014-05-06",660
"1849","2014-05-07",684
"1850","2014-05-08",666
"1851","2014-05-09",663
"1852","2014-05-12",678
"1853","2014-05-13",675
"1854","2014-05-14",651
"1855","2014-05-15",648
"1856","2014-05-16",660
"1857","2014-05-19",645
"1858","2014-05-20",630
"1859","2014-05-21",663
"1860","2014-05-22",669
"1861","2014-05-23",675
"1862","2014-05-27",693
"1863","2014-05-28",705
"1864","2014-05-29",711
"1865","2014-05-30",699
"1866","2014-06-02",675
"1867","2014-06-03",669
"1868","2014-06-04",666
"1869","2014-06-05",660
"1870","2014-06-06",666
"1871","2014-06-09",666
"1872","2014-06-10",690
"1873","2014-06-11",702
"1874","2014-06-12",705
"1875","2014-06-13",702
"1876","2014-06-16",708
"1877","2014-06-17",678
"1878","2014-06-18",678
"1879","2014-06-19",678
"1880","2014-06-20",669
"1881","2014-06-23",663
"1882","2014-06-24",660
"1883","2014-06-25",654
"1884","2014-06-26",672
"1885","2014-06-27",681
"1886","2014-06-30",675
"1887","2014-07-01",666
"1888","2014-07-02",657
"1889","2014-07-03",666
"1890","2014-07-07",642
"1891","2014-07-08",627
"1892","2014-07-09",639
"1893","2014-07-10",624
"1894","2014-07-11",627
"1895","2014-07-14",624
"1896","2014-07-15",612
"1897","2014-07-16",603
"1898","2014-07-17",576
"1899","2014-07-18",579
"1900","2014-07-21",567
"1901","2014-07-22",582
"1902","2014-07-23",585
"1903","2014-07-24",576
"1904","2014-07-25",591
"1905","2014-07-28",585
"1906","2014-07-29",576
"1907","2014-07-30",570
"1908","2014-07-31",570
"1909","2014-08-01",567
"1910","2014-08-04",552
"1911","2014-08-05",555
"1912","2014-08-06",567
"1913","2014-08-07",576
"1914","2014-08-08",585
"1915","2014-08-11",591
"1916","2014-08-12",600
"1917","2014-08-13",579
"1918","2014-08-14",585
"1919","2014-08-15",588
"1920","2014-08-18",588
"1921","2014-08-19",570
"1922","2014-08-20",564
"1923","2014-08-21",549
"1924","2014-08-22",558
"1925","2014-08-25",579
"1926","2014-08-26",585
"1927","2014-08-27",564
"1928","2014-08-28",567
"1929","2014-08-29",570
"1930","2014-09-02",567
"1931","2014-09-03",564
"1932","2014-09-04",552
"1933","2014-09-05",552
"1934","2014-09-08",549
"1935","2014-09-09",552
"1936","2014-09-10",561
"1937","2014-09-11",549
"1938","2014-09-12",552
"1939","2014-09-15",531
"1940","2014-09-16",528
"1941","2014-09-17",531
"1942","2014-09-18",513
"1943","2014-09-19",492
"1944","2014-09-22",474
"1945","2014-09-23",486
"1946","2014-09-24",486
"1947","2014-09-25",471
"1948","2014-09-26",453
"1949","2014-09-29",456
"1950","2014-09-30",453
"1951","2014-10-01",429
"1952","2014-10-02",423
"1953","2014-10-03",432
"1954","2014-10-06",447
"1955","2014-10-07",420
"1956","2014-10-08",423
"1957","2014-10-09",414
"1958","2014-10-10",372
"1959","2014-10-13",387
"1960","2014-10-14",396
"1961","2014-10-15",375
"1962","2014-10-16",387
"1963","2014-10-17",492
"1964","2014-10-20",492
"1965","2014-10-21",468
"1966","2014-10-22",462
"1967","2014-10-23",471
"1968","2014-10-24",486
"1969","2014-10-27",483
"1970","2014-10-28",486
"1971","2014-10-29",489
"1972","2014-10-30",474
"1973","2014-10-31",444
"1974","2014-11-03",459
"1975","2014-11-04",474
"1976","2014-11-05",456
"1977","2014-11-06",459
"1978","2014-11-07",444
"1979","2014-11-10",438
"1980","2014-11-11",456
"1981","2014-11-12",444
"1982","2014-11-13",420
"1983","2014-11-14",396
"1984","2014-11-17",381
"1985","2014-11-18",390
"1986","2014-11-19",399
"1987","2014-11-20",411
"1988","2014-11-21",411
"1989","2014-11-24",402
"1990","2014-11-25",393
"1991","2014-11-26",390
"1992","2014-11-28",354
"1993","2014-12-01",339
"1994","2014-12-02",357
"1995","2014-12-03",354
"1996","2014-12-04",348
"1997","2014-12-05",363
"1998","2014-12-08",354
"1999","2014-12-09",339
"2000","2014-12-10",339
"2001","2014-12-11",342
"2002","2014-12-12",348
"2003","2014-12-15",336
"2004","2014-12-16",324
"2005","2014-12-17",318
"2006","2014-12-18",300
"2007","2014-12-19",285
"2008","2014-12-22",297
"2009","2014-12-23",294
"2010","2014-12-24",303
"2011","2014-12-26",309
"2012","2014-12-29",297
"2013","2014-12-30",288
"2014","2014-12-31",300
"2015","2015-01-02",360
"2016","2015-01-05",402
"2017","2015-01-06",393
"2018","2015-01-07",471
"2019","2015-01-08",471
"2020","2015-01-09",471
"2021","2015-01-12",456
"2022","2015-01-13",390
"2023","2015-01-14",369
"2024","2015-01-15",363
"2025","2015-01-16",372
"2026","2015-01-20",375
"2027","2015-01-21",363
"2028","2015-01-22",372
"2029","2015-01-23",366
"2030","2015-01-26",366
"2031","2015-01-27",366
"2032","2015-01-28",399
"2033","2015-01-29",429
"2034","2015-01-30",417
"2035","2015-02-02",420
"2036","2015-02-03",417
"2037","2015-02-04",450
"2038","2015-02-05",477
"2039","2015-02-06",492
"2040","2015-02-09",540
"2041","2015-02-10",546
"2042","2015-02-11",567
"2043","2015-02-12",576
"2044","2015-02-13",552
"2045","2015-02-17",561
"2046","2015-02-18",594
"2047","2015-02-19",579
"2048","2015-02-20",582
"2049","2015-02-23",621
"2050","2015-02-24",729
"2051","2015-02-25",771
"2052","2015-02-26",702
"2053","2015-02-27",660
"2054","2015-03-02",759
"2055","2015-03-03",717
"2056","2015-03-04",750
"2057","2015-03-05",738
"2058","2015-03-06",738
"2059","2015-03-09",702
"2060","2015-03-10",675
"2061","2015-03-11",657
"2062","2015-03-12",654
"2063","2015-03-13",621
"2064","2015-03-16",582
"2065","2015-03-17",555
"2066","2015-03-18",570
"2067","2015-03-19",612
"2068","2015-03-20",624
"2069","2015-03-23",612
"2070","2015-03-24",600
"2071","2015-03-25",579
"2072","2015-03-26",579
"2073","2015-03-27",573
"2074","2015-03-30",576
"2075","2015-03-31",561
"2076","2015-04-01",549
"2077","2015-04-02",543
"2078","2015-04-06",540
"2079","2015-04-07",540
"2080","2015-04-08",543
"2081","2015-04-09",543
"2082","2015-04-10",537
"2083","2015-04-13",537
"2084","2015-04-14",525
"2085","2015-04-15",537
"2086","2015-04-16",534
"2087","2015-04-17",531
"2088","2015-04-20",543
"2089","2015-04-21",537
"2090","2015-04-22",531
"2091","2015-04-23",522
"2092","2015-04-24",483
"2093","2015-04-27",486
"2094","2015-04-28",483
"2095","2015-04-29",483
"2096","2015-04-30",480
"2097","2015-05-01",480
"2098","2015-05-04",501
"2099","2015-05-05",468
"2100","2015-05-06",483
"2101","2015-05-07",480
"2102","2015-05-08",471
"2103","2015-05-11",447
"2104","2015-05-12",444
"2105","2015-05-13",426
"2106","2015-05-14",432
"2107","2015-05-15",414
"2108","2015-05-18",402
"2109","2015-05-19",474
"2110","2015-05-20",468
"2111","2015-05-21",450
"2112","2015-05-22",468
"2113","2015-05-26",477
"2114","2015-05-27",486
"2115","2015-05-28",492
"2116","2015-05-29",501
"2117","2015-06-01",489
"2118","2015-06-02",492
"2119","2015-06-03",495
"2120","2015-06-04",501
"2121","2015-06-05",516
"2122","2015-06-08",519
"2123","2015-06-09",513
"2124","2015-06-10",501
"2125","2015-06-11",489
"2126","2015-06-12",492
"2127","2015-06-15",507
"2128","2015-06-16",486
"2129","2015-06-17",492
"2130","2015-06-18",519
"2131","2015-06-19",477
"2132","2015-06-22",501
"2133","2015-06-23",501
"2134","2015-06-24",510
"2135","2015-06-25",516
"2136","2015-06-26",525
"2137","2015-06-29",501
"2138","2015-06-30",513
"2139","2015-07-01",504
"2140","2015-07-02",555
"2141","2015-07-06",561
"2142","2015-07-07",546
"2143","2015-07-08",528
"2144","2015-07-09",525
"2145","2015-07-10",528
"2146","2015-07-13",522
"2147","2015-07-14",513
"2148","2015-07-15",507
"2149","2015-07-16",522
"2150","2015-07-17",525
"2151","2015-07-20",516
"2152","2015-07-21",495
"2153","2015-07-22",492
"2154","2015-07-23",489
"2155","2015-07-24",477
